
[00:00:00.000 --> 00:00:02.000]  大英姊妹早安
[00:20:02.000 --> 00:20:04.000]  非常之好
[00:20:04.000 --> 00:20:06.000]  就忘記了
[00:20:06.000 --> 00:20:09.000]  原來能夠信耶穌
[00:20:09.000 --> 00:20:12.000]  也是有一個很大的責任
[00:20:12.000 --> 00:20:17.000]  就是在享受神同在恩情的同時
[00:20:17.000 --> 00:20:23.000]  原來我們也有叫萬俗得福的責任
[00:20:23.000 --> 00:20:25.000]  試試看保羅
[00:20:25.000 --> 00:20:28.000]  他是一個很勇猛的
[00:20:28.000 --> 00:20:30.000]  屬神的人
[00:20:30.000 --> 00:20:34.000]  就算經歷多少艱難考驗也好
[00:20:34.000 --> 00:20:36.000]  也無阻他
[00:20:36.000 --> 00:20:38.000]  要見證上帝恩典
[00:20:38.000 --> 00:20:43.000]  和努力傳揚福音的動力
[00:20:43.000 --> 00:20:46.000]  如果信了耶穌
[00:20:46.000 --> 00:20:48.000]  已經有一些年日
[00:20:48.000 --> 00:20:52.000]  卻沒有試過為上帝
[00:20:52.000 --> 00:20:56.000]  去做傳揚福音的工作
[00:20:56.000 --> 00:20:59.000]  可能我們藉著這個段落
[00:20:59.000 --> 00:21:01.000]  保羅的介紹
[00:21:01.000 --> 00:21:03.000]  我們可能也要反省一下
[00:21:03.000 --> 00:21:10.000]  其實究竟是什麼一回事呢?
[00:21:10.000 --> 00:21:16.000]  然後在十七到二十節
[00:21:16.000 --> 00:21:23.000]  保羅繼續對岸幫信徒提醒
[00:21:23.000 --> 00:21:33.000]  如果有幾根枝子被截下來
[00:21:33.000 --> 00:21:35.000]  同享橄欖根的肥汁
[00:21:35.000 --> 00:21:38.000]  你就不可向舊枝子誇口
[00:21:38.000 --> 00:21:40.000]  若是誇口
[00:21:40.000 --> 00:21:42.000]  就該知道不是你托著根
[00:21:42.000 --> 00:21:44.000]  而是根托著你
[00:21:44.000 --> 00:21:48.000]  你會說那些枝子被截下來
[00:21:48.000 --> 00:21:50.000]  是為了使我截上去
[00:21:50.000 --> 00:21:53.000]  不錯,他們因為不信,所以被截下來
[00:21:53.000 --> 00:21:55.000]  你因為信,所以立得住
[00:21:55.000 --> 00:21:59.000]  你不可自高,反而戰戰兢兢
[00:21:59.000 --> 00:22:02.000]  神既不顧原來的枝子
[00:22:02.000 --> 00:22:04.000]  豈會顧惜你
[00:22:04.000 --> 00:22:07.000]  可能當時羅馬教會裏面
[00:22:07.000 --> 00:22:09.000]  那些愛邦信徒的人數
[00:22:09.000 --> 00:22:12.000]  比猶太信徒還要多
[00:22:12.000 --> 00:22:18.000]  所以他們有點得戚和自高的狀況
[00:22:18.000 --> 00:22:24.000]  所以寶萊在此提醒愛邦人和愛邦信徒
[00:22:24.000 --> 00:22:29.000]  不要因著能得到上帝請求的福氣
[00:22:29.000 --> 00:22:34.000]  而藐視神自己的選民意識聯盟
[00:22:34.000 --> 00:22:41.000]  他說我們原來都是被駁上去橄欖樹上
[00:22:41.000 --> 00:22:44.000]  我們可能不太熟悉橄欖樹
[00:22:44.000 --> 00:22:47.000]  我們在香港只是用橄欖油
[00:22:47.000 --> 00:22:49.000]  橄欖樹是怎樣的呢?
[00:22:49.000 --> 00:22:53.000]  原來橄欖樹的外形不是高大威猛
[00:22:53.000 --> 00:22:56.000]  不漂亮,不雄壯
[00:22:56.000 --> 00:23:00.000]  不過卻是猶太人看為非常珍貴的樹木
[00:23:00.000 --> 00:23:04.000]  橄欖樹的壽命很長
[00:23:04.000 --> 00:23:09.000]  最古老的其中一隻橄欖樹
[00:23:09.000 --> 00:23:15.000]  它的壽命可以超過三千年
[00:23:15.000 --> 00:23:18.000]  而且不少的橄欖樹
[00:23:18.000 --> 00:23:21.000]  就算經歷過火燒
[00:23:21.000 --> 00:23:26.000]  它仍然可以有生命力
[00:23:26.000 --> 00:23:30.000]  要去摘那些橄欖是怎樣的呢?
[00:23:30.000 --> 00:23:34.000]  就是找人用棍子打那些樹
[00:23:34.000 --> 00:23:36.000]  搖跌那些橄欖
[00:23:36.000 --> 00:23:38.000]  以致橄欖跌下來
[00:23:38.000 --> 00:23:40.000]  就可以將它榨成油
[00:23:40.000 --> 00:23:43.000]  而這些橄欖油除了用來吃之外
[00:23:43.000 --> 00:23:49.000]  也是用來高納君王和祭司用的油
[00:23:49.000 --> 00:23:54.000]  所以以色列人非常重視橄欖樹
[00:23:54.000 --> 00:23:59.000]  他們的國徽都是用橄欖枝圍著燈台
[00:23:59.000 --> 00:24:02.000]  一個這樣的象徵圖像
[00:24:02.000 --> 00:24:06.000]  橄欖枝也是象徵和平
[00:24:06.000 --> 00:24:10.000]  保羅在這裡警告愛邦信徒
[00:24:10.000 --> 00:24:15.000]  不要向以色列人誇口
[00:24:15.000 --> 00:24:19.000]  因為我們其實也是野橄欖
[00:24:19.000 --> 00:24:25.000]  只是蒙恩被接在橄欖樹的根上
[00:24:25.000 --> 00:24:28.000]  我們要飲水思源
[00:24:28.000 --> 00:24:32.000]  我們是靠著這份恩情
