
[00:00:00.000 --> 00:00:02.420]  打開《哲行傳》第四章
[00:09:40.000 --> 00:09:42.000]  這是他們信仰上的一個
[00:09:42.000 --> 00:09:44.000]  不是問題
[00:09:44.000 --> 00:09:46.000]  他們這樣相信當時的人
[00:09:46.000 --> 00:09:48.000]  第二件事
[00:09:48.000 --> 00:09:50.000]  就是宗教的領袖
[00:09:50.000 --> 00:09:52.000]  本身是宗教領袖
[00:09:52.000 --> 00:09:54.000]  即是說
[00:09:54.000 --> 00:09:56.000]  猶太人的宗教領袖
[00:09:56.000 --> 00:09:58.000]  和羅馬人勾結
[00:09:58.000 --> 00:10:00.000]  靠羅馬人給予他們權力
[00:10:00.000 --> 00:10:02.000]  就可以壓制猶太人
[00:10:02.000 --> 00:10:04.000]  在當中我也說過
[00:10:04.000 --> 00:10:06.000]  這些叫做猶奸
[00:10:06.000 --> 00:10:08.000]  在當中可以拿取利益
[00:10:08.000 --> 00:10:10.000]  突然間
[00:10:10.000 --> 00:10:11.000]  傳了一個主
[00:10:11.000 --> 00:10:13.000]  那個主不是他們
[00:10:13.000 --> 00:10:15.000]  不是羅馬皇帝
[00:10:15.000 --> 00:10:16.000]  即是說
[00:10:16.000 --> 00:10:17.000]  你賭他們米飯
[00:10:17.000 --> 00:10:19.000]  他們當然不喜歡
[00:10:19.000 --> 00:10:21.000]  於是他們就抓他們坐牢
[00:10:21.000 --> 00:10:23.000]  這是他們的原因
[00:10:23.000 --> 00:10:27.000]  這是他們的原因
[00:10:27.000 --> 00:10:29.000]  我想了很久
[00:10:29.000 --> 00:10:31.000]  其實我看了這段經文很多年
[00:10:31.000 --> 00:10:33.000]  我想
[00:10:33.000 --> 00:10:35.000]  當時這班人
[00:10:35.000 --> 00:10:37.000]  你弄得很清楚
[00:10:37.000 --> 00:10:39.000]  他們因為這些原因
[00:10:39.000 --> 00:10:41.000]  就抓他們坐牢
[00:10:41.000 --> 00:10:43.000]  請問在座各位
[00:10:43.000 --> 00:10:45.000]  你會問一個問題關我什麼事
[00:10:45.000 --> 00:10:49.000]  今天我有沒有宗教領袖
[00:10:49.000 --> 00:10:51.000]  今天我又沒有
[00:10:51.000 --> 00:10:53.000]  這些所謂的
[00:10:53.000 --> 00:10:55.000]  監誓
[00:10:55.000 --> 00:10:57.000]  我又不需要
[00:10:57.000 --> 00:10:59.000]  我活在美國
[00:10:59.000 --> 00:11:01.000]  關我什麼事
[00:11:01.000 --> 00:11:03.000]  經文來到這裡的時候
[00:11:03.000 --> 00:11:05.000]  自己卡住了
[00:11:05.000 --> 00:11:07.000]  我想了很多年
[00:11:07.000 --> 00:11:09.000]  為什麼人不相信耶穌
[00:11:09.000 --> 00:11:11.000]  當時的人
[00:11:11.000 --> 00:11:13.000]  二千年前發生不相信耶穌
[00:11:13.000 --> 00:11:15.000]  他有原因
[00:11:15.000 --> 00:11:17.000]  因為他們有他們的利益
[00:11:17.000 --> 00:11:19.000]  以前
[00:11:19.000 --> 00:11:21.000]  我在教會審門口
[00:11:21.000 --> 00:11:23.000]  審門口就是我
[00:11:23.000 --> 00:11:25.000]  做招待
[00:11:25.000 --> 00:11:27.000]  因為我是負責
[00:11:27.000 --> 00:11:29.000]  宣教部
[00:11:29.000 --> 00:11:31.000]  其中一個負責
[00:11:31.000 --> 00:11:33.000]  接觸新的人
[00:11:33.000 --> 00:11:35.000]  每個禮拜就有一個
[00:11:35.000 --> 00:11:37.000]  餐館老闆來我們教會
[00:11:37.000 --> 00:11:39.000]  送午餐
[00:11:39.000 --> 00:11:41.000]  送午餐
[00:11:41.000 --> 00:11:43.000]  我當然跟他熟
[00:11:43.000 --> 00:11:45.000]  跟他熟了之後
[00:11:45.000 --> 00:11:47.000]  當然要跟他講福音
[00:11:47.000 --> 00:11:49.000]  最初給單張
[00:11:49.000 --> 00:11:51.000]  後期給小冊子
[00:11:51.000 --> 00:11:53.000]  跟他講福音
[00:11:53.000 --> 00:11:55.000]  他有傾有講的
[00:11:55.000 --> 00:11:57.000]  大家都開心
[00:11:57.000 --> 00:11:59.000]  傾一傾之後
[00:11:59.000 --> 00:12:01.000]  我覺得差不多了
[00:12:01.000 --> 00:12:03.000]  播完種就殺種
[00:12:03.000 --> 00:12:05.000]  然後就收割
[00:12:05.000 --> 00:12:07.000]  1,2,3
[00:12:07.000 --> 00:12:09.000]  傳福音的技巧
[00:12:09.000 --> 00:12:11.000]  學完就去做
[00:12:11.000 --> 00:12:13.000]  這一段時間
[00:12:13.000 --> 00:12:15.000]  老闆如常
[00:12:15.000 --> 00:12:17.000]  將這些
[00:12:17.000 --> 00:12:19.000]  的餐
[00:12:19.000 --> 00:12:21.000]  送來的時候
[00:12:21.000 --> 00:12:23.000]  跟著我再跟他說
[00:12:23.000 --> 00:12:25.000]  昨天我祈禱了
[00:12:25.000 --> 00:12:27.000]  今天一定帶他去信耶穌
[00:12:27.000 --> 00:12:29.000]  聖靈充滿
[00:12:29.000 --> 00:12:31.000]  結果是怎樣呢
[00:12:31.000 --> 00:12:33.000]  他突然板著臉
[00:12:33.000 --> 00:12:35.000]  臉都變了
[00:12:35.000 --> 00:12:37.000]  跟我說你不要再跟我說福音
[00:12:37.000 --> 00:12:39.000]  我不想再聽
[00:12:39.000 --> 00:12:41.000]  他說
[00:12:41.000 --> 00:12:43.000]  我有四個小孩要我養
[00:12:43.000 --> 00:12:45.000]  我一腳踢我很辛苦
[00:12:45.000 --> 00:12:47.000]  我的小生意
[00:12:47.000 --> 00:12:49.000]  只要我有我的生活
[00:12:49.000 --> 00:12:51.000]  滿足就可以了
[00:12:51.000 --> 00:12:53.000]  我不想回教會
[00:12:53.000 --> 00:12:55.000]  你不要再教我
[00:12:55.000 --> 00:12:57.000]  一盆冷水就淋到我身上
[00:12:57.000 --> 00:12:59.000]  都不敢跟牧師說
[00:12:59.000 --> 00:13:01.000]  自己回家就想
[00:13:01.000 --> 00:13:03.000]  傳福音都不容易
[00:13:03.000 --> 00:13:05.000]  後來我慢慢
[00:13:05.000 --> 00:13:07.000]  開始成熟一點去想
[00:13:07.000 --> 00:13:09.000]  明白他的想法
[00:13:09.000 --> 00:13:11.000]  人如果你要
[00:13:11.000 --> 00:13:13.000]  他原本將他自己
[00:13:13.000 --> 00:13:15.000]  在一個routine裡面抽出來
[00:13:15.000 --> 00:13:17.000]  走在一條
[00:13:17.000 --> 00:13:19.000]  他不想走的路上
[00:13:19.000 --> 00:13:21.000]  這個對他來說是一個
[00:13:21.000 --> 00:13:23.000]  危機
[00:13:23.000 --> 00:13:25.000]  是一個
[00:13:25.000 --> 00:13:27.000]  他不願意走
[00:13:27.000 --> 00:13:29.000]  你故意拉他出來的時候
[00:13:29.000 --> 00:13:31.000]  對他來說是很不舒服的
[00:13:31.000 --> 00:13:33.000]  這種對他來說是一個難事
[00:13:33.000 --> 00:13:35.000]  所以我完全
[00:13:35.000 --> 00:13:37.000]  我不是說他是對的
[00:13:37.000 --> 00:13:39.000]  他走出這一步
[00:13:39.000 --> 00:13:41.000]  走出這一步是很不容易
[00:13:41.000 --> 00:13:43.000]  不是說我們一叫他
[00:13:43.000 --> 00:13:45.000]  信耶穌他就看到
[00:13:45.000 --> 00:13:47.000]  剛才你看到舉手的人都很少
[00:13:47.000 --> 00:13:49.000]  只有三個
[00:13:49.000 --> 00:13:51.000]  有些信了很久
[00:13:51.000 --> 00:13:53.000]  第二個問題更加沒有人舉
[00:13:53.000 --> 00:13:55.000]  沒有人舉第二個問題
[00:13:55.000 --> 00:13:57.000]  從另一個角度去看
[00:13:57.000 --> 00:13:59.000]  剛才第一個危機是什麼
[00:13:59.000 --> 00:14:01.000]  這個人如果你叫他信耶穌的時候
[00:14:01.000 --> 00:14:03.000]  叫他走出一條路
[00:14:03.000 --> 00:14:05.000]  是他完全以前不是走開那條路
[00:14:05.000 --> 00:14:07.000]  走你那條路是一個危機
[00:14:07.000 --> 00:14:09.000]  對他來說是一個危機
[00:14:09.000 --> 00:14:11.000]  第二個
[00:14:11.000 --> 00:14:13.000]  角度去看就是說
[00:14:13.000 --> 00:14:15.000]  今天為什麼你舉手
[00:14:15.000 --> 00:14:17.000]  不舉
[00:14:17.000 --> 00:14:19.000]  你試過
[00:14:19.000 --> 00:14:21.000]  去跟別人傳福音的時候
[00:14:21.000 --> 00:14:23.000]  對你來說是不是一個挑戰
[00:14:23.000 --> 00:14:25.000]  容易嗎
[00:14:25.000 --> 00:14:27.000]  你敢不敢
[00:14:27.000 --> 00:14:29.000]  上星期那個姐妹
[00:14:29.000 --> 00:14:31.000]  很有勇氣跟她父母
[00:14:31.000 --> 00:14:33.000]  信了不久
[00:14:33.000 --> 00:14:35.000]  為什麼
[00:14:35.000 --> 00:14:37.000]  你要我跟父母去說
[00:14:37.000 --> 00:14:39.000]  耶穌是真的
[00:14:39.000 --> 00:14:41.000]  這是一個很大的危機
[00:14:41.000 --> 00:14:43.000]  這是很難會做的事情
[00:14:43.000 --> 00:14:45.000]  所以傳那個人
[00:14:45.000 --> 00:14:47.000]  也遇上危機
[00:14:47.000 --> 00:14:49.000]  因為你要
[00:14:49.000 --> 00:14:51.000]  take這個risk去做
[00:14:51.000 --> 00:14:53.000]  我自己信了好了
[00:14:53.000 --> 00:14:55.000]  但如果傳福音呢
[00:14:55.000 --> 00:14:57.000]  這是一個危機
[00:14:57.000 --> 00:14:59.000]  這個risk的take
[00:14:59.000 --> 00:15:01.000]  正正是我們要進入主題
[00:15:01.000 --> 00:15:03.000]  的前一部分
[00:15:03.000 --> 00:15:05.000]  這是一個危機
[00:15:05.000 --> 00:15:13.000]  傳福音是一個危機
[00:15:13.000 --> 00:15:15.000]  因為你要從你自己
[00:15:15.000 --> 00:15:17.000]  那個common zone裏面去跳出來
[00:15:17.000 --> 00:15:19.000]  去跳去一個
[00:15:19.000 --> 00:15:21.000]  你不舒服的環境裏面
[00:15:21.000 --> 00:15:23.000]  有兩方面一個是你傳那個
[00:15:23.000 --> 00:15:25.000]  一個是被傳那個
[00:15:25.000 --> 00:15:27.000]  傳福音很容易
[00:15:27.000 --> 00:15:29.000]  為什麼你會危機
[00:15:29.000 --> 00:15:31.000]  第一你傳福音會怎樣
[00:15:31.000 --> 00:15:35.000]  人家拒絕你
[00:15:35.000 --> 00:15:37.000]  你怎樣
[00:15:37.000 --> 00:15:39.000]  面皮薄一點
[00:15:39.000 --> 00:15:41.000]  就覺得丟臉
[00:15:41.000 --> 00:15:43.000]  覺得被人吃貓面
[00:15:43.000 --> 00:15:45.000]  很醜
[00:15:45.000 --> 00:15:47.000]  好好的坐在家裏看電視
[00:15:47.000 --> 00:15:49.000]  為什麼要傳福音
[00:15:49.000 --> 00:15:51.000]  你走出來傳福音的時候
[00:15:51.000 --> 00:15:53.000]  你的樣子要被人看
[00:15:53.000 --> 00:15:55.000]  你就自然覺得這是一個
[00:15:55.000 --> 00:15:57.000]  不容易做的事情
[00:15:57.000 --> 00:15:59.000]  每個人都很容易
[00:15:59.000 --> 00:16:01.000]  很容易走出去
[00:16:01.000 --> 00:16:03.000]  Helen師母就不用
[00:16:03.000 --> 00:16:05.000]  邀請人
[00:16:05.000 --> 00:16:07.000]  這是事實
[00:16:07.000 --> 00:16:09.000]  在內心裏你承認
[00:16:09.000 --> 00:16:11.000]  每個人出去傳福音
[00:16:11.000 --> 00:16:13.000]  都要經過一個心理上的掙扎
[00:16:13.000 --> 00:16:15.000]  跳出你的common zone
[00:16:15.000 --> 00:16:17.000]  你才做得到
[00:16:17.000 --> 00:16:19.000]  這是一個訓練
[00:16:19.000 --> 00:16:21.000]  也是一個鍛鍊
[00:16:21.000 --> 00:16:23.000]  你才能跳出心理的關口
[00:16:25.000 --> 00:16:27.000]  還有一班弟兄姊妹要去Ecuador
[00:16:27.000 --> 00:16:29.000]  短孫,我很佩服他們
[00:16:29.000 --> 00:16:33.000]  應該是七個弟兄姊妹
[00:16:33.000 --> 00:16:35.000]  六大一小
[00:16:35.000 --> 00:16:37.000]  我們不能夠
[00:16:37.000 --> 00:16:39.000]  Caden
[00:16:39.000 --> 00:16:41.000]  他在不在
[00:16:41.000 --> 00:16:43.000]  他很有勇敢,當然他父母鼓勵他
[00:16:43.000 --> 00:16:45.000]  六個弟兄姊妹帶一個小孩
[00:16:45.000 --> 00:16:47.000]  去Ecuador
[00:16:47.000 --> 00:16:49.000]  是不容易的
[00:16:49.000 --> 00:16:51.000]  我自己去過短孫四次
[00:16:51.000 --> 00:16:53.000]  但每次都是掙扎
[00:16:53.000 --> 00:16:55.000]  你是去一個落後的地方
[00:16:55.000 --> 00:16:57.000]  去一個你自己未習慣的地方
[00:16:57.000 --> 00:16:59.000]  去一個有危險的地方
[00:16:59.000 --> 00:17:01.000]  去一個地方
[00:17:01.000 --> 00:17:03.000]  還有一件事
[00:17:03.000 --> 00:17:05.000]  他們自費下去
[00:17:05.000 --> 00:17:07.000]  自費拿自己的假期
[00:17:07.000 --> 00:17:09.000]  是不是十二天
[00:17:09.000 --> 00:17:11.000]  去十二天的時間
[00:17:11.000 --> 00:17:13.000]  這是你自己要跳出一個common zone
[00:17:13.000 --> 00:17:15.000]  所以這個心理關口你要跳出是不容易
[00:17:15.000 --> 00:17:17.000]  所以我很佩服他們
[00:17:17.000 --> 00:17:19.000]  還有一對夫婦
[00:17:19.000 --> 00:17:21.000]  帶一個小孩去
[00:17:21.000 --> 00:17:23.000]  我覺得這個小孩將來會是宣教士
[00:17:23.000 --> 00:17:25.000]  他越小的時候
[00:17:25.000 --> 00:17:27.000]  就越習慣了
[00:17:27.000 --> 00:17:29.000]  在教會睡覺
[00:17:29.000 --> 00:17:31.000]  在地上玩
[00:17:31.000 --> 00:17:33.000]  長大之後就是宣教士
[00:17:33.000 --> 00:17:35.000]  他已經習慣了
[00:17:35.000 --> 00:17:37.000]  你覺得難對他來說
[00:17:37.000 --> 00:17:39.000]  就像這條魚,從小已經會跳
[00:17:39.000 --> 00:17:41.000]  跳入一個大的魚缸
[00:17:41.000 --> 00:17:43.000]  在那個環境裡
[00:17:43.000 --> 00:17:45.000]  成長的時候已經很習慣很容易
[00:17:45.000 --> 00:17:47.000]  對於我們來說
[00:17:47.000 --> 00:17:49.000]  要回轉再跳一個新環境是很不容易
[00:17:49.000 --> 00:17:51.000]  這是一個risk taking
[00:17:51.000 --> 00:17:53.000]  第二方面
[00:17:53.000 --> 00:17:55.000]  被人傳呼音的那個人
[00:17:55.000 --> 00:17:57.000]  也同一時間
[00:17:57.000 --> 00:17:59.000]  遇上危機
[00:17:59.000 --> 00:18:01.000]  你知不知道基督徒
[00:18:01.000 --> 00:18:03.000]  經常搗亂
[00:18:03.000 --> 00:18:05.000]  基督徒去騷擾別人
[00:18:05.000 --> 00:18:07.000]  別人不信耶穌
[00:18:07.000 --> 00:18:09.000]  你去騷擾他
[00:18:09.000 --> 00:18:11.000]  騷擾他信耶穌
[00:18:11.000 --> 00:18:13.000]  所以他明明生活得不錯
[00:18:13.000 --> 00:18:15.000]  突然間你跟我說
[00:18:15.000 --> 00:18:17.000]  今天跟你吃完飯
[00:18:17.000 --> 00:18:19.000]  星期六就回Channel
[00:18:19.000 --> 00:18:21.000]  其實你在騷擾他
[00:18:21.000 --> 00:18:23.000]  你被人
[00:18:23.000 --> 00:18:25.000]  將他在一個環境裡
[00:18:25.000 --> 00:18:27.000]  抽你出來
[00:18:27.000 --> 00:18:29.000]  在一個comfort的環境裡
[00:18:29.000 --> 00:18:31.000]  貼在裡面的時候
[00:18:31.000 --> 00:18:33.000]  好就好
[00:18:33.000 --> 00:18:35.000]  當他知道你請我吃飯
[00:18:35.000 --> 00:18:37.000]  是哄我去Channel
[00:18:37.000 --> 00:18:39.000]  你會怎樣
[00:18:39.000 --> 00:18:41.000]  有時候你會這樣想
[00:18:41.000 --> 00:18:43.000]  但我們的心在想什麼
[00:18:43.000 --> 00:18:45.000]  為他好
[00:18:45.000 --> 00:18:47.000]  所以我
[00:18:47.000 --> 00:18:49.000]  學習吃貓麵
[00:18:49.000 --> 00:18:51.000]  是傳呼音的第一步
[00:18:51.000 --> 00:18:53.000]  我在那次的經歷裡
[00:18:53.000 --> 00:18:55.000]  其實也不是第一次
[00:18:55.000 --> 00:18:57.000]  很多次都是這樣
[00:18:57.000 --> 00:18:59.000]  你要吃貓麵你才知道
[00:18:59.000 --> 00:19:01.000]  傳呼音是不容易的
[00:19:01.000 --> 00:19:03.000]  你想想耶穌基督上十字架那條路
[00:19:03.000 --> 00:19:05.000]  我們今天不是什麼
[00:19:05.000 --> 00:19:07.000]  但要做要學習
[00:19:07.000 --> 00:19:11.000]  所以耶穌說了一番話
[00:19:11.000 --> 00:19:13.000]  你們不要以為
[00:19:13.000 --> 00:19:15.000]  我來是叫地上太平
[00:19:15.000 --> 00:19:17.000]  我來不是叫地上太平
[00:19:17.000 --> 00:19:19.000]  而是叫
[00:19:19.000 --> 00:19:21.000]  地上動刀兵
[00:19:21.000 --> 00:19:23.000]  因為我來
[00:19:23.000 --> 00:19:25.000]  是叫人與父生疏
[00:19:25.000 --> 00:19:27.000]  女兒與母親生疏
[00:19:27.000 --> 00:19:29.000]  媳婦與婆婆生疏
[00:19:29.000 --> 00:19:31.000]  他說了什麼
[00:19:31.000 --> 00:19:33.000]  這麼難明白
[00:19:33.000 --> 00:19:35.000]  耶穌不是來傳和平呼音
[00:19:35.000 --> 00:19:37.000]  不是很開心的嗎
[00:19:37.000 --> 00:19:39.000]  叫人生疏
[00:19:39.000 --> 00:19:41.000]  你試一下
[00:19:41.000 --> 00:19:43.000]  我可以說
[00:19:43.000 --> 00:19:45.000]  一傳呼音就沒有朋友做
[00:19:45.000 --> 00:19:47.000]  有試過嗎
[00:19:47.000 --> 00:19:49.000]  你試一下
[00:19:49.000 --> 00:19:51.000]  回公司去跟同事說
[00:19:51.000 --> 00:19:53.000]  以前跟朋友
[00:19:53.000 --> 00:19:55.000]  準備那些很火熱
[00:19:55.000 --> 00:19:57.000]  現在要在channel
[00:19:57.000 --> 00:19:59.000]  不能夠懶惰
[00:19:59.000 --> 00:20:01.000]  你來channel代表你願意
[00:20:01.000 --> 00:20:03.000]  走一條傳呼音的道路
[00:20:03.000 --> 00:20:05.000]  你走出去的時候
[00:20:05.000 --> 00:20:07.000]  你要預了
