
[00:00:00.000 --> 00:00:01.000]  丁志明早晨
[00:10:41.000 --> 00:10:43.000]  其實神要透過他的說話
[00:10:43.000 --> 00:10:48.000]  向我們傳達什麼訊息
[00:10:48.000 --> 00:10:51.000]  神想我們知道什麼呢
[00:10:51.000 --> 00:10:55.000]  在二十世紀捍衛基督信仰的
[00:10:55.000 --> 00:10:58.000]  其中一個很重要的學者就是這位
[00:10:58.000 --> 00:11:01.000]  C.S. Lewis
[00:11:01.000 --> 00:11:02.000]  他說什麼呢
[00:11:02.000 --> 00:11:05.000]  他說他判斷一個做出來的工藝
[00:11:05.000 --> 00:11:07.000]  無論是一個開平氣
[00:11:07.000 --> 00:11:09.000]  就是很少的工藝
[00:11:09.000 --> 00:11:11.000]  或者是一個大教堂
[00:11:11.000 --> 00:11:13.000]  或者是一個很大的工程
[00:11:13.000 --> 00:11:15.000]  第一我們要知道
[00:11:15.000 --> 00:11:21.000]  做這件工藝的意圖和用途
[00:11:21.000 --> 00:11:25.000]  神既然是將這個
[00:11:25.000 --> 00:11:28.000]  他的話語給我們
[00:11:28.000 --> 00:11:30.000]  一定背後有他的意圖
[00:11:30.000 --> 00:11:33.000]  有他的用途的
[00:11:33.000 --> 00:11:36.000]  我們如果尋找聖經的真理
[00:11:36.000 --> 00:11:40.000]  按照這個原則去看的時候
[00:11:40.000 --> 00:11:42.000]  聖經的原文的意思
[00:11:42.000 --> 00:11:44.000]  它的上下文的邏輯
[00:11:44.000 --> 00:11:46.000]  文章的題材
[00:11:46.000 --> 00:11:50.000]  作者和經文的背景等等
[00:11:50.000 --> 00:11:53.000]  這些資料很重要
[00:11:53.000 --> 00:11:56.000]  為什麼聖經有這麼多種的方式
[00:11:56.000 --> 00:11:59.000]  去寫出來呢
[00:11:59.000 --> 00:12:00.000]  有詩篇
[00:12:00.000 --> 00:12:01.000]  有文學
[00:12:01.000 --> 00:12:02.000]  有各方面
[00:12:02.000 --> 00:12:03.000]  有歷史
[00:12:03.000 --> 00:12:05.000]  有很多樣東西
[00:12:05.000 --> 00:12:07.000]  為什麼會用這些方式
[00:12:07.000 --> 00:12:08.000]  去寫出來呢
[00:12:08.000 --> 00:12:10.000]  其實它就有一定的主題
[00:12:10.000 --> 00:12:12.000]  和一定的目的
[00:12:12.000 --> 00:12:14.000]  所以我們要知道
[00:12:14.000 --> 00:12:16.000]  一個作曲家
[00:12:16.000 --> 00:12:20.000]  他為什麼做出一個這樣的詩歌呢
[00:12:20.000 --> 00:12:21.000]  一首這樣的詩歌
[00:12:21.000 --> 00:12:24.000]  我不可以只是聽一個片段
[00:12:24.000 --> 00:12:26.000]  就是聽其中的一段
[00:12:26.000 --> 00:12:27.000]  那就下結論
[00:12:27.000 --> 00:12:28.000]  這個作曲家
[00:12:28.000 --> 00:12:30.000]  他其實想表達什麼
[00:12:30.000 --> 00:12:31.000]  不行的
[00:12:31.000 --> 00:12:34.000]  你一定要從頭到尾聽一次
[00:12:34.000 --> 00:12:36.000]  聽完整首的詩歌之後
[00:12:36.000 --> 00:12:39.000]  然後我們才更加能夠明白
[00:12:39.000 --> 00:12:40.000]  其實這個作者
[00:12:40.000 --> 00:12:42.000]  他想說些什麼
[00:12:42.000 --> 00:12:45.000]  每一小段都有他特別的訊息
[00:12:45.000 --> 00:12:46.000]  他想透過這個詩歌
[00:12:46.000 --> 00:12:49.000]  去跟我們說些什麼
[00:12:49.000 --> 00:12:53.000]  所以透過神他自己的華語
[00:12:53.000 --> 00:12:55.000]  神要向我們傳達什麼訊息
[00:12:55.000 --> 00:12:57.000]  他有些什麼目的
[00:12:57.000 --> 00:12:58.000]  他有些什麼意圖
[00:12:58.000 --> 00:13:00.000]  如果這樣的話
[00:13:00.000 --> 00:13:05.000]  神無須要向我們交代所有的細節
[00:13:05.000 --> 00:13:06.000]  所以你看
[00:13:06.000 --> 00:13:08.000]  《創世紀》第一章的時候
[00:13:08.000 --> 00:13:11.000]  你是不是要求神去跟你交代
[00:13:11.000 --> 00:13:12.000]  整個細節
[00:13:12.000 --> 00:13:13.000]  怎樣創造
[00:13:13.000 --> 00:13:15.000]  用了多少時間
[00:13:15.000 --> 00:13:16.000]  怎樣細節的
[00:13:16.000 --> 00:13:18.000]  去一樣一樣的東西做出來
[00:13:18.000 --> 00:13:20.000]  要不要這樣
[00:13:20.000 --> 00:13:24.000]  要不要全部都記住呢
[00:13:24.000 --> 00:13:27.000]  其實當時神創造天地的時候
[00:13:27.000 --> 00:13:32.000]  沒有一個現場親眼見證的觀眾
[00:13:32.000 --> 00:13:35.000]  沒有一個人去看過這個過程
[00:13:35.000 --> 00:13:38.000]  因為那個時候還沒有人
[00:13:38.000 --> 00:13:40.000]  所以《創世紀》的記載
[00:13:40.000 --> 00:13:45.000]  肯定是神向後世的人的一種啟示
[00:13:45.000 --> 00:13:47.000]  是一種全講也好
[00:13:47.000 --> 00:13:48.000]  啟示也好
[00:13:48.000 --> 00:13:50.000]  接著寫下來的
[00:13:50.000 --> 00:13:51.000]  如果這樣的時候
[00:13:51.000 --> 00:13:55.000]  神是不是要跟那個接受啟示的人
[00:13:55.000 --> 00:13:58.000]  逐一逐點的慢慢地去講
[00:13:58.000 --> 00:14:03.000]  讓他去記載這麼多東西呢
[00:14:03.000 --> 00:14:05.000]  當神啟示給《創世紀》的作者
[00:14:05.000 --> 00:14:07.000]  無論他是不是摩西也好
[00:14:07.000 --> 00:14:09.000]  你相信他是摩西或者不是也好
[00:14:09.000 --> 00:14:14.000]  其實神是想給後世的人透過這樣記載
[00:14:14.000 --> 00:14:17.000]  來認識一些事情的
[00:14:17.000 --> 00:14:20.000]  我們稍後的時候會再講
[00:14:20.000 --> 00:14:23.000]  我們《聖經》有六十六卷書
[00:14:23.000 --> 00:14:25.000]  舊約有三十九
[00:14:25.000 --> 00:14:27.000]  新約有二十七
[00:14:27.000 --> 00:14:31.000]  由這六十六卷書組成的
[00:14:31.000 --> 00:14:33.000]  是一個歷史
[00:14:33.000 --> 00:14:34.000]  講到這裡的時候
[00:14:34.000 --> 00:14:36.000]  可能你會反駁我
[00:14:36.000 --> 00:14:41.000]  其實《聖經》不可以看它為一個歷史
[00:14:41.000 --> 00:14:42.000]  因為呢
[00:14:42.000 --> 00:14:45.000]  只不過是可以看為可能神話
[00:14:45.000 --> 00:14:47.000]  真是神話
[00:14:47.000 --> 00:14:48.000]  或者呢
[00:14:48.000 --> 00:14:50.000]  就是一個故事而已
[00:14:50.000 --> 00:14:51.000]  最多最多
[00:14:51.000 --> 00:14:54.000]  它都是一個關於信仰的書
[00:14:54.000 --> 00:14:59.000]  不可以將它看為歷史的
[00:14:59.000 --> 00:15:01.000]  信徒可能未必贊成
[00:15:01.000 --> 00:15:05.000]  也都未必贊成這本是歷史書
[00:15:05.000 --> 00:15:07.000]  認為作為一本歷史的書
[00:15:07.000 --> 00:15:10.000]  還有很多不完整的地方
[00:15:10.000 --> 00:15:13.000]  比如說你這個《創世紀》第一章
[00:15:13.000 --> 00:15:17.000]  都已經有很多缺少的資料
[00:15:17.000 --> 00:15:21.000]  你要怎樣將它去看為歷史呢
[00:15:21.000 --> 00:15:22.000]  因此我們說
[00:15:22.000 --> 00:15:28.000]  我們只能夠將它看為有關真理的書
[00:15:28.000 --> 00:15:31.000]  的確由人的角度來看的時候
[00:15:31.000 --> 00:15:32.000]  我們會認為作為歷史
[00:15:32.000 --> 00:15:36.000]  仍然還有很多不足之處
[00:15:36.000 --> 00:15:38.000]  但是正如前面我們所講過的
[00:15:38.000 --> 00:15:42.000]  就是《聖經》是一個從神的眼光角度
[00:15:42.000 --> 00:15:46.000]  去記錄的一個歷史
[00:15:46.000 --> 00:15:49.000]  它是由宇宙萬物的起源開始
[00:15:49.000 --> 00:15:51.000]  一直到最後一卷
[00:15:51.000 --> 00:15:55.000]  就是《啟示錄》世界的完結
[00:15:55.000 --> 00:15:58.000]  其中有人類的歷史
[00:15:58.000 --> 00:16:02.000]  有某個民族的歷史
[00:16:02.000 --> 00:16:08.000]  當然這個還牽涉到其他民族的歷史和人物
[00:16:08.000 --> 00:16:11.000]  由神的眼光角度去記錄的歷史
[00:16:11.000 --> 00:16:13.000]  會給我們看到什麼呢
[00:16:13.000 --> 00:16:17.000]  有兩個大主題
[00:16:17.000 --> 00:16:22.000]  第一個問題就是世界出了什麼問題
[00:16:22.000 --> 00:16:27.000]  第二個問題就是怎樣解決這些問題
[00:16:27.000 --> 00:16:30.000]  第一個主題就有第一卷的書
[00:16:30.000 --> 00:16:34.000]  就是《創世紀》告訴我們
[00:16:34.000 --> 00:16:37.000]  第二個主題就有《創世紀》之後
[00:16:37.000 --> 00:16:42.000]  所有的經卷來告訴我們
[00:16:42.000 --> 00:16:43.000]  世界出了什麼問題
[00:16:43.000 --> 00:16:46.000]  《創世紀》告訴我們
[00:16:46.000 --> 00:16:48.000]  就是這樣墮落
[00:16:48.000 --> 00:16:50.000]  然後就發生了這些事情
[00:16:50.000 --> 00:16:52.000]  然後有一個民族被揀選
[00:16:52.000 --> 00:16:55.000]  一個民族出來了等等
[00:16:55.000 --> 00:16:58.000]  神是怎樣解決這些問題呢
[00:16:58.000 --> 00:17:01.000]  想我們怎樣去解決這些問題呢
[00:17:01.000 --> 00:17:03.000]  就是透過這個民族
[00:17:03.000 --> 00:17:05.000]  然後發生了很多事情
[00:17:05.000 --> 00:17:07.000]  然後傳下去再傳下去
[00:17:07.000 --> 00:17:12.000]  就是想這樣去解決這個問題
[00:17:12.000 --> 00:17:16.000]  所以我就說如果你從來沒有看過聖經
[00:17:16.000 --> 00:17:18.000]  你必須從《創世紀》開始看
[00:17:18.000 --> 00:17:20.000]  就很重要
[00:17:20.000 --> 00:17:22.000]  不然你就不明白
[00:17:22.000 --> 00:17:24.000]  後來講了這麼多
[00:17:24.000 --> 00:17:26.000]  到底有什麼關係呢
[00:17:26.000 --> 00:17:28.000]  到底是什麼事呢
[00:17:28.000 --> 00:17:31.000]  你不知道後面所發生的事情
[00:17:31.000 --> 00:17:33.000]  是為了什麼而有的
[00:17:33.000 --> 00:17:35.000]  比如說耶穌基督來到世上
[00:17:35.000 --> 00:17:37.000]  為什麼呢
[00:17:37.000 --> 00:17:39.000]  為什麼祂要釘十字架
[00:17:39.000 --> 00:17:41.000]  為什麼祂要這樣死呢
[00:17:41.000 --> 00:17:43.000]  說祂為人死的
[00:17:43.000 --> 00:17:45.000]  到底是什麼事呢
[00:17:45.000 --> 00:17:46.000]  你完全不知道
[00:17:46.000 --> 00:17:49.000]  因為你沒有看過《創世紀》
[00:17:49.000 --> 00:17:51.000]  既然《創世紀》是這麼重要的
[00:17:51.000 --> 00:17:52.000]  尤其前幾章
[00:17:52.000 --> 00:17:55.000]  所以我們就不能夠去忽視了
[00:17:55.000 --> 00:17:59.000]  《創世紀》原來不是叫《創世紀》
[00:17:59.000 --> 00:18:01.000]  在希伯來文的聖經
[00:18:01.000 --> 00:18:04.000]  原名是《起初》
[00:18:04.000 --> 00:18:08.000]  這個是希伯來文聖經的做法
[00:18:08.000 --> 00:18:10.000]  就是以每一卷書的第一個字
[00:18:10.000 --> 00:18:15.000]  或者第一個詞為書名
[00:18:15.000 --> 00:18:16.000]  原因是什麼呢
[00:18:16.000 --> 00:18:19.000]  原因就是希伯來人的書卷
[00:18:19.000 --> 00:18:21.000]  是捲起你的經卷
[00:18:21.000 --> 00:18:23.000]  所以他要看的時候一打開
[00:18:23.000 --> 00:18:28.000]  其實就看到的就是那個第一行字
[00:18:28.000 --> 00:18:32.000]  第一個字他就當作書名了
[00:18:32.000 --> 00:18:33.000]  只需要打開第一行
[00:18:33.000 --> 00:18:38.000]  已經知道這卷書是什麼書了
[00:18:38.000 --> 00:18:40.000]  到了主前250年的時候
[00:18:40.000 --> 00:18:46.000]  教約聖經被翻譯為希臘文
[00:18:46.000 --> 00:18:50.000]  才改名為今天的《創世紀》
[00:18:50.000 --> 00:18:52.000]  《創世紀》原本的意思是什麼呢
[00:18:52.000 --> 00:18:54.000]  就是起源
[00:18:54.000 --> 00:18:57.000]  或者是起初
[00:18:57.000 --> 00:19:00.000]  這樣一來就跟內容很貼切
[00:19:00.000 --> 00:19:04.000]  因為《創世紀》記載了很多的起源
[00:19:04.000 --> 00:19:07.000]  不單止是宇宙的這個起源
[00:19:07.000 --> 00:19:10.000]  還包括了地球的起源
[00:19:10.000 --> 00:19:11.000]  人的起源
[00:19:11.000 --> 00:19:14.000]  動物植物的起源
[00:19:14.000 --> 00:19:15.000]  為什麼有性別
[00:19:15.000 --> 00:19:17.000]  就是性別的起源
[00:19:17.000 --> 00:19:19.000]  婚姻怎麼產生的
[00:19:19.000 --> 00:19:21.000]  為什麼有家庭
[00:19:21.000 --> 00:19:22.000]  文明
[00:19:22.000 --> 00:19:23.000]  文化
[00:19:23.000 --> 00:19:25.000]  同時有藝術
[00:19:25.000 --> 00:19:26.000]  科學
[00:19:26.000 --> 00:19:27.000]  罪
[00:19:27.000 --> 00:19:29.000]  死亡
[00:19:29.000 --> 00:19:31.000]  謀殺的起源
[00:19:31.000 --> 00:19:34.000]  戰爭的起源
[00:19:34.000 --> 00:19:36.000]  有敬拜的起源
[00:19:36.000 --> 00:19:38.000]  甚至一個民族
[00:19:38.000 --> 00:19:41.000]  就是以色列的起源
[00:19:41.000 --> 00:19:44.000]  所以《創世紀》說的是
[00:19:44.000 --> 00:19:47.000]  很多東西的起源
[00:19:47.000 --> 00:19:50.000]  既然有這麼多好看的東西
[00:19:50.000 --> 00:19:53.000]  所以很值得我們去看的
[00:19:53.000 --> 00:19:55.000]  很值得看《創世紀》的
[00:19:55.000 --> 00:19:56.000]  但是我告訴你
[00:19:56.000 --> 00:19:59.000]  在打開《創世紀》之前
[00:19:59.000 --> 00:20:03.000]  你必須用信心來開始
[00:20:03.000 --> 00:20:06.000]  以致我們可以弄清楚
[00:20:06.000 --> 00:20:10.000]  這本書是不是憑人的想像去寫的呢
[00:20:10.000 --> 00:20:13.000]  還是神的啟示呢
[00:20:13.000 --> 00:20:16.000]  也就是說我們是以什麼樣的眼光
[00:20:16.000 --> 00:20:22.000]  去看《創世紀》呢
[00:20:22.000 --> 00:20:25.000]  我是憑信心去讀的
[00:20:25.000 --> 00:20:28.000]  我是看它為神的華語的
[00:20:28.000 --> 00:20:34.000]  這次我看到經文所啟示給我們的是什麼
[00:20:34.000 --> 00:20:36.000]  就在這第一章
[00:20:36.000 --> 00:20:38.000]  甚至第二章到第三節的時候
[00:20:38.000 --> 00:20:44.000]  我看到的是一位創造的神
[00:20:44.000 --> 00:20:46.000]  整本聖經的第一句說話就是說
[00:20:46.000 --> 00:20:49.000]  起初神創造天地
[00:20:49.000 --> 00:20:55.000]  聖經一開始就肯定了神的存在
[00:20:55.000 --> 00:21:01.000]  我告訴你,祂是宇宙萬物的根源
[00:21:01.000 --> 00:21:05.000]  所有的起源都因為祂而有的
[00:21:05.000 --> 00:21:10.000]  宇宙所有的一切都是由這位神去創造出來的
