
[00:00:00.000 --> 00:00:05.000]  請珍妮姐妹主內平安
[00:03:19.000 --> 00:03:23.000]  將這套電影所說的重要訊息
[00:03:23.000 --> 00:03:25.000]  跟大家一起來看看
[00:03:25.000 --> 00:03:27.000]  《羅馬書》當中對我們有甚麼教導
[00:03:27.000 --> 00:03:29.000]  我們先聽到一些
[00:03:29.000 --> 00:03:31.000]  我們先有個祈禱
[00:03:31.000 --> 00:03:34.000]  我們同心低頭祈禱
[00:03:34.000 --> 00:03:37.000]  創造宇宙萬物的天父
[00:03:37.000 --> 00:03:40.000]  為我們成就了挽回者的主耶穌
[00:03:40.000 --> 00:03:42.000]  親愛的保衛師聖靈
[00:03:42.000 --> 00:03:44.000]  我們感謝祢
[00:03:44.000 --> 00:03:46.000]  感謝祢來到拯救我們
[00:03:46.000 --> 00:03:49.000]  以致我們今天有機會去聽祢的道
[00:03:49.000 --> 00:03:51.000]  求主祢去帶我們
[00:03:51.000 --> 00:03:53.000]  將我們帶到祢的根前
[00:03:53.000 --> 00:03:55.000]  開我們的心,開我們的耳朵
[00:03:55.000 --> 00:03:57.000]  讓我們聽的,說的
[00:03:57.000 --> 00:03:59.000]  同感一靈去領受主祢的話語
[00:03:59.000 --> 00:04:02.000]  我們感恩祈禱,奉耶穌基督,明求,阿們
[00:04:02.000 --> 00:04:06.000]  我們先來看看《羅馬書》的背景
[00:04:06.000 --> 00:04:08.000]  羅馬的教會
[00:04:08.000 --> 00:04:10.000]  雖然不是保羅所建立的
[00:04:10.000 --> 00:04:12.000]  但是當中有很多弟兄姊妹
[00:04:12.000 --> 00:04:14.000]  保羅是熟悉的
[00:04:14.000 --> 00:04:16.000]  所以保羅其實很想
[00:04:16.000 --> 00:04:18.000]  來到羅馬當中去探望他們
[00:04:18.000 --> 00:04:21.000]  不過保羅知道
[00:04:21.000 --> 00:04:23.000]  他將會遇害
[00:04:23.000 --> 00:04:25.000]  也就是說有可能
[00:04:25.000 --> 00:04:27.000]  他不能夠平安
[00:04:27.000 --> 00:04:29.000]  到達羅馬之前
[00:04:29.000 --> 00:04:32.000]  他就已經在耶路撒冷遇害
[00:04:32.000 --> 00:04:36.000]  當時也有很多假師傅
[00:04:36.000 --> 00:04:39.000]  假師傅在傳講假的真理
[00:04:39.000 --> 00:04:41.000]  假師傅講什麼呢?
[00:04:41.000 --> 00:04:43.000]  就是講
[00:04:43.000 --> 00:04:46.000]  得救要靠行為
[00:04:46.000 --> 00:04:48.000]  所以保羅就很擔心
[00:04:48.000 --> 00:04:51.000]  擔心信徒會不會被騙呢?
[00:04:51.000 --> 00:04:53.000]  所以在他還沒有到達羅馬之前
[00:04:53.000 --> 00:04:55.000]  他就快快地寫了一封信
[00:04:55.000 --> 00:04:57.000]  給羅馬的信徒
[00:04:57.000 --> 00:05:00.000]  提醒他們救恩真正的意思
[00:05:00.000 --> 00:05:02.000]  當中的意義
[00:05:02.000 --> 00:05:04.000]  其中保羅極力地指出
[00:05:04.000 --> 00:05:07.000]  因信稱義的福音
[00:05:07.000 --> 00:05:10.000]  是為普天下人預備的
[00:05:10.000 --> 00:05:12.000]  先是猶太人
[00:05:12.000 --> 00:05:14.000]  然後是希利利人
[00:05:14.000 --> 00:05:16.000]  希利利人當時是代表外邦人
[00:05:16.000 --> 00:05:18.000]  除了猶太人之外的外邦人
[00:05:18.000 --> 00:05:20.000]  包括我們
[00:05:20.000 --> 00:05:22.000]  所以羅馬書這一卷書
[00:05:22.000 --> 00:05:25.000]  在歷史歷代都被聖靈使用
[00:05:25.000 --> 00:05:28.000]  招聚神的子民
[00:05:28.000 --> 00:05:31.000]  回去信仰的正確道路上
[00:05:31.000 --> 00:05:33.000]  而且這一卷書
[00:05:33.000 --> 00:05:35.000]  羅馬書也是教會歷史上
[00:05:35.000 --> 00:05:38.000]  很重要的一卷書
[00:05:38.000 --> 00:05:40.000]  當中有些神學家
[00:05:40.000 --> 00:05:42.000]  都是因為讀了羅馬書而信主的
[00:05:42.000 --> 00:05:44.000]  其中有奧古斯丁
[00:05:44.000 --> 00:05:46.000]  馬丁路德
[00:05:46.000 --> 00:05:48.000]  也因為羅馬書
[00:05:48.000 --> 00:05:51.000]  領悟到因信稱義的道理
[00:05:51.000 --> 00:05:53.000]  掀起了宗教改革
[00:05:53.000 --> 00:05:55.000]  另外約翰衛斯理
[00:05:55.000 --> 00:05:58.000]  也是因為羅馬書而得救
[00:05:58.000 --> 00:06:00.000]  加爾文也有這樣說
[00:06:00.000 --> 00:06:02.000]  任何人通曉這卷書
[00:06:02.000 --> 00:06:04.000]  就是找到一條
[00:06:04.000 --> 00:06:08.000]  明白整本聖經的通道
[00:06:08.000 --> 00:06:10.000]  在進入經文之先
[00:06:10.000 --> 00:06:12.000]  我們會先來看一段片
[00:06:12.000 --> 00:06:17.000]  就是電影的簡介
[00:06:17.000 --> 00:06:19.000]  這個電影是用英文的
[00:06:19.000 --> 00:06:21.000]  我會先講解一點
[00:06:21.000 --> 00:06:23.000]  當中講到
[00:06:23.000 --> 00:06:25.000]  大家想起海難的時候
[00:06:25.000 --> 00:06:27.000]  有些拯救隊
[00:06:27.000 --> 00:06:30.000]  這套片主要講海岸拯救隊
[00:06:30.000 --> 00:06:32.000]  有一個官員叫Ben
[00:06:32.000 --> 00:06:37.000]  他因為一次拯救行動失誤
[00:06:37.000 --> 00:06:39.000]  連累了全隊人
[00:06:39.000 --> 00:06:42.000]  自此之後他夢想了心理的陰影
[00:06:42.000 --> 00:06:44.000]  他放棄執行任務
[00:06:44.000 --> 00:06:47.000]  但他願意退在後方
[00:06:47.000 --> 00:06:49.000]  來訓練學員
[00:06:49.000 --> 00:06:51.000]  成為精兵
[00:06:51.000 --> 00:06:54.000]  他將學堂徹底改革
[00:06:54.000 --> 00:06:56.000]  更加用獨特的方式
[00:06:56.000 --> 00:06:59.000]  很嚴厲的方法訓練學員
[00:06:59.000 --> 00:07:01.000]  其中一個學生比較突出
[00:07:01.000 --> 00:07:02.000]  叫Jack
[00:07:02.000 --> 00:07:04.000]  他是一個天才學生
[00:07:04.000 --> 00:07:08.000]  但很可惜他的性格反叛不羈
[00:07:08.000 --> 00:07:10.000]  於是這個師傅Ben
[00:07:10.000 --> 00:07:15.000]  決意嚴格訓練這個學員Jack
[00:07:15.000 --> 00:07:17.000]  希望他成為精英中的精英
[00:07:17.000 --> 00:07:19.000]  The best of the best
[00:07:19.000 --> 00:07:21.000]  在畢業那天
[00:07:21.000 --> 00:07:22.000]  師傅和徒弟兩個人
[00:07:22.000 --> 00:07:26.000]  去到阿拉斯加執行拯救任務
[00:07:26.000 --> 00:07:30.000]  討棄是最精彩的部分
[00:07:30.000 --> 00:07:34.000]  而在這個行動的拯救當中
[00:07:34.000 --> 00:07:37.000]  Jack在Ben身上
[00:07:37.000 --> 00:07:40.000]  真正體驗到犧牲自己
[00:07:40.000 --> 00:07:43.000]  捨身救人的精神
[00:07:43.000 --> 00:07:45.000]  我們來看看這段片
[00:07:49.000 --> 00:07:51.000]  在阿拉斯加海岸
[00:07:51.000 --> 00:07:54.000]  六個海軍搜索隊伍
[00:07:54.000 --> 00:07:56.000]  登陸一項任務
[00:07:56.000 --> 00:08:01.000]  在三級風暴的高度
[00:08:01.000 --> 00:08:04.000]  注意!
[00:08:04.000 --> 00:08:05.000]  停止!停止!
[00:08:05.000 --> 00:08:06.000]  防止攻擊!
[00:08:06.000 --> 00:08:12.000]  只有一個人能夠活下去
[00:08:12.000 --> 00:08:14.000]  在A學院有一個導師開課
[00:08:14.000 --> 00:08:16.000]  不,我不是A學院的導師
[00:08:16.000 --> 00:08:18.000]  我不能永遠是水學院的導師
[00:08:18.000 --> 00:08:20.000]  我需要你訓練下一代
[00:08:20.000 --> 00:08:22.000]  這個就是學生Jack之彈的那個
[00:08:22.000 --> 00:08:23.000]  我以為你應該讓他知道
[00:08:23.000 --> 00:08:25.000]  他快要把名字丟出桌子
[00:08:25.000 --> 00:08:26.000]  也許你應該讓他知道
[00:08:26.000 --> 00:08:28.000]  他在房間後面
[00:08:28.000 --> 00:08:34.000]  不如我們倆都做一件好事
[00:08:34.000 --> 00:08:35.000]  我想向你道歉
[00:08:35.000 --> 00:08:36.000]  我剛才說的話
[00:08:36.000 --> 00:08:39.000]  我以為這是你想向我道歉的事
[00:08:39.000 --> 00:08:40.000]  為什麼?
[00:08:40.000 --> 00:08:44.000]  誰能告訴我拯救游泳員的標語?
[00:08:44.000 --> 00:08:45.000]  其他人可以聽聽
[00:08:45.000 --> 00:08:47.000]  我已經覺得安全了
[00:08:47.000 --> 00:08:48.000]  這個人是誰?
[00:08:48.000 --> 00:08:49.000]  他是一個傳說
[00:08:49.000 --> 00:08:51.000]  他有兩百個拯救
[00:08:51.000 --> 00:08:52.000]  他很厲害
[00:08:52.000 --> 00:08:53.000]  他在這裡做什麼?
[00:08:53.000 --> 00:08:54.000]  有時候
[00:08:54.000 --> 00:08:55.000]  你可能要決定
[00:08:55.000 --> 00:08:57.000]  誰活著誰死了
[00:08:57.000 --> 00:08:59.000]  你準備好了嗎?
[00:08:59.000 --> 00:09:01.000]  開始!
[00:09:01.000 --> 00:09:13.000]  他的最偉大的戰鬥
[00:09:13.000 --> 00:09:15.000]  會拯救一個自己
[00:09:15.000 --> 00:09:17.000]  這艘船正在航行
[00:09:17.000 --> 00:09:19.000]  我要進去了
[00:09:19.000 --> 00:09:26.000]  你怎麼決定要拯救誰?
[00:09:26.000 --> 00:09:29.000]  我游得盡快盡難
[00:09:29.000 --> 00:09:31.000]  我游得盡長
[00:09:31.000 --> 00:09:33.000]  讓海洋休息
[00:09:46.000 --> 00:09:48.000]  海洋!
[00:09:48.000 --> 00:09:56.000]  在電影中說到海難是很危險
[00:09:56.000 --> 00:09:58.000]  大家回想我們香港
[00:09:58.000 --> 00:10:00.000]  也有幾次的海難
[00:10:00.000 --> 00:10:04.000]  或者想起南華海嘯的時候
[00:10:04.000 --> 00:10:08.000]  隨時會有幾百條人命失去
[00:10:08.000 --> 00:10:10.000]  我們想想
[00:10:10.000 --> 00:10:12.000]  同樣在屬靈的生命上
[00:10:13.000 --> 00:10:15.000]  有什麼是最危險的呢?
[00:10:15.000 --> 00:10:20.000]  這個危險會導致人滅亡
[00:10:20.000 --> 00:10:24.000]  就是犯罪
[00:10:24.000 --> 00:10:26.000]  因為罪就像海浪一樣
[00:10:26.000 --> 00:10:28.000]  隨時將人淹沒
[00:10:28.000 --> 00:10:32.000]  我們來看看羅馬書是怎麼講罪的
[00:10:32.000 --> 00:10:35.000]  我會讀黑色的字
[00:10:35.000 --> 00:10:37.000]  紅色的請匯眾讀
[00:10:37.000 --> 00:10:39.000]  原來神的憤怒
[00:10:39.000 --> 00:10:42.000]  從天上顯明在一切不乾不易的人身上
[00:10:42.000 --> 00:10:45.000]  就是那些行不義阻擋真理的人
[00:10:45.000 --> 00:10:46.000]  神的事情
[00:10:46.000 --> 00:10:48.000]  神人所能知道的
[00:10:48.000 --> 00:10:50.000]  原顯明在人心裡
[00:10:50.000 --> 00:10:52.000]  因為神已經給他們顯明
[00:10:52.000 --> 00:10:53.000]  匯眾
[00:10:53.000 --> 00:11:09.000]  因為他們雖然知道神
[00:11:09.000 --> 00:11:11.000]  卻不當作神榮耀他
[00:11:11.000 --> 00:11:13.000]  也不感謝他
[00:11:13.000 --> 00:11:15.000]  他們的思念變為虛妄
[00:11:15.000 --> 00:11:17.000]  無知的心就昏暗了
[00:11:17.000 --> 00:11:19.000]  自稱為聰明
[00:11:19.000 --> 00:11:20.000]  反成了愚蠢
[00:11:20.000 --> 00:11:22.000]  將不能扭曲之神的榮耀
[00:11:22.000 --> 00:11:24.000]  變為偶像
[00:11:24.000 --> 00:11:26.000]  彷彿被扭曲的人
[00:11:26.000 --> 00:11:29.000]  和飛禽走受昆蟲的養殖
[00:11:29.000 --> 00:11:31.000]  所以神任憑他們
[00:11:40.000 --> 00:11:42.000]  變為虛荒
[00:11:42.000 --> 00:11:44.000]  虛敬拜是奉受造之物
[00:11:44.000 --> 00:11:47.000]  不敬奉那造物的主
[00:11:47.000 --> 00:11:49.000]  主乃是可稱頌的
[00:11:49.000 --> 00:11:50.000]  直到永遠
[00:11:50.000 --> 00:11:51.000]  阿們
[00:12:10.000 --> 00:12:37.000]  (葬禮儀式)
[00:12:37.000 --> 00:12:38.000]  在創世紀
[00:12:38.000 --> 00:12:39.000]  告訴我們
[00:12:39.000 --> 00:12:41.000]  神做了第一個人之後
[00:12:41.000 --> 00:12:43.000]  將一口氣從祂鼻孔吹入
[00:12:43.000 --> 00:12:45.000]  祂就成為有靈的活人
[00:12:45.000 --> 00:12:48.000]  所以在我們人的心靈裡
[00:12:48.000 --> 00:12:50.000]  我們有能力去認識神
[00:12:50.000 --> 00:12:51.000]  去敬拜神
[00:12:51.000 --> 00:12:53.000]  而且有關神的事情
[00:12:53.000 --> 00:12:55.000]  雖然我們無法知道所有
[00:12:55.000 --> 00:12:58.000]  但至少神已經將祂自己
[00:12:58.000 --> 00:13:00.000]  向我們顯明
[00:13:00.000 --> 00:13:03.000]  因為自從造天地以來
[00:13:03.000 --> 00:13:05.000]  神的永能和神聖
[00:13:05.000 --> 00:13:06.000]  是明明可知的
[00:13:06.000 --> 00:13:08.000]  雖是眼不能見
[00:13:08.000 --> 00:13:11.000]  但藉著所造之物可以曉得
[00:13:11.000 --> 00:13:13.000]  叫人無可推諉
[00:13:13.000 --> 00:13:16.000]  我們從萬物的創造被造
[00:13:16.000 --> 00:13:18.000]  例如星宿排列的奇妙
[00:13:18.000 --> 00:13:21.000]  花草樹木的美麗精緻
[00:13:21.000 --> 00:13:23.000]  我們可以看出神的永能
[00:13:23.000 --> 00:13:27.000]  也從萬物的所示和情景
[00:13:27.000 --> 00:13:28.000]  人有良心
[00:13:28.000 --> 00:13:30.000]  倫理道德觀念等等
[00:13:30.000 --> 00:13:33.000]  我們可以推算到神有神性
[00:13:33.000 --> 00:13:35.000]  我們不能否認的一件事情
[00:13:35.000 --> 00:13:38.000]  就是這個宇宙的確有一位主宰
[00:13:38.000 --> 00:13:40.000]  我們要去敬拜祂
[00:13:40.000 --> 00:13:43.000]  但如果人雖然知道神是神
[00:13:43.000 --> 00:13:46.000]  不將祂當作神去榮耀祂
[00:13:46.000 --> 00:13:48.000]  不感謝祂的時候
[00:13:48.000 --> 00:13:50.000]  人的思想就變為虛妄
[00:13:50.000 --> 00:13:53.000]  無知的心就昏暗了
[00:13:53.000 --> 00:13:57.000]  保羅正正處於那個時代
[00:13:57.000 --> 00:13:59.000]  當中有很多哲學家
[00:13:59.000 --> 00:14:01.000]  他們終日無所善事
[00:14:01.000 --> 00:14:03.000]  尤其當中有些希臘的哲學家
[00:14:03.000 --> 00:14:05.000]  或者其他哲學家
[00:14:05.000 --> 00:14:08.000]  他們每天在做什麼呢?
[00:14:08.000 --> 00:14:12.000]  他們每天做的是專號與人爭辯
[00:14:12.000 --> 00:14:15.000]  他們沉溺在虛空的爭辯當中
[00:14:15.000 --> 00:14:17.000]  以致他們的心一片昏暗
[00:14:17.000 --> 00:14:20.000]  什麼都看不到
[00:14:20.000 --> 00:14:23.000]  我們知道在信仰上
[00:14:23.000 --> 00:14:25.000]  如果我們不認識神
[00:14:25.000 --> 00:14:26.000]  不承認神的時候
[00:14:26.000 --> 00:14:28.000]  就會產生很多很多的罪惡
[00:14:28.000 --> 00:14:31.000]  在道德上出現問題
[00:14:31.000 --> 00:14:34.000]  自稱為聰明反誠了如絕
[00:14:34.000 --> 00:14:36.000]  這是人故意不認識神
[00:14:36.000 --> 00:14:38.000]  不要神的結果
[00:14:38.000 --> 00:14:42.000]  結果他的心思就變為虛妄昏暗
[00:14:42.000 --> 00:14:43.000]  所以我們信徒
[00:14:43.000 --> 00:14:46.000]  我們要追求的不是世上的智慧
[00:14:46.000 --> 00:14:50.000]  我們那是要追求神的智慧
[00:14:50.000 --> 00:14:53.000]  假如我們追求神以外的事情
[00:14:53.000 --> 00:14:55.000]  來滿足自己的慾望
[00:14:55.000 --> 00:14:57.000]  例如將科學家、社會學家
[00:14:57.000 --> 00:15:00.000]  或者其他以人為中心的哲理思想
[00:15:00.000 --> 00:15:05.000]  當作神聖的啟示去接受的話
[00:15:05.000 --> 00:15:06.000]  我們就會不知不覺地
[00:15:06.000 --> 00:15:08.000]  掉進魔鬼的圈套裡
[00:15:08.000 --> 00:15:12.000]  這也等同敬拜偶像
[00:15:12.000 --> 00:15:13.000]  所以我們特別要留意
[00:15:13.000 --> 00:15:16.000]  如果當人運用他的自由意志
[00:15:16.000 --> 00:15:19.000]  選擇不要神的道路
[00:15:19.000 --> 00:15:23.000]  神就會任憑他們偏行幾路
[00:15:23.000 --> 00:15:28.000]  經文當中有三次提到神任憑他們
[00:15:28.000 --> 00:15:34.000]  任憑是一種由擔憂變為傷心
[00:15:34.000 --> 00:15:37.000]  繼而放棄的行動
[00:15:37.000 --> 00:15:38.000]  人既然不要神
[00:15:38.000 --> 00:15:39.000]  棄絕神
[00:15:39.000 --> 00:15:43.000]  神只好將人放棄
[00:15:43.000 --> 00:15:46.000]  就好像父母一對父母
[00:15:46.000 --> 00:15:49.000]  如果子女怎麼教都不聽
[00:15:49.000 --> 00:15:55.000]  父母終有一天可能會放棄任憑子女
[00:15:55.000 --> 00:15:56.000]  這是最可怕的
[00:15:56.000 --> 00:15:58.000]  因為神對人最可怕的處置
[00:15:58.000 --> 00:16:00.000]  就是神放棄了人
[00:16:00.000 --> 00:16:05.000]  神的旨意並不是不想救他們
[00:16:05.000 --> 00:16:09.000]  而是他們自己任憑剛雅的心不肯悔改
[00:16:09.000 --> 00:16:15.000]  他們背逆走向邪惡的道路
[00:16:15.000 --> 00:16:19.000]  所以我們寧願落在神管教的手中受苦
[00:16:19.000 --> 00:16:23.000]  我們都不願意被神放棄
[00:16:23.000 --> 00:16:27.000]  始終CS Lewis有句說話
[00:16:27.000 --> 00:16:31.000]  失落的人曾要求可怕的自由
[00:16:31.000 --> 00:16:35.000]  他們將永遠擁有
[00:16:35.000 --> 00:16:39.000]  且因此成為自己的奴隸
[00:16:39.000 --> 00:16:42.000]  如果我們不願意接受這個真神
[00:16:42.000 --> 00:16:47.000]  我們就變成創造自己的神
[00:16:47.000 --> 00:16:50.000]  而剛才的經文24到32節
[00:16:50.000 --> 00:16:52.000]  當中提到很多的罪
[00:16:52.000 --> 00:16:54.000]  我想問一下在座的各位
[00:16:54.000 --> 00:16:59.000]  有沒有人一樣都沒有犯過罪?
[00:16:59.000 --> 00:17:01.000]  沒有可能吧
[00:17:01.000 --> 00:17:02.000]  我們不斷地數
[00:17:02.000 --> 00:17:04.000]  都犯了不少罪
[00:17:04.000 --> 00:17:06.000]  可能你又會說
[00:17:06.000 --> 00:17:08.000]  只是犯罪而已
[00:17:08.000 --> 00:17:09.000]  是的
[00:17:09.000 --> 00:17:10.000]  每天都犯罪
[00:17:10.000 --> 00:17:11.000]  當吃生菜
[00:17:11.000 --> 00:17:14.000]  有什麼大不了呢?
[00:17:14.000 --> 00:17:15.000]  以下有個例子
[00:17:15.000 --> 00:17:17.000]  我想給大家看看
[00:17:17.000 --> 00:17:18.000]  如果一個人犯罪
[00:17:18.000 --> 00:17:22.000]  可以去到怎樣可怕的情況
[00:17:49.000 --> 00:17:51.000]  以下有個例子
[00:17:51.000 --> 00:17:52.000]  如果一個人犯罪
[00:17:52.000 --> 00:17:55.000]  可以去到怎樣可怕的情況
[00:17:55.000 --> 00:17:58.000]  可以去到怎樣可怕的情況
[00:17:58.000 --> 00:17:59.000]  如果一個人犯罪
[00:17:59.000 --> 00:18:01.000]  可以去到怎樣可怕的情況
[00:18:01.000 --> 00:18:04.000]  可以去到怎樣可怕的情況
[00:18:04.000 --> 00:18:05.000]  如果一個人犯罪
[00:18:05.000 --> 00:18:07.000]  可以去到怎樣可怕的情況
[00:18:07.000 --> 00:18:09.000]  可以去到怎樣可怕的情況
[00:18:09.000 --> 00:18:10.000]  如果一個人犯罪
[00:18:10.000 --> 00:18:12.000]  可以去到怎樣可怕的情況
[00:18:12.000 --> 00:18:13.000]  如果一個人犯罪
[00:18:13.000 --> 00:18:15.000]  可以去到怎樣可怕的情況
[00:18:15.000 --> 00:18:18.000]  如果一個人犯罪
[00:18:18.000 --> 00:18:20.000]  可以去到怎樣可怕的情況
[00:18:20.000 --> 00:18:22.000]  可以去到怎樣可怕的情況
[00:18:22.000 --> 00:18:25.000]  可以去到怎樣可怕的情況
[00:18:25.000 --> 00:18:27.000]  可以去到怎樣可怕的情況
[00:18:27.000 --> 00:18:29.000]  可以去到怎樣可怕的情況
[00:18:29.000 --> 00:18:31.000]  可以去到怎樣可怕的情況
[00:18:31.000 --> 00:18:32.000]  可以去到怎樣可怕的情況
[00:18:32.000 --> 00:18:33.000]  可以去到怎樣可怕的情況
[00:18:33.000 --> 00:18:34.000]  可以去到怎樣可怕的情況
[00:18:34.000 --> 00:18:35.000]  可以去到怎樣可怕的情況
[00:18:35.000 --> 00:18:36.000]  可以去到怎樣可怕的情況
[00:18:36.000 --> 00:18:37.000]  可以去到怎樣可怕的情況
[00:18:37.000 --> 00:18:38.000]  可以去到怎樣可怕的情況
[00:18:38.000 --> 00:18:39.000]  可以去到怎樣可怕的情況
[00:18:39.000 --> 00:18:40.000]  可以去到怎樣可怕的情況
[00:18:40.000 --> 00:18:41.000]  可以去到怎樣可怕的情況
[00:18:41.000 --> 00:18:42.000]  可以去到怎樣可怕的情況
[00:18:42.000 --> 00:18:43.000]  可以去到怎樣可怕的情況
[00:18:43.000 --> 00:18:44.000]  可以去到怎樣可怕的情況
[00:18:44.000 --> 00:18:45.000]  可以去到怎樣可怕的情況
[00:18:45.000 --> 00:18:46.000]  可以去到怎樣可怕的情況
[00:18:46.000 --> 00:18:47.000]  可以去到怎樣可怕的情況
[00:18:47.000 --> 00:18:48.000]  可以去到怎樣可怕的情況
[00:18:48.000 --> 00:18:49.000]  可以去到怎樣可怕的情況
[00:18:49.000 --> 00:18:50.000]  可以去到怎樣可怕的情況
[00:18:50.000 --> 00:18:51.000]  可以去到怎樣可怕的情況
[00:18:51.000 --> 00:18:52.000]  可以去到怎樣可怕的情況
[00:18:52.000 --> 00:18:53.000]  可以去到怎樣可怕的情況
[00:18:53.000 --> 00:18:54.000]  可以去到怎樣可怕的情況
[00:18:54.000 --> 00:18:55.000]  可以去到怎樣可怕的情況
