
[00:00:00.000 --> 00:00:03.780]  神在約瑟雅基第三章第四節裡面
[00:02:19.680 --> 00:02:24.280]  跟你們一樣說新的道路需要有新的策略
[00:02:24.280 --> 00:02:27.800]  既然神是帶領我們走上新的道路
[00:02:27.800 --> 00:02:31.440]  那神必定有祂的策略
[00:02:31.440 --> 00:02:35.600]  神必定有祂新的一個策略在我們中間
[00:02:35.600 --> 00:02:42.000]  所以我們就不能夠再繼續依靠我們過去的經驗來跟隨神
[00:02:42.000 --> 00:02:46.240]  在這裡我們看見當神要帶領以色列過約旦河的時候
[00:02:46.240 --> 00:02:50.160]  神很清楚給他們一個新的策略
[00:02:50.160 --> 00:02:52.680]  什麼策略就在第三節所說的
[00:02:52.680 --> 00:02:57.440]  第三節神很清楚吩咐他們要跟著約櫃走
[00:02:57.440 --> 00:03:00.800]  跟你們一樣說要跟著約櫃走
[00:03:00.800 --> 00:03:04.040]  你知道以色列人過去在曠野的時候
[00:03:04.040 --> 00:03:06.960]  其實約櫃是在中間
[00:03:06.960 --> 00:03:09.720]  三個支派在前 三個支派在後
[00:03:09.720 --> 00:03:13.280]  三個支派在左 三個支派在右
[00:03:13.280 --> 00:03:15.560]  約櫃是在中間
[00:03:15.560 --> 00:03:17.880]  是代表神的同在
[00:03:17.880 --> 00:03:20.720]  每當以色列人遇到困境的時候
[00:03:20.720 --> 00:03:23.880]  只要他們看見約櫃在他們中間
[00:03:23.880 --> 00:03:26.360]  他們就知道神與他們同在
[00:03:26.360 --> 00:03:29.800]  他們心中就有卻具跟平安
[00:03:29.800 --> 00:03:31.440]  但是在這個時刻
[00:03:31.440 --> 00:03:33.640]  神說有個新的策略
[00:03:33.640 --> 00:03:36.000]  約櫃要放在前面
[00:03:36.000 --> 00:03:37.480]  要在他們前面走
[00:03:37.480 --> 00:03:38.800]  為什麼
[00:03:38.800 --> 00:03:41.960]  因為這個時候約櫃代表神的主權
[00:03:41.960 --> 00:03:45.120]  神要以色列人看著約櫃往哪裡去
[00:03:45.120 --> 00:03:46.920]  跟著約櫃走
[00:03:46.920 --> 00:03:49.440]  當神要帶領以色列人過約旦河
[00:03:49.440 --> 00:03:51.120]  進入應許之地的時候
[00:03:51.120 --> 00:03:53.920]  神很清楚要以色列人知道一件事情
[00:03:53.920 --> 00:03:56.920]  神才是耶和華軍隊的元帥
[00:03:56.920 --> 00:03:58.240]  Amen
[00:03:58.240 --> 00:04:00.320]  擺在以色列人面前的征戰
[00:04:00.320 --> 00:04:02.400]  不是以色列人自己的征戰
[00:04:02.400 --> 00:04:03.520]  擺在以色列人面前的征戰
[00:04:03.520 --> 00:04:06.040]  是一個屬神的征戰
[00:04:06.040 --> 00:04:08.800]  換句話說這個征戰的路線
[00:04:08.800 --> 00:04:10.880]  是神來設計
[00:04:10.880 --> 00:04:14.400]  征戰的方法是神來選擇
[00:04:14.400 --> 00:04:17.480]  征戰的代價也是由神來決定
[00:04:17.480 --> 00:04:20.960]  這一場戰爭是屬於神的戰爭
[00:04:20.960 --> 00:04:24.120]  而我們人就必須謙卑下來
[00:04:24.120 --> 00:04:27.240]  尋求神的策略跟方法
[00:04:27.240 --> 00:04:29.600]  弟兄姊妹當我們在跟隨神的時候
[00:04:29.600 --> 00:04:34.320]  我們一定要非常清楚明白這個原則
[00:04:34.320 --> 00:04:36.360]  否則我們在侍奉的道路上
[00:04:36.360 --> 00:04:41.960]  永遠想要按照自己的想法 方法
[00:04:41.960 --> 00:04:46.080]  按照自己的勢力跟才能來做事情 不是嗎
[00:04:46.080 --> 00:04:49.800]  你還記得當耶穌要帶領以色列百姓
[00:04:49.800 --> 00:04:53.280]  要攻打耶利哥城的時候
[00:04:53.280 --> 00:04:55.520]  聖經講到在打仗之前
[00:04:55.520 --> 00:04:58.440]  耶穌就靠近耶利哥
[00:04:58.440 --> 00:05:00.360]  祂為什麼要靠近耶利哥呢
[00:05:00.360 --> 00:05:03.640]  因為耶穌是個軍師 很會打仗
[00:05:03.640 --> 00:05:07.160]  所以打仗之前祂就要想怎麼打法
[00:05:07.160 --> 00:05:12.640]  所以靠近耶利哥祂就絞盡腦汁想盡人的辦法
[00:05:12.640 --> 00:05:15.680]  怎麼樣打贏這場戰爭
[00:05:15.680 --> 00:05:17.320]  就在祂想的時候
[00:05:17.320 --> 00:05:21.720]  對面有一個人手裡拿著刀迎面過來
[00:05:21.720 --> 00:05:23.640]  祂看見這個人手裡拿著刀過來
[00:05:23.640 --> 00:05:25.520]  祂第一個反應就是說
[00:05:25.520 --> 00:05:26.840]  你是幫誰的
[00:05:26.840 --> 00:05:30.080]  你是幫我們還是幫我們的敵人
[00:05:30.080 --> 00:05:32.600]  這我們人直覺的反應就是這樣 不是嗎
[00:05:32.600 --> 00:05:34.440]  你到底是不是幫我
[00:05:34.440 --> 00:05:37.000]  我們人需要幫助
[00:05:37.000 --> 00:05:39.360]  但這個人既沒有說我是來幫助你
[00:05:39.360 --> 00:05:41.920]  或是來幫助你的敵人 都沒有
[00:05:41.920 --> 00:05:43.600]  這個人怎麼回答
[00:05:43.600 --> 00:05:47.400]  我來是做耶華軍隊的元帥的
[00:05:47.400 --> 00:05:50.880]  哇 這句話忽然把整個問題都轉過來了
[00:05:50.880 --> 00:05:52.640]  本來耶穌是在問說
[00:05:52.640 --> 00:05:54.680]  嘿 你站在哪邊
[00:05:54.680 --> 00:05:56.760]  站在我這邊還是敵人那邊
[00:05:56.760 --> 00:05:58.280]  但這個人說 嘿 耶穌
[00:05:58.280 --> 00:06:00.280]  問題不是我站在哪邊
[00:06:00.280 --> 00:06:02.800]  我來是為耶華軍隊的元帥
[00:06:02.800 --> 00:06:05.880]  問題是 嘿 你站在哪邊
[00:06:05.880 --> 00:06:08.680]  你站在神這邊還是站在你自己那邊
[00:06:08.680 --> 00:06:11.000]  耶穌啊 你到底是打誰的仗
[00:06:11.000 --> 00:06:13.520]  你是打神的仗呢 還是打自己的仗
[00:06:13.520 --> 00:06:15.200]  你是用你自己的方法打仗
[00:06:15.200 --> 00:06:18.520]  還是要用神的方法打仗
[00:06:18.520 --> 00:06:20.440]  就在那個剎那
[00:06:20.440 --> 00:06:22.400]  耶穌要明白過來
[00:06:22.400 --> 00:06:24.080]  伏伏在地
[00:06:24.080 --> 00:06:25.880]  對神說 我主啊
[00:06:25.880 --> 00:06:27.600]  你的僕人在這裡
[00:06:27.600 --> 00:06:29.320]  請吩咐僕人
[00:06:29.320 --> 00:06:32.560]  換句話說 祂願意降伏在神的面前
[00:06:32.560 --> 00:06:37.080]  不再用盡自己的方法絞盡腦子想盡自己的辦法
[00:06:37.080 --> 00:06:42.040]  而是謙卑下來願意聆聽神的策略了
[00:06:42.040 --> 00:06:44.760]  就連今天在我們生活的裡面
[00:06:44.760 --> 00:06:46.280]  在浮世當中
[00:06:46.280 --> 00:06:49.440]  當我們遇到生命的困境的時候
[00:06:49.440 --> 00:06:53.000]  我們不也是常常想盡自己的辦法嗎
[00:06:53.000 --> 00:06:56.200]  想用人的辦法來解決我們的問題嗎
[00:06:56.200 --> 00:06:58.080]  就算我們禱告
[00:06:58.080 --> 00:06:59.440]  我們常常也是求神
[00:06:59.440 --> 00:07:03.240]  按照我們所想的方式來幫助我們 不是嗎
[00:07:03.240 --> 00:07:04.680]  主啊 求祢為我開道路
[00:07:04.680 --> 00:07:07.800]  是這條道路 OK
[00:07:07.800 --> 00:07:09.080]  所以我們指定
[00:07:09.080 --> 00:07:11.240]  指明神你要做這件事情
[00:07:11.240 --> 00:07:13.200]  我常常覺得我們到底是誰跟誰
[00:07:13.200 --> 00:07:14.640]  我都不知道
[00:07:14.640 --> 00:07:16.400]  多少時候我們禱告
[00:07:16.400 --> 00:07:18.200]  主啊 我要去這個城市出差
[00:07:18.200 --> 00:07:20.080]  求祢保守我平安
[00:07:20.080 --> 00:07:22.440]  誰跟誰啊 我都不知道
[00:07:22.440 --> 00:07:23.560]  我們要做這件事情
[00:07:23.560 --> 00:07:24.560]  求祢為我們開路
[00:07:24.560 --> 00:07:26.080]  誰跟誰啊
[00:07:26.080 --> 00:07:27.480]  是我們決定要幹什麼
[00:07:27.480 --> 00:07:29.200]  我們才求神來幫助我們
[00:07:29.200 --> 00:07:30.280]  不是我們來求神
[00:07:30.280 --> 00:07:31.160]  神祢要做什麼
[00:07:31.160 --> 00:07:32.600]  我們先決定好了
[00:07:32.600 --> 00:07:34.840]  神祢跟著我走吧
[00:07:34.840 --> 00:07:36.600]  但神永遠不是我們跟班的
[00:07:36.600 --> 00:07:40.280]  跟你們說神永遠不是我們跟班的
[00:07:40.280 --> 00:07:41.840]  你知道我們常常埋怨
[00:07:41.840 --> 00:07:43.120]  神好像不幫我們
[00:07:43.120 --> 00:07:45.400]  不是 我聽很多人說神不幫我們
[00:07:45.400 --> 00:07:50.080]  而且甚至禱告了神還是不幫
[00:07:50.080 --> 00:07:53.200]  你要知道問題可能不在神
[00:07:53.200 --> 00:07:56.600]  跟你們說問題可能不在神
[00:07:56.600 --> 00:07:59.120]  而在於我們從來沒有謙卑下來
[00:07:59.120 --> 00:08:02.520]  要問一下神要做什麼
[00:08:02.520 --> 00:08:05.800]  你還記得當薩摩爾在做事實的時候
[00:08:05.800 --> 00:08:09.880]  有一次菲律賓人來攻打以色列人
[00:08:09.880 --> 00:08:13.600]  當時菲律賓有鐵的兵器
[00:08:13.600 --> 00:08:16.360]  所以以色列根本無法招架
[00:08:16.360 --> 00:08:18.000]  所以以色列就想盡辦法
[00:08:18.000 --> 00:08:19.560]  怎麼來面對菲律賓人
[00:08:19.560 --> 00:08:22.200]  其中一個想到一個絕妙好計
[00:08:22.200 --> 00:08:25.040]  他說神的約會不代表神的同在嗎
[00:08:25.040 --> 00:08:27.920]  為什麼不把神的約會抬來呢
[00:08:27.920 --> 00:08:30.120]  如果神放在軍隊最前面
[00:08:30.120 --> 00:08:32.440]  那一定所向無敵
[00:08:32.440 --> 00:08:36.840]  請問這個方法主義好不好
[00:08:36.840 --> 00:08:39.360]  怎麼說不好呢
[00:08:39.360 --> 00:08:40.880]  屬不屬靈
[00:08:40.880 --> 00:08:43.160]  太屬靈了
[00:08:43.160 --> 00:08:45.800]  好到無法拒絕
[00:08:45.800 --> 00:08:47.160]  他們既然太棒了
[00:08:47.160 --> 00:08:49.000]  把約會抬來吧
[00:08:49.000 --> 00:08:51.600]  就走在軍隊最前面吧
[00:08:51.600 --> 00:08:53.920]  結果他們一去打仗的時候
[00:08:53.920 --> 00:08:55.720]  不但以色列人被打敗
[00:08:55.720 --> 00:08:58.760]  連他們的約會都被擄拒
[00:08:58.760 --> 00:09:00.200]  怎麼回事
[00:09:00.200 --> 00:09:02.360]  難道神不顧念他自己的約會嗎
[00:09:02.360 --> 00:09:04.800]  難道神不顧念以色列人嗎
[00:09:04.800 --> 00:09:06.480]  我告訴你都不是
[00:09:06.480 --> 00:09:08.840]  神不是不顧念以色列人
[00:09:08.840 --> 00:09:10.960]  也不是說這個方法不好
[00:09:10.960 --> 00:09:12.760]  主義不好
[00:09:12.760 --> 00:09:14.680]  而在根本的問題是
[00:09:14.680 --> 00:09:18.000]  這些人他們從來沒有跟隨約會
[00:09:18.000 --> 00:09:20.800]  他們是要約會跟隨他們
[00:09:20.800 --> 00:09:22.280]  就這麼簡單
[00:09:22.280 --> 00:09:23.920]  從來不是要跟隨神
[00:09:23.920 --> 00:09:25.840]  而是要跟隨他們
[00:09:25.840 --> 00:09:27.800]  人可以想到最好的方法
[00:09:27.800 --> 00:09:29.240]  最好的主義
[00:09:29.240 --> 00:09:31.200]  但卻不見得是神的方法
[00:09:31.200 --> 00:09:32.960]  神的主義
[00:09:32.960 --> 00:09:36.480]  難怪他們得不到神的祝福
[00:09:36.480 --> 00:09:38.960]  我們看見我們今天來到神明
[00:09:38.960 --> 00:09:40.920]  一定要謙卑下來
[00:09:40.920 --> 00:09:42.600]  就像約書亞一樣
[00:09:42.600 --> 00:09:44.800]  約書亞他那一聽見
[00:09:44.800 --> 00:09:47.520]  這個人說他是約會軍隊的元帥的時候
[00:09:47.520 --> 00:09:49.960]  他就降服下來
[00:09:49.960 --> 00:09:51.520]  所以他說主啊
[00:09:51.520 --> 00:09:53.120]  你的僕人在這裡
[00:09:53.120 --> 00:09:55.920]  我不要按照我的方法在思想
[00:09:55.920 --> 00:09:58.560]  我要聽你的策略
[00:09:58.560 --> 00:10:01.400]  所以這個人就把神的策略告訴了約書亞
[00:10:01.400 --> 00:10:03.200]  當你一聽到這個策略
[00:10:03.200 --> 00:10:06.760]  你就承認這個策略一定是從神來的
[00:10:06.760 --> 00:10:10.520]  不然有誰能夠想出這種瘋狂策略呢
[00:10:10.520 --> 00:10:11.920]  你看神叫他怎麼做
[00:10:11.920 --> 00:10:15.040]  要以色列人一天圍繞耶律利斯哥城一圈
[00:10:15.040 --> 00:10:16.880]  第七天要圍繞七圈
[00:10:16.880 --> 00:10:18.960]  繞完七圈的時候呼喊
[00:10:18.960 --> 00:10:20.080]  城牆就倒塌了
[00:10:20.080 --> 00:10:21.720]  有誰這樣打仗請問
[00:10:21.720 --> 00:10:23.520]  沒有人這樣打仗的
[00:10:23.520 --> 00:10:28.320]  但畢竟神的道路還是高過人的道路
[00:10:28.320 --> 00:10:31.640]  神的意念還是高過人的意念
[00:10:31.640 --> 00:10:33.880]  我們人所能想到的
[00:10:33.880 --> 00:10:36.400]  永遠是勢力跟才能
[00:10:36.400 --> 00:10:38.680]  但神說既不是依靠勢力
[00:10:38.680 --> 00:10:39.920]  也不是依靠才能
[00:10:39.920 --> 00:10:44.240]  是依靠神的靈方能成事
[00:10:44.240 --> 00:10:48.880]  唯有神的靈能夠引導我們進入到神心的策略當中
[00:10:48.880 --> 00:10:51.920]  第一個我們看見新的道路需要新的策略
[00:10:51.920 --> 00:10:55.320]  第二個新的道路需要新的尾聲
[00:10:55.320 --> 00:10:59.760]  可以比方說新的道路需要新的尾聲
[00:10:59.760 --> 00:11:01.000]  在第五節裡面
[00:11:01.000 --> 00:11:04.840]  約瑟雅就對百姓說你們要字節
[00:11:04.840 --> 00:11:09.240]  這個字節在原文裡面有一種預備好的意識在裡面
[00:11:09.240 --> 00:11:10.560]  要預備
[00:11:10.560 --> 00:11:14.600]  要預備好來迎接神新的作為了
[00:11:14.600 --> 00:11:18.320]  你知道當時在以色列要準備過約旦河的時候
[00:11:18.320 --> 00:11:19.960]  其實
[00:11:19.960 --> 00:11:24.520]  那個地方是不見得很方便過河的地方
[00:11:24.520 --> 00:11:26.720]  在十五節你會發現這裡講到
[00:11:26.720 --> 00:11:30.360]  那個時候的河水漲過兩岸
[00:11:30.360 --> 00:11:32.920]  你已經聽到可能在旁邊就有人埋怨了
[00:11:32.920 --> 00:11:34.040]  哎呀
[00:11:34.040 --> 00:11:37.320]  難道沒有更好過河的地方了嗎
[00:11:37.320 --> 00:11:39.280]  淺一點的地方容易過
[00:11:39.280 --> 00:11:41.680]  這裡太深了嘛
[00:11:41.680 --> 00:11:46.160]  第二節你可知道今天神呼召我們來跟從他的時候
[00:11:46.160 --> 00:11:49.560]  神的心意就讓我們進入水深之處嗎
[00:11:49.560 --> 00:11:52.600]  要帶著他心意來湧流嗎
[00:11:52.600 --> 00:11:54.320]  特別在這個教會
[00:11:54.320 --> 00:11:56.520]  我們這教會名字叫什麼
[00:11:56.520 --> 00:11:58.000]  生命河
[00:11:58.000 --> 00:11:59.280]  既然是生命河
[00:11:59.280 --> 00:12:02.360]  就不是淺水一灘在這裡不是嗎
[00:12:02.360 --> 00:12:04.680]  既然生命河越流越怎麼樣
[00:12:04.680 --> 00:12:06.240]  越深了嘛
[00:12:06.240 --> 00:12:07.360]  Amen
[00:12:07.360 --> 00:12:09.640]  所以當你來跟隨神的時候
[00:12:09.640 --> 00:12:13.400]  你一定要準備進入水深之處
[00:12:13.400 --> 00:12:17.120]  不要只是站在岸邊旁觀而已
[00:12:17.120 --> 00:12:20.280]  你在海邊上看過孩子們玩水嗎
[00:12:20.280 --> 00:12:21.480]  看過嗎
[00:12:21.480 --> 00:12:23.440]  你看那孩子們好高興
[00:12:23.440 --> 00:12:24.920]  站在沙灘上等水來
[00:12:24.920 --> 00:12:26.680]  好興奮等水來
[00:12:26.680 --> 00:12:28.600]  水一來他們就幹嘛
[00:12:28.600 --> 00:12:30.040]  又跑掉了
[00:12:30.040 --> 00:12:31.680]  奇怪為什麼不進水裡面去呢
[00:12:31.680 --> 00:12:33.240]  跑掉了
[00:12:33.240 --> 00:12:34.520]  因為他們只為好玩
[00:12:34.520 --> 00:12:36.120]  不是要進水裡面的
[00:12:36.120 --> 00:12:38.040]  只為好玩而已啦
[00:12:38.040 --> 00:12:40.280]  水一來趕快走囉
[00:12:40.280 --> 00:12:43.040]  今天很多人來到教會也是這樣子
[00:12:43.040 --> 00:12:46.640]  這個地方很好人多熱鬧
[00:12:46.640 --> 00:12:48.400]  講到也蠻好聽的
[00:12:48.400 --> 00:12:49.880]  點心也不錯咖啡更好
[00:12:49.880 --> 00:12:52.400]  來來來
[00:12:52.400 --> 00:12:55.160]  很多人來到教會是熱鬧
[00:12:55.160 --> 00:12:58.920]  並不是真的想要進入神的恩典當中的
[00:12:58.920 --> 00:12:59.880]  弟兄姊妹
[00:12:59.880 --> 00:13:01.560]  今天你來到生命河
[00:13:01.560 --> 00:13:03.040]  你就不要白來
[00:13:03.040 --> 00:13:05.880]  跟你們說你不要白來
[00:13:05.880 --> 00:13:07.760]  你一定要進入水深之處
[00:13:07.760 --> 00:13:10.120]  進入神豐盛的恩典當中
[00:13:10.120 --> 00:13:11.440]  Amen
[00:13:11.440 --> 00:13:13.760]  有些孩子看起來比較勇敢
[00:13:13.760 --> 00:13:15.240]  立刻進入水中
[00:13:15.240 --> 00:13:18.760]  而且在水中好像隨著水波在晃動
[00:13:18.760 --> 00:13:21.640]  可是他們的腳從來沒有離開過地面
[00:13:21.640 --> 00:13:23.560]  站得穩穩的
[00:13:23.560 --> 00:13:25.120]  水溼一脹
[00:13:25.120 --> 00:13:27.600]  立刻可以回頭
[00:13:27.600 --> 00:13:31.640]  今天很多人追求主也是這樣追求一半而已
[00:13:31.640 --> 00:13:33.000]  一手抓住神
[00:13:33.000 --> 00:13:35.680]  一手抓住自己的理想
[00:13:35.680 --> 00:13:36.840]  自己的想法
[00:13:36.840 --> 00:13:37.920]  自己的做法
[00:13:37.920 --> 00:13:39.400]  自己的喜好
[00:13:39.400 --> 00:13:41.640]  就是不肯放下自己
[00:13:41.640 --> 00:13:45.040]  讓神在他的生命當中來掌權
[00:13:45.040 --> 00:13:49.240]  所以多少的基督徒在生命當中充滿掙扎
[00:13:49.240 --> 00:13:51.200]  沒有喜樂
[00:13:51.200 --> 00:13:52.760]  這是你嗎
[00:13:52.760 --> 00:13:57.680]  你是不是在基督生活當中也就充滿了掙扎沒有喜樂呢
[00:13:57.680 --> 00:14:00.760]  我告訴你要學習放下你自己
[00:14:00.760 --> 00:14:03.920]  容許神在你生命當中來工作
[00:14:03.920 --> 00:14:04.800]  Amen
[00:14:04.800 --> 00:14:07.160]  我告訴你主的道路
[00:14:07.160 --> 00:14:08.960]  一開始你看是很窄
[00:14:08.960 --> 00:14:10.720]  所以聖經說窄路窄路
[00:14:10.720 --> 00:14:13.160]  很多人一看到這個窄路就走不下去
[00:14:13.160 --> 00:14:14.800]  No No No 你錯了
[00:14:14.800 --> 00:14:18.640]  主的道路一開始看起來很窄
[00:14:18.640 --> 00:14:20.240]  可是你一走下去
[00:14:20.240 --> 00:14:22.600]  越走越寬敞
[00:14:22.600 --> 00:14:23.680]  Amen
[00:14:23.680 --> 00:14:26.760]  但世界的道路剛好相反我告訴你
[00:14:26.760 --> 00:14:29.600]  世界的道路你一開始走好寬
[00:14:29.600 --> 00:14:31.720]  好寬好容易走
[00:14:31.720 --> 00:14:34.360]  可是越走是越窄
[00:14:34.360 --> 00:14:38.240]  到最後窄到你根本走不下去的
[00:14:38.240 --> 00:14:42.160]  第二點你要明白是一個水深之處為你預備的
[00:14:42.160 --> 00:14:45.040]  永遠不要只是站在岸邊
[00:14:45.040 --> 00:14:47.160]  一定要進入水深之處
[00:14:47.160 --> 00:14:48.680]  Amen
[00:14:48.680 --> 00:14:53.480]  我們看見當然在當時除了是一個不方便過河的地方之外
[00:14:53.480 --> 00:14:58.120]  其實那也是個不方便過河的時刻
[00:14:58.120 --> 00:14:59.920]  在當時可能很多人在埋怨說
[00:14:59.920 --> 00:15:02.840]  哎呀四十年都等了啦
[00:15:02.840 --> 00:15:04.240]  為什麼不再多等一下
[00:15:04.240 --> 00:15:05.880]  說為什麼這個時候過河
[00:15:05.880 --> 00:15:08.960]  再等一下不是水退了不是更好嗎
[00:15:08.960 --> 00:15:13.160]  多少時候當我們在跟隨神的時候不也是如此嗎
[00:15:13.160 --> 00:15:17.040]  我們常常覺得主啊這實在是不方便的時候
[00:15:17.040 --> 00:15:18.600]  多少時候我們不是這樣跟神講過
[00:15:18.600 --> 00:15:19.920]  主啊這是不方便
[00:15:19.920 --> 00:15:22.440]  等我方便一點我再來跟隨你
[00:15:22.440 --> 00:15:23.760]  你這樣禱告過嗎
[00:15:23.760 --> 00:15:25.600]  等我方便一點
[00:15:25.600 --> 00:15:28.000]  年輕的時候主啊我要打工了
[00:15:28.000 --> 00:15:29.440]  我要成家了
[00:15:29.440 --> 00:15:32.160]  成了家我就跟隨你了
[00:15:32.160 --> 00:15:36.120]  好不容易結完了婚一不小心生了三個孩子
[00:15:36.120 --> 00:15:37.360]  忙不完了
[00:15:37.360 --> 00:15:38.800]  主啊等我忙完了
[00:15:38.800 --> 00:15:40.840]  忙完了我一定跟隨你
[00:15:40.840 --> 00:15:42.160]  好不容易人到中年了
[00:15:42.160 --> 00:15:45.600]  主啊最後衝刺的時刻
[00:15:45.600 --> 00:15:46.920]  讓我最後衝刺
[00:15:46.920 --> 00:15:48.640]  等我賺了錢
[00:15:48.640 --> 00:15:49.960]  等我賺了錢
[00:15:49.960 --> 00:15:51.760]  我提早退休
[00:15:51.760 --> 00:15:54.840]  提早退休全心侍奉你
[00:15:54.840 --> 00:15:57.160]  你做過這個禱告嗎
[00:15:57.160 --> 00:15:59.280]  等我發財之後
[00:15:59.280 --> 00:16:01.040]  好不容易退了休了
[00:16:01.040 --> 00:16:03.960]  主啊現在腰痠背痛
[00:16:03.960 --> 00:16:06.960]  真的太不方便了
[00:16:06.960 --> 00:16:11.960]  我告訴你人生當中就永遠沒有所謂方便的時刻
[00:16:11.960 --> 00:16:14.640]  想想看你一生有什麼時候你是方便的
[00:16:14.640 --> 00:16:16.400]  沒有我告訴你
[00:16:16.400 --> 00:16:20.440]  但神對我們的呼召卻永遠是現在的
[00:16:20.440 --> 00:16:22.760]  神的應許永遠是現在的
[00:16:22.760 --> 00:16:25.680]  神的恩典永遠是現在的
[00:16:25.680 --> 00:16:28.080]  所以你要預備好你自己了
[00:16:28.080 --> 00:16:30.960]  要迎接神新的作為
[00:16:30.960 --> 00:16:32.760]  那你說誰要來預備呢
[00:16:32.760 --> 00:16:34.520]  是牧師要來預備嗎
[00:16:34.520 --> 00:16:36.560]  是教會同工要來預備嗎
[00:16:36.560 --> 00:16:40.080]  No 是每一個人都要來預備好
[00:16:40.080 --> 00:16:44.560]  你還記得當以色列人戰勝耶利哥城之後
[00:16:44.560 --> 00:16:45.760]  神很清楚吩咐他
[00:16:45.760 --> 00:16:48.120]  進了耶利哥城什麼都不可以拿
[00:16:48.120 --> 00:16:49.840]  通通要燒毀
[00:16:49.840 --> 00:16:53.200]  因為神是怕他們拿的這些物都是敗偶像的物
[00:16:53.200 --> 00:16:55.240]  讓他們有個試探會敗偶像
[00:16:55.240 --> 00:16:59.040]  神說所有通通要燒毀
[00:16:59.040 --> 00:17:02.560]  其中有個兵叫雅干的
[00:17:02.560 --> 00:17:05.560]  他就看見這些金子銀子覺得
[00:17:05.560 --> 00:17:09.080]  金銀何等無辜啊
[00:17:09.080 --> 00:17:12.680]  說真的要燒毀太可惜了
[00:17:12.680 --> 00:17:14.240]  所以拿了一點不多
[00:17:14.240 --> 00:17:16.880]  拿了一點點
[00:17:16.880 --> 00:17:20.400]  然後看見士拿的絲綢的衣服
[00:17:20.400 --> 00:17:21.640]  他是個愛老婆的
[00:17:21.640 --> 00:17:24.720]  我太太最喜歡絲綢的衣服
[00:17:24.720 --> 00:17:26.760]  就拿了一件也沒有很多
[00:17:26.760 --> 00:17:30.640]  拿了一件一點點銀子一點點衣服
