
[00:00:00.000 --> 00:00:03.400]  在聽道之先,請我們祈禱
[00:02:55.600 --> 00:02:59.000]  耶穌的教導又是怎樣的呢?
[00:02:59.000 --> 00:03:01.000]  耶穌對門徒說
[00:03:01.000 --> 00:03:03.000]  跟隨他的人
[00:03:03.000 --> 00:03:06.000]  要活出亮麗的人生
[00:03:06.000 --> 00:03:11.000]  不是用什麼方法去獲至或者得到
[00:03:11.000 --> 00:03:14.000]  而是四個字
[00:03:14.000 --> 00:03:16.000]  保持不失
[00:03:16.000 --> 00:03:19.000]  保持不失
[00:03:19.000 --> 00:03:22.000]  在我們今天要看的經課裏面
[00:03:22.000 --> 00:03:25.000]  耶穌認為一個跟隨主的人
[00:03:25.000 --> 00:03:30.000]  他應該本身已經擁有了三樣的寶貝
[00:03:30.000 --> 00:03:33.000]  如果他能夠保持不失
[00:03:33.000 --> 00:03:36.000]  這三樣的寶貝
[00:03:36.000 --> 00:03:40.000]  是可以令他活出一個精彩的人生
[00:03:40.000 --> 00:03:43.000]  這三樣的寶貝是什麼呢?
[00:03:43.000 --> 00:03:46.000]  第一個是世上的賢
[00:03:46.000 --> 00:03:50.000]  第二個是世上的剛
[00:03:50.000 --> 00:03:54.000]  第三個經文沒有很明顯
[00:03:54.000 --> 00:03:56.000]  但他實在在說
[00:03:56.000 --> 00:03:59.000]  是世上的義
[00:03:59.000 --> 00:04:01.000]  義是公義的義
[00:04:01.000 --> 00:04:03.000]  正義的義
[00:04:03.000 --> 00:04:05.000]  注意
[00:04:05.000 --> 00:04:08.000]  耶穌不是說門徒
[00:04:08.000 --> 00:04:11.000]  你要成為世界的賢
[00:04:11.000 --> 00:04:16.000]  而是你們已經是世界的賢
[00:04:16.000 --> 00:04:21.000]  耶穌不是說你們要成為世界的剛
[00:04:21.000 --> 00:04:26.000]  耶穌是說你們本身就是世界的剛
[00:04:26.000 --> 00:04:31.000]  耶穌不是說你們要成為世上的義
[00:04:31.000 --> 00:04:37.000]  而是你們已經是世上的義
[00:04:37.000 --> 00:04:44.000]  門徒跟隨主的人本身已經擁有了這三個寶貝
[00:04:44.000 --> 00:04:46.000]  世上的賢
[00:04:46.000 --> 00:04:48.000]  世上的剛
[00:04:48.000 --> 00:04:50.000]  世上的義
[00:04:50.000 --> 00:04:56.000]  最重要的是保持不失
[00:04:56.000 --> 00:04:57.000]  各位
[00:04:57.000 --> 00:05:05.000]  美好的人生不是一天去找去博取
[00:05:05.000 --> 00:05:08.000]  耶穌要我們去想
[00:05:08.000 --> 00:05:11.000]  是我們要保持不失
[00:05:11.000 --> 00:05:14.000]  其實各位細心想一想
[00:05:14.000 --> 00:05:18.000]  一個人最怕的是失去嗎?
[00:05:18.000 --> 00:05:23.000]  保持不失是人生的智慧
[00:05:23.000 --> 00:05:28.000]  讀書的人不想分數失去
[00:05:28.000 --> 00:05:32.000]  做生意的人不想失敗
[00:05:32.000 --> 00:05:36.000]  說話的人不想失言
[00:05:36.000 --> 00:05:42.000]  年輕貌美的人不想失去他美麗的儀容
[00:05:42.000 --> 00:05:46.000]  見工的時候不想失望
[00:05:46.000 --> 00:05:50.000]  年紀大的人不想失去健康
[00:05:50.000 --> 00:05:55.000]  生活艱難的人不想失去金錢
[00:05:55.000 --> 00:05:58.000]  面對人生的實況
[00:05:58.000 --> 00:06:01.000]  很多東西我們會流失
[00:06:01.000 --> 00:06:03.000]  美貌會失去
[00:06:03.000 --> 00:06:05.000]  健康會失去
[00:06:05.000 --> 00:06:08.000]  工作的機會能力會失去
[00:06:08.000 --> 00:06:12.000]  銀行戶口的存款會失去
[00:06:12.000 --> 00:06:17.000]  最後可能陪伴著我們自己的身體
[00:06:17.000 --> 00:06:19.000]  也都會失去
[00:06:19.000 --> 00:06:23.000]  我自己已經快到六十歲了
[00:06:23.000 --> 00:06:26.000]  看著朋友是逐漸的失去
[00:06:26.000 --> 00:06:31.000]  我1983年在神學組讀書
[00:06:31.000 --> 00:06:34.000]  當時有五位同學
[00:06:34.000 --> 00:06:40.000]  這是直接由中文大學那邊考試入的
[00:06:40.000 --> 00:06:42.000]  每一年收的人很少
[00:06:42.000 --> 00:06:46.000]  那一年有五個是相當多
[00:06:46.000 --> 00:06:52.000]  我記得有一位同學在三十幾歲就失去
[00:06:52.000 --> 00:06:57.000]  還有一位同學四十幾歲就失去
[00:06:57.000 --> 00:07:03.000]  還有一位最近的同學五十幾歲就失去
[00:07:03.000 --> 00:07:05.000]  現在剩下兩個
[00:07:05.000 --> 00:07:09.000]  我和一位在加拿大的同學
[00:07:09.000 --> 00:07:11.000]  我自己一想的時候
[00:07:11.000 --> 00:07:15.000]  突然都很心寒
[00:07:15.000 --> 00:07:18.000]  面對人生的失去
[00:07:18.000 --> 00:07:20.000]  我們怎樣呢
[00:07:20.000 --> 00:07:23.000]  我自己覺得很重要的就是
[00:07:23.000 --> 00:07:26.000]  我們要能夠去珍惜一切
[00:07:26.000 --> 00:07:33.000]  無論是日子 家人 親友 工作的機會
[00:07:33.000 --> 00:07:38.000]  同學 同事 每一個你遇到的人
[00:07:38.000 --> 00:07:40.000]  你要珍惜
[00:07:40.000 --> 00:07:47.000]  第二 盡量讓那些好的東西不要失去
[00:07:47.000 --> 00:07:54.000]  保持健康 保持關係 保持生命的活力
[00:07:54.000 --> 00:07:58.000]  我們來看一看這段經文
[00:07:58.000 --> 00:08:02.000]  第一 耶穌說你們是世上的鹽
[00:08:02.000 --> 00:08:06.000]  不要失去鹹味
[00:08:06.000 --> 00:08:08.000]  各位 在這裡的經文裡面
[00:08:08.000 --> 00:08:11.000]  祂特別提到鹽
[00:08:11.000 --> 00:08:14.000]  鹽是有很多功能的
[00:08:14.000 --> 00:08:20.000]  第一個 它有純潔的作用
[00:08:20.000 --> 00:08:22.000]  純潔的作用
[00:08:22.000 --> 00:08:27.000]  羅馬人認為鹽是在萬物裡面最潔淨的
[00:08:27.000 --> 00:08:30.000]  因為它是從潔淨的兩樣東西
[00:08:30.000 --> 00:08:33.000]  組合而成的 產生的
[00:08:33.000 --> 00:08:37.000]  就是太陽和海水
[00:08:37.000 --> 00:08:43.000]  鹽被視為是聖潔的 是潔淨的
[00:08:43.000 --> 00:08:49.000]  所以猶太人在每天將要過去的時候
[00:08:49.000 --> 00:08:54.000]  他們獻給上帝的一樣東西是什麼呢
[00:08:54.000 --> 00:08:56.000]  就是鹽
[00:08:56.000 --> 00:08:59.000]  在他們獻上鹽的時候
[00:08:59.000 --> 00:09:04.000]  也提醒自己 他們是世上的鹽
[00:09:04.000 --> 00:09:09.000]  他們需要有純潔的榜樣
[00:09:09.000 --> 00:09:14.000]  第二 鹽是能夠保持熱力的
[00:09:14.000 --> 00:09:17.000]  在巴勒斯坦普通的人家
[00:09:17.000 --> 00:09:19.000]  他們都有火爐
[00:09:19.000 --> 00:09:24.000]  而這個火爐是由石頭來砌成的
[00:09:24.000 --> 00:09:28.000]  為了要令到這個火爐保持熱力
[00:09:28.000 --> 00:09:34.000]  他們就會在磚頭的下面鋪上鹽
[00:09:34.000 --> 00:09:38.000]  等燒的時間保持熱力
[00:09:38.000 --> 00:09:43.000]  如果那些磚頭的鹽燒著燒著喪失的話
[00:09:43.000 --> 00:09:49.000]  他們保存這個熱力就會慢慢喪失
[00:09:49.000 --> 00:09:59.000]  所以鹽是代表人需要有熱情和熱誠去處事或者待人
[00:09:59.000 --> 00:10:03.000]  第三 鹽是有調味的作用
[00:10:03.000 --> 00:10:09.000]  甚至鹽在廣東人來說是上味
[00:10:09.000 --> 00:10:13.000]  當一些菜不好吃的時候
[00:10:13.000 --> 00:10:15.000]  它混合鹽的時候
[00:10:15.000 --> 00:10:18.000]  它就會變成好味
[00:10:18.000 --> 00:10:22.000]  很多烹飪的廚師
[00:10:22.000 --> 00:10:24.000]  就是他懂得怎樣加鹽
[00:10:24.000 --> 00:10:28.000]  不太鹹 也不太淡
[00:10:28.000 --> 00:10:30.000]  恰到好處
[00:10:30.000 --> 00:10:35.000]  令到各樣的食物能夠變得好味
[00:10:35.000 --> 00:10:39.000]  所以鹽是代表人生能夠
[00:10:39.000 --> 00:10:46.000]  一個人能夠使無味淡的人生也變得有味
[00:10:46.000 --> 00:10:52.000]  因此基督徒需要保持有味的鹽
[00:10:52.000 --> 00:10:59.000]  也不要失去它的鹹味
[00:10:59.000 --> 00:11:03.000]  鹽也有殺菌防腐的作用
[00:11:03.000 --> 00:11:09.000]  預表了人 基督徒需要有基督的香氣
[00:11:09.000 --> 00:11:14.000]  來面對這個罪惡的世界
[00:11:14.000 --> 00:11:19.000]  第五 鹽更加象徵了智慧
[00:11:19.000 --> 00:11:23.000]  猶太人很重視智慧
[00:11:23.000 --> 00:11:27.000]  他們認為世界未存在之前
[00:11:27.000 --> 00:11:29.000]  未有任何物質之前
[00:11:29.000 --> 00:11:33.000]  是先有智慧的存在
[00:11:33.000 --> 00:11:37.000]  而這個智慧者就是上帝
[00:11:37.000 --> 00:11:39.000]  一個人如果失去味道
[00:11:39.000 --> 00:11:43.000]  在希臘文的意思
[00:11:43.000 --> 00:11:48.000]  失去味道就是失去了鹽
[00:11:48.000 --> 00:11:50.000]  好像失去了鹽一樣
[00:11:50.000 --> 00:11:56.000]  那個人就會變得愚蠢
[00:11:56.000 --> 00:11:59.000]  得著智慧 保持智慧
[00:11:59.000 --> 00:12:02.000]  是猶太人很重視的
[00:12:02.000 --> 00:12:07.000]  豈不是我們今天每一個人都很重視的嗎
[00:12:07.000 --> 00:12:10.000]  所以保持鹽味的意思
[00:12:10.000 --> 00:12:15.000]  就是保持人性裏面很多的光輝
[00:12:15.000 --> 00:12:18.000]  第一 不要失去你的純潔
[00:12:18.000 --> 00:12:23.000]  第二 不要失去你的熱力 你的熱誠
[00:12:23.000 --> 00:12:27.000]  第三 不要失去你調和
[00:12:27.000 --> 00:12:31.000]  能夠成為上品的作用
[00:12:31.000 --> 00:12:36.000]  能夠使不好味的都可以變成好味
[00:12:36.000 --> 00:12:40.000]  第四 不失去防腐的作用
[00:12:40.000 --> 00:12:47.000]  第五 不失去味道 不失去智慧
[00:12:47.000 --> 00:12:52.000]  所以鹽根本就是很美麗的本質
[00:12:52.000 --> 00:12:57.000]  我們知道在古代近東甚至在俄國的地方
[00:12:57.000 --> 00:13:02.000]  他們送給朋友的很尊貴的禮物
[00:13:02.000 --> 00:13:07.000]  就是少量的鹽去作禮物
[00:13:07.000 --> 00:13:10.000]  鹽被視為珍貴的禮品
[00:13:10.000 --> 00:13:18.000]  而無論在工業上 醫藥上 日常生活上
[00:13:18.000 --> 00:13:21.000]  都是很有價值
[00:13:21.000 --> 00:13:25.000]  各位有沒有想過將自己都像鹽一樣
[00:13:25.000 --> 00:13:31.000]  作為上帝獻給上帝的禮物呢
[00:13:31.000 --> 00:13:33.000]  有了這個本質之後
[00:13:33.000 --> 00:13:38.000]  耶穌就提到有鹽的美麗本質之後
[00:13:38.000 --> 00:13:43.000]  耶穌就提到你們是世上的光
[00:13:43.000 --> 00:13:45.000]  世上的光很重要
[00:13:45.000 --> 00:13:49.000]  就是要令到人去看見
[00:13:49.000 --> 00:13:52.000]  但大家要留意
[00:13:52.000 --> 00:13:55.000]  耶穌要強調的看見
[00:13:55.000 --> 00:14:00.000]  不只是看見本身人的光
[00:14:00.000 --> 00:14:06.000]  最重要的就是能夠看見上帝的光
[00:14:06.000 --> 00:14:09.000]  所以人要去發光的時候
[00:14:09.000 --> 00:14:12.000]  不是去光照自己
[00:14:12.000 --> 00:14:17.000]  而是將上帝顯露出來
[00:14:17.000 --> 00:14:20.000]  承造在山上
[00:14:20.000 --> 00:14:24.000]  在日間會被人看見
[00:14:24.000 --> 00:14:26.000]  承造在山上
[00:14:26.000 --> 00:14:29.000]  當然我們不會將它當作光
[00:14:29.000 --> 00:14:32.000]  但是承造在山上
[00:14:32.000 --> 00:14:35.000]  一定會引人注意
[00:14:35.000 --> 00:14:39.000]  各位如果去過歐洲很多地方
[00:14:39.000 --> 00:14:42.000]  有城堡在高山上
[00:14:42.000 --> 00:14:45.000]  每一個人都會很留意
[00:14:45.000 --> 00:14:49.000]  可能你要去的就是那個地方
[00:14:49.000 --> 00:14:52.000]  或者你正面對糧食的問題
[00:14:52.000 --> 00:14:54.000]  或者身體不舒服
[00:14:54.000 --> 00:14:58.000]  但你看見有城堡在你的前面
[00:14:58.000 --> 00:15:00.000]  你就有救了
[00:15:00.000 --> 00:15:02.000]  而在晚上
[00:15:02.000 --> 00:15:06.000]  這些城堡是會點著燈的
[00:15:06.000 --> 00:15:09.000]  所以它會發光的
[00:15:09.000 --> 00:15:13.000]  我不知道大家有沒有去過耶路撒冷
[00:15:13.000 --> 00:15:15.000]  如果你有去過
[00:15:15.000 --> 00:15:18.000]  你會見到聖殿
[00:15:18.000 --> 00:15:23.000]  不過你會見到的是聖殿的模型
[00:15:23.000 --> 00:15:27.000]  真正的聖殿被拆毀了
[00:15:27.000 --> 00:15:31.000]  真正的聖殿在晚上是會發光的
[00:15:31.000 --> 00:15:33.000]  為什麼呢?
[00:15:33.000 --> 00:15:35.000]  因為它在磚和磚之間
[00:15:35.000 --> 00:15:38.000]  鋪了一些金箔
[00:15:38.000 --> 00:15:41.000]  在星光下,在月光下
[00:15:41.000 --> 00:15:45.000]  在當日以色列的聖殿建築得很宏偉
[00:15:45.000 --> 00:15:49.000]  同時它在晚上是會發光的
[00:15:49.000 --> 00:15:52.000]  它代表了基督的光
[00:15:52.000 --> 00:15:54.000]  上帝的光
[00:15:54.000 --> 00:15:57.000]  在這個世上
[00:15:57.000 --> 00:16:00.000]  基督徒要讓人看到
[00:16:00.000 --> 00:16:03.000]  看到的是他所做的
[00:16:03.000 --> 00:16:06.000]  他在這裡發光
[00:16:06.000 --> 00:16:08.000]  人點燈
[00:16:08.000 --> 00:16:10.000]  就要放在燈台上
[00:16:10.000 --> 00:16:14.000]  不是放在斗的底下
[00:16:14.000 --> 00:16:19.000]  以色列人被稱為外邦人的光
[00:16:19.000 --> 00:16:24.000]  拉比被稱為以色列人的燈
[00:16:24.000 --> 00:16:28.000]  但是聖經在猶太人的傳統裡
[00:16:28.000 --> 00:16:32.000]  很強調外邦人的光
[00:16:32.000 --> 00:16:34.000]  以色列人的燈
[00:16:34.000 --> 00:16:38.000]  它的火,它的光來源在哪裡呢?
[00:16:38.000 --> 00:16:41.000]  就是來自上帝
[00:16:41.000 --> 00:16:44.000]  因此大家留意到
[00:16:44.000 --> 00:16:47.000]  這段經文特別提到
[00:16:47.000 --> 00:16:50.000]  人要成為世上的光
[00:16:50.000 --> 00:16:54.000]  但最重要的是為上帝發光
[00:16:54.000 --> 00:16:58.000]  在五章的十六節
[00:16:58.000 --> 00:17:01.000]  當我們為上帝發光
[00:17:01.000 --> 00:17:05.000]  去做一些有意義的事情的時候
[00:17:05.000 --> 00:17:09.000]  是讓人看見我們的好行為
[00:17:09.000 --> 00:17:12.000]  歸榮耀給上帝
[00:17:12.000 --> 00:17:16.000]  大家特別要留意這個好的行為
[00:17:16.000 --> 00:17:21.000]  希臘文是用了「kallos」這個字
[00:17:21.000 --> 00:17:26.000]  不只是指他本身有好行為發出了光
[00:17:26.000 --> 00:17:31.000]  而且他這個好行為的光來自上帝
[00:17:31.000 --> 00:17:34.000]  是有一種吸引人的作用
[00:17:34.000 --> 00:17:38.000]  去為上帝作見證
[00:17:38.000 --> 00:17:43.000]  引領人去到上帝的面前
[00:17:43.000 --> 00:17:46.000]  一個基督徒要活出的
[00:17:46.000 --> 00:17:50.000]  就是這一種能夠為上帝發光
[00:17:50.000 --> 00:17:54.000]  為上帝發光的生命
[00:17:54.000 --> 00:17:57.000]  第三樣在這裡要提的
[00:17:57.000 --> 00:18:00.000]  就是世上的義
[00:18:00.000 --> 00:18:06.000]  世上的義也與律法很有關係
[00:18:06.000 --> 00:18:09.000]  所以馬太福音五章十七節
[00:18:09.000 --> 00:18:15.000]  當時有些人看到耶穌不守安息日
[00:18:15.000 --> 00:18:18.000]  特別喜歡在安息日治病
[00:18:18.000 --> 00:18:23.000]  他們覺得耶穌好像要來廢除律法
[00:18:23.000 --> 00:18:27.000]  廢除以前摩西定下來的大命
[00:18:27.000 --> 00:18:31.000]  但耶穌就說「莫想我來」
[00:18:31.000 --> 00:18:35.000]  是要廢掉律法和先知
[00:18:35.000 --> 00:18:38.000]  「我來」不是要廢掉
[00:18:38.000 --> 00:18:41.000]  乃是要成全
[00:18:41.000 --> 00:18:46.000]  「成全」這個字在原文是指要實現
[00:18:46.000 --> 00:18:48.000]  要應驗
[00:18:48.000 --> 00:18:50.000]  甚至要填滿
[00:18:50.000 --> 00:18:54.000]  要使它變得更好
[00:18:54.000 --> 00:19:00.000]  如果英文這個「成全」是用了「fulfill」這個字
[00:19:00.000 --> 00:19:05.000]  是令它填滿,做得更好
[00:19:05.000 --> 00:19:10.000]  「成全」還有一個更深的意思
[00:19:10.000 --> 00:19:16.000]  就是要那樣東西回復到它原有的目的
[00:19:16.000 --> 00:19:21.000]  不失去它原有的意義
[00:19:21.000 --> 00:19:25.000]  就是這個「成全」
[00:19:25.000 --> 00:19:31.000]  我相信大家都用過螺絲起子
[00:19:31.000 --> 00:19:34.000]  螺絲起子是可以
[00:19:34.000 --> 00:19:37.000]  當有些螺絲鬆的時候
[00:19:37.000 --> 00:19:41.000]  你用螺絲起子將它扭緊
[00:19:41.000 --> 00:19:45.000]  耶穌說它要成全的意思就是說
[00:19:45.000 --> 00:19:49.000]  有鬆了的螺絲
[00:19:49.000 --> 00:19:51.000]  用螺絲起子將它再鬆
[00:19:51.000 --> 00:19:53.000]  再來整實它
[00:19:53.000 --> 00:19:56.000]  讓它可以發揮到
[00:19:56.000 --> 00:20:00.000]  螺絲本身它有的功能
[00:20:00.000 --> 00:20:04.000]  所以耶穌在馬太五章二十節說
[00:20:04.000 --> 00:20:10.000]  「我告訴你們,你們的義若不勝於民事
[00:20:10.000 --> 00:20:15.000]  和法理錯人的義,斷不能進天國」
[00:20:15.000 --> 00:20:20.000]  這個義就是指他們義的行為
[00:20:20.000 --> 00:20:23.000]  遵守律法的行為
[00:20:23.000 --> 00:20:25.000]  但耶穌要提出的
[00:20:25.000 --> 00:20:28.000]  和拉比他們要說的
[00:20:28.000 --> 00:20:30.000]  不同在哪裡呢?
[00:20:30.000 --> 00:20:32.000]  拉比所強調的
[00:20:32.000 --> 00:20:38.000]  就是遵守他們千年定下來的律法規條
[00:20:38.000 --> 00:20:41.000]  有三四千條
[00:20:41.000 --> 00:20:43.000]  但耶穌強調的
[00:20:43.000 --> 00:20:48.000]  祂要令律法更加原本
[00:20:48.000 --> 00:20:51.000]  回復祂的目的
[00:20:51.000 --> 00:20:54.000]  在耶穌來說
[00:20:54.000 --> 00:21:00.000]  祂所定的比猶太人定的更加高
[00:21:00.000 --> 00:21:03.000]  所以在五章二十一
[00:21:03.000 --> 00:21:05.000]  大家會看到
[00:21:05.000 --> 00:21:07.000]  耶穌說你們聽見
[00:21:07.000 --> 00:21:11.000]  有吩咐的古人說不可殺人
[00:21:11.000 --> 00:21:15.000]  又說凡殺人的就要受審判
[00:21:15.000 --> 00:21:18.000]  二十二節耶穌說
[00:21:18.000 --> 00:21:20.000]  「只是我告訴你們
[00:21:20.000 --> 00:21:23.000]  凡向弟兄動怒的
[00:21:23.000 --> 00:21:26.000]  難免都要受審判」
[00:21:26.000 --> 00:21:27.000]  二十七節
[00:21:27.000 --> 00:21:31.000]  你們聽見有話說不可姦淫
[00:21:31.000 --> 00:21:37.000]  耶穌說凡看見婦女就動淫念的
[00:21:37.000 --> 00:21:42.000]  這人心裏已經犯了姦淫
[00:21:42.000 --> 00:21:46.000]  耶穌那一個所定的
[00:21:46.000 --> 00:21:49.000]  是更加的高
[00:21:49.000 --> 00:21:52.000]  所以這個律例
[00:21:52.000 --> 00:21:58.000]  誡命是要使人達到正義
[00:21:58.000 --> 00:22:02.000]  達到誡命很重要的目的
[00:22:02.000 --> 00:22:04.000]  有兩個
[00:22:04.000 --> 00:22:07.000]  一個就是要尊重上帝
[00:22:07.000 --> 00:22:12.000]  和尊重同胞和自己
[00:22:12.000 --> 00:22:14.000]  十誡的設立
[00:22:14.000 --> 00:22:17.000]  大家如果有留意的
[00:22:17.000 --> 00:22:19.000]  前面有四條
[00:22:19.000 --> 00:22:23.000]  都是和尊重上帝有關的
[00:22:23.000 --> 00:22:25.000]  第一條誡
[00:22:25.000 --> 00:22:29.000]  就是他們來相信上帝
[00:22:29.000 --> 00:22:31.000]  以上帝為聖
[00:22:31.000 --> 00:22:36.000]  接下來要守安息日等等
[00:22:36.000 --> 00:22:42.000]  也不可以亂用耶和華的名
[00:22:42.000 --> 00:22:46.000]  接下來要孝敬父母
[00:22:46.000 --> 00:22:48.000]  不可殺人
[00:22:48.000 --> 00:22:49.000]  不可偷渡
[00:22:49.000 --> 00:22:51.000]  不可姦淫
[00:22:51.000 --> 00:22:53.000]  不可作假見證等等
[00:22:53.000 --> 00:22:57.000]  要尊重人所有
[00:22:57.000 --> 00:23:00.000]  也要尊重人的名聲
[00:23:00.000 --> 00:23:04.000]  所以律法最重要的
[00:23:04.000 --> 00:23:08.000]  就是能夠做到敬畏上帝
[00:23:08.000 --> 00:23:12.000]  和尊重同胞
[00:23:12.000 --> 00:23:14.000]  在耶穌來說
[00:23:14.000 --> 00:23:16.000]  所有的規條
[00:23:16.000 --> 00:23:21.000]  最重要的是要達到這種精神
[00:23:21.000 --> 00:23:26.000]  在敬畏和尊重十誡的基礎底下
[00:23:26.000 --> 00:23:30.000]  最重要的就是不失
[00:23:30.000 --> 00:23:34.000]  不失去遵守律法
[00:23:34.000 --> 00:23:38.000]  也要人在遵守律法的裏面
[00:23:38.000 --> 00:23:40.000]  他要限制自己
[00:23:40.000 --> 00:23:43.000]  他要自律去對人
[00:23:43.000 --> 00:23:48.000]  他見到隔壁人家的房子很漂亮
[00:23:48.000 --> 00:23:51.000]  他要自律不去侵佔
[00:23:51.000 --> 00:24:00.000]  他要和人之間保持一種正義
[00:24:00.000 --> 00:24:02.000]  各位
[00:24:02.000 --> 00:24:05.000]  在近代
[00:24:05.000 --> 00:24:08.000]  有一位哲學家
[00:24:08.000 --> 00:24:11.000]  他叫做漢娜
[00:24:11.000 --> 00:24:16.000]  漢娜是一位德籍猶太人
[00:24:16.000 --> 00:24:19.000]  他曾經目睹希特勒的惡行
[00:24:19.000 --> 00:24:23.000]  屠殺了六百萬的猶太人
[00:24:23.000 --> 00:24:26.000]  也殺害了不少的基督徒
[00:24:26.000 --> 00:24:30.000]  因此在他的哲學思想裏面
[00:24:30.000 --> 00:24:33.000]  引起了近代的注意
[00:24:33.000 --> 00:24:37.000]  他說我們現代人要留意
[00:24:37.000 --> 00:24:41.000]  我們要成為一個真正的人
[00:24:41.000 --> 00:24:43.000]  一個真正的人
[00:24:43.000 --> 00:24:47.000]  有三樣東西他不可以缺乏的
[00:24:47.000 --> 00:24:49.000]  第一樣就是勞動
[00:24:49.000 --> 00:24:52.000]  英文用labour這個字
[00:24:52.000 --> 00:24:54.000]  這個勞動的目的
[00:24:54.000 --> 00:24:58.000]  就是要應付我們身體所需
[00:24:58.000 --> 00:25:02.000]  譬如煮飯、洗衣服、清潔
[00:25:02.000 --> 00:25:07.000]  這些就是我們身體所需的勞動
[00:25:07.000 --> 00:25:09.000]  每個人都需要的
[00:25:09.000 --> 00:25:11.000]  第二就是工作
[00:25:11.000 --> 00:25:16.000]  工作就是要製造出工具、建築物
[00:25:16.000 --> 00:25:20.000]  工作不單止是為了賺錢
[00:25:20.000 --> 00:25:26.000]  工作其實也是發揮一個人本身的才幹
[00:25:26.000 --> 00:25:28.000]  譬如會計師
[00:25:28.000 --> 00:25:32.000]  發揮他的管理數、核數、體數
[00:25:32.000 --> 00:25:34.000]  這些能力
[00:25:34.000 --> 00:25:38.000]  或者是建築物、汽車等等
[00:25:38.000 --> 00:25:43.000]  第三樣就是action
[00:25:43.000 --> 00:25:45.000]  就是行動
[00:25:45.000 --> 00:25:49.000]  一個人還需要透過言論
[00:25:49.000 --> 00:25:53.000]  進行社會和政治的活動
[00:25:53.000 --> 00:25:58.000]  社區的參與、社交的生活
[00:25:58.000 --> 00:26:03.000]  一個人不單是要勞動
[00:26:03.000 --> 00:26:05.000]  labour
[00:26:05.000 --> 00:26:08.000]  同時要工作
[00:26:08.000 --> 00:26:11.000]  他更加需要有行動的生活
[00:26:11.000 --> 00:26:14.000]  投入在社會當中
[00:26:14.000 --> 00:26:16.000]  如果不是這樣
[00:26:16.000 --> 00:26:20.000]  人就會變成了好像機械人
