
[00:00:00.000 --> 00:00:04.060]  張德培是一位很出色的網球運動員
[00:06:22.900 --> 00:06:26.360]  透過敬拜我們能夠和神親近
[00:06:26.360 --> 00:06:28.600]  我們一起讀一讀
[00:06:28.600 --> 00:06:31.540]  第32至34節
[00:06:31.540 --> 00:06:33.280]  請我們一起讀
[00:06:33.280 --> 00:06:38.680]  我們又為自己定例每年各人捐獻三分之一赤鶴鴨
[00:06:38.680 --> 00:06:40.880]  作為我們神殿之用
[00:06:40.880 --> 00:06:45.040]  為供餅常獻的素祭和飯祭
[00:06:45.040 --> 00:06:46.440]  安息日初一
[00:06:46.440 --> 00:06:49.000]  節期所獻的祭和聖物
[00:06:49.000 --> 00:06:50.440]  以撕裂的贖罪祭
[00:06:50.440 --> 00:06:53.640]  以及我們神殿一切工作之用
[00:06:53.640 --> 00:06:57.160]  我們的祭司李美仁和百姓都抽籤
[00:06:57.160 --> 00:07:00.840]  每年按附加定期將奉獻的木柴
[00:07:00.840 --> 00:07:02.840]  帶到我們神的殿裏
[00:07:02.840 --> 00:07:04.840]  照著律法上所寫的
[00:07:04.840 --> 00:07:07.840]  招載而和我們神的壇上
[00:07:07.840 --> 00:07:10.840]  首先我們看看他們很多的毀身
[00:07:10.840 --> 00:07:13.240]  其實第二段都是一些毀身的奉獻
[00:07:13.240 --> 00:07:16.240]  首先這裡說一下他們自己定了一個例子
[00:07:16.240 --> 00:07:19.840]  這個定例是律法上沒有很明文地說的
[00:07:19.840 --> 00:07:21.240]  有類似的做法
[00:07:21.240 --> 00:07:25.840]  但是摩西律法沒有很明文地規定是怎樣
[00:07:25.840 --> 00:07:27.440]  他說這裡規定怎樣呢?
[00:07:27.440 --> 00:07:29.640]  每年是一個定時的
[00:07:29.640 --> 00:07:33.040]  每一個人無論有錢或窮
[00:07:33.040 --> 00:07:34.640]  全部都要做這件事
[00:07:34.640 --> 00:07:36.640]  就捐獻三分之一的
[00:07:36.640 --> 00:07:40.840]  赦夏勒一個重量的單位
[00:07:40.840 --> 00:07:43.640]  以今天的比對來說
[00:07:43.640 --> 00:07:46.440]  應該是百分之一盎司這麼多
[00:07:46.440 --> 00:07:51.440]  可能他是用銀去做獻金的
[00:07:51.440 --> 00:07:54.240]  窮人也可以
[00:07:54.240 --> 00:07:57.440]  這個應該也不會是太過巨款
[00:07:57.440 --> 00:08:00.240]  目的是所有人都要捐獻
[00:08:00.240 --> 00:08:05.840]  其實這個捐獻在《出海及記》第30章
[00:08:05.840 --> 00:08:08.040]  有類似這樣的先例
[00:08:08.040 --> 00:08:11.240]  其實當時摩西叫以色列人
[00:08:11.240 --> 00:08:16.040]  將他們二十歲以外的人數出來
[00:08:16.040 --> 00:08:22.840]  然後每一位就要給半個赦夏勒
[00:08:22.840 --> 00:08:26.040]  這裡是三分之一少一點
[00:08:26.040 --> 00:08:28.040]  有些星星學者可能就說
[00:08:28.040 --> 00:08:29.640]  在波斯國王的時候
[00:08:29.640 --> 00:08:32.640]  那些赦夏勒的重量可能比較多
[00:08:32.640 --> 00:08:36.840]  所以三分之一都約莫好像那裡一半
[00:08:36.840 --> 00:08:38.040]  無論怎樣也好
[00:08:38.040 --> 00:08:40.440]  即是說是他們付得出的
[00:08:40.440 --> 00:08:42.840]  當時有個特別
[00:08:42.840 --> 00:08:44.440]  他們不是就這樣奉獻的
[00:08:44.440 --> 00:08:46.040]  有個特別的名稱
[00:08:46.040 --> 00:08:48.840]  他叫這個叫做生命的贖價
[00:08:48.840 --> 00:08:51.040]  很特別 奉獻就奉獻
[00:08:51.040 --> 00:08:55.240]  等於我們今天有奉獻出來
[00:08:55.240 --> 00:08:58.240]  我們知道當我們一起去維繫一個敬拜生活
[00:08:58.240 --> 00:09:00.840]  我們需要有些費用會支出
[00:09:00.840 --> 00:09:03.240]  我們會奉獻 很自然
[00:09:03.240 --> 00:09:07.240]  但這裡特別強調是一個生命的贖價
[00:09:07.240 --> 00:09:11.040]  在《出海及記》第30章就提到
[00:09:11.040 --> 00:09:12.440]  為什麼這樣說呢?
[00:09:12.440 --> 00:09:15.040]  原來這個很有意思
[00:09:15.040 --> 00:09:17.640]  因為我們是罪人
[00:09:17.640 --> 00:09:18.840]  人不會有罪惡
[00:09:18.840 --> 00:09:21.240]  如果我們要跟神去相交
[00:09:21.240 --> 00:09:22.840]  其實根本不可以
[00:09:22.840 --> 00:09:24.440]  神是聖潔公義
[00:09:24.440 --> 00:09:26.440]  所以當我們面對神的時候
[00:09:26.440 --> 00:09:28.440]  其實我們應該面對神的刑罰
[00:09:28.440 --> 00:09:30.840]  可能我們的性命也難保
[00:09:30.840 --> 00:09:33.640]  但這裡給我們看到神很大的恩典
[00:09:33.640 --> 00:09:35.440]  意思是有人要跟我一起
[00:09:35.440 --> 00:09:38.040]  我要在一個會幕裡面跟他一起見面
[00:09:38.040 --> 00:09:39.840]  我能夠可以跟他相遇
[00:09:39.840 --> 00:09:42.040]  一起讓他們敬拜我
[00:09:42.040 --> 00:09:44.840]  跟我去一個很好的相交
[00:09:44.840 --> 00:09:49.040]  不過我要將他們應該要有的知道
[00:09:49.040 --> 00:09:52.440]  原來當見到這位神聖的神的時候
[00:09:52.440 --> 00:09:55.840]  他們的命也不能保
[00:09:55.840 --> 00:09:57.240]  因為神是這樣的情況
[00:09:57.240 --> 00:09:59.440]  所以就用了一些錢
[00:09:59.440 --> 00:10:01.440]  當是贖了他們的生命一樣
[00:10:01.440 --> 00:10:03.440]  可以去一起相交
[00:10:03.440 --> 00:10:07.040]  但是真正其實你是要付一個代價
[00:10:07.040 --> 00:10:08.440]  命就是這麼多
[00:10:08.440 --> 00:10:10.440]  其實一個命
[00:10:10.440 --> 00:10:12.440]  三分之一的赤霞納
[00:10:12.440 --> 00:10:13.640]  其實是什麼錢呢?
[00:10:13.640 --> 00:10:15.040]  其實代表神是一個
[00:10:15.040 --> 00:10:17.040]  無論是有錢還是窮人
[00:10:17.040 --> 00:10:19.440]  一樣是給這個機會
[00:10:19.440 --> 00:10:20.840]  一起去相交
[00:10:20.840 --> 00:10:22.640]  依照當時的人怎麼說呢?
[00:10:22.640 --> 00:10:24.240]  當他們做這個贖價的時候
[00:10:24.240 --> 00:10:27.640]  他就知道生命的存留不是必然
[00:10:27.640 --> 00:10:29.440]  生命是神給的
[00:10:29.440 --> 00:10:31.040]  我們當跟神相交的時候
[00:10:31.040 --> 00:10:32.240]  這是神的恩典
[00:10:32.240 --> 00:10:34.240]  以到我可以跟祂相交
[00:10:34.240 --> 00:10:36.240]  所以祂非常的珍惜
[00:10:36.240 --> 00:10:38.240]  這個生命的贖價
[00:10:38.240 --> 00:10:39.840]  我們今天的信徒
[00:10:39.840 --> 00:10:41.440]  我們相信耶穌基督
[00:10:41.440 --> 00:10:43.240]  祂已經為我們死
[00:10:43.240 --> 00:10:45.040]  待續了我們的生命
[00:10:45.040 --> 00:10:47.040]  所以我們不再需要給這個贖價
[00:10:47.040 --> 00:10:49.040]  但是我們跟這位善意公義的神
[00:10:49.040 --> 00:10:51.040]  是能夠相交
[00:10:51.040 --> 00:10:53.040]  能夠今天坐下來敬拜
[00:10:53.040 --> 00:10:54.240]  其實有贖價
[00:10:54.240 --> 00:10:55.840]  這個贖價非常的重
[00:10:55.840 --> 00:10:58.440]  就是耶穌基督為我們死的十字架上
[00:10:58.440 --> 00:11:00.640]  所以今天來到我們敬拜
[00:11:00.640 --> 00:11:02.040]  絕非偶然
[00:11:02.040 --> 00:11:04.640]  是耶穌基督付了很重的代價
[00:11:04.640 --> 00:11:06.240]  祂自己死
[00:11:06.240 --> 00:11:07.840]  以至我們一些罪人
[00:11:07.840 --> 00:11:09.440]  能夠成為公義的人
[00:11:09.440 --> 00:11:10.840]  能夠透過耶穌基督
[00:11:10.840 --> 00:11:12.840]  可以去到父神的裡面
[00:11:12.840 --> 00:11:14.840]  我們能夠去敬拜神
[00:11:14.840 --> 00:11:17.840]  所以我們是不是應該更加要盡力
[00:11:17.840 --> 00:11:19.240]  無論是金錢
[00:11:19.240 --> 00:11:22.240]  我們的力量去付出來呢?
[00:11:22.240 --> 00:11:25.040]  以前我在三環市聚會
[00:11:25.040 --> 00:11:27.040]  我回來香港侍奉的時候
[00:11:27.040 --> 00:11:28.840]  當時在三環市報道會
[00:11:28.840 --> 00:11:30.240]  有一位長者
[00:11:30.240 --> 00:11:32.040]  我和我太太都很熟他
[00:11:32.040 --> 00:11:34.440]  他是一個我們很尊敬的長者
[00:11:34.440 --> 00:11:35.440]  很喜歡服侍
[00:11:35.440 --> 00:11:38.440]  在主義學裡面教聖經
[00:11:38.440 --> 00:11:40.440]  也是教執事
[00:11:40.440 --> 00:11:41.840]  我們跟他很熟
[00:11:41.840 --> 00:11:43.440]  我們回來香港之後
[00:11:43.440 --> 00:11:46.240]  我們知道他年紀越來越大
[00:11:46.240 --> 00:11:48.640]  他要入住一個老人院
[00:11:48.640 --> 00:11:50.640]  我們就去探望他
[00:11:50.640 --> 00:11:55.440]  他當時已經患了一些腦退化症
[00:11:55.440 --> 00:11:57.240]  他其實認不出我
[00:11:57.240 --> 00:11:59.840]  他連兒子也認不出
[00:11:59.840 --> 00:12:01.640]  其實情況很差
[00:12:01.640 --> 00:12:02.840]  但他認出宋牧師
[00:12:02.840 --> 00:12:04.840]  我一提起就記得
[00:12:04.840 --> 00:12:05.840]  很特別的
[00:12:05.840 --> 00:12:06.840]  他什麼都不記得
[00:12:06.840 --> 00:12:08.840]  但他手上有一本聖經
[00:12:08.840 --> 00:12:11.640]  他和神的關係仍然很深
[00:12:11.640 --> 00:12:12.840]  當我和他聊天的時候
[00:12:12.840 --> 00:12:13.840]  他有件事很顧慮
[00:12:13.840 --> 00:12:15.240]  經常跟我說
[00:12:15.240 --> 00:12:19.640]  他就想到以前他每個定期的奉獻
[00:12:19.640 --> 00:12:21.240]  但因為他入住了老人院
[00:12:21.240 --> 00:12:23.040]  自己這樣的情況
[00:12:23.040 --> 00:12:25.240]  他又沒辦法繼續這樣奉獻
[00:12:25.240 --> 00:12:29.240]  他就怕會不會令到教會的費用有些虧損
[00:12:29.240 --> 00:12:33.440]  所以經常想來想去很惆悵
[00:12:33.440 --> 00:12:35.240]  很有心在裡面
[00:12:35.240 --> 00:12:36.840]  看重教會的奉獻
[00:12:36.840 --> 00:12:39.640]  看重這個群體敬拜的生活
[00:12:39.640 --> 00:12:40.840]  其實在我們教會裡面
[00:12:40.840 --> 00:12:43.240]  我們應該盡力去做
[00:12:43.240 --> 00:12:44.840]  我們一起去參與
[00:12:44.840 --> 00:12:48.240]  譬如我很欣賞教會的一些師士
[00:12:48.240 --> 00:12:52.240]  早之前回來他們就要預備好
[00:12:52.240 --> 00:12:55.240]  然後迎接我們來這裡崇拜
[00:12:55.240 --> 00:12:57.240]  我們可不可以早一點回來崇拜呢
[00:12:57.240 --> 00:12:59.240]  其實會不會可以呢
[00:12:59.240 --> 00:13:02.240]  我又看到有些弟兄姊妹是唱詩的班
[00:13:02.240 --> 00:13:04.840]  很多時候他們要去練習
[00:13:04.840 --> 00:13:09.240]  有些我知道還要學一些樂理
[00:13:09.240 --> 00:13:12.840]  所以我們四個同工很努力
[00:13:12.840 --> 00:13:14.640]  去幫助弟兄姊妹在這方面
[00:13:14.640 --> 00:13:15.840]  其實很難得
[00:13:15.840 --> 00:13:19.240]  弟兄姊妹願意付出
[00:13:19.240 --> 00:13:21.440]  還有一些音響房的
[00:13:21.440 --> 00:13:23.840]  他們是無名的一些勇士
[00:13:23.840 --> 00:13:26.040]  我們看不到他們在房裡面
[00:13:26.040 --> 00:13:30.840]  但他們操作著一些很複雜的控制
[00:13:30.840 --> 00:13:33.440]  有個影音的弟兄就說
[00:13:33.440 --> 00:13:35.240]  通常沒有人知道我們在這裡
[00:13:35.240 --> 00:13:36.840]  除了有些大事發生
[00:13:36.840 --> 00:13:38.640]  那些人就看過來了
[00:13:38.640 --> 00:13:42.240]  譬如那些聲音很嘈吵
[00:13:42.240 --> 00:13:44.440]  他們就是這樣默默地工作
[00:13:44.440 --> 00:13:46.440]  以致我們這個敬拜
[00:13:46.440 --> 00:13:48.440]  能夠大家可以投入
[00:13:48.440 --> 00:13:50.640]  能夠一起去享受
[00:13:50.640 --> 00:13:55.040]  神給我們和祂相交的經歷
[00:13:55.040 --> 00:13:58.440]  在敬拜裡面我們見不見到神的同在
[00:13:58.440 --> 00:14:01.440]  神最關注的就是我和你同在
[00:14:01.440 --> 00:14:04.040]  你的心是不是要來到這個崇拜
[00:14:04.040 --> 00:14:05.840]  你以什麼心態呢
[00:14:05.840 --> 00:14:07.040]  會不會看看
[00:14:07.040 --> 00:14:10.240]  今天朱牧師講成怎樣
[00:14:10.240 --> 00:14:12.440]  那你就看看你怎樣
[00:14:12.440 --> 00:14:14.040]  這些經文我都聽過
[00:14:14.040 --> 00:14:15.640]  所以我看看有什麼特別
[00:14:15.640 --> 00:14:19.440]  令我紮心的東西
[00:14:19.440 --> 00:14:21.840]  又或者我們沒什麼期待
[00:14:21.840 --> 00:14:24.440]  我們回來好像有觀眾一樣
[00:14:24.440 --> 00:14:26.840]  我們沒有一種雀躍的心
[00:14:26.840 --> 00:14:27.840]  所以很重要
[00:14:27.840 --> 00:14:29.040]  有一個委身的態度
[00:14:29.040 --> 00:14:32.240]  願意投身金錢我們的力量
[00:14:32.240 --> 00:14:34.840]  然後看看聖經描寫
[00:14:34.840 --> 00:14:36.240]  這些崇拜的內容
[00:14:36.240 --> 00:14:39.240]  當然這裡不是所有舊約敬拜的元素
[00:14:39.240 --> 00:14:45.040]  但一個很重要的點滴或者很重要的表達出來
[00:14:45.040 --> 00:14:46.440]  是那個崇拜是怎樣
[00:14:46.440 --> 00:14:48.840]  或者這裡他用錢是用來做什麼呢
[00:14:48.840 --> 00:14:50.440]  就是供餅
[00:14:50.440 --> 00:14:54.240]  以色列人就用以前他們敬拜的生活
[00:14:54.240 --> 00:14:57.840]  就以一個獻祭的方式去敬拜
[00:14:57.840 --> 00:14:59.640]  而他們沒有錯
[00:14:59.640 --> 00:15:01.640]  每個人都會獻牛獻羊
[00:15:01.640 --> 00:15:04.640]  但是祭司也都會代表所有群眾
[00:15:04.640 --> 00:15:07.640]  是自己會代整個民族去獻
[00:15:07.640 --> 00:15:09.440]  譬如這些餅
[00:15:09.440 --> 00:15:12.240]  這裡說到供餅就是那個陳設餅
[00:15:12.240 --> 00:15:14.440]  就是以色列人十二支派
[00:15:14.440 --> 00:15:17.240]  去當一個服事
[00:15:17.240 --> 00:15:19.040]  用一些穀物做成一些餅
[00:15:19.040 --> 00:15:20.240]  就獻給神
[00:15:20.240 --> 00:15:22.440]  但同樣也都表示到
[00:15:22.440 --> 00:15:24.840]  是神為人供應的
[00:15:24.840 --> 00:15:28.040]  無論是食物
[00:15:28.040 --> 00:15:30.040]  或者是屬靈的一些食物
[00:15:30.040 --> 00:15:32.040]  都是滋潤人的生命
[00:15:32.040 --> 00:15:34.240]  是人的生命的供應者
[00:15:34.240 --> 00:15:37.040]  而由這個祭司去吃了
[00:15:37.040 --> 00:15:39.040]  就代表整個民族
[00:15:39.040 --> 00:15:40.640]  祭司有這樣的崗位
[00:15:40.640 --> 00:15:46.040]  還有一些祭是常獻的掃祭和梵祭
[00:15:46.040 --> 00:15:49.040]  舊約裡面明顯有五個祭
[00:15:49.040 --> 00:15:52.040]  另外一個祭是贖罪祭
[00:15:52.040 --> 00:15:53.040]  接著會說
[00:15:53.040 --> 00:15:59.040]  另外一個祭是贖獻祭和平安祭
[00:15:59.040 --> 00:16:01.440]  這個可能不是一般性
[00:16:01.440 --> 00:16:04.440]  這裡特別提到掃祭
[00:16:04.440 --> 00:16:07.440]  掃祭就是將一些人的大麥
[00:16:07.440 --> 00:16:08.440]  特別是一些小麥
[00:16:08.440 --> 00:16:09.440]  將它磨成粉末
[00:16:09.440 --> 00:16:11.440]  有些會搓成餅
[00:16:11.440 --> 00:16:13.440]  然後焗成餅
[00:16:13.440 --> 00:16:15.440]  有些是用一些乳香
[00:16:15.440 --> 00:16:16.440]  用一些油
[00:16:16.440 --> 00:16:18.440]  以致它黏貼在裡面
[00:16:18.440 --> 00:16:20.440]  就奉獻給神
[00:16:20.440 --> 00:16:22.440]  這個是代表
[00:16:22.440 --> 00:16:26.440]  人去承認自己所有的工作
[00:16:26.440 --> 00:16:28.440]  是神的恩典
[00:16:28.440 --> 00:16:30.440]  他依照有這個工作
[00:16:30.440 --> 00:16:32.440]  並且將他這個工作的成果
[00:16:32.440 --> 00:16:34.440]  奉獻給神
[00:16:34.440 --> 00:16:37.440]  所以掃祭和你和我今天一樣息息相關
[00:16:37.440 --> 00:16:39.440]  我們好像將我們的工作
[00:16:39.440 --> 00:16:41.440]  成為一個祭物
[00:16:41.440 --> 00:16:42.440]  去獻給神
[00:16:42.440 --> 00:16:44.440]  所以做老師的
[00:16:44.440 --> 00:16:45.440]  努力的做
[00:16:45.440 --> 00:16:47.440]  做到一個卓越的老師
[00:16:47.440 --> 00:16:48.440]  我實在很欣賞
[00:16:48.440 --> 00:16:50.440]  有時候我聽到一些弟兄姊妹
[00:16:50.440 --> 00:16:52.440]  做老師不只是教
[00:16:52.440 --> 00:16:53.440]  勞心勞力
[00:16:53.440 --> 00:16:57.440]  一些學生有什麼心靈的問題
[00:16:57.440 --> 00:16:59.440]  很著緊
[00:16:59.440 --> 00:17:01.440]  做醫護人員的
[00:17:01.440 --> 00:17:03.440]  我相信大家很忙
[00:17:03.440 --> 00:17:05.440]  做銀行業的
[00:17:05.440 --> 00:17:06.440]  你真的很忙
[00:17:06.440 --> 00:17:08.440]  或者其他的工作
[00:17:08.440 --> 00:17:09.440]  各行各業
[00:17:09.440 --> 00:17:11.440]  你們都是在工作上
[00:17:11.440 --> 00:17:13.440]  可以奉獻神
[00:17:13.440 --> 00:17:15.440]  將最好的拿出來
[00:17:15.440 --> 00:17:17.440]  還有這個凡祭
[00:17:17.440 --> 00:17:20.440]  以色列人有一個很特別的凡祭
[00:17:20.440 --> 00:17:22.440]  就是將所有的肉
[00:17:22.440 --> 00:17:25.440]  切成一塊塊
[00:17:25.440 --> 00:17:27.440]  即是整隻的祭山
[00:17:27.440 --> 00:17:29.440]  是給神脫了皮
[00:17:29.440 --> 00:17:31.440]  這是唯一一個
[00:17:31.440 --> 00:17:33.440]  全部燒了祭壇上的祭
[00:17:33.440 --> 00:17:35.440]  其實就代表你和我今天
[00:17:35.440 --> 00:17:37.440]  將我們的生命獻上
[00:17:37.440 --> 00:17:38.440]  等於保羅說
[00:17:38.440 --> 00:17:40.440]  勸我們將身體獻上
[00:17:40.440 --> 00:17:42.440]  當作活祭
[00:17:42.440 --> 00:17:44.440]  我經常提到一位牧師
[00:17:44.440 --> 00:17:45.440]  我很欣賞
[00:17:45.440 --> 00:17:46.440]  就是鄭國牧師
[00:17:46.440 --> 00:17:47.440]  他經常提到
[00:17:47.440 --> 00:17:49.440]  信徒其實每天
[00:17:49.440 --> 00:17:51.440]  將生命好像獻祭一樣
