
[00:00:00.000 --> 00:00:03.080]  過去幾個禮拜,我們講了"靈加油"
[00:13:44.360 --> 00:13:45.520]  神給你有這樣的機會
[00:13:45.520 --> 00:13:46.800]  受教育 讀書
[00:13:46.800 --> 00:13:47.680]  但是同樣
[00:13:47.680 --> 00:13:48.440]  你發覺
[00:13:48.440 --> 00:13:49.280]  看聖經
[00:13:49.280 --> 00:13:51.920]  可以給你很多的啓發
[00:13:51.920 --> 00:13:53.480]  所以跟你聰明與所無關係
[00:13:53.480 --> 00:13:55.160]  是你的心
[00:13:55.160 --> 00:13:58.120]  明年我們會去中國大陸做短宣
[00:13:58.120 --> 00:13:59.080]  你聽人講過的
[00:13:59.080 --> 00:14:00.800]  或者你聽我們弟兄姐妹去過
[00:14:00.800 --> 00:14:01.600]  講給你聽
[00:14:01.600 --> 00:14:03.080]  哇 你去中國大陸做短宣
[00:14:03.080 --> 00:14:03.920]  哇 那些人
[00:14:03.920 --> 00:14:05.360]  無論男女老少
[00:14:05.360 --> 00:14:06.600]  他們渴慕神話於由
