
[00:00:00.000 --> 00:00:03.000]  我哋再一次喺神面前安靜祈禱,好嗎?
[00:01:58.000 --> 00:02:03.000]  唉,我哋依家呢個年代嘅,我哋係最後一代孝敬父母嘅。
[00:02:03.000 --> 00:02:06.000]  我仲記得我初初出嚟做嘢,
[00:02:06.000 --> 00:02:15.000]  喺公司嘅晚宴,當然第一份糧當然要畀家傭啦,呢啲係指定動作。
[00:02:15.000 --> 00:02:24.000]  我第一次抽籤呀,去嗰啲公司嗰啲大會呀,抽籤呀。
[00:02:24.000 --> 00:02:27.000]  每一台呢,有十二個利是封。
[00:02:27.000 --> 00:02:32.000]  咁只有一個利是封可以抽到一個過千蚊嘅金幣呀。
[00:02:32.000 --> 00:02:37.000]  咁我哋最初級呢,我就坐喺度。
[00:02:37.000 --> 00:02:40.000]  個個都攞晒啦,啲高級嗰啲攞晒,我先至攞最後一個。
[00:02:40.000 --> 00:02:44.000]  點知呢,就我抽到嗰個唯一,每一台有個金幣。
[00:02:44.000 --> 00:02:48.000]  個個同事都恭喜我啦,跟住恭喜完第二個係咩呀?
[00:02:48.000 --> 00:02:50.000]  識做啦。
[00:02:50.000 --> 00:02:53.000]  最後我將呢個金幣千幾蚊呢,送咗俾阿媽。
[00:02:53.000 --> 00:02:56.000]  自己仲要攞多幾嚿水出嚟,請食飯。
[00:02:56.000 --> 00:03:00.000]  所以呢,嗰次我阿媽好開心呀,
[00:03:00.000 --> 00:03:04.000]  原來要有額外嘅付出。
[00:03:04.000 --> 00:03:09.000]  我抽到幾次獎品嘅,嗰啲AGM我都抽到。
[00:03:09.000 --> 00:03:15.000]  唔係咩大獎,即係有少少家庭作用。
[00:03:15.000 --> 00:03:20.000]  父母呢,最開心就係仔女聽話啦。
[00:03:20.000 --> 00:03:26.000]  未做父母,想做父母嗰啲呢,最開心就係聽到個太太話:
[00:03:26.000 --> 00:03:30.000]  「哎呀!我好似幼咗呀!」
[00:03:30.000 --> 00:03:33.000]  「好似?唔好呀,check下啦!」
[00:03:33.000 --> 00:03:37.000]  最後知道幼咗,生BB都好開心。
[00:03:37.000 --> 00:03:41.000]  我仲記得呢,香港電台訪問過一個四胞胎,
[00:03:41.000 --> 00:03:44.000]  喺廣華醫院出生嘅爸爸。
[00:03:44.000 --> 00:03:47.000]  娃娃呢,冇見過嗰個爸爸嘅應該。
[00:03:47.000 --> 00:03:51.000]  佢淨係見過嗰四個仔,因為娃娃有份接生嗰四個四胞胎㗎。
[00:03:51.000 --> 00:03:53.000]  一樣重嘅四個仔。
[00:03:53.000 --> 00:03:56.000]  嗰個爸爸好得意嘅,個記者訪問佢:
[00:03:56.000 --> 00:03:59.000]  「你生咗四胞胎,你開唔開心呀?」
[00:03:59.000 --> 00:04:02.000]  佢話:「開心!」
[00:04:02.000 --> 00:04:08.000]  開心咗一日,第二日開始惡夢就嚟啦。
[00:04:08.000 --> 00:04:15.000]  即係由細到大,一個家庭湊四個,出街呢,即係一個小巴咁樣嘅。
[00:04:15.000 --> 00:04:22.000]  你知唔知呀,即係父母加四個細路,至少加兩到三個人幫手,一架車裝唔哂。
[00:04:22.000 --> 00:04:30.000]  嗰啲奶粉公司好似免費供應咗佢一年淨係兩年嘅奶粉,一年到呢,之後就要靠自己。
[00:04:30.000 --> 00:04:32.000]  香港電台做嗰個節目嘅。
[00:04:32.000 --> 00:04:40.000]  但係我哋話有啲父母開心嘅除咗有生養呢,有仔女之外呢,
[00:04:40.000 --> 00:04:45.000]  仲有一個就係返到去出街啦,或者去到教會,抱住個BB啲人話:
[00:04:45.000 --> 00:04:52.000]  「哇!個BB仔好趣致喎!佢好似你嘅樣呀!」咁啲爸爸媽媽就好開心啦。
[00:04:52.000 --> 00:05:03.000]  「啊!個BB好似你呀!」跟住嗰個抱BB話:「佢都唔係我仔,所以小心啲呀,唔好個個都話:好似你呀!好似你呀!」
[00:05:03.000 --> 00:05:07.000]  咁更唔開心嘅就係,個BB都唔似你呀!
[00:05:07.000 --> 00:05:15.000]  嗰個BB好無忍呀!咩唔似我呀!你點睇都似呀!你睇佢隻腳,係咪呀?幾似我呀!
[00:05:15.000 --> 00:05:25.000]  但係,爸爸開心、媽媽開心,梗係有啲嘢就係,你對個兒女嘅啲期望達到咗。
[00:05:25.000 --> 00:05:34.000]  但係,爸爸媽媽唔開心嘅,係啲咩呀?大家舉例,爸爸媽媽唔開心嘅,成績唔好啦。
[00:05:34.000 --> 00:05:46.000]  我有一次坐巴士,學嘢呀!學到嘢!坐我隔離有個媽咪,咁我坐埋電近窗口位,我就喺度諗緊嘢啦,一路搭巴士。
[00:05:46.000 --> 00:05:57.000]  突然間聽到佢打電話,啲語氣呢,好嚴肅㗎!幾咁鐘返到屋企呀?跟住,冇睇電視呀!
[00:05:57.000 --> 00:06:06.000]  我返嚟,冇睇電視,知道㗎啦!電視熱㗎嘛會!而家啲LED熱唔熱㗎?都熱架啦!
[00:06:06.000 --> 00:06:17.000]  所以,發明咗啲唔會發熱嘅電視機,可能都會有嘅!而家嗰啲快過,嗰啲膠呢,可能唔係好熱㗎!
[00:06:17.000 --> 00:06:26.000]  跟住佢話,今日拍咗咩成績呀?測驗嗰啲呢?跟住話,幾多分?好似審犯咁樣呀!
[00:06:26.000 --> 00:06:34.000]  錯邊條!然後個答案就話,我咪同你溫過㗎囉!點解會再錯㗎?
[00:06:34.000 --> 00:06:42.000]  咁樣,咁我一路聽完,嘩!呢個阿媽好犀利喎!遙控,掌握得相當,同埋好緊湊㗎呢!
[00:06:42.000 --> 00:06:46.000]  每一個問題呢,都冇時間畀佢考慮呀!幾多分?錯邊條!
[00:06:46.000 --> 00:06:59.000]  但最精彩係最後嗰個問題,阿騰小明有幾多分呀?即係佢有個同學,佢要知道佢嘅同學,佢嘅假想敵,你明唔明呀?
[00:06:59.000 --> 00:07:05.000]  你幾多分係重要,但唔係最重要,係同你一齊嗰個幾多分!
[00:07:05.000 --> 00:07:10.000]  你八十分唔緊要,其他落十,咁你咪跑贏囉!係咪呀?
[00:07:10.000 --> 00:07:17.000]  所以佢最後佢都問埋一個問題,你隔離,同你差唔多level嗰個幾多分?
[00:07:17.000 --> 00:07:21.000]  咁跟住個阿媽就冇乜鬧,我諗過跟佢差唔多啦!
[00:07:21.000 --> 00:07:24.000]  跟住我覺得呢個阿媽真係犀利!
[00:07:24.000 --> 00:07:30.000]  咁我見到佢呢,佢對仔女嘅分數好緊張!
[00:07:30.000 --> 00:07:35.000]  父母會因咩唔開心呢?都諗都諗得到!
[00:07:35.000 --> 00:07:46.000]  但係最大嘅傷心就係,佢唔尊重父母,唔當父母係父母,唔孝順父母,即係當你冇到呀!
[00:07:46.000 --> 00:07:54.000]  呢個就係最傷心呀!佢應唔應該成績好唔好?呢個次要,佢有冇當你係父母一樣?
[00:07:54.000 --> 00:08:04.000]  我哋做仔女嘅一樣,即係如果個父母都對我好似唔係仔女咁樣愛錫,我哋心裏面會好唔開心呀!
[00:08:04.000 --> 00:08:13.000]  喺世界上有好多地方,有好多關於家長呀!此類嘅統計,
[00:08:13.000 --> 00:08:18.000]  我講嗰啲統計,喺美國呢,最鍾意做好多統計,都幾準嘅!
[00:08:18.000 --> 00:08:28.000]  講喺美國特別係黑人嘅家庭裏面呢,有七成嘅黑人家庭,係爸爸成日都唔喺屋企,甚至係屋企冇爸爸嘅!
[00:08:28.000 --> 00:08:38.000]  即係有啲係單親啦!有啲係孤兒啦!甚至有啲呢,有爸爸但係爸爸成日都唔喺度嘅!有七成嘅黑人家庭係咁嘅!
[00:08:38.000 --> 00:08:45.000]  咁唔知點解淨係做黑人呢?可能黑人佢要面對嘅問題呀!相對多啲喇!喺社會上!
[00:08:45.000 --> 00:08:56.000]  第二個,就喺學校裏面呢,冇乜男性嘅教師嘅小學、幼稚園,百分之八十幾嘅小學老師呢,係女性嘅!
[00:08:56.000 --> 00:09:11.000]  好少男嘅老師喎!即係美國呀!然後佢話喺教會嘅主日學都係嘅!教會嘅主日學,大家所知,你見到有幾多男嘅教師?可以line in有幾多個男嘅教師呀?係咪?
[00:09:11.000 --> 00:09:23.000]  兩個!兩個都幾好!都至少有二、三十個percent呀!但係好多教會大部份嘅主日學老師都係女嘅!
[00:09:23.000 --> 00:09:36.000]  男性呢,喺教養子女上面呢,成日都好似,唔係好明顯呀!有一個數字,好多年前,我記得我讀神學嘅時候,大概二千年呢!
[00:09:36.000 --> 00:09:42.000]  二千年即係距離而家幾耐呀?哎喲!咁耐㗎喇!哎呀!我仲話喺過去添!
[00:09:42.000 --> 00:09:49.000]  嗰陣都話,每一個家庭,父母同仔都每日傾計係六分鐘㗎啫!六分鐘!
[00:09:49.000 --> 00:10:01.000]  但係最新呢,我睇過去呢兩年,喺美國嘅統計數字,爸爸同仔溝通嘅時間呢,好準確呀!係三十七秒呀!
[00:10:01.000 --> 00:10:09.000]  三十七秒都計到!我話,不如你比一分鐘啦!好睇啲啦!你夠膽死三十七秒!
[00:10:09.000 --> 00:10:21.000]  而家呢個環境,我真係覺得,香港幾多都係差唔多!好多嘢,西方國家經歷過嘅嘢,我哋一樣經歷!
[00:10:21.000 --> 00:10:29.000]  喺美國亦都有間警局呀!佢出咗十二條,點樣教壞個仔嘅要訣!
[00:10:29.000 --> 00:10:39.000]  你想個仔壞,好易啫!呢十二條,金科玉律!係咪呀?咁你睇下你爸爸有冇咁教過你呀!
[00:10:39.000 --> 00:10:43.000]  咁你唔好嬲佢啦!可能佢都俾社會世俗嘅嘢影響!
[00:10:43.000 --> 00:10:53.000]  第一,就係你比佢,佢想要乜嘢,你一比佢,佢要乜,佢想要乜嘢,佢講就得啦!你比佢!
[00:10:53.000 --> 00:11:02.000]  等佢覺得呢,係人生呢,佢係應得嘅!佢所謂嘅嘢都係應得!好似個世界嘅社會欠咗佢一樣!
[00:11:02.000 --> 00:11:07.000]  第二,佢一答呢,我又唔記得咗我數十二樣嘢呀!
[00:11:07.000 --> 00:11:11.000]  我告佢唔好答呀!
[00:11:11.000 --> 00:11:18.000]  第二,就係佢講乜嘢都好,佢答乜嘢都好,唔好理佢!
[00:11:18.000 --> 00:11:24.000]  佢講污言蜜語呀!佢講呢啲關於唔合宜嘅說話!
[00:11:24.000 --> 00:11:32.000]  由佢,當佢人細鬼大,當佢早熟,仲覺得好有趣咁樣,OK嘅!由佢!
[00:11:32.000 --> 00:11:40.000]  第三,就係廿一歲之前,唔好教佢做人應該嘅道理,到佢廿一歲先俾佢自己揀!
[00:11:40.000 --> 00:11:46.000]  美其名就係,唔好干預佢嘅成長,唔好主導佢,俾佢自由發展!
[00:11:46.000 --> 00:11:54.000]  第四,佢做錯嘢,千祈唔好鬧佢,你鬧得佢多,佢會有罪疚感,有內疚感,唔好!
[00:11:54.000 --> 00:12:00.000]  咁樣會產生咩呢?佢覺得有啲咩問題,都係社會嘅責任,都係周圍人嘅責任,唔係佢責任!
[00:12:00.000 --> 00:12:10.000]  第五,唔好要求佢承擔任何責任,佢屋企嗰啲玩具呀,佢嗰啲衣物呀,唔好要求佢自己執,唔需要承擔責任!
[00:12:10.000 --> 00:12:24.000]  有佢,幫佢搞掂哂!第五,唔好限制佢睇任何嘅電視節目呀,上網呀,唔好限制佢,唔好指引佢,俾佢自由放任!
[00:12:24.000 --> 00:12:36.000]  第六,父母嗌交呀,甚至打交呀,唔使避開佢,等佢早啲知道佢嘅世界係真實,萬一日後離婚,佢都要有心理準備呀,咁樣呀!
[00:12:36.000 --> 00:12:50.000]  第六,呢個第七啦,第八,佢要錢嘅,俾佢,係咪呀?佢要幾多錢,俾佢使,等佢覺得不勞而獲,係真理嚟嘅,人可以不勞而獲嘅!
[00:12:50.000 --> 00:13:01.000]  然後呢,佢想食咩,飲咩,著咩,滿足佢,佢嘅慾望呢,令佢得到最大嘅滿足!
[00:13:01.000 --> 00:13:11.000]  第十,佢有衝突嘅時候呢,同人有衝突,就話唔係佢責任,永遠係人哋嘅錯!
[00:13:11.000 --> 00:13:26.000]  第十一,當佢遇到麻煩,當佢闖禍嘅時候,你做父母嘅,向佢道歉,Sorry,阿仔,係我唔啱,如果我安排得好啲,你就唔會遇到呢啲麻煩嘢,係咪呀?
[00:13:26.000 --> 00:13:49.000]  即係,係我錯,唔係佢錯!最後,講下聽,呢個世界,個個都係貪心自私嘅人,所以你做人呢,都要一樣貪心,甚至要更貪心,更自私,周圍都係競爭嘅呢個社會,越獄強食,你十二個不變嘅真理,佢話,你識咁樣教仔呢,你哋一定壞呀!
[00:13:49.000 --> 00:14:05.000]  我唔知你有冇聽過呢,我記得我細個,我父母,特別係我阿爸,佢叫我唔好講粗口,但我心裏面諗,嘩!你今日講幾多,我都冇你咁多啦!係咪呀?
[00:14:05.000 --> 00:14:34.000]  我阿爸阿媽最鍾意講嘅,先生教你咁㗎?我先生冇,不過你好似有,我阿爸會賭錢啦,會講粗口啦,會口是心非啦,你知我哋屋企賣嘢㗎嘛,喺街邊,有時呢,我睇到佢已經唔係喎,本來,佢係講大話,咁我就問佢,點解會咁講,咁講梗係有原因啦!
[00:14:34.000 --> 00:14:55.000]  但係好得意嘅,佢就叫我唔好講大話㗎,我好細個已經學講大話㗎啦,學偷錢啦,我屋企賣嘢係個錢兜㗎嘛,我有一次俾我阿媽捉到,我偷錢,當我去星期六去打波陣呢,我阿媽話,咪走住!
[00:14:55.000 --> 00:15:16.000]  跟住我阿媽就抄我個,我係足球校隊咁,抄我啲鞋,喺對襪嗰度執到兩蚊五蚊出嚟,我將啲大銀執喺個對波襪裏面,跟住我阿媽執出嚟望住我,陰陰嘴陰笑!
[00:15:16.000 --> 00:15:31.000]  我阿媽扣到我偷錢,到我行嗰陣先至,周住我,拘捕我,你好唔夠錢洗咩?搞到我,我阿媽好好嘅,佢從來都唔打我嘅,點解呀?
[00:15:31.000 --> 00:15:51.000]  因為佢阿哥自細俾我阿公打得好緊要,打到傷咗,內傷,好年輕就過身,我阿媽一路都覺得係阿公打得佢勁一啫,所以我阿媽對住我係唔打我,我阿媽淨係滴眼淚,我阿媽喊呢,我哋三兄弟就企定㗎!
[00:15:51.000 --> 00:16:02.000]  我阿爸就會追我九條街,佢同我速度差唔多快,所以佢會打到我一下,跟住佢就會停,咁我就會走咗去。
[00:16:02.000 --> 00:16:20.000]  點樣教仔呢?其實我哋成日講教仔教仔,但係人生最大嘅遺憾就係,其實我哋父母都好坦白講,佢都唔識教,阿公阿爺都話其實佢都唔識教,我哋上一代甚至無機會讀書,無機會受教育。
[00:16:20.000 --> 00:16:27.000]  但係我哋睇吓聖經,佢講到上帝原本想我哋嘅家庭應該點樣教養嘅。
[00:16:27.000 --> 00:16:42.000]  剛才我哋讀咗四章嘅第一節到第四節,第一第二節佢話:眾子呀!你哋要嚟,我要使你哋德聰明,認識人懂哲理,有智慧有聰明。
[00:16:42.000 --> 00:16:53.000]  佢話我比你哋係好嘅教訓,有個好嘅教訓,佢話你要聽,唔好讓佢離開。
[00:16:53.000 --> 00:16:58.000]  我哋再讀第三同第四節好嗎?第三第四節預備起。
[00:16:58.000 --> 00:17:11.000]  佢話當我仲係好細個嘅時候,我喺母親係讀一嘅嬌兒,可能佢係第一個出世,猶太人三歲就開始教養佢哋嘅細佬。
[00:17:11.000 --> 00:17:15.000]  聖經講,神要求父母做咩呢?
[00:17:15.000 --> 00:17:20.000]  我哋讀一讀《輔佐經文生命記》六章第四到第七節。
[00:17:20.000 --> 00:17:34.000]  我哋話家庭教育,有時我哋一時冒唔到唔覺,因為好多家庭佢掂呢,唔係因為佢掂,係因為佢上一代為佢鋪咗爐。
[00:17:34.000 --> 00:17:41.000]  我哋睇睇聖經叫家庭點樣鋪爐呢,為下一代,我哋讀六章四到七預備起。
[00:17:41.000 --> 00:17:51.000]  佢係同成個以色列成個民族講,係個民族裏面要建立一個家庭教育嘅文化,由細開始一代一代。
[00:17:51.000 --> 00:18:00.000]  佢話你要愛神,同埋將神嘅話語記住喺心裏面,要記得嘅。
[00:18:00.000 --> 00:18:20.000]  我唔知你細個父母有啲咩說話一定要你記得,我好記得我父母,可能佢哋賣嘢,佢成日就話,唔好搵人笨,唔好貪心,唔好呃人,要正正直直咁做人。
[00:18:20.000 --> 00:18:36.000]  呢度聖經就話,佢話你要愛神,要以上帝係獨一嘅真神。佢哋嘅民族性第一就係,佢哋承認有一個主宰,有一個神,要將神嘅話語傳記在心。
[00:18:36.000 --> 00:18:53.000]  佢話呢啲教導,你喺屋企坐低起嚟出嚟行,喺生活裏面成日都要傳遞,都要教導。猶太人教仔係有獨特嘅方法,三歲開始就會教佢。
[00:18:53.000 --> 00:19:06.000]  猶太人十三歲就成年禮,如果你今日去以色列,喺哭場出面有個地方,好多猶太人嘅十三歲嗰啲,著個好靚嘅,好似盛裝,好似畢業禮咁樣嘅。
[00:19:06.000 --> 00:19:15.000]  好多親戚一齊嚟,就係佢代表佢成年,十三歲之後呢,佢有好多嘢要自己承擔,要做一個承擔責任嘅人。
[00:19:15.000 --> 00:19:23.000]  咁我哋中國人都有,二十歲有個冠禮,都係代表一個人,人生嘅一個階段。
[00:19:23.000 --> 00:19:31.000]  但聖經講其中一樣嘢,佢話就要傳遞俾佢一個信仰,呢個信仰係有家庭裏面嘅傳遞。
[00:19:31.000 --> 00:19:38.000]  第一點,係一個代代相傳,由細開始嘅家庭教育,我哋都有啦。
[00:19:38.000 --> 00:19:49.000]  第二,第二點係咩呀?我寫咗,啊sorry,第一點係,眾子,你要留心聽。
[00:19:49.000 --> 00:19:56.000]  喺經文裏面四章,重複咗好多次嘅,重複咗好多次,唔好讓呢啲說話離開你。
[00:19:56.000 --> 00:20:02.000]  你要傳記在心,要謹守,要遵行,唔好唔記得,要記住。
[00:20:02.000 --> 00:20:12.000]  佢第一個強調就係,你要記得要聽㗎,所以細個父母親,最緊要教我哋就係聽話。
[00:20:12.000 --> 00:20:23.000]  但呢句嘢你聽話,我哋就係最唔聽㗎,聽話姐係唔好聽,你要控制我,你要拘禁我,我要用自己嘅方法去絕離。
[00:20:23.000 --> 00:20:32.000]  呢度呢,第二點就係,細細代代,一代傳一代。第三呢,就係一個親身嘅教導。
[00:20:32.000 --> 00:20:41.000]  唔係淨係畀篇文章佢,唔係淨係交去畀菲傭、印傭,交去畀學校,係屋企人要自己教。
[00:20:41.000 --> 00:20:52.000]  聖經俾猶太人呢,每一個禮拜都有一次家庭聚會,逢個禮拜五晚,猶太人嘅安息日,六點開始呢,佢哋就一定要有家庭聚會。
[00:20:52.000 --> 00:21:01.000]  所以冇乖乎猶太人亡國咁多年,佢哋嘅民族、佢哋嘅文化仍然保存得好,佢哋嘅文字。
[00:21:01.000 --> 00:21:08.000]  第四點,知識以外,佢仲會教佢哋技能同埋品格。
[00:21:08.000 --> 00:21:13.000]  我聽過一個猶太人教仔嘅例子,我覺得好叻嘅。
[00:21:13.000 --> 00:21:25.000]  你知唔知世界上諾貝爾得獎呢,最多係猶太人,唔單止係音樂家、即係科學家,好多文學呀好多方面呢,佢哋好頑強。
[00:21:25.000 --> 00:21:34.000]  最重要一樣嘢就係,猶太人佢因為按照聖經所講呢,佢哋唔聽神嘅話,神就將佢哋嘅國家亡咗。
[00:21:34.000 --> 00:21:48.000]  但國家亡咗嘅話,佢哋嘅民族仍然喺地上四處分散,喺英國文學家Dickens佢嘅著作裏面,佢形容猶太人叫「漂流嘅猶太人,wandering Jew」。
[00:21:48.000 --> 00:21:59.000]  佢哋嘅特點係好得嘢,佢哋從來都唔做土地,即曾經做過,後來佢哋從來都唔做土地買賣,唔做物業嘅,點解呀?
[00:21:59.000 --> 00:22:13.000]  因為佢去到任何嘅地方,佢都有外來嘅居民,特別當佢有影響力,嗰啲人越團結嘅時候,嗰個政府即係有時會對付逼迫佢哋,會趕佢哋走。
[00:22:13.000 --> 00:22:19.000]  如果你有間屋,人哋點樣搶走呀?點樣搶走呀?趕你走囉!
[00:22:19.000 --> 00:22:23.000]  所以佢哋一定係今日呢,猶太人點解做銀行家咁叻呢?
[00:22:23.000 --> 00:22:30.000]  就因為佢哋試過好多次俾人奪去佢嘅地圖,所以點樣走佬走得快呀?
[00:22:30.000 --> 00:22:43.000]  仲去賣樓呀?唔會㗎啦,全部都係金融投資,所以佢哋做銀行業,銀行家,錢搵錢,買賣吹餅,呢啲就係佢哋最叻嘅行業。
[00:22:43.000 --> 00:22:54.000]  所以猶太人喺做生意方面呢,佢哋盡量唔去,即係嗰啲不動產呢,佢哋好少紮住哂啲錢呀嘛,當然而家個世界又唔同咗。
[00:22:54.000 --> 00:23:05.000]  但係好耐以嚟猶太人,喺無自己國土嘅時候呢,佢哋係唔會好刻意喺一個地方,就算佢好有錢,佢唔會買好多地產嘅。
[00:23:05.000 --> 00:23:15.000]  嗰啲九十九呀九,三十九呀九,一百九呀九呀九,嗰啲營銷方式呢,聽講都係猶太人嗰度嚟嘅。
[00:23:15.000 --> 00:23:27.000]  猶太人嘅姿勢點樣教仔呢?佢哋會好細個呢,幾歲佢就會捉住個仔嚟,佢就問佢,你知唔知有啲乜嘢係人哋搶唔走嘅呀仔呢?
[00:23:27.000 --> 00:23:35.000]  你條褲?佢就搶咗走啦!你啲金銀財寶?搶咗走囉!你啲戶口?凍結咗囉!
[00:23:35.000 --> 00:23:42.000]  你所有嘅嘢,都可以俾人搶走,甚至你嘅生命呀,都可以奪取咗你嘅尊嚴。
[00:23:42.000 --> 00:23:57.000]  但係過去猶太人,即四處流窄,甚至被逼得嘅猶太人呢,佢哋好細個,成個家庭一代一代都係教,你生命裡面有啲嘢係人哋打劫嘅時候搶唔走嘅。
[00:23:57.000 --> 00:24:06.000]  我可以同主要學徒教佢哋呢樣嘢嘅。我話小朋友,如果突然間有人走出嚟,打贏你!咁有啲乜嘢搶唔走呀?
[00:24:06.000 --> 00:24:16.000]  咁我教完嗰堂呢,下個禮拜,我教咗幾個禮拜去問佢,記唔記得小朋友,記唔記得我上次教你哋咩係真理呀?打劫!
[00:24:16.000 --> 00:24:21.000]  我唔係教打劫喎,打劫之後,有啲乜嘢人哋搶唔走嘅。
[00:24:21.000 --> 00:24:38.000]  第一,就係你擁有嘅知識,今日如果你夜媽媽返屋企,喺火鍋打爐度,何文田街轉角,暗暗地,畀人箍住咗,打劫!手機呀、相機呀,即係咩都無曬呀,你仍有你嘅知識。
[00:24:38.000 --> 00:24:46.000]  第二,人哋搶唔走嘅就係你生命識嗰啲技巧,你搬走個琴,Judy仲可以彈嘅,係咪?技巧。
[00:24:46.000 --> 00:24:52.000]  你搬走個電飯煲,阿媽仲識唔識煮飯呀?係咪?技能係搶唔走嘅。
[00:24:52.000 --> 00:25:04.000]  仲有第三,就係你嘅品格同志向,你嘅character,你人生裏面嗰啲尖銳嘅品格,你人生嘅志向,係搶唔走嘅。
[00:25:04.000 --> 00:25:13.000]  跟住聖經亦都有講,有一樣嘢係無嘢可以搶走,就係神同我哋嘅關係,係無任何嘢可以拎得走嘅。
[00:25:13.000 --> 00:25:18.000]  所以自細到大猶太人教仔女,佢哋心裏面就係知道佢哋係二等公民,
[00:25:18.000 --> 00:25:24.000]  喺世界上任何地方,都唔係佢覺好,佢隨時會俾人打劫。
[00:25:24.000 --> 00:25:35.000]  好似我哋中國華人,華僑喺印尼俾人搶錢,喺菲律賓俾人綁架,永遠唔係你自己嘅地圖,你好容易被排擠。
[00:25:35.000 --> 00:25:40.000]  當你,如果你越有錢,越有影響力,呢啲事情就會發生。
[00:25:40.000 --> 00:25:46.000]  所以佢哋會點呀?佢自細到教仔女,要讀書,要掂嘅。
[00:25:46.000 --> 00:25:53.000]  我記得九十年代,我做咗個project,我讀英,喺我失明之後再讀書。
[00:25:53.000 --> 00:26:00.000]  以色列當時,擁有大學學位嘅,即係佢哋嘅working class,即係喺佢哋嘅勞動人口裏面,
[00:26:00.000 --> 00:26:08.000]  40%、40幾%嘅人有大學學位,30幾%嘅人有碩士學位,一個做導遊嘅都係碩士嚟嘅。
[00:26:08.000 --> 00:26:13.000]  佢哋好多人讀書好叻,因為自細就咁教嘅,只有知識嘅人係搶唔走。
[00:26:13.000 --> 00:26:23.000]  第二,個個自細到大都識整鋼管呀,即係整水喉呀,整木工呀,揼釘呀,自己維修呀,係唔需要人幫。
[00:26:23.000 --> 00:26:28.000]  呢啲survival skill,煮飯呀,甚至會學一體一藝呀,學拉小提琴。
[00:26:28.000 --> 00:26:33.000]  聽講以前蘇聯,即係前蘇聯解體之後呢,好多遊客人走返去以色列,
[00:26:33.000 --> 00:26:40.000]  隨便攬六個,一齊都可以整多個小型管弦樂團嘅,個個都識玩樂器㗎喎。
[00:26:40.000 --> 00:26:46.000]  因為佢哋萬一流落街頭,都有啲嘢表演㗎。
[00:26:46.000 --> 00:26:53.000]  總之佢哋屋企呢,就要有生存survival skill,要學樂器。
[00:26:53.000 --> 00:27:00.000]  而家我哋好多都學鋼琴都係濕濕碎呀,鋼琴呀、小提琴呀、唱歌呀、識打關斗呀、識跳。
[00:27:00.000 --> 00:27:06.000]  好多小朋友都識跳拉丁舞㗎,講西班牙話㗎。
[00:27:06.000 --> 00:27:14.000]  第三,就教個細路,除咗學知識技巧,佢就要人生有自己嘅信念、有品格。
[00:27:14.000 --> 00:27:16.000]  咁當然係爸爸嗰度學囉。
[00:27:16.000 --> 00:27:19.000]  所以猶太人呢個民族係好獨特嘅。
[00:27:19.000 --> 00:27:26.000]  佢哋好細個就會叮囑,你係呢個世界度生存呢,係好唔容易㗎。
