
[00:00:00.000 --> 00:00:02.700]  最近我讀到一篇文章
[00:01:52.000 --> 00:01:54.200]  結果是怎樣呢?
[00:01:54.200 --> 00:01:56.400]  結果會造成信息和信仰
[00:01:56.400 --> 00:01:58.800]  只不過是成為一個微不足道
[00:01:58.800 --> 00:01:59.800]  情緒化
[00:01:59.800 --> 00:02:03.600]  因為要肯定無關痛癢的情況
[00:02:03.600 --> 00:02:06.400]  他說這種是另類的福音
[00:02:06.400 --> 00:02:09.900]  這種另類的福音所傳達的是一種道德主義
[00:02:09.900 --> 00:02:12.100]  個人的舒適自在
[00:02:12.100 --> 00:02:18.600]  自我完善和個人主義的宗教
[00:02:18.600 --> 00:02:23.100]  有人將這類的教會和麥當勞作比較
[00:02:23.100 --> 00:02:28.100]  他說麥當勞成功地將用一個低廉的價格
[00:02:28.100 --> 00:02:30.400]  為大眾提供一個快捷可口的
[00:02:30.400 --> 00:02:32.400]  刺激味蕾的食物
[00:02:32.400 --> 00:02:36.200]  很多人因此都愛上了麥當勞
[00:02:36.200 --> 00:02:38.600]  但這類教會就像麥當勞那樣
[00:02:38.600 --> 00:02:41.900]  將神對人的要求降低
[00:02:41.900 --> 00:02:44.600]  去遷就人的意願和期望
[00:02:44.600 --> 00:02:46.500]  認為只要降低門檻
[00:02:46.500 --> 00:02:47.600]  降低要求
[00:02:47.600 --> 00:02:50.100]  大家就覺得這個信仰沒有那麼苛刻
[00:02:50.100 --> 00:02:53.300]  就有更多人可以去到教會當中
[00:02:53.300 --> 00:02:54.700]  但事實上
[00:02:54.700 --> 00:02:58.000]  耶穌基督對教會有什麼要求呢?
[00:02:58.000 --> 00:03:00.900]  祂對教會有什麼期望呢?
[00:03:00.900 --> 00:03:03.500]  太古神堂要成為一個生生不息的教會
[00:03:03.500 --> 00:03:04.700]  其中一件事
[00:03:04.700 --> 00:03:07.400]  祂的使命就是倍增毀身門徒
[00:03:07.400 --> 00:03:09.700]  其中講到的毀身門徒
[00:03:09.700 --> 00:03:13.500]  毀身給基督到底是什麼意思呢?
[00:03:13.500 --> 00:03:16.500]  這個和主權有關係
[00:03:16.500 --> 00:03:18.700]  毀身基督就是捨棄自己做主
[00:03:18.700 --> 00:03:21.100]  將自己全人種交託給基督
[00:03:21.100 --> 00:03:24.300]  完全去順服祂的命令和要求
[00:03:24.300 --> 00:03:29.100]  竭力去進行祂所賜下的使命
[00:03:29.100 --> 00:03:33.500]  我們是否立志要成為一個毀身的門徒呢?
[00:03:33.500 --> 00:03:34.500]  今天透過經文
[00:03:34.500 --> 00:03:38.200]  我們想思想耶穌基督對門徒的一個要求
[00:03:38.200 --> 00:03:41.700]  或者要門徒認真思想
[00:03:41.700 --> 00:03:43.400]  要付出什麼代價
[00:03:43.400 --> 00:03:46.400]  要經歷什麼風浪
[00:03:46.400 --> 00:03:48.100]  經文首先講到
[00:03:48.100 --> 00:03:49.700]  第一部分是講民事
[00:03:49.700 --> 00:03:51.700]  請求要跟從耶穌
[00:03:51.700 --> 00:03:53.000]  經文一開頭講到
[00:03:53.000 --> 00:03:54.700]  耶穌見到很多人聚集
[00:03:54.700 --> 00:03:57.900]  但是祂沒有停下
[00:03:57.900 --> 00:04:00.900]  祂吩咐門徒
[00:04:00.900 --> 00:04:05.900]  祂說要開船渡到對岸去那邊
[00:04:05.900 --> 00:04:07.100]  如果我們看背景的時候
[00:04:07.100 --> 00:04:09.500]  我們知道對岸是一個什麼地方?
[00:04:09.500 --> 00:04:11.900]  對岸就是伽利尼湖的對岸
[00:04:11.900 --> 00:04:13.200]  就是東岸
[00:04:13.200 --> 00:04:14.700]  東岸是一個什麼地方呢?
[00:04:14.700 --> 00:04:16.900]  如果我們看一些地圖的時候
[00:04:16.900 --> 00:04:19.800]  我們發覺東岸其實是一個外邦人的地方
[00:04:19.800 --> 00:04:21.700]  是一個加拉太人的地方
[00:04:21.700 --> 00:04:24.900]  或者如果我們看聖經其他部分的時候
[00:04:24.900 --> 00:04:25.700]  甚至可以講到
[00:04:25.700 --> 00:04:28.900]  我們知道最終去到的地方就是加拉森
[00:04:28.900 --> 00:04:30.000]  如果講到加拉森的時候
[00:04:30.000 --> 00:04:31.600]  大家都非常清楚
[00:04:31.600 --> 00:04:37.700]  記得耶穌在那裏醫治了在墳墓裏面被鬼附的人
[00:04:37.700 --> 00:04:39.500]  那個人當然是一個外邦人
[00:04:39.500 --> 00:04:40.500]  最後我們知道
[00:04:40.500 --> 00:04:46.600]  這些鬼是進入了豬群裏面
[00:04:46.600 --> 00:04:47.400]  在上船之前
[00:04:47.400 --> 00:04:49.300]  有一個文士對耶穌說
[00:04:49.300 --> 00:04:51.100]  他說:夫子啊
[00:04:51.100 --> 00:04:52.100]  無論你去那裏
[00:04:52.100 --> 00:04:53.900]  我都要跟從你
[00:04:53.900 --> 00:04:55.400]  請大家留意
[00:04:55.400 --> 00:04:56.900]  我們看到聖經裏面
[00:04:56.900 --> 00:05:00.700]  大部分是耶穌主動呼召門徒
[00:05:00.700 --> 00:05:03.100]  不過我們很欣賞這位文士
[00:05:03.100 --> 00:05:07.800]  他是主動說要成為耶穌的門徒
[00:05:07.800 --> 00:05:11.700]  我想這個文士已經觀察了耶穌一段時間
[00:05:11.700 --> 00:05:13.600]  覺得他的教導很有權柄
[00:05:13.600 --> 00:05:17.300]  都看到他能夠醫病趕鬼
[00:05:17.300 --> 00:05:21.500]  所以覺得真的很真心想跟從耶穌
[00:05:21.500 --> 00:05:25.200]  我心裏想這個文士不是一個無間道的
[00:05:25.200 --> 00:05:27.400]  他真的想跟耶穌
[00:05:27.400 --> 00:05:29.000]  不過耶穌的回應
[00:05:29.000 --> 00:05:30.400]  他是不近人情
[00:05:30.400 --> 00:05:31.600]  他說一句話
[00:05:31.600 --> 00:05:33.500]  狐狸有洞 天空有飛鳥有窩
[00:05:33.500 --> 00:05:35.800]  人之卻沒有枕頭的地方
[00:05:35.800 --> 00:05:39.600]  一句話就像一個冰水
[00:05:39.600 --> 00:05:44.100]  淋在一個心裏火熱的文士的頭上
[00:05:44.100 --> 00:05:45.300]  如果我是文士的時候
[00:05:45.300 --> 00:05:47.400]  那一刻我真的覺得很難受
[00:05:47.400 --> 00:05:49.700]  很惡頂
[00:05:49.700 --> 00:05:54.200]  耶穌說:就算動物都有固定的居所
[00:05:54.200 --> 00:05:58.100]  但是人只為了服侍的緣故
[00:05:58.100 --> 00:06:00.100]  他連自己住的地方都沒有
[00:06:00.100 --> 00:06:02.500]  如果我們回想當時耶穌服侍的時候
[00:06:02.500 --> 00:06:03.600]  他住在哪裏?
[00:06:03.600 --> 00:06:05.800]  晚上在哪裏過夜休息?
[00:06:05.800 --> 00:06:07.300]  其實很有可能
[00:06:07.300 --> 00:06:08.500]  我們知道有些地方
[00:06:08.500 --> 00:06:11.000]  有些百姓很有愛心很有能力
[00:06:11.000 --> 00:06:13.400]  可以招呼他到家裏過夜
[00:06:13.400 --> 00:06:14.800]  但是其他的時間
[00:06:14.800 --> 00:06:17.300]  他很有可能就在一些很簡陋的地方
[00:06:17.300 --> 00:06:18.700]  甚至在戶外的地方
[00:06:18.700 --> 00:06:21.300]  就這樣去休息過夜
[00:06:21.300 --> 00:06:23.200]  甚至有時候很疲累的時候
[00:06:23.200 --> 00:06:30.900]  我們看到他就在船上去休息、睡覺
[00:06:30.900 --> 00:06:33.600]  大家明不明白為何耶穌要這樣說?
[00:06:33.600 --> 00:06:36.000]  耶穌這樣說明明是在趕客
[00:06:36.000 --> 00:06:37.000]  因為要跟從你
[00:06:37.000 --> 00:06:39.600]  但是你說這些話
[00:06:39.600 --> 00:06:42.500]  文士很難做抉擇
[00:06:42.500 --> 00:06:45.300]  其實耶穌在提醒文士
[00:06:45.300 --> 00:06:48.900]  要清楚自己到底對跟從耶穌
[00:06:48.900 --> 00:06:53.300]  有沒有一個錯誤的期待
[00:06:53.300 --> 00:06:56.600]  文士之前都是其他拉比的門徒
[00:06:56.600 --> 00:06:57.900]  如果不是其他拉比的門徒
[00:06:57.900 --> 00:06:59.000]  他就沒有受過訓練
[00:06:59.000 --> 00:07:02.200]  就不可以成為一個文士
[00:07:02.200 --> 00:07:03.500]  沒有文士的資格
[00:07:03.500 --> 00:07:07.300]  他就沒有辦法去理解和教授聖經
[00:07:07.300 --> 00:07:10.500]  我們留意文士是怎樣稱呼耶穌的
[00:07:10.500 --> 00:07:12.100]  他是「夫子」
[00:07:12.100 --> 00:07:14.200]  「夫子」就是拉比的意思
[00:07:14.200 --> 00:07:19.300]  他看耶穌是一位老師
[00:07:19.300 --> 00:07:21.300]  是另外一位的老師
[00:07:21.300 --> 00:07:23.300]  是一位新的老師
[00:07:23.300 --> 00:07:25.000]  不過這位老師更加有權柄
[00:07:25.000 --> 00:07:28.000]  甚至他有私人神職的能力
[00:07:28.000 --> 00:07:30.500]  但是始終只不過是一位老師
[00:07:30.500 --> 00:07:31.900]  一位夫子
[00:07:31.900 --> 00:07:35.600]  而不是一位救主和生命的主
[00:07:35.600 --> 00:07:37.100]  在猶太教的傳統裏面
[00:07:37.100 --> 00:07:39.600]  我們知道拉比一直都有地位名譽
[00:07:39.600 --> 00:07:41.000]  跟從他的學生
[00:07:41.000 --> 00:07:44.700]  自然都希望期待跟從他之後
[00:07:44.700 --> 00:07:48.400]  都有相比例的地位和名譽
[00:07:48.400 --> 00:07:51.800]  但是在猶太建制的系統裏面
[00:07:51.800 --> 00:07:53.900]  耶穌不是正規的拉比
[00:07:53.900 --> 00:07:56.000]  也沒有很好的學歷
[00:07:56.000 --> 00:07:58.200]  也沒有尊貴的地位
[00:07:58.200 --> 00:08:05.400]  而且他們的言論經常斥責當時的猶太領袖
[00:08:05.400 --> 00:08:07.600]  這個不一樣的拉比
[00:08:07.600 --> 00:08:10.800]  他帶出來的門徒都是不一樣的
[00:08:10.800 --> 00:08:14.500]  連枕頭的地方都沒有
[00:08:14.500 --> 00:08:18.400]  這句話不單只是說耶穌自己沒有固定的居所
[00:08:18.400 --> 00:08:21.300]  更進一步說他的門徒將來
[00:08:21.300 --> 00:08:23.800]  都只不過是跟耶穌一樣
[00:08:23.800 --> 00:08:27.000]  有相近似的命運
[00:08:27.000 --> 00:08:29.400]  不會有舒適穩定的環境
[00:08:29.400 --> 00:08:34.400]  更加不要說一般人所追求的名譽地位
[00:08:34.400 --> 00:08:38.000]  這位文士想透過成為耶穌的門徒
[00:08:38.000 --> 00:08:42.600]  在學識和地位上有所提升的期待
[00:08:42.600 --> 00:08:45.000]  其實是不切實際的
[00:08:45.000 --> 00:08:47.600]  文士稱耶穌為「夫子」
[00:08:47.600 --> 00:08:52.100]  我們留意耶穌怎樣形容自己
[00:08:52.100 --> 00:08:55.000]  祂說自己是「仁子」
[00:08:55.000 --> 00:08:58.000]  「仁子」的內容是非常非常豐富的
[00:08:58.000 --> 00:09:00.400]  今天就說兩個地方
[00:09:00.400 --> 00:09:02.200]  「仁子」在聖經裏面
[00:09:02.200 --> 00:09:06.000]  我們知道祂是一個天妃的僕人
[00:09:06.000 --> 00:09:09.600]  祂甘願捨棄在天上的一個尊名
[00:09:09.600 --> 00:09:14.100]  道成肉身來到世上去服侍
[00:09:14.100 --> 00:09:16.300]  而且「仁子」有另一個特點
[00:09:16.300 --> 00:09:18.300]  祂是一個受苦的僕人
[00:09:18.300 --> 00:09:21.000]  我們看到十字架的犧牲
[00:09:21.000 --> 00:09:24.800]  祂帶來的就是這份救贖
[00:09:24.800 --> 00:09:27.500]  天妃甘願捨棄尊名
[00:09:27.500 --> 00:09:32.000]  受苦正正是耶穌和其他拉比不一樣的地方
[00:09:32.000 --> 00:09:37.000]  不一樣的師父就帶出一些不一樣的學生
[00:09:37.000 --> 00:09:38.000]  而且更加重要的是
[00:09:38.000 --> 00:09:39.800]  耶穌不單只是拉比
[00:09:39.800 --> 00:09:42.000]  更加是那位拯救生命
[00:09:42.000 --> 00:09:44.800]  改變生命的主
[00:09:44.800 --> 00:09:47.200]  耶穌用一個很嚴苛的回應
[00:09:47.200 --> 00:09:52.000]  來調教這位文士錯誤的期望
[00:09:52.000 --> 00:09:52.800]  回到這裏
[00:09:52.800 --> 00:09:55.200]  我們會否同樣像文士一樣
[00:09:55.200 --> 00:09:58.400]  將耶穌基督看作一位好的老師
[00:09:58.400 --> 00:10:01.400]  教導我們怎樣成為一個道德高尚的好人
[00:10:01.400 --> 00:10:05.400]  我們只期望在祂身上得到什麼呢?
[00:10:05.400 --> 00:10:07.800]  我們希望藉著祂在事業上
[00:10:07.800 --> 00:10:10.200]  在人生的路上更加平順
[00:10:10.200 --> 00:10:11.200]  如果是這樣的話
[00:10:11.200 --> 00:10:12.800]  耶穌在此提醒我們
[00:10:12.800 --> 00:10:17.600]  我們要盡早撇棄這種嚴重偏差的期望
[00:10:17.600 --> 00:10:19.600]  因為耶穌基督是來拯救人
[00:10:19.600 --> 00:10:23.200]  脫離罪惡捆綁的那位救贖主
[00:10:23.200 --> 00:10:25.800]  祂不單只要成為你的老師
[00:10:25.800 --> 00:10:30.200]  更重要的是祂要成為我們生命的主人
[00:10:30.200 --> 00:10:34.800]  祂不是來鞏固我們原來有的安恕區
[00:10:34.800 --> 00:10:39.600]  而是要帶領我們去踏出這個安恕區
[00:10:39.600 --> 00:10:45.000]  我們要撇棄以往建立這些安全感的依靠系統
[00:10:45.000 --> 00:10:48.000]  去學習依靠耶穌基督
[00:10:48.000 --> 00:10:51.800]  並且效法祂的社稷和受苦
[00:10:51.800 --> 00:10:53.000]  今天第一步的應用
[00:10:53.000 --> 00:10:54.400]  我們要想一下
[00:10:54.400 --> 00:10:57.800]  我們怎樣去超越這些安全感的限制
[00:10:57.800 --> 00:10:59.600]  其實人人都有安全感
[00:10:59.600 --> 00:11:01.000]  我也有
[00:11:01.000 --> 00:11:06.400]  我們將這些安全感建立在人和事上
[00:11:06.400 --> 00:11:09.600]  如果你說我不知道什麼叫做人和事
[00:11:09.600 --> 00:11:10.600]  其實很簡單
[00:11:10.600 --> 00:11:11.800]  問問自己
[00:11:11.800 --> 00:11:14.400]  我最怕失去的是什麼?
[00:11:14.400 --> 00:11:17.400]  我最擔心我失去的是什麼?
[00:11:17.400 --> 00:11:19.400]  很有可能我們的安全感
[00:11:19.400 --> 00:11:24.600]  就建立在你最怕失去的人或事上
[00:11:24.600 --> 00:11:26.800]  耶穌說你如果要跟從我
[00:11:26.800 --> 00:11:29.800]  你要突破原來有的這些安全感
[00:11:29.800 --> 00:11:32.000]  走出你的安恕區
[00:11:32.000 --> 00:11:34.200]  表面看來真的要冒險
[00:11:34.200 --> 00:11:37.600]  要很大的勇氣才可以做到這一步
[00:11:37.600 --> 00:11:41.200]  但耶穌說你跟從我就要這樣
[00:11:41.200 --> 00:11:44.800]  有一位牧者用一個很清晰簡單的例子
[00:11:44.800 --> 00:11:47.800]  說了這個情況
[00:11:47.800 --> 00:11:51.000]  他說有一個人從小到大很怕水
[00:11:51.000 --> 00:11:53.800]  不過不知道為什麼他就很想學游泳
[00:11:53.800 --> 00:11:55.400]  有一天他發覺他一個朋友
[00:11:55.400 --> 00:11:58.200]  原來是游泳高手
[00:11:58.200 --> 00:11:59.600]  他很羨慕
[00:11:59.600 --> 00:12:01.600]  去到一個朋友面前說
[00:12:01.600 --> 00:12:03.400]  不如我拜你為師
[00:12:03.400 --> 00:12:04.800]  你無論教我什麼花式
[00:12:04.800 --> 00:12:08.200]  我都會很努力地去學習
[00:12:08.200 --> 00:12:09.600]  朋友跟他說
[00:12:09.600 --> 00:12:10.800]  好啊
[00:12:10.800 --> 00:12:11.800]  我可以教你
[00:12:11.800 --> 00:12:13.600]  你可以跟著我一步一步這樣做
[00:12:13.600 --> 00:12:15.600]  不過我有一個條件
[00:12:15.600 --> 00:12:17.800]  你跟我學游泳
[00:12:17.800 --> 00:12:20.800]  一定要丟下你的水泡
[00:12:20.800 --> 00:12:25.000]  丟下你的救生圈
[00:12:25.000 --> 00:12:28.000]  否則的話你永遠學不會
[00:12:28.000 --> 00:12:29.800]  有沒有聽過我那些小朋友
[00:12:29.800 --> 00:12:32.800]  幾歲的小朋友是怎樣學游泳的?
[00:12:32.800 --> 00:12:34.000]  他不需要什麼
[00:12:34.000 --> 00:12:35.000]  他跳進水裡
[00:12:35.000 --> 00:12:38.800]  他自己就可以學會游泳
[00:12:38.800 --> 00:12:40.600]  跟從耶穌也是這樣
[00:12:40.600 --> 00:12:41.600]  耶穌的意思
[00:12:41.600 --> 00:12:43.400]  如果換在這個場景裏
[00:12:43.400 --> 00:12:44.400]  祂就說
[00:12:44.400 --> 00:12:45.800]  你要跟從我
[00:12:45.800 --> 00:12:49.200]  首先你要放下你的救生圈
[00:12:49.200 --> 00:12:52.800]  放下你一直抓住的那些保障
[00:12:52.800 --> 00:12:56.800]  才能夠跟從祂
[00:12:56.800 --> 00:12:58.000]  有沒有留意這段經文
[00:12:58.000 --> 00:13:01.400]  沒有記載民事的回應?
[00:13:01.400 --> 00:13:04.200]  它的回應是怎樣?
[00:13:04.200 --> 00:13:08.400]  你猜結果是怎樣?
[00:13:08.400 --> 00:13:11.400]  但重點其實不是民事怎樣回應
[00:13:11.400 --> 00:13:13.400]  作者是透過這段經文
[00:13:13.400 --> 00:13:15.800]  是希望當我們讀下去的時候
[00:13:15.800 --> 00:13:16.800]  當基督徒
[00:13:16.800 --> 00:13:18.000]  當信了耶穌的人
[00:13:18.000 --> 00:13:19.200]  讀這段經文的時候
[00:13:19.200 --> 00:13:21.800]  我們有沒有代入民事的角色?
[00:13:21.800 --> 00:13:23.000]  如果我們是民事
[00:13:23.000 --> 00:13:27.000]  我們怎樣回應耶穌呢?
[00:13:27.000 --> 00:13:32.000]  耶穌一針見血地說出了民事安全感的問題
[00:13:32.000 --> 00:13:33.600]  我們在跟從耶穌的時候
[00:13:33.600 --> 00:13:36.600]  會不會同樣有這樣的困難呢?
[00:13:36.600 --> 00:13:39.600]  你和我的水泡是什麼呢?
[00:13:39.600 --> 00:13:41.800]  我們害怕失去什麼呢?
[00:13:41.800 --> 00:13:46.800]  我們的安全感又建立在什麼地方呢?
[00:13:46.800 --> 00:13:51.200]  有人會建立在一些財富物質的身上
[00:13:51.200 --> 00:13:56.000]  有人會建立在我們健壯的身體裏面
[00:13:56.000 --> 00:13:59.800]  當然我們豐富的人生經驗也很寶貴
[00:13:59.800 --> 00:14:01.600]  做一個安穩的環境
[00:14:01.600 --> 00:14:04.600]  也成為了我們的保障
[00:14:04.600 --> 00:14:05.600]  但耶穌基督說
[00:14:05.600 --> 00:14:07.600]  祂要建立新的門徒
[00:14:07.600 --> 00:14:10.200]  祂在這裏挑戰我們
[00:14:10.200 --> 00:14:12.600]  如果我們立志跟隨祂的話
[00:14:12.600 --> 00:14:18.000]  我們要學習突破這些限制
[00:14:18.000 --> 00:14:23.000]  因為最終的依靠是耶穌基督祂自己
[00:14:23.000 --> 00:14:25.200]  當我預備這段經文的時候
[00:14:25.200 --> 00:14:30.600]  我想起我和一位教務同道聊天
[00:14:30.600 --> 00:14:35.200]  他講到他在一間上千人的教會服侍
[00:14:35.200 --> 00:14:37.000]  他講到他在服侍的教會裏面
[00:14:37.000 --> 00:14:39.400]  在大型節目裏面很有愛心
[00:14:39.400 --> 00:14:44.200]  但他總是覺得一件事不太舒服
[00:14:44.200 --> 00:14:48.000]  他說不知為何總是覺得肢體之間
[00:14:48.000 --> 00:14:52.000]  都有一種難以逾越的距離
[00:14:52.000 --> 00:14:56.600]  而且不知為何大家都很習慣了這種距離感
[00:14:56.600 --> 00:15:01.600]  很難用簡單的言語去表達這種微妙的關係
[00:15:01.600 --> 00:15:08.200]  他說難道距離就產生了安全感嗎?
[00:15:08.200 --> 00:15:10.000]  聽到他這樣講的時候
[00:15:10.000 --> 00:15:11.800]  我自己在反省
[00:15:11.800 --> 00:15:13.800]  我也覺得很愧疚
[00:15:13.800 --> 00:15:19.200]  我覺得自己好像也很享受這種安全感
[00:15:19.200 --> 00:15:25.000]  很享受這種距離帶給我們的安全感
[00:15:25.000 --> 00:15:28.600]  彼此相愛但依然有隔膜
[00:15:28.600 --> 00:15:31.600]  其實這是很吊詭的事情
[00:15:31.600 --> 00:15:33.200]  求聖靈幫助我們
[00:15:33.200 --> 00:15:35.200]  無論我們在團契小組裏面
[00:15:35.200 --> 00:15:37.200]  在侍奉的團隊裏面
[00:15:37.200 --> 00:15:38.400]  在門訓小組裏面
[00:15:38.400 --> 00:15:44.800]  我們都能夠建立一個打開的心互相信任
[00:15:44.800 --> 00:15:48.000]  真誠透明的文化
[00:15:48.000 --> 00:15:51.400]  不要過份害怕受傷
[00:15:51.400 --> 00:15:53.000]  肢體坦誠相待
[00:15:53.000 --> 00:15:55.200]  受傷或者會出現
[00:15:55.200 --> 00:15:57.200]  但在耶穌基督的保守裏面
[00:15:57.200 --> 00:15:59.200]  在神的家裏面
[00:15:59.200 --> 00:16:04.200]  我們可以不怕那份受傷
[00:16:04.200 --> 00:16:06.400]  大家願不願意一起去冒險?
[00:16:06.400 --> 00:16:12.400]  願意學習超越這份安全感的限制
[00:16:12.400 --> 00:16:16.400]  接著我們看另一個門徒又做了另一件事
[00:16:16.400 --> 00:16:20.400]  這個門徒他知道耶穌要坐船去外邦人的地方
[00:16:20.400 --> 00:16:24.400]  但具體又不太清楚耶穌去那邊做甚麼
[00:16:24.400 --> 00:16:28.400]  因為猶太人和外邦人一般沒有甚麼交往
[00:16:28.400 --> 00:16:32.000]  耶穌又沒有仔細說去那邊要做甚麼
[00:16:32.000 --> 00:16:34.400]  他本身也有些疑惑
[00:16:34.400 --> 00:16:37.400]  更加聽完文士和耶穌的對話的時候
[00:16:37.400 --> 00:16:39.800]  更加引發了他的思考
[00:16:39.800 --> 00:16:43.400]  思考完跟著他和耶穌說了一句話
[00:16:43.400 --> 00:16:48.400]  「主啊!容我先回去埋葬我的父親」
[00:16:48.400 --> 00:16:51.400]  首先要稱讚一下這位門徒
[00:16:51.400 --> 00:16:53.400]  他和文士
[00:16:53.400 --> 00:16:58.400]  相對文士他怎樣稱呼耶穌?
[00:16:58.400 --> 00:17:01.400]  文士稱耶穌為夫子
[00:17:01.400 --> 00:17:04.400]  但他稱呼耶穌為主
[00:17:04.400 --> 00:17:07.400]  起碼這個關係提升了
[00:17:07.400 --> 00:17:12.400]  表達了他對耶穌的認識比文士更加深入
[00:17:12.400 --> 00:17:16.400]  而且文士似乎沒有想過跟耶穌有甚麼代價
[00:17:16.400 --> 00:17:18.400]  最多說你去哪裏我去哪裏
[00:17:18.400 --> 00:17:21.400]  但真實的事情是沒有想得很清楚
[00:17:21.400 --> 00:17:24.400]  但這位門徒好像想多一點
[00:17:24.400 --> 00:17:26.400]  他也想過度過
[00:17:26.400 --> 00:17:29.400]  起碼從他的說話當中可以說到
[00:17:29.400 --> 00:17:31.400]  他思考過
[00:17:31.400 --> 00:17:34.400]  他決定和耶穌請假
[00:17:34.400 --> 00:17:37.400]  但這個請假是否合理呢?
[00:17:37.400 --> 00:17:39.400]  單從字面上理解
[00:17:39.400 --> 00:17:44.400]  我覺得也沒有甚麼不妥的地方
[00:17:44.400 --> 00:17:47.400]  但我們看回耶穌給的回應是怎樣?
[00:17:47.400 --> 00:17:49.400]  一個更加激烈的回應
[00:17:49.400 --> 00:17:53.400]  甚至是一種趕客的回應
[00:17:53.400 --> 00:17:55.400]  「任憑死人埋葬他們的死人
[00:17:55.400 --> 00:17:57.400]  你們來跟從我吧」
[00:17:57.400 --> 00:18:00.400]  你們明不明白耶穌的說話?
[00:18:00.400 --> 00:18:04.400]  明不明白耶穌說這句話是甚麼意思?
[00:18:04.400 --> 00:18:06.400]  當我第一次讀的時候
[00:18:06.400 --> 00:18:08.400]  我完全不能夠明白
[00:18:08.400 --> 00:18:10.400]  甚至我內心裏很坦白地說
[00:18:10.400 --> 00:18:12.400]  我覺得耶穌有點過份
[00:18:12.400 --> 00:18:16.400]  耶穌不是之前在責備那些法利賽人
[00:18:16.400 --> 00:18:19.400]  說他們不孝順孝敬父母嗎?
[00:18:19.400 --> 00:18:22.400]  為甚麼你一到就這樣說呢?
[00:18:22.400 --> 00:18:26.400]  到底是否做耶穌的門徒
[00:18:26.400 --> 00:18:33.400]  連回家要安葬父親都是不行的呢?
[00:18:33.400 --> 00:18:38.400]  當我們理解猶太文化的時候
[00:18:38.400 --> 00:18:40.400]  或者我們可以明白
[00:18:40.400 --> 00:18:45.400]  耶穌的說話其實沒有前後不一至相矛盾
[00:18:45.400 --> 00:18:47.400]  在猶太文化裏面
[00:18:47.400 --> 00:18:49.400]  當家人過世的時候
[00:18:49.400 --> 00:18:54.400]  喪禮是一個很隆重的事情
[00:18:54.400 --> 00:18:58.400]  我們見到一些學者幫我們總結了他們做些甚麼
[00:18:58.400 --> 00:19:01.400]  原來家人過世有幾個過程
[00:19:01.400 --> 00:19:05.400]  有七天的哀悼期
[00:19:05.400 --> 00:19:09.400]  當時他們要和社會暫時隔離
[00:19:09.400 --> 00:19:10.400]  停止工作
[00:19:10.400 --> 00:19:14.400]  然後進入三十天的哀悼期
[00:19:14.400 --> 00:19:15.400]  在這個期間裏面
[00:19:15.400 --> 00:19:18.400]  家人不可以離開那個城市
[00:19:18.400 --> 00:19:19.400]  甚至不可以剪頭髮
[00:19:19.400 --> 00:19:22.400]  不可以出席一些社交聚會
[00:19:22.400 --> 00:19:29.400]  甚至說到如果過世的那位是父母的話
[00:19:29.400 --> 00:19:34.400]  這段三十天的哀悼期要長達十二個月
[00:19:34.400 --> 00:19:36.400]  即是說父親過世的話
