
[00:00:00.000 --> 00:00:05.340]  初期教會的信徒都是猶太人
[00:05:46.340 --> 00:05:48.240]  沒有什麼分別
[00:05:48.240 --> 00:05:50.140]  如果真的沒有什麼分別的話
[00:05:50.140 --> 00:05:51.640]  我們這個獨特的身份
[00:05:51.640 --> 00:05:52.940]  又沒有什麼特別的
[00:05:52.940 --> 00:05:54.940]  人家又看不出我們
[00:05:54.940 --> 00:05:57.240]  我們說我們要努力
[00:05:57.240 --> 00:06:00.940]  跟從耶穌基督的教導去生活的時候
[00:06:00.940 --> 00:06:03.340]  原來在中國人的社會裡面
[00:06:03.340 --> 00:06:06.040]  不是很容易被人看到我們不同的
[00:06:06.040 --> 00:06:11.140]  原因是因為中國人傳統我們的文化
[00:06:11.140 --> 00:06:13.240]  對於生活態度
[00:06:13.240 --> 00:06:14.740]  對於我們行事為人
[00:06:14.740 --> 00:06:16.440]  都有一個挺高的標準的
[00:06:16.440 --> 00:06:18.440]  無論做不做得到也好
[00:06:18.440 --> 00:06:19.640]  標準也挺高的
[00:06:19.640 --> 00:06:22.640]  所以如果我們真的根據中國傳統
[00:06:22.640 --> 00:06:24.840]  特別儒家文化的教導
[00:06:24.840 --> 00:06:26.640]  去行事為人
[00:06:26.640 --> 00:06:28.940]  其實就已經是很好的人了
[00:06:28.940 --> 00:06:33.240]  我們如果以為我們做基督徒就是這樣做的話
[00:06:33.240 --> 00:06:34.640]  我們做到最好
[00:06:34.640 --> 00:06:38.840]  我們都顯不出我們有什麼不同的
[00:06:38.840 --> 00:06:42.840]  原因就是因為我們在教會
[00:06:42.840 --> 00:06:44.640]  我們經常說的話
[00:06:44.640 --> 00:06:47.840]  我們很多時候就是去說到
[00:06:47.840 --> 00:06:49.340]  聖經的教導
[00:06:49.340 --> 00:06:51.540]  和中國傳統的教導
[00:06:51.540 --> 00:06:53.740]  是比較相似的地方
[00:06:53.740 --> 00:06:59.240]  因為當福音傳來中國人那裡的時候
[00:06:59.240 --> 00:07:01.840]  中國人有一個挺高的標準
[00:07:02.140 --> 00:07:05.140]  於是很多宗教士來傳福音
[00:07:05.140 --> 00:07:06.540]  就希望告訴中國人
[00:07:06.540 --> 00:07:09.540]  我們基督教和你們的都很相似的
[00:07:09.540 --> 00:07:13.540]  我們希望人們比較容易接受基督教的
[00:07:13.540 --> 00:07:17.940]  比較容易接受基督徒的教導
[00:07:17.940 --> 00:07:21.840]  在儒家思想裡面有一個很重要的成分
[00:07:21.840 --> 00:07:23.540]  就是講孝道的
[00:07:23.540 --> 00:07:26.540]  所以以前的教會
[00:07:26.540 --> 00:07:30.540]  以前基督教都很強調孝道的
[00:07:30.540 --> 00:07:34.540]  所以我們強調我們十誡都有孝敬父母
[00:07:34.540 --> 00:07:38.240]  所以今時今日很多教會都很強調
[00:07:38.240 --> 00:07:40.740]  要過父親節、母親節
[00:07:40.740 --> 00:07:42.440]  什麼節都不過
[00:07:42.440 --> 00:07:45.940]  父親節、母親節就是教會很強調
[00:07:45.940 --> 00:07:49.540]  這些都是顯示我們都很想
[00:07:49.540 --> 00:07:54.440]  和中國傳統文化有一個比較相似的地方
[00:07:54.440 --> 00:07:55.440]  告訴別人
[00:07:55.440 --> 00:07:57.640]  我們聖經都有講這些的
[00:07:57.640 --> 00:07:59.340]  但是問題是
[00:07:59.340 --> 00:08:02.140]  那些人更加覺得他不需要來教會
[00:08:02.140 --> 00:08:03.440]  他不需要信耶穌
[00:08:03.440 --> 00:08:06.140]  因為他做了中國人傳統的
[00:08:06.140 --> 00:08:08.140]  其實就做了你聖經的那些
[00:08:08.140 --> 00:08:09.540]  沒什麼分別的
[00:08:09.540 --> 00:08:13.040]  我們很少發現在教會裡面
[00:08:13.040 --> 00:08:16.640]  我們會講一些聖經的要求
[00:08:16.640 --> 00:08:18.840]  就和中國傳統教導
[00:08:18.840 --> 00:08:22.640]  或者和社會一般人的做法是不同的
[00:08:22.640 --> 00:08:24.740]  但是你說有沒有呢?
[00:08:24.740 --> 00:08:25.640]  其實有的
[00:08:25.640 --> 00:08:27.940]  我們是基督徒
[00:08:27.940 --> 00:08:32.140]  我們要讓人看見我們和其他人是不同的
[00:08:32.140 --> 00:08:33.740]  我們有一個獨特的身份
[00:08:33.740 --> 00:08:36.340]  我們按照聖經的教導
[00:08:36.340 --> 00:08:38.940]  來行事為人的時候
[00:08:38.940 --> 00:08:41.440]  我們要做的事情和別人不同
[00:08:41.440 --> 00:08:44.340]  有什麼不同呢?
[00:08:44.340 --> 00:08:47.440]  一般人都講愛心的
[00:08:47.440 --> 00:08:52.640]  一般人都是很著重親鄰的關係
[00:08:52.640 --> 00:08:54.940]  中國人從孝道出發
[00:08:54.940 --> 00:08:56.740]  就要很關心家人
[00:08:56.740 --> 00:08:58.740]  要很關心朋友
[00:08:58.740 --> 00:09:01.340]  要很關心周圍的人
[00:09:01.340 --> 00:09:03.340]  所以中國孔子又說
[00:09:03.340 --> 00:09:05.140]  老不老以及人之老
[00:09:05.140 --> 00:09:06.640]  幼不幼以及人之幼
[00:09:06.640 --> 00:09:08.740]  就是你對你自己的老人家
[00:09:08.740 --> 00:09:10.140]  家裡的老人家要尊重
[00:09:10.140 --> 00:09:14.140]  然後你就學習要尊重其他的老人家
[00:09:14.140 --> 00:09:16.340]  延伸開去的
[00:09:16.340 --> 00:09:20.440]  所以當社會上有人遭遇困難的時候
[00:09:20.440 --> 00:09:22.240]  我們會覺得難過
[00:09:22.240 --> 00:09:23.640]  在災難的時候
[00:09:23.640 --> 00:09:26.340]  我們會覺得傷心
[00:09:26.340 --> 00:09:28.340]  因為我看訪問的時候
[00:09:28.340 --> 00:09:29.540]  為什麼你會覺得難過
[00:09:29.540 --> 00:09:31.340]  因為大家都是香港人
[00:09:31.340 --> 00:09:31.940]  是不是?
[00:09:31.940 --> 00:09:33.240]  所以別人有事
[00:09:33.240 --> 00:09:34.940]  我們也會覺得有事
[00:09:34.940 --> 00:09:37.040]  意思就是
[00:09:37.040 --> 00:09:38.240]  其實換句話說
[00:09:38.240 --> 00:09:39.040]  他不是香港人
[00:09:39.040 --> 00:09:40.440]  大家就不會傷心
[00:09:40.440 --> 00:09:42.440]  是不是這麼說?
[00:09:42.440 --> 00:09:43.440]  大家是香港人
[00:09:43.440 --> 00:09:44.840]  所以就傷心
[00:09:44.840 --> 00:09:45.840]  那個是非洲人
[00:09:45.840 --> 00:09:47.840]  我們就不太難過了
[00:09:47.840 --> 00:09:50.140]  非洲人關我什麼事?
[00:09:50.140 --> 00:09:52.340]  這個有一點中國的傳統
[00:09:52.340 --> 00:09:54.540]  顧著自己人是很重要的
[00:09:54.540 --> 00:09:56.740]  自己人要特別對他好的
[00:09:56.740 --> 00:09:59.840]  所以中國人慢慢就演變成了一種
[00:09:59.840 --> 00:10:02.540]  叫做國家自掃門前雪
[00:10:02.540 --> 00:10:05.440]  優利他人瓦上相望
[00:10:05.440 --> 00:10:06.640]  是不是?
[00:10:06.640 --> 00:10:09.340]  所以自己家裡是最重要的
[00:10:09.340 --> 00:10:10.940]  別人家裡關你什麼事呢?
[00:10:10.940 --> 00:10:13.940]  這個是中國傳統文化
[00:10:13.940 --> 00:10:15.840]  就是只顧著自己的人
[00:10:15.840 --> 00:10:17.040]  我們也說愛心的
[00:10:17.040 --> 00:10:18.440]  就是愛自己的人
[00:10:18.440 --> 00:10:20.140]  所以坐地鐵
[00:10:20.140 --> 00:10:23.840]  人們就會趕快霸位給自己的小孩坐的
[00:10:23.840 --> 00:10:25.040]  你的小孩要坐
[00:10:25.040 --> 00:10:26.240]  別人的小孩也要坐的
[00:10:26.240 --> 00:10:27.740]  你推開別人的小孩
[00:10:27.740 --> 00:10:29.440]  讓我自己的小孩坐的
[00:10:29.440 --> 00:10:31.240]  我們推開別人的老人家
[00:10:31.240 --> 00:10:33.240]  就讓自己家裡的老人家坐的
[00:10:33.240 --> 00:10:36.740]  就好像這個就是中國的文化
[00:10:36.740 --> 00:10:38.040]  這個是不是聖經的教導?
[00:10:38.040 --> 00:10:40.240]  聖經的教導
[00:10:40.240 --> 00:10:44.740]  我們說愛心是要對所有人有愛心的
[00:10:44.740 --> 00:10:46.740]  神愛世人
[00:10:46.740 --> 00:10:48.140]  我們也很熟悉的
[00:10:48.140 --> 00:10:48.640]  是不是?
[00:10:48.640 --> 00:10:50.440]  神愛這個世界所有的
[00:10:50.440 --> 00:10:53.740]  耶穌是為這個世界所有的人
[00:10:53.740 --> 00:10:56.740]  來犧牲祂的生命
[00:10:56.740 --> 00:11:00.240]  我們要學習去愛這個世界的人
[00:11:00.240 --> 00:11:03.640]  所以當這個世界的人有災難的時候
[00:11:03.640 --> 00:11:06.340]  我們覺得難過是正常的
[00:11:06.340 --> 00:11:08.940]  不是代表我們特別好
[00:11:08.940 --> 00:11:11.740]  當香港有人遇到災難
[00:11:11.740 --> 00:11:13.340]  我們覺得難過
[00:11:13.340 --> 00:11:15.040]  我們覺得不難過才有問題
[00:11:15.040 --> 00:11:16.840]  正常的香港人也會難過的
[00:11:16.840 --> 00:11:18.840]  所以我們基督徒覺得難過
[00:11:18.840 --> 00:11:20.740]  又要為他們來祈禱
[00:11:20.740 --> 00:11:21.840]  沒什麼特別的
[00:11:21.840 --> 00:11:23.440]  你不要以為自己很有愛心
[00:11:23.440 --> 00:11:26.040]  正常的中國人的文化裡面
[00:11:26.040 --> 00:11:27.940]  都會有這樣的情況發生
[00:11:27.940 --> 00:11:29.740]  這個不是什麼特色
[00:11:29.740 --> 00:11:32.440]  我們的特色就是在那些
[00:11:32.440 --> 00:11:34.440]  不讓人知道的人裡面
[00:11:34.440 --> 00:11:37.240]  我們都會應該為他難過的
[00:11:37.240 --> 00:11:40.140]  為什麼有特別的災難的時候
[00:11:40.140 --> 00:11:41.140]  我們會難過呢?
[00:11:41.140 --> 00:11:43.840]  因為傳媒不斷地報導
[00:11:44.940 --> 00:11:49.540]  我們的感情其實是被傳媒操縱的
[00:11:49.540 --> 00:11:51.840]  傳媒不講的困難
[00:11:51.840 --> 00:11:53.140]  我們是不會難過的
[00:11:53.140 --> 00:11:55.440]  傳媒越講得深入
[00:11:55.440 --> 00:11:57.340]  我們就越會難過的
[00:11:57.340 --> 00:12:00.940]  但其實災難是不是今天才有呢?
[00:12:00.940 --> 00:12:06.440]  有人親人遇到意外離開這個世界
[00:12:06.440 --> 00:12:09.040]  是不是40年在香港才發生一次呢?
[00:12:09.040 --> 00:12:10.240]  當然不是
[00:12:10.240 --> 00:12:12.240]  香港每一天都有
[00:12:12.240 --> 00:12:14.840]  香港有多少人口?
[00:12:15.140 --> 00:12:16.240]  700多萬
[00:12:16.240 --> 00:12:18.740]  香港每一年有多少人死亡?
[00:12:18.740 --> 00:12:19.540]  你知道嗎?
[00:12:19.540 --> 00:12:24.940]  香港每一年大約有3萬多4萬人離開世界
[00:12:24.940 --> 00:12:27.240]  而且會一直增加的
[00:12:27.240 --> 00:12:30.640]  因為人越來越老化
[00:12:30.640 --> 00:12:32.540]  所以死亡人數會越來越多的
[00:12:32.540 --> 00:12:34.840]  一年如果只死4萬人
[00:12:34.840 --> 00:12:37.740]  要160多年才死光所有人
[00:12:37.740 --> 00:12:38.840]  沒什麼可能的
[00:12:38.840 --> 00:12:42.440]  我們香港沒有一個人可以活到160年之後
[00:12:42.940 --> 00:12:45.540]  就是說我們每一天這個世界
[00:12:45.540 --> 00:12:47.940]  香港都有一百多人離開這個世界
[00:12:47.940 --> 00:12:50.940]  每一天在香港都有一百多個家庭
[00:12:50.940 --> 00:12:52.640]  他們有人離開這個世界
[00:12:52.640 --> 00:12:55.140]  當然有很多是因病而死
[00:12:55.140 --> 00:12:58.040]  也有當中有意外死亡的人
[00:12:58.040 --> 00:12:59.740]  每一天都有的
[00:12:59.740 --> 00:13:02.340]  每一天在新聞都會講的
[00:13:02.340 --> 00:13:03.240]  是不是?
[00:13:03.240 --> 00:13:05.540]  我經常說早上起床
[00:13:05.540 --> 00:13:06.740]  如果那天沒什麼大新聞
[00:13:06.740 --> 00:13:07.840]  這幾天就沒什麼怎麼講
[00:13:07.840 --> 00:13:08.940]  因為有大新聞
[00:13:08.940 --> 00:13:10.340]  沒什麼大新聞的時候
[00:13:10.340 --> 00:13:12.740]  通常最大的新聞就是有交通意外
[00:13:13.340 --> 00:13:14.740]  你留意一下香港一年
[00:13:14.740 --> 00:13:17.240]  有多少人在交通意外裡面死亡
[00:13:17.240 --> 00:13:20.640]  都是數以百計的
[00:13:20.640 --> 00:13:24.040]  一樣有很多這些困難
[00:13:24.040 --> 00:13:26.440]  但是有時候傳媒不會特意去講
[00:13:26.440 --> 00:13:28.840]  不會特意去講一個故事出來的時候
[00:13:28.840 --> 00:13:30.540]  我們是沒有感覺的
[00:13:30.540 --> 00:13:33.140]  所以當我們今天遇到災難
[00:13:33.140 --> 00:13:34.240]  我們覺得難過
[00:13:34.240 --> 00:13:35.740]  其實是一件好事
[00:13:35.740 --> 00:13:39.640]  我不覺得我們需要求神幫助我們不要難過
[00:13:39.640 --> 00:13:41.340]  我們應該難過
[00:13:41.340 --> 00:13:43.340]  而且我們應該天天都難過的
[00:13:43.340 --> 00:13:45.640]  我們應該天天都留意到這個世界
[00:13:45.640 --> 00:13:47.040]  至少我們說在香港
[00:13:47.040 --> 00:13:49.040]  都有人面對災難
[00:13:49.040 --> 00:13:53.440]  都有人面對家人突然離開這個世界
[00:13:53.440 --> 00:13:56.240]  我們應該學習為他們難過
[00:13:56.240 --> 00:13:58.540]  因為耶穌會為他們難過
[00:13:58.540 --> 00:14:01.240]  如果我們有耶穌的心腸
[00:14:01.240 --> 00:14:02.640]  或者我們是基督徒
[00:14:02.640 --> 00:14:04.940]  我們要學習有耶穌的心腸
[00:14:04.940 --> 00:14:09.240]  我們就不可能有一天是可以不難過的
[00:14:09.640 --> 00:14:13.640]  因為耶穌會為了這些受痛苦的人而難過
[00:14:13.640 --> 00:14:17.540]  而這些人不是在這些特大的災難才有
[00:14:17.540 --> 00:14:21.040]  特大的災難是特別給傳媒關心
[00:14:21.040 --> 00:14:22.140]  給我們關心
[00:14:22.140 --> 00:14:24.040]  但是其實每一天在香港
[00:14:24.040 --> 00:14:25.940]  都有很多人面對這些問題
[00:14:25.940 --> 00:14:27.340]  是沒有人理他的
[00:14:27.340 --> 00:14:29.440]  是沒有人關心的
[00:14:29.440 --> 00:14:31.340]  是沒有人知道的
[00:14:31.340 --> 00:14:32.840]  在這個香港
[00:14:32.840 --> 00:14:33.840]  我們也知道
[00:14:33.840 --> 00:14:36.540]  每一天都有很多老人家離開這個世界
[00:14:36.540 --> 00:14:38.040]  是沒有人理他的
[00:14:38.040 --> 00:14:38.940]  是不是
[00:14:39.140 --> 00:14:40.540]  如果你在老人院做
[00:14:40.540 --> 00:14:41.640]  如果你在醫院做
[00:14:41.640 --> 00:14:43.640]  你會經常看到這些人
[00:14:43.640 --> 00:14:46.840]  他們都有他們的故事
[00:14:46.840 --> 00:14:49.140]  他們也會有他們的過去
[00:14:49.140 --> 00:14:51.240]  他們也會有很多的問題
[00:14:51.240 --> 00:14:52.540]  我們是基督徒
[00:14:52.540 --> 00:14:56.340]  我們不是按照這個世界的標準去生活的
[00:14:56.340 --> 00:14:57.840]  不是每個人都覺得難過
[00:14:57.840 --> 00:15:00.140]  我們難過就已經覺得自己很好了
[00:15:00.140 --> 00:15:04.140]  我們是要更加關心更多的人
[00:15:04.140 --> 00:15:06.640]  有時不單止香港的人
[00:15:06.940 --> 00:15:09.240]  神愛這個世界所有的人
[00:15:09.240 --> 00:15:12.140]  我們仍然是中國人那種
[00:15:12.140 --> 00:15:14.740]  就是自己有我們就更加關心
[00:15:14.740 --> 00:15:15.940]  在這個星期
[00:15:15.940 --> 00:15:19.040]  不單止香港有海難
[00:15:19.040 --> 00:15:20.340]  在台灣也有
[00:15:20.340 --> 00:15:22.440]  大家有沒有留意這個新聞呢
[00:15:22.440 --> 00:15:24.240]  就在第二天還是第三天
[00:15:24.240 --> 00:15:25.440]  不知道是二號還是三號
[00:15:25.440 --> 00:15:27.340]  台灣有一個旅行團在越南
[00:15:27.340 --> 00:15:28.940]  遇到撞船
[00:15:28.940 --> 00:15:30.640]  就死了八個台灣人
[00:15:30.640 --> 00:15:33.740]  我們都是中國人
[00:15:33.740 --> 00:15:35.240]  在中國的文化裡面
[00:15:35.240 --> 00:15:38.040]  沒有理由自己中國人不關心中國人
[00:15:38.040 --> 00:15:41.240]  遠過台灣那個島大家就很關心
[00:15:41.240 --> 00:15:42.740]  就一定要立法
[00:15:42.740 --> 00:15:44.440]  但是台灣的人死了
[00:15:44.440 --> 00:15:46.240]  我們又沒怎麼理會
[00:15:46.240 --> 00:15:47.640]  因為八個而已
[00:15:47.640 --> 00:15:49.640]  哪夠我們三十九個多
[00:15:49.640 --> 00:15:52.740]  人的生命不是計算多少人
[00:15:52.740 --> 00:15:55.040]  每一個人都有他的故事
[00:15:55.040 --> 00:15:58.340]  我們不會看數字而流眼淚
[00:15:58.340 --> 00:16:00.340]  我們會聽到故事
[00:16:00.340 --> 00:16:01.540]  我們會流眼淚
[00:16:01.540 --> 00:16:02.640]  我們知道這些人
[00:16:02.640 --> 00:16:04.040]  他們的家人是怎樣
[00:16:04.040 --> 00:16:05.440]  他們的生活是怎樣
[00:16:05.440 --> 00:16:08.940]  他們怎樣在一個無辜的情況下
[00:16:08.940 --> 00:16:10.340]  離開世界
[00:16:10.340 --> 00:16:13.040]  我們會有感傷的
[00:16:13.040 --> 00:16:15.340]  台灣的那些都是人
[00:16:15.340 --> 00:16:17.940]  你說八個太少
[00:16:17.940 --> 00:16:18.940]  太少
[00:16:18.940 --> 00:16:21.440]  這個星期我又留意另一個新聞
[00:16:21.440 --> 00:16:24.540]  就是在伊拉克
[00:16:24.540 --> 00:16:28.740]  在伊拉克經常都有汽車炸彈的
[00:16:28.740 --> 00:16:30.140]  最近又有一單
[00:16:30.140 --> 00:16:31.540]  死了三十多人
[00:16:32.640 --> 00:16:34.140]  新聞報紙都有的
[00:16:34.140 --> 00:16:36.140]  電視新聞就好像沒有了
[00:16:36.140 --> 00:16:37.840]  報紙都有講的
[00:16:37.840 --> 00:16:39.340]  我們有沒有留意這些
[00:16:39.340 --> 00:16:40.440]  這些都是人
[00:16:40.440 --> 00:16:43.140]  他們都有父母家人子女的
[00:16:43.140 --> 00:16:45.940]  他們都是在一個突然無辜的情況下
[00:16:45.940 --> 00:16:49.840]  而且是被人蓄意殺害的
[00:16:49.840 --> 00:16:51.340]  是不是
[00:16:51.340 --> 00:16:52.840]  我們這次的損爛
[00:16:52.840 --> 00:16:54.940]  我們相信沒有人蓄意殺害的
[00:16:54.940 --> 00:16:56.340]  可能有人疏忽
[00:16:56.340 --> 00:16:58.640]  但是沒有人想刻意那些人死的
[00:16:58.640 --> 00:17:00.440]  但是在這個世界
[00:17:00.440 --> 00:17:03.440]  原來有很多蓄意被殺害的人
[00:17:03.440 --> 00:17:05.340]  我們更加不用講
[00:17:05.340 --> 00:17:07.340]  現在敘利亞打到天翻地覆
[00:17:07.340 --> 00:17:10.340]  我們不是很關心這些的
[00:17:10.340 --> 00:17:11.440]  基督徒
[00:17:11.440 --> 00:17:13.640]  我們有耶穌的心腸
[00:17:13.640 --> 00:17:17.840]  我們要學習愛這個世界的人
[00:17:17.840 --> 00:17:22.240]  我們為了真是遭遇困難的人來難過
[00:17:22.240 --> 00:17:25.440]  如果這次我們看見有人在災難裡面
[00:17:25.440 --> 00:17:26.840]  所以我們不是很認識他
[00:17:28.140 --> 00:17:30.840]  不知道為什麼我們要認識他才會覺得特別難過
