
[00:00:00.000 --> 00:00:02.000]  各位親愛的弟兄姐妹,平安!
[00:03:30.000 --> 00:03:32.000]  進到聖經的裏面
[00:03:32.000 --> 00:03:34.000]  來來看看
[00:03:34.000 --> 00:03:36.000]  聖經如何來來看
[00:03:36.000 --> 00:03:38.000]  今天發生
[00:03:38.000 --> 00:03:40.000]  這些的事情
[00:03:40.000 --> 00:03:42.000]  到底現在是不是一個
[00:03:42.000 --> 00:03:44.000]  七年大災難的開始呢
[00:03:44.000 --> 00:03:46.000]  我們要看這些
[00:03:46.000 --> 00:03:48.000]  最重要的是
[00:03:48.000 --> 00:03:50.000]  看聖經怎麼樣說
[00:03:50.000 --> 00:03:52.000]  啓示錄
[00:03:52.000 --> 00:03:54.000]  六章二到四節
[00:03:54.000 --> 00:03:56.000]  這個地方來到講到
[00:03:56.000 --> 00:03:58.000]  七年大災難
[00:03:58.000 --> 00:04:00.000]  來臨的時間
[00:04:00.000 --> 00:04:02.000]  其中一個特別的特色
[00:04:02.000 --> 00:04:04.000]  這個特色
[00:04:04.000 --> 00:04:06.000]  是什麼呢
[00:04:06.000 --> 00:04:08.000]  就是敵基督要來到這個世界
[00:04:08.000 --> 00:04:10.000]  這是第一
[00:04:10.000 --> 00:04:12.000]  第二個方面
[00:04:12.000 --> 00:04:14.000]  這個災難的程度
[00:04:14.000 --> 00:04:16.000]  到底去了什麼地步
[00:04:16.000 --> 00:04:18.000]  這個是第二我們要留意的
[00:04:18.000 --> 00:04:20.000]  第三個方面
[00:04:20.000 --> 00:04:22.000]  就是死亡的人數
[00:04:22.000 --> 00:04:24.000]  這個七年大災難
[00:04:24.000 --> 00:04:26.000]  死亡的人數
[00:04:26.000 --> 00:04:28.000]  跟今天的比較
[00:04:28.000 --> 00:04:30.000]  到底是不是
[00:04:30.000 --> 00:04:32.000]  已經說明了
[00:04:32.000 --> 00:04:34.000]  現在已經是七年大災難了
[00:04:34.000 --> 00:04:36.000]  那我們現在就來看看
[00:04:36.000 --> 00:04:38.000]  啓示錄
[00:04:38.000 --> 00:04:40.000]  第六章開始
[00:04:40.000 --> 00:04:42.000]  這個記載到
[00:04:42.000 --> 00:04:44.000]  幕後要來臨的事情
[00:04:44.000 --> 00:04:46.000]  這個幕後要來臨的事情
[00:04:46.000 --> 00:04:48.000]  你可以這樣說
[00:04:48.000 --> 00:04:50.000]  一共分成三個階段
[00:04:50.000 --> 00:04:52.000]  這三個階段
[00:04:52.000 --> 00:04:54.000]  第一個階段
[00:04:54.000 --> 00:04:56.000]  就是六應的災難
[00:04:56.000 --> 00:04:58.000]  第六章
[00:04:58.000 --> 00:05:00.000]  就是講到六應的災難
[00:05:00.000 --> 00:05:02.000]  第二個階段
[00:05:02.000 --> 00:05:04.000]  就是六號的災難
[00:05:04.000 --> 00:05:06.000]  這是第八跟第九章
[00:05:06.000 --> 00:05:08.000]  講到這個六號的災難
[00:05:08.000 --> 00:05:10.000]  第三個階段
[00:05:10.000 --> 00:05:12.000]  就是七晚的災難
[00:05:12.000 --> 00:05:14.000]  七個晚
[00:05:14.000 --> 00:05:16.000]  七晚的災難
[00:05:16.000 --> 00:05:18.000]  就是這個
[00:05:18.000 --> 00:05:20.000]  七年大災難當中
[00:05:20.000 --> 00:05:22.000]  最厲害
[00:05:22.000 --> 00:05:24.000]  也是整個世界陷入
[00:05:24.000 --> 00:05:26.000]  在世界大戰
[00:05:26.000 --> 00:05:28.000]  也是最後一次
[00:05:28.000 --> 00:05:30.000]  世界大戰這種災難的當中
[00:05:30.000 --> 00:05:32.000]  我們現在首先來的看的
[00:05:32.000 --> 00:05:34.000]  就是來的看看
[00:05:34.000 --> 00:05:36.000]  這個六應的災難
[00:05:36.000 --> 00:05:38.000]  那爲什麼是六應呢
[00:05:38.000 --> 00:05:40.000]  因爲主要就是
[00:05:40.000 --> 00:05:42.000]  當聖經記載這個七應的時間
[00:05:42.000 --> 00:05:44.000]  第一應 第二應 第三應
[00:05:44.000 --> 00:05:46.000]  第四應 第五應 第六應
[00:05:46.000 --> 00:05:48.000]  都有內容的
[00:05:48.000 --> 00:05:50.000]  唯獨第七應
[00:05:50.000 --> 00:05:52.000]  卻是沒有內容的
[00:05:52.000 --> 00:05:54.000]  當講到這個第七應的時間
[00:05:54.000 --> 00:05:56.000]  原來就是要帶出
[00:05:56.000 --> 00:05:58.000]  七號這個災難
[00:05:58.000 --> 00:06:00.000]  這個六應的災難
[00:06:00.000 --> 00:06:02.000]  你可以說
[00:06:02.000 --> 00:06:04.000]  算是最溫和的
[00:06:04.000 --> 00:06:06.000]  但雖然這個是
[00:06:06.000 --> 00:06:08.000]  最溫和的一個災難
[00:06:08.000 --> 00:06:10.000]  這個應該是頭三年半
[00:06:10.000 --> 00:06:12.000]  已經發生的
[00:06:12.000 --> 00:06:14.000]  我們現在就來的看看
[00:06:14.000 --> 00:06:16.000]  在這個七年大災難
[00:06:16.000 --> 00:06:18.000]  一帶出來是有什麼東西發生
[00:06:18.000 --> 00:06:20.000]  我們一起
[00:06:20.000 --> 00:06:22.000]  來的看看第二節
[00:06:22.000 --> 00:06:24.000]  第六章
[00:06:24.000 --> 00:06:26.000]  我又觀看 見有一匹白馬
[00:06:26.000 --> 00:06:28.000]  騎在馬上
[00:06:28.000 --> 00:06:30.000]  的拿走弓
[00:06:30.000 --> 00:06:32.000]  便有官員致給他
[00:06:32.000 --> 00:06:34.000]  便要出來
[00:06:34.000 --> 00:06:36.000]  勝了又要再勝
[00:06:36.000 --> 00:06:38.000]  解開第二應的時候
[00:06:38.000 --> 00:06:40.000]  我聽見有第二個
[00:06:40.000 --> 00:06:42.000]  活物說 你來
[00:06:42.000 --> 00:06:44.000]  就另有一匹的馬
[00:06:44.000 --> 00:06:46.000]  出來 是紅的
[00:06:46.000 --> 00:06:48.000]  有權柄給了騎馬的
[00:06:48.000 --> 00:06:50.000]  可以從地上奪取
[00:06:50.000 --> 00:06:52.000]  太平 使人彼此
[00:06:52.000 --> 00:06:54.000]  相殺 又有一把大刀
[00:06:54.000 --> 00:06:56.000]  來的致給他
[00:06:56.000 --> 00:06:58.000]  親愛的兄弟妹
[00:06:58.000 --> 00:07:00.000]  留意來的看到這兩處
[00:07:00.000 --> 00:07:02.000]  聖經的記載的時間
[00:07:02.000 --> 00:07:04.000]  我們留意來的看到的
[00:07:04.000 --> 00:07:06.000]  就是
[00:07:06.000 --> 00:07:08.000]  有關第一匹
[00:07:08.000 --> 00:07:10.000]  馬出來是白馬
[00:07:10.000 --> 00:07:12.000]  第二匹馬出來的
[00:07:12.000 --> 00:07:14.000]  就是紅馬
[00:07:14.000 --> 00:07:16.000]  然後跟了下來當然
[00:07:16.000 --> 00:07:18.000]  第三匹馬出來的
[00:07:18.000 --> 00:07:20.000]  就是
[00:07:20.000 --> 00:07:22.000]  黑馬
[00:07:22.000 --> 00:07:24.000]  跟了下來第四匹馬
[00:07:24.000 --> 00:07:26.000]  出來的灰色的馬
[00:07:26.000 --> 00:07:28.000]  那這些的馬
[00:07:28.000 --> 00:07:30.000]  代表什麼東西呢
[00:07:30.000 --> 00:07:32.000]  我們現在就由劉毅來的看看
[00:07:32.000 --> 00:07:34.000]  到底有什麼特別的地方
[00:07:34.000 --> 00:07:36.000]  劉毅
[00:07:36.000 --> 00:07:38.000]  看到聖經這些的
[00:07:38.000 --> 00:07:40.000]  記載的時間
[00:07:40.000 --> 00:07:42.000]  我們觀察到有幾樣的東西
[00:07:42.000 --> 00:07:44.000]  我們一定要留意的
[00:07:44.000 --> 00:07:46.000]  第一樣的東西
[00:07:46.000 --> 00:07:48.000]  到底白馬
[00:07:48.000 --> 00:07:50.000]  是什麼意思
[00:07:50.000 --> 00:07:52.000]  第二
[00:07:52.000 --> 00:07:54.000]  騎在這個馬上的拿着弓
[00:07:54.000 --> 00:07:56.000]  並有官免賜給他
[00:07:56.000 --> 00:07:58.000]  他們出來勝了
[00:07:58.000 --> 00:08:00.000]  還要再勝
[00:08:00.000 --> 00:08:02.000]  很多人只是因爲看到在這個表面的記載
[00:08:02.000 --> 00:08:04.000]  這個表面的記載
[00:08:04.000 --> 00:08:06.000]  就是看到
[00:08:06.000 --> 00:08:08.000]  這個人因爲他是
[00:08:08.000 --> 00:08:10.000]  騎白馬的
[00:08:10.000 --> 00:08:12.000]  很多一些
[00:08:12.000 --> 00:08:14.000]  異端邪教
[00:08:14.000 --> 00:08:16.000]  那些創辦人也好
[00:08:16.000 --> 00:08:18.000]  那些的牧者也好
[00:08:18.000 --> 00:08:20.000]  創辦人他們都說
[00:08:20.000 --> 00:08:22.000]  你看
[00:08:22.000 --> 00:08:24.000]  這個是騎着一匹白馬的
[00:08:24.000 --> 00:08:26.000]  他們說騎白馬的
[00:08:26.000 --> 00:08:28.000]  就是基督
[00:08:28.000 --> 00:08:30.000]  第二
[00:08:30.000 --> 00:08:32.000]  他騎在馬上拿着弓
[00:08:32.000 --> 00:08:34.000]  就是要打的
[00:08:34.000 --> 00:08:36.000]  第三
[00:08:36.000 --> 00:08:38.000]  並有官免賜給他
[00:08:38.000 --> 00:08:40.000]  有這個官免賜給他
[00:08:40.000 --> 00:08:42.000]  就是他要做王的
[00:08:42.000 --> 00:08:44.000]  他們說
[00:08:44.000 --> 00:08:46.000]  就是基督來
[00:08:46.000 --> 00:08:48.000]  就是要做王的
[00:08:48.000 --> 00:08:50.000]  所以因爲這個緣故
[00:08:50.000 --> 00:08:52.000]  這一定是基督了
[00:08:52.000 --> 00:08:54.000]  他們還說
[00:08:54.000 --> 00:08:56.000]  他出來了以後
[00:08:56.000 --> 00:08:58.000]  勝了還要再勝
[00:08:58.000 --> 00:09:00.000]  就因爲這個緣故
[00:09:00.000 --> 00:09:02.000]  這些的異端迷惑了
[00:09:02.000 --> 00:09:04.000]  很多人的心
[00:09:04.000 --> 00:09:06.000]  另外一方面
[00:09:06.000 --> 00:09:08.000]  有些人更進一步
[00:09:08.000 --> 00:09:10.000]  來告訴我們說
[00:09:10.000 --> 00:09:12.000]  現在來到這個世界的
[00:09:12.000 --> 00:09:14.000]  狄基督是誰呢
[00:09:14.000 --> 00:09:16.000]  他們說
[00:09:16.000 --> 00:09:18.000]  就是特朗普
[00:09:18.000 --> 00:09:20.000]  因爲這個人勝了還要再勝
[00:09:20.000 --> 00:09:22.000]  他影響了整個的世界
[00:09:22.000 --> 00:09:24.000]  他依據的話
[00:09:24.000 --> 00:09:26.000]  整個世界這個股票市場
[00:09:26.000 --> 00:09:28.000]  就會大起大落
[00:09:28.000 --> 00:09:30.000]  非常大的影響
[00:09:30.000 --> 00:09:32.000]  他依據的話
[00:09:32.000 --> 00:09:34.000]  很多的國家就聽從他
[00:09:34.000 --> 00:09:36.000]  他依據的話
[00:09:36.000 --> 00:09:38.000]  也可以令到
[00:09:38.000 --> 00:09:40.000]  世界上很多的人
[00:09:40.000 --> 00:09:42.000]  膽戰心驚
[00:09:42.000 --> 00:09:44.000]  因爲他不知道會有什麼特別的事情
[00:09:44.000 --> 00:09:46.000]  會繼續來到發生
[00:09:46.000 --> 00:09:48.000]  我們現在就
[00:09:48.000 --> 00:09:50.000]  特意從聖經
[00:09:50.000 --> 00:09:52.000]  來到看
[00:09:52.000 --> 00:09:54.000]  到底這個特朗普
[00:09:54.000 --> 00:09:56.000]  是不是
[00:09:56.000 --> 00:09:58.000]  就是狄基督呢
[00:09:58.000 --> 00:10:00.000]  首先來看
[00:10:00.000 --> 00:10:02.000]  到底這個要來的是基督呢
[00:10:02.000 --> 00:10:04.000]  還是狄基督
[00:10:04.000 --> 00:10:06.000]  最好的方法
[00:10:06.000 --> 00:10:08.000]  來確定到底這個是基督呢
[00:10:08.000 --> 00:10:10.000]  還不是基督呢
[00:10:10.000 --> 00:10:12.000]  最好的方法
[00:10:12.000 --> 00:10:14.000]  就是來看看
[00:10:14.000 --> 00:10:16.000]  基督來的時間
[00:10:16.000 --> 00:10:18.000]  黑紙黑字記載的
[00:10:18.000 --> 00:10:20.000]  是怎麼樣的
[00:10:20.000 --> 00:10:22.000]  起訴論的十九章十一到十二節
[00:10:22.000 --> 00:10:24.000]  我觀看
[00:10:24.000 --> 00:10:26.000]  見天開了
[00:10:26.000 --> 00:10:28.000]  有匹的白馬騎在馬上的
[00:10:28.000 --> 00:10:30.000]  稱爲誠信真實
[00:10:30.000 --> 00:10:32.000]  他審判征戰都按公義
[00:10:32.000 --> 00:10:34.000]  他的眼睛如同火焰
[00:10:34.000 --> 00:10:36.000]  他頭上帶着
[00:10:36.000 --> 00:10:38.000]  許多冠冕
[00:10:38.000 --> 00:10:40.000]  又有寫着的名字
[00:10:40.000 --> 00:10:42.000]  除了他自己沒有人知道
[00:10:42.000 --> 00:10:44.000]  親愛的弟兄姐妹們
[00:10:44.000 --> 00:10:46.000]  留意來看這一段聖經
[00:10:46.000 --> 00:10:48.000]  來看第六章第二節
[00:10:48.000 --> 00:10:50.000]  那個聖經的記載
[00:10:50.000 --> 00:10:52.000]  你發現有很多不同的地方出現
[00:10:52.000 --> 00:10:54.000]  你發現有很多不同的地方出現
[00:10:54.000 --> 00:10:56.000]  你發現有很多不同的地方出現
[00:10:56.000 --> 00:10:58.000]  最不同的地方是什麼呢
[00:10:58.000 --> 00:11:00.000]  啓示錄十九章
[00:11:00.000 --> 00:11:02.000]  啓示錄十九章
[00:11:02.000 --> 00:11:04.000]  十一節至到十六節
[00:11:04.000 --> 00:11:06.000]  十一節至到十六節
[00:11:06.000 --> 00:11:08.000]  是非常清楚的告訴我們
[00:11:08.000 --> 00:11:10.000]  這個是記錄來的
[00:11:10.000 --> 00:11:12.000]  是講到基督的再來
[00:11:12.000 --> 00:11:14.000]  因爲他的名是被稱爲神的道
[00:11:14.000 --> 00:11:16.000]  因爲他的名是被稱爲神的道
[00:11:16.000 --> 00:11:18.000]  另外一方面
[00:11:18.000 --> 00:11:20.000]  他穿着這個白色的衣服
[00:11:20.000 --> 00:11:22.000]  這個衣服上
[00:11:22.000 --> 00:11:24.000]  是濺了血的
[00:11:24.000 --> 00:11:26.000]  有血濺在這個衣服的上面
[00:11:26.000 --> 00:11:28.000]  有血濺在這個衣服的上面
[00:11:28.000 --> 00:11:30.000]  另外一方面
[00:11:30.000 --> 00:11:32.000]  我們來看這個記載很清楚
[00:11:32.000 --> 00:11:34.000]  他說約翰說
[00:11:34.000 --> 00:11:36.000]  我觀看見天開了
[00:11:36.000 --> 00:11:38.000]  有一匹的白馬
[00:11:38.000 --> 00:11:40.000]  騎在馬上的稱爲承信
[00:11:40.000 --> 00:11:42.000]  白馬除了騎白馬以外
[00:11:42.000 --> 00:11:44.000]  你可以看得見
[00:11:44.000 --> 00:11:46.000]  第六章
[00:11:46.000 --> 00:11:48.000]  跟第十九章
[00:11:48.000 --> 00:11:50.000]  這些的記載
[00:11:50.000 --> 00:11:52.000]  完全不同的
[00:11:52.000 --> 00:11:54.000]  我們從何地方
[00:11:54.000 --> 00:11:56.000]  來的看到
[00:11:56.000 --> 00:11:58.000]  他們不同的地方
[00:11:58.000 --> 00:12:00.000]  是什麼呢
[00:12:00.000 --> 00:12:02.000]  首先我們來的看看
[00:12:02.000 --> 00:12:04.000]  第六章給我們看見了
[00:12:04.000 --> 00:12:06.000]  他是騎白馬
[00:12:06.000 --> 00:12:08.000]  十九章也是騎白馬
[00:12:08.000 --> 00:12:10.000]  但是第六章
[00:12:10.000 --> 00:12:12.000]  這個要騎在馬上的
[00:12:12.000 --> 00:12:14.000]  是首領拿着弓箭
[00:12:14.000 --> 00:12:16.000]  弓箭是
[00:12:16.000 --> 00:12:18.000]  攻擊遠處的
[00:12:18.000 --> 00:12:20.000]  敵人的
[00:12:20.000 --> 00:12:22.000]  但是我們知道
[00:12:22.000 --> 00:12:24.000]  我們的主耶穌基督是從來沒有
[00:12:24.000 --> 00:12:26.000]  拿弓箭來攻擊人的
[00:12:26.000 --> 00:12:28.000]  第二個方面
[00:12:28.000 --> 00:12:30.000]  第三節到第四節
[00:12:30.000 --> 00:12:32.000]  講到首領拿着
[00:12:32.000 --> 00:12:34.000]  大刀刺給他
[00:12:34.000 --> 00:12:36.000]  我們的主也從來
[00:12:36.000 --> 00:12:38.000]  不需要拿武器
[00:12:38.000 --> 00:12:40.000]  刀是用來
[00:12:40.000 --> 00:12:42.000]  攻擊近處那些人的
[00:12:42.000 --> 00:12:44.000]  因爲這個緣故
[00:12:44.000 --> 00:12:46.000]  六應的災難
[00:12:46.000 --> 00:12:48.000]  帶出來的
[00:12:48.000 --> 00:12:50.000]  就是七年大災難
[00:12:50.000 --> 00:12:52.000]  一開始就是有
[00:12:52.000 --> 00:12:54.000]  民打民也有國打國
[00:12:54.000 --> 00:12:56.000]  第二個方面
[00:12:56.000 --> 00:12:58.000]  第六章
[00:12:58.000 --> 00:13:00.000]  這個騎白馬帶來的是
[00:13:00.000 --> 00:13:02.000]  戰爭是毀壞
[00:13:02.000 --> 00:13:04.000]  但是我們知道耶穌基督帶來的
[00:13:04.000 --> 00:13:06.000]  絕對不是帶來
[00:13:06.000 --> 00:13:08.000]  戰爭毀壞
[00:13:08.000 --> 00:13:10.000]  他是帶來和平的
[00:13:10.000 --> 00:13:12.000]  因爲按照聖經
[00:13:12.000 --> 00:13:14.000]  裏面記載的
[00:13:14.000 --> 00:13:16.000]  我們的主來到這個世界上
[00:13:16.000 --> 00:13:18.000]  他首先要打敗三個
[00:13:18.000 --> 00:13:20.000]  你可以說
[00:13:20.000 --> 00:13:22.000]  是有形有體的
[00:13:22.000 --> 00:13:24.000]  敵人
[00:13:24.000 --> 00:13:26.000]  有形的敵人
[00:13:26.000 --> 00:13:28.000]  第一就是撒旦
[00:13:28.000 --> 00:13:30.000]  第二就是迪基督
[00:13:30.000 --> 00:13:32.000]  第三就是
[00:13:32.000 --> 00:13:34.000]  假先知
[00:13:34.000 --> 00:13:36.000]  那另外一方面呢
[00:13:36.000 --> 00:13:38.000]  他也要
[00:13:38.000 --> 00:13:40.000]  消滅毀滅三個
[00:13:40.000 --> 00:13:42.000]  無形的敵人
[00:13:42.000 --> 00:13:44.000]  耶穌來到這個地上
[00:13:44.000 --> 00:13:46.000]  他要消滅無形的敵人
[00:13:46.000 --> 00:13:48.000]  包括第一
[00:13:48.000 --> 00:13:50.000]  邪靈就是魔鬼就是撒旦
[00:13:50.000 --> 00:13:52.000]  第二個方面
[00:13:52.000 --> 00:13:54.000]  要消滅這個罪
[00:13:54.000 --> 00:13:56.000]  要把整個世界的罪
[00:13:56.000 --> 00:13:58.000]  一刀兩斷
[00:13:58.000 --> 00:14:00.000]  完完全全清除
[00:14:00.000 --> 00:14:02.000]  第三個方面
[00:14:02.000 --> 00:14:04.000]  他也要
[00:14:04.000 --> 00:14:06.000]  清除另外一個無形的敵人
[00:14:06.000 --> 00:14:08.000]  就是死亡
[00:14:08.000 --> 00:14:10.000]  就是因爲死亡
[00:14:10.000 --> 00:14:12.000]  也知道今天無數的人
[00:14:12.000 --> 00:14:14.000]  活在恐懼的當中
[00:14:14.000 --> 00:14:16.000]  因爲他們怕死
[00:14:16.000 --> 00:14:18.000]  也知道成爲撒旦
[00:14:18.000 --> 00:14:20.000]  的奴隸
[00:14:20.000 --> 00:14:22.000]  等耶穌基督來
[00:14:22.000 --> 00:14:24.000]  他就要把這三個
[00:14:24.000 --> 00:14:26.000]  有形的敵人
[00:14:26.000 --> 00:14:28.000]  要捆綁
[00:14:28.000 --> 00:14:30.000]  捆在屋頂坑裏面
[00:14:30.000 --> 00:14:32.000]  第二個方面
[00:14:32.000 --> 00:14:34.000]  要把三個無形的敵人
[00:14:34.000 --> 00:14:36.000]  也是人活在恐懼當中
[00:14:36.000 --> 00:14:38.000]  跟喜樂的人生
[00:14:38.000 --> 00:14:40.000]  豐盛的人生
[00:14:40.000 --> 00:14:42.000]  隔絕的三個敵人
[00:14:42.000 --> 00:14:44.000]  邪靈撒旦
[00:14:44.000 --> 00:14:46.000]  的引誘
[00:14:46.000 --> 00:14:48.000]  罪以及死亡
[00:14:48.000 --> 00:14:50.000]  都完完全全來到
[00:14:50.000 --> 00:14:52.000]  消滅
[00:14:52.000 --> 00:14:54.000]  因爲這個緣故我們可以看得見
[00:14:54.000 --> 00:14:56.000]  耶穌來的時間
[00:14:56.000 --> 00:14:58.000]  無形成就
[00:14:58.000 --> 00:15:00.000]  但很可惜
[00:15:00.000 --> 00:15:02.000]  我們來看看第六章
[00:15:02.000 --> 00:15:04.000]  所記載的
[00:15:04.000 --> 00:15:06.000]  你就發現基本上
[00:15:06.000 --> 00:15:08.000]  這個迪基督
[00:15:08.000 --> 00:15:10.000]  在第六印帶來的
[00:15:10.000 --> 00:15:12.000]  並不是帶來
[00:15:12.000 --> 00:15:14.000]  那些的東西
[00:15:14.000 --> 00:15:16.000]  第三個方面的不同
[00:15:16.000 --> 00:15:18.000]  就是第六章記載
[00:15:18.000 --> 00:15:20.000]  這個迪基督他頭戴的
[00:15:20.000 --> 00:15:22.000]  就是有一頂的冠冕
[00:15:22.000 --> 00:15:24.000]  要賜給他
[00:15:24.000 --> 00:15:26.000]  第六章
[00:15:26.000 --> 00:15:28.000]  那個地方有冠冕
[00:15:28.000 --> 00:15:30.000]  賜給他這個冠冕是單數的
[00:15:30.000 --> 00:15:32.000]  希臘文叫做
[00:15:32.000 --> 00:15:34.000]  Stephanos
[00:15:34.000 --> 00:15:36.000]  Stephanos
[00:15:36.000 --> 00:15:38.000]  Stephanos
[00:15:38.000 --> 00:15:40.000]  就是要爭取回來的
[00:15:40.000 --> 00:15:42.000]  以前就是一些參加比賽的人
[00:15:42.000 --> 00:15:44.000]  在比賽贏了
[00:15:44.000 --> 00:15:46.000]  他們就得着
[00:15:46.000 --> 00:15:48.000]  一個會壞掉的
[00:15:48.000 --> 00:15:50.000]  這個冠冕
