
[00:00:00.000 --> 00:00:02.000]  好像沒有人住在那裡
[00:01:36.000 --> 00:01:38.000]  第四個第六個字
[00:01:38.000 --> 00:01:40.000]  是我們所熟悉的
[00:01:40.000 --> 00:01:42.000]  但是後面還有兩個
[00:01:42.000 --> 00:01:44.000]  不同的字
[00:01:44.000 --> 00:01:46.000]  一代永遠並拒
[00:01:46.000 --> 00:01:48.000]  一代永遠都承
[00:01:48.000 --> 00:01:50.000]  當我們進入到
[00:01:50.000 --> 00:01:52.000]  第六個字的時候
[00:01:52.000 --> 00:01:54.000]  我明白了
[00:01:54.000 --> 00:01:56.000]  其實是來自
[00:01:56.000 --> 00:01:58.000]  《四行傳》第八章
[00:01:58.000 --> 00:02:00.000]  二十七至三十一節
[00:02:00.000 --> 00:02:02.000]  理所當然的你明白了
[00:02:02.000 --> 00:02:04.000]  它將
[00:02:04.000 --> 00:02:06.000]  大概教會上的
[00:02:06.000 --> 00:02:08.000]  俄比亞人的態監
[00:02:08.000 --> 00:02:10.000]  全部侵略了
[00:02:10.000 --> 00:02:12.000]  我們裡面的一個故事
[00:02:12.000 --> 00:02:14.000]  它講述俄比亞人
[00:02:14.000 --> 00:02:16.000]  自己的大平的態監
[00:02:16.000 --> 00:02:18.000]  他在埃塞俄比亞的
[00:02:18.000 --> 00:02:20.000]  根排基因所下
[00:02:20.000 --> 00:02:22.000]  總會含苦
[00:02:22.000 --> 00:02:24.000]  他想讓俄比亞人離開
[00:02:24.000 --> 00:02:26.000]  現在就回來了
[00:02:26.000 --> 00:02:28.000]  他會去蒙上
[00:02:28.000 --> 00:02:30.000]  巨煉二叉書
[00:02:30.000 --> 00:02:32.000]  然後聖靈的主力
[00:02:32.000 --> 00:02:34.000]  比利會來上去
[00:02:34.000 --> 00:02:36.000]  當他上去
[00:02:36.000 --> 00:02:38.000]  聽到巨煉二叉書的時候
[00:02:38.000 --> 00:02:40.000]  就跟著他所動的力量
[00:02:40.000 --> 00:02:42.000]  他想讓地踩過
[00:02:42.000 --> 00:02:44.000]  被煙露災殺之地的一段
[00:02:44.000 --> 00:02:46.000]  現在他理所當然的
[00:02:46.000 --> 00:02:48.000]  你明白了
[00:02:48.000 --> 00:02:50.000]  然後態監就
[00:02:50.000 --> 00:02:52.000]  直接就告訴你
[00:02:52.000 --> 00:02:54.000]  沒有人指教我
[00:02:54.000 --> 00:02:56.000]  我怎能明白呢
[00:02:56.000 --> 00:02:58.000]  然後
[00:02:58.000 --> 00:03:00.000]  開始講
[00:03:00.000 --> 00:03:02.000]  終究講的過程是
[00:03:02.000 --> 00:03:04.000]  在俄國城裡面
[00:03:04.000 --> 00:03:06.000]  態監他有一個疑問
[00:03:06.000 --> 00:03:08.000]  當時俄國城的說話上
[00:03:08.000 --> 00:03:10.000]  是指人之計
[00:03:10.000 --> 00:03:12.000]  即是過一篇讀人
[00:03:12.000 --> 00:03:14.000]  就是二叉
[00:03:14.000 --> 00:03:16.000]  因為指人之計
[00:03:16.000 --> 00:03:18.000]  從到開始
[00:03:18.000 --> 00:03:20.000]  他就講起
[00:03:20.000 --> 00:03:22.000]  耶穌就是那一天
[00:03:22.000 --> 00:03:24.000]  你明白嗎
[00:03:24.000 --> 00:03:26.000]  聖經學家
[00:03:26.000 --> 00:03:28.000]  問的
[00:03:28.000 --> 00:03:30.000]  或者我們自己好像都在想
[00:03:30.000 --> 00:03:32.000]  哪個歪成王的態監
[00:03:32.000 --> 00:03:34.000]  是誰呢
[00:03:34.000 --> 00:03:36.000]  有幾個大意識的
[00:03:36.000 --> 00:03:38.000]  其中一個大意識
[00:03:38.000 --> 00:03:40.000]  就是純正血統的楊大人
[00:03:40.000 --> 00:03:42.000]  不可能是史太利王
[00:03:42.000 --> 00:03:44.000]  王國朝代
[00:03:44.000 --> 00:03:46.000]  王者與國王
[00:03:46.000 --> 00:03:48.000]  共同前身的
[00:03:48.000 --> 00:03:50.000]  非從眾楊大人
[00:03:50.000 --> 00:03:52.000]  但如果有更多的
[00:03:52.000 --> 00:03:54.000]  聖經學者說
[00:03:54.000 --> 00:03:56.000]  他應該是史行傳裡面
[00:03:56.000 --> 00:03:58.000]  最常見的
[00:03:58.000 --> 00:04:00.000]  外國人族的經典
[00:04:00.000 --> 00:04:02.000]  他們養老肥
[00:04:02.000 --> 00:04:04.000]  養大人的耶穌信仰
[00:04:04.000 --> 00:04:06.000]  他們很想但是
[00:04:06.000 --> 00:04:08.000]  手足無力
[00:04:08.000 --> 00:04:10.000]  他們無法牽制楊大人
[00:04:10.000 --> 00:04:12.000]  其中一個是很熟悉的
[00:04:12.000 --> 00:04:14.000]  郭麗樓就是這樣的一個
[00:04:14.000 --> 00:04:16.000]  最常見的
[00:04:16.000 --> 00:04:18.000]  由時到後
[00:04:18.000 --> 00:04:20.000]  有什麼不能隔人的教徒呢
[00:04:20.000 --> 00:04:22.000]  最簡單就是
[00:04:22.000 --> 00:04:24.000]  《新年記》23章第一節
[00:04:24.000 --> 00:04:26.000]  它說反抗是受傷
[00:04:26.000 --> 00:04:28.000]  或被滅削的
[00:04:28.000 --> 00:04:30.000]  不可任由或並換
[00:04:30.000 --> 00:04:32.000]  所以他被拒絕
[00:04:32.000 --> 00:04:34.000]  所以我個人認為
[00:04:34.000 --> 00:04:36.000]  這兩個漢字都存在
[00:04:36.000 --> 00:04:38.000]  有機會的
[00:04:38.000 --> 00:04:40.000]  因為史林如第八章是一個
[00:04:40.000 --> 00:04:42.000]  傳掌的篇章
[00:04:42.000 --> 00:04:44.000]  是由桑德利亞傳給郭秀良
[00:04:44.000 --> 00:04:46.000]  從非常正的楊大人
[00:04:46.000 --> 00:04:48.000]  所以從外國人
[00:04:48.000 --> 00:04:50.000]  是全普京的利益償卑
[00:04:50.000 --> 00:04:52.000]  全普京的國籍利益
[00:04:52.000 --> 00:04:54.000]  所以這位太上皇家的太盞
[00:04:54.000 --> 00:04:56.000]  成為了蓋宇文
[00:04:56.000 --> 00:04:58.000]  成為了廖聰丹的穿插
[00:04:58.000 --> 00:05:00.000]  都非常有可能
[00:05:00.000 --> 00:05:02.000]  其實看史林如第八章
[00:05:02.000 --> 00:05:04.000]  經典的非常多
[00:05:04.000 --> 00:05:06.000]  但他從來沒有辦法
[00:05:06.000 --> 00:05:08.000]  和上帝聯合
[00:05:08.000 --> 00:05:10.000]  但是他還是守著
[00:05:10.000 --> 00:05:12.000]  種種不同的限制
[00:05:12.000 --> 00:05:14.000]  當然我們理解的
[00:05:14.000 --> 00:05:16.000]  就是年輕人士
[00:05:16.000 --> 00:05:18.000]  大理財人對於理財
[00:05:18.000 --> 00:05:20.000]  有一些問題
[00:05:20.000 --> 00:05:22.000]  難怪其他人不明白
[00:05:22.000 --> 00:05:24.000]  哪位是理財人
[00:05:24.000 --> 00:05:26.000]  理財人是日本人
[00:05:26.000 --> 00:05:28.000]  所以如果
[00:05:28.000 --> 00:05:30.000]  大理財人
[00:05:30.000 --> 00:05:32.000]  如果不明白
[00:05:32.000 --> 00:05:34.000]  如果我今年到成年的時候
[00:05:34.000 --> 00:05:36.000]  如果不明白的時候
[00:05:36.000 --> 00:05:38.000]  我們看就是見
[00:05:38.000 --> 00:05:40.000]  聽就是聽不到
[00:05:40.000 --> 00:05:42.000]  但有時真的會不明白
[00:05:42.000 --> 00:05:44.000]  我聽過都不明白
[00:05:44.000 --> 00:05:46.000]  不過我還是
[00:05:46.000 --> 00:05:48.000]  出錢不到
[00:05:48.000 --> 00:05:50.000]  做不到
[00:05:50.000 --> 00:05:52.000]  我現在學青山文化
[00:05:52.000 --> 00:05:54.000]  甚至是學技術也用不到
[00:05:54.000 --> 00:05:56.000]  但是總是好似事與願違
[00:05:56.000 --> 00:05:58.000]  總是好似
[00:05:58.000 --> 00:06:00.000]  不如我心中所想
[00:06:00.000 --> 00:06:02.000]  所以留意我老婆
[00:06:02.000 --> 00:06:04.000]  剛才我講過
[00:06:04.000 --> 00:06:06.000]  我們這一個結構
[00:06:06.000 --> 00:06:08.000]  就和大家思想一下
[00:06:08.000 --> 00:06:10.000]  我們必須思想一下
[00:06:10.000 --> 00:06:12.000]  信念的更新
[00:06:12.000 --> 00:06:14.000]  我們的辛苦
[00:06:14.000 --> 00:06:16.000]  我們必須體驗一下
[00:06:16.000 --> 00:06:18.000]  靈女的更新
[00:06:18.000 --> 00:06:20.000]  每個人的高聲
[00:06:20.000 --> 00:06:22.000]  我們必須檢討一下
[00:06:22.000 --> 00:06:24.000]  她們目的就是更新
[00:06:24.000 --> 00:06:26.000]  我們需要的
[00:06:26.000 --> 00:06:28.000]  我們明白的
[00:06:28.000 --> 00:06:30.000]  第一個是信念的更新
[00:06:30.000 --> 00:06:32.000]  更新是什麼呢
[00:06:32.000 --> 00:06:34.000]  一字三字
[00:06:34.000 --> 00:06:36.000]  五十三章一字三字
[00:06:36.000 --> 00:06:38.000]  我不所傳的有誰信呢
[00:06:38.000 --> 00:06:40.000]  若我能夠給香水祈禱
[00:06:40.000 --> 00:06:42.000]  她在若我面前
[00:06:42.000 --> 00:06:44.000]  生長的年代
[00:06:44.000 --> 00:06:46.000]  若根出於當地
[00:06:46.000 --> 00:06:48.000]  她無皆應利用
[00:06:48.000 --> 00:06:50.000]  若我看見她的時候
[00:06:50.000 --> 00:06:52.000]  她無美貌或誰都能治好她
[00:06:52.000 --> 00:06:54.000]  她們表示
[00:06:54.000 --> 00:06:56.000]  人熱氣
[00:06:56.000 --> 00:06:58.000]  高受評估
[00:06:58.000 --> 00:07:00.000]  常經憂患
[00:07:00.000 --> 00:07:02.000]  而本人表面看見的一樣
[00:07:02.000 --> 00:07:04.000]  我會也
[00:07:04.000 --> 00:07:06.000]  不傳中她
[00:07:06.000 --> 00:07:08.000]  我無所傳的
[00:07:08.000 --> 00:07:10.000]  我誰信呢
[00:07:10.000 --> 00:07:12.000]  若根這一點是有的
[00:07:12.000 --> 00:07:14.000]  並不是說我們今天的傳佛音
[00:07:14.000 --> 00:07:16.000]  不過你獲得這應用的時候
[00:07:16.000 --> 00:07:18.000]  很多時候我們看到傳佛音
[00:07:18.000 --> 00:07:20.000]  當我們傳佛音的時候
[00:07:20.000 --> 00:07:22.000]  我們知道你心裡面
[00:07:22.000 --> 00:07:24.000]  有沒有這類型的喊喊
[00:07:24.000 --> 00:07:26.000]  有沒有這類型的喊喊
[00:07:26.000 --> 00:07:28.000]  如果我將基督教
[00:07:28.000 --> 00:07:30.000]  和我們聖經裡的標準
[00:07:30.000 --> 00:07:32.000]  對我們的要求去告訴別人
[00:07:32.000 --> 00:07:34.000]  本是不似天堂
[00:07:34.000 --> 00:07:36.000]  因為有很多的限制
[00:07:36.000 --> 00:07:38.000]  很多的制度
[00:07:38.000 --> 00:07:40.000]  甚至你和我們聖經的哲學
[00:07:40.000 --> 00:07:42.000]  結合了這些
[00:07:42.000 --> 00:07:44.000]  甚至是沒有接受
[00:07:44.000 --> 00:07:46.000]  而最近天生事變
[00:07:46.000 --> 00:07:48.000]  可能會令到我們很多中間
[00:07:48.000 --> 00:07:50.000]  有了迷惑
[00:07:50.000 --> 00:07:52.000]  或疑慮
[00:07:52.000 --> 00:07:54.000]  當我不明白的時候
[00:07:54.000 --> 00:07:56.000]  我怎麼可以告訴別人呢
[00:07:56.000 --> 00:07:58.000]  所以我提出
[00:07:58.000 --> 00:08:00.000]  是今天提醒我們
[00:08:00.000 --> 00:08:02.000]  信念需要有徹底的代表
[00:08:02.000 --> 00:08:04.000]  不是我們
[00:08:04.000 --> 00:08:06.000]  是全靠著我們的國土
[00:08:06.000 --> 00:08:08.000]  人才能得到救贖
[00:08:08.000 --> 00:08:10.000]  若想得到的光明向誰顯露
[00:08:10.000 --> 00:08:12.000]  誰人才能得到救贖
[00:08:12.000 --> 00:08:14.000]  所以上帝
[00:08:14.000 --> 00:08:16.000]  所有的方法
[00:08:16.000 --> 00:08:18.000]  就好像當年
[00:08:18.000 --> 00:08:20.000]  對於上帝意識者
[00:08:20.000 --> 00:08:22.000]  存在的理想力量
[00:08:22.000 --> 00:08:24.000]  其他的方法
[00:08:24.000 --> 00:08:26.000]  甚至上帝
[00:08:26.000 --> 00:08:28.000]  上帝沒有根據他們的法則
[00:08:28.000 --> 00:08:30.000]  所以如果我們這樣
[00:08:30.000 --> 00:08:32.000]  我們永遠是保障
[00:08:32.000 --> 00:08:34.000]  我們的想法
[00:08:34.000 --> 00:08:36.000]  如果我們想法定了
[00:08:36.000 --> 00:08:38.000]  那麼很可能你和我
[00:08:38.000 --> 00:08:40.000]  就會成為我們當年
[00:08:40.000 --> 00:08:42.000]  那份不信任的數字理想家
[00:08:42.000 --> 00:08:44.000]  的社子
[00:08:44.000 --> 00:08:46.000]  今天你已有留下
[00:08:46.000 --> 00:08:48.000]  人們這樣對你期待的理想
[00:08:48.000 --> 00:08:50.000]  那我想從
[00:08:50.000 --> 00:08:52.000]  記者面就是這樣期待
[00:08:52.000 --> 00:08:54.000]  一個這樣的理想
[00:08:54.000 --> 00:08:56.000]  他們期待的理想
[00:08:56.000 --> 00:08:58.000]  是甚麼荒蕪的理想
[00:08:58.000 --> 00:09:00.000]  它是荒蕪在政治上
[00:09:00.000 --> 00:09:02.000]  政治上
[00:09:02.000 --> 00:09:04.000]  經濟上的勝利
[00:09:04.000 --> 00:09:06.000]  由索羅王朝
[00:09:06.000 --> 00:09:08.000]  大衛王朝的承世
[00:09:08.000 --> 00:09:10.000]  萬當內朝
[00:09:10.000 --> 00:09:12.000]  等待猶太人
[00:09:12.000 --> 00:09:14.000]  堅定不住心
[00:09:14.000 --> 00:09:16.000]  理想是滿有神意形象
[00:09:16.000 --> 00:09:18.000]  不如自己
[00:09:18.000 --> 00:09:20.000]  也能同歸於盡
[00:09:20.000 --> 00:09:22.000]  同歸於盡
[00:09:22.000 --> 00:09:24.000]  只是人的樣子
[00:09:24.000 --> 00:09:26.000]  基督人的樣子
[00:09:26.000 --> 00:09:28.000]  就自己悲悲
[00:09:28.000 --> 00:09:30.000]  選擇述讀
[00:09:30.000 --> 00:09:32.000]  而至於死
[00:09:32.000 --> 00:09:34.000]  卻死在數字下
[00:09:34.000 --> 00:09:36.000]  我不得不猶太人
[00:09:36.000 --> 00:09:38.000]  能夠理解和明白
[00:09:38.000 --> 00:09:40.000]  尤其你和我
[00:09:40.000 --> 00:09:42.000]  能夠回答
[00:09:42.000 --> 00:09:44.000]  為甚麼至高的主
[00:09:44.000 --> 00:09:46.000]  會死在數字下
[00:09:46.000 --> 00:09:48.000]  他沒有病
[00:09:48.000 --> 00:09:50.000]  不感動
[00:09:50.000 --> 00:09:52.000]  你明不明白
[00:09:52.000 --> 00:09:54.000]  我就不太明白
[00:09:54.000 --> 00:09:56.000]  不過
[00:09:56.000 --> 00:09:58.000]  無論你和我明不明白
[00:09:58.000 --> 00:10:00.000]  世上總有很多人
[00:10:00.000 --> 00:10:02.000]  不相信不感動
[00:10:02.000 --> 00:10:04.000]  甚至不接受
[00:10:04.000 --> 00:10:06.000]  甚至不自覺
[00:10:06.000 --> 00:10:08.000]  你知不知道
[00:10:08.000 --> 00:10:10.000]  如果他不能夠理解
[00:10:10.000 --> 00:10:12.000]  是甚麼原因
[00:10:12.000 --> 00:10:14.000]  是因為世上總有很多
[00:10:14.000 --> 00:10:16.000]  你自己自我封鎖的信號
[00:10:16.000 --> 00:10:18.000]  你期望的
[00:10:18.000 --> 00:10:20.000]  符合自己心中期望的
[00:10:20.000 --> 00:10:22.000]  過世傳
[00:10:22.000 --> 00:10:24.000]  尋求你指令
[00:10:24.000 --> 00:10:26.000]  上帝殊滅自己所決定的
[00:10:26.000 --> 00:10:28.000]  祝福我吧祝福自己
[00:10:28.000 --> 00:10:30.000]  尋求你指令
[00:10:30.000 --> 00:10:32.000]  上帝用自己的時間
[00:10:32.000 --> 00:10:34.000]  去成就自己的願望
[00:10:34.000 --> 00:10:36.000]  但是
[00:10:36.000 --> 00:10:38.000]  我為自己
[00:10:38.000 --> 00:10:40.000]  這樣去尋求
[00:10:40.000 --> 00:10:42.000]  生命的低點
[00:10:42.000 --> 00:10:44.000]  是阿拉丁神德裡的動力
[00:10:44.000 --> 00:10:46.000]  同樣叉叉
[00:10:46.000 --> 00:10:48.000]  這樣的咒語
[00:10:48.000 --> 00:10:50.000]  上帝就是讀使你的
[00:10:50.000 --> 00:10:52.000]  就你應該去尋求
[00:10:52.000 --> 00:10:54.000]  因此
[00:10:54.000 --> 00:10:56.000]  當你現在
[00:10:56.000 --> 00:10:58.000]  無人無雞
[00:10:58.000 --> 00:11:00.000]  仍未用
[00:11:00.000 --> 00:11:02.000]  我們提議他的時候
[00:11:02.000 --> 00:11:04.000]  他無彼稻息的
[00:11:04.000 --> 00:11:06.000]  承諾他
[00:11:06.000 --> 00:11:08.000]  其實是一個對你的自我封鎖
[00:11:08.000 --> 00:11:10.000]  信仰者最大的諷刺
[00:11:10.000 --> 00:11:12.000]  他的諷刺
[00:11:12.000 --> 00:11:14.000]  是給你我
[00:11:14.000 --> 00:11:16.000]  但不是
[00:11:16.000 --> 00:11:18.000]  大家看看阿彼七字九字
[00:11:18.000 --> 00:11:20.000]  七字九字到裡面
[00:11:20.000 --> 00:11:22.000]  很清晰的描述他
[00:11:22.000 --> 00:11:24.000]  受苦
[00:11:24.000 --> 00:11:26.000]  甚至是所謂的國慾
[00:11:26.000 --> 00:11:28.000]  是何等的痛苦
[00:11:28.000 --> 00:11:30.000]  他的世俱難
[00:11:30.000 --> 00:11:32.000]  他被欺壓
[00:11:32.000 --> 00:11:34.000]  在受苦的時候他不斷開口
[00:11:34.000 --> 00:11:36.000]  但他仍然鐵鋒
[00:11:36.000 --> 00:11:38.000]  被顯到宰殺之地
[00:11:38.000 --> 00:11:40.000]  要讓兩代節目的贏手
[00:11:40.000 --> 00:11:42.000]  他也不時這樣
[00:11:42.000 --> 00:11:44.000]  不開口
[00:11:44.000 --> 00:11:46.000]  剛才就是
[00:11:46.000 --> 00:11:48.000]  那位位相學的阿派
[00:11:48.000 --> 00:11:50.000]  當代復興的基因
[00:11:50.000 --> 00:11:52.000]  因受欺壓
[00:11:52.000 --> 00:11:54.000]  由守門拖來拼去
[00:11:54.000 --> 00:11:56.000]  至於皇家統席的人
[00:11:56.000 --> 00:11:58.000]  誰想他受兵打
[00:11:58.000 --> 00:12:00.000]  是因為人之力而剪除
[00:12:00.000 --> 00:12:02.000]  是因為我把城的罪過了
[00:12:02.000 --> 00:12:04.000]  但雖然居行
[00:12:04.000 --> 00:12:06.000]  強暴
[00:12:06.000 --> 00:12:08.000]  口中也沒有鬼宅
[00:12:08.000 --> 00:12:10.000]  但非天上奉旨
[00:12:10.000 --> 00:12:12.000]  上帝
[00:12:12.000 --> 00:12:14.000]  在朝至死的時候
[00:12:14.000 --> 00:12:16.000]  上帝幫助他
[00:12:16.000 --> 00:12:18.000]  越採治越重重
[00:12:18.000 --> 00:12:20.000]  但應該是老百姓的屌位
[00:12:20.000 --> 00:12:22.000]  要帶領他的強有主義力
[00:12:22.000 --> 00:12:24.000]  不在這裏對你
[00:12:24.000 --> 00:12:26.000]  強有主義力
[00:12:26.000 --> 00:12:28.000]  是去到劉慧俊之
[00:12:28.000 --> 00:12:30.000]  被描述到復必龍園
[00:12:30.000 --> 00:12:32.000]  烏蘇河的地上
[00:12:32.000 --> 00:12:34.000]  當讀到這篇篇文的時候
[00:12:34.000 --> 00:12:36.000]  或者在西域
[00:12:36.000 --> 00:12:38.000]  在蒙古的經典禮的時候
[00:12:38.000 --> 00:12:40.000]  他們應該會想
[00:12:40.000 --> 00:12:42.000]  其實他們是這樣
[00:12:42.000 --> 00:12:44.000]  腐敗耶穌基督的
[00:12:44.000 --> 00:12:46.000]  或者這些問題
[00:12:46.000 --> 00:12:48.000]  對我們
[00:12:48.000 --> 00:12:50.000]  今天的人
[00:12:50.000 --> 00:12:52.000]  我們真是明白
[00:12:52.000 --> 00:12:53.000]  如果是
[00:12:53.000 --> 00:12:55.000]  我知耶穌是耶稣化的
[00:12:55.000 --> 00:12:57.000]  我知耶穌是主
[00:12:57.000 --> 00:12:59.000]  是人的知識我們明白的
[00:12:59.000 --> 00:13:01.000]  不過
[00:13:01.000 --> 00:13:03.000]  我想挑戰大家的是
[00:13:03.000 --> 00:13:05.000]  你一定明白
[00:13:05.000 --> 00:13:07.000]  有道成肉身的請求
[00:13:07.000 --> 00:13:09.000]  一是堆比
[00:13:09.000 --> 00:13:11.000]  上帝
[00:13:11.000 --> 00:13:13.000]  二是寫給基督
[00:13:13.000 --> 00:13:15.000]  當耶穌基督
[00:13:15.000 --> 00:13:17.000]  在這些時候
[00:13:17.000 --> 00:13:19.000]  對我們挑戰
[00:13:19.000 --> 00:13:21.000]  對我們要求是怎樣的
[00:13:21.000 --> 00:13:25.000]  這篇經典禮
[00:13:25.000 --> 00:13:27.000]  有三個
[00:13:27.000 --> 00:13:29.000]  有三個
[00:13:29.000 --> 00:13:31.000]  的評核
[00:13:31.000 --> 00:13:33.000]  一是演練大學
[00:13:33.000 --> 00:13:35.000]  很尊重
[00:13:35.000 --> 00:13:37.000]  有三個字
[00:13:37.000 --> 00:13:39.000]  最重要的
[00:13:39.000 --> 00:13:41.000]  其實是他幫仇同苦
[00:13:41.000 --> 00:13:43.000]  以後經典禮
[00:13:43.000 --> 00:13:45.000]  我先講一下
[00:13:45.000 --> 00:13:47.000]  他被藐視
[00:13:47.000 --> 00:13:49.000]  要先做評論
[00:13:49.000 --> 00:13:51.000]  第一個他被藐視
[00:13:51.000 --> 00:13:53.000]  我們可以把這些人認輸
[00:13:53.000 --> 00:13:55.000]  耶穌就是認輸
[00:13:55.000 --> 00:13:57.000]  所以他會藐視他
[00:13:57.000 --> 00:13:59.000]  認識他
[00:13:59.000 --> 00:14:01.000]  甚至可以認得
[00:14:01.000 --> 00:14:03.000]  有些人就是這樣
[00:14:03.000 --> 00:14:05.000]  藐視
[00:14:05.000 --> 00:14:07.000]  認識耶穌
[00:14:07.000 --> 00:14:09.000]  但他認識了基督
[00:14:09.000 --> 00:14:11.000]  我想挑戰大家的是
[00:14:11.000 --> 00:14:13.000]  黃色科普文
[00:14:13.000 --> 00:14:15.000]  他被藐視
[00:14:15.000 --> 00:14:17.000]  和我同家不尊重他
[00:14:17.000 --> 00:14:19.000]  和我同家不尊重他
[00:14:19.000 --> 00:14:21.000]  會不會
[00:14:21.000 --> 00:14:23.000]  包括選我呢
[00:14:23.000 --> 00:14:29.000]  你知不知道
[00:14:29.000 --> 00:14:31.000]  我這輩子都在尋找
[00:14:31.000 --> 00:14:33.000]  楊大仁
[00:14:33.000 --> 00:14:35.000]  歷史歷代的基督徒
[00:14:35.000 --> 00:14:37.000]  當代的基督徒
[00:14:37.000 --> 00:14:39.000]  包括你和我
[00:14:39.000 --> 00:14:41.000]  在座我一齊
[00:14:41.000 --> 00:14:43.000]  在陸地拜上的荷爾蒙
[00:14:43.000 --> 00:14:47.000]  我不知你知不知
[00:14:47.000 --> 00:14:49.000]  但我不能太討厭
[00:14:49.000 --> 00:14:51.000]  因為這個荷爾蒙
[00:14:51.000 --> 00:14:53.000]  最少
[00:14:53.000 --> 00:14:55.000]  包括當時
[00:14:55.000 --> 00:14:57.000]  已經侍龍了上第四十幾年的
[00:14:57.000 --> 00:14:59.000]  荷爾塞亞
[00:14:59.000 --> 00:15:01.000]  眾生
[00:15:01.000 --> 00:15:03.000]  的荷爾塞亞
[00:15:03.000 --> 00:15:05.000]  連荷爾塞亞都認罪
[00:15:05.000 --> 00:15:07.000]  你和我
[00:15:07.000 --> 00:15:09.000]  是永遠都認罪
[00:15:09.000 --> 00:15:11.000]  想想 發洩一下
[00:15:11.000 --> 00:15:13.000]  在所有事情上
[00:15:13.000 --> 00:15:15.000]  你讓主
[00:15:15.000 --> 00:15:17.000]  居所為嗎
[00:15:17.000 --> 00:15:21.000]  那是自己
[00:15:21.000 --> 00:15:23.000]  還是我們一家人
[00:15:23.000 --> 00:15:25.000]  條材 健康
[00:15:25.000 --> 00:15:27.000]  地位
[00:15:27.000 --> 00:15:29.000]  甚至情緒
[00:15:29.000 --> 00:15:31.000]  才是最重要的
[00:15:31.000 --> 00:15:33.000]  或者
[00:15:33.000 --> 00:15:35.000]  不夠這個善良
[00:15:35.000 --> 00:15:39.000]  很可能
[00:15:39.000 --> 00:15:41.000]  我們不夠尊重他
[00:15:41.000 --> 00:15:43.000]  現在這段時間
[00:15:43.000 --> 00:15:45.000]  我很有繼承力
[00:15:45.000 --> 00:15:47.000]  那段時間
[00:15:47.000 --> 00:15:49.000]  或很長的時間
[00:15:49.000 --> 00:15:51.000]  我都在做小年輕的導師
[00:15:51.000 --> 00:15:53.000]  小年輕是一餐宿
[00:15:53.000 --> 00:15:55.000]  什麼呢 你也是
[00:15:55.000 --> 00:15:57.000]  幸好當時的年輕人
[00:15:57.000 --> 00:15:59.000]  跟我說 我不奇怪
[00:15:59.000 --> 00:16:01.000]  我只是教導他們
