
[00:00:00.000 --> 00:00:02.520]  今天的講題是比較特別一點的
[00:03:59.240 --> 00:04:01.240]  應該輪不到我的
[00:04:01.240 --> 00:04:03.240]  可能有特別的魔法
[00:04:03.240 --> 00:04:05.240]  即是浸到隔壁的車
[00:04:05.240 --> 00:04:07.240]  去到那裡突然間封鎖
[00:04:07.240 --> 00:04:08.240]  接著魔勢出現
[00:04:08.240 --> 00:04:10.240]  紅海都要分開
[00:04:10.240 --> 00:04:11.240]  我不明白的
[00:04:11.240 --> 00:04:13.240]  或者孤陋寡聞
[00:04:13.240 --> 00:04:14.240]  沒那麼巧吧
[00:04:14.240 --> 00:04:16.240]  又或者我剛剛拍的沒事吧
[00:04:16.240 --> 00:04:18.240]  我都是在說
[00:04:18.240 --> 00:04:20.240]  我是不明白的
[00:04:20.240 --> 00:04:21.240]  每一次其實我們知道
[00:04:21.240 --> 00:04:24.240]  有這些災難我們要準備好的
[00:04:24.240 --> 00:04:25.240]  是不是
[00:04:25.240 --> 00:04:26.240]  明白嗎
[00:04:26.240 --> 00:04:27.240]  剛才我說的
[00:04:27.240 --> 00:04:29.240]  正如現在天氣又會反常
[00:04:29.240 --> 00:04:34.240]  或者戰爭也都越來越澎湃
[00:04:34.240 --> 00:04:35.240]  好像幾個國家
[00:04:35.240 --> 00:04:38.240]  大背後有幾十個國家在打
[00:04:38.240 --> 00:04:39.240]  又或者這樣
[00:04:39.240 --> 00:04:40.240]  我不知道大家知不知道
[00:04:40.240 --> 00:04:41.240]  兩天前又有件事
[00:04:41.240 --> 00:04:44.240]  除了七七節之外
[00:04:44.240 --> 00:04:47.240]  再公佈了第四批UAP
[00:04:47.240 --> 00:04:48.240]  知不知道UAP
[00:04:48.240 --> 00:04:50.240]  UAP即是UFO
[00:04:50.240 --> 00:04:54.240]  即是Unidentified Flying Object的新版
[00:04:54.240 --> 00:04:56.240]  叫UAP
[00:04:56.240 --> 00:04:57.240]  是什麼呢
[00:04:57.240 --> 00:04:58.240]  Unidentified
[00:04:58.240 --> 00:04:59.240]  A是什麼
[00:04:59.240 --> 00:05:00.240]  Anomalous
[00:05:00.240 --> 00:05:01.240]  即是
[00:05:01.240 --> 00:05:04.240]  你是不知道一個異象
[00:05:04.240 --> 00:05:05.240]  Phenomena
[00:05:05.240 --> 00:05:06.240]  不單止飛
[00:05:06.240 --> 00:05:07.240]  在不同的現象
[00:05:07.240 --> 00:05:08.240]  出現第四批
[00:05:08.240 --> 00:05:09.240]  很多人問
[00:05:09.240 --> 00:05:10.240]  陳牧師那些是什麼
[00:05:10.240 --> 00:05:11.240]  那些聖經是怎麼演繹的
[00:05:11.240 --> 00:05:12.240]  是不是真的有外星人
[00:05:12.240 --> 00:05:13.240]  我也會試
[00:05:13.240 --> 00:05:15.240]  有些方向去
[00:05:15.240 --> 00:05:16.240]  不單止這樣
[00:05:16.240 --> 00:05:17.240]  還有AI
[00:05:17.240 --> 00:05:19.240]  例如AI教父
[00:05:19.240 --> 00:05:21.240]  一個諾貝爾得獎者
[00:05:21.240 --> 00:05:25.240]  叫Jeffrey Hinton
[00:05:25.240 --> 00:05:28.240]  他說到AI已經發展到一個地步
[00:05:28.240 --> 00:05:30.240]  有百分之十到二十的機會
[00:05:30.240 --> 00:05:32.240]  人類被AI殲滅
[00:05:32.240 --> 00:05:34.240]  我不知道大家有沒有看過
[00:05:34.240 --> 00:05:36.240]  一套叫Terminator
[00:05:36.240 --> 00:05:37.240]  我覺得好看
[00:05:37.240 --> 00:05:39.240]  每次看我都幻想自己
[00:05:39.240 --> 00:05:41.240]  不是諾斯華辛尼加
[00:05:41.240 --> 00:05:43.240]  那種肌肉
[00:05:43.240 --> 00:05:45.240]  就是另一個叫John
[00:05:45.240 --> 00:05:47.240]  被人追殺的人類
[00:05:47.240 --> 00:05:49.240]  因為我都叫John
[00:05:49.240 --> 00:05:50.240]  在旁邊說
[00:05:50.240 --> 00:05:52.240]  原來陳牧師叫John
[00:05:52.240 --> 00:05:56.240]  但是原來不是一個科幻片
[00:05:56.240 --> 00:05:58.240]  這個諾貝爾得獎者
[00:05:58.240 --> 00:06:00.240]  其實三年前已經辭了
[00:06:00.240 --> 00:06:01.240]  Google
[00:06:01.240 --> 00:06:05.240]  本來是首席幫助他發展AI
[00:06:05.240 --> 00:06:07.240]  他公認是AI教父
[00:06:07.240 --> 00:06:10.240]  還有牛津的數學教授
[00:06:10.240 --> 00:06:11.240]  叫John Lennart
[00:06:11.240 --> 00:06:13.240]  是一個基督徒
[00:06:13.240 --> 00:06:16.240]  他也是非常出名的數學教授
[00:06:16.240 --> 00:06:18.240]  他在屬靈場覺得
[00:06:18.240 --> 00:06:22.240]  魔鬼很可能在末世利用AI毀滅世
[00:06:22.240 --> 00:06:23.240]  這代表什麼呢
[00:06:23.240 --> 00:06:24.240]  剛才我講到上個星期
[00:06:24.240 --> 00:06:26.240]  梁牧師去到前一半
[00:06:26.240 --> 00:06:28.240]  講到耶路撒冷當日被毀
[00:06:28.240 --> 00:06:31.240]  接著慢慢耶穌講未來的時代
[00:06:31.240 --> 00:06:36.240]  牽涉到全宇宙終極的事件
[00:06:36.240 --> 00:06:39.240]  災難的細節
[00:06:39.240 --> 00:06:43.240]  今天我們要進行這一篇講題
[00:06:43.240 --> 00:06:45.240]  而這一篇講題是非一般的講題
[00:06:45.240 --> 00:06:47.240]  所以跟我們旁邊的人說一說
[00:06:47.240 --> 00:06:51.240]  準備好啊
[00:06:51.240 --> 00:06:52.240]  每一堂講完之後
[00:06:52.240 --> 00:06:55.240]  大家的樣子都像你們現在這麼兇
[00:06:55.240 --> 00:06:57.240]  我們看看究竟有什麼講
[00:06:57.240 --> 00:07:00.240]  今天我們有三個主點我們會看
[00:07:00.240 --> 00:07:01.240]  第一個主點
[00:07:01.240 --> 00:07:03.240]  我馬上進去25節到28節
[00:07:03.240 --> 00:07:04.240]  我們一起說好不好
[00:07:04.240 --> 00:07:09.240]  123 日月星辰要顯出異兆
[00:07:35.240 --> 00:07:39.240]  一個場景
[00:07:39.240 --> 00:07:42.240]  場景涉及什麼呢
[00:07:42.240 --> 00:07:43.240]  我先用藍色
[00:07:43.240 --> 00:07:47.240]  藍色第一個是日月星
[00:07:47.240 --> 00:07:52.240]  接著還有地上海中還有天勢
[00:07:52.240 --> 00:07:54.240]  即是包括什麼
[00:07:54.240 --> 00:07:56.240]  包括所有東西
[00:07:56.240 --> 00:07:59.240]  異兆都包括了
[00:07:59.240 --> 00:08:01.240]  無可避免
[00:08:01.240 --> 00:08:03.240]  無人可以豁免
[00:08:03.240 --> 00:08:07.240]  他說日月星顯出異兆
[00:08:07.240 --> 00:08:12.240]  列國有地上的邦國有困苦
[00:08:12.240 --> 00:08:13.240]  海中的波浪
[00:08:13.240 --> 00:08:17.240]  可能是說當時將會面臨極端的事情
[00:08:17.240 --> 00:08:20.240]  地震海嘯風暴
[00:08:20.240 --> 00:08:24.240]  或者日月星顯出異兆
[00:08:24.240 --> 00:08:25.240]  即是同一時間
[00:08:25.240 --> 00:08:27.240]  不簡單
[00:08:27.240 --> 00:08:28.240]  是涉及什麼呢
[00:08:28.240 --> 00:08:32.240]  並且可能是宇宙界有關的東西
[00:08:32.240 --> 00:08:35.240]  當時他描述的狀況
[00:08:35.240 --> 00:08:36.240]  當時不明白
[00:08:36.240 --> 00:08:37.240]  但今天我們很明白
[00:08:37.240 --> 00:08:41.240]  因為我們已經去了地球很多地方
[00:08:41.240 --> 00:08:44.240]  天勢什麼地方都會有
[00:08:44.240 --> 00:08:48.240]  而看完藍色看黃色
[00:08:48.240 --> 00:08:51.240]  當時人的反應會害怕
[00:08:51.240 --> 00:08:53.240]  方方不定
[00:08:53.240 --> 00:08:54.240]  見到震動
[00:08:54.240 --> 00:08:58.240]  而人會魂不附體
[00:08:58.240 --> 00:08:59.240]  什麼叫魂不附體呢
[00:08:59.240 --> 00:09:01.240]  中國人有句說話很有趣
[00:09:01.240 --> 00:09:03.240]  三魂不見了甚麼
[00:09:03.240 --> 00:09:04.240]  七魄
[00:09:04.240 --> 00:09:06.240]  你旁邊那個魄
[00:09:06.240 --> 00:09:07.240]  不是那個魄
[00:09:07.240 --> 00:09:09.240]  那個是道教思想
[00:09:09.240 --> 00:09:10.240]  好像什麼都沒有
[00:09:10.240 --> 00:09:11.240]  不知如何是好
[00:09:11.240 --> 00:09:12.240]  很怕無助
[00:09:12.240 --> 00:09:13.240]  什麼都做了
[00:09:13.240 --> 00:09:15.240]  什麼都做了
[00:09:15.240 --> 00:09:17.240]  都沒有用
[00:09:17.240 --> 00:09:19.240]  末世是這樣
[00:09:19.240 --> 00:09:20.240]  我們現在很多事情
[00:09:20.240 --> 00:09:21.240]  在疫情困難
[00:09:21.240 --> 00:09:23.240]  我們做了有用
[00:09:23.240 --> 00:09:24.240]  可以嗎
[00:09:24.240 --> 00:09:26.240]  而到時是沒有用
[00:09:26.240 --> 00:09:28.240]  做完都沒有了
[00:09:28.240 --> 00:09:30.240]  明白了
[00:09:30.240 --> 00:09:32.240]  我當然知道
[00:09:32.240 --> 00:09:33.240]  除了在這裡描述
[00:09:33.240 --> 00:09:34.240]  還有啟示錄
[00:09:34.240 --> 00:09:36.240]  馬太坊等等
[00:09:36.240 --> 00:09:37.240]  但以理書
[00:09:37.240 --> 00:09:40.240]  甚至他在其他書卷描述到
[00:09:40.240 --> 00:09:42.240]  當日發生的事
[00:09:42.240 --> 00:09:44.240]  可以無助到
[00:09:44.240 --> 00:09:47.240]  無論物價
[00:09:47.240 --> 00:09:48.240]  經濟崩潰
[00:09:48.240 --> 00:09:50.240]  人與人之間的爭鬥
[00:09:50.240 --> 00:09:51.240]  等等
[00:09:51.240 --> 00:09:53.240]  不過綠色就出現了
[00:09:53.240 --> 00:09:54.240]  他沒有停在那裏
[00:09:54.240 --> 00:09:55.240]  綠色就在那一刻
[00:09:55.240 --> 00:09:56.240]  人會很害怕
[00:09:56.240 --> 00:09:58.240]  我們回想以前
[00:09:58.240 --> 00:10:00.240]  疫情等等初時都很害怕
[00:10:00.240 --> 00:10:01.240]  但是
[00:10:01.240 --> 00:10:03.240]  那時不單是這樣
[00:10:03.240 --> 00:10:05.240]  疫情我們怕都買到東西
[00:10:05.240 --> 00:10:07.240]  遲一個星期
[00:10:07.240 --> 00:10:08.240]  這些醋買這麼多沒用
[00:10:08.240 --> 00:10:09.240]  你不喝的
[00:10:09.240 --> 00:10:11.240]  你口罩買幾箱
[00:10:11.240 --> 00:10:13.240]  最多都是種一下
[00:10:13.240 --> 00:10:16.240]  到時是買不到的
[00:10:16.240 --> 00:10:17.240]  完了
[00:10:17.240 --> 00:10:18.240]  沒得補給
[00:10:18.240 --> 00:10:19.240]  你明白嗎
[00:10:19.240 --> 00:10:22.240]  你想想如果這樣不斷發生
[00:10:22.240 --> 00:10:23.240]  人會害怕的
[00:10:23.240 --> 00:10:24.240]  不過
[00:10:24.240 --> 00:10:25.240]  耶穌說
[00:10:25.240 --> 00:10:27.240]  我告訴你的預兆
[00:10:27.240 --> 00:10:29.240]  就是告訴你不用怕
[00:10:29.240 --> 00:10:31.240]  你們在摧毀地球
[00:10:31.240 --> 00:10:33.240]  你們在打仗
[00:10:33.240 --> 00:10:35.240]  你們可以令到
[00:10:35.240 --> 00:10:37.240]  溫度上升
[00:10:37.240 --> 00:10:39.240]  碳排放不理
[00:10:39.240 --> 00:10:41.240]  你摧毀的時刻
[00:10:41.240 --> 00:10:42.240]  我要回來
[00:10:42.240 --> 00:10:43.240]  而回來
[00:10:43.240 --> 00:10:44.240]  你就不用怕
[00:10:44.240 --> 00:10:47.240]  因為越去到這樣的狀況
[00:10:47.240 --> 00:10:48.240]  就等於
[00:10:48.240 --> 00:10:52.240]  耶穌會臨近
[00:10:52.240 --> 00:10:56.240]  我們要從驚慌失措到挺身昂首
[00:10:56.240 --> 00:10:59.240]  我們不單止到未來
[00:10:59.240 --> 00:11:01.240]  希望我們的世代不發生
[00:11:01.240 --> 00:11:02.240]  不過
[00:11:02.240 --> 00:11:03.240]  聖經描述的這個狀況
[00:11:03.240 --> 00:11:05.240]  真的這幾十年才有
[00:11:05.240 --> 00:11:07.240]  過去二十年都沒有發生
[00:11:07.240 --> 00:11:09.240]  這幾十年才有可能
[00:11:09.240 --> 00:11:10.240]  因為科技的發展
[00:11:10.240 --> 00:11:12.240]  特別是這二十年
[00:11:12.240 --> 00:11:14.240]  就有這樣的條件
[00:11:14.240 --> 00:11:16.240]  所以這裡說一件事
[00:11:16.240 --> 00:11:18.240]  在那個狀況裏面
[00:11:18.240 --> 00:11:20.240]  我們更加要知道
[00:11:20.240 --> 00:11:23.240]  主的日子臨近
[00:11:23.240 --> 00:11:25.240]  今天我們給你的就是
[00:11:25.240 --> 00:11:27.240]  我們清晰地用眼光去看看
[00:11:27.240 --> 00:11:31.240]  不是正正在那個環境的困難
[00:11:31.240 --> 00:11:32.240]  震動
[00:11:32.240 --> 00:11:34.240]  宇宙的動盪
[00:11:34.240 --> 00:11:36.240]  是上帝迎而掌權
[00:11:36.240 --> 00:11:38.240]  我告訴你將會有什麼事
[00:11:38.240 --> 00:11:40.240]  災難可以很大
[00:11:40.240 --> 00:11:44.240]  但是救主越來越臨近
[00:11:44.240 --> 00:11:46.240]  這個要非常重要
[00:11:46.240 --> 00:11:49.240]  我們現在不是說科幻電影
[00:11:49.240 --> 00:11:50.240]  而是那些事情正在發生
[00:11:50.240 --> 00:11:52.240]  因為我會說多一點
[00:11:52.240 --> 00:11:55.240]  但是我又會用馬太福音來多個角度
[00:11:55.240 --> 00:11:57.240]  看看究竟又會是什麼
[00:11:57.240 --> 00:11:58.240]  我們先看看
[00:11:58.240 --> 00:12:00.240]  馬太福音二十四章二十九到三十字
[00:12:00.240 --> 00:12:01.240]  一起讀
[00:12:01.240 --> 00:12:04.240]  哪些日子的災難一過去
[00:12:04.240 --> 00:12:06.240]  入口就變黑了
[00:12:06.240 --> 00:12:08.240]  月亮也不放光
[00:12:08.240 --> 00:12:11.240]  眾星要從以上墜落
[00:12:11.240 --> 00:12:13.240]  一切都要震動
[00:12:13.240 --> 00:12:16.240]  哪時人人子的笑頭要延在天上
[00:12:16.240 --> 00:12:19.240]  地上的蠻族都要愛護
[00:12:19.240 --> 00:12:22.240]  他們要看見人子有能力
[00:12:22.240 --> 00:12:23.240]  有大榮耀
[00:12:23.240 --> 00:12:25.240]  踏出天上的黃昏
[00:12:25.240 --> 00:12:27.240]  他要猜疑使者
[00:12:27.240 --> 00:12:29.240]  用武統的大聲
[00:12:29.240 --> 00:12:31.240]  將他的算盲
[00:12:31.240 --> 00:12:32.240]  從四方
[00:12:32.240 --> 00:12:33.240]  從天這邊
[00:12:33.240 --> 00:12:34.240]  到天那邊
[00:12:34.240 --> 00:12:36.240]  都照墜落
[00:12:36.240 --> 00:12:38.240]  他說入口變黑
[00:12:38.240 --> 00:12:40.240]  月亮不放光
[00:12:40.240 --> 00:12:42.240]  我相信不是單單是日蝕
[00:12:42.240 --> 00:12:44.240]  是同一時間日日夜夜發生
[00:12:44.240 --> 00:12:46.240]  並且眾星掉落
[00:12:46.240 --> 00:12:47.240]  什麼狀況會是這樣
[00:12:50.240 --> 00:12:51.240]  大災難
[00:12:51.240 --> 00:12:52.240]  打仗
[00:12:52.240 --> 00:12:53.240]  核爆
[00:12:53.240 --> 00:12:54.240]  核廢料
[00:12:54.240 --> 00:12:55.240]  遮蓋了
[00:12:55.240 --> 00:12:56.240]  不知道
[00:12:56.240 --> 00:12:57.240]  我不知道
[00:12:57.240 --> 00:12:59.240]  是今天才可能會發生
[00:12:59.240 --> 00:13:00.240]  我不是叫大家害怕
[00:13:00.240 --> 00:13:02.240]  我不是叫大家聽完之後
[00:13:02.240 --> 00:13:03.240]  去買米放在家裡
[00:13:03.240 --> 00:13:05.240]  我不是那種
[00:13:05.240 --> 00:13:07.240]  我描述的狀況
[00:13:07.240 --> 00:13:09.240]  是以往沒有這個科技
[00:13:09.240 --> 00:13:11.240]  不會發生的事
[00:13:11.240 --> 00:13:13.240]  還有他說到
[00:13:13.240 --> 00:13:15.240]  蠻族都要哭號
[00:13:15.240 --> 00:13:16.240]  現在還未到
[00:13:16.240 --> 00:13:19.240]  現在有很多地方受苦
[00:13:19.240 --> 00:13:21.240]  有很多還在享受
[00:13:21.240 --> 00:13:23.240]  歐洲已經熱死
[00:13:23.240 --> 00:13:24.240]  因為不賣冷氣
[00:13:24.240 --> 00:13:25.240]  歐洲不賣冷氣
[00:13:25.240 --> 00:13:27.240]  賣冷氣要申請
[00:13:27.240 --> 00:13:30.240]  他們的目標是要碳排放平衡
[00:13:30.240 --> 00:13:32.240]  不過有些地方就管你
[00:13:32.240 --> 00:13:33.240]  你就受苦
[00:13:33.240 --> 00:13:34.240]  我就繼續碳
[00:13:34.240 --> 00:13:35.240]  行不行
[00:13:35.240 --> 00:13:36.240]  是這樣
[00:13:36.240 --> 00:13:38.240]  不過歐洲佔了全球幾個百分比
[00:13:38.240 --> 00:13:39.240]  他繼續節省
[00:13:39.240 --> 00:13:41.240]  是幫不了九十幾個百分比
[00:13:41.240 --> 00:13:43.240]  就是說還未到蠻族
[00:13:43.240 --> 00:13:47.240]  不過就快會有些地方受苦了
[00:13:47.240 --> 00:13:48.240]  他跟我們說
[00:13:48.240 --> 00:13:49.240]  不單止我們有眼光
[00:13:49.240 --> 00:13:51.240]  要知道什麼是仰望主
[00:13:51.240 --> 00:13:53.240]  還有我們要聚集
[00:13:53.240 --> 00:13:55.240]  他在說天那邊
[00:13:55.240 --> 00:13:57.240]  天這邊
[00:13:57.240 --> 00:13:59.240]  我們聚集起來
[00:13:59.240 --> 00:14:01.240]  我們順道不要怕
[00:14:01.240 --> 00:14:02.240]  聚集起來
[00:14:02.240 --> 00:14:03.240]  當日其實疫情也是
[00:14:03.240 --> 00:14:04.240]  如果大家記得
[00:14:04.240 --> 00:14:05.240]  如果你們回雅庚
[00:14:05.240 --> 00:14:07.240]  當時我們知道
[00:14:07.240 --> 00:14:08.240]  有人繼續有工作
[00:14:08.240 --> 00:14:09.240]  有糧出
[00:14:09.240 --> 00:14:10.240]  正
[00:14:10.240 --> 00:14:11.240]  但是有人沒有工作
[00:14:11.240 --> 00:14:12.240]  沒有糧出
[00:14:12.240 --> 00:14:13.240]  我們當時就提議
[00:14:13.240 --> 00:14:14.240]  一件事就是
[00:14:14.240 --> 00:14:15.240]  如果你有工作
[00:14:15.240 --> 00:14:16.240]  又不用上班
[00:14:16.240 --> 00:14:17.240]  又有糧出
[00:14:17.240 --> 00:14:19.240]  你先不要這麼開心
[00:14:19.240 --> 00:14:21.240]  請你拿一個月半的人工
[00:14:21.240 --> 00:14:23.240]  給你周邊的親友
[00:14:23.240 --> 00:14:24.240]  沒有工作
[00:14:24.240 --> 00:14:25.240]  沒有糧出
[00:14:25.240 --> 00:14:26.240]  你幫他
[00:14:26.240 --> 00:14:27.240]  行不行
[00:14:27.240 --> 00:14:28.240]  記不記得
[00:14:28.240 --> 00:14:29.240]  我們不可以散
[00:14:29.240 --> 00:14:31.240]  我們要互相守望
[00:14:31.240 --> 00:14:32.240]  行不行
[00:14:32.240 --> 00:14:33.240]  更加珍惜
[00:14:33.240 --> 00:14:34.240]  究竟要怎樣走下去
[00:14:34.240 --> 00:14:36.240]  有些很重要的東西要知道
[00:14:36.240 --> 00:14:37.240]  好了
[00:14:37.240 --> 00:14:38.240]  裏面描述
[00:14:38.240 --> 00:14:39.240]  看見人之有靈
[00:14:39.240 --> 00:14:40.240]  大榮耀
[00:14:40.240 --> 00:14:41.240]  他未降臨之前
[00:14:41.240 --> 00:14:43.240]  會有一段日子
[00:14:43.240 --> 00:14:44.240]  我們要度過
[00:14:44.240 --> 00:14:45.240]  好了
[00:14:45.240 --> 00:14:46.240]  再看下去
[00:14:46.240 --> 00:14:47.240]  我們繼續讀
[00:14:47.240 --> 00:14:48.240]  第六第八節
[00:14:48.240 --> 00:14:49.240]  一二三
[00:14:49.240 --> 00:14:50.240]  你們也要聽見
[00:14:50.240 --> 00:14:52.240]  打仗和打仗的風聲
[00:14:52.240 --> 00:15:08.240]  他們繼續說
[00:15:08.240 --> 00:15:09.240]  你說打仗
[00:15:09.240 --> 00:15:10.240]  以往也有
[00:15:10.240 --> 00:15:11.240]  全世界大戰
[00:15:11.240 --> 00:15:13.240]  是現在才有
[00:15:13.240 --> 00:15:14.240]  這一百年
