
[00:00:00.000 --> 00:00:03.000]  好 弟兄姊妹 大家好
[00:02:44.000 --> 00:02:46.000]  大家有沒有留意
[00:02:46.000 --> 00:02:48.000]  這個影有一面牆
[00:02:48.000 --> 00:02:51.000]  我想做裝修的師傅
[00:02:51.000 --> 00:02:54.000]  如果有些弟兄姊妹都知道裝修
[00:02:54.000 --> 00:02:57.000]  這個叫主題牆
[00:02:57.000 --> 00:02:59.000]  其實你們家裡
[00:02:59.000 --> 00:03:01.000]  都可能有一些叫主題牆的
[00:03:01.000 --> 00:03:04.000]  這個就是我們下面的主題牆
[00:03:04.000 --> 00:03:07.000]  大家看到這個主題牆
[00:03:07.000 --> 00:03:09.000]  覺得有什麼特別
[00:03:09.000 --> 00:03:11.000]  有什麼特別
[00:03:11.000 --> 00:03:13.000]  一格格
[00:03:13.000 --> 00:03:16.000]  其實這個主題牆
[00:03:16.000 --> 00:03:19.000]  是殺蟲的比喻
[00:03:19.000 --> 00:03:22.000]  是代表一些殺蟲的田
[00:03:22.000 --> 00:03:24.000]  不同的田
[00:03:24.000 --> 00:03:27.000]  大家有沒有看到地下都互相呼應
[00:03:27.000 --> 00:03:29.000]  不過現在我們的地下不是這樣的了
[00:03:29.000 --> 00:03:32.000]  因為比天竺
[00:03:32.000 --> 00:03:34.000]  不是 山竹和天甲
[00:03:34.000 --> 00:03:36.000]  山竹的時候大家知不知道
[00:03:36.000 --> 00:03:37.000]  很厲害
[00:03:37.000 --> 00:03:39.000]  打爛了我們的窗
[00:03:39.000 --> 00:03:41.000]  是爛了一個窗
[00:03:41.000 --> 00:03:42.000]  我未曾試見過
[00:03:42.000 --> 00:03:45.000]  我們的窗比你們的窗是大隻的
[00:03:45.000 --> 00:03:47.000]  沒有了一隻窗
[00:03:47.000 --> 00:03:50.000]  飛了去對面工廠大廈那邊
[00:03:50.000 --> 00:03:52.000]  風吹過來22樓
[00:03:52.000 --> 00:03:54.000]  你們31樓更可怕
[00:03:54.000 --> 00:03:57.000]  沒有窗的那種感覺
[00:03:57.000 --> 00:04:02.000]  連地下都全部吹翻了
[00:04:02.000 --> 00:04:05.000]  我們現在的地下是改了木地板
[00:04:05.000 --> 00:04:09.000]  以前這個就雙呼應和主題牆
[00:04:09.000 --> 00:04:11.000]  都是殺蟲的比喻
[00:04:11.000 --> 00:04:12.000]  我覺得很有意思
[00:04:12.000 --> 00:04:17.000]  為什麼我都很想跟大家分享
[00:04:17.000 --> 00:04:20.000]  其實我第一次來到你們的教會
[00:04:20.000 --> 00:04:22.000]  裡面借場用的時候
[00:04:22.000 --> 00:04:25.000]  我又見到你們有點像
[00:04:25.000 --> 00:04:28.000]  難道你們是殺蟲的比喻
[00:04:28.000 --> 00:04:32.000]  以前你一向都是這樣貼法的
[00:04:32.000 --> 00:04:36.000]  我覺得是設計還是這麼巧
[00:04:36.000 --> 00:04:38.000]  你們的主題牆
[00:04:38.000 --> 00:04:41.000]  其實我又覺得非常有意思
[00:04:41.000 --> 00:04:44.000]  在台灣的教會走在一起
[00:04:44.000 --> 00:04:45.000]  他們有個使命
[00:04:45.000 --> 00:04:48.000]  他們的使命就是一起去傳福音
[00:04:48.000 --> 00:04:49.000]  就是殺蟲
[00:04:49.000 --> 00:04:53.000]  我見到全因堂是這樣的時候
[00:04:53.000 --> 00:04:57.000]  會不會真的是特別的啟示呢
[00:04:57.000 --> 00:04:58.000]  好了
[00:04:58.000 --> 00:05:00.000]  介紹這個殺蟲的比喻
[00:05:00.000 --> 00:05:04.000]  所以今天都想跟大家去講這一篇
[00:05:04.000 --> 00:05:05.000]  好了
[00:05:05.000 --> 00:05:08.000]  又講一下我們教會的歷史
[00:05:08.000 --> 00:05:11.000]  大家街坊街裡多些認識
[00:05:11.000 --> 00:05:14.000]  其實我們是2012年先搬進來這裡的
[00:05:14.000 --> 00:05:18.000]  搬進來 進駐柴灣區
[00:05:18.000 --> 00:05:23.000]  我們2017年才在東某在22樓
[00:05:23.000 --> 00:05:27.000]  我們進駐柴灣區以前是在長達那邊的
[00:05:27.000 --> 00:05:28.000]  就是隔壁街
[00:05:28.000 --> 00:05:30.000]  我們搬了好幾次了
[00:05:30.000 --> 00:05:32.000]  我們以前是在利景灣的
[00:05:32.000 --> 00:05:34.000]  三千多呎的地舖來的
[00:05:34.000 --> 00:05:37.000]  一搬一搬到長達那裡
[00:05:37.000 --> 00:05:39.000]  雖然我們是在港同聚會
[00:05:39.000 --> 00:05:41.000]  但是我們的辦公室那裡
[00:05:41.000 --> 00:05:45.000]  一變三千多呎就變成八百多呎
[00:05:45.000 --> 00:05:47.000]  立刻變成擠迫
[00:05:47.000 --> 00:05:50.000]  但是其實我們也開始做食物銀行
[00:05:50.000 --> 00:05:51.000]  愛心糧倉
[00:05:51.000 --> 00:05:53.000]  要擺很多罐頭
[00:05:53.000 --> 00:05:55.000]  非常之擠迫
[00:05:55.000 --> 00:05:56.000]  不知道大家呢
[00:05:56.000 --> 00:06:00.000]  你們貴會是什麼時候來到這裡
[00:06:00.000 --> 00:06:02.000]  多少年了
[00:06:02.000 --> 00:06:05.000]  2002年
[00:06:05.000 --> 00:06:06.000]  2月5日
[00:06:06.000 --> 00:06:09.000]  2017年來到
[00:06:09.000 --> 00:06:12.000]  哦 你們一來就來到這裡
[00:06:12.000 --> 00:06:13.000]  跟我們一樣
[00:06:13.000 --> 00:06:16.000]  我們也是17年就在東某裡面
[00:06:16.000 --> 00:06:19.000]  我們22樓 你們是31樓
[00:06:19.000 --> 00:06:21.000]  都是17年
[00:06:21.000 --> 00:06:24.000]  哇 原來挺有緣的
[00:06:24.000 --> 00:06:26.000]  上帝將我們編織在一起
[00:06:26.000 --> 00:06:28.000]  去做侍奉
[00:06:28.000 --> 00:06:31.000]  好了 剛才也說到
[00:06:31.000 --> 00:06:34.000]  我們有一點背景向你們問安
[00:06:34.000 --> 00:06:37.000]  我們剛才看的那段經文
[00:06:37.000 --> 00:06:39.000]  其實在《馬太福音》那裡
[00:06:39.000 --> 00:06:40.000]  交代一下
[00:06:40.000 --> 00:06:42.000]  《馬太福音》說多一點背景
[00:06:42.000 --> 00:06:44.000]  因為我常常說到
[00:06:44.000 --> 00:06:47.000]  或者跟弟兄姊妹分享聖經的時候
[00:06:47.000 --> 00:06:49.000]  也說了一樣東西很重要的
[00:06:49.000 --> 00:06:52.000]  希望不要只見樹木不見林
[00:06:52.000 --> 00:06:54.000]  如果看那一段經文
[00:06:54.000 --> 00:06:56.000]  看多一點 看闊一點
[00:06:56.000 --> 00:06:57.000]  看前文後理
[00:06:57.000 --> 00:07:01.000]  這樣你就會對經文拿捏得比較準確
[00:07:01.000 --> 00:07:05.000]  更加闊一點 看根本整個《馬太福音》
[00:07:05.000 --> 00:07:07.000]  主線是說什麼
[00:07:07.000 --> 00:07:11.000]  《馬太福音》其實很主力說了一個主題
[00:07:11.000 --> 00:07:13.000]  就是天國的主題
[00:07:13.000 --> 00:07:16.000]  其實《馬太福音》裡面有五段講道
[00:07:16.000 --> 00:07:18.000]  就是五段的內容
[00:07:18.000 --> 00:07:20.000]  這五段分別就是
[00:07:20.000 --> 00:07:21.000]  大家都很熟悉的
[00:07:21.000 --> 00:07:23.000]  一開始就是登山報訓
[00:07:23.000 --> 00:07:26.000]  接著就是耶穌的差遣叛徒
[00:07:26.000 --> 00:07:29.000]  接著就是在十三章裡面
[00:07:29.000 --> 00:07:31.000]  就是天國的比喻
[00:07:31.000 --> 00:07:33.000]  其實天國的比喻裡面
[00:07:33.000 --> 00:07:35.000]  是有七個比喻連著的
[00:07:35.000 --> 00:07:36.000]  是七年比喻
[00:07:36.000 --> 00:07:38.000]  今天講這個殺種的比喻
[00:07:38.000 --> 00:07:41.000]  其實是第一個比喻
[00:07:41.000 --> 00:07:44.000]  七年的比喻都是跟天國有關的
[00:07:44.000 --> 00:07:47.000]  接著就是教會
[00:07:47.000 --> 00:07:49.000]  就是天國在人間
[00:07:49.000 --> 00:07:52.000]  天國在地上彰顯教會
[00:07:52.000 --> 00:07:54.000]  究竟教會的群體是怎樣的呢
[00:07:54.000 --> 00:07:56.000]  最後講到主在來的時候
[00:07:56.000 --> 00:07:59.000]  主在來就是天國的實現
[00:07:59.000 --> 00:08:00.000]  就是主在來的時候
[00:08:00.000 --> 00:08:01.000]  就是我們經常說
[00:08:01.000 --> 00:08:02.000]  already but not yet
[00:08:02.000 --> 00:08:04.000]  就是既制未制
[00:08:04.000 --> 00:08:06.000]  原來主在來就已經是
[00:08:06.000 --> 00:08:09.000]  天國完全的實踐了
[00:08:09.000 --> 00:08:12.000]  這個我們看到《馬太福音》講什麼呢
[00:08:12.000 --> 00:08:13.000]  講天國
[00:08:13.000 --> 00:08:14.000]  祂的形成
[00:08:14.000 --> 00:08:15.000]  祂的進程
[00:08:15.000 --> 00:08:16.000]  祂的進展
[00:08:16.000 --> 00:08:19.000]  還有天國最後的完成
[00:08:19.000 --> 00:08:22.000]  其實是很完整的
[00:08:22.000 --> 00:08:23.000]  在這個《馬太福音》裡面
[00:08:23.000 --> 00:08:25.000]  今天我們就講不了這麼多
[00:08:25.000 --> 00:08:26.000]  不過剛才我說
[00:08:26.000 --> 00:08:28.000]  不想大家只見樹木不見林
[00:08:28.000 --> 00:08:30.000]  放寬一點去看看
[00:08:30.000 --> 00:08:31.000]  好了
[00:08:31.000 --> 00:08:33.000]  剛才講到十三章中間
[00:08:33.000 --> 00:08:37.000]  第三個的講論裡面很高峰
[00:08:37.000 --> 00:08:39.000]  其實是一個七年比喻
[00:08:39.000 --> 00:08:40.000]  大家都很熟悉的
[00:08:40.000 --> 00:08:42.000]  有殺種的比喻
[00:08:42.000 --> 00:08:43.000]  戒菜種的比喻
[00:08:43.000 --> 00:08:46.000]  還有就是發酵的比喻
[00:08:46.000 --> 00:08:48.000]  還有就是尋珍珠
[00:08:48.000 --> 00:08:50.000]  尋寶藏
[00:08:50.000 --> 00:08:54.000]  最後就是失望的比喻
[00:08:54.000 --> 00:08:56.000]  七年的比喻裡面
[00:08:56.000 --> 00:08:59.000]  其實都是有一個推進性的
[00:08:59.000 --> 00:09:01.000]  都是講天國
[00:09:01.000 --> 00:09:03.000]  一開始都會講
[00:09:03.000 --> 00:09:05.000]  一開始就講殺種
[00:09:05.000 --> 00:09:06.000]  天國怎樣形成
[00:09:06.000 --> 00:09:08.000]  誰做主動
[00:09:08.000 --> 00:09:09.000]  發生什麼事
[00:09:09.000 --> 00:09:11.000]  接著就會講
[00:09:11.000 --> 00:09:13.000]  原來有挑戰的
[00:09:13.000 --> 00:09:16.000]  原來在我們去信的過程裡面
[00:09:16.000 --> 00:09:19.000]  天國形成的過程是有挑戰的
[00:09:19.000 --> 00:09:22.000]  記不記得有敗子和物子
[00:09:22.000 --> 00:09:25.000]  原來是有魔鬼在裡面
[00:09:25.000 --> 00:09:27.000]  潛在不放過我們的
[00:09:27.000 --> 00:09:29.000]  人生怎麼會沒有風浪呢
[00:09:29.000 --> 00:09:31.000]  我們教會好好的在這裡
[00:09:31.000 --> 00:09:33.000]  都遇著山竹和天鴿
[00:09:33.000 --> 00:09:35.000]  人生總有風浪的
[00:09:35.000 --> 00:09:39.000]  原來魔鬼同時在這個世界上
[00:09:39.000 --> 00:09:41.000]  天國形成的時候
[00:09:41.000 --> 00:09:42.000]  神招聚祂的子民
[00:09:42.000 --> 00:09:44.000]  但是魔鬼也是張牙舞爪
[00:09:44.000 --> 00:09:46.000]  不放過我們的
[00:09:46.000 --> 00:09:49.000]  裡面會有發酵的比喻
[00:09:49.000 --> 00:09:53.000]  天國裡面是很珍貴的
[00:09:53.000 --> 00:09:55.000]  有尋珍珠和寶藏
[00:09:55.000 --> 00:09:58.000]  最後記不記得殺亡的比喻
[00:09:58.000 --> 00:10:00.000]  當殺了亡出來的時候
[00:10:00.000 --> 00:10:02.000]  就分了一些乳出來
[00:10:02.000 --> 00:10:05.000]  好的和壞的分了出來
[00:10:05.000 --> 00:10:08.000]  好像山羊羊一樣
[00:10:08.000 --> 00:10:10.000]  這是最終的結局
[00:10:10.000 --> 00:10:15.000]  看看經文裡面是這樣說的
[00:10:15.000 --> 00:10:18.000]  有一大堆人聚集
[00:10:18.000 --> 00:10:20.000]  一大堆人聚集
[00:10:20.000 --> 00:10:24.000]  說到有一個人去殺種
[00:10:24.000 --> 00:10:28.000]  說到一大堆人聚集
[00:10:28.000 --> 00:10:29.000]  做什麼呢
[00:10:29.000 --> 00:10:31.000]  是聽耶穌說的這個比喻
[00:10:31.000 --> 00:10:34.000]  耶穌開始說這個比喻
[00:10:34.000 --> 00:10:37.000]  有一個殺種人
[00:10:37.000 --> 00:10:41.000]  我們開始進入經文
[00:10:41.000 --> 00:10:42.000]  今天我都說
[00:10:42.000 --> 00:10:44.000]  可能焦點有一點不同
[00:10:44.000 --> 00:10:46.000]  我不是想跟大家說
[00:10:46.000 --> 00:10:51.000]  土壤上有一些是在爐旁的
[00:10:51.000 --> 00:10:52.000]  有一些是淺土的
[00:10:52.000 --> 00:10:53.000]  有一些是荊棘的
[00:10:53.000 --> 00:10:55.000]  有一些是六十倍
[00:10:55.000 --> 00:10:56.000]  三十倍
[00:10:56.000 --> 00:10:58.000]  一百倍好的
[00:10:58.000 --> 00:11:00.000]  很多時候我們都會聽
[00:11:00.000 --> 00:11:02.000]  殺種殺了出去
[00:11:02.000 --> 00:11:04.000]  我們的回應
[00:11:04.000 --> 00:11:07.000]  土壤就好像我們的心田一樣
[00:11:07.000 --> 00:11:10.000]  但是我今天想轉一轉視角
[00:11:10.000 --> 00:11:12.000]  去看焦點
[00:11:12.000 --> 00:11:13.000]  不是說這些
[00:11:13.000 --> 00:11:15.000]  這些都很重要
[00:11:15.000 --> 00:11:17.000]  但是我想大家都會聽過很多次
[00:11:17.000 --> 00:11:19.000]  我想跟大家說些什麼
[00:11:19.000 --> 00:11:22.000]  我想集中說一下殺種人
[00:11:22.000 --> 00:11:24.000]  剛才我一讀第一段話
[00:11:24.000 --> 00:11:28.000]  有一個人去殺種
[00:11:28.000 --> 00:11:30.000]  究竟這個人是誰呢
[00:11:30.000 --> 00:11:33.000]  今天我們就處理這三個問題
[00:11:33.000 --> 00:11:36.000]  第一就是這個比喻
[00:11:36.000 --> 00:11:38.000]  是跟誰說
[00:11:38.000 --> 00:11:40.000]  殺種人是誰
[00:11:40.000 --> 00:11:43.000]  種子是代表什麼
[00:11:43.000 --> 00:11:46.000]  先解釋簡單一點
[00:11:46.000 --> 00:11:48.000]  種子是代表什麼呢
[00:11:48.000 --> 00:11:50.000]  大家不用猜的
[00:11:50.000 --> 00:11:54.000]  其實殺種的比喻
[00:11:54.000 --> 00:11:56.000]  在《路加福音》、《馬可福音》
[00:11:56.000 --> 00:11:59.000]  以及《馬太福音》
[00:11:59.000 --> 00:12:03.000]  《馬太》、《馬可》、《路加》都有記載
[00:12:03.000 --> 00:12:06.000]  在《路加福音》八章十一節
[00:12:06.000 --> 00:12:09.000]  裡面已經寫得很清楚
[00:12:09.000 --> 00:12:11.000]  這個比喻是這樣說的
[00:12:11.000 --> 00:12:14.000]  種子就是 一起讀好嗎
[00:12:14.000 --> 00:12:15.000]  神的道
[00:12:15.000 --> 00:12:17.000]  所以不用猜的了
[00:12:17.000 --> 00:12:19.000]  因為《聖經》也說得很清楚
[00:12:19.000 --> 00:12:22.000]  就是神的道
[00:12:22.000 --> 00:12:25.000]  在當中
[00:12:25.000 --> 00:12:28.000]  剛才說殺出的是神的道
[00:12:28.000 --> 00:12:29.000]  就是這些種子
[00:12:29.000 --> 00:12:32.000]  神的道放在每一個心田裡面
[00:12:32.000 --> 00:12:33.000]  好像每一個人裡面
[00:12:33.000 --> 00:12:36.000]  其實都可能有些不同的反應
[00:12:36.000 --> 00:12:37.000]  但是我想說
[00:12:37.000 --> 00:12:39.000]  種子是什麼
[00:12:39.000 --> 00:12:41.000]  一樣的 有沒有不同的
[00:12:41.000 --> 00:12:42.000]  沒有的
[00:12:42.000 --> 00:12:44.000]  但是心田的反應
[00:12:44.000 --> 00:12:45.000]  人的反應
[00:12:45.000 --> 00:12:47.000]  有些接受 有些不接受
[00:12:47.000 --> 00:12:48.000]  就有不同了
[00:12:48.000 --> 00:12:49.000]  行不行
[00:12:49.000 --> 00:12:51.000]  所以種子就是神的道
[00:12:51.000 --> 00:12:53.000]  神將祂的話語
[00:12:53.000 --> 00:12:55.000]  以及將祂在當中
[00:12:55.000 --> 00:12:57.000]  想給過我們的恩典
[00:12:57.000 --> 00:13:00.000]  以及好的東西給過我們
[00:13:00.000 --> 00:13:02.000]  是完全一樣的東西
[00:13:02.000 --> 00:13:03.000]  每個人收的東西都一樣
[00:13:03.000 --> 00:13:04.000]  不過反應不同
[00:13:04.000 --> 00:13:05.000]  我們的反應不同
[00:13:05.000 --> 00:13:07.000]  人的反應不同
[00:13:07.000 --> 00:13:10.000]  所以剛才說到殺種人是誰呢
[00:13:10.000 --> 00:13:12.000]  我都呼之欲出說了
[00:13:12.000 --> 00:13:15.000]  其實殺種人是神
[00:13:15.000 --> 00:13:18.000]  人們神去殺種
[00:13:18.000 --> 00:13:20.000]  神去殺種的時候
[00:13:20.000 --> 00:13:22.000]  其實就是
[00:13:22.000 --> 00:13:25.000]  用了這個殺種的比喻
[00:13:25.000 --> 00:13:30.000]  對於當時的人是非常熟悉的
[00:13:30.000 --> 00:13:31.000]  為什麼
[00:13:31.000 --> 00:13:33.000]  其實用比喻
[00:13:33.000 --> 00:13:35.000]  通常耶穌用的比喻就是
[00:13:35.000 --> 00:13:37.000]  一些形義上
[00:13:37.000 --> 00:13:38.000]  比如什麼叫愛
[00:13:38.000 --> 00:13:39.000]  什麼叫恩典
[00:13:39.000 --> 00:13:40.000]  不知道的
[00:13:40.000 --> 00:13:41.000]  但是會用當時
[00:13:41.000 --> 00:13:43.000]  那些人看到的環境
[00:13:43.000 --> 00:13:44.000]  以及一些東西
[00:13:44.000 --> 00:13:45.000]  作一個比喻
[00:13:45.000 --> 00:13:48.000]  而令到當時的人去明白
[00:13:48.000 --> 00:13:49.000]  在我們來說
[00:13:49.000 --> 00:13:50.000]  是會難一點的
[00:13:50.000 --> 00:13:52.000]  因為我不是昔日的人
[00:13:52.000 --> 00:13:53.000]  所以我們就要悉經
[00:13:53.000 --> 00:13:55.000]  我們要明白當時的人
[00:13:55.000 --> 00:13:56.000]  看到什麼東西
[00:13:56.000 --> 00:13:58.000]  一說到殺種的時候
[00:13:58.000 --> 00:14:00.000]  他們就想起什麼
[00:14:00.000 --> 00:14:01.000]  農夫
[00:14:01.000 --> 00:14:02.000]  農夫殺種
[00:14:02.000 --> 00:14:03.000]  我想問
[00:14:03.000 --> 00:14:04.000]  對於農夫來說
[00:14:04.000 --> 00:14:05.000]  對於我們來說
[00:14:05.000 --> 00:14:07.000]  真的是有一點點
[00:14:07.000 --> 00:14:08.000]  未必明白
[00:14:08.000 --> 00:14:09.000]  因為可能在這裡也有
[00:14:09.000 --> 00:14:11.000]  你們有沒有耕過田
[00:14:11.000 --> 00:14:14.000]  有人回頭說
[00:14:14.000 --> 00:14:16.000]  我沒有耕過田
[00:14:16.000 --> 00:14:19.000]  但是對當時的人熟不熟悉
[00:14:19.000 --> 00:14:20.000]  很熟悉的
[00:14:20.000 --> 00:14:21.000]  所以我們要回到
[00:14:21.000 --> 00:14:23.000]  他們的處境去看
[00:14:23.000 --> 00:14:24.000]  當時一聽到
[00:14:24.000 --> 00:14:26.000]  他們想起農夫
[00:14:26.000 --> 00:14:28.000]  當農夫殺種的時候
[00:14:28.000 --> 00:14:30.000]  是怎樣殺種的呢
[00:14:30.000 --> 00:14:32.000]  是不是把種子
[00:14:32.000 --> 00:14:35.000]  一顆顆的放進田裡
[00:14:35.000 --> 00:14:36.000]  是不是
[00:14:36.000 --> 00:14:37.000]  不是
[00:14:37.000 --> 00:14:38.000]  那些是插秧的
[00:14:38.000 --> 00:14:43.000]  通常那些農夫是怎樣呢
[00:14:43.000 --> 00:14:44.000]  就好像這個圖那樣
[00:14:44.000 --> 00:14:46.000]  殺 殺
[00:14:46.000 --> 00:14:48.000]  手一伸出去的時候
[00:14:48.000 --> 00:14:49.000]  一耍
[00:14:49.000 --> 00:14:51.000]  種子就在他手指甲裡面
[00:14:51.000 --> 00:14:53.000]  就隨風而散
[00:14:53.000 --> 00:14:54.000]  弟兄姊妹
[00:14:54.000 --> 00:14:55.000]  是不是這樣
[00:14:55.000 --> 00:14:56.000]  想像也是這樣
[00:14:56.000 --> 00:14:57.000]  當是這樣
[00:14:57.000 --> 00:14:58.000]  因為我們都沒有耕過田
[00:14:58.000 --> 00:15:00.000]  但是知道是這樣耍出來
[00:15:00.000 --> 00:15:02.000]  不是一顆顆的
[00:15:02.000 --> 00:15:03.000]  我覺得那裡好
[00:15:03.000 --> 00:15:04.000]  才放進去
[00:15:04.000 --> 00:15:05.000]  不是的
[00:15:05.000 --> 00:15:06.000]  是隨風而散
[00:15:06.000 --> 00:15:08.000]  對於農夫來說
[00:15:08.000 --> 00:15:11.000]  大家覺得種子寶不寶貴
[00:15:11.000 --> 00:15:13.000]  其實極度寶貴
[00:15:13.000 --> 00:15:14.000]  為什麼呢
[00:15:14.000 --> 00:15:15.000]  你知不知道
[00:15:15.000 --> 00:15:18.000]  他要有種子在手上
[00:15:18.000 --> 00:15:20.000]  他要殺出去的時候
[00:15:20.000 --> 00:15:22.000]  其實就是殺出去
[00:15:22.000 --> 00:15:25.000]  上年收成了
[00:15:25.000 --> 00:15:27.000]  然後有種子
[00:15:27.000 --> 00:15:30.000]  然後再播種
[00:15:30.000 --> 00:15:33.000]  如果接下來這一年
[00:15:33.000 --> 00:15:36.000]  收成不好的時候
[00:15:36.000 --> 00:15:38.000]  如果留下種子
[00:15:38.000 --> 00:15:40.000]  還可以怎樣
[00:15:40.000 --> 00:15:41.000]  有沒有聽過吃穀種
[00:15:41.000 --> 00:15:43.000]  就是這個意思
[00:15:43.000 --> 00:15:45.000]  他留下一些種子的時候
[00:15:45.000 --> 00:15:47.000]  他仍然可以積穀防饑
[00:15:47.000 --> 00:15:50.000]  可以積一些種子
[00:15:50.000 --> 00:15:53.000]  而且可以起碼熬過這一年
[00:15:53.000 --> 00:15:57.000]  如果今年是方年的時候
[00:15:57.000 --> 00:16:03.000]  但是農夫如果不殺這些種子出去的時候
[00:16:03.000 --> 00:16:04.000]  他們就會
[00:16:04.000 --> 00:16:05.000]  你捱到一年
[00:16:05.000 --> 00:16:06.000]  但是你沒有收成
[00:16:06.000 --> 00:16:08.000]  他一定要殺出去
[00:16:08.000 --> 00:16:09.000]  所以對他們來說
[00:16:09.000 --> 00:16:11.000]  是非常之寶貴
[00:16:11.000 --> 00:16:13.000]  還有大不大信心
[00:16:13.000 --> 00:16:14.000]  有信心的
[00:16:14.000 --> 00:16:16.000]  因為殺了出去
[00:16:16.000 --> 00:16:18.000]  剛才都說過了
[00:16:18.000 --> 00:16:20.000]  那些種子一殺了出去
[00:16:20.000 --> 00:16:22.000]  有些落在哪裡
[00:16:22.000 --> 00:16:23.000]  有些落了路旁
[00:16:23.000 --> 00:16:24.000]  益了什麼
[00:16:24.000 --> 00:16:25.000]  益了一隻小鳥
[00:16:25.000 --> 00:16:27.000]  有些在淺土裡面
[00:16:27.000 --> 00:16:29.000]  有些在荊棘裡面
[00:16:29.000 --> 00:16:33.000]  但是農夫是望見收成
[00:16:33.000 --> 00:16:35.000]  就好像殺種人一樣
[00:16:35.000 --> 00:16:37.000]  他望見的就是
[00:16:37.000 --> 00:16:40.000]  30倍、60倍和100倍
[00:16:40.000 --> 00:16:42.000]  農夫不會因為環境
