
[00:00:00.000 --> 00:00:03.320]  剛纔的師哥說到雲上的太陽
[00:06:31.960 --> 00:06:33.600]  他覺得這個簡直是不可思議
[00:06:33.600 --> 00:06:37.680]  我的心情是從谷底突然間升到好像上天堂一樣
[00:06:37.680 --> 00:06:39.960]  我的心情是從谷底升到上天堂一樣
[00:06:39.960 --> 00:06:41.400]  我又笑又喊
[00:06:41.400 --> 00:06:42.400]  我又笑又哭
[00:06:42.400 --> 00:06:44.200]  我又好像瘋了一樣
[00:06:44.200 --> 00:06:45.480]  我好像發了癲一樣
[00:06:45.480 --> 00:06:46.960]  我好像發瘋了一樣
[00:06:46.960 --> 00:06:49.720]  因爲我已經死了的兒子原來沒有死
[00:06:49.720 --> 00:06:51.920]  我以爲我死了兒子沒有死
[00:06:51.920 --> 00:06:53.960]  他現在還生生打電話給我
[00:06:53.960 --> 00:06:55.360]  他現在還生生打電話給我
[00:06:55.360 --> 00:06:58.800]  他說世界上沒有人在那一刻了解我的心情
[00:06:58.800 --> 00:07:01.880]  他說世界上沒有人像那一刻了解我一樣
[00:07:01.880 --> 00:07:04.360]  我想真的沒什麼人有這種經歷
[00:07:04.360 --> 00:07:06.200]  我相信應該是沒什麼人有這樣的一個經歷
[00:07:06.200 --> 00:07:09.280]  就與2000多年前第一個的復活節
[00:07:09.280 --> 00:07:11.840]  就與2000多年前第一個的復活節
[00:07:11.840 --> 00:07:16.640]  我所見的門徒一樣經歷過山車一樣的心情
[00:07:16.640 --> 00:07:19.680]  耶穌知道門徒一樣過了過山車一樣的心情
[00:07:19.680 --> 00:07:22.200]  他整個人生就大起大落
[00:07:22.200 --> 00:07:23.840]  他人生就大起大落
[00:07:23.840 --> 00:07:25.640]  在星期五傍晚的時候
[00:07:25.640 --> 00:07:27.160]  大星期五傍晚的時候
[00:07:27.160 --> 00:07:29.920]  他親眼看見他的老師
[00:07:29.920 --> 00:07:31.960]  他親眼看到他的老師
[00:07:31.960 --> 00:07:32.960]  他們的好朋友
[00:07:32.960 --> 00:07:33.840]  他們的好朋友
[00:07:33.840 --> 00:07:36.560]  跟他們一起生活了三年多的
[00:07:36.560 --> 00:07:38.320]  跟他們一起生活了三年多的
[00:07:38.320 --> 00:07:43.040]  甚至突然認定他是神所應許的這位尼塞亞救世主耶穌基督
[00:07:43.040 --> 00:07:47.520]  甚至他們認定這位就是神應選他們的救世主耶穌基督
[00:07:47.520 --> 00:07:51.120]  竟然被這些羅馬兵兵活活的釘死在十字架上
[00:07:51.120 --> 00:07:54.120]  竟然被這些羅馬兵兵活活的釘死在十字架上
[00:07:54.120 --> 00:07:57.360]  當我們聽見耶穌基督在十字架上呼喊
[00:07:57.360 --> 00:08:00.720]  當我們聽見耶穌基督在十字架上呼喊
[00:08:00.720 --> 00:08:03.240]  他說我的神我的神爲什麼要來慶我呢
[00:08:03.240 --> 00:08:05.200]  他說我的神我的神爲什麼要來慶我呢
[00:08:05.200 --> 00:08:07.600]  爲什麼在這個無情的一刻
[00:08:07.600 --> 00:08:09.280]  爲什麼在這個無情的一刻
[00:08:09.280 --> 00:08:10.640]  人神離去
[00:08:10.640 --> 00:08:11.760]  人神離去
[00:08:11.760 --> 00:08:15.080]  讓耶穌基督孤單地去面對苦難的一刻呢
[00:08:15.080 --> 00:08:17.720]  讓耶穌基督孤單地去面對這一刻
[00:08:17.720 --> 00:08:19.440]  當耶穌在那裏呼喊
[00:08:19.440 --> 00:08:20.760]  當耶穌在那裏呼喊
[00:08:20.760 --> 00:08:21.680]  成了
[00:08:21.680 --> 00:08:22.280]  成了
[00:08:22.280 --> 00:08:24.520]  他們可能困惑
[00:08:24.520 --> 00:08:27.560]  在十字架上耶穌基督到底成就了什麼呢
[00:08:27.560 --> 00:08:31.160]  你看他們困惑到底耶穌基督死在十字架上到底成了什麼呢
[00:08:31.160 --> 00:08:36.080]  當我們看到兵兵用槍刺去耶穌的肋膀的時候
[00:08:36.080 --> 00:08:39.640]  當他們看到兵兵用槍去刺耶穌基督的肋膀的時候
[00:08:39.640 --> 00:08:41.480]  爲了證實祂是否死亡
[00:08:41.480 --> 00:08:43.400]  爲了證實祂是否已經死了
[00:08:43.400 --> 00:08:47.280]  他們仍然見到衆人將耶穌的屍體拿下來
[00:08:47.280 --> 00:08:47.280]  他們仍然見到衆人將耶穌的屍體拿下來
[00:08:47.280 --> 00:08:47.280]  他們仍然見到衆人將耶穌的屍體拿下來
[00:08:47.280 --> 00:08:47.280]  他們仍然見到衆人將耶穌的屍體拿下來
[00:08:47.280 --> 00:08:47.280]  他們仍然見到衆人將耶穌的屍體拿下來
[00:08:47.280 --> 00:08:47.280]  他們仍然見到衆人將耶穌的屍體拿下來
[00:08:47.280 --> 00:09:02.000]  中人將耶穌基督的屍體移下來,包上果實布,草草地埋葬在粉末裏
[00:09:02.000 --> 00:09:04.640]  過去幾年一切的希望彷彿都快滅了
[00:09:04.640 --> 00:09:04.640]  過去幾年一切的希望彷彿都快滅了
[00:09:04.640 --> 00:09:04.640]  過去幾年一切的希望彷彿都快滅了
[00:09:04.640 --> 00:09:04.640]  過去幾年一切的希望彷彿都快滅了
[00:09:04.640 --> 00:09:04.640]  過去幾年一切的希望彷彿都快滅了
[00:09:04.640 --> 00:09:04.640]  過去幾年一切的希望彷彿都快滅了
[00:09:04.640 --> 00:09:04.640]  過去幾年一切的希望彷彿都快滅了
[00:09:04.640 --> 00:09:04.640]  過去幾年一切的希望彷彿都快滅了
[00:09:04.640 --> 00:09:04.640]  過去幾年一切的希望彷彿都快滅了
[00:09:17.280 --> 00:09:27.280]  過去幾年一切的希望彷彿都快滅了
[00:09:47.280 --> 00:09:57.280]  過去幾年一切的希望彷彿都快滅了
[00:10:17.280 --> 00:10:27.280]  過去幾年一切的希望彷彿都快滅了
[00:10:47.280 --> 00:10:57.280]  過去幾年一切的希望彷彿都快滅了
[00:10:57.280 --> 00:10:57.280]  過去幾年一切的希望彷彿都快滅了
[00:10:57.280 --> 00:11:07.280]  過去幾年一切的希望彷彿都快滅了
[00:11:07.280 --> 00:11:07.280]  過去幾年一切的希望彷彿都快滅了
[00:11:07.280 --> 00:11:07.280]  過去幾年一切的希望彷彿都快滅了
[00:11:07.280 --> 00:11:07.280]  過去幾年一切的希望彷彿都快滅了
[00:11:07.280 --> 00:11:07.280]  過去幾年一切的希望彷彿都快滅了
[00:11:07.280 --> 00:11:07.280]  過去幾年一切的希望彷彿都快滅了
[00:11:07.280 --> 00:11:07.280]  過去幾年一切的希望彷彿都快滅了
[00:11:07.280 --> 00:11:07.280]  過去幾年一切的希望彷彿都快滅了
[00:11:07.280 --> 00:11:07.280]  過去幾年一切的希望彷彿都快滅了
[00:11:17.280 --> 00:11:43.280]  原本是悲劇變成死劇,眼淚變成歡笑,眼淚變成寬恕,絕望變成盼望,原來四分五裂的民徒重新凝聚,他們由困惑變成確信,他們從困惑變成缺失,這一切都是建基於耶穌基督的復活。
[00:11:43.280 --> 00:12:09.280]  那些民徒要打魚,痛哭的去痛哭,怕死的去怕死,逃亡的去逃亡,耶穌基督在地上三年多的傳道彷彿一切變成白費,但是因為祂的復活,一切都已經改變。
[00:12:09.280 --> 00:12:36.280]  今天早上我希望引用一段類似詩的形式,是我老師宣寶玲博士所寫的,我自己有少少的改編,去表達七日第一個清晨,一羣婦女和門徒的心路歷程。
[00:12:36.280 --> 00:13:02.280]  或者大家都可以墮入這首新詩的裏面,你看看門徒的心路歷程,是否你和我的寫照呢?這首詩這樣寫,剛過了星期五,一場驚天地遇鬼神的日子。
[00:13:02.280 --> 00:13:30.280]  一位受羣眾愛戴的遊行傳道耶穌,被祂的同胞空以自稱為神釘在十字架上,人羣談論,人羣圍觀,人羣哭泣,眼見祂被鞭打,被羞辱,被定罪。
[00:13:30.280 --> 00:13:59.280]  門徒心慌,門徒無助,門徒心碎,完了,一切都完了,三年多朝夕與共的日子完了,一切都完了,難忘耶穌的教訓,難忘祂慈愛的面容,更難忘祂對任何人的關懷。
[00:13:59.280 --> 00:14:25.280]  日子怎麼活下去呢?假如沒有跟隨過耶穌的日子,我們可以一切照舊,但是門徒親身與主同行三年多,那份永遠不能磨滅,刻骨銘心的體會。
[00:14:25.280 --> 00:14:36.280]  叫我們如何能夠忘記祂呢?叫我們如何能忍心忘記祂呢?叫我們如何忍心忘記祂呢?
[00:14:36.280 --> 00:14:53.280]  日子怎麼活下去?有人準備重操故業,有人提議去打魚,日子總要活下去,但從今以後,生命的意義已經不同。
[00:14:53.280 --> 00:15:12.280]  沒辦法還原,想起老師被捕的日子,大家都銘節保身,想起老師被鞭打的時候,大家都跟他劃清界線,
[00:15:12.280 --> 00:15:23.280]  遙望他孤單的走上各國他山上,遙望他無情的被盯在十家,遙望他無情的被釘在十家,
[00:15:23.280 --> 00:15:36.280]  遙望他被釘釘盡情的戲弄,門徒無助,門徒無言,門徒無言,甚至無淚,
[00:15:36.280 --> 00:15:49.280]  我們內心感到既害怕,更感到羞愧,誰願意背負忘恩負義的包袱呢?
[00:15:49.280 --> 00:16:01.280]  誰願意成為貪生怕死的小人呢?但現實是多麼無情,羅馬的兵丁更加無情。
[00:16:01.280 --> 00:16:21.280]  日子怎樣可以活下去呢?夜盡天明,天明黑暗,一天一天這樣過去,安息日剛剛過,他的死已經三天了。
[00:16:21.280 --> 00:16:35.280]  就在七日的第一個早晨,天暗黑的時候,各國他山上,我們還可以聽見兩個之前死亡的喧叫,
[00:16:35.280 --> 00:16:45.280]  還可以聽到兩日前死亡的喧叫,權貴的人士帶著微笑安枕,不景氣。
[00:16:45.280 --> 00:16:48.880]  打擾他們事業的耶穌已經被死亡捆綁了
[00:16:48.880 --> 00:16:52.880]  畢竟打擾他們事業的耶穌已經被死亡所捆綁了
[00:16:52.880 --> 00:16:55.880]  十字架已經解決了他的冒險
[00:16:55.880 --> 00:16:58.880]  十字架已經解決了他的冒險
[00:16:58.880 --> 00:16:59.880]  再說
[00:16:59.880 --> 00:17:00.880]  再說
[00:17:00.880 --> 00:17:03.880]  他的那一羣所謂的跟從者只是躲在門後
[00:17:03.880 --> 00:17:06.880]  他的那一羣所謂的跟從者只是躲在門後
[00:17:06.880 --> 00:17:08.880]  或者更遠的地方
[00:17:08.880 --> 00:17:09.880]  或者更遠的地方
[00:17:09.880 --> 00:17:11.880]  誰會在乎這一羣的膽小鬼呢
[00:17:11.880 --> 00:17:13.880]  誰會在乎這一羣的膽小鬼呢
[00:17:13.880 --> 00:17:15.880]  誰會在乎這一羣的膽小鬼呢
[00:17:15.880 --> 00:17:17.880]  誰會在乎這一羣的膽小鬼呢
[00:17:17.880 --> 00:17:19.880]  誰會在乎這一羣的膽小鬼呢
[00:17:19.880 --> 00:17:21.880]  就在七日的第一個早晨
[00:17:21.880 --> 00:17:23.880]  就在七日的第一個早晨
[00:17:23.880 --> 00:17:24.880]  幾位的婦女
[00:17:24.880 --> 00:17:25.880]  幾位的婦女
[00:17:25.880 --> 00:17:26.880]  包括瑪利亞
[00:17:26.880 --> 00:17:27.880]  包括瑪利亞
[00:17:27.880 --> 00:17:28.880]  七日第一個早晨
[00:17:28.880 --> 00:17:29.880]  七日的第一個早晨
[00:17:29.880 --> 00:17:30.880]  天還黑的時候
[00:17:30.880 --> 00:17:31.880]  天還黑的時候
[00:17:31.880 --> 00:17:34.880]  街巷是這麼孤清冷酷
[00:17:34.880 --> 00:17:37.880]  街巷是這麼孤清冷酷
[00:17:37.880 --> 00:17:40.880]  一個女人在黑暗當中摸索著
[00:17:40.880 --> 00:17:42.880]  一個女人在黑暗當中摸索
[00:17:42.880 --> 00:17:45.880]  她滿身的拖著腳步
[00:17:45.880 --> 00:17:48.880]  誰會這麼早走在街道上呢
[00:17:48.880 --> 00:17:50.880]  誰會這麼早走在街道上呢
[00:17:50.880 --> 00:17:54.880]  到底是為了病危最愛的人尋找醫生呢
[00:17:54.880 --> 00:17:58.880]  到底是為了病危最愛的人尋找醫生呢
[00:17:58.880 --> 00:17:59.880]  到底是為了病危最愛的人尋找醫生呢
[00:17:59.880 --> 00:18:01.880]  或者是無助的為所愛的人去哀動呢
[00:18:01.880 --> 00:18:03.880]  或者是無助的為所愛的人去哀動呢
[00:18:03.880 --> 00:18:04.880]  或者是無助的為所愛的人去哀動呢
[00:18:04.880 --> 00:18:05.880]  或者是無助的為所愛的人去哀動呢
[00:18:05.880 --> 00:18:06.880]  或許連她自己也不知道
[00:18:06.880 --> 00:18:07.880]  或許連她自己也不知道
[00:18:07.880 --> 00:18:09.880]  畢竟在痛苦和驚恐的當前
[00:18:09.880 --> 00:18:11.880]  畢竟在痛苦和驚恐的當前
[00:18:11.880 --> 00:18:14.880]  人不會亦都不需要那麼冷靜
[00:18:14.880 --> 00:18:15.880]  人不會亦都不需要那麼冷靜
[00:18:15.880 --> 00:18:16.880]  人不會亦都不需要那麼冷靜
[00:18:16.880 --> 00:18:17.880]  七天的第一個早晨
[00:18:17.880 --> 00:18:18.880]  七天的第一個早晨
[00:18:18.880 --> 00:18:19.880]  天漫黑的時候
[00:18:19.880 --> 00:18:20.880]  天漫黑的時候
[00:18:20.880 --> 00:18:21.880]  天還黑的時候
[00:18:21.880 --> 00:18:22.880]  街巷仍然是那麼冷清
[00:18:22.880 --> 00:18:23.880]  街巷仍然是那麼冷清
[00:18:23.880 --> 00:18:24.880]  街巷仍然是那麼冷清
[00:18:24.880 --> 00:18:25.880]  莫大拉的瑪麗亞跑著
[00:18:25.880 --> 00:18:26.880]  莫大拉的瑪麗亞跑著
[00:18:26.880 --> 00:18:27.880]  莫大拉的瑪麗亞跑著
[00:18:27.880 --> 00:18:28.880]  誰會這麼早在街道上跑呢
[00:18:28.880 --> 00:18:29.880]  誰會這麼早在街道上跑呢
[00:18:29.880 --> 00:18:30.880]  誰會這麼早在街道上跑呢
[00:18:30.880 --> 00:18:31.880]  誰會這麼早在街道上跑呢
[00:18:31.880 --> 00:18:32.880]  是紛紛不平嗎
[00:18:32.880 --> 00:18:41.880]  是紛紛不平嗎
[00:18:41.880 --> 00:18:42.880]  或許連她自己也不清楚
[00:18:42.880 --> 00:18:43.880]  或許連她自己也不清楚
[00:18:43.880 --> 00:18:44.880]  畢竟在痛苦和驚恐的當下
[00:18:44.880 --> 00:18:45.880]  畢竟在痛苦和驚恐的當下
[00:18:45.880 --> 00:18:46.880]  畢竟在痛苦和驚恐的當前
[00:18:46.880 --> 00:18:47.880]  畢竟在痛苦和驚恐的當前
[00:18:47.880 --> 00:18:48.880]  人不會亦都不需要那麼冷靜
[00:18:48.880 --> 00:18:49.880]  人不會亦都不需要那麼冷靜
[00:18:49.880 --> 00:18:50.880]  人不會亦都不需要那麼冷靜
[00:18:50.880 --> 00:18:51.880]  七天第一個早晨
[00:18:51.880 --> 00:18:52.880]  七天第一個早晨
[00:18:52.880 --> 00:18:53.880]  七天第一個早晨
[00:18:53.880 --> 00:18:54.880]  天還黑的時候
[00:18:54.880 --> 00:18:55.880]  天還黑的時候
[00:18:55.880 --> 00:18:56.880]  莫大拉的瑪麗亞在哭泣
[00:18:56.880 --> 00:18:57.880]  莫大拉的瑪麗亞在哭泣
[00:18:57.880 --> 00:18:58.880]  莫大拉的瑪麗亞在哭泣
[00:19:02.880 --> 00:19:06.880]  她本來只是想一堵自己所尊愛耶穌的身體
[00:19:06.880 --> 00:19:07.880]  她本來只是想一堵自己所尊愛耶穌的身體
[00:19:07.880 --> 00:19:08.880]  她本來只是想一堵自己所尊愛耶穌的身體
[00:19:08.880 --> 00:19:09.880]  她只想一堵自己尊愛耶穌的身體
[00:19:09.880 --> 00:19:10.880]  憤怒驚訝
[00:19:10.880 --> 00:19:11.880]  憤怒驚訝
[00:19:11.880 --> 00:19:12.880]  呼喚尋索
[00:19:12.880 --> 00:19:13.880]  呼喚尋索
[00:19:13.880 --> 00:19:14.880]  呼喚尋索
