
[00:00:00.000 --> 00:00:05.000]  神賜給我們有很多尊貴的身份
[00:08:59.000 --> 00:09:03.000]  今天這個屬靈的戰場
[00:09:03.000 --> 00:09:08.000]  同樣展現在我們的生命當中
[00:09:08.000 --> 00:09:10.000]  我們對每一個跟隨耶穌的人
[00:09:10.000 --> 00:09:13.000]  叫基督徒的人
[00:09:13.000 --> 00:09:18.000]  我們都是同樣參與了基督救贖的大軍
[00:09:18.000 --> 00:09:20.000]  要在這個苦罪的戰場裏面
[00:09:20.000 --> 00:09:22.000]  去為我們的同伴
[00:09:22.000 --> 00:09:23.000]  我們的鄰舍
[00:09:23.000 --> 00:09:25.000]  我們的家人去爭戰
[00:09:25.000 --> 00:09:28.000]  不只是專注在神應許
[00:09:28.000 --> 00:09:32.000]  已經給了我們的德性和尊榮
[00:09:32.000 --> 00:09:35.000]  不只是看著這兩樣冠冕
[00:09:35.000 --> 00:09:38.000]  更加看到耶穌基督的選擇
[00:09:38.000 --> 00:09:43.000]  他選擇的是荊棘的冠冕
[00:09:43.000 --> 00:09:45.000]  這個荊棘的冠冕
[00:09:45.000 --> 00:09:47.000]  是那些羅馬兵丁
[00:09:47.000 --> 00:09:51.000]  做來羞辱耶穌
[00:09:51.000 --> 00:09:53.000]  做來告訴他
[00:09:53.000 --> 00:09:56.000]  你看你的樣子多愚蠢
[00:09:56.000 --> 00:09:58.000]  你看你的樣子多無助
[00:09:58.000 --> 00:10:01.000]  看你的樣子多痛苦
[00:10:01.000 --> 00:10:04.000]  看你多孤單
[00:10:04.000 --> 00:10:05.000]  你的戰友
[00:10:05.000 --> 00:10:09.000]  你們這班門徒不出面來拯救你
[00:10:09.000 --> 00:10:11.000]  你所信靠的神
[00:10:11.000 --> 00:10:14.000]  沒有在十字架上救你下來
[00:10:14.000 --> 00:10:17.000]  那班原本說跟你信仰相近的
[00:10:17.000 --> 00:10:19.000]  相同的猶太的宗教領袖
[00:10:19.000 --> 00:10:21.000]  他們要釘死你
[00:10:21.000 --> 00:10:26.000]  那班原本歡迎你進耶路撒冷的人民
[00:10:26.000 --> 00:10:28.000]  他們都在哭喊
[00:10:28.000 --> 00:10:29.000]  要釘死他
[00:10:29.000 --> 00:10:30.000]  釘死他
[00:10:30.000 --> 00:10:33.000]  釘死他
[00:10:33.000 --> 00:10:41.000]  耶穌作為這場屬靈爭戰的大元帥
[00:10:41.000 --> 00:10:47.000]  他就要去承擔所有這些罪的痛苦
[00:10:47.000 --> 00:10:49.000]  那種孤單
[00:10:49.000 --> 00:10:53.000]  那種拒絕
[00:10:53.000 --> 00:10:55.000]  為了要顯露
[00:10:55.000 --> 00:10:59.000]  神無條件的愛
[00:10:59.000 --> 00:11:00.000]  弟兄姊妹
[00:11:00.000 --> 00:11:03.000]  不知道你今天為了耶穌
[00:11:03.000 --> 00:11:07.000]  經歷了多少被拒絕
[00:11:07.000 --> 00:11:13.000]  你經歷了有多少被羞辱、嘲弄
[00:11:13.000 --> 00:11:14.000]  有的時候
[00:11:14.000 --> 00:11:16.000]  我記得我初信的時候
[00:11:16.000 --> 00:11:19.000]  有時候不敢借飯祈禱
[00:11:19.000 --> 00:11:23.000]  因為這個會成為一個笑柄
[00:11:23.000 --> 00:11:26.000]  有的時候借飯祈禱要張開眼睛
[00:11:26.000 --> 00:11:31.000]  避免食物被人家吃掉
[00:11:31.000 --> 00:11:35.000]  當我談論到耶穌對我的祝福的時候
[00:11:35.000 --> 00:11:37.000]  我有多少被人拒絕
[00:11:37.000 --> 00:11:41.000]  說不要跟我說耶穌
[00:11:41.000 --> 00:11:43.000]  弟兄姊妹
[00:11:43.000 --> 00:11:46.000]  你願意跟從這位大元帥
[00:11:46.000 --> 00:11:49.000]  一起進入這個戰場嗎
[00:11:49.000 --> 00:11:52.000]  神要設立這個荊棘的冠冕
[00:11:52.000 --> 00:11:55.000]  不是純粹為了我們記得的嘲弄
[00:11:55.000 --> 00:11:58.000]  但是讓我們看到一件事
[00:11:58.000 --> 00:12:00.000]  我們的尊貴
[00:12:00.000 --> 00:12:02.000]  我們的德性
[00:12:02.000 --> 00:12:05.000]  是建基於這個荊棘的冠冕
[00:12:05.000 --> 00:12:08.000]  這個荊棘的冠冕象徵著什麼呢
[00:12:08.000 --> 00:12:11.000]  就是一種願意信服神的心意
[00:12:11.000 --> 00:12:15.000]  而無懼這個世界對我們的拒絕
[00:12:15.000 --> 00:12:20.000]  排斥、嘲弄、欺負
[00:12:20.000 --> 00:12:21.000]  弟兄姊妹
[00:12:21.000 --> 00:12:25.000]  今天我們活在一個避免痛苦的文化裡
[00:12:25.000 --> 00:12:27.000]  在一個避免痛苦
[00:12:27.000 --> 00:12:29.000]  但是爭取最快得著
[00:12:29.000 --> 00:12:33.000]  滿足自己慾望的世界裡
[00:12:33.000 --> 00:12:35.000]  我們忘記了荊棘的冠冕
[00:12:35.000 --> 00:12:38.000]  我們好像當昔日哥林多教會一樣
[00:12:38.000 --> 00:12:40.000]  我們很想看到自己的德性
[00:12:40.000 --> 00:12:43.000]  很想看到自己的尊榮
[00:12:43.000 --> 00:12:46.000]  很想保守這些東西
[00:12:46.000 --> 00:12:49.000]  卻是不願意去經歷
[00:12:49.000 --> 00:12:52.000]  我們必須經歷耶穌跟我們所走的
[00:12:52.000 --> 00:12:56.000]  帶我們所走的十字架的路
[00:12:56.000 --> 00:12:57.000]  弟兄姊妹
[00:12:57.000 --> 00:13:01.000]  今天我們願不願意像耶穌一樣
[00:13:01.000 --> 00:13:05.000]  我原本是跟這場仗沒有關係的
[00:13:05.000 --> 00:13:09.000]  原本我跟這些羞辱和痛苦不是必須的
[00:13:09.000 --> 00:13:11.000]  耶穌在赫西瑪利亂了掙扎
[00:13:11.000 --> 00:13:14.000]  父啊,如果可以
[00:13:14.000 --> 00:13:18.000]  求祢撤去這個杯
[00:13:18.000 --> 00:13:20.000]  不用我經歷這些痛苦
[00:13:20.000 --> 00:13:25.000]  這些痛苦是遠超過人能夠想像
[00:13:25.000 --> 00:13:28.000]  除了肉身的痛苦
[00:13:28.000 --> 00:13:31.000]  更加是心靈裡的痛苦
[00:13:31.000 --> 00:13:32.000]  當你知道前面有一種痛苦
[00:13:32.000 --> 00:13:34.000]  有一種拒絕
[00:13:34.000 --> 00:13:36.000]  有一種疏離
[00:13:36.000 --> 00:13:38.000]  有一種孤單
[00:13:38.000 --> 00:13:40.000]  是很沉重沉重沉重
[00:13:40.000 --> 00:13:42.000]  很沉重的時候
[00:13:42.000 --> 00:13:46.000]  很多時候我們都不願意向前邁進
[00:13:46.000 --> 00:13:50.000]  我們很多時候都不想進入這樣的戰場
[00:13:50.000 --> 00:13:51.000]  不是為自己
[00:13:51.000 --> 00:13:54.000]  是為那些愚昧拒絕我的人
[00:13:54.000 --> 00:13:55.000]  羞辱我的人
[00:13:55.000 --> 00:13:57.000]  要為了他們的好處
[00:13:57.000 --> 00:14:00.000]  他們能夠去享受神的愛
[00:14:00.000 --> 00:14:02.000]  能夠跟神建立和好的關係
[00:14:02.000 --> 00:14:04.000]  我去付代價
[00:14:04.000 --> 00:14:08.000]  這不是這個世界的行事準則
[00:14:08.000 --> 00:14:15.000]  但是這是基督給我們的德性
[00:14:15.000 --> 00:14:17.000]  這個十誡的路
[00:14:17.000 --> 00:14:23.000]  最重要的生命態度
[00:14:23.000 --> 00:14:26.000]  荊棘的冠冕
[00:14:26.000 --> 00:14:29.000]  是授予在戰場裡
[00:14:29.000 --> 00:14:33.000]  為了拯救那些被戰爭傷害的人民
[00:14:33.000 --> 00:14:37.000]  同袍被捆綁在這個戰爭裡
[00:14:37.000 --> 00:14:42.000]  差不多要成為犧牲品的一班子民
[00:14:42.000 --> 00:14:47.000]  去付代價救他們離開這個戰場
[00:14:47.000 --> 00:14:52.000]  所去佩戴的榮譽的冠冕
[00:14:52.000 --> 00:14:54.000]  頂姐妹
[00:14:54.000 --> 00:14:56.000]  今天
[00:14:56.000 --> 00:14:58.000]  你有沒有看到
[00:14:58.000 --> 00:15:01.000]  耶穌復活
[00:15:01.000 --> 00:15:05.000]  不只是帶著一個榮耀的冠冕
[00:15:05.000 --> 00:15:07.000]  一個德性的冠冕
[00:15:07.000 --> 00:15:12.000]  但仍然帶著荊棘的冠冕去勉勵我們
[00:15:12.000 --> 00:15:17.000]  來跟我一起繼續這個救恩歷史的進程
[00:15:17.000 --> 00:15:22.000]  來跟我一起進入這個苦罪的世界的戰場裡
[00:15:22.000 --> 00:15:27.000]  今天還有很多人被仇恨、不寬恕、埋怨
[00:15:27.000 --> 00:15:31.000]  很多的苦毒捆綁心靈
[00:15:31.000 --> 00:15:35.000]  將罪由一代傳到另一代
[00:15:35.000 --> 00:15:38.000]  神原本說這個世代的罪
[00:15:38.000 --> 00:15:40.000]  父親犯的罪
[00:15:40.000 --> 00:15:42.000]  吃酸葡萄
[00:15:42.000 --> 00:15:47.000]  兒女再不會因為這樣而牙齒酸
[00:15:47.000 --> 00:15:49.000]  但是今天
[00:15:49.000 --> 00:15:52.000]  我們仍然容許我們身邊的鄰舍
[00:15:52.000 --> 00:15:55.000]  我們的家人、我們的同學
[00:15:55.000 --> 00:15:58.000]  繼續捆綁在罪裡面
[00:15:58.000 --> 00:16:02.000]  而我們不願意付代價
[00:16:02.000 --> 00:16:07.000]  因為復活的主已經為我們復活
[00:16:07.000 --> 00:16:09.000]  復活的主今天
[00:16:09.000 --> 00:16:12.000]  好像啟示錄十九章十二節
[00:16:12.000 --> 00:16:15.000]  說祂帶著許多許多的冠冕
[00:16:15.000 --> 00:16:18.000]  這些是什麼冠冕呢?
[00:16:18.000 --> 00:16:21.000]  這些是很多人的罪
[00:16:21.000 --> 00:16:23.000]  很多人知道自己的罪
[00:16:23.000 --> 00:16:25.000]  而將自己的生命主權
[00:16:25.000 --> 00:16:27.000]  擺上生命的冠冕
[00:16:27.000 --> 00:16:30.000]  生命主權的冠冕
[00:16:30.000 --> 00:16:32.000]  都在基督的頭上
[00:16:32.000 --> 00:16:34.000]  是因為很多人願意
[00:16:34.000 --> 00:16:37.000]  學校基督去帶經濟的冠冕
[00:16:37.000 --> 00:16:39.000]  放下自己的榮耀
[00:16:39.000 --> 00:16:43.000]  放下自己短暫追求這個世上成功的
[00:16:43.000 --> 00:16:45.000]  德性的榮耀
[00:16:45.000 --> 00:16:48.000]  放下這一切的冠冕在主的腳前
[00:16:48.000 --> 00:16:52.000]  基督帶著這麼多的冠冕
[00:16:52.000 --> 00:16:55.000]  就是要我們去明白到
[00:16:55.000 --> 00:16:58.000]  唯一能夠承載神榮譽的
[00:16:58.000 --> 00:17:00.000]  給我們的價值身份和德性
[00:17:00.000 --> 00:17:02.000]  就是要信服
[00:17:02.000 --> 00:17:07.000]  願意為他人去受這些苦難
[00:17:07.000 --> 00:17:10.000]  去忍受這些不舒服的感覺
[00:17:10.000 --> 00:17:13.000]  痛的感覺 孤單的感覺
[00:17:13.000 --> 00:17:16.000]  所以只有耶穌佩戴這個冠冕
[00:17:16.000 --> 00:17:18.000]  一個羞辱的記號
[00:17:18.000 --> 00:17:21.000]  往往就成為了我們的名號
[00:17:21.000 --> 00:17:24.000]  經濟的冠冕是一個羞辱的記號
[00:17:24.000 --> 00:17:27.000]  基督徒原本是一個羞辱的名號
[00:17:27.000 --> 00:17:30.000]  甚至浸信會的信徒
[00:17:30.000 --> 00:17:32.000]  浸信徒
[00:17:32.000 --> 00:17:35.000]  都是一個羞辱的名號
[00:17:35.000 --> 00:17:38.000]  昔日的先賢
[00:17:38.000 --> 00:17:41.000]  我們信心的前輩
[00:17:41.000 --> 00:17:43.000]  不畏懼羞辱
[00:17:43.000 --> 00:17:46.000]  不畏懼嘲弄
[00:17:46.000 --> 00:17:48.000]  就去背負著這些的名號
[00:17:48.000 --> 00:17:51.000]  信服在神的心意裏過生活
[00:17:51.000 --> 00:17:53.000]  以致到今天你見到
[00:17:53.000 --> 00:17:57.000]  有很多生命的見證能夠出來
[00:17:57.000 --> 00:17:59.000]  成為很多人的生命的鼓勵
[00:17:59.000 --> 00:18:01.000]  他們能夠得著神的愛
[00:18:01.000 --> 00:18:03.000]  得著神的拯救
[00:18:03.000 --> 00:18:05.000]  願意今天我們慶祝
[00:18:05.000 --> 00:18:07.000]  耶穌基督復活的日子裏面
[00:18:07.000 --> 00:18:09.000]  我們不只是專注
[00:18:09.000 --> 00:18:12.000]  復活主那種榮耀得勝的能力
[00:18:12.000 --> 00:18:14.000]  而忘卻了祂
[00:18:14.000 --> 00:18:16.000]  甘心信服
[00:18:16.000 --> 00:18:18.000]  受苦的心智
[00:18:18.000 --> 00:18:20.000]  這個經濟的冠冕
[00:18:20.000 --> 00:18:22.000]  願意我們每個弟兄姊妹今天
[00:18:22.000 --> 00:18:24.000]  與基督一同
[00:18:24.000 --> 00:18:27.000]  去讚頌神的奇妙救恩的作為
[00:18:27.000 --> 00:18:29.000]  同時願意
[00:18:29.000 --> 00:18:31.000]  同心的去披戴
[00:18:31.000 --> 00:18:33.000]  這個經濟的冠冕
[00:18:33.000 --> 00:18:35.000]  走這個十字架的路
[00:18:35.000 --> 00:18:38.000]  為我們在這個苦罪戰場裏面的同胞
[00:18:38.000 --> 00:18:40.000]  我們的鄰舍
[00:18:40.000 --> 00:18:42.000]  我們的家人去爭戰
[00:18:42.000 --> 00:18:44.000]  讓他們得著明白
[00:18:44.000 --> 00:18:46.000]  認識神的恩典和愛
[00:18:46.000 --> 00:18:48.000]  我們同心祈禱
[00:18:53.000 --> 00:18:55.000]  主耶穌我們感謝祢
[00:18:55.000 --> 00:18:58.000]  因為祢在我們還作罪人
[00:18:58.000 --> 00:19:00.000]  去嘲弄祢
[00:19:00.000 --> 00:19:02.000]  去拒絕祢
[00:19:02.000 --> 00:19:05.000]  去羞辱祢 去攻擊祢的時候
[00:19:05.000 --> 00:19:07.000]  祢就為我們
[00:19:07.000 --> 00:19:10.000]  願意去披戴這個經濟的冠冕
[00:19:10.000 --> 00:19:13.000]  願意為我們走這個十字架的路
[00:19:13.000 --> 00:19:15.000]  願意釘身在十字架
[00:19:15.000 --> 00:19:17.000]  去承擔我們的罪
[00:19:17.000 --> 00:19:19.000]  去買贖
[00:19:19.000 --> 00:19:21.000]  我們的罪債
[00:19:21.000 --> 00:19:24.000]  讓我們能夠恩著祢的馴服
[00:19:24.000 --> 00:19:26.000]  恩著祢的痛苦
[00:19:26.000 --> 00:19:28.000]  恩著祢捨去的生命
[00:19:28.000 --> 00:19:30.000]  我們能得著生命
[00:19:30.000 --> 00:19:32.000]  得著神兒女的名分
[00:19:32.000 --> 00:19:36.000]  得著作神兒女的尊貴身份
[00:19:36.000 --> 00:19:38.000]  得著能夠得勝
[00:19:38.000 --> 00:19:42.000]  死亡罪惡在基督裏面的身份
[00:19:42.000 --> 00:19:44.000]  主耶穌一切的恩典
[00:19:44.000 --> 00:19:46.000]  因為祢願意受苦
[00:19:46.000 --> 00:19:48.000]  祢願意馴服
[00:19:48.000 --> 00:19:50.000]  主耶穌知道祢的大能
[00:19:50.000 --> 00:19:53.000]  就是透過祢的馴服
[00:19:53.000 --> 00:19:55.000]  去彰顯
[00:19:55.000 --> 00:19:57.000]  去成就神的心意
[00:19:57.000 --> 00:19:59.000]  主耶穌知道今天
[00:19:59.000 --> 00:20:01.000]  祢留給我們是同樣的一條路
[00:20:01.000 --> 00:20:03.000]  是充滿恩典
[00:20:03.000 --> 00:20:05.000]  充滿愛
[00:20:05.000 --> 00:20:09.000]  但同時也充滿馴服
[00:20:09.000 --> 00:20:11.000]  以致我們能夠彰顯神給我們
[00:20:11.000 --> 00:20:15.000]  很多很多的榮耀的名分
[00:20:15.000 --> 00:20:17.000]  生命的能力
[00:20:17.000 --> 00:20:20.000]  主耶穌讓我們願意馴服
[00:20:20.000 --> 00:20:22.000]  不是這一刻
[00:20:22.000 --> 00:20:24.000]  是往後的日子
[00:20:24.000 --> 00:20:26.000]  讓我們時時刻刻
[00:20:26.000 --> 00:20:28.000]  都甘願馴服
[00:20:28.000 --> 00:20:30.000]  在神的心意裏
[00:20:30.000 --> 00:20:32.000]  以致祢的恩典和愛
[00:20:32.000 --> 00:20:35.000]  常常透過我們生命去彰顯
[00:20:35.000 --> 00:20:37.000]  去祝福我們身邊的人
[00:20:37.000 --> 00:20:38.000]  主耶穌使用我們
[00:20:38.000 --> 00:20:40.000]  今天是得勝的日子
[00:20:40.000 --> 00:20:42.000]  讓我們靠著
[00:20:42.000 --> 00:20:44.000]  跟從祢 馴服祢
[00:20:44.000 --> 00:20:47.000]  去將這個得勝
[00:20:47.000 --> 00:20:49.000]  永遠地延續下去
[00:20:49.000 --> 00:20:52.000]  讓我們得著當得的榮耀
[00:20:52.000 --> 00:20:55.000]  我們禱告奉耶穌的得勝的名銜
[00:20:55.000 --> 00:20:57.000]  阿們
