
[00:00:00.000 --> 00:00:02.760]  多謝敬拜女兒 帶領一個很好的敬拜
[00:04:23.000 --> 00:04:24.520]  甚至說愛輪舍
[00:04:24.520 --> 00:04:26.000]  這是舊的詞語
[00:04:26.000 --> 00:04:28.160]  現在講愛社群這些
[00:04:28.160 --> 00:04:31.200]  那時候心裡面就有很多
[00:04:31.200 --> 00:04:35.160]  解釋不了的卻步在當中的
[00:04:35.160 --> 00:04:37.000]  因為你問親密的弟兄姊妹
[00:04:37.000 --> 00:04:39.480]  其實我們是很愛社區的
[00:04:39.480 --> 00:04:41.680]  人人都知道我們好像在教會
[00:04:41.680 --> 00:04:43.800]  我們很多服侍是會做的
[00:04:43.800 --> 00:04:45.840]  但是你問我的觀察就是
[00:04:45.840 --> 00:04:48.480]  如果呼籲大家給錢
[00:04:48.480 --> 00:04:49.640]  其實不難的
[00:04:49.640 --> 00:04:51.560]  有個目標有個需要
[00:04:51.560 --> 00:04:53.320]  就可以籌到的了OK
[00:04:53.320 --> 00:04:56.240]  但是呼籲弟兄姊妹去服侍
[00:04:56.240 --> 00:04:57.440]  我們都不難的
[00:04:57.440 --> 00:04:59.000]  真的令到很多教會羨慕
[00:04:59.000 --> 00:05:00.840]  為什麼你這麼多義工的
[00:05:00.840 --> 00:05:02.520]  但是骨子裡面
[00:05:02.520 --> 00:05:05.640]  一次的義工是容易找的
[00:05:05.640 --> 00:05:08.440]  兩次都勉勉強強的了
[00:05:08.440 --> 00:05:11.720]  但是你發覺要長期去服侍的
[00:05:11.720 --> 00:05:14.320]  其實在我們這麼活躍的教會來說
[00:05:14.320 --> 00:05:15.520]  都很坦白
[00:05:15.520 --> 00:05:17.600]  我們覺得是困難的
[00:05:17.600 --> 00:05:19.960]  為什麼在那個服侍上面
[00:05:19.960 --> 00:05:24.080]  是不可以這麼固定或者是長久的呢
[00:05:24.080 --> 00:05:26.640]  所以給點掌聲你們的組長好嗎
[00:05:26.640 --> 00:05:28.000]  就是在牧養服侍
[00:05:28.000 --> 00:05:30.680]  你們的組長你們的區長的位置
[00:05:30.680 --> 00:05:32.320]  同一個位置其實是很長的
[00:05:32.320 --> 00:05:35.000]  這些兒童導師你明不明白
[00:05:35.000 --> 00:05:36.560]  就是我們家樂那些
[00:05:36.560 --> 00:05:38.840]  都逢生做牧養的那個服侍
[00:05:38.840 --> 00:05:40.560]  是很長的時間
[00:05:40.560 --> 00:05:43.440]  原因就是在愛神和愛人的裡面
[00:05:43.440 --> 00:05:46.920]  我們說愛神就沒有什麼後果的
[00:05:46.920 --> 00:05:49.000]  因為你愛神神就好像愛你的嘛
[00:05:49.000 --> 00:05:50.600]  但是這個愛人呢
[00:05:50.600 --> 00:05:53.320]  你發覺那個來回的感覺
[00:05:53.320 --> 00:05:55.320]  真的不是那麼瀟灑
[00:05:55.320 --> 00:05:56.400]  你想瀟灑的時候
[00:05:56.400 --> 00:05:59.120]  人又不放過你那種感覺是很濃烈的
[00:05:59.120 --> 00:06:01.880]  因此在服侍人裡面
[00:06:01.880 --> 00:06:03.600]  我們就有越多的糾結
[00:06:03.600 --> 00:06:05.360]  所以去想這個情況的時候
[00:06:05.360 --> 00:06:05.960]  上得很好
[00:06:05.960 --> 00:06:08.040]  他給了我一個驚聞
[00:06:08.040 --> 00:06:10.800]  這個故事其實是
[00:06:10.800 --> 00:06:12.400]  我應該說十幾二十年前都講過
[00:06:12.400 --> 00:06:13.720]  所以很少講的
[00:06:13.720 --> 00:06:15.680]  就是很薩馬里人的故事
[00:06:15.680 --> 00:06:18.760]  相信如果你去過基督教學校
[00:06:18.760 --> 00:06:19.880]  或者聽過聖經故事
[00:06:19.880 --> 00:06:21.480]  那些常常都會提的
[00:06:21.480 --> 00:06:23.560]  因為外面的世界都喜歡用
[00:06:23.560 --> 00:06:25.280]  薩馬里啊好薩馬里啊
[00:06:25.280 --> 00:06:26.360]  這個詞語
[00:06:26.360 --> 00:06:29.800]  來形容我們那些關愛的人
[00:06:29.800 --> 00:06:30.920]  就是關愛社區
[00:06:30.920 --> 00:06:33.120]  關愛別人的那份精神
[00:06:33.120 --> 00:06:34.240]  今天我們來看看
[00:06:34.240 --> 00:06:36.320]  在這段經文裡面重新思想的時候
[00:06:36.320 --> 00:06:38.480]  上帝給了我們一本新的啟迪
[00:06:38.480 --> 00:06:39.480]  我們一起讀
[00:06:39.480 --> 00:06:42.520]  路加福音十章二十五到三十七節
[00:06:42.520 --> 00:06:43.960]  一二三
[00:06:43.960 --> 00:06:45.400]  有一個律法師
[00:06:45.400 --> 00:06:47.520]  起來試探耶穌說
[00:06:47.520 --> 00:06:52.160]  夫子我曾作什麼才可以承受永生
[00:06:52.160 --> 00:06:53.680]  耶穌對他說
[00:06:53.680 --> 00:06:55.960]  律法上寫的是什麼
[00:06:55.960 --> 00:06:58.200]  理念的是怎樣呢
[00:06:58.200 --> 00:06:59.600]  他回答說
[00:06:59.600 --> 00:07:03.040]  你要盡心盡性盡力盡意
[00:07:03.040 --> 00:07:04.720]  愛主你的神
[00:07:04.720 --> 00:07:07.920]  又要愛鄰舍如同自己
[00:07:07.920 --> 00:07:10.840]  耶穌說你回答的事
[00:07:10.840 --> 00:07:14.240]  你這樣行就必得永生
[00:07:14.240 --> 00:07:16.760]  那人要起名自己有理
[00:07:16.760 --> 00:07:18.600]  就對耶穌說
[00:07:18.600 --> 00:07:22.120]  誰是我的鄰舍呢
[00:07:22.120 --> 00:07:24.520]  這個問題就引起了今天整篇的討論
[00:07:24.520 --> 00:07:26.160]  但是我們先看這幾次經文裡面
[00:07:26.160 --> 00:07:27.600]  我們留意一下好不好
[00:07:27.600 --> 00:07:28.120]  第一
[00:07:28.120 --> 00:07:29.440]  這裡有兩個的人物
[00:07:29.440 --> 00:07:30.960]  他們在一個對談裡面
[00:07:30.960 --> 00:07:32.560]  第一個是律法師
[00:07:32.560 --> 00:07:34.920]  可能是真是熟讀聖經的
[00:07:34.920 --> 00:07:38.120]  教聖經的一班民事那類的人
[00:07:38.120 --> 00:07:39.840]  他來是有目的的
[00:07:39.840 --> 00:07:41.320]  原來他不是來真的好學
[00:07:41.320 --> 00:07:42.480]  是來問耶穌
[00:07:42.480 --> 00:07:43.480]  他是來什麼
[00:07:43.480 --> 00:07:44.960]  試探耶穌的
[00:07:44.960 --> 00:07:46.840]  所以大概讀過基督心靈都知道的
[00:07:46.840 --> 00:07:48.800]  這個應該是聲望期的開始
[00:07:48.800 --> 00:07:50.480]  耶穌開始出來說話
[00:07:50.480 --> 00:07:51.800]  接著說的那些話
[00:07:51.800 --> 00:07:55.160]  就跟傳統的教導不一致
[00:07:55.160 --> 00:07:57.480]  最慘就是他有成績歧視
[00:07:57.480 --> 00:08:00.360]  於是就一班群眾跟著他
[00:08:00.360 --> 00:08:03.480]  作為當時宗教領袖的一份子
[00:08:03.480 --> 00:08:05.920]  其實個個都是想怎樣
[00:08:05.920 --> 00:08:07.720]  找耶穌的錯處
[00:08:07.720 --> 00:08:10.200]  所以這個律法師
[00:08:10.200 --> 00:08:14.320]  他本身來找耶穌談話的動機
[00:08:14.320 --> 00:08:15.560]  我們都是很明顯的
[00:08:15.560 --> 00:08:16.640]  其實聖經錦碩
[00:08:16.640 --> 00:08:18.760]  你也知道耶穌也知道的
[00:08:18.760 --> 00:08:20.200]  他問了一條問題
[00:08:20.200 --> 00:08:21.920]  也是一條很正經
[00:08:21.920 --> 00:08:23.440]  很正常的問題
[00:08:23.440 --> 00:08:24.440]  就是問什麼
[00:08:24.440 --> 00:08:29.120]  究竟我怎樣做才可以得到永生
[00:08:29.120 --> 00:08:31.120]  但頂只會想釐清一點
[00:08:31.120 --> 00:08:34.000]  我們現在在二零二五年
[00:08:34.000 --> 00:08:35.800]  我們基督徒想的永生
[00:08:35.800 --> 00:08:38.760]  跟當時的永生是有不同的定義的
[00:08:38.760 --> 00:08:43.480]  其實猶太人沒有我們現在這個永生的概念
[00:08:43.480 --> 00:08:45.240]  因為我們有耶穌基督
[00:08:45.240 --> 00:08:47.000]  從死裡面復活
[00:08:47.000 --> 00:08:49.680]  祂有四十幾天在地上存活
[00:08:49.680 --> 00:08:50.920]  有祂的教導
[00:08:50.920 --> 00:08:53.160]  讓我們知道原來我們死了之後
[00:08:53.160 --> 00:08:55.240]  我們是會有什麼
[00:08:55.240 --> 00:08:56.320]  是靈魂的
[00:08:56.320 --> 00:08:57.640]  然後原來耶穌說
[00:08:57.640 --> 00:08:59.720]  將來我們都會有新的身體
[00:08:59.720 --> 00:09:00.520]  好像祂一樣
[00:09:00.520 --> 00:09:01.920]  我經常說吃得魚
[00:09:01.920 --> 00:09:04.480]  然後還有天國這個觀念
[00:09:04.480 --> 00:09:06.520]  但是當時是沒有這個觀念的
[00:09:06.520 --> 00:09:09.000]  猶太人某程度來說
[00:09:09.000 --> 00:09:10.480]  他們最初都會接受
[00:09:10.480 --> 00:09:12.280]  人死了就是死了
[00:09:12.280 --> 00:09:13.800]  什麼都沒有
[00:09:13.800 --> 00:09:16.280]  不過他們有一個傳承的觀念
[00:09:16.280 --> 00:09:19.200]  就是一代和一代之間的傳承
[00:09:19.200 --> 00:09:22.280]  意思就是說上一代的價值觀
[00:09:22.280 --> 00:09:23.240]  他的氛圍
[00:09:23.240 --> 00:09:25.000]  他的存在感
[00:09:25.000 --> 00:09:26.800]  是會透過生小朋友
[00:09:26.800 --> 00:09:30.480]  一代一代這樣傳流下去的
[00:09:30.480 --> 00:09:34.440]  直至到其實在《彈與你書》那段時間的時候
[00:09:34.440 --> 00:09:37.000]  因為《彈與你書》是一個預言的書
[00:09:37.000 --> 00:09:41.680]  他預言將來國度降臨的時候
[00:09:41.680 --> 00:09:43.800]  有人是會從死裡面復活的
[00:09:43.800 --> 00:09:48.600]  有些人是會被這個永生神帶領
[00:09:48.600 --> 00:09:49.760]  歸入永生神
[00:09:49.760 --> 00:09:50.920]  所以他們有永生
[00:09:50.920 --> 00:09:53.440]  有些是沒有被揀選的
[00:09:53.440 --> 00:09:56.480]  他們就會在黑暗裡面
[00:09:56.480 --> 00:09:59.200]  所以在很模糊的狀況之下
[00:09:59.200 --> 00:10:01.160]  他們是有一點點這個概念
[00:10:01.160 --> 00:10:03.280]  於是他們就會很關心
[00:10:03.280 --> 00:10:06.240]  很關心就是如果真的有永生
[00:10:06.240 --> 00:10:10.760]  那我怎樣才可以進入到去呢
[00:10:10.760 --> 00:10:13.080]  而猶太人就正如這個律法師一樣
[00:10:13.080 --> 00:10:15.520]  大部分宗教的人士是認為
[00:10:15.520 --> 00:10:17.320]  你研究聖經
[00:10:17.320 --> 00:10:19.000]  你明白神的話語
[00:10:19.000 --> 00:10:21.160]  你就能夠有永生的了
[00:10:21.160 --> 00:10:23.400]  因此你就會見到很多人都是
[00:10:23.400 --> 00:10:25.760]  很以研讀聖經
[00:10:25.760 --> 00:10:30.280]  為他們真的敬虔和追求上帝的一個表現
[00:10:30.280 --> 00:10:31.240]  耶穌很有趣的
[00:10:31.240 --> 00:10:33.200]  還有我們傳福音的要學一下耶穌
[00:10:33.200 --> 00:10:35.960]  耶穌每一段跟別人聊天都很精彩的
[00:10:35.960 --> 00:10:37.920]  這個人來是踢盤的
[00:10:37.920 --> 00:10:40.280]  是挑戰耶穌的
[00:10:40.280 --> 00:10:42.160]  一點也不友善的
[00:10:42.160 --> 00:10:43.840]  但是耶穌很聰明
[00:10:43.840 --> 00:10:45.920]  當人問你問題的時候
[00:10:45.920 --> 00:10:47.760]  頂多是很怕不懂回答
[00:10:47.760 --> 00:10:49.920]  剛才說最重要是知道怎樣回答
[00:10:49.920 --> 00:10:50.880]  錯了
[00:10:50.880 --> 00:10:52.640]  這些高招是要跟隨耶穌的
[00:10:52.640 --> 00:10:54.680]  耶穌從來不回答別人的
[00:10:54.680 --> 00:10:55.720]  他說什麼
[00:10:55.720 --> 00:10:56.520]  你問他問題
[00:10:56.520 --> 00:10:58.120]  耶穌問你兩個問題
[00:10:58.120 --> 00:10:58.800]  就是什麼
[00:10:58.800 --> 00:11:00.920]  律法上怎麼寫的
[00:11:00.920 --> 00:11:03.640]  然後你讀的是什麼
[00:11:03.640 --> 00:11:05.400]  為什麼會這樣問呢
[00:11:05.400 --> 00:11:06.640]  因為一個人
[00:11:06.640 --> 00:11:09.080]  你的行為怎麼走出來
[00:11:09.080 --> 00:11:12.840]  其實是在反映你裡面是相信什麼的
[00:11:12.840 --> 00:11:14.840]  你不是無緣無故會做那件事的
[00:11:14.840 --> 00:11:18.720]  你細心地去個人靜默思量的時候
[00:11:18.720 --> 00:11:19.800]  我們每一個決定
[00:11:19.800 --> 00:11:21.040]  每一個行為
[00:11:21.040 --> 00:11:22.840]  我們背後都是有東西
[00:11:22.840 --> 00:11:24.680]  來推動我們的
[00:11:24.680 --> 00:11:25.880]  耶穌很聰明
[00:11:25.880 --> 00:11:26.720]  你問這個問題
[00:11:26.720 --> 00:11:28.520]  他就問你究竟你是律法師
[00:11:28.520 --> 00:11:30.000]  你怎麼看的呢
[00:11:30.000 --> 00:11:31.360]  這個律法師
[00:11:31.360 --> 00:11:32.880]  第一樣就是輸了
[00:11:32.880 --> 00:11:33.800]  他愚蠢了
[00:11:33.800 --> 00:11:34.880]  他回答了
[00:11:34.880 --> 00:11:37.160]  他回答了的定義
[00:11:37.160 --> 00:11:37.880]  他問的問題
[00:11:37.880 --> 00:11:38.920]  他只回答了答案
[00:11:38.920 --> 00:11:40.760]  就是要盡心盡力
[00:11:40.760 --> 00:11:42.240]  你也是去愛我的神
[00:11:42.240 --> 00:11:44.520]  又要愛倫碩如同自己
[00:11:44.520 --> 00:11:46.160]  既然答案你也有
[00:11:46.160 --> 00:11:47.880]  所以耶穌很聰明的
[00:11:47.880 --> 00:11:49.920]  他說你回答的就對了
[00:11:49.920 --> 00:11:52.120]  你跟著去走
[00:11:52.120 --> 00:11:54.560]  你就可以得到榮神
[00:11:54.560 --> 00:11:55.160]  哇
[00:11:55.160 --> 00:11:57.360]  你是律法師有沒有人
[00:11:57.360 --> 00:11:58.080]  真的沒有人
[00:11:58.080 --> 00:11:59.080]  我打算來挑戰你的
[00:11:59.080 --> 00:12:00.680]  誰知道我自己也說了我的答案
[00:12:00.680 --> 00:12:02.000]  沒什麼好說的
[00:12:02.000 --> 00:12:03.720]  於是他說要顯明自己有理
[00:12:03.720 --> 00:12:05.880]  所以他又問第二個問題
[00:12:05.880 --> 00:12:07.560]  就是問什麼
[00:12:07.560 --> 00:12:09.880]  誰是我的倫碩
[00:12:09.880 --> 00:12:12.200]  當一個律法師問這個問題的時候
[00:12:12.200 --> 00:12:13.720]  我們要了解他的背景
[00:12:13.720 --> 00:12:14.760]  他是一個猶太人
[00:12:14.760 --> 00:12:17.280]  他是一個宗教的領袖
[00:12:17.280 --> 00:12:19.320]  猶太人一直是以
[00:12:19.320 --> 00:12:22.600]  他是神的選民自居的
[00:12:22.600 --> 00:12:24.240]  也因為這個概念
[00:12:24.240 --> 00:12:26.560]  令到他們很驕傲的
[00:12:26.560 --> 00:12:27.200]  行不行
[00:12:27.200 --> 00:12:29.240]  屋獨佔共群
[00:12:29.240 --> 00:12:31.000]  只有我們猶太人
[00:12:31.000 --> 00:12:33.400]  才是上帝的子民
[00:12:33.400 --> 00:12:34.720]  其他那些
[00:12:34.720 --> 00:12:36.040]  他沒有說你們不是人
[00:12:36.040 --> 00:12:38.520]  但他們就說你們非猶太人
[00:12:38.520 --> 00:12:39.360]  意思是什麼
[00:12:39.360 --> 00:12:40.680]  不需要理會的
[00:12:40.680 --> 00:12:43.160]  因此當說要我去走
[00:12:43.160 --> 00:12:43.960]  怎麼走
[00:12:43.960 --> 00:12:46.000]  我怎麼去愛倫碩如同自己
[00:12:46.000 --> 00:12:46.800]  簡單說
[00:12:46.800 --> 00:12:48.240]  我們也沒有倫碩
[00:12:48.240 --> 00:12:49.920]  我們只有猶太人
[00:12:49.920 --> 00:12:52.520]  還有那些不是猶太人
[00:12:52.520 --> 00:12:53.760]  耶穌又很有趣
[00:12:53.760 --> 00:12:55.680]  耶穌又沒有直接回答他
[00:12:55.680 --> 00:12:57.840]  耶穌說故事
[00:12:57.840 --> 00:13:00.160]  就出現了我們過往很熟悉的
[00:13:00.160 --> 00:13:01.560]  這個叫什麼
[00:13:01.560 --> 00:13:04.600]  好撒瑪利亞的比喻
[00:13:04.600 --> 00:13:05.840]  這個故事怎麼說
[00:13:05.840 --> 00:13:07.560]  我們先來看看
[00:13:07.560 --> 00:13:09.360]  耶穌說這個故事的主角
[00:13:09.360 --> 00:13:10.600]  他說有一個人
[00:13:10.600 --> 00:13:13.440]  是從耶路撒冷去到耶利哥
[00:13:13.440 --> 00:13:15.160]  這個人我們假設
[00:13:15.160 --> 00:13:16.680]  大家的聲浮家也會理解
[00:13:16.680 --> 00:13:18.200]  他應該是一個猶太人
[00:13:18.200 --> 00:13:20.000]  而且頗為敬虔
[00:13:20.000 --> 00:13:23.520]  因為耶路撒冷是聖殿的所在
[00:13:23.520 --> 00:13:28.000]  而耶利哥是約大河邊的一個城市
[00:13:28.000 --> 00:13:31.360]  有一個高地是向一個低地走
[00:13:31.360 --> 00:13:32.320]  你就想像到
[00:13:32.320 --> 00:13:34.200]  就是從耶路撒冷走下去
[00:13:34.200 --> 00:13:35.800]  這個所謂的耶利哥
[00:13:35.800 --> 00:13:37.920]  可能他是否去敬拜元神
[00:13:37.920 --> 00:13:39.000]  去親近元神
[00:13:39.000 --> 00:13:42.120]  總之是一個很好的猶太人
[00:13:42.120 --> 00:13:43.560]  誰知很不幸運
[00:13:43.560 --> 00:13:46.040]  他竟然迴間的路途當中
[00:13:46.040 --> 00:13:47.920]  就遇到強盜
[00:13:47.920 --> 00:13:50.040]  並且搶去所有的財物
[00:13:50.040 --> 00:13:52.400]  還把他打到悶死
[00:13:52.400 --> 00:13:55.360]  這些事其實耶穌不是亂編的
[00:13:55.360 --> 00:13:57.520]  在當時來說是普遍的
[00:13:57.520 --> 00:14:01.040]  因為這條路也被稱為血路
[00:14:01.040 --> 00:14:01.640]  為甚麼呢?
[00:14:01.640 --> 00:14:04.680]  就是因為他常常有強盜去出門
[00:14:04.680 --> 00:14:06.960]  就是去搶錢的
[00:14:06.960 --> 00:14:09.520]  因此這個故事是很熟悉的
[00:14:09.520 --> 00:14:11.440]  在於這個律法師
[00:14:11.440 --> 00:14:12.800]  接下來你就要記住
[00:14:12.800 --> 00:14:13.760]  你是律法師
[00:14:13.760 --> 00:14:15.440]  但你要墮入這個角色
[00:14:15.440 --> 00:14:17.320]  你正在聽耶穌說話
[00:14:17.320 --> 00:14:19.960]  開章這個故事是可以接受的
[00:14:19.960 --> 00:14:22.520]  你也明白是一件普通的事
[00:14:22.520 --> 00:14:24.880]  但接下來就出事了
[00:14:24.880 --> 00:14:27.960]  耶穌說突然間有個祭司出現
[00:14:27.960 --> 00:14:30.320]  如果你是律法師
[00:14:30.320 --> 00:14:33.080]  你聽到一個這樣的開頭
[00:14:33.080 --> 00:14:35.280]  有一個猶太人遇到這樣的際遇
[00:14:35.280 --> 00:14:36.720]  出現了一個祭司
[00:14:36.720 --> 00:14:39.680]  心裡一定是自喜的
[00:14:39.680 --> 00:14:41.280]  祭司出現了
[00:14:41.280 --> 00:14:42.400]  這樣就可以了
[00:14:42.400 --> 00:14:44.360]  一定有救的
[00:14:44.360 --> 00:14:45.240]  但很可惜
[00:14:45.240 --> 00:14:46.800]  耶穌不是這樣說
[00:14:46.800 --> 00:14:49.760]  耶穌說祭司是見到祂的
[00:14:49.760 --> 00:14:52.120]  不過祂調頭
[00:14:52.120 --> 00:14:53.800]  在別的方向走了
[00:14:53.800 --> 00:14:55.720]  我不知道你心情有沒有跌宕
[00:14:55.720 --> 00:14:57.280]  一個期望突然間
[00:14:57.280 --> 00:14:59.160]  咦?不是的
[00:14:59.160 --> 00:15:02.000]  接著又來一個利未人
[00:15:02.000 --> 00:15:03.920]  又應該聆聽的那個
[00:15:03.920 --> 00:15:05.720]  心裡又有一點點希望
