
[00:00:00.000 --> 00:00:02.440]  我哋先一同祈禱
[00:01:39.360 --> 00:01:44.600]  要明白先知書嘅訊息呢其實一定要多了解當時嘅歷史背景
[00:01:44.600 --> 00:01:48.600]  我一般講到呢大約半個鐘頭左右啊所以呢
[00:01:48.600 --> 00:01:49.400]  啊
[00:01:49.400 --> 00:01:53.100]  講先知書要講得詳盡係比較困難嘅
[00:01:55.060 --> 00:01:58.760]  第二點先知呢個詞呢對華人嚟講呢
[00:01:58.760 --> 00:02:02.640]  好容易呢就產生一個錯覺以為係微卜先知
[00:02:02.640 --> 00:02:07.360]  讀先知嘅時候呢我哋好想留意嗰啲嘅寓言
[00:02:07.360 --> 00:02:09.760]  尤其係未應驗嘅寓言
[00:02:09.760 --> 00:02:11.960]  好多人呢就啊
[00:02:11.960 --> 00:02:14.060]  一心呢就諗住啊
[00:02:14.060 --> 00:02:16.560]  呢一個時代我哋呢個時代呢
[00:02:16.560 --> 00:02:20.460]  就係先知所寫嘅寓言會應驗嘅時代啦啊
[00:02:20.460 --> 00:02:23.060]  所以呢好多人一讀啟示錄嘅時候呢
[00:02:23.200 --> 00:02:26.860]  我總以為啟示錄就係為我哋呢一代嘅人寫嘅啊
[00:02:26.860 --> 00:02:29.340]  而忘記咗其實先知
[00:02:29.340 --> 00:02:34.200]  寫書嘅時候係為當代嘅人寫嘅
[00:02:34.200 --> 00:02:38.440]  一係就答庇一係就鼓勵當代嘅人啊
[00:02:38.440 --> 00:02:41.840]  從以前嘅先知書裏面呢我哋睇到呢
[00:02:41.840 --> 00:02:43.040]  有寓言
[00:02:43.040 --> 00:02:44.340]  但係
[00:02:44.340 --> 00:02:47.540]  絕大部分嘅內容啊
[00:02:47.540 --> 00:02:51.260]  都係先知對佢嗰個時代嘅人嘅講道
[00:02:52.200 --> 00:02:53.960]  所以我哋一定要切忌
[00:02:53.960 --> 00:02:59.460]  先知唔係直接向我哋呢個時代嘅人
[00:02:59.460 --> 00:03:00.940]  講嘢
[00:03:00.940 --> 00:03:06.400]  第三點呢就係舊約先知嘅寓言呢
[00:03:06.400 --> 00:03:08.100]  好多係指向
[00:03:08.100 --> 00:03:10.100]  微塞亞要嚟嘅
[00:03:10.100 --> 00:03:12.940]  咁對我哋嚟講啦其實主耶穌
[00:03:12.940 --> 00:03:15.160]  啊就係嗰位微塞亞嘛
[00:03:15.160 --> 00:03:19.560]  因此好多先知書有關微塞亞嘅寓言呢
[00:03:20.660 --> 00:03:24.500]  已經喺二千幾年前歷史上發生咗
[00:03:24.500 --> 00:03:29.760]  仲有同微塞亞無關嘅寓言呢
[00:03:29.760 --> 00:03:33.000]  其實好多都喺歷史上發生咗嘅
[00:03:33.000 --> 00:03:35.900]  例如以塞亞先知寓言
[00:03:35.900 --> 00:03:38.560]  猶大會亡國
[00:03:38.560 --> 00:03:44.640]  仲要秘魯去到外邦嘅地方
[00:03:44.640 --> 00:03:48.260]  呢啲事都已經喺歷史上發生咗㗎啦
[00:03:50.040 --> 00:03:52.060]  好而家呢我哋要嚟睇睇
[00:03:52.060 --> 00:03:53.360]  了解先知書
[00:03:53.360 --> 00:03:56.560]  我哋要稍為睇一睇個歷史背景
[00:03:56.560 --> 00:04:00.700]  咁喺第一章第一節呢就提到
[00:04:00.700 --> 00:04:06.900]  以塞亞先知係活喺四位猶大王嘅時期
[00:04:06.900 --> 00:04:11.300]  第一章嘅訊息呢就先知睇見
[00:04:11.300 --> 00:04:12.700]  嘅異象
[00:04:12.700 --> 00:04:15.460]  英文呢係譯做vision
[00:04:15.460 --> 00:04:18.100]  咁和諧本呢係譯做密士
[00:04:19.240 --> 00:04:22.440]  咁我哋呢或者先嚟了解一下
[00:04:22.440 --> 00:04:25.960]  佢提到嗰四位嘅皇帝嘅時候
[00:04:25.960 --> 00:04:29.260]  有啲咩嘅事情係當代發生㗎啦
[00:04:29.260 --> 00:04:32.540]  第一位呢就係烏西亞
[00:04:32.540 --> 00:04:34.200]  烏西亞王
[00:04:34.200 --> 00:04:37.000]  咁佢喺耶路撒冷呢
[00:04:37.000 --> 00:04:39.500]  做王做咗成52年
[00:04:39.500 --> 00:04:44.140]  烏西亞呢可以話係一位有遠見
[00:04:44.140 --> 00:04:46.400]  同埋有魄力嘅皇帝嚟㗎
[00:04:46.860 --> 00:04:49.900]  佢都敬拜上主佢得到上主嘅賜福
[00:04:49.900 --> 00:04:54.040]  佢呢亦都喺佢執政期間呢
[00:04:54.040 --> 00:04:57.840]  能夠打贏咗修復咗好多失去咗土地
[00:04:57.840 --> 00:04:58.960]  亦都呢
[00:04:58.960 --> 00:05:02.760]  加強咗軍事嘅力量啊
[00:05:02.760 --> 00:05:04.860]  佢可以話係曾經係一個
[00:05:04.860 --> 00:05:08.000]  做咗好多富國強軍嘅事啊
[00:05:08.000 --> 00:05:10.440]  包括呢將嗰啲修衛嘅城牆
[00:05:10.440 --> 00:05:12.360]  耶路撒冷嘅城牆加高
[00:05:12.360 --> 00:05:15.560]  又起一啲嘅防衛嘅系統啊
[00:05:16.300 --> 00:05:17.540]  不過好可惜呢
[00:05:17.540 --> 00:05:20.060]  權力呢往往使人驕傲
[00:05:20.060 --> 00:05:23.040]  佢晚年嘅時候呢
[00:05:23.040 --> 00:05:25.060]  真係晚節不保啦
[00:05:25.060 --> 00:05:27.000]  佢呢就冒犯上帝
[00:05:27.000 --> 00:05:29.500]  結果就
[00:05:29.500 --> 00:05:31.940]  走咗去聖殿燒香啊
[00:05:31.940 --> 00:05:33.740]  咁就上主就即刻懲罰佢啊
[00:05:33.740 --> 00:05:35.640]  佢即刻呢長大麻風啊
[00:05:35.640 --> 00:05:37.760]  咁長大麻風呢就
[00:05:37.760 --> 00:05:40.260]  就係上主俾佢懲罰啦
[00:05:40.260 --> 00:05:42.900]  當時係人民唔能夠再接受佢
[00:05:42.900 --> 00:05:44.500]  所以佢呢就只可
[00:05:44.600 --> 00:05:47.040]  只好快快讓位俾佢個仔
[00:05:47.040 --> 00:05:48.640]  約坦
[00:05:48.640 --> 00:05:51.940]  嚟到管理國家啊
[00:05:51.940 --> 00:05:53.900]  咁啊
[00:05:53.900 --> 00:05:55.300]  喺
[00:05:55.300 --> 00:05:57.860]  以賽亞書嘅第六章呢
[00:05:57.860 --> 00:06:02.260]  以賽亞呢就係啱啱喺烏西亞王死嗰年啊
[00:06:02.260 --> 00:06:05.560]  嗰個時期大約係公元前啊
[00:06:05.560 --> 00:06:06.840]  740年啊
[00:06:06.840 --> 00:06:09.160]  有啲人739啊唔好唔好記咁
[00:06:09.160 --> 00:06:12.000]  咁甩咁甩甩嘅數啊
[00:06:12.000 --> 00:06:14.940]  大約740年啊齊頭好記啲啊
[00:06:14.940 --> 00:06:17.340]  佢喺嗰個時候呢
[00:06:17.340 --> 00:06:19.440]  就係被上帝呼召佢做先知嘅
[00:06:19.440 --> 00:06:23.240]  咁喺烏西亞做王嘅時候呢
[00:06:23.240 --> 00:06:24.940]  國際形勢係點呢
[00:06:24.940 --> 00:06:27.500]  當時呢亞述國
[00:06:27.500 --> 00:06:31.000]  有一位皇帝呢叫提比
[00:06:31.000 --> 00:06:33.860]  提比拉比列色二世
[00:06:33.860 --> 00:06:36.800]  佢開始係向西擴張啊
[00:06:36.800 --> 00:06:39.000]  就開始建立佢嘅帝國啊
[00:06:39.000 --> 00:06:41.340]  我哋知道後來亞述帝國好強大
[00:06:41.500 --> 00:06:42.100]  但係呢
[00:06:42.100 --> 00:06:44.100]  喺烏西亞王嘅時候呢
[00:06:44.100 --> 00:06:47.840]  其實佢嘅擴張格局呢已經係開展㗎啦
[00:06:47.840 --> 00:06:50.060]  並且呢係已經呢
[00:06:50.060 --> 00:06:53.040]  強迫咗北面嘅以色列國
[00:06:53.040 --> 00:06:54.460]  啊
[00:06:54.460 --> 00:06:58.700]  逼到佢哋要向亞述王係進貢嘅啊
[00:06:58.700 --> 00:07:00.940]  但係嗰時未曾消滅以色列國
[00:07:00.940 --> 00:07:02.700]  後來先至消滅㗎啊
[00:07:02.700 --> 00:07:06.700]  烏西亞王嘅仔呢
[00:07:06.700 --> 00:07:10.940]  約坦王都係敬畏神㗎啊
[00:07:11.200 --> 00:07:13.200]  佢呢就做咗16年
[00:07:13.200 --> 00:07:14.800]  喺佢做啊
[00:07:14.800 --> 00:07:16.960]  皇帝嘅期間可以話不過不失啦
[00:07:16.960 --> 00:07:17.660]  可能啊
[00:07:17.660 --> 00:07:20.540]  咁啊聖經對佢冇咩詳細記載啊
[00:07:20.540 --> 00:07:23.960]  到第三個王啦呢個呢就衰仔嚟㗎
[00:07:23.960 --> 00:07:25.340]  壞壞蛋嚟㗎
[00:07:25.340 --> 00:07:27.460]  佢呢就唔敬畏上帝啊
[00:07:27.460 --> 00:07:28.500]  就
[00:07:28.500 --> 00:07:30.940]  喺佢在位嘅期間呢
[00:07:30.940 --> 00:07:34.660]  耶路撒冷呢就開始遭遇到以色列同
[00:07:34.660 --> 00:07:36.500]  敘利亞聯軍
[00:07:36.500 --> 00:07:38.400]  以色列同敘利亞
[00:07:39.200 --> 00:07:42.260]  我哋知道南角猶大就喺南邊啦
[00:07:42.260 --> 00:07:43.660]  以色列就喺佢北邊
[00:07:43.660 --> 00:07:47.260]  敘利亞但係今日嘅敘利亞就即係再北啲啊
[00:07:47.260 --> 00:07:50.260]  以色列嘅上邊再北啲嘅地方
[00:07:50.260 --> 00:07:54.000]  咁呢兩個國家呢佢哋聯手呢要要
[00:07:54.000 --> 00:07:54.960]  要打
[00:07:54.960 --> 00:07:56.900]  猶大要
[00:07:56.900 --> 00:08:00.900]  希望呢令到猶大呢成為佢哋嘅附庸國
[00:08:00.900 --> 00:08:04.640]  咁嗰場仗呢猶大呢傷亡慘重
[00:08:04.640 --> 00:08:06.500]  死咗12萬大軍
[00:08:08.400 --> 00:08:11.340]  阿哈斯唔聽以塞亞嘅說話
[00:08:11.340 --> 00:08:13.660]  佢唔肯信教上帝
[00:08:13.660 --> 00:08:17.700]  佢派人帶埋公物去向亞述嘅
[00:08:17.700 --> 00:08:20.040]  提格拉比列式求救
[00:08:20.040 --> 00:08:23.960]  提格拉比列式
[00:08:23.960 --> 00:08:26.540]  當然接受阿哈斯嘅禮物
[00:08:26.540 --> 00:08:30.340]  同埋請求出兵去攻打敘利亞
[00:08:30.340 --> 00:08:32.500]  啊咁佢哋呢
[00:08:32.500 --> 00:08:34.600]  敘利亞就於是呢
[00:08:34.600 --> 00:08:37.460]  有人有敵軍入侵佢嘅國家
[00:08:37.460 --> 00:08:39.240]  咁有咩好可以做啊
[00:08:39.240 --> 00:08:41.440]  啊班師回朝囉
[00:08:41.440 --> 00:08:44.300]  快返叫啲軍隊返返去保衛國家
[00:08:44.300 --> 00:08:47.040]  所以呢就唔再攻打猶大
[00:08:47.040 --> 00:08:50.660]  咁其實呢按照當時嘅
[00:08:50.660 --> 00:08:53.400]  呃歷史形勢判斷
[00:08:53.400 --> 00:08:55.500]  猶大王就蠢到死
[00:08:55.500 --> 00:08:57.740]  其實佢唔使攞錢去
[00:08:57.740 --> 00:08:59.840]  請求亞述皇帝出兵
[00:08:59.840 --> 00:09:02.540]  亞述皇帝都一定會乘機出兵嘅
[00:09:02.540 --> 00:09:06.160]  一定會乘虛而入
[00:09:06.340 --> 00:09:08.160]  派兵去打敘利亞
[00:09:08.160 --> 00:09:10.040]  一個國家有幾多軍隊
[00:09:10.040 --> 00:09:11.940]  派咗一大隊人去咗南邊
[00:09:11.940 --> 00:09:14.360]  仲唔喺北邊乘機進攻咩
[00:09:14.360 --> 00:09:17.040]  但係猶大王呢就唔聽仙醫講
[00:09:17.040 --> 00:09:18.300]  呢個歷史呢
[00:09:18.300 --> 00:09:22.140]  遲啲可能第五章嗰陣時會講講
[00:09:22.140 --> 00:09:25.740]  第四個皇帝希西加
[00:09:25.740 --> 00:09:27.860]  咁佢呢就係敬畏上帝
[00:09:27.860 --> 00:09:31.140]  佢熱心呢推行宗教改革
[00:09:31.140 --> 00:09:33.700]  喺佢統治嘅期間呢
[00:09:34.160 --> 00:09:37.540]  亞述嘅威脅其實係越嚟越大
[00:09:37.540 --> 00:09:40.340]  佢已經呢即係
[00:09:40.340 --> 00:09:44.540]  可能已經係吞咗
[00:09:44.540 --> 00:09:47.240]  敘利亞同埋以色列㗎喇
[00:09:47.240 --> 00:09:49.840]  咁有兩個國家喺北邊本來呢
[00:09:49.840 --> 00:09:51.700]  可以你可以話嗰兩個國家呢
[00:09:51.700 --> 00:09:54.000]  係猶大的屏障嚟㗎
[00:09:54.000 --> 00:09:56.800]  同佢擋下好似保衛佢嘅
[00:09:56.800 --> 00:09:58.760]  但係嗰兩個都死埋喇
[00:09:58.760 --> 00:10:00.240]  已經冧咗嘅時候呢
[00:10:00.240 --> 00:10:02.600]  咁嗰個時間其實好危急啊
[00:10:03.200 --> 00:10:05.900]  啊到後來呢啊
[00:10:05.900 --> 00:10:08.940]  有一個嘅西拿基納啊
[00:10:08.940 --> 00:10:12.060]  就進攻包圍耶路撒冷啊
[00:10:12.060 --> 00:10:13.740]  咁其實
[00:10:13.740 --> 00:10:16.460]  佢哋能夠進攻包圍耶路撒冷呢
[00:10:16.460 --> 00:10:19.740]  即係話耶路撒冷附近嗰啲嘅猶大城鎮呢
[00:10:19.740 --> 00:10:21.800]  已經冇曬喇啊
[00:10:21.800 --> 00:10:24.460]  咁最後呢
[00:10:24.460 --> 00:10:27.840]  希西加都係被逼要向亞述立功
[00:10:27.840 --> 00:10:31.600]  不過呢上帝就行咗一個大神蹟
[00:10:31.600 --> 00:10:32.800]  拯救咗猶大
[00:10:32.800 --> 00:10:34.900]  不至於被亞述毀滅
[00:10:34.900 --> 00:10:36.100]  咁呢段歷史呢
[00:10:36.100 --> 00:10:36.800]  我哋唔會講
[00:10:36.800 --> 00:10:37.900]  因為呢係喺
[00:10:37.900 --> 00:10:40.160]  啊以賽亞書三十六
[00:10:40.160 --> 00:10:41.700]  三至到三十九章
[00:10:41.700 --> 00:10:43.360]  有成四章嘅聖經
[00:10:43.360 --> 00:10:46.400]  記載啊有關希西加呢一段嘅歷史
[00:10:46.400 --> 00:10:50.000]  好咁我哋簡單講咗
[00:10:50.000 --> 00:10:51.960]  一章一至嘅歷史背景之後呢
[00:10:51.960 --> 00:10:53.660]  我哋嚟睇第二節
[00:10:53.660 --> 00:10:55.040]  到到第三十一節
[00:10:55.040 --> 00:10:59.260]  上主對猶大同耶路撒冷嘅控訴
[00:10:59.260 --> 00:11:01.060]  啊
[00:11:01.740 --> 00:11:04.460]  或者我未曾解釋聖經之前
[00:11:04.460 --> 00:11:06.040]  我仲要補充一點呢
[00:11:06.040 --> 00:11:06.760]  就係話呢
[00:11:06.760 --> 00:11:09.800]  以賽亞書大部分嘅信息
[00:11:09.800 --> 00:11:11.240]  大部分嘅信息
[00:11:11.240 --> 00:11:14.360]  都係用詩歌體裁去寫
[00:11:14.360 --> 00:11:17.940]  詩歌體裁裏面呢有好多個圖像
[00:11:17.940 --> 00:11:20.200]  用咗好多個圖像
[00:11:20.200 --> 00:11:22.100]  嚟到去傳遞信息
[00:11:22.100 --> 00:11:25.900]  啊其中有一啲係敘事嘅文體嚟㗎啊
[00:11:25.900 --> 00:11:27.240]  比如話第六章
[00:11:27.240 --> 00:11:30.500]  記載以賽亞先知喺聖殿裏面
[00:11:30.660 --> 00:11:33.700]  見到上帝嘅意象嗱嗰個係敘事文體
[00:11:33.700 --> 00:11:38.140]  第七章以賽亞見阿哈斯嘅記錄啊
[00:11:38.140 --> 00:11:39.060]  第七章呢
[00:11:39.060 --> 00:11:42.340]  啊就係我剛才提到啊我哋或者會講
[00:11:42.340 --> 00:11:43.940]  咁樣就啊
[00:11:43.940 --> 00:11:46.240]  然之後36至39章呢
[00:11:46.240 --> 00:11:48.340]  嗰度係歷史嘅記載
[00:11:48.340 --> 00:11:50.260]  嗱咁嗰啲經文呢
[00:11:50.260 --> 00:11:51.800]  都係敘事文體
[00:11:51.800 --> 00:11:54.400]  但係好多其他嗰啲呢
[00:11:54.400 --> 00:11:58.100]  信息都係用咗詩歌體裁嚟到記載
[00:11:59.000 --> 00:12:02.700]  當我哋讀詩歌體裁嘅文體嘅時候呢
[00:12:02.700 --> 00:12:06.860]  我哋唔能夠太過自免意義去解釋嘅
[00:12:06.860 --> 00:12:09.260]  而係要著重嗰個圖像
[00:12:09.260 --> 00:12:11.800]  究竟想表達啲乜嘢意思
[00:12:11.800 --> 00:12:13.640]  咁我舉個例啊
[00:12:13.640 --> 00:12:15.740]  喺第一章五至六節
[00:12:15.740 --> 00:12:19.400]  以色列下你哋頭破血流
[00:12:19.400 --> 00:12:22.400]  你哋嘅心你哋嘅頭腦都有毛病
[00:12:22.400 --> 00:12:25.600]  從頭到腳體無完膚
[00:12:25.700 --> 00:12:29.700]  渾身青腫都是潰爛的傷痕
[00:12:29.700 --> 00:12:32.200]  沒有人幫你哋洗滌包紮
[00:12:32.200 --> 00:12:34.300]  也沒有人替你哋擦藥
[00:12:34.300 --> 00:12:38.960]  呢兩隻經文唔係講緊一個受咗傷嘅人喎
[00:12:38.960 --> 00:12:43.660]  你就咁睇呢好似係講緊一個受咗傷嘅人
[00:12:43.660 --> 00:12:45.460]  其實唔係講緊一個人
[00:12:45.460 --> 00:12:48.960]  而係呢指猶大國好多嘅城邑
[00:12:48.960 --> 00:12:55.240]  都已經呢係被敵軍打敗同埋佔領嘅
[00:12:56.700 --> 00:13:00.540]  第一節呢就話畀我哋聽以綽下嘅異象呢係關於
[00:13:00.540 --> 00:13:04.600]  猶大和耶路撒冷的
[00:13:04.600 --> 00:13:08.000]  所以呢第五節我哋又要留意啦
[00:13:08.000 --> 00:13:11.500]  一開始嘅時候雖然話以色列啊咁樣啊
[00:13:11.500 --> 00:13:15.200]  但呢個以色列唔係指北角嘅以色列
[00:13:15.200 --> 00:13:18.800]  信息唔係關於北角發生咩事
[00:13:18.800 --> 00:13:22.400]  信息係關於猶大南邊嗰個國家
[00:13:22.400 --> 00:13:24.000]  發生緊啲乜嘢事
[00:13:26.200 --> 00:13:30.600]  因此呢睇到以色列都唔係指北角嘅
[00:13:30.600 --> 00:13:35.400]  只係一個指南角猶大裏面嘅以色列人
[00:13:35.400 --> 00:13:38.400]  南角北角都係以色列人啦
[00:13:38.400 --> 00:13:43.000]  所以呢就以色列我哋都要小心去理解
[00:13:43.000 --> 00:13:45.800]  猶大呢就係
[00:13:45.800 --> 00:13:51.200]  我記得第一節講嗰個信息係關乎猶大同耶路撒冷
[00:13:51.200 --> 00:13:52.400]  咁有冇分別呢
[00:13:52.500 --> 00:13:56.100]  有嘅啊咁如果冇分別咁就唔使咁重複啦
[00:13:56.100 --> 00:14:01.700]  講猶大呢其實係指猶大國內嘅一般平民百姓
[00:14:01.700 --> 00:14:04.000]  所有屬於猶大國嘅人民
[00:14:04.000 --> 00:14:09.800]  大衛王建立咗以色列王國係八十年之後呢
[00:14:09.800 --> 00:14:13.400]  佢嘅孫嗰代呢就統一王國
[00:14:13.400 --> 00:14:17.200]  就分裂咗成為南北兩個國家
[00:14:17.200 --> 00:14:20.200]  北邊呢就係以色列國啊
[00:14:20.600 --> 00:14:22.500]  南邊呢就係猶大國啊
[00:14:22.500 --> 00:14:26.500]  有啲好似似今日朝鮮半島分咗北邊叫朝鮮
[00:14:26.500 --> 00:14:29.600]  南邊叫南韓韓國咁樣啊
[00:14:29.600 --> 00:14:35.200]  所以呢關於猶大對猶大嘅指控呢
[00:14:35.200 --> 00:14:37.700]  就係指控猶大國嘅人民
[00:14:37.700 --> 00:14:39.800]  佢哋衰成點
[00:14:39.800 --> 00:14:42.500]  而耶路撒冷呢
[00:14:42.500 --> 00:14:45.400]  就係指猶大國嘅首都啊
[00:14:45.400 --> 00:14:48.600]  首都所在之地呢
[00:14:48.900 --> 00:14:51.800]  就係政治嘅領導階層
[00:14:51.800 --> 00:14:53.700]  當然皇帝都喺嗰度
[00:14:53.700 --> 00:14:58.000]  亦都有好多高官同法官都喺嗰度
[00:14:58.000 --> 00:15:00.600]  此外呢耶路撒冷呢
[00:15:00.600 --> 00:15:03.800]  仲有嘅係上主嘅聖殿
[00:15:03.800 --> 00:15:07.500]  所以關於耶路撒冷嘅指控呢
[00:15:07.500 --> 00:15:10.500]  就係指控嗰啲嘅政治領袖
[00:15:10.500 --> 00:15:14.100]  祭司階層同埋所有有權有勢嘅人
[00:15:14.100 --> 00:15:17.800]  喺呢一章嘅經文裏面呢
[00:15:18.000 --> 00:15:19.600]  對人民嘅指控啊
[00:15:19.600 --> 00:15:21.600]  相對嚟講係比較少嘅
[00:15:21.600 --> 00:15:25.000]  我哋先嚟睇睇上帝指控佢哋啲乜嘢
[00:15:25.000 --> 00:15:27.700]  喺第二節至到第七節呢
[00:15:27.700 --> 00:15:30.300]  就係指控猶大人民嘅
[00:15:30.300 --> 00:15:34.000]  第二節就話佢哋最大嘅問題
[00:15:34.000 --> 00:15:34.900]  就係
[00:15:34.900 --> 00:15:37.800]  背叛了上主
[00:15:37.800 --> 00:15:40.800]  背叛了上主
[00:15:40.800 --> 00:15:44.000]  上主稱猶大人民呢
[00:15:44.200 --> 00:15:49.100]  係我親自撫養大大嘅孩子
[00:15:49.100 --> 00:15:53.300]  呢度畀我哋一幅圖畫
[00:15:53.300 --> 00:15:56.500]  親自撫養大大嘅孩子
[00:15:56.500 --> 00:15:59.700]  已經曾經做過人嘅父母嘅
[00:15:59.700 --> 00:16:02.000]  一定會好明白呢一點
[00:16:02.000 --> 00:16:04.900]  帶大一個孩子
[00:16:04.900 --> 00:16:07.600]  真係要用好多心血㗎
[00:16:07.600 --> 00:16:11.300]  當孩子係嬰兒嘅時候
[00:16:12.900 --> 00:16:16.600]  半夜要行要食奶嘅
[00:16:16.600 --> 00:16:21.200]  父母呢要好辛苦起身喂奶畀佢食
[00:16:21.200 --> 00:16:25.500]  大啲啦
[00:16:25.500 --> 00:16:27.400]  過咗嬰兒期啦大少少啦
[00:16:27.400 --> 00:16:29.500]  而家呢我睇到我細孫女啦
[00:16:29.500 --> 00:16:30.800]  佢三歲幾啦
[00:16:30.800 --> 00:16:31.700]  三歲幾
[00:16:31.700 --> 00:16:34.100]  咁而家都有困難喎
[00:16:34.100 --> 00:16:36.400]  要教佢去洗手間喎
[00:16:36.400 --> 00:16:40.000]  做父母就要好有耐心呀呢個時候
[00:16:40.000 --> 00:16:42.000]  聽講啦有一次呢
[00:16:42.200 --> 00:16:44.400]  佢爺爺買咗新梳化
[00:16:44.400 --> 00:16:47.300]  佢就將梳化當做洗手間
[00:16:47.300 --> 00:16:50.800]  大小二便一齊嚟
[00:16:50.800 --> 00:16:52.100]  所以呢
[00:16:52.100 --> 00:16:53.700]  孩子
[00:16:53.700 --> 00:16:54.800]  你要
[00:16:54.800 --> 00:16:56.700]  細嘅時候
[00:16:56.700 --> 00:16:59.400]  即係又要起身喂奶
[00:16:59.400 --> 00:17:00.700]  大少少又要教佢
[00:17:00.700 --> 00:17:02.300]  去洗手間
[00:17:02.300 --> 00:17:03.600]  然之後先返得學呀
[00:17:03.600 --> 00:17:05.000]  你返學嘅時候呢
[00:17:05.000 --> 00:17:06.600]  又驚佢喺學校呀
[00:17:06.600 --> 00:17:09.000]  小學嘅時候驚佢喺學校畀人哋
[00:17:09.600 --> 00:17:12.200]  bully呀或者欺負啦
[00:17:12.200 --> 00:17:15.800]  到中學又怕佢學壞呀吸毒呀
[00:17:15.800 --> 00:17:17.900]  總而言之呢
[00:17:17.900 --> 00:17:20.800]  真係從細帶大一個細路呀
[00:17:20.800 --> 00:17:22.800]  直至到佢可以自立
[00:17:22.800 --> 00:17:26.700]  真係要花父母好多心血嘅
[00:17:26.700 --> 00:17:31.000]  而孩子竟然背叛父母
[00:17:31.000 --> 00:17:34.700]  嗰種氣憤同埋傷心呢
[00:17:34.700 --> 00:17:36.200]  就係第二節經文
[00:17:36.300 --> 00:17:41.100]  要表達上帝對猶大人民嗰種嘅氣憤同埋傷心
[00:17:41.100 --> 00:17:46.300]  加上第三節
[00:17:46.300 --> 00:17:48.600]  第三節係一個比喻
[00:17:48.600 --> 00:17:52.600]  用咗牛同驢嚟到做比喻
[00:17:52.600 --> 00:17:55.800]  牛同驢嗰啲嘅生畜
[00:17:55.800 --> 00:17:59.600]  佢哋
[00:17:59.600 --> 00:18:04.400]  當然係比唔上人咁聰明
[00:18:05.800 --> 00:18:07.200]  生畜嘅智慧呢
[00:18:07.200 --> 00:18:09.600]  即係唔能夠同人比呀
[00:18:09.600 --> 00:18:10.700]  用牛用驢
[00:18:10.700 --> 00:18:11.700]  我唔知佢哋
[00:18:11.700 --> 00:18:14.200]  有幾多嘅聰明智慧呀
[00:18:14.200 --> 00:18:17.000]  聽講狗係比較聰明嘅
[00:18:17.000 --> 00:18:21.100]  都係最多去到人嘅大約四歲咁嘅程度㗎啫
[00:18:21.100 --> 00:18:22.300]  唔係好有智慧嘅
[00:18:22.300 --> 00:18:25.300]  但係呢啲牛呢啲驢
[00:18:25.300 --> 00:18:27.200]  佢哋認識主人㗎喎
[00:18:27.200 --> 00:18:30.300]  佢哋認得邊個係主人
[00:18:30.300 --> 00:18:34.500]  亦都認識自己食嘢瞓覺嘅地方㗎
[00:18:36.600 --> 00:18:38.800]  即係認得主人嘅屋企
[00:18:38.800 --> 00:18:41.100]  但係猶大人民點呀
[00:18:41.100 --> 00:18:44.300]  佢哋不認識上主
