
[00:00:00.000 --> 00:00:08.900]  如果大家回想2014年年底 你會想到什麼呢?
[00:04:34.900 --> 00:04:38.500]  祂用美物使你的生命得以滿足
[00:04:38.500 --> 00:04:41.500]  醫治你如嬰返老頑童
[00:04:41.500 --> 00:04:45.100]  這一段我相信大家很熟悉
[00:04:45.100 --> 00:04:46.700]  這裡講到
[00:04:46.700 --> 00:04:49.100]  作者是大衛
[00:04:49.100 --> 00:04:51.100]  他呼籲什麼呢?
[00:04:51.100 --> 00:04:55.700]  整個經文呼籲我們去讚美
[00:04:55.700 --> 00:04:57.700]  首先他呼籲誰呢?
[00:04:57.700 --> 00:04:59.500]  我們留意他呼籲什麼?
[00:04:59.500 --> 00:05:00.500]  他說我的心啊!
[00:05:00.500 --> 00:05:02.500]  他在呼籲自己
[00:05:02.500 --> 00:05:05.500]  讚美,這裡講到稱頌
[00:05:05.500 --> 00:05:06.500]  稱頌就是說
[00:05:06.500 --> 00:05:09.500]  我們高舉神的美善
[00:05:09.500 --> 00:05:11.500]  我們將祂給我們的好處
[00:05:11.500 --> 00:05:13.500]  我們有一個感恩的心
[00:05:13.500 --> 00:05:14.500]  這個是讚美
[00:05:14.500 --> 00:05:15.500]  所以我們一般來說
[00:05:15.500 --> 00:05:18.500]  讚美就是代表這個意思
[00:05:18.500 --> 00:05:21.500]  他強調就是說
[00:05:21.500 --> 00:05:23.500]  誰讚美呢?
[00:05:23.500 --> 00:05:25.500]  奇怪,我們很少說
[00:05:25.500 --> 00:05:26.500]  我們讚美啦!讚美啦!
[00:05:26.500 --> 00:05:27.500]  但是
[00:05:27.500 --> 00:05:29.500]  他說我的心啊!
[00:05:29.500 --> 00:05:31.500]  然後又說
[00:05:31.500 --> 00:05:33.500]  凡訟裡面的
[00:05:33.500 --> 00:05:36.500]  都要稱頌他的聖名
[00:05:36.500 --> 00:05:39.500]  因為神的名是聖的
[00:05:39.500 --> 00:05:40.500]  是聖潔的
[00:05:40.500 --> 00:05:42.500]  就是說在他裡面
[00:05:42.500 --> 00:05:45.500]  將一些罪惡不好的東西
[00:05:45.500 --> 00:05:46.500]  完全分別出來
[00:05:46.500 --> 00:05:50.500]  在他裡面完全一點惡都沒有
[00:05:50.500 --> 00:05:51.500]  完全聖潔的
[00:05:51.500 --> 00:05:52.500]  公義的
[00:05:52.500 --> 00:05:54.500]  值得我們的稱讚
[00:05:54.500 --> 00:05:57.500]  並且我們要由心裡面去讚
[00:05:57.500 --> 00:05:58.500]  他說這個我
[00:05:58.500 --> 00:05:59.500]  首先我叫自己
[00:05:59.500 --> 00:06:01.500]  這個講到提到心裡
[00:06:01.500 --> 00:06:02.500]  心內
[00:06:02.500 --> 00:06:03.500]  什麼叫心呢?
[00:06:03.500 --> 00:06:04.500]  心這個字
[00:06:04.500 --> 00:06:07.500]  或者有時候我們聖經會翻譯為
[00:06:07.500 --> 00:06:08.500]  是靈魂
[00:06:08.500 --> 00:06:09.500]  靈魂
[00:06:09.500 --> 00:06:10.500]  就是the fish
[00:06:10.500 --> 00:06:11.500]  這個字是
[00:06:11.500 --> 00:06:15.500]  就是說這個字是我們生命裡面的
[00:06:15.500 --> 00:06:17.500]  裡面所有的元素
[00:06:17.500 --> 00:06:19.500]  我們的意識
[00:06:19.500 --> 00:06:21.500]  我們的理智
[00:06:21.500 --> 00:06:23.500]  我們的感情
[00:06:23.500 --> 00:06:24.500]  我們的喜好
[00:06:24.500 --> 00:06:25.500]  我們的意欲
[00:06:25.500 --> 00:06:26.500]  哇!什麼都包在裡面
[00:06:26.500 --> 00:06:29.500]  所以如果將他們的心拿出來
[00:06:29.500 --> 00:06:30.500]  或者這裡說
[00:06:30.500 --> 00:06:31.500]  在我裡面
[00:06:31.500 --> 00:06:32.500]  凡在我裡面
[00:06:32.500 --> 00:06:34.500]  都要去稱頌耶華
[00:06:34.500 --> 00:06:35.500]  就是說我整個人
[00:06:35.500 --> 00:06:39.500]  全心全意的去投入在這個敬拜裡面
[00:06:39.500 --> 00:06:43.500]  哇!我們有沒有這樣去敬拜呢?
[00:06:43.500 --> 00:06:47.500]  我昨天探望了一位弟兄
[00:06:47.500 --> 00:06:49.500]  這個弟兄很特別
[00:06:49.500 --> 00:06:51.500]  他因為在病床裡面
[00:06:51.500 --> 00:06:53.500]  你知道很累
[00:06:53.500 --> 00:06:54.500]  很少活動
[00:06:54.500 --> 00:06:59.500]  有位朋友幫他按摩
[00:06:59.500 --> 00:07:00.500]  動一下腳
[00:07:00.500 --> 00:07:01.500]  拉一下筋
[00:07:01.500 --> 00:07:03.500]  他說很舒服
[00:07:03.500 --> 00:07:05.500]  接著他說了一句話
[00:07:05.500 --> 00:07:06.500]  他用英文說
[00:07:06.500 --> 00:07:08.500]  他說他幫我按摩
[00:07:08.500 --> 00:07:11.500]  是用鬚幫我按摩的
[00:07:11.500 --> 00:07:13.500]  我想為什麼這麼嚴重呢?
[00:07:13.500 --> 00:07:14.500]  用鬚幫他按摩
[00:07:14.500 --> 00:07:16.500]  用靈魂幫他按摩
[00:07:16.500 --> 00:07:17.500]  什麼意思呢?
[00:07:17.500 --> 00:07:18.500]  他就說
[00:07:18.500 --> 00:07:20.500]  他按摩得我很舒服
[00:07:20.500 --> 00:07:22.500]  因為他用他的心
[00:07:22.500 --> 00:07:24.500]  體察到我的需要
[00:07:24.500 --> 00:07:26.500]  按照我的情況
[00:07:26.500 --> 00:07:28.500]  用心去幫我按摩
[00:07:28.500 --> 00:07:30.500]  所以我非常舒服
[00:07:30.500 --> 00:07:32.500]  所以他用靈魂去幫我按摩
[00:07:32.500 --> 00:07:34.500]  哇!很重要
[00:07:34.500 --> 00:07:35.500]  意思就是說
[00:07:35.500 --> 00:07:36.500]  同樣的
[00:07:36.500 --> 00:07:39.500]  當然這個不能相提並論
[00:07:39.500 --> 00:07:41.500]  如果我們用我們的心
[00:07:41.500 --> 00:07:44.500]  我們的裡面去讚美神
[00:07:44.500 --> 00:07:47.500]  就是說你完全去感受到神的恩典
[00:07:47.500 --> 00:07:48.500]  祂的偉大
[00:07:48.500 --> 00:07:52.500]  已經將我們發出讚美之聲
[00:07:52.500 --> 00:07:54.500]  所以這裡大衛繼續說
[00:07:54.500 --> 00:07:56.500]  他說不要忘記
[00:07:56.500 --> 00:07:58.500]  祂一切的恩惠
[00:07:58.500 --> 00:08:00.500]  就是說神為我們身上
[00:08:00.500 --> 00:08:02.500]  做了一些美好的事情
[00:08:02.500 --> 00:08:04.500]  我們用做恩惠
[00:08:04.500 --> 00:08:06.500]  來翻譯這個意思
[00:08:06.500 --> 00:08:07.500]  但是留意
[00:08:07.500 --> 00:08:09.500]  這是一切的恩典
[00:08:09.500 --> 00:08:11.500]  恩惠
[00:08:11.500 --> 00:08:13.500]  所有神在我們身上都做的事情
[00:08:13.500 --> 00:08:14.500]  你有沒有記得
[00:08:14.500 --> 00:08:16.500]  在2014年
[00:08:16.500 --> 00:08:19.500]  神為了你做了多少事情
[00:08:19.500 --> 00:08:21.500]  你有沒有去慢慢細數
[00:08:21.500 --> 00:08:23.500]  我覺得這個時候
[00:08:23.500 --> 00:08:25.500]  我們要靜下來
[00:08:25.500 --> 00:08:28.500]  不要就2014年就這樣過去
[00:08:28.500 --> 00:08:30.500]  你先想一想
[00:08:30.500 --> 00:08:31.500]  這裡說到
[00:08:31.500 --> 00:08:34.500]  我們不要忘記一切的恩惠
[00:08:34.500 --> 00:08:36.500]  這裡說到六方面的恩惠
[00:08:36.500 --> 00:08:38.500]  前面有三方面
[00:08:38.500 --> 00:08:43.500]  是說到神幫我們脫離一些禍患
[00:08:43.500 --> 00:08:46.500]  後面的三方面是正面的
[00:08:46.500 --> 00:08:48.500]  神加了什麼祝福給我們
[00:08:48.500 --> 00:08:50.500]  所以很豐富
[00:08:50.500 --> 00:08:51.500]  這些六方面
[00:08:51.500 --> 00:08:53.500]  首先我們先看看前三方面
[00:08:53.500 --> 00:08:59.500]  祂說祂赦免我們一切的罪孽
[00:08:59.500 --> 00:09:03.500]  這裡「你」其實是在說我的心
[00:09:03.500 --> 00:09:04.500]  和自己說的
[00:09:04.500 --> 00:09:07.500]  這裡主要是大衛呼籲自己
[00:09:07.500 --> 00:09:09.500]  好好的去讚美神
[00:09:09.500 --> 00:09:13.500]  祂說大衛大衛你的心你要知道
[00:09:13.500 --> 00:09:15.500]  祂赦免了你一切的罪孽
[00:09:15.500 --> 00:09:20.500]  罪孽即是說我們本來違反了神的心意
[00:09:20.500 --> 00:09:22.500]  我們要在神的刑罰底下
[00:09:22.500 --> 00:09:25.500]  但祂竟然去赦免我們
[00:09:25.500 --> 00:09:27.500]  一概都不理
[00:09:27.500 --> 00:09:31.500]  這個真是令我們很重要
[00:09:31.500 --> 00:09:33.500]  這個也是第一個讚美
[00:09:33.500 --> 00:09:35.500]  有了這個恩典
[00:09:35.500 --> 00:09:37.500]  就有其餘的恩典
[00:09:37.500 --> 00:09:41.500]  因為當我們和神的關係有罪的阻隔
[00:09:41.500 --> 00:09:46.500]  我們就無法享受和神的和好
[00:09:46.500 --> 00:09:48.500]  我們內心裡也不平安
[00:09:48.500 --> 00:09:50.500]  我們人與人之間有個隔閡
[00:09:50.500 --> 00:09:52.500]  我們整個人
[00:09:52.500 --> 00:09:55.500]  雖然不是一些物質的東西
[00:09:55.500 --> 00:09:58.500]  但這比物質更加重要
[00:09:58.500 --> 00:10:00.500]  我們內心裡的清潔
[00:10:00.500 --> 00:10:03.500]  就等於我們完全沒有欠別人的債
[00:10:03.500 --> 00:10:05.500]  所以這是很重要
[00:10:05.500 --> 00:10:08.500]  特別當我們認識耶穌基督的人
[00:10:08.500 --> 00:10:10.500]  神赦免我們的罪
[00:10:10.500 --> 00:10:12.500]  在十字架的大礙裡
[00:10:12.500 --> 00:10:15.500]  清除我們所有的污穢
[00:10:15.500 --> 00:10:17.500]  這是很大的讚美
[00:10:17.500 --> 00:10:21.500]  有一次我在醫院裡有些訊息分享
[00:10:21.500 --> 00:10:23.500]  我一直說
[00:10:23.500 --> 00:10:26.500]  我只是說一些神與我們和好的
[00:10:26.500 --> 00:10:30.500]  神可以叫我們重新做一個新做的人
[00:10:30.500 --> 00:10:31.500]  在聖經裡
[00:10:31.500 --> 00:10:33.500]  有人在基督裡是新做的人
[00:10:33.500 --> 00:10:35.500]  舊事都變成新的了
[00:10:35.500 --> 00:10:36.500]  我一直說的時候
[00:10:36.500 --> 00:10:40.500]  下面有位朋友一直流淚
[00:10:40.500 --> 00:10:42.500]  後來我跟他說
[00:10:42.500 --> 00:10:44.500]  這位朋友
[00:10:44.500 --> 00:10:48.500]  大家有沒有聽過慈雲山十三太保
[00:10:48.500 --> 00:10:51.500]  原來他就是其中一個
[00:10:51.500 --> 00:10:55.500]  當他聽到我們這個福音序號的時候
[00:10:55.500 --> 00:10:57.500]  他非常內疚
[00:10:57.500 --> 00:10:59.500]  為什麼我今天搞成這樣
[00:10:59.500 --> 00:11:01.500]  為什麼我今天住在醫院
[00:11:01.500 --> 00:11:03.500]  他在我的生命裡做什麼
[00:11:03.500 --> 00:11:06.500]  我犯了裡面很多很多的罪
[00:11:06.500 --> 00:11:09.500]  神就將這個訊息告訴他
[00:11:09.500 --> 00:11:11.500]  他可以改一個新做的人
[00:11:11.500 --> 00:11:13.500]  罪能夠得蒙赦免
[00:11:13.500 --> 00:11:15.500]  是一個很大的喜樂
[00:11:15.500 --> 00:11:17.500]  但是也是一個很大的轉化
[00:11:17.500 --> 00:11:19.500]  很大的轉機
[00:11:19.500 --> 00:11:20.500]  有了這個轉機
[00:11:20.500 --> 00:11:23.500]  神與我們有一個和好的關係
[00:11:23.500 --> 00:11:24.500]  有了這個
[00:11:24.500 --> 00:11:25.500]  接著肉身方面
[00:11:25.500 --> 00:11:26.500]  我們身體方面
[00:11:26.500 --> 00:11:32.500]  是給我們有醫治我們一切的疾病
[00:11:32.500 --> 00:11:37.500]  我相信大家一定經歷過病患
[00:11:37.500 --> 00:11:39.500]  有時我們的弟兄姊妹
[00:11:39.500 --> 00:11:41.500]  我們有時去醫院探望一些人
[00:11:41.500 --> 00:11:43.500]  探望一些弟兄姊妹
[00:11:43.500 --> 00:11:44.500]  要做手術
[00:11:44.500 --> 00:11:46.500]  要照一照一個什麼的情況
[00:11:46.500 --> 00:11:49.500]  甚至有些艱難些
[00:11:49.500 --> 00:11:52.500]  患了一些長期的病患
[00:11:52.500 --> 00:11:54.500]  我們都會去祈禱
[00:11:54.500 --> 00:11:56.500]  有時神會醫治
[00:11:56.500 --> 00:11:57.500]  好像這裡說
[00:11:57.500 --> 00:11:59.500]  疾病得到醫治
[00:11:59.500 --> 00:12:02.500]  我們是否要讚美神呢?
[00:12:02.500 --> 00:12:06.500]  雖然我們說神的醫師
[00:12:06.500 --> 00:12:07.500]  有些得醫治
[00:12:07.500 --> 00:12:08.500]  有些不得醫治
[00:12:08.500 --> 00:12:10.500]  但是無論哪種情況
[00:12:10.500 --> 00:12:14.500]  神的恩典會扶持每一位患病的人
[00:12:14.500 --> 00:12:17.500]  神的恩典沒有離開過一些
[00:12:17.500 --> 00:12:19.500]  或者我們覺得
[00:12:19.500 --> 00:12:22.500]  似乎那些病患沒有什麼好轉的人
[00:12:22.500 --> 00:12:25.500]  神一樣和他們同在
[00:12:25.500 --> 00:12:28.500]  扶持他們走人生的道路
[00:12:28.500 --> 00:12:31.500]  還有再更加危險的
[00:12:31.500 --> 00:12:32.500]  再進一步
[00:12:32.500 --> 00:12:36.500]  去救贖你的命脫離地府
[00:12:36.500 --> 00:12:38.500]  這個地府的字意思就是說
[00:12:38.500 --> 00:12:40.500]  在原文是一個坑
[00:12:40.500 --> 00:12:41.500]  深坑
[00:12:41.500 --> 00:12:44.500]  亦都比喻到是墳墓
[00:12:44.500 --> 00:12:46.500]  這個地府其實就是說
[00:12:46.500 --> 00:12:47.500]  安葬的地方
[00:12:47.500 --> 00:12:48.500]  即是說死亡的地方
[00:12:48.500 --> 00:12:51.500]  所以我們和合本就說脫離死亡
[00:12:51.500 --> 00:12:54.500]  我覺得這個字也是這樣的意思
[00:12:54.500 --> 00:12:56.500]  神救我們
[00:12:56.500 --> 00:12:57.500]  救贖我們
[00:12:57.500 --> 00:13:00.500]  你想想我們人生其實很脆弱
[00:13:00.500 --> 00:13:03.500]  分分鐘沒了一條命
[00:13:03.500 --> 00:13:06.500]  我不覺得這個是理所必然的
[00:13:06.500 --> 00:13:08.500]  所以其實如果有機會
[00:13:08.500 --> 00:13:10.500]  我和我的家人他們出門
[00:13:10.500 --> 00:13:11.500]  我必定抱著他們
[00:13:11.500 --> 00:13:12.500]  禱告
[00:13:12.500 --> 00:13:14.500]  求神帶領我們今天
[00:13:14.500 --> 00:13:17.500]  我就是一個這樣的人
[00:13:17.500 --> 00:13:19.500]  當他們回來的時候
[00:13:19.500 --> 00:13:21.500]  晚上回來的時候
[00:13:21.500 --> 00:13:22.500]  很開心
[00:13:22.500 --> 00:13:23.500]  感恩
[00:13:23.500 --> 00:13:24.500]  平安地回來
[00:13:24.500 --> 00:13:26.500]  你想想是不是必然
[00:13:26.500 --> 00:13:29.500]  路上那麼多的交通
[00:13:29.500 --> 00:13:31.500]  那麼多的天災人禍
[00:13:31.500 --> 00:13:33.500]  我們的命在這裡
[00:13:33.500 --> 00:13:35.500]  豈是偶然
[00:13:35.500 --> 00:13:39.500]  當然我們信主有終極的脫離死亡
[00:13:39.500 --> 00:13:41.500]  就是耶穌基督給我們有永生
[00:13:41.500 --> 00:13:43.500]  在救恩的裏面
[00:13:43.500 --> 00:13:45.500]  所以我們在神裏面
[00:13:45.500 --> 00:13:47.500]  神給我們脫離很多的禍患
[00:13:47.500 --> 00:13:49.500]  我們應該去感謝神
[00:13:49.500 --> 00:13:51.500]  前一陣子有一個電影
[00:13:51.500 --> 00:13:54.500]  叫做《被剝奪的十二年》
[00:13:54.500 --> 00:13:57.500]  其實是根據《真人真事》改編
[00:13:57.500 --> 00:13:58.500]  在早期
[00:13:58.500 --> 00:14:02.500]  美國仍然是奴隸社會的時代
[00:14:02.500 --> 00:14:05.500]  《真人真事》是根據
[00:14:05.500 --> 00:14:10.500]  Solomon這個人物
[00:14:10.500 --> 00:14:15.500]  寫這個故事
[00:14:15.500 --> 00:14:18.500]  Solomon是一個黑人
[00:14:18.500 --> 00:14:20.500]  他寫了一本自傳
[00:14:20.500 --> 00:14:22.500]  我也看看他的自傳
[00:14:22.500 --> 00:14:25.500]  他講到早期
[00:14:25.500 --> 00:14:27.500]  其實他是一個自由的人
[00:14:27.500 --> 00:14:29.500]  但是被人用一些詭詐的方式
[00:14:29.500 --> 00:14:31.500]  詭計將他賣給別人
[00:14:31.500 --> 00:14:33.500]  當他是奴隸一樣
[00:14:33.500 --> 00:14:35.500]  結果他就變成一個奴隸
[00:14:35.500 --> 00:14:39.500]  就被別人當了十二年的奴隸
[00:14:39.500 --> 00:14:42.500]  書裏面其中提到一點
[00:14:42.500 --> 00:14:44.500]  他真的面對死亡
[00:14:44.500 --> 00:14:49.500]  有一次他也被主人賣來賣去
[00:14:49.500 --> 00:14:52.500]  他有一次賣到一個叫做Tibet的一個人
[00:14:52.500 --> 00:14:57.500]  這個Tibet原來那些賣主
[00:14:57.500 --> 00:14:59.500]  一個淋一個
[00:14:59.500 --> 00:15:04.500]  暫時給你處置
[00:15:04.500 --> 00:15:06.500]  但是仍然屬於他的
[00:15:06.500 --> 00:15:07.500]  到某個時間
[00:15:07.500 --> 00:15:09.500]  所以都是很複雜的
[00:15:09.500 --> 00:15:11.500]  其中一個Tibet賣到他
[00:15:11.500 --> 00:15:13.500]  他就要做一個工程
[00:15:13.500 --> 00:15:15.500]  這個工程要建一個
[00:15:15.500 --> 00:15:18.500]  類似一個平台的房間
[00:15:18.500 --> 00:15:23.500]  就叫Solomon去打那些釘
[00:15:23.500 --> 00:15:25.500]  弄好那些板
[00:15:25.500 --> 00:15:27.500]  怎知道Solomon就拿了一些釘
[00:15:27.500 --> 00:15:29.500]  不合他的尺寸
[00:15:29.500 --> 00:15:31.500]  非常之不滿意
[00:15:31.500 --> 00:15:33.500]  一見到他就很生氣
[00:15:33.500 --> 00:15:35.500]  拆了他的板
[00:15:35.500 --> 00:15:38.500]  然後污言穢語地罵他
[00:15:38.500 --> 00:15:40.500]  Solomon當然說
[00:15:40.500 --> 00:15:43.500]  豈有此理 我也是一個人
[00:15:43.500 --> 00:15:46.500]  結果這個Tibet
[00:15:46.500 --> 00:15:48.500]  拿著一條釘要打他
[00:15:48.500 --> 00:15:50.500]  Solomon就說
[00:15:50.500 --> 00:15:52.500]  千萬不要
[00:15:52.500 --> 00:15:54.500]  我這次絕對不會讓你欺負
[00:15:54.500 --> 00:15:56.500]  於是就拿著一條釘搶過
[00:15:56.500 --> 00:15:58.500]  然後再打這個Tibet
[00:15:58.500 --> 00:16:00.500]  你想想有什麼後果
[00:16:00.500 --> 00:16:02.500]  一個奴僕打一個主人
[00:16:02.500 --> 00:16:04.500]  結果這個Tibet
[00:16:04.500 --> 00:16:06.500]  就找些人抓住他
[00:16:06.500 --> 00:16:08.500]  要將他吊死
[00:16:08.500 --> 00:16:10.500]  吊住他的頸
[00:16:10.500 --> 00:16:12.500]  當他正要行刑
[00:16:12.500 --> 00:16:14.500]  要扯起那些樹的地方
[00:16:14.500 --> 00:16:16.500]  突然間
[00:16:16.500 --> 00:16:18.500]  我剛才說有很多主人
[00:16:18.500 --> 00:16:20.500]  有一個主人的管工
[00:16:20.500 --> 00:16:22.500]  那個工程是一個管工說的
[00:16:22.500 --> 00:16:24.500]  就見到這樣的情況
[00:16:24.500 --> 00:16:26.500]  馬上拿著一把槍
[00:16:26.500 --> 00:16:28.500]  你看多危急
[00:16:28.500 --> 00:16:30.500]  指著那些人
[00:16:30.500 --> 00:16:32.500]  你沒權這樣去置這個人於死地
[00:16:32.500 --> 00:16:34.500]  你們這樣等於謀殺
[00:16:34.500 --> 00:16:36.500]  結果就走開了
[00:16:36.500 --> 00:16:38.500]  吊了一整天
[00:16:38.500 --> 00:16:40.500]  後來就化險為夷
[00:16:40.500 --> 00:16:44.500]  後來Solomon
[00:16:44.500 --> 00:16:46.500]  被人協助之後
[00:16:46.500 --> 00:16:48.500]  成為了一個自由的人
[00:16:48.500 --> 00:16:50.500]  在本書的結束裏
[00:16:50.500 --> 00:16:52.500]  他寫了一句說話
[00:16:52.500 --> 00:16:54.500]  他好像我這樣
[00:16:54.500 --> 00:16:56.500]  叫做幸福
[00:16:56.500 --> 00:16:58.500]  他說我所寫的全部是事實
[00:16:58.500 --> 00:17:00.500]  我不是虛構的故事
[00:17:00.500 --> 00:17:02.500]  他說了一句說話
[00:17:02.500 --> 00:17:04.500]  最後一個感嘆
[00:17:04.500 --> 00:17:06.500]  雖然我面對很多的苦難
[00:17:06.500 --> 00:17:08.500]  但是
[00:17:08.500 --> 00:17:10.500]  我卻是經歷了神的憐憫
[00:17:10.500 --> 00:17:12.500]  以致到
[00:17:12.500 --> 00:17:14.500]  我能夠最後
[00:17:14.500 --> 00:17:16.500]  成為了一個自由的人
[00:17:16.500 --> 00:17:18.500]  也脫離了這個奴僕的生涯
[00:17:18.500 --> 00:17:20.500]  我唯有讚美這位
[00:17:20.500 --> 00:17:22.500]  神的一位慈愛
[00:17:22.500 --> 00:17:24.500]  他說我前面的路
[00:17:24.500 --> 00:17:26.500]  希望怎樣呢
[00:17:26.500 --> 00:17:28.500]  我能夠過一個正直的生活
[00:17:28.500 --> 00:17:30.500]  在神的面前
[00:17:30.500 --> 00:17:32.500]  雖然這是一個卑微的人生
[00:17:32.500 --> 00:17:34.500]  但是
[00:17:34.500 --> 00:17:36.500]  人看之為奴僕
[00:17:36.500 --> 00:17:38.500]  但是神也尊貴他
[00:17:38.500 --> 00:17:40.500]  將這個人
[00:17:40.500 --> 00:17:42.500]  重獲自由
[00:17:42.500 --> 00:17:44.500]  幫助他
[00:17:44.500 --> 00:17:46.500]  救了他出來
[00:17:46.500 --> 00:17:48.500]  這個厄運的裏面
[00:17:48.500 --> 00:17:50.500]  神接著
