
[00:00:00.000 --> 00:00:04.000]  今天我看到你們的崇拜五彩紛紛
[00:01:36.000 --> 00:01:38.000]  是誰?
[00:01:38.000 --> 00:01:40.000]  大衛,沒錯
[00:01:40.000 --> 00:01:44.000]  大衛在他家裏排行當中是最小的
[00:01:44.000 --> 00:01:46.000]  排第八
[00:01:46.000 --> 00:01:48.000]  還要是一個小木童
[00:01:48.000 --> 00:01:52.000]  連爸爸都幾乎忘記了他的存在
[00:01:52.000 --> 00:01:56.000]  他在一場以色列人和菲律斯人關鍵的戰爭當中
[00:01:56.000 --> 00:02:00.000]  他憑着信心去打敗巨人哥利亞
[00:02:00.000 --> 00:02:04.000]  踏上了以色列王的舞臺
[00:02:04.000 --> 00:02:08.000]  但是今天我們不是看摩西
[00:02:08.000 --> 00:02:12.000]  也不是看大衛
[00:02:12.000 --> 00:02:14.000]  也不是看耶穌
[00:02:14.000 --> 00:02:16.000]  我們看瑪利亞
[00:02:16.000 --> 00:02:18.000]  瑪利亞是一個小女子
[00:02:18.000 --> 00:02:20.000]  我們從她怎麼領受一個不可能的任命
[00:02:20.000 --> 00:02:26.000]  從而學習我們在熟練生命當中的啓迪和生命方向
[00:02:26.000 --> 00:02:28.000]  我們先做個祈禱
[00:02:28.000 --> 00:02:30.000]  去準備我們的心去聆聽神的話語
[00:02:30.000 --> 00:02:33.000]  親愛的天父,求你這一刻帶領我們
[00:02:33.000 --> 00:02:38.000]  讓我們好好地預備我們的耳朵去聽上帝的話語
[00:02:38.000 --> 00:02:41.000]  讓我們的心去反覆思想
[00:02:41.000 --> 00:02:46.000]  並且願意把你的道走出來,活出來
[00:02:46.000 --> 00:02:49.000]  讓孩子成爲你話語的僕人
[00:02:49.000 --> 00:02:52.000]  也好地按照正義分解真理的道
[00:02:52.000 --> 00:02:54.000]  去傳講上帝的話語
[00:02:54.000 --> 00:02:57.000]  讓我們在不可能的任命當中
[00:02:57.000 --> 00:02:59.000]  去明白神的對我們的心意
[00:02:59.000 --> 00:03:03.000]  禱告、交託,是奉耶穌基督得悉名字祈求
[00:03:03.000 --> 00:03:05.000]  阿們
[00:03:05.000 --> 00:03:08.000]  謝謝讀經小組幫我們讀了剛纔的經文
[00:03:08.000 --> 00:03:10.000]  一章26至28節
[00:03:10.000 --> 00:03:12.000]  我想大家先留意黃色的字
[00:03:12.000 --> 00:03:15.000]  蒙大因的女子,你好
[00:03:15.000 --> 00:03:18.000]  主和你同在
[00:03:18.000 --> 00:03:21.000]  這句話正是說出了
[00:03:21.000 --> 00:03:25.000]  瑪利亞被揀選這個特殊的身份
[00:03:25.000 --> 00:03:30.000]  她揭示了上帝在她生命當中的計劃
[00:03:30.000 --> 00:03:33.000]  她是一個蒙大因的女子
[00:03:33.000 --> 00:03:35.000]  是什麼意思呢?
[00:03:35.000 --> 00:03:39.000]  就是她蒙了上帝很大的恩典的揀選
[00:03:39.000 --> 00:03:41.000]  上帝將要透過她
[00:03:41.000 --> 00:03:44.000]  去成就一個全人類最偉大的計劃
[00:03:44.000 --> 00:03:48.000]  但是背後這是一個恩典的揀選
[00:03:48.000 --> 00:03:50.000]  什麼是恩典呢?
[00:03:50.000 --> 00:03:52.000]  恩典就是
[00:03:52.000 --> 00:03:55.000]  不是因爲瑪利亞有什麼特殊地位
[00:03:55.000 --> 00:03:59.000]  或者她比較超卓、優秀
[00:03:59.000 --> 00:04:03.000]  而是出於上帝主權的揀選
[00:04:03.000 --> 00:04:06.000]  和無條件的外
[00:04:06.000 --> 00:04:09.000]  出於上帝主權的揀選和無條件的外
[00:04:09.000 --> 00:04:12.000]  這就是神恩典的揀選
[00:04:12.000 --> 00:04:15.000]  恩典最經典的經文
[00:04:15.000 --> 00:04:17.000]  就是在二福所書二章八節九節
[00:04:17.000 --> 00:04:18.000]  大家記得嗎?
[00:04:18.000 --> 00:04:25.000]  "你們得救是本乎恩,也因着信
[00:04:25.000 --> 00:04:29.000]  並不是出於自己乃是神所賜的
[00:04:29.000 --> 00:04:33.000]  也不是出於行爲,免得有人自誇"
[00:04:33.000 --> 00:04:35.000]  這個恩典的揀選
[00:04:35.000 --> 00:04:37.000]  帶給我們一個好的反思
[00:04:37.000 --> 00:04:41.000]  就是當上帝揀選我們要承擔使命的時候
[00:04:41.000 --> 00:04:46.000]  千萬不要自以爲自己有多偉大、有多值得
[00:04:46.000 --> 00:04:49.000]  或者有多被上帝看重
[00:04:49.000 --> 00:04:53.000]  而完全是因爲上帝的恩典
[00:04:53.000 --> 00:04:57.000]  不是我們自己有什麼值得去標榜的東西
[00:04:57.000 --> 00:05:01.000]  完全是上帝的恩典,上帝的揀選
[00:05:01.000 --> 00:05:05.000]  我們看回瑪利亞的出身
[00:05:05.000 --> 00:05:07.000]  很多時候在聖經裏面
[00:05:07.000 --> 00:05:12.000]  會把那個聖經人物說是出身於哪個地方
[00:05:12.000 --> 00:05:15.000]  是他的父親、祖先是什麼人
[00:05:15.000 --> 00:05:19.000]  但是你在一章二十六、二十七節是看不到
[00:05:19.000 --> 00:05:22.000]  他出身於什麼地方?
[00:05:22.000 --> 00:05:24.000]  那薩辣
[00:05:24.000 --> 00:05:26.000]  那薩辣是一個什麼地方?
[00:05:26.000 --> 00:05:30.000]  如果你記得約翰福音的那大業
[00:05:30.000 --> 00:05:32.000]  他聽到耶穌出自那薩辣
[00:05:32.000 --> 00:05:35.000]  他說那薩辣有什麼好東西?
[00:05:35.000 --> 00:05:38.000]  我相信沒有一個人會喜歡
[00:05:38.000 --> 00:05:41.000]  大家這樣評論自己的家鄉
[00:05:41.000 --> 00:05:44.000]  但那薩辣真是一個很普通的小鎮
[00:05:44.000 --> 00:05:47.000]  也沒有描述瑪利亞是出於什麼名門望族
[00:05:47.000 --> 00:05:49.000]  他只是一個童女
[00:05:49.000 --> 00:05:52.000]  童女意思就是說是處女
[00:05:52.000 --> 00:05:54.000]  是一個後生女,是一個少女
[00:05:54.000 --> 00:05:58.000]  未和異性有任何的下邁
[00:05:58.000 --> 00:06:05.000]  甚至是剛訂婚和約試,只是一個普通的女子
[00:06:05.000 --> 00:06:07.000]  但提醒了我們
[00:06:07.000 --> 00:06:12.000]  上帝會選擇一些平凡到可能不起眼的人
[00:06:12.000 --> 00:06:15.000]  但仍然可以成就上帝的大事
[00:06:15.000 --> 00:06:18.000]  回到剛纔引言講的兩個例子
[00:06:18.000 --> 00:06:20.000]  如果你還記得摩西
[00:06:20.000 --> 00:06:25.000]  他要承擔帶尼意識利人出埃及的大使命的時候
[00:06:25.000 --> 00:06:28.000]  其實他只是一個逃犯
[00:06:28.000 --> 00:06:33.000]  是一個牧羊人,四十年笨口絕事的牧羊人
[00:06:33.000 --> 00:06:35.000]  大衛也是一個直直無名的小輩
[00:06:35.000 --> 00:06:39.000]  但他們卻是被上帝揀選
[00:06:39.000 --> 00:06:44.000]  在卑微當中去成就上帝不平凡的使命
[00:06:44.000 --> 00:06:46.000]  或者舉一個更加現代的例子
[00:06:46.000 --> 00:06:49.000]  大家認識這位少女嗎?
[00:06:49.000 --> 00:06:51.000]  有些人可能認識
[00:06:51.000 --> 00:06:55.000]  她名字叫格雷達·桑伯格
[00:06:55.000 --> 00:07:00.000]  格雷達·桑伯格是一位在瑞典的少女
[00:07:00.000 --> 00:07:02.000]  她只是一箇中學生
[00:07:02.000 --> 00:07:05.000]  在2018年的時候
[00:07:05.000 --> 00:07:07.000]  當時瑞典大選
[00:07:07.000 --> 00:07:10.000]  她罷課不上學
[00:07:10.000 --> 00:07:11.000]  爲什麼呢?
[00:07:11.000 --> 00:07:14.000]  她在瑞典大選的時候
[00:07:14.000 --> 00:07:17.000]  在政府門外高舉了一個牌
[00:07:17.000 --> 00:07:21.000]  說:你們這樣做是因爲你們不滿
[00:07:21.000 --> 00:07:23.000]  你們成年人在糟蹋我的未來
[00:07:23.000 --> 00:07:27.000]  她正在爲當時的環保問題
[00:07:27.000 --> 00:07:29.000]  氣候變化問題去抗議
[00:07:29.000 --> 00:07:33.000]  要求瑞典政府要正視環保的問題
[00:07:33.000 --> 00:07:36.000]  你說一個小女孩罷課不上學
[00:07:36.000 --> 00:07:38.000]  還在搞這些東西
[00:07:38.000 --> 00:07:40.000]  有什麼作爲呢?
[00:07:40.000 --> 00:07:41.000]  但猜不到
[00:07:41.000 --> 00:07:43.000]  在2018年
[00:07:43.000 --> 00:07:46.000]  她被邀請參加24屆聯合國
[00:07:46.000 --> 00:07:49.000]  氣候變化框架公約契約會議
[00:07:49.000 --> 00:07:51.000]  COP24
[00:07:51.000 --> 00:07:53.000]  上臺發言
[00:07:53.000 --> 00:07:56.000]  當時你知道她多少歲嗎?
[00:07:56.000 --> 00:07:59.000]  15歲
[00:07:59.000 --> 00:08:01.000]  在2019年3月15日
[00:08:01.000 --> 00:08:04.000]  她的罷課更加號召到
[00:08:04.000 --> 00:08:06.000]  全世界140萬個學生
[00:08:06.000 --> 00:08:08.000]  參與發起的罷課
[00:08:08.000 --> 00:08:14.000]  抗議要求全球正視環保氣候變化的問題
[00:08:14.000 --> 00:08:20.000]  甚至她得到諾貝爾提名
[00:08:20.000 --> 00:08:22.000]  一個不容易的機會
[00:08:22.000 --> 00:08:25.000]  桑伯格這個少女
[00:08:25.000 --> 00:08:26.000]  提醒了我們
[00:08:26.000 --> 00:08:29.000]  原來上帝可以揀選任何人
[00:08:29.000 --> 00:08:32.000]  一個微不足道的人都可以影響世界
[00:08:32.000 --> 00:08:34.000]  而馬利亞被揀選
[00:08:34.000 --> 00:08:37.000]  完全出於上帝的使命
[00:08:37.000 --> 00:08:42.000]  桑伯格激勵了一個普通人
[00:08:42.000 --> 00:08:45.000]  只要願意被上帝使用的時候
[00:08:45.000 --> 00:08:47.000]  就會賦予一個不平凡的任務
[00:08:47.000 --> 00:08:50.000]  並透過堅定的信念和行動
[00:08:50.000 --> 00:08:53.000]  去實現這個改變
[00:08:53.000 --> 00:08:54.000]  頂子會
[00:08:54.000 --> 00:08:58.000]  你會曾經經歷過這些任命嗎?
[00:08:58.000 --> 00:09:01.000]  你會曾經被上帝揀選
[00:09:01.000 --> 00:09:04.000]  是一個不可能的任命上呢?
[00:09:04.000 --> 00:09:09.000]  或者今晚天使要臨到你身上的時候
[00:09:09.000 --> 00:09:11.000]  你會如何去回應呢?
[00:09:11.000 --> 00:09:13.000]  我們回顧馬利亞
[00:09:13.000 --> 00:09:17.000]  當馬利亞聽到天使說話的時候
[00:09:17.000 --> 00:09:19.000]  他是驚慌的
[00:09:19.000 --> 00:09:23.000]  是反覆思考是什麼意思
[00:09:23.000 --> 00:09:27.000]  但最重要的是馬利亞的反應
[00:09:27.000 --> 00:09:29.000]  在第34節
[00:09:29.000 --> 00:09:30.000]  我們一起讀吧
[00:09:30.000 --> 00:09:31.000]  一二三
[00:09:31.000 --> 00:09:33.000]  馬利亞對天使說
[00:09:33.000 --> 00:09:35.000]  我沒有出嫁
[00:09:35.000 --> 00:09:38.000]  怎麼會有這事呢?
[00:09:38.000 --> 00:09:39.000]  不好意思
[00:09:39.000 --> 00:09:40.000]  不知道爲什麼
[00:09:40.000 --> 00:09:42.000]  我寫《廣張》寫到這時
[00:09:42.000 --> 00:09:44.000]  我就想起一幕是這樣的
[00:09:44.000 --> 00:09:47.000]  當玩笑而已
[00:09:47.000 --> 00:09:50.000]  可能馬利亞會這樣說
[00:09:50.000 --> 00:09:51.000]  我都還沒嫁人
[00:09:51.000 --> 00:09:52.000]  怎麼會結婚
[00:09:52.000 --> 00:09:54.000]  怎麼又生了孩子
[00:09:54.000 --> 00:09:56.000]  不知道你們那個年代
[00:09:56.000 --> 00:09:57.000]  是不是這樣說話的
[00:09:57.000 --> 00:10:00.000]  所以馬利亞一個含羞答答的少女
[00:10:00.000 --> 00:10:01.000]  見到天使的時候
[00:10:01.000 --> 00:10:03.000]  都不會這樣說話的
[00:10:03.000 --> 00:10:04.000]  他就會說
[00:10:04.000 --> 00:10:05.000]  我都還沒結婚
[00:10:05.000 --> 00:10:08.000]  我還沒跟那個男人在一起
[00:10:08.000 --> 00:10:12.000]  怎麼可能有這種事情發生呢
[00:10:12.000 --> 00:10:14.000]  但是他的疑惑是真實的
[00:10:14.000 --> 00:10:18.000]  這個說他可以成爲救世主的媽媽
[00:10:18.000 --> 00:10:20.000]  簡直是天方夜譚
[00:10:20.000 --> 00:10:22.000]  超出了他的理智
[00:10:22.000 --> 00:10:26.000]  也超出了他對當時世界的認識
[00:10:26.000 --> 00:10:27.000]  爲什麼這麼說呢?
[00:10:27.000 --> 00:10:29.000]  就算是現代科學
[00:10:29.000 --> 00:10:32.000]  都不會接受到一個處女
[00:10:32.000 --> 00:10:36.000]  沒有經過任何的事情發生
[00:10:36.000 --> 00:10:39.000]  馬利亞又能夠無辜的在土裏懷孕
[00:10:39.000 --> 00:10:41.000]  馬利亞所面對的
[00:10:41.000 --> 00:10:43.000]  是超出了理性和知識的範疇
[00:10:43.000 --> 00:10:48.000]  還有他內心充滿着一個未知的恐懼和掙扎
[00:10:48.000 --> 00:10:50.000]  爲什麼這麼說呢?
[00:10:50.000 --> 00:10:53.000]  如果你知道當時馬利亞的時代
[00:10:53.000 --> 00:10:56.000]  是2000年前
[00:10:56.000 --> 00:10:58.000]  猶太的文化
[00:10:58.000 --> 00:11:00.000]  就算今天也是
[00:11:00.000 --> 00:11:02.000]  一個未婚的女子
[00:11:02.000 --> 00:11:06.000]  竟然未婚的懷孕
[00:11:06.000 --> 00:11:08.000]  是一件違反道德
[00:11:08.000 --> 00:11:09.000]  簡直是
[00:11:09.000 --> 00:11:11.000]  怎麼說呢?
[00:11:11.000 --> 00:11:15.000]  初愛犯奸淫的事
[00:11:15.000 --> 00:11:16.000]  不可以接受
[00:11:16.000 --> 00:11:18.000]  違反律法
[00:11:18.000 --> 00:11:19.000]  所以他要怎麼做呢?
[00:11:19.000 --> 00:11:21.000]  他要被石頭打死
[00:11:21.000 --> 00:11:24.000]  最可能要被自己的爸爸石頭打死
[00:11:24.000 --> 00:11:28.000]  這個違反律法的行爲
[00:11:28.000 --> 00:11:29.000]  還有
[00:11:29.000 --> 00:11:31.000]  在馬利亞的時代
[00:11:31.000 --> 00:11:33.000]  以色列是被哪個國家統治着呢?
[00:11:33.000 --> 00:11:35.000]  是羅馬帝國
[00:11:35.000 --> 00:11:36.000]  而羅馬帝國
[00:11:36.000 --> 00:11:39.000]  就將管治以色列的權力
[00:11:39.000 --> 00:11:42.000]  交給當時一個叫做大希律的皇帝
[00:11:42.000 --> 00:11:44.000]  不知道大家是否認識這位大希律皇帝
[00:11:44.000 --> 00:11:46.000]  他是一位非常兇殘
[00:11:46.000 --> 00:11:47.000]  獨裁
[00:11:47.000 --> 00:11:50.000]  還有很嫉妒的暴君
[00:11:50.000 --> 00:11:52.000]  當他感受到有人在威脅他的權力的時候
[00:11:52.000 --> 00:11:54.000]  他就格殺勿論
[00:11:54.000 --> 00:11:56.000]  即是割了他
[00:11:56.000 --> 00:11:57.000]  所以後來你見到
[00:11:57.000 --> 00:11:58.000]  聖經也說
[00:11:58.000 --> 00:11:59.000]  當沙博士說
[00:11:59.000 --> 00:12:02.000]  將會有一個小孩住在伯利恆出世的時候
[00:12:02.000 --> 00:12:03.000]  你猜
[00:12:03.000 --> 00:12:05.000]  大希律怎麼辦?
[00:12:05.000 --> 00:12:06.000]  不要管那麼多
[00:12:06.000 --> 00:12:07.000]  兩歲的嬰兒全部殺了
[00:12:07.000 --> 00:12:09.000]  不要威脅自己任何東西
[00:12:09.000 --> 00:12:10.000]  所以
[00:12:10.000 --> 00:12:12.000]  馬利亞的確
[00:12:12.000 --> 00:12:15.000]  是面對着一個非常危險
[00:12:15.000 --> 00:12:19.000]  嚴重的社會後果的情況下
[00:12:19.000 --> 00:12:21.000]  但他卻選擇了
[00:12:21.000 --> 00:12:26.000]  去接受這個不可能的任命
[00:12:26.000 --> 00:12:29.000]  我們看看馬利亞怎麼回應
[00:12:29.000 --> 00:12:30.000]  在38節我們一起讀
[00:12:30.000 --> 00:12:31.000]  一二三
[00:12:31.000 --> 00:12:32.000]  馬利亞說
[00:12:32.000 --> 00:12:34.000]  我是主的侍女
[00:12:34.000 --> 00:12:36.000]  願意照你的話
[00:12:36.000 --> 00:12:38.000]  實現在我身上
[00:12:38.000 --> 00:12:41.000]  於是天使離開他去了
[00:12:41.000 --> 00:12:43.000]  沒錯
[00:12:43.000 --> 00:12:44.000]  馬利亞
[00:12:44.000 --> 00:12:47.000]  就用一個最謙卑的奴僕
[00:12:47.000 --> 00:12:48.000]  一個僕人的身份
[00:12:48.000 --> 00:12:51.000]  我是主的侍女
[00:12:51.000 --> 00:12:52.000]  侍女意思就是
[00:12:52.000 --> 00:12:53.000]  我是主的僕人
[00:12:53.000 --> 00:12:54.000]  奴隸
[00:12:54.000 --> 00:12:57.000]  我是主的一個婢女
[00:12:57.000 --> 00:12:59.000]  只要我的主說什麼說話
[00:12:59.000 --> 00:13:00.000]  都讓他的說話
[00:13:00.000 --> 00:13:03.000]  應驗在自己的身上
[00:13:03.000 --> 00:13:05.000]  你完全看到那種甘心
[00:13:05.000 --> 00:13:06.000]  信服
[00:13:06.000 --> 00:13:08.000]  順從的一個表現
[00:13:08.000 --> 00:13:10.000]  這個就是馬利亞
[00:13:10.000 --> 00:13:11.000]  他的榜樣
[00:13:11.000 --> 00:13:13.000]  是值得我們去學習的
[00:13:13.000 --> 00:13:14.000]  但很奇妙
[00:13:14.000 --> 00:13:15.000]  在路加福音
[00:13:15.000 --> 00:13:17.000]  可能是刻意的安排
[00:13:17.000 --> 00:13:19.000]  如果你有看聖經
[00:13:19.000 --> 00:13:23.000]  在馬利亞天使報起這段經文之前
[00:13:23.000 --> 00:13:25.000]  也有一個人
[00:13:25.000 --> 00:13:26.000]  有天使跟他報起
[00:13:26.000 --> 00:13:28.000]  你將會有兒子
[00:13:28.000 --> 00:13:29.000]  你將會有小孩
[00:13:29.000 --> 00:13:31.000]  你知道是誰嗎
[00:13:31.000 --> 00:13:34.000]  是撒加利亞
[00:13:34.000 --> 00:13:35.000]  撒加利亞就是
[00:13:35.000 --> 00:13:37.000]  馬利亞遠房親戚
[00:13:37.000 --> 00:13:39.000]  他的太太就是伊麗莎白
[00:13:39.000 --> 00:13:42.000]  兩個人都被稱爲
[00:13:42.000 --> 00:13:43.000]  他們很年長
[00:13:43.000 --> 00:13:45.000]  不會再有後代
[00:13:45.000 --> 00:13:46.000]  不會再有子女
[00:13:46.000 --> 00:13:47.000]  因爲當時以色列人說
[00:13:47.000 --> 00:13:48.000]  如果你沒有後代
[00:13:48.000 --> 00:13:51.000]  其實是一個羞恥
[00:13:51.000 --> 00:13:54.000]  但是當撒加利亞
[00:13:54.000 --> 00:13:55.000]  他其實是一個祭司
[00:13:55.000 --> 00:13:57.000]  他在聖殿獻祭的時候
[00:13:57.000 --> 00:13:59.000]  天使竟然在聖殿裏面
[00:13:59.000 --> 00:14:00.000]  向他顯然
[00:14:00.000 --> 00:14:02.000]  他說你將會生一個兒子
[00:14:02.000 --> 00:14:04.000]  你的太太當然就是
[00:14:04.000 --> 00:14:08.000]  而且他將來叫做弱室
[00:14:08.000 --> 00:14:10.000]  當時你猜撒加利亞怎麼回應
[00:14:10.000 --> 00:14:12.000]  他接不接受
[00:14:12.000 --> 00:14:14.000]  他說哪裏可能發生的事
[00:14:14.000 --> 00:14:16.000]  接着他就受到
[00:14:16.000 --> 00:14:19.000]  神的懲罰是什麼
[00:14:19.000 --> 00:14:24.000]  他啞了直到孩子出生爲止
[00:14:24.000 --> 00:14:25.000]  但是相反
[00:14:25.000 --> 00:14:27.000]  你看到馬利亞
[00:14:27.000 --> 00:14:30.000]  他就這麼難
[00:14:30.000 --> 00:14:32.000]  我剛纔說的三個挑戰
[00:14:32.000 --> 00:14:35.000]  又要面對大希律的威脅
[00:14:35.000 --> 00:14:38.000]  被人以爲是雙峯敗德
[00:14:38.000 --> 00:14:40.000]  還要是一個少女
[00:14:40.000 --> 00:14:42.000]  怎麼會無端端生孩子呢
[00:14:42.000 --> 00:14:45.000]  他沒有祭司的背景
[00:14:45.000 --> 00:14:47.000]  他沒有祭司的認識
[00:14:47.000 --> 00:14:49.000]  認識上帝的華語這麼多
[00:14:49.000 --> 00:14:52.000]  但是馬利亞是願意
[00:14:52.000 --> 00:14:55.000]  甘心淳服去回應去接受
[00:14:55.000 --> 00:14:57.000]  這個謙卑
[00:14:57.000 --> 00:14:58.000]  這個單純
[00:14:58.000 --> 00:15:00.000]  這個甘心的淳服
[00:15:00.000 --> 00:15:01.000]  得到上帝的喜悅
[00:15:01.000 --> 00:15:03.000]  成爲了我們的榜樣
[00:15:03.000 --> 00:15:04.000]  這兩個例子
[00:15:04.000 --> 00:15:06.000]  一個很反差的例子
[00:15:06.000 --> 00:15:09.000]  證明了信奉和信靠
[00:15:09.000 --> 00:15:13.000]  就是得到上帝喜悅的關鍵
[00:15:13.000 --> 00:15:14.000]  即使我們面對
[00:15:14.000 --> 00:15:16.000]  這個任命是看似不可能的
[00:15:16.000 --> 00:15:20.000]  但只要選擇相信神的話語
[00:15:20.000 --> 00:15:23.000]  你就會見到神奇妙的作爲
[00:15:23.000 --> 00:15:25.000]  所以天使要回答
[00:15:25.000 --> 00:15:27.000]  聖靈要臨到你身上
[00:15:27.000 --> 00:15:31.000]  至高者的能力要被任你
[00:15:31.000 --> 00:15:33.000]  天使的話提醒了我們
[00:15:33.000 --> 00:15:36.000]  神的能力是遠超過人類的限制
[00:15:36.000 --> 00:15:38.000]  遠超過我們知識的範疇
[00:15:38.000 --> 00:15:40.000]  在上帝的計劃當中
[00:15:40.000 --> 00:15:44.000]  不可能的事情都可以成爲可能
[00:15:44.000 --> 00:15:46.000]  神的話語的實現
[00:15:46.000 --> 00:15:48.000]  就會成就不可能
[00:15:48.000 --> 00:15:50.000]  特別我們留意第37節
[00:15:50.000 --> 00:15:52.000]  我們一起讀綠色的字
[00:15:52.000 --> 00:15:53.000]  1 2 3
[00:15:53.000 --> 00:15:57.000]  神的話沒有一句不帶能力的
[00:15:57.000 --> 00:16:00.000]  神的話沒有一句不帶能力的
[00:16:00.000 --> 00:16:02.000]  當我看回原文
[00:16:02.000 --> 00:16:04.000]  其實可以是這樣解釋的
[00:16:04.000 --> 00:16:05.000]  意思就是說
[00:16:05.000 --> 00:16:12.000]  神的話語沒有不可能
[00:16:12.000 --> 00:16:14.000]  這個不可能正是呼應了
[00:16:14.000 --> 00:16:15.000]  我們今天的講題
[00:16:15.000 --> 00:16:17.000]  不可能的任命
[00:16:17.000 --> 00:16:19.000]  在人看來是不可能的
[00:16:19.000 --> 00:16:22.000]  但在上帝的看來卻是凡事都可能
[00:16:22.000 --> 00:16:24.000]  只是神的心意
[00:16:24.000 --> 00:16:26.000]  而一切的成就關鍵
[00:16:26.000 --> 00:16:30.000]  就是靠着神的話語
[00:16:30.000 --> 00:16:32.000]  神的話語
[00:16:32.000 --> 00:16:33.000]  創天造地的時候
[00:16:33.000 --> 00:16:35.000]  上帝就用神的話語
[00:16:35.000 --> 00:16:38.000]  正好剛纔我們的領會都說
[00:16:38.000 --> 00:16:40.000]  太初有道 道與神同在
[00:16:40.000 --> 00:16:43.000]  上帝用神的話語
[00:16:43.000 --> 00:16:44.000]  去建立這個世界
[00:16:44.000 --> 00:16:45.000]  他說有就有
[00:16:45.000 --> 00:16:48.000]  這個世界就是由神的話語
[00:16:48.000 --> 00:16:50.000]  所創造而成
[00:16:50.000 --> 00:16:51.000]  神的話語帶着能力
[00:16:51.000 --> 00:16:54.000]  神的話語也有一個應許
[00:16:54.000 --> 00:16:55.000]  就是說
[00:16:55.000 --> 00:16:58.000]  他所說的一定會實現
[00:16:58.000 --> 00:17:00.000]  正正是
[00:17:00.000 --> 00:17:03.000]  天使都再次引證給馬利亞
[00:17:03.000 --> 00:17:05.000]  說你的遠房親戚
[00:17:05.000 --> 00:17:07.000]  素來不能生育的伊麗莎白
[00:17:07.000 --> 00:17:09.000]  已經懷孕了
[00:17:09.000 --> 00:17:11.000]  你可以去探望她
[00:17:11.000 --> 00:17:13.000]  你就知道神的話語是那種真實
[00:17:13.000 --> 00:17:15.000]  那種應許
[00:17:15.000 --> 00:17:20.000]  是不可能可以成就可能
[00:17:20.000 --> 00:17:23.000]  除了伊麗莎白之外
[00:17:23.000 --> 00:17:24.000]  如果你還記得
[00:17:24.000 --> 00:17:26.000]  在舊約裏面
[00:17:26.000 --> 00:17:27.000]  阿伯拉罕
[00:17:27.000 --> 00:17:28.000]  信心之父
[00:17:28.000 --> 00:17:30.000]  一直在等候
[00:17:30.000 --> 00:17:32.000]  上帝應許的什麼
[00:17:32.000 --> 00:17:33.000]  你將來的子孫
[00:17:33.000 --> 00:17:34.000]  好像星那麼多
[00:17:34.000 --> 00:17:35.000]  好像沙那麼多
[00:17:35.000 --> 00:17:39.000]  但當時他和太太已經接近一百歲了
[00:17:39.000 --> 00:17:42.000]  還沒有一個真正屬於自己的兒子
[00:17:42.000 --> 00:17:45.000]  但上帝的話語並沒有落空
[00:17:45.000 --> 00:17:46.000]  最後
[00:17:46.000 --> 00:17:49.000]  他的太太撒來生了誰
[00:17:49.000 --> 00:17:50.000]  以撒
[00:17:50.000 --> 00:17:51.000]  笑
