
[00:00:00.000 --> 00:00:02.000]  丹瑩姊妹平安
[00:03:43.000 --> 00:03:47.000]  nevish可以是很多東西
[00:03:47.000 --> 00:03:54.000]  但一定不是一些外在於身體的,叫做靈魂的東西
[00:03:54.000 --> 00:03:59.000]  所以詩篇第十六章,第十節那裡
[00:03:59.000 --> 00:04:02.000]  因為你必不將我的靈魂撇在陰間
[00:04:02.000 --> 00:04:05.000]  也不叫你的聖者見扭壞
[00:04:05.000 --> 00:04:09.000]  身體的扭壞和靈魂其實是同一樣東西
[00:04:09.000 --> 00:04:11.000]  不是兩樣東西
[00:04:11.000 --> 00:04:17.000]  在舊約的信仰裡面,人不是有一個靈魂
[00:04:17.000 --> 00:04:21.000]  然後有另一個東西叫做身體
[00:04:21.000 --> 00:04:25.000]  人本身就是一個有身體的生命
[00:04:25.000 --> 00:04:29.000]  死亡不是靈魂離開身體
[00:04:29.000 --> 00:04:33.000]  而是整個人落入死亡裡面
[00:04:33.000 --> 00:04:37.000]  而神的拯救也不只是拯救一部分
[00:04:37.000 --> 00:04:41.000]  那部分叫做靈魂
[00:04:41.000 --> 00:04:47.000]  而整個人是不被死亡拘禁
[00:04:47.000 --> 00:04:49.000]  是整個人
[00:04:49.000 --> 00:04:54.000]  後來這個nevish翻譯成為希臘文的時候
[00:04:54.000 --> 00:05:00.000]  就用了suke這個字,希臘文suke就是psychology的字根
[00:05:00.000 --> 00:05:02.000]  psychie
[00:05:02.000 --> 00:05:11.000]  慢慢這種希臘的意願的思想就潛入了我們基督教的思想裡面
[00:05:11.000 --> 00:05:18.000]  將靈魂想成為逃離肉身不老的那個本體
[00:05:18.000 --> 00:05:24.000]  你看看彼得前書,彼得在《使徒行轉》
[00:05:24.000 --> 00:05:28.000]  今天我們敘事經課那裡
[00:05:28.000 --> 00:05:33.000]  他引用了詩篇的十六篇
[00:05:33.000 --> 00:05:36.000]  他要證明的不是靈魂不死
[00:05:36.000 --> 00:05:42.000]  而是神是要洗埋葬的耶穌從死裡面復活
[00:05:42.000 --> 00:05:47.000]  從一開始就不是一個靈魂上天堂的信仰
[00:05:47.000 --> 00:05:58.000]  基督教信仰我們所盼望的是一個身體從死亡中被拯救的盼望
[00:05:58.000 --> 00:06:04.000]  但不知不覺連教會都受這種西方的希臘的思想影響
[00:06:04.000 --> 00:06:07.000]  我們口裡面就說身體復活
[00:06:07.000 --> 00:06:11.000]  心裡面就期望靈魂上天堂
[00:06:11.000 --> 00:06:17.000]  最後我們可以看看今天的福音經課
[00:06:17.000 --> 00:06:22.000]  我們聽到或者我們看到我們熟悉的多瑪
[00:06:22.000 --> 00:06:25.000]  她要求見到的是什麼?
[00:06:25.000 --> 00:06:29.000]  她要求的是身體復活的證據
[00:06:29.000 --> 00:06:33.000]  除非我看見她手上的釘痕
[00:06:33.000 --> 00:06:36.000]  用指頭探入那個釘痕
[00:06:36.000 --> 00:06:41.000]  用手探入她的肋膀我總不信
[00:06:41.000 --> 00:06:47.000]  或者大家可以真心想一想
[00:06:47.000 --> 00:06:50.000]  不用舉手心裡面想一想
[00:06:50.000 --> 00:06:59.000]  如果我今天問你死了之後你認為會發生什麼事呢?
[00:06:59.000 --> 00:07:04.000]  可能你心裡面都會答我希望靈魂上天堂
[00:07:04.000 --> 00:07:07.000]  但我們唸信經的時候唸什麼?
[00:07:07.000 --> 00:07:11.000]  我信身體復活
[00:07:11.000 --> 00:07:13.000]  所以我們所認識的多瑪
[00:07:13.000 --> 00:07:16.000]  我們經常覺得她是一個多疑
[00:07:16.000 --> 00:07:20.000]  要看到要摸到才相信的多瑪
[00:07:20.000 --> 00:07:23.000]  但我們沒有留意到多瑪的信心
[00:07:23.000 --> 00:07:26.000]  比我們大部分的信徒更加準確
[00:07:26.000 --> 00:07:32.000]  因為她真的相信身體復活這件事
[00:07:32.000 --> 00:07:37.000]  所以你會見到後來耶穌不單沒有怪責她
[00:07:37.000 --> 00:07:39.000]  沒有說她多疑
[00:07:39.000 --> 00:07:42.000]  反而更加滿足她的要求
[00:07:42.000 --> 00:07:45.000]  約翰福音接著說什麼?
[00:07:45.000 --> 00:07:48.000]  耶穌再次留在門徒中間
[00:07:48.000 --> 00:07:51.000]  沒有對多瑪說一句雜誌說話
[00:07:51.000 --> 00:07:55.000]  反而說伸過你的指頭來摸我的手
[00:07:55.000 --> 00:07:58.000]  伸出你的手來探入我的肋膀
[00:07:58.000 --> 00:08:00.000]  大家留意耶穌沒有說
[00:08:00.000 --> 00:08:02.000]  你為什麼要這樣要求?
[00:08:02.000 --> 00:08:05.000]  你為什麼這麼質疑這件事?
[00:08:05.000 --> 00:08:08.000]  你需要贖靈一點?
[00:08:08.000 --> 00:08:10.000]  沒有,耶穌叫多瑪的
[00:08:10.000 --> 00:08:15.000]  是一個帶著釘痕、帶著傷口的身體
[00:08:15.000 --> 00:08:19.000]  向她顯現,叫她摸
[00:08:19.000 --> 00:08:25.000]  換句話說,耶穌沒有否定多瑪對身體復活的期待
[00:08:25.000 --> 00:08:28.000]  反而用自己的身體去肯定
[00:08:28.000 --> 00:08:31.000]  這就是復活的內容
[00:08:31.000 --> 00:08:35.000]  那一刻,多瑪所看到的不是靈魂的顯現
[00:08:35.000 --> 00:08:37.000]  不是天堂的異象
[00:08:37.000 --> 00:08:39.000]  是一個釘了十字架的身體
[00:08:39.000 --> 00:08:48.000]  站在她面前
[00:08:48.000 --> 00:08:50.000]  弟兄姊妹
[00:08:50.000 --> 00:08:53.000]  這就是我們教會一直在說的
[00:08:53.000 --> 00:08:56.000]  所謂那句很奇怪的信經
[00:08:56.000 --> 00:09:03.000]  我信身體復活
[00:09:03.000 --> 00:09:05.000]  這句話不是多餘的
[00:09:05.000 --> 00:09:07.000]  也不是象徵性的
[00:09:07.000 --> 00:09:11.000]  這其實是我們對世界的一個宣告
[00:09:11.000 --> 00:09:15.000]  神沒有放棄身體
[00:09:15.000 --> 00:09:20.000]  祂沒有放棄這個受傷的世界
[00:09:20.000 --> 00:09:24.000]  復活的耶穌仍然有傷痕
[00:09:24.000 --> 00:09:26.000]  這意味著什麼?
[00:09:26.000 --> 00:09:28.000]  受苦的經歷
[00:09:28.000 --> 00:09:31.000]  你在世界身體所受的苦楚
[00:09:31.000 --> 00:09:33.000]  那些傷痕
[00:09:33.000 --> 00:09:34.000]  那些經歷
[00:09:34.000 --> 00:09:36.000]  不是沒有存在過
[00:09:36.000 --> 00:09:38.000]  不是像粉筆字一樣抹去
[00:09:38.000 --> 00:09:44.000]  而是復活的時候賦予新的意義
[00:09:44.000 --> 00:09:49.000]  因為死亡是沒有最後的發言權
[00:09:49.000 --> 00:09:56.000]  死亡不能告訴我們身體所經歷的結論是什麼
[00:09:56.000 --> 00:09:59.000]  所以基督教的盼望是什麼?
[00:09:59.000 --> 00:10:01.000]  不是靈魂逃離身體
[00:10:01.000 --> 00:10:05.000]  而是神親自進入死亡那裡
[00:10:05.000 --> 00:10:09.000]  將死亡裡面的身體
[00:10:09.000 --> 00:10:12.000]  用新生命的東西帶回來
[00:10:12.000 --> 00:10:15.000]  身體有一個新的生命
[00:10:15.000 --> 00:10:17.000]  所以我們今天念信經的時候
[00:10:17.000 --> 00:10:20.000]  我們不只是念一句傳統的說話
[00:10:20.000 --> 00:10:23.000]  而是宣告一個很大的盼望
[00:10:23.000 --> 00:10:25.000]  不是說我將來要去哪裡
[00:10:25.000 --> 00:10:31.000]  而是神要將我跟這個世界一起去更新
[00:10:31.000 --> 00:10:37.000]  一起去創造
[00:10:37.000 --> 00:10:38.000]  這樣弟兄姊妹
[00:10:38.000 --> 00:10:42.000]  我信身體復活
[00:10:42.000 --> 00:10:46.000]  在今天又有什麼意思呢?
[00:10:46.000 --> 00:10:48.000]  我信身體復活這句說話
[00:10:48.000 --> 00:10:51.000]  背後其實還有很多神學的思考和討論
[00:10:51.000 --> 00:10:53.000]  就算我剛才說舊約那些什麼流程
[00:10:53.000 --> 00:10:54.000]  也要講一段時間
[00:10:54.000 --> 00:11:00.000]  不過通常我都會叫大家進神學院讀課程
[00:11:00.000 --> 00:11:02.000]  不過如果你有興趣
[00:11:02.000 --> 00:11:06.000]  繼續去想深思這個課題的話
[00:11:06.000 --> 00:11:08.000]  我可以建議你讀一本書
[00:11:08.000 --> 00:11:11.000]  就是賴特Anti-Right所寫的
[00:11:11.000 --> 00:11:17.000]  Surprised by Hope 或者已經在台灣的校園翻譯了
[00:11:17.000 --> 00:11:21.000]  成為天堂有什麼好期待
[00:11:21.000 --> 00:11:25.000]  再施復活忠活與教會大使命
[00:11:25.000 --> 00:11:28.000]  這本小書很值得大家去看看
[00:11:28.000 --> 00:11:33.000]  大家更加明白什麼叫我信身體復活這個意思
[00:11:33.000 --> 00:11:39.000]  但是我信身體復活對我們今天信徒有什麼意思呢?
[00:11:39.000 --> 00:11:41.000]  首先這句話提醒我們
[00:11:41.000 --> 00:11:45.000]  我們今天的身體不是多餘的
[00:11:45.000 --> 00:11:48.000]  不是用原積氣
[00:11:48.000 --> 00:11:51.000]  等它老了、壞了、病了、死了
[00:11:51.000 --> 00:11:54.000]  就丟掉它不管的
[00:11:54.000 --> 00:11:58.000]  這個會疲倦、會衰老
[00:11:58.000 --> 00:12:01.000]  會生病的身體
[00:12:01.000 --> 00:12:03.000]  就是那個神所愛
[00:12:03.000 --> 00:12:08.000]  要拯救將來去更生的身體
[00:12:08.000 --> 00:12:11.000]  你不要問我神怎樣更生這個身體
[00:12:11.000 --> 00:12:13.000]  因為我真的不知道
[00:12:13.000 --> 00:12:15.000]  我有時候想過
[00:12:15.000 --> 00:12:17.000]  我可不可以有些東西留下
[00:12:17.000 --> 00:12:19.000]  有些東西是不愛的呢?
[00:12:19.000 --> 00:12:22.000]  譬如有一顆痣我不太喜歡
[00:12:22.000 --> 00:12:24.000]  可不可以不愛的?
[00:12:24.000 --> 00:12:27.000]  但是這個就是上帝要拯救、要更生的身體
[00:12:27.000 --> 00:12:29.000]  它怎樣做我不知道
[00:12:29.000 --> 00:12:31.000]  有很多神學家想了很多的理由
[00:12:31.000 --> 00:12:34.000]  或者很多的想像
[00:12:34.000 --> 00:12:38.000]  但是其實我們身體不斷地在更生自己
[00:12:38.000 --> 00:12:41.000]  我今早就Google過問
[00:12:41.000 --> 00:12:45.000]  我們每隔多少天身體就會更生呢?
[00:12:45.000 --> 00:12:47.000]  人體細胞會不斷地自我更生
[00:12:47.000 --> 00:12:49.000]  一般在六個月
[00:12:49.000 --> 00:12:51.000]  就是一百八十天內
[00:12:51.000 --> 00:12:55.000]  我們的身體就會換掉九十八個百分比的細胞組織
[00:12:55.000 --> 00:12:58.000]  而不同的器官的細胞更生
[00:12:58.000 --> 00:13:00.000]  週期差異很大
[00:13:00.000 --> 00:13:03.000]  例如表皮兩個星期就會更新一次
[00:13:03.000 --> 00:13:06.000]  胃黏膜五天就會更新一次
[00:13:06.000 --> 00:13:09.000]  紅血球的壽命大約一百二十天
[00:13:09.000 --> 00:13:14.000]  心臟細胞就可以長達二十年
[00:13:14.000 --> 00:13:17.000]  我們其實不斷地在更生
[00:13:17.000 --> 00:13:22.000]  上帝的創造不是停留在一個狀態
[00:13:22.000 --> 00:13:27.000]  上帝其實不斷地再做、再創造
[00:13:27.000 --> 00:13:29.000]  我們相不相信上帝的再創造
[00:13:29.000 --> 00:13:32.000]  在我們死亡之後
[00:13:32.000 --> 00:13:35.000]  會使我們有一個新的生命
[00:13:35.000 --> 00:13:40.000]  帶著一個新的身體呢?
[00:13:40.000 --> 00:13:43.000]  所以身體不是多餘的
[00:13:43.000 --> 00:13:48.000]  當我們面對病痛、軟弱、年老
[00:13:48.000 --> 00:13:52.000]  面對死亡的時候
[00:13:52.000 --> 00:13:55.000]  我們不可以說不要緊
[00:13:55.000 --> 00:13:57.000]  反正這個身體也沒什麼用
[00:13:57.000 --> 00:14:00.000]  但是我們敢不敢去相信
[00:14:00.000 --> 00:14:05.000]  神仍然在乎、神仍然記得
[00:14:05.000 --> 00:14:07.000]  神仍然會拯救
[00:14:07.000 --> 00:14:09.000]  就是這個會衰敗的身體
[00:14:09.000 --> 00:14:12.000]  我們的傷痕
[00:14:12.000 --> 00:14:13.000]  我們的疾病
[00:14:13.000 --> 00:14:16.000]  我們的痛楚
[00:14:16.000 --> 00:14:18.000]  上帝是care的
[00:14:18.000 --> 00:14:23.000]  這件事情甚至會carry下去的
[00:14:23.000 --> 00:14:25.000]  甚至你可以說有些人認為
[00:14:25.000 --> 00:14:31.000]  他的痛苦經歷就是造就了他這個人
[00:14:31.000 --> 00:14:42.000]  死了之後那些東西就煙消雲散
[00:14:42.000 --> 00:14:43.000]  不是的
[00:14:43.000 --> 00:14:44.000]  我相信身體復活
[00:14:44.000 --> 00:14:47.000]  我們的生命是會延續下去的
[00:14:47.000 --> 00:14:51.000]  所以今天的生命是重要的
[00:14:51.000 --> 00:14:52.000]  是要care的
[00:14:52.000 --> 00:14:54.000]  上帝是care的
[00:14:54.000 --> 00:14:56.000]  it matters
[00:14:56.000 --> 00:14:57.000]  第二
[00:14:57.000 --> 00:14:58.000]  剛才說了第一
[00:14:58.000 --> 00:14:59.000]  不知道大家記不記得
[00:14:59.000 --> 00:15:00.000]  第二
[00:15:00.000 --> 00:15:02.000]  就是我相信身體復活
[00:15:02.000 --> 00:15:06.000]  就改變了我們今天對人的身體的看法
[00:15:06.000 --> 00:15:09.000]  既然神沒有放棄人的身體
[00:15:09.000 --> 00:15:12.000]  所以今天所有的貧窮、受傷
[00:15:12.000 --> 00:15:15.000]  被忽略、被壓迫的身體
[00:15:15.000 --> 00:15:18.000]  並不是無關重要的
[00:15:18.000 --> 00:15:20.000]  我們的信仰不是關乎
[00:15:20.000 --> 00:15:22.000]  靈魂將來去哪裡
[00:15:22.000 --> 00:15:24.000]  而是關乎今天我們怎樣看
[00:15:24.000 --> 00:15:27.000]  今天我們眼前的生命
[00:15:27.000 --> 00:15:31.000]  所以那些靈魂身體分開
[00:15:31.000 --> 00:15:35.000]  將肉體的需要和靈魂的需要分割
[00:15:35.000 --> 00:15:37.000]  那些教導、那些思想
[00:15:37.000 --> 00:15:40.000]  大家要小心去看
[00:15:40.000 --> 00:15:42.000]  這些是屬世俗的
[00:15:42.000 --> 00:15:43.000]  這些是屬肉體的
[00:15:43.000 --> 00:15:45.000]  這些是屬靈魂的
[00:15:45.000 --> 00:15:46.000]  沒有這樣的事情
[00:15:46.000 --> 00:15:48.000]  我們是一個人
[00:15:48.000 --> 00:15:52.000]  上帝是關心我們所有的需要
[00:15:52.000 --> 00:15:54.000]  無論是所謂身體的
[00:15:54.000 --> 00:15:59.000]  還是那些不屬於身體的
[00:15:59.000 --> 00:16:02.000]  最後
[00:16:02.000 --> 00:16:05.000]  我相信身體復活
[00:16:05.000 --> 00:16:08.000]  是讓我們這個仍然充滿著
[00:16:08.000 --> 00:16:13.000]  死亡和破碎的世界裡面
[00:16:13.000 --> 00:16:18.000]  我們可以活得不一樣
[00:16:18.000 --> 00:16:19.000]  因為我們知道
[00:16:19.000 --> 00:16:24.000]  這個世界不是注定要被丟棄
[00:16:24.000 --> 00:16:29.000]  其實它在等待將來神的更生
[00:16:29.000 --> 00:16:30.000]  而且這個將來
[00:16:30.000 --> 00:16:33.000]  不是一個模糊的、不確定的將來
[00:16:33.000 --> 00:16:35.000]  因為今天在我們的書信經課裡面
[00:16:35.000 --> 00:16:38.000]  彼得前書的說話就說
[00:16:38.000 --> 00:16:41.000]  藉著耶穌基督從死裡復活
[00:16:41.000 --> 00:16:43.000]  神已經重生了我們
[00:16:43.000 --> 00:16:47.000]  給我們一個活潑的盼望
[00:16:47.000 --> 00:16:49.000]  可以得著不能扭壞
[00:16:49.000 --> 00:16:50.000]  不能玷污
[00:16:50.000 --> 00:16:52.000]  不能衰殘
[00:16:52.000 --> 00:16:55.000]  為我們存留在天上的基業
[00:16:55.000 --> 00:16:57.000]  大家留意
[00:16:57.000 --> 00:17:00.000]  存留在天上的基業
[00:17:00.000 --> 00:17:02.000]  不是讓我們離開地上的肉身
[00:17:02.000 --> 00:17:05.000]  才可以到天上拿到那些基業
[00:17:05.000 --> 00:17:07.000]  存留在天上的基業
[00:17:07.000 --> 00:17:13.000]  好像媽媽說我留了一些湯在雪櫃裡
[00:17:13.000 --> 00:17:15.000]  你不需要住在雪櫃裡
[00:17:15.000 --> 00:17:17.000]  才能喝湯
[00:17:17.000 --> 00:17:19.000]  只是將最好的
[00:17:19.000 --> 00:17:21.000]  不會扭壞、不會玷污的
[00:17:21.000 --> 00:17:25.000]  為我們存留著
[00:17:25.000 --> 00:17:27.000]  今天的我
[00:17:27.000 --> 00:17:31.000]  種種和我身體有關的事情
[00:17:31.000 --> 00:17:34.000]  無論是我世上的學習
[00:17:34.000 --> 00:17:36.000]  我肉身的經歷
[00:17:36.000 --> 00:17:40.000]  我五官所領受的經驗
[00:17:40.000 --> 00:17:42.000]  我的成長
[00:17:42.000 --> 00:17:44.000]  甚至因為肉身的緣故
[00:17:44.000 --> 00:17:46.000]  所有的關係
[00:17:46.000 --> 00:17:51.000]  多謝剛才白師兄的清明頌
[00:17:51.000 --> 00:17:55.000]  我們的父母
[00:17:55.000 --> 00:17:57.000]  我們的妻子朋友
[00:17:57.000 --> 00:17:59.000]  是因為我們有肉身
[00:17:59.000 --> 00:18:02.000]  才會建立這種關係的
[00:18:02.000 --> 00:18:04.000]  如果沒有肉身
[00:18:04.000 --> 00:18:06.000]  我們只有天父
[00:18:06.000 --> 00:18:07.000]  我們弟兄姊妹
[00:18:07.000 --> 00:18:10.000]  只是宿靈的雙交
[00:18:10.000 --> 00:18:12.000]  不是,我們是肉身的交往
[00:18:12.000 --> 00:18:13.000]  我請你吃飯
[00:18:13.000 --> 00:18:14.000]  你請我吃飯
[00:18:14.000 --> 00:18:16.000]  是不是?
[00:18:16.000 --> 00:18:18.000]  是因為有肉身
[00:18:18.000 --> 00:18:20.000]  因為在社會裡
[00:18:20.000 --> 00:18:21.000]  我們有肉身
[00:18:21.000 --> 00:18:24.000]  我們要經營很多不同的關係
[00:18:24.000 --> 00:18:27.000]  這些關係不會因為我們死了而消失
[00:18:27.000 --> 00:18:29.000]  是不是?
[00:18:29.000 --> 00:18:31.000]  而正正就是
[00:18:31.000 --> 00:18:35.000]  這些和肉身種種關連的事情
[00:18:35.000 --> 00:18:39.000]  現在就在神的手中被保守
[00:18:39.000 --> 00:18:41.000]  擺在天上
[00:18:41.000 --> 00:18:45.000]  讓我們將來去領受
[00:18:45.000 --> 00:18:46.000]  不能扭壞
[00:18:46.000 --> 00:18:47.000]  不能玷污
[00:18:47.000 --> 00:18:48.000]  不能摧殘
[00:18:48.000 --> 00:18:51.000]  上主的基業
[00:18:51.000 --> 00:18:54.000]  它在神的手裡面被保守
[00:18:54.000 --> 00:18:56.000]  不是靠我們去捉緊的
[00:18:56.000 --> 00:18:58.000]  所以彼得前書那裡繼續說
[00:18:58.000 --> 00:19:01.000]  我們那些因蒙神能力保守的人
[00:19:01.000 --> 00:19:08.000]  必能得著那道末世要顯現的救恩
[00:19:08.000 --> 00:19:10.000]  然後彼得前書
[00:19:10.000 --> 00:19:15.000]  就再鼓勵當時的弟兄姊妹
[00:19:15.000 --> 00:19:17.000]  為什麼我們今天在試煉當中
[00:19:17.000 --> 00:19:19.000]  仍然可以站立
[00:19:19.000 --> 00:19:23.000]  在破碎裡面仍然可以盼望
[00:19:23.000 --> 00:19:26.000]  因為我們有個將來
[00:19:26.000 --> 00:19:28.000]  這個將來不是一個問號
[00:19:28.000 --> 00:19:31.000]  而是一個因為主基督的復活
[00:19:31.000 --> 00:19:34.000]  他作為一個初熟的果子
[00:19:34.000 --> 00:19:37.000]  來確立的一個應許
[00:19:37.000 --> 00:19:39.000]  我們望見耶穌身體的復活
[00:19:39.000 --> 00:19:40.000]  我們就知道
[00:19:40.000 --> 00:19:43.000]  將來我們的應許
[00:19:43.000 --> 00:19:47.000]  就寄存在上帝的手中
[00:19:47.000 --> 00:19:50.000]  是靠上帝的能力托住
[00:19:50.000 --> 00:19:52.000]  不會被死亡奪走
[00:19:52.000 --> 00:19:54.000]  不會被時間消亡
[00:19:54.000 --> 00:19:56.000]  甚至更新了以後
[00:19:56.000 --> 00:19:57.000]  就不能夠毀壞
[00:19:57.000 --> 00:19:58.000]  不能夠玷污
[00:19:58.000 --> 00:20:00.000]  不會再衰殘
[00:20:00.000 --> 00:20:04.000]  所以今天
[00:20:04.000 --> 00:20:09.000]  當我們一會兒再讀《使徒信經》
[00:20:09.000 --> 00:20:12.000]  那一句很傳統的文字
[00:20:12.000 --> 00:20:16.000]  傳統的說話
[00:20:16.000 --> 00:20:21.000]  我們不只是簡單的讀一段文字
[00:20:21.000 --> 00:20:23.000]  而是我們用信心去宣告
[00:20:23.000 --> 00:20:26.000]  我信身體復活
[00:20:26.000 --> 00:20:29.000]  我信神沒有放棄我
[00:20:29.000 --> 00:20:34.000]  我信神沒有放棄這個肉體物質的世界
[00:20:34.000 --> 00:20:36.000]  我信
[00:20:36.000 --> 00:20:39.000]  今天一切會毀壞的不是結局
[00:20:39.000 --> 00:20:43.000]  一切破碎中的不是終結
[00:20:43.000 --> 00:20:46.000]  因為在復活的主裡面
[00:20:46.000 --> 00:20:49.000]  一切都要被復原
[00:20:49.000 --> 00:20:56.000]  被更新都成為新的了
[00:20:56.000 --> 00:21:02.000]  我們一起祈禱吧
[00:21:02.000 --> 00:21:05.000]  最要求你去聖靈在我們心裡面
[00:21:05.000 --> 00:21:07.000]  使我們有確懼
[00:21:07.000 --> 00:21:10.000]  當我們再遇到復活的主的時候
[00:21:10.000 --> 00:21:12.000]  叫我們明白到
[00:21:12.000 --> 00:21:16.000]  祂的身體就是身體復活的見證
[00:21:16.000 --> 00:21:18.000]  就是身體復活的證據
[00:21:18.000 --> 00:21:20.000]  以致我們可以繼續去盼望
[00:21:20.000 --> 00:21:22.000]  我們今天肉身活著
[00:21:22.000 --> 00:21:24.000]  仍然是可以被得救
[00:21:24.000 --> 00:21:26.000]  被更新
[00:21:26.000 --> 00:21:32.000]  所有我們今天所經驗的神你都會重視
[00:21:32.000 --> 00:21:37.000]  甚至乎在我們將來死亡之後
[00:21:37.000 --> 00:21:41.000]  仍然都可以在你裡面得到更新
[00:21:41.000 --> 00:21:44.000]  所以叫我們有這份信心幫助我們
[00:21:44.000 --> 00:21:46.000]  我們這樣禱告是奉諸耶穌明志祈求
[00:21:46.000 --> 00:21:48.000]  阿們
