
[00:00:00.000 --> 00:00:01.840]  這個屬靈歷史
[00:01:23.360 --> 00:01:25.520]  在互聯網很多書籍都有的
[00:01:25.520 --> 00:01:27.200]  不難找到的
[00:01:28.040 --> 00:01:30.040]  首先講大家都知道
[00:01:30.040 --> 00:01:31.960]  我們新約的聖經
[00:01:31.960 --> 00:01:36.320]  在記載耶穌基督受死
[00:01:36.320 --> 00:01:37.720]  聖天
[00:01:37.720 --> 00:01:39.840]  然後使徒到處傳福音
[00:01:39.840 --> 00:01:43.240]  然後使徒們寫了很多的書信
[00:01:43.240 --> 00:01:45.120]  來勉勵周圍的教會
[00:01:45.120 --> 00:01:46.120]  這樣就完了
[00:01:46.120 --> 00:01:49.160]  一直再發生下去是什麼呢?
[00:01:49.160 --> 00:01:50.400]  再發生下去
[00:01:50.400 --> 00:01:52.840]  我們要明白當時的社會
[00:01:52.840 --> 00:01:54.600]  那些書信
[00:01:54.600 --> 00:01:57.400]  保羅、彼得、約翰他們寫的書信
[00:01:57.400 --> 00:02:00.800]  都很珍貴地寫在一些很漂亮的紙
[00:02:00.800 --> 00:02:03.360]  甚至乎在一些皮卷上面
[00:02:03.360 --> 00:02:06.280]  來找人專門拿去那個城
[00:02:06.280 --> 00:02:07.480]  讓教會的人去讀
[00:02:07.480 --> 00:02:10.080]  讀完之後很寶貴的
[00:02:10.080 --> 00:02:11.320]  就抄多一份
[00:02:11.320 --> 00:02:14.640]  又拿一個抄本或者原本
[00:02:14.640 --> 00:02:17.360]  拿給隔壁的城的人去讀
[00:02:17.360 --> 00:02:19.320]  這樣就很寶貴的
[00:02:19.320 --> 00:02:21.280]  讀到保羅寫來的
[00:02:21.280 --> 00:02:22.720]  譬如貼薩諾尼加
[00:02:22.720 --> 00:02:24.240]  給我們的書信
[00:02:24.240 --> 00:02:26.240]  提醒我們、勉勵我們
[00:02:26.600 --> 00:02:28.400]  是這樣的一個環境
[00:02:28.400 --> 00:02:31.280]  不是我們現在每人有本聖經
[00:02:31.280 --> 00:02:32.880]  或者每人有很多聖經
[00:02:32.880 --> 00:02:35.000]  我記得有二十多本聖經
[00:02:35.000 --> 00:02:37.920]  中文本、英文本、大本、小本
[00:02:37.920 --> 00:02:38.880]  這樣加起來
[00:02:38.880 --> 00:02:39.400]  很多
[00:02:39.400 --> 00:02:40.440]  但是以前沒有
[00:02:40.440 --> 00:02:42.920]  以前人們去聚會的時候
[00:02:42.920 --> 00:02:43.800]  就說
[00:02:43.800 --> 00:02:48.200]  譬如上個星期那些使徒來過
[00:02:48.200 --> 00:02:49.600]  他們講了什麼
[00:02:49.600 --> 00:02:51.040]  這樣那樣
[00:02:51.040 --> 00:02:52.320]  很留心聽
[00:02:52.320 --> 00:02:53.520]  記住了那些東西
[00:02:53.520 --> 00:02:54.840]  那就是記住了
[00:02:55.720 --> 00:02:57.280]  用文字寫下來
[00:02:57.280 --> 00:02:59.000]  也不是太多人懂得很多文字
[00:02:59.000 --> 00:03:01.320]  也未必有那麼多的工具去寫下來
[00:03:01.320 --> 00:03:02.280]  那就靠講
[00:03:02.280 --> 00:03:04.160]  靠聽、靠記
[00:03:04.160 --> 00:03:06.480]  很多那些教會的書信
[00:03:06.480 --> 00:03:07.920]  就這樣在這裡流傳的時候
[00:03:07.920 --> 00:03:09.160]  那些信徒之間
[00:03:09.160 --> 00:03:10.200]  就這樣聽
[00:03:10.200 --> 00:03:12.000]  聽得多的時候
[00:03:12.000 --> 00:03:13.880]  他的信仰就建立了一些
[00:03:13.880 --> 00:03:15.320]  知道應該怎麼信
[00:03:15.320 --> 00:03:18.800]  知道使徒勸勉他們是什麼
[00:03:18.800 --> 00:03:20.280]  是這樣的一個環境
[00:03:20.280 --> 00:03:21.200]  但是
[00:03:21.200 --> 00:03:23.120]  講著講著
[00:03:23.120 --> 00:03:24.840]  傳著傳著的時候
[00:03:25.080 --> 00:03:25.840]  那麼
[00:03:25.840 --> 00:03:28.080]  所講的應該怎麼信
[00:03:28.080 --> 00:03:29.000]  信什麼
[00:03:29.000 --> 00:03:30.600]  就開始有些變化了
[00:03:30.600 --> 00:03:31.720]  我們經常都玩遊戲
[00:03:31.720 --> 00:03:33.680]  起碼20個人第一個傳
[00:03:33.680 --> 00:03:35.920]  傳到後面就完全不同了
[00:03:35.920 --> 00:03:37.880]  遊戲現在還在玩
[00:03:37.880 --> 00:03:38.760]  還是很好玩的
[00:03:38.760 --> 00:03:40.880]  信仰之人沒有錯
[00:03:40.880 --> 00:03:41.480]  很認真
[00:03:41.480 --> 00:03:42.800]  但是有時候有些人
[00:03:42.800 --> 00:03:44.720]  接觸到的時候又覺得
[00:03:44.720 --> 00:03:46.440]  沒有理由這樣的
[00:03:46.440 --> 00:03:47.560]  是不是這樣
[00:03:47.560 --> 00:03:48.560]  沒有理由這樣的
[00:03:48.560 --> 00:03:49.080]  是不是這樣
[00:03:49.080 --> 00:03:51.960]  於是就產生了很多不同的版本
[00:03:51.960 --> 00:03:54.520]  如果你看回這段時間的歷史
[00:03:54.520 --> 00:03:57.080]  有很多不同的所謂
[00:03:57.080 --> 00:03:58.280]  什麼主義
[00:03:58.280 --> 00:03:59.600]  什麼教派
[00:03:59.600 --> 00:04:00.920]  什麼論那些
[00:04:00.920 --> 00:04:03.640]  其實是講那些人對這個信仰
[00:04:03.640 --> 00:04:05.520]  他們的想法
[00:04:05.520 --> 00:04:07.360]  其實後來知道了
[00:04:07.360 --> 00:04:09.360]  他們想得歪了
[00:04:09.360 --> 00:04:10.840]  想得不對了
[00:04:10.840 --> 00:04:13.080]  那麼就有很多當時的人
[00:04:13.080 --> 00:04:14.760]  就去說出來
[00:04:14.760 --> 00:04:16.360]  那不對那不對那不對
[00:04:16.360 --> 00:04:18.400]  那麼記載了很多這些的歷史
[00:04:18.400 --> 00:04:20.200]  於是我們現在一翻開
[00:04:20.200 --> 00:04:21.760]  初期教會的歷史
[00:04:21.760 --> 00:04:25.200]  就會聽到有什麼以便尼主義
[00:04:25.200 --> 00:04:26.320]  洛斯底主義
[00:04:26.320 --> 00:04:27.560]  馬吉安派
[00:04:27.560 --> 00:04:28.760]  孟哈魯
[00:04:28.760 --> 00:04:30.520]  洛瓦天
[00:04:30.520 --> 00:04:31.280]  多納圖
[00:04:31.280 --> 00:04:32.040]  亞劉主義
[00:04:32.040 --> 00:04:33.440]  白拉豆主義等等
[00:04:33.440 --> 00:04:34.760]  還有很多其他的
[00:04:34.760 --> 00:04:35.520]  發射論
[00:04:35.520 --> 00:04:36.680]  關聯論
[00:04:36.680 --> 00:04:38.560]  天人相關論那些
[00:04:38.560 --> 00:04:39.320]  很多的
[00:04:39.320 --> 00:04:41.400]  但是很出名的有幾個
[00:04:41.400 --> 00:04:42.920]  那麼我今天要講一講
[00:04:42.920 --> 00:04:44.360]  讓大家知道
[00:04:44.360 --> 00:04:46.600]  原來那個信仰在初期
[00:04:46.600 --> 00:04:50.320]  那些人產生了這樣的想法
[00:04:50.320 --> 00:04:53.600]  這樣的祈求
[00:04:53.600 --> 00:04:56.000]  後來又將它糾正了
[00:04:56.000 --> 00:04:57.280]  那麼
[00:04:57.280 --> 00:05:01.160]  按照差不多時期的順序
[00:05:01.160 --> 00:05:03.000]  就有一個叫以便尼主義
[00:05:03.000 --> 00:05:04.760]  在第一世紀已經出現了
[00:05:04.760 --> 00:05:06.040]  那麼它就很特別
[00:05:06.040 --> 00:05:07.040]  就是說
[00:05:07.040 --> 00:05:09.320]  很高舉神的神聖
[00:05:09.320 --> 00:05:11.800]  神真的非常神聖
[00:05:11.800 --> 00:05:13.880]  一個很尊貴
[00:05:13.880 --> 00:05:15.080]  很獨一
[00:05:15.080 --> 00:05:16.600]  很厲害的神
[00:05:16.600 --> 00:05:17.560]  哇一個神
[00:05:17.560 --> 00:05:18.480]  於是
[00:05:18.480 --> 00:05:19.800]  就覺得
[00:05:19.800 --> 00:05:20.680]  那麼
[00:05:20.680 --> 00:05:22.400]  沒理由祂有個耶穌的
[00:05:22.400 --> 00:05:24.800]  沒理由祂有個兒子的
[00:05:24.800 --> 00:05:26.480]  於是就覺得
[00:05:26.480 --> 00:05:28.560]  耶穌是一個人來的
[00:05:28.560 --> 00:05:29.760]  不可能是神的
[00:05:29.760 --> 00:05:31.840]  神是很獨一很尊貴
[00:05:31.840 --> 00:05:34.880]  就是沒有第二樣東西可以和祂一起的
[00:05:34.880 --> 00:05:36.160]  不可以的
[00:05:36.160 --> 00:05:36.960]  啊
[00:05:36.960 --> 00:05:38.800]  祂好像是對的
[00:05:38.800 --> 00:05:40.160]  在祂很尊敬神
[00:05:40.160 --> 00:05:41.800]  很仰慕這個神
[00:05:41.800 --> 00:05:43.200]  很敬拜這個神的時候
[00:05:43.200 --> 00:05:44.320]  但是就去到一個地步
[00:05:44.320 --> 00:05:45.080]  祂覺得
[00:05:45.080 --> 00:05:47.160]  耶穌不是神來的
[00:05:47.160 --> 00:05:48.560]  耶穌是人來的
[00:05:48.560 --> 00:05:51.320]  後來就知道這樣是不行的
[00:05:51.320 --> 00:05:53.800]  這樣的想法是錯誤的
[00:05:53.800 --> 00:05:57.000]  一個傳一個傳到所有東西都錯誤了
[00:05:57.000 --> 00:05:59.080]  那些人就起來就
[00:05:59.080 --> 00:06:01.360]  這樣不對的不對的
[00:06:01.360 --> 00:06:02.760]  什麼叫做以便利主義
[00:06:02.760 --> 00:06:03.760]  那麼又發展下去
[00:06:03.760 --> 00:06:04.680]  有些人又想
[00:06:04.680 --> 00:06:05.960]  很粗略的
[00:06:05.960 --> 00:06:08.200]  你有興趣的名字回去自己再讀
[00:06:08.200 --> 00:06:09.720]  又叫做諾斯底主義
[00:06:09.720 --> 00:06:10.800]  這個是出名的名字
[00:06:10.800 --> 00:06:11.560]  諾斯底主義
[00:06:11.560 --> 00:06:12.400]  那麼他又怎麼樣呢
[00:06:12.400 --> 00:06:13.200]  他就覺得
[00:06:13.200 --> 00:06:14.280]  哇這個神
[00:06:14.280 --> 00:06:15.280]  聖經也有說
[00:06:15.280 --> 00:06:16.920]  祂住在幽暗之中
[00:06:16.920 --> 00:06:19.840]  神的事情是很隱蔽的
[00:06:19.840 --> 00:06:21.480]  普通人是不明白的
[00:06:21.480 --> 00:06:23.000]  我也有印過這個聖經
[00:06:23.000 --> 00:06:25.240]  就是《生命紀》二十九章二十九節
[00:06:25.240 --> 00:06:29.720]  所以這個神不是那麼容易去理解的
[00:06:29.720 --> 00:06:31.040]  是很神秘的
[00:06:31.040 --> 00:06:34.760]  於是他們要追求去認識這個神
[00:06:34.760 --> 00:06:38.480]  就認為是要有一些隱蔽的知識
[00:06:38.480 --> 00:06:39.560]  不是那麼簡單
[00:06:39.560 --> 00:06:40.960]  你們寫封信那些
[00:06:40.960 --> 00:06:41.760]  那些這樣的
[00:06:41.760 --> 00:06:43.520]  就是有一些神秘感的
[00:06:43.520 --> 00:06:48.640]  他們個人又會追求有一些特別的啟示
[00:06:48.640 --> 00:06:50.400]  哇這個就很棒了
[00:06:50.400 --> 00:06:52.200]  於是這樣的想法
[00:06:52.200 --> 00:06:54.240]  慢慢就混合了當時社會
[00:06:54.240 --> 00:06:56.080]  有些希臘哲學
[00:06:56.080 --> 00:06:59.240]  有些波斯神的神秘宗教
[00:06:59.240 --> 00:07:01.280]  很多著作他們寫出來的
[00:07:01.280 --> 00:07:04.160]  於是早期有幾個很出名的
[00:07:04.160 --> 00:07:05.520]  我們所謂的教父
[00:07:05.520 --> 00:07:06.880]  就是一些教會領袖
[00:07:06.880 --> 00:07:08.000]  就是愛人柳
[00:07:08.000 --> 00:07:08.720]  尤斯汀
[00:07:08.720 --> 00:07:10.040]  特統梁那些
[00:07:10.040 --> 00:07:12.240]  很出名的教會領袖
[00:07:12.240 --> 00:07:14.120]  都寫了很多著作
[00:07:14.120 --> 00:07:16.960]  來說這個諾斯底主義是不對的
[00:07:16.960 --> 00:07:20.600]  他們也高舉了一個叫做二元論
[00:07:20.600 --> 00:07:21.720]  什麼叫做二元論呢?
[00:07:21.720 --> 00:07:24.640]  就是說善與惡對立
[00:07:24.640 --> 00:07:27.640]  靈魂是善的
[00:07:27.640 --> 00:07:29.120]  物質是惡的
[00:07:29.120 --> 00:07:32.560]  於是按這個去一路伸展
[00:07:32.560 --> 00:07:35.480]  有時候他說的話我們都覺得有些道理
[00:07:35.480 --> 00:07:36.960]  但是他一路擴展的時候
[00:07:36.960 --> 00:07:37.960]  擴展到什麼程度呢?
[00:07:37.960 --> 00:07:41.880]  他就說這個靈是那麼完美
[00:07:41.880 --> 00:07:43.440]  是那麼美善
[00:07:43.440 --> 00:07:45.760]  這個物質世界那麼邪惡
[00:07:45.760 --> 00:07:48.960]  不可能是神創造這個世界
[00:07:48.960 --> 00:07:51.440]  這個那麼美善的源頭
[00:07:51.440 --> 00:07:55.120]  不可能創造一些那麼醜惡的東西出來
[00:07:55.120 --> 00:07:56.760]  這樣子
[00:07:56.760 --> 00:07:59.840]  創造又被他推翻了
[00:07:59.840 --> 00:08:01.360]  接著就說
[00:08:01.360 --> 00:08:03.160]  就算說耶穌基督
[00:08:03.160 --> 00:08:04.960]  耶穌基督如果是神
[00:08:04.960 --> 00:08:09.800]  沒理由有一個那麼污穢醜惡的肉體
[00:08:09.800 --> 00:08:12.480]  為什麼神是有一個肉體的呢?
[00:08:12.480 --> 00:08:17.120]  所以這個耶穌其實不是一個真人
[00:08:17.120 --> 00:08:19.160]  是一個幻影而已
[00:08:19.160 --> 00:08:20.720]  幻影說有沒有聽過?
[00:08:20.720 --> 00:08:22.280]  可能有些人都聽過
[00:08:22.280 --> 00:08:25.920]  他們的律師主義一路慢慢發展出來就是這樣
[00:08:25.920 --> 00:08:32.080]  就是說即使是耶穌很厲害、很棒、有神蹟
[00:08:32.080 --> 00:08:33.480]  其實祂不是真人
[00:08:33.480 --> 00:08:35.280]  是一個幻影
[00:08:35.280 --> 00:08:37.280]  很奇怪吧?
[00:08:37.280 --> 00:08:38.960]  這是很神秘的知識
[00:08:38.960 --> 00:08:40.520]  他們就走這個方向
[00:08:40.520 --> 00:08:44.400]  後來一路清楚一點的時候
[00:08:44.400 --> 00:08:47.080]  他就被定為異端
[00:08:47.080 --> 00:08:49.160]  就是說他所宣揚的東西
[00:08:49.160 --> 00:08:52.280]  是帶領人們信了一些歪徒
[00:08:52.280 --> 00:08:53.720]  是越來越離開神
[00:08:53.720 --> 00:08:56.640]  所以這個律師主義是很有名的
[00:08:56.640 --> 00:08:58.560]  是不是有些影子
[00:08:58.560 --> 00:09:00.840]  今天有些人都是會這樣子的
[00:09:00.840 --> 00:09:02.280]  好,我們再講下去
[00:09:02.280 --> 00:09:05.440]  接著下去二世紀有一個叫馬吉安派
[00:09:05.440 --> 00:09:09.080]  他就說新約聖經很棒
[00:09:09.080 --> 00:09:12.280]  很棒到舊約不用看了
[00:09:12.280 --> 00:09:13.600]  舊約是沒用的
[00:09:13.600 --> 00:09:14.880]  不用看舊約了
[00:09:14.880 --> 00:09:15.960]  只要看新約就行了
[00:09:15.960 --> 00:09:17.960]  使徒當中
[00:09:17.960 --> 00:09:19.360]  他最厲害的就是保羅
[00:09:19.360 --> 00:09:20.440]  只要聽保羅講就行了
[00:09:20.440 --> 00:09:21.880]  其他的又不重要
[00:09:21.880 --> 00:09:24.440]  就是到了一個這麼偏激的地方
[00:09:24.440 --> 00:09:27.120]  那麼一直下去
[00:09:27.120 --> 00:09:30.120]  到144年
[00:09:30.120 --> 00:09:31.640]  就是公元後144年
[00:09:31.640 --> 00:09:34.320]  他就被教會來處分他
[00:09:34.320 --> 00:09:37.720]  認為他這樣的說法一直宣揚出去是不對的
[00:09:37.720 --> 00:09:40.720]  到後來四世紀也判斷成為異端
[00:09:40.720 --> 00:09:43.760]  這樣的思想
[00:09:43.760 --> 00:09:45.840]  這樣的信法是不對的
[00:09:45.840 --> 00:09:47.120]  是導人錯誤的
[00:09:47.120 --> 00:09:48.400]  這個叫馬吉安
[00:09:48.400 --> 00:09:49.800]  接著有孟他奴
[00:09:49.800 --> 00:09:50.680]  這個更加有名
[00:09:50.680 --> 00:09:52.600]  就是這幫人很熱心
[00:09:52.600 --> 00:09:54.000]  很熱心
[00:09:54.000 --> 00:09:55.360]  教會裡面有很多問題
[00:09:55.360 --> 00:09:56.520]  他說要改革
[00:09:56.520 --> 00:09:57.880]  要做很多事情
[00:09:57.880 --> 00:09:58.520]  很熱心
[00:09:58.520 --> 00:10:00.800]  但是他們就很強調
[00:10:00.800 --> 00:10:04.120]  就是你的信仰必須要有一些宗教的經驗
[00:10:04.360 --> 00:10:07.280]  只是這樣看一些使徒的書信
[00:10:07.280 --> 00:10:08.400]  耶穌的教導
[00:10:08.400 --> 00:10:09.200]  是不足夠的
[00:10:09.200 --> 00:10:11.680]  要有一些宗教的特殊經驗
[00:10:11.680 --> 00:10:16.200]  那麼這些是一些新的啟示
[00:10:16.200 --> 00:10:20.160]  他們也都說自己是從神的時候
[00:10:20.160 --> 00:10:22.640]  領受了一些特別的啟示
[00:10:22.640 --> 00:10:23.960]  他們是先知
[00:10:23.960 --> 00:10:27.320]  於是教會裡面很多時候會出現一些
[00:10:27.320 --> 00:10:29.480]  失控的大發狂言
[00:10:29.480 --> 00:10:31.120]  不知道叫什麼那些
[00:10:31.320 --> 00:10:34.480]  就是瘋狂的不受控制
[00:10:34.480 --> 00:10:39.440]  那麼他們就認為這個是被聖靈揀選新啟示的器皿
[00:10:39.440 --> 00:10:41.880]  這個是早在第二世紀已經有的
[00:10:41.880 --> 00:10:44.880]  強調這個宗教經驗
[00:10:44.880 --> 00:10:46.560]  就反對這些東西知識化
[00:10:46.560 --> 00:10:48.200]  這些只是知識而已
[00:10:48.200 --> 00:10:49.360]  不用理那麼多知識
[00:10:49.360 --> 00:10:51.880]  我們要有這些經驗就正了
[00:10:51.880 --> 00:10:55.640]  就是一些走向了一些
[00:10:55.640 --> 00:10:56.840]  vital(重要)
[00:10:57.320 --> 00:11:01.520]  所謂不是那麼正確的方向
[00:11:01.520 --> 00:11:04.600]  那麼到後來三世紀後半葉
[00:11:04.600 --> 00:11:06.160]  也是被定為異端
[00:11:06.160 --> 00:11:08.440]  就是教會裡面不准傳揚這些
[00:11:08.440 --> 00:11:10.760]  這些是不正確的
[00:11:10.760 --> 00:11:13.080]  到六世紀的時候已經絕跡了
[00:11:13.080 --> 00:11:15.760]  然後又有一個叫洛伐天
[00:11:15.760 --> 00:11:18.800]  洛伐天跟後來一個叫多納圖
[00:11:18.800 --> 00:11:20.520]  在三世紀、四世紀
[00:11:20.520 --> 00:11:22.680]  他們又是特徵很虔誠的
[00:11:22.680 --> 00:11:25.640]  所以虔誠是好的
[00:11:25.640 --> 00:11:30.600]  但很多時候去到一個沒有知識
[00:11:30.600 --> 00:11:32.760]  真理去平衡就出現問題
[00:11:32.760 --> 00:11:34.280]  這幫人很虔誠
[00:11:34.280 --> 00:11:38.120]  也都非常熱心在教會裡面
[00:11:38.120 --> 00:11:39.400]  於是就覺得
[00:11:39.400 --> 00:11:41.800]  那時候曾經試過一些大逼白
[00:11:41.800 --> 00:11:44.600]  有些人被逼說否認這個信仰
[00:11:44.600 --> 00:11:46.960]  那麼否認了信仰的人
[00:11:46.960 --> 00:11:48.600]  後來就悔改了
[00:11:48.600 --> 00:11:49.400]  真的很後悔
[00:11:49.400 --> 00:11:51.120]  為什麼當日這樣否認這個信仰呢
[00:11:51.120 --> 00:11:52.280]  又再回到教會
[00:11:52.280 --> 00:11:53.680]  這幫人覺得說
[00:11:53.680 --> 00:11:54.880]  我們不接受你
[00:11:55.200 --> 00:11:56.880]  你曾經否認過這個信仰
[00:11:56.880 --> 00:11:57.920]  要受懲罰
[00:11:57.920 --> 00:11:59.640]  不可以再接受
[00:11:59.640 --> 00:12:03.560]  他們只知道公義、紀律
[00:12:03.560 --> 00:12:06.200]  不懂得赦免、愛這些
[00:12:06.200 --> 00:12:07.760]  信仰又是不平衡的
[00:12:07.760 --> 00:12:08.680]  明白嗎?
[00:12:08.680 --> 00:12:13.400]  那麼後來另一個多納圖派
[00:12:13.400 --> 00:12:14.560]  也是類似的
[00:12:14.560 --> 00:12:16.520]  就是很強調紀律
[00:12:16.520 --> 00:12:19.640]  這個洛伐天和多納圖
[00:12:19.640 --> 00:12:21.200]  也是有他的特徵
[00:12:21.200 --> 00:12:23.640]  再下去到四世紀
[00:12:23.640 --> 00:12:25.800]  就是三幾幾年的時候叫做四世紀
[00:12:25.800 --> 00:12:27.440]  有一個叫做亞流主義
[00:12:27.440 --> 00:12:29.600]  那麼他對基督
[00:12:29.600 --> 00:12:32.000]  他的神聖
[00:12:32.000 --> 00:12:34.480]  有一些不同的意見
[00:12:34.480 --> 00:12:38.240]  跟之前有一個很近似的
[00:12:38.240 --> 00:12:39.200]  以便尼主義
[00:12:39.200 --> 00:12:41.720]  那麼他有一個人叫做亞流
[00:12:41.720 --> 00:12:43.160]  還是一個主教的身份
[00:12:43.160 --> 00:12:44.760]  所以他說的話很有影響力
[00:12:44.760 --> 00:12:47.120]  形成了很多人跟從他
[00:12:47.120 --> 00:12:48.160]  就認為
[00:12:48.160 --> 00:12:50.840]  只是上帝有絕對的神聖而已
[00:12:50.840 --> 00:12:52.400]  然後推論出是什麼呢?
[00:12:53.160 --> 00:12:55.640]  基督是被造的
[00:12:55.640 --> 00:12:58.120]  是受造的
[00:12:58.120 --> 00:13:01.120]  這個也在後來被判為異端了
[00:13:01.120 --> 00:13:03.600]  按今天我們理解的聖經
[00:13:03.600 --> 00:13:04.200]  是不是?
[00:13:04.200 --> 00:13:06.280]  耶穌基督是神
[00:13:06.280 --> 00:13:07.600]  是與神同等
[00:13:07.600 --> 00:13:10.040]  但是他當時認為耶穌是被造的
[00:13:10.040 --> 00:13:13.240]  因為只有上帝才有絕對的神聖
[00:13:13.240 --> 00:13:14.680]  那麼他叫做亞流主義
[00:13:14.680 --> 00:13:17.040]  再去到下一個五世紀
[00:13:17.040 --> 00:13:18.320]  四百幾年的時候
[00:13:18.320 --> 00:13:20.040]  有一個叫做白拉斗的人
[00:13:20.040 --> 00:13:24.240]  他就對信耶穌怎麼得救呢?
[00:13:24.240 --> 00:13:26.160]  他有一些理解
[00:13:26.160 --> 00:13:28.880]  他認為這個解因是好的
[00:13:28.880 --> 00:13:31.560]  但是他說人的意志也是很重要的
[00:13:31.560 --> 00:13:35.280]  都是我們要憑自己的意志
[00:13:35.280 --> 00:13:37.080]  才可以讓自己得救
[00:13:37.080 --> 00:13:41.680]  不只是神的恩典
[00:13:41.680 --> 00:13:42.520]  神的工作
[00:13:42.520 --> 00:13:44.960]  我們人的意志也是很重要的
[00:13:44.960 --> 00:13:46.560]  我如果沒有這個意志
[00:13:46.560 --> 00:13:48.760]  願意去的時候
[00:13:48.760 --> 00:13:49.720]  也是不行的
[00:13:49.720 --> 00:13:53.040]  就是將那個位置拉到很高
[00:13:53.040 --> 00:13:55.840]  在後來四一百年
[00:13:55.840 --> 00:13:57.720]  一個叫加泰基的會議
[00:13:57.720 --> 00:13:59.080]  也都被判為異端
[00:13:59.080 --> 00:14:02.400]  你看到很多這些初代教會
[00:14:02.400 --> 00:14:03.840]  已經講了幾百年了
[00:14:03.840 --> 00:14:06.240]  很多這些變化
[00:14:06.240 --> 00:14:11.960]  教會領袖一直去分辨
[00:14:11.960 --> 00:14:13.160]  去糾正
[00:14:13.160 --> 00:14:16.080]  這些很不對的就判他為異端
[00:14:16.080 --> 00:14:17.240]  不要跟從等等
[00:14:18.160 --> 00:14:20.400]  在當時的社會就講過
[00:14:20.400 --> 00:14:26.960]  沒有那麼多你可以有的文字給你擁有的
[00:14:26.960 --> 00:14:29.600]  那些人的信仰怎麼樣呢?
[00:14:29.600 --> 00:14:32.400]  那些教父就想到
[00:14:32.400 --> 00:14:35.120]  不如將這個信仰很簡單地
[00:14:35.120 --> 00:14:36.520]  很重點地
[00:14:36.520 --> 00:14:38.040]  簡單的文字
[00:14:38.040 --> 00:14:39.160]  讓人背了它
[00:14:39.160 --> 00:14:41.000]  就出現了
[00:14:41.000 --> 00:14:42.680]  其實在第一世紀開始
[00:14:42.680 --> 00:14:44.600]  就已經慢慢一直流行
[00:14:44.600 --> 00:14:46.760]  有一個大家都聽過的
[00:14:46.760 --> 00:14:48.160]  叫做
[00:14:48.160 --> 00:14:52.440]  給我那個拍一拍
[00:14:52.440 --> 00:14:56.640]  就是我講到的那個拍一拍
[00:14:56.640 --> 00:14:57.720]  是的
[00:14:57.720 --> 00:14:58.640]  為什麼呢?
[00:14:58.640 --> 00:15:03.160]  就出現了一個叫做仕途信經
[00:15:03.160 --> 00:15:04.920]  今天很有趣
[00:15:04.920 --> 00:15:07.280]  不知道為什麼有些教會就拿這個出來
[00:15:07.280 --> 00:15:07.880]  叫人背
[00:15:07.880 --> 00:15:09.080]  那我不用你們背的
[00:15:09.080 --> 00:15:10.720]  因為一會兒我講為什麼
[00:15:10.720 --> 00:15:12.520]  這個仕途信經
[00:15:12.520 --> 00:15:14.680]  其實那個意義就在初代教會
[00:15:14.680 --> 00:15:16.360]  特別第一世紀開始
[00:15:16.360 --> 00:15:19.640]  看到它講那麼多那些奇怪的思想
[00:15:19.640 --> 00:15:21.360]  奇怪的信仰方向
[00:15:21.360 --> 00:15:25.720]  就真的有需要讓人清晰地記得自己信什麼
[00:15:25.720 --> 00:15:28.440]  它們就綜合了我們那個信仰
[00:15:28.440 --> 00:15:30.000]  在這裡很多的要點
