
[00:00:00.000 --> 00:00:04.200]  今日的主題想和大家思想到兩代的牧羊
[00:03:07.800 --> 00:03:10.000]  發覺都很難
[00:03:10.000 --> 00:03:13.600]  我自己看國內一個網站介紹
[00:03:13.600 --> 00:03:16.200]  現代當做媽媽的標準
[00:03:16.200 --> 00:03:18.600]  它叫做當媽新標準
[00:03:18.600 --> 00:03:20.600]  我覺得都很有反映時代
[00:03:20.600 --> 00:03:23.000]  如果不介意我一齊倒讀黑色字
[00:03:23.000 --> 00:03:25.700]  感覺一下這個現代他們大陸的體育
[00:03:25.700 --> 00:03:26.600]  A3
[00:03:26.600 --> 00:03:28.400]  下得了菜場
[00:03:28.400 --> 00:03:30.100]  上得了課堂
[00:03:30.100 --> 00:03:31.700]  做得了蛋糕
[00:03:31.700 --> 00:03:33.400]  講得了故事
[00:03:33.400 --> 00:03:35.100]  教得了奧數
[00:03:35.100 --> 00:03:37.000]  講得了語法
[00:03:37.000 --> 00:03:38.400]  改得了作文
[00:03:38.400 --> 00:03:40.400]  做得了小報
[00:03:40.400 --> 00:03:42.100]  懂得了琴棋
[00:03:42.100 --> 00:03:43.900]  會得了書畫
[00:03:43.900 --> 00:03:45.600]  守得了攻略
[00:03:45.600 --> 00:03:47.400]  找得了景點
[00:03:47.400 --> 00:03:48.900]  提得了行李
[00:03:48.900 --> 00:03:50.500]  拍得了照片
[00:03:50.500 --> 00:03:52.000]  上得出抗議
[00:03:52.000 --> 00:03:53.600]  搞得了活動
[00:03:53.600 --> 00:03:55.300]  爭得了學費
[00:03:55.300 --> 00:03:56.900]  付得了消費
[00:03:56.900 --> 00:03:59.900]  大家有沒有這個感覺
[00:03:59.900 --> 00:04:01.700]  有些人在網上
[00:04:01.700 --> 00:04:03.100]  我貼了這個文章上去
[00:04:03.100 --> 00:04:05.100]  有人說還要買得了淘寶
[00:04:05.100 --> 00:04:07.200]  等到你開車
[00:04:07.200 --> 00:04:10.300]  這個年代做父母真的很多挑戰
[00:04:10.300 --> 00:04:12.600]  舉個例子我以前都不喜歡做powerpoint
[00:04:12.600 --> 00:04:14.800]  我什麼時候開始做powerpoint呢
[00:04:14.800 --> 00:04:16.900]  就當我兒女小學時要交功課的時候
[00:04:16.900 --> 00:04:18.600]  開始學會powerpoint
[00:04:18.600 --> 00:04:21.300]  他們這個時代有這麼多的挑戰
[00:04:21.300 --> 00:04:23.100]  我們很緊張兒女
[00:04:23.100 --> 00:04:26.400]  我們這一代很多人父母讀書比較少
[00:04:26.400 --> 00:04:27.800]  這一代如果我們讀書多
[00:04:27.800 --> 00:04:29.700]  我們過份緊張兒女
[00:04:29.700 --> 00:04:31.200]  時代特質就是
[00:04:31.200 --> 00:04:33.900]  有些所謂怪獸家長出現
[00:04:33.900 --> 00:04:38.900]  其中一個漫畫會講1969年到2009年的改變
[00:04:38.900 --> 00:04:41.100]  他說1969年見家長的時候
[00:04:41.100 --> 00:04:42.200]  當時很少見家長
[00:04:42.200 --> 00:04:44.500]  見家長通常兒女有很多問題
[00:04:44.500 --> 00:04:45.800]  所以見家長的時候
[00:04:45.800 --> 00:04:49.600]  爸爸媽媽對著校長或老師罵兒子
[00:04:49.600 --> 00:04:50.400]  「臭小子」
[00:04:50.400 --> 00:04:52.600]  「搞到要見家長」
[00:04:52.600 --> 00:04:53.900]  「狂罵著兒子」
[00:04:53.900 --> 00:04:55.200]  「沙清點」
[00:04:55.200 --> 00:04:56.500]  到今天見家長
[00:04:56.500 --> 00:04:58.400]  有些家長罵老師
[00:04:58.400 --> 00:04:59.900]  「為什麼教我兒子不好」
[00:04:59.900 --> 00:05:01.600]  「或者不幫我兒子」
[00:05:01.600 --> 00:05:04.200]  有些投訴家長等等故事
[00:05:04.200 --> 00:05:06.200]  甚至有些家長叫做
[00:05:06.200 --> 00:05:07.700]  照顧周詳的家長
[00:05:07.700 --> 00:05:10.700]  有些叫直升機家長
[00:05:10.700 --> 00:05:13.600]  要什麼都可以送到來
[00:05:13.600 --> 00:05:17.300]  有什麼服務就自動坐計程車來
[00:05:17.300 --> 00:05:19.300]  去到這個程度
[00:05:19.300 --> 00:05:22.000]  小孩子其實都不用什麼情況
[00:05:22.000 --> 00:05:23.000]  也不用什麼損傷
[00:05:23.000 --> 00:05:25.300]  什麼都保護得很好
[00:05:25.300 --> 00:05:27.300]  這個時代保護得很好
[00:05:27.300 --> 00:05:29.600]  還有可能擔心意外
[00:05:29.600 --> 00:05:32.500]  我覺得去到一個比較敏感的階段
[00:05:32.500 --> 00:05:33.600]  舉個例子
[00:05:33.600 --> 00:05:37.600]  剛才在長洲沙灘安靜
[00:05:37.600 --> 00:05:40.300]  見到一個中學就去旅行
[00:05:40.300 --> 00:05:43.500]  在中學生去到沙灘旅行
[00:05:43.500 --> 00:05:46.100]  按我的想法應該玩水
[00:05:46.100 --> 00:05:48.400]  但可能為了保險緣故
[00:05:48.400 --> 00:05:49.800]  或者安全緣故
[00:05:49.800 --> 00:05:51.700]  不准人玩水
[00:05:51.700 --> 00:05:52.900]  在沙灘排排站
[00:05:52.900 --> 00:05:54.700]  聽老師說什麼
[00:05:54.700 --> 00:05:56.800]  如果要泡水玩沙
[00:05:56.800 --> 00:05:57.900]  要兩個同學
[00:05:57.900 --> 00:05:59.700]  慢慢走過去
[00:05:59.700 --> 00:06:01.900]  泡一兜水慢慢下來
[00:06:01.900 --> 00:06:03.100]  我想都很大個
[00:06:03.100 --> 00:06:05.600]  應該都沒什麼危險
[00:06:05.600 --> 00:06:09.100]  但這個世界可能很害怕
[00:06:09.100 --> 00:06:11.300]  我女兒在九龍讀書
[00:06:11.300 --> 00:06:13.700]  有一年去長洲旅行
[00:06:13.700 --> 00:06:15.300]  我女兒喜歡踩單車
[00:06:15.300 --> 00:06:16.600]  我問有沒有踩單車
[00:06:16.600 --> 00:06:17.200]  她說沒有
[00:06:17.200 --> 00:06:17.800]  不准踩單車
[00:06:17.800 --> 00:06:18.600]  怕跌倒
[00:06:18.600 --> 00:06:19.500]  那做什麼
[00:06:19.500 --> 00:06:21.000]  我想去長洲
[00:06:21.000 --> 00:06:22.200]  不准踩單車
[00:06:22.200 --> 00:06:22.900]  不准游水
[00:06:22.900 --> 00:06:23.600]  那做什麼
[00:06:23.600 --> 00:06:25.900]  去小店吃東西
[00:06:25.900 --> 00:06:29.000]  這個旅行我覺得不是很有意思
[00:06:29.000 --> 00:06:32.500]  但當然在時代有很多限制考慮
[00:06:32.500 --> 00:06:33.800]  現在的情況就是
[00:06:33.800 --> 00:06:35.700]  有時跟得太貼
[00:06:35.700 --> 00:06:39.200]  當子女做了所有決定的時候
[00:06:39.200 --> 00:06:41.600]  其中一個問題就是
[00:06:41.600 --> 00:06:44.600]  連她什麼決定都定了
[00:06:44.600 --> 00:06:46.000]  但其中一個困難就是
[00:06:46.000 --> 00:06:46.800]  一個大問題就是
[00:06:46.800 --> 00:06:50.700]  沒有留意子女品格的培養
[00:06:50.700 --> 00:06:53.000]  即是說如果你的子女不敬虔
[00:06:53.000 --> 00:06:54.500]  最後的傷害不單止是她
[00:06:54.500 --> 00:06:55.900]  也是家庭
[00:06:55.900 --> 00:06:57.500]  前一陣子有一個很出名的新聞
[00:06:57.500 --> 00:07:00.600]  就是一個年輕人周凱亮的新聞
[00:07:00.600 --> 00:07:02.300]  父母公國出國
[00:07:02.300 --> 00:07:03.900]  但他自己新居
[00:07:03.900 --> 00:07:05.800]  要父母來清潔的時候
[00:07:05.800 --> 00:07:08.000]  就殘害他的父母
[00:07:08.000 --> 00:07:09.300]  請他一個很大的提醒
[00:07:09.300 --> 00:07:11.600]  就是如果子女不敬虔
[00:07:11.600 --> 00:07:12.700]  對自己的家庭
[00:07:12.700 --> 00:07:15.300]  對社會都是一個不良的事情
[00:07:15.300 --> 00:07:17.500]  我們讀的聖經說耶穌是
[00:07:17.500 --> 00:07:20.100]  瑪利亞他們是一個敬虔的父母
[00:07:20.100 --> 00:07:22.700]  耶穌是一個敬虔的年輕人
[00:07:22.700 --> 00:07:24.600]  他們很重力
[00:07:24.600 --> 00:07:27.100]  盡帶領孩子走敬虔的路
[00:07:27.100 --> 00:07:28.900]  《路人瘋》第二章說到
[00:07:28.900 --> 00:07:30.500]  孩子漸漸長大
[00:07:30.500 --> 00:07:31.600]  強健起來
[00:07:31.600 --> 00:07:33.100]  充滿智慧
[00:07:33.100 --> 00:07:35.500]  有神的恩在他身上
[00:07:35.500 --> 00:07:36.600]  他們過節的時候
[00:07:36.600 --> 00:07:38.300]  聖經說每年到了如月節
[00:07:38.300 --> 00:07:40.500]  他父母就上耶路撒冷去
[00:07:40.500 --> 00:07:42.000]  當他十二歲的時候
[00:07:42.000 --> 00:07:45.000]  他們按照節期的規矩上去
[00:07:45.000 --> 00:07:46.400]  不太清楚是不是
[00:07:46.400 --> 00:07:48.300]  很年幼幾歲的耶穌
[00:07:48.300 --> 00:07:50.000]  都是去過節
[00:07:50.000 --> 00:07:51.500]  可能是可能不是
[00:07:51.500 --> 00:07:53.100]  但無論如何十二歲這幾次
[00:07:53.100 --> 00:07:55.700]  他真的會帶他上去
[00:07:55.700 --> 00:07:57.400]  聖經說到無論如何
[00:07:57.400 --> 00:07:59.500]  這個家庭很重視敬虔的家庭
[00:07:59.500 --> 00:08:00.800]  每年都過如月節
[00:08:00.800 --> 00:08:02.600]  都去到耶路撒冷
[00:08:02.600 --> 00:08:03.500]  聖經裏面說到
[00:08:03.500 --> 00:08:05.300]  猶太三大節期
[00:08:05.300 --> 00:08:08.100]  出口記記第二十三章十七節
[00:08:08.100 --> 00:08:09.500]  一起讀吧
[00:08:09.500 --> 00:08:14.200]  一切的男丁要一年三次朝見主耶和
[00:08:14.200 --> 00:08:15.300]  他們有個習慣就是
[00:08:15.300 --> 00:08:17.000]  一年裏面有長時間的
[00:08:17.000 --> 00:08:19.600]  一套集體的敬拜主的環境
[00:08:19.600 --> 00:08:22.300]  去紀念不同的恩典
[00:08:22.300 --> 00:08:24.100]  當然猶太人有些住得很遠
[00:08:24.100 --> 00:08:25.600]  未必一年去到三次
[00:08:25.600 --> 00:08:26.600]  有些在附近地方
[00:08:26.600 --> 00:08:29.800]  就做了這個敬虔的操練
[00:08:29.800 --> 00:08:32.500]  但是好像耶路撒冷能夠遠到
[00:08:32.500 --> 00:08:33.400]  去到耶路撒冷
[00:08:33.400 --> 00:08:35.200]  算是比較敬虔的人
[00:08:35.200 --> 00:08:36.400]  請講到猶太人很重視
[00:08:36.400 --> 00:08:38.100]  子女的敬虔的培養
[00:08:38.100 --> 00:08:40.000]  其中他背的金句或聖經
[00:08:40.000 --> 00:08:41.000]  其中一段就是
[00:08:41.000 --> 00:08:43.000]  《生命紀律》六章第四節
[00:08:43.000 --> 00:08:45.000]  他說以色列你要聽
[00:08:45.000 --> 00:08:47.500]  耶和華我們臣是獨一的主
[00:08:47.500 --> 00:08:48.700]  這句很出名的經文
[00:08:48.700 --> 00:08:50.400]  就提醒我們獨一的臣
[00:08:50.400 --> 00:08:51.300]  以及這句經文
[00:08:51.300 --> 00:08:53.100]  因為希伯來文的開頭
[00:08:53.100 --> 00:08:55.200]  用「聽」這個字就開始
[00:08:55.200 --> 00:08:56.300]  所以這句經文
[00:08:56.300 --> 00:08:57.400]  就用希伯來文的讀音
[00:08:57.400 --> 00:08:59.600]  叫「Shema」的經文
[00:08:59.600 --> 00:09:02.200]  書裏面有很多教養子女的經文
[00:09:02.200 --> 00:09:03.000]  很緊張
[00:09:03.000 --> 00:09:04.100]  特別針研
[00:09:04.100 --> 00:09:06.000]  我追追針研的故事
[00:09:06.000 --> 00:09:07.500]  其中針研的特色
[00:09:07.500 --> 00:09:09.900]  很多次出現「我兒」這個字
[00:09:09.900 --> 00:09:10.700]  「我兒」這個字
[00:09:10.700 --> 00:09:12.300]  針研出現了二十二次
[00:09:12.300 --> 00:09:13.200]  什麼意思呢
[00:09:13.200 --> 00:09:14.100]  就好像一個媽媽
[00:09:14.100 --> 00:09:15.200]  很緊張子女的時候
[00:09:15.200 --> 00:09:15.900]  經常看
[00:09:15.900 --> 00:09:17.500]  「仔下仔下仔下仔下」
[00:09:17.500 --> 00:09:19.000]  「做什麼就做什麼仔下仔下」
[00:09:19.000 --> 00:09:20.100]  很多「仔下仔下」
[00:09:20.100 --> 00:09:21.600]  講很多這些提醒
[00:09:21.600 --> 00:09:23.400]  針研都好像很緊張的說話
[00:09:23.400 --> 00:09:24.000]  很多人
[00:09:24.000 --> 00:09:25.900]  「我仔呀我仔呀」這樣提醒他
[00:09:25.900 --> 00:09:27.800]  我經常選三節一起讀
[00:09:27.800 --> 00:09:29.800]  第八節 第十節和第三節一起讀
[00:09:29.800 --> 00:09:30.700]  一二三
[00:09:30.700 --> 00:09:34.200]  「我兒要聽你父親的訓斥
[00:09:34.200 --> 00:09:37.400]  不可離棄你的母親的法德
[00:09:37.400 --> 00:09:40.000]  我兒惡人若引誘你
[00:09:40.000 --> 00:09:41.800]  你不可隨從
[00:09:41.800 --> 00:09:45.600]  我兒你不可輕看耶華的管教
[00:09:45.600 --> 00:09:48.000]  也不可厭煩他的責」
[00:09:48.000 --> 00:09:49.000]  這裏講到
[00:09:49.000 --> 00:09:51.300]  將父母教的道理
[00:09:51.300 --> 00:09:52.200]  屬靈的道理
[00:09:52.200 --> 00:09:53.800]  人生的道理要記下
[00:09:53.800 --> 00:09:56.000]  要提醒你不要跟著惡人走
[00:09:56.000 --> 00:09:57.100]  惡人會試探你
[00:09:57.100 --> 00:09:58.300]  走恐怖路
[00:09:58.300 --> 00:10:00.300]  又提醒你要跟從神
[00:10:00.300 --> 00:10:01.800]  不要不聽神
[00:10:01.800 --> 00:10:04.900]  你看到從各方面都要求父母
[00:10:04.900 --> 00:10:07.100]  在屬靈裏面教導子女
[00:10:07.100 --> 00:10:08.700]  《生命記》那段經文
[00:10:08.700 --> 00:10:11.300]  下一部分就是第六第七節
[00:10:11.300 --> 00:10:12.500]  我一起讀
[00:10:12.500 --> 00:10:15.100]  「我今日所吩咐你的話
[00:10:15.100 --> 00:10:17.100]  都要記在心上
[00:10:17.100 --> 00:10:20.000]  也要殷勤教訓你的兒女
[00:10:20.000 --> 00:10:22.100]  無論你坐在家裏
[00:10:22.100 --> 00:10:23.600]  行在路上
[00:10:23.600 --> 00:10:26.300]  躺下面」
[00:10:26.300 --> 00:10:28.900]  想問這個討論是間中做
[00:10:28.900 --> 00:10:31.800]  還是甚麼時候做?
[00:10:31.800 --> 00:10:35.600]  有點隨處隨時都做
[00:10:35.600 --> 00:10:36.900]  這個時代有危機
[00:10:36.900 --> 00:10:39.600]  有時父母將敬虔的責任
[00:10:39.600 --> 00:10:40.800]  給了教會
[00:10:40.800 --> 00:10:42.400]  給了某些人
[00:10:42.400 --> 00:10:45.800]  但不知道這個責任在家庭裏面
[00:10:45.800 --> 00:10:47.100]  隨時隨在
[00:10:47.100 --> 00:10:49.600]  我們要培養他成材
[00:10:49.600 --> 00:10:51.600]  所以耶穌的成長裏面
[00:10:51.600 --> 00:10:53.000]  瑪利亞等人很敬虔
[00:10:53.000 --> 00:10:53.700]  我們看頭影
[00:10:53.700 --> 00:10:56.000]  其實從拿撒勒到耶路撒冷
[00:10:56.000 --> 00:10:57.500]  很長的路程
[00:10:57.500 --> 00:11:00.300]  大概一百英里
[00:11:00.300 --> 00:11:02.700]  這一百英里一般人走
[00:11:02.700 --> 00:11:03.800]  要三至五天
[00:11:03.800 --> 00:11:05.100]  當時沒有飛機
[00:11:05.100 --> 00:11:06.600]  沒有汽車
[00:11:06.600 --> 00:11:08.500]  如果去了那程三五天
[00:11:08.500 --> 00:11:09.800]  又留下幾天
[00:11:09.800 --> 00:11:11.100]  又回來三五天
[00:11:11.100 --> 00:11:13.600]  總共去到多少天?
[00:11:13.600 --> 00:11:15.800]  有沒有兩個星期?
[00:11:15.800 --> 00:11:16.700]  我舉例
[00:11:16.700 --> 00:11:18.200]  用現代的感覺
[00:11:18.200 --> 00:11:20.200]  假如教會有一個短孫
[00:11:20.200 --> 00:11:23.700]  要求你每年請假去兩個星期
[00:11:23.700 --> 00:11:26.300]  請問有些人只肯每年兩個星期去短孫
[00:11:26.300 --> 00:11:28.500]  請問你付的代價多不多?
[00:11:28.500 --> 00:11:29.700]  一年的假期就這麼多
[00:11:29.700 --> 00:11:31.200]  又要出錢
[00:11:31.200 --> 00:11:33.600]  其實這個藥室都是很願意的
[00:11:33.600 --> 00:11:34.700]  要扶上大家
[00:11:34.700 --> 00:11:36.100]  沒有做工
[00:11:36.100 --> 00:11:37.700]  要出消費
[00:11:37.700 --> 00:11:40.400]  當時的收入可能比現在還窮
[00:11:40.400 --> 00:11:42.800]  所以他們都是一個很敬虔的奮鬥
[00:11:42.800 --> 00:11:46.000]  當時猶太人的習慣就是
[00:11:46.000 --> 00:11:48.800]  兒童很小的時候就熟悉生命記
[00:11:48.800 --> 00:11:49.900]  詩篇
[00:11:49.900 --> 00:11:52.200]  到五歲的時候就正式開始讀
[00:11:52.200 --> 00:11:53.700]  開始看聖經
[00:11:53.700 --> 00:11:55.900]  到六歲就差不多拉底學校
[00:11:55.900 --> 00:11:58.200]  好像好的兒童哲學
[00:11:58.200 --> 00:11:59.200]  認真的
[00:11:59.200 --> 00:12:01.900]  十歲開始背誦更多的聖經
[00:12:01.900 --> 00:12:05.500]  十三歲一個考驗信仰的過程
[00:12:05.500 --> 00:12:08.300]  如果是的話就成為律法之子
[00:12:08.300 --> 00:12:10.800]  就好像一個小的成人禮
[00:12:10.800 --> 00:12:12.200]  耶穌十二歲去聖殿
[00:12:12.200 --> 00:12:14.000]  可能都是這個同一時期
[00:12:14.000 --> 00:12:16.200]  就是被考驗的期間有關
[00:12:16.200 --> 00:12:17.300]  寫記載就說
[00:12:17.300 --> 00:12:18.900]  這個耶穌就是
[00:12:18.900 --> 00:12:21.500]  「凡聽見他的都希其他的聰明
[00:12:21.500 --> 00:12:23.400]  和他的應對」
[00:12:23.400 --> 00:12:26.600]  耶穌在屬靈的根基很強
[00:12:26.600 --> 00:12:27.700]  猶太人是張陪仔女
[00:12:27.700 --> 00:12:29.400]  不單止屬靈的根基
[00:12:29.400 --> 00:12:30.000]  好像我們一樣
[00:12:30.000 --> 00:12:31.700]  我們要教懂人生的道理
[00:12:31.700 --> 00:12:33.000]  社會的複雜
[00:12:33.000 --> 00:12:34.900]  你教他希望他讀到書
[00:12:34.900 --> 00:12:35.600]  又學到東西
[00:12:35.600 --> 00:12:36.900]  有一些技之長
[00:12:36.900 --> 00:12:40.400]  猶太人對敬虔加技之長都很重視
[00:12:40.400 --> 00:12:42.100]  猶太人有句說話
[00:12:42.100 --> 00:12:44.500]  紅色字這段一起讀
[00:12:44.500 --> 00:12:47.500]  「不教而止謀生的技能
[00:12:47.500 --> 00:12:49.700]  等於教他作策」
[00:12:49.700 --> 00:12:54.100]  我默想他們傳統的規矩的時候
[00:12:54.100 --> 00:12:55.500]  我想想是什麼意思
[00:12:55.500 --> 00:12:57.000]  我做個比喻
[00:12:57.000 --> 00:13:01.600]  假如你的子女很喜歡消費
[00:13:01.600 --> 00:13:03.200]  很喜歡奢華
[00:13:03.200 --> 00:13:05.800]  但是自己又不勤奮工作
[00:13:05.800 --> 00:13:07.300]  那有什麼後果呢?
[00:13:07.300 --> 00:13:08.500]  有一個後果
[00:13:08.500 --> 00:13:10.600]  假如你的家庭富貴
[00:13:10.600 --> 00:13:12.300]  那你的子女會怎樣?
[00:13:12.300 --> 00:13:13.500]  他又不勤奮
[00:13:13.500 --> 00:13:14.500]  又賺到錢
[00:13:14.500 --> 00:13:16.900]  你又富貴
[00:13:16.900 --> 00:13:19.800]  有些人一輩子黏在家裡
[00:13:19.800 --> 00:13:21.800]  有沒有這樣的家人?
[00:13:21.800 --> 00:13:23.100]  一輩子靠在家裡
[00:13:23.100 --> 00:13:25.200]  自己都長不大
[00:13:25.200 --> 00:13:26.700]  依賴在家裡
[00:13:26.700 --> 00:13:27.700]  第二種就是
[00:13:27.700 --> 00:13:29.000]  家裡又不是特別富裕
[00:13:29.000 --> 00:13:30.400]  但是他又不勤奮
[00:13:30.400 --> 00:13:31.300]  又沒有能力
[00:13:31.300 --> 00:13:32.800]  又想花錢
[00:13:32.800 --> 00:13:34.300]  那有什麼危機呢?
[00:13:34.300 --> 00:13:36.600]  有部分家庭的人
[00:13:36.600 --> 00:13:39.600]  那些人走偏路
[00:13:39.600 --> 00:13:40.800]  狂炒股票
[00:13:40.800 --> 00:13:42.500]  狂賭博
[00:13:42.500 --> 00:13:44.600]  希望這些所謂的好運
[00:13:44.600 --> 00:13:48.500]  帶來他發財、富貴、洗髮器
[00:13:48.500 --> 00:13:50.800]  有沒有這樣的家人?
[00:13:50.800 --> 00:13:53.600]  這些家人最終通常是怎樣的?
[00:13:53.600 --> 00:13:56.800]  多數是家裡負擔他的肺炎
[00:13:56.800 --> 00:13:59.000]  這些是艱難的家庭
[00:13:59.000 --> 00:14:01.200]  第三種更恐怖
[00:14:01.200 --> 00:14:02.800]  就是他又想發財
[00:14:02.800 --> 00:14:04.200]  又沒有能力
[00:14:04.200 --> 00:14:06.600]  很多時候用廣東話
[00:14:06.600 --> 00:14:08.400]  走偏門
[00:14:08.400 --> 00:14:10.400]  就好像最近有新聞說到
[00:14:10.400 --> 00:14:11.900]  有些國內的遊客
[00:14:11.900 --> 00:14:14.200]  來香港全身帶著錢
[00:14:14.200 --> 00:14:14.900]  過關
[00:14:14.900 --> 00:14:18.900]  然後很快賺到容易賺的錢
[00:14:18.900 --> 00:14:19.800]  其實是很容易的
[00:14:19.800 --> 00:14:20.600]  給錢他
[00:14:20.600 --> 00:14:21.100]  喂
[00:14:21.100 --> 00:14:23.100]  有包東西幫我從這裡帶到那裡
[00:14:23.100 --> 00:14:24.500]  那就可以了
[00:14:24.500 --> 00:14:25.500]  賺到幾萬元了
[00:14:25.500 --> 00:14:28.100]  那你去買名牌了
[00:14:28.100 --> 00:14:29.500]  那好像猶太人擔心
[00:14:29.500 --> 00:14:32.300]  就是如果他沒有敬虔
[00:14:32.300 --> 00:14:33.900]  沒有一技之能
[00:14:33.900 --> 00:14:36.600]  他長大後就可能做什麼?
[00:14:36.600 --> 00:14:38.100]  做賊一樣
[00:14:38.100 --> 00:14:39.000]  所以基督徒裡面
[00:14:39.000 --> 00:14:41.200]  我們栽培子女要敬虔
[00:14:41.200 --> 00:14:42.000]  有一技之能
[00:14:42.000 --> 00:14:43.400]  猶太人很重視
[00:14:43.400 --> 00:14:46.800]  所以耶穌成為木匠兒子
[00:14:46.800 --> 00:14:48.100]  保羅式出張牌
[00:14:48.100 --> 00:14:49.500]  都是這樣的情況
[00:14:49.500 --> 00:14:52.700]  但其實要栽培兒女有敬虔
[00:14:52.700 --> 00:14:54.400]  其實都不是必然的
[00:14:54.400 --> 00:14:56.000]  都很多的艱難
[00:14:56.000 --> 00:14:57.500]  戲中我都在投影
[00:14:57.500 --> 00:14:58.700]  有三個人物
