
[00:00:00.000 --> 00:00:02.000]  今日我們思想的
[00:05:07.000 --> 00:05:13.000]  我太太都時時氣得我不想理她
[00:05:13.000 --> 00:05:18.000]  她說在埃及那段時間
[00:05:18.000 --> 00:05:20.000]  他們呢
[00:05:20.000 --> 00:05:23.000]  初初就很風光
[00:05:23.000 --> 00:05:26.000]  但是後來做了奴隸
[00:05:26.000 --> 00:05:29.000]  他們忘記了我
[00:05:29.000 --> 00:05:33.000]  我真的想不理他們
[00:05:33.000 --> 00:05:35.000]  在新舊約之間
[00:05:35.000 --> 00:05:37.000]  大約三四百年
[00:05:37.000 --> 00:05:39.000]  他們違背我
[00:05:39.000 --> 00:05:42.000]  他們不跟隨我
[00:05:42.000 --> 00:05:47.000]  我都沒有派仙子去跟他們說什麼話
[00:05:47.000 --> 00:05:48.000]  神說
[00:05:48.000 --> 00:05:53.000]  我和你一樣都是好辛苦的
[00:05:53.000 --> 00:05:55.000]  我說神啊
[00:05:55.000 --> 00:06:01.000]  為什麼要我都經歷到這麼慘的一個經歷呢
[00:06:01.000 --> 00:06:07.000]  為什麼我做了牧師都要有這樣的一個家庭呢
[00:06:07.000 --> 00:06:10.000]  做牧師應該有幸福的家庭
[00:06:10.000 --> 00:06:15.000]  應該做會眾的榜樣來羨慕我的家庭
[00:06:15.000 --> 00:06:20.000]  為什麼我的家庭是這麼痛苦呢
[00:06:20.000 --> 00:06:24.000]  神說是要讓你明白
[00:06:24.000 --> 00:06:29.000]  婚姻不一定意味到幸福的
[00:06:29.000 --> 00:06:34.000]  我說這樣婚姻意味著什麼呢
[00:06:34.000 --> 00:06:40.000]  神說婚姻意味著無條件的毀身
[00:06:40.000 --> 00:06:47.000]  我對以色列比你對你的妻子好得無數倍
[00:06:47.000 --> 00:06:51.000]  但是以色列依然不信服我
[00:06:51.000 --> 00:06:52.000]  不理解我
[00:06:52.000 --> 00:06:58.000]  我們之間充滿了衝突和爭吵
[00:06:58.000 --> 00:07:04.000]  但是我依然毀身於我對以色列的應許
[00:07:04.000 --> 00:07:07.000]  對阿帕拉罕的應許
[00:07:07.000 --> 00:07:11.000]  你自己也在結婚的時候
[00:07:11.000 --> 00:07:14.000]  給你的妻子這樣的應許
[00:07:14.000 --> 00:07:17.000]  無論貧窮或者是富足
[00:07:17.000 --> 00:07:21.000]  無論是健康或者是病痛
[00:07:21.000 --> 00:07:24.000]  你都永遠的愛她
[00:07:24.000 --> 00:07:26.000]  這個就是考驗
[00:07:26.000 --> 00:07:30.000]  你是否真正的毀身於自己的承諾
[00:07:30.000 --> 00:07:35.000]  和毀身於你所選擇的伴侶呢
[00:07:35.000 --> 00:07:44.000]  婚姻就是看你自己怎樣活出承諾的時候
[00:07:44.000 --> 00:07:50.000]  我的心裡面好像再一次的被聖靈來到
[00:07:50.000 --> 00:07:53.000]  是充滿了
[00:07:53.000 --> 00:08:04.000]  當妻子的病令到我真的累到不能夠再支持下去的時候
[00:08:04.000 --> 00:08:08.000]  我經常的禱告裡面都隱隱約約
[00:08:08.000 --> 00:08:11.000]  好像有一個訊息求神說
[00:08:11.000 --> 00:08:14.000]  神啊不如你早點接她回去
[00:08:14.000 --> 00:08:20.000]  你接了她回去免除了我這麼大的痛苦
[00:08:20.000 --> 00:08:22.000]  我真的很辛苦
[00:08:22.000 --> 00:08:24.000]  我真的受不住了
[00:08:24.000 --> 00:08:26.000]  過了沒多久
[00:08:26.000 --> 00:08:30.000]  突然我的太太就失蹤了
[00:08:30.000 --> 00:08:31.000]  她出走了
[00:08:31.000 --> 00:08:33.000]  找不到她
[00:08:33.000 --> 00:08:36.000]  那些日子對我來說
[00:08:36.000 --> 00:08:40.000]  不單不感到現在解脫了
[00:08:40.000 --> 00:08:41.000]  她不在了
[00:08:41.000 --> 00:08:46.000]  反而就好像走在死刃的幽谷裡面
[00:08:46.000 --> 00:08:48.000]  那個痛苦擔心
[00:08:48.000 --> 00:08:50.000]  我一生都沒經歷過
[00:08:50.000 --> 00:08:55.000]  每天我都到處的想法去找她
[00:08:55.000 --> 00:08:58.000]  各處可能的地方都去找她
[00:08:58.000 --> 00:09:00.000]  晚上都是繼續找她的
[00:09:00.000 --> 00:09:03.000]  我兒子白天要上班
[00:09:03.000 --> 00:09:05.000]  我就煮好飯等他回來
[00:09:05.000 --> 00:09:09.000]  一吃完晚餐我就說快點去睡覺
[00:09:09.000 --> 00:09:10.000]  兒子就睡
[00:09:10.000 --> 00:09:15.000]  睡到九點鐘我就叫他去找媽媽
[00:09:15.000 --> 00:09:18.000]  我們就開車到處去
[00:09:18.000 --> 00:09:21.000]  可能出現的地方去找他
[00:09:21.000 --> 00:09:23.000]  他有一次
[00:09:23.000 --> 00:09:25.000]  若不是兒子大聲一叫
[00:09:25.000 --> 00:09:31.000]  我幾乎就撞下去停在馬路旁的卡車上
[00:09:31.000 --> 00:09:32.000]  因為真的太累了
[00:09:32.000 --> 00:09:35.000]  真的很難支持下去
[00:09:35.000 --> 00:09:37.000]  當我們一路走的時候
[00:09:37.000 --> 00:09:39.000]  我一路心裡面
[00:09:39.000 --> 00:09:40.000]  一路開車的時候
[00:09:40.000 --> 00:09:43.000]  一路心裡面就向神父求話主
[00:09:43.000 --> 00:09:45.000]  你讓他快點回來
[00:09:45.000 --> 00:09:48.000]  不管他變成什麼樣子
[00:09:48.000 --> 00:09:51.000]  我都答應一終身的服侍他
[00:09:51.000 --> 00:09:56.000]  你千萬不要將他接回去
[00:09:56.000 --> 00:09:58.000]  我一聲一聲的呼喊
[00:09:58.000 --> 00:09:59.000]  以令回來啦
[00:09:59.000 --> 00:10:01.000]  以令回來啦
[00:10:01.000 --> 00:10:04.000]  在那個時候神突然對我說
[00:10:04.000 --> 00:10:05.000]  你知不知道
[00:10:05.000 --> 00:10:10.000]  這個就是我當初呼召以色列人
[00:10:10.000 --> 00:10:14.000]  回到我面前的那個景況
[00:10:14.000 --> 00:10:15.000]  以色列家
[00:10:15.000 --> 00:10:17.000]  你們轉回啦
[00:10:17.000 --> 00:10:20.000]  你們轉回啦
[00:10:20.000 --> 00:10:23.000]  我當時淚流滿面
[00:10:23.000 --> 00:10:25.000]  心裡面充滿了
[00:10:25.000 --> 00:10:29.000]  由神而來的愛和平安和力量
[00:10:29.000 --> 00:10:31.000]  經過五天
[00:10:31.000 --> 00:10:33.000]  撕心裂肺的
[00:10:33.000 --> 00:10:34.000]  周圍的
[00:10:34.000 --> 00:10:37.000]  這樣去找他的痛苦之後
[00:10:37.000 --> 00:10:41.000]  我終於找到出走了的太太
[00:10:41.000 --> 00:10:43.000]  找到了
[00:10:43.000 --> 00:10:45.000]  由那個時候開始
[00:10:45.000 --> 00:10:52.000]  我不敢再有叫神將他接回天家的這種想法
[00:10:52.000 --> 00:10:56.000]  心裡面現在想到的就是說
[00:10:56.000 --> 00:10:58.000]  主呀無論怎樣
[00:10:58.000 --> 00:11:01.000]  只要他在我身邊就好了
[00:11:01.000 --> 00:11:03.000]  就夠了
[00:11:03.000 --> 00:11:06.000]  他身體恢復
[00:11:06.000 --> 00:11:07.000]  恢復一點
[00:11:07.000 --> 00:11:08.000]  好一點了
[00:11:08.000 --> 00:11:11.000]  我們又時時一起
[00:11:11.000 --> 00:11:12.000]  有機會
[00:11:12.000 --> 00:11:16.000]  甚至出外來到港島
[00:11:16.000 --> 00:11:20.000]  雖然他不能夠參與我的工作
[00:11:20.000 --> 00:11:23.000]  但是只要他跟著我就好了
[00:11:23.000 --> 00:11:25.000]  晚上有他睡在我身邊
[00:11:25.000 --> 00:11:28.000]  我就覺得我心就定了
[00:11:28.000 --> 00:11:31.000]  我就睡得著覺了
[00:11:31.000 --> 00:11:35.000]  我這個時候就真正認識到
[00:11:35.000 --> 00:11:38.000]  太太的這條肋骨
[00:11:38.000 --> 00:11:40.000]  雖然是軟弱
[00:11:40.000 --> 00:11:42.000]  但是對我來說
[00:11:42.000 --> 00:11:46.000]  是不可以缺少的
[00:11:46.000 --> 00:11:52.000]  婚姻不是意味著一定有幸福
[00:11:52.000 --> 00:11:56.000]  但是婚姻是無條件的毀身
[00:11:56.000 --> 00:11:59.000]  這個就是神對以色列的愛
[00:11:59.000 --> 00:12:04.000]  也是神對你對我的愛
[00:12:04.000 --> 00:12:06.000]  神不甘心
[00:12:06.000 --> 00:12:13.000]  我們繼續是在一個自欺欺神的狀態裏面
[00:12:13.000 --> 00:12:15.000]  在荷西亞書第十章裏面
[00:12:15.000 --> 00:12:20.000]  我們就看到有這段經文
[00:12:20.000 --> 00:12:29.000]  以色列是一個茂盛的葡萄樹
[00:12:29.000 --> 00:12:33.000]  先知是做出這樣的宣示
[00:12:33.000 --> 00:12:37.000]  以色列茂盛的葡萄樹
[00:12:37.000 --> 00:12:40.000]  以色列人自己在二千七百年前
[00:12:40.000 --> 00:12:42.000]  都是這樣看自己
[00:12:42.000 --> 00:12:47.000]  以色列強國大國茂盛的葡萄樹
[00:12:47.000 --> 00:12:53.000]  結果繁多,果子越多就越增添它的祭壇
[00:12:53.000 --> 00:12:59.000]  地土越肥美就越做美麗的處長
[00:12:59.000 --> 00:13:01.000]  這個是他們的光景
[00:13:01.000 --> 00:13:03.000]  他們個人的光景
[00:13:03.000 --> 00:13:07.000]  或者他們國家的光景
[00:13:07.000 --> 00:13:12.000]  他們活在所羅門的繁榮的
[00:13:12.000 --> 00:13:16.000]  榮華富貴的餘暉裏面
[00:13:16.000 --> 00:13:19.000]  他們是一個強盛的國家
[00:13:19.000 --> 00:13:23.000]  雖然現在分成南北兩個國家
[00:13:23.000 --> 00:13:26.000]  但是他們仍然是盛大的
[00:13:26.000 --> 00:13:30.000]  以色列茂盛的葡萄樹
[00:13:30.000 --> 00:13:34.000]  開花結果,結果繁多
[00:13:34.000 --> 00:13:40.000]  但是果子越多就越增添祭壇
[00:13:40.000 --> 00:13:44.000]  而這些祭壇是耶路撒冷以外的祭壇
[00:13:44.000 --> 00:13:49.000]  是神沒有叫他們興建的祭壇
[00:13:49.000 --> 00:13:52.000]  是他們私下興建的祭壇
[00:13:52.000 --> 00:13:55.000]  不是向神奉獻的
[00:13:55.000 --> 00:14:03.000]  地土越肥美,他們自己越肥大
[00:14:03.000 --> 00:14:06.000]  他們的荷包越腫脹
[00:14:06.000 --> 00:14:11.000]  他們就越製造美麗的處長
[00:14:11.000 --> 00:14:14.000]  尤其是我們回大陸旅遊
[00:14:14.000 --> 00:14:19.000]  我們都見到有些官方的帝王建的建築物
[00:14:19.000 --> 00:14:24.000]  有些畫表,那些就是處長
[00:14:24.000 --> 00:14:31.000]  那些建起來就是宣揚君王的權威
[00:14:31.000 --> 00:14:34.000]  宣揚君王的榮耀
[00:14:34.000 --> 00:14:38.000]  他們在人的面前自己歌頌自己
[00:14:38.000 --> 00:14:43.000]  就是設立那些畫表,那些處長
[00:14:43.000 --> 00:14:45.000]  以色列人都有這樣的習慣
[00:14:45.000 --> 00:14:49.000]  他們的地土越肥美,他們越張大
[00:14:49.000 --> 00:14:55.000]  他們就越自誇在人的面前顯露他們自己
[00:14:55.000 --> 00:14:57.000]  我們今天做基督徒
[00:14:57.000 --> 00:15:01.000]  當然就是說我們的恩典在神那裡來的
[00:15:01.000 --> 00:15:03.000]  我們若果是越豐富
[00:15:03.000 --> 00:15:06.000]  我們越得到神的賜福
[00:15:06.000 --> 00:15:09.000]  我們就越將榮耀歸給神
[00:15:09.000 --> 00:15:11.000]  但是當日的以色列
[00:15:11.000 --> 00:15:15.000]  茂盛的葡萄樹結果繁多
[00:15:15.000 --> 00:15:18.000]  他們自己是得到益處的時候
[00:15:18.000 --> 00:15:24.000]  他們就自我的膨脹起來
[00:15:24.000 --> 00:15:27.000]  或者這些是二千七百年的事
[00:15:27.000 --> 00:15:31.000]  或者這些就是以色列人當時的
[00:15:31.000 --> 00:15:35.000]  他們的罪惡,他們的敗壞,他們的離開神
[00:15:35.000 --> 00:15:38.000]  或者我們說今天我們做基督徒
[00:15:38.000 --> 00:15:40.000]  我們不會這樣的
[00:15:40.000 --> 00:15:43.000]  我們將一切榮耀歸給神的
[00:15:43.000 --> 00:15:48.000]  沒錯,在那些不信神的人的口裡
[00:15:48.000 --> 00:15:50.000]  很多時候我聽到都說
[00:15:50.000 --> 00:15:54.000]  基督徒口裡就說得很美
[00:15:54.000 --> 00:15:56.000]  但是很多未信主的人
[00:15:56.000 --> 00:16:00.000]  就是因為基督徒而不去教會
[00:16:00.000 --> 00:16:05.000]  而不做基督徒
[00:16:05.000 --> 00:16:10.000]  基督徒茂盛的葡萄樹結果繁多
[00:16:10.000 --> 00:16:13.000]  但是我們果子多
[00:16:13.000 --> 00:16:17.000]  是不是我們就增添我們自己的祭壇
[00:16:17.000 --> 00:16:19.000]  雖然別人看不到
[00:16:19.000 --> 00:16:21.000]  外面的人看不到我們的
[00:16:21.000 --> 00:16:25.000]  為他神,為我們自己崇拜的
[00:16:25.000 --> 00:16:27.000]  我們建造我們的偶像
[00:16:27.000 --> 00:16:29.000]  建造我們的祭壇
[00:16:29.000 --> 00:16:32.000]  我們離開了神
[00:16:32.000 --> 00:16:36.000]  我們在自己騙自己
[00:16:36.000 --> 00:16:39.000]  我們自己是在騙神
[00:16:39.000 --> 00:16:41.000]  以色列人曾經這樣做
[00:16:41.000 --> 00:16:44.000]  是這樣做
[00:16:44.000 --> 00:16:48.000]  第三節說
[00:16:48.000 --> 00:16:50.000]  他們必定說
[00:16:50.000 --> 00:16:51.000]  是何西亞說
[00:16:51.000 --> 00:16:54.000]  當時的以色列人說
[00:16:54.000 --> 00:16:55.000]  我們沒有王
[00:16:55.000 --> 00:16:57.000]  因為我們不敬畏神
[00:16:57.000 --> 00:16:59.000]  他們都有些自知之明
[00:16:59.000 --> 00:17:02.000]  他們都知道自己是不敬畏神
[00:17:02.000 --> 00:17:03.000]  我們沒有王
[00:17:03.000 --> 00:17:05.000]  因為我們不敬畏耶和華
[00:17:05.000 --> 00:17:09.000]  王能夠為我們做些什麼
[00:17:09.000 --> 00:17:13.000]  他們,即是這班做皇帝的
[00:17:13.000 --> 00:17:17.000]  為立約、說方言、起假誓
[00:17:17.000 --> 00:17:20.000]  因此栽伐如苦菜
[00:17:20.000 --> 00:17:25.000]  滋生在田中的泥溝中
[00:17:25.000 --> 00:17:28.000]  有些難讀
[00:17:28.000 --> 00:17:31.000]  泥溝、田野、田地
[00:17:31.000 --> 00:17:35.000]  經過耕種來找泥開了
[00:17:35.000 --> 00:17:36.000]  整鬆了
[00:17:36.000 --> 00:17:40.000]  應該就生出好的果子
[00:17:40.000 --> 00:17:43.000]  應該就結出是五穀
[00:17:43.000 --> 00:17:47.000]  結出是果實
[00:17:47.000 --> 00:17:50.000]  但是栽伐好像苦菜一樣
[00:17:50.000 --> 00:17:55.000]  生在泥間的泥溝裡
[00:17:55.000 --> 00:17:57.000]  很多的努力
[00:17:57.000 --> 00:17:59.000]  很多的勞苦
[00:17:59.000 --> 00:18:01.000]  很多的付出
[00:18:01.000 --> 00:18:03.000]  但是生出來的
[00:18:03.000 --> 00:18:06.000]  不過是苦的菜
[00:18:06.000 --> 00:18:09.000]  一扎苦的菜
[00:18:09.000 --> 00:18:11.000]  以色列人
[00:18:11.000 --> 00:18:13.000]  有一個對比
[00:18:13.000 --> 00:18:15.000]  一方面很肥大
[00:18:15.000 --> 00:18:17.000]  很多果子
[00:18:17.000 --> 00:18:18.000]  但是另一方面
[00:18:18.000 --> 00:18:21.000]  在政治方面
[00:18:21.000 --> 00:18:23.000]  在他們的管理方面
[00:18:23.000 --> 00:18:25.000]  在他們的國家裡面
[00:18:25.000 --> 00:18:27.000]  大衛過去了
[00:18:27.000 --> 00:18:29.000]  所羅門過去了
[00:18:29.000 --> 00:18:33.000]  耶羅邦安、羅邦安過去了
[00:18:33.000 --> 00:18:35.000]  現在面對的
[00:18:35.000 --> 00:18:37.000]  就是我們沒有王
[00:18:37.000 --> 00:18:39.000]  有王等於沒有王
[00:18:39.000 --> 00:18:41.000]  我們的王不算是王
[00:18:41.000 --> 00:18:43.000]  我們不敬畏神
[00:18:43.000 --> 00:18:45.000]  王算得是什麼
[00:18:45.000 --> 00:18:47.000]  我們要自由
[00:18:47.000 --> 00:18:48.000]  我們要自主
[00:18:48.000 --> 00:18:49.000]  我們要獨立
[00:18:49.000 --> 00:18:51.000]  我們沒有王
[00:18:51.000 --> 00:18:54.000]  我們的勞苦在政治方面
[00:18:54.000 --> 00:18:56.000]  在國家方面
[00:18:56.000 --> 00:18:58.000]  好像是很多的
[00:18:58.000 --> 00:18:59.000]  努力
[00:18:59.000 --> 00:19:01.000]  很多的耕種
[00:19:01.000 --> 00:19:05.000]  生出來的是苦菜一扎
[00:19:05.000 --> 00:19:07.000]  沒有什麼的結果
[00:19:07.000 --> 00:19:10.000]  沒有什麼的前途
[00:19:10.000 --> 00:19:17.000]  他們的政治制度
[00:19:17.000 --> 00:19:22.000]  是越走越往下的
[00:19:22.000 --> 00:19:25.000]  這裡說王能夠做什麼呢
[00:19:25.000 --> 00:19:28.000]  他們為立約說謊言
[00:19:28.000 --> 00:19:30.000]  王是說謊的
[00:19:30.000 --> 00:19:33.000]  王在這裡答應百姓很多的事
[00:19:33.000 --> 00:19:35.000]  在這裡發假誓
[00:19:35.000 --> 00:19:36.000]  沒有結果的
[00:19:36.000 --> 00:19:40.000]  是沒有為人民做任何的事的
[00:19:40.000 --> 00:19:42.000]  王為了國家的安定
[00:19:42.000 --> 00:19:44.000]  去亞述國
[00:19:44.000 --> 00:19:47.000]  去埃及尋求幫助
[00:19:47.000 --> 00:19:48.000]  簽訂某約
[00:19:48.000 --> 00:19:50.000]  但是都是說謊的
[00:19:50.000 --> 00:19:52.000]  都是起假誓的
[00:19:52.000 --> 00:19:54.000]  都是政治的遊戲
[00:19:54.000 --> 00:19:59.000]  由自保去投靠其他的強國
[00:19:59.000 --> 00:20:02.000]  但是神放在一邊
[00:20:02.000 --> 00:20:05.000]  不再靠神的保護
[00:20:05.000 --> 00:20:08.000]  政治方面是混亂的
[00:20:08.000 --> 00:20:11.000]  包括他們的家庭
[00:20:11.000 --> 00:20:13.000]  家庭制度
[00:20:13.000 --> 00:20:17.000]  是處於一個崩潰的狀態之下
[00:20:23.000 --> 00:20:25.000]  撒瑪利亞的居民
[00:20:25.000 --> 00:20:29.000]  必定因為白亞民的牛毒驚恐
[00:20:29.000 --> 00:20:31.000]  崇拜牛毒的民
[00:20:31.000 --> 00:20:34.000]  和喜愛牛毒的祭司
[00:20:34.000 --> 00:20:37.000]  都必因榮耀離開
[00:20:37.000 --> 00:20:38.000]  榮耀離開了
[00:20:38.000 --> 00:20:40.000]  他敬拜的這個假神
[00:20:40.000 --> 00:20:42.000]  這個牛毒
[00:20:42.000 --> 00:20:46.000]  這些的祭司都應該悲哀了
[00:20:46.000 --> 00:20:50.000]  人必定將牛毒帶到亞述
[00:20:50.000 --> 00:20:54.000]  當做禮物獻給雷布王
[00:20:54.000 --> 00:20:56.000]  以法連代表了
[00:20:56.000 --> 00:20:58.000]  猶大民族代表了
[00:20:58.000 --> 00:20:59.000]  以色列人
[00:20:59.000 --> 00:21:03.000]  必定為自己的計謀是慚愧
[00:21:03.000 --> 00:21:05.000]  荷西亞在那裏預言說
[00:21:05.000 --> 00:21:11.000]  他們為自己來鑄造這些牛毒
[00:21:11.000 --> 00:21:12.000]  敬拜這些牛毒
[00:21:12.000 --> 00:21:14.000]  有一天這些牛毒
[00:21:14.000 --> 00:21:21.000]  要被當做俘虜了的禮物獻給
[00:21:21.000 --> 00:21:24.000]  打敗他們的國家
[00:21:24.000 --> 00:21:29.000]  他們的宗教系統崩潰了
[00:21:29.000 --> 00:21:31.000]  這班的王
[00:21:31.000 --> 00:21:32.000]  撒瑪利亞的王
[00:21:32.000 --> 00:21:35.000]  撒瑪利亞是以色列的首都
[00:21:35.000 --> 00:21:38.000]  他的王必定滅沒
[00:21:38.000 --> 00:21:41.000]  好像水面的墨紙一樣
[00:21:41.000 --> 00:21:44.000]  好像那些水沖來沖去
[00:21:44.000 --> 00:21:45.000]  大浪的時候
[00:21:45.000 --> 00:21:46.000]  一些垃圾
[00:21:46.000 --> 00:21:48.000]  一些水泡一樣
[00:21:48.000 --> 00:21:50.000]  那些皇帝的命運
[00:21:50.000 --> 00:21:52.000]  都是這麼脆弱
[00:21:52.000 --> 00:21:54.000]  啪一聲就沒有了
[00:21:54.000 --> 00:21:57.000]  白亞民的祭壇
[00:21:57.000 --> 00:21:58.000]  休壇
[00:21:58.000 --> 00:22:00.000]  白亞民就是指著這個
[00:22:00.000 --> 00:22:02.000]  是伯達利
[00:22:02.000 --> 00:22:04.000]  伯達利的休壇
[00:22:04.000 --> 00:22:07.000]  就是以色列取罪的地方
[00:22:07.000 --> 00:22:09.000]  必被毀滅
[00:22:09.000 --> 00:22:11.000]  荊棘泥質
[00:22:11.000 --> 00:22:15.000]  必長在他們的休壇上
[00:22:15.000 --> 00:22:17.000]  他們必對大山說
[00:22:17.000 --> 00:22:18.000]  借蓋我們
[00:22:18.000 --> 00:22:20.000]  對小山說
[00:22:20.000 --> 00:22:21.000]  倒在我們身上
[00:22:21.000 --> 00:22:23.000]  為什麼?
[00:22:23.000 --> 00:22:26.000]  因為審判要來到
[00:22:26.000 --> 00:22:29.000]  牛毒的出處在哪裡來呢?
[00:22:29.000 --> 00:22:32.000]  為什麼好端端可以敬拜耶和華
[00:22:32.000 --> 00:22:36.000]  反而又走出一些的金牛毒呢?
[00:22:36.000 --> 00:22:37.000]  我們記得
[00:22:37.000 --> 00:22:42.000]  當摩西將以色列人帶出埃及的時候
[00:22:42.000 --> 00:22:44.000]  在西冷山的時候
[00:22:44.000 --> 00:22:46.000]  神頒佈律法
