
[00:00:00.000 --> 00:00:05.640]  約伯的第三章,讓我們看到約伯也是一個人
[00:02:09.720 --> 00:02:13.080]  他一定馬上會背一首他自己作的詩歌
[00:02:13.080 --> 00:02:15.000]  不過我不是詩人,所以我不懂得作詩
[00:02:15.000 --> 00:02:16.880]  我只記得李伯一首詩歌
[00:02:16.880 --> 00:02:20.360]  就是《藏前明月光》、《儀式地上霜》等等
[00:02:20.360 --> 00:02:23.360]  所以當我們面對詩人寫詩的時候
[00:02:23.360 --> 00:02:26.200]  你會發覺詩人有很多的幻想
[00:02:26.200 --> 00:02:29.520]  什麼叫藏前明月光,因為他住在曠野
[00:02:29.520 --> 00:02:32.400]  怎麼可以在家中的寫夢牆下看到月光呢
[00:02:32.400 --> 00:02:34.080]  很多東西是詩情畫意
[00:02:34.080 --> 00:02:37.200]  很多東西是一些象徵、一些圖畫
[00:02:37.200 --> 00:02:39.880]  甚至詩人寫詩的時候
[00:02:39.880 --> 00:02:42.800]  包括無論是詩篇也好,或者箏言也好
[00:02:42.800 --> 00:02:44.080]  很多時候你都會發覺
[00:02:44.080 --> 00:02:48.640]  詩人寫詩的時候,他們會重複同一個觀念
[00:02:48.640 --> 00:02:51.600]  同一首詩那邊,可能重複同一個觀念
[00:02:51.600 --> 00:02:55.440]  以致到當我們要去明白詩的時候
[00:02:55.440 --> 00:02:57.720]  其實有一定的困難
[00:02:57.720 --> 00:03:00.720]  但是當我們真的讀一讀《藥法記》
[00:03:00.720 --> 00:03:02.240]  不是很明白的時候
[00:03:02.240 --> 00:03:03.520]  我們可以講一句
[00:03:03.520 --> 00:03:05.640]  「哦,是詩來的,所以我不明白」
[00:03:05.640 --> 00:03:06.720]  就這麼簡單
[00:03:06.720 --> 00:03:08.960]  總之你不明白,你就說是詩來的,這樣就可以了
[00:03:08.960 --> 00:03:10.960]  這是第一個基礎
[00:03:10.960 --> 00:03:12.240]  第二個基礎就是說
[00:03:12.240 --> 00:03:15.560]  我們要明白為什麼《藥法》到第三章
[00:03:15.560 --> 00:03:18.520]  它會有一個這麼大的爆發
[00:03:18.520 --> 00:03:22.440]  將它內心很多的感受一次過說出來
[00:03:22.440 --> 00:03:26.560]  今天你和我可以拿著第三章來批評《藥法》
[00:03:26.560 --> 00:03:28.600]  可以評頭品足它
[00:03:28.600 --> 00:03:31.640]  第一章、第二章,我們發覺它是無懈可擊
[00:03:31.640 --> 00:03:34.120]  第三章的,我們拿著第三章
[00:03:34.120 --> 00:03:37.240]  「嘩,怎麼搞的,《藥法》居然是這樣的人」
[00:03:37.240 --> 00:03:38.520]  我們可以這樣說
[00:03:38.520 --> 00:03:41.800]  但是一方面,正因為《藥法》的第三章
[00:03:41.800 --> 00:03:45.120]  它將它自己內心的感受放在第三章那邊
[00:03:45.120 --> 00:03:48.880]  今天你和我有資格拿著第三章來批評它
[00:03:48.880 --> 00:03:51.000]  但是今天你和我可能在廁所那邊
[00:03:51.000 --> 00:03:52.600]  曾經試過大叫
[00:03:52.600 --> 00:03:55.760]  在家裡躲起來,曾經試過寫很多東西
[00:03:55.760 --> 00:03:58.080]  但是寫完之後,馬上閉眼,沒有人看到
[00:03:58.080 --> 00:04:01.320]  以致今天你和我未必有機會來批評我
[00:04:01.320 --> 00:04:02.960]  或者批評大家
[00:04:02.960 --> 00:04:05.000]  但是另一方面,為什麼《藥法》會這樣呢?
[00:04:05.000 --> 00:04:08.800]  我相信《藥法》不只是單單是肉身的痛苦
[00:04:08.800 --> 00:04:10.680]  帶給它這種爆發
[00:04:10.680 --> 00:04:12.720]  我們的人,在《聖經》那邊
[00:04:12.720 --> 00:04:17.200]  一個全人,包括靈、包括魂、包括體
[00:04:17.200 --> 00:04:20.120]  靈魂、體是組合一個全人
[00:04:20.120 --> 00:04:21.880]  一個肉身上的痛苦
[00:04:21.880 --> 00:04:25.040]  未必能讓《藥法》這麼大的爆發
[00:04:25.040 --> 00:04:27.000]  我相信一個人的肉身的痛苦
[00:04:27.000 --> 00:04:30.520]  是帶給他的情緒很多的不穩定
[00:04:30.520 --> 00:04:31.840]  當他情緒不穩定的時候
[00:04:31.840 --> 00:04:35.400]  帶給他的內心,發出一個很重要的問題
[00:04:35.400 --> 00:04:38.000]  這個問題就是「神,你在哪裡?」
[00:04:38.000 --> 00:04:40.200]  所以《藥法》去到最後的時候
[00:04:40.200 --> 00:04:42.000]  為什麼它會爆發呢?
[00:04:42.000 --> 00:04:45.720]  就是它最後問「神啊,你在哪裡?」
[00:04:45.720 --> 00:04:46.920]  有一個很出名的畫
[00:04:46.920 --> 00:04:48.680]  就是《沙灘上的腳印》
[00:04:48.680 --> 00:04:50.920]  大家可能都聽過
[00:04:50.920 --> 00:04:53.280]  就是當你回望自己人生
[00:04:53.280 --> 00:04:57.000]  看著自己人生當中最痛苦的階段的時候
[00:04:57.000 --> 00:04:58.840]  為什麼只有一對腳印呢?
[00:04:58.840 --> 00:05:00.080]  於是我就馬上埋怨
[00:05:00.080 --> 00:05:01.360]  「上帝啊,你在哪裡?」
[00:05:01.360 --> 00:05:02.760]  為什麼平時我開心的時候
[00:05:02.760 --> 00:05:04.280]  有一對腳印,祢陪著我
[00:05:04.280 --> 00:05:05.600]  去到最痛苦的時候
[00:05:05.600 --> 00:05:07.680]  為什麼只剩下一對腳印?
[00:05:07.680 --> 00:05:09.920]  人在痛苦的時候會面對自己
[00:05:09.920 --> 00:05:11.920]  為什麼我只有一個人?
[00:05:11.920 --> 00:05:13.040]  但我們從來不會這樣
[00:05:13.040 --> 00:05:14.000]  在那段時間
[00:05:14.000 --> 00:05:16.000]  上帝是抱著我們
[00:05:16.000 --> 00:05:19.880]  在走我們最痛苦的人生的路上
[00:05:19.880 --> 00:05:22.440]  那個腳印不是我們的腳印
[00:05:22.440 --> 00:05:23.920]  而是上帝的腳印
[00:05:23.920 --> 00:05:25.520]  但是在過程當中
[00:05:25.520 --> 00:05:26.600]  我們永遠覺得
[00:05:26.600 --> 00:05:28.480]  這對腳印就是我們自己的腳印
[00:05:28.480 --> 00:05:30.520]  沒有人會明白我
[00:05:30.520 --> 00:05:32.080]  沒有人會關心我
[00:05:32.080 --> 00:05:33.720]  我要孤單一個人
[00:05:33.720 --> 00:05:37.480]  去面對深夜那種哀傷
[00:05:37.480 --> 00:05:39.600]  《藥法》就是在這種情況下
[00:05:39.600 --> 00:05:43.040]  帶給我們一個極度的沮喪的《藥法》
[00:05:43.040 --> 00:05:46.360]  才去到第三章打後的過程
[00:05:46.360 --> 00:05:48.600]  所以我們有這兩個基礎
[00:05:48.600 --> 00:05:50.040]  它是詩歌書
[00:05:50.040 --> 00:05:52.640]  以及它的生命是一個靈魂體
[00:05:52.640 --> 00:05:55.120]  一種的痛苦
[00:05:55.120 --> 00:05:57.600]  帶來一個很重要的問題
[00:05:57.600 --> 00:05:59.240]  Where is God?
[00:05:59.240 --> 00:06:00.760]  神在哪裡?
[00:06:00.760 --> 00:06:02.560]  所以當我們帶著這兩個基礎
[00:06:02.560 --> 00:06:04.480]  我們開始去看《釋經》
[00:06:04.480 --> 00:06:06.920]  《藥法》的第三章很容易分段
[00:06:06.920 --> 00:06:09.560]  第一段就是由第二節到第十節
[00:06:09.560 --> 00:06:11.680]  第二段就是由十一節到十九節
[00:06:11.680 --> 00:06:14.720]  第三段就是由二十節到二十六節
[00:06:14.720 --> 00:06:17.640]  我們發覺這三段的分段
[00:06:17.640 --> 00:06:21.400]  是帶給我們看到《藥法》的沮喪
[00:06:21.400 --> 00:06:25.200]  那個沮喪帶來去講這三部分的說話
[00:06:25.200 --> 00:06:25.960]  第一部分
[00:06:25.960 --> 00:06:27.720]  它一開始就開始
[00:06:27.720 --> 00:06:31.000]  咒助自己的出生
[00:06:31.000 --> 00:06:32.720]  咒助自己的生日
[00:06:32.720 --> 00:06:34.320]  上星期師母說
[00:06:34.320 --> 00:06:36.200]  原本我很想她講這段《聖經》
[00:06:36.200 --> 00:06:37.640]  我上星期生日
[00:06:37.640 --> 00:06:39.760]  說咒助不太好
[00:06:39.760 --> 00:06:41.440]  這個星期不是我的生日
[00:06:41.440 --> 00:06:42.320]  所以我就先講
[00:06:42.320 --> 00:06:43.360]  因為下星期我才生日
[00:06:43.360 --> 00:06:45.480]  已經講完了
[00:06:45.480 --> 00:06:48.080]  所以變成咒助自己的生日
[00:06:48.080 --> 00:06:51.040]  我們看回由第二節到第十節
[00:06:51.040 --> 00:06:52.200]  如果看回中文《聖經》
[00:06:52.200 --> 00:06:53.680]  看回我們的和合本
[00:06:53.680 --> 00:06:55.840]  是出現了同一個字
[00:06:55.840 --> 00:06:57.160]  有十一詞
[00:06:57.160 --> 00:06:58.520]  這個字就是
[00:06:58.520 --> 00:06:59.720]  「願」
[00:06:59.720 --> 00:07:01.160]  願我生的那一天
[00:07:01.160 --> 00:07:02.000]  願那一天
[00:07:02.000 --> 00:07:02.760]  願神
[00:07:02.760 --> 00:07:03.560]  願陽光
[00:07:03.560 --> 00:07:04.240]  願黑暗
[00:07:04.240 --> 00:07:04.960]  願蜜雲
[00:07:04.960 --> 00:07:05.560]  願日蝕
[00:07:05.560 --> 00:07:06.200]  願那一夜
[00:07:06.200 --> 00:07:06.800]  願那一夜
[00:07:06.800 --> 00:07:07.520]  願咒助
[00:07:07.520 --> 00:07:08.920]  很多個「願」
[00:07:08.920 --> 00:07:09.760]  這個「願」
[00:07:09.760 --> 00:07:11.520]  如果看回希伯來文的原文
[00:07:11.520 --> 00:07:14.920]  是一個命令式
[00:07:14.920 --> 00:07:15.920]  是一個命令
[00:07:15.920 --> 00:07:16.720]  即是說
[00:07:16.720 --> 00:07:19.280]  當約伯講這個「願」的時候
[00:07:19.280 --> 00:07:21.280]  是他內心那種沮喪
[00:07:21.280 --> 00:07:24.000]  去到一個極點
[00:07:24.000 --> 00:07:25.080]  這個極點就是說
[00:07:25.080 --> 00:07:26.480]  我吩咐上帝
[00:07:26.480 --> 00:07:28.400]  讓我的人生裡
[00:07:28.400 --> 00:07:30.760]  沒有再有光明的意思
[00:07:30.760 --> 00:07:33.480]  我希望我根本就不要出世
[00:07:33.480 --> 00:07:34.520]  希望我不要出世
[00:07:34.520 --> 00:07:35.320]  當中
[00:07:35.320 --> 00:07:36.000]  因為時間問題
[00:07:36.000 --> 00:07:38.000]  我們不能逐節去解釋
[00:07:38.000 --> 00:07:39.560]  當中我自己有兩樣東西
[00:07:39.560 --> 00:07:40.800]  給我很深的感受
[00:07:40.800 --> 00:07:42.320]  當我讀這張聖經的時候
[00:07:42.320 --> 00:07:43.280]  有兩點
[00:07:43.280 --> 00:07:44.640]  有很深的感受
[00:07:44.640 --> 00:07:46.000]  第一就是第三節
[00:07:46.000 --> 00:07:47.200]  在那裡說
[00:07:47.200 --> 00:07:47.760]  他說
[00:07:47.760 --> 00:07:50.440]  「願我生的那一天
[00:07:50.440 --> 00:07:54.480]  和說懷了男胎的那一夜
[00:07:54.480 --> 00:07:55.640]  都滅沒」
[00:07:55.640 --> 00:07:56.680]  約伯說
[00:07:56.680 --> 00:07:58.480]  他說「願我生的那一天
[00:07:58.480 --> 00:08:01.640]  和懷了男胎的那一夜」
[00:08:01.640 --> 00:08:04.720]  什麼叫「懷了男胎的那一夜」
[00:08:04.720 --> 00:08:05.680]  換句話說
[00:08:05.680 --> 00:08:07.840]  當我們夫妻結婚之後
[00:08:07.840 --> 00:08:08.800]  我們夫妻之間
[00:08:08.800 --> 00:08:11.000]  會有行房的過程當中
[00:08:11.000 --> 00:08:11.960]  如果
[00:08:11.960 --> 00:08:13.720]  那個行房的過程當中
[00:08:13.720 --> 00:08:16.080]  男方的精子與女方的卵子
[00:08:16.080 --> 00:08:17.200]  結合那一天
[00:08:17.200 --> 00:08:18.680]  就是那個意思
[00:08:18.680 --> 00:08:19.840]  結合那一天
[00:08:19.840 --> 00:08:21.040]  就滅亡
[00:08:21.040 --> 00:08:24.800]  原來聖經對於生命的起點
[00:08:24.800 --> 00:08:27.480]  就是精子和卵子的結合
[00:08:27.480 --> 00:08:28.320]  換句話說
[00:08:28.320 --> 00:08:31.080]  聖經絕對不會接受
[00:08:31.080 --> 00:08:33.960]  任何時段的墮胎
[00:08:33.960 --> 00:08:34.560]  弟兄姊妹
[00:08:34.560 --> 00:08:36.560]  這是一個很重要的觀點
[00:08:36.560 --> 00:08:37.680]  今天很多醫生說
[00:08:37.680 --> 00:08:40.160]  「公開出來不是沒有生命的」
[00:08:40.160 --> 00:08:42.080]  「生命是沒有樣子的」
[00:08:42.080 --> 00:08:44.920]  「只有一個蛋,哪有樣子」
[00:08:44.920 --> 00:08:48.400]  但是在約伯這個私人眼中
[00:08:48.400 --> 00:08:49.520]  他的觀念裡面
[00:08:49.520 --> 00:08:50.200]  那一天
[00:08:50.200 --> 00:08:52.560]  就已經是一個生命的起點
[00:08:52.560 --> 00:08:54.520]  所以在我們基督教信仰裡面
[00:08:54.520 --> 00:08:55.920]  我們的道德觀當中
[00:08:55.920 --> 00:08:58.800]  我們絕對絕對認為
[00:08:58.800 --> 00:09:00.760]  任何的階段裡面
[00:09:00.760 --> 00:09:02.560]  其實生命的起點
[00:09:02.560 --> 00:09:06.200]  就是精子和卵子結合那一刻
[00:09:06.200 --> 00:09:08.440]  生命已經開始了
[00:09:08.440 --> 00:09:11.760]  所以聖經絕對不會接受
[00:09:11.760 --> 00:09:14.800]  任何時段裡面的墮胎
[00:09:14.800 --> 00:09:16.440]  第二就是第八節
[00:09:16.440 --> 00:09:17.800]  第八節很有趣
[00:09:17.800 --> 00:09:19.080]  他說
[00:09:19.080 --> 00:09:21.200]  「願那咒助日子
[00:09:21.200 --> 00:09:25.240]  且能惹動惡如的咒助那耶」
[00:09:25.240 --> 00:09:26.240]  我們不太明白
[00:09:26.240 --> 00:09:27.720]  究竟在說什麼
[00:09:27.720 --> 00:09:28.920]  如果看回英文聖經
[00:09:28.920 --> 00:09:29.800]  其中有一個翻譯
[00:09:29.800 --> 00:09:30.800]  很有趣的
[00:09:30.800 --> 00:09:36.800]  翻譯就是「Let those who are experts at cursing」
[00:09:36.800 --> 00:09:39.280]  原來咒助也有專家
[00:09:39.280 --> 00:09:41.280]  也有專家咒助
[00:09:41.280 --> 00:09:42.760]  那些Experts
[00:09:42.760 --> 00:09:44.720]  即是咒助專家
[00:09:44.720 --> 00:09:47.200]  原來約伯他自己不是一個咒助專家
[00:09:47.200 --> 00:09:48.200]  那肯定
[00:09:48.200 --> 00:09:49.960]  第一第二章打前
[00:09:49.960 --> 00:09:52.200]  約伯順風順水
[00:09:52.200 --> 00:09:54.320]  過去又有子女又有財產
[00:09:54.320 --> 00:09:55.320]  什麼都有
[00:09:55.320 --> 00:09:57.440]  又是義人又敬畏上帝
[00:09:57.440 --> 00:09:58.400]  又是上帝的僕人
[00:09:58.400 --> 00:09:59.600]  順風順水
[00:09:59.600 --> 00:10:03.840]  他當然不會有機會去做咒助的工作
[00:10:03.840 --> 00:10:04.520]  所以他說
[00:10:04.520 --> 00:10:06.080]  我不是一個咒助的專家
[00:10:06.080 --> 00:10:07.080]  於是他就說
[00:10:07.080 --> 00:10:08.880]  請一些咒助專家出來
[00:10:08.880 --> 00:10:09.800]  咒助什麼呢
[00:10:09.800 --> 00:10:13.320]  「Whose cursing could rose the Fenian」
[00:10:13.320 --> 00:10:15.480]  我們中文翻譯成「惡如」
[00:10:15.480 --> 00:10:17.480]  其實這個字翻譯成「惡如」
[00:10:17.480 --> 00:10:18.920]  其實不太對
[00:10:18.920 --> 00:10:20.560]  他說連這個「惡如」起來
[00:10:20.560 --> 00:10:22.920]  也要咒助那個出身
[00:10:22.920 --> 00:10:25.080]  這個其實不應該翻譯成「惡如」
[00:10:25.080 --> 00:10:26.600]  這個字本身來說
[00:10:26.600 --> 00:10:29.200]  其實應該翻譯成「海怪」
[00:10:29.200 --> 00:10:31.800]  尼斯湖也有一個「海怪」
[00:10:31.800 --> 00:10:32.920]  大家見過沒有
[00:10:32.920 --> 00:10:34.560]  大家沒見過「海怪」
[00:10:34.560 --> 00:10:36.400]  傳說有一個「海怪」
[00:10:36.400 --> 00:10:38.120]  即是說在約伯時代
[00:10:38.120 --> 00:10:40.080]  傳說有一個「海怪」
[00:10:40.080 --> 00:10:42.920]  這個「海怪」就叫做「尼維坦」
[00:10:42.920 --> 00:10:44.360]  這個「海怪」在傳說當中
[00:10:44.360 --> 00:10:46.640]  他有七個頭
[00:10:46.640 --> 00:10:48.960]  如果那些咒助專家
[00:10:48.960 --> 00:10:50.280]  咒助到一個地步
[00:10:50.280 --> 00:10:52.880]  這個「海怪」出現
[00:10:52.880 --> 00:10:53.840]  咒助他出現
[00:10:53.840 --> 00:10:55.840]  他也去咒助那個日子
[00:10:55.840 --> 00:10:57.880]  這個「海怪」一出現
[00:10:57.880 --> 00:11:01.360]  就會吃光太陽和月亮
[00:11:01.360 --> 00:11:03.280]  所以去到第九節就很正確
[00:11:03.280 --> 00:11:04.080]  第九節說什麼
[00:11:04.080 --> 00:11:06.560]  「願那夜黎明的星宿
[00:11:06.560 --> 00:11:08.280]  天星秀變為黑暗
[00:11:08.280 --> 00:11:09.800]  盼亮卻不亮
[00:11:09.800 --> 00:11:11.600]  也不見早晨的光線」
[00:11:11.600 --> 00:11:12.640]  就是這個意思
[00:11:12.640 --> 00:11:13.760]  斯人就是這樣說
[00:11:13.760 --> 00:11:15.320]  如果這個「海怪」出現
[00:11:15.320 --> 00:11:16.680]  就沒有太陽
[00:11:16.680 --> 00:11:18.000]  沒有月亮
[00:11:18.000 --> 00:11:20.480]  這個世界由早到晚
[00:11:20.480 --> 00:11:23.360]  都是漆黑一片
[00:11:23.360 --> 00:11:25.280]  他很想
[00:11:25.280 --> 00:11:27.000]  這個世界更黑暗
[00:11:27.000 --> 00:11:28.880]  一個沮喪的人
[00:11:28.880 --> 00:11:31.640]  就很想這個世界更黑暗
[00:11:31.640 --> 00:11:34.000]  究竟這個約伯信不信
[00:11:34.000 --> 00:11:35.240]  有這個尼維坦呢
[00:11:35.240 --> 00:11:36.080]  我不知道
[00:11:36.080 --> 00:11:37.960]  等於今天你和我信不信
[00:11:37.960 --> 00:11:39.320]  有聖誕老人一樣
[00:11:39.320 --> 00:11:41.280]  當然我當然信
[00:11:41.280 --> 00:11:43.840]  我爸爸不是聖誕老人
[00:11:43.840 --> 00:11:45.680]  頂智培信不信
[00:11:45.680 --> 00:11:46.680]  我不知道
[00:11:46.680 --> 00:11:50.360]  不過斯人去到那個心情裡
[00:11:50.360 --> 00:11:54.640]  他咒助自己的出生
[00:11:54.640 --> 00:11:56.000]  最好不要出生
[00:11:56.000 --> 00:11:57.720]  最好爸爸媽媽
[00:11:57.720 --> 00:11:59.800]  精子和卵子結合那一夜
[00:11:59.800 --> 00:12:00.840]  就已經沒有了
[00:12:00.840 --> 00:12:02.160]  最好
[00:12:02.160 --> 00:12:02.960]  第二
[00:12:02.960 --> 00:12:04.440]  他再走前一步
[00:12:04.440 --> 00:12:06.120]  真的出生了
[00:12:06.120 --> 00:12:08.120]  由第十一節到十九節
[00:12:08.120 --> 00:12:10.960]  約伯寧可夭折
[00:12:10.960 --> 00:12:12.360]  一出生最好
[00:12:12.360 --> 00:12:14.040]  有個磁帶箍住頸部
[00:12:14.040 --> 00:12:15.360]  就死了
[00:12:15.360 --> 00:12:16.840]  一出生最好醫生
[00:12:16.840 --> 00:12:17.640]  個個鉗
[00:12:17.640 --> 00:12:18.280]  打你一跌
[00:12:18.280 --> 00:12:18.720]  一鉗
[00:12:18.720 --> 00:12:19.640]  鉗扁了頭
[00:12:19.640 --> 00:12:21.240]  死了就算了
[00:12:21.240 --> 00:12:22.400]  最好是這樣
[00:12:22.400 --> 00:12:23.440]  所以他們說
[00:12:23.440 --> 00:12:25.480]  「我為何不出母胎而死
[00:12:25.480 --> 00:12:29.040]  為何不出母腹絕氣」
[00:12:29.040 --> 00:12:29.920]  十二節說
[00:12:29.920 --> 00:12:32.000]  「為何有蝨接收我
[00:12:32.000 --> 00:12:34.400]  為何有奶來撫養我」
[00:12:34.400 --> 00:12:35.760]  頂智培
[00:12:35.760 --> 00:12:37.720]  約伯去到最沮喪
[00:12:37.720 --> 00:12:39.320]  最深沉的時候
[00:12:39.320 --> 00:12:42.880]  他不單去咒助自己的出生
[00:12:42.880 --> 00:12:44.920]  到生日出來
[00:12:44.920 --> 00:12:49.560]  他開始去質疑他自己的父母
[00:12:49.560 --> 00:12:50.320]  有什麼地方
[00:12:50.320 --> 00:12:52.560]  讓我們看到質疑他的父母
[00:12:52.560 --> 00:12:53.360]  十二節
[00:12:53.360 --> 00:12:56.240]  他說「為何有蝨接收我
[00:12:56.240 --> 00:12:59.840]  為何有奶來撫養我」
[00:12:59.840 --> 00:13:01.320]  原來在近東文化
[00:13:01.320 --> 00:13:04.120]  約百多個時代的文化
[00:13:04.120 --> 00:13:06.360]  當一個嬰兒出生
[00:13:06.360 --> 00:13:09.200]  他會去到爸爸的膝蓋上
[00:13:09.200 --> 00:13:10.480]  放在膝蓋上
[00:13:10.480 --> 00:13:11.360]  爸爸坐在那裡
[00:13:11.360 --> 00:13:13.280]  嬰兒放在膝蓋上
[00:13:13.280 --> 00:13:15.800]  這個爸爸有個責任
[00:13:15.800 --> 00:13:18.960]  去祝福這個初生的男嬰
[00:13:18.960 --> 00:13:20.440]  所以爸爸的責任
[00:13:20.440 --> 00:13:22.200]  就是祝福他
[00:13:22.200 --> 00:13:25.120]  媽媽的責任就是用奶來餵他
[00:13:25.120 --> 00:13:26.040]  於是他說
[00:13:26.040 --> 00:13:29.920]  「爸媽,為何你要祝福我
[00:13:29.920 --> 00:13:31.640]  為何你要給我奶喝
[00:13:31.640 --> 00:13:33.480]  你餓死我就算了
[00:13:33.480 --> 00:13:34.480]  我死了就算了
[00:13:34.480 --> 00:13:37.040]  就算你的頸沒有其他箍頸
[00:13:37.040 --> 00:13:40.600]  你不要給我奶喝」
[00:13:40.600 --> 00:13:41.160]  為何?
[00:13:41.160 --> 00:13:42.160]  因為下面說的
[00:13:42.160 --> 00:13:43.040]  十七節
[00:13:43.040 --> 00:13:45.680]  「在那裡惡人只識擾亂
[00:13:45.680 --> 00:13:47.600]  困苦人得享安息
[00:13:47.600 --> 00:13:49.360]  被囚的人同得安逸
[00:13:49.360 --> 00:13:51.640]  不聽見督公的聲音
[00:13:51.640 --> 00:13:52.960]  大小都在那裡
[00:13:52.960 --> 00:13:55.000]  勞博脫離主人的轄際」
[00:13:55.000 --> 00:13:57.480]  如果我樣子不大
[00:13:57.480 --> 00:13:58.800]  我根本不用上班
[00:13:58.800 --> 00:13:59.720]  我不用上班
[00:13:59.720 --> 00:14:02.120]  就沒有上司來罵我
[00:14:02.120 --> 00:14:03.600]  沒有上司來壓制我
[00:14:03.600 --> 00:14:06.400]  你知道在死亡之後
[00:14:06.400 --> 00:14:09.280]  個個都是平等
[00:14:09.280 --> 00:14:10.920]  他就說為何不先死掉
[00:14:10.920 --> 00:14:12.280]  為何不夭折
[00:14:12.280 --> 00:14:14.360]  為何不可以在死亡那邊
[00:14:14.360 --> 00:14:15.800]  能夠大家平等
[00:14:15.800 --> 00:14:17.600]  所以日本人曾經這樣說
[00:14:17.600 --> 00:14:19.400]  他說「沒錢的人怕苦
[00:14:19.400 --> 00:14:21.200]  有錢的人怕死」
[00:14:21.200 --> 00:14:22.120]  猶太人說
[00:14:22.120 --> 00:14:23.080]  他說每個人
[00:14:23.080 --> 00:14:23.840]  每個屍體
[00:14:23.840 --> 00:14:25.240]  看起來都是一樣
[00:14:25.240 --> 00:14:28.480]  受醫是沒有口袋
[00:14:28.480 --> 00:14:29.280]  平等
[00:14:29.280 --> 00:14:30.720]  死了之後大家平等
[00:14:30.720 --> 00:14:32.040]  死了之後就沒有上司
[00:14:32.040 --> 00:14:33.120]  沒有老闆
[00:14:33.120 --> 00:14:33.960]  不用做
[00:14:33.960 --> 00:14:35.160]  因為做了就像狗一樣
[00:14:35.160 --> 00:14:36.320]  死了之後不用做
[00:14:36.320 --> 00:14:37.520]  他說多好
[00:14:37.520 --> 00:14:38.840]  夭折
[00:14:38.840 --> 00:14:40.240]  都不用出生
[00:14:40.240 --> 00:14:41.320]  出生之後
[00:14:41.320 --> 00:14:41.960]  馬上死
[00:14:41.960 --> 00:14:43.480]  最開心
[00:14:43.480 --> 00:14:44.760]  但是
[00:14:44.760 --> 00:14:46.320]  去到第三部分
[00:14:46.320 --> 00:14:48.720]  更進一步
