
[00:00:00.000 --> 00:00:07.000]  福特兄姊妹,讓我們在聆聽主導而先,我們一起同心低頭禱告
[00:10:49.000 --> 00:10:52.000]  真是我很鼓勵你把這句說話擴起它
[00:10:52.000 --> 00:10:55.000]  因為這句說話遲些去到第18章之後
[00:10:55.000 --> 00:10:56.000]  會再出現的
[00:10:56.000 --> 00:11:00.000]  但是用的情況又有些不同
[00:11:00.000 --> 00:11:03.000]  大大地憂愁
[00:11:03.000 --> 00:11:04.000]  我們上次已經說過
[00:11:04.000 --> 00:11:08.000]  一個人的靈性不是經常保持在一個
[00:11:08.000 --> 00:11:10.000]  很顛峰的狀態
[00:11:10.000 --> 00:11:11.000]  有些時候是up
[00:11:11.000 --> 00:11:12.000]  有些時候是down
[00:11:12.000 --> 00:11:15.000]  有些情況我們看不明白
[00:11:15.000 --> 00:11:16.000]  我們要承認我們作為信徒
[00:11:16.000 --> 00:11:18.000]  有些情況我們是看不通的
[00:11:18.000 --> 00:11:20.000]  未明白上帝的心思意念是怎樣的
[00:11:20.000 --> 00:11:24.000]  於是乎他在這個時候大大地憂愁
[00:11:24.000 --> 00:11:28.000]  因此在一個這樣的情況之下
[00:11:28.000 --> 00:11:29.000]  我可以說
[00:11:29.000 --> 00:11:32.000]  中門徒經歷了耶穌這麼多教導
[00:11:32.000 --> 00:11:34.000]  來到第17章第24節
[00:11:34.000 --> 00:11:39.000]  他們是進入了一個靈性的低潮的狀態
[00:11:39.000 --> 00:11:41.000]  即或是彼得
[00:11:41.000 --> 00:11:42.000]  我們先前已經說過
[00:11:42.000 --> 00:11:45.000]  彼得真是被耶穌
[00:11:45.000 --> 00:11:47.000]  好幾次直接跟他說
[00:11:47.000 --> 00:11:49.000]  他的信是有些問題
[00:11:49.000 --> 00:11:50.000]  什麼問題
[00:11:50.000 --> 00:11:52.000]  比如耶穌說我要死
[00:11:52.000 --> 00:11:54.000]  他說你不能死
[00:11:54.000 --> 00:11:57.000]  耶穌跟著就跟他說
[00:11:57.000 --> 00:12:00.000]  撒旦退去後邊吧
[00:12:00.000 --> 00:12:02.000]  彼得在這個時候
[00:12:02.000 --> 00:12:03.000]  跟其他的門徒
[00:12:03.000 --> 00:12:04.000]  可以說是進入了一個
[00:12:04.000 --> 00:12:07.000]  靈性的低潮的狀態
[00:12:07.000 --> 00:12:08.000]  在這個狀態之下
[00:12:08.000 --> 00:12:11.000]  那怎樣算好呢
[00:12:11.000 --> 00:12:12.000]  作為信徒
[00:12:12.000 --> 00:12:17.000]  我們進入了一個門徒訓練的過程
[00:12:17.000 --> 00:12:20.000]  我們必然會經歷這些up and down
[00:12:20.000 --> 00:12:23.000]  高峰低谷的狀態
[00:12:23.000 --> 00:12:25.000]  你不可以否定有這些情況
[00:12:25.000 --> 00:12:26.000]  問題就是
[00:12:26.000 --> 00:12:28.000]  在高峰或者低谷的時候
[00:12:28.000 --> 00:12:30.000]  我們怎樣去處理和去面對
[00:12:30.000 --> 00:12:32.000]  這個是反而這個重點
[00:12:32.000 --> 00:12:34.000]  所以今天我們看這段聖經
[00:12:34.000 --> 00:12:35.000]  其實就是要看到
[00:12:35.000 --> 00:12:36.000]  當他們進入了一個
[00:12:36.000 --> 00:12:38.000]  低谷的狀態的時候
[00:12:38.000 --> 00:12:42.000]  耶穌怎樣去幫這班信徒
[00:12:42.000 --> 00:12:43.000]  而這班信徒
[00:12:43.000 --> 00:12:45.000]  亦都是繼續面對不同的挑戰的時候
[00:12:45.000 --> 00:12:46.000]  他們怎樣面對
[00:12:46.000 --> 00:12:50.000]  我們就進入這段經文去看看
[00:12:50.000 --> 00:12:51.000]  在這樣的背景之下
[00:12:51.000 --> 00:12:52.000]  我分為兩個部份
[00:12:52.000 --> 00:12:54.000]  和大家一起去看
[00:12:54.000 --> 00:12:55.000]  第一個部份
[00:12:55.000 --> 00:12:56.000]  我給了一個副題
[00:12:56.000 --> 00:12:58.000]  它是從第24節
[00:12:58.000 --> 00:13:00.000]  到第25節的上半節
[00:13:00.000 --> 00:13:02.000]  就是你們或者我們
[00:13:02.000 --> 00:13:03.000]  預備好面對
[00:13:03.000 --> 00:13:05.000]  隨時發生對我們
[00:13:05.000 --> 00:13:09.000]  靈性挑戰的情況嗎
[00:13:09.000 --> 00:13:10.000]  隨時有的
[00:13:10.000 --> 00:13:11.000]  你不要說
[00:13:11.000 --> 00:13:12.000]  我想要我回教會
[00:13:12.000 --> 00:13:14.000]  我就沒有靈性挑戰
[00:13:14.000 --> 00:13:15.000]  因為每個人都很好
[00:13:15.000 --> 00:13:16.000]  我告訴你
[00:13:16.000 --> 00:13:17.000]  教會是不是每個人都很好呢
[00:13:17.000 --> 00:13:19.000]  NO
[00:13:19.000 --> 00:13:20.000]  可能你的挑戰
[00:13:20.000 --> 00:13:21.000]  正正是在教會裏面
[00:13:21.000 --> 00:13:22.000]  更加白熱化
[00:13:22.000 --> 00:13:24.000]  更加的衝突更大
[00:13:24.000 --> 00:13:26.000]  你看看這節半的經文
[00:13:26.000 --> 00:13:28.000]  說了些什麼
[00:13:28.000 --> 00:13:30.000]  發生了些什麼事
[00:13:30.000 --> 00:13:31.000]  原來一開始這裏說
[00:13:31.000 --> 00:13:33.000]  都了加白龍
[00:13:33.000 --> 00:13:38.000]  有收丁瑞的人來見彼得說
[00:13:38.000 --> 00:13:42.000]  你們的先生不立丁瑞嗎
[00:13:42.000 --> 00:13:43.000]  彼得說
[00:13:43.000 --> 00:13:48.000]  立
[00:13:48.000 --> 00:13:49.000]  很有趣
[00:13:49.000 --> 00:13:51.000]  這段聖經
[00:13:51.000 --> 00:13:52.000]  加白龍是這樣的地方
[00:13:52.000 --> 00:13:53.000]  我們已經講過很多次
[00:13:53.000 --> 00:13:55.000]  加白龍是羅馬政府
[00:13:55.000 --> 00:13:57.000]  在巴勒斯坦地的
[00:13:57.000 --> 00:14:00.000]  稅務中心城市
[00:14:00.000 --> 00:14:01.000]  我們講過很多次
[00:14:01.000 --> 00:14:03.000]  因為這個無論是地勢的上面
[00:14:03.000 --> 00:14:05.000]  因為當時巴勒斯坦
[00:14:05.000 --> 00:14:07.000]  從南到北
[00:14:07.000 --> 00:14:08.000]  或者北到南的
[00:14:08.000 --> 00:14:10.000]  交通的樞紐當中
[00:14:10.000 --> 00:14:12.000]  加白龍可以說得是
[00:14:12.000 --> 00:14:13.000]  沿海路線
[00:14:13.000 --> 00:14:15.000]  進入到內陸的路線
[00:14:15.000 --> 00:14:17.000]  的必經城市
[00:14:17.000 --> 00:14:19.000]  必經城市就是轉口港
[00:14:19.000 --> 00:14:22.000]  轉口港就最好收稅
[00:14:22.000 --> 00:14:24.000]  你沒得走了
[00:14:24.000 --> 00:14:25.000]  我們提過很多次了
[00:14:25.000 --> 00:14:27.000]  因此
[00:14:27.000 --> 00:14:29.000]  這個是收稅中心
[00:14:29.000 --> 00:14:30.000]  很奇怪
[00:14:30.000 --> 00:14:32.000]  耶穌又選擇了
[00:14:32.000 --> 00:14:35.000]  這個成為祂的報道中心的
[00:14:35.000 --> 00:14:36.000]  集中營
[00:14:36.000 --> 00:14:39.000]  或者祂的大本營
[00:14:39.000 --> 00:14:41.000]  於是耶穌在那裏認識了
[00:14:41.000 --> 00:14:43.000]  或者呼召了一個門徒
[00:14:43.000 --> 00:14:44.000]  那個門徒大家都知道
[00:14:44.000 --> 00:14:45.000]  叫什麼名字
[00:14:45.000 --> 00:14:46.000]  就是寫馬太福音的
[00:14:46.000 --> 00:14:48.000]  作者叫馬太
[00:14:48.000 --> 00:14:49.000]  馬太所以對於這些東西
[00:14:49.000 --> 00:14:51.000]  很敏感
[00:14:51.000 --> 00:14:53.000]  他一看到這裏的時候
[00:14:53.000 --> 00:14:54.000]  他就記載了
[00:14:54.000 --> 00:14:56.000]  又發生一些東西
[00:14:56.000 --> 00:14:59.000]  跟稅務有關的事情
[00:14:59.000 --> 00:15:00.000]  發生什麼事
[00:15:00.000 --> 00:15:01.000]  原來有一群
[00:15:01.000 --> 00:15:02.000]  收稅的人
[00:15:02.000 --> 00:15:03.000]  不是一個半個
[00:15:03.000 --> 00:15:04.000]  如果大家留意一下
[00:15:04.000 --> 00:15:06.000]  英文聖經
[00:15:06.000 --> 00:15:07.000]  這裏講話
[00:15:07.000 --> 00:15:10.000]  The collectors of the temple texts
[00:15:10.000 --> 00:15:11.000]  是一群來的
[00:15:11.000 --> 00:15:13.000]  不是一個來的
[00:15:13.000 --> 00:15:15.000]  不知道大家
[00:15:15.000 --> 00:15:16.000]  如果有一天
[00:15:16.000 --> 00:15:17.000]  在你家裏
[00:15:17.000 --> 00:15:18.000]  突然CRA
[00:15:18.000 --> 00:15:20.000]  派十個八個
[00:15:20.000 --> 00:15:21.000]  站在你家裏門口
[00:15:21.000 --> 00:15:22.000]  跟你說
[00:15:22.000 --> 00:15:23.000]  什麼什麼
[00:15:23.000 --> 00:15:24.000]  先生什麼女士
[00:15:24.000 --> 00:15:27.000]  我來看看你的帳目
[00:15:27.000 --> 00:15:28.000]  那你交稅了沒有
[00:15:28.000 --> 00:15:29.000]  你怕不怕
[00:15:29.000 --> 00:15:31.000]  有沒有人做過生意
[00:15:31.000 --> 00:15:32.000]  如果做過生意的
[00:15:32.000 --> 00:15:33.000]  應該更加怕
[00:15:33.000 --> 00:15:34.000]  突然間上門
[00:15:34.000 --> 00:15:35.000]  抽查一下
[00:15:35.000 --> 00:15:36.000]  看看你們有沒有
[00:15:36.000 --> 00:15:38.000]  收這個銷售稅
[00:15:38.000 --> 00:15:40.000]  是不是
[00:15:40.000 --> 00:15:41.000]  很害怕
[00:15:41.000 --> 00:15:43.000]  這種情況
[00:15:43.000 --> 00:15:45.000]  為什麼突然間
[00:15:45.000 --> 00:15:48.000]  有一批收稅
[00:15:48.000 --> 00:15:50.000]  收什麼稅
[00:15:50.000 --> 00:15:53.000]  收丁稅的
[00:15:53.000 --> 00:15:54.000]  稅務人員
[00:15:54.000 --> 00:15:57.000]  來找彼得
[00:15:57.000 --> 00:15:58.000]  耶穌
[00:15:58.000 --> 00:15:59.000]  這群人
[00:15:59.000 --> 00:16:00.000]  不過請留意
[00:16:00.000 --> 00:16:01.000]  來到的時候
[00:16:01.000 --> 00:16:02.000]  這群人
[00:16:02.000 --> 00:16:04.000]  不是找他們的領袖
[00:16:04.000 --> 00:16:06.000]  耶穌
[00:16:06.000 --> 00:16:08.000]  他們來找的
[00:16:08.000 --> 00:16:13.000]  是找彼得
[00:16:13.000 --> 00:16:14.000]  大家覺得
[00:16:14.000 --> 00:16:16.000]  有沒有一些奇怪
[00:16:16.000 --> 00:16:18.000]  奇怪的有兩件事
[00:16:18.000 --> 00:16:20.000]  第一
[00:16:20.000 --> 00:16:21.000]  為什麼突然間
[00:16:21.000 --> 00:16:22.000]  這群收稅的人
[00:16:22.000 --> 00:16:24.000]  會出現
[00:16:24.000 --> 00:16:25.000]  第二
[00:16:25.000 --> 00:16:26.000]  為什麼他們找彼得
[00:16:26.000 --> 00:16:27.000]  不找其他人
[00:16:27.000 --> 00:16:29.000]  不找他的領袖
[00:16:29.000 --> 00:16:32.000]  很有趣
[00:16:32.000 --> 00:16:33.000]  我想你通常讀這段聖經
[00:16:33.000 --> 00:16:34.000]  都會飛的
[00:16:34.000 --> 00:16:37.000]  飛過了
[00:16:37.000 --> 00:16:39.000]  我們想問一下
[00:16:39.000 --> 00:16:42.000]  究竟
[00:16:42.000 --> 00:16:44.000]  這兩條問題
[00:16:44.000 --> 00:16:45.000]  應該怎麼處理
[00:16:45.000 --> 00:16:48.000]  是不是巧合
[00:16:48.000 --> 00:16:49.000]  因為你的登記
[00:16:49.000 --> 00:16:51.000]  你的registration
[00:16:51.000 --> 00:16:52.000]  是在加伯隆
[00:16:52.000 --> 00:16:54.000]  所以才來你的總部
[00:16:54.000 --> 00:16:55.000]  去查稅
[00:16:55.000 --> 00:16:59.000]  但為什麼要來查
[00:16:59.000 --> 00:17:00.000]  不會突然間查的
[00:17:00.000 --> 00:17:03.000]  是不是
[00:17:03.000 --> 00:17:04.000]  在加拿大
[00:17:04.000 --> 00:17:05.000]  你什麼時候
[00:17:05.000 --> 00:17:07.000]  會給稅局查稅
[00:17:07.000 --> 00:17:08.000]  第一
[00:17:08.000 --> 00:17:09.000]  你報了稅
[00:17:09.000 --> 00:17:10.000]  報了一些東西
[00:17:10.000 --> 00:17:11.000]  不是很正常
[00:17:11.000 --> 00:17:12.000]  不是很正常
[00:17:12.000 --> 00:17:13.000]  第二個情況
[00:17:13.000 --> 00:17:15.000]  你就完全沒有報過稅
[00:17:15.000 --> 00:17:18.000]  那他們有沒有報稅
[00:17:18.000 --> 00:17:21.000]  他們就來問這條問題
[00:17:21.000 --> 00:17:23.000]  首先我們去了解
[00:17:23.000 --> 00:17:25.000]  他們查什麼稅
[00:17:25.000 --> 00:17:26.000]  是不是
[00:17:26.000 --> 00:17:28.000]  你查個人薪俸稅
[00:17:28.000 --> 00:17:29.000]  還是查
[00:17:29.000 --> 00:17:31.000]  有沒有交銷售稅
[00:17:31.000 --> 00:17:33.000]  有沒有交商業稅
[00:17:33.000 --> 00:17:34.000]  有沒有交遺產稅
[00:17:34.000 --> 00:17:36.000]  交什麼稅
[00:17:36.000 --> 00:17:37.000]  丁稅
[00:17:37.000 --> 00:17:38.000]  大家知不知道
[00:17:38.000 --> 00:17:41.000]  什麼叫丁稅
[00:17:41.000 --> 00:17:42.000]  丁稅是一個
[00:17:42.000 --> 00:17:45.000]  很特別的稅項
[00:17:45.000 --> 00:17:47.000]  在猶太人當中
[00:17:47.000 --> 00:17:49.000]  丁稅最主要的
[00:17:49.000 --> 00:17:51.000]  收的目的
[00:17:51.000 --> 00:17:54.000]  是為了保障
[00:17:54.000 --> 00:17:57.000]  當時在這個
[00:17:57.000 --> 00:18:01.000]  聖地裡面
[00:18:01.000 --> 00:18:04.000]  如果他們是要
[00:18:04.000 --> 00:18:08.000]  得到聖殿運作
[00:18:08.000 --> 00:18:12.000]  他們需要一些經費
[00:18:12.000 --> 00:18:14.000]  其實你可以問
[00:18:14.000 --> 00:18:16.000]  原來平日他們供奉的
[00:18:16.000 --> 00:18:18.000]  或者奉獻的錢
[00:18:18.000 --> 00:18:21.000]  不夠他們運作嗎
[00:18:21.000 --> 00:18:22.000]  夠不夠運作
[00:18:22.000 --> 00:18:24.000]  其實是另一回事
[00:18:24.000 --> 00:18:31.000]  你不是靠屬罪制
[00:18:31.000 --> 00:18:32.000]  屬譴制
[00:18:32.000 --> 00:18:36.000]  或者感恩制
[00:18:36.000 --> 00:18:37.000]  這些制身
[00:18:37.000 --> 00:18:39.000]  來將它
[00:18:39.000 --> 00:18:41.000]  成為運作的資金
[00:18:41.000 --> 00:18:43.000]  所以聖殿有時
[00:18:43.000 --> 00:18:44.000]  有些人就拿這些東西
[00:18:44.000 --> 00:18:46.000]  拿去賣
[00:18:46.000 --> 00:18:48.000]  猶太人就
[00:18:48.000 --> 00:18:49.000]  我不知道有沒有
[00:18:49.000 --> 00:18:50.000]  我相信都會有
[00:18:50.000 --> 00:18:52.000]  但是其他外邦的神
[00:18:52.000 --> 00:18:53.000]  他們就這樣做
[00:18:53.000 --> 00:18:56.000]  但是原來在聖兵裡面
[00:18:56.000 --> 00:18:58.000]  早在出埃及記
[00:18:58.000 --> 00:18:59.000]  第30章
[00:18:59.000 --> 00:19:01.000]  第13至16節
[00:19:01.000 --> 00:19:03.000]  在程序表上沒有寫
