
[00:00:00.000 --> 00:00:02.000]  今日的講題叫做「估你唔到」
[00:04:00.560 --> 00:04:02.160]  雖然有時候我們不知道為什麼
[00:04:02.160 --> 00:04:06.320]  我們先讀一讀第25節和26節的上半部分
[00:04:06.320 --> 00:04:07.720]  我們用啟英的方式
[00:04:07.720 --> 00:04:08.720]  黑色的字我讀
[00:04:08.720 --> 00:04:10.880]  藍色的字請大家讀
[00:04:10.880 --> 00:04:11.760]  其實弟兄們
[00:04:11.760 --> 00:04:14.640]  我不希望你們不知道這奧秘
[00:04:14.640 --> 00:04:16.480]  免得你們自以為聰明
[00:04:16.480 --> 00:04:17.840]  一起讀
[00:04:17.840 --> 00:04:20.440]  這奧秘就是以色列人當中
[00:04:20.440 --> 00:04:22.760]  有一部分是還緊的
[00:04:22.760 --> 00:04:26.760]  一直等到外族人的全數都進去
[00:04:26.760 --> 00:04:30.400]  這樣以色列要得報
[00:04:30.400 --> 00:04:33.520]  其實在一到十一章整個大部分裡面
[00:04:33.520 --> 00:04:36.600]  大概一到八他都不斷在說恩信稱義的道理
[00:04:36.600 --> 00:04:38.280]  我們已經聽了九個月了
[00:04:38.280 --> 00:04:39.520]  所以已經聽了很多
[00:04:39.520 --> 00:04:42.040]  到了九到十一章就出現一個主題就是
[00:04:42.040 --> 00:04:43.640]  如果是恩信稱義的時候
[00:04:43.640 --> 00:04:44.840]  那麼以色列人怎麼辦?
[00:04:44.840 --> 00:04:46.480]  神和他納入的子民
[00:04:46.480 --> 00:04:49.040]  有時候他們是想著透過遵行律法
[00:04:49.040 --> 00:04:50.240]  去守戒命
[00:04:50.240 --> 00:04:53.240]  甚至是行在神的心意
[00:04:53.240 --> 00:04:55.200]  或者透過行為稱義也好
[00:04:55.200 --> 00:04:57.200]  是這樣去得到神的救恩
[00:04:57.200 --> 00:04:58.320]  那麼今天他怎麼辦?
[00:04:58.320 --> 00:05:00.240]  以色列人是不是被棄絕?
[00:05:00.240 --> 00:05:01.520]  於是我們看回
[00:05:01.520 --> 00:05:03.920]  其實要讀得明白我們今天要看的經文
[00:05:03.920 --> 00:05:05.280]  先大概看回十一章
[00:05:05.280 --> 00:05:07.760]  他一開始十一章就說一件事
[00:05:07.760 --> 00:05:09.680]  以色列人沒有被神棄絕
[00:05:09.680 --> 00:05:12.160]  不過神的救恩並非單單是這樣
[00:05:12.160 --> 00:05:14.240]  而是透過耶穌基督去成就
[00:05:14.240 --> 00:05:17.400]  於是到了二十五節的上半部分
[00:05:17.400 --> 00:05:19.760]  第二個部分就是說什麼呢?
[00:05:19.760 --> 00:05:20.320]  就是說
[00:05:20.320 --> 00:05:23.240]  原來神不單止沒有棄絕以色列人
[00:05:23.240 --> 00:05:27.200]  而在以色列人拒絕耶穌基督恩信稱義的福音的時候
[00:05:27.200 --> 00:05:29.280]  這個福音就到了愛邦當中
[00:05:29.280 --> 00:05:33.000]  不過愛邦人你也不要自以為自己很厲害
[00:05:33.000 --> 00:05:36.560]  不過根據二十四節
[00:05:36.560 --> 00:05:39.400]  就是上文的比喻
[00:05:39.400 --> 00:05:41.800]  其實愛邦人只是一個野橄欖枝
[00:05:41.800 --> 00:05:42.640]  摺了下去
[00:05:42.640 --> 00:05:43.320]  記不記得?
[00:05:43.320 --> 00:05:44.680]  記不記得有這樣的概念
[00:05:44.680 --> 00:05:46.640]  所以其實到了這一段經文
[00:05:46.640 --> 00:05:47.600]  我們剛才所讀的
[00:05:47.600 --> 00:05:48.800]  他要說一個什麼信息
[00:05:48.800 --> 00:05:51.080]  原來神的救恩是無法鼓勵的
[00:05:51.080 --> 00:05:52.800]  就是無法鼓勵到哪裡呢?
[00:05:52.800 --> 00:05:56.040]  原來最終就是猶太人和愛邦人
[00:05:56.040 --> 00:05:57.280]  全部
[00:05:57.280 --> 00:05:58.600]  待會我們讀下去就知道
[00:05:58.600 --> 00:06:00.400]  原來都是一些不順服的人
[00:06:00.400 --> 00:06:02.120]  不過神仍然憐憫
[00:06:02.120 --> 00:06:03.400]  神仍然揀選
[00:06:03.400 --> 00:06:05.040]  然後看他們怎麼回應
[00:06:05.040 --> 00:06:06.600]  我們看看
[00:06:06.600 --> 00:06:08.880]  剛才我們讀的經文第二十五節
[00:06:08.880 --> 00:06:10.040]  他說其實弟兄們
[00:06:10.040 --> 00:06:11.560]  其實就是在回應上文
[00:06:11.560 --> 00:06:13.960]  弟兄指的是羅馬當時的信徒
[00:06:13.960 --> 00:06:15.480]  大部分都是愛邦人
[00:06:15.480 --> 00:06:18.080]  他說我不希望你們不知道
[00:06:18.080 --> 00:06:19.120]  用兩個不字
[00:06:19.120 --> 00:06:20.680]  就是double negative
[00:06:20.680 --> 00:06:21.720]  反過來說
[00:06:21.720 --> 00:06:23.080]  很希望你知道
[00:06:23.080 --> 00:06:24.440]  知道什麼呢?
[00:06:24.440 --> 00:06:25.560]  就是紅色的字
[00:06:25.560 --> 00:06:26.800]  這奧秘
[00:06:26.800 --> 00:06:28.400]  這個奧秘是什麼呢?
[00:06:28.400 --> 00:06:30.560]  剛剛大家讀過
[00:06:30.560 --> 00:06:31.920]  原來整個奧秘
[00:06:31.920 --> 00:06:33.640]  包括了三句話
[00:06:33.640 --> 00:06:38.440]  這三句話有難解的地方
[00:06:38.440 --> 00:06:39.560]  第一句是不難解的
[00:06:39.560 --> 00:06:41.120]  第一句是說以色列人裡面
[00:06:41.120 --> 00:06:43.320]  當中有一部分是在還的
[00:06:43.320 --> 00:06:44.680]  大概是指
[00:06:44.680 --> 00:06:46.440]  起碼是保羅時代
[00:06:46.440 --> 00:06:47.080]  是不是?
[00:06:47.080 --> 00:06:48.520]  就是拒絕耶穌基督
[00:06:48.520 --> 00:06:50.000]  因信赤焰福音的人
[00:06:50.000 --> 00:06:51.680]  他們既然不接受耶穌
[00:06:51.680 --> 00:06:53.320]  甚至將耶穌釘在十字架裡面
[00:06:53.320 --> 00:06:55.520]  甚至覺得耶穌是一個假的先知
[00:06:55.520 --> 00:06:56.160]  OK
[00:06:56.160 --> 00:06:57.800]  於是他們就拒絕了
[00:06:57.800 --> 00:07:00.160]  這句話是不難明白的
[00:07:00.160 --> 00:07:01.560]  第二句有一點難明白
[00:07:01.560 --> 00:07:03.520]  就是一直等到外族人
[00:07:03.520 --> 00:07:05.600]  這是新漢語譯本的外族人
[00:07:05.600 --> 00:07:07.440]  就是我們一般和學本譯作愛邦人
[00:07:07.440 --> 00:07:08.920]  傳授進去
[00:07:08.920 --> 00:07:10.560]  似乎是在說一個狀況
[00:07:10.560 --> 00:07:12.640]  原來有一個框架
[00:07:12.640 --> 00:07:14.000]  是給外邦人的
[00:07:14.000 --> 00:07:16.200]  讓外邦人信滿了這個框架
[00:07:16.200 --> 00:07:18.240]  接著第三句最難解
[00:07:18.240 --> 00:07:22.200]  就是全以色列要得到拯救
[00:07:22.200 --> 00:07:24.640]  為什麼第三句這麼難解呢?
[00:07:24.640 --> 00:07:26.640]  就是如果你真的看看一些色經學者
[00:07:26.640 --> 00:07:28.600]  因為解第二句怎麼解
[00:07:28.600 --> 00:07:29.840]  就決定了第三句怎麼解
[00:07:29.840 --> 00:07:30.720]  而第三句
[00:07:30.720 --> 00:07:31.320]  於是
[00:07:31.320 --> 00:07:32.760]  或者有些譯作這樣
[00:07:32.760 --> 00:07:34.080]  然後什麼叫全以色列
[00:07:34.080 --> 00:07:35.600]  然後什麼叫得拯救
[00:07:35.600 --> 00:07:37.240]  哇 逐個逐個拆
[00:07:37.240 --> 00:07:41.640]  那些組合總共可以有好幾十個解釋
[00:07:41.640 --> 00:07:43.040]  但無論如何
[00:07:43.040 --> 00:07:47.280]  經文裡面其實是有提到為什麼的
[00:07:47.280 --> 00:07:48.080]  首先
[00:07:48.080 --> 00:07:50.360]  一直等到外族人全數滿了
[00:07:50.360 --> 00:07:52.040]  大概其實是什麼意思呢?
[00:07:52.040 --> 00:07:53.240]  我們相信就是說
[00:07:53.240 --> 00:07:55.040]  他未必是在說一個框架
[00:07:55.040 --> 00:07:56.080]  就是說滿了
[00:07:56.080 --> 00:07:57.160]  我記得
[00:07:57.160 --> 00:07:59.240]  當我小時候目思去解這段經文的時候
[00:07:59.240 --> 00:07:59.960]  他怎麼解呢?
[00:07:59.960 --> 00:08:03.320]  他就說其實全數的外族人
[00:08:03.320 --> 00:08:04.400]  全數都進去
[00:08:04.400 --> 00:08:05.320]  就是得到神的救恩
[00:08:05.320 --> 00:08:07.440]  就是福音傳遍天下
[00:08:07.440 --> 00:08:09.120]  於是福音傳遍天下
[00:08:09.120 --> 00:08:10.160]  誰要回來呢?
[00:08:10.160 --> 00:08:11.720]  耶穌就列天而降了
[00:08:11.720 --> 00:08:13.240]  耶穌列天而降的時候
[00:08:13.240 --> 00:08:14.080]  那一下子
[00:08:14.080 --> 00:08:15.520]  突然間所有以色列人
[00:08:15.520 --> 00:08:17.720]  他們就會全部回歸信耶穌
[00:08:17.720 --> 00:08:21.000]  這是我小時候回教會的沈牧師的解法
[00:08:21.000 --> 00:08:21.880]  但是
[00:08:21.880 --> 00:08:22.640]  是不是這樣呢?
[00:08:22.640 --> 00:08:23.160]  我覺得
[00:08:23.160 --> 00:08:24.080]  未必是這樣
[00:08:24.080 --> 00:08:25.480]  因為那些人
[00:08:25.480 --> 00:08:26.600]  全以色列得救
[00:08:26.600 --> 00:08:29.080]  會不會是那些人不信耶穌
[00:08:29.080 --> 00:08:30.760]  不接受恩訊稱為福音
[00:08:30.760 --> 00:08:34.760]  然後突然間一下子就得救呢?
[00:08:34.760 --> 00:08:35.480]  我覺得
[00:08:35.480 --> 00:08:37.360]  如果我們看回羅馬書的上下文
[00:08:37.360 --> 00:08:38.560]  似乎不是這樣
[00:08:38.560 --> 00:08:42.920]  似乎他所說的外族人全數進去的意思
[00:08:42.920 --> 00:08:44.560]  是說有很多不同
[00:08:44.560 --> 00:08:45.920]  其實神的心意最後就是
[00:08:45.920 --> 00:08:49.120]  萬國萬邦去敬拜祂
[00:08:49.120 --> 00:08:49.760]  對不對?
[00:08:49.760 --> 00:08:51.440]  萬國都要得到祂的救恩的時候
[00:08:51.440 --> 00:08:52.720]  就是很多這些不同的人
[00:08:52.720 --> 00:08:54.600]  都去認識神的救恩的時候
[00:08:54.600 --> 00:08:56.240]  然後不知道為什麼
[00:08:56.240 --> 00:08:57.080]  OK?
[00:08:57.080 --> 00:08:59.080]  可能就是這麼多人得到神的救恩的時候
[00:08:59.080 --> 00:09:00.440]  最後神自己的工作
[00:09:00.440 --> 00:09:02.120]  感動了祂的子民
[00:09:02.120 --> 00:09:03.720]  一早就揀選了猶太人
[00:09:03.720 --> 00:09:06.080]  以色列人去得到祂的拯救
[00:09:06.080 --> 00:09:07.880]  為什麼這麼說呢?
[00:09:07.880 --> 00:09:09.920]  其實下面經文有一點解釋
[00:09:09.920 --> 00:09:11.920]  到了二十六節的下半部分
[00:09:11.920 --> 00:09:12.960]  以及二十七節
[00:09:12.960 --> 00:09:16.760]  保羅在這裡引用了四句舊約經文
[00:09:16.760 --> 00:09:17.240]  OK
[00:09:17.240 --> 00:09:19.760]  其實第三第四句的次序
[00:09:19.760 --> 00:09:21.840]  原本的文字應該上下調轉一點
[00:09:21.840 --> 00:09:23.840]  不過這些細節我們不多說了
[00:09:23.840 --> 00:09:25.200]  他在這裡引用了四節經文
[00:09:25.200 --> 00:09:28.040]  似乎就是要解釋什麼叫做全以色列人得救
[00:09:28.040 --> 00:09:30.440]  為什麼說全以色列人最後都是會
[00:09:30.440 --> 00:09:34.480]  因著接受耶穌基督恩訊稱的福音而得救呢?
[00:09:34.480 --> 00:09:36.720]  因為你看回這幾節經文這麼說
[00:09:36.720 --> 00:09:38.920]  他一開始是提到一個拯救者
[00:09:38.920 --> 00:09:40.320]  一個救主
[00:09:40.320 --> 00:09:41.320]  我不知道
[00:09:41.320 --> 00:09:43.320]  當中我們很多人信了耶穌很久
[00:09:43.320 --> 00:09:43.920]  是不是?
[00:09:43.920 --> 00:09:45.920]  你知不知道耶穌的名字怎麼解釋呢?
[00:09:45.920 --> 00:09:47.920]  別人問你
[00:09:47.920 --> 00:09:48.520]  你信耶穌
[00:09:48.520 --> 00:09:49.800]  耶穌怎麼解釋呢?
[00:09:49.800 --> 00:09:51.640]  你回答我不懂得解釋
[00:09:51.640 --> 00:09:52.320]  大概
[00:09:52.320 --> 00:09:53.920]  舊約的上帝叫耶和華
[00:09:53.920 --> 00:09:55.800]  那他就跟著父親姓吧
[00:09:55.800 --> 00:09:57.800]  不錯得了
[00:09:58.320 --> 00:10:01.320]  因為耶穌的名字就解釋為「耶蘇」
[00:10:01.320 --> 00:10:03.320]  「耶」就指耶和華上帝
[00:10:03.320 --> 00:10:05.320]  「蘇」就是指蘇丁的字
[00:10:05.320 --> 00:10:07.320]  拉丁文蘇丁的字就是救贖
[00:10:07.320 --> 00:10:07.920]  OK?
[00:10:07.920 --> 00:10:09.720]  希臘文也差不多可以讀的了
[00:10:09.720 --> 00:10:11.320]  就是說耶和華救贖
[00:10:11.320 --> 00:10:12.520]  耶和華拯救
[00:10:12.520 --> 00:10:13.920]  耶和華救恩
[00:10:13.920 --> 00:10:14.520]  行不行?
[00:10:14.520 --> 00:10:16.720]  視乎你在動詞還是名詞上解釋
[00:10:16.720 --> 00:10:17.720]  所以你記不記得
[00:10:17.720 --> 00:10:19.120]  當耶穌出生的時候
[00:10:19.120 --> 00:10:20.320]  呃呃呃呃
[00:10:20.320 --> 00:10:21.920]  吩咐祂
[00:10:21.920 --> 00:10:24.920]  你要將這個人改名
[00:10:24.920 --> 00:10:25.920]  改成什麼名字呢?
[00:10:25.920 --> 00:10:26.720]  耶穌
[00:10:26.720 --> 00:10:29.120]  因為祂要將祂的百姓
[00:10:29.120 --> 00:10:29.720]  怎麼樣?
[00:10:29.720 --> 00:10:32.520]  從罪惡裡面救出來
[00:10:32.520 --> 00:10:33.120]  是不是?
[00:10:33.120 --> 00:10:34.520]  所以我想告訴你
[00:10:34.520 --> 00:10:35.720]  拯救者這個
[00:10:35.720 --> 00:10:37.120]  其實在經文裡面
[00:10:37.120 --> 00:10:38.720]  保羅很明顯引用這裡的時候
[00:10:38.720 --> 00:10:39.520]  就是指耶穌
[00:10:39.520 --> 00:10:42.320]  而耶穌來到的時候是什麼呢?
[00:10:42.320 --> 00:10:43.920]  原來你看到紅色的字
[00:10:43.920 --> 00:10:47.120]  就是要將這一群猶太人
[00:10:47.120 --> 00:10:47.920]  以色人
[00:10:47.920 --> 00:10:49.320]  他們不斷犯罪
[00:10:49.320 --> 00:10:50.120]  得罪上帝
[00:10:50.120 --> 00:10:53.320]  今天要將他們的不敬虔除
[00:10:53.320 --> 00:10:55.120]  要將他們的罪惡除去
[00:10:55.520 --> 00:10:57.320]  耶穌基督恩信稱義的福音
[00:10:57.320 --> 00:10:58.520]  十字架的福音
[00:10:58.520 --> 00:11:00.720]  正正就是透過祂保
[00:11:00.720 --> 00:11:02.720]  耶穌基督在十架的寶血
[00:11:02.720 --> 00:11:03.720]  叫以色列人
[00:11:03.720 --> 00:11:04.920]  叫所有
[00:11:04.920 --> 00:11:07.120]  歸順的人的罪得道徒們
[00:11:07.120 --> 00:11:07.920]  明白嗎?
[00:11:07.920 --> 00:11:09.520]  所以如果這樣看的時候
[00:11:09.520 --> 00:11:11.120]  他固然說的約
[00:11:11.120 --> 00:11:11.720]  是什麼約呢?
[00:11:11.720 --> 00:11:13.320]  就是指這個拯救者
[00:11:13.320 --> 00:11:15.120]  但是這個拯救者不是突然間來到
[00:11:15.120 --> 00:11:16.920]  他們就會突然間信主
[00:11:16.920 --> 00:11:17.920]  不是這樣的
[00:11:17.920 --> 00:11:21.320]  而是他們都會接受耶穌的救恩
[00:11:21.320 --> 00:11:23.120]  這個恩信稱義的福音
[00:11:23.120 --> 00:11:23.720]  然後呢
[00:11:23.720 --> 00:11:26.520]  追夢,最終得夢拯救
[00:11:26.520 --> 00:11:28.320]  對於我們來說
[00:11:28.320 --> 00:11:29.520]  這個不難明白
[00:11:29.520 --> 00:11:30.120]  是不是?
[00:11:30.120 --> 00:11:30.920]  你說
[00:11:30.920 --> 00:11:31.720]  猜你不到
[00:11:31.720 --> 00:11:32.920]  其實我們一直都這麼聽
[00:11:32.920 --> 00:11:33.720]  但是我想告訴你
[00:11:33.720 --> 00:11:35.120]  對於猶太人來說
[00:11:35.120 --> 00:11:36.120]  他們很難明白
[00:11:36.120 --> 00:11:37.120]  為什麼?
[00:11:37.120 --> 00:11:37.920]  特別是
[00:11:37.920 --> 00:11:39.520]  剛才上文頭那兩句
[00:11:39.520 --> 00:11:42.320]  他說以色列人裡面有一部分心眼
[00:11:42.320 --> 00:11:43.320]  其實他們覺得
[00:11:43.320 --> 00:11:44.720]  我們一直都是神的子民
[00:11:44.720 --> 00:11:45.920]  我們就在神的救恩
[00:11:45.920 --> 00:11:46.520]  我們就
[00:11:46.520 --> 00:11:48.120]  單單我們得救才對
[00:11:48.120 --> 00:11:49.120]  誰知道告訴他
[00:11:49.120 --> 00:11:49.720]  現在告訴他
[00:11:49.720 --> 00:11:50.120]  不是
[00:11:50.120 --> 00:11:52.320]  你們有一部分人心眼拒絕福音的時候
[00:11:52.320 --> 00:11:53.920]  不能夠得到神的救恩
[00:11:53.920 --> 00:11:55.120]  於是對於他們來說
[00:11:55.120 --> 00:11:57.720]  正正的概念是相反的
[00:11:57.720 --> 00:12:00.720]  外邦人首先得救
[00:12:00.720 --> 00:12:01.720]  如果全數滿了
[00:12:01.720 --> 00:12:04.120]  他們才能夠得到救贖
[00:12:04.120 --> 00:12:07.120]  這個是難以理解的
[00:12:07.120 --> 00:12:08.920]  當說到上帝的救恩
[00:12:08.920 --> 00:12:10.120]  是以色列人
[00:12:10.120 --> 00:12:12.720]  甚至外邦人都難以理解的時候
[00:12:12.720 --> 00:12:13.920]  其實我讀到這裡
[00:12:13.920 --> 00:12:15.920]  有時候我都會說
[00:12:15.920 --> 00:12:17.720]  哇,神的救恩很奇妙
[00:12:17.720 --> 00:12:19.520]  但是有時候我自己
[00:12:19.520 --> 00:12:20.720]  發生在一些
[00:12:20.720 --> 00:12:23.320]  在我生命裡面或者看到一些狀況的時候
[00:12:23.320 --> 00:12:25.320]  我就會問一個問題
[00:12:25.320 --> 00:12:26.720]  神的救恩真的這麼奇妙
[00:12:26.720 --> 00:12:27.520]  或者
[00:12:27.520 --> 00:12:32.120]  為什麼情況會是這樣呢
[00:12:32.120 --> 00:12:36.920]  看看這個相片
[00:12:36.920 --> 00:12:38.520]  這幾年裡面
[00:12:38.520 --> 00:12:39.920]  其實如果你有上網
[00:12:39.920 --> 00:12:42.520]  偶爾聽一些消息
[00:12:42.520 --> 00:12:43.920]  你就會
[00:12:43.920 --> 00:12:46.120]  會看到這些相片
[00:12:46.120 --> 00:12:47.520]  大概你看這幾張相片
[00:12:47.520 --> 00:12:49.720]  你知道我在說哪一個地方嗎
[00:12:49.720 --> 00:12:51.520]  敘利亞,對不對
[00:12:51.520 --> 00:12:54.520]  內戰
[00:12:54.520 --> 00:12:57.920]  國民逃離
[00:12:57.920 --> 00:13:00.920]  或者在國內不斷的遷徙流動
[00:13:00.920 --> 00:13:01.920]  我專門做一些相片
[00:13:01.920 --> 00:13:02.720]  細小一點的
[00:13:02.720 --> 00:13:05.120]  因為如果你真的上網看那些相片的時候
[00:13:05.120 --> 00:13:07.120]  很多,甚至是很血腥
[00:13:07.120 --> 00:13:08.120]  特別有一張相片
[00:13:08.120 --> 00:13:09.520]  我是很深印象
[00:13:09.520 --> 00:13:11.320]  就是大概幾年前
[00:13:11.320 --> 00:13:13.520]  ISIS,有沒有印象
[00:13:13.520 --> 00:13:16.120]  新聞報道都有報導的
[00:13:16.120 --> 00:13:17.520]  前面穿橙色衣服的那一群
[00:13:17.520 --> 00:13:19.320]  你知道是什麼人嗎
[00:13:19.320 --> 00:13:20.920]  基督徒
[00:13:20.920 --> 00:13:22.720]  為什麼這些相片會這麼有印象呢
[00:13:22.720 --> 00:13:23.720]  就是剛剛
[00:13:23.720 --> 00:13:24.920]  正正是兩年前的時候
[00:13:24.920 --> 00:13:26.720]  我還在屯門堂
[00:13:26.720 --> 00:13:29.920]  帶屯門堂的弟兄姊妹去聖地的時候
[00:13:29.920 --> 00:13:31.320]  在其中一間教會
[00:13:31.320 --> 00:13:33.520]  他就做了一個很大幅的 banner
[00:13:33.520 --> 00:13:35.320]  把這張相片擺了出來
[00:13:35.320 --> 00:13:36.520]  他說請你禱告
[00:13:36.520 --> 00:13:37.520]  紀念他們
[00:13:37.520 --> 00:13:40.920]  Because they are our brothers
[00:13:40.920 --> 00:13:42.320]  我不知道這位弟兄姊妹
