
[00:00:00.000 --> 00:00:02.960]  在美國紐約的曼哈頓區
[00:02:06.240 --> 00:02:08.160]  用刀擊殺
[00:02:08.160 --> 00:02:10.200]  進行殺滅
[00:02:10.200 --> 00:02:12.000]  沒有留下一個
[00:02:12.000 --> 00:02:14.080]  還不是?種族清洗
[00:02:14.080 --> 00:02:16.560]  種族滅絕
[00:02:16.560 --> 00:02:18.160]  1099年
[00:02:18.160 --> 00:02:21.560]  當十字軍攻陷曾經
[00:02:21.560 --> 00:02:25.160]  一段時間被回教徒佔領的耶路撒冷的時候
[00:02:25.160 --> 00:02:28.680]  他就是在耶路撒冷裡面進行大屠殺
[00:02:28.680 --> 00:02:31.360]  當年十字軍所引用的
[00:02:31.360 --> 00:02:34.520]  也是《藥書話記》作為聖經根據
[00:02:34.520 --> 00:02:37.360]  這些描述再加上十字軍的
[00:02:37.360 --> 00:02:40.440]  用神的名字去進行的血腥步向
[00:02:40.440 --> 00:02:43.760]  令到我們可能感到有點不安
[00:02:43.760 --> 00:02:45.640]  一個善良的神
[00:02:45.640 --> 00:02:48.800]  為什麼會發起一些種族滅絕的戰爭呢?
[00:02:48.800 --> 00:02:51.880]  究竟我們的神是一個什麼的神呢?
[00:02:51.880 --> 00:02:54.640]  如果我們不處理這個問題
[00:02:54.640 --> 00:02:58.240]  這個問題可能成為我們以後聆聽神的聲音
[00:02:58.240 --> 00:03:00.880]  明白神的心意的阻礙
[00:03:00.880 --> 00:03:05.280]  就好像這個美國人聽不到善叫聲一樣
[00:03:05.280 --> 00:03:08.080]  如果我們要嘗試處理面對這些問題
[00:03:08.080 --> 00:03:10.440]  我們先要問兩個問題
[00:03:10.440 --> 00:03:11.240]  第一
[00:03:11.240 --> 00:03:16.120]  約瑟克時代古代中東的征服的戰爭模式
[00:03:16.120 --> 00:03:17.680]  究竟是怎麼樣的呢?
[00:03:17.680 --> 00:03:19.160]  第二個問題就是
[00:03:19.160 --> 00:03:21.640]  究竟誰是以色列人呢?
[00:03:21.640 --> 00:03:23.600]  我們先回答第一個問題
[00:03:23.600 --> 00:03:26.720]  約瑟克時代古代中東的征服的戰爭
[00:03:26.720 --> 00:03:28.120]  究竟是怎麼樣打的呢?
[00:03:28.120 --> 00:03:30.880]  我們先看《約瑟克記》第十章
[00:03:30.880 --> 00:03:32.960]  三十六至三十七節
[00:03:32.960 --> 00:03:34.840]  第一節你看到的我們一起讀
[00:03:34.840 --> 00:03:36.080]  一二三
[00:03:36.080 --> 00:03:38.560]  約瑟克和以色列眾人
[00:03:38.560 --> 00:03:41.520]  從伊基倫上希伯倫去
[00:03:41.520 --> 00:03:43.120]  攻打者城
[00:03:43.120 --> 00:03:47.960]  就奪了希伯倫和屬希伯倫的諸城邑
[00:03:47.960 --> 00:03:51.120]  用刀將城中的人與王
[00:03:51.120 --> 00:03:55.560]  並那些城邑中的人口都擊殺了
[00:03:55.560 --> 00:03:57.800]  沒有留下一個
[00:03:57.800 --> 00:04:01.000]  是照他向伊基倫所行的
[00:04:01.000 --> 00:04:05.400]  把城中的一切人口進行殺滅
[00:04:05.400 --> 00:04:08.000]  就像剛才那三個字
[00:04:08.000 --> 00:04:10.920]  希伯倫字不斷地出現
[00:04:10.920 --> 00:04:13.720]  用刀殺滅擊殺沒有留下一個
[00:04:13.720 --> 00:04:15.160]  那就真的殺光了
[00:04:15.160 --> 00:04:16.680]  沒有留下一個,是不是?
[00:04:16.680 --> 00:04:17.960]  好了,我們繼續看
[00:04:17.960 --> 00:04:20.640]  《約瑟克記》第十四章
[00:04:20.640 --> 00:04:22.280]  十二至十三節
[00:04:22.280 --> 00:04:24.240]  我們一起讀,一二三
[00:04:24.240 --> 00:04:29.760]  求你將耶和華那日應許我的者山地給我
[00:04:29.760 --> 00:04:32.080]  那裡有亞立族人
[00:04:32.080 --> 00:04:35.240]  並寬大堅固的城
[00:04:35.240 --> 00:04:37.360]  你也曾聽見了
[00:04:37.360 --> 00:04:42.600]  或者耶和華照他所應許的與我同在
[00:04:42.600 --> 00:04:45.360]  我就把他們趕出去
[00:04:45.360 --> 00:04:50.480]  於是約瑟亞為阿夫利的兒子加勒祝福
[00:04:50.480 --> 00:04:53.360]  將希伯倫給他為業
[00:04:53.360 --> 00:04:58.640]  這個聖經就是加勒向約瑟亞求分地的請求
[00:04:58.640 --> 00:05:00.720]  約瑟亞答應了他
[00:05:00.720 --> 00:05:02.480]  將什麼地方賜給他
[00:05:02.480 --> 00:05:04.240]  希伯倫,有沒有聽過?
[00:05:04.240 --> 00:05:05.440]  剛才第十章裡面
[00:05:05.440 --> 00:05:07.000]  希伯倫賜給他
[00:05:07.000 --> 00:05:08.480]  但是你要希伯倫
[00:05:08.480 --> 00:05:10.600]  你要將那裡的居民趕走
[00:05:10.600 --> 00:05:11.800]  剛才不是說
[00:05:11.800 --> 00:05:14.360]  希伯倫那裡所有的人都殺光了嗎?
[00:05:14.360 --> 00:05:15.840]  一個不留
[00:05:15.840 --> 00:05:18.440]  為什麼現在還有人被他趕走呢?
[00:05:18.440 --> 00:05:19.400]  換句話說
[00:05:19.400 --> 00:05:24.600]  其實當中當時的戰爭模式不是我們想像的
[00:05:24.600 --> 00:05:26.680]  其實當時的戰爭模式是怎樣的?
[00:05:26.680 --> 00:05:27.880]  又或者去研究
[00:05:27.880 --> 00:05:32.560]  其實當時如果征服的大軍就快來襲的時候
[00:05:32.560 --> 00:05:35.400]  城裡面大部分的居民
[00:05:35.400 --> 00:05:37.200]  那些不關他們的事的
[00:05:37.200 --> 00:05:41.520]  就會四散到附近的山區叢林那裡躲起來
[00:05:41.520 --> 00:05:43.120]  如果大家記得
[00:05:43.120 --> 00:05:44.280]  拉合的時候
[00:05:44.280 --> 00:05:46.280]  他教那兩個探子怎麼做
[00:05:46.280 --> 00:05:50.120]  你靜靜的走到附近的山區那裡躲起來
[00:05:50.120 --> 00:05:51.480]  讓那些追捕你的那些人
[00:05:51.480 --> 00:05:53.320]  散了你就可以走了
[00:05:53.320 --> 00:05:55.200]  其實是一樣的模式
[00:05:55.200 --> 00:05:57.080]  所以大部分人都散了
[00:05:57.080 --> 00:05:58.600]  剩下的是什麼人呢?
[00:05:58.600 --> 00:05:59.920]  我跟你拼了
[00:05:59.920 --> 00:06:02.360]  我決意要跟你打過
[00:06:02.360 --> 00:06:06.680]  我決意要跟你打贏你為止
[00:06:06.680 --> 00:06:07.840]  要麼你打贏我
[00:06:07.840 --> 00:06:09.040]  要麼我打贏你
[00:06:09.040 --> 00:06:13.600]  林信我們一起看看約書亞記第8章15至17節
[00:06:13.600 --> 00:06:15.240]  等待我們看到一起讀
[00:06:15.240 --> 00:06:16.280]  1、2、3
[00:06:16.280 --> 00:06:21.240]  約書亞和以色列眾人在他們面前裝扮
[00:06:21.240 --> 00:06:25.000]  往那通曠夜的路逃跑
[00:06:25.000 --> 00:06:28.600]  城內的眾民都被招聚
[00:06:28.600 --> 00:06:29.960]  追趕他們
[00:06:29.960 --> 00:06:32.400]  艾成人追趕的時候
[00:06:32.400 --> 00:06:35.360]  就被引誘離開城
[00:06:35.360 --> 00:06:41.520]  艾成和伯特利城沒有一人不出來追趕以色列人的
[00:06:41.520 --> 00:06:46.640]  撇開躺開的城門去追趕以色列人
[00:06:46.640 --> 00:06:47.960]  等待我們看到這裡
[00:06:47.960 --> 00:06:50.960]  就是約書亞攻打艾成的時候
[00:06:50.960 --> 00:06:52.520]  他炸敗
[00:06:52.520 --> 00:06:54.600]  然後引誘那些人出城
[00:06:54.600 --> 00:06:57.400]  留意如果真的有很多無辜的平民
[00:06:57.400 --> 00:06:59.480]  無辜的被捲入戰爭
[00:06:59.480 --> 00:07:00.560]  說不關我們時間
[00:07:00.560 --> 00:07:01.320]  我們很慘的
[00:07:01.320 --> 00:07:02.920]  困在裡面被人困住
[00:07:02.920 --> 00:07:04.760]  接著就被人殺了
[00:07:04.760 --> 00:07:06.000]  不是的
[00:07:06.000 --> 00:07:07.360]  如果真的有那麼多無辜的平民
[00:07:07.360 --> 00:07:08.200]  你想一下
[00:07:08.200 --> 00:07:10.960]  你看看有哪些全部的人
[00:07:10.960 --> 00:07:14.640]  衝出來去追殺炸敗的以色列人
[00:07:14.640 --> 00:07:17.160]  還好戰到連城門都不關了
[00:07:17.160 --> 00:07:19.640]  殺了 殺了 殺了
[00:07:19.640 --> 00:07:20.560]  換句話說
[00:07:20.560 --> 00:07:22.560]  其實可想而知
[00:07:22.560 --> 00:07:28.160]  其實當時那些的戰爭的確是有嚴重的死傷
[00:07:28.160 --> 00:07:29.760]  因為肉搏
[00:07:29.760 --> 00:07:31.120]  跟你搏命
[00:07:31.120 --> 00:07:34.120]  但是並不是種族滅絕
[00:07:34.120 --> 00:07:36.040]  被殺的人是什麼人呢
[00:07:36.040 --> 00:07:39.560]  我決意抗拒神的旨意
[00:07:39.560 --> 00:07:44.240]  我選擇將自己交在神審判的手中
[00:07:44.240 --> 00:07:46.120]  這是第一個問題
[00:07:46.120 --> 00:07:48.360]  第二個問題我們要回答
[00:07:48.360 --> 00:07:51.040]  神將應許之地賜給以色列人
[00:07:51.040 --> 00:07:53.560]  究竟誰是以色列人呢
[00:07:53.560 --> 00:07:56.080]  所謂的種族滅絕是一個民族
[00:07:56.080 --> 00:07:58.160]  要完全消滅另一個民族
[00:07:58.160 --> 00:08:01.880]  是毫無機會去妥協
[00:08:01.880 --> 00:08:05.680]  毫無機會去包容接納的
[00:08:05.680 --> 00:08:07.560]  這個是種族滅絕
[00:08:07.560 --> 00:08:09.880]  有一個記載在加南地的戰爭
[00:08:09.880 --> 00:08:13.000]  就是神將應許之地賜給以色列人
[00:08:13.000 --> 00:08:15.920]  究竟誰是以色列人呢
[00:08:15.920 --> 00:08:17.720]  加南地原本的居民
[00:08:17.720 --> 00:08:19.800]  是不是毫無選擇
[00:08:19.800 --> 00:08:21.360]  坐以待斃
[00:08:21.360 --> 00:08:24.240]  等著被人去屠殺呢
[00:08:24.240 --> 00:08:26.760]  等著被人去消滅呢
[00:08:26.760 --> 00:08:28.080]  並不是的
[00:08:28.080 --> 00:08:29.360]  我們一起看約書亞記
[00:08:29.360 --> 00:08:32.280]  八章三十二至三十三節
[00:08:32.280 --> 00:08:33.160]  我們一起讀好嗎
[00:08:33.160 --> 00:08:34.560]  一二三
[00:08:34.560 --> 00:08:36.560]  約書亞在那裡
[00:08:36.560 --> 00:08:39.160]  當著以色列人面前
[00:08:39.160 --> 00:08:43.600]  將摩西所寫的律法抄寫在石頭上
[00:08:43.600 --> 00:08:44.960]  以色列眾人
[00:08:44.960 --> 00:08:46.880]  無論是本地人
[00:08:46.880 --> 00:08:49.600]  是寄居的和長老
[00:08:49.600 --> 00:08:50.560]  官長
[00:08:50.560 --> 00:08:52.000]  並審判官
[00:08:52.000 --> 00:08:55.200]  都站在約書亞兩旁
[00:08:55.200 --> 00:08:58.080]  這裡是約書亞打完仗之後
[00:08:58.080 --> 00:09:01.560]  在那個地方去宣告神的律法
[00:09:01.560 --> 00:09:03.280]  他向什麼人宣告
[00:09:03.280 --> 00:09:04.840]  以色列人
[00:09:04.840 --> 00:09:07.200]  留下的以色列人包括什麼
[00:09:07.200 --> 00:09:10.600]  本地的和寄居的
[00:09:10.600 --> 00:09:12.080]  會說不是以色列人
[00:09:12.080 --> 00:09:13.560]  我血統是以色列人
[00:09:13.560 --> 00:09:15.000]  那隻是以色列人
[00:09:15.000 --> 00:09:15.840]  他在說什麼
[00:09:15.840 --> 00:09:16.880]  本地人和寄居
[00:09:16.880 --> 00:09:17.600]  就是什麼
[00:09:17.600 --> 00:09:18.920]  外邦人
[00:09:18.920 --> 00:09:21.080]  會說我們所想的以色列人
[00:09:21.080 --> 00:09:24.400]  不是我們所想像的
[00:09:24.400 --> 00:09:26.360]  不是一個封閉的群體
[00:09:26.360 --> 00:09:28.200]  是一個開放的群體
[00:09:28.200 --> 00:09:29.360]  還有什麼呢
[00:09:29.360 --> 00:09:30.080]  換句話說
[00:09:30.080 --> 00:09:32.000]  其實加南地的原居民
[00:09:32.000 --> 00:09:33.840]  是絕對有得選擇的
[00:09:33.840 --> 00:09:35.640]  有得選擇歸向神
[00:09:35.640 --> 00:09:38.520]  以致他們成為以色列人
[00:09:38.520 --> 00:09:41.120]  其實整個《卷約書亞記》
[00:09:41.120 --> 00:09:45.920]  作者用了百分之一的聖經的篇幅
[00:09:45.920 --> 00:09:47.560]  去形容兩批人
[00:09:47.560 --> 00:09:49.360]  第一批人就是拉合
[00:09:49.360 --> 00:09:50.560]  和他的族人
[00:09:50.560 --> 00:09:54.200]  第二批人就是欺騙人
[00:09:54.200 --> 00:09:55.960]  拉合和欺騙人
[00:09:55.960 --> 00:09:57.240]  相似的
[00:09:57.240 --> 00:09:59.120]  他們共同相似的
[00:09:59.120 --> 00:10:01.680]  他們都是用欺騙的手法
[00:10:01.680 --> 00:10:02.880]  騙人
[00:10:02.880 --> 00:10:05.760]  結果去換取他們自己整個族
[00:10:05.760 --> 00:10:08.200]  整個民族被拯救
[00:10:08.200 --> 00:10:11.280]  拉合就是欺騙耶利哥的守軍
[00:10:11.280 --> 00:10:14.200]  而欺騙人就是欺騙以色列人
[00:10:14.200 --> 00:10:16.120]  會說這兩批人
[00:10:16.120 --> 00:10:17.960]  都是不惜一切
[00:10:17.960 --> 00:10:20.120]  尋求同神建立關係
[00:10:20.120 --> 00:10:23.120]  以致他整個民族被拯救
[00:10:23.120 --> 00:10:25.680]  可能有些頂子說不是
[00:10:25.680 --> 00:10:26.920]  他們騙人
[00:10:26.920 --> 00:10:28.680]  他們說謊
[00:10:28.680 --> 00:10:30.320]  頂子說是的
[00:10:30.320 --> 00:10:31.440]  騙人是不好的
[00:10:31.440 --> 00:10:33.040]  說謊是不好的
[00:10:33.040 --> 00:10:37.000]  不過如果神突然間改變他這個原則
[00:10:37.000 --> 00:10:39.240]  說謊就不得救
[00:10:39.240 --> 00:10:40.360]  我想這裡我們
[00:10:40.360 --> 00:10:41.200]  包括我自己
[00:10:41.200 --> 00:10:44.800]  有誰敢舉手我一定得救
[00:10:44.800 --> 00:10:47.440]  神的心究竟是怎樣
[00:10:47.440 --> 00:10:52.960]  神的心是原來他很想跟接納欺騙人
[00:10:52.960 --> 00:10:55.520]  很想跟欺騙人建立關係
[00:10:55.520 --> 00:10:57.840]  我們一起看三節的聖經
[00:10:57.840 --> 00:11:00.880]  約瑟記九章二十一節
[00:11:00.880 --> 00:11:02.000]  看到我們一起讀
[00:11:02.000 --> 00:11:03.240]  一二三
[00:11:03.240 --> 00:11:05.520]  首領又對會眾說
[00:11:05.520 --> 00:11:07.720]  要容他們活著
[00:11:07.720 --> 00:11:11.280]  於是他們為傳媒眾著了
[00:11:11.280 --> 00:11:13.560]  劈柴挑水的人
[00:11:13.560 --> 00:11:18.480]  正如首領對他們所說的
[00:11:18.480 --> 00:11:20.840]  欺騙人騙了以色列人
[00:11:20.840 --> 00:11:22.680]  所以他沒有被毀滅
[00:11:22.680 --> 00:11:28.200]  但是他們要成為整個以色列民族的奴隸
[00:11:28.200 --> 00:11:30.600]  約書亞後來都是這樣說
[00:11:30.600 --> 00:11:33.800]  不過約書亞說這句話的時候
[00:11:33.800 --> 00:11:36.160]  欺騙人所服侍的地方有些不同
[00:11:36.160 --> 00:11:39.320]  我們一起看約書亞記九章二十三節
[00:11:39.320 --> 00:11:39.840]  我們一起讀
[00:11:39.840 --> 00:11:40.880]  一二三
[00:11:40.880 --> 00:11:44.080]  現在你們是被奏助的
[00:11:44.080 --> 00:11:48.680]  你們中間的人必不斷了作奴僕
[00:11:48.680 --> 00:11:53.320]  為我神的殿作劈柴挑水的人
[00:11:53.320 --> 00:11:55.840]  你有沒有留意他們服侍的地方不同了
[00:11:55.840 --> 00:11:58.080]  再不是傳媒眾的奴隸
[00:11:58.080 --> 00:12:00.320]  而是神的殿
[00:12:00.320 --> 00:12:02.640]  又跟神拉近了很多
[00:12:02.640 --> 00:12:04.160]  我們繼續看下去
[00:12:04.160 --> 00:12:05.960]  約書亞記九章二十七節
[00:12:05.960 --> 00:12:06.480]  我們一起讀
[00:12:06.480 --> 00:12:07.480]  一二三
[00:12:07.480 --> 00:12:10.240]  當日約書亞使他們在耶和華
[00:12:10.240 --> 00:12:12.600]  所要選擇的地方
[00:12:12.600 --> 00:12:18.120]  為惠宗和耶和華的壇作劈柴挑水的人
[00:12:18.120 --> 00:12:19.840]  直到今天
[00:12:19.840 --> 00:12:21.560]  有沒有留意又不同了
[00:12:21.560 --> 00:12:22.680]  又不是神的殿
[00:12:22.680 --> 00:12:23.960]  不是這麼寬了
[00:12:23.960 --> 00:12:27.600]  接著很近神的壇前
[00:12:27.600 --> 00:12:30.080]  去到神的祭壇面前
[00:12:30.080 --> 00:12:33.040]  惠宗再不是重點
[00:12:33.040 --> 00:12:34.800]  惠宗怎麼被服侍
[00:12:34.800 --> 00:12:36.480]  是他要來到祭壇那裡
[00:12:36.480 --> 00:12:39.200]  獻祭才被服侍
[00:12:39.200 --> 00:12:43.120]  惠宗說神和欺騙人的關係
[00:12:43.120 --> 00:12:44.240]  一路一路你見
[00:12:44.240 --> 00:12:46.120]  一路一路這樣親近
[00:12:46.120 --> 00:12:49.440]  等於你看不看到神的心是怎樣
[00:12:49.440 --> 00:12:51.360]  不理你什麼的過去
[00:12:51.360 --> 00:12:52.720]  神一樣接納
[00:12:52.720 --> 00:12:55.600]  並且神的心是很想
[00:12:55.600 --> 00:12:57.840]  跟你建立一個很親密的關係
[00:12:57.840 --> 00:12:59.960]  等於不止是這樣
[00:12:59.960 --> 00:13:01.560]  當五王聚集
[00:13:01.560 --> 00:13:05.320]  上個星期帕薩利人說五王之戰
[00:13:05.320 --> 00:13:08.320]  當五王聚集要重重地
[00:13:08.320 --> 00:13:10.840]  嚴懲欺騙人的背面的時候
[00:13:10.840 --> 00:13:13.080]  神就是感動約書馬第一時間
[00:13:13.080 --> 00:13:14.120]  什麼都不理
[00:13:14.120 --> 00:13:17.680]  第一時間就去救援欺騙人
[00:13:17.680 --> 00:13:22.280]  事實上約書馬第十章所形容的五王之戰
[00:13:22.280 --> 00:13:24.080]  它的本質不是約書馬
[00:13:24.080 --> 00:13:28.240]  以及以色列人主動攻擊當時的部族
[00:13:28.240 --> 00:13:30.880]  其實五王之戰的主因
[00:13:30.880 --> 00:13:32.200]  它的本質是什麼
[00:13:32.200 --> 00:13:35.760]  因為神和以色列人接納欺騙人
[00:13:35.760 --> 00:13:36.960]  那些人攻擊欺騙人
[00:13:36.960 --> 00:13:39.040]  所以他們守承諾
[00:13:39.040 --> 00:13:40.160]  去拯救他們
[00:13:40.160 --> 00:13:42.000]  所以發生了這樣的戰爭
[00:13:42.000 --> 00:13:46.520]  你看不看到神的心
[00:13:46.520 --> 00:13:48.400]  所以整個以色列民族
[00:13:48.400 --> 00:13:50.880]  就不是一個封閉
[00:13:50.880 --> 00:13:52.240]  趕你
[00:13:52.240 --> 00:13:53.600]  批評你
[00:13:53.600 --> 00:13:55.080]  拒絕你
[00:13:55.080 --> 00:13:56.280]  我要殺光你
[00:13:56.280 --> 00:13:57.640]  不是這樣的
[00:13:57.640 --> 00:14:00.760]  整個以色列民族所謂的以色列人是
[00:14:00.760 --> 00:14:02.320]  開放
[00:14:02.320 --> 00:14:03.520]  接納
[00:14:03.520 --> 00:14:06.560]  任何人都可以加入
[00:14:06.560 --> 00:14:09.360]  任何人都可以加入神的家庭
[00:14:09.360 --> 00:14:11.800]  任何人無論你什麼背景
[00:14:11.800 --> 00:14:12.840]  什麼出身
[00:14:12.840 --> 00:14:15.360]  都可以加入這個大家庭
[00:14:15.360 --> 00:14:17.360]  成為我們的一分子
[00:14:17.360 --> 00:14:19.440]  唯一的條件就是
[00:14:19.440 --> 00:14:21.760]  你願意接納神
[00:14:21.760 --> 00:14:23.240]  毀身給神
[00:14:23.240 --> 00:14:25.440]  跟祂親近
[00:14:25.440 --> 00:14:26.040]  所以頂子梅
[00:14:26.040 --> 00:14:29.360]  今天你跟神的關係是怎樣的
[00:14:29.360 --> 00:14:33.480]  你有沒有一些東西在你心裡卡住
[00:14:33.480 --> 00:14:36.960]  可能你覺得沒辦法去接納自己
[00:14:36.960 --> 00:14:39.880]  又或者你覺得神都不會接納你
[00:14:39.880 --> 00:14:42.720]  今天神要跟你說
[00:14:42.720 --> 00:14:45.120]  神是封舍恩典
[00:14:45.120 --> 00:14:47.120]  神跟你建立這個關係
[00:14:47.120 --> 00:14:48.440]  神的接納你
[00:14:48.440 --> 00:14:50.520]  不是你的過去
[00:14:50.520 --> 00:14:51.880]  不是你的出身
[00:14:51.880 --> 00:14:53.320]  不是你的背景
[00:14:53.320 --> 00:14:56.360]  也都不是因為你做了什麼去接納你
[00:14:56.360 --> 00:15:00.280]  神接納你是你決定接納祂
[00:15:00.280 --> 00:15:01.440]  跟從祂
[00:15:01.440 --> 00:15:03.680]  一生決意跟從祂
[00:15:03.680 --> 00:15:05.000]  神就與你同在
[00:15:05.000 --> 00:15:07.760]  頂子梅這個就是神的心
[00:15:07.760 --> 00:15:09.720]  其實約書亞記
[00:15:09.720 --> 00:15:14.240]  是跟整本聖經的信息是連繫在一起的
[00:15:14.240 --> 00:15:15.480]  不是獨特出來的
[00:15:15.480 --> 00:15:17.040]  它的信息很特別
[00:15:17.040 --> 00:15:19.320]  其實約書亞記是反映著
[00:15:19.320 --> 00:15:22.440]  整本聖經神要跟我們說的信息
[00:15:22.440 --> 00:15:26.160]  其實神很早已經形容自己了
[00:15:26.160 --> 00:15:27.680]  這幫以色列人
[00:15:27.680 --> 00:15:30.040]  是離開埃及進入英許之地神
[00:15:30.040 --> 00:15:32.200]  神早都說祂是一個什麼神
[00:15:32.200 --> 00:15:34.600]  我們一起看出埃及記三十四章
[00:15:34.600 --> 00:15:35.720]  六至七節
[00:15:35.720 --> 00:15:36.600]  等節目我們一起讀
[00:15:36.600 --> 00:15:37.480]  一二三
[00:15:37.480 --> 00:15:42.200]  耶和華在摩西面前宣告說
[00:15:42.200 --> 00:15:44.200]  耶和華 耶和華
[00:15:44.200 --> 00:15:47.600]  是有言文有恩典的神
[00:15:47.600 --> 00:15:49.080]  不輕易發露
[00:15:49.080 --> 00:15:52.440]  並有豐盛的慈愛和誠實
[00:15:52.440 --> 00:15:55.120]  為千萬人存留慈愛
[00:15:55.120 --> 00:15:56.720]  赦免罪孽
[00:15:56.720 --> 00:15:58.800]  過犯和罪惡
[00:15:58.800 --> 00:16:02.200]  萬不以有罪的為無罪
[00:16:02.200 --> 00:16:04.560]  必追討他的罪
[00:16:04.560 --> 00:16:08.240]  自父及子直到三四代
[00:16:08.240 --> 00:16:11.440]  等節目你留意經文的篇幅
[00:16:11.440 --> 00:16:13.360]  什麼佔多
[00:16:13.360 --> 00:16:14.880]  什麼佔少
[00:16:14.880 --> 00:16:16.920]  神的豐盛慈愛
[00:16:16.920 --> 00:16:19.560]  我覺得最低限度佔了八成以上
[00:16:19.560 --> 00:16:22.520]  在這一段短短的聖經裡面
[00:16:22.520 --> 00:16:23.440]  接著
[00:16:23.440 --> 00:16:25.280]  萬不以有罪為無罪
[00:16:25.280 --> 00:16:26.640]  就是神的公義
[00:16:26.640 --> 00:16:30.400]  神的公義是祂一定會審判的
[00:16:30.400 --> 00:16:33.160]  所以約書亞記其實在描述
[00:16:33.160 --> 00:16:38.280]  神的公義對那些加林人罪行滔天
[00:16:38.280 --> 00:16:40.160]  硬著心不肯悔改
[00:16:40.160 --> 00:16:42.160]  所以約書亞記加林地的戰爭
[00:16:42.220 --> 00:16:46.340]  就是代表神對加南人的審判
[00:16:46.340 --> 00:16:51.860]  約書亞記也都預示著耶穌第二次回來的審判的工作
[00:16:51.860 --> 00:16:54.220]  耶穌第一次來是為我們釘十字架
[00:16:54.220 --> 00:16:55.220]  那個拯救
[00:16:55.220 --> 00:16:58.220]  祂第二次來就不是拯救
[00:16:58.220 --> 00:16:59.980]  就是審判
[00:16:59.980 --> 00:17:04.140]  所以其實如果你連接新舊約聖經
[00:17:04.140 --> 00:17:05.900]  那個神都是一致的
[00:17:05.900 --> 00:17:07.300]  有封聖的詞外
[00:17:07.300 --> 00:17:08.900]  祂也是公義會審判的
[00:17:08.900 --> 00:17:10.860]  我們看羅馬書一章十八節
[00:17:10.860 --> 00:17:12.540]  我們一起讀,一二三
[00:17:12.540 --> 00:17:14.540]  原來神的憤怒
[00:17:14.540 --> 00:17:19.500]  從天上顯明在一切不乾不義的人身上
[00:17:19.500 --> 00:17:23.900]  就是那些行不義阻擋真理的人
[00:17:23.900 --> 00:17:25.940]  神的憤怒就是神的審判
