
[00:00:00.000 --> 00:00:02.000]  各位影子每日早晨
[00:02:59.000 --> 00:03:02.000]  有一個祈禱守望的服侍
[00:03:02.000 --> 00:03:05.000]  不知道大家知不知道有這個服侍呢?
[00:03:05.000 --> 00:03:08.000]  我剛剛來到燒浸的時候
[00:03:08.000 --> 00:03:10.000]  參與過一次
[00:03:10.000 --> 00:03:13.000]  是週五崇拜的祈禱的服侍
[00:03:13.000 --> 00:03:16.000]  有幾位姐妹來到浸池後面
[00:03:16.000 --> 00:03:19.000]  進了一間房間裡
[00:03:19.000 --> 00:03:23.000]  那裡放滿了很多屬靈的書籍
[00:03:23.000 --> 00:03:27.000]  我們用了大概30分鐘
[00:03:27.000 --> 00:03:30.000]  先跟自己有一點分享
[00:03:30.000 --> 00:03:32.000]  代討的事
[00:03:32.000 --> 00:03:35.000]  然後就以整個的祈禱
[00:03:35.000 --> 00:03:38.000]  托住這個崇拜的過程
[00:03:38.000 --> 00:03:40.000]  包括有司職人員
[00:03:40.000 --> 00:03:43.000]  以及港元的信息分享
[00:03:43.000 --> 00:03:46.000]  又讓聖靈保守著參與
[00:03:46.000 --> 00:03:48.000]  這個崇拜的頂姐妹
[00:03:48.000 --> 00:03:51.000]  有一顆受教的心
[00:03:51.000 --> 00:03:53.000]  我也見過一些教會
[00:03:53.000 --> 00:03:54.000]  其實燒浸也是
[00:03:54.000 --> 00:03:57.000]  燒浸在特別宣講信息之後
[00:03:57.000 --> 00:03:59.000]  如果有呼召的時候
[00:03:59.000 --> 00:04:03.000]  祈禱隊也會站在台前面
[00:04:03.000 --> 00:04:05.000]  等待大家
[00:04:05.000 --> 00:04:07.000]  看看有沒有需要
[00:04:07.000 --> 00:04:10.000]  就是為頂姐妹去祈禱
[00:04:10.000 --> 00:04:11.000]  情況就好像
[00:04:11.000 --> 00:04:14.000]  故事裡面的牧者那樣
[00:04:14.000 --> 00:04:16.000]  只不過我們一班的祈禱隊
[00:04:16.000 --> 00:04:20.000]  他們沒有將免費代討的牌
[00:04:20.000 --> 00:04:21.000]  放出來
[00:04:21.000 --> 00:04:24.000]  或者掛在身上
[00:04:24.000 --> 00:04:28.000]  我們一起同心去禱告
[00:04:28.000 --> 00:04:30.000]  愛我們的主
[00:04:30.000 --> 00:04:32.000]  我們呼求祢
[00:04:32.000 --> 00:04:34.000]  求祢保守我們的心懷意念
[00:04:34.000 --> 00:04:37.000]  讓我們專心去仰望祢
[00:04:37.000 --> 00:04:40.000]  有夠神與我們眾人同在
[00:04:40.000 --> 00:04:44.000]  與孩子的服侍都蒙神的月立
[00:04:44.000 --> 00:04:45.000]  我們感謝祢
[00:04:45.000 --> 00:04:48.000]  祈禱是奉主耶穌基督得勝的名祈求
[00:04:48.000 --> 00:04:50.000]  阿們
[00:04:50.000 --> 00:04:52.000]  首先我們介紹一下
[00:04:52.000 --> 00:04:54.000]  這段經文的背景
[00:04:54.000 --> 00:04:58.000]  《指導行傳》是路加醫生所寫的
[00:04:58.000 --> 00:05:02.000]  與《路加福音》合稱為前後書
[00:05:02.000 --> 00:05:06.000]  內容是從主耶穌將要升天
[00:05:06.000 --> 00:05:09.000]  交付的大使命開始的
[00:05:09.000 --> 00:05:12.000]  整卷書就是介紹使徒
[00:05:12.000 --> 00:05:15.000]  如何將這個使命實踐出來
[00:05:15.000 --> 00:05:17.000]  先在耶路撒冷
[00:05:17.000 --> 00:05:19.000]  猶大全地
[00:05:19.000 --> 00:05:20.000]  以及撒馬利亞
[00:05:20.000 --> 00:05:24.000]  直到地極去作主的見證
[00:05:24.000 --> 00:05:28.000]  當時自教會成立之後
[00:05:28.000 --> 00:05:33.000]  信徒的人數就很大地增加
[00:05:33.000 --> 00:05:36.000]  福音傳遍耶路撒冷
[00:05:36.000 --> 00:05:38.000]  接著因為逼迫
[00:05:38.000 --> 00:05:41.000]  門徒分散不同的地方
[00:05:41.000 --> 00:05:45.000]  教會因而要紮根在猶太全地
[00:05:45.000 --> 00:05:48.000]  以及撒馬利亞各個地方
[00:05:48.000 --> 00:05:50.000]  這也是記載在《使徒行傳》
[00:05:50.000 --> 00:05:53.000]  第8章至第12章
[00:05:53.000 --> 00:05:57.000]  安提柯教會建立之後
[00:05:57.000 --> 00:06:00.000]  因著教會的意象
[00:06:00.000 --> 00:06:03.000]  安提柯教會逐漸成為
[00:06:03.000 --> 00:06:07.000]  對外邦宣教的中心
[00:06:07.000 --> 00:06:11.000]  從《使徒行傳》第13章開始
[00:06:11.000 --> 00:06:15.000]  經文集中於保羅宣教的工作
[00:06:15.000 --> 00:06:18.000]  直至宣講神的道
[00:06:18.000 --> 00:06:21.000]  教會在十年期間
[00:06:21.000 --> 00:06:24.000]  演變成為一個兼容
[00:06:24.000 --> 00:06:28.000]  猶太人及外邦人的群體
[00:06:28.000 --> 00:06:33.000]  安提柯教會的出現及人數激增
[00:06:33.000 --> 00:06:37.000]  正好是見證著演變的過程
[00:06:37.000 --> 00:06:40.000]  從這五字經文當中
[00:06:40.000 --> 00:06:44.000]  今天會分為兩個重點跟大家分享
[00:06:44.000 --> 00:06:48.000]  第一個重點是聆聽聖靈的說話
[00:06:48.000 --> 00:06:52.000]  經文是《使徒行傳》第13章1至3節
[00:06:52.000 --> 00:06:55.000]  我們先看第一個重點
[00:06:55.000 --> 00:06:58.000]  安提柯教會的成立
[00:06:58.000 --> 00:07:05.000]  其實是由一班講希臘話及猶太裔的信徒
[00:07:05.000 --> 00:07:08.000]  所做的福音工作來促成的
[00:07:08.000 --> 00:07:11.000]  它的組合有猶太人
[00:07:11.000 --> 00:07:13.000]  亦有外邦人在裏面
[00:07:13.000 --> 00:07:16.000]  在這裏盧家醫生指出
[00:07:16.000 --> 00:07:21.000]  安提柯教會是一所向城裏面的外邦人
[00:07:21.000 --> 00:07:23.000]  傳福音的教會
[00:07:23.000 --> 00:07:28.000]  我們可以在《使徒行傳》第11章前面看到這件事
[00:07:28.000 --> 00:07:32.000]  當時安提柯教會對外邦人的福音工作
[00:07:32.000 --> 00:07:34.000]  特別有負擔
[00:07:34.000 --> 00:07:36.000]  因為他們領袖之中
[00:07:36.000 --> 00:07:39.000]  有不少外邦人在裏面
[00:07:39.000 --> 00:07:43.000]  而巴拿巴及保羅
[00:07:43.000 --> 00:07:45.000]  亦適逢其中
[00:07:45.000 --> 00:07:47.000]  被教會選中
[00:07:47.000 --> 00:07:49.000]  在聖靈的感動之下
[00:07:49.000 --> 00:07:53.000]  成為教會所派出去的使徒
[00:07:53.000 --> 00:07:58.000]  展開了外邦人宣教工作的第一個篇章
[00:07:58.000 --> 00:08:00.000]  第一節開始
[00:08:00.000 --> 00:08:05.000]  描述了安提柯教會有一班先知及教師
[00:08:05.000 --> 00:08:07.000]  共有五個人名字
[00:08:07.000 --> 00:08:11.000]  藍色字已經highlight出來
[00:08:11.000 --> 00:08:13.000]  第一個是巴拿巴
[00:08:13.000 --> 00:08:17.000]  這位是從耶路撒冷來的信徒領袖
[00:08:17.000 --> 00:08:19.000]  第二位是西面
[00:08:19.000 --> 00:08:22.000]  第三位是古里洛人路求
[00:08:22.000 --> 00:08:24.000]  第四位是馬念
[00:08:24.000 --> 00:08:31.000]  這位是希律的同伴
[00:08:31.000 --> 00:08:33.000]  即是同樣的意思
[00:08:33.000 --> 00:08:35.000]  即是跟他的王子一起作伴
[00:08:35.000 --> 00:08:40.000]  或者是他一起長大的孩子
[00:08:40.000 --> 00:08:42.000]  或者是他的朋友
[00:08:42.000 --> 00:08:45.000]  最後是保羅
[00:08:45.000 --> 00:08:49.000]  這裡用了他的猶太名字叫掃羅
[00:08:49.000 --> 00:08:51.000]  路加沒有說明誰是先知
[00:08:51.000 --> 00:08:53.000]  誰是教師
[00:08:53.000 --> 00:08:56.000]  先知及教師當時都是從事於語言
[00:08:56.000 --> 00:08:59.000]  或是經文的剪譯工作
[00:08:59.000 --> 00:09:02.000]  都會做一些的宣導
[00:09:02.000 --> 00:09:04.000]  但很肯定的是
[00:09:04.000 --> 00:09:09.000]  這五個人都是當時教會的領袖
[00:09:09.000 --> 00:09:14.000]  初期教會的先知是周遊各地
[00:09:14.000 --> 00:09:16.000]  但這裡的先知
[00:09:16.000 --> 00:09:20.000]  似乎他們在安提安教會安定下來
[00:09:20.000 --> 00:09:23.000]  成為教會的領導人
[00:09:23.000 --> 00:09:25.000]  我們看看第二節
[00:09:25.000 --> 00:09:31.000]  提到他們侍奉主禁食的時候
[00:09:31.000 --> 00:09:34.000]  當時全教會聚集侍奉神
[00:09:34.000 --> 00:09:36.000]  並且禁食
[00:09:36.000 --> 00:09:41.000]  禁食即是自願禁止不吃東西
[00:09:41.000 --> 00:09:45.000]  不是說現在不吃幾個小時
[00:09:45.000 --> 00:09:48.000]  或是168段食的方法
[00:09:48.000 --> 00:09:50.000]  是有其他目的
[00:09:50.000 --> 00:09:52.000]  他們這次禁食是有原因的
[00:09:52.000 --> 00:09:56.000]  他們需要放下他們禱福的需要
[00:09:56.000 --> 00:09:59.000]  專心去侍奉神
[00:09:59.000 --> 00:10:03.000]  等候神及尋求神的指引
[00:10:03.000 --> 00:10:05.000]  希望藉著禁食的禱告
[00:10:05.000 --> 00:10:09.000]  能夠得到聖靈的啟示
[00:10:09.000 --> 00:10:12.000]  當這五位領袖
[00:10:12.000 --> 00:10:16.000]  同時侍奉主及禁食的時候
[00:10:16.000 --> 00:10:18.000]  聖靈向他們的啟示
[00:10:18.000 --> 00:10:20.000]  聖靈說
[00:10:20.000 --> 00:10:23.000]  要為我分派巴拿巴和素羅
[00:10:23.000 --> 00:10:27.000]  去做我照他們所做的功
[00:10:27.000 --> 00:10:31.000]  當巴拿巴和素羅在耶路撒冷
[00:10:31.000 --> 00:10:33.000]  回去之後
[00:10:33.000 --> 00:10:34.000]  即是不久
[00:10:34.000 --> 00:10:38.000]  在一次禁食禱告當中的聚會裡
[00:10:38.000 --> 00:10:41.000]  安提我教會的領袖
[00:10:41.000 --> 00:10:45.000]  就是聖靈呼喚他們
[00:10:45.000 --> 00:10:48.000]  我想跟大家分享一次
[00:10:48.000 --> 00:10:51.000]  我和一位姊妹探討一個問題
[00:10:51.000 --> 00:10:52.000]  很特別的問題
[00:10:52.000 --> 00:10:53.000]  我們這樣說
[00:10:53.000 --> 00:10:56.000]  怎樣可以分辨
[00:10:56.000 --> 00:10:58.000]  這個是聖靈的聲音
[00:10:58.000 --> 00:11:02.000]  還是人的聲音呢
[00:11:02.000 --> 00:11:06.000]  最終我們討論之後有一個結果
[00:11:06.000 --> 00:11:09.000]  想跟大家分享一下
[00:11:09.000 --> 00:11:11.000]  大家可以一同去反思
[00:11:11.000 --> 00:11:14.000]  一個較為容易去分辨的辦法
[00:11:14.000 --> 00:11:17.000]  就是聖靈會幫助我們
[00:11:17.000 --> 00:11:19.000]  成就神的工作
[00:11:19.000 --> 00:11:22.000]  而不是去破壞神的工作
[00:11:22.000 --> 00:11:23.000]  打比喻
[00:11:23.000 --> 00:11:27.000]  神很喜歡我們以謙卑的心
[00:11:27.000 --> 00:11:29.000]  各人看別人比自己強
[00:11:29.000 --> 00:11:32.000]  這個眼鏡去服侍
[00:11:32.000 --> 00:11:36.000]  這也是聖經裡面所教導我們
[00:11:36.000 --> 00:11:37.000]  應該要去做的事
[00:11:37.000 --> 00:11:39.000]  但是魔鬼
[00:11:39.000 --> 00:11:42.000]  他很喜歡去引起別人的爭端
[00:11:42.000 --> 00:11:46.000]  引起人人與人之間的關係的破壞
[00:11:46.000 --> 00:11:48.000]  迷惑人
[00:11:48.000 --> 00:11:50.000]  魔鬼會迷惑我們
[00:11:50.000 --> 00:11:53.000]  要我們自大
[00:11:53.000 --> 00:11:55.000]  要好勝
[00:11:55.000 --> 00:11:58.000]  會包裝成
[00:11:58.000 --> 00:12:01.000]  我要做事很有原則的
[00:12:01.000 --> 00:12:04.000]  無論如何都要爭取到勝利為止
[00:12:04.000 --> 00:12:07.000]  滿足到自己好勝的心
[00:12:07.000 --> 00:12:13.000]  但是當中亦缺乏了應有的包容和謙卑
[00:12:13.000 --> 00:12:17.000]  我們回到分辨聖靈的聲音
[00:12:17.000 --> 00:12:23.000]  當我第一次聽到聖靈的聲音的時候
[00:12:23.000 --> 00:12:25.000]  我可能都會懷疑
[00:12:25.000 --> 00:12:26.000]  主啊
[00:12:26.000 --> 00:12:30.000]  這些是否你對我說的話呢
[00:12:30.000 --> 00:12:32.000]  在這個時刻我都鼓勵大家
[00:12:32.000 --> 00:12:35.000]  如果大家有這個聲音去接收過的時候
[00:12:35.000 --> 00:12:38.000]  鼓勵大家習慣地去寫下來
[00:12:38.000 --> 00:12:42.000]  寫下來將這個聲音化為一個禱告的內容
[00:12:42.000 --> 00:12:44.000]  一天又一天這樣
[00:12:44.000 --> 00:12:46.000]  我們就會越來越清楚知道
[00:12:46.000 --> 00:12:49.000]  這個是哪一個的聲音
[00:12:49.000 --> 00:12:51.000]  就好像為什麼有一位媽媽
[00:12:51.000 --> 00:12:55.000]  可能她放了嬰兒在另一個地方
[00:12:55.000 --> 00:12:58.000]  一班媽媽在這裡聊天的時候
[00:12:58.000 --> 00:13:01.000]  當嬰兒哭的時候
[00:13:01.000 --> 00:13:05.000]  媽媽第一時間就會聽到
[00:13:05.000 --> 00:13:08.000]  這個是我自己嬰兒的哭聲
[00:13:08.000 --> 00:13:12.000]  然後立即抱起自己的嬰兒去安慰他
[00:13:12.000 --> 00:13:16.000]  因為媽媽時常都跟小孩子一起
[00:13:16.000 --> 00:13:24.000]  她都很熟悉孩子的聲音和哭聲
[00:13:24.000 --> 00:13:32.000]  在《馬太福音》16章21至23節所描述
[00:13:32.000 --> 00:13:35.000]  當耶穌去指示門徒
[00:13:35.000 --> 00:13:39.000]  說祂自己必須要去上耶路撒冷去
[00:13:39.000 --> 00:13:41.000]  受很多苦
[00:13:41.000 --> 00:13:43.000]  第三天復活
[00:13:43.000 --> 00:13:45.000]  彼得就拉著耶穌
[00:13:45.000 --> 00:13:49.000]  祂要阻攔耶穌去上十字教的道路
[00:13:49.000 --> 00:13:52.000]  這是出於人的好意
[00:13:52.000 --> 00:13:54.000]  但耶穌怎樣說呢
[00:13:54.000 --> 00:13:57.000]  耶穌轉過頭來對彼得說
[00:13:57.000 --> 00:14:00.000]  撒冷 退我後邊去吧
[00:14:00.000 --> 00:14:02.000]  你是伴我腳的
[00:14:02.000 --> 00:14:04.000]  因為你不體貼神的意思
[00:14:04.000 --> 00:14:06.000]  只體貼人的意思
[00:14:06.000 --> 00:14:09.000]  明明彼得是在說話
[00:14:09.000 --> 00:14:11.000]  但耶穌確實這樣去知道
[00:14:11.000 --> 00:14:14.000]  這是出於撒冷的
[00:14:14.000 --> 00:14:18.000]  因為受敵是會阻攔我們完成神的工作
[00:14:18.000 --> 00:14:21.000]  甚至使用人的好意
[00:14:21.000 --> 00:14:25.000]  即使這個人給我們最好的建議
[00:14:25.000 --> 00:14:27.000]  但我們都要知道
[00:14:27.000 --> 00:14:29.000]  這不是出於聖靈
[00:14:29.000 --> 00:14:32.000]  因為聖靈是會幫助我們成就神的工作
[00:14:32.000 --> 00:14:35.000]  所以人的好意
[00:14:35.000 --> 00:14:39.000]  也不一定是神的旨意
[00:14:39.000 --> 00:14:41.000]  我重複一次
[00:14:41.000 --> 00:14:45.000]  人的好意不一定是神的旨意
[00:14:45.000 --> 00:14:52.000]  接著我們再看經文在《使徒行傳》第13章第二節
[00:14:52.000 --> 00:14:57.000]  我們看到聖靈要教會把兩位領袖分別出來
[00:14:57.000 --> 00:15:02.000]  並且分派的人物是巴拿巴和掃羅
[00:15:02.000 --> 00:15:06.000]  召喚他們做神 差遣他們的工作
[00:15:06.000 --> 00:15:08.000]  接下來的經文
[00:15:08.000 --> 00:15:16.000]  這個工作是有關於向外邦人傳福音的使命
[00:15:16.000 --> 00:15:19.000]  即是宣教的工作
[00:15:19.000 --> 00:15:22.000]  作者路加刻意強調
[00:15:22.000 --> 00:15:26.000]  這次開展的差傳宣教工作
[00:15:26.000 --> 00:15:29.000]  都是出於聖靈
[00:15:29.000 --> 00:15:33.000]  是出於聖靈的啟示和引導
[00:15:33.000 --> 00:15:36.000]  是神自己發動的
[00:15:36.000 --> 00:15:39.000]  接著我們再看第三節
[00:15:39.000 --> 00:15:42.000]  我們看到在宣教士出發之前
[00:15:42.000 --> 00:15:45.000]  教會為他們做了三件事
[00:15:45.000 --> 00:15:49.000]  第一件事是禁食
[00:15:49.000 --> 00:15:51.000]  第二節提到
[00:15:51.000 --> 00:15:57.000]  很多領袖既然在禁食中得到聖靈的啟示
[00:15:57.000 --> 00:16:03.000]  他們自然會再一次藉著禁食尋求神
[00:16:03.000 --> 00:16:09.000]  在被揀選的這兩位領袖身上有個旨意
[00:16:09.000 --> 00:16:11.000]  他們才知道禁食
[00:16:11.000 --> 00:16:14.000]  然後第二件事就是禱告
[00:16:14.000 --> 00:16:19.000]  當時教會普遍
[00:16:19.000 --> 00:16:25.000]  現今基督徒很多時都會用禱告來尋求
[00:16:25.000 --> 00:16:32.000]  當時安平河教會選立了教會的領袖
[00:16:32.000 --> 00:16:36.000]  由這兩個行動禁食禱告
[00:16:36.000 --> 00:16:42.000]  由於差傳這兩位領袖去做宣教工作
[00:16:42.000 --> 00:16:46.000]  這都是史無前例的工作
[00:16:46.000 --> 00:16:48.000]  所以這麼多領袖
[00:16:48.000 --> 00:16:53.000]  更加需要藉著禱告去求問神的心意
[00:16:53.000 --> 00:16:57.000]  例如應該去哪裏宣教等等這些事
[00:16:57.000 --> 00:17:02.000]  也祈求神賜福被選這兩位的人
[00:17:02.000 --> 00:17:07.000]  祈求神讓他們有能力完成主的工作
[00:17:07.000 --> 00:17:10.000]  記得剛才開始的時候
[00:17:10.000 --> 00:17:12.000]  我跟大家分享了一個故事
[00:17:12.000 --> 00:17:14.000]  有一位牧者因為感動
[00:17:14.000 --> 00:17:20.000]  去到老人院提供一個免費代討的服侍
[00:17:20.000 --> 00:17:25.000]  當時陸續都有十幾位長者
[00:17:25.000 --> 00:17:28.000]  來到前面排隊
[00:17:28.000 --> 00:17:30.000]  希望能夠得到這位牧者
[00:17:30.000 --> 00:17:34.000]  為他們每一個人的祈禱
[00:17:34.000 --> 00:17:37.000]  弟兄姊妹 請留意
[00:17:37.000 --> 00:17:42.000]  為人家去禱告是一種隱藏的服侍
[00:17:42.000 --> 00:17:45.000]  能夠結出良善的果子
[00:17:45.000 --> 00:17:49.000]  天父也因為這樣而得到這份榮耀
[00:17:49.000 --> 00:17:54.000]  所以無論是公開或私下的禱告
[00:17:54.000 --> 00:17:57.000]  還是由心出發去祈求
[00:17:57.000 --> 00:18:02.000]  都是我們送給其他人最好的禮物
[00:18:02.000 --> 00:18:05.000]  每一個月都會有月土會
[00:18:05.000 --> 00:18:08.000]  鼓勵大家打機會回來
[00:18:08.000 --> 00:18:12.000]  一起為各項教會的事工或世界
[00:18:12.000 --> 00:18:15.000]  等等去代討的事情去禱告
[00:18:15.000 --> 00:18:18.000]  當分組為肢體禱告的時候
[00:18:18.000 --> 00:18:23.000]  我們真的要敏感別人的迫切需要
[00:18:23.000 --> 00:18:25.000]  有託給主
[00:18:25.000 --> 00:18:28.000]  又不要將他們代求的事項拿出來
[00:18:28.000 --> 00:18:30.000]  去跟朋友討論
[00:18:30.000 --> 00:18:32.000]  這並不正確
[00:18:32.000 --> 00:18:35.000]  剛才在過去十一月份的月土會
[00:18:35.000 --> 00:18:37.000]  當分組的時候
[00:18:37.000 --> 00:18:40.000]  我走到兩位姊妹的位置
[00:18:40.000 --> 00:18:42.000]  一起去祈禱
[00:18:42.000 --> 00:18:43.000]  我們一邊去祈禱
[00:18:43.000 --> 00:18:45.000]  一邊感受到
[00:18:45.000 --> 00:18:49.000]  上帝給我們的開心和喜樂
[00:18:49.000 --> 00:18:51.000]  我們在禱告的過程當中
[00:18:51.000 --> 00:18:53.000]  還一起笑著去祈禱
[00:18:53.000 --> 00:18:55.000]  真的很真實
[00:18:55.000 --> 00:18:57.000]  就是這樣我們滿有主
[00:18:57.000 --> 00:19:00.000]  給我們的喜樂
[00:19:00.000 --> 00:19:02.000]  禮興姊妹凡事交託
[00:19:02.000 --> 00:19:06.000]  確實都是一項屬靈的功課
[00:19:06.000 --> 00:19:09.000]  我之前做過一段時間的少年人導師
[00:19:09.000 --> 00:19:12.000]  曾經聽過一位少年人說過
[00:19:12.000 --> 00:19:16.000]  他分享說他很怕事無大小
[00:19:16.000 --> 00:19:18.000]  都要去求問神
[00:19:18.000 --> 00:19:21.000]  因為他說神是否很忙
[00:19:21.000 --> 00:19:25.000]  神會否一一去回應我的祈求
[00:19:25.000 --> 00:19:28.000]  所以他只是大件事的時候
[00:19:28.000 --> 00:19:30.000]  才去祈求神
[00:19:30.000 --> 00:19:34.000]  平時都是不打擾神
[00:19:34.000 --> 00:19:38.000]  有另一位姊妹曾經跟我分享過
[00:19:38.000 --> 00:19:41.000]  她說不論大小事
[00:19:41.000 --> 00:19:44.000]  她都會不住地禱告
[00:19:44.000 --> 00:19:49.000]  例如貼紗羅尼加前書5章17節的經文
[00:19:49.000 --> 00:19:53.000]  有一位屬靈的學者也曾經說過
[00:19:53.000 --> 00:19:59.000]  他說禱告好像是基督徒屬靈的呼吸
[00:19:59.000 --> 00:20:02.000]  好像我們身體也要呼吸
[00:20:02.000 --> 00:20:05.000]  不可以停止
[00:20:05.000 --> 00:20:07.000]  我們屬靈生命的呼吸也是一樣
[00:20:07.000 --> 00:20:09.000]  也不可以停止
[00:20:09.000 --> 00:20:11.000]  事無大小
[00:20:11.000 --> 00:20:14.000]  我們也需要傳言去教堂
[00:20:14.000 --> 00:20:16.000]  不住地禱告
[00:20:16.000 --> 00:20:19.000]  這就是神經常保持
[00:20:19.000 --> 00:20:25.000]  我們跟神經常保持親密溝通的關係
[00:20:25.000 --> 00:20:31.000]  過著一種住在主裡面的生活
[00:20:31.000 --> 00:20:33.000]  弟兄姊妹
[00:20:33.000 --> 00:20:37.000]  要我們操練不住地禱告這個功課
[00:20:37.000 --> 00:20:41.000]  在禱告裡面將我們難處交託給神
[00:20:41.000 --> 00:20:45.000]  凡是通過禱告祈求
[00:20:45.000 --> 00:20:48.000]  去問神以後我們應該怎樣去行動呢
[00:20:48.000 --> 00:20:53.000]  相信必定會看到神的私恩的手幫助我們
[00:20:53.000 --> 00:20:56.000]  並且讓我們可以在不住地禱告當中
[00:20:56.000 --> 00:21:01.000]  去經歷神的作為
[00:21:01.000 --> 00:21:04.000]  接著我們也看看宣教士出發之前
[00:21:04.000 --> 00:21:07.000]  教會為他們做的第三件事
[00:21:07.000 --> 00:21:09.000]  就是按手
[00:21:09.000 --> 00:21:11.000]  按手在他們頭上
[00:21:11.000 --> 00:21:14.000]  這裏是他們按手
[00:21:14.000 --> 00:21:18.000]  即是一班領袖為這兩位
[00:21:18.000 --> 00:21:23.000]  巴拿巴和保羅去按手
[00:21:23.000 --> 00:21:26.000]  大概是教會的領袖他們去做這件事
[00:21:26.000 --> 00:21:31.000]  這班領袖也代表著全個康提柯教會
[00:21:31.000 --> 00:21:35.000]  為這兩位宣教士去做的
[00:21:35.000 --> 00:21:39.000]  教會以按手的形式去差派他們
[00:21:39.000 --> 00:21:42.000]  按手其實是一個祝福的行動
[00:21:42.000 --> 00:21:47.000]  表示教會和他們是聯合一起同心的
[00:21:47.000 --> 00:21:52.000]  並且將他們交託在神的恩惠裏面
[00:21:52.000 --> 00:21:56.000]  這種按手禮是無疑是有一個確立
[00:21:56.000 --> 00:22:00.000]  兩個人的照命的意思
[00:22:00.000 --> 00:22:02.000]  藉著這個禮儀
[00:22:02.000 --> 00:22:04.000]  他們接受了這個照命
[00:22:04.000 --> 00:22:08.000]  然後為教會出去
[00:22:08.000 --> 00:22:11.000]  因為教會是打發他們出去
[00:22:11.000 --> 00:22:15.000]  於是他們就帶著這個使命為主去作功
[00:22:15.000 --> 00:22:18.000]  初期教會在耶路撒冷建立
[00:22:18.000 --> 00:22:22.000]  都是離不開聖靈的工作
[00:22:22.000 --> 00:22:26.000]  同樣第一個猜向外邦宣教團隊
