
[00:00:00.000 --> 00:00:02.000]  今日同大家分享一個人物
[00:05:30.000 --> 00:05:33.000]  根據之後的經文
[00:05:33.000 --> 00:05:39.000]  撒姆爾記上第十二章第三至第四節
[00:05:39.000 --> 00:05:44.000]  提到撒姆爾在臨別贈言裏面提到一段說話
[00:05:44.000 --> 00:05:47.000]  他問當時的以色列人
[00:05:47.000 --> 00:05:51.000]  我奪過誰的羊誰的奴
[00:05:51.000 --> 00:05:54.000]  欺負過誰虐待過誰
[00:05:54.000 --> 00:05:59.000]  又從誰的手裏收受賄款
[00:05:59.000 --> 00:06:01.000]  因而核硬
[00:06:01.000 --> 00:06:03.000]  因而核硬即是收到錢之後
[00:06:03.000 --> 00:06:07.000]  在審訊過程不理是否公正公平
[00:06:07.000 --> 00:06:10.000]  接著他說如果有我必償還
[00:06:10.000 --> 00:06:14.000]  而眾人皆說你未曾欺負過我們
[00:06:14.000 --> 00:06:16.000]  虐待過我們
[00:06:16.000 --> 00:06:23.000]  也未曾從我們手中收受過什麼利益
[00:06:23.000 --> 00:06:26.000]  我估計當時兩個兒子應該都在
[00:06:26.000 --> 00:06:30.000]  這班以色列人的群眾裏面
[00:06:30.000 --> 00:06:33.000]  聽到爸爸這一番贈言
[00:06:33.000 --> 00:06:36.000]  一定會感到很羞愧
[00:06:36.000 --> 00:06:40.000]  沒辦法面對自己的爸爸
[00:06:40.000 --> 00:06:47.000]  究竟撒姆爾對兩個兒子的惡行是否知情呢?
[00:06:47.000 --> 00:06:50.000]  我相信他是知道的
[00:06:50.000 --> 00:06:52.000]  還是很清楚
[00:06:52.000 --> 00:06:56.000]  當時以色列十二個支派的最高統治者
[00:06:56.000 --> 00:06:58.000]  當日兩個兒子的惡行
[00:06:58.000 --> 00:07:02.000]  全個以色列的群眾都知道
[00:07:02.000 --> 00:07:05.000]  他們屈往正直收受賄款
[00:07:05.000 --> 00:07:08.000]  是看得到、知道的、會傳開去的
[00:07:08.000 --> 00:07:10.000]  不單止以色列人全民知道
[00:07:10.000 --> 00:07:12.000]  長老都知道
[00:07:12.000 --> 00:07:15.000]  爸爸沒理由完全不知
[00:07:15.000 --> 00:07:17.000]  蒙在鼓裏
[00:07:17.000 --> 00:07:20.000]  當撒姆爾知道之後
[00:07:20.000 --> 00:07:23.000]  他有沒有處理呢?
[00:07:23.000 --> 00:07:27.000]  有些學者認為他礙於對兒子的溺愛
[00:07:27.000 --> 00:07:30.000]  他不忍心處罰兒子
[00:07:30.000 --> 00:07:33.000]  沒有公正處理他們的惡行
[00:07:33.000 --> 00:07:36.000]  也沒有罷免他們的積罰
[00:07:36.000 --> 00:07:46.000]  也沒有另外選立一些事司去替代他們的職務
[00:07:46.000 --> 00:07:52.000]  正因為撒姆爾容眾自己兩個兒子的惡行
[00:07:52.000 --> 00:07:57.000]  所以以色列人忍無可忍
[00:07:57.000 --> 00:07:59.000]  跟一班長老商量
[00:07:59.000 --> 00:08:07.000]  商量之後又派幾個長老去見撒姆爾
[00:08:07.000 --> 00:08:11.000]  在第五節提到長老的進言
[00:08:11.000 --> 00:08:17.000]  「你年紀老邁,你兒子不幸,你的道」
[00:08:17.000 --> 00:08:20.000]  這兩個片語一再重複出現
[00:08:20.000 --> 00:08:22.000]  強調什麼呢?
[00:08:22.000 --> 00:08:29.000]  這兩點正是我們以色列人設立軍王的重要背景
[00:08:29.000 --> 00:08:30.000]  有背景的
[00:08:30.000 --> 00:08:32.000]  這兩個是重要背景
[00:08:32.000 --> 00:08:36.000]  所以現在求你為我們立一個王
[00:08:36.000 --> 00:08:40.000]  治理我們,像列國一樣
[00:08:40.000 --> 00:08:43.000]  我們留意長老的要求
[00:08:43.000 --> 00:08:52.000]  並不是再另立一個盡忠的事司去替代撒姆爾兩個兒子
[00:08:52.000 --> 00:08:53.000]  不是
[00:08:53.000 --> 00:08:55.000]  而是另立一個王
[00:08:55.000 --> 00:08:57.000]  我們是要王,不要事司
[00:08:57.000 --> 00:09:01.000]  我們要建立一套完整的軍王制度
[00:09:01.000 --> 00:09:05.000]  去替代現在的事司制度
[00:09:05.000 --> 00:09:09.000]  即是說軍王制度是我們喜歡的
[00:09:09.000 --> 00:09:11.000]  現在的事司制度有很多的漏斃
[00:09:11.000 --> 00:09:14.000]  我們已經覺得沒什麼效用
[00:09:14.000 --> 00:09:16.000]  建立軍王制度的目的是什麼?
[00:09:16.000 --> 00:09:19.000]  治理我們,像列國一樣
[00:09:19.000 --> 00:09:21.000]  這裡提到「治理」這個動詞
[00:09:21.000 --> 00:09:24.000]  其實就是統治
[00:09:24.000 --> 00:09:28.000]  治理本來就是一班事司的積分
[00:09:28.000 --> 00:09:35.000]  現在用在一個軍王的上面
[00:09:35.000 --> 00:09:40.000]  在當時中東很多的國家都是一座座的城市
[00:09:40.000 --> 00:09:42.000]  或者叫做邦國
[00:09:42.000 --> 00:09:44.000]  一座城市就是一個國家
[00:09:44.000 --> 00:09:46.000]  裡面有個王統治
[00:09:46.000 --> 00:09:48.000]  裡面大概有幾萬人
[00:09:48.000 --> 00:09:51.000]  最多的都是十萬八萬的人
[00:09:51.000 --> 00:09:53.000]  這樣就有一個國王
[00:09:53.000 --> 00:09:56.000]  統治十幾個城市
[00:09:56.000 --> 00:09:59.000]  或者領土大一點的就叫做帝國
[00:09:59.000 --> 00:10:02.000]  無論是城市還是一個帝國
[00:10:02.000 --> 00:10:05.000]  他們都是採用世襲的軍王制度
[00:10:05.000 --> 00:10:07.000]  軍王制度有什麼好呢?
[00:10:07.000 --> 00:10:09.000]  古代其實很多地方都是這樣的
[00:10:09.000 --> 00:10:11.000]  有什麼好呢?
[00:10:11.000 --> 00:10:13.000]  在這麼落後,這麼傳統
[00:10:13.000 --> 00:10:16.000]  交通不方便,軍事力量比較薄弱的時候
[00:10:16.000 --> 00:10:20.000]  軍王制度是非常適用
[00:10:20.000 --> 00:10:22.000]  專制的軍王
[00:10:22.000 --> 00:10:25.000]  掌握了全國的資源
[00:10:25.000 --> 00:10:28.000]  無論下面有多少神宰
[00:10:28.000 --> 00:10:32.000]  多少政府人員加上多少千萬的國民
[00:10:32.000 --> 00:10:37.000]  他們所有的力量的總和都不及一個國王
[00:10:37.000 --> 00:10:39.000]  沒有人可以管理國王
[00:10:39.000 --> 00:10:41.000]  沒有人可以核制國王
[00:10:41.000 --> 00:10:43.000]  法律都是由國王制定
[00:10:43.000 --> 00:10:45.000]  國王就在法律之上
[00:10:45.000 --> 00:10:48.000]  不受任何節制
[00:10:48.000 --> 00:10:55.000]  這樣軍王就可以集中全國的力量去保護自己的領土
[00:10:55.000 --> 00:10:57.000]  保護自己的國民
[00:10:57.000 --> 00:11:00.000]  保護生命財產
[00:11:00.000 --> 00:11:02.000]  還可以對外擴張
[00:11:02.000 --> 00:11:06.000]  把自己的國土不斷對外擴大
[00:11:06.000 --> 00:11:09.000]  建立一個強大的帝國
[00:11:09.000 --> 00:11:12.000]  現在這班以色列人就很羨慕
[00:11:12.000 --> 00:11:14.000]  他們周圍的城邦
[00:11:14.000 --> 00:11:16.000]  周圍的帝國
[00:11:16.000 --> 00:11:19.000]  特別是這一代的以色列人
[00:11:19.000 --> 00:11:22.000]  他們的祖先
[00:11:22.000 --> 00:11:25.000]  曾經在埃及做過奴隸
[00:11:25.000 --> 00:11:29.000]  一定聽過祖先所見所聞
[00:11:29.000 --> 00:11:31.000]  所聽的
[00:11:31.000 --> 00:11:33.000]  原來埃及是這麼富庶
[00:11:33.000 --> 00:11:34.000]  這麼偉大的
[00:11:34.000 --> 00:11:37.000]  他們的法老就是上帝的兒子
[00:11:37.000 --> 00:11:43.000]  為了對這些法老歌頌他們的功德
[00:11:43.000 --> 00:11:47.000]  為他們建造一座一座很巨大的金字塔
[00:11:47.000 --> 00:11:49.000]  什麼人建造的金字塔?
[00:11:49.000 --> 00:11:51.000]  埃及有很多的人力資源
[00:11:51.000 --> 00:11:56.000]  估計高峰期有十分之二、十分之三
[00:11:56.000 --> 00:11:58.000]  都是奴隸
[00:11:58.000 --> 00:12:01.000]  由奴隸去建造偉大的金字塔
[00:12:01.000 --> 00:12:03.000]  以色列人是知道的
[00:12:03.000 --> 00:12:05.000]  有份做的
[00:12:05.000 --> 00:12:09.000]  所以對這個君王制度極之羨慕
[00:12:09.000 --> 00:12:16.000]  對施氏的制度失去了信心
[00:12:16.000 --> 00:12:21.000]  在約書亞帶領以色列人進入迦南之後
[00:12:21.000 --> 00:12:26.000]  雖然已經分地擁有迦南地全境
[00:12:26.000 --> 00:12:32.000]  但是並沒有完全消滅了境內的迦南人
[00:12:32.000 --> 00:12:35.000]  所以久不久的迦南人裡應外合
[00:12:35.000 --> 00:12:39.000]  與一些以色列外圍的少數民族
[00:12:39.000 --> 00:12:43.000]  輪番地去侵略以色列人
[00:12:43.000 --> 00:12:47.000]  上帝就興起大量的士司去拯救他們
[00:12:47.000 --> 00:12:49.000]  所以在士司記裡不斷記載
[00:12:49.000 --> 00:12:50.000]  重重複複的就是
[00:12:50.000 --> 00:12:53.000]  國中太平,幾多年,幾多年,幾多年
[00:12:53.000 --> 00:12:56.000]  接著有什麼外族人要他們受苦
[00:12:56.000 --> 00:12:57.000]  他們哀求耶和華
[00:12:57.000 --> 00:13:00.000]  耶和華就興起誰誰拯救他們
[00:13:00.000 --> 00:13:06.000]  這個模式在士司記裡不斷地重複
[00:13:06.000 --> 00:13:10.000]  這些士司總體來說都沒有辦法
[00:13:10.000 --> 00:13:14.000]  完全消滅了外敵的威脅
[00:13:14.000 --> 00:13:16.000]  所以現在的以色列人
[00:13:16.000 --> 00:13:21.000]  他們需要的是一個強而有力的君王
[00:13:21.000 --> 00:13:25.000]  根據第20節所說
[00:13:25.000 --> 00:13:27.000]  這個君王是統治我們
[00:13:27.000 --> 00:13:31.000]  統領我們,為我們征戰
[00:13:31.000 --> 00:13:34.000]  為我們征戰
[00:13:34.000 --> 00:13:37.000]  在歷代的先知
[00:13:37.000 --> 00:13:42.000]  歷代的君王,歷代的祭司裡
[00:13:42.000 --> 00:13:46.000]  他們心目中為以色列人征戰的是誰
[00:13:46.000 --> 00:13:48.000]  耶和華
[00:13:48.000 --> 00:13:49.000]  不是君王
[00:13:49.000 --> 00:13:52.000]  現在以色列人要君王保護自己
[00:13:52.000 --> 00:13:53.000]  保護我們
[00:13:53.000 --> 00:13:55.000]  我們不要上帝保護我們
[00:13:55.000 --> 00:13:57.000]  我們要看得到的君王
[00:13:57.000 --> 00:13:58.000]  他有強大的軍力
[00:13:58.000 --> 00:14:00.000]  有強大的兵馬
[00:14:00.000 --> 00:14:03.000]  我們不要上帝
[00:14:03.000 --> 00:14:13.000]  撒姆爾對長老的要求有什麼反應呢
[00:14:13.000 --> 00:14:19.000]  第一個反應是不喜悅
[00:14:19.000 --> 00:14:21.000]  老了
[00:14:21.000 --> 00:14:23.000]  長老都認為
[00:14:23.000 --> 00:14:25.000]  撒姆爾你年紀老了
[00:14:25.000 --> 00:14:31.000]  很難再繼續有效地執行士司的職務
[00:14:31.000 --> 00:14:33.000]  撒姆爾聽到之後
[00:14:33.000 --> 00:14:37.000]  內心的深處當然有不開心
[00:14:37.000 --> 00:14:39.000]  但為什麼聽到之後不開心呢
[00:14:39.000 --> 00:14:42.000]  可能勾起撒姆爾
[00:14:42.000 --> 00:14:47.000]  以前一段不愉快的經歷
[00:14:47.000 --> 00:14:51.000]  如果我們在第八章向前一路看的時候
[00:14:51.000 --> 00:14:52.000]  一路看
[00:14:52.000 --> 00:14:54.000]  從第一章看起
[00:14:54.000 --> 00:14:56.000]  在BB的時候
[00:14:56.000 --> 00:15:02.000]  撒姆爾已經奉獻給上帝
[00:15:02.000 --> 00:15:05.000]  他媽媽哈娜不斷禱告
[00:15:05.000 --> 00:15:07.000]  說要一個兒子
[00:15:07.000 --> 00:15:08.000]  如果真的有一個兒子的話
[00:15:08.000 --> 00:15:10.000]  他奉獻給上帝
[00:15:10.000 --> 00:15:13.000]  他終身要留在上帝那裡
[00:15:13.000 --> 00:15:15.000]  侍奉他
[00:15:15.000 --> 00:15:17.000]  結果他真的有一個兒子
[00:15:17.000 --> 00:15:19.000]  所以從上帝而來
[00:15:19.000 --> 00:15:21.000]  這個就是撒姆爾
[00:15:21.000 --> 00:15:25.000]  這個名字的意思
[00:15:25.000 --> 00:15:28.000]  當兒子撒姆爾成長
[00:15:28.000 --> 00:15:30.000]  斷奶了
[00:15:30.000 --> 00:15:31.000]  斷奶多少歲呢
[00:15:31.000 --> 00:15:33.000]  我相信不會十幾歲吧
[00:15:33.000 --> 00:15:34.000]  古代沒有奶粉的
[00:15:34.000 --> 00:15:37.000]  不過我想三兩歲就會斷奶了
[00:15:37.000 --> 00:15:38.000]  斷奶的時候
[00:15:38.000 --> 00:15:43.000]  父母帶著撒姆爾到士羅聖所裡
[00:15:43.000 --> 00:15:47.000]  在奉獻一些動物之後
[00:15:47.000 --> 00:15:51.000]  把兒子交給祭司爾尼
[00:15:51.000 --> 00:15:53.000]  爾尼我把兒子交給你了
[00:15:53.000 --> 00:15:54.000]  他終身在這裡學習
[00:15:54.000 --> 00:15:56.000]  去學習律法
[00:15:56.000 --> 00:16:00.000]  跟從你學習侍奉
[00:16:00.000 --> 00:16:05.000]  之後父母一年一次上聖殿
[00:16:05.000 --> 00:16:07.000]  上聖殿
[00:16:07.000 --> 00:16:10.000]  見到兒子一年
[00:16:10.000 --> 00:16:13.000]  在撒姆爾整個童年
[00:16:13.000 --> 00:16:16.000]  和青少年成長的階段
[00:16:16.000 --> 00:16:19.000]  父母一直不在身邊
[00:16:19.000 --> 00:16:21.000]  一直不在身邊
[00:16:21.000 --> 00:16:25.000]  如果我們這個時候代入撒姆爾這個角色
[00:16:25.000 --> 00:16:29.000]  我一直被父母放下在某個親戚家裡
[00:16:29.000 --> 00:16:32.000]  寄人籬下
[00:16:32.000 --> 00:16:35.000]  一年父母只是到新年的時候
[00:16:35.000 --> 00:16:39.000]  去我親戚拜年見到我一次
[00:16:39.000 --> 00:16:42.000]  整個成長重要的時刻
[00:16:42.000 --> 00:16:47.000]  父母不在身邊
[00:16:47.000 --> 00:16:51.000]  撒姆爾有一種創傷
[00:16:51.000 --> 00:16:53.000]  請問撒姆爾在小時候
[00:16:53.000 --> 00:16:56.000]  如果遇到一些困惑
[00:16:56.000 --> 00:16:58.000]  一些艱難
[00:16:58.000 --> 00:17:01.000]  一些人生風暴
[00:17:01.000 --> 00:17:05.000]  誰可以給他諮詢?
[00:17:05.000 --> 00:17:09.000]  當時應該沒有手提電話
[00:17:09.000 --> 00:17:12.000]  不可以上網打幾個字就有答案
[00:17:12.000 --> 00:17:15.000]  找不到父母
[00:17:15.000 --> 00:17:17.000]  誰可以諮詢?
[00:17:17.000 --> 00:17:20.000]  誰可以督導他?幫助他?
[00:17:20.000 --> 00:17:23.000]  你剛才不是提到以利是他的師父嗎?
[00:17:23.000 --> 00:17:26.000]  他要跟隨以利學習
[00:17:26.000 --> 00:17:28.000]  如果以利是好的
[00:17:28.000 --> 00:17:30.000]  就會學到好東西
[00:17:30.000 --> 00:17:32.000]  如果以利是不好的
[00:17:32.000 --> 00:17:36.000]  撒姆爾學的就是不好的東西
[00:17:36.000 --> 00:17:39.000]  縱管撒姆爾整個生平
[00:17:39.000 --> 00:17:41.000]  基本都是好的
[00:17:41.000 --> 00:17:43.000]  他都是盡忠的
[00:17:43.000 --> 00:17:46.000]  撒姆爾有沒有不好的地方?
[00:17:46.000 --> 00:17:47.000]  他不好的地方
[00:17:47.000 --> 00:17:54.000]  跟以利不好的地方是一模一樣
[00:17:54.000 --> 00:17:57.000]  以利的兩個兒子是怎樣的?
[00:17:57.000 --> 00:18:01.000]  聖經形容是惡人
[00:18:01.000 --> 00:18:02.000]  跟上帝關係很差的
[00:18:02.000 --> 00:18:03.000]  不敬虔的
[00:18:03.000 --> 00:18:04.000]  經常犯罪的
[00:18:04.000 --> 00:18:07.000]  撒姆爾寄上的前半段
[00:18:07.000 --> 00:18:08.000]  看的時候
[00:18:08.000 --> 00:18:10.000]  發覺他們兩個兒子真的很差
[00:18:10.000 --> 00:18:13.000]  還在搶耶和華的祭物
[00:18:13.000 --> 00:18:15.000]  還在會幕前服侍的姐妹
[00:18:15.000 --> 00:18:17.000]  跟他們有九合
[00:18:17.000 --> 00:18:18.000]  是人知的
[00:18:18.000 --> 00:18:20.000]  是人見的
[00:18:20.000 --> 00:18:22.000]  他爸爸知道了
[00:18:22.000 --> 00:18:23.000]  以利知道了
[00:18:23.000 --> 00:18:24.000]  你不理嗎?
[00:18:24.000 --> 00:18:26.000]  說了兩句就算了
[00:18:26.000 --> 00:18:28.000]  撒姆爾知不知道他兩個兒子是這樣的?
[00:18:28.000 --> 00:18:29.000]  知
[00:18:29.000 --> 00:18:31.000]  知不知道他爸爸怎樣對待兩個兒子?
[00:18:31.000 --> 00:18:32.000]  知
[00:18:32.000 --> 00:18:34.000]  撒姆爾是不是後來也是這樣對待兩個兒子?
[00:18:34.000 --> 00:18:37.000]  一樣
[00:18:37.000 --> 00:18:42.000]  所以當撒姆爾有一些困難而發的時候
[00:18:42.000 --> 00:18:43.000]  沒有一個正氣的人
[00:18:43.000 --> 00:18:47.000]  可以指導他應該怎樣做
[00:18:47.000 --> 00:18:49.000]  說回撒姆爾這麼多年的經歷
[00:18:49.000 --> 00:18:51.000]  一直是跟著以利
[00:18:51.000 --> 00:18:54.000]  寄人離客
[00:18:54.000 --> 00:18:55.000]  像什麼呢?
[00:18:55.000 --> 00:18:59.000]  好像被父母遺棄的孤兒一樣
[00:18:59.000 --> 00:19:03.000]  內心是極度的孤單
[00:19:03.000 --> 00:19:05.000]  被遺棄這種孤單的感覺
[00:19:05.000 --> 00:19:07.000]  我相信在撒姆爾一生裡
[00:19:07.000 --> 00:19:10.000]  揮之不去
[00:19:10.000 --> 00:19:11.000]  就在這個時候
[00:19:11.000 --> 00:19:12.000]  長老竟然跟他說
[00:19:12.000 --> 00:19:14.000]  你老了
[00:19:14.000 --> 00:19:17.000]  我們要立個王替代你
[00:19:17.000 --> 00:19:20.000]  和替代你兩個兒子
[00:19:20.000 --> 00:19:22.000]  他可能有一種感覺
[00:19:22.000 --> 00:19:26.000]  再次被遺棄
[00:19:26.000 --> 00:19:28.000]  內心裡的傷口再次受傷
[00:19:28.000 --> 00:19:31.000]  一時之間很難面對
[00:19:31.000 --> 00:19:36.000]  這是撒姆爾聽了長老所說的話
[00:19:36.000 --> 00:19:37.000]  第一個反應
[00:19:37.000 --> 00:19:38.000]  是不開心
[00:19:38.000 --> 00:19:40.000]  不喜悅
[00:19:40.000 --> 00:19:42.000]  是正常的
[00:19:42.000 --> 00:19:45.000]  撒姆爾第二個反應是什麼呢?
[00:19:45.000 --> 00:19:48.000]  他沒有任由這種情緒發酵下去
[00:19:48.000 --> 00:19:52.000]  他馬上向神祈禱
[00:19:52.000 --> 00:19:54.000]  尋求上帝的幫助
[00:19:54.000 --> 00:19:57.000]  當日撒姆爾仍然是大權在握
[00:19:57.000 --> 00:20:01.000]  可以使用權力去報復
[00:20:01.000 --> 00:20:02.000]  他可以報復
[00:20:02.000 --> 00:20:04.000]  懲罰這班長老
[00:20:04.000 --> 00:20:08.000]  懲罰這班長老背後支持的以色列人
[00:20:08.000 --> 00:20:09.000]  可以報復
[00:20:09.000 --> 00:20:12.000]  但他沒有這樣做
[00:20:12.000 --> 00:20:14.000]  如果不報復的話
[00:20:14.000 --> 00:20:16.000]  他可以皇袍加身
[00:20:16.000 --> 00:20:17.000]  你們說要立王
[00:20:17.000 --> 00:20:18.000]  我就做皇帝
[00:20:18.000 --> 00:20:20.000]  我兒子做二世
[00:20:20.000 --> 00:20:21.000]  我孫子做三世
[00:20:21.000 --> 00:20:23.000]  然後千秋萬代就行了
[00:20:23.000 --> 00:20:25.000]  一舉兩得
[00:20:25.000 --> 00:20:26.000]  沒有人敢反對
[00:20:26.000 --> 00:20:28.000]  你們要求我就做
[00:20:28.000 --> 00:20:31.000]  另立一個王
[00:20:31.000 --> 00:20:34.000]  但他也沒有為自己的私心
[00:20:34.000 --> 00:20:36.000]  做一些決定
[00:20:36.000 --> 00:20:38.000]  他退下來
[00:20:38.000 --> 00:20:41.000]  向神禱告
[00:20:41.000 --> 00:20:44.000]  將他的冤屈交給上帝
[00:20:44.000 --> 00:20:47.000]  看上帝如何處理
[00:20:47.000 --> 00:20:51.000]  我相信撒姆爾能夠完成上帝
[00:20:51.000 --> 00:20:53.000]  交託給他的使命
[00:20:53.000 --> 00:20:56.000]  即趙明和他時常禱告
