
[00:00:00.000 --> 00:00:02.000]  第一節目今日我們這段經文
[00:03:04.000 --> 00:03:06.000]  因為他信一個上帝
[00:03:06.000 --> 00:03:08.000]  一定會叫他復活
[00:03:08.000 --> 00:03:14.000]  耶穌所認識他自己的身份
[00:03:14.000 --> 00:03:16.000]  他這個基督
[00:03:16.000 --> 00:03:18.000]  是一個受苦的基督
[00:03:18.000 --> 00:03:20.000]  終極
[00:03:20.000 --> 00:03:22.000]  他是要走上十字架
[00:03:22.000 --> 00:03:24.000]  因為如果一粒墨紙不死
[00:03:24.000 --> 00:03:26.000]  就不能夠結出許多紙粒
[00:03:26.000 --> 00:03:28.000]  他知道
[00:03:28.000 --> 00:03:30.000]  他的終極
[00:03:30.000 --> 00:03:32.000]  不是要用他的能力
[00:03:32.000 --> 00:03:34.000]  在地上去建立一個
[00:03:34.000 --> 00:03:36.000]  有實體的
[00:03:36.000 --> 00:03:38.000]  以色列的政權的角度
[00:03:38.000 --> 00:03:40.000]  如果是的話經歷2000年
[00:03:40.000 --> 00:03:42.000]  我們讀歷史就不是讀羅馬帝國
[00:03:42.000 --> 00:03:44.000]  是讀以色列帝國
[00:03:46.000 --> 00:03:48.000]  不過耶穌不是這樣做
[00:03:48.000 --> 00:03:50.000]  他很清楚他知道
[00:03:50.000 --> 00:03:52.000]  他的基督的身份
[00:03:52.000 --> 00:03:54.000]  是一個受苦的基督
[00:03:54.000 --> 00:03:56.000]  其實在我們所唱的詩歌裏
[00:03:56.000 --> 00:03:58.000]  我們說到耶穌是我們的高台
[00:03:58.000 --> 00:04:00.000]  我們的力量
[00:04:00.000 --> 00:04:02.000]  我們的避難所
[00:04:02.000 --> 00:04:04.000]  他和我們擋了許多的災難
[00:04:04.000 --> 00:04:08.000]  他的鞭傷
[00:04:08.000 --> 00:04:10.000]  叫我們得醫治
[00:04:10.000 --> 00:04:12.000]  本來受刑的那個
[00:04:12.000 --> 00:04:14.000]  應該是我們
[00:04:14.000 --> 00:04:16.000]  他就在十字架之上
[00:04:16.000 --> 00:04:18.000]  為我們去澄清
[00:04:18.000 --> 00:04:20.000]  一切的罪責
[00:04:20.000 --> 00:04:22.000]  這個就是
[00:04:22.000 --> 00:04:24.000]  耶穌的選擇
[00:04:24.000 --> 00:04:26.000]  他認識他自己的身份
[00:04:26.000 --> 00:04:28.000]  一個受苦的基督
[00:04:28.000 --> 00:04:30.000]  不是一個只是
[00:04:30.000 --> 00:04:32.000]  在顯神蹟的基督
[00:04:32.000 --> 00:04:36.000]  當然最大的神蹟就是
[00:04:36.000 --> 00:04:38.000]  他能夠受苦之後第三天復活
[00:04:38.000 --> 00:04:40.000]  所以接下來
[00:04:40.000 --> 00:04:42.000]  在33節裏
[00:04:42.000 --> 00:04:44.000]  或者32節
[00:04:44.000 --> 00:04:46.000]  當耶穌明明地
[00:04:46.000 --> 00:04:48.000]  去教導人的時候
[00:04:48.000 --> 00:04:50.000]  但這個彼得
[00:04:50.000 --> 00:04:52.000]  他就挑戰耶穌
[00:04:52.000 --> 00:04:54.000]  拉住他勸他
[00:04:54.000 --> 00:04:56.000]  不是耶穌不是這樣
[00:04:56.000 --> 00:04:58.000]  基督不是這樣
[00:04:58.000 --> 00:05:00.000]  基督應該是
[00:05:00.000 --> 00:05:02.000]  成功的
[00:05:02.000 --> 00:05:04.000]  基督應該是很有能力的
[00:05:04.000 --> 00:05:06.000]  何止帶五千人信主
[00:05:06.000 --> 00:05:08.000]  應該帶五萬人
[00:05:08.000 --> 00:05:10.000]  五十萬人信主
[00:05:10.000 --> 00:05:12.000]  成功的基督
[00:05:12.000 --> 00:05:14.000]  應該是這樣
[00:05:14.000 --> 00:05:16.000]  他好像
[00:05:16.000 --> 00:05:18.000]  比耶穌自己還清楚
[00:05:18.000 --> 00:05:20.000]  所以在這裏
[00:05:20.000 --> 00:05:22.000]  耶穌沒有辦法
[00:05:22.000 --> 00:05:24.000]  責備彼得
[00:05:24.000 --> 00:05:26.000]  是當著門徒面
[00:05:26.000 --> 00:05:28.000]  責備彼得
[00:05:28.000 --> 00:05:30.000]  即是沒有面子
[00:05:30.000 --> 00:05:34.000]  當著門徒面
[00:05:34.000 --> 00:05:36.000]  責備彼得
[00:05:36.000 --> 00:05:38.000]  其實不是要罵他
[00:05:38.000 --> 00:05:40.000]  也是罵他
[00:05:40.000 --> 00:05:42.000]  但意思是想提醒他
[00:05:42.000 --> 00:05:44.000]  提醒所有門徒
[00:05:44.000 --> 00:05:46.000]  罵的時候很客氣
[00:05:46.000 --> 00:05:48.000]  很有趣
[00:05:48.000 --> 00:05:50.000]  撒旦不是罵彼得
[00:05:50.000 --> 00:05:52.000]  退我後邊去
[00:05:52.000 --> 00:05:54.000]  可能彼得的原意是好的
[00:05:54.000 --> 00:05:56.000]  但原來裏面有些心思
[00:05:56.000 --> 00:05:58.000]  不是屬於上帝
[00:05:58.000 --> 00:06:00.000]  所以主耶穌在罵的時候
[00:06:00.000 --> 00:06:02.000]  就是撒旦
[00:06:02.000 --> 00:06:04.000]  退我後邊去
[00:06:04.000 --> 00:06:06.000]  有時可能我們自己裏面
[00:06:06.000 --> 00:06:08.000]  有些意念不是屬於主
[00:06:08.000 --> 00:06:10.000]  可能我們都要奉主的名去宣告
[00:06:10.000 --> 00:06:12.000]  在我裏面的
[00:06:12.000 --> 00:06:14.000]  撒旦退我後邊去
[00:06:14.000 --> 00:06:16.000]  或者離開我
[00:06:16.000 --> 00:06:18.000]  主耶穌怎樣說
[00:06:18.000 --> 00:06:20.000]  因為彼得
[00:06:20.000 --> 00:06:22.000]  你不體貼到神的意思
[00:06:22.000 --> 00:06:24.000]  只體貼人的意思
[00:06:24.000 --> 00:06:28.000]  不體貼神的意思
[00:06:28.000 --> 00:06:30.000]  只體貼人的意思
[00:06:30.000 --> 00:06:34.000]  你沒有試過被神罵過
[00:06:34.000 --> 00:06:36.000]  責備過
[00:06:36.000 --> 00:06:38.000]  提醒過
[00:06:38.000 --> 00:06:40.000]  不要再這樣做了
[00:06:40.000 --> 00:06:42.000]  有沒有聽過這種聲音
[00:06:42.000 --> 00:06:44.000]  我記得
[00:06:44.000 --> 00:06:46.000]  我初初出來做傳道的時候
[00:06:46.000 --> 00:06:50.000]  真的試過被神罵過
[00:06:50.000 --> 00:06:54.000]  因為教會有很多事情要做
[00:06:54.000 --> 00:06:56.000]  多到一個地步
[00:06:56.000 --> 00:06:58.000]  我有一天決定
[00:06:58.000 --> 00:07:00.000]  還是不要祈禱了
[00:07:00.000 --> 00:07:02.000]  因為祈禱太浪費我的時間
[00:07:04.000 --> 00:07:06.000]  做事實際一點
[00:07:06.000 --> 00:07:10.000]  做事實際一點
[00:07:10.000 --> 00:07:12.000]  一期分分鐘
[00:07:12.000 --> 00:07:14.000]  沒了四十分鐘怎麼辦
[00:07:14.000 --> 00:07:16.000]  做事實際一點
[00:07:16.000 --> 00:07:18.000]  不要祈禱
[00:07:18.000 --> 00:07:20.000]  當我有這個意念的時候
[00:07:20.000 --> 00:07:22.000]  我立定心智
[00:07:22.000 --> 00:07:24.000]  那天就是不祈禱去做事的時候
[00:07:24.000 --> 00:07:26.000]  很快上帝就出聲
[00:07:26.000 --> 00:07:30.000]  我聽神跟我說
[00:07:30.000 --> 00:07:32.000]  你做那麼多事
[00:07:32.000 --> 00:07:34.000]  你知道我喜歡
[00:07:34.000 --> 00:07:36.000]  這是一個很清晰的聲音
[00:07:36.000 --> 00:07:40.000]  朱全龍不是常常聽到神的聲音
[00:07:40.000 --> 00:07:42.000]  不過偶爾會聽到
[00:07:42.000 --> 00:07:46.000]  這些聲音
[00:07:46.000 --> 00:07:48.000]  其實很嚇人
[00:07:48.000 --> 00:07:50.000]  因為四野無人
[00:07:50.000 --> 00:07:52.000]  但是
[00:07:52.000 --> 00:07:54.000]  就有這種聲音出來
[00:07:54.000 --> 00:07:56.000]  很簡單
[00:07:56.000 --> 00:07:58.000]  你做那麼多事
[00:07:58.000 --> 00:08:00.000]  你知道我喜歡
[00:08:00.000 --> 00:08:02.000]  如果我們的侍奉
[00:08:02.000 --> 00:08:04.000]  不是神所約立的
[00:08:04.000 --> 00:08:06.000]  不是受神所鍾意的
[00:08:06.000 --> 00:08:08.000]  其實都很大件事
[00:08:08.000 --> 00:08:12.000]  大家知不知道朱全龍怎樣做
[00:08:12.000 --> 00:08:14.000]  聽到這個聲音
[00:08:14.000 --> 00:08:16.000]  當然是立刻跪下
[00:08:16.000 --> 00:08:18.000]  認罪祈禱
[00:08:18.000 --> 00:08:20.000]  求主赦免
[00:08:20.000 --> 00:08:22.000]  放下一切工作
[00:08:22.000 --> 00:08:24.000]  再用多四十分鐘
[00:08:24.000 --> 00:08:26.000]  祈禱
[00:08:26.000 --> 00:08:28.000]  神體重
[00:08:30.000 --> 00:08:32.000]  神體重的事最好跟著祂做
[00:08:32.000 --> 00:08:34.000]  等著我們一起禱告
[00:08:34.000 --> 00:08:38.000]  最後願意我們今天來到你面前的時候
[00:08:38.000 --> 00:08:40.000]  我們就能夠體貼你的意思
[00:08:40.000 --> 00:08:42.000]  不是體貼自己的意思
[00:08:42.000 --> 00:08:46.000]  也讓我們知道
[00:08:46.000 --> 00:08:48.000]  你要我們做的是什麼
[00:08:48.000 --> 00:08:50.000]  不是我們自己
[00:08:50.000 --> 00:08:52.000]  想做的是什麼
[00:08:52.000 --> 00:08:54.000]  主求你幫助我們
[00:08:54.000 --> 00:08:56.000]  讓我們的生命
[00:08:56.000 --> 00:08:58.000]  能夠被你更新
[00:08:58.000 --> 00:09:00.000]  被你所用
[00:09:00.000 --> 00:09:02.000]  主啊
[00:09:02.000 --> 00:09:04.000]  讓我們能夠在你面前
[00:09:04.000 --> 00:09:06.000]  可以被你所用
[00:09:06.000 --> 00:09:08.000]  我們祈禱靠耶穌的名
[00:09:08.000 --> 00:09:10.000]  阿門
[00:09:10.000 --> 00:09:12.000]  其實我們今天要說的題目就是
[00:09:12.000 --> 00:09:14.000]  主啊 用我
[00:09:14.000 --> 00:09:16.000]  在接下來的經文裡
[00:09:16.000 --> 00:09:18.000]  就是主對門徒的提醒
[00:09:18.000 --> 00:09:22.000]  三十四節
[00:09:26.000 --> 00:09:28.000]  在這裡 主說得很清楚
[00:09:28.000 --> 00:09:30.000]  要跟祂的
[00:09:30.000 --> 00:09:32.000]  就要寫記
[00:09:32.000 --> 00:09:34.000]  要跟祂的
[00:09:34.000 --> 00:09:36.000]  就要寫記
[00:09:36.000 --> 00:09:38.000]  弟兄姊妹你有沒有試過寫記啊
[00:09:38.000 --> 00:09:40.000]  有的 舉手一下
[00:09:40.000 --> 00:09:42.000]  有沒有試過寫記啊 都有啊
[00:09:42.000 --> 00:09:44.000]  有 有 有
[00:09:44.000 --> 00:09:46.000]  弟兄姊妹試過寫記啊 感謝主
[00:09:46.000 --> 00:09:48.000]  寫完記還在這裡
[00:09:48.000 --> 00:09:50.000]  即是不用死啊 是吧
[00:09:50.000 --> 00:09:52.000]  即是不用死啊 寫記是不用死的
[00:09:52.000 --> 00:09:54.000]  因為
[00:09:54.000 --> 00:09:56.000]  神不是真的要我們死
[00:09:56.000 --> 00:09:58.000]  即是你有些人
[00:09:58.000 --> 00:10:00.000]  有些弟兄姊妹
[00:10:00.000 --> 00:10:02.000]  有些聖經是難解的
[00:10:02.000 --> 00:10:04.000]  甚麼你對婦女動淫念
[00:10:04.000 --> 00:10:06.000]  就刮了自己的眼出來
[00:10:06.000 --> 00:10:08.000]  你做錯事就斬了自己的手出來
[00:10:08.000 --> 00:10:10.000]  這些經文是比較難解的
[00:10:10.000 --> 00:10:12.000]  這些經文是比較難解的
[00:10:12.000 --> 00:10:14.000]  問問那些牧者會好一點
[00:10:14.000 --> 00:10:16.000]  問問那些牧者會好一點
[00:10:16.000 --> 00:10:18.000]  神不是要我們死
[00:10:18.000 --> 00:10:20.000]  寫記不是要我們死
[00:10:20.000 --> 00:10:22.000]  寫記其實
[00:10:22.000 --> 00:10:24.000]  是要我們放下自己
[00:10:24.000 --> 00:10:28.000]  寫記其實就是要我們放下自己
[00:10:28.000 --> 00:10:30.000]  如果根據
[00:10:30.000 --> 00:10:32.000]  我們所看的經文
[00:10:32.000 --> 00:10:34.000]  提過的
[00:10:34.000 --> 00:10:36.000]  我們就去問主你想我做甚麼
[00:10:36.000 --> 00:10:38.000]  我們就去問主你想我做甚麼
[00:10:38.000 --> 00:10:40.000]  我們就去問主你想我做甚麼
[00:10:40.000 --> 00:10:42.000]  我們就去問主你想我做甚麼
[00:10:42.000 --> 00:10:44.000]  我們就去問主你想我做甚麼
[00:10:44.000 --> 00:10:46.000]  我們就去問主你想我做甚麼
[00:10:46.000 --> 00:10:48.000]  不是我想做甚麼
[00:10:48.000 --> 00:10:50.000]  或者是別人想我做甚麼
[00:10:50.000 --> 00:10:52.000]  是主你想我做甚麼
[00:10:52.000 --> 00:10:54.000]  是主你想我做甚麼
[00:10:54.000 --> 00:10:56.000]  放下自己
[00:10:56.000 --> 00:10:58.000]  就是體貼神的意思
[00:10:58.000 --> 00:11:00.000]  不是照自己的意思
[00:11:00.000 --> 00:11:02.000]  放下自己去服事
[00:11:02.000 --> 00:11:04.000]  就是我們去問神
[00:11:04.000 --> 00:11:06.000]  就是我們去問神
[00:11:06.000 --> 00:11:08.000]  我應該怎樣去服事
[00:11:08.000 --> 00:11:10.000]  其實做很多的綱位
[00:11:10.000 --> 00:11:12.000]  都要放下自己
[00:11:12.000 --> 00:11:14.000]  做接待要放下自己
[00:11:14.000 --> 00:11:16.000]  做接待要放下自己
[00:11:16.000 --> 00:11:18.000]  因為有些可能你不習慣
[00:11:18.000 --> 00:11:20.000]  站在這對著這麼多人
[00:11:20.000 --> 00:11:22.000]  站在門口可能不習慣
[00:11:22.000 --> 00:11:24.000]  但如果你站好之後
[00:11:24.000 --> 00:11:26.000]  去問神
[00:11:26.000 --> 00:11:28.000]  這個都是主的意思的時候
[00:11:28.000 --> 00:11:30.000]  你就放下自己去做
[00:11:30.000 --> 00:11:32.000]  還有我們那些
[00:11:32.000 --> 00:11:34.000]  BSC
[00:11:34.000 --> 00:11:36.000]  我們的代討隊
[00:11:36.000 --> 00:11:38.000]  我們的敬拜隊
[00:11:38.000 --> 00:11:40.000]  這些全部都是七點半就回來
[00:11:40.000 --> 00:11:42.000]  弟兄姊妹
[00:11:42.000 --> 00:11:44.000]  我們從甚麼時候開始
[00:11:44.000 --> 00:11:46.000]  九點開始
[00:11:46.000 --> 00:11:48.000]  如果我們起身懶的時候
[00:11:48.000 --> 00:11:50.000]  我們這班弟兄姊妹
[00:11:50.000 --> 00:11:52.000]  起身更加懶
[00:11:52.000 --> 00:11:54.000]  不過如果是主的意思的時候
[00:11:54.000 --> 00:11:56.000]  就放下自己
[00:11:56.000 --> 00:11:58.000]  睡少一點
[00:11:58.000 --> 00:12:00.000]  就跟著主的意思去做
[00:12:00.000 --> 00:12:02.000]  有時候服事
[00:12:02.000 --> 00:12:04.000]  其實我們就是要放下自己
[00:12:04.000 --> 00:12:06.000]  我們看
[00:12:06.000 --> 00:12:08.000]  人的需要
[00:12:08.000 --> 00:12:10.000]  不是看自己的需要
[00:12:10.000 --> 00:12:14.000]  我們服事
[00:12:14.000 --> 00:12:16.000]  可能是看小組有甚麼需要
[00:12:16.000 --> 00:12:18.000]  我們就去服事
[00:12:18.000 --> 00:12:20.000]  而不是單單
[00:12:20.000 --> 00:12:22.000]  你喜歡怎樣服事
[00:12:22.000 --> 00:12:24.000]  就去服事
[00:12:24.000 --> 00:12:26.000]  有時候要放下自己
[00:12:26.000 --> 00:12:28.000]  這個很難的功課
[00:12:28.000 --> 00:12:30.000]  開會也是
[00:12:30.000 --> 00:12:34.000]  開會最精神
[00:12:34.000 --> 00:12:36.000]  有些弟兄姊妹可能是
[00:12:36.000 --> 00:12:38.000]  最想表達自己的意見
[00:12:38.000 --> 00:12:40.000]  因為獨到
[00:12:40.000 --> 00:12:42.000]  最想表達自己
[00:12:44.000 --> 00:12:46.000]  但有時候開會
[00:12:46.000 --> 00:12:48.000]  其實就是要聽聽大家的意見
[00:12:48.000 --> 00:12:50.000]  大家的聲音
[00:12:50.000 --> 00:12:52.000]  神的意思是怎樣
[00:12:52.000 --> 00:12:54.000]  有時候神去解決問題
[00:12:54.000 --> 00:12:56.000]  不是要一個最好的方案
[00:12:56.000 --> 00:12:58.000]  沒有人知道
[00:12:58.000 --> 00:13:00.000]  甚麼是最好的方案
[00:13:00.000 --> 00:13:02.000]  當然我們提出來的當然是最好的方案
[00:13:02.000 --> 00:13:04.000]  但是不是
[00:13:04.000 --> 00:13:06.000]  真是上帝的意思呢
[00:13:06.000 --> 00:13:08.000]  大家討論一下
[00:13:08.000 --> 00:13:10.000]  如果你的方案
[00:13:10.000 --> 00:13:12.000]  是令到所有人
[00:13:12.000 --> 00:13:14.000]  都不舒服的話
[00:13:14.000 --> 00:13:18.000]  其實這個是不是上帝的意思呢
[00:13:18.000 --> 00:13:20.000]  有時候我們都會問
[00:13:20.000 --> 00:13:22.000]  甚麼是
[00:13:22.000 --> 00:13:24.000]  放下自己
[00:13:24.000 --> 00:13:26.000]  我們就要問上帝的意思是怎樣
[00:13:26.000 --> 00:13:28.000]  我們要體貼的是
[00:13:28.000 --> 00:13:30.000]  上帝的意思
[00:13:30.000 --> 00:13:32.000]  不是自己的意思
[00:13:32.000 --> 00:13:34.000]  有時候夫妻關係也是這樣
[00:13:34.000 --> 00:13:36.000]  其實朱全彤
[00:13:36.000 --> 00:13:38.000]  一直都很著重夫妻關係
[00:13:38.000 --> 00:13:40.000]  會看這些
[00:13:40.000 --> 00:13:42.000]  其實夫妻關係是我們人際關係裏
[00:13:42.000 --> 00:13:44.000]  一種最近身的關係
[00:13:44.000 --> 00:13:46.000]  也是人際關係裏最長久的關係
[00:13:46.000 --> 00:13:48.000]  其實你想一想
[00:13:48.000 --> 00:13:50.000]  一般情況下
[00:13:50.000 --> 00:13:52.000]  比我們和我們爸爸媽媽相處的時間
[00:13:52.000 --> 00:13:54.000]  還要長久
[00:13:54.000 --> 00:13:56.000]  比我們和我們子女相處的時間
[00:13:56.000 --> 00:13:58.000]  還要長久
[00:13:58.000 --> 00:14:00.000]  如果你是結了婚有小朋友
[00:14:00.000 --> 00:14:02.000]  你想一想
[00:14:02.000 --> 00:14:04.000]  其實體會更加深
[00:14:04.000 --> 00:14:06.000]  往往最多衝突的是甚麼
[00:14:06.000 --> 00:14:08.000]  就是兩夫妻
[00:14:08.000 --> 00:14:10.000]  不過不告訴別人
[00:14:10.000 --> 00:14:14.000]  但很多時候
[00:14:14.000 --> 00:14:16.000]  這些衝突
[00:14:16.000 --> 00:14:18.000]  是相對的
[00:14:18.000 --> 00:14:20.000]  不是絕對的
[00:14:20.000 --> 00:14:22.000]  其實沒有甚麼對錯
[00:14:22.000 --> 00:14:26.000]  當你說
[00:14:26.000 --> 00:14:28.000]  隔壁那個走路走得慢的時候
[00:14:28.000 --> 00:14:30.000]  其實會不會你走快了呢
[00:14:36.000 --> 00:14:38.000]  當你說走得快的時候
[00:14:38.000 --> 00:14:40.000]  可能是你自己走得慢了
[00:14:40.000 --> 00:14:42.000]  相對的
[00:14:42.000 --> 00:14:46.000]  其實不是照自己的意思
[00:14:46.000 --> 00:14:48.000]  先放下自己的意思
[00:14:48.000 --> 00:14:50.000]  神為甚麼要
[00:14:50.000 --> 00:14:52.000]  將你們兩個放在一起呢
[00:14:52.000 --> 00:14:54.000]  神有祂的意思
[00:14:54.000 --> 00:14:56.000]  問一問
[00:14:56.000 --> 00:14:58.000]  相對的沒有甚麼對錯
[00:14:58.000 --> 00:15:00.000]  真的沒有甚麼對錯
[00:15:00.000 --> 00:15:02.000]  當然有些是絕對的
[00:15:02.000 --> 00:15:04.000]  絕對的就是在上帝那裏
[00:15:04.000 --> 00:15:06.000]  姦淫
[00:15:06.000 --> 00:15:08.000]  這是絕對的
[00:15:08.000 --> 00:15:10.000]  婚外情絕對不容許
[00:15:10.000 --> 00:15:12.000]  任何的理由
[00:15:12.000 --> 00:15:14.000]  都只能成為原因
[00:15:14.000 --> 00:15:16.000]  誘因
[00:15:16.000 --> 00:15:18.000]  那不是一個理由
[00:15:18.000 --> 00:15:20.000]  這是絕對的
[00:15:20.000 --> 00:15:22.000]  可能情有可原
[00:15:22.000 --> 00:15:24.000]  不過理所難容
[00:15:24.000 --> 00:15:26.000]  要弄清楚
[00:15:26.000 --> 00:15:28.000]  這是絕對的
[00:15:28.000 --> 00:15:30.000]  但很多時候我們的服事
[00:15:30.000 --> 00:15:32.000]  是要放下自己
[00:15:32.000 --> 00:15:34.000]  很多事情是相對的
[00:15:34.000 --> 00:15:36.000]  大家一起問一下上帝
[00:15:36.000 --> 00:15:38.000]  你有這個意見
[00:15:38.000 --> 00:15:40.000]  他有那個意見
[00:15:40.000 --> 00:15:42.000]  其實大家都對的
[00:15:42.000 --> 00:15:44.000]  我們是讀書的
[00:15:44.000 --> 00:15:46.000]  不會隨便說話的
[00:15:46.000 --> 00:15:48.000]  問一下上帝
[00:15:48.000 --> 00:15:50.000]  看上帝的心意如何
[00:15:50.000 --> 00:15:52.000]  放下自己
[00:15:52.000 --> 00:15:54.000]  放下自己
[00:15:54.000 --> 00:15:56.000]  當我們要服事的時候
[00:15:56.000 --> 00:15:58.000]  照主的心意而行的時候
[00:15:58.000 --> 00:16:00.000]  就要放下自己
[00:16:00.000 --> 00:16:02.000]  主耶穌給門徒的提醒就是
[00:16:02.000 --> 00:16:04.000]  你要放下自己才好背起
[00:16:04.000 --> 00:16:06.000]  還要背起自己的十字架
[00:16:06.000 --> 00:16:08.000]  來跟隨他
[00:16:08.000 --> 00:16:10.000]  原來我們每人
[00:16:10.000 --> 00:16:12.000]  自己都有一個十字架
[00:16:12.000 --> 00:16:14.000]  不是耶穌那個
[00:16:14.000 --> 00:16:16.000]  耶穌那個他自己會拿回
[00:16:16.000 --> 00:16:18.000]  但原來我們每人都有自己一個十字架
[00:16:18.000 --> 00:16:20.000]  我們看一看
[00:16:20.000 --> 00:16:22.000]  接下來的圖片
[00:16:22.000 --> 00:16:24.000]  熟不熟口熟面
[00:16:24.000 --> 00:16:26.000]  最近顏全道
[00:16:26.000 --> 00:16:28.000]  在他的訊息裏面
[00:16:28.000 --> 00:16:30.000]  有一個短片
[00:16:30.000 --> 00:16:32.000]  是關於這個圖片
[00:16:32.000 --> 00:16:34.000]  原來我們每人都有一個十字架
[00:16:34.000 --> 00:16:36.000]  這個十字架
[00:16:36.000 --> 00:16:38.000]  是一個什麼的記號呢
[00:16:38.000 --> 00:16:40.000]  以前
[00:16:40.000 --> 00:16:42.000]  是一個迎罰的記號
[00:16:42.000 --> 00:16:44.000]  今天
