
[00:00:00.000 --> 00:00:05.260]  講到祝福,我們今天跟大家思想繼續的主題
[00:04:43.900 --> 00:04:48.580]  我們等候盼望的福的時候
[00:04:48.580 --> 00:04:51.420]  我們應該存著什麼觀念
[00:04:51.420 --> 00:04:52.820]  存著什麼態度
[00:04:52.820 --> 00:04:54.780]  以及我們應該持守什麼
[00:04:54.780 --> 00:04:58.700]  今天我們從這段經文裡思想一下這幾方面
[00:04:58.700 --> 00:05:00.820]  第一我們看到原來
[00:05:00.820 --> 00:05:04.780]  我們所盼望的福是迎接什麼
[00:05:04.780 --> 00:05:10.300]  原來我們是等候迎接一個天上的基業
[00:05:10.300 --> 00:05:11.700]  這裡說得很清楚
[00:05:11.700 --> 00:05:15.140]  「願頌贊歸於我們主耶穌基督的父神
[00:05:15.140 --> 00:05:16.860]  他曾照自己的大言文
[00:05:16.860 --> 00:05:19.580]  藉著耶穌基督從死裡復活
[00:05:19.580 --> 00:05:20.700]  重生了我們
[00:05:20.700 --> 00:05:22.940]  叫我們有活潑的盼望」
[00:05:22.940 --> 00:05:24.740]  這個上個星期我們講過了
[00:05:24.740 --> 00:05:25.780]  接著他們說
[00:05:25.780 --> 00:05:26.780]  「可以得著
[00:05:26.780 --> 00:05:28.020]  不能扭壞
[00:05:28.020 --> 00:05:29.300]  不能碰窩
[00:05:29.300 --> 00:05:30.940]  不能摔殘
[00:05:30.940 --> 00:05:36.020]  為你們存留在天上的基業」
[00:05:36.020 --> 00:05:38.820]  原來有一個活潑的盼望是什麼?
[00:05:38.820 --> 00:05:40.300]  有什麼活潑的盼望?
[00:05:40.300 --> 00:05:42.180]  第四節接著說彼得說
[00:05:42.180 --> 00:05:46.900]  原來我們要得的是一個天上的基業
[00:05:46.900 --> 00:05:49.980]  神給我們一個天上的基業
[00:05:49.980 --> 00:05:52.100]  這個天上的基業是什麼?
[00:05:52.100 --> 00:05:53.500]  第一
[00:05:53.500 --> 00:05:55.740]  不是地上的基業
[00:05:55.740 --> 00:05:59.340]  所以原來神沒有應許我們
[00:05:59.340 --> 00:06:03.420]  地上一定順著耶穌發大財
[00:06:03.420 --> 00:06:04.900]  事事亨通
[00:06:04.900 --> 00:06:06.940]  什麼都有
[00:06:06.940 --> 00:06:09.620]  當然神是祝福我們的神
[00:06:09.620 --> 00:06:10.980]  也是眷顧我們的神
[00:06:10.980 --> 00:06:13.260]  也是供應我們的神
[00:06:13.260 --> 00:06:14.100]  祂告訴我們
[00:06:14.100 --> 00:06:16.660]  當我們把我們的東西獻上的時候
[00:06:16.660 --> 00:06:20.700]  祂要給我們的是更多倍的
[00:06:20.700 --> 00:06:21.820]  但是我們知道
[00:06:21.820 --> 00:06:23.260]  這個不是說
[00:06:23.260 --> 00:06:25.260]  有些所謂的成功神學
[00:06:25.260 --> 00:06:26.340]  他們認為
[00:06:26.340 --> 00:06:27.460]  信了主
[00:06:27.460 --> 00:06:29.820]  就會每樣東西都很成功
[00:06:29.820 --> 00:06:32.900]  物質上很豐富
[00:06:32.900 --> 00:06:34.620]  這個並不是一定的
[00:06:34.620 --> 00:06:35.580]  很多時候反過來
[00:06:35.580 --> 00:06:37.060]  在彼得書信裡
[00:06:37.060 --> 00:06:38.140]  我們看見
[00:06:38.140 --> 00:06:41.140]  神有時候要我們經歷苦難
[00:06:41.140 --> 00:06:42.420]  困難、逼迫
[00:06:42.420 --> 00:06:45.220]  甚至是物質的短缺
[00:06:45.220 --> 00:06:46.100]  但是我們感謝神
[00:06:46.100 --> 00:06:49.620]  這正是代表著我們所等候的
[00:06:49.620 --> 00:06:51.940]  不是地上的基業
[00:06:51.940 --> 00:06:52.740]  為什麼?
[00:06:52.740 --> 00:06:54.900]  因為剛才說得很清楚
[00:06:54.900 --> 00:06:56.860]  他說地上的基業會怎樣?
[00:06:56.860 --> 00:07:01.660]  他說會受壞或者扭壞
[00:07:01.660 --> 00:07:03.780]  會玷污
[00:07:03.780 --> 00:07:05.900]  會衰殘
[00:07:05.900 --> 00:07:07.220]  大家可能都經歷過
[00:07:07.220 --> 00:07:09.620]  我們所擁有的東西
[00:07:09.620 --> 00:07:11.020]  無論那些東西有多少
[00:07:11.020 --> 00:07:12.780]  它都會舊的
[00:07:12.780 --> 00:07:14.420]  衣服曾經買的時候
[00:07:14.420 --> 00:07:15.700]  說很漂亮、很喜歡
[00:07:15.700 --> 00:07:17.940]  很多錢都要買了它
[00:07:17.940 --> 00:07:20.140]  但是可能穿一兩次
[00:07:20.140 --> 00:07:21.820]  它已經是褪色
[00:07:21.820 --> 00:07:22.780]  是會變舊
[00:07:22.780 --> 00:07:23.660]  是會起霧頭
[00:07:23.660 --> 00:07:26.100]  是會一看上去已經變了樣子
[00:07:26.100 --> 00:07:28.180]  諸如此類
[00:07:28.180 --> 00:07:29.580]  大家都知道
[00:07:29.580 --> 00:07:30.820]  我們買一部車
[00:07:30.820 --> 00:07:31.740]  一落地之後
[00:07:31.740 --> 00:07:33.220]  它就立刻貶值了
[00:07:33.220 --> 00:07:35.300]  因為再賣出去
[00:07:35.300 --> 00:07:37.940]  已經可能欠了好幾千元
[00:07:37.940 --> 00:07:40.700]  因為它會貶值
[00:07:40.700 --> 00:07:43.620]  它會受壞
[00:07:43.620 --> 00:07:46.100]  幾好的車一樣都會壞
[00:07:46.100 --> 00:07:47.500]  都要修理
[00:07:47.500 --> 00:07:49.860]  幾好的屋都會舊
[00:07:49.860 --> 00:07:53.900]  翻風落雨都會變樣
[00:07:53.900 --> 00:07:55.260]  幾堅固的東西
[00:07:55.260 --> 00:07:56.260]  我們知道
[00:07:56.260 --> 00:07:57.340]  它都沒有辦法
[00:07:57.340 --> 00:07:59.540]  可以永遠都新
[00:07:59.540 --> 00:08:00.740]  我們看到
[00:08:00.740 --> 00:08:02.700]  這些告訴我們
[00:08:02.700 --> 00:08:04.300]  原來這些一切
[00:08:04.300 --> 00:08:06.500]  包括了我們自己的生命
[00:08:06.500 --> 00:08:08.100]  都會隨著時日
[00:08:08.100 --> 00:08:09.940]  慢慢會過去的
[00:08:09.940 --> 00:08:10.780]  我們沒有一樣東西
[00:08:10.780 --> 00:08:12.740]  能夠可以帶走
[00:08:12.740 --> 00:08:15.020]  去到永恆的那裡
[00:08:15.020 --> 00:08:16.140]  但是感謝神
[00:08:16.140 --> 00:08:17.180]  祂告訴我們
[00:08:17.180 --> 00:08:18.660]  這個不是地上的基業
[00:08:18.660 --> 00:08:19.660]  因為為什麼呢?
[00:08:19.660 --> 00:08:21.820]  這個是不能受壞
[00:08:21.820 --> 00:08:22.740]  就是說
[00:08:22.740 --> 00:08:24.620]  它不會毀壞的了
[00:08:24.620 --> 00:08:26.500]  將來是永存的了
[00:08:26.500 --> 00:08:27.540]  不能玷污
[00:08:27.540 --> 00:08:28.620]  它不會貶值的
[00:08:28.620 --> 00:08:31.220]  不會被玷污的
[00:08:31.220 --> 00:08:32.900]  它不能衰殘的
[00:08:32.900 --> 00:08:34.460]  它不會耗盡的
[00:08:34.460 --> 00:08:36.220]  即是燃燒的
[00:08:36.220 --> 00:08:36.980]  意思就是說
[00:08:36.980 --> 00:08:39.820]  它不會令我們失望的
[00:08:39.820 --> 00:08:41.740]  所盼望的福
[00:08:41.740 --> 00:08:44.900]  是我們迎接天上的基業
[00:08:44.900 --> 00:08:49.300]  而不是地上會扭壞
[00:08:49.300 --> 00:08:51.580]  帶不走的東西
[00:08:51.580 --> 00:08:53.100]  所以有了這個觀念
[00:08:53.100 --> 00:08:54.700]  就幫助我們
[00:08:54.700 --> 00:08:56.220]  對於地上的一切
[00:08:56.220 --> 00:08:58.140]  我們都知道是暫時的
[00:08:58.140 --> 00:08:59.260]  短暫的
[00:08:59.260 --> 00:09:02.660]  我們也可以看得更加輕
[00:09:02.660 --> 00:09:03.860]  有的時候很好
[00:09:03.860 --> 00:09:05.060]  沒有的時候
[00:09:05.060 --> 00:09:06.420]  我們都知道
[00:09:06.420 --> 00:09:11.540]  這個不是絕對影響我們所有人生的未來
[00:09:11.540 --> 00:09:15.860]  有一個笑話
[00:09:15.860 --> 00:09:18.900]  就是令我們思想的
[00:09:18.900 --> 00:09:22.620]  有一個富翁臨死之前
[00:09:22.620 --> 00:09:25.780]  就叫太太來告訴他
[00:09:25.780 --> 00:09:30.420]  記得裝滿了我們最重要的財物
[00:09:30.420 --> 00:09:34.260]  我們在保險箱裏面的東西拿出來
[00:09:34.260 --> 00:09:38.500]  然後把它放在我們家的角仔
[00:09:38.500 --> 00:09:39.740]  最上面
[00:09:39.740 --> 00:09:41.740]  最高的地方
[00:09:41.740 --> 00:09:44.700]  結果太太就馬上聽他這樣做
[00:09:44.700 --> 00:09:48.500]  把最重要的財物拿回來
[00:09:48.500 --> 00:09:49.540]  放在一袋
[00:09:49.540 --> 00:09:53.700]  放在房子最高的地方
[00:09:53.700 --> 00:09:54.660]  然後問他
[00:09:54.660 --> 00:09:55.460]  做完了
[00:09:55.460 --> 00:09:58.100]  你究竟是什麼意思
[00:09:58.100 --> 00:10:00.620]  他說 其實都幾好笑
[00:10:00.620 --> 00:10:02.220]  因為不留給太太
[00:10:02.220 --> 00:10:03.420]  最寶貴的
[00:10:03.420 --> 00:10:06.220]  他說我離開的時候
[00:10:06.220 --> 00:10:10.820]  我上去的時候要帶走
[00:10:10.820 --> 00:10:12.780]  結果沒多久他就過世
[00:10:12.780 --> 00:10:15.380]  太太就再走上去角仔看看
[00:10:15.380 --> 00:10:17.500]  是不是真的不見了
[00:10:17.500 --> 00:10:18.580]  當然不是
[00:10:18.580 --> 00:10:20.180]  仍然在那裏
[00:10:20.180 --> 00:10:22.100]  太太就靈機一觸
[00:10:22.100 --> 00:10:22.900]  她說 哎呀
[00:10:22.900 --> 00:10:24.620]  老傢伙搞錯了
[00:10:24.620 --> 00:10:27.100]  應該是放在地牢
[00:10:27.100 --> 00:10:28.300]  應該是放在最低的地方
[00:10:28.300 --> 00:10:30.420]  因為她可能現在不是上了去
[00:10:30.420 --> 00:10:31.900]  是下了去
[00:10:31.900 --> 00:10:35.020]  所以她拿不到
[00:10:35.020 --> 00:10:37.260]  這個真是
[00:10:37.260 --> 00:10:39.940]  給我們有一個
[00:10:39.940 --> 00:10:41.300]  又好笑
[00:10:41.300 --> 00:10:43.300]  但是又一個提醒
[00:10:43.300 --> 00:10:44.980]  就是沒有一件事
[00:10:44.980 --> 00:10:46.540]  真的沒有一件事
[00:10:46.540 --> 00:10:48.980]  我們現在有個家財百萬也好
[00:10:48.980 --> 00:10:50.220]  有最漂亮的房子
[00:10:50.220 --> 00:10:51.900]  最名貴的房車
[00:10:51.900 --> 00:10:55.820]  最貴的珠寶器皿
[00:10:55.820 --> 00:10:57.220]  但是沒有一件事
[00:10:57.220 --> 00:10:59.700]  我們能夠在離開這個世界的時候
[00:10:59.700 --> 00:11:01.780]  可以帶走的
[00:11:01.780 --> 00:11:04.340]  在提摩太前書第六章提醒我們
[00:11:04.340 --> 00:11:04.900]  第七節
[00:11:04.900 --> 00:11:09.980]  因為我們沒有帶什麼到世上來
[00:11:09.980 --> 00:11:13.380]  也不能帶什麼去
[00:11:13.380 --> 00:11:15.460]  只要有衣有食
[00:11:15.460 --> 00:11:16.900]  就當知足
[00:11:16.900 --> 00:11:20.820]  這個實在是一個非常好的提醒
[00:11:20.820 --> 00:11:21.260]  是的
[00:11:21.260 --> 00:11:26.140]  真是我們沒有什麼可以帶來世上
[00:11:26.140 --> 00:11:28.580]  空空而來
[00:11:28.580 --> 00:11:31.900]  同時間也沒有什麼可以帶走
[00:11:31.900 --> 00:11:35.260]  所以我們今天神託付給我們的東西
[00:11:35.260 --> 00:11:37.660]  我們就可以很輕鬆
[00:11:37.660 --> 00:11:40.180]  用一個管家的心態
[00:11:40.180 --> 00:11:42.780]  來好好運用它
[00:11:42.780 --> 00:11:47.500]  也來深想學悟天上的基業
[00:11:47.500 --> 00:11:49.860]  所以這個不是地上的基業
[00:11:49.860 --> 00:11:52.740]  很明顯的彼得說
[00:11:52.740 --> 00:11:55.580]  將來我們得的是不會再扭壞
[00:11:55.580 --> 00:11:56.900]  不會再碰窩
[00:11:56.900 --> 00:11:58.340]  不會衰殘
[00:11:58.340 --> 00:12:01.180]  第二這裡是一個更大的基業
[00:12:01.180 --> 00:12:02.460]  這個更大的基業
[00:12:02.460 --> 00:12:05.660]  不僅是地上的東西不帶走
[00:12:05.660 --> 00:12:07.300]  我們天上的是永存的
[00:12:07.300 --> 00:12:08.500]  這是更大的
[00:12:08.500 --> 00:12:09.460]  什麼意思呢
[00:12:09.460 --> 00:12:13.220]  如果大家去聽過耶穌好幾次的比喻
[00:12:13.220 --> 00:12:15.500]  在不同的福音書記載
[00:12:15.500 --> 00:12:17.860]  例如在路加福音十九章
[00:12:17.860 --> 00:12:21.620]  他說我們很熟悉的主人德國回來了
[00:12:21.620 --> 00:12:24.860]  就吩咐領過銀子的僕人
[00:12:24.860 --> 00:12:27.860]  要知道他們做生意賺了多少
[00:12:27.860 --> 00:12:30.820]  這是路加福音十九章的記載
[00:12:30.820 --> 00:12:34.740]  他用做生意的角度來描寫
[00:12:34.740 --> 00:12:35.780]  頭一國上來
[00:12:35.780 --> 00:12:39.060]  主啊 你的一定銀子已經賺了十錠
[00:12:39.060 --> 00:12:41.340]  所以這是更大的
[00:12:41.340 --> 00:12:43.540]  一定銀子賺了十錠
[00:12:43.540 --> 00:12:44.340]  主人說
[00:12:44.340 --> 00:12:46.260]  好 良善的僕人
[00:12:46.260 --> 00:12:48.420]  你既在最小的事上有忠心
[00:12:48.420 --> 00:12:51.260]  可以有權柄管十座城
[00:12:51.260 --> 00:12:53.580]  這就是指永恆將來
[00:12:53.580 --> 00:12:54.420]  第二個來說
[00:12:54.420 --> 00:12:57.420]  主啊 你的一定銀子已經賺了五錠
[00:12:57.420 --> 00:12:58.500]  也有賺
[00:12:58.500 --> 00:13:00.020]  一定賺了五錠
[00:13:00.020 --> 00:13:02.580]  主人說你可以管五座城
[00:13:02.580 --> 00:13:04.500]  這是他的賞賜
[00:13:04.500 --> 00:13:06.060]  又一個來說
[00:13:06.060 --> 00:13:08.620]  主啊 看啊 你的一定銀子在這裡
[00:13:08.620 --> 00:13:12.020]  我把它包在手跟裡存著
[00:13:12.020 --> 00:13:13.420]  所以一定
[00:13:13.420 --> 00:13:16.820]  變成一定沒有賺
[00:13:16.820 --> 00:13:19.180]  我們知道你很熟悉這個經文
[00:13:19.180 --> 00:13:20.340]  就是耶穌說
[00:13:20.340 --> 00:13:21.620]  有的還要加給他
[00:13:21.620 --> 00:13:23.860]  沒有的連他的也要給他
[00:13:23.860 --> 00:13:25.340]  有的還要加給他
[00:13:25.340 --> 00:13:27.100]  意思是神很體重
[00:13:27.100 --> 00:13:30.420]  我們有沒有為他賺
[00:13:30.420 --> 00:13:32.980]  意思是如果你有的東西
[00:13:32.980 --> 00:13:34.780]  你把它放在這裡
[00:13:34.780 --> 00:13:39.980]  你沒有用在神的角度
[00:13:39.980 --> 00:13:41.140]  我們有的東西
[00:13:41.140 --> 00:13:44.140]  不能夠好好的運用它
[00:13:44.140 --> 00:13:50.100]  來在天上將來永恆的賞賜上賺到
[00:13:50.100 --> 00:13:53.100]  這是神喜悅的
[00:13:53.100 --> 00:13:57.700]  所以原來天上我們既然知道有個永存的基業
[00:13:57.700 --> 00:13:58.780]  神要我們做什麼呢
[00:13:58.780 --> 00:14:00.060]  在地上我們也知道
[00:14:00.060 --> 00:14:02.500]  在地上我們也要在銀行希望生些息
[00:14:02.500 --> 00:14:03.620]  雖然現在沒什麼息
[00:14:03.620 --> 00:14:06.900]  或者你在投資那裡希望它保值
[00:14:06.900 --> 00:14:10.260]  或者希望能夠賺得更多
[00:14:10.260 --> 00:14:12.020]  賺錢不是壞的
[00:14:12.020 --> 00:14:13.740]  有一個好的目的
[00:14:13.740 --> 00:14:16.140]  不是貪心的就可以了
[00:14:16.140 --> 00:14:18.220]  我們住的地方也想想
[00:14:18.220 --> 00:14:19.220]  希望現在這麼小
[00:14:19.220 --> 00:14:21.420]  希望可以住大一點、舒服一點
[00:14:21.420 --> 00:14:23.220]  這也是人之常情
[00:14:23.220 --> 00:14:24.620]  何況我們想想
[00:14:24.620 --> 00:14:27.180]  如果我們天上將來有個永存的基業
[00:14:27.180 --> 00:14:28.460]  我們是不是應該想想
[00:14:28.460 --> 00:14:30.260]  將來我們要大一點呢
[00:14:30.260 --> 00:14:31.460]  要多一點呢
[00:14:31.460 --> 00:14:33.100]  因為神託付給我們
[00:14:33.100 --> 00:14:35.380]  我如果這樣放在這裡
[00:14:35.380 --> 00:14:40.780]  那就白費了 好像空過一生一樣
[00:14:40.780 --> 00:14:43.740]  神給我們有的這些財幹、金錢
[00:14:43.740 --> 00:14:44.900]  我們有機會
[00:14:44.900 --> 00:14:47.380]  如果我們不要投資在永恆
[00:14:47.380 --> 00:14:48.980]  將來神問我們
[00:14:48.980 --> 00:14:50.220]  我給了一定的銀子
[00:14:50.220 --> 00:14:51.780]  你究竟賺了多少
[00:14:51.780 --> 00:14:55.420]  我們空手見主就糟糕了
[00:14:55.420 --> 00:14:58.940]  新約的學者D.A. Carson
[00:14:58.940 --> 00:15:00.620]  也有幾次來過我們教會
[00:15:00.620 --> 00:15:01.660]  英文跟他分享
[00:15:01.660 --> 00:15:03.420]  因為非常出名的
[00:15:03.420 --> 00:15:06.460]  現在還在生的
[00:15:06.460 --> 00:15:07.460]  未到很老
[00:15:07.460 --> 00:15:10.380]  但是非常有影響力的一位新約學者
[00:15:10.380 --> 00:15:11.940]  我記得他有一次來講的時候
[00:15:11.940 --> 00:15:14.860]  他說我們將來一定要得主的稱讚
[00:15:14.860 --> 00:15:18.780]  就是在新天新地那裡有更大的作為
[00:15:18.780 --> 00:15:21.540]  所以這是一個更大的基業
[00:15:21.540 --> 00:15:25.300]  他說今天我們就要好好地去預備自己
[00:15:25.300 --> 00:15:27.420]  以致我們將來見神的時候
[00:15:27.420 --> 00:15:32.020]  是賺到祂要我們所賺的
[00:15:32.020 --> 00:15:34.980]  我們要為著我們的主人來投資
[00:15:34.980 --> 00:15:38.380]  就是用我們今生來好好地投資永恆
[00:15:38.380 --> 00:15:40.140]  有句話是這樣說的
[00:15:40.140 --> 00:15:41.660]  他說
[00:15:41.660 --> 00:15:44.900]  就我們短暫人生的投資
[00:15:44.900 --> 00:15:48.580]  可讓神給予永恆的肯定
[00:15:48.580 --> 00:15:51.260]  這句話真的好
[00:15:51.260 --> 00:15:52.820]  究竟將來我們在永恆那裡
[00:15:52.820 --> 00:15:55.740]  有沒有神肯定我們今生的價值呢
[00:15:55.740 --> 00:15:59.780]  不在乎我們今生自己有什麼的享樂
[00:15:59.780 --> 00:16:04.020]  我們自己一些人生的計劃而已
[00:16:04.020 --> 00:16:08.340]  神是要我們有沒有先求祂的國和祂的義
[00:16:08.340 --> 00:16:11.900]  我們有沒有想到我們今天神託付給我們的
[00:16:11.900 --> 00:16:13.540]  and trust給我們的
[00:16:13.540 --> 00:16:14.740]  託付給我們的
[00:16:14.740 --> 00:16:19.180]  我們能夠可以使祂增值
[00:16:19.180 --> 00:16:22.260]  不是到了天上的時候一無所值
[00:16:22.260 --> 00:16:26.100]  神要我們增值有一個更大的基業
[00:16:26.100 --> 00:16:30.220]  所以當我們能夠培養和神的關係
[00:16:30.220 --> 00:16:34.060]  培養今天神託付給我們的家庭
[00:16:34.060 --> 00:16:35.780]  我們的工作
[00:16:35.780 --> 00:16:37.260]  我們的錢財
[00:16:37.260 --> 00:16:39.140]  我們的財幹
[00:16:39.140 --> 00:16:40.940]  我們的侍奉
[00:16:40.940 --> 00:16:45.420]  我們有沒有來好好地善用祂
[00:16:45.420 --> 00:16:49.820]  以致這些所有一切都是為了主
[00:16:49.820 --> 00:16:52.060]  這正是神告訴我們
[00:16:52.060 --> 00:16:55.260]  如果以神為最重要的
[00:16:55.260 --> 00:16:58.420]  祂所有給我們的一切
[00:16:58.420 --> 00:16:59.820]  都是以祂為中心
[00:16:59.820 --> 00:17:02.820]  祂也會賜福給我們這些所有一切
[00:17:02.820 --> 00:17:03.820]  為什麼賜福呢
[00:17:03.820 --> 00:17:06.620]  因為今生不但享百倍
[00:17:06.620 --> 00:17:09.780]  來世得享永遠的榮耀
[00:17:09.780 --> 00:17:11.460]  這才是最重要的
[00:17:11.460 --> 00:17:13.180]  所以耶穌我們很熟悉的
[00:17:13.180 --> 00:17:14.460]  在《馬太福音》第六章
[00:17:14.460 --> 00:17:17.500]  祂說只要積鑽財寶在天上
[00:17:17.500 --> 00:17:19.020]  天上沒有蟲子咬
[00:17:19.020 --> 00:17:21.020]  不能受壞
[00:17:21.020 --> 00:17:25.580]  也沒有賊掘佛籠來偷
[00:17:25.580 --> 00:17:27.900]  因為祢的財寶在那裡
[00:17:27.900 --> 00:17:31.220]  祢的心也在那裡
[00:17:31.220 --> 00:17:34.940]  主耶穌真的提醒我們
[00:17:34.940 --> 00:17:38.540]  今天神給我們這些物質的東西
[00:17:38.540 --> 00:17:39.300]  有限的東西
[00:17:39.300 --> 00:17:40.660]  短暫的東西
[00:17:40.660 --> 00:17:47.220]  我們有沒有積鑽財寶在天上呢?
[00:17:47.220 --> 00:17:48.620]  所有這些一切
[00:17:48.620 --> 00:17:49.660]  短暫物質的東西
[00:17:49.660 --> 00:17:52.580]  原來可以為我們賺取永恆的
[00:17:52.580 --> 00:17:54.340]  不會受壞的
[00:17:54.340 --> 00:17:57.780]  那個賊不會來偷的財寶
[00:17:57.780 --> 00:17:59.100]  在上一個月
[00:17:59.100 --> 00:18:00.660]  我們過農曆新年
[00:18:00.660 --> 00:18:02.780]  有好幾個我們堂會的團契
