
[00:00:00.000 --> 00:00:04.540]  我們繼續看《羅馬書》第十二章第三節至第二十一節
[00:02:14.560 --> 00:02:16.560]  很多時候我們
[00:02:16.560 --> 00:02:19.520]  有兩個的極端
[00:02:19.520 --> 00:02:21.200]  或者有兩個的方向
[00:02:21.200 --> 00:02:27.080]  其實我們如果不能平衡發展的時候
[00:02:27.080 --> 00:02:29.320]  很容易就會走差
[00:02:29.320 --> 00:02:31.800]  在教會生活也好
[00:02:31.800 --> 00:02:34.200]  在個人的自己
[00:02:34.200 --> 00:02:36.520]  自我的價值觀也是一樣
[00:02:36.520 --> 00:02:38.520]  第一個方向就是
[00:02:38.520 --> 00:02:41.200]  有時候人會看自己是
[00:02:41.200 --> 00:02:48.680]  比他所佔的位置重要
[00:02:48.680 --> 00:02:50.680]  事實上有時候我們
[00:02:50.680 --> 00:02:52.680]  很多時候都是
[00:02:52.680 --> 00:02:57.160]  會將自己的看法
[00:02:57.160 --> 00:02:59.160]  是比真實好
[00:02:59.160 --> 00:03:01.160]  有時候人也是這樣
[00:03:01.160 --> 00:03:03.160]  在心理學家他們說
[00:03:03.160 --> 00:03:05.160]  其實每個人都有一個
[00:03:05.160 --> 00:03:07.160]  自己美化自己的機制
[00:03:07.160 --> 00:03:10.160]  因為我們每個人都想
[00:03:10.160 --> 00:03:12.160]  見到別人的一面
[00:03:12.160 --> 00:03:14.160]  展現最好的一面
[00:03:14.160 --> 00:03:16.160]  你看看現在那些
[00:03:16.160 --> 00:03:19.440]  在網上譬如人們發佈照片那些
[00:03:19.440 --> 00:03:22.600]  玉璇那一幅一定不會發佈上去的
[00:03:22.600 --> 00:03:25.080]  一定是選擇最帥最美的那一幅
[00:03:25.080 --> 00:03:28.080]  甚至那一幅照片本來沒那麼美的
[00:03:28.080 --> 00:03:31.960]  都用很多美圖秀秀那些
[00:03:31.960 --> 00:03:33.960]  剪照效果
[00:03:33.960 --> 00:03:35.960]  將自己整美了才發佈上去
[00:03:35.960 --> 00:03:37.960]  為什麼?因為我們每個人都想
[00:03:37.960 --> 00:03:39.960]  將自己最美的一面
[00:03:39.960 --> 00:03:41.960]  去展現給別人看
[00:03:41.960 --> 00:03:43.960]  這是無可厚非的
[00:03:43.960 --> 00:03:45.960]  但是有時候過分發展的時候
[00:03:45.960 --> 00:03:47.960]  其實我們很著重於
[00:03:47.960 --> 00:03:51.960]  自己是被別人看重
[00:03:51.960 --> 00:03:53.960]  我們很著重於
[00:03:53.960 --> 00:03:55.960]  別人覺得我是重要的
[00:03:55.960 --> 00:03:57.960]  而我們就會很容易
[00:03:57.960 --> 00:03:59.960]  慢慢慢慢
[00:03:59.960 --> 00:04:01.960]  這樣的態度
[00:04:01.960 --> 00:04:03.960]  或者這樣的心態不斷發展的時候
[00:04:03.960 --> 00:04:05.960]  很容易就會看
[00:04:05.960 --> 00:04:07.960]  自己是過於重要
[00:04:07.960 --> 00:04:09.960]  事實上在神的家
[00:04:09.960 --> 00:04:12.960]  或者神的救贖的計劃當中
[00:04:12.960 --> 00:04:15.960]  每個人都是那麼重要的時候
[00:04:15.960 --> 00:04:17.960]  我們每一個人
[00:04:17.960 --> 00:04:19.960]  是特別重要的
[00:04:19.960 --> 00:04:21.960]  相反來說也是一樣
[00:04:21.960 --> 00:04:23.960]  我們每個人都那麼重要
[00:04:23.960 --> 00:04:25.960]  但也沒有一個人是特別重要
[00:04:25.960 --> 00:04:27.960]  我們每個人都需要
[00:04:27.960 --> 00:04:29.960]  按著我們信心的大小
[00:04:29.960 --> 00:04:31.960]  看自己看得是合乎中度
[00:04:31.960 --> 00:04:33.960]  這就是保羅這裡所說的意思
[00:04:33.960 --> 00:04:36.960]  我們對神有多大的信心
[00:04:36.960 --> 00:04:38.960]  我們神怎麼看我
[00:04:38.960 --> 00:04:40.960]  我對神是怎麼樣
[00:04:40.960 --> 00:04:42.960]  我就按著我的信心的程度
[00:04:42.960 --> 00:04:44.960]  來看自己
[00:04:44.960 --> 00:04:46.960]  你今天
[00:04:46.960 --> 00:04:48.960]  你不是信心的偉人
[00:04:48.960 --> 00:04:50.960]  你當然做不到信心偉人所做的事情
[00:04:50.960 --> 00:04:52.960]  但是你
[00:04:52.960 --> 00:04:54.960]  如果你又不是信心的偉人
[00:04:54.960 --> 00:04:56.960]  你又沒有那麼大的信心
[00:04:56.960 --> 00:04:58.960]  你又去吹捧自己
[00:04:58.960 --> 00:05:00.960]  或者你覺得自己
[00:05:00.960 --> 00:05:02.960]  現在我沒有機會
[00:05:02.960 --> 00:05:04.960]  我一有機會就大展拳腳
[00:05:04.960 --> 00:05:06.960]  我就會做到很多信心偉人所做的事情
[00:05:06.960 --> 00:05:08.960]  甚至好像戴德新那樣
[00:05:08.960 --> 00:05:11.960]  改變了整個對中國宣教歷史
[00:05:11.960 --> 00:05:14.960]  這些想法不別
[00:05:14.960 --> 00:05:16.960]  第二方面
[00:05:16.960 --> 00:05:19.960]  就是你也不要看自己沒有價值
[00:05:19.960 --> 00:05:21.960]  另一個
[00:05:21.960 --> 00:05:23.960]  另一邊
[00:05:23.960 --> 00:05:25.960]  偏執就是
[00:05:25.960 --> 00:05:26.960]  有些人看自己很重要
[00:05:26.960 --> 00:05:28.960]  但有些人看自己沒有價值
[00:05:28.960 --> 00:05:29.960]  但保羅說不是
[00:05:29.960 --> 00:05:31.960]  他說正如我們一個身子上有好些肢體
[00:05:31.960 --> 00:05:34.960]  肢體也不都是一樣的用處
[00:05:34.960 --> 00:05:36.960]  我們者許多人在基督裡成為一身
[00:05:36.960 --> 00:05:39.960]  互相聯絡在肢體也是如此
[00:05:39.960 --> 00:05:41.960]  這個問題就是說
[00:05:41.960 --> 00:05:43.960]  我們每個人
[00:05:43.960 --> 00:05:46.960]  是有自己的位置的
[00:05:46.960 --> 00:05:50.960]  你想想你的手指甲
[00:05:50.960 --> 00:05:52.960]  雖然你經常要剪手指甲
[00:05:52.960 --> 00:05:54.960]  但你說沒有手指甲行不行?
[00:05:54.960 --> 00:05:55.960]  當然不行
[00:05:55.960 --> 00:05:57.960]  手指甲也有手指甲的位置
[00:05:57.960 --> 00:05:58.960]  為什麼?
[00:05:58.960 --> 00:06:01.960]  你的手指甲在的時候保護著你的手指
[00:06:01.960 --> 00:06:03.960]  你的手指就不會那麼容易夾到
[00:06:03.960 --> 00:06:05.960]  或者夾到的時候也沒那麼痛
[00:06:05.960 --> 00:06:07.960]  或者沒那麼容易被刺到
[00:06:07.960 --> 00:06:10.960]  這個就是手指甲的位置
[00:06:10.960 --> 00:06:12.960]  你不要看自己沒用
[00:06:12.960 --> 00:06:14.960]  如果你是手指甲的時候
[00:06:14.960 --> 00:06:17.960]  你說我這個人當中有手指甲是沒用的
[00:06:17.960 --> 00:06:19.960]  那你是錯的
[00:06:19.960 --> 00:06:22.960]  而手指甲那些纖維
[00:06:22.960 --> 00:06:24.960]  其實和頭髮是一樣的
[00:06:24.960 --> 00:06:26.960]  它是做了保護的作用
[00:06:26.960 --> 00:06:28.960]  有頭髮保護著你
[00:06:28.960 --> 00:06:30.960]  冬天也沒那麼冷
[00:06:30.960 --> 00:06:32.960]  諸如此類
[00:06:32.960 --> 00:06:34.960]  我們每個人都有一樣
[00:06:34.960 --> 00:06:36.960]  用處是不同的
[00:06:36.960 --> 00:06:39.960]  但是在基督的身體裡面
[00:06:39.960 --> 00:06:42.960]  都是互相聯絡作肢體
[00:06:42.960 --> 00:06:44.960]  我們都是這個身體的一部分
[00:06:44.960 --> 00:06:46.960]  這個身體的比喻
[00:06:46.960 --> 00:06:50.960]  在保羅在《以弗所書》也有說
[00:06:50.960 --> 00:06:53.960]  在《哥林多前書》也有說
[00:06:53.960 --> 00:06:55.960]  在這裡不詳細地說
[00:06:55.960 --> 00:06:58.960]  保羅形容到其實在神的家
[00:06:58.960 --> 00:07:00.960]  在神的教會
[00:07:00.960 --> 00:07:02.960]  我們每個人是有那個位置
[00:07:02.960 --> 00:07:04.960]  所以他繼續說
[00:07:04.960 --> 00:07:07.960]  我所得的恩賜各有不同
[00:07:07.960 --> 00:07:12.960]  或說預言的就當照著信心的程度說預言
[00:07:12.960 --> 00:07:14.960]  或做執事的就當專一執事
[00:07:14.960 --> 00:07:17.960]  或做教導的就當專一教導
[00:07:17.960 --> 00:07:20.960]  或做勸化的就當專一勸化
[00:07:20.960 --> 00:07:22.960]  施捨的就當誠實治理的
[00:07:22.960 --> 00:07:26.960]  就當殷勤憐憫人的就當甘心
[00:07:26.960 --> 00:07:31.960]  這裡保羅其實列出了很多不同的恩賜
[00:07:31.960 --> 00:07:34.960]  每一個的恩賜在教會當中發揮的崗位
[00:07:34.960 --> 00:07:37.960]  其實關於恩賜這個題目
[00:07:37.960 --> 00:07:39.960]  今天就沒有時間詳細說
[00:07:39.960 --> 00:07:41.960]  但是基本上有一個觀念
[00:07:41.960 --> 00:07:44.960]  聖經所說的恩賜就是這樣的
[00:07:44.960 --> 00:07:48.960]  就是聖經所說的恩賜永遠都不是一個
[00:07:48.960 --> 00:07:51.960]  詳盡包羅萬有的列表
[00:07:51.960 --> 00:07:54.960]  不是說有些恩賜聖經有放在這裡就有
[00:07:54.960 --> 00:07:55.960]  聖經沒有放在這裡就不是恩賜
[00:07:55.960 --> 00:07:56.960]  其實就不是的
[00:07:56.960 --> 00:08:01.960]  因為你看到在以弗所書有講恩賜
[00:08:01.960 --> 00:08:03.960]  在哥倫多前書有講恩賜
[00:08:03.960 --> 00:08:05.960]  在羅馬書這裡也有講恩賜
[00:08:05.960 --> 00:08:09.960]  三段聖經所講的恩賜都有些不同的
[00:08:09.960 --> 00:08:15.960]  似乎保羅是沒有一個固定的恩賜列表放在這裡
[00:08:15.960 --> 00:08:17.960]  所以一講恩賜的時候就列出來
[00:08:17.960 --> 00:08:18.960]  他沒有的
[00:08:18.960 --> 00:08:20.960]  他想到什麼就馬上講什麼
[00:08:20.960 --> 00:08:30.960]  因為在波羅來看恩賜本身就是神要用得著去建立教會
[00:08:30.960 --> 00:08:34.960]  而恩賜神用得著建立教會的時候
[00:08:34.960 --> 00:08:37.960]  教會在不同的地方
[00:08:37.960 --> 00:08:39.960]  不同的時代
[00:08:39.960 --> 00:08:41.960]  有不同的需要
[00:08:41.960 --> 00:08:44.960]  在不同的需要當中就需要有不同的恩賜
[00:08:44.960 --> 00:08:46.960]  譬如在古代的教會
[00:08:46.960 --> 00:08:49.960]  當然就沒有電腦的需要
[00:08:49.960 --> 00:08:51.960]  也沒有電腦
[00:08:51.960 --> 00:08:54.960]  所以就沒有電腦的恩賜
[00:08:54.960 --> 00:08:57.960]  或者網絡推廣的恩賜
[00:08:57.960 --> 00:08:59.960]  但我相信今時今日這個都是一個恩賜
[00:08:59.960 --> 00:09:03.960]  對於教會的事公是很重要的一個恩賜
[00:09:03.960 --> 00:09:07.960]  所以有這樣的恩賜就只會發揮功效
[00:09:07.960 --> 00:09:09.960]  這是第一
[00:09:09.960 --> 00:09:14.960]  恩賜本身是沒有一個固定的列表
[00:09:14.960 --> 00:09:15.960]  在不同的時代
[00:09:15.960 --> 00:09:17.960]  不同的需要
[00:09:17.960 --> 00:09:24.960]  神給人發揮他在天國裡的位置
[00:09:24.960 --> 00:09:27.960]  那就是他的恩賜
[00:09:27.960 --> 00:09:32.960]  這裡就講了各樣的恩賜
[00:09:32.960 --> 00:09:35.960]  在未逐樣逐樣去講的時候
[00:09:35.960 --> 00:09:39.960]  其實我相信這個保羅只是給了一些例子
[00:09:39.960 --> 00:09:41.960]  還有其他的
[00:09:41.960 --> 00:09:44.960]  但我相信希望你去想的時候
[00:09:44.960 --> 00:09:46.960]  首先第一個問題你要想
[00:09:46.960 --> 00:09:52.960]  其實我們要有一個天國的觀念去想恩賜
[00:09:52.960 --> 00:09:54.960]  很多時候人想恩賜
[00:09:54.960 --> 00:09:57.960]  就是將那個注意力
[00:09:57.960 --> 00:10:00.960]  或者將那個焦點集中在我自己那裡
[00:10:00.960 --> 00:10:01.960]  什麼意思呢?
[00:10:01.960 --> 00:10:02.960]  人就會想
[00:10:02.960 --> 00:10:04.960]  我有什麼恩賜呢?
[00:10:04.960 --> 00:10:08.960]  我要發掘一下我有什麼潛能
[00:10:08.960 --> 00:10:11.960]  可以盡展所長
[00:10:11.960 --> 00:10:14.960]  都是想在自己那裡
[00:10:14.960 --> 00:10:16.960]  所以有些東西我懂得做
[00:10:16.960 --> 00:10:18.960]  那個不用我做
[00:10:18.960 --> 00:10:23.960]  或者有其他人就可以了
[00:10:23.960 --> 00:10:28.960]  但其實恩賜本身的重點不是在你那裡
[00:10:28.960 --> 00:10:29.960]  當我們想恩賜的時候
[00:10:29.960 --> 00:10:31.960]  我們不是想自己
[00:10:31.960 --> 00:10:34.960]  是想天國的價值觀
[00:10:34.960 --> 00:10:39.960]  恩賜的出現或者恩賜的發揮作用
[00:10:39.960 --> 00:10:42.960]  是建立神的角度
[00:10:42.960 --> 00:10:44.960]  所以我們想恩賜不是只是想
[00:10:44.960 --> 00:10:49.960]  有些人去想恩賜
[00:10:49.960 --> 00:10:53.960]  就好像做一些心理測驗
[00:10:53.960 --> 00:10:55.960]  好像更多了解自己
[00:10:55.960 --> 00:10:56.960]  更多認識自己
[00:10:56.960 --> 00:10:58.960]  發掘潛能
[00:10:58.960 --> 00:11:00.960]  這樣說不是全部錯的
[00:11:00.960 --> 00:11:03.960]  但是其中有一點很重要的你要明白
[00:11:03.960 --> 00:11:05.960]  就是恩賜其實就是想
[00:11:05.960 --> 00:11:07.960]  我在天國當中
[00:11:07.960 --> 00:11:10.960]  我要找到自己的位置
[00:11:10.960 --> 00:11:12.960]  我發揮我的恩賜
[00:11:12.960 --> 00:11:14.960]  就是在那個位置當中
[00:11:14.960 --> 00:11:18.960]  可以貢獻到什麼
[00:11:18.960 --> 00:11:20.960]  而去建立天國
[00:11:20.960 --> 00:11:22.960]  這個就是天國的觀念
[00:11:22.960 --> 00:11:24.960]  來去想恩賜
[00:11:24.960 --> 00:11:26.960]  我記得我那時候
[00:11:26.960 --> 00:11:28.960]  還沒出來做傳道的時候
[00:11:28.960 --> 00:11:30.960]  我和弟兄姊妹也有分享過
[00:11:30.960 --> 00:11:32.960]  我自己個人的見證
[00:11:32.960 --> 00:11:33.960]  其中一樣東西
[00:11:33.960 --> 00:11:35.960]  我在神面前來禱告
[00:11:35.960 --> 00:11:36.960]  我說神啊
[00:11:36.960 --> 00:11:37.960]  如果你讓我知道
[00:11:37.960 --> 00:11:40.960]  究竟我將來要不要出來做傳道呢
[00:11:40.960 --> 00:11:42.960]  或者是怎麼樣呢
[00:11:42.960 --> 00:11:45.960]  你讓我去明白你的心意
[00:11:45.960 --> 00:11:48.960]  一邊去祈禱一邊去求的時候
[00:11:48.960 --> 00:11:51.960]  其中去到最後有一個
[00:11:51.960 --> 00:11:52.960]  可以這麼說
[00:11:52.960 --> 00:11:56.960]  一個抉擇或者一個轉捩點的時候
[00:11:56.960 --> 00:12:00.960]  就是我有一次去中國大陸的一個短孫
[00:12:00.960 --> 00:12:02.960]  在那個短孫當中
[00:12:02.960 --> 00:12:04.960]  和團契的弟兄姊妹一起去
[00:12:04.960 --> 00:12:08.960]  每個人都有做一些事情
[00:12:08.960 --> 00:12:10.960]  譬如有人帶詩
[00:12:10.960 --> 00:12:11.960]  有人陪談
[00:12:11.960 --> 00:12:14.960]  有人去分組
[00:12:14.960 --> 00:12:17.960]  有人去講解聖經
[00:12:17.960 --> 00:12:21.960]  每個人就分工合作去做
[00:12:21.960 --> 00:12:24.960]  在那個經驗當中
[00:12:24.960 --> 00:12:25.960]  很明顯
[00:12:25.960 --> 00:12:28.960]  神藉著那次經驗去教導了一件事
[00:12:28.960 --> 00:12:30.960]  其中在那個經驗當中
[00:12:30.960 --> 00:12:34.960]  讓我經歷了童心侍奉的那種喜樂
[00:12:34.960 --> 00:12:38.960]  以前侍奉都有喜樂的
[00:12:38.960 --> 00:12:40.960]  但是那次是很特別
[00:12:40.960 --> 00:12:42.960]  有那種很感覺到童心侍奉的喜樂
[00:12:42.960 --> 00:12:45.960]  但是另外一點是很重要
[00:12:45.960 --> 00:12:46.960]  讓我看到
[00:12:46.960 --> 00:12:49.960]  就是這樣的圖畫
[00:12:49.960 --> 00:12:51.960]  正正就是神想要的圖畫
[00:12:51.960 --> 00:12:55.960]  就是每個人在他的崗位當中
[00:12:55.960 --> 00:12:59.960]  發揮他自己的才幹能力
[00:12:59.960 --> 00:13:01.960]  和經驗
[00:13:01.960 --> 00:13:05.960]  以致配搭去建立天國
[00:13:05.960 --> 00:13:06.960]  而我就問
[00:13:06.960 --> 00:13:08.960]  我自己的位置在哪裡?
[00:13:08.960 --> 00:13:09.960]  神很清楚跟我說
[00:13:09.960 --> 00:13:12.960]  我的位置是教導的
[00:13:12.960 --> 00:13:15.960]  是講解聖經的
[00:13:15.960 --> 00:13:17.960]  這個是我在天國當中的位置
[00:13:17.960 --> 00:13:19.960]  當我清楚了這樣的時候
[00:13:19.960 --> 00:13:21.960]  我就再也毫無疑問
[00:13:21.960 --> 00:13:23.960]  我知道神是呼召我做傳道
[00:13:23.960 --> 00:13:25.960]  因為傳道其中一個
[00:13:25.960 --> 00:13:30.960]  就好像傳職或者去用很多時間
[00:13:30.960 --> 00:13:33.960]  就是擺在這個托付
[00:13:33.960 --> 00:13:37.960]  或者發揮這個職責上
[00:13:37.960 --> 00:13:38.960]  每個人
[00:13:38.960 --> 00:13:42.960]  我相信每個人在天國都有你的位置
[00:13:42.960 --> 00:13:44.960]  你不一定要做傳職傳道的人
[00:13:44.960 --> 00:13:47.960]  才在天國有位置
[00:13:47.960 --> 00:13:50.960]  可能舉例來說
[00:13:50.960 --> 00:13:52.960]  你是一個煮飯很厲害的人
[00:13:52.960 --> 00:13:54.960]  很厲害烹飪的人
[00:13:54.960 --> 00:14:02.960]  可能神就用你去款待別人
[00:14:02.960 --> 00:14:04.960]  也是一個恩賜
[00:14:04.960 --> 00:14:07.960]  或者可能你賺錢很厲害
[00:14:07.960 --> 00:14:09.960]  施捨
[00:14:09.960 --> 00:14:10.960]  你賺了很多錢
[00:14:10.960 --> 00:14:14.960]  去貢獻神的事供
[00:14:14.960 --> 00:14:15.960]  去施捨
[00:14:15.960 --> 00:14:21.960]  這個也是一個發揮神的天國事供的恩賜
[00:14:21.960 --> 00:14:27.960]  每個人在你所得到的財幹能力經驗
[00:14:27.960 --> 00:14:28.960]  其實你要想
[00:14:28.960 --> 00:14:30.960]  你在天國當中
[00:14:30.960 --> 00:14:34.960]  你可以扮演什麼角色來貢獻
[00:14:34.960 --> 00:14:35.960]  那個不只是說
[00:14:35.960 --> 00:14:37.960]  我認識
[00:14:37.960 --> 00:14:38.960]  想恩賜就是想自己
[00:14:38.960 --> 00:14:39.960]  認識自己
[00:14:39.960 --> 00:14:40.960]  或者發掘自己
[00:14:40.960 --> 00:14:42.960]  或者培養自己
[00:14:42.960 --> 00:14:45.960]  那些是很自私的想法
[00:14:45.960 --> 00:14:47.960]  想恩賜永遠都是想天國
[00:14:47.960 --> 00:14:49.960]  天國需要什麼
[00:14:49.960 --> 00:14:51.960]  天國需要我做什麼
[00:14:51.960 --> 00:14:54.960]  而我就盡力去做
[00:14:54.960 --> 00:14:57.960]  所以後面他逐樣說的都是這個意思
[00:14:57.960 --> 00:14:59.960]  話說寓言的
[00:14:59.960 --> 00:15:02.960]  就當作信心的大小說寓言
[00:15:02.960 --> 00:15:04.960]  如果神是給你有恩賜
[00:15:04.960 --> 00:15:06.960]  是講寓言的
[00:15:06.960 --> 00:15:07.960]  講神的話
[00:15:07.960 --> 00:15:10.960]  或者講一些神給你的啟示
[00:15:10.960 --> 00:15:14.960]  那你就照著神所給你的信心
[00:15:14.960 --> 00:15:15.960]  你沒有那麼大的信心
[00:15:15.960 --> 00:15:20.960]  你就不要講到出乎你範圍之內的東西
[00:15:20.960 --> 00:15:24.960]  你照著神所給你的是多少就多少
[00:15:24.960 --> 00:15:25.960]  神給你是各賠你的
[00:15:25.960 --> 00:15:31.960]  可能你可以向幾百萬人講道
[00:15:31.960 --> 00:15:33.960]  按著你的信心你就去講
[00:15:33.960 --> 00:15:37.960]  神大給你可能是一個小傳道
[00:15:37.960 --> 00:15:41.960]  是在一個很小的小組當中去分享的
[00:15:41.960 --> 00:15:44.960]  你就按著你的信心在那裡講
[00:15:44.960 --> 00:15:48.960]  你的位置是教導說寓言的
[00:15:48.960 --> 00:15:50.960]  你就按著你的信心去講
[00:15:50.960 --> 00:15:53.960]  或作執事的專一執事
[00:15:53.960 --> 00:15:54.960]  或作執事的專一執事
[00:15:54.960 --> 00:15:58.960]  其實中文的翻譯已經是比較文奏奏一點
[00:15:58.960 --> 00:16:03.960]  英文的就是Service
[00:16:03.960 --> 00:16:04.960]  什麼意思呢
[00:16:04.960 --> 00:16:07.960]  執事的意思就不是講那個職位
[00:16:07.960 --> 00:16:09.960]  就是教會的執事那個職位
[00:16:09.960 --> 00:16:11.960]  當然那個是同一個字
[00:16:11.960 --> 00:16:13.960]  意思就是說服侍別人
[00:16:13.960 --> 00:16:16.960]  如果你是服侍別人的
[00:16:16.960 --> 00:16:18.960]  就是專一的服侍別人
[00:16:18.960 --> 00:16:20.960]  Service
[00:16:20.960 --> 00:16:22.960]  就是你是服侍別人的
[00:16:22.960 --> 00:16:23.960]  你是專一的服侍別人
[00:16:23.960 --> 00:16:25.960]  正如剛才所講過
[00:16:25.960 --> 00:16:27.960]  你知道那個是你的崗位
[00:16:27.960 --> 00:16:29.960]  你就做好你的崗位
[00:16:29.960 --> 00:16:30.960]  我知道我是教導的
[00:16:30.960 --> 00:16:32.960]  我就做好我的教導的職份
[00:16:32.960 --> 00:16:34.960]  你有你的崗位
[00:16:34.960 --> 00:16:37.960]  如果你的崗位是服侍別人的
[00:16:37.960 --> 00:16:40.960]  去做一些事務性的事情
[00:16:40.960 --> 00:16:41.960]  你就盡力去做
[00:16:41.960 --> 00:16:44.960]  你不要覺得那些這麼小的事情
[00:16:44.960 --> 00:16:48.960]  好像做完都沒有什麼人留意
[00:16:48.960 --> 00:16:50.960]  就很興奮
[00:16:50.960 --> 00:16:52.960]  其實不是的
[00:16:52.960 --> 00:16:55.960]  有一個大兄在教會當中
[00:16:55.960 --> 00:16:57.960]  每次團契之前
[00:16:57.960 --> 00:17:00.960]  他都會早到
[00:17:00.960 --> 00:17:02.960]  然後團契完之後就會遲走
[00:17:02.960 --> 00:17:04.960]  他早到是什麼原因呢
[00:17:04.960 --> 00:17:06.960]  就是因為團契開會之前
[00:17:06.960 --> 00:17:07.960]  他要收拾好椅子
[00:17:07.960 --> 00:17:09.960]  排好排得整整齊齊
[00:17:09.960 --> 00:17:11.960]  其實很多人是不留意的
[00:17:11.960 --> 00:17:12.960]  不知道的
[00:17:12.960 --> 00:17:14.960]  一來到就坐下
[00:17:14.960 --> 00:17:15.960]  那就沒事了
[00:17:15.960 --> 00:17:17.960]  但是直到什麼時候呢
[00:17:17.960 --> 00:17:22.960]  有一次那個大兄身體有問題
[00:17:22.960 --> 00:17:24.960]  然後去醫院做手術
[00:17:24.960 --> 00:17:26.960]  好一段時間
[00:17:26.960 --> 00:17:28.960]  整整兩個月都沒得回教會的時候
[00:17:28.960 --> 00:17:30.960]  那些人就發覺這個大兄這麼重要
[00:17:30.960 --> 00:17:32.960]  執事的就是專一就是執事
[00:17:32.960 --> 00:17:34.960]  如果沒有他在那裡
[00:17:34.960 --> 00:17:36.960]  那些椅子亂七八糟
[00:17:36.960 --> 00:17:38.960]  然後開會的時候
[00:17:38.960 --> 00:17:40.960]  之前又要收拾好椅子
[00:17:40.960 --> 00:17:41.960]  又搞到開會又遲到
[00:17:41.960 --> 00:17:42.960]  然後完了之後
[00:17:42.960 --> 00:17:43.960]  那些人又走了
[00:17:43.960 --> 00:17:45.960]  下次又亂七八糟
[00:17:45.960 --> 00:17:47.960]  執事的專一執事
[00:17:47.960 --> 00:17:49.960]  你不要太輕你的職責
[00:17:49.960 --> 00:17:52.960]  教導的專一教導
[00:17:52.960 --> 00:17:54.960]  一樣的
[00:17:54.960 --> 00:17:56.960]  Teaching
[00:17:56.960 --> 00:17:58.960]  你是教導的
[00:17:58.960 --> 00:17:59.960]  你就去教導吧
[00:17:59.960 --> 00:18:02.960]  你盡力專一去做好你的事
[00:18:02.960 --> 00:18:04.960]  當我做好教導的時候
[00:18:04.960 --> 00:18:07.960]  我要不斷的去思想
[00:18:07.960 --> 00:18:09.960]  去反思
