
[00:00:00.000 --> 00:00:03.000]  我們過去一路都在講傳道書
[00:01:39.000 --> 00:01:41.000]  他說愚昧啊
[00:01:41.000 --> 00:01:43.000]  真的是在每天的生活當中
[00:01:43.000 --> 00:01:46.000]  是到處都可以看到的
[00:01:46.000 --> 00:01:47.000]  隨時可以見
[00:01:47.000 --> 00:01:49.000]  因爲他說一個愚昧
[00:01:49.000 --> 00:01:52.000]  就可以破壞所有的智慧
[00:01:52.000 --> 00:01:54.000]  我們中國人也講說
[00:01:54.000 --> 00:01:55.000]  一個老鼠屎啊
[00:01:55.000 --> 00:01:58.000]  弄壞一鍋什麼東西啊
[00:01:58.000 --> 00:01:59.000]  湯啊
[00:01:59.000 --> 00:02:01.000]  那麼其實他的意思真的是
[00:02:01.000 --> 00:02:04.000]  從所羅門他的意思就是告訴我們
[00:02:04.000 --> 00:02:07.000]  愚昧很容易在我們的生活當中
[00:02:07.000 --> 00:02:08.000]  現出來的
[00:02:08.000 --> 00:02:09.000]  OK
[00:02:09.000 --> 00:02:10.000]  不但是別人
[00:02:10.000 --> 00:02:11.000]  我們很多時候
[00:02:11.000 --> 00:02:13.000]  我們觀察別人很容易啊
[00:02:13.000 --> 00:02:14.000]  但是我們忘記了
[00:02:14.000 --> 00:02:16.000]  其實我們自己也是一樣
[00:02:16.000 --> 00:02:18.000]  如果我們仔細的分辨的話
[00:02:18.000 --> 00:02:21.000]  其實我們在我們每日常生活當中
[00:02:21.000 --> 00:02:22.000]  隨處都可以見
[00:02:22.000 --> 00:02:23.000]  OK
[00:02:23.000 --> 00:02:26.000]  我自己在準備這個
[00:02:26.000 --> 00:02:28.000]  在讀這個傳道書
[00:02:28.000 --> 00:02:31.000]  在準備所羅門他的這些事情
[00:02:31.000 --> 00:02:33.000]  在講道的過程當中呢
[00:02:33.000 --> 00:02:35.000]  我慢慢就會看見
[00:02:35.000 --> 00:02:37.000]  我自己過去的日子啊
[00:02:37.000 --> 00:02:40.000]  真的是少有智慧
[00:02:40.000 --> 00:02:42.000]  很多的時候都是愚昧啊
[00:02:42.000 --> 00:02:44.000]  那麼啊
[00:02:44.000 --> 00:02:46.000]  所以有的時候
[00:02:46.000 --> 00:02:48.000]  有時候自己就會想到啊
[00:02:48.000 --> 00:02:50.000]  如果我在年輕的時候
[00:02:50.000 --> 00:02:52.000]  早早就有神的智慧的話
[00:02:52.000 --> 00:02:54.000]  現在可能又不知道
[00:02:54.000 --> 00:02:55.000]  說不定是什麼總統啊
[00:02:55.000 --> 00:02:56.000]  總裁啦
[00:02:56.000 --> 00:02:58.000]  對不對
[00:02:58.000 --> 00:03:00.000]  不可能啊
[00:03:00.000 --> 00:03:04.000]  這個也是我們年紀大的人的特徵
[00:03:04.000 --> 00:03:05.000]  只會回顧過去
[00:03:05.000 --> 00:03:07.000]  但是沒有什麼用處
[00:03:07.000 --> 00:03:08.000]  OK
[00:03:08.000 --> 00:03:09.000]  但是呢
[00:03:09.000 --> 00:03:11.000]  當我們在思想所羅門的事情的時候
[00:03:11.000 --> 00:03:13.000]  那我們真的是
[00:03:13.000 --> 00:03:16.000]  從他的經歷能夠幫助我們
[00:03:16.000 --> 00:03:17.000]  我們還是回想一下
[00:03:17.000 --> 00:03:19.000]  我們過去在第十章第一節到十一節
[00:03:19.000 --> 00:03:21.000]  如果你有聖經的話
[00:03:21.000 --> 00:03:22.000]  或者是電子版的聖經
[00:03:22.000 --> 00:03:25.000]  請你打開到傳道書第十章
[00:03:25.000 --> 00:03:28.000]  那麼第十章第一節到第十一節那邊
[00:03:28.000 --> 00:03:29.000]  他總的就是告訴我們
[00:03:29.000 --> 00:03:33.000]  一點點的愚昧能夠敗壞智慧
[00:03:33.000 --> 00:03:37.000]  而且愚昧人的舉止和行動
[00:03:37.000 --> 00:03:39.000]  到處都可以看得見
[00:03:39.000 --> 00:03:41.000]  而且他時時刻刻都在告訴人
[00:03:41.000 --> 00:03:43.000]  他的愚昧
[00:03:43.000 --> 00:03:44.000]  那麼所羅門呢
[00:03:44.000 --> 00:03:45.000]  他就讓我們看見
[00:03:45.000 --> 00:03:48.000]  從領導階層一直到販夫走卒
[00:03:48.000 --> 00:03:50.000]  都是顯而易見
[00:03:50.000 --> 00:03:52.000]  那到了最後第四
[00:03:52.000 --> 00:03:53.000]  最後四節
[00:03:53.000 --> 00:03:55.000]  就是從第八節一直到第十一節
[00:03:55.000 --> 00:03:57.000]  他道出了愚昧人
[00:03:57.000 --> 00:04:00.000]  是過度的自信
[00:04:00.000 --> 00:04:03.000]  所以給他帶來了許多許多的困境
[00:04:03.000 --> 00:04:05.000]  不管是他在工作上面也好
[00:04:05.000 --> 00:04:07.000]  或者是在任何其他方面也好
[00:04:07.000 --> 00:04:09.000]  真的是愚昧人呢
[00:04:09.000 --> 00:04:10.000]  很多時候讓我們看見
[00:04:10.000 --> 00:04:13.000]  他是過度的自信
[00:04:13.000 --> 00:04:15.000]  對他自己很有把握
[00:04:15.000 --> 00:04:18.000]  可是他所做的事情卻不是那個樣子
[00:04:18.000 --> 00:04:20.000]  給他帶來許多的困境
[00:04:20.000 --> 00:04:21.000]  那麼今天呢
[00:04:21.000 --> 00:04:24.000]  我們就要從第十章第十二節
[00:04:24.000 --> 00:04:25.000]  一直到第十五節
[00:04:25.000 --> 00:04:26.000]  然後呢
[00:04:26.000 --> 00:04:28.000]  第二十節我們都包括在裏面
[00:04:28.000 --> 00:04:31.000]  那讓我們再來想另一點
[00:04:31.000 --> 00:04:35.000]  愚昧能夠敗壞許多智慧的事情
[00:04:35.000 --> 00:04:37.000]  我們一起讀傳道書第十章
[00:04:37.000 --> 00:04:39.000]  第十二節到十五節
[00:04:39.000 --> 00:04:40.000]  然後加上二十節
[00:04:40.000 --> 00:04:41.000]  我們一起來
[00:04:45.000 --> 00:04:47.000]  愚昧人的精神和精力
[00:04:47.000 --> 00:04:49.000]  他保護的眼睛
[00:04:49.000 --> 00:04:51.000]  其後是愚昧
[00:04:51.000 --> 00:04:52.000]  他好好的後悔
[00:04:52.000 --> 00:04:54.000]  是罪惡的狂妄
[00:04:54.000 --> 00:04:56.000]  愚昧人如果有眼睛
[00:04:56.000 --> 00:04:59.000]  也絕不承認他有這些事
[00:04:59.000 --> 00:05:01.000]  他身後的事
[00:05:01.000 --> 00:05:03.000]  也全都告訴他了
[00:05:03.000 --> 00:05:04.000]  愛愚昧人
[00:05:04.000 --> 00:05:07.000]  他保護是自己的方法
[00:05:07.000 --> 00:05:09.000]  愚昧的人精神的路
[00:05:09.000 --> 00:05:10.000]  他也會走
[00:05:10.000 --> 00:05:11.000]  好 二十節
[00:05:11.000 --> 00:05:12.000]  你不可
[00:05:12.000 --> 00:05:13.000]  不可不可不可
[00:05:13.000 --> 00:05:15.000]  你不可心愛的心
[00:05:15.000 --> 00:05:18.000]  太多了你不得周到周到
[00:05:18.000 --> 00:05:20.000]  你不可不可不可
[00:05:20.000 --> 00:05:22.000]  你不可不可不可
[00:05:22.000 --> 00:05:23.000]  你不可不可不可
[00:05:23.000 --> 00:05:24.000]  你不可不可不可
[00:05:24.000 --> 00:05:25.000]  你不可不可不可
[00:05:25.000 --> 00:05:26.000]  好 那麼在這裏
[00:05:26.000 --> 00:05:28.000]  我想我們今天首先要看的
[00:05:28.000 --> 00:05:30.000]  就是在第十二節
[00:05:30.000 --> 00:05:32.000]  他說前面一半
[00:05:32.000 --> 00:05:35.000]  他說智慧人的口說出恩言
[00:05:35.000 --> 00:05:37.000]  在這裏
[00:05:37.000 --> 00:05:38.000]  在這裏所羅門
[00:05:38.000 --> 00:05:39.000]  他是告訴我們
[00:05:39.000 --> 00:05:43.000]  不是從你說出來的話
[00:05:43.000 --> 00:05:44.000]  你是不是有智慧
[00:05:44.000 --> 00:05:46.000]  來斷定你是一個智慧人
[00:05:46.000 --> 00:05:47.000]  而是什麼
[00:05:47.000 --> 00:05:49.000]  而是智慧人
[00:05:49.000 --> 00:05:52.000]  才能夠發出智慧的話
[00:05:52.000 --> 00:05:53.000]  智慧的人
[00:05:53.000 --> 00:05:56.000]  才能夠從他口中發出恩言
[00:05:56.000 --> 00:05:58.000]  那麼愚昧人的口
[00:05:58.000 --> 00:06:00.000]  吐出來的只有愚昧
[00:06:00.000 --> 00:06:02.000]  那麼接下去他就講
[00:06:02.000 --> 00:06:03.000]  愚昧人的嘴
[00:06:03.000 --> 00:06:05.000]  也是說他的話
[00:06:05.000 --> 00:06:07.000]  能夠吞滅他自己
[00:06:07.000 --> 00:06:09.000]  是什麼意思呢
[00:06:09.000 --> 00:06:11.000]  就是說這個愚昧人
[00:06:11.000 --> 00:06:13.000]  他說出什麼樣的話
[00:06:13.000 --> 00:06:14.000]  就好像真言
[00:06:14.000 --> 00:06:16.000]  還有心悅的信息
[00:06:16.000 --> 00:06:17.000]  都是一致的
[00:06:17.000 --> 00:06:18.000]  就是告訴我們說
[00:06:18.000 --> 00:06:20.000]  你口裏說出來的
[00:06:20.000 --> 00:06:23.000]  就是表達我們的心裏
[00:06:23.000 --> 00:06:25.000]  有多少的智慧
[00:06:25.000 --> 00:06:27.000]  那麼在馬太福音第十五章
[00:06:27.000 --> 00:06:29.000]  十八節到二十節
[00:06:29.000 --> 00:06:31.000]  那邊有一個很有名的事情
[00:06:31.000 --> 00:06:34.000]  就是他跟法利塞人辯論
[00:06:34.000 --> 00:06:37.000]  就是說從肚子裏面出來的
[00:06:37.000 --> 00:06:39.000]  纔會污穢人
[00:06:39.000 --> 00:06:41.000]  然後喫進去的東西
[00:06:41.000 --> 00:06:43.000]  是不會污穢人的
[00:06:43.000 --> 00:06:44.000]  因爲你喫進去之後
[00:06:44.000 --> 00:06:46.000]  就在你的胃裏面消化
[00:06:46.000 --> 00:06:47.000]  經過你的腸
[00:06:47.000 --> 00:06:50.000]  然後就跑到這個茅廁裏面去了
[00:06:50.000 --> 00:06:52.000]  只有出來的纔會污穢人
[00:06:52.000 --> 00:06:54.000]  所以他在第十五章後面
[00:06:54.000 --> 00:06:55.000]  他就告訴他們
[00:06:55.000 --> 00:06:57.000]  我們的心裏面滿有了這些
[00:06:57.000 --> 00:06:59.000]  什麼骯髒的事情
[00:06:59.000 --> 00:07:01.000]  我們可以看一下
[00:07:01.000 --> 00:07:02.000]  那麼我覺得
[00:07:02.000 --> 00:07:04.000]  這個是跟我們很實際的
[00:07:04.000 --> 00:07:07.000]  第十五章他說
[00:07:07.000 --> 00:07:09.000]  第十五章十六節
[00:07:09.000 --> 00:07:11.000]  耶穌說你們到如今還不明白嗎
[00:07:11.000 --> 00:07:12.000]  因爲他的門徒
[00:07:12.000 --> 00:07:14.000]  不知道他講的是什麼意思
[00:07:14.000 --> 00:07:16.000]  他說豈不知凡入口的是
[00:07:16.000 --> 00:07:18.000]  運到肚子裏又落在茅廁裏嗎
[00:07:18.000 --> 00:07:21.000]  唯獨出口的是從心裏發出來的
[00:07:21.000 --> 00:07:23.000]  這才污穢人
[00:07:23.000 --> 00:07:24.000]  因爲從心裏發出來的
[00:07:24.000 --> 00:07:29.000]  有惡念兇殺姦淫苟合偷盜妄政
[00:07:29.000 --> 00:07:32.000]  這都是污穢人的至於不洗手
[00:07:32.000 --> 00:07:33.000]  喫飯
[00:07:33.000 --> 00:07:38.000]  那卻不污穢人
[00:07:38.000 --> 00:07:40.000]  我們再回到傳道書
[00:07:40.000 --> 00:07:41.000]  第十章十二節
[00:07:41.000 --> 00:07:43.000]  他說智慧人的口說出恩言
[00:07:43.000 --> 00:07:46.000]  這和何本義的很準很準
[00:07:46.000 --> 00:07:47.000]  真的是很準
[00:07:47.000 --> 00:07:48.000]  因爲有很多的
[00:07:48.000 --> 00:07:51.000]  有的英文譯本就意義成說favor
[00:07:51.000 --> 00:07:52.000]  就是偏愛
[00:07:52.000 --> 00:07:53.000]  就是說一個智慧人
[00:07:53.000 --> 00:07:54.000]  他講出來的話
[00:07:54.000 --> 00:07:55.000]  人家會對他有偏愛
[00:07:55.000 --> 00:07:56.000]  其實那個地方
[00:07:56.000 --> 00:08:00.000]  他真的是講說智慧人的口
[00:08:00.000 --> 00:08:03.000]  說出來的話是有恩言
[00:08:03.000 --> 00:08:04.000]  那麼就是grace
[00:08:04.000 --> 00:08:06.000]  就是對人是有幫助的
[00:08:06.000 --> 00:08:08.000]  對人是有恩惠的
[00:08:08.000 --> 00:08:13.000]  特別是對人很有恩慈kind
[00:08:13.000 --> 00:08:16.000]  說出來的話能夠造就別人
[00:08:16.000 --> 00:08:18.000]  能夠鼓勵別人
[00:08:18.000 --> 00:08:20.000]  英文就講說uplifting
[00:08:20.000 --> 00:08:23.000]  讓人家真的是覺得說很有盼望
[00:08:23.000 --> 00:08:26.000]  給別人帶來了福氣
[00:08:26.000 --> 00:08:28.000]  然後他這個字
[00:08:28.000 --> 00:08:32.000]  他的意思也是以別人的好處爲先
[00:08:32.000 --> 00:08:34.000]  他不會用他自己的話
[00:08:34.000 --> 00:08:38.000]  來想要爲他自己賺得什麼樣的利益
[00:08:38.000 --> 00:08:42.000]  或者是賺得什麼樣的好處
[00:08:42.000 --> 00:08:45.000]  這就是智慧人
[00:08:45.000 --> 00:08:47.000]  我們再看看我們自己
[00:08:47.000 --> 00:08:49.000]  我們每天在我們的生活當中
[00:08:49.000 --> 00:08:51.000]  我們說話卻不是這個樣子
[00:08:51.000 --> 00:08:52.000]  對不對
[00:08:52.000 --> 00:08:54.000]  很多時候我們說話
[00:08:54.000 --> 00:08:56.000]  很多時候在不知不覺中
[00:08:56.000 --> 00:08:58.000]  我們就會叫人家灰心
[00:08:58.000 --> 00:09:01.000]  叫人家失望
[00:09:01.000 --> 00:09:03.000]  因爲我們的個性就是那個樣子
[00:09:03.000 --> 00:09:05.000]  很可能或許我們說
[00:09:05.000 --> 00:09:07.000]  我們從小我們周圍的人
[00:09:07.000 --> 00:09:08.000]  我們的家人
[00:09:08.000 --> 00:09:09.000]  我們的父母
[00:09:09.000 --> 00:09:10.000]  我們的兄弟姐妹
[00:09:10.000 --> 00:09:16.000]  就是這樣子對我
[00:09:16.000 --> 00:09:17.000]  當你
[00:09:17.000 --> 00:09:19.000]  我不知道你們有沒有這個印象
[00:09:19.000 --> 00:09:20.000]  或者是有沒有觀察到
[00:09:20.000 --> 00:09:22.000]  有的時候當你做了一件事情
[00:09:22.000 --> 00:09:23.000]  你自己很欣賞
[00:09:23.000 --> 00:09:25.000]  你自己看得很好
[00:09:25.000 --> 00:09:26.000]  然後你很高興的
[00:09:26.000 --> 00:09:27.000]  就是讓你父母親看
[00:09:27.000 --> 00:09:30.000]  或者是讓任何一個人看的時候
[00:09:30.000 --> 00:09:34.000]  他總是會找出不對的地方來
[00:09:34.000 --> 00:09:36.000]  有沒有碰過這種人
[00:09:36.000 --> 00:09:39.000]  也許你自己就是
[00:09:39.000 --> 00:09:41.000]  我們如果多花一點點心思
[00:09:41.000 --> 00:09:45.000]  聽聽別人或自己說的話
[00:09:45.000 --> 00:09:47.000]  有的時候我們講話
[00:09:47.000 --> 00:09:49.000]  是爲了自己的好處
[00:09:49.000 --> 00:09:50.000]  有的時候我們講話
[00:09:50.000 --> 00:09:53.000]  是爲了引起別人的注意
[00:09:53.000 --> 00:09:54.000]  有的時候我們講話
[00:09:54.000 --> 00:09:57.000]  是爲了別人的寵愛
[00:09:57.000 --> 00:09:59.000]  當你發現有的人
[00:09:59.000 --> 00:10:01.000]  或者是說愚昧的人
[00:10:01.000 --> 00:10:03.000]  沒有智慧的人
[00:10:03.000 --> 00:10:04.000]  當他在一個
[00:10:04.000 --> 00:10:06.000]  一個社交場合的時候
[00:10:06.000 --> 00:10:13.000]  你看他真的是不甘寂寞的
[00:10:13.000 --> 00:10:16.000]  那麼有的時候
[00:10:16.000 --> 00:10:18.000]  因爲我們有權柄
[00:10:18.000 --> 00:10:19.000]  某些人有權柄
[00:10:19.000 --> 00:10:21.000]  我們在他們的上面
[00:10:21.000 --> 00:10:22.000]  我們管轄他們
[00:10:22.000 --> 00:10:23.000]  所以有的時候
[00:10:23.000 --> 00:10:25.000]  我們爲了叫別人做事情
[00:10:25.000 --> 00:10:27.000]  爲我們做些什麼事情
[00:10:27.000 --> 00:10:31.000]  那麼我們就講話很隨便
[00:10:31.000 --> 00:10:32.000]  講出來的話
[00:10:32.000 --> 00:10:34.000]  真的是一點恩言都沒有
[00:10:34.000 --> 00:10:36.000]  結果說出來的話
[00:10:36.000 --> 00:10:38.000]  使對方非常不情願的
[00:10:38.000 --> 00:10:40.000]  替你做事情
[00:10:40.000 --> 00:10:42.000]  使對方有很大的反彈
[00:10:42.000 --> 00:10:45.000]  收到的就是反效果
[00:10:45.000 --> 00:10:46.000]  有的時候
[00:10:46.000 --> 00:10:47.000]  我們沒有這個權柄的時候
[00:10:47.000 --> 00:10:52.000]  我們也是照樣一樣的做法
[00:10:52.000 --> 00:10:53.000]  當我們在不高興
[00:10:53.000 --> 00:10:55.000]  或者是在我們在嫉妒
[00:10:55.000 --> 00:10:57.000]  我們在嫉妒的時候
[00:10:57.000 --> 00:10:59.000]  我們總會說出一些話
[00:10:59.000 --> 00:11:03.000]  來去刺傷別人
[00:11:03.000 --> 00:11:04.000]  我自己做傳導人
[00:11:04.000 --> 00:11:08.000]  我常常見到的就是夫妻的吵架
[00:11:08.000 --> 00:11:10.000]  你知道夫妻的吵架
[00:11:10.000 --> 00:11:13.000]  有很多時候到最後
[00:11:13.000 --> 00:11:15.000]  真的是有很多
[00:11:15.000 --> 00:11:18.000]  很多的話都反映出來
[00:11:18.000 --> 00:11:20.000]  他們心中的恨
[00:11:20.000 --> 00:11:21.000]  心中的憤怒
[00:11:21.000 --> 00:11:23.000]  心中的苦毒
[00:11:23.000 --> 00:11:25.000]  所以說出來的話
[00:11:25.000 --> 00:11:31.000]  使對方受到很深很深的傷害
[00:11:31.000 --> 00:11:36.000]  更別提恩言了
[00:11:36.000 --> 00:11:39.000]  一個人如果是有智慧的話
[00:11:39.000 --> 00:11:42.000]  他說話是非常小心的
[00:11:42.000 --> 00:11:44.000]  我們看一下雅各書第一章十九節
[00:11:44.000 --> 00:11:46.000]  在新約裏面
[00:11:46.000 --> 00:11:51.000]  雅各書第一章十九節
[00:11:51.000 --> 00:11:53.000]  聖經上有很多的智慧的話
[00:11:53.000 --> 00:11:55.000]  那麼問題是我們做不到
[00:11:55.000 --> 00:11:56.000]  一章十九節
[00:11:56.000 --> 00:11:58.000]  他說我親愛的弟兄們
[00:11:58.000 --> 00:11:59.000]  這是你們所知道的
[00:11:59.000 --> 00:12:00.000]  知道什麼
[00:12:00.000 --> 00:12:03.000]  就是前面我們人的罪的問題
[00:12:03.000 --> 00:12:06.000]  他說但你們個人要快快的聽
[00:12:06.000 --> 00:12:16.000]  慢慢的說 慢慢的動怒
[00:12:16.000 --> 00:12:19.000]  口要說出智慧的話
[00:12:19.000 --> 00:12:21.000]  不是去鑽研什麼
[00:12:21.000 --> 00:12:23.000]  去收集一些智慧的話
[00:12:23.000 --> 00:12:25.000]  然後把它記住
[00:12:25.000 --> 00:12:26.000]  你就會說出來了
[00:12:26.000 --> 00:12:30.000]  女生姐妹不會的
[00:12:30.000 --> 00:12:32.000]  你可能一時可以
[00:12:32.000 --> 00:12:34.000]  但是當你受到刺激的時候
[00:12:34.000 --> 00:12:36.000]  或者是當你在一種環境之下
[00:12:36.000 --> 00:12:38.000]  讓你沒有辦法
[00:12:38.000 --> 00:12:39.000]  讓你真的是
[00:12:39.000 --> 00:12:41.000]  一下子所有心裏面的東西
[00:12:41.000 --> 00:12:42.000]  全部冒出來的時候
[00:12:42.000 --> 00:12:45.000]  那時候你記住的那些智慧的話
[00:12:45.000 --> 00:12:49.000]  通通都沒有用處的
[00:12:49.000 --> 00:12:50.000]  不是你去記
[00:12:50.000 --> 00:12:53.000]  去鑽研怎麼樣說話
[00:12:53.000 --> 00:12:54.000]  乃是什麼呢
[00:12:54.000 --> 00:12:58.000]  乃是你要得着智慧的心
[00:12:58.000 --> 00:13:00.000]  主耶穌在馬太福音第十二章
[00:13:00.000 --> 00:13:02.000]  第三十四節那邊
[00:13:02.000 --> 00:13:03.000]  他講了一句話
[00:13:03.000 --> 00:13:06.000]  他說你心裏所充滿的
[00:13:06.000 --> 00:13:12.000]  你的嘴裏就會流露出來
[00:13:12.000 --> 00:13:14.000]  一個人有智慧的人
[00:13:14.000 --> 00:13:15.000]  他的口裏面
[00:13:15.000 --> 00:13:19.000]  爲什麼會說出恩言呢
[00:13:19.000 --> 00:13:21.000]  因爲他的心裏面
[00:13:21.000 --> 00:13:24.000]  被灌滿了恩惠
[00:13:24.000 --> 00:13:25.000]  因爲他的心裏面
[00:13:25.000 --> 00:13:30.000]  被灌滿了神的恩慈
[00:13:30.000 --> 00:13:32.000]  滿到再也裝不下去了
[00:13:32.000 --> 00:13:35.000]  所以只好從嘴巴里面冒出來
[00:13:35.000 --> 00:13:37.000]  我是這樣子形容
[00:13:37.000 --> 00:13:42.000]  希望你們能夠了解
[00:13:42.000 --> 00:13:44.000]  我們從世福音書裏面
[00:13:44.000 --> 00:13:45.000]  我們可以看見
[00:13:45.000 --> 00:13:46.000]  主耶穌他口裏面
[00:13:46.000 --> 00:13:49.000]  所出來的都是恩言
[00:13:49.000 --> 00:13:50.000]  所以聖經上告訴我們說
[00:13:50.000 --> 00:13:53.000]  人家很喜歡聽他講話
[00:13:53.000 --> 00:13:54.000]  爲什麼
[00:13:54.000 --> 00:13:55.000]  因爲他口裏面
[00:13:55.000 --> 00:13:57.000]  所出來的都是恩言
[00:13:57.000 --> 00:13:59.000]  他也責備別人
[00:13:59.000 --> 00:14:02.000]  他也告訴他們
[00:14:02.000 --> 00:14:04.000]  他們犯了什麼事情
[00:14:04.000 --> 00:14:07.000]  但是聖經上告訴我們說
[00:14:07.000 --> 00:14:09.000]  特別是在路加福音第四章二十二節
[00:14:09.000 --> 00:14:11.000]  他說主耶穌口裏面
[00:14:11.000 --> 00:14:13.000]  所說的都是恩言
[00:14:13.000 --> 00:14:16.000]  所以人很喜歡聽他的話
[00:14:16.000 --> 00:14:17.000]  爲什麼
[00:14:17.000 --> 00:14:19.000]  因爲他裏面
[00:14:19.000 --> 00:14:22.000]  真的是滿有的恩惠
[00:14:22.000 --> 00:14:26.000]  滿有的恩慈
[00:14:26.000 --> 00:14:32.000]  這是一種生命的流露
[00:14:32.000 --> 00:14:36.000]  勉強不得的
[00:14:36.000 --> 00:14:37.000]  真言裏面
[00:14:37.000 --> 00:14:42.000]  有很多關於言語的事情
[00:14:42.000 --> 00:14:43.000]  真言他說的
[00:14:43.000 --> 00:14:46.000]  溫良的舌是生命樹
[00:14:46.000 --> 00:14:53.000]  乖妙的嘴使人心碎破壞生命
[00:14:53.000 --> 00:14:55.000]  聖經上讓我們看見
[00:14:55.000 --> 00:15:02.000]  你的心會教導你怎麼說話
[00:15:02.000 --> 00:15:03.000]  接下去
[00:15:03.000 --> 00:15:05.000]  我們要看愚昧人怎麼說話
[00:15:05.000 --> 00:15:07.000]  在第十二節後半段
[00:15:07.000 --> 00:15:10.000]  他說愚昧人的話吞滅自己
[00:15:10.000 --> 00:15:12.000]  就是毀壞自己
[00:15:12.000 --> 00:15:13.000]  英文有的翻譯本
[00:15:13.000 --> 00:15:17.000]  他就是翻譯做self destruction
[00:15:17.000 --> 00:15:19.000]  輕一點的是什麼呢
[00:15:19.000 --> 00:15:20.000]  就是當我們很多時候
[00:15:20.000 --> 00:15:22.000]  我們在人與人相處的時候
[00:15:22.000 --> 00:15:24.000]  我們說話不當
[00:15:24.000 --> 00:15:27.000]  會給我們帶來難處
[00:15:27.000 --> 00:15:28.000]  有時候我們就毀掉了
[00:15:28.000 --> 00:15:29.000]  自己的前途
[00:15:29.000 --> 00:15:30.000]  有時候我們就失去了
[00:15:30.000 --> 00:15:32.000]  一個工作的機會
[00:15:32.000 --> 00:15:33.000]  或者是有的時候
[00:15:33.000 --> 00:15:35.000]  因爲我們說的一句話不當
[00:15:35.000 --> 00:15:37.000]  就毀掉了我們跟
[00:15:37.000 --> 00:15:43.000]  另外一個人的關係
[00:15:43.000 --> 00:15:45.000]  真的如果講到嚴重的話
[00:15:45.000 --> 00:15:47.000]  可能會有殺身之禍
[00:15:47.000 --> 00:15:50.000]  雅各書第三章第五節第六節
[00:15:50.000 --> 00:15:51.000]  他那邊告訴我們說
[00:15:51.000 --> 00:15:54.000]  舌頭像火一樣
[00:15:54.000 --> 00:15:58.000]  能夠把人家燒起來的
[00:15:58.000 --> 00:16:01.000]  能夠把最大的樹林
[00:16:01.000 --> 00:16:04.000]  都變成火災
[00:16:04.000 --> 00:16:06.000]  然後他在那邊他也形容
[00:16:06.000 --> 00:16:10.000]  他說舌頭是一個不止息的惡物
[00:16:10.000 --> 00:16:13.000]  滿了害死人的毒氣
[00:16:13.000 --> 00:16:19.000]  我覺得這是聖靈的工作
