
[00:00:00.000 --> 00:00:02.880]  今天我們繼續升地網上行
[00:02:41.920 --> 00:02:45.640]  其實是一個statement of social values
[00:02:45.640 --> 00:02:49.920]  即是社會裏面一個價值的表達
[00:02:49.920 --> 00:02:52.840]  如果是沒有葬禮的
[00:02:52.840 --> 00:02:56.360]  是榮耀還是羞恥
[00:02:56.360 --> 00:02:58.360]  當然是羞恥
[00:02:58.360 --> 00:03:01.040]  然後再上去有些所謂的坑墳
[00:03:01.040 --> 00:03:02.560]  一些很窮的人
[00:03:02.560 --> 00:03:05.400]  或者是死於非命的
[00:03:05.400 --> 00:03:08.400]  或者是死於一些咒咒的
[00:03:08.400 --> 00:03:12.000]  聖經裏面等等不同的細節
[00:03:12.000 --> 00:03:15.080]  告訴我們純粹是一個pit grave
[00:03:15.080 --> 00:03:18.040]  可能捲著一張席子然後扔進去
[00:03:18.040 --> 00:03:20.520]  或者是戰亂死
[00:03:20.520 --> 00:03:23.520]  都是算是一些statement of shame
[00:03:23.520 --> 00:03:25.840]  然後再上去三個
[00:03:25.840 --> 00:03:27.040]  1、2、3
[00:03:27.040 --> 00:03:29.040]  就是你葬在
[00:03:29.040 --> 00:03:31.760]  你可能未必有錢
[00:03:31.760 --> 00:03:35.800]  去到或者預備一個好的墳地
[00:03:35.800 --> 00:03:40.000]  或者當時因為處理屍體這件事
[00:03:40.000 --> 00:03:43.400]  是非常之負挑戰的
[00:03:43.400 --> 00:03:45.560]  不像我們今天有雪櫃等等
[00:03:45.560 --> 00:03:47.560]  其他化學作用的東西
[00:03:47.560 --> 00:03:52.680]  以往一個人過世的時候立刻要去埋葬
[00:03:52.680 --> 00:03:54.200]  如果不是那麼有錢的時候
[00:03:54.200 --> 00:03:57.520]  自然就不會有一個所謂家族的墳墓
[00:03:57.520 --> 00:04:00.160]  但如果有人好心charity
[00:04:00.160 --> 00:04:03.360]  去到讓你葬在他的家族墳墓的話
[00:04:03.360 --> 00:04:07.360]  這個就算是一個榮譽
[00:04:07.360 --> 00:04:09.600]  是一個honor
[00:04:09.600 --> 00:04:12.000]  如果不是別人家族的
[00:04:12.000 --> 00:04:18.000]  更加好的就是你比較中產以上的人
[00:04:18.000 --> 00:04:22.320]  就是你有親屬的墳墓
[00:04:22.320 --> 00:04:28.560]  你未必是一定直屬親戚家族的墓園
[00:04:28.560 --> 00:04:32.440]  不過你可以有你的親戚
[00:04:32.440 --> 00:04:33.680]  你可以依靠他
[00:04:33.680 --> 00:04:35.880]  然後這個就更加尊榮了
[00:04:35.880 --> 00:04:37.600]  最尊榮的當然是最常的
[00:04:37.600 --> 00:04:39.600]  就是家族的墳墓
[00:04:39.600 --> 00:04:43.320]  即是說你自己本身的家族已經有一個family tomb
[00:04:43.320 --> 00:04:48.600]  是世世代代都是在墳墓裏面被埋葬的
[00:04:48.600 --> 00:04:49.360]  我想問你
[00:04:49.360 --> 00:04:53.600]  剛才我們說的薩拉的墳墓
[00:04:53.600 --> 00:04:58.320]  亞伯拉罕就想在客人和家人之間
[00:04:58.320 --> 00:05:00.840]  去買一塊福地
[00:05:00.840 --> 00:05:02.840]  然後埋葬他的妻子
[00:05:02.840 --> 00:05:09.800]  這個算是在光譜裏面是哪一類的墳墓
[00:05:09.800 --> 00:05:11.560]  哪一類的埋葬
[00:05:11.560 --> 00:05:14.760]  他想他自己買一塊地
[00:05:14.760 --> 00:05:19.040]  然後葬他第一個的所謂死人
[00:05:19.040 --> 00:05:21.080]  是不是
[00:05:21.080 --> 00:05:22.520]  什麼
[00:05:22.520 --> 00:05:24.120]  是一粒
[00:05:24.120 --> 00:05:28.240]  他希望有一個最honor的葬禮
[00:05:28.240 --> 00:05:32.080]  就是給他的太太薩拉
[00:05:32.080 --> 00:05:33.800]  第23章第7節
[00:05:33.800 --> 00:05:35.000]  這裏我將它揭露出來
[00:05:35.000 --> 00:05:36.720]  因為經文比較長
[00:05:36.720 --> 00:05:37.840]  第7節開始說什麼
[00:05:37.840 --> 00:05:41.640]  他說亞伯拉罕向那地的客人家人們下拜
[00:05:41.640 --> 00:05:45.400]  他們若有意叫我埋葬我的死人
[00:05:45.400 --> 00:05:46.560]  使他不在我眼前
[00:05:46.560 --> 00:05:48.320]  請聽我話
[00:05:48.320 --> 00:05:49.560]  我的話就是說
[00:05:49.560 --> 00:05:53.320]  為我求疏割的兒子爾弗林
[00:05:53.320 --> 00:05:54.520]  把田地
[00:05:54.520 --> 00:05:55.560]  他那塊田
[00:05:55.560 --> 00:05:58.280]  那個麥比拉洞給我
[00:05:58.280 --> 00:06:01.960]  他可以按照足價賣給我
[00:06:01.960 --> 00:06:05.840]  作我在你們中間的墳地
[00:06:05.840 --> 00:06:08.520]  第23章第10節
[00:06:08.520 --> 00:06:14.760]  當時爾弗林正坐在城門的中掌路中間
[00:06:14.760 --> 00:06:15.560]  對亞伯拉罕說
[00:06:15.560 --> 00:06:18.280]  不然我主請停
[00:06:18.280 --> 00:06:21.560]  我送或者應該回來做賣
[00:06:21.560 --> 00:06:24.000]  我賣給你這塊田地
[00:06:24.000 --> 00:06:26.160]  或者我送給你這塊田地
[00:06:26.160 --> 00:06:30.320]  連田地的洞也都送或者賣給你了
[00:06:30.320 --> 00:06:32.400]  在我同族的人面前
[00:06:32.400 --> 00:06:36.040]  都給你或者賣給你
[00:06:36.040 --> 00:06:37.600]  可以埋葬你的死人
[00:06:37.600 --> 00:06:39.000]  亞伯拉罕對爾弗林說
[00:06:39.000 --> 00:06:41.080]  你若應允請聽我話
[00:06:41.080 --> 00:06:43.880]  我要把田價給你
[00:06:43.880 --> 00:06:45.920]  那個價錢可以給你
[00:06:45.920 --> 00:06:47.520]  求你收下
[00:06:47.520 --> 00:06:53.000]  我就在那裡埋葬我的死人
[00:06:53.000 --> 00:06:54.320]  發生什麼事
[00:06:54.320 --> 00:06:57.000]  圖爾哥治就是我箍住的那個字
[00:06:57.000 --> 00:06:59.000]  可以是送或者可以賣
[00:06:59.000 --> 00:07:02.520]  有兩個情況出現
[00:07:02.520 --> 00:07:05.120]  這裡說的是商業的交易
[00:07:05.120 --> 00:07:08.960]  買覆地 買墓地的交易
[00:07:08.960 --> 00:07:15.600]  如果是迦南人 爾弗林客人
[00:07:15.600 --> 00:07:18.680]  他們送那塊地給亞伯拉罕的話
[00:07:18.680 --> 00:07:24.520]  會有什麼冒險
[00:07:24.520 --> 00:07:27.840]  就是他可以收回
[00:07:27.840 --> 00:07:30.320]  如果送給他的話不是太行
[00:07:30.320 --> 00:07:34.800]  所以亞伯拉罕堅持要買
[00:07:34.800 --> 00:07:37.720]  一定要我要 own 這塊地
[00:07:37.720 --> 00:07:40.320]  等於我們今天在我們中間有很多
[00:07:40.320 --> 00:07:45.520]  我們來到美國或者去到不同的地方
[00:07:45.520 --> 00:07:47.760]  我們華人喜歡做什麼
[00:07:47.760 --> 00:07:49.840]  就不喜歡租地方
[00:07:49.840 --> 00:07:52.200]  因為租地方好像燒錢
[00:07:52.200 --> 00:07:54.440]  我們一定要買那個地方
[00:07:54.440 --> 00:07:57.680]  因為人家很難拿走
[00:07:57.680 --> 00:08:00.160]  租的可能有任何問題
[00:08:00.160 --> 00:08:01.880]  你的風險就大一點
[00:08:01.880 --> 00:08:03.800]  但是送這個字
[00:08:03.800 --> 00:08:05.320]  也可以翻譯做賣的
[00:08:05.320 --> 00:08:07.640]  其實應該翻譯做賣的
[00:08:07.640 --> 00:08:14.000]  這裡你不要以為爾弗林很慷慨
[00:08:14.000 --> 00:08:15.200]  他說什麼呢
[00:08:15.200 --> 00:08:18.520]  他說賣給你什麼
[00:08:18.520 --> 00:08:21.440]  亞伯拉罕只是想一個墓地
[00:08:21.440 --> 00:08:22.880]  但是他說賣什麼
[00:08:22.880 --> 00:08:26.120]  買一塊地給你
[00:08:26.120 --> 00:08:27.560]  為什麼會這樣呢
[00:08:27.560 --> 00:08:30.200]  好像要他一些他不想要的東西
[00:08:30.200 --> 00:08:33.680]  你明明要一塊地的
[00:08:33.680 --> 00:08:36.360]  但是花園都賣給你了
[00:08:36.360 --> 00:08:38.120]  一定要賣花園
[00:08:38.120 --> 00:08:40.920]  就有點奇怪
[00:08:40.920 --> 00:08:43.560]  好像逼亞伯拉罕要買塊田
[00:08:43.560 --> 00:08:46.760]  如果參考當時的一些議題
[00:08:46.760 --> 00:08:52.320]  客人的地產的一些律法
[00:08:52.320 --> 00:08:54.600]  留下給我們在這個時代的
[00:08:54.600 --> 00:08:56.680]  一些地產的法律
[00:08:56.680 --> 00:08:58.320]  一些的條例
[00:08:58.320 --> 00:09:00.320]  條例是說什麼呢
[00:09:00.320 --> 00:09:03.680]  條例特別說到一些房地產的買賣
[00:09:03.680 --> 00:09:08.000]  就是說如果哪一個是那塊地的業主的話
[00:09:08.000 --> 00:09:11.120]  他就需要去納稅
[00:09:11.120 --> 00:09:13.880]  如果他不是那塊地的owner的話
[00:09:13.880 --> 00:09:16.360]  他只是地裡面其中一塊東西
[00:09:16.360 --> 00:09:19.840]  比如說山洞的owner的話
[00:09:19.840 --> 00:09:25.440]  他就不需要負責向城邦裡面的王納稅
[00:09:25.440 --> 00:09:30.040]  那你覺得這個爾弗林是好人還是壞人呢
[00:09:30.040 --> 00:09:35.000]  其實就是想他交什麼呢
[00:09:35.000 --> 00:09:38.280]  就是交地稅
[00:09:38.280 --> 00:09:41.080]  就是交tax
[00:09:41.080 --> 00:09:42.840]  所以要禁亞伯拉罕
[00:09:42.840 --> 00:09:47.160]  你不要覺得他是慷慨地送塊地給他
[00:09:47.160 --> 00:09:51.840]  其實就是要騙他整塊田都要買
[00:09:51.840 --> 00:09:55.560]  所以在十四節 爾弗林就回答亞伯拉罕
[00:09:55.560 --> 00:09:57.560]  亞伯拉罕就沒辦法了
[00:09:57.560 --> 00:09:59.240]  爾弗林就說什麼呢
[00:09:59.240 --> 00:10:02.360]  他說 我主請停
[00:10:02.360 --> 00:10:05.720]  即四百錫克勒銀紙的一塊地
[00:10:05.720 --> 00:10:08.240]  在你我中間還算什麼呢
[00:10:08.240 --> 00:10:10.480]  只管埋葬你的死人吧
[00:10:10.480 --> 00:10:14.400]  亞伯拉罕聽從了爾弗林
[00:10:14.400 --> 00:10:18.120]  就照著他在客人面前所說的話
[00:10:18.120 --> 00:10:20.840]  把買賣通融的銀紙
[00:10:20.840 --> 00:10:26.080]  平了 稱了四百錫克勒給爾弗林
[00:10:26.080 --> 00:10:28.080]  因為他沒辦法了
[00:10:28.080 --> 00:10:31.880]  所以就一定要要埋那塊地
[00:10:31.880 --> 00:10:34.080]  所以不只是一個福地那麼簡單
[00:10:34.080 --> 00:10:38.920]  就是要埋屬於那個福地的田地
[00:10:38.920 --> 00:10:41.880]  所以在一個寄居者
[00:10:41.880 --> 00:10:46.240]  沒辦法又急於要埋葬的情況下
[00:10:46.240 --> 00:10:51.080]  他就需要拿出這四百錫克勒
[00:10:51.080 --> 00:10:52.760]  所以我們剛才問的第一個問題
[00:10:52.760 --> 00:10:53.880]  就是埋葬是什麼意思
[00:10:53.880 --> 00:10:55.480]  就是一個honor
[00:10:55.480 --> 00:10:57.800]  所以為什麼聖經裡面花一些章節
[00:10:57.800 --> 00:10:59.200]  花一些細節
[00:10:59.200 --> 00:11:00.600]  要去記載一些東西
[00:11:00.600 --> 00:11:03.520]  到底這個所謂
[00:11:03.520 --> 00:11:04.600]  不是founding father
[00:11:04.600 --> 00:11:06.880]  founding mother 撒拉
[00:11:06.880 --> 00:11:12.600]  到底他有沒有一個honorable的burial
[00:11:12.600 --> 00:11:15.640]  一個有榮譽的burial
[00:11:15.640 --> 00:11:16.520]  是有的
[00:11:16.520 --> 00:11:21.320]  但是需要給的價錢是四百錫克勒
[00:11:21.320 --> 00:11:24.160]  第二個問題我們需要問的就是
[00:11:24.160 --> 00:11:27.520]  四百錫克勒到底值不值
[00:11:27.520 --> 00:11:28.520]  值不值
[00:11:28.520 --> 00:11:29.960]  怎樣問這個問題呢
[00:11:29.960 --> 00:11:33.400]  就是要去比較一下當時
[00:11:33.400 --> 00:11:37.720]  大概這個時間的那些地
[00:11:37.720 --> 00:11:39.720]  是有多少錢
[00:11:39.720 --> 00:11:42.400]  有一些這樣的文件告訴我們
[00:11:42.400 --> 00:11:43.600]  當時買賣的時候
[00:11:43.600 --> 00:11:45.680]  當然還沒有currency
[00:11:45.680 --> 00:11:47.280]  到了波斯帝國的時候
[00:11:47.280 --> 00:11:49.560]  就是主前大概四世紀左右
[00:11:49.560 --> 00:11:52.520]  才開始有所謂我們今天用的貨幣
[00:11:52.520 --> 00:11:54.600]  當時的近東世界是還沒有貨幣的
[00:11:54.600 --> 00:11:57.000]  人們買東西就是要秤東西
[00:11:57.000 --> 00:11:58.960]  就好像經文裡面所說
[00:11:58.960 --> 00:12:02.480]  平了四百錫克勒
[00:12:02.480 --> 00:12:04.960]  那些有錢當然是有錢的人
[00:12:04.960 --> 00:12:07.400]  他們拿著的就是銀錠
[00:12:07.400 --> 00:12:08.880]  一塊一塊的
[00:12:08.880 --> 00:12:12.080]  就好像拿著金條一樣
[00:12:12.080 --> 00:12:14.280]  你要多少就給你
[00:12:14.280 --> 00:12:16.920]  就磅回四百錫克勒
[00:12:16.920 --> 00:12:19.560]  四百錫克勒有多少
[00:12:19.560 --> 00:12:22.920]  四百錫克勒如果你這樣一算的話
[00:12:22.920 --> 00:12:27.040]  就是今天的美金六十二萬四千
[00:12:27.040 --> 00:12:28.240]  ok
[00:12:28.240 --> 00:12:30.800]  值不值
[00:12:30.800 --> 00:12:31.920]  你覺得呢
[00:12:31.920 --> 00:12:33.320]  ok吧
[00:12:33.320 --> 00:12:33.960]  ok
[00:12:33.960 --> 00:12:36.640]  你不是買一個墳地
[00:12:36.640 --> 00:12:39.040]  你是買一塊地包著墳地
[00:12:39.040 --> 00:12:42.280]  對嗎 ok嗎
[00:12:42.280 --> 00:12:44.320]  你覺得ok吧
[00:12:44.320 --> 00:12:48.440]  我們住芝加哥的城市裡面的
[00:12:48.440 --> 00:12:50.880]  六十二萬買一塊地
[00:12:50.880 --> 00:12:52.680]  蓋房子
[00:12:52.680 --> 00:12:54.400]  蓋墳地
[00:12:54.400 --> 00:12:55.840]  ok
[00:12:55.840 --> 00:12:58.440]  六十二萬可以嗎
[00:12:58.440 --> 00:12:59.400]  差不多吧
[00:12:59.400 --> 00:13:01.040]  在我們這區
[00:13:01.040 --> 00:13:03.600]  現在的國人拿起手七十萬
[00:13:03.600 --> 00:13:04.720]  七八十萬
[00:13:04.720 --> 00:13:06.240]  所以呢
[00:13:06.240 --> 00:13:07.640]  我們解決了這個問題
[00:13:07.640 --> 00:13:11.000]  亞伯拉罕有沒有被人佔便宜
[00:13:11.000 --> 00:13:12.760]  應該是沒有的
[00:13:12.760 --> 00:13:14.120]  應該是ok的
[00:13:14.120 --> 00:13:15.520]  其實是可以接受的
[00:13:15.520 --> 00:13:17.200]  不算貴也不算便宜
[00:13:17.200 --> 00:13:21.480]  不過是當時的所謂市價
[00:13:21.480 --> 00:13:24.200]  但第三件我們需要問的就是
[00:13:24.200 --> 00:13:25.960]  到底經文的重點是什麼
[00:13:25.960 --> 00:13:27.680]  剛才你聽了我這麼久
[00:13:27.680 --> 00:13:29.640]  你發現一個重點
[00:13:29.640 --> 00:13:32.080]  不是說那個葬禮
[00:13:32.080 --> 00:13:36.120]  有多少篇幅是真的說那個墳墓
[00:13:36.120 --> 00:13:39.280]  去形容那個葬禮
[00:13:39.280 --> 00:13:42.200]  那個葬儀
[00:13:42.200 --> 00:13:43.920]  其實沒有的
[00:13:43.920 --> 00:13:46.480]  整張二十三章記載這個故事
[00:13:46.480 --> 00:13:50.000]  全部說到葬禮的時候都是輕描淡寫的
[00:13:50.000 --> 00:13:52.640]  按比例說多的是什麼呢
[00:13:52.640 --> 00:13:54.240]  第十七節你看
[00:13:54.240 --> 00:13:57.640]  於是麥比拉萬里前
[00:13:57.640 --> 00:14:01.080]  以弗倫的那塊地其中的洞
[00:14:01.080 --> 00:14:03.960]  並田間四處的樹木
[00:14:03.960 --> 00:14:07.440]  都定準了歸予阿伯拉罕
[00:14:07.440 --> 00:14:09.320]  乃是他在黑人面前
[00:14:09.320 --> 00:14:10.720]  並承門出入
[00:14:10.720 --> 00:14:13.960]  當時承門就是律師樓
[00:14:13.960 --> 00:14:15.520]  出入的時候
[00:14:15.520 --> 00:14:18.480]  面前所埋妥的
[00:14:18.480 --> 00:14:20.560]  之後阿伯拉罕將他的妻子撒拉
[00:14:20.560 --> 00:14:22.880]  埋葬在麥比拉洞裡面
[00:14:22.880 --> 00:14:23.800]  就是萬里
[00:14:23.800 --> 00:14:26.000]  萬里就是希伯倫
[00:14:26.000 --> 00:14:29.040]  從此那塊田和田間的洞
[00:14:29.040 --> 00:14:33.680]  就直著定準了歸給阿伯拉罕
[00:14:33.680 --> 00:14:35.240]  作為墳地
[00:14:35.240 --> 00:14:37.680]  這塊地屬於他的了
[00:14:37.680 --> 00:14:38.600]  很有趣
[00:14:38.600 --> 00:14:41.040]  就是沒有說過一些埋葬
[00:14:41.040 --> 00:14:42.920]  因為重點不是說這個
[00:14:42.920 --> 00:14:44.920]  重點整張是說什麼呢
[00:14:44.920 --> 00:14:49.080]  其實整張是房地產買賣
[00:14:49.080 --> 00:14:52.320]  我想我們很少看聖經
[00:14:52.320 --> 00:14:54.000]  或者我們靈修的時候
[00:14:54.000 --> 00:14:55.200]  我們會留意聖經裡面
[00:14:55.200 --> 00:14:57.800]  其實有很多房地產買賣的東西
[00:14:57.800 --> 00:14:59.080]  這個是第一課
[00:14:59.080 --> 00:15:02.040]  或者最仔細的一課
[00:15:02.040 --> 00:15:06.880]  在城門口在當時的律師樓做一些的講價
[00:15:06.880 --> 00:15:07.840]  講完價了
[00:15:07.840 --> 00:15:09.920]  然後大家有一個協議
[00:15:09.920 --> 00:15:11.960]  當然我不知道那塊地有多大
[00:15:11.960 --> 00:15:14.240]  但是按照當時的價錢
[00:15:14.240 --> 00:15:16.600]  應該是一個公平的價錢
[00:15:16.600 --> 00:15:19.280]  我們看到這個經文所記載
[00:15:19.280 --> 00:15:23.400]  其實就是在律師樓成交的closing的時候
[00:15:23.400 --> 00:15:26.480]  所以我們很少會仔細去查
[00:15:26.480 --> 00:15:28.080]  因為覺得那些東西很煩
[00:15:28.080 --> 00:15:29.280]  什麼又講一下價
[00:15:29.280 --> 00:15:30.280]  你又怎樣
[00:15:30.280 --> 00:15:32.840]  400、400在我們中間算得了什麼
[00:15:32.840 --> 00:15:34.760]  然後又定準400、400
[00:15:34.760 --> 00:15:36.200]  然後拿一些錢給他
[00:15:36.200 --> 00:15:39.240]  然後最後17、18、20節
[00:15:39.240 --> 00:15:41.400]  又講到說成交了
[00:15:41.400 --> 00:15:43.400]  這個business的transaction
[00:15:43.400 --> 00:15:45.960]  已經是搞定了
[00:15:45.960 --> 00:15:47.400]  是一些很繁複的手術
[00:15:47.400 --> 00:15:51.600]  大家有買過房地產的
[00:15:51.600 --> 00:15:54.440]  你都知道最後closing的時候是怎樣
[00:15:54.440 --> 00:15:56.600]  有時候我們代討事項
[00:15:56.600 --> 00:15:59.120]  居然是毀這些東西代討
[00:15:59.120 --> 00:16:00.720]  所以你知道多麻煩
[00:16:00.720 --> 00:16:02.600]  又要扔印、簽名
[00:16:02.600 --> 00:16:04.320]  我簽過一次而已
[00:16:04.320 --> 00:16:07.600]  上去簽到手都軟
[00:16:07.600 --> 00:16:11.240]  這裡大概所記載的細節
[00:16:11.240 --> 00:16:13.880]  其實都是一樣
[00:16:13.880 --> 00:16:17.640]  為什麼要去到金珠塚
[00:16:17.640 --> 00:16:20.560]  不是賣莊莊禮的本身
[00:16:20.560 --> 00:16:26.760]  而是那個地的買賣、成交
[00:16:26.760 --> 00:16:28.720]  你記得土地的認許
[00:16:28.720 --> 00:16:31.120]  在整個阿拉罕的故事裡面
[00:16:31.120 --> 00:16:33.680]  久不久是出現過的
[00:16:33.680 --> 00:16:35.000]  第一次出現的時候
[00:16:35.000 --> 00:16:38.400]  就是阿拉罕被枯潮
[00:16:38.400 --> 00:16:44.400]  一個當時家族的墳墓
[00:16:44.400 --> 00:16:47.120]  還有什麼重要的地方呢
[00:16:47.120 --> 00:16:48.600]  就是這些家族的墳墓
[00:16:48.600 --> 00:16:52.880]  其實是為下一代而設的
[00:16:52.880 --> 00:16:56.000]  我們現代人很少會這樣想
[00:16:56.000 --> 00:16:59.320]  或者可能都會有這樣的計劃
[00:16:59.320 --> 00:17:02.320]  你去買一塊福地
[00:17:02.320 --> 00:17:05.120]  雖然今天說的東西比較大吉利事
[00:17:05.120 --> 00:17:07.160]  我們有時候都會想
[00:17:07.160 --> 00:17:08.920]  你葬在哪裡
[00:17:08.920 --> 00:17:11.760]  你希望旁邊那塊都是屬於你的
[00:17:11.760 --> 00:17:13.520]  買賣
[00:17:13.520 --> 00:17:15.800]  那些年輕人不會想這些
[00:17:15.800 --> 00:17:18.920]  年紀大的我們就會想
[00:17:18.920 --> 00:17:20.360]  不只是買房子
[00:17:20.360 --> 00:17:22.400]  就是我們將來葬在哪裡
[00:17:22.400 --> 00:17:26.640]  葬在哪裡你希望旁邊那個就是你老婆、家人
[00:17:26.640 --> 00:17:28.240]  幾塊都買了
[00:17:28.240 --> 00:17:29.800]  因為每個人都死定了
[00:17:29.800 --> 00:17:31.320]  一定會葬的
[00:17:31.320 --> 00:17:33.800]  所以我們會想這件事
[00:17:33.800 --> 00:17:36.120]  以前的近東人其實都是一樣
[00:17:36.120 --> 00:17:40.720]  他們想起這個墳墓的時候
[00:17:40.720 --> 00:17:41.920]  他們會想起什麼
[00:17:41.920 --> 00:17:43.240]  就是將來
[00:17:43.240 --> 00:17:47.760]  每一個世代能不能夠留在這塊土地
[00:17:47.760 --> 00:17:50.880]  阿拉罕的故事由開始到現在
[00:17:50.880 --> 00:17:54.920]  從十二章開始到現在二十三章
[00:17:54.920 --> 00:17:59.080]  有時候會提到一些土地的認許
[00:17:59.080 --> 00:18:00.760]  十二章第七節
[00:18:00.760 --> 00:18:03.880]  阿拉罕回應上帝的呼召的時候
[00:18:03.880 --> 00:18:06.680]  他是不是說過一些土地的話
[00:18:06.680 --> 00:18:08.680]  他說我要把這地
[00:18:08.680 --> 00:18:11.960]  賜給你和你的後裔
[00:18:11.960 --> 00:18:18.200]  世世代代你們能夠在這裏定居
[00:18:18.200 --> 00:18:21.960]  然後在整個阿拉罕的故事當中
[00:18:21.960 --> 00:18:25.840]  到最後二十一章你記得說過什麼
[00:18:25.840 --> 00:18:31.360]  他說的認許賜福給以色列家的每一句話
[00:18:31.360 --> 00:18:33.080]  這是約書也記
[00:18:33.080 --> 00:18:41.280]  一直說的是阿拉罕能夠葬在迦林地
[00:18:41.280 --> 00:18:44.640]  並且他的子子孫孫都能夠進入迦林地
[00:18:44.640 --> 00:18:48.800]  所以你看《創出利民生》到約書也記
[00:18:48.800 --> 00:18:51.000]  二十一章第四十五節
[00:18:51.000 --> 00:18:52.880]  說到什麼
[00:18:52.880 --> 00:18:57.160]  他說所認許的每一句話都落空
[00:18:57.160 --> 00:18:59.560]  因為當時約書也記的時候
[00:18:59.560 --> 00:19:04.160]  以色列人已經進入迦林地
[00:19:04.160 --> 00:19:09.880]  已經能夠見到認許的承諾
[00:19:09.880 --> 00:19:11.480]  所以為什麼這麼著重
[00:19:11.480 --> 00:19:14.480]  說到阿拉罕賣那塊地
[00:19:14.480 --> 00:19:19.280]  能夠順利地 成功地去成交
[00:19:19.280 --> 00:19:20.640]  你記得聖經裏面
[00:19:20.640 --> 00:19:25.880]  舊約經常都會有一個一句句子
[00:19:25.880 --> 00:19:30.120]  叫做「歸回你的列祖」
[00:19:30.120 --> 00:19:34.880]  「歸回你的列祖」
[00:19:34.880 --> 00:19:37.040]  什麼意思 就是這些墳墓
[00:19:37.040 --> 00:19:40.200]  因為世世代代地放在裏面
[00:19:40.200 --> 00:19:42.200]  然後舊約的時候
[00:19:42.200 --> 00:19:45.160]  那個屍身已經腐化了
[00:19:45.160 --> 00:19:46.760]  只剩下骨頭
[00:19:46.760 --> 00:19:48.280]  一年左右之後
[00:19:48.280 --> 00:19:51.080]  那些家人又會回到這個墳墓
