
[00:00:00.000 --> 00:00:02.600]  各位姐妹,又一日了,眨下眼又讀聖經
[00:02:04.600 --> 00:02:05.600]  這樣就很明白了
[00:02:05.600 --> 00:02:07.600]  「那隻公牛牛來」
[00:02:07.600 --> 00:02:09.000]  這樣就明白了,是不是?
[00:02:09.000 --> 00:02:10.600]  「就是那」
[00:02:10.600 --> 00:02:12.200]  原來希伯來文是沒有的
[00:02:12.200 --> 00:02:14.600]  不過可能要令我們容易明白
[00:02:14.600 --> 00:02:17.600]  所以中文就加了「就是那」這幾個字
[00:02:17.600 --> 00:02:20.600]  「拿你父親那隻牛來」
[00:02:20.600 --> 00:02:21.600]  公牛
[00:02:21.600 --> 00:02:24.600]  「七歲的第二隻牛」
[00:02:24.600 --> 00:02:27.600]  也是用「公牛」這個字,或者「牛」這個字
[00:02:27.600 --> 00:02:29.600]  但是呢
[00:02:29.600 --> 00:02:30.600]  「七歲」
[00:02:30.600 --> 00:02:33.600]  「就是那七歲的第二隻」
[00:02:33.600 --> 00:02:35.600]  那就是哪一隻呢?
[00:02:35.600 --> 00:02:39.600]  難道這裡第一隻牛,這裡第二隻牛?
[00:02:39.600 --> 00:02:41.600]  但其實是一隻牛而已
[00:02:41.600 --> 00:02:43.600]  所以這裡我也要向大家承認
[00:02:43.600 --> 00:02:46.600]  就是我這一句不是很明白
[00:02:46.600 --> 00:02:49.600]  「就是拿你父親那隻公牛來」
[00:02:49.600 --> 00:02:52.600]  「七歲的第二隻」
[00:02:52.600 --> 00:02:54.600]  我不知道是第一隻還是第二隻了
[00:02:54.600 --> 00:02:56.600]  總之不要緊
[00:02:56.600 --> 00:02:58.600]  「拿了一隻牛來」
[00:02:58.600 --> 00:03:01.600]  可能他父親有幾隻牛,第二隻
[00:03:01.600 --> 00:03:05.600]  「並且拆毀你父親為巴力所築的塔」
[00:03:05.600 --> 00:03:07.600]  什麼?
[00:03:07.600 --> 00:03:12.600]  機電的父親原來是拜神佬?
[00:03:12.600 --> 00:03:19.600]  他的父親竟然是家裡開壇拜巴力的
[00:03:19.600 --> 00:03:21.600]  是壇主
[00:03:21.600 --> 00:03:24.600]  是帶頭拜巴力的人
[00:03:24.600 --> 00:03:27.600]  而且還不止這樣
[00:03:27.600 --> 00:03:29.600]  「還撼下壇旁的木偶」
[00:03:29.600 --> 00:03:31.600]  最有趣的是「木偶」這個字
[00:03:31.600 --> 00:03:34.600]  「木偶」這個字原來是阿舍拉
[00:03:34.600 --> 00:03:38.600]  阿舍拉就是巴力的太太
[00:03:38.600 --> 00:03:40.600]  阿舍拉這個神
[00:03:40.600 --> 00:03:43.600]  中文翻譯成「木偶」
[00:03:43.600 --> 00:03:44.600]  對不起
[00:03:44.600 --> 00:03:47.600]  我要說是翻譯錯了
[00:03:47.600 --> 00:03:52.600]  「並撼下壇旁的阿舍拉木杖木偶」
[00:03:52.600 --> 00:03:54.600]  這樣就對了
[00:03:54.600 --> 00:03:57.600]  阿舍拉是財富幸福
[00:03:57.600 --> 00:03:59.600]  所以巴巴
[00:03:59.600 --> 00:04:00.600]  不是巴巴
[00:04:00.600 --> 00:04:04.600]  丈夫巴力
[00:04:04.600 --> 00:04:07.600]  巴力就是男性的神
[00:04:07.600 --> 00:04:10.600]  是管農作和生育的
[00:04:10.600 --> 00:04:14.600]  而太太阿舍拉
[00:04:14.600 --> 00:04:16.600]  就是管財富與幸福
[00:04:16.600 --> 00:04:19.600]  所以他們一拜就拜兩個
[00:04:19.600 --> 00:04:21.600]  拜巴力和阿舍拉
[00:04:21.600 --> 00:04:26.600]  似乎機電的父親
[00:04:26.600 --> 00:04:31.600]  是拜巴力和阿舍拉的壇主
[00:04:31.600 --> 00:04:33.600]  不是拜神婆
[00:04:33.600 --> 00:04:34.600]  是拜神公
[00:04:34.600 --> 00:04:36.600]  真的想不到
[00:04:36.600 --> 00:04:41.600]  機電竟然是阿舍拉的兒子
[00:04:41.600 --> 00:04:43.600]  神就跟他說
[00:04:43.600 --> 00:04:46.600]  你拿你爸爸那隻牛
[00:04:46.600 --> 00:04:47.600]  七歲那隻
[00:04:47.600 --> 00:04:50.600]  很強壯的公牛
[00:04:50.600 --> 00:04:55.600]  然後拆了你爸爸拜巴力的壇
[00:04:55.600 --> 00:04:59.600]  拼在神壇旁邊
[00:04:59.600 --> 00:05:01.600]  阿舍拉太太的木偶
[00:05:01.600 --> 00:05:07.600]  然後再借盆石大塊石上
[00:05:07.600 --> 00:05:10.600]  整整齊齊地
[00:05:10.600 --> 00:05:14.600]  為耶和華神築一座壇
[00:05:14.600 --> 00:05:17.600]  這就是第二件事
[00:05:17.600 --> 00:05:20.600]  然後把第二隻牛獻為梵西
[00:05:20.600 --> 00:05:25.600]  撼下阿舍拉木偶做柴
[00:05:25.600 --> 00:05:28.600]  再看這件事
[00:05:28.600 --> 00:05:32.600]  第一件事就是拿你爸爸那隻牛
[00:05:32.600 --> 00:05:36.600]  拼在阿舍拉木偶上
[00:05:36.600 --> 00:05:38.600]  拆了他的壇
[00:05:38.600 --> 00:05:42.600]  即是把你爸爸拜神的東西全部拆掉
[00:05:42.600 --> 00:05:47.600]  把他的牛拿來做祭物
[00:05:47.600 --> 00:05:49.600]  我很欣賞這四個字
[00:05:49.600 --> 00:05:51.600]  整整齊齊
[00:05:51.600 --> 00:05:53.600]  神是說整整齊齊
[00:05:53.600 --> 00:05:58.600]  即是說把他砌得很漂亮
[00:05:58.600 --> 00:06:00.600]  那些假神不理他怎樣
[00:06:00.600 --> 00:06:03.600]  不過我們獻給主的壇
[00:06:03.600 --> 00:06:05.600]  是要整整齊齊
[00:06:05.600 --> 00:06:08.600]  牛放上去是整整齊齊
[00:06:08.600 --> 00:06:11.600]  柴火是整整齊齊
[00:06:11.600 --> 00:06:13.600]  做一座壇
[00:06:13.600 --> 00:06:16.600]  把那隻牛獻為祭
[00:06:16.600 --> 00:06:21.600]  然後用木偶做柴
[00:06:21.600 --> 00:06:24.600]  再從他僕人中挑了十個人
[00:06:24.600 --> 00:06:26.600]  很有趣
[00:06:26.600 --> 00:06:28.600]  於是你見到
[00:06:28.600 --> 00:06:32.600]  其實姬甸家裏有沒有錢
[00:06:32.600 --> 00:06:33.600]  有錢
[00:06:33.600 --> 00:06:34.600]  所以他一回去
[00:06:34.600 --> 00:06:37.600]  獻祭給耶和華的使者是怎樣
[00:06:37.600 --> 00:06:39.600]  是一隻羊羔
[00:06:39.600 --> 00:06:44.600]  二十二升這麼多的細麵做毛餃餅
[00:06:44.600 --> 00:06:48.600]  還要熬了汁這樣拿來
[00:06:48.600 --> 00:06:49.600]  很厲害
[00:06:49.600 --> 00:06:52.600]  拿不拿到這麼多東西給耶和華使者
[00:06:52.600 --> 00:06:54.600]  可能要找兩個僕人幫忙拿
[00:06:54.600 --> 00:06:57.600]  因為一隻羊也不少東西
[00:06:57.600 --> 00:06:59.600]  他有很多僕人
[00:06:59.600 --> 00:07:00.600]  找了十個僕人
[00:07:00.600 --> 00:07:02.600]  這十個僕人是甚麼呢
[00:07:02.600 --> 00:07:05.600]  應該說這十個僕人一定是以色列人
[00:07:05.600 --> 00:07:09.600]  而且還是根基奠
[00:07:09.600 --> 00:07:11.600]  而且對上帝還有心
[00:07:11.600 --> 00:07:12.600]  對耶和華還有心
[00:07:12.600 --> 00:07:15.600]  否則其他都在拜巴黎
[00:07:15.600 --> 00:07:16.600]  你叫他們來砍那個像
[00:07:16.600 --> 00:07:17.600]  他們不肯
[00:07:17.600 --> 00:07:19.600]  叫得很吵
[00:07:19.600 --> 00:07:21.600]  他們是選十個忠心
[00:07:21.600 --> 00:07:23.600]  又能夠和他一起
[00:07:23.600 --> 00:07:26.600]  又有相同比較好的信仰的人
[00:07:26.600 --> 00:07:29.600]  照著耶和華吩咐他做了
[00:07:29.600 --> 00:07:33.600]  不過怕爸爸和本城的人知道
[00:07:33.600 --> 00:07:36.600]  就不敢在白晝做
[00:07:36.600 --> 00:07:38.600]  就在夜間做了
[00:07:38.600 --> 00:07:40.600]  我都很奇怪
[00:07:40.600 --> 00:07:43.600]  因為不是一件小事
[00:07:43.600 --> 00:07:47.600]  砍了個壇 劈了個木偶
[00:07:47.600 --> 00:07:50.600]  帶一隻牛來獻祭
[00:07:50.600 --> 00:07:52.600]  燙了 燒了
[00:07:52.600 --> 00:07:54.600]  都很大件事
[00:07:54.600 --> 00:07:56.600]  沒理由不知道
[00:07:56.600 --> 00:07:58.600]  夜間就行了
[00:07:58.600 --> 00:08:00.600]  又沒有人來反對
[00:08:00.600 --> 00:08:02.600]  好像又沒有人知道
[00:08:02.600 --> 00:08:03.600]  所以我都認為
[00:08:03.600 --> 00:08:05.600]  這是神的手在保護他
[00:08:05.600 --> 00:08:07.600]  是沒有人知道的
[00:08:07.600 --> 00:08:10.600]  亦都有人跟他幫忙
[00:08:10.600 --> 00:08:12.600]  城裏面的人清早起來
[00:08:12.600 --> 00:08:14.600]  看見巴黎的壇拆毀
[00:08:14.600 --> 00:08:15.600]  這樣都行
[00:08:15.600 --> 00:08:19.600]  壇旁的亞瑟拉木偶又砍了
[00:08:19.600 --> 00:08:23.600]  有第二隻牛獻在新竹的壇上
[00:08:23.600 --> 00:08:25.600]  都是提第二隻牛
[00:08:25.600 --> 00:08:27.600]  這第二隻牛是甚麼呢
[00:08:27.600 --> 00:08:28.600]  我就不算最知道
[00:08:28.600 --> 00:08:31.600]  因為沒有提到第一隻牛是甚麼
[00:08:31.600 --> 00:08:35.600]  第二隻牛獻在新竹的壇上
[00:08:35.600 --> 00:08:38.600]  獻了 燒了
[00:08:38.600 --> 00:08:40.600]  他們就說是誰做的
[00:08:40.600 --> 00:08:43.600]  他們就查訪之後
[00:08:43.600 --> 00:08:48.600]  就知道是約阿斯的兒子基奠做的
[00:08:48.600 --> 00:08:51.600]  雖然那晚做的時候
[00:08:51.600 --> 00:08:52.600]  那麼大工程
[00:08:52.600 --> 00:08:54.600]  十個人搞了一整晚
[00:08:54.600 --> 00:08:57.600]  又拆了壇 又砍了木偶
[00:08:57.600 --> 00:08:59.600]  又整整齊齊鋪了新的壇
[00:08:59.600 --> 00:09:01.600]  把牛獻上
[00:09:01.600 --> 00:09:03.600]  牛有聲音
[00:09:03.600 --> 00:09:05.600]  有叫聲
[00:09:05.600 --> 00:09:07.600]  都很轟動
[00:09:07.600 --> 00:09:09.600]  要放火燒
[00:09:09.600 --> 00:09:11.600]  竟然沒有人知道
[00:09:11.600 --> 00:09:12.600]  第二天早上才知道
[00:09:12.600 --> 00:09:14.600]  而查訪之後
[00:09:14.600 --> 00:09:15.600]  就有人說
[00:09:15.600 --> 00:09:19.600]  好像昨晚蹦蹦鬆鬆見到基奠
[00:09:19.600 --> 00:09:21.600]  是啊是啊 我都見到
[00:09:21.600 --> 00:09:22.600]  於是查訪之後
[00:09:22.600 --> 00:09:25.600]  就發覺是約阿斯的兒子基奠
[00:09:25.600 --> 00:09:27.600]  約阿斯就是他爸爸
[00:09:27.600 --> 00:09:30.600]  約阿斯這個名字都挺好的
[00:09:30.600 --> 00:09:33.600]  以後的王都叫約阿斯
[00:09:33.600 --> 00:09:35.600]  就是基奠做的
[00:09:35.600 --> 00:09:39.600]  城裡的人就對約阿斯說
[00:09:39.600 --> 00:09:40.600]  把你兒子交出來
[00:09:40.600 --> 00:09:41.600]  讓我們殺死他
[00:09:41.600 --> 00:09:43.600]  因為他拆毀巴力的壇
[00:09:43.600 --> 00:09:45.600]  砍下壇旁的木偶
[00:09:45.600 --> 00:09:47.600]  嘩 拆巴力的壇
[00:09:47.600 --> 00:09:51.600]  又把阿舍拉的木偶砍了
[00:09:51.600 --> 00:09:53.600]  很生氣
[00:09:53.600 --> 00:09:55.600]  我們要弄死你兒子
[00:09:55.600 --> 00:09:57.600]  怎知忽然之間
[00:09:57.600 --> 00:09:59.600]  上帝的工作很奇妙
[00:09:59.600 --> 00:10:00.600]  一定要相信的
[00:10:00.600 --> 00:10:01.600]  就是什麼呢
[00:10:01.600 --> 00:10:03.600]  約阿斯就說
[00:10:03.600 --> 00:10:06.600]  回答站著攻擊他的眾人
[00:10:06.600 --> 00:10:08.600]  這個站著的意思就是站著說
[00:10:08.600 --> 00:10:10.600]  就是圍住了
[00:10:10.600 --> 00:10:12.600]  你們是為巴力爭論嗎
[00:10:12.600 --> 00:10:16.600]  你們為他出頭嗎
[00:10:16.600 --> 00:10:18.600]  你們要救巴力嗎
[00:10:18.600 --> 00:10:20.600]  誰為他爭論
[00:10:20.600 --> 00:10:22.600]  趁早將誰致死
[00:10:22.600 --> 00:10:24.600]  你要致死這個人
[00:10:24.600 --> 00:10:25.600]  不如致死你先吧
[00:10:25.600 --> 00:10:26.600]  為什麼
[00:10:26.600 --> 00:10:28.600]  如果巴力若果是神
[00:10:28.600 --> 00:10:30.600]  有人拆毀他的壇
[00:10:30.600 --> 00:10:32.600]  讓他為自己爭論吧
[00:10:32.600 --> 00:10:34.600]  很有道理
[00:10:34.600 --> 00:10:36.600]  真厲害
[00:10:36.600 --> 00:10:39.600]  我記得我小時候讀書的時候
[00:10:39.600 --> 00:10:40.600]  也有讀過
[00:10:40.600 --> 00:10:43.600]  孫中山是基督徒
[00:10:43.600 --> 00:10:46.600]  他認識了耶穌基督之後
[00:10:46.600 --> 00:10:51.600]  他將他家附近的神廟裡的
[00:10:51.600 --> 00:10:54.600]  偶像的手撕斷了
[00:10:54.600 --> 00:10:57.600]  嘩 有沒有搞錯
[00:10:57.600 --> 00:10:58.600]  竟然這樣
[00:10:58.600 --> 00:10:59.600]  你是什麼人
[00:10:59.600 --> 00:11:02.600]  他好像我印象中
[00:11:02.600 --> 00:11:04.600]  也是他爸爸出頭
[00:11:04.600 --> 00:11:09.600]  如果那個木偶真的是神
[00:11:09.600 --> 00:11:12.600]  他就不會被他撕斷他的手
[00:11:12.600 --> 00:11:15.600]  這樣東西挺有道理的
[00:11:15.600 --> 00:11:16.600]  很有趣
[00:11:16.600 --> 00:11:17.600]  在第三十一節
[00:11:17.600 --> 00:11:19.600]  若亞斯改一下
[00:11:19.600 --> 00:11:22.600]  反而兒子基澱做了這件事
[00:11:22.600 --> 00:11:24.600]  他忽然間醒悟
[00:11:24.600 --> 00:11:25.600]  回頭
[00:11:25.600 --> 00:11:26.600]  喂 是啊
[00:11:26.600 --> 00:11:27.600]  如果巴力是神
[00:11:27.600 --> 00:11:30.600]  讓他自己和兒子爭論吧
[00:11:30.600 --> 00:11:31.600]  這麼好東西
[00:11:31.600 --> 00:11:32.600]  讓他搞定吧
[00:11:32.600 --> 00:11:34.600]  真是一個真的神
[00:11:34.600 --> 00:11:36.600]  那你為什麼要救他呢
[00:11:36.600 --> 00:11:37.600]  為什麼要去救他呢
[00:11:37.600 --> 00:11:39.600]  為什麼要幫他出頭呢
[00:11:39.600 --> 00:11:41.600]  讓他自己爭論
[00:11:41.600 --> 00:11:42.600]  那些人就說
[00:11:42.600 --> 00:11:43.600]  哎 是啊
[00:11:43.600 --> 00:11:44.600]  那沒辦法了
[00:11:44.600 --> 00:11:47.600]  所以當日就叫基督是什麼呢
[00:11:47.600 --> 00:11:49.600]  耶路巴力
[00:11:49.600 --> 00:11:52.600]  Yerubal
[00:11:52.600 --> 00:11:54.600]  Yeru 就是爭辯
[00:11:54.600 --> 00:11:57.600]  讓巴力和他抗爭
[00:11:57.600 --> 00:11:58.600]  意思就是
[00:11:58.600 --> 00:12:00.600]  他拆毀巴力的壇
[00:12:00.600 --> 00:12:02.600]  讓巴力和他爭論
[00:12:02.600 --> 00:12:05.600]  所以他的名字叫耶路巴力
[00:12:05.600 --> 00:12:06.600]  那耶路巴力呢
[00:12:06.600 --> 00:12:09.600]  反而成為他的花名
[00:12:09.600 --> 00:12:12.600]  或者別人叫他這樣
[00:12:12.600 --> 00:12:15.600]  就是讓巴力和他爭辯
[00:12:15.600 --> 00:12:17.600]  意思就是說
[00:12:17.600 --> 00:12:18.600]  叫巴力和他爭辯
[00:12:18.600 --> 00:12:20.600]  就是說他勝過巴力
[00:12:20.600 --> 00:12:24.600]  這個就是基督的第一場勝仗
[00:12:24.600 --> 00:12:25.600]  耶路巴力
[00:12:25.600 --> 00:12:28.600]  那麼他夠膽這麼做
[00:12:28.600 --> 00:12:29.600]  真厲害
[00:12:29.600 --> 00:12:31.600]  我覺得
[00:12:31.600 --> 00:12:32.600]  再看下去
[00:12:32.600 --> 00:12:34.600]  我們基督是看到十次八次
[00:12:34.600 --> 00:12:35.600]  很多次
[00:12:35.600 --> 00:12:37.600]  基督其實
[00:12:37.600 --> 00:12:39.600]  你看完他的一生
[00:12:39.600 --> 00:12:43.600]  他是一個很膽小的人
[00:12:43.600 --> 00:12:45.600]  不算大膽的
[00:12:45.600 --> 00:12:46.600]  不算大膽的
[00:12:46.600 --> 00:12:50.600]  不過是神給他一些東西
[00:12:50.600 --> 00:12:51.600]  他要求證據
[00:12:51.600 --> 00:12:52.600]  神給他一些證據
[00:12:52.600 --> 00:12:53.600]  他就大膽了一點
[00:12:53.600 --> 00:12:55.600]  他又要多走一步
[00:12:55.600 --> 00:12:56.600]  神叫他多走一步的時候
[00:12:56.600 --> 00:12:57.600]  他又要證據
[00:12:57.600 --> 00:12:58.600]  他又大膽一點
[00:12:58.600 --> 00:12:59.600]  這樣的
[00:12:59.600 --> 00:13:01.600]  他一步步練出來的
[00:13:01.600 --> 00:13:03.600]  膽量都是這樣的
[00:13:03.600 --> 00:13:04.600]  好了
[00:13:04.600 --> 00:13:06.600]  神為他做了第一個神蹟
[00:13:06.600 --> 00:13:07.600]  我要你同在
[00:13:07.600 --> 00:13:09.600]  你放心
[00:13:09.600 --> 00:13:10.600]  平安不會死
[00:13:10.600 --> 00:13:11.600]  然後呢
[00:13:11.600 --> 00:13:14.600]  就叫他們幫我拆了巴力的壇
[00:13:14.600 --> 00:13:17.600]  於是基建就真的做了
[00:13:17.600 --> 00:13:19.600]  然後神保守他
[00:13:19.600 --> 00:13:20.600]  還有一個很厲害的名字
[00:13:20.600 --> 00:13:22.600]  叫耶路巴力
[00:13:22.600 --> 00:13:23.600]  那就厲害了
[00:13:23.600 --> 00:13:25.600]  等巴力自己跟他談
[00:13:25.600 --> 00:13:28.600]  這是他第一場屬靈的聖像
[00:13:28.600 --> 00:13:30.600]  他的聖像是
[00:13:30.600 --> 00:13:32.600]  神叫他做
[00:13:32.600 --> 00:13:33.600]  他就做
[00:13:33.600 --> 00:13:34.600]  他得勝的地方在這裡
[00:13:34.600 --> 00:13:35.600]  他依靠著上神
[00:13:35.600 --> 00:13:36.600]  叫我做
[00:13:36.600 --> 00:13:37.600]  我做
[00:13:37.600 --> 00:13:38.600]  竟然得了
[00:13:38.600 --> 00:13:41.600]  這個對他的信心有很大的幫助
[00:13:41.600 --> 00:13:44.600]  很多時候你會發覺你想不到
[00:13:44.600 --> 00:13:45.600]  這次呢
[00:13:45.600 --> 00:13:47.600]  我都是本死的
[00:13:47.600 --> 00:13:49.600]  可能在基建來講
[00:13:49.600 --> 00:13:50.600]  就是呢
[00:13:50.600 --> 00:13:52.600]  拿了爸爸的牛
[00:13:52.600 --> 00:13:55.600]  拆了我家裡的生意
[00:13:55.600 --> 00:13:58.600]  接著全城的人走來圍攻
[00:13:58.600 --> 00:14:00.600]  都想著沒命了
[00:14:00.600 --> 00:14:02.600]  我爸爸都罵死我了
[00:14:02.600 --> 00:14:04.600]  誰知道
[00:14:04.600 --> 00:14:07.600]  他爸爸就經過這樣改變了
[00:14:07.600 --> 00:14:09.600]  你這麼巴力真是真神的
[00:14:09.600 --> 00:14:11.600]  等他跟兒子講
[00:14:11.600 --> 00:14:12.600]  厲害了
[00:14:12.600 --> 00:14:13.600]  這個呢
[00:14:13.600 --> 00:14:14.600]  他爸爸又厲害
[00:14:14.600 --> 00:14:15.600]  他又厲害
[00:14:15.600 --> 00:14:17.600]  最厲害的就是上帝
[00:14:17.600 --> 00:14:20.600]  幫助他做了第一次屬靈的聖像
[00:14:20.600 --> 00:14:21.600]  我們一起禱告
[00:14:21.600 --> 00:14:23.600]  讚美主
[00:14:23.600 --> 00:14:25.600]  你是得勝的主
[00:14:25.600 --> 00:14:29.600]  是一件不是很大的事
[00:14:29.600 --> 00:14:31.600]  不是一場大仗
[00:14:31.600 --> 00:14:34.600]  一場小仗在他們的城裡面發生
[00:14:34.600 --> 00:14:35.600]  不過
[00:14:35.600 --> 00:14:38.600]  我們的主又先勝一仗
[00:14:38.600 --> 00:14:40.600]  是透過你的部人
[00:14:40.600 --> 00:14:41.600]  基建
[00:14:41.600 --> 00:14:43.600]  本來是一個心驚驚的人
[00:14:43.600 --> 00:14:45.600]  都躲起來的人
[00:14:45.600 --> 00:14:46.600]  不過
[00:14:46.600 --> 00:14:48.600]  你是透過他做了這件事
[00:14:48.600 --> 00:14:50.600]  竟然間為他打開了一條
[00:14:50.600 --> 00:14:53.600]  更加勇敢前行的路
[00:14:53.600 --> 00:14:56.600]  也都令到他爸爸悔改了
[00:14:56.600 --> 00:14:58.600]  真是想不到你有這麼奇妙的作為
[00:14:58.600 --> 00:15:00.600]  有這麼大的能力
[00:15:00.600 --> 00:15:02.600]  主我們一起在這裡就這件事
[00:15:02.600 --> 00:15:04.600]  基建第一場聖像
[00:15:04.600 --> 00:15:05.600]  名字都改了
[00:15:05.600 --> 00:15:06.600]  耶路巴黎
[00:15:06.600 --> 00:15:08.600]  我們來讚美你
[00:15:08.600 --> 00:15:09.600]  願以你得著榮耀
[00:15:09.600 --> 00:15:11.600]  我們讚美主的大臨
[00:15:11.600 --> 00:15:14.600]  我們再看你自己奇妙的作為
[00:15:14.600 --> 00:15:16.600]  怎樣透過這個
[00:15:16.600 --> 00:15:18.600]  本來心驚驚的基建
[00:15:18.600 --> 00:15:20.600]  去勝過米田人
[00:15:20.600 --> 00:15:21.600]  求主祝福
[00:15:21.600 --> 00:15:23.600]  禱告奉耶穌名求
[00:15:23.600 --> 00:15:24.600]  阿門
