
[00:00:00.000 --> 00:00:04.000]  今天是教會特別安排團契主日
[00:02:06.000 --> 00:02:09.000]  結果就在倫敦一個大城市
[00:02:09.000 --> 00:02:11.000]  很有影響力的一個教會
[00:02:11.000 --> 00:02:13.000]  當然薪酬高一點
[00:02:13.000 --> 00:02:17.000]  於是就申請成功了
[00:02:17.000 --> 00:02:20.000]  John Forces就預備出發
[00:02:20.000 --> 00:02:23.000]  當時他就有一些馬車
[00:02:23.000 --> 00:02:25.000]  所有的行李都放在那裡
[00:02:25.000 --> 00:02:26.000]  臨走的時候
[00:02:26.000 --> 00:02:29.000]  所有那些會眾是依依不捨
[00:02:29.000 --> 00:02:33.000]  大家都是流淚
[00:02:33.000 --> 00:02:35.000]  很不捨得這位好牧者
[00:02:35.000 --> 00:02:41.000]  John Forces兩夫婦都是流著眼淚
[00:02:41.000 --> 00:02:44.000]  他腦裡充滿了很多的情景
[00:02:44.000 --> 00:02:48.000]  在這七年裡跟這些會眾有很多感情的建立
[00:02:48.000 --> 00:02:51.000]  他又想起一幅幅圖畫
[00:02:51.000 --> 00:02:55.000]  記得跟一個家人有親人的離世
[00:02:55.000 --> 00:02:58.000]  怎樣陪伴他們一起哭泣
[00:02:58.000 --> 00:03:02.000]  又想到一個很年輕的丈夫
[00:03:02.000 --> 00:03:05.000]  第一胎的兒子出生
[00:03:05.000 --> 00:03:09.000]  跟他一起去守候兒子的出生
[00:03:09.000 --> 00:03:13.000]  又想到自己跟一些弟兄姊妹並肩
[00:03:13.000 --> 00:03:15.000]  因為很熱心去傳福音
[00:03:15.000 --> 00:03:17.000]  怎樣去帶領人歸主
[00:03:17.000 --> 00:03:20.000]  那些很感動的場面
[00:03:20.000 --> 00:03:23.000]  還有說到有些鼓勵弟兄姊妹
[00:03:23.000 --> 00:03:27.000]  他真的有些眼淚流下來
[00:03:27.000 --> 00:03:29.000]  結果他太太就說
[00:03:29.000 --> 00:03:31.000]  我們怎樣能夠走的
[00:03:31.000 --> 00:03:32.000]  不走了我們不走了
[00:03:32.000 --> 00:03:34.000]  John Forces說我也有同感
[00:03:34.000 --> 00:03:38.000]  於是就把行李都放回車裡
[00:03:38.000 --> 00:03:44.000]  結果John Forces就在那裡繼續沒養了54年
[00:03:44.000 --> 00:03:47.000]  他的工資沒有怎樣增加
[00:03:47.000 --> 00:03:50.000]  但他仍然願意在那裡服侍
[00:03:50.000 --> 00:03:55.000]  我們經常在崇拜裡面
[00:03:55.000 --> 00:03:57.000]  有聖餐的時候唱一首歌
[00:03:57.000 --> 00:03:58.000]  叫以愛相憐
[00:03:58.000 --> 00:03:59.000]  大家很熟
[00:03:59.000 --> 00:04:01.000]  你可能聽這個歌詞
[00:04:01.000 --> 00:04:04.000]  以為這個人間天堂是不是真的存在
[00:04:04.000 --> 00:04:08.000]  其實就是John Forces留在這個教會之後
[00:04:08.000 --> 00:04:09.000]  有感而發
[00:04:09.000 --> 00:04:13.000]  寫回他當時的感受出來
[00:04:13.000 --> 00:04:14.000]  教會就是一個這樣的地方
[00:04:14.000 --> 00:04:18.000]  很有情很有關係的地方
[00:04:18.000 --> 00:04:20.000]  屈服又怎樣呢
[00:04:20.000 --> 00:04:24.000]  其實我也很欣賞弟兄姊妹
[00:04:24.000 --> 00:04:26.000]  那個友誼都很深
[00:04:26.000 --> 00:04:31.000]  我發覺在當中我自己很感受到那種情
[00:04:31.000 --> 00:04:35.000]  但是團體裡面我們每個人都有自我中心
[00:04:35.000 --> 00:04:39.000]  我們當然會有互相傷害的時候
[00:04:39.000 --> 00:04:41.000]  都不是完美的
[00:04:41.000 --> 00:04:44.000]  我們怎樣去過一個肢體生活呢
[00:04:44.000 --> 00:04:46.000]  聖經就告訴我們
[00:04:46.000 --> 00:04:48.000]  我們是互為肢體的
[00:04:48.000 --> 00:04:50.000]  這個生命是彼此相連的
[00:04:50.000 --> 00:04:55.000]  所以看教會不要看得這麼簡單
[00:04:55.000 --> 00:04:59.000]  走了這個不對
[00:04:59.000 --> 00:05:03.000]  我想我們很重要的一個
[00:05:03.000 --> 00:05:06.000]  特別是在今天的香港社會
[00:05:06.000 --> 00:05:08.000]  我們更加要看這段經文
[00:05:08.000 --> 00:05:11.000]  怎樣切實彼此互為肢體
[00:05:11.000 --> 00:05:14.000]  更加在裡面彼此相愛
[00:05:14.000 --> 00:05:15.000]  很有意思
[00:05:15.000 --> 00:05:19.000]  或者這段經文大家都很熟
[00:05:19.000 --> 00:05:24.000]  在羅馬書第十二章一節到第八節
[00:05:24.000 --> 00:05:26.000]  我們學習一下怎樣互為肢體
[00:05:26.000 --> 00:05:27.000]  很重要
[00:05:27.000 --> 00:05:30.000]  在一節一章到十一章的時候
[00:05:30.000 --> 00:05:33.000]  就講到神的救恩大愛
[00:05:33.000 --> 00:05:35.000]  是臨到這些信徒
[00:05:35.000 --> 00:05:38.000]  無論是猶太人外邦人都是有罪
[00:05:38.000 --> 00:05:41.000]  神完全是耶穌基督的補血
[00:05:41.000 --> 00:05:45.000]  完全將他們挽回過來
[00:05:45.000 --> 00:05:46.000]  能夠得到這個永生
[00:05:46.000 --> 00:05:49.000]  並且這個永生是非常有確據
[00:05:49.000 --> 00:05:51.000]  有永遠的盼望
[00:05:51.000 --> 00:05:53.000]  接著就來到這一段
[00:05:53.000 --> 00:05:55.000]  十二章的時候
[00:05:55.000 --> 00:05:58.000]  就講到信徒應該怎樣回應
[00:05:58.000 --> 00:06:01.000]  怎樣過生活
[00:06:01.000 --> 00:06:02.000]  很豐富的一段經文
[00:06:02.000 --> 00:06:05.000]  或者我們首先看看第一節和第二節
[00:06:05.000 --> 00:06:06.000]  我們一起讀
[00:06:06.000 --> 00:06:08.000]  我們對神有個毀身
[00:06:08.000 --> 00:06:10.000]  當我們領受神的恩典之後
[00:06:10.000 --> 00:06:13.000]  我們一起讀第一節和第二節
[00:06:13.000 --> 00:06:15.000]  所以弟兄們
[00:06:15.000 --> 00:06:18.000]  我以神的慈悲勸你們
[00:06:18.000 --> 00:06:21.000]  將身體獻上當作活祭
[00:06:21.000 --> 00:06:22.000]  是聖潔的
[00:06:22.000 --> 00:06:23.000]  是神所喜悅的
[00:06:23.000 --> 00:06:26.000]  你們如此侍奉乃是理所當然的
[00:06:26.000 --> 00:06:28.000]  不要效法這個世界
[00:06:28.000 --> 00:06:31.000]  只要心意更生而變化
[00:06:31.000 --> 00:06:34.000]  叫你們出現何謂神的善良
[00:06:34.000 --> 00:06:37.000]  順傳可喜悅的旨意
[00:06:37.000 --> 00:06:39.000]  這裡是一個很
[00:06:39.000 --> 00:06:41.000]  本來來到這裡很嚴肅的
[00:06:41.000 --> 00:06:44.000]  很嚴肅的一個呼籲
[00:06:44.000 --> 00:06:45.000]  勸勉
[00:06:45.000 --> 00:06:48.000]  但是他又用了一個很溫柔的目者
[00:06:48.000 --> 00:06:49.000]  弟兄們
[00:06:49.000 --> 00:06:52.000]  一起去講一個很重要的消息
[00:06:52.000 --> 00:06:53.000]  或者勸勉
[00:06:53.000 --> 00:06:55.000]  這個很重要的勸勉
[00:06:55.000 --> 00:06:56.000]  簡單來說這個勸勉就是
[00:06:56.000 --> 00:06:59.000]  叫我們將身體獻上當作活祭
[00:06:59.000 --> 00:07:02.000]  這個勸勉叫我們做
[00:07:02.000 --> 00:07:04.000]  容易嗎
[00:07:04.000 --> 00:07:07.000]  你做一個獻祭
[00:07:07.000 --> 00:07:09.000]  如果我們說回舊約的背景
[00:07:09.000 --> 00:07:11.000]  舊約有很多的獻祭
[00:07:11.000 --> 00:07:13.000]  當以色列人去敬拜神的時候
[00:07:13.000 --> 00:07:14.000]  無論是回望
[00:07:14.000 --> 00:07:18.000]  或者之後的所羅門王的聖殿
[00:07:18.000 --> 00:07:20.000]  都是一些獻祭
[00:07:20.000 --> 00:07:22.000]  敬拜就是獻祭
[00:07:22.000 --> 00:07:24.000]  有時是贖罪祭
[00:07:24.000 --> 00:07:26.000]  有時是一些掃祭
[00:07:26.000 --> 00:07:30.000]  或者是平安祭等等
[00:07:30.000 --> 00:07:32.000]  其中一個祭叫做梵祭
[00:07:32.000 --> 00:07:34.000]  梵祭就是將皮剝下來
[00:07:34.000 --> 00:07:37.000]  這個祭衫無論是羊或者牛
[00:07:37.000 --> 00:07:38.000]  剝了下來
[00:07:38.000 --> 00:07:42.000]  然後將整個祭衫切成一塊塊
[00:07:42.000 --> 00:07:44.000]  然後燒了它
[00:07:44.000 --> 00:07:48.000]  其實預表著整個人的生命奉獻給神
[00:07:48.000 --> 00:07:50.000]  舊約裡面有這樣的說法
[00:07:50.000 --> 00:07:52.000]  當然梵祭有贖罪的意思
[00:07:52.000 --> 00:07:54.000]  一個人當然帶有些罪
[00:07:54.000 --> 00:07:57.000]  我們有什麼資格去奉獻自己呢
[00:07:57.000 --> 00:08:02.000]  我們都有一個贖罪的元素在梵祭裡面
[00:08:02.000 --> 00:08:07.000]  這套經文就用了這個同樣的預表
[00:08:07.000 --> 00:08:09.000]  今天我們都是這樣
[00:08:09.000 --> 00:08:12.000]  我們都將我們的生命獻過給神
[00:08:12.000 --> 00:08:14.000]  我想問大家一個問題
[00:08:14.000 --> 00:08:17.000]  這個祭跟舊約的祭有什麼不同
[00:08:17.000 --> 00:08:19.000]  有什麼不同
[00:08:19.000 --> 00:08:23.000]  你要不要犧牲死的
[00:08:23.000 --> 00:08:25.000]  死亡的
[00:08:25.000 --> 00:08:28.000]  有些當然不死的
[00:08:28.000 --> 00:08:30.000]  但是要不要死
[00:08:30.000 --> 00:08:32.000]  如果你的老婆不死
[00:08:32.000 --> 00:08:34.000]  你怎麼獻自己給神
[00:08:34.000 --> 00:08:36.000]  但是又死不死
[00:08:36.000 --> 00:08:39.000]  又是不是死又活的
[00:08:39.000 --> 00:08:40.000]  活潑的祭
[00:08:40.000 --> 00:08:42.000]  這個才是真宅
[00:08:42.000 --> 00:08:45.000]  你就是活在一個將你自己放下
[00:08:45.000 --> 00:08:49.000]  然後看神怎麼去活的生活
[00:08:49.000 --> 00:08:51.000]  或者簡單來說
[00:08:51.000 --> 00:08:53.000]  這個說法將我們的身體獻上
[00:08:53.000 --> 00:08:55.000]  很明顯就是我們的眼
[00:08:55.000 --> 00:08:56.000]  我們的手
[00:08:56.000 --> 00:08:58.000]  要做神所喜悅的事
[00:08:58.000 --> 00:09:00.000]  你奉獻給神
[00:09:00.000 --> 00:09:02.000]  你可不可以每天這樣祈禱
[00:09:02.000 --> 00:09:05.000]  神我今天奉獻一個梵祭給你
[00:09:05.000 --> 00:09:07.000]  我將我的身體獻上給你
[00:09:07.000 --> 00:09:09.000]  你所有的一言一行
[00:09:09.000 --> 00:09:10.000]  交給神
[00:09:10.000 --> 00:09:12.000]  你不是你自己
[00:09:12.000 --> 00:09:15.000]  有沒有人這樣去
[00:09:15.000 --> 00:09:16.000]  我想我們都有這個心願
[00:09:16.000 --> 00:09:19.000]  但是實行起來確實是不容易的
[00:09:19.000 --> 00:09:23.000]  因為會掙扎的
[00:09:23.000 --> 00:09:25.000]  我讀一節經文
[00:09:25.000 --> 00:09:26.000]  其實具體來說
[00:09:26.000 --> 00:09:31.000]  可以從聖經裡面說的第六章
[00:09:31.000 --> 00:09:32.000]  有一節的聖經
[00:09:32.000 --> 00:09:34.000]  幾能夠可以類似這樣描寫的
[00:09:34.000 --> 00:09:36.000]  第六章第十三節說
[00:09:36.000 --> 00:09:40.000]  也不要把你們的肢體獻給罪作不義的工具
[00:09:40.000 --> 00:09:45.000]  總要像從死人中活著的人
[00:09:45.000 --> 00:09:47.000]  把自己獻給神
[00:09:47.000 --> 00:09:53.000]  並把你們的肢體獻給神作義的工具
[00:09:53.000 --> 00:09:55.000]  你經不經過死亡
[00:09:55.000 --> 00:09:56.000]  真的
[00:09:56.000 --> 00:09:59.000]  你舊人和主耶穌同死同復活
[00:09:59.000 --> 00:10:01.000]  以至你有復活的生命
[00:10:01.000 --> 00:10:02.000]  有新的生命
[00:10:02.000 --> 00:10:04.000]  你這個生命是獻給神的
[00:10:04.000 --> 00:10:06.000]  這個生命很精彩
[00:10:06.000 --> 00:10:10.000]  雖然說精彩但是有掙扎
[00:10:10.000 --> 00:10:12.000]  但是你看看聖經怎麼描寫
[00:10:12.000 --> 00:10:13.000]  哇
[00:10:13.000 --> 00:10:15.000]  你說信仰不要這樣
[00:10:15.000 --> 00:10:17.000]  好像很入去
[00:10:17.000 --> 00:10:19.000]  很多人就很抗拒
[00:10:19.000 --> 00:10:21.000]  你真的沒有了你自己
[00:10:21.000 --> 00:10:24.000]  但是你看看聖經怎麼說
[00:10:24.000 --> 00:10:26.000]  他說把你的身體獻上
[00:10:26.000 --> 00:10:29.000]  以神的慈悲勸你們
[00:10:29.000 --> 00:10:30.000]  神的慈悲是什麼呢
[00:10:30.000 --> 00:10:32.000]  我們以前死在罪惡過犯當中
[00:10:32.000 --> 00:10:35.000]  祂將我們的生命改變
[00:10:35.000 --> 00:10:36.000]  是神的憐憫
[00:10:36.000 --> 00:10:39.000]  以致我們能夠有這個新的生命
[00:10:39.000 --> 00:10:41.000]  不同的樣式的生命
[00:10:41.000 --> 00:10:43.000]  所以要獻給祂
[00:10:43.000 --> 00:10:44.000]  奧古斯丁說
[00:10:44.000 --> 00:10:47.000]  神的憐憫慈愛不是過去式的
[00:10:47.000 --> 00:10:50.000]  不是神怎樣去過去
[00:10:50.000 --> 00:10:54.000]  我們今天信徒都是神的慈悲憐憫和我們一起
[00:10:54.000 --> 00:10:57.000]  以致將來都會有神的慈悲憐憫
[00:10:57.000 --> 00:10:59.000]  在神的慈悲憐憫底下
[00:10:59.000 --> 00:11:01.000]  你要做這個決定
[00:11:01.000 --> 00:11:03.000]  那這個決定呢
[00:11:03.000 --> 00:11:05.000]  是不是很過份呢
[00:11:05.000 --> 00:11:08.000]  你看看這個聖經裏面說
[00:11:08.000 --> 00:11:10.000]  是聖潔的
[00:11:10.000 --> 00:11:14.000]  完全將自己的生命被神所使用
[00:11:14.000 --> 00:11:16.000]  聖經裏面經常說分別為聖
[00:11:16.000 --> 00:11:17.000]  是這個意思
[00:11:17.000 --> 00:11:18.000]  還有呢
[00:11:18.000 --> 00:11:20.000]  就是神所喜悅的
[00:11:20.000 --> 00:11:21.000]  是神要我們這樣做
[00:11:21.000 --> 00:11:23.000]  很想我們這樣做
[00:11:23.000 --> 00:11:24.000]  是神的心意來的
[00:11:24.000 --> 00:11:26.000]  一點都不過份的
[00:11:26.000 --> 00:11:28.000]  還有最後一句很有意思
[00:11:28.000 --> 00:11:31.000]  他說這個是一個侍奉來的
[00:11:31.000 --> 00:11:34.000]  這個這樣的奉獻是一個侍奉來的
[00:11:34.000 --> 00:11:37.000]  這個侍奉是理所當然
[00:11:37.000 --> 00:11:39.000]  理所當然的意思就是說
[00:11:39.000 --> 00:11:40.000]  是合乎神的意思
[00:11:40.000 --> 00:11:42.000]  是有屬靈的意義在裏面的
[00:11:42.000 --> 00:11:45.000]  不是世俗的自己覺得這樣做就這樣做
[00:11:45.000 --> 00:11:47.000]  是神有他的意思
[00:11:47.000 --> 00:11:48.000]  而是合情合理
[00:11:48.000 --> 00:11:49.000]  在神的眼光裏面
[00:11:49.000 --> 00:11:51.000]  你們需要這樣做
[00:11:51.000 --> 00:11:53.000]  是神屬靈的生命
[00:11:53.000 --> 00:11:56.000]  叫我們這樣擺放下去
[00:11:56.000 --> 00:11:58.000]  這個侍奉這個字呢
[00:11:58.000 --> 00:12:01.000]  如果我們用舊約的概念
[00:12:01.000 --> 00:12:05.000]  你可以翻譯為敬拜
[00:12:05.000 --> 00:12:08.000]  所以這個敬拜字在舊約的時候
[00:12:08.000 --> 00:12:09.000]  是敬拜侍奉
[00:12:09.000 --> 00:12:10.000]  當你侍奉神
[00:12:10.000 --> 00:12:14.000]  是和我們的生活不能夠分開的
[00:12:14.000 --> 00:12:15.000]  簡單來說
[00:12:15.000 --> 00:12:18.000]  所以有些英文的翻譯就是worship
[00:12:18.000 --> 00:12:20.000]  你們這樣去敬拜
[00:12:20.000 --> 00:12:23.000]  我覺得翻譯得合理的
[00:12:23.000 --> 00:12:24.000]  簡單來說
[00:12:24.000 --> 00:12:26.000]  我們就要那個敬拜神的生命
[00:12:26.000 --> 00:12:28.000]  將我們的身體獻上
[00:12:28.000 --> 00:12:30.000]  整個生命交給祂
[00:12:30.000 --> 00:12:31.000]  所以敬拜
[00:12:31.000 --> 00:12:34.000]  我們每個禮拜回來的敬拜
[00:12:34.000 --> 00:12:35.000]  是一段時間
[00:12:35.000 --> 00:12:38.000]  這個不是敬拜的全部
[00:12:38.000 --> 00:12:40.000]  敬拜的全部是將我們的生命
[00:12:40.000 --> 00:12:41.000]  整個人獻給神
[00:12:41.000 --> 00:12:44.000]  以致我們在我們周日的工作
[00:12:44.000 --> 00:12:45.000]  家裏
[00:12:45.000 --> 00:12:46.000]  行事為人
[00:12:46.000 --> 00:12:48.000]  是活出這種生命出來
[00:12:48.000 --> 00:12:50.000]  很不容易的
[00:12:50.000 --> 00:12:52.000]  因為你是活祭
[00:12:52.000 --> 00:12:57.000]  你有自主權隨時離開這個憲制
[00:12:57.000 --> 00:12:59.000]  所以我們這樣做的時候
[00:12:59.000 --> 00:13:04.000]  就注意我們的言行
[00:13:04.000 --> 00:13:06.000]  我記得有一位牧者
[00:13:06.000 --> 00:13:08.000]  他講他以前的經歷
[00:13:08.000 --> 00:13:12.000]  他以前穿著短褲和拖鞋
[00:13:12.000 --> 00:13:14.000]  在街上隨時走
[00:13:14.000 --> 00:13:15.000]  跟一班壞人
[00:13:15.000 --> 00:13:17.000]  他們很喜歡做一個比賽
[00:13:17.000 --> 00:13:18.000]  這個比賽是什麼呢
[00:13:18.000 --> 00:13:19.000]  比試
[00:13:19.000 --> 00:13:23.000]  有一個很高的難度去偷東西
[00:13:23.000 --> 00:13:26.000]  在金魚缸裏面偷魚
[00:13:26.000 --> 00:13:28.000]  偷魚上來
[00:13:28.000 --> 00:13:30.000]  然後那個老闆是看不到的
[00:13:30.000 --> 00:13:32.000]  看誰的手快
[00:13:32.000 --> 00:13:34.000]  不知道大家有沒有辦法
[00:13:34.000 --> 00:13:35.000]  他就很厲害
[00:13:35.000 --> 00:13:37.000]  要有這樣的
[00:13:37.000 --> 00:13:38.000]  然後群著這些人
[00:13:38.000 --> 00:13:41.000]  當然講話都是很多粗口
[00:13:41.000 --> 00:13:44.000]  他練到一手非常流利的粗口
[00:13:44.000 --> 00:13:46.000]  他當時不知為什麼
[00:13:46.000 --> 00:13:48.000]  哥哥又開始講粗口
[00:13:48.000 --> 00:13:50.000]  這也是可以學的
[00:13:50.000 --> 00:13:51.000]  哥哥看到他
[00:13:51.000 --> 00:13:53.000]  你粗口這麼流利
[00:13:53.000 --> 00:13:55.000]  你都很有前途
[00:13:55.000 --> 00:13:57.000]  可以講得這麼流利
[00:13:57.000 --> 00:13:59.000]  很難
[00:13:59.000 --> 00:14:01.000]  人家說學什麼文
[00:14:01.000 --> 00:14:02.000]  你講得這麼流利
[00:14:02.000 --> 00:14:04.000]  就有前途
[00:14:04.000 --> 00:14:06.000]  你講這些粗口
[00:14:06.000 --> 00:14:09.000]  我們講的時候都笑
[00:14:09.000 --> 00:14:10.000]  你的生命不同
[00:14:10.000 --> 00:14:12.000]  你就會有這樣的價值
[00:14:12.000 --> 00:14:15.000]  當然有人邀請他去教會
[00:14:15.000 --> 00:14:17.000]  去到教會
[00:14:17.000 --> 00:14:19.000]  他看到基督徒很傻
[00:14:19.000 --> 00:14:21.000]  個個都這麼傻
[00:14:21.000 --> 00:14:22.000]  這麼簡單
[00:14:22.000 --> 00:14:23.000]  頭腦這麼簡單
[00:14:23.000 --> 00:14:26.000]  不過有一樣東西他不能夠明白
[00:14:26.000 --> 00:14:27.000]  他們很喜樂
[00:14:27.000 --> 00:14:29.000]  很有平安
[00:14:29.000 --> 00:14:31.000]  不過這班人都不知道是什麼人
[00:14:31.000 --> 00:14:33.000]  後來傳道人有一招
[00:14:33.000 --> 00:14:35.000]  我勸我們中間的傳道人或定招
[00:14:35.000 --> 00:14:37.000]  你可以做這件事
[00:14:37.000 --> 00:14:38.000]  每次他為什麼繼續來
[00:14:38.000 --> 00:14:40.000]  他每次臨走的時候
[00:14:40.000 --> 00:14:42.000]  你下次來了你答應我
[00:14:42.000 --> 00:14:44.000]  他就答應了
[00:14:44.000 --> 00:14:47.000]  這招好
[00:14:47.000 --> 00:14:50.000]  後來他信了耶穌
[00:14:50.000 --> 00:14:52.000]  做了牧師
[00:14:52.000 --> 00:14:54.000]  整個人的生命改變
[00:14:54.000 --> 00:14:56.000]  所有的生命
[00:14:56.000 --> 00:14:57.000]  你給回神
[00:14:57.000 --> 00:14:59.000]  這是神所用
[00:14:59.000 --> 00:15:03.000]  接著第二節就更加重要
[00:15:03.000 --> 00:15:06.000]  這個獻上不只是頭腦上
[00:15:06.000 --> 00:15:08.000]  這是很重要的
[00:15:08.000 --> 00:15:09.000]  你的心思意念都改變
[00:15:09.000 --> 00:15:11.000]  當你獻給神的時候
[00:15:11.000 --> 00:15:13.000]  你整個人都交給他
[00:15:13.000 --> 00:15:16.000]  留意這個字有很多對比
[00:15:16.000 --> 00:15:18.000]  第一不要效法
[00:15:18.000 --> 00:15:22.000]  去做他們所做的事情
[00:15:22.000 --> 00:15:23.000]  不要效法這個世界
[00:15:23.000 --> 00:15:27.000]  這個世界不是說外面的社會這麼簡單
[00:15:27.000 --> 00:15:32.000]  是說敵對神的世俗觀念或行為
[00:15:32.000 --> 00:15:34.000]  你不要跟他們認同
[00:15:34.000 --> 00:15:36.000]  一方面不要認同
[00:15:36.000 --> 00:15:38.000]  另一方面你要心意
[00:15:38.000 --> 00:15:40.000]  整個人的思想
[00:15:40.000 --> 00:15:43.000]  要不斷被改變
[00:15:43.000 --> 00:15:49.000]  以致我們能夠測驗何謂神的旨意
[00:15:49.000 --> 00:15:53.000]  即是說測驗這個字是明白和認同
[00:15:53.000 --> 00:15:54.000]  簡單來說
[00:15:54.000 --> 00:15:58.000]  我們和這個世界的文化慢慢說再見
[00:15:58.000 --> 00:16:01.000]  另外我們去做神的旨意
[00:16:01.000 --> 00:16:02.000]  一直這樣走
[00:16:02.000 --> 00:16:06.000]  以致我們的生命不斷改變
[00:16:06.000 --> 00:16:09.000]  你說這個過程都很難
[00:16:09.000 --> 00:16:11.000]  你想想做基督徒難不難
[00:16:11.000 --> 00:16:13.000]  你活在一個世界裏
[00:16:13.000 --> 00:16:16.000]  而這個世界的文化和我們現在不同
[00:16:16.000 --> 00:16:18.000]  你活在神的領域裏
[00:16:18.000 --> 00:16:20.000]  你做一個神的心意
[00:16:20.000 --> 00:16:22.000]  是和他完全對敵
[00:16:22.000 --> 00:16:24.000]  簡單來說是逆流而上
[00:16:24.000 --> 00:16:27.000]  我們面對很大的衝擊
[00:16:27.000 --> 00:16:29.000]  難怪有很多信徒有時和我說
[00:16:29.000 --> 00:16:32.000]  朱牧師如果你行事
[00:16:32.000 --> 00:16:33.000]  我們出去做事
[00:16:33.000 --> 00:16:35.000]  如果跟隨全部聖經
[00:16:35.000 --> 00:16:37.000]  我不用謀生了
[00:16:37.000 --> 00:16:40.000]  因為外面的社會就是這樣
[00:16:40.000 --> 00:16:43.000]  我怎樣去跟隨聖經
[00:16:43.000 --> 00:16:45.000]  有個弟兄和我說
[00:16:45.000 --> 00:16:47.000]  我做會計的
[00:16:47.000 --> 00:16:48.000]  在一間公司裏面
[00:16:48.000 --> 00:16:50.000]  要求我做一些假的帳目
[00:16:50.000 --> 00:16:52.000]  我掙扎了很久
[00:16:52.000 --> 00:16:54.000]  不行我一定要辭工
[00:16:54.000 --> 00:16:55.000]  我對不起我的良心
[00:16:55.000 --> 00:16:57.000]  我就轉了另一份工
[00:16:57.000 --> 00:16:59.000]  另一份工呢
[00:16:59.000 --> 00:17:00.000]  接著呢
[00:17:00.000 --> 00:17:03.000]  會有什麼處境大家想不想到
[00:17:03.000 --> 00:17:06.000]  又是做假相
[00:17:06.000 --> 00:17:07.000]  那怎麼辦
[00:17:07.000 --> 00:17:08.000]  我又掙扎
[00:17:08.000 --> 00:17:11.000]  我再找第三份工
[00:17:11.000 --> 00:17:16.000]  你找到第十份工你會怎樣
[00:17:16.000 --> 00:17:19.000]  聖經原來是不行的
[00:17:19.000 --> 00:17:21.000]  於是我會怎樣呢
[00:17:21.000 --> 00:17:23.000]  我會將這些規矩
[00:17:23.000 --> 00:17:25.000]  我會搞的
[00:17:25.000 --> 00:17:27.000]  將它柔化了
[00:17:27.000 --> 00:17:29.000]  都可以的
