
[00:00:00.000 --> 00:00:05.000]  今句話說,到底是誰說的呢?
[00:06:13.000 --> 00:06:19.000]  被造之物本來是屬於造物主宰的
[00:06:19.000 --> 00:06:21.000]  不知道大家是否明白
[00:06:21.000 --> 00:06:23.000]  什麼叫做被造之物屬於造物主宰
[00:06:23.000 --> 00:06:26.000]  在現在這個社會裡面經常說版權
[00:06:26.000 --> 00:06:28.000]  為什麼說版權
[00:06:28.000 --> 00:06:31.000]  誰發明誰擁有的
[00:06:31.000 --> 00:06:34.000]  你侵犯別人的版權
[00:06:34.000 --> 00:06:37.000]  即是別人有東西你拿走
[00:06:37.000 --> 00:06:41.000]  侵犯版權如果說回這個字
[00:06:41.000 --> 00:06:44.000]  這個人他做了一件事
[00:06:44.000 --> 00:06:46.000]  他應該得到這種榮譽
[00:06:46.000 --> 00:06:50.000]  得到榮耀是所擁有的
[00:06:50.000 --> 00:06:54.000]  但是偏偏有人在那裡將他割開
[00:06:54.000 --> 00:06:59.000]  今天如果你看一個博覽館去參觀
[00:06:59.000 --> 00:07:02.000]  或者去看一些展覽會
[00:07:02.000 --> 00:07:05.000]  就算任何旅遊的觀光點
[00:07:05.000 --> 00:07:07.000]  你見到宏偉建築物的時候
[00:07:07.000 --> 00:07:08.000]  你不期然會想到
[00:07:08.000 --> 00:07:11.000]  嘩!這個東西這麼漂亮這麼宏偉
[00:07:11.000 --> 00:07:12.000]  但是你會看到什麼
[00:07:12.000 --> 00:07:16.000]  心中一說那個發明的設計的人
[00:07:16.000 --> 00:07:17.000]  是不是
[00:07:17.000 --> 00:07:19.000]  你再看這個名字
[00:07:19.000 --> 00:07:21.000]  這個人
[00:07:21.000 --> 00:07:23.000]  今天整個宇宙
[00:07:23.000 --> 00:07:24.000]  我們見到的
[00:07:24.000 --> 00:07:26.000]  有沒有說那個設計者
[00:07:26.000 --> 00:07:29.000]  那個創造者是這麼有榮譽的呢
[00:07:29.000 --> 00:07:30.000]  沒有
[00:07:30.000 --> 00:07:32.000]  因為被污染了
[00:07:32.000 --> 00:07:34.000]  被糟蹋了
[00:07:34.000 --> 00:07:37.000]  聽到一首好的音樂
[00:07:37.000 --> 00:07:39.000]  你都說那個人真是天才
[00:07:39.000 --> 00:07:40.000]  是不是
[00:07:40.000 --> 00:07:42.000]  得到靈感去創作
[00:07:42.000 --> 00:07:44.000]  看到很漂亮的畫
[00:07:44.000 --> 00:07:46.000]  就說真的難得
[00:07:46.000 --> 00:07:48.000]  講美食
[00:07:48.000 --> 00:07:50.000]  如果你吃到一餐好的東西
[00:07:50.000 --> 00:07:51.000]  嘩!很好吃的
[00:07:51.000 --> 00:07:53.000]  你都想看看哪個廚師做的
[00:07:53.000 --> 00:07:54.000]  是不是
[00:07:54.000 --> 00:07:55.000]  沒見過大廚走出來
[00:07:55.000 --> 00:07:58.000]  嘩!你真的不停地拍照
[00:07:58.000 --> 00:08:01.000]  今天備做之物
[00:08:01.000 --> 00:08:04.000]  應該彰顯主上帝的榮耀
[00:08:04.000 --> 00:08:06.000]  但有沒有呢
[00:08:06.000 --> 00:08:08.000]  諸天說說神的榮耀
[00:08:08.000 --> 00:08:11.000]  窮倉講他的作為
[00:08:11.000 --> 00:08:13.000]  手段不是搞事的手段
[00:08:13.000 --> 00:08:14.000]  他的作為
[00:08:14.000 --> 00:08:16.000]  擺明
[00:08:16.000 --> 00:08:19.000]  我們是否相信
[00:08:19.000 --> 00:08:23.000]  這個世界這麼宏偉的創造
[00:08:23.000 --> 00:08:25.000]  是什麼造成的呢
[00:08:25.000 --> 00:08:27.000]  我們因著信
[00:08:27.000 --> 00:08:31.000]  就知道諸世界是藉著神的話造成的
[00:08:31.000 --> 00:08:33.000]  這樣所看見的
[00:08:33.000 --> 00:08:36.000]  不是從顯現之物造出來的
[00:08:36.000 --> 00:08:37.000]  神的話
[00:08:37.000 --> 00:08:39.000]  特別我將這裡看回
[00:08:39.000 --> 00:08:40.000]  第一節節目看
[00:08:40.000 --> 00:08:41.000]  你不信
[00:08:41.000 --> 00:08:42.000]  沒辦法
[00:08:42.000 --> 00:08:43.000]  你信了
[00:08:43.000 --> 00:08:45.000]  你就要肯定
[00:08:45.000 --> 00:08:48.000]  神的話語是有權柄的
[00:08:48.000 --> 00:08:50.000]  神的話語是有能力的
[00:08:50.000 --> 00:08:54.000]  神的話語可以改變一切
[00:08:54.000 --> 00:08:56.000]  包括最大的改變
[00:08:56.000 --> 00:09:02.000]  是將你從不信改變成信
[00:09:02.000 --> 00:09:05.000]  我偶爾也會想想
[00:09:05.000 --> 00:09:06.000]  我不是很會想
[00:09:06.000 --> 00:09:08.000]  不過偶爾想想
[00:09:08.000 --> 00:09:10.000]  想想的時候覺得很奇怪
[00:09:10.000 --> 00:09:15.000]  為什麼我會信耶穌基督是同理瑪利亞所生
[00:09:15.000 --> 00:09:19.000]  我為什麼會相信人將來會復活
[00:09:19.000 --> 00:09:21.000]  原來我不信我就很徬徨
[00:09:21.000 --> 00:09:24.000]  但我信了之後很安心
[00:09:24.000 --> 00:09:25.000]  為什麼
[00:09:25.000 --> 00:09:27.000]  這個必死的身體有一天
[00:09:27.000 --> 00:09:28.000]  神用他的令
[00:09:28.000 --> 00:09:30.000]  叫我這個必死的身體活過來
[00:09:30.000 --> 00:09:39.000]  好像聖經記載耶穌基督復活一樣
[00:09:39.000 --> 00:09:41.000]  我來生命堂之前
[00:09:41.000 --> 00:09:44.000]  還覺得自己很有活力
[00:09:44.000 --> 00:09:46.000]  今天發覺自己真的沒有那麼多活力
[00:09:46.000 --> 00:09:47.000]  為什麼呢
[00:09:47.000 --> 00:09:49.000]  因為一進地鐵商一進去
[00:09:49.000 --> 00:09:51.000]  人們就起來讓座位給我
[00:09:51.000 --> 00:09:56.000]  我心想不要搞錯我還可以站著
[00:09:56.000 --> 00:09:58.000]  當我遇到這些情況的時候
[00:09:58.000 --> 00:09:59.000]  我在反省
[00:09:59.000 --> 00:10:01.000]  因為在看年輕人
[00:10:01.000 --> 00:10:02.000]  幾個年輕人
[00:10:02.000 --> 00:10:03.000]  我在想
[00:10:03.000 --> 00:10:05.000]  我三十年前都是這樣
[00:10:05.000 --> 00:10:08.000]  不是四十年前都是這樣
[00:10:08.000 --> 00:10:09.000]  當我想一想
[00:10:09.000 --> 00:10:11.000]  時間過得這麼快的時候
[00:10:11.000 --> 00:10:14.000]  我不能夠不想一件事
[00:10:14.000 --> 00:10:16.000]  到底是什麼
[00:10:16.000 --> 00:10:18.000]  使我今天還存留
[00:10:18.000 --> 00:10:21.000]  到底是什麼改變了我的人生觀
[00:10:21.000 --> 00:10:25.000]  到底是什麼改變了我的價值觀
[00:10:25.000 --> 00:10:26.000]  我有一段時間
[00:10:26.000 --> 00:10:28.000]  覺得這個世界很不好
[00:10:28.000 --> 00:10:29.000]  很混亂
[00:10:29.000 --> 00:10:32.000]  自己好像亂七八糟
[00:10:32.000 --> 00:10:33.000]  但當我看到聖經
[00:10:33.000 --> 00:10:35.000]  創世紀第一章三一字說
[00:10:35.000 --> 00:10:39.000]  神看著一切所做的都甚好
[00:10:39.000 --> 00:10:40.000]  有晚上有早晨
[00:10:40.000 --> 00:10:41.000]  這是第六天
[00:10:41.000 --> 00:10:44.000]  原來神的話語創造出來的東西
[00:10:44.000 --> 00:10:48.000]  都是好的
[00:10:48.000 --> 00:10:49.000]  不知道大家有沒有留意
[00:10:49.000 --> 00:10:52.000]  在創造神的伊甸園裡面
[00:10:52.000 --> 00:10:53.000]  都是好的
[00:10:53.000 --> 00:10:55.000]  沒有不好的東西
[00:10:55.000 --> 00:10:57.000]  但為什麼好的東西
[00:10:57.000 --> 00:11:01.000]  會搞成這樣呢
[00:11:01.000 --> 00:11:04.000]  原來被造的人
[00:11:04.000 --> 00:11:08.000]  是規決了上主的榮耀
[00:11:08.000 --> 00:11:10.000]  這個規決上主的榮耀
[00:11:10.000 --> 00:11:12.000]  如果用一個實際
[00:11:12.000 --> 00:11:15.000]  大家可以思考的思維去想的時候
[00:11:15.000 --> 00:11:18.000]  被造之物按著軌道去行事
[00:11:18.000 --> 00:11:19.000]  但被造之人
[00:11:19.000 --> 00:11:23.000]  卻不按著上帝的指令去生活
[00:11:23.000 --> 00:11:24.000]  我為什麼用生活呢
[00:11:24.000 --> 00:11:26.000]  因為亞當夏娃當時犯罪
[00:11:26.000 --> 00:11:27.000]  不是很無厘頭
[00:11:27.000 --> 00:11:29.000]  特別的事件發生
[00:11:29.000 --> 00:11:31.000]  是生活中間
[00:11:31.000 --> 00:11:33.000]  是飲飲食食中間
[00:11:33.000 --> 00:11:36.000]  看見那個樹植好葉木
[00:11:36.000 --> 00:11:37.000]  就摘來吃就這麼簡單
[00:11:37.000 --> 00:11:39.000]  這是生活
[00:11:39.000 --> 00:11:40.000]  人的犯罪
[00:11:40.000 --> 00:11:43.000]  不是要你走去那些孤單的地方
[00:11:43.000 --> 00:11:44.000]  才會犯罪
[00:11:44.000 --> 00:11:46.000]  你可以在生活中間
[00:11:46.000 --> 00:11:48.000]  好像一個思想就叫你犯罪
[00:11:48.000 --> 00:11:50.000]  什麼思想
[00:11:50.000 --> 00:11:53.000]  就是覺得上帝所做的事
[00:11:53.000 --> 00:11:55.000]  都不是最棒的
[00:11:55.000 --> 00:11:59.000]  我可以做得更加好
[00:11:59.000 --> 00:12:00.000]  我估計
[00:12:00.000 --> 00:12:01.000]  這是聖經沒有記錯
[00:12:01.000 --> 00:12:03.000]  不過聖經的描述裡面是這麼說的
[00:12:03.000 --> 00:12:07.000]  《創世紀》第三章第二段五節
[00:12:07.000 --> 00:12:10.000]  女人對蛇說 圓中樹上的果子
[00:12:10.000 --> 00:12:12.000]  我們可以吃
[00:12:12.000 --> 00:12:17.000]  惟有圓中那火樹上的果子
[00:12:17.000 --> 00:12:19.000]  神曾說
[00:12:19.000 --> 00:12:21.000]  留心 說就是神說
[00:12:21.000 --> 00:12:23.000]  神的話
[00:12:23.000 --> 00:12:25.000]  創造世界都是說的
[00:12:25.000 --> 00:12:27.000]  神說有光就有了光
[00:12:27.000 --> 00:12:31.000]  你要明白神說的權威在哪裡
[00:12:31.000 --> 00:12:34.000]  今天人不服就是不服這個權威
[00:12:34.000 --> 00:12:38.000]  神說你們不可吃
[00:12:38.000 --> 00:12:41.000]  請你們不要在這個時候跟我辯論
[00:12:41.000 --> 00:12:43.000]  上帝為什麼要這樣
[00:12:43.000 --> 00:12:45.000]  什麼都可以吃
[00:12:45.000 --> 00:12:47.000]  因為神做人的時候
[00:12:47.000 --> 00:12:48.000]  按照自己的形象做的時候
[00:12:48.000 --> 00:12:53.000]  將自由給了人
[00:12:53.000 --> 00:12:56.000]  如果只是一方面的不能選擇
[00:12:56.000 --> 00:12:58.000]  什麼叫自由
[00:12:58.000 --> 00:12:59.000]  是不是
[00:12:59.000 --> 00:13:00.000]  不是自由
[00:13:00.000 --> 00:13:03.000]  自由就是你可以選擇
[00:13:03.000 --> 00:13:07.000]  東還是西
[00:13:07.000 --> 00:13:09.000]  不單止不可以吃
[00:13:09.000 --> 00:13:11.000]  不可摸
[00:13:11.000 --> 00:13:15.000]  免得你們死
[00:13:15.000 --> 00:13:16.000]  這個字呢
[00:13:16.000 --> 00:13:20.000]  我不知道當時阿東哈娃有沒有上過堂
[00:13:20.000 --> 00:13:21.000]  有沒有查考
[00:13:21.000 --> 00:13:23.000]  不過當時沒有聖經可以查考
[00:13:23.000 --> 00:13:26.000]  到底死是為什麼呢
[00:13:26.000 --> 00:13:28.000]  我們現在又解釋為永生的死
[00:13:28.000 --> 00:13:31.000]  當時是不是指一碰一摸
[00:13:31.000 --> 00:13:33.000]  就好像那個老婆被那個蘋果
[00:13:33.000 --> 00:13:34.000]  什麼什麼
[00:13:34.000 --> 00:13:36.000]  白雪公主是不是
[00:13:36.000 --> 00:13:37.000]  是不是白雪公主
[00:13:37.000 --> 00:13:38.000]  什麼公主
[00:13:38.000 --> 00:13:39.000]  是呀是白雪公主
[00:13:39.000 --> 00:13:40.000]  我忘記了
[00:13:40.000 --> 00:13:41.000]  一吃就馬上去
[00:13:41.000 --> 00:13:43.000]  是不是那樣呢
[00:13:43.000 --> 00:13:45.000]  蛇對女人說
[00:13:45.000 --> 00:13:47.000]  你們不一定死
[00:13:47.000 --> 00:13:49.000]  這個最要命
[00:13:49.000 --> 00:13:50.000]  死就死
[00:13:50.000 --> 00:13:51.000]  不一定死
[00:13:51.000 --> 00:13:53.000]  可以死可以不死
[00:13:53.000 --> 00:13:56.000]  這個就是無厘頭的東西
[00:13:56.000 --> 00:13:59.000]  因為神知道
[00:13:59.000 --> 00:14:02.000]  所以魔鬼都有些把炮
[00:14:02.000 --> 00:14:05.000]  你們吃的日子
[00:14:05.000 --> 00:14:08.000]  眼睛就明亮了
[00:14:08.000 --> 00:14:10.000]  你們便如神
[00:14:10.000 --> 00:14:13.000]  能知道善惡
[00:14:13.000 --> 00:14:15.000]  這句話很有話
[00:14:15.000 --> 00:14:17.000]  你就會好像神那樣
[00:14:17.000 --> 00:14:20.000]  知道善惡
[00:14:20.000 --> 00:14:23.000]  今天我們是不是像神那樣知道善惡
[00:14:23.000 --> 00:14:24.000]  是的
[00:14:24.000 --> 00:14:26.000]  好壞你分到的
[00:14:26.000 --> 00:14:27.000]  不過問題就是
[00:14:27.000 --> 00:14:33.000]  你沒有能力去抗拒惡的誘惑
[00:14:33.000 --> 00:14:38.000]  所以當阿當夏娃在那個情境裏面
[00:14:38.000 --> 00:14:41.000]  他們是沒有遵行到上帝的吩咐
[00:14:41.000 --> 00:14:43.000]  不可吃
[00:14:43.000 --> 00:14:44.000]  就在這幾個字
[00:14:44.000 --> 00:14:46.000]  他們就
[00:14:46.000 --> 00:14:47.000]  這就如罪
[00:14:47.000 --> 00:14:50.000]  是從一人入了世界
[00:14:50.000 --> 00:14:52.000]  死又是從罪來的
[00:14:52.000 --> 00:14:54.000]  於是死就淋到眾人
[00:14:54.000 --> 00:14:57.000]  因為眾人都犯了罪
[00:14:57.000 --> 00:14:59.000]  不單單是他們犯罪
[00:14:59.000 --> 00:15:00.000]  今天凡是他的後裔
[00:15:00.000 --> 00:15:03.000]  都是有這個心魔在
[00:15:03.000 --> 00:15:08.000]  我們想像神那樣
[00:15:08.000 --> 00:15:09.000]  為什麼?
[00:15:09.000 --> 00:15:11.000]  不是說你想像神那樣
[00:15:11.000 --> 00:15:12.000]  很重視世界
[00:15:12.000 --> 00:15:14.000]  你覺得他做的
[00:15:14.000 --> 00:15:16.000]  他說看為是好的
[00:15:16.000 --> 00:15:20.000]  你覺得我要加些東西上去更加好
[00:15:20.000 --> 00:15:23.000]  你的旨意你的成就我不知道
[00:15:23.000 --> 00:15:26.000]  但我覺得我這樣做都不錯
[00:15:26.000 --> 00:15:28.000]  所以我們的信仰很多時候
[00:15:28.000 --> 00:15:31.000]  是將我們自己那套假設放在那裏
[00:15:31.000 --> 00:15:33.000]  然後求問神
[00:15:33.000 --> 00:15:35.000]  神呀符合的
[00:15:35.000 --> 00:15:37.000]  感謝神你的旨意
[00:15:37.000 --> 00:15:38.000]  如果不符合的
[00:15:38.000 --> 00:15:42.000]  我的想法可能不是你的旨意吧
[00:15:42.000 --> 00:15:44.000]  我們不明白
[00:15:44.000 --> 00:15:49.000]  上帝的看顧是一回事
[00:15:49.000 --> 00:15:53.000]  你想像下神的看顧
[00:15:53.000 --> 00:15:58.000]  和你認為神的看顧是否不同
[00:15:58.000 --> 00:16:02.000]  我認為神的看顧應該是這樣
[00:16:02.000 --> 00:16:05.000]  保佑我不要遇見災害
[00:16:05.000 --> 00:16:06.000]  給我身體健康
[00:16:06.000 --> 00:16:07.000]  給我這樣那樣
[00:16:07.000 --> 00:16:08.000]  給我一帆風順
[00:16:08.000 --> 00:16:11.000]  給我相信耶穌之後萬事如意
[00:16:11.000 --> 00:16:13.000]  你認為這樣叫神的看顧
[00:16:13.000 --> 00:16:15.000]  但是根據聖經
[00:16:15.000 --> 00:16:20.000]  今天那篇靈恩日新的短信
[00:16:20.000 --> 00:16:22.000]  我現在每天都發給別人
[00:16:22.000 --> 00:16:23.000]  他說得很好
[00:16:23.000 --> 00:16:26.000]  以色列人認為神的看顧
[00:16:26.000 --> 00:16:28.000]  就是帶領他們進入流乃與物之地
[00:16:28.000 --> 00:16:30.000]  是的神是這樣帶領他們的
[00:16:30.000 --> 00:16:32.000]  不過到了流乃與物之地之後
[00:16:32.000 --> 00:16:35.000]  耶和華神知道這班人
[00:16:35.000 --> 00:16:38.000]  心中開始作怪
[00:16:38.000 --> 00:16:40.000]  希望以別的代替耶和華
[00:16:40.000 --> 00:16:42.000]  他們的偶像會產生
[00:16:42.000 --> 00:16:45.000]  甚至打完以東人
[00:16:45.000 --> 00:16:48.000]  他們都可以把以東人帶回來拜
[00:16:48.000 --> 00:16:49.000]  在這個情況下
[00:16:49.000 --> 00:16:51.000]  神就興起外邦人的手
[00:16:51.000 --> 00:16:53.000]  來教訓他們自問
[00:16:53.000 --> 00:16:57.000]  神是這樣看顧他們自問
[00:16:57.000 --> 00:16:58.000]  弟兄姊妹
[00:16:58.000 --> 00:17:00.000]  不是上帝每次罰我們
[00:17:00.000 --> 00:17:02.000]  祂不是監督我們
[00:17:02.000 --> 00:17:05.000]  祂是要真正看顧我們
[00:17:05.000 --> 00:17:06.000]  好像舉個例子
[00:17:06.000 --> 00:17:09.000]  一個不懂事的
[00:17:09.000 --> 00:17:11.000]  剛剛懂事的小孩
[00:17:11.000 --> 00:17:14.000]  他以為父母應該怎樣看顧他
[00:17:14.000 --> 00:17:16.000]  他做什麼就做什麼
[00:17:16.000 --> 00:17:19.000]  但是當他父母見到這個小孩
[00:17:19.000 --> 00:17:20.000]  走到海邊
[00:17:20.000 --> 00:17:21.000]  在欄杆那裡
[00:17:21.000 --> 00:17:23.000]  就要走出去看一看
[00:17:23.000 --> 00:17:25.000]  到底外面是什麼時候
[00:17:25.000 --> 00:17:27.000]  他父母不能叫
[00:17:27.000 --> 00:17:29.000]  只能一手走過來一手
[00:17:29.000 --> 00:17:31.000]  把他撞回來
[00:17:31.000 --> 00:17:33.000]  你不把他撞回來
[00:17:33.000 --> 00:17:35.000]  就一命嗚呼了
[00:17:35.000 --> 00:17:39.000]  很多時候神的看顧是這樣的
[00:17:39.000 --> 00:17:45.000]  不是你以為看顧抱著你搖啊搖
[00:17:45.000 --> 00:17:46.000]  今天
[00:17:46.000 --> 00:17:48.000]  我很相信
[00:17:48.000 --> 00:17:50.000]  一個能夠榮耀神的人
[00:17:50.000 --> 00:17:53.000]  是一個不規矩神的榮耀人
[00:17:53.000 --> 00:17:54.000]  甚至乎
[00:17:54.000 --> 00:17:55.000]  我今天題目所說
[00:17:55.000 --> 00:17:58.000]  他能夠去榮耀神的人
[00:17:58.000 --> 00:18:00.000]  第一個基本的條件就是
[00:18:00.000 --> 00:18:04.000]  他要真真正正接受這個福音
[00:18:04.000 --> 00:18:05.000]  請留意
[00:18:05.000 --> 00:18:09.000]  福音
[00:18:09.000 --> 00:18:11.000]  是永遠的福音
[00:18:11.000 --> 00:18:15.000]  不是個人的需要
[00:18:15.000 --> 00:18:21.000]  是全人類各國各族各方各民的福音
[00:18:21.000 --> 00:18:25.000]  將來在天上一敬拜讚美神的時候
[00:18:25.000 --> 00:18:26.000]  不是只有一族人
