
[00:00:00.000 --> 00:00:06.000]  正話守中隊為我們獻上讚美的祭
[00:01:34.000 --> 00:01:38.000]  就是要演繹一首很美麗的生命之詩去讚美我們的神
[00:01:38.000 --> 00:01:42.000]  但很多時我們對這份樂譜的掌握
[00:01:42.000 --> 00:01:47.000]  甚至對神所差下來的一位指揮一位領袖的信任
[00:01:47.000 --> 00:01:50.000]  在今天的文化裏面
[00:01:50.000 --> 00:01:54.000]  都給我們很大的一個懷疑的態度
[00:01:54.000 --> 00:01:58.000]  以致很多時不能夠很容易去共佈
[00:01:58.000 --> 00:02:01.000]  當每一次說到和諧這兩個字的時候
[00:02:01.000 --> 00:02:03.000]  我們就會想起一些很不好的事
[00:02:03.000 --> 00:02:05.000]  可能會變成另一種意思
[00:02:05.000 --> 00:02:06.000]  另一種訊息
[00:02:06.000 --> 00:02:09.000]  叫我們更加不願意去信服
[00:02:09.000 --> 00:02:12.000]  但是保羅的喜樂正正就是建立於
[00:02:12.000 --> 00:02:16.000]  他按著神所託付給他的
[00:02:16.000 --> 00:02:18.000]  盡心竭力去做
[00:02:18.000 --> 00:02:20.000]  去聽話
[00:02:20.000 --> 00:02:22.000]  去享受每一個在他下面
[00:02:22.000 --> 00:02:24.000]  支持他與他配合的
[00:02:24.000 --> 00:02:27.000]  同工弟兄姊妹
[00:02:27.000 --> 00:02:30.000]  一起去將神的福音去廣傳
[00:02:30.000 --> 00:02:34.000]  縱然中間有些成員離開了
[00:02:34.000 --> 00:02:37.000]  或者有他們的問題出現了
[00:02:37.000 --> 00:02:40.000]  令到這首詩歌暫時變得不和諧
[00:02:40.000 --> 00:02:42.000]  他用一個包容的心
[00:02:42.000 --> 00:02:44.000]  一個禱告的心
[00:02:44.000 --> 00:02:45.000]  一個喜樂的心
[00:02:45.000 --> 00:02:47.000]  去繼續的
[00:02:47.000 --> 00:02:49.000]  去期待著神的工作
[00:02:49.000 --> 00:02:50.000]  進入弟兄姊妹的生命裏面
[00:02:50.000 --> 00:02:52.000]  進入自己的生命裏面
[00:02:52.000 --> 00:02:54.000]  讓這首詩歌縱然有些地方離開的位置
[00:02:54.000 --> 00:02:58.000]  慢慢慢慢回復到一個和諧
[00:02:58.000 --> 00:03:02.000]  能夠榮耀神那種境況當中
[00:03:02.000 --> 00:03:05.000]  這個暑假我不知道大家
[00:03:05.000 --> 00:03:07.000]  你有什麼東西覺得
[00:03:07.000 --> 00:03:08.000]  是神託付給你
[00:03:08.000 --> 00:03:12.000]  一同去奏出一首美麗的和諧的頌歌
[00:03:12.000 --> 00:03:14.000]  去獻上給神呢
[00:03:14.000 --> 00:03:17.000]  我們介紹一個可能性給大家
[00:03:17.000 --> 00:03:19.000]  我們有一段短片
[00:03:19.000 --> 00:03:21.000]  是神使用的一個青年運動
[00:03:21.000 --> 00:03:25.000]  我們今年會更加深入的參與
[00:03:25.000 --> 00:03:27.000]  我們看看
[00:03:27.000 --> 00:03:29.000]  吾與翻生
[00:03:29.000 --> 00:03:31.000]  其實四年前
[00:03:31.000 --> 00:03:33.000]  我已經用這個主題的名字
[00:03:33.000 --> 00:03:35.000]  當然我不是說英文
[00:03:35.000 --> 00:03:40.000]  去形容我當時侍奉的教會的年青人的狀態
[00:03:40.000 --> 00:03:43.000]  因為我們在堅尼迪城教會
[00:03:43.000 --> 00:03:45.000]  推了三年
[00:03:45.000 --> 00:03:49.000]  第三年小孩子才肯去
[00:03:49.000 --> 00:03:51.000]  他們的信仰
[00:03:51.000 --> 00:03:53.000]  是因為父母的緣故
[00:03:53.000 --> 00:03:55.000]  他們回到教會
[00:03:55.000 --> 00:03:57.000]  但是他們的信仰
[00:03:57.000 --> 00:03:59.000]  是他們父母的神
[00:03:59.000 --> 00:04:01.000]  不是自己的神
[00:04:01.000 --> 00:04:03.000]  所以在華人教會
[00:04:03.000 --> 00:04:04.000]  甚至不是華人教會
[00:04:04.000 --> 00:04:06.000]  整個全世界福音派的教會
[00:04:06.000 --> 00:04:08.000]  會有指大的流失率
[00:04:08.000 --> 00:04:10.000]  在初中階段
[00:04:10.000 --> 00:04:12.000]  都差不多達到七成
[00:04:12.000 --> 00:04:17.000]  強於香港最強的幾間華人教會
[00:04:17.000 --> 00:04:20.000]  都同樣出現這個現象
[00:04:20.000 --> 00:04:22.000]  最主要的原因
[00:04:22.000 --> 00:04:27.000]  就是他們在教會成長的裏面
[00:04:27.000 --> 00:04:31.000]  受著一些相對保護的氣氛
[00:04:31.000 --> 00:04:35.000]  所以他們沒有機會去到邊緣化的狀態裏面
[00:04:35.000 --> 00:04:37.000]  去服侍
[00:04:37.000 --> 00:04:39.000]  去體驗神的實在
[00:04:39.000 --> 00:04:44.000]  令父母的神不能成為他們的神
[00:04:44.000 --> 00:04:46.000]  這個缺失
[00:04:46.000 --> 00:04:48.000]  再加上教會生活
[00:04:48.000 --> 00:04:50.000]  成人教會生活裏面的一些特色
[00:04:50.000 --> 00:04:55.000]  令到有一定的高的流失率
[00:04:55.000 --> 00:04:59.000]  我們那年去完四師之後
[00:04:59.000 --> 00:05:01.000]  年輕人全部都說
[00:05:01.000 --> 00:05:03.000]  第二年要去
[00:05:03.000 --> 00:05:06.000]  第二年要帶同學去
[00:05:06.000 --> 00:05:09.000]  他們的家長都說
[00:05:09.000 --> 00:05:12.000]  我們的家庭旅行是會配合的
[00:05:12.000 --> 00:05:14.000]  請你說清楚給我聽
[00:05:14.000 --> 00:05:16.000]  明年四師何時舉行
[00:05:16.000 --> 00:05:18.000]  我們會彈開的
[00:05:18.000 --> 00:05:22.000]  從未試過這麼配合
[00:05:22.000 --> 00:05:24.000]  從未試過
[00:05:24.000 --> 00:05:26.000]  為什麼他們可以做到呢
[00:05:26.000 --> 00:05:28.000]  四師的意思
[00:05:28.000 --> 00:05:32.000]  就是說要將四個晚會
[00:05:32.000 --> 00:05:33.000]  四個主題
[00:05:33.000 --> 00:05:36.000]  勇氣關愛毀身和基督
[00:05:36.000 --> 00:05:39.000]  這些原則這些精神價值
[00:05:39.000 --> 00:05:41.000]  介紹給年輕人
[00:05:41.000 --> 00:05:43.000]  讓他們去體會
[00:05:43.000 --> 00:05:45.000]  第一晚鼓勵他們有勇氣去參與
[00:05:45.000 --> 00:05:47.000]  去做對的事
[00:05:47.000 --> 00:05:49.000]  因為他們有些是被人請
[00:05:49.000 --> 00:05:50.000]  有些被人逼
[00:05:50.000 --> 00:05:51.000]  有些被人騙
[00:05:51.000 --> 00:05:53.000]  來到聚會當中
[00:05:53.000 --> 00:05:56.000]  他們都有不同的心態和動機
[00:05:56.000 --> 00:05:58.000]  未必真的很想投入活動裏面
[00:05:58.000 --> 00:06:00.000]  事實上也不是百分之一百
[00:06:00.000 --> 00:06:02.000]  去年輕人投入
[00:06:02.000 --> 00:06:04.000]  但在過程裏面
[00:06:04.000 --> 00:06:06.000]  總會被提升
[00:06:06.000 --> 00:06:08.000]  看他們原來的狀態是怎樣
[00:06:08.000 --> 00:06:10.000]  所以第一晚鼓勵他們勇氣去參與
[00:06:10.000 --> 00:06:11.000]  做對的事
[00:06:11.000 --> 00:06:13.000]  在活動過程裏面
[00:06:13.000 --> 00:06:15.000]  三天的日間活動
[00:06:15.000 --> 00:06:16.000]  是城市歷期
[00:06:16.000 --> 00:06:19.000]  也會做一些社會祝福的行動
[00:06:19.000 --> 00:06:21.000]  將一些對家人的愛
[00:06:21.000 --> 00:06:23.000]  一些關懷的表達
[00:06:23.000 --> 00:06:25.000]  這些小行為
[00:06:25.000 --> 00:06:28.000]  在社區裏面去鼓勵
[00:06:28.000 --> 00:06:30.000]  一些路過的成年人去表達
[00:06:30.000 --> 00:06:32.000]  一起互相鼓勵做對的事
[00:06:32.000 --> 00:06:35.000]  第二晚的晚會是關愛的晚會
[00:06:35.000 --> 00:06:37.000]  最重要是學習愛
[00:06:37.000 --> 00:06:39.000]  愛不是一種感覺
[00:06:39.000 --> 00:06:40.000]  不單是一種感覺
[00:06:40.000 --> 00:06:42.000]  愛更是一種行動
[00:06:42.000 --> 00:06:44.000]  所以他們透過愛的行動
[00:06:44.000 --> 00:06:48.000]  他們嘗試接受成年人的禱告
[00:06:48.000 --> 00:06:49.000]  去祝福他們
[00:06:49.000 --> 00:06:52.000]  他們嘗試和父母有表達
[00:06:52.000 --> 00:06:54.000]  去修補一些愛的誤會
[00:06:54.000 --> 00:06:57.000]  或者愛錯失了的表達方式
[00:06:57.000 --> 00:07:00.000]  或者欠缺了不敢去表達的東西
[00:07:00.000 --> 00:07:03.000]  在這一晚是最感人的
[00:07:03.000 --> 00:07:04.000]  雖然有些童工
[00:07:04.000 --> 00:07:06.000]  我聽過某教會童工去到
[00:07:06.000 --> 00:07:08.000]  這些東西好像反智
[00:07:08.000 --> 00:07:10.000]  太過低B
[00:07:10.000 --> 00:07:11.000]  但是很奇怪
[00:07:11.000 --> 00:07:13.000]  在聖靈的祝福下
[00:07:13.000 --> 00:07:15.000]  一個屬靈的覆蓋下
[00:07:15.000 --> 00:07:17.000]  大部份的年青人
[00:07:17.000 --> 00:07:18.000]  都很受感動
[00:07:18.000 --> 00:07:21.000]  甚至大部份接到電話
[00:07:21.000 --> 00:07:22.000]  或者WhatsApp
[00:07:22.000 --> 00:07:27.000]  或者這些訊息的父母
[00:07:27.000 --> 00:07:28.000]  都深受感動
[00:07:28.000 --> 00:07:30.000]  是否馬上解決所有問題呢
[00:07:30.000 --> 00:07:31.000]  也不是
[00:07:31.000 --> 00:07:33.000]  但至少給了他們一個機會
[00:07:33.000 --> 00:07:36.000]  重新將親子之間的愛去調教
[00:07:36.000 --> 00:07:40.000]  去向一個更正面的方向去發展
[00:07:40.000 --> 00:07:43.000]  葦生
[00:07:43.000 --> 00:07:45.000]  剛才你看到影片裏面
[00:07:45.000 --> 00:07:47.000]  有些天才表演
[00:07:47.000 --> 00:07:48.000]  有些球賽
[00:07:48.000 --> 00:07:49.000]  球賽的班長
[00:07:49.000 --> 00:07:51.000]  球類活動的班長在那裏
[00:07:51.000 --> 00:07:54.000]  那個天才表演就是總決賽
[00:07:54.000 --> 00:07:56.000]  他會放一些短片給你看
[00:07:56.000 --> 00:07:59.000]  一班初初參與的年青人
[00:07:59.000 --> 00:08:01.000]  在初賽的時候
[00:08:01.000 --> 00:08:02.000]  是多麼老土
[00:08:02.000 --> 00:08:03.000]  多麼差
[00:08:03.000 --> 00:08:04.000]  多麼不行
[00:08:04.000 --> 00:08:05.000]  但發覺
[00:08:05.000 --> 00:08:08.000]  原來當成年人肯為他們搭一個平台
[00:08:08.000 --> 00:08:13.000]  讓他們毀身於他們自己的人生的目標和夢想的時候
[00:08:13.000 --> 00:08:15.000]  他們的能力在很短時間裏面
[00:08:15.000 --> 00:08:17.000]  大幅度提升
[00:08:17.000 --> 00:08:22.000]  這個正正是應該在基督裏面出現的現象
[00:08:22.000 --> 00:08:23.000]  但很多時候
[00:08:23.000 --> 00:08:27.000]  我們浸淫了在教會的一些小朋友年青人
[00:08:27.000 --> 00:08:29.000]  就享受不到這個體會
[00:08:29.000 --> 00:08:31.000]  所以在當晚你會看到
[00:08:31.000 --> 00:08:33.000]  原來這些年青人
[00:08:33.000 --> 00:08:35.000]  當你去支持他們的時候
[00:08:35.000 --> 00:08:38.000]  他們就可以發揮得很好
[00:08:38.000 --> 00:08:39.000]  不過今天
[00:08:39.000 --> 00:08:43.000]  我們的文化是不是對他們不是太信任
[00:08:43.000 --> 00:08:45.000]  有太多的保留
[00:08:45.000 --> 00:08:46.000]  有太多的保護
[00:08:46.000 --> 00:08:48.000]  令到他們有很多潛在的能力
[00:08:48.000 --> 00:08:50.000]  可以發揮出來
[00:08:50.000 --> 00:08:53.000]  我們沒有創造一個平台和空間給他們
[00:08:53.000 --> 00:08:54.000]  你問我自己
[00:08:54.000 --> 00:08:57.000]  我覺得四師對我最大的提醒
[00:08:57.000 --> 00:09:00.000]  就是去建立一個使人得力的領導
[00:09:00.000 --> 00:09:03.000]  一個使人得力的青年士工
[00:09:03.000 --> 00:09:06.000]  不是再去保護他們
[00:09:06.000 --> 00:09:08.000]  Baby sit 他們
[00:09:08.000 --> 00:09:09.000]  而是告訴他們
[00:09:09.000 --> 00:09:10.000]  你們在神的手裏
[00:09:10.000 --> 00:09:12.000]  你們的人生在神的手裏
[00:09:12.000 --> 00:09:14.000]  可以完全不再一樣
[00:09:14.000 --> 00:09:16.000]  可以是完全不同
[00:09:16.000 --> 00:09:18.000]  不過你要去選擇
[00:09:18.000 --> 00:09:19.000]  你要去付代價
[00:09:19.000 --> 00:09:21.000]  去跟從耶穌
[00:09:21.000 --> 00:09:23.000]  所以第四晚
[00:09:23.000 --> 00:09:24.000]  就告訴你
[00:09:24.000 --> 00:09:26.000]  你的人生要跟隨的
[00:09:26.000 --> 00:09:28.000]  就是基督
[00:09:28.000 --> 00:09:29.000]  唯獨基督
[00:09:29.000 --> 00:09:31.000]  可以令你
[00:09:31.000 --> 00:09:34.000]  長久的得著生命的動力
[00:09:34.000 --> 00:09:36.000]  去活出一個不同的人生
[00:09:36.000 --> 00:09:39.000]  所以第四晚的音樂是很憤慨的
[00:09:39.000 --> 00:09:42.000]  對成人來說是很難受的
[00:09:42.000 --> 00:09:45.000]  第二晚的音樂就是最溫柔的
[00:09:45.000 --> 00:09:47.000]  對某些成年人來說
[00:09:47.000 --> 00:09:48.000]  都是覺得難受的
[00:09:48.000 --> 00:09:51.000]  不過大部份的成年人都覺得可以接受
[00:09:51.000 --> 00:09:52.000]  四個晚會
[00:09:52.000 --> 00:09:54.000]  第四晚Christ 基督
[00:09:54.000 --> 00:09:56.000]  就是要他們
[00:09:56.000 --> 00:09:58.000]  猜險他們
[00:09:58.000 --> 00:10:01.000]  在校園裏面做宣教士
[00:10:01.000 --> 00:10:03.000]  是每一個年青人願意回應基督的
[00:10:03.000 --> 00:10:05.000]  都可以在校園裏面做宣教士
[00:10:05.000 --> 00:10:06.000]  最基本的使命
[00:10:06.000 --> 00:10:11.000]  就是將這四個價值的生命的態度
[00:10:11.000 --> 00:10:13.000]  活在學校裏面
[00:10:13.000 --> 00:10:15.000]  去改變學校的氣氛
[00:10:15.000 --> 00:10:18.000]  要有這四種的價值活出來
[00:10:18.000 --> 00:10:22.000]  所以我們知道這個運動的好處
[00:10:22.000 --> 00:10:24.000]  他們有三個目標
[00:10:24.000 --> 00:10:26.000]  就是建立平台
[00:10:26.000 --> 00:10:28.000]  就是讓他們能夠去成就
[00:10:28.000 --> 00:10:31.000]  一些自己的夢想和領袖
[00:10:31.000 --> 00:10:35.000]  甚至是帶同學信耶穌
[00:10:35.000 --> 00:10:36.000]  傳福音是很難的
[00:10:36.000 --> 00:10:38.000]  青少年當中
[00:10:38.000 --> 00:10:39.000]  很難的
[00:10:39.000 --> 00:10:44.000]  但是當神用了這個運動來傳福音的時候
[00:10:44.000 --> 00:10:46.000]  每年未信的
[00:10:46.000 --> 00:10:48.000]  進入四師的聚會
[00:10:48.000 --> 00:10:50.000]  大概有七八成的缺志
[00:10:50.000 --> 00:10:53.000]  可能缺志得很膚淺
[00:10:53.000 --> 00:10:55.000]  所以更加重要的是要跟進
[00:10:55.000 --> 00:10:57.000]  但在當中
[00:10:57.000 --> 00:11:00.000]  只要你邀請到未信的同學去
[00:11:00.000 --> 00:11:02.000]  你就差不多帶到他們去
[00:11:02.000 --> 00:11:05.000]  這個救恩的門口
[00:11:05.000 --> 00:11:06.000]  他們有七八成的機會
[00:11:06.000 --> 00:11:09.000]  可以去信靠耶穌
[00:11:09.000 --> 00:11:11.000]  最後他們要轉化校園
[00:11:11.000 --> 00:11:13.000]  所以這不是一個聚會
[00:11:13.000 --> 00:11:14.000]  這是一個運動
[00:11:14.000 --> 00:11:16.000]  是一個青少年的復興運動
[00:11:16.000 --> 00:11:18.000]  是一個青少年的宣教運動
[00:11:18.000 --> 00:11:21.000]  這個宣教不是單單在校園裏面
[00:11:21.000 --> 00:11:25.000]  今天香港的校園已經有些地方復興了
[00:11:25.000 --> 00:11:27.000]  在黃大仙區我聽說有學校
[00:11:27.000 --> 00:11:30.000]  甚至將他們學校的目標定為
[00:11:30.000 --> 00:11:35.000]  為神訓練宣教士
[00:11:35.000 --> 00:11:38.000]  他們要得著不單單是同學的信耶穌
[00:11:38.000 --> 00:11:41.000]  他深信在這個這麼難傳福音的
[00:11:41.000 --> 00:11:43.000]  向青年人傳福音的世代
[00:11:43.000 --> 00:11:45.000]  是可以為神訓練宣教士
[00:11:45.000 --> 00:11:50.000]  將校園和屬靈的氣氛完全反轉
[00:11:50.000 --> 00:11:52.000]  這些事不是離我們很遠
[00:11:52.000 --> 00:11:53.000]  甚至可能在我們弟兄姊妹
[00:11:53.000 --> 00:11:55.000]  某些弟兄姊妹身邊已經在發生
[00:11:55.000 --> 00:11:57.000]  程度上的差異
[00:11:57.000 --> 00:12:01.000]  但這些事是否我們都會去影響呢
[00:12:01.000 --> 00:12:03.000]  在我們人生的這首樂章上
[00:12:03.000 --> 00:12:07.000]  這些事與我們有沒有關係呢
[00:12:07.000 --> 00:12:10.000]  我深信這不是只有青年人的事
[00:12:10.000 --> 00:12:13.000]  一間教會能夠成功發展青年士工
[00:12:13.000 --> 00:12:15.000]  是因為有很多成年人
[00:12:15.000 --> 00:12:19.000]  願意毀身在青年人的成功身上
[00:12:19.000 --> 00:12:22.000]  所以鹹魚翻山固然就是
[00:12:22.000 --> 00:12:24.000]  引用以西傑書37章裏面說到
[00:12:24.000 --> 00:12:30.000]  枯骨再次能夠復興的圖像
[00:12:30.000 --> 00:12:36.000]  但這就是我們的機會去參與
[00:12:36.000 --> 00:12:41.000]  這個暑假你有沒有時間去關心青年宣教運動
[00:12:41.000 --> 00:12:45.000]  你知不知道我們教會的外展青年工作
[00:12:45.000 --> 00:12:49.000]  年青有為有多少人會去呢
[00:12:49.000 --> 00:12:52.000]  根據現在的統計已經有二十多人
[00:12:52.000 --> 00:12:57.000]  是由這個年青有為的活動引伸去四市
[00:12:57.000 --> 00:13:01.000]  另外再加上我們有一些
[00:13:01.000 --> 00:13:05.000]  其他校園的工作去帶去的朋友
[00:13:05.000 --> 00:13:08.000]  現在我們已經接近有五十個青年人
[00:13:08.000 --> 00:13:12.000]  會參加這個四市的活動
[00:13:12.000 --> 00:13:15.000]  他們很需要你們的關心
[00:13:15.000 --> 00:13:20.000]  禱告甚至在經濟上去支持他們
[00:13:20.000 --> 00:13:22.000]  所以我們有三個回應的方式
[00:13:22.000 --> 00:13:24.000]  一會兒在外面
[00:13:24.000 --> 00:13:27.000]  如果熟悉的話會有一個櫃台
[00:13:27.000 --> 00:13:31.000]  可以在那裏了解和問問題
[00:13:31.000 --> 00:13:38.000]  保羅的喜樂就是建築在人際關係
[00:13:38.000 --> 00:13:43.000]  在關係上那種緊緊的張紳的愛
[00:13:43.000 --> 00:13:47.000]  用不同的方式去顯明去重建
[00:13:47.000 --> 00:13:52.000]  一個愛的網絡在他的生活當中
[00:13:52.000 --> 00:13:54.000]  柴震同樣需要重建一個
[00:13:54.000 --> 00:13:56.000]  可以令我們喜樂
[00:13:56.000 --> 00:13:59.000]  一個人際關係可以更加和諧
[00:13:59.000 --> 00:14:03.000]  有和諧是懂得怎樣去調整去面對
[00:14:03.000 --> 00:14:05.000]  以致我們和而不同
[00:14:05.000 --> 00:14:08.000]  在這裏去接待不同背景
[00:14:08.000 --> 00:14:11.000]  不同性格不同恩切的弟兄姊妹
[00:14:11.000 --> 00:14:16.000]  一同在這個平台這個愛網裏面去成長
[00:14:16.000 --> 00:14:21.000]  保羅在這份肥勒比書第四章
[00:14:21.000 --> 00:14:23.000]  不知大家記不記得上次那篇文章
[00:14:23.000 --> 00:14:25.000]  保羅的喜樂上一次在哪裏
[00:14:25.000 --> 00:14:28.000]  說了八個保羅的喜樂的原因
[00:14:28.000 --> 00:14:30.000]  上次說了頭五個
[00:14:30.000 --> 00:14:33.000]  最後的三個第六第七第八都是在四章
[00:14:33.000 --> 00:14:35.000]  分別是第四章第四節
[00:14:35.000 --> 00:14:37.000]  第四節第七節和第十節
[00:14:37.000 --> 00:14:40.000]  但你要看裏面的內容的時候
[00:14:40.000 --> 00:14:43.000]  其實基本上都是一些關係性
[00:14:43.000 --> 00:14:47.000]  是說他和肥勒比教會的弟兄姊妹
[00:14:47.000 --> 00:14:49.000]  或者肥勒比裏面的領袖
[00:14:49.000 --> 00:14:52.000]  和公公的關係那份情誼
[00:14:52.000 --> 00:14:54.000]  保羅在這裏說
[00:14:54.000 --> 00:14:57.000]  你們要靠主常常喜樂
[00:14:57.000 --> 00:14:59.000]  我再說你們要喜樂
[00:14:59.000 --> 00:15:01.000]  這個是很熟悉的經文
[00:15:01.000 --> 00:15:03.000]  怎樣可以常常喜樂呢
[00:15:03.000 --> 00:15:05.000]  他第一樣要提的就是
[00:15:05.000 --> 00:15:08.000]  當叫眾人知道你們謙讓的心
[00:15:08.000 --> 00:15:10.000]  主已經近了
[00:15:10.000 --> 00:15:12.000]  知道我們是警醒的
[00:15:12.000 --> 00:15:13.000]  主已經近了
[00:15:13.000 --> 00:15:15.000]  常常等待主的再回來
[00:15:15.000 --> 00:15:17.000]  而且我們是謙讓的
[00:15:17.000 --> 00:15:19.000]  我們不是高舉自己的
[00:15:19.000 --> 00:15:21.000]  我們不是常常以為
[00:15:21.000 --> 00:15:23.000]  自己比別人強
[00:15:23.000 --> 00:15:24.000]  而相反的
[00:15:24.000 --> 00:15:26.000]  是常常去相信
[00:15:26.000 --> 00:15:28.000]  雖然不是全面的相信
[00:15:28.000 --> 00:15:30.000]  可能都會有很多掙扎在裏面
[00:15:30.000 --> 00:15:32.000]  但我們願意選擇相信
[00:15:32.000 --> 00:15:34.000]  別人比自己強
[00:15:34.000 --> 00:15:36.000]  問題是你的眼睛的焦點放在哪裏
[00:15:36.000 --> 00:15:37.000]  你放在最弱的地方
[00:15:37.000 --> 00:15:39.000]  還是放在最強的地方
[00:15:39.000 --> 00:15:43.000]  昨天我看了一個
[00:15:43.000 --> 00:15:45.000]  純狗的節目
[00:15:45.000 --> 00:15:50.000]  為一隻狗找新的主人
[00:15:50.000 --> 00:15:57.000]  在那個節目裏面
[00:15:57.000 --> 00:16:00.000]  他去看到
[00:16:00.000 --> 00:16:03.000]  人可以和狗怎樣去互動
[00:16:03.000 --> 00:16:04.000]  去健康地
[00:16:04.000 --> 00:16:07.000]  適當地表達一種自信和領導
[00:16:07.000 --> 00:16:11.000]  適當地去明白狗的心
[00:16:11.000 --> 00:16:15.000]  去關愛他 去令他開心
[00:16:15.000 --> 00:16:17.000]  在這個過程裏面
[00:16:17.000 --> 00:16:20.000]  我都學到一些東西
[00:16:20.000 --> 00:16:23.000]  作為一個領袖
[00:16:23.000 --> 00:16:27.000]  你只是看自己的能力
[00:16:27.000 --> 00:16:30.000]  或者自己的集性的傾向
[00:16:30.000 --> 00:16:32.000]  如果我們不聆聽下面的
[00:16:32.000 --> 00:16:34.000]  被帶領的時候
[00:16:34.000 --> 00:16:35.000]  聆聽不到
[00:16:35.000 --> 00:16:37.000]  或者常常聽錯的時候
[00:16:37.000 --> 00:16:40.000]  其實我們就會令到下面不安
[00:16:40.000 --> 00:16:42.000]  有所謂行為上的
[00:16:42.000 --> 00:16:46.000]  去了邊緣或危機的狀態
[00:16:46.000 --> 00:16:48.000]  那隻很漂亮的狼狗
[00:16:48.000 --> 00:16:49.000]  是工作狗
[00:16:49.000 --> 00:16:52.000]  一定是帶領養牠的人
[00:16:52.000 --> 00:16:54.000]  要懂得領導牠
[00:16:54.000 --> 00:16:56.000]  適當地挑戰牠
[00:16:56.000 --> 00:16:59.000]  所以當中講到有個主婦
[00:16:59.000 --> 00:17:00.000]  都養了一隻狗
[00:17:00.000 --> 00:17:02.000]  太過放鬆了
[00:17:02.000 --> 00:17:03.000]  太放鬆了
[00:17:03.000 --> 00:17:04.000]  太放鬆了
[00:17:04.000 --> 00:17:06.000]  太過做自己了
[00:17:06.000 --> 00:17:09.000]  你不去想那隻狗的感受的時候
[00:17:09.000 --> 00:17:11.000]  那隻狗就會不聽你的話
[00:17:11.000 --> 00:17:14.000]  甚至會有些擾亂的行為
[00:17:14.000 --> 00:17:16.000]  這正正就是這隻狗
[00:17:16.000 --> 00:17:18.000]  上一位主人的失敗
[00:17:18.000 --> 00:17:20.000]  覺得這隻狗完全失控
[00:17:20.000 --> 00:17:21.000]  不可以再養牠
[00:17:21.000 --> 00:17:22.000]  所以要放棄牠
[00:17:22.000 --> 00:17:24.000]  但在這個馴犬師的手裏
[00:17:24.000 --> 00:17:27.000]  去選那三個家庭去接待的過程裏
[00:17:27.000 --> 00:17:28.000]  他就不斷說
[00:17:28.000 --> 00:17:31.000]  只要為這隻狗選對主人
[00:17:31.000 --> 00:17:34.000]  這隻狗會成為一隻很可愛
[00:17:34.000 --> 00:17:36.000]  根本是一隻純種很漂亮的狗
[00:17:36.000 --> 00:17:38.000]  是很聽話的
[00:17:38.000 --> 00:17:40.000]  我就在這裏看
[00:17:40.000 --> 00:17:44.000]  如果我只是注重自己的風格和特性
[00:17:44.000 --> 00:17:48.000]  忘記了跟從的人的需要
[00:17:48.000 --> 00:17:52.000]  令他們的行為走偏的時候
[00:17:52.000 --> 00:17:54.000]  我的責任在哪裏呢
[00:17:54.000 --> 00:17:58.000]  我是否需要去調教自己呢
[00:17:58.000 --> 00:17:59.000]  我們這個互動的關係
[00:17:59.000 --> 00:18:02.000]  是否需要有一個健康的互動
[00:18:02.000 --> 00:18:03.000]  其實不是一個很大的
[00:18:03.000 --> 00:18:05.000]  完全背離自己的性情
[00:18:05.000 --> 00:18:11.000]  只不過將那份願意去掌控多一點
[00:18:11.000 --> 00:18:12.000]  不要那麼放鬆
[00:18:12.000 --> 00:18:14.000]  提起一點胸膛
