
[00:00:00.000 --> 00:00:06.000]  好 弟兄姊妹 我們今天思想到羅馬書第八章第一至第十七節
[00:02:25.240 --> 00:02:28.920]  無論你信耶穌之前或者信了耶穌之後
[00:02:28.920 --> 00:02:30.560]  我們都有可能活在這樣的狀況
[00:02:30.560 --> 00:02:33.680]  當我們如果不是活在基督裡面
[00:02:33.680 --> 00:02:36.400]  不是與基督同死的時候
[00:02:36.400 --> 00:02:40.600]  我們都是被這種犯罪的律
[00:02:40.600 --> 00:02:45.320]  或者犯罪的定律在我們心裡面捆綁著我們
[00:02:45.320 --> 00:02:49.680]  接著第八章開始保羅就講到一個出路
[00:02:49.680 --> 00:02:53.600]  因為設生命聖靈的律在基督耶穌裡釋放了我
[00:02:53.600 --> 00:02:56.080]  使我脫離罪和死的律了
[00:02:56.080 --> 00:02:58.800]  律法既因肉體軟弱有所不能行的神
[00:02:58.800 --> 00:03:02.200]  就差遣自己的兒子成為罪身的形狀
[00:03:02.200 --> 00:03:06.920]  造了贖罪祭在肉體中定了罪案
[00:03:06.920 --> 00:03:09.280]  這裡就講到其實我們信了耶穌的人
[00:03:09.280 --> 00:03:11.400]  其實對於罪的捆綁
[00:03:11.400 --> 00:03:14.880]  對於罪的權勢其實不是那麼無助的
[00:03:14.880 --> 00:03:20.520]  不是那麼像悲觀要等候將來沒辦法了
[00:03:20.520 --> 00:03:22.560]  現在身不由己人在江湖
[00:03:22.560 --> 00:03:24.760]  所以要等到將來復活
[00:03:24.760 --> 00:03:28.480]  或者將來上天堂的時候才能夠脫離罪
[00:03:28.480 --> 00:03:29.520]  其實保羅不是的
[00:03:29.520 --> 00:03:31.120]  他保羅說現在已經可以了
[00:03:31.120 --> 00:03:35.680]  因為設生命聖靈的律有一個新的定律
[00:03:35.680 --> 00:03:38.400]  就是叫做生命聖靈的新的定律
[00:03:38.400 --> 00:03:43.080]  就是信耶穌的人在基督裡釋放了我們
[00:03:43.080 --> 00:03:47.320]  使我們脫離以前舊有的死和罪的定律
[00:03:47.320 --> 00:03:49.440]  律法既然因肉體軟弱
[00:03:49.440 --> 00:03:51.520]  上次講到律法的權勢
[00:03:51.520 --> 00:03:55.840]  因為我們軟弱的sinful desire
[00:03:55.840 --> 00:04:03.720]  我們的肉體傾向犯罪的情慾的肉體的時候
[00:04:03.720 --> 00:04:05.600]  因為律法的緣故
[00:04:05.600 --> 00:04:09.920]  基本上引來了很多的罪的捆綁
[00:04:09.920 --> 00:04:11.040]  有所不能行的
[00:04:11.040 --> 00:04:13.560]  神就差遣祂自己的兒子
[00:04:13.560 --> 00:04:15.080]  成為罪身的形狀
[00:04:15.080 --> 00:04:16.160]  作了贖罪制
[00:04:16.160 --> 00:04:18.400]  在肉體中定了罪案
[00:04:18.400 --> 00:04:20.800]  到最後一錘定音的就是
[00:04:20.800 --> 00:04:22.840]  最終的結局就是神自己
[00:04:22.840 --> 00:04:28.360]  用祂的兒子的生命死在十字架上
[00:04:28.360 --> 00:04:30.240]  做一個最後的判決
[00:04:30.240 --> 00:04:31.840]  好像到了最後的時候
[00:04:31.840 --> 00:04:34.080]  無論是一個法庭的官司
[00:04:34.080 --> 00:04:37.160]  兩方控方辯方
[00:04:37.160 --> 00:04:40.040]  慷慨激昂的在爭拗的時候
[00:04:40.040 --> 00:04:44.560]  到最後法官用一錘定音打在桌子上
[00:04:44.560 --> 00:04:48.200]  去判案叫所有人都靜聲的時候
[00:04:48.200 --> 00:04:50.480]  他就判最終的結果是怎樣
[00:04:50.480 --> 00:04:59.400]  判案就是我們已經脫離了罪和死的律
[00:04:59.400 --> 00:05:02.120]  我們信耶穌的人
[00:05:02.120 --> 00:05:05.240]  我們是可以活在基督裡
[00:05:05.240 --> 00:05:06.440]  這裡特別說到
[00:05:06.440 --> 00:05:09.000]  我們是有一個新的定律
[00:05:09.000 --> 00:05:11.960]  而這些新的定律是怎樣來的呢
[00:05:11.960 --> 00:05:13.120]  這裡特別有一個名詞
[00:05:13.120 --> 00:05:15.760]  我相信你需要留意的
[00:05:15.760 --> 00:05:20.520]  就是「在基督裡」
[00:05:20.520 --> 00:05:21.960]  這個「在基督裡」這個名詞
[00:05:21.960 --> 00:05:24.120]  其實在保羅的書信經常用的
[00:05:24.120 --> 00:05:25.880]  它是「在基督裡」
[00:05:25.880 --> 00:05:27.560]  In Christ
[00:05:27.560 --> 00:05:28.800]  在基督裡
[00:05:28.800 --> 00:05:32.760]  我們信耶穌的人現在已經在基督裡
[00:05:32.760 --> 00:05:34.840]  我們已經與主聯合
[00:05:34.840 --> 00:05:37.960]  在第六章的時候我們說到
[00:05:37.960 --> 00:05:40.560]  我們信耶穌的人已經是與主聯合
[00:05:40.560 --> 00:05:43.440]  與主的同死 與主同活
[00:05:43.440 --> 00:05:46.520]  我們是與神聯合 與主聯合的時候
[00:05:46.520 --> 00:05:49.440]  我們是一個「在基督裡」的人
[00:05:49.440 --> 00:05:53.160]  舊的我其實就是
[00:05:53.160 --> 00:05:55.440]  在罪和死
[00:05:55.440 --> 00:05:59.680]  就是在我們裡面不斷地管轄著我們
[00:05:59.680 --> 00:06:02.520]  但是新的我
[00:06:02.520 --> 00:06:06.280]  就是我現在在基督裡面
[00:06:06.280 --> 00:06:08.760]  當我在基督裡面的時候
[00:06:08.760 --> 00:06:10.640]  罪和死的定律
[00:06:10.640 --> 00:06:14.960]  就再沒有權勢來管轄著我
[00:06:14.960 --> 00:06:18.920]  這個就是過屬靈生活的起點
[00:06:18.920 --> 00:06:20.600]  或者可以這麼說
[00:06:20.600 --> 00:06:23.680]  濃縮來說這一句就是那個精華
[00:06:23.680 --> 00:06:27.280]  怎樣可以過屬靈生活呢?
[00:06:27.280 --> 00:06:28.640]  你信了耶穌之後
[00:06:28.640 --> 00:06:31.160]  我們每個人是要過屬靈生活的
[00:06:31.160 --> 00:06:32.840]  如果我們不過屬靈生活的時候
[00:06:32.840 --> 00:06:36.160]  我們仍然都是在舊人的狀況之下
[00:06:36.160 --> 00:06:38.640]  我們仍然都是活在罪和死的定律當中
[00:06:38.640 --> 00:06:40.360]  來管轄著我們
[00:06:40.360 --> 00:06:43.640]  但是怎樣可以過屬靈生活呢?
[00:06:43.640 --> 00:06:46.840]  過屬靈生活的基礎
[00:06:46.840 --> 00:06:49.640]  或者過屬靈生活的秘訣
[00:06:49.640 --> 00:06:51.680]  就是我們要「在基督裡」
[00:06:51.680 --> 00:06:54.400]  我們要住在基督裡面
[00:06:54.400 --> 00:06:55.840]  《約翰福音》第十五章說
[00:06:55.840 --> 00:07:00.480]  「子子如果不在葡萄樹上就不能結果子」
[00:07:00.480 --> 00:07:04.320]  就撿起來丟到外面燒掉
[00:07:04.320 --> 00:07:08.800]  我們與基督聯合
[00:07:08.800 --> 00:07:11.320]  與基督、與死、與復活
[00:07:11.320 --> 00:07:13.240]  就是「在基督裡」
[00:07:13.240 --> 00:07:15.240]  而作為一個「在基督裡」的人
[00:07:15.240 --> 00:07:21.680]  就是脫離了罪和死的律的捆綁
[00:07:21.680 --> 00:07:23.480]  這個就是那個秘訣
[00:07:23.480 --> 00:07:26.560]  這個就是那個關鍵
[00:07:26.560 --> 00:07:29.080]  如果你不在基督裡邊
[00:07:29.080 --> 00:07:31.640]  你用自己上一次說到「律法的權勢」
[00:07:31.640 --> 00:07:32.960]  用自己的努力
[00:07:32.960 --> 00:07:37.440]  即使你有多強的意志
[00:07:37.440 --> 00:07:40.680]  你都是在基督之外
[00:07:40.680 --> 00:07:45.800]  罪和死的權勢仍然是捆綁著你
[00:07:45.800 --> 00:07:51.080]  但是我們現在有了一個新的身份
[00:07:51.080 --> 00:07:53.520]  也有一個新的位置
[00:07:53.520 --> 00:07:56.240]  這個位置就是我們現在住在基督裡
[00:07:56.240 --> 00:07:59.520]  我們要明白每一個信耶穌的人
[00:07:59.520 --> 00:08:04.240]  我們是一群住在基督裡的人
[00:08:04.240 --> 00:08:05.560]  如果我們不住在基督裡
[00:08:05.560 --> 00:08:08.760]  我們就沒辦法過屬靈的生活
[00:08:08.760 --> 00:08:11.040]  住在基督裡是什麼意思呢?
[00:08:11.040 --> 00:08:13.960]  接下來他就會再說
[00:08:13.960 --> 00:08:16.520]  首先一個住在基督裡的人
[00:08:16.520 --> 00:08:17.840]  你就明白到
[00:08:17.840 --> 00:08:23.160]  其實我們只是隨從聖靈
[00:08:23.160 --> 00:08:26.240]  而不隨從肉體
[00:08:26.240 --> 00:08:27.480]  「隨從」是什麼意思呢?
[00:08:27.480 --> 00:08:29.120]  「隨從」的意思就是說
[00:08:29.120 --> 00:08:38.120]  你是隨從 你是被牽引著
[00:08:38.120 --> 00:08:40.640]  一個住在基督裡的人
[00:08:40.640 --> 00:08:44.840]  我們就不隨從肉體
[00:08:44.840 --> 00:08:48.960]  我們就選擇去隨從聖靈
[00:08:48.960 --> 00:08:53.800]  這個就是第一個分水嶺
[00:08:53.800 --> 00:08:57.880]  一個人怎樣才算住在基督裡呢?
[00:08:57.880 --> 00:09:01.160]  第一個重點你要明白的
[00:09:01.160 --> 00:09:02.880]  一個住在基督裡的人
[00:09:02.880 --> 00:09:08.400]  就是一個在生活上不隨從肉體
[00:09:08.400 --> 00:09:11.640]  不隨從那些邪情私慾
[00:09:11.640 --> 00:09:14.440]  而是選擇去隨從聖靈
[00:09:14.440 --> 00:09:17.880]  去聽聖靈的人
[00:09:17.880 --> 00:09:21.520]  如果你沒有去聽聖靈
[00:09:21.520 --> 00:09:23.680]  沒有去隨從聖靈
[00:09:23.680 --> 00:09:33.920]  其實你在電腦或者一些程式設定的時候
[00:09:33.920 --> 00:09:37.680]  default mode就是你不選擇的時候
[00:09:37.680 --> 00:09:40.360]  那個就成為了你的選擇
[00:09:40.360 --> 00:09:41.480]  那個叫做default
[00:09:41.480 --> 00:09:43.520]  那個就是基本設定
[00:09:43.520 --> 00:09:48.000]  我們每個人不選擇去隨從聖靈
[00:09:48.000 --> 00:09:49.200]  我們的default mode
[00:09:49.200 --> 00:09:51.160]  我們的基本設定
[00:09:51.160 --> 00:09:54.600]  就是已經選擇了去隨從肉體
[00:09:54.600 --> 00:09:57.440]  但是現在我們未信耶穌之前不能選擇
[00:09:57.440 --> 00:09:59.640]  這個default mode也是唯一的選擇
[00:09:59.640 --> 00:10:01.360]  我們不能選擇別的
[00:10:01.360 --> 00:10:02.840]  但是我們現在信了耶穌之後
[00:10:02.840 --> 00:10:05.880]  我們要過順從聖靈的生活的時候
[00:10:05.880 --> 00:10:07.800]  我們就有另一個選擇
[00:10:07.800 --> 00:10:11.880]  我們就走進去這個選項那裡
[00:10:11.880 --> 00:10:13.880]  就選擇我們不隨從肉體
[00:10:13.880 --> 00:10:17.160]  我們隨從聖靈
[00:10:17.160 --> 00:10:20.240]  這個設定是非常重要的
[00:10:20.240 --> 00:10:24.160]  可能你買了一個新的電視也好
[00:10:24.160 --> 00:10:25.160]  新的電器也好
[00:10:25.160 --> 00:10:27.000]  家庭用具也好
[00:10:27.000 --> 00:10:28.680]  那它有些default mode
[00:10:28.680 --> 00:10:30.400]  就是有個基本設定
[00:10:30.400 --> 00:10:31.240]  它已經做好了
[00:10:31.240 --> 00:10:32.760]  基本上你插電
[00:10:32.760 --> 00:10:35.720]  你就可以用
[00:10:35.720 --> 00:10:36.720]  但是你又發覺
[00:10:36.720 --> 00:10:37.840]  插了電之後
[00:10:37.840 --> 00:10:39.440]  沒錯它就亮了燈
[00:10:39.440 --> 00:10:41.800]  但是不合你心意
[00:10:41.800 --> 00:10:45.560]  用起來有很多東西用不到
[00:10:45.560 --> 00:10:47.080]  那怎麼辦呢
[00:10:47.080 --> 00:10:49.880]  是不是那個電視壞了呢
[00:10:49.880 --> 00:10:51.200]  不是
[00:10:51.200 --> 00:10:54.080]  就是因為可能它的基本設定有些東西
[00:10:54.080 --> 00:10:56.800]  是不合你用的
[00:10:56.800 --> 00:10:58.400]  你要將它進去那些
[00:10:58.400 --> 00:10:59.600]  可能進去那個menu
[00:10:59.600 --> 00:11:02.960]  進去那個程式選項那裡
[00:11:02.960 --> 00:11:09.160]  去選擇你選擇的另一個mode
[00:11:09.160 --> 00:11:10.440]  舉個例子
[00:11:10.440 --> 00:11:12.640]  現在那些新的電話也好
[00:11:12.640 --> 00:11:14.360]  電視也好
[00:11:14.360 --> 00:11:16.560]  都有上網功能的
[00:11:16.560 --> 00:11:18.680]  但是你買回來的時候
[00:11:18.680 --> 00:11:20.320]  即使插了電
[00:11:20.320 --> 00:11:22.080]  它的上網功能
[00:11:22.080 --> 00:11:24.360]  default mode是關了的
[00:11:24.360 --> 00:11:28.280]  或者它不會連接到你家的網絡系統
[00:11:28.280 --> 00:11:29.920]  那很多東西你用不到
[00:11:29.920 --> 00:11:33.520]  但是你要令到它產生功效的時候
[00:11:33.520 --> 00:11:35.400]  你就要進去設定
[00:11:35.400 --> 00:11:39.800]  你選擇你開啟的網絡功能
[00:11:39.800 --> 00:11:45.680]  也都將你家裡的網絡資料輸入的時候
[00:11:45.680 --> 00:11:47.880]  以致它可以上網
[00:11:47.880 --> 00:11:51.880]  接著很多功能就被啟動出來了
[00:11:51.880 --> 00:11:53.400]  同樣都是一樣
[00:11:53.400 --> 00:11:56.080]  我們原本的設定
[00:11:56.080 --> 00:11:59.880]  我們的default mode是隨從肉體的
[00:11:59.880 --> 00:12:03.200]  但是現在我們是屬神的人
[00:12:03.200 --> 00:12:04.840]  我們有了聖靈之後
[00:12:04.840 --> 00:12:10.000]  我們要選擇我們的新的存活模式
[00:12:10.000 --> 00:12:12.400]  我們要進入我們新的生活的時候
[00:12:12.400 --> 00:12:14.480]  我們要選擇跟從聖靈
[00:12:14.480 --> 00:12:16.560]  而這兩樣東西是打仗的
[00:12:16.560 --> 00:12:18.920]  因為隨從肉體和隨從聖靈
[00:12:18.920 --> 00:12:21.320]  大家是在打仗的
[00:12:21.320 --> 00:12:22.800]  全世界都告訴你
[00:12:22.800 --> 00:12:28.000]  你隨從肉體是最容易最舒適
[00:12:28.000 --> 00:12:31.040]  最合乎人性的
[00:12:31.040 --> 00:12:33.360]  但是你信了耶穌之後
[00:12:33.360 --> 00:12:35.520]  你有聖靈住在你裡面
[00:12:35.520 --> 00:12:37.040]  你有了一個新的性情
[00:12:37.040 --> 00:12:41.040]  你有了一個對罪的敏銳
[00:12:41.040 --> 00:12:45.600]  你就發覺隨從肉體不是唯一的選擇
[00:12:45.600 --> 00:12:48.880]  甚至這個也不是一個好的選擇
[00:12:48.880 --> 00:12:52.200]  你是要選擇隨從聖靈
[00:12:52.200 --> 00:12:53.400]  去跟從聖靈
[00:12:53.400 --> 00:12:55.200]  而保羅他就說到
[00:12:55.200 --> 00:12:56.800]  隨從肉體和隨從聖靈
[00:12:56.800 --> 00:13:01.040]  基本上是兩種完全截然不同的生活模式
[00:13:01.040 --> 00:13:05.200]  兩種截然不同在神面前的狀況
[00:13:05.200 --> 00:13:06.760]  首先他說到
[00:13:06.760 --> 00:13:10.640]  就是隨從肉體的人
[00:13:10.640 --> 00:13:15.680]  體貼肉體的事
[00:13:15.680 --> 00:13:18.960]  當你如果是隨從肉體的時候
[00:13:18.960 --> 00:13:20.720]  你很自然地體貼
[00:13:20.720 --> 00:13:24.880]  這個中文的翻譯形容得很好
[00:13:24.880 --> 00:13:27.360]  體貼的意思就是說
[00:13:27.360 --> 00:13:29.680]  你是很貼心的
[00:13:29.680 --> 00:13:32.440]  很為他設想的
[00:13:32.440 --> 00:13:34.680]  很顧被周全的
[00:13:34.680 --> 00:13:36.520]  這個叫做體貼
[00:13:36.520 --> 00:13:40.080]  而你自然的生活模式
[00:13:40.080 --> 00:13:43.440]  就是你很顧被周全
[00:13:43.440 --> 00:13:47.760]  去顧念那些私慾的情況
[00:13:47.760 --> 00:13:49.200]  事實上有些人
[00:13:49.200 --> 00:13:54.920]  他想怎樣去令自己享受
[00:13:54.920 --> 00:13:58.840]  令自己去得到他想要的東西
[00:13:58.840 --> 00:14:00.800]  是很貼心的
[00:14:00.800 --> 00:14:02.920]  想得很周全
[00:14:02.920 --> 00:14:04.920]  很細密的
[00:14:04.920 --> 00:14:07.640]  這個就是體貼肉體的事
[00:14:07.640 --> 00:14:11.880]  對於那些犯罪不跟從神的事情
[00:14:11.880 --> 00:14:13.200]  你其實不是那麼在意
[00:14:13.200 --> 00:14:14.360]  你在意的就是
[00:14:14.360 --> 00:14:16.600]  我怎樣去體貼自己
[00:14:16.600 --> 00:14:18.080]  而體貼自己那些
[00:14:18.080 --> 00:14:20.640]  很多時候是肉體的事情
[00:14:20.640 --> 00:14:22.880]  肉體的私慾有什麼呢
[00:14:22.880 --> 00:14:25.720]  保羅在《迦太太書》說到
[00:14:25.720 --> 00:14:28.880]  譬如姦淫、醉酒、謊言
[00:14:28.880 --> 00:14:30.760]  那些是肉體的事情
[00:14:30.760 --> 00:14:32.960]  嫉妒、驕傲、紛爭
[00:14:32.960 --> 00:14:35.040]  這些又是肉體的事情
[00:14:35.040 --> 00:14:39.960]  譬如說人是非、毀謗別人
[00:14:39.960 --> 00:14:41.920]  這些也是肉體的事情
[00:14:41.920 --> 00:14:45.120]  所有這些肉體的事情
[00:14:45.120 --> 00:14:49.360]  如果你肉體的自然方向
[00:14:49.360 --> 00:14:50.440]  沒有改變的時候
[00:14:50.440 --> 00:14:53.120]  你很體貼去做這些的
[00:14:53.120 --> 00:14:54.680]  你覺得很舒服的
[00:14:54.680 --> 00:14:56.480]  體貼的意思就是
[00:14:56.480 --> 00:14:57.560]  你做起來的時候
[00:14:57.560 --> 00:15:00.200]  你會覺得很舒服的
[00:15:00.200 --> 00:15:01.280]  不是說你沒有後果
[00:15:01.280 --> 00:15:02.840]  你做完之後可能你很後悔
[00:15:02.840 --> 00:15:05.240]  你做完之後可能你很痛苦
[00:15:05.240 --> 00:15:06.320]  但是你做的時候
[00:15:06.320 --> 00:15:10.480]  你好像順著流水
[00:15:10.480 --> 00:15:13.200]  我們英文叫做follow the flow
[00:15:13.200 --> 00:15:16.800]  順著流水去做出來的
[00:15:16.800 --> 00:15:17.880]  體貼肉體的事情
[00:15:17.880 --> 00:15:20.480]  但是隨從聖靈的人
[00:15:20.480 --> 00:15:21.720]  他都會體貼
[00:15:21.720 --> 00:15:22.760]  但是體貼什麼事情呢
[00:15:22.760 --> 00:15:25.240]  體貼聖靈的事情
[00:15:25.240 --> 00:15:27.640]  體貼屬神的事情
[00:15:27.640 --> 00:15:30.400]  你用很多心機去體貼那些事情
[00:15:30.400 --> 00:15:34.160]  就是你很關注很希望他做得好
[00:15:34.160 --> 00:15:38.560]  希望他更加做起來的時候
[00:15:38.560 --> 00:15:40.640]  令到自己可以得心應手
[00:15:40.640 --> 00:15:41.960]  這個叫做體貼
[00:15:41.960 --> 00:15:43.600]  但是你所關注
[00:15:43.600 --> 00:15:45.800]  你想自己更加進步
[00:15:45.800 --> 00:15:48.240]  可以做起來得心應手的
[00:15:48.240 --> 00:15:50.280]  就是屬靈的事
[00:15:50.280 --> 00:15:53.320]  就是屬靈的事
[00:15:53.320 --> 00:15:55.400]  你去追求神
[00:15:55.400 --> 00:15:58.160]  你想更加去操練自己
[00:15:58.160 --> 00:16:04.520]  去有屬靈的紀律、節制
[00:16:04.520 --> 00:16:06.840]  操練自己的內心
[00:16:06.840 --> 00:16:09.720]  更加受到約束
[00:16:09.720 --> 00:16:13.680]  不被那些邪祥私慾去騷擾
[00:16:13.680 --> 00:16:18.960]  這些就是操練自己去體貼聖靈的事情
[00:16:18.960 --> 00:16:20.880]  隨從聖靈的人
[00:16:20.880 --> 00:16:22.880]  他必然會體貼聖靈的事情
[00:16:22.880 --> 00:16:24.200]  體貼屬神的事情
[00:16:24.200 --> 00:16:26.920]  體貼屬靈的事情
[00:16:26.920 --> 00:16:30.600]  這個是很清楚的分水嶺
[00:16:30.600 --> 00:16:33.880]  而體貼肉體的人是怎樣呢?
[00:16:33.880 --> 00:16:36.040]  就是他的結局是死
[00:16:36.040 --> 00:16:38.440]  這裡說的死不單是肉身的死亡
[00:16:38.440 --> 00:16:43.040]  是第七章說到那種死亡的定律
[00:16:43.040 --> 00:16:46.200]  好像犯罪而生那種死亡的定律
[00:16:46.200 --> 00:16:48.840]  好像將整個人管轄著
[00:16:48.840 --> 00:16:50.320]  一個死的人是怎樣呢?
[00:16:50.320 --> 00:16:54.320]  或者一個被死亡定律管轄的人是怎樣呢?
[00:16:54.320 --> 00:16:57.440]  就是他就再沒有那種反應了
[00:16:57.440 --> 00:16:58.360]  一個死人
[00:16:58.360 --> 00:16:59.480]  譬如你想想
[00:16:59.480 --> 00:17:01.160]  你活生生的
[00:17:01.160 --> 00:17:02.160]  用一支針戳一戳你
[00:17:02.160 --> 00:17:05.000]  嘩!你痛到馬上叫出來
[00:17:05.000 --> 00:17:06.200]  馬上叫出來
[00:17:06.200 --> 00:17:07.480]  但是一個死人
[00:17:07.480 --> 00:17:08.560]  任你怎麼戳
[00:17:08.560 --> 00:17:10.160]  你解剖什麼都剖開
[00:17:10.160 --> 00:17:11.160]  他都不會動
[00:17:11.160 --> 00:17:11.680]  不會痛
[00:17:11.680 --> 00:17:12.800]  不會反應
[00:17:12.800 --> 00:17:16.080]  死人其中一件事就是沒有反應
[00:17:16.080 --> 00:17:18.320]  一個體貼肉體的人
[00:17:18.320 --> 00:17:21.240]  他對於神的事情
[00:17:21.240 --> 00:17:23.400]  不懂得有反應
[00:17:23.400 --> 00:17:24.960]  嘩!你說你和我分享
[00:17:24.960 --> 00:17:29.760]  嘩!這篇道很精彩
[00:17:29.760 --> 00:17:34.960]  說到聖經原來這麼精彩
[00:17:34.960 --> 00:17:36.640]  他沒有反應
[00:17:36.640 --> 00:17:38.800]  你說去服侍神
[00:17:38.800 --> 00:17:41.760]  服侍完之後真的覺得很有意思
[00:17:41.760 --> 00:17:43.360]  沒有反應
[00:17:43.360 --> 00:17:45.920]  犯罪
[00:17:45.920 --> 00:17:47.320]  犯罪之後
[00:17:47.320 --> 00:17:49.760]  又不懂得懊悔
[00:17:49.760 --> 00:17:51.280]  不懂得反省
[00:17:51.280 --> 00:17:53.480]  因為死了已經沒有反應
[00:17:53.480 --> 00:17:55.240]  一個體貼肉體的人
[00:17:55.240 --> 00:17:59.840]  就好像活在一個死的狀態
[00:17:59.840 --> 00:18:01.880]  好像一條鹹魚
[00:18:01.880 --> 00:18:04.160]  在河流當中
[00:18:04.160 --> 00:18:04.560]  沒錯
[00:18:04.560 --> 00:18:06.720]  可能你知道有些鹹魚很大條
[00:18:06.720 --> 00:18:07.520]  不知道你有沒有見過
[00:18:07.520 --> 00:18:09.000]  可能你平時吃的鹹魚
[00:18:09.000 --> 00:18:09.960]  可能只有一尺長
[00:18:09.960 --> 00:18:11.440]  一隻手掌那麼大
[00:18:11.440 --> 00:18:13.480]  但是我家以前
[00:18:13.480 --> 00:18:14.400]  我小時候
[00:18:14.400 --> 00:18:18.240]  我爺爺、奶奶
[00:18:18.240 --> 00:18:22.000]  他們是認識一些水上人
[00:18:22.000 --> 00:18:24.760]  他們自己醃鹹魚
[00:18:24.760 --> 00:18:27.520]  他們自己醃的鹹魚
[00:18:27.520 --> 00:18:29.640]  他們拿回來的時候
[00:18:29.640 --> 00:18:32.440]  以前香港沒有那麼大的雪櫃
[00:18:32.440 --> 00:18:35.240]  鹹魚不會放在雪櫃
[00:18:35.240 --> 00:18:36.720]  就會吊在那裡
[00:18:36.720 --> 00:18:38.520]  掛著風缸
[00:18:38.520 --> 00:18:40.920]  那些鹹魚有些是那麼大條
[00:18:40.920 --> 00:18:45.000]  就是兩三尺長
[00:18:45.000 --> 00:18:47.800]  吊一條鹹魚兩三尺長
[00:18:47.800 --> 00:18:48.960]  這些是題外話
[00:18:48.960 --> 00:18:51.080]  但是意思即使是多大條魚
[00:18:51.080 --> 00:18:52.160]  但是牠死了
[00:18:52.160 --> 00:18:54.840]  你想想丟一條鹹魚在河流
[00:18:54.840 --> 00:18:56.640]  水沖到哪裡
[00:18:56.640 --> 00:18:58.120]  牠沒有反應就沖了
[00:18:58.120 --> 00:19:01.280]  但是有生命的魚即使是多小條
[00:19:01.280 --> 00:19:05.120]  牠不一定是跟著水流這樣去的
[00:19:05.120 --> 00:19:06.200]  特別有些
[00:19:06.200 --> 00:19:08.840]  譬如逆流而上要產卵的魚
[00:19:08.840 --> 00:19:09.920]  水流很急
[00:19:09.920 --> 00:19:11.960]  牠都可以跳上去的
[00:19:11.960 --> 00:19:14.360]  因為就是有生命和沒有生命的不同
[00:19:14.360 --> 00:19:16.640]  所以體貼性靈
[00:19:16.640 --> 00:19:17.920]  就是生命平安了
[00:19:17.920 --> 00:19:19.560]  保羅說
[00:19:19.560 --> 00:19:23.160]  你感覺到有生命的那種活力
[00:19:23.160 --> 00:19:24.200]  你人生在世
[00:19:24.200 --> 00:19:27.760]  你感覺到你的生命是有所要求
[00:19:27.760 --> 00:19:30.840]  有所意義
[00:19:30.840 --> 00:19:33.760]  有所可以為神有所作為
[00:19:33.760 --> 00:19:35.400]  你也會是一個平安的狀況
