
[00:00:00.000 --> 00:00:03.000]  讓我們一起再一次禱告
[00:02:17.000 --> 00:02:19.000]  你快點去看看
[00:02:19.000 --> 00:02:22.000]  因為裡面有八大展區
[00:02:22.000 --> 00:02:25.000]  八大展區和我當年記得我結婚
[00:02:25.000 --> 00:02:28.000]  咦,好像沒那麼多東西搞
[00:02:28.000 --> 00:02:31.000]  現在搞很多東西
[00:02:31.000 --> 00:02:35.000]  蜜月旅行當然會選一個很漂亮的地方
[00:02:35.000 --> 00:02:38.000]  不過現在是多加一項小服務
[00:02:38.000 --> 00:02:41.000]  我們會找一架小型飛機飛過
[00:02:41.000 --> 00:02:44.000]  有條帶寫著I love you
[00:02:44.000 --> 00:02:47.000]  嘩,老公你真是做得很好
[00:02:47.000 --> 00:02:50.000]  另外那張婚卡呢
[00:02:50.000 --> 00:02:52.000]  我要特別設計的
[00:02:52.000 --> 00:02:54.000]  我要和先生你和小姐你設計得
[00:02:54.000 --> 00:02:56.000]  真是有特色的
[00:02:56.000 --> 00:02:58.000]  因為你一定要被人眼前一亮
[00:02:58.000 --> 00:03:00.000]  一打開彈那兩個人相出來的
[00:03:00.000 --> 00:03:03.000]  這樣才叫做婚卡的嘛
[00:03:03.000 --> 00:03:06.000]  沒錯
[00:03:06.000 --> 00:03:09.000]  常言道婚姻大事喜同而稀
[00:03:09.000 --> 00:03:12.000]  所以我們成父母的心意
[00:03:12.000 --> 00:03:15.000]  我們一定會盡能力搞一個婚禮
[00:03:15.000 --> 00:03:18.000]  不過我想有時
[00:03:18.000 --> 00:03:23.000]  這個兒媳如果只是單單著眼於那個婚禮
[00:03:23.000 --> 00:03:27.000]  而忘記了婚姻往往是之後
[00:03:27.000 --> 00:03:30.000]  那一下煮飯呀
[00:03:30.000 --> 00:03:32.000]  和姻親關係呀
[00:03:32.000 --> 00:03:34.000]  和怎樣錢的分配呀
[00:03:34.000 --> 00:03:36.000]  生兒育女呀
[00:03:36.000 --> 00:03:38.000]  親密的時間呀
[00:03:38.000 --> 00:03:42.000]  甚至乎是我們那些叫做人生的決定呀
[00:03:42.000 --> 00:03:45.000]  移不移民呀
[00:03:45.000 --> 00:03:48.000]  你就明白兩個人走在一起
[00:03:48.000 --> 00:03:51.000]  而一定不是很容易
[00:03:51.000 --> 00:03:54.000]  在我當中我們當中有很多兄弟姐妹
[00:03:54.000 --> 00:03:57.000]  已經成為人的父母親
[00:03:57.000 --> 00:03:59.000]  在婚姻裡面已經經過了
[00:03:59.000 --> 00:04:02.000]  二十年三十年四十年
[00:04:02.000 --> 00:04:05.000]  能不能夠這樣說
[00:04:05.000 --> 00:04:07.000]  沒辦法啦
[00:04:07.000 --> 00:04:09.000]  因為鬼叫嫁了給他嗎
[00:04:09.000 --> 00:04:11.000]  沒辦法啦
[00:04:11.000 --> 00:04:13.000]  看不清楚就娶了他
[00:04:13.000 --> 00:04:15.000]  為了子女
[00:04:15.000 --> 00:04:17.000]  我忍你
[00:04:17.000 --> 00:04:19.000]  十六年後一條好漢
[00:04:19.000 --> 00:04:21.000]  等兒子大約十八歲我就走了
[00:04:21.000 --> 00:04:23.000]  有沒有人聽過這些很熟的東西呀
[00:04:23.000 --> 00:04:25.000]  我聽過呀
[00:04:25.000 --> 00:04:29.000]  因為我身邊那個都可能說過這句話
[00:04:29.000 --> 00:04:36.000]  你又可以建立美滿的婚姻
[00:04:36.000 --> 00:04:38.000]  是當我在二十多年前
[00:04:38.000 --> 00:04:40.000]  和一對年青的戀人
[00:04:40.000 --> 00:04:42.000]  寫了結婚前輔導用的書
[00:04:42.000 --> 00:04:44.000]  裡面就問了
[00:04:44.000 --> 00:04:48.000]  結婚前要問自己的六十三個問題
[00:04:48.000 --> 00:04:49.000]  一給他看
[00:04:49.000 --> 00:04:51.000]  他睜開眼睛兩個
[00:04:51.000 --> 00:04:53.000]  六十幾條呀
[00:04:53.000 --> 00:04:56.000]  結婚前要問清楚六十三條問題呀
[00:04:56.000 --> 00:04:59.000]  那會不會搞到我們不結婚呀馮先生
[00:04:59.000 --> 00:05:01.000]  我又沒有這樣想的
[00:05:01.000 --> 00:05:03.000]  不過我想幫你想清楚
[00:05:03.000 --> 00:05:05.000]  如果想過真的不行
[00:05:05.000 --> 00:05:07.000]  我們就不要結了
[00:05:09.000 --> 00:05:10.000]  對保羅來說
[00:05:10.000 --> 00:05:12.000]  以弗所思是告訴我們
[00:05:12.000 --> 00:05:14.000]  教會的藍圖
[00:05:14.000 --> 00:05:18.000]  但教會的藍圖原來家庭有份的
[00:05:18.000 --> 00:05:20.000]  我不是的
[00:05:20.000 --> 00:05:22.000]  我不一定整個家才是教會的
[00:05:22.000 --> 00:05:24.000]  我一個人信耶穌
[00:05:24.000 --> 00:05:25.000]  不是的
[00:05:25.000 --> 00:05:26.000]  有人就會鼓勵你
[00:05:26.000 --> 00:05:27.000]  你的伴侶信了沒有
[00:05:27.000 --> 00:05:29.000]  你的家人信了沒有
[00:05:29.000 --> 00:05:31.000]  原來婚姻家庭
[00:05:31.000 --> 00:05:34.000]  都是在教會的一個藍圖裡面的
[00:05:34.000 --> 00:05:36.000]  所以在教會的藍圖裡面
[00:05:36.000 --> 00:05:37.000]  保羅說
[00:05:37.000 --> 00:05:39.000]  我有些東西要說
[00:05:39.000 --> 00:05:42.000]  就是今天我們想聽的東西
[00:05:42.000 --> 00:05:44.000]  婚禮我們去得多
[00:05:44.000 --> 00:05:47.000]  剛才讀的經文我們聽得多
[00:05:47.000 --> 00:05:49.000]  但今天我們很想再一次
[00:05:49.000 --> 00:05:52.000]  重新通過坐牢的保羅
[00:05:52.000 --> 00:05:54.000]  當他寫這件書的時候
[00:05:54.000 --> 00:05:57.000]  頭三章他確實是很教義性
[00:05:57.000 --> 00:05:58.000]  教理性地說
[00:05:58.000 --> 00:06:00.000]  他說我們重讚神
[00:06:00.000 --> 00:06:01.000]  因為神的揀選
[00:06:01.000 --> 00:06:03.000]  聖旨的救贖
[00:06:03.000 --> 00:06:04.000]  聖靈的印記
[00:06:04.000 --> 00:06:07.000]  以致我為你們能夠真知道神
[00:06:07.000 --> 00:06:10.000]  經歷神的能力和盼望
[00:06:10.000 --> 00:06:11.000]  我為你們禱告
[00:06:11.000 --> 00:06:14.000]  然後他就說到信主前後
[00:06:14.000 --> 00:06:17.000]  一個人是經歷了十字架的改造
[00:06:17.000 --> 00:06:18.000]  或者這麼說
[00:06:18.000 --> 00:06:21.000]  十字架幫助他在人與人之間的
[00:06:21.000 --> 00:06:23.000]  凡離和枷鎖
[00:06:23.000 --> 00:06:26.000]  全部可以解得開
[00:06:26.000 --> 00:06:27.000]  但保羅說
[00:06:27.000 --> 00:06:29.000]  其實這件事是為了我們知道
[00:06:29.000 --> 00:06:31.000]  個個都被神更生之後
[00:06:31.000 --> 00:06:32.000]  成為一個神的使者
[00:06:32.000 --> 00:06:35.000]  我保羅是率先做神的福音使者
[00:06:35.000 --> 00:06:37.000]  但是以弗所教會
[00:06:37.000 --> 00:06:38.000]  或者教會你們弟兄姊妹
[00:06:38.000 --> 00:06:42.000]  每一個你都可以成為神的使者
[00:06:42.000 --> 00:06:46.000]  因為萬民都要同得基督的救贖
[00:06:46.000 --> 00:06:48.000]  所以保羅說下去的時候
[00:06:48.000 --> 00:06:50.000]  他轉了一個channel
[00:06:50.000 --> 00:06:51.000]  轉了一個論調
[00:06:51.000 --> 00:06:53.000]  他不再說理論
[00:06:53.000 --> 00:06:55.000]  他在說一個基督徒
[00:06:55.000 --> 00:06:57.000]  他是不是真的信耶穌呢
[00:06:57.000 --> 00:06:59.000]  在幾方面會看到
[00:06:59.000 --> 00:07:01.000]  就是教會的生活裡面
[00:07:01.000 --> 00:07:03.000]  他能不能夠強調
[00:07:03.000 --> 00:07:04.000]  雖然有不同
[00:07:04.000 --> 00:07:07.000]  但是我們可以合一
[00:07:07.000 --> 00:07:09.000]  我們不可以咬生咬死
[00:07:09.000 --> 00:07:11.000]  但是同樣一樣這麼強去傳福音
[00:07:11.000 --> 00:07:12.000]  去栽培
[00:07:12.000 --> 00:07:15.000]  去教主也好
[00:07:15.000 --> 00:07:17.000]  但是說到個人生活
[00:07:17.000 --> 00:07:18.000]  他說怎麼好都說
[00:07:18.000 --> 00:07:20.000]  一定要個人的生命
[00:07:20.000 --> 00:07:21.000]  你自己執一執它
[00:07:21.000 --> 00:07:24.000]  因為我們帶著很多原生家庭
[00:07:24.000 --> 00:07:25.000]  或者我們一直成長裡面
[00:07:25.000 --> 00:07:28.000]  那種性格不一定岩岩慘慘
[00:07:28.000 --> 00:07:31.000]  可能自自我我
[00:07:31.000 --> 00:07:34.000]  所以保羅教我們在個人生活上面
[00:07:34.000 --> 00:07:36.000]  要學會言的調和
[00:07:36.000 --> 00:07:37.000]  要講說話
[00:07:37.000 --> 00:07:38.000]  要點點點點
[00:07:38.000 --> 00:07:41.000]  要用愛心誠實話
[00:07:41.000 --> 00:07:44.000]  然後他最後說家庭生活
[00:07:44.000 --> 00:07:47.000]  在第五章來到我們今天這段經文
[00:07:47.000 --> 00:07:49.000]  是說家庭生活
[00:07:49.000 --> 00:07:50.000]  家庭生活
[00:07:50.000 --> 00:07:53.000]  如果你看五章二十二節到六章九節
[00:07:53.000 --> 00:07:56.000]  我們今天看五章二十二節到五章三十三節
[00:07:56.000 --> 00:07:58.000]  六章一至九節
[00:07:58.000 --> 00:08:01.000]  是講多兩個課題
[00:08:01.000 --> 00:08:03.000]  不單止講到夫婦
[00:08:03.000 --> 00:08:06.000]  更加講到子女和爸爸媽媽
[00:08:06.000 --> 00:08:10.000]  還有當時羅馬帝國和猶太人當中
[00:08:10.000 --> 00:08:12.000]  會明白的有僕人主人
[00:08:12.000 --> 00:08:14.000]  即是奴隸
[00:08:14.000 --> 00:08:16.000]  保羅講一切其實
[00:08:16.000 --> 00:08:18.000]  在當時初期教會裡面
[00:08:18.000 --> 00:08:20.000]  現在的研究
[00:08:20.000 --> 00:08:22.000]  叫做家庭法規
[00:08:22.000 --> 00:08:26.000]  後數曲
[00:08:26.000 --> 00:08:29.000]  這個德文叫做Huxfavor
[00:08:29.000 --> 00:08:31.000]  是指到以弗所書
[00:08:31.000 --> 00:08:34.000]  哥羅西書和彼得前書
[00:08:34.000 --> 00:08:36.000]  不約而同彼得和保羅
[00:08:36.000 --> 00:08:38.000]  都一定去提的
[00:08:38.000 --> 00:08:40.000]  為什麼要提呢
[00:08:40.000 --> 00:08:42.000]  為什麼要講
[00:08:42.000 --> 00:08:45.000]  原來在羅馬人在猶太人
[00:08:45.000 --> 00:08:47.000]  同樣都有他們寫下來的
[00:08:47.000 --> 00:08:50.000]  好像我們中國人的五倫
[00:08:50.000 --> 00:08:53.000]  大家聽過中國人有五倫吧
[00:08:53.000 --> 00:08:55.000]  五倫是指什麼
[00:08:55.000 --> 00:09:01.000]  原來五倫是指父子有親
[00:09:01.000 --> 00:09:04.000]  長幼有序
[00:09:04.000 --> 00:09:06.000]  夫婦有別
[00:09:06.000 --> 00:09:08.000]  別於禽獸
[00:09:08.000 --> 00:09:10.000]  不要說夫婦有不同
[00:09:10.000 --> 00:09:12.000]  其實我們和動物不同
[00:09:12.000 --> 00:09:15.000]  夫婦有別就是和動物不同
[00:09:15.000 --> 00:09:17.000]  他們認識相親相愛
[00:09:17.000 --> 00:09:20.000]  朋友有信
[00:09:20.000 --> 00:09:22.000]  君臣有義
[00:09:22.000 --> 00:09:24.000]  所以你聽過君要臣死
[00:09:24.000 --> 00:09:26.000]  臣不得不死
[00:09:26.000 --> 00:09:28.000]  可以這麼loyal的
[00:09:28.000 --> 00:09:30.000]  在羅馬人
[00:09:30.000 --> 00:09:32.000]  在以色列人
[00:09:32.000 --> 00:09:33.000]  在希臘人
[00:09:33.000 --> 00:09:36.000]  他們都有這種所謂的家庭法規
[00:09:36.000 --> 00:09:38.000]  或者倫理觀
[00:09:38.000 --> 00:09:40.000]  不過
[00:09:40.000 --> 00:09:42.000]  為什麼基督教又去跟風
[00:09:42.000 --> 00:09:43.000]  不是
[00:09:43.000 --> 00:09:44.000]  是因為保羅說
[00:09:44.000 --> 00:09:47.000]  我們既然信一個天上地下萬物的主
[00:09:47.000 --> 00:09:49.000]  所以我們要向世人展示
[00:09:49.000 --> 00:09:52.000]  我們的信仰不是特別高清
[00:09:52.000 --> 00:09:54.000]  而是我們能夠看到
[00:09:54.000 --> 00:09:59.000]  有神的裏面的秩序更加美好
[00:09:59.000 --> 00:10:00.000]  如果大家看這個
[00:10:00.000 --> 00:10:05.000]  五章二十二至三十三節的文化結構圖
[00:10:05.000 --> 00:10:06.000]  我們看到
[00:10:06.000 --> 00:10:08.000]  他講到有兩方面
[00:10:08.000 --> 00:10:11.000]  就已證是夫婦
[00:10:11.000 --> 00:10:13.000]  就是妻子一方面
[00:10:13.000 --> 00:10:15.000]  是用二十二至二十四節
[00:10:15.000 --> 00:10:17.000]  三節
[00:10:17.000 --> 00:10:19.000]  但是講到丈夫
[00:10:19.000 --> 00:10:24.000]  是二十五節至三十三節
[00:10:24.000 --> 00:10:27.000]  總共有九節
[00:10:27.000 --> 00:10:28.000]  即是說
[00:10:28.000 --> 00:10:32.000]  講丈夫的說話多了一點
[00:10:32.000 --> 00:10:36.000]  為什麼我這樣特別強調
[00:10:36.000 --> 00:10:38.000]  原來在羅馬人
[00:10:38.000 --> 00:10:40.000]  在猶太人
[00:10:40.000 --> 00:10:44.000]  當他們講那些所謂家庭法規的時候
[00:10:44.000 --> 00:10:46.000]  我們今天研究到
[00:10:46.000 --> 00:10:48.000]  全部
[00:10:48.000 --> 00:10:49.000]  全部
[00:10:49.000 --> 00:10:52.000]  是講太太要怎樣聽話
[00:10:52.000 --> 00:10:56.000]  然後又講下子女要怎樣聽爸爸講
[00:10:56.000 --> 00:10:58.000]  不可以駁嘴
[00:10:58.000 --> 00:11:00.000]  爸爸打你都要聽
[00:11:00.000 --> 00:11:02.000]  講到駁人就更加了
[00:11:02.000 --> 00:11:04.000]  你們做奴隸的
[00:11:04.000 --> 00:11:05.000]  不可以走佬
[00:11:05.000 --> 00:11:07.000]  一走佬就會割你
[00:11:07.000 --> 00:11:08.000]  是真的這樣
[00:11:08.000 --> 00:11:12.000]  當時在猶太甚至希臘人的發展裡面
[00:11:12.000 --> 00:11:13.000]  要為了殺一儆百
[00:11:13.000 --> 00:11:15.000]  我奴隸有八百
[00:11:15.000 --> 00:11:17.000]  但你走兩個
[00:11:17.000 --> 00:11:19.000]  我覺得一定要殺了他
[00:11:19.000 --> 00:11:24.000]  給其他七百九十八個人看到
[00:11:24.000 --> 00:11:26.000]  不敢去改變
[00:11:26.000 --> 00:11:28.000]  跟著做奴隸
[00:11:28.000 --> 00:11:32.000]  原來在羅馬人是這麼離譜的
[00:11:32.000 --> 00:11:34.000]  不過在基督教
[00:11:34.000 --> 00:11:38.000]  保羅就說因為我們有神的愛
[00:11:38.000 --> 00:11:40.000]  在加拿大書
[00:11:40.000 --> 00:11:41.000]  他有句說話這樣說
[00:11:41.000 --> 00:11:44.000]  他說不分男女老幼
[00:11:44.000 --> 00:11:46.000]  全部都歸為一
[00:11:46.000 --> 00:11:49.000]  而且彼此同等
[00:11:49.000 --> 00:11:51.000]  這個課題在我們今天這個世界
[00:11:51.000 --> 00:11:53.000]  同樣很強調
[00:11:53.000 --> 00:11:54.000]  公平
[00:11:54.000 --> 00:11:55.000]  公開
[00:11:55.000 --> 00:11:57.000]  公正
[00:11:57.000 --> 00:12:00.000]  所以保羅在這裡其實是講這個道理
[00:12:00.000 --> 00:12:01.000]  他說我們沒有
[00:12:01.000 --> 00:12:05.000]  基督教不會像世人那樣側重
[00:12:05.000 --> 00:12:08.000]  所以你見到妻子講廿二至廿四節
[00:12:08.000 --> 00:12:11.000]  丈夫由廿五節到廿三節
[00:12:11.000 --> 00:12:13.000]  他用一個流程一個結構
[00:12:13.000 --> 00:12:14.000]  兩邊都講
[00:12:14.000 --> 00:12:15.000]  講完重點
[00:12:15.000 --> 00:12:17.000]  即是講個態度之後
[00:12:17.000 --> 00:12:18.000]  他就講
[00:12:18.000 --> 00:12:19.000]  要解說一下
[00:12:19.000 --> 00:12:21.000]  為什麼我要求這樣做
[00:12:21.000 --> 00:12:23.000]  然後他就講到結語
[00:12:23.000 --> 00:12:25.000]  或者那個歸納
[00:12:25.000 --> 00:12:29.000]  對丈夫一樣是重點解說結語
[00:12:29.000 --> 00:12:33.000]  你就會明白他每一個重點都是很真實
[00:12:33.000 --> 00:12:36.000]  現在我們就一起思想
[00:12:36.000 --> 00:12:40.000]  妻子就當信服那個丈夫
[00:12:40.000 --> 00:12:42.000]  一聽見他說話
[00:12:42.000 --> 00:12:44.000]  姐妹囉囉亂
[00:12:44.000 --> 00:12:47.000]  女性就覺得不是很合理
[00:12:47.000 --> 00:12:50.000]  因為我們所謂信服
[00:12:50.000 --> 00:12:53.000]  是他道理對就服
[00:12:53.000 --> 00:12:56.000]  道理不對就不用服
[00:12:56.000 --> 00:13:01.000]  你聽過沒有
[00:13:01.000 --> 00:13:08.000]  有一次那個丈夫就跟太太聊天
[00:13:08.000 --> 00:13:09.000]  太太就說
[00:13:09.000 --> 00:13:11.000]  丈夫丈夫
[00:13:11.000 --> 00:13:14.000]  你整晚在發口夢
[00:13:14.000 --> 00:13:15.000]  不停說話
[00:13:15.000 --> 00:13:16.000]  我都很煩
[00:13:16.000 --> 00:13:17.000]  你每晚都在說話
[00:13:17.000 --> 00:13:19.000]  這陣子不知為什麼
[00:13:19.000 --> 00:13:21.000]  我管你而已
[00:13:21.000 --> 00:13:22.000]  我提醒你而已
[00:13:22.000 --> 00:13:24.000]  你又不聲不聲
[00:13:24.000 --> 00:13:26.000]  你發開口夢就不停發開口夢
[00:13:26.000 --> 00:13:27.000]  不停說話
[00:13:27.000 --> 00:13:29.000]  你的心理真的不是很好
[00:13:29.000 --> 00:13:30.000]  我帶你去看醫生
[00:13:30.000 --> 00:13:31.000]  快點醫好你
[00:13:31.000 --> 00:13:34.000]  讓你不要再發開口夢
[00:13:34.000 --> 00:13:37.000]  你猜丈夫說什麼呢
[00:13:37.000 --> 00:13:38.000]  老婆我求你
[00:13:38.000 --> 00:13:40.000]  求你不要讓我去看醫生
[00:13:40.000 --> 00:13:42.000]  因為你給我一點尊嚴
[00:13:42.000 --> 00:13:44.000]  讓我可以在發夢的時候
[00:13:44.000 --> 00:13:46.000]  說出我的心事行不行
[00:13:46.000 --> 00:13:52.000]  因為我在這個家庭是完全沒有發言權的
[00:13:52.000 --> 00:13:56.000]  可能真的有這樣的情況
[00:13:56.000 --> 00:13:59.000]  信服這個字對大部分來說
[00:13:59.000 --> 00:14:02.000]  可能只是單一的去解釋
[00:14:02.000 --> 00:14:04.000]  信服什麼都要聽
[00:14:04.000 --> 00:14:06.000]  他錯的都要聽
[00:14:06.000 --> 00:14:07.000]  不是這樣
[00:14:07.000 --> 00:14:09.000]  因為在信服這個字
[00:14:09.000 --> 00:14:14.000]  在前面第五章二十一節
[00:14:14.000 --> 00:14:16.000]  我們現在是從二十二節開始讀
[00:14:16.000 --> 00:14:18.000]  不過我提到二十一節都有
[00:14:18.000 --> 00:14:20.000]  二十一節是讀過什麼
[00:14:20.000 --> 00:14:24.000]  經文寫著又要傳敬畏基督的心
[00:14:24.000 --> 00:14:26.000]  接著那句
[00:14:26.000 --> 00:14:29.000]  彼此信服
[00:14:29.000 --> 00:14:31.000]  所以姐妹更加爭拗
[00:14:31.000 --> 00:14:34.000]  說明是彼此信服
[00:14:34.000 --> 00:14:36.000]  就是丈夫要信服太太要信服
[00:14:36.000 --> 00:14:40.000]  為什麼只說妻子要信服丈夫呢
[00:14:40.000 --> 00:14:42.000]  為什麼後面那裡又不說
[00:14:42.000 --> 00:14:44.000]  丈夫要信服妻子呢
[00:14:44.000 --> 00:14:46.000]  他有說
[00:14:46.000 --> 00:14:51.000]  不過用了一個更加闊和更加嚴重的字
[00:14:51.000 --> 00:14:53.000]  你一會兒看下去
[00:14:53.000 --> 00:14:56.000]  他說信服是什麼呢
[00:14:56.000 --> 00:14:58.000]  他不是涉及一個優越感
[00:14:58.000 --> 00:15:00.000]  因為他比你厲害
[00:15:00.000 --> 00:15:02.000]  因為神看起過他
[00:15:02.000 --> 00:15:06.000]  其實我們回到最初創世紀說
[00:15:06.000 --> 00:15:09.000]  創世紀說
[00:15:09.000 --> 00:15:11.000]  神看著他是獨居不好
[00:15:11.000 --> 00:15:13.000]  所以就從他裡面一個骨裡
[00:15:13.000 --> 00:15:15.000]  拿一條肋骨出來
[00:15:15.000 --> 00:15:17.000]  做了一個女
[00:15:17.000 --> 00:15:19.000]  所以女人這個字原文的意思
[00:15:19.000 --> 00:15:22.000]  原本的文字意思就是那個骨頭
[00:15:22.000 --> 00:15:24.000]  是我身體的一部分
[00:15:24.000 --> 00:15:27.000]  所以完全沒有因為他高過他
[00:15:27.000 --> 00:15:28.000]  他只是他一部分
[00:15:28.000 --> 00:15:32.000]  他生命裡面很重要的一部分
[00:15:32.000 --> 00:15:34.000]  沒有優越
[00:15:34.000 --> 00:15:35.000]  沒有因為他比你厲害
[00:15:35.000 --> 00:15:37.000]  他就壓著你
[00:15:37.000 --> 00:15:39.000]  所以他應該壓你
[00:15:39.000 --> 00:15:40.000]  他還解釋給我們聽
[00:15:40.000 --> 00:15:43.000]  他說這個字為什麼我要你信服呢
[00:15:43.000 --> 00:15:46.000]  因為丈夫是妻子的頭
[00:15:46.000 --> 00:15:49.000]  如同基督是教會的頭
[00:15:49.000 --> 00:15:53.000]  丈夫是妻子的頭
[00:15:53.000 --> 00:15:55.000]  Catholic這個字
[00:15:55.000 --> 00:15:57.000]  在原本文字裡面
[00:15:57.000 --> 00:15:59.000]  當時有兩個意思
[00:15:59.000 --> 00:16:02.000]  一個衍生就是他的權柄
[00:16:02.000 --> 00:16:03.000]  我是你的頭
[00:16:03.000 --> 00:16:04.000]  你聽過沒有
[00:16:04.000 --> 00:16:05.000]  我是你的頭
[00:16:05.000 --> 00:16:06.000]  所以你要聽
[00:16:06.000 --> 00:16:07.000]  我高過你
[00:16:07.000 --> 00:16:11.000]  那個權柄就真的說高低了
[00:16:11.000 --> 00:16:15.000]  但另一個字是講來源
[00:16:15.000 --> 00:16:17.000]  我是你第一個
[00:16:17.000 --> 00:16:19.000]  我是你的首先
[00:16:19.000 --> 00:16:21.000]  你之所以今天是來源字
[00:16:21.000 --> 00:16:23.000]  我是你的根源
[00:16:23.000 --> 00:16:26.000]  我是你的頭
[00:16:26.000 --> 00:16:28.000]  所以當你看Catholic這個字
[00:16:28.000 --> 00:16:31.000]  其實他主要是這樣解釋的
[00:16:31.000 --> 00:16:33.000]  負起責任
[00:16:33.000 --> 00:16:35.000]  一個場景裡面
[00:16:35.000 --> 00:16:38.000]  當落水務工程裡面
[00:16:38.000 --> 00:16:40.000]  那個所謂上司
[00:16:40.000 --> 00:16:41.000]  他不用下的
[00:16:41.000 --> 00:16:42.000]  繞著手下的
[00:16:42.000 --> 00:16:44.000]  然後他就叫那個同事
[00:16:44.000 --> 00:16:45.000]  你下去吧
[00:16:45.000 --> 00:16:48.000]  看看裡面小心小氣
[00:16:48.000 --> 00:16:51.000]  不過當那個同事不經意不記得
[00:16:51.000 --> 00:16:54.000]  他沒有戴那些應該戴的罩的時候
[00:16:54.000 --> 00:16:58.000]  他除了這個上司怕別人欺負他之外
[00:16:58.000 --> 00:17:00.000]  他一定會有一個心
[00:17:00.000 --> 00:17:01.000]  老陳
[00:17:01.000 --> 00:17:02.000]  你不要這樣
[00:17:02.000 --> 00:17:03.000]  你有家庭的
[00:17:03.000 --> 00:17:04.000]  你什麼什麼的
[00:17:04.000 --> 00:17:05.000]  我是你的頭
[00:17:05.000 --> 00:17:07.000]  我要負責任的
[00:17:07.000 --> 00:17:09.000]  你死了我會抑鬱
[00:17:09.000 --> 00:17:12.000]  我甚至乎可以離職的
[00:17:12.000 --> 00:17:15.000]  你會看見那個上司那種愛
[00:17:15.000 --> 00:17:18.000]  不是因為他想交差
[00:17:18.000 --> 00:17:20.000]  他說我是你的頭
[00:17:20.000 --> 00:17:26.000]  我要負起你全個生命
[00:17:26.000 --> 00:17:28.000]  所以當我們說
[00:17:28.000 --> 00:17:29.000]  有時一個太太
[00:17:29.000 --> 00:17:31.000]  她來到丈夫的面前
[00:17:31.000 --> 00:17:34.000]  她能不能夠學曉
[00:17:34.000 --> 00:17:36.000]  她不是解釋
[00:17:36.000 --> 00:17:39.000]  她不是說我要信服
[00:17:39.000 --> 00:17:40.000]  什麼都要聽
[00:17:40.000 --> 00:17:41.000]  她不是罵我
[00:17:41.000 --> 00:17:42.000]  我都要說好
[00:17:42.000 --> 00:17:44.000]  不是的
[00:17:44.000 --> 00:17:47.000]  如同教會信服主
[00:17:47.000 --> 00:17:49.000]  基督是教會的頭來看
[00:17:49.000 --> 00:17:51.000]  就是他這麼犧牲為你
[00:17:51.000 --> 00:17:54.000]  你能不能夠換取到你去聽他
[00:17:54.000 --> 00:17:56.000]  和去和他配合
[00:17:56.000 --> 00:17:59.000]  所以你知不知道這個字是怎麼解釋的
[00:17:59.000 --> 00:18:00.000]  信服這個字
[00:18:00.000 --> 00:18:02.000]  按著今天最恰當的
[00:18:02.000 --> 00:18:03.000]  我認為
