
[00:00:00.000 --> 00:00:03.000]  中國人有一句話大家一定聽過講過
[00:03:04.000 --> 00:03:06.000]  就是一個普通人家
[00:03:06.000 --> 00:03:09.000]  不過在經文的時候
[00:03:09.000 --> 00:03:12.000]  先知以塞亞曾經有這樣的預言
[00:03:12.000 --> 00:03:17.000]  他說從耶穌的本必發一條
[00:03:17.000 --> 00:03:21.000]  從他根生的枝子必結果實
[00:03:21.000 --> 00:03:27.000]  耶穌的根將會立作萬民的大旗
[00:03:27.000 --> 00:03:29.000]  外邦人必尋求他
[00:03:29.000 --> 00:03:33.000]  他安息之所大有榮耀
[00:03:33.000 --> 00:03:35.000]  很明顯
[00:03:35.000 --> 00:03:37.000]  除了是希伯倫人
[00:03:37.000 --> 00:03:40.000]  希伯倫人的習俗就是
[00:03:40.000 --> 00:03:41.000]  他介紹自己的時候
[00:03:41.000 --> 00:03:44.000]  總是說某某的兒子
[00:03:44.000 --> 00:03:47.000]  我想除了這個希伯倫人的文化之外
[00:03:47.000 --> 00:03:50.000]  在這裡大衛其實也帶出一個很著重的
[00:03:50.000 --> 00:03:52.000]  就是說他的出生
[00:03:52.000 --> 00:03:55.000]  他的出生很卑微
[00:03:55.000 --> 00:03:59.000]  而且也強調了神有揀選的主權
[00:03:59.000 --> 00:04:01.000]  如果要經文你也說得很清楚
[00:04:01.000 --> 00:04:03.000]  大衛他位高
[00:04:03.000 --> 00:04:05.000]  他位高的高位
[00:04:05.000 --> 00:04:07.000]  並不是因為自己的成就
[00:04:07.000 --> 00:04:09.000]  或者有過人之處
[00:04:09.000 --> 00:04:10.000]  而是什麼
[00:04:10.000 --> 00:04:13.000]  而是神揀選神高立
[00:04:13.000 --> 00:04:17.000]  以至他能夠成為以色列的美哥者
[00:04:17.000 --> 00:04:19.000]  如果大家記得的話
[00:04:19.000 --> 00:04:21.000]  《聖經》其中一個故事就是說
[00:04:21.000 --> 00:04:25.000]  神差派當時的先知薩姆爾
[00:04:25.000 --> 00:04:29.000]  去到伯利恆那裡找耶穌的兒子
[00:04:29.000 --> 00:04:31.000]  來高立他
[00:04:31.000 --> 00:04:35.000]  成為新的皇帝去取代素羅王
[00:04:35.000 --> 00:04:39.000]  當薩姆爾去到耶穌的家的時候
[00:04:39.000 --> 00:04:41.000]  耶穌就將他的兒子們
[00:04:41.000 --> 00:04:46.000]  一個一個的介紹給薩姆爾認識
[00:04:46.000 --> 00:04:50.000]  由最大的兒子開始介紹
[00:04:50.000 --> 00:04:56.000]  他第一個兒子叫做以利亞
[00:04:56.000 --> 00:05:00.000]  經文說他的外貌和身材高大
[00:05:00.000 --> 00:05:02.000]  如果用今天的潮語
[00:05:02.000 --> 00:05:06.000]  這位哥哥就是形英遂靚正
[00:05:06.000 --> 00:05:10.000]  薩姆爾一看到這個這麼帥
[00:05:10.000 --> 00:05:12.000]  一定是神揀選他的
[00:05:12.000 --> 00:05:14.000]  不過經文說得很清楚
[00:05:14.000 --> 00:05:19.000]  神和薩姆爾說不要看他的外貌和身材高大
[00:05:19.000 --> 00:05:20.000]  我不揀選他
[00:05:20.000 --> 00:05:21.000]  為什麼
[00:05:21.000 --> 00:05:24.000]  因為耶和華不像人看人
[00:05:24.000 --> 00:05:26.000]  人是看外表
[00:05:26.000 --> 00:05:29.000]  耶和華是看內心
[00:05:29.000 --> 00:05:36.000]  耶穌一個一個介紹他的兒子之後
[00:05:36.000 --> 00:05:38.000]  神一個都沒有揀選
[00:05:38.000 --> 00:05:41.000]  薩姆爾說你只有這麼多兒子
[00:05:41.000 --> 00:05:42.000]  耶穌說不是
[00:05:42.000 --> 00:05:44.000]  我還有一個兒子
[00:05:44.000 --> 00:05:46.000]  這個兒子現在去了放羊
[00:05:46.000 --> 00:05:48.000]  薩姆爾說你快點叫他來
[00:05:48.000 --> 00:05:55.000]  當薩姆爾看到這個大衛之後
[00:05:55.000 --> 00:05:56.000]  神就跟他說
[00:05:56.000 --> 00:05:58.000]  這就是他
[00:05:58.000 --> 00:06:01.000]  你起來告他
[00:06:01.000 --> 00:06:07.000]  大衛是一個很平凡的牧羊少年人
[00:06:07.000 --> 00:06:10.000]  是耶西加最小的兒子
[00:06:10.000 --> 00:06:12.000]  他的地位大家可以看到
[00:06:12.000 --> 00:06:18.000]  他的父親根本沒有想過介紹這個小子給薩姆爾認識
[00:06:18.000 --> 00:06:21.000]  所以看到他的出身是相當的卑微
[00:06:21.000 --> 00:06:24.000]  不過雖然大衛的出身很卑微
[00:06:24.000 --> 00:06:32.000]  但是他竟然後來成為以色列其中一個最偉大的皇帝
[00:06:32.000 --> 00:06:33.000]  大家看到嗎
[00:06:33.000 --> 00:06:34.000]  很卑微的出身
[00:06:34.000 --> 00:06:38.000]  跟著一個很超凡的地位
[00:06:38.000 --> 00:06:40.000]  很強烈的對比
[00:06:40.000 --> 00:06:43.000]  連這個對比就凸顯了什麼
[00:06:43.000 --> 00:06:48.000]  凸顯了這個奇妙獨一真神的作為
[00:06:48.000 --> 00:06:49.000]  什麼作為
[00:06:49.000 --> 00:06:53.000]  這個作為就是神總是揀選一些平凡的人
[00:06:53.000 --> 00:06:57.000]  去成就不平凡的事情
[00:06:57.000 --> 00:07:03.000]  不單止神是揀選平凡的人
[00:07:03.000 --> 00:07:08.000]  他也是通過人來跟世界說話
[00:07:08.000 --> 00:07:14.000]  在大衛的所謂末後之言
[00:07:14.000 --> 00:07:15.000]  他就這樣說
[00:07:15.000 --> 00:07:20.000]  神的靈藉著我來這樣說這句話
[00:07:20.000 --> 00:07:24.000]  就是以公義治理人民的敬畏神
[00:07:24.000 --> 00:07:25.000]  執掌權柄
[00:07:25.000 --> 00:07:28.000]  這個人必像日出的神光
[00:07:28.000 --> 00:07:29.000]  如無雲的清晨
[00:07:29.000 --> 00:07:31.000]  雨後的晴光
[00:07:31.000 --> 00:07:35.000]  使地發生亂草
[00:07:35.000 --> 00:07:38.000]  這番話很明顯就是講到什麼
[00:07:38.000 --> 00:07:41.000]  講到一個完全按著神的公義
[00:07:41.000 --> 00:07:42.000]  按著神的準則
[00:07:42.000 --> 00:07:46.000]  合乎神的心意的一個標準
[00:07:46.000 --> 00:07:48.000]  理想的領袖應該是怎麼樣
[00:07:48.000 --> 00:07:50.000]  這個講出來
[00:07:50.000 --> 00:07:52.000]  我想問大家
[00:07:52.000 --> 00:07:56.000]  你覺得這個形容領袖的說話
[00:07:56.000 --> 00:08:00.000]  今天有哪一個領袖
[00:08:00.000 --> 00:08:03.000]  有哪一個政客符合這番說話的
[00:08:03.000 --> 00:08:05.000]  想到誰嗎
[00:08:05.000 --> 00:08:06.000]  我想不到
[00:08:06.000 --> 00:08:07.000]  想到誰都想不到
[00:08:07.000 --> 00:08:09.000]  我就好奇
[00:08:09.000 --> 00:08:11.000]  我就按進去人工智能
[00:08:11.000 --> 00:08:12.000]  我按進去人工智能
[00:08:12.000 --> 00:08:13.000]  我問一問
[00:08:13.000 --> 00:08:15.000]  我改變了問題
[00:08:15.000 --> 00:08:19.000]  今天有哪一個政客或者領袖
[00:08:19.000 --> 00:08:22.000]  是覺得自己是這樣的
[00:08:22.000 --> 00:08:25.000]  大家想到誰嗎
[00:08:25.000 --> 00:08:31.000]  人工智能就馬上彈出五個名字給我
[00:08:31.000 --> 00:08:33.000]  第一個名字
[00:08:33.000 --> 00:08:36.000]  和我想的名字一模一樣
[00:08:36.000 --> 00:08:38.000]  不過其他四個名字
[00:08:38.000 --> 00:08:41.000]  我就覺得並不是這樣
[00:08:41.000 --> 00:08:43.000]  這四個名字的領袖是
[00:08:43.000 --> 00:08:45.000]  很有自信
[00:08:45.000 --> 00:08:47.000]  不過不是自大
[00:08:47.000 --> 00:08:49.000]  也不是自吹自擂
[00:08:49.000 --> 00:08:51.000]  我所想到的領袖既自大
[00:08:51.000 --> 00:08:53.000]  又自吹又自擂
[00:08:53.000 --> 00:08:54.000]  是不同的
[00:08:54.000 --> 00:08:56.000]  自信與自大是兩回事
[00:08:56.000 --> 00:08:57.000]  不過我想問大家
[00:08:57.000 --> 00:08:59.000]  你覺得大衛在神的準則之下
[00:08:59.000 --> 00:09:02.000]  他怎樣評估他自己呢
[00:09:02.000 --> 00:09:04.000]  聖經這樣說
[00:09:04.000 --> 00:09:05.000]  聖經說
[00:09:05.000 --> 00:09:10.000]  我家在神面前並非如此
[00:09:10.000 --> 00:09:12.000]  我想大家想一想
[00:09:12.000 --> 00:09:13.000]  這句話不是跟自己說
[00:09:13.000 --> 00:09:15.000]  是公開說的
[00:09:15.000 --> 00:09:17.000]  這句話很難說出來
[00:09:17.000 --> 00:09:20.000]  說自己的家並非如此
[00:09:20.000 --> 00:09:22.000]  不過雖然很難說
[00:09:22.000 --> 00:09:24.000]  但它是必須說的事情
[00:09:24.000 --> 00:09:26.000]  因為這是事實
[00:09:26.000 --> 00:09:27.000]  大衛的家
[00:09:27.000 --> 00:09:29.000]  可以說是家不成家
[00:09:29.000 --> 00:09:31.000]  不單止大衛的家
[00:09:31.000 --> 00:09:32.000]  他自己知道
[00:09:32.000 --> 00:09:35.000]  不能夠成為別人效法的榜樣
[00:09:35.000 --> 00:09:37.000]  反而是怎樣
[00:09:37.000 --> 00:09:38.000]  反而是告訴別人
[00:09:38.000 --> 00:09:40.000]  當你犯罪的時候
[00:09:40.000 --> 00:09:42.000]  你的家就會變成這樣
[00:09:42.000 --> 00:09:44.000]  是一個例子
[00:09:44.000 --> 00:09:46.000]  在大衛的一生裡
[00:09:46.000 --> 00:09:48.000]  我們可以這樣理解
[00:09:48.000 --> 00:09:51.000]  大衛用人生故事告訴我們
[00:09:51.000 --> 00:09:53.000]  這個世界不會有一個
[00:09:53.000 --> 00:09:56.000]  從始至終的完全人
[00:09:56.000 --> 00:09:58.000]  不會的
[00:09:58.000 --> 00:10:02.000]  雖然大衛曾經在
[00:10:02.000 --> 00:10:05.000]  薩姆爾記下的二十二章
[00:10:05.000 --> 00:10:06.000]  這樣說過
[00:10:06.000 --> 00:10:07.000]  他說
[00:10:07.000 --> 00:10:11.000]  我在神面前作了完全人
[00:10:11.000 --> 00:10:13.000]  我也保守自己
[00:10:13.000 --> 00:10:15.000]  遠離我的罪業
[00:10:15.000 --> 00:10:18.000]  說得好像很有豪氣
[00:10:18.000 --> 00:10:19.000]  不過事實告訴我們
[00:10:19.000 --> 00:10:23.000]  他確是在人生某個階段
[00:10:23.000 --> 00:10:26.000]  就失腳跌倒
[00:10:26.000 --> 00:10:27.000]  他知道的
[00:10:27.000 --> 00:10:28.000]  他知道很清楚
[00:10:28.000 --> 00:10:29.000]  一個人生很簡單的道理
[00:10:29.000 --> 00:10:31.000]  就是人不能夠靠自己
[00:10:31.000 --> 00:10:33.000]  完全由始至終
[00:10:33.000 --> 00:10:34.000]  來遠離罪惡
[00:10:34.000 --> 00:10:36.000]  他必須要依靠神
[00:10:36.000 --> 00:10:38.000]  所以在《詩兵》第八四十四篇
[00:10:38.000 --> 00:10:39.000]  他這樣說
[00:10:39.000 --> 00:10:40.000]  我是神
[00:10:40.000 --> 00:10:42.000]  你就是我慈愛的主
[00:10:42.000 --> 00:10:43.000]  我的山寨
[00:10:43.000 --> 00:10:44.000]  我的高台
[00:10:44.000 --> 00:10:45.000]  我的救主
[00:10:45.000 --> 00:10:46.000]  我的盾牌
[00:10:46.000 --> 00:10:47.000]  是我所投靠的
[00:10:47.000 --> 00:10:50.000]  然後說了一個內心的肺腑之言
[00:10:50.000 --> 00:10:51.000]  他說神
[00:10:51.000 --> 00:10:53.000]  人算什麼你竟認識他
[00:10:53.000 --> 00:10:57.000]  世人算什麼你竟顧念他
[00:10:57.000 --> 00:11:00.000]  他明白得很清楚
[00:11:00.000 --> 00:11:02.000]  人只能夠靠神
[00:11:02.000 --> 00:11:06.000]  才能夠遠離罪惡
[00:11:06.000 --> 00:11:07.000]  好了
[00:11:07.000 --> 00:11:11.000]  雖然大衛的家並不完美
[00:11:11.000 --> 00:11:16.000]  大衛本身也不是一個完全的皇帝
[00:11:16.000 --> 00:11:17.000]  不過很有趣
[00:11:17.000 --> 00:11:21.000]  神仍然和他立一個永遠的約
[00:11:21.000 --> 00:11:23.000]  那這是什麼約呢
[00:11:23.000 --> 00:11:26.000]  大衛說這個約是關乎他的救恩
[00:11:26.000 --> 00:11:31.000]  也是他一切所上望的
[00:11:31.000 --> 00:11:32.000]  然後他就說
[00:11:32.000 --> 00:11:37.000]  這個約是相當的堅穩
[00:11:37.000 --> 00:11:42.000]  神必定為他成就這個約
[00:11:42.000 --> 00:11:43.000]  那究竟是什麼約
[00:11:43.000 --> 00:11:49.000]  這個約我們可以在《薩姆爾記》下的七章裡看到
[00:11:49.000 --> 00:11:51.000]  這個約說到
[00:11:51.000 --> 00:11:54.000]  他說大衛你受數滿足的時候
[00:11:54.000 --> 00:11:57.000]  當你和列祖同睡的時候
[00:11:57.000 --> 00:11:59.000]  我耶和華神
[00:11:59.000 --> 00:12:02.000]  必使你的後裔接續你的位
[00:12:02.000 --> 00:12:06.000]  你這個人必為我的名建造殿宇
[00:12:06.000 --> 00:12:12.000]  我必建立他的國位直到永遠
[00:12:12.000 --> 00:12:13.000]  我再問大家
[00:12:13.000 --> 00:12:17.000]  這個神童大衛所立的約
[00:12:17.000 --> 00:12:24.000]  你覺得有沒有具體完全地得到落實
[00:12:24.000 --> 00:12:30.000]  而這個約所裡面所說的後裔又指到誰呢
[00:12:30.000 --> 00:12:33.000]  這個後裔這個字原文是單數
[00:12:33.000 --> 00:12:35.000]  就是說指到一個的人物
[00:12:35.000 --> 00:12:38.000]  而不是所有大衛的後裔
[00:12:38.000 --> 00:12:40.000]  經文也透露
[00:12:40.000 --> 00:12:47.000]  這個人物是會為奉神的名來建造聖殿
[00:12:47.000 --> 00:12:49.000]  誰建造聖殿的
[00:12:49.000 --> 00:12:50.000]  大家知不知道
[00:12:50.000 --> 00:12:53.000]  所羅門王是誰都知道
[00:12:53.000 --> 00:12:55.000]  這個約繼續告訴我們
[00:12:55.000 --> 00:12:58.000]  這個後裔將會是什麼
[00:12:58.000 --> 00:13:00.000]  他的王位
[00:13:00.000 --> 00:13:04.000]  他的國是直到永遠
[00:13:04.000 --> 00:13:06.000]  歷史告訴我們
[00:13:06.000 --> 00:13:08.000]  在所羅門王死後
[00:13:08.000 --> 00:13:13.000]  他的王國很快就一分為二
[00:13:13.000 --> 00:13:15.000]  變成南北二國
[00:13:15.000 --> 00:13:18.000]  甚至在歷史的舞台上
[00:13:18.000 --> 00:13:20.000]  消失了一段很長的時間
[00:13:20.000 --> 00:13:22.000]  數以千年的時間
[00:13:22.000 --> 00:13:25.000]  一直到1948年
[00:13:25.000 --> 00:13:27.000]  當以色列復國的時候
[00:13:27.000 --> 00:13:29.000]  才出現在歷史的舞台上
[00:13:29.000 --> 00:13:31.000]  換言之
[00:13:31.000 --> 00:13:37.000]  所羅門王只不過是落實了這個約的部分
[00:13:37.000 --> 00:13:39.000]  而不是全部
[00:13:39.000 --> 00:13:40.000]  今天我們作為基督徒
[00:13:40.000 --> 00:13:41.000]  我們大家都知道
[00:13:41.000 --> 00:13:43.000]  這個約的終極實現
[00:13:43.000 --> 00:13:45.000]  是實現在耶穌基督的身上
[00:13:45.000 --> 00:13:48.000]  耶穌基督就是大衛的兒子
[00:13:48.000 --> 00:13:50.000]  是他的後裔
[00:13:50.000 --> 00:13:52.000]  在聖經裡面指出
[00:13:52.000 --> 00:13:54.000]  大衛就是
[00:13:54.000 --> 00:13:57.000]  耶穌就是大衛的子孫
[00:13:57.000 --> 00:13:59.000]  大家記不記得
[00:13:59.000 --> 00:14:01.000]  當天使
[00:14:01.000 --> 00:14:04.000]  到當時仍然是同類的瑪利亞的時候
[00:14:04.000 --> 00:14:05.000]  他怎麼說
[00:14:05.000 --> 00:14:06.000]  天使看到瑪利亞就說
[00:14:06.000 --> 00:14:08.000]  瑪利亞你不要怕
[00:14:08.000 --> 00:14:11.000]  你在神面前已經蒙因了
[00:14:11.000 --> 00:14:12.000]  你要懷孕生子
[00:14:12.000 --> 00:14:14.000]  可以給這個兒子
[00:14:14.000 --> 00:14:16.000]  起名叫耶穌
[00:14:16.000 --> 00:14:18.000]  他要為大
[00:14:18.000 --> 00:14:21.000]  稱為至高者的兒子
[00:14:21.000 --> 00:14:26.000]  主神要把他祖大衛的遺給他
[00:14:26.000 --> 00:14:29.000]  他要作瓦割加的王
[00:14:29.000 --> 00:14:31.000]  直到永遠
[00:14:31.000 --> 00:14:34.000]  他的國也沒有窮盡
[00:14:34.000 --> 00:14:36.000]  可以這樣理解
[00:14:36.000 --> 00:14:38.000]  這個天使的宣告
[00:14:38.000 --> 00:14:43.000]  可以被視為是大衛之約的一個具體實踐
[00:14:43.000 --> 00:14:44.000]  因為為什麼
[00:14:44.000 --> 00:14:47.000]  因為神的應許
[00:14:47.000 --> 00:14:52.000]  說有一個永遠的國度與皇位
[00:14:52.000 --> 00:14:56.000]  只能夠終極實現在耶穌基督的身上
[00:14:56.000 --> 00:14:58.000]  為什麼
[00:14:58.000 --> 00:15:00.000]  因為唯有耶穌基督
[00:15:00.000 --> 00:15:04.000]  才能夠永遠坐在皇位上
[00:15:04.000 --> 00:15:06.000]  為什麼
[00:15:06.000 --> 00:15:08.000]  因為耶穌基督
[00:15:08.000 --> 00:15:10.000]  通過他的死
[00:15:10.000 --> 00:15:14.000]  向整個世界宣告
[00:15:14.000 --> 00:15:18.000]  他的死是勝過罪惡
[00:15:18.000 --> 00:15:20.000]  為什麼勝過罪惡
[00:15:20.000 --> 00:15:22.000]  因為通過死
[00:15:22.000 --> 00:15:27.000]  他償還了罪的終極代價就是死亡
[00:15:27.000 --> 00:15:30.000]  而耶穌基督也通過他的復活
[00:15:30.000 --> 00:15:31.000]  勝過什麼
[00:15:31.000 --> 00:15:32.000]  勝過死亡
[00:15:32.000 --> 00:15:34.000]  以致今天我們相信
[00:15:34.000 --> 00:15:36.000]  耶穌基督的人
[00:15:36.000 --> 00:15:39.000]  能夠可以從罪中得著釋放
[00:15:39.000 --> 00:15:42.000]  也可以不再需要懼怕死亡
[00:15:42.000 --> 00:15:47.000]  這就是耶穌基督得到的真真正正的自由
[00:15:47.000 --> 00:15:50.000]  難怪大衛這樣說
[00:15:50.000 --> 00:15:52.000]  難怪大衛說
[00:15:52.000 --> 00:15:54.000]  神啊 人算什麼
[00:15:54.000 --> 00:15:56.000]  你竟顧念他
[00:15:56.000 --> 00:15:57.000]  留意
[00:15:57.000 --> 00:15:59.000]  這個顧念不單是情感上
[00:15:59.000 --> 00:16:02.000]  或者思想上掛念某一個人這麼簡單
[00:16:02.000 --> 00:16:03.000]  為什麼
[00:16:03.000 --> 00:16:05.000]  因為神實際上有行動
[00:16:05.000 --> 00:16:08.000]  神差派他的獨生子從天進入人間
[00:16:08.000 --> 00:16:16.000]  為人什麼 受苦 受死 賣葬 升天
[00:16:16.000 --> 00:16:21.000]  當大衛的時候
[00:16:21.000 --> 00:16:24.000]  神與大衛立約
[00:16:24.000 --> 00:16:28.000]  今天神也都是
[00:16:28.000 --> 00:16:31.000]  與每一個相信耶穌基督的人立約
[00:16:31.000 --> 00:16:34.000]  使徒保羅這樣說
[00:16:34.000 --> 00:16:36.000]  使徒保羅說
[00:16:36.000 --> 00:16:39.000]  人若口裡認耶穌為主
[00:16:39.000 --> 00:16:42.000]  心裡信神 叫他從死裡復活
[00:16:42.000 --> 00:16:43.000]  就必得救
[00:16:43.000 --> 00:16:46.000]  因為人心裡相信 就可以清義
[00:16:46.000 --> 00:16:49.000]  口裡承認 就可以得救
[00:16:49.000 --> 00:16:56.000]  既然信他 就受了所應許的聖靈為印記
[00:16:56.000 --> 00:17:06.000]  這個就是傳頌了二千年福音的故事
[00:17:06.000 --> 00:17:08.000]  人算什麼
[00:17:08.000 --> 00:17:12.000]  神竟顧念他
[00:17:12.000 --> 00:17:14.000]  當大衛說到
[00:17:14.000 --> 00:17:19.000]  我的家在神面前並非如此
[00:17:19.000 --> 00:17:24.000]  神卻仍然與我立永遠的約
[00:17:24.000 --> 00:17:27.000]  很明顯這就是神的恩典
[00:17:27.000 --> 00:17:28.000]  神的恩典就是說
[00:17:28.000 --> 00:17:30.000]  當大衛犯罪的時候
[00:17:30.000 --> 00:17:34.000]  神沒有因為大衛做得不好
[00:17:34.000 --> 00:17:38.000]  而再不履行這個約
[00:17:38.000 --> 00:17:40.000]  神仍然持守這個約
[00:17:40.000 --> 00:17:41.000]  為什麼
[00:17:41.000 --> 00:17:44.000]  因為神所應許的永不落空
[00:17:44.000 --> 00:17:46.000]  因為這就是神的信實
[00:17:46.000 --> 00:17:55.000]  神的應許並不在乎我們的行動
[00:17:55.000 --> 00:18:00.000]  神的應許是因為我們對他的信心
[00:18:00.000 --> 00:18:04.000]  也是因為神對我們的愛
[00:18:04.000 --> 00:18:06.000]  同樣作為基督徒
[00:18:06.000 --> 00:18:12.000]  我們都是耶穌基督所立的新約的受惠者
[00:18:12.000 --> 00:18:16.000]  這個約跟大衛的約一樣都是穩妥的
[00:18:16.000 --> 00:18:17.000]  為什麼
[00:18:17.000 --> 00:18:19.000]  因為縱然我們沒有完全的行為
[00:18:19.000 --> 00:18:22.000]  縱然我們沒有很盡力的嘗試
[00:18:22.000 --> 00:18:25.000]  大臣仍然的持守
[00:18:25.000 --> 00:18:30.000]  這個耶穌所成立的新約
[00:18:30.000 --> 00:18:35.000]  全因神的不變的愛和信神
[00:18:35.000 --> 00:18:38.000]  那你說我們怎麼知道神愛我們
[00:18:38.000 --> 00:18:41.000]  知道保羅這樣說
[00:18:41.000 --> 00:18:44.000]  為人人死是小有的
[00:18:44.000 --> 00:18:47.000]  為人人死或者有敢做的
[00:18:47.000 --> 00:18:50.000]  唯有基督在我們還俗罪人的時候為我們死
[00:18:50.000 --> 00:18:55.000]  神的愛就在此向我們顯明了
[00:18:55.000 --> 00:18:56.000]  很明顯吧
[00:18:56.000 --> 00:18:59.000]  雖然人確實不算什麼
[00:18:59.000 --> 00:19:03.000]  但是神仍然的顧念我們
[00:19:03.000 --> 00:19:08.000]  當大衛來到第六節和第七節
[00:19:08.000 --> 00:19:12.000]  大衛將這個說話的畫風
[00:19:12.000 --> 00:19:21.000]  從神的慈愛與信實突然間轉到惡人的命運
[00:19:21.000 --> 00:19:25.000]  而且大衛就在這裡提醒我們
[00:19:25.000 --> 00:19:26.000]  他說什麼
[00:19:26.000 --> 00:19:29.000]  他說但匪類都必像荊棘被凋棄
[00:19:29.000 --> 00:19:32.000]  人不敢用手拿他
[00:19:32.000 --> 00:19:36.000]  拿他的人必帶鐵器和槍刃
[00:19:36.000 --> 00:19:40.000]  終究他必被火焚燒
[00:19:40.000 --> 00:19:43.000]  在這裡的匪類是指邪惡的人
[00:19:43.000 --> 00:19:45.000]  或者沒有價值的人
[00:19:45.000 --> 00:19:51.000]  而他也是形容那些邪惡的人
[00:19:51.000 --> 00:19:54.000]  形容為荊棘
[00:19:54.000 --> 00:19:55.000]  大家有沒有做過花園
[00:19:55.000 --> 00:19:57.000]  相信大家做過花園都知道
[00:19:57.000 --> 00:19:59.000]  怎麼去處理荊棘
[00:19:59.000 --> 00:20:01.000]  或者那些有刺的植物
