
[00:00:00.000 --> 00:00:01.760]  我想問第一個問題
[00:04:33.260 --> 00:04:34.460]  第一方面就是
[00:04:34.460 --> 00:04:37.180]  究竟父神的工作在哪裡?
[00:04:37.180 --> 00:04:38.820]  父神的工作在哪裡?
[00:04:38.820 --> 00:04:42.940]  第二就是尋求父神的意象
[00:04:42.940 --> 00:04:47.820]  第三就是辨明我們的照明
[00:04:47.820 --> 00:04:53.220]  第一方面就是父神的工作在哪裡?
[00:04:53.220 --> 00:04:58.580]  耶穌說:唯有看見父所做的,他先做
[00:04:58.580 --> 00:05:01.460]  父所做的事,子就照樣做
[00:05:01.460 --> 00:05:06.340]  問題是我們今天能否看到天父的工作呢?
[00:05:06.340 --> 00:05:07.540]  很多時候
[00:05:07.540 --> 00:05:12.180]  今天我想說的大部分內容
[00:05:12.180 --> 00:05:14.900]  都是以一個教會群體來說
[00:05:14.900 --> 00:05:17.460]  當然我們個人也會提及到
[00:05:17.460 --> 00:05:19.700]  但是我們要聯想整個群體
[00:05:19.700 --> 00:05:21.220]  甚至我們再窄一點
[00:05:21.220 --> 00:05:24.260]  是尖沙咀浸信會的群體
[00:05:24.260 --> 00:05:26.540]  我們也會有很多的侍奉
[00:05:26.540 --> 00:05:29.260]  我們在教會裡面也有很多的工作
[00:05:29.260 --> 00:05:30.420]  但是有時候你會發覺
[00:05:30.420 --> 00:05:32.500]  這些工作、參與侍奉
[00:05:32.500 --> 00:05:38.460]  我們也願意好像在日常忙碌的時候
[00:05:38.460 --> 00:05:40.900]  額外抽一些時間出來
[00:05:40.900 --> 00:05:43.300]  已經是不容易的事情了
[00:05:43.300 --> 00:05:44.980]  但是我們也很願意
[00:05:44.980 --> 00:05:46.780]  心裡也樂意做
[00:05:46.780 --> 00:05:48.300]  但是發覺很多時候
[00:05:48.300 --> 00:05:49.700]  即使樂意做
[00:05:49.700 --> 00:05:53.380]  未必是我們的期望所臨
[00:05:53.380 --> 00:05:55.700]  未必是我們一起參與
[00:05:55.700 --> 00:05:58.340]  看到頂尖會也很開心、很接納
[00:05:58.340 --> 00:06:03.860]  一起能夠去參加
[00:06:03.860 --> 00:06:07.940]  或者一起去推動的時候也參與
[00:06:07.940 --> 00:06:10.420]  有時候好像吃力不討好
[00:06:10.420 --> 00:06:14.060]  有時候可能甚至在一個過程裡面
[00:06:14.060 --> 00:06:17.180]  我們也不能夠同心合意地
[00:06:17.180 --> 00:06:19.060]  一起去做好一件事情
[00:06:19.060 --> 00:06:20.900]  慢慢你會發覺到
[00:06:20.900 --> 00:06:23.700]  好像在消磨自己的時間
[00:06:23.700 --> 00:06:26.500]  或者有時候就算沒有特別大的衝突
[00:06:26.500 --> 00:06:28.220]  或者是沒有什麼難處
[00:06:28.220 --> 00:06:30.700]  但是好像年復一年
[00:06:30.700 --> 00:06:33.100]  那個月做了一樣的事情
[00:06:33.100 --> 00:06:35.860]  好像感受上也是差不多
[00:06:35.860 --> 00:06:37.660]  又不見了什麼果效
[00:06:37.660 --> 00:06:40.940]  但是好像做是應該的
[00:06:40.940 --> 00:06:46.580]  不做好像有些遺憾的感覺在裡面
[00:06:46.580 --> 00:06:48.340]  慢慢我們因循了
[00:06:48.340 --> 00:06:50.540]  我們繼續做
[00:06:50.540 --> 00:06:52.660]  有時候又覺得很消磨了自己的時間
[00:06:52.660 --> 00:06:55.100]  頂尖姐妹有時候會覺得
[00:06:55.100 --> 00:06:56.460]  我們也很累
[00:06:56.460 --> 00:06:58.100]  讓其他人試試吧
[00:06:58.100 --> 00:07:01.020]  我們也好像覺得很辛苦
[00:07:01.020 --> 00:07:02.700]  讓其他人來做一下
[00:07:02.700 --> 00:07:03.900]  但是如果我們有時候覺得
[00:07:03.900 --> 00:07:05.740]  做一件事很開心的時候
[00:07:05.740 --> 00:07:07.740]  怎樣辛苦我們也繼續願意做
[00:07:07.740 --> 00:07:09.980]  或者看到那種果效的喜樂
[00:07:09.980 --> 00:07:11.260]  我們也很樂意做
[00:07:11.260 --> 00:07:13.300]  或者叫更多人一起去做
[00:07:13.300 --> 00:07:15.740]  但是相反我們會覺得
[00:07:15.740 --> 00:07:18.220]  慢慢一個一個累了
[00:07:18.220 --> 00:07:19.100]  退下來了
[00:07:19.100 --> 00:07:20.540]  或者是怎樣
[00:07:20.540 --> 00:07:26.820]  當然這個有時候我們也會遇到的情況
[00:07:26.820 --> 00:07:30.460]  因為我們也會很著緊
[00:07:30.460 --> 00:07:33.420]  究竟我們所做的事情
[00:07:33.420 --> 00:07:35.500]  有沒有果效在裡面
[00:07:35.500 --> 00:07:39.620]  很著緊會即時的功效在裡面
[00:07:39.620 --> 00:07:41.620]  但是有時候我們也會很盲目
[00:07:41.620 --> 00:07:44.660]  我們也好像會慢慢一直做的時候
[00:07:44.660 --> 00:07:48.660]  忘記了究竟神是怎樣看待的
[00:07:48.660 --> 00:07:51.740]  究竟這件事是不是神的工作
[00:07:51.740 --> 00:07:56.180]  或者是和我們的關係如何
[00:07:56.180 --> 00:07:58.540]  耶穌基督給我們一個榜樣
[00:07:58.540 --> 00:08:01.780]  耶穌是怎樣看待天父所做的事情
[00:08:01.780 --> 00:08:05.540]  祂最重要是祂要祂做一件事之前
[00:08:05.540 --> 00:08:08.180]  祂要看一件事就是祂和神的關係
[00:08:08.180 --> 00:08:10.180]  祂和父神的關係是如何
[00:08:10.180 --> 00:08:12.100]  祂要看到父神的關係
[00:08:12.100 --> 00:08:13.820]  才去做每一件事情
[00:08:13.820 --> 00:08:17.020]  所以在二十字話「父愛子」
[00:08:17.020 --> 00:08:19.140]  祂很清楚感受到
[00:08:19.140 --> 00:08:21.540]  這種愛的關係是存在的
[00:08:21.540 --> 00:08:23.980]  我不知道你去侍奉的時候
[00:08:23.980 --> 00:08:25.740]  你是否感受到神對你的愛
[00:08:25.740 --> 00:08:28.340]  你是覺得這種愛是很充滿你
[00:08:28.340 --> 00:08:29.140]  然後去侍奉
[00:08:29.140 --> 00:08:32.060]  當然我們也是經歷了神的愛
[00:08:32.060 --> 00:08:34.100]  但是有時候會不會淡了下來
[00:08:34.100 --> 00:08:35.740]  有時候我們也可能會變成
[00:08:35.740 --> 00:08:37.980]  慢慢自己單打獨鬥
[00:08:37.980 --> 00:08:39.820]  慢慢變成自己好像
[00:08:39.820 --> 00:08:41.100]  每個人都不願意做
[00:08:41.100 --> 00:08:43.380]  只要我一個人捱下去的情況
[00:08:43.380 --> 00:08:47.940]  但是主耶穌基督看到和天父的關係
[00:08:47.940 --> 00:08:48.980]  祂就做了一件事情
[00:08:48.980 --> 00:08:49.980]  因為祂知道
[00:08:49.980 --> 00:08:51.980]  有祂和天父一起的時候
[00:08:51.980 --> 00:08:54.620]  那件事情就是有能力
[00:08:54.620 --> 00:08:58.980]  這件事情方向是正確的
[00:08:58.980 --> 00:09:01.300]  這件事情是神的心意
[00:09:01.300 --> 00:09:04.340]  以致能夠有信心繼續做下去
[00:09:04.340 --> 00:09:11.540]  但是有時候我們真的看不到天父的工作
[00:09:11.540 --> 00:09:14.980]  過去兩年裡面
[00:09:14.980 --> 00:09:17.180]  有很大的停頓
[00:09:17.180 --> 00:09:20.700]  好像疫情來了之後
[00:09:20.700 --> 00:09:24.540]  我對於一年兩年的概念都差了很多
[00:09:24.540 --> 00:09:26.420]  究竟這件事是何時發生的呢?
[00:09:26.420 --> 00:09:28.420]  是去年還是前年呢?
[00:09:28.420 --> 00:09:29.220]  因為你會發覺
[00:09:29.220 --> 00:09:30.060]  疫情停頓了之後
[00:09:30.060 --> 00:09:31.180]  很多事情都沒有發生過
[00:09:31.180 --> 00:09:32.420]  好像完全停頓了
[00:09:32.420 --> 00:09:33.580]  原來是兩年前的
[00:09:33.580 --> 00:09:35.540]  不是今年的事情
[00:09:35.540 --> 00:09:36.780]  是何時發生的事情
[00:09:36.780 --> 00:09:38.460]  反而我們都發覺
[00:09:38.460 --> 00:09:40.900]  好像整個世界都停頓了
[00:09:40.900 --> 00:09:42.860]  那怎麼辦呢?
[00:09:42.860 --> 00:09:45.100]  我記得那時候
[00:09:45.100 --> 00:09:47.220]  疫情期間裡面
[00:09:47.220 --> 00:09:50.140]  事實上真的有空閒了
[00:09:50.140 --> 00:09:54.460]  有空閒的意思就是說
[00:09:54.460 --> 00:09:57.980]  教會沒有那麼多會開
[00:09:57.980 --> 00:10:01.140]  教會甚至有一段期間
[00:10:01.140 --> 00:10:02.100]  沒有聚會
[00:10:02.100 --> 00:10:05.540]  因為禁制令、限聚令
[00:10:05.540 --> 00:10:07.660]  直接不可以回來聚會
[00:10:07.660 --> 00:10:10.380]  沒有試過崇拜是沒有人的
[00:10:10.380 --> 00:10:13.420]  只有我們同工在那裡直播
[00:10:13.420 --> 00:10:16.180]  有很多聚會都不能夠
[00:10:16.180 --> 00:10:17.100]  團契也沒有
[00:10:17.100 --> 00:10:18.020]  師班也沒有
[00:10:18.020 --> 00:10:19.220]  練習也沒有
[00:10:19.220 --> 00:10:21.500]  甚至主學也沒有
[00:10:21.500 --> 00:10:22.500]  什麼都沒有了
[00:10:22.500 --> 00:10:25.060]  簡單來說就是直播
[00:10:25.060 --> 00:10:27.420]  執事會就跟我們說
[00:10:27.420 --> 00:10:29.380]  都是要疫情的緣故
[00:10:29.380 --> 00:10:32.180]  政府都這樣說
[00:10:32.180 --> 00:10:33.540]  不要出那麼多街
[00:10:33.540 --> 00:10:34.900]  不夠可以在家工作
[00:10:34.900 --> 00:10:36.540]  就可以在家工作
[00:10:36.540 --> 00:10:41.100]  我們有好幾天在家工作
[00:10:41.100 --> 00:10:43.860]  最嚴重的時候
[00:10:43.860 --> 00:10:49.260]  在家工作的時候
[00:10:49.260 --> 00:10:52.700]  在家工作做什麼呢?
[00:10:52.700 --> 00:10:53.900]  接不到姐妹電話
[00:10:53.900 --> 00:10:55.380]  不過有WhatsApp的
[00:10:55.380 --> 00:10:57.100]  一般不會有很多
[00:10:57.100 --> 00:11:00.540]  即時要發生處理的事情
[00:11:00.540 --> 00:11:01.380]  我坦白說
[00:11:01.380 --> 00:11:03.500]  我在家工作就比較少
[00:11:03.500 --> 00:11:07.420]  我在咖啡室工作就多一點
[00:11:07.420 --> 00:11:09.660]  在家工作
[00:11:09.660 --> 00:11:11.300]  你坐在那裡
[00:11:11.300 --> 00:11:12.140]  很容易
[00:11:12.140 --> 00:11:12.900]  我很坦白說
[00:11:12.900 --> 00:11:14.020]  很容易打瞌睡
[00:11:14.020 --> 00:11:16.100]  吃完飯就睡一會
[00:11:16.100 --> 00:11:17.500]  很容易的
[00:11:17.500 --> 00:11:19.500]  但是我覺得不是
[00:11:19.500 --> 00:11:21.460]  在家工作也要做點事情
[00:11:21.460 --> 00:11:23.980]  我寧願到家附近的咖啡室
[00:11:23.980 --> 00:11:24.980]  我喜歡喝咖啡
[00:11:24.980 --> 00:11:26.740]  大家都知道
[00:11:26.740 --> 00:11:29.060]  每天都有一個習慣
[00:11:29.060 --> 00:11:31.220]  那時候在家工作的時候
[00:11:31.220 --> 00:11:33.740]  很多事情可以去思想
[00:11:33.740 --> 00:11:36.940]  但我反而不是在想做些什麼
[00:11:36.940 --> 00:11:38.980]  反而那段時間
[00:11:38.980 --> 00:11:41.380]  真的好像停頓了之後
[00:11:41.380 --> 00:11:43.060]  去重尋
[00:11:43.060 --> 00:11:43.980]  我現在什麼都沒有了
[00:11:43.980 --> 00:11:45.820]  教會都好像停頓了
[00:11:45.820 --> 00:11:46.940]  那我們怎麼辦?
[00:11:46.940 --> 00:11:48.340]  我們基督徒怎麼辦?
[00:11:48.340 --> 00:11:49.900]  我們的信仰怎麼辦?
[00:11:49.900 --> 00:11:52.940]  我開始想一些這樣的情況
[00:11:52.940 --> 00:11:55.700]  當然仍然是想教會的事情
[00:11:55.700 --> 00:11:57.340]  到底弟兄姊妹怎麼辦?
[00:11:57.340 --> 00:11:59.540]  弟兄姊妹沒有回教會又變成怎樣?
[00:11:59.540 --> 00:12:00.740]  不回來
[00:12:00.740 --> 00:12:02.060]  變成會不會又
[00:12:02.060 --> 00:12:03.940]  好像沒有了基督徒的生活?
[00:12:03.940 --> 00:12:05.020]  不應該是這樣的
[00:12:05.020 --> 00:12:07.020]  不是回教會才有基督徒生活
[00:12:07.020 --> 00:12:08.500]  你不在教會的時間
[00:12:08.500 --> 00:12:11.020]  都是你自己過基督徒生活
[00:12:11.020 --> 00:12:13.740]  但我也會想
[00:12:13.740 --> 00:12:16.500]  好像我們很重點
[00:12:16.500 --> 00:12:18.220]  沒錯,是一個教會的生活
[00:12:18.220 --> 00:12:20.700]  但是這個教會的群體
[00:12:20.700 --> 00:12:23.420]  究竟我們的身份角色是什麼呢?
[00:12:23.420 --> 00:12:26.340]  於是我更加要思想我們很多事情很忙碌
[00:12:26.340 --> 00:12:29.620]  有時候平時都沒有這樣的機會去思考
[00:12:29.620 --> 00:12:33.820]  這個會、那個會、一路開會
[00:12:33.820 --> 00:12:36.660]  同工有很多的會議等等等等
[00:12:36.660 --> 00:12:38.340]  很多的聚會
[00:12:38.340 --> 00:12:39.780]  很多的分享
[00:12:39.780 --> 00:12:40.580]  有時候我都覺得
[00:12:40.580 --> 00:12:42.820]  為什麼要自己這麼多事情說呢?
[00:12:42.820 --> 00:12:44.620]  一個星期有幾個地方
[00:12:44.620 --> 00:12:45.740]  這個團體又說
[00:12:45.740 --> 00:12:47.900]  那個小組又說
[00:12:47.900 --> 00:12:48.540]  崇拜又說
[00:12:48.540 --> 00:12:50.100]  當然這個是應該的
[00:12:50.100 --> 00:12:51.340]  但是發覺
[00:12:51.340 --> 00:12:54.260]  大家這麼喜歡聽話的,是不是呢?
[00:12:54.260 --> 00:12:55.460]  那我開始想
[00:12:55.460 --> 00:12:59.860]  究竟我們自己的教會角色是什麼呢?
[00:12:59.860 --> 00:13:02.700]  那我再坦白一點說
[00:13:02.700 --> 00:13:04.100]  有時候都不去咖啡室
[00:13:04.100 --> 00:13:05.580]  就去哪裡呢?
[00:13:05.580 --> 00:13:06.940]  就行山
[00:13:06.940 --> 00:13:08.820]  如果大家知道我住在東區
[00:13:08.820 --> 00:13:10.780]  東區背後就是山
[00:13:10.780 --> 00:13:13.140]  一進去裡面的山就走很遠都可以
[00:13:13.140 --> 00:13:15.700]  走到赤柱、走到清水灣都可以
[00:13:15.700 --> 00:13:17.740]  我很喜歡上山
[00:13:17.740 --> 00:13:19.460]  上山呢
[00:13:19.460 --> 00:13:21.220]  就有機會
[00:13:21.220 --> 00:13:23.300]  一個人
[00:13:23.300 --> 00:13:24.660]  一路去上
[00:13:24.660 --> 00:13:26.900]  一路去想想
[00:13:26.900 --> 00:13:28.260]  神自己
[00:13:28.260 --> 00:13:31.740]  你的工作在哪裡呢?
[00:13:31.740 --> 00:13:33.620]  一路去想
[00:13:33.620 --> 00:13:36.740]  後來我自己有個領會
[00:13:36.740 --> 00:13:40.500]  教會的工作
[00:13:40.500 --> 00:13:43.620]  不是去做回教會的身份
[00:13:43.620 --> 00:13:45.700]  角色就可以了
[00:13:45.700 --> 00:13:47.220]  就是做回自己就可以了
[00:13:47.220 --> 00:13:48.940]  簡單來說
[00:13:48.940 --> 00:13:49.740]  教會做什麼?
[00:13:49.740 --> 00:13:51.260]  就是做回自己就可以了
[00:13:51.260 --> 00:13:53.260]  那可以怎樣做回自己呢?
[00:13:53.260 --> 00:13:55.460]  我們是什麼呢?
[00:13:55.460 --> 00:13:57.660]  這個群體是什麼呢?
[00:13:57.660 --> 00:13:59.740]  那一路去看
[00:13:59.740 --> 00:14:00.900]  其實很簡單
[00:14:00.900 --> 00:14:03.380]  神給我們教會的使命
[00:14:03.380 --> 00:14:08.020]  是去將神的愛繼續分享下來
[00:14:08.020 --> 00:14:11.620]  將我們的群體一起聚集起來
[00:14:11.620 --> 00:14:13.380]  我們有敬拜主
[00:14:13.380 --> 00:14:16.340]  我們能夠去彼此的相顧
[00:14:16.340 --> 00:14:18.900]  我們能夠可以去傳揚福音
[00:14:18.900 --> 00:14:20.500]  去關心周圍的人
[00:14:20.500 --> 00:14:22.660]  我們就這些這麼簡單的
[00:14:22.660 --> 00:14:27.620]  一些概念和身份角色就可以了
[00:14:27.620 --> 00:14:29.300]  我們就可以去做了
[00:14:29.300 --> 00:14:32.220]  所以當然慢慢形成我的
[00:14:32.220 --> 00:14:35.500]  「咖啡杯」的牧養計劃
[00:14:35.500 --> 00:14:39.180]  四個的年齡層再加上四個的牧養
[00:14:39.180 --> 00:14:41.580]  我們怎樣能夠可以去結合起來
[00:14:41.580 --> 00:14:45.780]  這個一路去分享下去
[00:14:45.780 --> 00:14:50.980]  沒錯,有時候真的忙碌到我們沒時間靜下來
[00:14:50.980 --> 00:14:53.340]  連對一件事做完
[00:14:53.340 --> 00:14:54.900]  連檢討
[00:14:54.900 --> 00:14:57.220]  連去體會
[00:14:57.220 --> 00:14:58.220]  都沒有時間
[00:14:58.220 --> 00:15:02.060]  又開始有第二件事情
[00:15:02.060 --> 00:15:05.100]  所以在那一刻裡面
[00:15:05.100 --> 00:15:06.500]  我現在問
[00:15:06.500 --> 00:15:11.100]  原來就是耶穌基督提醒我們學習
[00:15:11.100 --> 00:15:14.300]  留意父神的作為
[00:15:14.300 --> 00:15:16.460]  留意祂做的事
[00:15:16.460 --> 00:15:19.900]  你要投身祂裡面就可以了
[00:15:19.900 --> 00:15:21.740]  但是
[00:15:21.740 --> 00:15:26.540]  究竟更加重點在哪裡呢?
[00:15:26.540 --> 00:15:30.980]  耶穌領受天父的交託的訊息
[00:15:30.980 --> 00:15:32.780]  差遣來的世上
[00:15:32.780 --> 00:15:34.700]  祂可能有很多的說話
[00:15:34.700 --> 00:15:35.820]  即是我們聖經裡面說的
[00:15:35.820 --> 00:15:38.340]  耶穌基督的教導
[00:15:38.340 --> 00:15:40.060]  可能來自天父
[00:15:40.060 --> 00:15:40.780]  是不是天父呢?
[00:15:40.780 --> 00:15:41.940]  好像給了一本書去
[00:15:41.940 --> 00:15:43.980]  然後你照讀就可以了
[00:15:43.980 --> 00:15:45.940]  或者是關於
[00:15:45.940 --> 00:15:48.100]  你面對這些病患的人
[00:15:48.100 --> 00:15:49.860]  面對這些敵人
[00:15:49.860 --> 00:15:51.060]  或者面對任何的人
[00:15:51.060 --> 00:15:52.260]  你是怎樣去面對
[00:15:52.260 --> 00:15:53.420]  怎樣去處理他
[00:15:53.420 --> 00:15:57.260]  好像有一套程式在裡面
[00:15:57.260 --> 00:15:58.940]  是不是好像機械人一樣
[00:15:58.940 --> 00:16:01.500]  去進行一個程式
[00:16:01.500 --> 00:16:05.740]  這些程式裡面照做呢?
[00:16:05.740 --> 00:16:08.380]  有時候也可能是這樣
[00:16:08.380 --> 00:16:11.140]  我們跟別人去對答、分享
[00:16:11.140 --> 00:16:13.260]  都是看聖經裡面怎樣說
[00:16:13.260 --> 00:16:15.580]  我們用聖經的說話去幫助別人
[00:16:15.580 --> 00:16:16.940]  但是更加重要的
[00:16:16.940 --> 00:16:18.300]  我們看到耶穌
[00:16:18.300 --> 00:16:22.260]  祂不是單單將天父的說話傳遞
[00:16:22.260 --> 00:16:26.820]  不是單單將天父做事的方式去實踐
[00:16:26.820 --> 00:16:32.740]  更加是在傳遞天父的心腸
[00:16:32.740 --> 00:16:35.540]  所以祂說「父愛子」
[00:16:35.540 --> 00:16:39.460]  天父的愛是引導祂走前面的路
[00:16:39.460 --> 00:16:41.180]  這個愛是很重要的
[00:16:41.180 --> 00:16:43.300]  所以你看到
[00:16:43.300 --> 00:16:45.340]  你的關係經常都說到
[00:16:45.340 --> 00:16:47.980]  祂是天父的愛子
[00:16:47.980 --> 00:16:50.260]  這個藏在主耶穌的心裡面
[00:16:50.260 --> 00:16:53.060]  所以那個心腸是去領受到
[00:16:53.060 --> 00:16:54.660]  神對祂的愛
[00:16:54.660 --> 00:16:56.940]  這個愛也是
[00:16:56.940 --> 00:17:01.380]  讓主耶穌基督去講任何的教導的時候
[00:17:01.380 --> 00:17:04.020]  無論是勸諱的說話
[00:17:04.020 --> 00:17:05.580]  無論是斥責的說話
[00:17:05.580 --> 00:17:08.540]  你看同門徒裡面有時候是會嚴厲
[00:17:08.540 --> 00:17:10.180]  有時候是會勸勉
[00:17:10.180 --> 00:17:12.740]  有時候是會關懷
[00:17:12.740 --> 00:17:16.860]  但是都是出自一種的愛在裡面
[00:17:16.860 --> 00:17:19.500]  所以明白到原來
[00:17:19.500 --> 00:17:22.540]  你是看到一個愛的出發點
[00:17:22.540 --> 00:17:24.820]  去建立我們的身份
[00:17:24.820 --> 00:17:27.380]  一個教會是從愛的出發點
[00:17:27.380 --> 00:17:29.380]  去建立我們要做的事情
[00:17:29.380 --> 00:17:31.460]  有時候我們就是剛才所說
[00:17:31.460 --> 00:17:32.820]  一直忙碌、忙碌、忙碌
[00:17:32.820 --> 00:17:34.780]  我們為了完成那件事情
