
[00:00:00.000 --> 00:00:04.140]  最後再次感謝您,讓我們能夠肯定
[00:02:49.320 --> 00:02:52.000]  所以我們很深信無論透過醫學
[00:02:52.000 --> 00:02:54.800]  透過法律的一種查問
[00:02:54.800 --> 00:02:56.480]  甚至透過科學
[00:02:56.480 --> 00:02:59.960]  我們看回聖經裏面所記載的耶穌的復活
[00:02:59.960 --> 00:03:03.800]  完全都是真確的一個事實
[00:03:03.800 --> 00:03:06.600]  當然我們星期五晚我們的報道會
[00:03:06.600 --> 00:03:08.320]  我們很想有一個主題
[00:03:08.320 --> 00:03:10.720]  這個主題我們去思考的時候
[00:03:10.720 --> 00:03:13.120]  神就放在我心裏面有四個字
[00:03:13.120 --> 00:03:16.800]  這四個字就是「出死入生」
[00:03:16.800 --> 00:03:22.200]  當然我們人很多時候喜歡說「出生入死」
[00:03:22.200 --> 00:03:25.880]  很少聽人說「出死入生」
[00:03:25.880 --> 00:03:28.320]  當然大家收到這張單章
[00:03:28.320 --> 00:03:29.560]  第一個反應就是
[00:03:29.560 --> 00:03:32.000]  有沒有將次序擺亂了
[00:03:32.000 --> 00:03:34.080]  應該是「出生入死」
[00:03:34.080 --> 00:03:35.360]  但是真是的
[00:03:35.360 --> 00:03:37.520]  我們的主題並沒有錯
[00:03:37.520 --> 00:03:40.120]  就是「出死入生」
[00:03:40.120 --> 00:03:44.280]  究竟「出生入死」和「出死入生」有什麼分別呢
[00:03:44.280 --> 00:03:46.960]  我一開始就想有什麼分別
[00:03:46.960 --> 00:03:48.000]  於是我就上網
[00:03:48.000 --> 00:03:51.160]  你知道現在年輕人一不認識就上網Google search
[00:03:51.160 --> 00:03:52.760]  所以我永遠帶著iPad
[00:03:52.760 --> 00:03:54.600]  一不認識就Google search
[00:03:54.600 --> 00:03:57.280]  一Google search有什麼分別呢
[00:03:57.280 --> 00:03:59.200]  居然有個分別
[00:03:59.200 --> 00:04:03.480]  我嘗試將在網頁裏面的分別讀給大家聽
[00:04:03.480 --> 00:04:06.320]  他說這兩個字是有不同的
[00:04:06.320 --> 00:04:07.440]  不同是什麼呢
[00:04:07.440 --> 00:04:09.720]  就是「出生入死」就是
[00:04:09.720 --> 00:04:13.520]  「不計較性命,赴湯蹈火,都要幫兄弟」
[00:04:13.520 --> 00:04:15.040]  這些是社團的話語
[00:04:15.040 --> 00:04:17.800]  總之我赴湯蹈火是幫你的
[00:04:17.800 --> 00:04:18.840]  我死不要緊
[00:04:18.840 --> 00:04:19.800]  最重要是你沒事
[00:04:19.800 --> 00:04:20.880]  我死不要緊
[00:04:20.880 --> 00:04:23.240]  但是「出死入生」就是
[00:04:23.240 --> 00:04:26.200]  一個人不怕死之餘
[00:04:26.200 --> 00:04:31.080]  他希望他的兄弟可以和他一樣得生命
[00:04:31.080 --> 00:04:32.280]  很有趣
[00:04:32.280 --> 00:04:34.600]  是和他一樣得生命
[00:04:34.600 --> 00:04:36.280]  就是「出死入生」
[00:04:36.280 --> 00:04:38.720]  也有一種復活的觀點在裏面
[00:04:38.720 --> 00:04:40.320]  就是說我都會死
[00:04:40.320 --> 00:04:42.160]  不過我的死我會生
[00:04:42.160 --> 00:04:46.760]  我的生就是令到所有兄弟都能夠得到生命
[00:04:46.760 --> 00:04:49.760]  所以相同的地方都要找一個人不怕死
[00:04:49.760 --> 00:04:51.000]  都要找一個人不怕死
[00:04:51.000 --> 00:04:52.160]  出生入死又要不怕死
[00:04:52.160 --> 00:04:54.720]  我赴湯蹈火為兄弟死就死
[00:04:54.720 --> 00:04:56.760]  但是「出死入生」就是
[00:04:56.760 --> 00:04:58.640]  一個人同樣不怕死
[00:04:58.640 --> 00:05:00.960]  不過他已經有一個復活觀
[00:05:00.960 --> 00:05:03.360]  他死了之後他會生
[00:05:03.360 --> 00:05:09.400]  而他的生是令到他的兄弟全部都有生命
[00:05:09.400 --> 00:05:11.960]  所以是有不同的重點
[00:05:11.960 --> 00:05:14.160]  我們基督教信仰很強調
[00:05:14.160 --> 00:05:17.120]  耶穌基督的死和他的復活
[00:05:17.120 --> 00:05:21.560]  所以我們的題目就是「出死入生」
[00:05:21.560 --> 00:05:22.920]  因著他的生
[00:05:22.920 --> 00:05:24.040]  因著他的復活
[00:05:24.040 --> 00:05:28.040]  能夠改變了我們所有人的生命
[00:05:28.040 --> 00:05:30.800]  所以其實我們都是耶穌的兄弟
[00:05:30.800 --> 00:05:33.120]  所以你和隔壁說我們都是耶穌的兄弟
[00:05:33.120 --> 00:05:36.040]  我們都有這樣的感覺
[00:05:36.040 --> 00:05:37.640]  雖然我們又是耶穌的兒女
[00:05:37.640 --> 00:05:38.560]  又是耶穌的朋友
[00:05:38.560 --> 00:05:40.000]  所以耶穌有很多角色
[00:05:40.000 --> 00:05:44.160]  所以很明顯「出生入死 出死入生」
[00:05:44.160 --> 00:05:46.360]  於是我就嘗試去思考一下
[00:05:46.360 --> 00:05:48.200]  今天我出了這個題目
[00:05:48.200 --> 00:05:49.720]  當然要有聖經根據
[00:05:49.720 --> 00:05:51.440]  大家要去詢問
[00:05:51.440 --> 00:05:52.680]  有沒有聖經根據
[00:05:52.680 --> 00:05:54.440]  觀念可能會有
[00:05:54.440 --> 00:05:57.400]  但是聖經裡面有沒有出現過這四個字呢?
[00:05:57.400 --> 00:05:59.520]  真的出現過這四個字
[00:05:59.520 --> 00:06:02.920]  約翰這個作者曾經在《讓人一書》
[00:06:02.920 --> 00:06:04.320]  第三章十四節
[00:06:04.320 --> 00:06:07.200]  真的出現過「出死入生」
[00:06:07.200 --> 00:06:09.080]  約翰在《讓人一書》怎麼說呢?
[00:06:09.080 --> 00:06:11.360]  他說如果你們能夠彼此相愛
[00:06:11.360 --> 00:06:13.560]  就能夠「出死入生」
[00:06:13.560 --> 00:06:15.440]  如果你們不能夠彼此相愛
[00:06:15.440 --> 00:06:17.680]  你們仍然會在死的那一邊
[00:06:17.680 --> 00:06:19.680]  就是說將「出死入生」
[00:06:19.680 --> 00:06:22.800]  和「彼此相愛」放在一起
[00:06:22.800 --> 00:06:24.720]  這個我覺得是一個結果
[00:06:24.720 --> 00:06:26.400]  但是在《讓人一書》
[00:06:26.400 --> 00:06:28.240]  反而他第一次說
[00:06:28.240 --> 00:06:32.160]  為什麼人可以「出死入生」
[00:06:32.160 --> 00:06:33.960]  我們讀讀《讓人一書》第五章
[00:06:33.960 --> 00:06:35.720]  二十四、二十五節 好嗎?
[00:06:35.720 --> 00:06:36.160]  一起讀
[00:06:36.160 --> 00:06:37.600]  準備 一二三
[00:06:37.600 --> 00:06:40.080]  「我實實在在的告訴你們
[00:06:40.080 --> 00:06:43.560]  那聽我說有信差我來者的
[00:06:43.560 --> 00:06:45.080]  就有永生
[00:06:45.080 --> 00:06:46.760]  不至於定罪
[00:06:46.760 --> 00:06:49.680]  是已經出死入生了
[00:06:49.680 --> 00:06:52.000]  我實實在在的告訴你們
[00:06:52.000 --> 00:06:53.360]  時候將到
[00:06:53.360 --> 00:06:55.040]  現在就是了
[00:06:55.040 --> 00:06:58.200]  死人要聽見神兒子的聲音
[00:06:58.200 --> 00:07:01.040]  聽見的人就要活了」
[00:07:01.040 --> 00:07:04.080]  每當在《讓人一書》裡面
[00:07:04.080 --> 00:07:07.160]  出現「實實在在」這四個字
[00:07:07.160 --> 00:07:08.680]  通常很多解經家
[00:07:08.680 --> 00:07:10.560]  很多聖經學者就發現
[00:07:10.560 --> 00:07:12.800]  每當出現「實實在在」這四個字
[00:07:12.800 --> 00:07:14.480]  下面那句話
[00:07:14.480 --> 00:07:17.120]  你們要「醒醒定定」去聽
[00:07:17.120 --> 00:07:20.000]  是很重要的一個訊息
[00:07:20.000 --> 00:07:20.880]  所以跟別人說
[00:07:20.880 --> 00:07:22.600]  要「醒醒定定」去聽
[00:07:22.600 --> 00:07:24.600]  因為二十四、二十五節
[00:07:24.600 --> 00:07:28.360]  都出現了「我實實在在」
[00:07:28.360 --> 00:07:29.800]  當然我們解經
[00:07:29.800 --> 00:07:31.760]  我們不能斷章取義
[00:07:31.760 --> 00:07:33.560]  以致我們一定要看
[00:07:33.560 --> 00:07:37.040]  為什麼耶穌會在《約翰福音》第五章
[00:07:37.040 --> 00:07:39.760]  在祂初初出來服侍的時候
[00:07:39.760 --> 00:07:42.000]  就說了這兩句話
[00:07:42.000 --> 00:07:43.720]  甚至有永生
[00:07:43.720 --> 00:07:46.320]  你知道約翰很多時候是說永生
[00:07:46.320 --> 00:07:48.840]  第三章十六節已經是說永生
[00:07:48.840 --> 00:07:50.800]  我們的生命是不會被滅亡
[00:07:50.800 --> 00:07:51.760]  不會被滅絕
[00:07:51.760 --> 00:07:52.880]  反得永生
[00:07:52.880 --> 00:07:56.960]  所以約翰是對永生很有敏感
[00:07:56.960 --> 00:07:59.560]  也有很深的一個觀念
[00:07:59.560 --> 00:08:01.800]  當然第五章的背景是什麼呢?
[00:08:01.800 --> 00:08:05.400]  背景就是有一個人病了三十八年
[00:08:05.400 --> 00:08:08.200]  哇 病了三十八年也挺可憐的
[00:08:08.200 --> 00:08:09.800]  病了三十八年
[00:08:09.800 --> 00:08:12.320]  聖經裡面其實嚴格來說
[00:08:12.320 --> 00:08:16.080]  是沒有說這個病是什麼病的
[00:08:16.080 --> 00:08:17.760]  不過後人去推測
[00:08:17.760 --> 00:08:20.400]  看回聖經去推測
[00:08:20.400 --> 00:08:23.120]  多數這個人是瘸的
[00:08:23.120 --> 00:08:24.120]  是瘸腿
[00:08:24.120 --> 00:08:27.400]  我們只是猜測他是一個瘸腿
[00:08:27.400 --> 00:08:29.880]  因為我們猜測就成為了真理
[00:08:29.880 --> 00:08:31.480]  人就是這樣的
[00:08:31.480 --> 00:08:32.480]  原本是猜測
[00:08:32.480 --> 00:08:33.720]  不過成為了真理
[00:08:33.720 --> 00:08:35.000]  就說這個是瘸腿
[00:08:35.000 --> 00:08:36.800]  因為從字裡行間
[00:08:36.800 --> 00:08:39.000]  我們看到多數都是瘸的
[00:08:39.000 --> 00:08:39.840]  為什麼呢?
[00:08:39.840 --> 00:08:41.520]  就是因為有一個詞
[00:08:41.520 --> 00:08:42.880]  叫做「不是大詞」
[00:08:42.880 --> 00:08:44.880]  這個詞就相傳
[00:08:44.880 --> 00:08:46.600]  總之天使一來到
[00:08:46.600 --> 00:08:47.400]  那個池水
[00:08:47.400 --> 00:08:49.160]  攪動的池水
[00:08:49.160 --> 00:08:51.400]  第一個跳下去這個池裡的病者
[00:08:51.400 --> 00:08:52.360]  就得醫治了
[00:08:52.360 --> 00:08:53.480]  哇 挺好的
[00:08:53.480 --> 00:08:54.520]  第一個跳下去
[00:08:54.520 --> 00:08:56.040]  這個瘸的人
[00:08:56.040 --> 00:08:57.200]  三十八年
[00:08:57.200 --> 00:08:59.760]  一定沒有機會自己跳下去
[00:08:59.760 --> 00:09:01.400]  如果那些人要抬他下去
[00:09:01.400 --> 00:09:03.920]  一定不及其他人走得快
[00:09:03.920 --> 00:09:05.080]  甚至如果自己生病
[00:09:05.080 --> 00:09:06.040]  為什麼自己不跳下去
[00:09:06.040 --> 00:09:07.800]  為什麼要抬他下去
[00:09:07.800 --> 00:09:09.840]  所以他為什麼三十八年
[00:09:09.840 --> 00:09:11.600]  都不得了醫治
[00:09:11.600 --> 00:09:13.920]  耶穌看著他這麼可憐
[00:09:13.920 --> 00:09:15.480]  於是耶穌就說
[00:09:15.480 --> 00:09:17.920]  你拿起你的玉紙
[00:09:17.920 --> 00:09:19.200]  走吧
[00:09:19.200 --> 00:09:20.120]  不過就說
[00:09:20.120 --> 00:09:22.240]  以後不要再犯罪了
[00:09:22.240 --> 00:09:23.240]  耶穌就這麼說
[00:09:23.240 --> 00:09:24.400]  當時耶穌這麼說
[00:09:24.400 --> 00:09:26.880]  是帶來當時一幫猶太人
[00:09:26.880 --> 00:09:28.920]  很隱疑的
[00:09:28.920 --> 00:09:29.800]  因為
[00:09:29.800 --> 00:09:30.720]  第一
[00:09:30.720 --> 00:09:34.600]  他說「復作事到如今」
[00:09:34.600 --> 00:09:36.120]  我又繼續去做
[00:09:36.120 --> 00:09:38.120]  哇 他的隱疑就是
[00:09:38.120 --> 00:09:40.720]  哇 耶穌把自己的身份
[00:09:40.720 --> 00:09:42.240]  等同神
[00:09:42.240 --> 00:09:43.120]  等同神
[00:09:43.120 --> 00:09:44.200]  很隱疑
[00:09:44.200 --> 00:09:45.120]  第二
[00:09:45.120 --> 00:09:48.920]  耶穌偏偏在安息日醫病
[00:09:48.920 --> 00:09:50.720]  耶穌最喜歡在安息日醫病
[00:09:50.720 --> 00:09:51.800]  有時候我也不明白
[00:09:51.800 --> 00:09:52.520]  耶穌為什麼
[00:09:52.520 --> 00:09:54.040]  一人走一步
[00:09:54.040 --> 00:09:56.280]  為什麼一定要在安息日醫病
[00:09:56.280 --> 00:09:57.560]  你明知猶太人
[00:09:57.560 --> 00:09:59.800]  一看著他在安息日醫病就受不了
[00:09:59.800 --> 00:10:00.720]  為什麼受不了
[00:10:00.720 --> 00:10:02.680]  因為猶太人的傳統
[00:10:02.680 --> 00:10:03.880]  如果是醫生的話
[00:10:03.880 --> 00:10:05.160]  當初不知道有沒有醫生
[00:10:05.160 --> 00:10:06.440]  如果是在安息日
[00:10:06.440 --> 00:10:09.480]  醫生看著病者
[00:10:09.480 --> 00:10:10.560]  在安息日
[00:10:10.560 --> 00:10:12.440]  你不可以醫好他
[00:10:12.440 --> 00:10:15.440]  你只能醫到他不死
[00:10:15.440 --> 00:10:16.840]  第二天才可以醫好他
[00:10:16.840 --> 00:10:17.800]  所以
[00:10:17.800 --> 00:10:19.160]  這個叫做安息日
[00:10:19.160 --> 00:10:21.120]  所以這個規矩從哪裡而來
[00:10:21.120 --> 00:10:22.200]  這個規矩就是
[00:10:22.200 --> 00:10:23.600]  打從舊約
[00:10:23.600 --> 00:10:25.720]  摩西頒佈十誡之後
[00:10:25.720 --> 00:10:28.480]  猶太人很想嚴守的法
[00:10:28.480 --> 00:10:31.440]  十誡是猶太人很想嚴守
[00:10:31.440 --> 00:10:32.920]  於是他們就開始想
[00:10:32.920 --> 00:10:34.880]  怎麼去守十誡
[00:10:34.880 --> 00:10:37.000]  幫我姦淫比較容易
[00:10:37.000 --> 00:10:38.120]  幫我偷渡比較容易
[00:10:38.120 --> 00:10:39.560]  幫我誣陷別人老婆比較容易
[00:10:39.560 --> 00:10:40.640]  這些都容易
[00:10:40.640 --> 00:10:42.480]  你不要做偶像也很容易
[00:10:42.480 --> 00:10:43.120]  唯一
[00:10:43.120 --> 00:10:45.720]  當守安息日為聖日
[00:10:45.720 --> 00:10:47.280]  真的很難
[00:10:47.280 --> 00:10:49.320]  怎麼守安息日
[00:10:49.320 --> 00:10:50.600]  在舊約也比較容易
[00:10:50.600 --> 00:10:52.040]  在曠野也比較容易
[00:10:52.040 --> 00:10:53.280]  因為曠野
[00:10:53.280 --> 00:10:54.400]  他們沒東西吃
[00:10:54.400 --> 00:10:56.760]  沒東西吃就天降馬那
[00:10:56.760 --> 00:10:59.000]  耶和華神說得很清楚
[00:10:59.000 --> 00:11:01.160]  他們平時出去撿馬那
[00:11:01.160 --> 00:11:02.200]  撿一份是好的
[00:11:02.200 --> 00:11:03.080]  不要撿太多
[00:11:03.080 --> 00:11:04.200]  撿太多第二天都壞的
[00:11:04.200 --> 00:11:05.360]  多餘的
[00:11:05.360 --> 00:11:06.920]  唯獨安息日之前的人
[00:11:06.920 --> 00:11:08.240]  要撿兩份
[00:11:08.240 --> 00:11:10.080]  安息日就不用出去撿
[00:11:10.080 --> 00:11:11.440]  人們就很自然的
[00:11:11.440 --> 00:11:12.360]  哦
[00:11:12.360 --> 00:11:14.240]  守安息日就不用煮飯了
[00:11:14.240 --> 00:11:15.960]  不用煮飯就很自然
[00:11:15.960 --> 00:11:16.560]  但是
[00:11:16.560 --> 00:11:17.160]  如是者
[00:11:17.160 --> 00:11:19.320]  越來越多規矩
[00:11:19.320 --> 00:11:20.880]  但是耶穌偏偏
[00:11:20.880 --> 00:11:22.560]  就在安息日
[00:11:22.560 --> 00:11:24.720]  去醫好這個人
[00:11:24.720 --> 00:11:25.760]  甚至
[00:11:25.760 --> 00:11:26.800]  很清楚的說
[00:11:26.800 --> 00:11:30.080]  我是負所做的事
[00:11:30.080 --> 00:11:31.640]  我都做
[00:11:31.640 --> 00:11:33.120]  負做到現在的事
[00:11:33.120 --> 00:11:34.600]  我都做
[00:11:34.600 --> 00:11:36.280]  耶穌很大膽
[00:11:36.280 --> 00:11:37.840]  在當時說這句話
[00:11:37.840 --> 00:11:40.440]  今天我就嘗試從這個背景
[00:11:40.440 --> 00:11:41.800]  為什麼從這個背景
[00:11:41.800 --> 00:11:44.080]  引伸到這兩句聖經
[00:11:44.080 --> 00:11:46.000]  跟大家分享三方面
[00:11:46.000 --> 00:11:47.240]  第一方面
[00:11:47.240 --> 00:11:49.080]  耶穌為什麼這麼大膽
[00:11:49.080 --> 00:11:50.600]  證明自己是神
[00:11:50.600 --> 00:11:51.800]  因為當時
[00:11:51.800 --> 00:11:54.840]  如果自己宣告自己是神
[00:11:54.840 --> 00:11:56.200]  其實是很大的一件事
[00:11:56.200 --> 00:11:58.200]  是可以即時死的
[00:11:58.200 --> 00:12:00.400]  為什麼耶穌這麼大膽
[00:12:00.400 --> 00:12:01.920]  會稱自己是神
[00:12:01.920 --> 00:12:04.080]  當然我們要思考的
[00:12:04.080 --> 00:12:05.280]  為什麼耶穌這麼大膽
[00:12:05.280 --> 00:12:06.960]  所以很多學者
[00:12:06.960 --> 00:12:09.080]  很多護教學者
[00:12:09.080 --> 00:12:11.640]  護教學者是維護自己宗教的人
[00:12:11.640 --> 00:12:12.400]  他就說
[00:12:12.400 --> 00:12:14.880]  耶穌這麼大膽說自己是神
[00:12:14.880 --> 00:12:16.560]  只有三個可能性
[00:12:16.560 --> 00:12:17.760]  這三個可能性
[00:12:17.760 --> 00:12:20.520]  我們只能夠求證誰是對的
[00:12:20.520 --> 00:12:22.840]  就用我們一個英文
[00:12:22.840 --> 00:12:24.920]  by illumination
[00:12:24.920 --> 00:12:26.840]  逐個逐個擊破祂
[00:12:26.840 --> 00:12:28.000]  這個不可能
[00:12:28.000 --> 00:12:30.720]  唯一一個最後一個就是對的
[00:12:30.720 --> 00:12:32.040]  祂說只有三個可能性
[00:12:32.040 --> 00:12:34.080]  第一個可能性就是祂瘋的
[00:12:34.080 --> 00:12:36.320]  你知道瘋人很多時候都說自己是神
[00:12:36.320 --> 00:12:37.160]  有時候走出街
[00:12:37.160 --> 00:12:38.360]  我是神啊我是神啊
[00:12:38.360 --> 00:12:39.200]  是瘋的
[00:12:39.200 --> 00:12:41.040]  通常都說祂是瘋的
[00:12:41.040 --> 00:12:42.440]  瘋的人
[00:12:42.440 --> 00:12:44.160]  很多時候都會說自己是神
[00:12:44.160 --> 00:12:45.040]  瘋子
[00:12:45.040 --> 00:12:46.640]  我們對於瘋子
[00:12:46.640 --> 00:12:47.840]  我們都
[00:12:47.840 --> 00:12:49.440]  我覺得有時候都有樣看
[00:12:49.440 --> 00:12:51.720]  我們不是低比這班人
[00:12:51.720 --> 00:12:52.720]  我絕對不是
[00:12:52.720 --> 00:12:54.920]  其實很多時候我們香港人
[00:12:54.920 --> 00:12:59.680]  剛好如果在隔壁有一座精神病康復者
[00:12:59.680 --> 00:13:01.680]  如果你住在隔壁那棟大廈
[00:13:01.680 --> 00:13:05.720]  你走過去都要小心一點
[00:13:05.720 --> 00:13:08.160]  雖然是康復者
[00:13:08.160 --> 00:13:11.800]  康復者都可能會復發
[00:13:11.800 --> 00:13:13.080]  復發會怎樣呢?
[00:13:13.080 --> 00:13:15.280]  所以我們屯門堂很有經驗
[00:13:15.280 --> 00:13:19.520]  屯門堂附近有一個精神病康復者的中心
[00:13:19.520 --> 00:13:20.800]  所以我們發覺屯門堂
[00:13:20.800 --> 00:13:22.920]  有時候弟兄姊妹進去
[00:13:22.920 --> 00:13:24.080]  有時候都會有一包藥
[00:13:24.080 --> 00:13:25.800]  這包藥可能幫你
[00:13:25.800 --> 00:13:27.920]  能夠將你的情緒可以減低
[00:13:27.920 --> 00:13:30.400]  我們絕對不會否定
[00:13:30.400 --> 00:13:32.400]  這種病者需要關心
[00:13:32.400 --> 00:13:33.400]  我們絕對關心
[00:13:33.400 --> 00:13:35.480]  任何人來到我們教會都會關心
[00:13:35.480 --> 00:13:37.840]  但是很明顯
[00:13:37.840 --> 00:13:38.640]  瘋的人
[00:13:38.640 --> 00:13:41.400]  你怎麼可能令人信祂真是神呢?
[00:13:41.400 --> 00:13:42.640]  祂的樣子說是瘋的
[00:13:42.640 --> 00:13:43.560]  祂說自己是神
[00:13:43.560 --> 00:13:44.880]  瘋的
[00:13:44.880 --> 00:13:45.760]  所以我們覺得
[00:13:45.760 --> 00:13:47.520]  不可能是瘋的
[00:13:47.520 --> 00:13:48.840]  因為一個瘋的人
[00:13:48.840 --> 00:13:50.640]  不可能二次見
[00:13:50.640 --> 00:13:52.480]  還有這麼多人瘋
[00:13:52.480 --> 00:13:53.240]  你和我都是瘋的
[00:13:53.240 --> 00:13:54.920]  如果信一個瘋的人說祂是神
[00:13:54.920 --> 00:13:56.720]  其實耶穌的門徒都是瘋的
[00:13:56.720 --> 00:13:57.440]  耶穌的門徒都是瘋的
[00:13:57.440 --> 00:13:58.160]  今天我和他們都是瘋的
[00:13:58.160 --> 00:13:59.720]  你看看旁邊的人是不是瘋的
[00:13:59.720 --> 00:14:00.840]  我們不是瘋的
[00:14:00.840 --> 00:14:02.400]  所以我覺得不可能
[00:14:02.400 --> 00:14:05.520]  第二就是騙人騙子
[00:14:05.520 --> 00:14:07.680]  你知道香港人經常被人騙
[00:14:07.680 --> 00:14:08.880]  今早又有一個人被人騙
[00:14:08.880 --> 00:14:09.800]  騙了三百萬
[00:14:09.800 --> 00:14:11.160]  電話騙子
[00:14:11.160 --> 00:14:11.760]  又被人騙
[00:14:11.760 --> 00:14:12.840]  香港人這麼容易被騙
[00:14:12.840 --> 00:14:13.640]  你看看旁邊的人
[00:14:13.640 --> 00:14:15.280]  你這麼容易被騙
[00:14:15.280 --> 00:14:17.120]  但是我們中國人有句說話
[00:14:17.120 --> 00:14:19.440]  風水佬騙你多少年?
[00:14:19.440 --> 00:14:20.440]  十年八年
[00:14:20.440 --> 00:14:22.280]  所以通常騙案一個星期就解決了
[00:14:22.280 --> 00:14:24.000]  不會十年
[00:14:24.000 --> 00:14:25.320]  十年八年
[00:14:25.320 --> 00:14:29.160]  就是說騙子可以騙你
[00:14:29.160 --> 00:14:31.160]  今天我可以假扮
[00:14:31.160 --> 00:14:33.560]  假扮我是神也可以
[00:14:33.560 --> 00:14:34.720]  我可以騙你
[00:14:34.720 --> 00:14:35.920]  但是
[00:14:35.920 --> 00:14:37.880]  頂多十年八年
[00:14:37.880 --> 00:14:39.640]  甚至聖經裡面有一句說話
[00:14:39.640 --> 00:14:40.960]  隱藏的
[00:14:40.960 --> 00:14:44.040]  有一天會被顯露的
[00:14:44.040 --> 00:14:46.440]  被人騙他是神
[00:14:46.440 --> 00:14:47.840]  當他是神被人騙
[00:14:47.840 --> 00:14:49.160]  也有人
[00:14:49.160 --> 00:14:53.080]  但是被人騙到為這個人死
[00:14:53.080 --> 00:14:54.680]  是很難的
[00:14:54.680 --> 00:14:56.120]  如果騙子
[00:14:56.120 --> 00:14:57.960]  都有騙子群體
[00:14:57.960 --> 00:14:59.880]  一起做騙子
[00:14:59.880 --> 00:15:04.640]  但是一個騙子不會為第二個騙子而殉道
[00:15:04.640 --> 00:15:06.160]  你騙我
