
[00:00:00.000 --> 00:00:02.760]  一同聚集聆聽佢嘅說話
[00:06:45.920 --> 00:06:48.920]  宗教嘅重心嘅地方
[00:06:48.920 --> 00:06:50.920]  但係呢個廟呢
[00:06:50.920 --> 00:06:55.920]  已經今日淨返一條柱
[00:06:55.920 --> 00:06:57.920]  同埋一啲大石
[00:06:57.920 --> 00:07:00.920]  呢個城裏面呢有好多嘅猶太人
[00:07:00.920 --> 00:07:02.920]  保羅第二次嚟到呢度嘅時候呢
[00:07:02.920 --> 00:07:05.920]  已經係去咗會堂啦
[00:07:05.920 --> 00:07:08.920]  而家係第二次嚟到
[00:07:08.920 --> 00:07:10.920]  第二次嚟到呢度呢
[00:07:10.920 --> 00:07:15.920]  佢呢就已經係呢度停留咗兩年幾嘅時間
[00:07:15.920 --> 00:07:18.920]  好啦我哋了解咗啲背景之後呢
[00:07:18.920 --> 00:07:20.920]  我哋嚟睇今日嘅經文
[00:07:20.920 --> 00:07:22.920]  你可以打開聖經
[00:07:22.920 --> 00:07:24.920]  喺第一至到第六節呢
[00:07:24.920 --> 00:07:27.920]  係關於保羅呢就遇見一啲
[00:07:27.920 --> 00:07:30.920]  接受咗約翰嘅洗禮
[00:07:30.920 --> 00:07:33.920]  卻係冇聖靈嘅人
[00:07:33.920 --> 00:07:35.920]  保羅就同佢哋洗禮
[00:07:35.920 --> 00:07:37.920]  然之後按手為佢哋祈禱
[00:07:37.920 --> 00:07:41.920]  佢哋就馬上係有咗聖靈
[00:07:41.920 --> 00:07:45.920]  並且呢即刻會說靈語或者方言
[00:07:45.920 --> 00:07:49.920]  呢件事呢俾我哋睇到早期嘅
[00:07:49.920 --> 00:07:52.920]  傳福音嘅人呢包括阿波羅呢
[00:07:52.920 --> 00:07:56.920]  佢可能對福音係未有一個整全嘅概念
[00:07:56.920 --> 00:07:59.920]  因此因為呢其實當時呢
[00:07:59.920 --> 00:08:01.920]  當阿波羅去傳福音嘅時候呢
[00:08:01.920 --> 00:08:04.920]  嗰陣時呢未有新約成經
[00:08:04.920 --> 00:08:07.920]  其實呢連一本福音書都未有
[00:08:07.920 --> 00:08:10.920]  以至呢佢分唔得清楚
[00:08:10.920 --> 00:08:16.920]  信主耶穌同埋約翰嘅施洗係有乜嘢分別
[00:08:16.920 --> 00:08:19.920]  另一方面呢嗰度嗰啲人呢
[00:08:19.920 --> 00:08:21.920]  信咗主喎
[00:08:21.920 --> 00:08:25.920]  佢可能自己以為已經得救
[00:08:25.920 --> 00:08:29.920]  而事實上卻係仍未得救
[00:08:29.920 --> 00:08:31.920]  因為呢主耶穌講過咩
[00:08:31.920 --> 00:08:32.920]  主耶穌講過一句說話
[00:08:32.920 --> 00:08:34.920]  佢話人若不從生
[00:08:34.920 --> 00:08:39.920]  就不能看見上帝的國
[00:08:39.920 --> 00:08:43.920]  人若不從生就不能看見上帝的國
[00:08:43.920 --> 00:08:46.920]  從生係聖靈嘅工作
[00:08:46.920 --> 00:08:48.920]  如果我哋無聖靈嘅話呢
[00:08:48.920 --> 00:08:50.920]  我哋可以自己以為得救
[00:08:50.920 --> 00:08:53.920]  但事實上係未能夠得救
[00:08:53.920 --> 00:08:56.920]  所以我哋一定要認識聖靈
[00:08:56.920 --> 00:09:00.920]  同埋能夠肯定自己係有聖靈
[00:09:00.920 --> 00:09:02.920]  已經從生咗
[00:09:02.920 --> 00:09:07.920]  先至係真正得救
[00:09:07.920 --> 00:09:09.920]  咁可能有啲人會開始問
[00:09:09.920 --> 00:09:17.920]  嘩!我哋從來冇講過方言冇講過靈語
[00:09:17.920 --> 00:09:22.920]  我點知自己有聖靈又已經從生得救呢
[00:09:22.920 --> 00:09:24.920]  呢個係一個重要問題
[00:09:24.920 --> 00:09:29.920]  所以我先簡單咁回答呢個問題
[00:09:29.920 --> 00:09:31.920]  首先我哋要明白一樣嘢
[00:09:31.920 --> 00:09:38.920]  係試圖行轉只係將歷史上發生過嘅事係記錄落嚟
[00:09:38.920 --> 00:09:41.920]  並唔係話記錄嘅事係成為一個模式
[00:09:41.920 --> 00:09:44.920]  作為我哋嘅典範
[00:09:44.920 --> 00:09:47.920]  因此遇到呢啲教義性嘅問題呢
[00:09:47.920 --> 00:09:51.920]  我哋必須係從聖經嘅其他書卷
[00:09:51.920 --> 00:09:54.920]  獲得全面嘅教導
[00:09:54.920 --> 00:09:58.920]  有關洗禮同埋按手同埋領受聖靈
[00:09:58.920 --> 00:10:02.920]  係冇明顯嘅連繫嘅根據
[00:10:02.920 --> 00:10:05.920]  當聖靈第一次降臨嘅時候
[00:10:05.920 --> 00:10:08.920]  其實冇人為門徒按手
[00:10:08.920 --> 00:10:10.920]  冇人為嗰啲使徒按手
[00:10:10.920 --> 00:10:13.920]  聖靈喺五巡節就降臨喺佢哋頭上
[00:10:13.920 --> 00:10:17.920]  然之後喺《少行傳》第十章
[00:10:17.920 --> 00:10:24.920]  當使徒彼得向哥尼留嘅一家人傳福音嘅時候
[00:10:24.920 --> 00:10:30.920]  傳講咗福音之後 聖靈就馬上降喺嗰啲人身上
[00:10:30.920 --> 00:10:33.920]  亦都冇按手 彼得冇同佢哋按手
[00:10:33.920 --> 00:10:35.920]  亦都唔係先洗禮
[00:10:35.920 --> 00:10:37.920]  其實嗰次係掉轉嚟嘅
[00:10:37.920 --> 00:10:40.920]  係因為佢哋被聖靈充滿
[00:10:40.920 --> 00:10:44.920]  彼得就為佢哋洗禮
[00:10:44.920 --> 00:10:48.920]  至於講靈語或者謊言
[00:10:48.920 --> 00:10:53.920]  只係有聖靈嘅證據之一
[00:10:53.920 --> 00:10:55.920]  唔係唯一嘅證據
[00:10:55.920 --> 00:10:58.920]  呢一點我哋要搞清楚
[00:10:58.920 --> 00:11:01.920]  實際上我哋要小心
[00:11:01.920 --> 00:11:07.920]  因為其他宗教信徒都可能會講靈語
[00:11:07.920 --> 00:11:10.920]  都會有講靈語嘅經驗
[00:11:10.920 --> 00:11:13.920]  故此我哋唔能夠以
[00:11:13.920 --> 00:11:15.920]  係唔係能夠講靈語
[00:11:15.920 --> 00:11:19.920]  嚟判斷一個人係唔係有聖靈
[00:11:19.920 --> 00:11:26.920]  佢可能有邪靈都可以講到靈語
[00:11:26.920 --> 00:11:30.920]  不過有聖靈嘅人
[00:11:30.920 --> 00:11:34.920]  真係應該有證據
[00:11:34.920 --> 00:11:37.920]  證明到佢係有聖靈
[00:11:37.920 --> 00:11:41.920]  我從羅馬書第八章指出
[00:11:41.920 --> 00:11:43.920]  有聖靈嘅人嘅證據
[00:11:43.920 --> 00:11:45.920]  有四方面嘅證據
[00:11:45.920 --> 00:11:49.920]  第一 佢會向上帝呼喊
[00:11:49.920 --> 00:11:51.920]  阿爸 我的父親
[00:11:51.920 --> 00:11:54.920]  呢個根據羅馬書八章十五節
[00:11:54.920 --> 00:11:57.920]  假設一個人呼喊嘅時候
[00:11:57.920 --> 00:11:59.920]  係真心呼喊
[00:11:59.920 --> 00:12:03.920]  唔係詐家醫 唔係做戲 唔係扮嘢
[00:12:03.920 --> 00:12:06.920]  你真係能夠稱天上嘅神
[00:12:06.920 --> 00:12:08.920]  做你父親嘅時候
[00:12:08.920 --> 00:12:11.920]  呢個係最聖靈嘅感動
[00:12:11.920 --> 00:12:14.920]  第二 聖靈會喺我哋心裏面
[00:12:14.920 --> 00:12:16.920]  向我哋作證
[00:12:16.920 --> 00:12:19.920]  呢個就係我哋自己可以感覺得到
[00:12:19.920 --> 00:12:21.920]  人哋感覺唔到
[00:12:21.920 --> 00:12:24.920]  所以我哋唔能夠判斷別人有無聖靈
[00:12:24.920 --> 00:12:26.920]  你可以判斷自己有無聖靈
[00:12:26.920 --> 00:12:29.920]  就唔好判斷人哋有無聖靈
[00:12:29.920 --> 00:12:32.920]  第三 喺生活上
[00:12:32.920 --> 00:12:35.920]  我哋會倚向聖靈嘅教導
[00:12:35.920 --> 00:12:38.920]  羅馬書八章五節講得好清楚
[00:12:38.920 --> 00:12:41.920]  我哋平常嘅生活
[00:12:41.920 --> 00:12:44.920]  係會按照聖經嘅引導
[00:12:44.920 --> 00:12:46.920]  去做人做事
[00:12:46.920 --> 00:12:47.920]  第四個證據呢
[00:12:47.920 --> 00:12:51.920]  就係我哋有力量勝過本性嘅罪惡
[00:12:51.920 --> 00:12:54.920]  喺羅馬書八章九節同十三節都有講
[00:12:54.920 --> 00:12:58.920]  呢個都係好容易睇到我哋有無
[00:12:58.920 --> 00:13:01.920]  當我哋遇到試探嘅時候
[00:13:01.920 --> 00:13:03.920]  我哋就會知道
[00:13:03.920 --> 00:13:05.920]  聖靈係會感動我哋
[00:13:05.920 --> 00:13:09.920]  去勝過罪惡嘅誘惑
[00:13:09.920 --> 00:13:12.920]  咁了解咗呢段經文之後呢
[00:13:12.920 --> 00:13:15.920]  我哋睇十一節至十二節呢一段經文
[00:13:15.920 --> 00:13:17.920]  呢一段經文其實好好嘅
[00:13:17.920 --> 00:13:19.920]  係好有趣嘅事
[00:13:19.920 --> 00:13:22.920]  記載咗一件十分有趣嘅事
[00:13:22.920 --> 00:13:25.920]  讓我哋知道一啲屬靈世界嘅事
[00:13:25.920 --> 00:13:30.920]  亦都警戒我哋唔好隨便去沾染邪靈
[00:13:30.920 --> 00:13:32.920]  喺華人社會裏面呢
[00:13:32.920 --> 00:13:35.920]  比較流行嘅邪靈遊戲
[00:13:35.920 --> 00:13:40.920]  包括一啲占卜前程嘅蝶仙
[00:13:40.920 --> 00:13:43.920]  亦都有一啲俾人有超自然力量嘅
[00:13:43.920 --> 00:13:45.920]  所謂神打
[00:13:45.920 --> 00:13:48.920]  同埋一啲有陰陽眼嘅人
[00:13:48.920 --> 00:13:52.920]  但係呢啲嘢都係出於邪靈
[00:13:52.920 --> 00:13:54.920]  咁根據聖經嘅啟示
[00:13:54.920 --> 00:13:56.920]  喺屬靈世界當中呢
[00:13:56.920 --> 00:13:58.920]  有上帝 復活升天嘅耶穌
[00:13:58.920 --> 00:14:01.920]  有聖靈 有天使
[00:14:01.920 --> 00:14:06.920]  亦都有撒旦同埋邪靈
[00:14:06.920 --> 00:14:10.920]  今日呢段經文記載嘅事件係好搞笑
[00:14:10.920 --> 00:14:13.920]  喺其他地方 保羅去過好多其他地方嘅猶太人
[00:14:13.920 --> 00:14:15.920]  對保羅都唔係好客氣
[00:14:15.920 --> 00:14:17.920]  時時有啲拉佢去見官
[00:14:17.920 --> 00:14:19.920]  有啲打佢一身都有
[00:14:19.920 --> 00:14:23.920]  但係以弗所嘅人又好似比較開明一啲
[00:14:23.920 --> 00:14:26.920]  喺十九章八字嗰度記載
[00:14:26.920 --> 00:14:31.920]  保羅有成三個月嘅時間去到猶太人會堂
[00:14:31.920 --> 00:14:33.920]  同佢哋辯論
[00:14:33.920 --> 00:14:35.920]  佢都冇俾人打
[00:14:35.920 --> 00:14:36.920]  三個月
[00:14:36.920 --> 00:14:39.920]  喺嗰度同佢哋辯論有關天國嘅事
[00:14:39.920 --> 00:14:42.920]  咁既然係講天國
[00:14:42.920 --> 00:14:48.920]  亦都一定會爭論耶穌係唔係沒錯呢個問題
[00:14:48.920 --> 00:14:51.920]  結果當然都係嗰度有人信
[00:14:51.920 --> 00:14:55.920]  有啲人信 亦都有啲人係唔信
[00:14:55.920 --> 00:14:57.920]  十四節話俾我聽
[00:14:57.920 --> 00:15:01.920]  有七位猶太祭司長叫士基雅嘅仔
[00:15:01.920 --> 00:15:02.920]  有七個仔
[00:15:02.920 --> 00:15:06.920]  佢哋到處去幫人驅邪趕鬼
[00:15:06.920 --> 00:15:10.920]  當然我相信佢哋唔係免費服務
[00:15:10.920 --> 00:15:13.920]  而佢哋亦都一定係
[00:15:13.920 --> 00:15:18.920]  喺會堂裏面聽過保羅傳講有關主耶穌嘅事
[00:15:18.920 --> 00:15:20.920]  但佢哋唔信耶穌
[00:15:20.920 --> 00:15:23.920]  不過當佢哋想驅邪趕鬼嘅時候
[00:15:23.920 --> 00:15:24.920]  佢就非常務實
[00:15:24.920 --> 00:15:27.920]  就要借用阿耶穌嘅名
[00:15:27.920 --> 00:15:30.920]  佢哋真係可能係鄧小平嘅前輩
[00:15:30.920 --> 00:15:31.920]  不管是黑貓白貓
[00:15:31.920 --> 00:15:34.920]  只要會捉老鼠就係好貓
[00:15:34.920 --> 00:15:37.920]  保羅所傳嘅耶穌嘅名
[00:15:37.920 --> 00:15:40.920]  洗得嘅 借來用用
[00:15:40.920 --> 00:15:43.920]  於是乎佢哋趕鬼嘅時候就話
[00:15:43.920 --> 00:15:49.920]  我奉保羅所傳耶穌嘅名命令你哋出來
[00:15:49.920 --> 00:15:54.920]  那些邪靈亦都好老實不客氣
[00:15:54.920 --> 00:15:56.920]  話俾佢哋聽
[00:15:56.920 --> 00:15:58.920]  我認識耶穌
[00:15:58.920 --> 00:16:01.920]  我亦都知道保羅係乜水
[00:16:01.920 --> 00:16:03.920]  你哋係乜水呢
[00:16:03.920 --> 00:16:06.920]  你哋是誰呀
[00:16:06.920 --> 00:16:09.920]  邪靈嘅說話其實表明咗
[00:16:09.920 --> 00:16:13.920]  邪靈真係認識耶穌同保羅
[00:16:13.920 --> 00:16:16.920]  如果係保羅發命令
[00:16:16.920 --> 00:16:20.920]  佢哋真係冇辦法 邪靈只有聽
[00:16:20.920 --> 00:16:24.920]  馬上要從被俘嘅人身上出嚟
[00:16:24.920 --> 00:16:28.920]  但係面對呢一班唔信耶穌嘅人
[00:16:28.920 --> 00:16:33.920]  借保羅所傳耶穌嘅名去驅趕
[00:16:33.920 --> 00:16:36.920]  邪靈立即老羞成怒
[00:16:36.920 --> 00:16:39.920]  唔單止唔離開嗰個人馬上出嚟
[00:16:39.920 --> 00:16:41.920]  仲洗嗰個人
[00:16:41.920 --> 00:16:45.920]  令嗰個人真係好立即武功超凡
[00:16:45.920 --> 00:16:47.920]  猛烈地襲擊他們
[00:16:47.920 --> 00:16:49.920]  以一個打七個
[00:16:49.920 --> 00:16:53.920]  比武俠片嗰啲主角更犀利
[00:16:53.920 --> 00:16:57.920]  可能我呢個年紀睇過李小龍嗰啲
[00:16:57.920 --> 00:16:59.920]  一個打七個都冇問題
[00:16:59.920 --> 00:17:01.920]  呢個人就係咁
[00:17:01.920 --> 00:17:04.920]  一個打七個都打傷佢哋
[00:17:04.920 --> 00:17:06.920]  撕裂佢哋嘅衣服
[00:17:06.920 --> 00:17:11.920]  佢哋只好狼狽逃跑
[00:17:11.920 --> 00:17:15.920]  呢件事帶畀已忽所教會
[00:17:15.920 --> 00:17:18.920]  內外都有極大嘅震撼
[00:17:18.920 --> 00:17:20.920]  極大震撼
[00:17:20.920 --> 00:17:22.920]  首先十八節嗰度話
[00:17:22.920 --> 00:17:27.920]  佢話有許多信徒開始把他們以往所做過嘅事
[00:17:27.920 --> 00:17:30.920]  公開坦白地承認出嚟
[00:17:30.920 --> 00:17:33.920]  所謂以往所做過嘅事
[00:17:33.920 --> 00:17:35.920]  大概都唔係咩好事
[00:17:35.920 --> 00:17:37.920]  平日佢哋唔會講
[00:17:37.920 --> 00:17:40.920]  但係而家佢哋願意公開認罪
[00:17:40.920 --> 00:17:45.920]  我相信都包括咗佢哋有一個願意悔改嘅心
[00:17:45.920 --> 00:17:47.920]  當佢哋咁樣做嘅時候
[00:17:47.920 --> 00:17:50.920]  上帝亦都一定係會赦免佢哋
[00:17:50.920 --> 00:17:55.920]  詩篇五十一篇係大衛好著名嘅一首悔罪嘅詩
[00:17:55.920 --> 00:17:59.920]  亦都可以話係佢公開承認佢嘅罪
[00:17:59.920 --> 00:18:01.920]  佢向神懺悔
[00:18:01.920 --> 00:18:02.920]  佢亦都有一句話
[00:18:02.920 --> 00:18:12.920]  上帝呀我獻上的祭是憂傷的靈憂傷痛悔的心你不拒絕
[00:18:12.920 --> 00:18:16.920]  我哋上帝就係一位有恩典有慈愛嘅上帝
[00:18:16.920 --> 00:18:22.920]  憂傷痛悔嘅心上帝係唔會拒絕嘅
[00:18:22.920 --> 00:18:28.920]  由於邪靈係間接見證到耶穌嘅真實
[00:18:28.920 --> 00:18:33.920]  有好多未信主嘅人亦都開始非常尊崇耶穌
[00:18:33.920 --> 00:18:36.920]  同埋尊敬保羅係耶穌嘅僕人
[00:18:36.920 --> 00:18:38.920]  所以喺十九節嗰度話
[00:18:38.920 --> 00:18:43.920]  許多行邪術嘅人帶來他們的書堆在一起當眾焚燒
[00:18:43.920 --> 00:18:50.920]  他們計算這些書嘅價錢總共約值五萬銀幣
[00:18:50.920 --> 00:18:54.920]  呢一個嘅行動呢度嘅記載畀我哋了解
[00:18:54.920 --> 00:18:59.920]  當時嘅爾弗所人係好迷信
[00:18:59.920 --> 00:19:06.920]  其中甚至有好多人係靠行邪術嚟到謀生嘅
[00:19:06.920 --> 00:19:12.920]  因此佢哋不惜重價要去買嗰啲教人行邪術嘅書
[00:19:12.920 --> 00:19:18.920]  嗰個時候將價值五萬銀幣嘅書攞嚟當眾焚燒
[00:19:18.920 --> 00:19:24.920]  大概亦都係表示佢哋係決心悔改歸籍
[00:19:24.920 --> 00:19:29.920]  後來二十六節二十六節嗰度提到
[00:19:29.920 --> 00:19:35.920]  爾弗所和幾乎全亞西亞省嘅人許多都相信了
[00:19:35.920 --> 00:19:38.920]  好可能都係同呢一件事情有關
[00:19:38.920 --> 00:19:42.920]  所以喺二十節呢一段經文結束嘅時候就話
[00:19:42.920 --> 00:19:49.920]  這樣主的道普遍傳開大大興旺
[00:19:49.920 --> 00:19:51.920]  不過每當福音興旺嘅時候
[00:19:51.920 --> 00:19:55.920]  撒旦都會搵機會嚟到反擊
[00:19:55.920 --> 00:19:58.920]  因此喺二十一至四十一節嗰段經文呢
[00:19:58.920 --> 00:20:04.920]  我哋就睇到啦當地有一個叫做底米特嘅銀像
[00:20:04.920 --> 00:20:11.920]  喺銀像公會裏面呢就鼓動嗰啲同業人士攻擊保羅
[00:20:11.920 --> 00:20:13.920]  用第二十六節我哋知道呢
[00:20:13.920 --> 00:20:15.920]  保羅傳道嘅時候呢
[00:20:15.920 --> 00:20:20.920]  會指出拜偶像嘅人呢實在係好愚昧嘅
[00:20:20.920 --> 00:20:25.920]  保羅話人手所做的神都不是神
[00:20:25.920 --> 00:20:29.920]  人手所做的神都不是神
[00:20:29.920 --> 00:20:34.920]  不如拜自己隻手指啦你隻手指做
[00:20:34.920 --> 00:20:40.920]  保羅嘅講法對嗰啲製造女神廟模型為業嘅銀像嚟講呢
[00:20:40.920 --> 00:20:42.920]  肯定係不利
[00:20:42.920 --> 00:20:44.920]  影響咗佢哋嘅生計
