
[00:00:00.000 --> 00:00:02.000]  今天我的信息是說
[00:06:31.000 --> 00:06:33.000]  念紅的地方
[00:06:33.000 --> 00:06:38.000]  他說我必使巴比倫爲建築所得
[00:06:38.000 --> 00:06:41.000]  又便爲水池
[00:06:41.000 --> 00:06:44.000]  萬君之耶和華啓示說
[00:06:44.000 --> 00:06:48.000]  我怎樣思想並照樣成就
[00:06:48.000 --> 00:06:52.000]  我怎樣定義並照樣成立
[00:06:52.000 --> 00:06:56.000]  就是在我地上打折亞述人
[00:06:56.000 --> 00:07:00.000]  在我山上將他踐踏
[00:07:00.000 --> 00:07:04.000]  他家的餓必離開以色列人
[00:07:04.000 --> 00:07:09.000]  他家的重擔必離開他們的肩頭
[00:07:09.000 --> 00:07:12.000]  萬君之耶和華既然定義
[00:07:12.000 --> 00:07:14.000]  誰能廢棄呢
[00:07:14.000 --> 00:07:19.000]  他的手已經伸出誰能轉回呢
[00:07:19.000 --> 00:07:27.000]  所以巴比倫後來真的是變爲荒場野地
[00:07:27.000 --> 00:07:31.000]  那麼亞述人在祖先701年的時候
[00:07:31.000 --> 00:07:36.000]  亞述人往西拿基利來圍攻耶路撒冷
[00:07:36.000 --> 00:07:41.000]  那麼結果耶和華就在我地上
[00:07:41.000 --> 00:07:44.000]  在我的山上就是巴勒斯坦地
[00:07:44.000 --> 00:07:49.000]  打擊亞述人打擊西拿基利
[00:07:49.000 --> 00:07:52.000]  結果他們就打敗逃走了
[00:07:52.000 --> 00:07:57.000]  所以所家的餓就離開了以色列
[00:07:57.000 --> 00:08:02.000]  神重重地懲罰巴比倫人亞述人
[00:08:02.000 --> 00:08:04.000]  神定了這個旨意
[00:08:04.000 --> 00:08:07.000]  神立了這個他就必定成就
[00:08:07.000 --> 00:08:08.000]  是不是
[00:08:08.000 --> 00:08:11.000]  阿倫多亞神是說到做到
[00:08:11.000 --> 00:08:15.000]  祂是守約失財
[00:08:15.000 --> 00:08:17.000]  神是公義的
[00:08:17.000 --> 00:08:19.000]  不以無義的爲有義的
[00:08:19.000 --> 00:08:20.000]  是不是
[00:08:20.000 --> 00:08:22.000]  神也是再一次的
[00:08:22.000 --> 00:08:24.000]  祂向我們彰顯
[00:08:24.000 --> 00:08:27.000]  祂是有主權的神
[00:08:27.000 --> 00:08:28.000]  是吧
[00:08:28.000 --> 00:08:29.000]  好的
[00:08:29.000 --> 00:08:30.000]  神有主權
[00:08:30.000 --> 00:08:32.000]  剛纔說的
[00:08:32.000 --> 00:08:34.000]  祂預定世上一切的事情
[00:08:34.000 --> 00:08:37.000]  並且按照祂的意思
[00:08:37.000 --> 00:08:40.000]  一步一步的來完成
[00:08:40.000 --> 00:08:42.000]  他不會問人
[00:08:42.000 --> 00:08:43.000]  他要怎麼樣
[00:08:43.000 --> 00:08:45.000]  他不會詢問人意
[00:08:45.000 --> 00:08:48.000]  他也不會徵求天使的同意
[00:08:48.000 --> 00:08:51.000]  那麼他就是按他的預定的計劃
[00:08:51.000 --> 00:08:53.000]  來逐步的實行
[00:08:53.000 --> 00:08:57.000]  那麼他也不用隨機應變
[00:08:57.000 --> 00:09:00.000]  他也不用修改或加添
[00:09:00.000 --> 00:09:04.000]  因爲每件事情都在他的掌控之下
[00:09:04.000 --> 00:09:07.000]  他知道以色列人會悖逆
[00:09:07.000 --> 00:09:10.000]  他知道摩西會說情
[00:09:10.000 --> 00:09:13.000]  他知道撒達摩格會背叛他
[00:09:13.000 --> 00:09:18.000]  他知道世界上會有許許多多的事情發生
[00:09:18.000 --> 00:09:23.000]  每件事情都在他的掌控之下
[00:09:23.000 --> 00:09:26.000]  所以以福所書一章十一節
[00:09:26.000 --> 00:09:28.000]  他說情
[00:09:28.000 --> 00:09:34.000]  也是那位隨己欲行做萬事的
[00:09:34.000 --> 00:09:37.000]  照着他旨意所預定的
[00:09:37.000 --> 00:09:40.000]  這保羅的意思是說
[00:09:40.000 --> 00:09:43.000]  我們跟隨這位神
[00:09:43.000 --> 00:09:45.000]  他是隨己欲行的
[00:09:45.000 --> 00:09:48.000]  萬事都是照着他預定的
[00:09:48.000 --> 00:09:51.000]  甚至於我們天上的七夜
[00:09:51.000 --> 00:09:53.000]  都是他賜給我們的
[00:09:53.000 --> 00:09:58.000]  那麼我們就無需努力就逆來順受嗎
[00:09:58.000 --> 00:09:59.000]  倒也不是
[00:09:59.000 --> 00:10:01.000]  怎麼說呢
[00:10:01.000 --> 00:10:09.000]  因爲我們可以來學習如何明白神的旨意
[00:10:09.000 --> 00:10:12.000]  神的旨意是不能夠變更的
[00:10:12.000 --> 00:10:16.000]  他如果變更的也是他預定好的
[00:10:16.000 --> 00:10:19.000]  那麼我們如何明白神的旨意呢
[00:10:19.000 --> 00:10:27.000]  當然我們很清楚的知道就是讀經禱告服事跟奉獻等等
[00:10:27.000 --> 00:10:31.000]  當然讀經包括行道
[00:10:31.000 --> 00:10:34.000]  讀經是讀神的話
[00:10:34.000 --> 00:10:37.000]  那麼行道就是要把它做出來
[00:10:37.000 --> 00:10:40.000]  我們不要只讀經不會做事
[00:10:40.000 --> 00:10:44.000]  那麼禱告就是向神來呼求
[00:10:44.000 --> 00:10:48.000]  其實讀經是神跟人說話
[00:10:48.000 --> 00:10:51.000]  禱告是人跟神說話
[00:10:51.000 --> 00:10:54.000]  但是您知道嗎
[00:10:54.000 --> 00:10:59.000]  聖經是什麼時候開始有的
[00:10:59.000 --> 00:11:08.000]  舊約大概是祖前二到七個世紀開始成書的
[00:11:08.000 --> 00:11:15.000]  新約是在祖後一到兩個世紀開始成書的
[00:11:15.000 --> 00:11:16.000]  開始寫的
[00:11:16.000 --> 00:11:18.000]  但是真正成書的時候
[00:11:18.000 --> 00:11:22.000]  比如說是我們讀的和和本是什麼時候啊
[00:11:22.000 --> 00:11:25.000]  1919年纔出來的
[00:11:25.000 --> 00:11:27.000]  幾乎是二十世紀纔出來的
[00:11:27.000 --> 00:11:28.000]  是不是
[00:11:28.000 --> 00:11:30.000]  所以你就知道了
[00:11:30.000 --> 00:11:34.000]  其實我們講讀經呢
[00:11:34.000 --> 00:11:39.000]  這些古聖先賢沒有經可讀的
[00:11:39.000 --> 00:11:40.000]  是不是
[00:11:40.000 --> 00:11:45.000]  那他們憑什麼知道神的意思啊
[00:11:45.000 --> 00:11:47.000]  禱告
[00:11:47.000 --> 00:11:49.000]  先知在禱告中
[00:11:49.000 --> 00:11:52.000]  所以禱告其實也就雙向
[00:11:52.000 --> 00:11:54.000]  我們不要誤會禱告是單向
[00:11:54.000 --> 00:11:59.000]  啊神啊我要這個神我要那個神求你原諒我拜拜阿們
[00:11:59.000 --> 00:12:01.000]  禱告也是雙向
[00:12:01.000 --> 00:12:04.000]  尤其是這些沒有讀過聖經的人
[00:12:04.000 --> 00:12:07.000]  他們就是在禱告中領受
[00:12:07.000 --> 00:12:12.000]  或者從大自然間領受神的啓示等等
[00:12:12.000 --> 00:12:14.000]  各式各樣的方法
[00:12:14.000 --> 00:12:16.000]  但是不管怎麼樣
[00:12:16.000 --> 00:12:20.000]  讀經與禱告呢是最有果孝明白神的旨意的
[00:12:20.000 --> 00:12:22.000]  是不是
[00:12:22.000 --> 00:12:26.000]  那麼趙庸基他有寫一本書叫做
[00:12:26.000 --> 00:12:29.000]  我就是這樣服事
[00:12:29.000 --> 00:12:31.000]  他說他是怎麼服事呢
[00:12:31.000 --> 00:12:37.000]  他說我禱告我順服我禱告我順服我禱告我順服我禱告我順服
[00:12:37.000 --> 00:12:39.000]  他的一生就是這樣
[00:12:39.000 --> 00:12:41.000]  他就是這樣服事的
[00:12:41.000 --> 00:12:43.000]  我禱告我順服
[00:12:43.000 --> 00:12:45.000]  所以禱告非常重要
[00:12:45.000 --> 00:12:47.000]  是不是
[00:12:47.000 --> 00:12:49.000]  當然了讀經也很重要
[00:12:49.000 --> 00:12:50.000]  服事也很重要
[00:12:50.000 --> 00:12:52.000]  奉獻就是獻祭
[00:12:52.000 --> 00:12:56.000]  比如講說獻獻之父亞伯拉罕
[00:12:56.000 --> 00:12:58.000]  他唯命是從
[00:12:58.000 --> 00:13:03.000]  他是每每到一個地方就竹談獻祭禱告
[00:13:03.000 --> 00:13:04.000]  是不是
[00:13:04.000 --> 00:13:06.000]  所以神怎麼樣
[00:13:06.000 --> 00:13:08.000]  祝福他
[00:13:08.000 --> 00:13:14.000]  神要毀滅索多馬俄羅馬還會來找亞伯拉罕商量一下
[00:13:14.000 --> 00:13:15.000]  是不是
[00:13:15.000 --> 00:13:18.000]  所以你能夠像亞伯拉罕這樣子的話
[00:13:18.000 --> 00:13:19.000]  你知道神的意思
[00:13:19.000 --> 00:13:21.000]  你知道神的旨意的
[00:13:21.000 --> 00:13:22.000]  不是嗎
[00:13:22.000 --> 00:13:27.000]  我們講說的這個大衛是和神心意的
[00:13:27.000 --> 00:13:28.000]  是不是
[00:13:28.000 --> 00:13:30.000]  大衛他敬畏神
[00:13:30.000 --> 00:13:32.000]  他謹守啊
[00:13:32.000 --> 00:13:34.000]  他跟隨神啊
[00:13:34.000 --> 00:13:37.000]  他甚至說我一生一世必有恩惠慈愛
[00:13:37.000 --> 00:13:38.000]  隨着我
[00:13:38.000 --> 00:13:43.000]  我且要住在耶和華的殿中直到永遠
[00:13:43.000 --> 00:13:46.000]  他是天天在神的面前啊
[00:13:46.000 --> 00:13:48.000]  你說神不疼他
[00:13:48.000 --> 00:13:50.000]  神不跟他講話
[00:13:50.000 --> 00:13:52.000]  跟誰講話呢
[00:13:52.000 --> 00:13:53.000]  是不是
[00:13:53.000 --> 00:13:56.000]  我跟你確實也有可能感謝神
[00:13:56.000 --> 00:13:59.000]  這樣子我們就明白神的旨意了
[00:13:59.000 --> 00:14:01.000]  你知道嗎
[00:14:01.000 --> 00:14:02.000]  哎呀
[00:14:02.000 --> 00:14:05.000]  你說趙用基禱告多久啊
[00:14:05.000 --> 00:14:08.000]  趙用基那個禱告啊
[00:14:08.000 --> 00:14:11.000]  這真不是一般人能夠禱告的
[00:14:11.000 --> 00:14:12.000]  你知道嗎
[00:14:12.000 --> 00:14:16.000]  先講讀經我們讀的是神的話語
[00:14:16.000 --> 00:14:18.000]  神的話語就是神的旨意了
[00:14:18.000 --> 00:14:19.000]  是不是
[00:14:19.000 --> 00:14:23.000]  因爲你去讀經你是讀安慰鼓勵勸勉造就的話
[00:14:23.000 --> 00:14:24.000]  是不是
[00:14:24.000 --> 00:14:25.000]  還有裏面有神的應許
[00:14:25.000 --> 00:14:26.000]  神的祝福
[00:14:26.000 --> 00:14:27.000]  神的移命
[00:14:27.000 --> 00:14:28.000]  神的保守
[00:14:28.000 --> 00:14:29.000]  神的奧祕
[00:14:29.000 --> 00:14:30.000]  神的律例
[00:14:30.000 --> 00:14:32.000]  典章法度命令等等
[00:14:32.000 --> 00:14:34.000]  都是都在聖經上面
[00:14:34.000 --> 00:14:35.000]  所以你讀聖經的話
[00:14:35.000 --> 00:14:38.000]  你就知道神的意思了
[00:14:38.000 --> 00:14:40.000]  所以我有的時候講說
[00:14:40.000 --> 00:14:42.000]  你要明白這個主義
[00:14:42.000 --> 00:14:44.000]  這個意思是不是來自神的呢
[00:14:44.000 --> 00:14:47.000]  你去看有沒有違背聖經
[00:14:47.000 --> 00:14:51.000]  因爲聖經上面已經一般都講好了
[00:14:51.000 --> 00:14:54.000]  當然我常常喜歡講有所謂叫一般性
[00:14:54.000 --> 00:14:56.000]  有所謂很特殊性的
[00:14:56.000 --> 00:14:57.000]  譬如講說
[00:14:57.000 --> 00:14:59.000]  神說我要祝福你
[00:14:59.000 --> 00:15:02.000]  所以這是一般性的神祝福人
[00:15:02.000 --> 00:15:03.000]  沒有問題的
[00:15:03.000 --> 00:15:04.000]  現在問題是
[00:15:04.000 --> 00:15:07.000]  那神爲什麼我就沒有得到祝福呢
[00:15:07.000 --> 00:15:08.000]  哎呀
[00:15:08.000 --> 00:15:10.000]  你跑出了神的祝福了
[00:15:10.000 --> 00:15:11.000]  是不是
[00:15:11.000 --> 00:15:12.000]  你偏行己路了
[00:15:12.000 --> 00:15:13.000]  阿雷諾亞
[00:15:13.000 --> 00:15:15.000]  你違背了神的旨意了
[00:15:15.000 --> 00:15:16.000]  你
[00:15:16.000 --> 00:15:18.000]  神還要管教你了
[00:15:18.000 --> 00:15:19.000]  是不是
[00:15:19.000 --> 00:15:22.000]  或者說你偏行己路跟隨了撒旦
[00:15:22.000 --> 00:15:25.000]  你怎麼可能能受到神的祝福呢
[00:15:25.000 --> 00:15:27.000]  神還要想辦法挽回你呢
[00:15:27.000 --> 00:15:28.000]  是不是
[00:15:28.000 --> 00:15:32.000]  所以這都是我們要讀神的話語
[00:15:32.000 --> 00:15:34.000]  才能夠明白他的旨意
[00:15:34.000 --> 00:15:36.000]  趙庸基他說
[00:15:36.000 --> 00:15:39.000]  他每天早上早起
[00:15:39.000 --> 00:15:41.000]  禱告一個小時
[00:15:41.000 --> 00:15:43.000]  中午喫完飯
[00:15:43.000 --> 00:15:45.000]  禱告一個小時
[00:15:45.000 --> 00:15:46.000]  晚上睡前
[00:15:46.000 --> 00:15:49.000]  再禱告一個小時
[00:15:49.000 --> 00:15:51.000]  您知道嗎
[00:15:51.000 --> 00:15:54.000]  他一天三個小時禱告
[00:15:54.000 --> 00:15:55.000]  難怪
[00:15:55.000 --> 00:15:59.000]  人家的那個教會將近一百萬人了
[00:15:59.000 --> 00:16:02.000]  全世界最大的教會
[00:16:02.000 --> 00:16:03.000]  阿雷諾亞
[00:16:03.000 --> 00:16:04.000]  是的
[00:16:04.000 --> 00:16:06.000]  他就是這樣子的服事
[00:16:06.000 --> 00:16:08.000]  就是靠着禱告
[00:16:08.000 --> 00:16:09.000]  是不是
[00:16:09.000 --> 00:16:10.000]  禱告完
[00:16:10.000 --> 00:16:11.000]  神跟他講什麼
[00:16:11.000 --> 00:16:13.000]  他就照着去做
[00:16:13.000 --> 00:16:15.000]  然後再禱告
[00:16:15.000 --> 00:16:16.000]  聖福
[00:16:16.000 --> 00:16:17.000]  再禱告聖福
[00:16:17.000 --> 00:16:19.000]  再禱告聖福
[00:16:19.000 --> 00:16:21.000]  一路走在神的旨意當中
[00:16:21.000 --> 00:16:22.000]  是不是
[00:16:22.000 --> 00:16:23.000]  我們禱告
[00:16:23.000 --> 00:16:25.000]  我們讀經
[00:16:25.000 --> 00:16:26.000]  神的旨意說
[00:16:26.000 --> 00:16:28.000]  不可停止聚會
[00:16:28.000 --> 00:16:29.000]  所以
[00:16:29.000 --> 00:16:31.000]  我們要不要聖福啊
[00:16:31.000 --> 00:16:32.000]  要
[00:16:32.000 --> 00:16:35.000]  神說你們要奉獻
[00:16:35.000 --> 00:16:37.000]  在古時候叫做獻祭
[00:16:37.000 --> 00:16:39.000]  要不要遵守啊
[00:16:39.000 --> 00:16:40.000]  要
[00:16:40.000 --> 00:16:42.000]  這都是神的旨意
[00:16:42.000 --> 00:16:44.000]  神的命令
[00:16:44.000 --> 00:16:46.000]  趙庸記說
[00:16:46.000 --> 00:16:49.000]  禱告是復興之火
[00:16:49.000 --> 00:16:50.000]  你如果不禱告
[00:16:50.000 --> 00:16:52.000]  你不可能有復興的
[00:16:52.000 --> 00:16:56.000]  他說禱告是服事的根基啊
[00:16:56.000 --> 00:16:58.000]  他說你服事教會
[00:16:58.000 --> 00:16:59.000]  你服事人啊
[00:16:59.000 --> 00:17:03.000]  一定要先從服事神開始
[00:17:03.000 --> 00:17:06.000]  服事神最重要就是禱告
[00:17:06.000 --> 00:17:07.000]  到神的面前
[00:17:07.000 --> 00:17:09.000]  在祂的面前
[00:17:09.000 --> 00:17:11.000]  向祂請心圖意
[00:17:11.000 --> 00:17:13.000]  叫祂阿爸
[00:17:13.000 --> 00:17:14.000]  像陳彥說
[00:17:14.000 --> 00:17:16.000]  阿爸你早
[00:17:16.000 --> 00:17:17.000]  哈雷勒亞
[00:17:17.000 --> 00:17:18.000]  讚美神
[00:17:18.000 --> 00:17:19.000]  你會聽到神跟你說
[00:17:19.000 --> 00:17:21.000]  陳彥你早
[00:17:21.000 --> 00:17:23.000]  哈雷勒亞
[00:17:23.000 --> 00:17:28.000]  禱告是得恩高的途徑
[00:17:28.000 --> 00:17:31.000]  許多人就是在禱告中被聖靈充滿
[00:17:31.000 --> 00:17:34.000]  恩高高摩他
[00:17:34.000 --> 00:17:37.000]  禱告可以打破一切的捆綁
[00:17:37.000 --> 00:17:39.000]  你懂嗎
[00:17:39.000 --> 00:17:41.000]  有的時候我們心裏面
[00:17:41.000 --> 00:17:43.000]  很難過
[00:17:43.000 --> 00:17:44.000]  我有的時候心裏面
[00:17:44.000 --> 00:17:46.000]  有一些過不去
[00:17:46.000 --> 00:17:47.000]  好像捆綁一樣
[00:17:47.000 --> 00:17:50.000]  結果禱告會禱告完了
[00:17:50.000 --> 00:17:53.000]  整個人釋放釋懷了
[00:17:53.000 --> 00:17:56.000]  捆綁打破了打開了
[00:17:56.000 --> 00:17:58.000]  禱告能夠堵住破口
[00:17:58.000 --> 00:18:00.000]  哈雷勒亞
[00:18:00.000 --> 00:18:01.000]  你在禱告中
[00:18:01.000 --> 00:18:04.000]  你會發現哪裏有破口
[00:18:04.000 --> 00:18:05.000]  你在禱告中
[00:18:05.000 --> 00:18:08.000]  求神來爲你來堵住破口
[00:18:08.000 --> 00:18:13.000]  禱告還可以讓我們帶下神蹟
[00:18:13.000 --> 00:18:15.000]  每一個神蹟
[00:18:15.000 --> 00:18:18.000]  都是禱告爲背景的
[00:18:18.000 --> 00:18:20.000]  是不是
[00:18:20.000 --> 00:18:22.000]  這個
[00:18:22.000 --> 00:18:23.000]  閆麗敏先知說
[00:18:23.000 --> 00:18:28.000]  選民被辱滿了七十年要回歸
[00:18:28.000 --> 00:18:31.000]  但因李先知看到這個地方
[00:18:31.000 --> 00:18:34.000]  他就披麻木灰進士禱告
[00:18:34.000 --> 00:18:35.000]  是不是
[00:18:35.000 --> 00:18:37.000]  結果事情就發生
[00:18:37.000 --> 00:18:40.000]  所以每一個神蹟
[00:18:40.000 --> 00:18:42.000]  每一個復興
[00:18:42.000 --> 00:18:44.000]  都是帶下
[00:18:44.000 --> 00:18:47.000]  都是禱告出來的
[00:18:47.000 --> 00:18:50.000]  阿根廷的大復興
[00:18:50.000 --> 00:18:52.000]  那個時候阿根廷的國王
[00:18:52.000 --> 00:18:53.000]  叫做Peron
[00:18:53.000 --> 00:18:56.000]  他的王后叫做
[00:18:56.000 --> 00:18:59.000]  那個Jessica
[00:18:59.000 --> 00:19:01.000]  耶喜別一樣的
[00:19:01.000 --> 00:19:03.000]  不是叫耶喜別
[00:19:03.000 --> 00:19:07.000]  那個叫什麼名字
[00:19:07.000 --> 00:19:10.000]  很好聽的一個名字
[00:19:10.000 --> 00:19:13.000]  就是勞米勒還有另外一個牧師
[00:19:13.000 --> 00:19:15.000]  他們聽到神呼召
