
[00:00:00.000 --> 00:00:04.840]  今天講到的題目是「他離我們國人不遠」
[00:04:50.160 --> 00:04:53.000]  就是他們的人口那麼多
[00:04:53.000 --> 00:04:54.760]  即是有些學者說
[00:04:54.760 --> 00:04:58.840]  其實在雅典裡面要找一個神
[00:04:58.840 --> 00:05:01.160]  是比找一個人容易得多
[00:05:01.160 --> 00:05:07.680]  可想而知當時他們是多麼敬拜這些偶像
[00:05:08.600 --> 00:05:14.600]  保羅見到他們拜一個神
[00:05:14.600 --> 00:05:15.960]  叫做「未識之神」
[00:05:15.960 --> 00:05:17.360]  所以很有智慧
[00:05:17.360 --> 00:05:21.360]  立即拿了這一點成為他所說的一次入點
[00:05:21.360 --> 00:05:25.120]  就說「你們未識之神,我認識」
[00:05:25.120 --> 00:05:27.840]  這就是聖經所說的神
[00:05:27.840 --> 00:05:32.960]  保羅在二十三節中的中文聖經
[00:05:32.960 --> 00:05:34.720]  沒有翻譯到有一個意思
[00:05:34.720 --> 00:05:36.880]  在原文上有
[00:05:37.240 --> 00:05:40.200]  保羅說「這一位神」
[00:05:40.200 --> 00:05:41.200]  特別強調
[00:05:41.200 --> 00:05:45.600]  「你們所敬拜的不認識的神是這一位神」
[00:05:45.600 --> 00:05:47.440]  我現在就介紹給你認識
[00:05:47.440 --> 00:05:51.000]  在聖經裡面很強調「獨一真神」
[00:05:51.000 --> 00:05:54.720]  這是聖經裡面很重要的神學
[00:05:54.720 --> 00:05:56.480]  但對雅典人來說不是
[00:05:56.480 --> 00:06:02.040]  因為他們所敬拜的神有雷神 有愛神 有風神 有什麼神
[00:06:02.040 --> 00:06:04.000]  有很多不同的神
[00:06:05.480 --> 00:06:09.840]  但保羅說「不是,這個世界只有獨一真神」
[00:06:09.840 --> 00:06:13.960]  但對雅典人來說這是一個很陌生的概念
[00:06:13.960 --> 00:06:16.840]  他們從小到大都不覺得這個神只有一個
[00:06:16.840 --> 00:06:18.080]  應該有很多很多個
[00:06:18.080 --> 00:06:20.600]  所以保羅繼續解釋
[00:06:20.600 --> 00:06:22.120]  二十四到二十五節
[00:06:22.120 --> 00:06:25.240]  他說「創造宇宙和其中萬物的神
[00:06:25.240 --> 00:06:26.480]  既是天地的主
[00:06:26.480 --> 00:06:28.440]  就不著人手所造的殿
[00:06:28.440 --> 00:06:30.560]  也不用人手服侍
[00:06:30.560 --> 00:06:31.880]  好象缺少什麼
[00:06:31.920 --> 00:06:36.120]  自己倒將生命氣息萬物賜給萬人」
[00:06:36.120 --> 00:06:40.520]  在這裡保羅用了兩點來解釋神的獨一誠
[00:06:40.520 --> 00:06:43.520]  第一就是神是創造宇宙萬有的
[00:06:43.520 --> 00:06:46.560]  第二就是天地的主
[00:06:46.560 --> 00:06:50.960]  聖經說這個世界萬物都是由神創造的
[00:06:50.960 --> 00:06:55.560]  這個世界萬物是由神創造
[00:06:55.560 --> 00:06:59.400]  當然這個世界是屬於這位神
[00:06:59.840 --> 00:07:03.240]  所以這位神都是這個世界的主
[00:07:03.240 --> 00:07:08.520]  其實保羅暗示你們雅典人建造這麼多神廟
[00:07:08.520 --> 00:07:09.560]  其實沒什麼用
[00:07:09.560 --> 00:07:11.040]  是沒什麼意義的
[00:07:11.040 --> 00:07:13.520]  因為真正的神
[00:07:13.520 --> 00:07:14.440]  怎樣
[00:07:14.440 --> 00:07:19.600]  他不會給一個廟一個地方去局限的
[00:07:19.600 --> 00:07:22.160]  真正的神是全能的
[00:07:22.160 --> 00:07:26.280]  還有真正的神是擁有這個世界
[00:07:26.280 --> 00:07:29.440]  他不需要我們給什麼
[00:07:29.840 --> 00:07:35.720]  甚至乎這個神更加會主動賜予恩惠給我們
[00:07:35.720 --> 00:07:36.560]  包括什麼
[00:07:36.560 --> 00:07:39.640]  生命氣息萬物全部都給我們
[00:07:39.640 --> 00:07:41.960]  這些是一份恩典
[00:07:41.960 --> 00:07:44.400]  是神無條件白白給我們的
[00:07:44.400 --> 00:07:47.520]  即是說神不單止給那些信他的人
[00:07:47.520 --> 00:07:48.920]  連不信他的人
[00:07:48.920 --> 00:07:51.080]  這些全部都會給他
[00:07:51.080 --> 00:07:55.680]  所以保羅只是用了這裡簡單的兩節經文
[00:07:55.680 --> 00:07:58.320]  已經帶出了聖經一個很重要的概念
[00:07:58.800 --> 00:08:00.040]  神的創造
[00:08:00.040 --> 00:08:02.320]  還有另外就是神的慈愛
[00:08:02.320 --> 00:08:05.680]  可能有些人聽到這裡會覺得
[00:08:05.680 --> 00:08:08.280]  牧師你繼續說神的慈愛
[00:08:08.280 --> 00:08:09.760]  神的能力
[00:08:09.760 --> 00:08:10.520]  神的創造
[00:08:10.520 --> 00:08:13.080]  你講到神好像很厲害
[00:08:13.080 --> 00:08:14.080]  都沒用
[00:08:14.080 --> 00:08:17.240]  跟我們今天的生活好像沒什麼關係
[00:08:17.240 --> 00:08:18.560]  沒錯
[00:08:18.560 --> 00:08:20.240]  如果保羅繼續在說
[00:08:20.240 --> 00:08:22.000]  神有多厲害
[00:08:22.000 --> 00:08:23.520]  跟他們一點關係都沒有
[00:08:23.520 --> 00:08:25.680]  那些雅典人就會繼續聽
[00:08:25.680 --> 00:08:27.440]  就是那些啪啦啪啦啪啦
[00:08:27.600 --> 00:08:29.000]  那些沒意義的話
[00:08:29.000 --> 00:08:31.720]  所以由二十六節開始
[00:08:31.720 --> 00:08:33.400]  保羅就帶出另一個信息
[00:08:33.400 --> 00:08:34.680]  就跟他們說
[00:08:34.680 --> 00:08:38.840]  這個神是跟我們每一個人很有關係的
[00:08:38.840 --> 00:08:40.880]  包括你還沒信他之前
[00:08:40.880 --> 00:08:42.680]  他已經跟你很有關係
[00:08:42.680 --> 00:08:44.200]  這個神離我們不遠了
[00:08:44.200 --> 00:08:46.280]  所以二十六節他說
[00:08:46.280 --> 00:08:50.160]  他從一人做出萬族居住在全地上
[00:08:50.160 --> 00:08:55.480]  而且預先定準他們的年限和所處的疆界
[00:08:55.480 --> 00:08:57.400]  一人的意思就是
[00:08:57.400 --> 00:08:58.440]  第一是亞當
[00:08:58.440 --> 00:09:00.520]  第一個人類亞當
[00:09:00.520 --> 00:09:02.440]  神起初就用亞當
[00:09:02.440 --> 00:09:05.800]  接著又用了亞當的肋骨做夏娃
[00:09:05.800 --> 00:09:10.120]  所以亞當夏娃就是新出來的後裔
[00:09:10.120 --> 00:09:13.480]  就是現在世界上這麼多種人種
[00:09:13.480 --> 00:09:16.040]  亞當夏娃都是我們的祖先
[00:09:16.040 --> 00:09:19.120]  所以全人類都是神所創造的
[00:09:19.120 --> 00:09:21.200]  我們都有共同的祖先
[00:09:21.200 --> 00:09:23.080]  而最重要的就是
[00:09:23.080 --> 00:09:25.640]  神不只是創造了人類
[00:09:26.400 --> 00:09:28.280]  不是說不理會你們
[00:09:28.280 --> 00:09:29.560]  任由你們自生自滅
[00:09:29.560 --> 00:09:31.960]  這裡告訴我們
[00:09:31.960 --> 00:09:37.720]  神更為我們定準了年限和所處的疆界
[00:09:37.720 --> 00:09:41.800]  年限和疆界是什麼意思呢
[00:09:41.800 --> 00:09:44.920]  其實年限的原文就是時間
[00:09:44.920 --> 00:09:47.600]  而疆界的意思就是界線
[00:09:47.600 --> 00:09:49.320]  時間和界線
[00:09:49.320 --> 00:09:54.240]  即是說神已經在我們人生做了一個很好的規劃
[00:09:54.840 --> 00:09:57.960]  不是說我們每一個決定
[00:09:57.960 --> 00:09:59.760]  每一個微細的事情
[00:09:59.760 --> 00:10:01.000]  神都已經定準了
[00:10:01.000 --> 00:10:03.160]  例如今早你吃什麼早餐
[00:10:03.160 --> 00:10:04.280]  今天你穿什麼衣服
[00:10:04.280 --> 00:10:05.200]  神都已經定了
[00:10:05.200 --> 00:10:06.040]  不是
[00:10:06.040 --> 00:10:10.320]  而是神已經安排了我們什麼時候來到這個世界
[00:10:10.320 --> 00:10:13.600]  神安排了我們什麼時候到哪裡生活
[00:10:13.600 --> 00:10:15.080]  就好像在座當中
[00:10:15.080 --> 00:10:18.840]  我相信你們應該不是太多人在澳洲出生
[00:10:18.840 --> 00:10:19.760]  是不是
[00:10:19.760 --> 00:10:21.120]  你們應該很多都是
[00:10:21.120 --> 00:10:23.600]  好像我這樣移民來到澳洲
[00:10:24.400 --> 00:10:26.400]  為什麼你們在這個時代出生
[00:10:26.400 --> 00:10:29.240]  為什麼你們會來到澳洲
[00:10:29.240 --> 00:10:33.880]  就是因為這個都是神一早的安排
[00:10:33.880 --> 00:10:35.000]  都不是偶然
[00:10:35.000 --> 00:10:36.480]  好了
[00:10:36.480 --> 00:10:37.200]  去到二十七節
[00:10:37.200 --> 00:10:39.120]  這節很重要
[00:10:39.120 --> 00:10:40.160]  第一節請你們記住
[00:10:40.160 --> 00:10:41.760]  這節是非常重要的
[00:10:41.760 --> 00:10:42.840]  這裡說什麼
[00:10:42.840 --> 00:10:45.000]  為要使他們尋求神
[00:10:45.000 --> 00:10:47.200]  或者可以揣摩而找到他
[00:10:47.200 --> 00:10:49.440]  其實他離我們國人不遠
[00:10:51.080 --> 00:10:56.000]  神叫我們在這個時代出生
[00:10:56.000 --> 00:10:58.600]  神甚至帶領我們來到澳洲
[00:10:58.600 --> 00:11:00.360]  那個目的是什麼
[00:11:00.360 --> 00:11:05.280]  就是二十七節裡面說的
[00:11:05.280 --> 00:11:08.960]  神要我們去尋求他
[00:11:08.960 --> 00:11:11.560]  神要我們去找他
[00:11:11.560 --> 00:11:15.400]  原來神在我們生命裡面安排了這麼多東西
[00:11:15.400 --> 00:11:18.640]  就是要我們和他恢復關係
[00:11:19.360 --> 00:11:23.240]  這個關係不像當時亞甸人和那些神明一樣
[00:11:23.240 --> 00:11:24.600]  那些叫做利益的關係
[00:11:24.600 --> 00:11:29.560]  因為如果這些神明給了他們一些求的東西
[00:11:29.560 --> 00:11:32.840]  那亞甸人就去同憲
[00:11:32.840 --> 00:11:33.280]  是不是
[00:11:33.280 --> 00:11:35.440]  但是神不是這種關係
[00:11:35.440 --> 00:11:37.360]  因為說了神什麼都有的
[00:11:37.360 --> 00:11:39.000]  他不需要我們去供奉的
[00:11:39.000 --> 00:11:41.960]  他反而想給我們更多東西
[00:11:41.960 --> 00:11:45.160]  想和我們建立一個親密的關係
[00:11:45.160 --> 00:11:46.520]  他想住在我們裡面
[00:11:46.520 --> 00:11:47.760]  和我們一起
[00:11:48.280 --> 00:11:53.040]  這個就是神給我們每一個人的邀請
[00:11:53.040 --> 00:11:54.360]  頂節目
[00:11:54.360 --> 00:11:58.400]  我不知道你聽到這麼偉大的邀請的時候
[00:11:58.400 --> 00:11:59.760]  你心裡面有什麼反應
[00:11:59.760 --> 00:12:02.960]  我就是很感恩
[00:12:02.960 --> 00:12:05.040]  我是很開心
[00:12:05.040 --> 00:12:06.840]  我們算得了什麼
[00:12:06.840 --> 00:12:07.240]  是不是
[00:12:07.240 --> 00:12:11.560]  無論你今天擁有多少的財產
[00:12:11.560 --> 00:12:13.280]  你做了什麼職位
[00:12:13.280 --> 00:12:15.320]  你人生過去有什麼成就
[00:12:15.320 --> 00:12:17.240]  相比這麼偉大的神
[00:12:17.240 --> 00:12:18.480]  我們算得了什麼
[00:12:18.480 --> 00:12:20.960]  但是這個這麼偉大的神竟然說
[00:12:20.960 --> 00:12:22.160]  你來吧
[00:12:22.160 --> 00:12:23.480]  你來吧
[00:12:23.480 --> 00:12:27.200]  我想和你建立一個很親密的關係
[00:12:27.200 --> 00:12:28.880]  所以我看到這裡真的很感動
[00:12:28.880 --> 00:12:30.480]  我想起我自己信主的經歷
[00:12:30.480 --> 00:12:35.720]  我自己不是在一個基督教家庭長大的
[00:12:35.720 --> 00:12:38.080]  但是我很小的時候
[00:12:38.080 --> 00:12:41.160]  已經有一個信耶穌的概念
[00:12:41.160 --> 00:12:42.680]  那時候沒有人和我決志祈禱
[00:12:42.680 --> 00:12:43.840]  所以不知道什麼是決志
[00:12:44.520 --> 00:12:47.360]  我小時候就住在這個地方
[00:12:47.360 --> 00:12:48.000]  安置區
[00:12:48.000 --> 00:12:50.560]  大家知道什麼是安置區嗎
[00:12:50.560 --> 00:12:52.680]  今天已經沒有安置區了
[00:12:52.680 --> 00:12:55.720]  當時我住的安置區是在沙田
[00:12:55.720 --> 00:12:57.600]  就是現在威爾斯的旁邊
[00:12:57.600 --> 00:13:02.680]  現在就改了好像居屋一樣
[00:13:02.680 --> 00:13:06.000]  我記得以前住在安置區是非常頑皮的
[00:13:06.000 --> 00:13:07.160]  頑皮到怎樣
[00:13:07.160 --> 00:13:11.800]  整天晚上都玩到三更半夜就先回家
[00:13:11.800 --> 00:13:13.400]  我玩到很頑皮的時候
[00:13:13.400 --> 00:13:14.280]  我媽媽是很好的
[00:13:14.280 --> 00:13:16.040]  她預備了宵夜給我吃
[00:13:16.040 --> 00:13:17.640]  這個宵夜是每次都一樣的
[00:13:17.640 --> 00:13:18.760]  知道是什麼嗎
[00:13:18.760 --> 00:13:20.600]  就是藤條燜豬肉
[00:13:20.600 --> 00:13:22.040]  大家有沒有吃過這個宵夜
[00:13:22.040 --> 00:13:23.800]  或者給過你的兒子吃
[00:13:23.800 --> 00:13:25.080]  現在在澳洲就不行了
[00:13:25.080 --> 00:13:27.000]  每天都吃
[00:13:27.000 --> 00:13:29.760]  我記得有一次又玩得很厲害
[00:13:29.760 --> 00:13:30.920]  我不知道會不會死
[00:13:30.920 --> 00:13:34.000]  朋友們都走了
[00:13:34.000 --> 00:13:36.360]  我記得當時有一個球場
[00:13:36.360 --> 00:13:38.400]  球場附近有一些搖搖板
[00:13:38.400 --> 00:13:40.640]  不知道為什麼就在那搖搖板裡面
[00:13:40.640 --> 00:13:42.200]  我就躺在上面
[00:13:42.200 --> 00:13:43.000]  自己一個人
[00:13:43.000 --> 00:13:45.680]  然後躺在上面就看著那些星星
[00:13:45.680 --> 00:13:48.120]  當時晚上有很多星星
[00:13:48.120 --> 00:13:49.120]  然後我就想
[00:13:49.120 --> 00:13:53.560]  如果這世界有一個神去做這些這麼美的事
[00:13:53.560 --> 00:13:56.480]  我都很想去認識這個神
[00:13:56.480 --> 00:14:01.320]  當時安置區其實是很複雜的環境
[00:14:01.320 --> 00:14:02.760]  很多黑社會等等
[00:14:02.760 --> 00:14:04.160]  經常打架那些經常都有
[00:14:04.160 --> 00:14:07.040]  但是不知道為什麼就有一個傳教士
[00:14:07.040 --> 00:14:10.760]  專門在這些品流複雜的地方傳教
[00:14:10.760 --> 00:14:12.840]  我的樣子我已經不記得是什麼樣子
[00:14:12.840 --> 00:14:14.680]  是不是西人我都不太記得
[00:14:14.680 --> 00:14:17.720]  但是我印象深刻就是他拿著那些油燈
[00:14:17.720 --> 00:14:19.800]  然後有個大字報
[00:14:19.800 --> 00:14:20.840]  就好像後面那麼大
[00:14:20.840 --> 00:14:22.320]  當然不誇張那麼大
[00:14:22.320 --> 00:14:26.400]  如果去廟街就會有這樣的場景
[00:14:26.400 --> 00:14:29.560]  在大字報上寫上一些經文
[00:14:29.560 --> 00:14:32.560]  我們一班小朋友就會圍著村
[00:14:32.560 --> 00:14:35.520]  聽傳教士在講聖經
[00:14:35.520 --> 00:14:38.520]  其實他講的聖經我基本上是完全不記得
[00:14:38.520 --> 00:14:41.440]  但是他有一首歌我現在仍然記得
[00:14:41.440 --> 00:14:42.760]  他教我這首歌
[00:14:42.760 --> 00:14:45.200]  這首歌叫《神愛世人》
[00:14:45.200 --> 00:14:47.720]  近來有一首流行曲也叫《神愛世人》
[00:14:47.720 --> 00:14:48.920]  不知道大家知不知道
[00:14:48.920 --> 00:14:51.760]  但是不是那一首流行曲
[00:14:51.760 --> 00:14:55.040]  這個《神愛世人》其實就很簡單
[00:14:55.040 --> 00:14:57.760]  就是用了《約翰福音》三章十六節
[00:14:57.760 --> 00:15:02.200]  這個裡面的經文成為這個歌的歌詞
[00:15:02.200 --> 00:15:03.520]  他說神愛世人
[00:15:03.520 --> 00:15:06.480]  甚至將他的獨生子子給他們
[00:15:06.480 --> 00:15:10.400]  叫一切信他的不至滅亡 反得永生
[00:15:10.400 --> 00:15:12.360]  那時候我很小的小學
[00:15:12.360 --> 00:15:14.480]  其實不太明白他裡面講什麼
[00:15:14.480 --> 00:15:17.560]  但是傳教士講的是耶穌
[00:15:17.560 --> 00:15:19.280]  我聽到的時候就覺得很溫暖
[00:15:19.280 --> 00:15:21.720]  因為我媽媽那時候也有拜那些偶像
[00:15:21.720 --> 00:15:23.560]  土地公公等等
[00:15:23.560 --> 00:15:26.560]  我有時候踢球也經常撞到他
[00:15:26.560 --> 00:15:30.200]  他沒有給我這種溫暖
[00:15:30.200 --> 00:15:35.520]  但是神那種愛很強烈
[00:15:35.520 --> 00:15:38.440]  有一本英文的聖經《The Message》
[00:15:38.440 --> 00:15:39.520]  不知道大家有沒有看過
[00:15:39.520 --> 00:15:42.600]  他就這樣翻譯第十七章二十七節
[00:15:42.600 --> 00:15:45.280]  因為《The Message》是英文聖經來的
[00:15:45.280 --> 00:15:46.520]  他沒有中文版
[00:15:46.520 --> 00:15:49.360]  我就找 CheckGBT幫我翻譯
[00:15:49.360 --> 00:15:51.640]  這個 CheckGBT 翻譯成怎樣呢
[00:15:51.640 --> 00:15:52.440]  他說挺好的
[00:15:52.440 --> 00:15:54.400]  他說從無到有
[00:15:54.400 --> 00:15:56.520]  他創造了整個人類
[00:15:56.520 --> 00:16:00.360]  並使地球成為一個適合居住的地方
[00:16:00.360 --> 00:16:04.240]  給了我們充足的時間和空間去尋求神
[00:16:04.240 --> 00:16:06.280]  不是盲目地摸索
[00:16:06.280 --> 00:16:08.720]  而是真實地找到他
[00:16:08.720 --> 00:16:12.120]  他不和我們玩捉迷藏
[00:16:12.120 --> 00:16:13.960]  他並不遙遠
[00:16:13.960 --> 00:16:16.240]  而是親近
[00:16:16.240 --> 00:16:17.960]  《The Message》的翻譯就說
[00:16:17.960 --> 00:16:20.160]  神不是和我們玩 Hi and Sis
[00:16:20.160 --> 00:16:23.040]  不是和我們躲起來玩捉迷藏
[00:16:23.040 --> 00:16:24.760]  不讓我們找到
[00:16:24.760 --> 00:16:26.920]  反而他在我們人生裏面
[00:16:26.920 --> 00:16:29.240]  有很多很多的指引
[00:16:29.240 --> 00:16:30.600]  就是甚麼
[00:16:30.600 --> 00:16:31.320]  他告訴我們
[00:16:31.320 --> 00:16:33.240]  我在你旁邊
[00:16:33.240 --> 00:16:34.200]  我在你旁邊
[00:16:34.200 --> 00:16:36.360]  好像剛才 Paul 的見證也一樣
[00:16:36.360 --> 00:16:38.560]  他從小到大都是在基督教
[00:16:38.560 --> 00:16:39.920]  在家庭長大
[00:16:39.920 --> 00:16:41.360]  其實很多時
[00:16:41.360 --> 00:16:42.480]  很多蛛絲馬跡
[00:16:42.480 --> 00:16:43.280]  神都說
[00:16:43.280 --> 00:16:44.200]  我在你旁邊
[00:16:44.200 --> 00:16:45.760]  我在你旁邊
[00:16:45.760 --> 00:16:48.920]  我希望你來到我裏面
[00:16:48.920 --> 00:16:51.320]  認識我
[00:16:51.320 --> 00:16:54.400]  凡尋求神的就會尋見
[00:16:54.400 --> 00:16:56.560]  但為甚麼在二十七節那裏說
[00:16:56.560 --> 00:17:00.040]  即是人或者可以揣摩而得呢
[00:17:00.040 --> 00:17:00.720]  是否說
[00:17:00.720 --> 00:17:02.960]  其實有些人是找不到神的
[00:17:02.960 --> 00:17:04.920]  即是要看緣分
[00:17:04.920 --> 00:17:06.320]  你和神有緣分
[00:17:06.320 --> 00:17:07.440]  你就找到了
[00:17:07.440 --> 00:17:09.520]  當然不是
[00:17:09.520 --> 00:17:11.560]  其實這裏說揣摩而得
[00:17:11.560 --> 00:17:14.840]  其實神是不斷邀請我們
[00:17:14.840 --> 00:17:18.760]  但我們是否經常注意到神
[00:17:18.760 --> 00:17:22.120]  或者我們是否經常很想去尋找神
[00:17:22.120 --> 00:17:23.280]  當然不是
[00:17:23.280 --> 00:17:24.760]  是否剛才 Paul 的見證
[00:17:24.760 --> 00:17:27.400]  就讓我們知道不是這樣
[00:17:27.400 --> 00:17:28.640]  聖經告訴我們
[00:17:28.640 --> 00:17:30.040]  其實我們人生
[00:17:30.040 --> 00:17:31.840]  如果你已經選擇了不信
[00:17:31.840 --> 00:17:32.800]  其實你已經想著
[00:17:32.800 --> 00:17:34.480]  我有一個不信的概念
[00:17:34.480 --> 00:17:35.800]  譬如你是微信主義的朋友
[00:17:35.800 --> 00:17:37.120]  你有一個不信的概念
[00:17:37.120 --> 00:17:38.160]  我來到這裏
[00:17:38.160 --> 00:17:40.000]  其實不會有得著
[00:17:40.000 --> 00:17:41.840]  另一個或者可能就說
[00:17:41.840 --> 00:17:43.800]  如果你生命有很多的思慮
[00:17:43.800 --> 00:17:46.000]  聖經說你其實想了很多不同的東西
[00:17:46.000 --> 00:17:50.160]  你根本就是沒有空間去容納神的道
[00:17:50.160 --> 00:17:52.640]  這樣你一樣找不到神
[00:17:52.640 --> 00:17:54.400]  不是神不找我們
[00:17:54.400 --> 00:17:56.960]  而是我們有很多東西
[00:17:56.960 --> 00:17:58.880]  去阻礙了去認識神
[00:17:58.880 --> 00:18:02.720]  在這裏我也分享我媽媽的信主的經歷
