
[00:00:00.000 --> 00:00:02.000]  頂姊妹 早晨
[00:02:22.000 --> 00:02:24.000]  三章十節
[00:02:24.000 --> 00:02:26.000]  耶和華多次在夜間
[00:02:26.000 --> 00:02:28.000]  呼喚年幼的撒慕爾
[00:02:28.000 --> 00:02:32.000]  起初他都不知道
[00:02:32.000 --> 00:02:35.000]  後來叫了撒慕爾三次
[00:02:35.000 --> 00:02:37.000]  以利就知道
[00:02:37.000 --> 00:02:41.000]  耶和華和撒慕爾說話
[00:02:41.000 --> 00:02:43.000]  他就叫撒慕爾
[00:02:43.000 --> 00:02:45.000]  你要去回應神
[00:02:45.000 --> 00:02:47.000]  耶和華請說
[00:02:47.000 --> 00:02:52.000]  他的呼召就是在夜間
[00:02:52.000 --> 00:02:54.000]  我想每一個人都不一樣
[00:02:54.000 --> 00:02:56.000]  而我的呼召
[00:02:56.000 --> 00:02:58.000]  神怎樣去呼召
[00:02:58.000 --> 00:03:00.000]  我記得在2000年的時候
[00:03:00.000 --> 00:03:03.000]  有機會去做短孫
[00:03:03.000 --> 00:03:05.000]  去了黎巴嫩去做短孫
[00:03:05.000 --> 00:03:08.000]  那個情景就是
[00:03:08.000 --> 00:03:10.000]  去探訪一班孤兒
[00:03:10.000 --> 00:03:14.000]  我第一次見到這麼多孤兒
[00:03:14.000 --> 00:03:18.000]  我記得那次是派聖誕禮物
[00:03:18.000 --> 00:03:20.000]  你們也有
[00:03:20.000 --> 00:03:22.000]  派聖誕禮物的時候
[00:03:22.000 --> 00:03:27.000]  我看到很多很漂亮的眼睛
[00:03:27.000 --> 00:03:30.000]  那些孩子很漂亮
[00:03:30.000 --> 00:03:32.000]  但那時候我真的不太知道
[00:03:32.000 --> 00:03:33.000]  他們是孤兒
[00:03:33.000 --> 00:03:38.000]  但後來教會的弟兄姊妹和牧仔說
[00:03:38.000 --> 00:03:40.000]  這班是孤兒
[00:03:40.000 --> 00:03:43.000]  神就說你看看他們的眼睛
[00:03:43.000 --> 00:03:45.000]  你看看他們的眼睛
[00:03:45.000 --> 00:03:47.000]  我一看他們的眼睛的時候
[00:03:47.000 --> 00:03:49.000]  我的眼淚就不斷流出來
[00:03:49.000 --> 00:03:52.000]  知道他們是孤兒的時候
[00:03:52.000 --> 00:03:54.000]  我就在哭
[00:03:54.000 --> 00:03:59.000]  我就問神為什麼我會哭得這麼厲害
[00:03:59.000 --> 00:04:02.000]  神就給了我孤兒這兩個字
[00:04:02.000 --> 00:04:04.000]  直到現在
[00:04:04.000 --> 00:04:11.000]  我覺得每一個人聽到呼召真的不一樣
[00:04:11.000 --> 00:04:16.000]  我們要敏銳一點
[00:04:16.000 --> 00:04:20.000]  你真的會聽到神的呼召
[00:04:20.000 --> 00:04:23.000]  我還有一段經文
[00:04:23.000 --> 00:04:49.000]  大家也很熟悉的《約翰一書》一章十九節
[00:04:49.000 --> 00:04:55.000]  我想這段經文可能在聖經裡是一個又簡潔又深刻的一句
[00:04:55.000 --> 00:04:57.000]  我們愛因為神先愛我們
[00:04:57.000 --> 00:05:01.000]  這不是一個命令也不是一個要求
[00:05:01.000 --> 00:05:03.000]  而是一個很自然流露出來的
[00:05:03.000 --> 00:05:07.000]  當你去感受神的愛的時候
[00:05:07.000 --> 00:05:12.000]  你會很自然流露將這份愛出來
[00:05:12.000 --> 00:05:14.000]  為什麼我會這樣說呢
[00:05:14.000 --> 00:05:20.000]  因為我自己很實在經歷了神的愛神的拯救
[00:05:20.000 --> 00:05:25.000]  可能很多人不知道我之前的過去是怎樣
[00:05:25.000 --> 00:05:27.000]  很快地說一點
[00:05:27.000 --> 00:05:29.000]  我以前未信耶穌的時候
[00:05:29.000 --> 00:05:34.000]  我是一個非常抗拒去接受耶穌的人
[00:05:34.000 --> 00:05:36.000]  很抗拒
[00:05:36.000 --> 00:05:39.000]  我記得Chris的妹妹很早信耶穌
[00:05:39.000 --> 00:05:42.000]  她經常跟我傳福音
[00:05:42.000 --> 00:05:45.000]  你再跟我說我就不跟你哥一起了
[00:05:45.000 --> 00:05:47.000]  我覺得她很煩
[00:05:47.000 --> 00:05:50.000]  但我覺得神很特別
[00:05:50.000 --> 00:05:52.000]  祂給我一個很大的經歷
[00:05:52.000 --> 00:05:57.000]  我去了一次泰國
[00:05:57.000 --> 00:05:59.000]  我有邪靈上身
[00:05:59.000 --> 00:06:04.000]  弄了我很久
[00:06:04.000 --> 00:06:09.000]  弄了我病了很久
[00:06:09.000 --> 00:06:14.000]  邪靈上身我不說這麼詳細的事
[00:06:14.000 --> 00:06:18.000]  後來我經歷了神很實在的拯救
[00:06:18.000 --> 00:06:24.000]  我知道什麼是在死裡走出來
[00:06:24.000 --> 00:06:26.000]  我經歷了
[00:06:26.000 --> 00:06:28.000]  我就知道原來是這樣的
[00:06:28.000 --> 00:06:32.000]  原來神的愛可以這麼偉大這麼大
[00:06:32.000 --> 00:06:35.000]  當我經歷了神的愛的時候
[00:06:35.000 --> 00:06:37.000]  很想去拿這份愛出來
[00:06:37.000 --> 00:06:39.000]  很記得那時候神告訴我
[00:06:39.000 --> 00:06:42.000]  有機會出來服侍的時候
[00:06:42.000 --> 00:06:45.000]  我在想很多地方我都可以去
[00:06:45.000 --> 00:06:47.000]  因為我以前做生意
[00:06:47.000 --> 00:06:51.000]  我就跟神說到處我都可以去
[00:06:51.000 --> 00:06:53.000]  就是不要叫我去大陸
[00:06:53.000 --> 00:06:55.000]  因為很怕骯髒
[00:06:55.000 --> 00:06:57.000]  很怕見到Mickey Mouse
[00:06:57.000 --> 00:06:59.000]  不是美的那隻
[00:06:59.000 --> 00:07:02.000]  女士都知道我在說什麼
[00:07:02.000 --> 00:07:04.000]  很害怕
[00:07:04.000 --> 00:07:08.000]  但是不要跟神說
[00:07:08.000 --> 00:07:10.000]  你不想去做什麼
[00:07:10.000 --> 00:07:13.000]  偏偏就是這樣
[00:07:13.000 --> 00:07:15.000]  所以下一個視頻
[00:07:15.000 --> 00:07:16.000]  不是這個
[00:07:16.000 --> 00:07:17.000]  不是這邊
[00:07:17.000 --> 00:07:19.000]  是應該
[00:07:19.000 --> 00:07:21.000]  哪一邊
[00:07:21.000 --> 00:07:23.000]  這邊
[00:07:23.000 --> 00:07:25.000]  在20年前的時候
[00:07:25.000 --> 00:07:29.000]  其實21年前已經呼召我們去廣西南寧
[00:07:29.000 --> 00:07:31.000]  直到現在
[00:07:31.000 --> 00:07:35.000]  20年裡有很多恩典
[00:07:35.000 --> 00:07:37.000]  你看到我寫著
[00:07:37.000 --> 00:07:42.000]  去年我們有一個Fundraising Dinner
[00:07:42.000 --> 00:07:45.000]  我就寫了恩典滿滿20年
[00:07:45.000 --> 00:07:48.000]  今年神又再給我一個
[00:07:48.000 --> 00:07:51.000]  還要繼續寫什麼
[00:07:51.000 --> 00:07:54.000]  擴張神的國度
[00:07:54.000 --> 00:07:56.000]  我在想我做了20年
[00:07:56.000 --> 00:07:58.000]  還不需要吧
[00:07:58.000 --> 00:08:00.000]  都已經擴張了很多地方
[00:08:00.000 --> 00:08:04.000]  但是我記得
[00:08:04.000 --> 00:08:08.000]  我被神呼召去這個地方的時候
[00:08:08.000 --> 00:08:10.000]  你覺得害不害怕
[00:08:10.000 --> 00:08:12.000]  會不會害怕
[00:08:12.000 --> 00:08:14.000]  我在20年前
[00:08:14.000 --> 00:08:16.000]  就是2005年的時候
[00:08:16.000 --> 00:08:18.000]  我帶著我三個子女
[00:08:18.000 --> 00:08:20.000]  大女兒是15歲
[00:08:20.000 --> 00:08:21.000]  二兒子是10歲
[00:08:21.000 --> 00:08:23.000]  小女兒是9歲
[00:08:23.000 --> 00:08:26.000]  如果讓你帶著三個子女
[00:08:26.000 --> 00:08:28.000]  在那個20年
[00:08:28.000 --> 00:08:33.000]  不是現在2026年的中國大陸
[00:08:33.000 --> 00:08:35.000]  大家去過中國大陸玩了沒有
[00:08:35.000 --> 00:08:38.000]  現在是怎樣的
[00:08:38.000 --> 00:08:40.000]  很漂亮
[00:08:40.000 --> 00:08:42.000]  完全不一樣
[00:08:42.000 --> 00:08:44.000]  我記得那時候去
[00:08:44.000 --> 00:08:48.000]  我記得我奶奶真的罵我
[00:08:48.000 --> 00:08:52.000]  你為什麼要帶我的孫子去這些地方
[00:08:52.000 --> 00:08:54.000]  你在矽谷
[00:08:54.000 --> 00:08:56.000]  為什麼要帶他們去這些地方
[00:08:56.000 --> 00:08:59.000]  那時候我不懂得回應她
[00:08:59.000 --> 00:09:01.000]  我不知道怎樣回答她
[00:09:01.000 --> 00:09:03.000]  因為這是呼召
[00:09:03.000 --> 00:09:05.000]  她呼召你們夫妻
[00:09:05.000 --> 00:09:07.000]  為什麼要帶他們去
[00:09:07.000 --> 00:09:09.000]  她說的話都很實在
[00:09:09.000 --> 00:09:11.000]  我不懂得回答她
[00:09:11.000 --> 00:09:13.000]  但我知道神的呼召很強烈
[00:09:13.000 --> 00:09:15.000]  我們就去
[00:09:15.000 --> 00:09:17.000]  我記得去那一刻
[00:09:17.000 --> 00:09:20.000]  去到飛機場
[00:09:20.000 --> 00:09:23.000]  在飛機上降落那一刻
[00:09:23.000 --> 00:09:28.000]  我看著廿年前的廣西南寧
[00:09:28.000 --> 00:09:33.000]  那個地方是很偏僻
[00:09:33.000 --> 00:09:35.000]  很荒蕪的一個地方
[00:09:35.000 --> 00:09:37.000]  我看了下去
[00:09:37.000 --> 00:09:39.000]  是否真的要來這裡
[00:09:39.000 --> 00:09:41.000]  為什麼會這麼荒蕪
[00:09:41.000 --> 00:09:43.000]  好像去了一個
[00:09:43.000 --> 00:09:46.000]  好像還未發展的地方
[00:09:46.000 --> 00:09:49.000]  我當時就跟神說
[00:09:49.000 --> 00:09:51.000]  我很害怕
[00:09:51.000 --> 00:09:57.000]  可不可以退縮
[00:09:57.000 --> 00:10:00.000]  神很快就給了我一段經文
[00:10:00.000 --> 00:10:04.000]  在《瑪俄福音》五章三十六節
[00:10:04.000 --> 00:10:06.000]  經文裡面很簡單
[00:10:06.000 --> 00:10:08.000]  神經常給我一些很簡單的經文
[00:10:08.000 --> 00:10:10.000]  上一段的經文是什麼
[00:10:10.000 --> 00:10:12.000]  「我們愛,因為神先愛我們」
[00:10:12.000 --> 00:10:14.000]  這段更短
[00:10:14.000 --> 00:10:16.000]  「不要怕,只要順」
[00:10:16.000 --> 00:10:18.000]  我說這麼短的一段
[00:10:18.000 --> 00:10:22.000]  我一聽到這六個字
[00:10:22.000 --> 00:10:23.000]  我問神
[00:10:23.000 --> 00:10:25.000]  是不是祢在跟我說話
[00:10:25.000 --> 00:10:28.000]  立刻想起聖經裡面
[00:10:28.000 --> 00:10:31.000]  當約書牙全心信服的時候
[00:10:31.000 --> 00:10:34.000]  神就會幫他
[00:10:34.000 --> 00:10:38.000]  給他一個有德性的策略
[00:10:38.000 --> 00:10:41.000]  當我們自己的眼對準神的時候
[00:10:41.000 --> 00:10:46.000]  其實我們不要上錯戰場
[00:10:46.000 --> 00:10:49.000]  神就在這裏給了我這段經文
[00:10:49.000 --> 00:10:54.000]  當我聽到神在跟我說話的時候
[00:10:54.000 --> 00:10:57.000]  我的心和情緒都立刻
[00:10:57.000 --> 00:11:01.000]  要像約書牙那樣信服
[00:11:01.000 --> 00:11:04.000]  來聽神的說話
[00:11:04.000 --> 00:11:07.000]  當我不害怕的時候
[00:11:07.000 --> 00:11:09.000]  我就明白
[00:11:09.000 --> 00:11:11.000]  我明白為什麼
[00:11:11.000 --> 00:11:13.000]  其實我經常都拿著
[00:11:13.000 --> 00:11:15.000]  這幾段經文
[00:11:15.000 --> 00:11:17.000]  在這二十年裡面
[00:11:17.000 --> 00:11:19.000]  我經常都這樣捉緊住
[00:11:19.000 --> 00:11:21.000]  「只要信,不要怕」
[00:11:21.000 --> 00:11:23.000]  「我們愛,因為神先愛我們」
[00:11:23.000 --> 00:11:26.000]  這幾段經文經常都在激勵我們
[00:11:26.000 --> 00:11:29.000]  怎樣去前行
[00:11:29.000 --> 00:11:31.000]  我們經常都說
[00:11:31.000 --> 00:11:36.000]  如果沒有神帶著我們去走
[00:11:36.000 --> 00:11:38.000]  我們是走不下去的
[00:11:38.000 --> 00:11:41.000]  在二十年前這些地方
[00:11:41.000 --> 00:11:44.000]  這麼荒蕪、荒僻
[00:11:44.000 --> 00:11:46.000]  沒有神的呼召
[00:11:46.000 --> 00:11:49.000]  如果你沒有一個呼召在你裏面
[00:11:49.000 --> 00:11:51.000]  其實你不能夠走下去
[00:11:51.000 --> 00:11:54.000]  但是當神告訴你
[00:11:54.000 --> 00:11:57.000]  你做的事是我差派你
[00:11:57.000 --> 00:12:00.000]  我真的看到在這麼多年裏
[00:12:00.000 --> 00:12:04.000]  神一直在開了很多門
[00:12:04.000 --> 00:12:07.000]  開了很多江河、開了很多資源
[00:12:07.000 --> 00:12:12.000]  開了很多不同的祝福給我
[00:12:12.000 --> 00:12:14.000]  我自己真的看到
[00:12:14.000 --> 00:12:24.000]  我就開始分享一些事功
[00:12:24.000 --> 00:12:27.000]  這個也是我們的口號
[00:12:27.000 --> 00:12:29.000]  我們的slogan
[00:12:29.000 --> 00:12:31.000]  「看顧在萬難中的孤兒寡婦」
[00:12:31.000 --> 00:12:33.000]  「以不離不棄的愛與他們同行」
[00:12:33.000 --> 00:12:35.000]  「相信愛可以改變生命」
[00:12:35.000 --> 00:12:37.000]  我在這麼多年裏
[00:12:37.000 --> 00:12:39.000]  神的開路之下
[00:12:39.000 --> 00:12:41.000]  我又開了孤兒院
[00:12:41.000 --> 00:12:43.000]  開了康復中心
[00:12:43.000 --> 00:12:45.000]  去服侍一些老癱的小朋友
[00:12:45.000 --> 00:12:48.000]  也有很多不同的地方
[00:12:48.000 --> 00:12:50.000]  大概在十年前
[00:12:50.000 --> 00:12:54.000]  現在已經到了緬甸
[00:12:54.000 --> 00:12:59.000]  不知道大家對緬甸有什麼印象呢
[00:12:59.000 --> 00:13:02.000]  KK園,真慘
[00:13:02.000 --> 00:13:04.000]  現在沒有了
[00:13:04.000 --> 00:13:10.000]  我聽聞收少了很多詐騙電話
[00:13:10.000 --> 00:13:12.000]  你們這邊
[00:13:12.000 --> 00:13:14.000]  我聽很多弟兄姊妹都這樣說
[00:13:14.000 --> 00:13:16.000]  好像少了很多
[00:13:16.000 --> 00:13:20.000]  之前每天起碼有十個八個
[00:13:20.000 --> 00:13:22.000]  現在真的少了
[00:13:22.000 --> 00:13:25.000]  其實不是這樣的
[00:13:25.000 --> 00:13:31.000]  緬甸不是你們想像中那麼差
[00:13:31.000 --> 00:13:33.000]  不過如果不差
[00:13:33.000 --> 00:13:35.000]  牧師經常跟我說
[00:13:35.000 --> 00:13:37.000]  如果這個地方沒有需要
[00:13:37.000 --> 00:13:38.000]  神又怎會叫你們去呢
[00:13:38.000 --> 00:13:40.000]  我覺得也是
[00:13:40.000 --> 00:13:42.000]  如果在十年前
[00:13:42.000 --> 00:13:44.000]  差不多十年前
[00:13:44.000 --> 00:13:46.000]  我們在2017年去
[00:13:46.000 --> 00:13:48.000]  未有這些事
[00:13:48.000 --> 00:13:50.000]  未有詐騙
[00:13:50.000 --> 00:13:52.000]  未開始
[00:13:52.000 --> 00:13:54.000]  可能幾年前我們去的時候
[00:13:54.000 --> 00:13:56.000]  現在你叫我去
[00:13:56.000 --> 00:13:58.000]  可能我真的不夠膽去
[00:13:58.000 --> 00:14:00.000]  但在那個時候有機會去
[00:14:00.000 --> 00:14:04.000]  我覺得是神很大的恩典
[00:14:04.000 --> 00:14:10.000]  給大家看看緬甸的呼聲
[00:14:10.000 --> 00:14:14.000]  給大家看看我們的活動
[00:14:14.000 --> 00:14:18.000]  我們興起了很多青線
[00:14:34.000 --> 00:14:38.000]  (音樂)
[00:14:38.000 --> 00:14:42.000]  (音樂)
[00:14:42.000 --> 00:15:06.000]  (音樂)
[00:15:06.000 --> 00:15:22.000]  (音樂)
[00:15:22.000 --> 00:15:36.000]  (音樂)
[00:15:36.000 --> 00:15:58.000]  (音樂)
[00:15:58.000 --> 00:16:01.000]  我們看到這麼多災難的國家
[00:16:01.000 --> 00:16:07.000]  最需要的是什麼呢
[00:16:07.000 --> 00:16:09.000]  神的愛
[00:16:09.000 --> 00:16:13.000]  他們很需要有耶穌基督
[00:16:13.000 --> 00:16:17.000]  當他們經歷到神的愛的時候
[00:16:17.000 --> 00:16:19.000]  我看到這一班年輕人
[00:16:19.000 --> 00:16:21.000]  真的很感動
[00:16:21.000 --> 00:16:23.000]  我可以說
[00:16:23.000 --> 00:16:29.000]  這個女孩是我們青少年中心的一個孩子
[00:16:29.000 --> 00:16:32.000]  她是一些難民
[00:16:32.000 --> 00:16:34.000]  他們長期打仗
[00:16:34.000 --> 00:16:38.000]  在他們的鄉下沒有機會讀書
[00:16:38.000 --> 00:16:40.000]  經常要到處去不同的地方
[00:16:40.000 --> 00:16:42.000]  因為打仗的緣故
[00:16:42.000 --> 00:16:44.000]  我們開了這個中心
[00:16:44.000 --> 00:16:46.000]  她來了我們中心三年
[00:16:46.000 --> 00:16:48.000]  那天我和她吃飯
[00:16:48.000 --> 00:16:49.000]  我問她
[00:16:49.000 --> 00:16:51.000]  你多久沒見過你的家人
[00:16:51.000 --> 00:16:53.000]  她說三年
[00:16:53.000 --> 00:16:55.000]  三年沒見過我的父母
[00:16:55.000 --> 00:16:57.000]  我的兄弟姊妹
[00:16:57.000 --> 00:16:59.000]  為什麼你不回去
[00:16:59.000 --> 00:17:01.000]  她說 第一 沒錢
[00:17:01.000 --> 00:17:03.000]  第二 很長途跋涉
[00:17:03.000 --> 00:17:08.000]  可能要回鄉下幾天
[00:17:08.000 --> 00:17:12.000]  我問 為什麼你都留在這裡
[00:17:12.000 --> 00:17:13.000]  你不想念你的家人嗎
[00:17:13.000 --> 00:17:15.000]  她說 我很想念我的家人
[00:17:15.000 --> 00:17:17.000]  但我在這裡 我有機會讀書
[00:17:17.000 --> 00:17:19.000]  我聽到她這一句
[00:17:19.000 --> 00:17:21.000]  她的成績很好
[00:17:21.000 --> 00:17:22.000]  我們這班年輕人
[00:17:22.000 --> 00:17:23.000]  我們有五十多個青少年
[00:17:23.000 --> 00:17:27.000]  全部在他們的成績裡是Top 10
[00:17:27.000 --> 00:17:29.000]  全部在學校有很好的成績
[00:17:29.000 --> 00:17:30.000]  我在想
[00:17:30.000 --> 00:17:34.000]  我不知道在這些落後的地方
[00:17:34.000 --> 00:17:36.000]  其實小朋友有機會讀書
[00:17:36.000 --> 00:17:38.000]  他們很珍惜
[00:17:38.000 --> 00:17:40.000]  聽完她之後
[00:17:40.000 --> 00:17:43.000]  我真的覺得我們是一個福氣
[00:17:43.000 --> 00:17:45.000]  有機會認識這班孩子
[00:17:45.000 --> 00:17:48.000]  是一個福氣
[00:17:48.000 --> 00:17:53.000]  每一年都有兩次百多個青少年
[00:17:53.000 --> 00:17:57.000]  一起來舉行這個營會
[00:17:57.000 --> 00:17:59.000]  我們的題目是什麼
[00:17:59.000 --> 00:18:00.000]  看到嗎
[00:18:00.000 --> 00:18:02.000]  All for Jesus
[00:18:02.000 --> 00:18:06.000]  這班孩子很熱心
[00:18:06.000 --> 00:18:08.000]  也很愛耶穌
[00:18:08.000 --> 00:18:09.000]  剛才你看到他們
[00:18:09.000 --> 00:18:13.000]  我記得我們有一個
[00:18:13.000 --> 00:18:14.000]  完了之後
[00:18:14.000 --> 00:18:17.000]  我們帶團隊去做Pair Walk
[00:18:17.000 --> 00:18:19.000]  去當地的地方Pair Walk
[00:18:19.000 --> 00:18:21.000]  你知道緬甸是一個佛教國家
[00:18:21.000 --> 00:18:23.000]  很多廟宇
[00:18:23.000 --> 00:18:25.000]  我們去到那些廟宇
[00:18:25.000 --> 00:18:27.000]  跟他們一起祈禱的時候
[00:18:27.000 --> 00:18:29.000]  其中一個大概十多歲的女孩
[00:18:29.000 --> 00:18:31.000]  她一直在哭
[00:18:31.000 --> 00:18:33.000]  我問她
[00:18:33.000 --> 00:18:37.000]  你以為在這些廟宇的地方
[00:18:37.000 --> 00:18:39.000]  有邪靈
[00:18:39.000 --> 00:18:41.000]  或者有些屬靈增賤的東西
[00:18:41.000 --> 00:18:42.000]  在為她祈禱
[00:18:42.000 --> 00:18:44.000]  然後再問她
[00:18:44.000 --> 00:18:45.000]  你為什麼剛才哭
[00:18:45.000 --> 00:18:47.000]  你知道她怎樣回答我嗎
[00:18:47.000 --> 00:18:48.000]  一個十六歲的女孩
[00:18:48.000 --> 00:18:50.000]  她說看到這裡有很多
[00:18:50.000 --> 00:18:55.000]  未信耶穌的人在拜佛
[00:18:55.000 --> 00:18:57.000]  很難過
[00:18:57.000 --> 00:19:00.000]  所以一直在哭
[00:19:00.000 --> 00:19:01.000]  聽完之後
[00:19:01.000 --> 00:19:03.000]  我們有沒有這樣的心
[00:19:03.000 --> 00:19:05.000]  我們自己有沒有這樣的心
[00:19:05.000 --> 00:19:07.000]  當你給了他們耶穌的時候
[00:19:07.000 --> 00:19:09.000]  他們經歷到神的愛的時候
[00:19:09.000 --> 00:19:13.000]  他們懂得怎樣為有需要的人祈禱
[00:19:13.000 --> 00:19:15.000]  我看到真的很感動
[00:19:15.000 --> 00:19:17.000]  很感恩
[00:19:17.000 --> 00:19:19.000]  所以我說在這二十年裡
[00:19:19.000 --> 00:19:23.000]  認識到他們是一個很大的福氣
[00:19:23.000 --> 00:19:25.000]  在去年
[00:19:25.000 --> 00:19:27.000]  不知道大家知不知道
[00:19:27.000 --> 00:19:29.000]  有一個地震很嚴重
[00:19:29.000 --> 00:19:31.000]  在三月底的時候
[00:19:31.000 --> 00:19:33.000]  我想Christ和我先生
[00:19:33.000 --> 00:19:35.000]  和我兒子都在那裡
[00:19:35.000 --> 00:19:39.000]  我們看到這麼大的地震
[00:19:39.000 --> 00:19:41.000]  死了很多的家人
[00:19:41.000 --> 00:19:43.000]  整條村200人
[00:19:43.000 --> 00:19:45.000]  死了100人
[00:19:45.000 --> 00:19:47.000]  我們就決定在這個地方
[00:19:47.000 --> 00:19:49.000]  再開一個孤兒院
[00:19:49.000 --> 00:19:51.000]  現在開了第一期
[00:19:51.000 --> 00:19:53.000]  這是第一期的興建座
[00:19:53.000 --> 00:19:55.000]  1月1日
[00:19:55.000 --> 00:19:57.000]  很感恩
[00:19:57.000 --> 00:19:59.000]  大家有機會可以進去祈禱
[00:19:59.000 --> 00:20:01.000]  孩子們
[00:20:01.000 --> 00:20:03.000]  這個就是
[00:20:03.000 --> 00:20:05.000]  剛才在外面
[00:20:05.000 --> 00:20:07.000]  有很多公仔
[00:20:07.000 --> 00:20:09.000]  我們還有一個program
[00:20:09.000 --> 00:20:11.000]  叫做「感於夢想」
[00:20:11.000 --> 00:20:13.000]  其實是我兒子Josh
[00:20:13.000 --> 00:20:15.000]  想出來的
[00:20:15.000 --> 00:20:17.000]  他經常跟我說
[00:20:17.000 --> 00:20:19.000]  媽咪我們服侍這麼多孩子
[00:20:19.000 --> 00:20:21.000]  將來一定會有一個
[00:20:21.000 --> 00:20:25.000]  會很厲害的
[00:20:25.000 --> 00:20:27.000]  我們為他們祈禱
[00:20:27.000 --> 00:20:31.000]  這個兒子叫做志剛
[00:20:31.000 --> 00:20:33.000]  我在三個月前
[00:20:33.000 --> 00:20:35.000]  真的很感動
[00:20:35.000 --> 00:20:37.000]  也很感恩
[00:20:37.000 --> 00:20:39.000]  我們可以打籃球
[00:20:39.000 --> 00:20:41.000]  我們的「感於夢想」有很多不同的活動
[00:20:41.000 --> 00:20:43.000]  有籃球
[00:20:43.000 --> 00:20:45.000]  有足球
[00:20:45.000 --> 00:20:47.000]  有跳舞
[00:20:47.000 --> 00:20:49.000]  畫畫 唱歌 什麼都有
[00:20:49.000 --> 00:20:51.000]  這個兒子很喜歡打籃球
[00:20:51.000 --> 00:20:53.000]  他在三個月前
[00:20:53.000 --> 00:20:55.000]  被緬甸的國家隊
[00:20:55.000 --> 00:20:57.000]  青少年的國家隊
[00:20:57.000 --> 00:20:59.000]  選了他
[00:20:59.000 --> 00:21:01.000]  感謝主
[00:21:01.000 --> 00:21:03.000]  我說兒子
[00:21:03.000 --> 00:21:05.000]  成就了你說的話
[00:21:05.000 --> 00:21:07.000]  我們真的有機會
[00:21:07.000 --> 00:21:09.000]  讓這些孩子
[00:21:09.000 --> 00:21:11.000]  不單要介紹耶穌給他們
