
[00:00:00.000 --> 00:00:03.200]  在我們每個人的生命裏面
[00:02:00.000 --> 00:02:05.000]  德蘭修女為人做了很多很多
[00:02:05.000 --> 00:02:10.000]  時至今天她的生命都不斷去影響後世的人
[00:02:10.000 --> 00:02:12.000]  《馬太福音》二十五章三十六節
[00:02:12.000 --> 00:02:14.000]  這個呢
[00:02:14.000 --> 00:02:16.000]  馬丁路德金
[00:02:16.000 --> 00:02:20.000]  他的名言就是說我有一個夢想
[00:02:20.000 --> 00:02:22.000]  每人都有一個夢想
[00:02:22.000 --> 00:02:25.000]  夢想可以成真
[00:02:25.000 --> 00:02:28.000]  我們對著一個夢想不是做夢
[00:02:28.000 --> 00:02:31.000]  我們需要有堅持需要有勇氣
[00:02:31.000 --> 00:02:35.000]  馬丁路德金他本身是一個政客
[00:02:35.000 --> 00:02:37.000]  也是一位牧師
[00:02:37.000 --> 00:02:41.000]  所以他的影響層面和他的成就相當廣泛
[00:02:41.000 --> 00:02:46.000]  他也為和平帶來很大的建樹
[00:02:46.000 --> 00:02:48.000]  下一張
[00:02:48.000 --> 00:02:50.000]  這個較少看一點
[00:02:50.000 --> 00:02:52.000]  記得嗎
[00:02:52.000 --> 00:02:56.000]  如果在那個年代的應該認得少少
[00:02:56.000 --> 00:02:59.000]  香港四大探長
[00:02:59.000 --> 00:03:01.000]  四個名字不讀了
[00:03:01.000 --> 00:03:04.000]  各有前因各有後果
[00:03:04.000 --> 00:03:07.000]  所作的為他們自己所作的承擔
[00:03:07.000 --> 00:03:10.000]  這四個都是傳奇人物
[00:03:10.000 --> 00:03:14.000]  而寧靜公主也是因為這樣而開始的
[00:03:14.000 --> 00:03:16.000]  下一張
[00:03:16.000 --> 00:03:18.000]  記得這個嗎
[00:03:18.000 --> 00:03:20.000]  一個黑人的歌手
[00:03:20.000 --> 00:03:24.000]  後來就變成好像白人的歌手
[00:03:24.000 --> 00:03:28.000]  他的歌曲和他的才華
[00:03:28.000 --> 00:03:30.000]  影響全球
[00:03:30.000 --> 00:03:32.000]  因為他有一份堅持
[00:03:32.000 --> 00:03:34.000]  他有一份信念
[00:03:34.000 --> 00:03:38.000]  改變了很多文化和音樂界
[00:03:38.000 --> 00:03:42.000]  左手邊有另一個傳奇的生命
[00:03:42.000 --> 00:03:46.000]  他出生就震驚整個產房
[00:03:46.000 --> 00:03:49.000]  人家個個都說要離棄他
[00:03:49.000 --> 00:03:51.000]  個個都說要放棄這個生命
[00:03:51.000 --> 00:03:55.000]  神他是用這個生命發出他的傳奇
[00:03:55.000 --> 00:03:58.000]  阿力前兩年都來過香港
[00:03:58.000 --> 00:04:00.000]  很多人都去過他的報道會
[00:04:00.000 --> 00:04:02.000]  時至今天在他的生命裡
[00:04:02.000 --> 00:04:05.000]  仍然發出神的光輝
[00:04:05.000 --> 00:04:08.000]  阿力就因著神在他的生命裡
[00:04:08.000 --> 00:04:10.000]  發出一個傳奇的生命
[00:04:10.000 --> 00:04:12.000]  這個傳奇的生命繼續影響很多人
[00:04:12.000 --> 00:04:14.000]  下一個
[00:04:14.000 --> 00:04:17.000]  就是我們今天要講的訊息
[00:04:17.000 --> 00:04:19.000]  這個是誰
[00:04:19.000 --> 00:04:21.000]  很憤怒的一個人
[00:04:21.000 --> 00:04:23.000]  他拿著一個法板
[00:04:23.000 --> 00:04:26.000]  要打碎他
[00:04:26.000 --> 00:04:28.000]  我們開始之前
[00:04:28.000 --> 00:04:30.000]  我想大家讀一些經文
[00:04:30.000 --> 00:04:32.000]  經文沒有打在powerpoint那裡
[00:04:32.000 --> 00:04:33.000]  因為比較長
[00:04:33.000 --> 00:04:35.000]  如果我們聖經
[00:04:35.000 --> 00:04:36.000]  前面有聖經的
[00:04:36.000 --> 00:04:38.000]  可以打開一起讀
[00:04:38.000 --> 00:04:43.000]  就《出埃及記》三章第一節開始
[00:04:43.000 --> 00:04:47.000]  比較長的一段經文
[00:04:47.000 --> 00:04:49.000]  我們需要看完
[00:04:49.000 --> 00:04:51.000]  因為這樣我們才明白
[00:04:51.000 --> 00:04:53.000]  神在摩西生命上面
[00:04:53.000 --> 00:04:57.000]  起了什麼改變
[00:04:57.000 --> 00:04:59.000]  《出埃及記》的三章
[00:04:59.000 --> 00:05:02.000]  一至到十四節
[00:05:02.000 --> 00:05:08.000]  打開我們一同讀和合本
[00:05:08.000 --> 00:05:09.000]  一二三
[00:05:33.000 --> 00:05:34.000]  摩西說
[00:05:34.000 --> 00:05:37.000]  我要過去看這大異象
[00:05:37.000 --> 00:05:40.000]  這荊棘為何沒有銷毀呢
[00:05:40.000 --> 00:05:41.000]  也就是說
[00:05:41.000 --> 00:05:43.000]  神見他過去渴欲寒
[00:05:43.000 --> 00:05:46.000]  就從荊棘裡呼叫說
[00:05:46.000 --> 00:05:47.000]  摩西摩西
[00:05:47.000 --> 00:05:50.000]  他說我在這裡
[00:05:50.000 --> 00:05:52.000]  神說不要近前來
[00:05:52.000 --> 00:05:55.000]  當把你腳上的鞋脫下
[00:05:55.000 --> 00:05:59.000]  因為你所站之地是聖地
[00:05:59.000 --> 00:06:01.000]  我是你父親的神
[00:06:01.000 --> 00:06:03.000]  是阿伯拉罕的神
[00:06:03.000 --> 00:06:04.000]  以撒的神
[00:06:04.000 --> 00:06:05.000]  雅各的神
[00:06:05.000 --> 00:06:07.000]  摩西蒙上面
[00:06:07.000 --> 00:06:09.000]  因為怕見識
[00:06:09.000 --> 00:06:11.000]  耶和說
[00:06:11.000 --> 00:06:14.000]  我的百姓在埃及所受的困苦
[00:06:14.000 --> 00:06:16.000]  我實在看見了
[00:06:16.000 --> 00:06:20.000]  他們因受督公的合制所發的哀聲
[00:06:20.000 --> 00:06:22.000]  我也聽見了
[00:06:22.000 --> 00:06:25.000]  我原知道他們的痛苦
[00:06:25.000 --> 00:06:29.000]  我下來是要救他們脫離埃及人的手
[00:06:29.000 --> 00:06:31.000]  領他們出了那地
[00:06:31.000 --> 00:06:35.000]  最美好寬闊流瀨與物之地
[00:06:35.000 --> 00:06:37.000]  就是加南人
[00:06:37.000 --> 00:06:38.000]  客人
[00:06:38.000 --> 00:06:39.000]  哈摩利人
[00:06:39.000 --> 00:06:40.000]  比利西人
[00:06:40.000 --> 00:06:41.000]  希美人
[00:06:41.000 --> 00:06:43.000]  尼泊斯人之地
[00:06:43.000 --> 00:06:46.000]  現在以色列人的開征
[00:06:46.000 --> 00:06:47.000]  法老看見了
[00:06:47.000 --> 00:06:48.000]  我也看見了
[00:06:48.000 --> 00:06:51.000]  加南人曾約比利達巴姆
[00:06:51.000 --> 00:06:54.000]  故此我要打發你去見法老
[00:06:54.000 --> 00:06:57.000]  使你可以將我的百姓
[00:06:57.000 --> 00:06:58.000]  以色列人
[00:06:58.000 --> 00:07:01.000]  從埃及領出來
[00:07:01.000 --> 00:07:03.000]  摩西對神說
[00:07:03.000 --> 00:07:04.000]  我是什麼人
[00:07:04.000 --> 00:07:06.000]  竟能去見法老
[00:07:06.000 --> 00:07:09.000]  將以色列人從埃及領出來
[00:07:09.000 --> 00:07:10.000]  神說
[00:07:10.000 --> 00:07:12.000]  我必與你同在
[00:07:12.000 --> 00:07:16.000]  你將百姓從埃及領出來之後
[00:07:16.000 --> 00:07:19.000]  你們必在這山上侍奉我
[00:07:19.000 --> 00:07:22.000]  這就是我打發你去的證據
[00:07:22.000 --> 00:07:24.000]  摩西對神說
[00:07:24.000 --> 00:07:28.000]  我到以色列人那裡對他們說
[00:07:28.000 --> 00:07:30.000]  你們祖宗的神
[00:07:30.000 --> 00:07:32.000]  打發我到你們這裡來
[00:07:32.000 --> 00:07:34.000]  他們若問我說
[00:07:34.000 --> 00:07:36.000]  他叫什麼名字
[00:07:36.000 --> 00:07:38.000]  我要解釋
[00:07:38.000 --> 00:07:40.000]  神對摩西說
[00:07:40.000 --> 00:07:42.000]  我是自有永有
[00:07:42.000 --> 00:07:43.000]  又說
[00:07:43.000 --> 00:07:46.000]  你要對以色列人這樣說
[00:07:46.000 --> 00:07:48.000]  那自有永有的
[00:07:54.000 --> 00:07:56.000]  聖經在第四章
[00:07:56.000 --> 00:07:58.000]  我們稍後再繼續看
[00:07:58.000 --> 00:08:00.000]  如果你們手上的聖經
[00:08:00.000 --> 00:08:01.000]  不要蓋上
[00:08:01.000 --> 00:08:03.000]  我們會跟著經文
[00:08:03.000 --> 00:08:05.000]  聽神的話
[00:08:05.000 --> 00:08:16.000]  如果要看摩西的時候
[00:08:16.000 --> 00:08:18.000]  我們聽過很多故事
[00:08:18.000 --> 00:08:20.000]  聽過很多次
[00:08:20.000 --> 00:08:21.000]  很熟悉
[00:08:21.000 --> 00:08:23.000]  但要逐一細分
[00:08:23.000 --> 00:08:25.000]  摩西所經歷的事情
[00:08:25.000 --> 00:08:27.000]  其實我們都可以細微當中
[00:08:27.000 --> 00:08:29.000]  神在他身上的工作
[00:08:29.000 --> 00:08:31.000]  在《出埃及記》二章的時候
[00:08:31.000 --> 00:08:34.000]  我們沒有讀到這一節的經文
[00:08:34.000 --> 00:08:37.000]  就是摩西怎樣由一個殺人犯
[00:08:37.000 --> 00:08:39.000]  由一個王子
[00:08:39.000 --> 00:08:41.000]  變成一個殺人犯、逃犯
[00:08:41.000 --> 00:08:44.000]  變成一個牧羊人和一個平民
[00:08:44.000 --> 00:08:47.000]  首先我們看看他的名字
[00:08:47.000 --> 00:08:49.000]  爸爸媽媽有沒有告訴你
[00:08:49.000 --> 00:08:53.000]  他的名字改的原因是什麼
[00:08:53.000 --> 00:08:55.000]  有沒有
[00:08:55.000 --> 00:08:57.000]  有些有
[00:08:57.000 --> 00:08:59.000]  有些不知道
[00:08:59.000 --> 00:09:00.000]  有些沒有
[00:09:00.000 --> 00:09:02.000]  有些是找人去改的
[00:09:02.000 --> 00:09:05.000]  中國人對於自己的名字
[00:09:05.000 --> 00:09:08.000]  改名字來說是很重要的
[00:09:08.000 --> 00:09:13.000]  有些會用你的出生年月日去改
[00:09:13.000 --> 00:09:15.000]  如果你沒有水
[00:09:15.000 --> 00:09:19.000]  你的字旁邊就有些三點水
[00:09:19.000 --> 00:09:20.000]  木的
[00:09:20.000 --> 00:09:22.000]  缺了土的
[00:09:22.000 --> 00:09:25.000]  就給木字旁邊
[00:09:25.000 --> 00:09:27.000]  有些是按地方的
[00:09:27.000 --> 00:09:28.000]  按地方出生
[00:09:28.000 --> 00:09:29.000]  你在哪裏出生
[00:09:29.000 --> 00:09:31.000]  就有個地方名給你
[00:09:31.000 --> 00:09:32.000]  譬如在北京出生
[00:09:32.000 --> 00:09:34.000]  可能叫做京生
[00:09:34.000 --> 00:09:35.000]  在武漢出生
[00:09:35.000 --> 00:09:37.000]  又叫漢生
[00:09:37.000 --> 00:09:42.000]  著名的魯迅先生
[00:09:42.000 --> 00:09:45.000]  與他的孩子取名
[00:09:45.000 --> 00:09:47.000]  因為他在上海出生
[00:09:47.000 --> 00:09:49.000]  所以他叫做海英
[00:09:49.000 --> 00:09:52.000]  在上海出生的嬰孩
[00:09:52.000 --> 00:09:55.000]  有些就按家庭的排行
[00:09:55.000 --> 00:09:56.000]  如果排行最大
[00:09:56.000 --> 00:10:00.000]  就叫大妹、大子、大仔
[00:10:00.000 --> 00:10:04.000]  排行第二就阿二、三、四
[00:10:04.000 --> 00:10:07.000]  排行最小的就叫小妹、小豬
[00:10:07.000 --> 00:10:08.000]  或者小花
[00:10:08.000 --> 00:10:10.000]  或者諸如此類
[00:10:10.000 --> 00:10:12.000]  有些父母就用植物
[00:10:12.000 --> 00:10:13.000]  或者顏色
[00:10:13.000 --> 00:10:15.000]  來為自己的孩子命名
[00:10:15.000 --> 00:10:19.000]  譬如阿紅、阿紫、花、阿蘭、阿菊
[00:10:19.000 --> 00:10:22.000]  梅蘭菊、竹都會用
[00:10:22.000 --> 00:10:25.000]  有些父母就用自己的期望
[00:10:25.000 --> 00:10:29.000]  譬如我想他生長得很英俊
[00:10:29.000 --> 00:10:30.000]  很傑出的
[00:10:30.000 --> 00:10:32.000]  就叫英傑
[00:10:32.000 --> 00:10:35.000]  我想他很有智慧的
[00:10:35.000 --> 00:10:37.000]  就叫做睿智
[00:10:37.000 --> 00:10:39.000]  或者我有個期望
[00:10:39.000 --> 00:10:40.000]  我生了很多個女兒
[00:10:40.000 --> 00:10:42.000]  我想帶一個弟弟來
[00:10:42.000 --> 00:10:44.000]  就叫大弟
[00:10:44.000 --> 00:10:46.000]  或者換一個妹妹來
[00:10:46.000 --> 00:10:48.000]  換妹
[00:10:48.000 --> 00:10:51.000]  金金銀銀都會有
[00:10:51.000 --> 00:10:53.000]  父母將很多的期望
[00:10:53.000 --> 00:10:56.000]  都放在孩子的名稱那裡
[00:10:56.000 --> 00:10:58.000]  希伯來人的觀念
[00:10:58.000 --> 00:11:03.000]  名字除了有類似我們中國人之外
[00:11:03.000 --> 00:11:05.000]  還有一樣就是使命
[00:11:05.000 --> 00:11:07.000]  摩西的名字
[00:11:07.000 --> 00:11:09.000]  在二章那裡說出
[00:11:09.000 --> 00:11:11.000]  給孩子起名叫摩西
[00:11:11.000 --> 00:11:12.000]  意思就是說
[00:11:12.000 --> 00:11:15.000]  因我從水裡拉出來
[00:11:15.000 --> 00:11:17.000]  按環境
[00:11:17.000 --> 00:11:20.000]  希伯來人觀念裡面
[00:11:20.000 --> 00:11:21.000]  其中一個就是
[00:11:21.000 --> 00:11:23.000]  按環境去為孩子命名
[00:11:23.000 --> 00:11:25.000]  就是當時的環境
[00:11:25.000 --> 00:11:31.000]  摩西就在水裡被拉出來
[00:11:31.000 --> 00:11:32.000]  被拉出來的人
[00:11:32.000 --> 00:11:35.000]  或者他隱藏著一種使命
[00:11:35.000 --> 00:11:39.000]  就是神要摩西將神的百姓
[00:11:39.000 --> 00:11:42.000]  從埃及地拉出來
[00:11:42.000 --> 00:11:44.000]  這個就是按著當時的環境
[00:11:44.000 --> 00:11:48.000]  也都按著隱藏了的使命
[00:11:48.000 --> 00:11:49.000]  在摩西的名字裡面
[00:11:49.000 --> 00:11:52.000]  這個是希伯來人為孩子命名的時候
[00:11:52.000 --> 00:11:54.000]  一些的觀念
[00:11:54.000 --> 00:11:55.000]  這個我們需要清楚
[00:11:55.000 --> 00:11:57.000]  當我們去讀舊約
[00:11:57.000 --> 00:11:59.000]  或者讀新約
[00:11:59.000 --> 00:12:00.000]  他們的名稱的時候
[00:12:00.000 --> 00:12:02.000]  其實每一個人物
[00:12:02.000 --> 00:12:03.000]  在《聖經》裡面出現的名稱
[00:12:03.000 --> 00:12:07.000]  都有帶著他們的意義和使命在裡面
[00:12:07.000 --> 00:12:11.000]  至於摩西的另一個性情
[00:12:11.000 --> 00:12:13.000]  他都很魯莽
[00:12:13.000 --> 00:12:15.000]  雖然他貴為王子
[00:12:15.000 --> 00:12:19.000]  他在埃及的學識都很高
[00:12:19.000 --> 00:12:22.000]  無論是埃及的天文地理
[00:12:22.000 --> 00:12:25.000]  又或者是希伯來人的智慧文化都好
[00:12:25.000 --> 00:12:27.000]  他都有認識
[00:12:27.000 --> 00:12:29.000]  只不過是頭腦上的認識
[00:12:29.000 --> 00:12:33.000]  第二章那裡
[00:12:33.000 --> 00:12:35.000]  形容過發生了一件事
[00:12:35.000 --> 00:12:37.000]  就是有一天摩西出去
[00:12:37.000 --> 00:12:39.000]  見到有一個埃及人
[00:12:39.000 --> 00:12:41.000]  欺負一個希伯來人
[00:12:41.000 --> 00:12:44.000]  摩西看了一看
[00:12:44.000 --> 00:12:49.000]  又見沒有人將這個埃及人打死
[00:12:49.000 --> 00:12:50.000]  打死了之後
[00:12:50.000 --> 00:12:53.000]  他還靜悄悄將他埋葬起來
[00:12:53.000 --> 00:12:56.000]  以為這件事是沒有人發覺
[00:12:56.000 --> 00:12:59.000]  當他第二天出去的時候
[00:12:59.000 --> 00:13:01.000]  見到有兩個希伯來人
[00:13:01.000 --> 00:13:03.000]  互相去爭鬥的時候
[00:13:03.000 --> 00:13:05.000]  他就去出面
[00:13:05.000 --> 00:13:09.000]  無論摩西在這兩次的事件裡
[00:13:09.000 --> 00:13:12.000]  他作為一個執法者
[00:13:12.000 --> 00:13:15.000]  又或者作為一個和事佬都好
[00:13:15.000 --> 00:13:19.000]  他覺得他自己有這個能力
[00:13:19.000 --> 00:13:23.000]  他覺得他自己有這個權力
[00:13:23.000 --> 00:13:26.000]  還有他覺得他自己有這個地位
[00:13:26.000 --> 00:13:30.000]  所以當他第二次去見到
[00:13:30.000 --> 00:13:32.000]  兩個希伯來人互相爭鬥
[00:13:32.000 --> 00:13:34.000]  去出面做和事佬的時候
[00:13:34.000 --> 00:13:36.000]  希伯來人是告訴他
[00:13:36.000 --> 00:13:40.000]  他說你昨天所做的事
[00:13:40.000 --> 00:13:42.000]  所有人都知道
[00:13:42.000 --> 00:13:43.000]  換句話來說
[00:13:43.000 --> 00:13:46.000]  所作的隱藏有一天都會暴露出來
[00:13:46.000 --> 00:13:50.000]  神讓人在隱藏的事裡
[00:13:50.000 --> 00:13:52.000]  終有一天會暴露出來
[00:13:52.000 --> 00:13:54.000]  是人不知道的
[00:13:54.000 --> 00:13:56.000]  當摩西知道這個情況之下
[00:13:56.000 --> 00:13:58.000]  他必然想到一件事
[00:13:58.000 --> 00:14:00.000]  就是法老一定會追殺他
[00:14:00.000 --> 00:14:02.000]  法老王一定會追殺他
[00:14:02.000 --> 00:14:05.000]  他不會顧念因為他是埃及的一個王子
[00:14:05.000 --> 00:14:08.000]  一個承繼的位置各樣的東西
[00:14:08.000 --> 00:14:10.000]  他一定會下命令追殺摩西
[00:14:10.000 --> 00:14:15.000]  摩西就是從一個自以為是的性情裡
[00:14:15.000 --> 00:14:17.000]  很衝動的一次事件
[00:14:17.000 --> 00:14:20.000]  他就進入一個流亡的狀態
[00:14:20.000 --> 00:14:23.000]  一個亡命天涯的人生
[00:14:23.000 --> 00:14:25.000]  我們看到這個時候
[00:14:25.000 --> 00:14:27.000]  我們發覺摩西的生命好像什麼
[00:14:27.000 --> 00:14:29.000]  應該畫上句號
[00:14:29.000 --> 00:14:31.000]  應該畫上句號
[00:14:31.000 --> 00:14:34.000]  似乎他應該是沒有翻身的餘地
[00:14:34.000 --> 00:14:37.000]  或者似乎他人生裡面
[00:14:37.000 --> 00:14:39.000]  一直走走走走下坡
[00:14:39.000 --> 00:14:41.000]  已經去到一個極點
[00:14:41.000 --> 00:14:44.000]  當我們再看的時候
[00:14:44.000 --> 00:14:49.000]  原來神去動用摩西的時候
[00:14:49.000 --> 00:14:51.000]  一個環境不是埃及
[00:14:51.000 --> 00:14:53.000]  動用摩西的時候
[00:14:53.000 --> 00:14:56.000]  環境不是王子的身份
[00:14:56.000 --> 00:14:59.000]  神是在曠野裡面
[00:14:59.000 --> 00:15:01.000]  靜靜息息
[00:15:01.000 --> 00:15:05.000]  才為摩西展開人生的另一扇門
[00:15:05.000 --> 00:15:07.000]  另一扇門
[00:15:07.000 --> 00:15:09.000]  當我們跌到最低點的時候
[00:15:09.000 --> 00:15:12.000]  其實我們低處未前低
[00:15:12.000 --> 00:15:13.000]  是不是
[00:15:13.000 --> 00:15:15.000]  自己以為跌到最低點
[00:15:15.000 --> 00:15:17.000]  最憂愁的時候
[00:15:17.000 --> 00:15:19.000]  其實那個階段
[00:15:19.000 --> 00:15:21.000]  未必是你最憂愁或最低點
[00:15:21.000 --> 00:15:26.000]  神讓我們去經歷人生一些低谷的時候
[00:15:26.000 --> 00:15:29.000]  讓我們去信靠祂
[00:15:29.000 --> 00:15:31.000]  讓我們那段時間
[00:15:31.000 --> 00:15:33.000]  才願意放下我們的才智
[00:15:33.000 --> 00:15:35.000]  去跟從主
[00:15:35.000 --> 00:15:37.000]  摩西一樣
[00:15:37.000 --> 00:15:39.000]  在曠野裡面
[00:15:39.000 --> 00:15:42.000]  神才正式為摩西打開他生命的門
[00:15:42.000 --> 00:15:44.000]  一個轉化的門
[00:15:44.000 --> 00:15:48.000]  在《出埃及記》的三章
[00:15:48.000 --> 00:15:50.000]  進到我們剛才所讀的三章一節
[00:15:50.000 --> 00:15:54.000]  裡面講到神是怎樣去呼召摩西
[00:15:54.000 --> 00:15:57.000]  亦都是講到摩西怎樣去遇上神
[00:15:57.000 --> 00:15:59.000]  在第一節就說
[00:15:59.000 --> 00:16:02.000]  有一天摩西就領著羊群上山
[00:16:02.000 --> 00:16:04.000]  去到神的山就是荷列山
[00:16:04.000 --> 00:16:07.000]  荷列山另一個名稱就叫做西乃山
[00:16:07.000 --> 00:16:12.000]  古時的人他們覺得山是什麼呢
[00:16:12.000 --> 00:16:14.000]  山是什麼呢
[00:16:14.000 --> 00:16:18.000]  他們認為山是一個神明居住的地方
[00:16:18.000 --> 00:16:20.000]  中國有多少個名山呢
[00:16:20.000 --> 00:16:22.000]  數來聽聽
[00:16:22.000 --> 00:16:26.000]  泰山
[00:16:26.000 --> 00:16:32.000]  喜瑪拉雅山好像不在中國
[00:16:32.000 --> 00:16:34.000]  中國有很多名山
[00:16:34.000 --> 00:16:36.000]  泰山
[00:16:36.000 --> 00:16:38.000]  峨眉山
[00:16:38.000 --> 00:16:40.000]  峨眉山是山來的
[00:16:40.000 --> 00:16:42.000]  江山也是山來的
[00:16:42.000 --> 00:16:44.000]  都有這個地方
[00:16:44.000 --> 00:16:46.000]  在中國的高山上面
[00:16:46.000 --> 00:16:48.000]  有很多的廟宇
[00:16:48.000 --> 00:16:52.000]  廟宇是在上面建築的
[00:16:52.000 --> 00:16:54.000]  中國人的觀念覺得
[00:16:54.000 --> 00:16:56.000]  很崇高的裏面
[00:16:56.000 --> 00:16:59.000]  和神很近
[00:16:59.000 --> 00:17:02.000]  所以有些是廟宇的裏面
[00:17:02.000 --> 00:17:04.000]  但希伯來人的觀念
[00:17:04.000 --> 00:17:06.000]  希伯來人對大自然的觀念又怎樣呢
[00:17:06.000 --> 00:17:08.000]  希伯來人認為怎樣呢
[00:17:08.000 --> 00:17:11.000]  山是最接近天的
[00:17:11.000 --> 00:17:13.000]  所以是聯想到
[00:17:13.000 --> 00:17:17.000]  聯想到造物主的偉大和莊嚴
[00:17:17.000 --> 00:17:23.000]  令到人們對山產生一種神聖的感覺
[00:17:23.000 --> 00:17:25.000]  所以經文裏說
[00:17:25.000 --> 00:17:29.000]  神經常出現的地方
[00:17:29.000 --> 00:17:31.000]  神的山
[00:17:31.000 --> 00:17:37.000]  這個山也是後來摩西再一次去到的時候
[00:17:37.000 --> 00:17:42.000]  神頒佈十誡給摩西的一個地方
[00:17:42.000 --> 00:17:45.000]  如果從考古學家的研究
[00:17:45.000 --> 00:17:47.000]  當時的遊牧民族
[00:17:47.000 --> 00:17:50.000]  放羊的時候經過這些山
[00:17:50.000 --> 00:17:52.000]  一次放羊要多久
[00:17:52.000 --> 00:17:54.000]  約莫二十至四十天
[00:17:54.000 --> 00:17:56.000]  換句話來說
[00:17:56.000 --> 00:17:58.000]  牧羊人每次放羊
[00:17:58.000 --> 00:18:02.000]  要半個月至一個月才回家
[00:18:02.000 --> 00:18:04.000]  我們又去問
[00:18:04.000 --> 00:18:07.000]  既然摩西在曠野裏面
[00:18:07.000 --> 00:18:09.000]  有四十年生活的話
[00:18:09.000 --> 00:18:11.000]  這個山應該經常到的
[00:18:11.000 --> 00:18:13.000]  不是第一次到
[00:18:13.000 --> 00:18:15.000]  那為甚麼
[00:18:15.000 --> 00:18:18.000]  他以前不會覺得遇上耶和華神
[00:18:18.000 --> 00:18:21.000]  時至今天才會覺得是呢
[00:18:21.000 --> 00:18:23.000]  為甚麼呢
[00:18:23.000 --> 00:18:28.000]  我們看看摩西對神的看法
[00:18:28.000 --> 00:18:31.000]  希伯來人對神有一種觀念
[00:18:31.000 --> 00:18:34.000]  由於希伯來人他們的祖先
[00:18:34.000 --> 00:18:37.000]  從吾爾出來
[00:18:37.000 --> 00:18:38.000]  阿伯拉罕開始
[00:18:38.000 --> 00:18:40.000]  其實他們是屬於近東的國家
[00:18:40.000 --> 00:18:42.000]  近東是一個多神論
[00:18:42.000 --> 00:18:43.000]  諸神
[00:18:43.000 --> 00:18:45.000]  即是無論每一個物件都是有神的
[00:18:45.000 --> 00:18:48.000]  每一樣物件都有神在裏面
[00:18:48.000 --> 00:18:51.000]  每一個自然界裏面都有一個神
[00:18:51.000 --> 00:18:55.000]  所以很難怪摩西的想法是這樣
[00:18:55.000 --> 00:18:58.000]  況且摩西從小到大在埃及出生
[00:18:58.000 --> 00:19:00.000]  埃及也是拜多神的一個國家
[00:19:00.000 --> 00:19:05.000]  他只是聽到他父親形容耶和華神是怎樣
[00:19:05.000 --> 00:19:08.000]  聽到他爺爺形容耶和華神是怎樣
[00:19:08.000 --> 00:19:10.000]  但是從來都未見過未接觸過
[00:19:10.000 --> 00:19:11.000]  不是很清楚
[00:19:11.000 --> 00:19:14.000]  況且他從小到大在一個多神的國家長大
[00:19:14.000 --> 00:19:16.000]  所以我們有理由相信
[00:19:16.000 --> 00:19:18.000]  其實摩西思想裏面
[00:19:18.000 --> 00:19:21.000]  耶和華神的看法
[00:19:21.000 --> 00:19:23.000]  不是那麼清晰
