
[00:00:00.000 --> 00:00:03.480]  我們每一個人都需要被鼓勵
[00:04:11.320 --> 00:04:13.960]  所以當這個聖靈的能力降臨在你身上的時候
[00:04:13.960 --> 00:04:16.000]  你就可以爲神做更大的事情
[00:04:16.000 --> 00:04:17.320]  阿們
[00:04:17.320 --> 00:04:19.280]  因此告訴你們姐妹一個好消息
[00:04:19.280 --> 00:04:22.320]  神已經賜給你超自然的能力
[00:04:22.320 --> 00:04:27.080]  告訴旁邊說神已經賜給你超自然的能力
[00:04:27.080 --> 00:04:30.720]  這個能力是超自然的能力
[00:04:30.720 --> 00:04:34.840]  聖靈降臨在你們身上你們就必得着能力
[00:04:34.840 --> 00:04:37.160]  而這個超自然的能力
[00:04:37.160 --> 00:04:40.000]  到底是什麼時候領到門徒的呢?
[00:04:40.000 --> 00:04:41.560]  聖賢清楚告訴我們
[00:04:41.560 --> 00:04:44.280]  耶穌吩咐他們不可離開耶路撒冷
[00:04:44.280 --> 00:04:46.320]  他們真的聽了耶穌基督的話
[00:04:46.320 --> 00:04:50.000]  十二個門徒加上另外其他一百二十個門徒
[00:04:50.000 --> 00:04:52.520]  一起在那裏禱告等候神
[00:04:52.520 --> 00:04:55.960]  結果在十六節第二章第一節到第四節我們一起來看
[00:04:55.960 --> 00:04:57.960]  第二章第一節說五行節到了
[00:04:57.960 --> 00:04:59.600]  門徒都聚集在一處
[00:04:59.600 --> 00:05:01.960]  忽然從天上有響聲下來
[00:05:01.960 --> 00:05:04.680]  好像一陣大風吹過
[00:05:04.680 --> 00:05:08.080]  充滿了他們所做的物質
[00:05:08.080 --> 00:05:11.000]  然後又有舌頭如火焰顯現出來
[00:05:11.000 --> 00:05:13.600]  分開落在他們個人頭上
[00:05:13.600 --> 00:05:15.680]  他們就都被聖靈充滿
[00:05:15.680 --> 00:05:18.400]  按照聖靈所賜的口才
[00:05:18.400 --> 00:05:21.120]  說起別國的話來
[00:05:21.120 --> 00:05:25.000]  這纔是聖經十六節最重要的一段經文
[00:05:25.000 --> 00:05:28.760]  這告訴我們說他們真的是按照耶穌基督所應許的
[00:05:28.760 --> 00:05:31.880]  領受了聖靈大大的澆灌
[00:05:31.880 --> 00:05:34.200]  首先這裏說有響聲響起來
[00:05:34.200 --> 00:05:36.000]  大家都知道也聽到
[00:05:36.000 --> 00:05:38.800]  哇 這是非常奇妙的事情要發生了
[00:05:38.800 --> 00:05:40.200]  忽然像大風吹到
[00:05:40.200 --> 00:05:43.760]  他們也感受到聖靈的能力像風一樣吹過來
[00:05:43.760 --> 00:05:47.200]  舌頭像火焰一樣落在每個人的身上
[00:05:47.200 --> 00:05:48.640]  甚至在他們的嘴巴
[00:05:48.640 --> 00:05:50.200]  讓他們能感受到
[00:05:50.200 --> 00:05:53.520]  一團的熱在他們身上開始發生
[00:05:53.520 --> 00:05:56.960]  門徒們就說起別國的話來
[00:05:56.960 --> 00:05:58.840]  領受了聖靈的能力
[00:05:58.840 --> 00:06:02.520]  換句話說聖靈的能力是很具體的
[00:06:02.520 --> 00:06:04.840]  他們都知道也能夠感受到
[00:06:04.840 --> 00:06:08.720]  領受這樣一個超自然的能力在他們身上
[00:06:08.720 --> 00:06:11.840]  從此以後他們的生命就不再一樣
[00:06:11.840 --> 00:06:14.800]  這是爲什麼耶穌一直要他們
[00:06:14.800 --> 00:06:16.400]  在耶路撒冷等候
[00:06:16.400 --> 00:06:19.040]  等到父所應許的聖靈
[00:06:19.040 --> 00:06:21.320]  因此我們看見這個超自然的能力
[00:06:21.320 --> 00:06:23.520]  帶來他們三方面的改變
[00:06:23.520 --> 00:06:24.840]  第一個改變是什麼呢
[00:06:24.840 --> 00:06:25.760]  不再膽怯
[00:06:25.760 --> 00:06:28.040]  各位朋友不要膽怯
[00:06:28.040 --> 00:06:30.920]  因爲你有傳福音和做見證的能力
[00:06:30.920 --> 00:06:34.160]  他們開始有傳福音和做見證的能力
[00:06:34.160 --> 00:06:38.160]  當時在耶路撒冷有很多從世界各地的人來
[00:06:38.160 --> 00:06:42.000]  不是世界 其他各地的人來到耶路撒冷慶祝五旬節
[00:06:42.000 --> 00:06:45.520]  他們開始說起他們國家的話語來
[00:06:45.520 --> 00:06:46.880]  就覺得很稀奇
[00:06:46.880 --> 00:06:49.760]  有些人說他們是否是喝醉了酒呢
[00:06:49.760 --> 00:06:50.880]  然後彼得怎麼樣
[00:06:50.880 --> 00:06:53.520]  過去非常膽怯
[00:06:53.520 --> 00:06:56.800]  在僕人面前三次不認耶穌的彼得
[00:06:56.800 --> 00:06:58.400]  忽然間站起來
[00:06:58.400 --> 00:07:00.720]  站在一個使徒當中
[00:07:00.720 --> 00:07:05.760]  大聲地來宣講耶穌基督的福音
[00:07:05.760 --> 00:07:08.880]  你可以想象彼得這時候講了耶穌基督的福音
[00:07:08.880 --> 00:07:11.840]  引經據典從舊約講到新約
[00:07:11.840 --> 00:07:14.960]  講到耶穌基督如何被害如何復活
[00:07:14.960 --> 00:07:16.480]  聽到能感覺到怎麼樣
[00:07:16.480 --> 00:07:21.600]  感覺到扎心
[00:07:21.600 --> 00:07:24.560]  因此彼得傳揚福音的結果是什麼呢
[00:07:24.560 --> 00:07:28.160]  我們來看看使徒聖上第二章的第四十節和四十一節
[00:07:28.160 --> 00:07:30.640]  彼得還用許多話做見證
[00:07:30.640 --> 00:07:34.720]  勸勉他們說你們擔救自己脫離這彎曲的世代
[00:07:34.720 --> 00:07:37.040]  於是領受他話的人就受了洗
[00:07:37.040 --> 00:07:39.360]  那一天門徒聽了多少人
[00:07:39.360 --> 00:07:40.400]  三千人
[00:07:40.400 --> 00:07:43.280]  你可以想象彼得從來沒有講過道
[00:07:43.280 --> 00:07:45.200]  聖靈大人一充滿他以後
[00:07:45.200 --> 00:07:48.880]  他領受了傳福音和做見證的能力
[00:07:48.880 --> 00:07:52.720]  講了一篇非常有力的道理
[00:07:52.720 --> 00:07:56.880]  一天就帶領了三千人信靠耶穌基督
[00:07:56.880 --> 00:08:00.240]  馬上三千人的教會就開始了
[00:08:00.240 --> 00:08:04.880]  你可以想象到聖靈的能力 超自然能力是如此的大
[00:08:04.880 --> 00:08:07.440]  當我在98年第一次領受聖靈充滿的時候
[00:08:07.440 --> 00:08:08.680]  我非常的興奮
[00:08:08.680 --> 00:08:10.400]  哈利路亞我可以開始發言
[00:08:10.400 --> 00:08:11.360]  領受聖靈的能力
[00:08:11.360 --> 00:08:13.680]  在逐日崇拜的時候我就開始第一次
[00:08:13.680 --> 00:08:15.920]  那時候在馬來西亞服事的時候 98年
[00:08:15.920 --> 00:08:18.400]  第一次我就在講臺上講完道以後
[00:08:18.400 --> 00:08:20.080]  就呼召地洞前輩走到前面來
[00:08:20.080 --> 00:08:21.680]  我已經領受了聖靈的大能
[00:08:21.680 --> 00:08:24.000]  你一樣今天也可以領受聖靈的大能
[00:08:24.000 --> 00:08:25.600]  邀請地洞前輩走到前面來
[00:08:25.600 --> 00:08:26.960]  很多地洞前輩就回應
[00:08:26.960 --> 00:08:28.120]  走到前面來
[00:08:28.120 --> 00:08:31.000]  一樣和我同樣領受聖靈的大能
[00:08:31.000 --> 00:08:32.160]  親愛的地洞前輩
[00:08:32.160 --> 00:08:33.760]  當聖靈降臨在你身上的時候
[00:08:33.760 --> 00:08:34.960]  你就有能力做什麼
[00:08:34.960 --> 00:08:36.800]  爲主做見證
[00:08:36.800 --> 00:08:38.000]  阿們
[00:08:38.000 --> 00:08:39.200]  可能你的家人
[00:08:39.200 --> 00:08:40.160]  你的親朋好友
[00:08:40.160 --> 00:08:41.200]  你的同事
[00:08:41.200 --> 00:08:43.480]  從來還沒有聽過福音
[00:08:43.480 --> 00:08:45.080]  沒有人向他傳福音
[00:08:45.080 --> 00:08:46.760]  但是你領受了聖靈的大能
[00:08:46.760 --> 00:08:47.720]  要怎麼樣
[00:08:47.720 --> 00:08:49.280]  不再膽怯
[00:08:49.280 --> 00:08:51.520]  你可以向他們做見證傳福音
[00:08:51.520 --> 00:08:52.360]  阿們
[00:08:52.360 --> 00:08:53.800]  那麼有機會聽到福音
[00:08:53.800 --> 00:08:55.480]  得到福音的好處
[00:08:55.480 --> 00:08:56.200]  然後第二
[00:08:56.200 --> 00:08:57.680]  聖靈帶你怎麼改變呢
[00:08:57.680 --> 00:08:58.840]  聖靈大能帶來怎麼改變
[00:08:58.840 --> 00:09:00.160]  是不再無力
[00:09:00.160 --> 00:09:02.360]  有意志和行神記的能力
[00:09:02.360 --> 00:09:04.760]  高等法院說不再無力
[00:09:04.760 --> 00:09:09.360]  有意志和行神記的能力
[00:09:09.360 --> 00:09:11.160]  那個聖靈比的是何等的興奮
[00:09:11.160 --> 00:09:12.200]  講了一篇道理
[00:09:12.200 --> 00:09:14.120]  三千人信諸
[00:09:14.120 --> 00:09:16.000]  受洗歸路諸的名下
[00:09:16.000 --> 00:09:18.960]  第二天他跟使徒約翰一起
[00:09:18.960 --> 00:09:21.000]  到聖殿裏面去準備要禱告
[00:09:21.000 --> 00:09:22.200]  來到聖殿的門口
[00:09:22.200 --> 00:09:23.800]  一個叫美門的地方
[00:09:23.800 --> 00:09:26.760]  有一個40幾歲的切腿的人
[00:09:26.760 --> 00:09:29.360]  每天被人抬到那個地方
[00:09:29.360 --> 00:09:32.480]  坐在那裏等候別人給他的咒誡
[00:09:32.480 --> 00:09:34.920]  他們看見彼得跟約翰走過來
[00:09:34.920 --> 00:09:36.720]  他們就定睛看着他
[00:09:36.720 --> 00:09:38.920]  然後想要得到什麼事情
[00:09:38.920 --> 00:09:40.040]  然後彼得說什麼
[00:09:40.040 --> 00:09:41.000]  看着我
[00:09:41.000 --> 00:09:42.600]  所以彼得吩咐他看着我
[00:09:42.600 --> 00:09:45.160]  他們真的期待要從彼得和約翰手中
[00:09:45.160 --> 00:09:46.920]  得到一些的咒誡
[00:09:46.920 --> 00:09:49.160]  沒想到彼得說什麼呢
[00:09:49.160 --> 00:09:51.040]  我想不是他要聽到的話
[00:09:51.040 --> 00:09:52.600]  我們來看看第三章
[00:09:52.600 --> 00:09:55.400]  第三章第五跟第六到第八節
[00:09:55.400 --> 00:09:58.040]  彼得說金和銀我都沒有
[00:09:58.040 --> 00:09:59.920]  他真的是什麼都沒有
[00:09:59.920 --> 00:10:01.440]  金和銀我都沒有
[00:10:01.440 --> 00:10:04.480]  只把我所有的給你
[00:10:04.480 --> 00:10:07.680]  我奉納薩德人耶穌基督的名
[00:10:07.680 --> 00:10:10.000]  叫你起來行走
[00:10:10.000 --> 00:10:12.040]  於是拉住他的手
[00:10:12.040 --> 00:10:13.400]  扶他起來
[00:10:13.400 --> 00:10:17.160]  他的腳和踝子骨立刻健壯了
[00:10:17.160 --> 00:10:19.640]  就跳起來仗着又行走
[00:10:19.640 --> 00:10:21.520]  從他們靜的點走着跳着
[00:10:21.520 --> 00:10:22.480]  乍眉身
[00:10:22.480 --> 00:10:27.360]  親愛的弟兄姐妹 這是醫治行神經的能力
[00:10:27.360 --> 00:10:29.120]  過去三年半
[00:10:29.120 --> 00:10:32.040]  彼得跟門徒們跟隨耶穌基督
[00:10:32.040 --> 00:10:34.960]  看見耶穌基督行了無數次的神蹟
[00:10:34.960 --> 00:10:36.560]  瞎眼的得看見
[00:10:36.560 --> 00:10:38.040]  耳聾的得聽見
[00:10:38.040 --> 00:10:39.200]  麻風病的得解禁
[00:10:39.200 --> 00:10:41.320]  切腿的得行走
[00:10:41.320 --> 00:10:43.640]  但是他們從來沒有行過神經
[00:10:43.640 --> 00:10:47.120]  如今彼得領受了聖靈的大能
[00:10:47.120 --> 00:10:50.200]  領受了醫治和行神經的能力
[00:10:50.200 --> 00:10:53.080]  吩咐這個切腿的人起來行走
[00:10:53.080 --> 00:10:53.760]  你可以想象
[00:10:53.760 --> 00:10:56.400]  如果你真的是很多年沒有走路的話
[00:10:56.400 --> 00:10:57.400]  這裏聖經告訴我們說
[00:10:57.400 --> 00:10:59.480]  這個人已經是四十幾歲的人
[00:10:59.480 --> 00:11:01.400]  不知道他是生來切腿還是後來切腿中
[00:11:01.400 --> 00:11:04.040]  這是切腿了很久
[00:11:04.040 --> 00:11:05.760]  忽然間叫他起來行走
[00:11:05.760 --> 00:11:06.640]  一般上來說
[00:11:06.640 --> 00:11:09.560]  如果你腳摔斷的話
[00:11:09.560 --> 00:11:11.080]  至少你復原以後
[00:11:11.080 --> 00:11:12.200]  你要先做什麼
[00:11:12.200 --> 00:11:13.400]  做復健
[00:11:13.400 --> 00:11:14.400]  不是一個月就兩個月
[00:11:14.400 --> 00:11:16.360]  三個月 五個月 六個月來複健
[00:11:16.360 --> 00:11:18.480]  但是這個人竟然連復健都不必做
[00:11:18.480 --> 00:11:21.120]  就起來 跳起來 跳坐 走坐
[00:11:21.120 --> 00:11:22.040]  詐魅神
[00:11:22.040 --> 00:11:22.840]  這是什麼
[00:11:22.840 --> 00:11:24.880]  這是神蹟
[00:11:24.880 --> 00:11:26.120]  所以他不再無力
[00:11:26.120 --> 00:11:27.080]  彼得不再無能
[00:11:27.080 --> 00:11:30.320]  爲了他能夠爲切腿的人
[00:11:30.320 --> 00:11:34.120]  醫治和行神經在他身上
[00:11:34.120 --> 00:11:38.560]  這是神所給我們非常非常寶貴的
[00:11:38.560 --> 00:11:40.960]  讓我們能夠有醫治
[00:11:40.960 --> 00:11:42.440]  而且行神經的能力
[00:11:42.440 --> 00:11:44.880]  這是爲什麼每一次我們教會
[00:11:44.880 --> 00:11:47.040]  第一個主日聖餐之後
[00:11:47.040 --> 00:11:49.440]  我們邀請弟同姐妹走到前面來
[00:11:49.440 --> 00:11:51.560]  因爲我們相信主的醫治
[00:11:51.560 --> 00:11:53.560]  行神經的能力已經賜給我們
[00:11:53.560 --> 00:11:55.680]  因此我們憑信心走到前面來的時候
[00:11:55.680 --> 00:11:58.000]  我們諸葛相信主你醫治的恩典
[00:11:58.000 --> 00:11:59.600]  今天仍然臨到我的身上
[00:11:59.600 --> 00:12:01.360]  因此待會我們崇拜會結束以後
[00:12:01.360 --> 00:12:02.720]  請你走到前面來
[00:12:02.720 --> 00:12:04.320]  領受神給你的醫治
[00:12:04.320 --> 00:12:06.840]  再一次讓醫治和行神經的能力
[00:12:06.840 --> 00:12:07.680]  發生在你身上
[00:12:07.680 --> 00:12:09.120]  阿們
[00:12:09.120 --> 00:12:11.480]  第三個聖靈帶來的改變是什麼
[00:12:11.480 --> 00:12:12.880]  不再軟弱
[00:12:12.880 --> 00:12:14.840]  有聖命完全改變的能力
[00:12:14.840 --> 00:12:17.440]  剛纔我還說不再軟弱
[00:12:17.440 --> 00:12:20.000]  有聖命完全改變的能力
[00:12:20.000 --> 00:12:23.040]  這是何等大的一個好消息
[00:12:23.040 --> 00:12:25.120]  過去的門徒們是何等的軟弱
[00:12:25.120 --> 00:12:27.040]  跟隨着這位蠻有能力的主
[00:12:27.040 --> 00:12:30.160]  但是自己卻是何等何等的軟弱
[00:12:30.160 --> 00:12:31.560]  在耶穌最需要他的時候
[00:12:31.560 --> 00:12:34.200]  彼得竟然三次不能主
[00:12:34.200 --> 00:12:36.120]  但是當他領受了聖靈的大能
[00:12:36.120 --> 00:12:38.680]  那超自然的能力在他身上的時候
[00:12:38.680 --> 00:12:41.680]  他完全盼若兩人
[00:12:41.680 --> 00:12:43.720]  當他醫好了這個斜腿的人以後
[00:12:43.720 --> 00:12:47.840]  他就大膽的向百姓來繼續傳福音
[00:12:47.840 --> 00:12:50.440]  後來光夫長還有長老跟文師知道以後
[00:12:50.440 --> 00:12:54.320]  就吩咐他不得再傳耶穌基督的福音
[00:12:54.320 --> 00:12:56.280]  不能再傳耶穌基督的福音
[00:12:56.280 --> 00:12:57.760]  如果像是以前過去的彼得
[00:12:57.760 --> 00:13:00.120]  早就逃之夭夭了
[00:13:00.120 --> 00:13:02.320]  但是現在的彼得卻不一樣
[00:13:02.320 --> 00:13:05.560]  他竟然怎麼對這些光夫長
[00:13:05.560 --> 00:13:06.880]  還有長老跟文師說話呢
[00:13:06.880 --> 00:13:08.080]  我們看看第四章
[00:13:08.080 --> 00:13:10.080]  第四章的第十三節
[00:13:10.080 --> 00:13:12.920]  這些官長們他們看見彼得
[00:13:12.920 --> 00:13:14.280]  只有一個結論
[00:13:14.280 --> 00:13:15.880]  他們見彼得約翰的黨量
[00:13:15.880 --> 00:13:18.880]  又看出他們原是沒有學問的小民
[00:13:18.880 --> 00:13:20.200]  從來沒有上過學校
[00:13:20.200 --> 00:13:21.280]  沒有學問的小民
[00:13:21.280 --> 00:13:24.560]  普通的人就稀奇認明他們是什麼
[00:13:24.560 --> 00:13:27.080]  跟過耶穌的
[00:13:27.080 --> 00:13:28.560]  發現這個人真的是不一樣
[00:13:28.560 --> 00:13:32.200]  以前不是跟隨耶穌的這個漁夫嗎
[00:13:32.200 --> 00:13:34.640]  不是三次不認主的彼得嗎
[00:13:34.640 --> 00:13:36.240]  現在竟然能夠傳福音
[00:13:36.240 --> 00:13:37.360]  吩咐他不要傳福音
[00:13:37.360 --> 00:13:38.800]  他還仍然傳福音
[00:13:38.800 --> 00:13:41.240]  但是因爲這些光夫長
[00:13:41.240 --> 00:13:44.240]  跟這些長老文師害怕百姓
[00:13:44.240 --> 00:13:45.720]  因爲他們看見
[00:13:45.720 --> 00:13:48.000]  也知道這個切腿人得醫治以後
[00:13:48.000 --> 00:13:51.520]  他們就把他們抓來以後就恐嚇他們
[00:13:51.520 --> 00:13:54.560]  吩咐他們不得再傳耶穌基督的福音
[00:13:54.560 --> 00:13:55.600]  結果他們怎麼樣呢
[00:13:55.600 --> 00:13:56.680]  看看他們的回答
[00:13:56.680 --> 00:13:59.200]  第四章十九二十節
[00:13:59.200 --> 00:14:01.480]  彼得約翰說聽從你們
[00:14:01.480 --> 00:14:02.680]  不聽從神
[00:14:02.680 --> 00:14:05.120]  這在神面前合理不合理
[00:14:05.120 --> 00:14:07.000]  你自己着諒吧
[00:14:07.000 --> 00:14:08.360]  這個像不像彼得
[00:14:08.360 --> 00:14:09.840]  不像彼得
[00:14:09.840 --> 00:14:11.800]  但是是聖靈充滿了彼得
[00:14:11.800 --> 00:14:13.520]  他說合理不合理
[00:14:13.520 --> 00:14:14.520]  你們自己着諒吧
[00:14:14.520 --> 00:14:16.840]  我們所看見所聽見的
[00:14:16.840 --> 00:14:19.040]  不能不說
[00:14:19.040 --> 00:14:21.000]  當聖靈降臨在你們身上
[00:14:21.000 --> 00:14:22.880]  你們就必得到能力
[00:14:22.880 --> 00:14:24.000]  爲我做什麼
[00:14:24.000 --> 00:14:26.880]  做我的見證
[00:14:26.880 --> 00:14:29.640]  彼得現在是完全不一樣的彼得
[00:14:29.640 --> 00:14:32.040]  是有那超自然的能力在他身上
[00:14:32.040 --> 00:14:36.680]  因此他可以大膽地面對這些光夫長
[00:14:36.680 --> 00:14:38.400]  而且這次是有權柄
[00:14:38.400 --> 00:14:40.320]  在把他抓去坐監牢
[00:14:40.320 --> 00:14:43.400]  甚至處罰他的這些官長
[00:14:43.400 --> 00:14:47.720]  他竟然如此回答他們
[00:14:47.720 --> 00:14:48.240]  爲什麼
[00:14:48.240 --> 00:14:51.480]  因爲他的生命完全被改變了
[00:14:51.480 --> 00:14:52.840]  你說穆斯林那是彼得
[00:14:52.840 --> 00:14:54.840]  我已經一大把年紀了
[00:14:54.840 --> 00:14:55.960]  怎麼還會改變呢
[00:14:55.960 --> 00:14:56.960]  中國話不是說嗎
[00:14:56.960 --> 00:14:59.880]  江山易改本性難移
[00:14:59.880 --> 00:15:02.840]  江山易改本性難移是人說的話
[00:15:02.840 --> 00:15:04.400]  神的話怎麼說
[00:15:04.400 --> 00:15:07.840]  在神沒有難成的事情
[00:15:07.840 --> 00:15:09.080]  你有沒有聽說過
[00:15:09.080 --> 00:15:12.440]  86歲的老人家 長者
[00:15:12.440 --> 00:15:14.400]  還會去傳福音的
[00:15:14.400 --> 00:15:16.360]  大概兩個月前我跟師母
[00:15:16.360 --> 00:15:18.600]  就替一個年長的姐妹踐行
[00:15:18.600 --> 00:15:19.320]  怎麼踐行呢
[00:15:19.320 --> 00:15:22.040]  因爲她要回她的老家去
[00:15:22.040 --> 00:15:22.960]  五個多月的時間
[00:15:22.960 --> 00:15:25.640]  要向她的親朋好友傳福音
[00:15:25.640 --> 00:15:27.520]  86歲的姐妹啊
[00:15:27.520 --> 00:15:28.640]  個子小小的
[00:15:28.640 --> 00:15:30.080]  要回去她以前的老家
[00:15:30.080 --> 00:15:31.640]  向她的親朋好友傳福音
[00:15:31.640 --> 00:15:33.560]  你可知道這個姐妹什麼時候信主的嗎
[00:15:33.560 --> 00:15:35.520]  70歲的時候纔信主
[00:15:35.520 --> 00:15:37.800]  信主之前她是什麼樣的一個人
[00:15:37.800 --> 00:15:40.520]  她是一個惡名昭彰的一個人
[00:15:40.520 --> 00:15:41.480]  不是我講的
[00:15:41.480 --> 00:15:44.160]  她自己講的
[00:15:44.160 --> 00:15:45.480]  昭彰到什麼地步呢
[00:15:45.480 --> 00:15:47.760]  她上個女兒親口也告訴我們說
[00:15:47.760 --> 00:15:52.760]  有家那個母親啊三生不幸
[00:15:52.760 --> 00:15:54.960]  她的孫子呢
[00:15:54.960 --> 00:15:56.800]  是我世界上最憎恨的女人
[00:15:56.800 --> 00:15:59.400]  就是她
