
[00:00:00.000 --> 00:00:04.500]  領事會早晨
[00:01:49.040 --> 00:01:51.240]  停了兩個多月之後
[00:01:51.240 --> 00:01:53.240]  才有些人終於
[00:01:53.240 --> 00:01:56.800]  因為我看得很清楚對面的進展
[00:01:56.800 --> 00:01:59.840]  終於有些人開始砌屋頂
[00:01:59.840 --> 00:02:03.000]  搭那些屋頂很多木
[00:02:03.000 --> 00:02:07.600]  我發現原來屋頂的木是很多的
[00:02:07.600 --> 00:02:09.240]  但是都很厲害
[00:02:09.240 --> 00:02:10.240]  都是幾天
[00:02:10.240 --> 00:02:15.720]  又砌好屋頂的橫樑木
[00:02:15.720 --> 00:02:17.200]  接著下一步應該是
[00:02:17.200 --> 00:02:20.040]  弄一些瓦片或者卡拉瓣在上面
[00:02:20.040 --> 00:02:22.720]  封了屋頂
[00:02:22.720 --> 00:02:24.880]  由上次到現在
[00:02:24.880 --> 00:02:29.640]  已經停了兩個多月
[00:02:29.640 --> 00:02:31.080]  正常吧
[00:02:31.080 --> 00:02:36.560]  我聽建築的人說這段時間是正常的
[00:02:36.560 --> 00:02:37.520]  看著他
[00:02:37.520 --> 00:02:37.960]  想著他
[00:02:37.960 --> 00:02:41.240]  哇 真的很快就快建好就快建好
[00:02:41.240 --> 00:02:42.440]  誰知道原來都是這樣等
[00:02:42.440 --> 00:02:46.440]  一直等都還沒建好
[00:02:46.440 --> 00:02:48.440]  今天我們看看這段經文
[00:02:48.440 --> 00:02:50.200]  就是這樣
[00:02:50.200 --> 00:02:53.760]  我們又開始說以斯拉記
[00:02:53.760 --> 00:02:54.840]  那時候我們說
[00:02:54.840 --> 00:02:58.560]  一班被巴比倫的人
[00:02:58.560 --> 00:03:02.080]  猶太人被俘虜到巴比倫
[00:03:02.080 --> 00:03:04.320]  接著亞述國完了
[00:03:04.320 --> 00:03:06.000]  就到波斯王
[00:03:06.000 --> 00:03:08.440]  波斯王採取了一個懷猶的政策
[00:03:08.440 --> 00:03:11.720]  讓這班被魯的猶太人
[00:03:11.720 --> 00:03:16.400]  讓他們回到耶路撒冷重建
[00:03:16.400 --> 00:03:17.680]  第一章就說到
[00:03:17.680 --> 00:03:19.040]  哇 真的很奇妙
[00:03:19.040 --> 00:03:22.200]  神能夠感動這些外邦的君王
[00:03:22.200 --> 00:03:25.080]  都給他們出錢出力出人
[00:03:25.080 --> 00:03:27.520]  讓他們回去做重建的工作
[00:03:27.520 --> 00:03:28.560]  第二章說到
[00:03:28.560 --> 00:03:31.120]  回歸的名單有幾萬人
[00:03:31.120 --> 00:03:35.080]  浩浩蕩蕩的回去一起重建
[00:03:35.080 --> 00:03:36.280]  第三章說到
[00:03:36.280 --> 00:03:39.000]  他們如同一人很同心
[00:03:39.000 --> 00:03:41.760]  還有他們回去建殿的時候
[00:03:41.760 --> 00:03:43.960]  他們就起壇去敬拜神
[00:03:43.960 --> 00:03:46.280]  讚美神
[00:03:46.280 --> 00:03:47.800]  多厲害 多有氣勢
[00:03:47.800 --> 00:03:49.400]  氣勢如虹
[00:03:49.400 --> 00:03:50.560]  又有神的幫助
[00:03:50.560 --> 00:03:53.440]  又有當時波斯王的幫助撐腰
[00:03:53.440 --> 00:03:55.560]  萬眾同心
[00:03:55.560 --> 00:04:00.280]  這個聖殿用什麼義氣好啊
[00:04:00.280 --> 00:04:05.160]  但是好景不常
[00:04:05.160 --> 00:04:07.000]  說這麼快
[00:04:07.000 --> 00:04:08.960]  建了多久呢
[00:04:08.960 --> 00:04:11.120]  困難就來到
[00:04:11.120 --> 00:04:13.880]  而且停了工很久
[00:04:13.880 --> 00:04:14.680]  停了多久呢
[00:04:14.680 --> 00:04:16.480]  等下再告訴大家
[00:04:16.480 --> 00:04:18.040]  我們今天求神幫助我們
[00:04:18.040 --> 00:04:20.560]  藉著這一段經文
[00:04:20.560 --> 00:04:22.480]  我很相信今天我們坐在這裡
[00:04:22.480 --> 00:04:23.760]  很多的弟兄姊妹
[00:04:23.760 --> 00:04:25.800]  你們都是很認真
[00:04:25.800 --> 00:04:29.400]  很有心走這條屬靈的路
[00:04:29.400 --> 00:04:32.320]  走神給我們這條天路
[00:04:32.320 --> 00:04:37.200]  每一天我們都想跟從神的心意去走
[00:04:37.200 --> 00:04:41.000]  但同樣我們走這條路
[00:04:41.000 --> 00:04:42.760]  未必一帆風順
[00:04:42.760 --> 00:04:43.800]  我們都會遇到很多
[00:04:43.800 --> 00:04:47.120]  若不是我們預期的事情發生
[00:04:47.120 --> 00:04:50.200]  我們如何在神裡面經歷去面對呢
[00:04:50.200 --> 00:04:53.520]  我們一起有個禱告
[00:04:53.520 --> 00:04:54.240]  真愛的護上帝
[00:04:54.240 --> 00:04:56.160]  我們今天求你的靈
[00:04:56.160 --> 00:04:59.600]  向我們每一個說話
[00:04:59.600 --> 00:05:02.160]  神你最清楚知道我們每一位弟兄姊妹
[00:05:02.160 --> 00:05:07.240]  現在面對什麼的處境
[00:05:07.240 --> 00:05:11.800]  你知道我們等候著神你的教導
[00:05:11.800 --> 00:05:13.760]  求主你幫助我們
[00:05:13.760 --> 00:05:15.760]  我們很高興耶穌基督聖名求
[00:05:15.760 --> 00:05:16.800]  阿們
[00:05:16.800 --> 00:05:19.960]  所以這段經文是四章一至五節
[00:05:19.960 --> 00:05:22.240]  我們再讀一次好不好
[00:05:22.240 --> 00:05:24.320]  由大和辯亞敏的敵人
[00:05:24.320 --> 00:05:25.960]  聽說被老歸回的人
[00:05:25.960 --> 00:05:29.360]  為耶和華以色列的神建造殿宇
[00:05:29.360 --> 00:05:32.600]  就去見所羅巴伯和以色列的族長
[00:05:32.600 --> 00:05:33.800]  對他們說
[00:05:33.800 --> 00:05:36.400]  請容我們與你們一同建造
[00:05:36.400 --> 00:05:38.560]  因為我們尋求你們的神
[00:05:38.560 --> 00:05:39.920]  與你們一樣
[00:05:39.920 --> 00:05:44.040]  自從亞述王以撒哈頓帶我們上這地以來
[00:05:44.040 --> 00:05:46.320]  我們常濟至神
[00:05:46.320 --> 00:05:50.720]  但所羅巴伯若耶穌和其餘以色列的族長
[00:05:50.720 --> 00:05:52.080]  對他們說
[00:05:52.080 --> 00:05:54.920]  我們建造神的殿與你們無干
[00:05:54.920 --> 00:05:57.600]  我們自己為耶和華以色列的神
[00:05:57.600 --> 00:05:59.040]  竭力建造
[00:05:59.040 --> 00:06:02.360]  是照波斯王塞魯士所吩咐的
[00:06:02.360 --> 00:06:06.200]  那地的文就在由大人建造的時候
[00:06:06.200 --> 00:06:08.320]  使他們的手法軟
[00:06:08.320 --> 00:06:09.720]  擾亂他們
[00:06:09.720 --> 00:06:12.760]  從波斯王塞魯士年間
[00:06:12.760 --> 00:06:16.120]  直到波斯王大利烏登基的時候
[00:06:16.120 --> 00:06:17.440]  賄賣謀士
[00:06:17.440 --> 00:06:21.840]  要敗壞他們的謀算
[00:06:21.840 --> 00:06:24.840]  其實真的好像一個過山車一樣
[00:06:24.840 --> 00:06:26.000]  現實
[00:06:26.000 --> 00:06:29.040]  原來跟隨神的時候同樣
[00:06:29.040 --> 00:06:31.040]  我們好像按照神的計劃去做的時候
[00:06:31.040 --> 00:06:32.560]  一樣我們都會面對困難
[00:06:32.560 --> 00:06:35.440]  會挑戰面對艱辛的日子
[00:06:35.440 --> 00:06:37.040]  這是一個現實
[00:06:37.040 --> 00:06:41.280]  以色列人在由大人那段時間就好像坐過山車
[00:06:41.280 --> 00:06:43.120]  剛才明明講到很興奮的
[00:06:43.120 --> 00:06:44.640]  建了殿回去
[00:06:44.640 --> 00:06:45.360]  起壇
[00:06:45.360 --> 00:06:46.000]  敬拜神
[00:06:46.000 --> 00:06:46.520]  讚美神
[00:06:46.520 --> 00:06:49.080]  然後就開工了
[00:06:49.080 --> 00:06:51.360]  但是一下子
[00:06:51.360 --> 00:06:54.640]  由一個高潮掉到低谷裡面
[00:06:54.640 --> 00:06:56.880]  什麼事情呢?
[00:06:56.880 --> 00:07:01.040]  當時這幫由大人他們回到耶路撒冷
[00:07:01.040 --> 00:07:02.480]  其實當時耶路撒冷
[00:07:02.480 --> 00:07:06.280]  我們說以前已經被攻陷了很久
[00:07:06.280 --> 00:07:07.720]  頹垣敗瓦
[00:07:07.720 --> 00:07:10.640]  但是一個頹垣敗瓦的地方
[00:07:10.640 --> 00:07:13.200]  都是有人在那裡居住的
[00:07:13.200 --> 00:07:14.160]  什麼人呢?
[00:07:14.160 --> 00:07:17.520]  會當時有些人在那裡居住呢?
[00:07:17.520 --> 00:07:19.520]  我們回到歷史以前
[00:07:19.520 --> 00:07:21.920]  亞述帝國的時候
[00:07:21.920 --> 00:07:24.080]  亞述帝國的時候有很多不同的俘虜
[00:07:24.080 --> 00:07:26.560]  或者有很多不聽話的人
[00:07:26.560 --> 00:07:29.840]  因為當時亞述帝國是一個很強大的國家
[00:07:29.840 --> 00:07:32.000]  但是都是一些很高壓的
[00:07:32.000 --> 00:07:33.200]  你高壓下去
[00:07:33.200 --> 00:07:34.320]  就是打壓那些人的時候
[00:07:34.320 --> 00:07:35.920]  那些人就反抗
[00:07:35.920 --> 00:07:40.240]  所以在不同的地方就會有一些叛亂
[00:07:40.240 --> 00:07:42.440]  有一些顛覆國家的分子
[00:07:42.440 --> 00:07:43.880]  那亞述就怎麼做呢?
[00:07:43.880 --> 00:07:46.360]  就將那些人搞定他們的時候
[00:07:46.360 --> 00:07:50.720]  就將他們移居去另外一些偏遠的地區
[00:07:50.720 --> 00:07:52.960]  我們拍攝的不是偏遠的地區
[00:07:52.960 --> 00:07:55.640]  我們不是被俘虜來到這裡的
[00:07:55.640 --> 00:07:58.560]  但是當時那一幫不聽話的人
[00:07:58.560 --> 00:08:05.040]  就是俘虜到去以前的撒瑪利亞
[00:08:05.040 --> 00:08:07.520]  北角的中心點
[00:08:07.520 --> 00:08:10.560]  所以當時就是這一幫外邦的俘虜
[00:08:10.560 --> 00:08:11.880]  外邦人來的
[00:08:11.880 --> 00:08:14.280]  去到撒瑪利亞就跟當地
[00:08:14.280 --> 00:08:19.080]  其實那時候以色列人打敗仗之後
[00:08:19.080 --> 00:08:20.760]  他們仍然有一些人
[00:08:20.760 --> 00:08:24.160]  不是全部所有以色列猶大的人
[00:08:24.160 --> 00:08:26.280]  是被俘虜到巴比倫的
[00:08:26.280 --> 00:08:29.200]  還有一些人留在當地
[00:08:29.200 --> 00:08:35.000]  就是那些人跟那些外地來的俘虜就通婚
[00:08:35.000 --> 00:08:37.000]  通婚之後怎麼樣呢?
[00:08:37.000 --> 00:08:39.240]  就是那些外地的俘虜
[00:08:39.240 --> 00:08:41.360]  他們拜很多其他不同的神
[00:08:41.360 --> 00:08:45.200]  就將那些神帶到這個地方
[00:08:45.200 --> 00:08:47.200]  所以後期的撒瑪利亞人
[00:08:47.200 --> 00:08:49.720]  他們不單止血統上有混雜
[00:08:49.720 --> 00:08:55.000]  而信仰也混雜了其他外邦偶像的信仰在一起
[00:08:55.000 --> 00:09:02.000]  經文這裡就提到這一幫的人
[00:09:02.000 --> 00:09:06.400]  他們很主動走來提出幫忙
[00:09:06.400 --> 00:09:08.960]  我們來幫你們吧
[00:09:08.960 --> 00:09:10.720]  大家是朋友嘛
[00:09:10.720 --> 00:09:12.000]  我們都是在這裡的
[00:09:12.000 --> 00:09:13.760]  大家是自己人
[00:09:13.760 --> 00:09:14.920]  我們都拜神的
[00:09:14.920 --> 00:09:16.360]  我們都拜耶和華的
[00:09:16.360 --> 00:09:18.560]  從以前開始我們來到這裡
[00:09:18.560 --> 00:09:19.880]  我們都跟你們一樣
[00:09:19.880 --> 00:09:21.640]  我們都是拜耶和華神的
[00:09:21.640 --> 00:09:24.240]  我們一起建這個聖殿吧
[00:09:24.240 --> 00:09:31.080]  可能你會說
[00:09:31.080 --> 00:09:35.560]  為什麼那些回去避老回歸的人這麼小氣呢?
[00:09:35.560 --> 00:09:41.120]  別人已經這麼好主動提出來幫你了
[00:09:41.120 --> 00:09:42.280]  你拒絕別人了
[00:09:42.280 --> 00:09:43.200]  拒絕別人
[00:09:43.200 --> 00:09:46.600]  不讓別人一起參與
[00:09:46.600 --> 00:09:48.600]  為什麼呢?
[00:09:48.600 --> 00:09:52.360]  第一
[00:09:52.360 --> 00:09:53.760]  原來他們的信仰是不同的
[00:09:53.760 --> 00:09:55.760]  這個我們是很清楚知道的
[00:09:55.760 --> 00:09:57.760]  第二
[00:09:57.760 --> 00:10:00.080]  經文是用第一節
[00:10:00.080 --> 00:10:03.840]  「猶大和辯亞敏的敵人」
[00:10:03.840 --> 00:10:05.160]  「敵人」這個字
[00:10:05.160 --> 00:10:09.480]  是後期寫下歷史的時候加進去的
[00:10:09.480 --> 00:10:10.200]  「敵人」
[00:10:10.200 --> 00:10:12.000]  形容他們是敵人
[00:10:12.000 --> 00:10:13.200]  不是自己人
[00:10:13.200 --> 00:10:16.120]  他們來到假裝是自己人
[00:10:16.120 --> 00:10:18.520]  假裝我跟你們很友好
[00:10:18.520 --> 00:10:19.960]  假裝是為你們好
[00:10:19.960 --> 00:10:23.320]  也假裝自己是拜獨一的真神
[00:10:23.320 --> 00:10:26.560]  但我們知道他們不是
[00:10:26.560 --> 00:10:29.760]  他們是敵人
[00:10:29.760 --> 00:10:31.200]  有一套電影我很喜歡看的
[00:10:31.200 --> 00:10:34.800]  不知道你們有沒有看過呢?
[00:10:34.800 --> 00:10:35.400]  有沒有看過?
[00:10:35.400 --> 00:10:36.840]  我拍得不是很好
[00:10:36.840 --> 00:10:39.320]  有沒有看過這套電影?
[00:10:39.320 --> 00:10:42.480]  知不知道是什麼?
[00:10:42.480 --> 00:10:44.760]  很模糊
[00:10:44.760 --> 00:10:48.760]  這套是《葉問4》
[00:10:48.760 --> 00:10:49.880]  有沒有看過?
[00:10:49.880 --> 00:10:51.360]  有啊
[00:10:51.360 --> 00:10:52.680]  你們要知道
[00:10:52.680 --> 00:10:55.960]  葉師傅是一代宗師
[00:10:55.960 --> 00:11:00.520]  葉師傅他去到美國舊金山的時候
[00:11:00.520 --> 00:11:04.120]  當時就設下鴻門宴
[00:11:04.120 --> 00:11:06.360]  在舊金山唐人區
[00:11:06.360 --> 00:11:08.760]  那些做武術的人
[00:11:08.760 --> 00:11:10.920]  就坐下來約見他
[00:11:10.920 --> 00:11:13.240]  葉師傅
[00:11:13.240 --> 00:11:14.240]  打個招呼而已
[00:11:14.240 --> 00:11:16.720]  打個招呼對不對?
[00:11:16.720 --> 00:11:19.480]  哪有這麼簡單?
[00:11:19.480 --> 00:11:22.640]  其實他們來到就是要看看
[00:11:22.640 --> 00:11:26.280]  為什麼葉問這麼厲害?
[00:11:26.280 --> 00:11:29.320]  來到我們這個地方
[00:11:29.320 --> 00:11:31.120]  你們真的要醒醒定定
[00:11:31.120 --> 00:11:33.240]  這個地盤是我們的
[00:11:33.240 --> 00:11:34.280]  它是什麼門?
[00:11:34.280 --> 00:11:36.080]  它是螳螂拳
[00:11:36.080 --> 00:11:37.040]  它是什麼門?
[00:11:37.040 --> 00:11:37.800]  鷹爪什麼的
[00:11:37.800 --> 00:11:40.800]  全部已經有自己的地盤了
[00:11:40.800 --> 00:11:43.640]  你們來這裡想做什麼?
[00:11:43.640 --> 00:11:45.440]  你們要懂得大小
[00:11:45.440 --> 00:11:46.600]  我們在這裡很久了
[00:11:46.600 --> 00:11:49.480]  這個地盤是我們作主的
[00:11:49.480 --> 00:11:53.320]  他還說你知不知道你的徒弟
[00:11:53.320 --> 00:11:56.080]  在這裡教西人武術
[00:11:56.080 --> 00:11:58.920]  還要出英文書告訴大家
[00:11:58.920 --> 00:12:01.440]  我們中華武術是怎樣的
[00:12:01.440 --> 00:12:05.600]  他怎麼代表我們中華武術呢?
[00:12:05.600 --> 00:12:06.120]  見不見到?
[00:12:06.120 --> 00:12:08.080]  我們以為很簡單的
[00:12:08.080 --> 00:12:10.120]  大家打個招呼
[00:12:10.120 --> 00:12:13.040]  但原來就是告訴他
[00:12:13.040 --> 00:12:14.280]  這裡是我們作主的
[00:12:14.280 --> 00:12:17.040]  你不要亂來
[00:12:17.040 --> 00:12:20.520]  兄弟姊妹,我們看回那段經文
[00:12:20.520 --> 00:12:25.200]  那一群好像是朋友的人
[00:12:25.200 --> 00:12:29.240]  去找索羅巴伯和猶大的族長
[00:12:29.240 --> 00:12:31.320]  不是來打招呼
[00:12:31.320 --> 00:12:36.200]  不是來跟他建立一下關係
[00:12:36.200 --> 00:12:39.320]  他是要來拿回主導權
[00:12:39.320 --> 00:12:41.560]  拿回控制權
[00:12:41.560 --> 00:12:42.400]  你回來這裡
[00:12:42.400 --> 00:12:44.040]  你不要以為這個地方就是你的
[00:12:44.040 --> 00:12:50.280]  我們在這裡已經有我們地方勢力了
[00:12:50.280 --> 00:12:54.600]  當索羅巴伯和這群猶大的族長
[00:12:54.600 --> 00:12:58.200]  他們拒絕了這群人
[00:12:58.200 --> 00:13:01.680]  其實拒絕得很有禮貌的
[00:13:01.680 --> 00:13:03.760]  這段經文就好像說
[00:13:03.760 --> 00:13:04.440]  關你什麼事?
[00:13:04.440 --> 00:13:06.600]  其實也不是那麼粗俗的
[00:13:06.600 --> 00:13:10.280]  就是說其實我們是按神吩咐我們
[00:13:10.280 --> 00:13:13.240]  為以色列的神造這個殿
[00:13:13.240 --> 00:13:15.960]  也是按照波斯王頒布的命令
[00:13:15.960 --> 00:13:17.160]  我們這樣做的
[00:13:17.160 --> 00:13:19.320]  所以不用你們擔心
[00:13:19.320 --> 00:13:20.160]  不用你們煩惱
[00:13:20.160 --> 00:13:22.720]  我們自己搞定了
[00:13:22.720 --> 00:13:25.680]  這群敵人被拒絕了之後
[00:13:25.680 --> 00:13:28.080]  就出現他們的真面目了
[00:13:28.080 --> 00:13:29.000]  什麼真面目呢?
[00:13:29.000 --> 00:13:31.440]  就是第四節
[00:13:31.440 --> 00:13:34.800]  當他們由大人建造的時候
[00:13:34.800 --> 00:13:36.120]  使得他們的手發軟
[00:13:36.120 --> 00:13:37.760]  經文沒有用什麼方法
[00:13:37.760 --> 00:13:39.920]  沒有說到什麼原因
[00:13:39.920 --> 00:13:42.920]  我不知道手發軟是不是給他們吃藥
[00:13:42.920 --> 00:13:44.960]  應該也不是
[00:13:44.960 --> 00:13:48.320]  但是我們看回不同的歷史記載
[00:13:48.320 --> 00:13:50.400]  或者尼希米記不同的時間
[00:13:50.400 --> 00:13:52.840]  通常敵人用什麼方法呢?
[00:13:52.840 --> 00:13:54.680]  威嚇他們
[00:13:54.680 --> 00:13:56.440]  偷襲他們
[00:13:56.440 --> 00:13:59.200]  讓他們人心惶惶
[00:13:59.200 --> 00:14:01.480]  甚至這裡第五節說到
[00:14:01.480 --> 00:14:03.560]  不斷用很多不同的方法
[00:14:03.560 --> 00:14:04.640]  賄賣謀士
[00:14:04.640 --> 00:14:07.240]  就是賄賂那些政客
[00:14:07.240 --> 00:14:08.640]  定出不同的政策
[00:14:08.640 --> 00:14:09.720]  攔阻他們
[00:14:09.720 --> 00:14:10.520]  刁難他們
[00:14:10.520 --> 00:14:15.240]  使得他們重建的工作越來越困難
[00:14:15.240 --> 00:14:17.680]  不過我們看看第四章的時候
[00:14:17.680 --> 00:14:19.080]  今天我們沒有讀到
[00:14:19.080 --> 00:14:23.640]  其實中間記載了一段加插了一段的歷史
[00:14:23.640 --> 00:14:26.440]  這段歷史不是順次序下去的
[00:14:26.440 --> 00:14:29.440]  就是說回之後的
[00:14:29.440 --> 00:14:34.200]  波斯王打後有兩個王
[00:14:34.200 --> 00:14:37.680]  是亞達斯西王和阿徐魯王的時候
[00:14:37.680 --> 00:14:41.520]  其實這一群人繼續不斷搗亂
[00:14:41.520 --> 00:14:44.240]  猶太人他們重建的工作
[00:14:44.240 --> 00:14:45.760]  我們現在說的這段歷史
[00:14:45.760 --> 00:14:47.800]  就是說重建聖殿
[00:14:47.800 --> 00:14:50.400]  但是後來開始建完聖殿之後
[00:14:50.400 --> 00:14:51.760]  就建城牆
[00:14:51.760 --> 00:14:56.040]  整個耶路撒冷的聖城去重建
[00:14:56.040 --> 00:14:59.080]  其實是幾十年的時間
[00:14:59.080 --> 00:15:03.240]  這一群人從來沒有停過要攻擊他們
[00:15:03.240 --> 00:15:05.160]  要阻止他們
[00:15:05.160 --> 00:15:08.160]  所以你看看
[00:15:08.160 --> 00:15:11.040]  這是長達很多的
[00:15:11.040 --> 00:15:14.320]  而在四章二十四節
[00:15:14.320 --> 00:15:17.680]  於是在耶路撒冷神殿的工程就停止了
[00:15:17.680 --> 00:15:21.360]  直到波斯王大利烏第二年
[00:15:21.360 --> 00:15:22.680]  計算一下數字
[00:15:22.680 --> 00:15:25.680]  差不多停了十九年
[00:15:25.680 --> 00:15:28.400]  十九年
[00:15:28.400 --> 00:15:30.560]  一個嬰兒十九年之後
[00:15:30.560 --> 00:15:34.280]  已經變成一個大人了
[00:15:34.280 --> 00:15:37.400]  十九年的時間
[00:15:37.400 --> 00:15:38.920]  你想想
[00:15:38.920 --> 00:15:42.160]  停了攻十九年
[00:15:42.160 --> 00:15:45.040]  中間發生了什麼事情呢?
[00:15:45.040 --> 00:15:47.000]  真是
[00:15:47.000 --> 00:15:48.720]  神的指紋在這些情況之下
[00:15:48.720 --> 00:15:53.160]  其實真的難免會意志消沉
[00:15:53.160 --> 00:15:54.440]  你想想一心一意
[00:15:54.440 --> 00:15:56.800]  我們是神命令我們
[00:15:56.800 --> 00:15:58.080]  讓我們有權柄
[00:15:58.080 --> 00:16:01.680]  還有波斯王都批准我們回來這裡重建
[00:16:01.680 --> 00:16:04.560]  我們開始做聖殿沒多久
[00:16:04.560 --> 00:16:09.600]  就馬上遇到這麼多的困難
[00:16:09.600 --> 00:16:12.520]  如果我們再看看其他先知書的記載
[00:16:12.520 --> 00:16:16.360]  就說到當時的猶太人停了攻
[00:16:16.360 --> 00:16:19.520]  而各人沒有什麼心機
[00:16:19.520 --> 00:16:21.560]  只是為了自己的生活忙忙碌碌
[00:16:21.560 --> 00:16:23.680]  為了自己的家忙忙碌碌
[00:16:23.680 --> 00:16:27.120]  已經再沒有去想神的殿
[00:16:27.120 --> 00:16:29.440]  為什麼會這樣呢?
[00:16:29.440 --> 00:16:33.840]  明明跟著神的路是很好的
[00:16:33.840 --> 00:16:36.040]  是神的心意帶領他們回耶路撒冷
[00:16:36.040 --> 00:16:38.440]  他們不是按自己的心意
[00:16:38.440 --> 00:16:40.200]  是在回應神
[00:16:40.200 --> 00:16:41.280]  叫他們回耶路撒冷
[00:16:41.280 --> 00:16:43.000]  他們就去
[00:16:43.000 --> 00:16:45.000]  聖殿都開始在蓋
[00:16:45.000 --> 00:16:46.880]  有神在
[00:16:46.880 --> 00:16:50.320]  但是為什麼重人都會面對這麼多挫折呢?
[00:16:50.320 --> 00:16:51.320]  甚至爛尾
[00:16:51.320 --> 00:16:53.040]  在當時來說是爛尾的
[00:16:53.040 --> 00:16:54.880]  停了十九年
[00:16:54.880 --> 00:16:59.640]  不應該是這樣的
[00:16:59.640 --> 00:17:03.440]  但是現實就是這樣
[00:17:03.440 --> 00:17:04.760]  今天這段經文就告訴我們
[00:17:04.760 --> 00:17:07.880]  讓我們看到現實
[00:17:07.880 --> 00:17:10.880]  我們跟著神的心意去的時候
[00:17:10.880 --> 00:17:13.080]  我們走出神要我們走的計劃
[00:17:13.080 --> 00:17:16.280]  但是我們一定總是會面對困難
[00:17:16.280 --> 00:17:18.360]  挑戰苦楚
[00:17:18.360 --> 00:17:21.000]  對不對?
[00:17:21.000 --> 00:17:22.640]  有沒有弟兄姐妹
[00:17:22.640 --> 00:17:28.400]  你們不會經歷到有困難、有挑戰、有苦楚的
[00:17:28.400 --> 00:17:30.160]  我相信無論大小
[00:17:30.160 --> 00:17:33.600]  可能有些弟兄姐妹經歷小一點
[00:17:33.600 --> 00:17:36.920]  但是我們信耶穌的人
[00:17:36.920 --> 00:17:42.280]  我們同樣都會面對著這些事情
[00:17:42.280 --> 00:17:43.080]  對不對?
[00:17:43.080 --> 00:17:45.040]  這個就是人生
[00:17:45.040 --> 00:17:46.440]  人生是現實
[00:17:46.440 --> 00:17:49.400]  我們基督徒必經的階段
[00:17:49.400 --> 00:17:52.280]  誰說信耶穌是會一帆風順的?
[00:17:52.280 --> 00:17:53.240]  你們出去傳福音
[00:17:53.240 --> 00:17:54.640]  你不會告訴別人
[00:17:54.640 --> 00:17:55.960]  你祈禱接受耶穌
[00:17:55.960 --> 00:17:59.080]  接著那些困難就全部消失了
[00:17:59.080 --> 00:18:00.520]  會不會?
[00:18:00.520 --> 00:18:04.800]  你不會這樣坑別人信耶穌的
[00:18:04.800 --> 00:18:08.120]  我們自己都正在經歷
[00:18:08.120 --> 00:18:10.160]  信耶穌怎麼會一帆風順
[00:18:10.160 --> 00:18:12.320]  消失所有困難呢?
