
[00:00:00.000 --> 00:00:04.640]  菩提姐妹早晨,讓我們再次回到主的說話面前
[00:01:43.000 --> 00:01:48.880]  更豐富的智慧能夠幫助我們明白禰的真道
[00:01:48.880 --> 00:01:54.360]  禱告奉教主耶穌的讀德聖的名字而教
[00:01:54.360 --> 00:01:57.560]  中國人有一句說話叫做
[00:01:57.560 --> 00:02:01.280]  人要面,樹要皮
[00:02:01.280 --> 00:02:05.840]  我相信這個觀念就流傳在每一個人的心裏面
[00:02:05.840 --> 00:02:07.480]  即是很多日子了
[00:02:07.480 --> 00:02:14.120]  也都覺得好像很順理成章的一個想法
[00:02:14.120 --> 00:02:18.000]  包括教會在今天也都用這種思維
[00:02:18.000 --> 00:02:20.080]  去到運作
[00:02:20.080 --> 00:02:23.520]  認爲教會只要在這個世界裏面
[00:02:23.520 --> 00:02:25.480]  做得漂亮一點
[00:02:25.480 --> 00:02:28.000]  包裝得美麗一點
[00:02:28.000 --> 00:02:31.960]  人就會喜歡教會多一點
[00:02:31.960 --> 00:02:34.600]  喜歡上帝多一點
[00:02:34.600 --> 00:02:38.760]  甚至降服在真理的裏面
[00:02:38.760 --> 00:02:41.080]  但當我們發現到
[00:02:41.080 --> 00:02:46.800]  如果我們只是很着重這個外表的包裝
[00:02:46.800 --> 00:02:51.280]  甚至我們作爲信徒在教會的層面裏面
[00:02:51.280 --> 00:02:54.080]  我們以爲只要把教會包裝得好一點
[00:02:54.080 --> 00:02:56.840]  信徒在人面前的形象好一點
[00:02:56.840 --> 00:02:58.520]  人就會必然相信
[00:02:58.520 --> 00:03:00.000]  我可以告訴大家
[00:03:00.000 --> 00:03:01.680]  可能當我們這樣做的時候
[00:03:01.680 --> 00:03:08.400]  已經掉入了另一個屬靈的陷阱或者錯誤的裏面
[00:03:08.400 --> 00:03:09.720]  久而久之
[00:03:09.720 --> 00:03:12.520]  將我們原本那種信
[00:03:12.520 --> 00:03:17.840]  漸漸對上帝那種的僞生變成一種扭曲成一種
[00:03:17.840 --> 00:03:20.200]  只不過着重於在人面前
[00:03:20.200 --> 00:03:26.360]  比較漂亮的一個靈性的個體
[00:03:26.360 --> 00:03:29.520]  被人會覺得我們是與別不同
[00:03:29.520 --> 00:03:31.240]  信徒好一點
[00:03:31.240 --> 00:03:33.960]  但其實可能這個更加引進
[00:03:33.960 --> 00:03:37.880]  我們掉入一個更徹底的墮落的階段
[00:03:37.880 --> 00:03:39.560]  這個也是今天
[00:03:39.560 --> 00:03:42.920]  所以爲什麼我有一個這樣的講題
[00:03:42.920 --> 00:03:47.160]  叫做假信者漂亮的靈性包裝
[00:03:47.160 --> 00:03:50.760]  它的墮落的後果
[00:03:50.760 --> 00:03:51.840]  英語的標題
[00:03:51.840 --> 00:03:57.600]  The Failure of Window Dressing - A Spiritual Falsehood
[00:03:57.600 --> 00:03:59.640]  讓我們在這個題目裏面
[00:03:59.640 --> 00:04:01.720]  再次很認真地去反思一下
[00:04:01.720 --> 00:04:04.680]  究竟我們今天自己是否一個真正屬神的子民
[00:04:04.680 --> 00:04:10.080]  還是我們只不過是包裝出來的一個宗教的參與者
[00:04:10.080 --> 00:04:13.240]  這個是一個很重要的課題
[00:04:13.240 --> 00:04:16.920]  所以我希望大家真的很認真地去了解
[00:04:16.920 --> 00:04:19.000]  今天所提的經文就是
[00:04:19.000 --> 00:04:20.760]  從《馬太福音》第十二章
[00:04:20.760 --> 00:04:23.680]  第三十八至四十二節
[00:04:23.680 --> 00:04:25.920]  讓我們一起回到這段聖經
[00:04:25.920 --> 00:04:27.760]  先讀一次這段聖經
[00:04:27.760 --> 00:04:30.560]  剛纔衛東已經帶領我們讀過一次
[00:04:30.560 --> 00:04:31.880]  不過這段聖經
[00:04:31.880 --> 00:04:33.880]  其實有很多的信徒
[00:04:33.880 --> 00:04:37.040]  其實對它不是那麼掌握
[00:04:37.040 --> 00:04:39.040]  熟悉但是不是那麼掌握
[00:04:39.040 --> 00:04:41.960]  讓我們一起去打開讀一下這段經文
[00:04:41.960 --> 00:04:42.920]  好嗎
[00:04:42.920 --> 00:04:48.000]  而且講的內容也有很多我們很熟悉的典故
[00:04:48.000 --> 00:04:50.440]  我們一起打開《馬太福音》
[00:04:50.440 --> 00:04:51.680]  Matthews
[00:04:51.680 --> 00:04:52.680]  第十二章
[00:04:52.680 --> 00:04:54.440]  第三十八至四十二節
[00:04:54.440 --> 00:05:01.120]  Words 38 to the words 42nd
[00:05:01.120 --> 00:05:02.760]  我們一起讀
[00:05:02.760 --> 00:05:07.840]  當時有幾個聞事和法尼塞人對耶穌說
[00:05:07.840 --> 00:05:12.720]  夫子 我們願意你顯個神蹟給我們看
[00:05:12.720 --> 00:05:14.160]  耶穌回答說
[00:05:14.160 --> 00:05:18.520]  一個邪惡淫亂的世代求看神蹟
[00:05:18.520 --> 00:05:21.600]  除了先知約拿的神蹟以外
[00:05:21.600 --> 00:05:24.560]  再沒有神蹟給他們看
[00:05:24.560 --> 00:05:28.440]  約拿三日三夜在大魚土腹中
[00:05:28.440 --> 00:05:32.880]  人子也要這樣三日三夜在他裏頭
[00:05:32.880 --> 00:05:35.000]  當審判的時候
[00:05:35.000 --> 00:05:39.320]  尼尼媚人要起來定這世代的罪
[00:05:39.320 --> 00:05:43.320]  因爲尼尼媚人聽見了約拿所傳的
[00:05:43.320 --> 00:05:45.320]  就悔改了
[00:05:45.320 --> 00:05:50.000]  看啊 在這裏有一個人比約拿更大
[00:05:50.000 --> 00:05:52.040]  當審判的時候
[00:05:52.040 --> 00:05:56.320]  南方的女王要起來定這世代的罪
[00:05:56.320 --> 00:05:58.920]  因爲她從地記以來
[00:05:58.920 --> 00:06:01.720]  要聽所羅門的智慧說
[00:06:01.720 --> 00:06:07.320]  看啊 在這裏有一人比所羅門更大
[00:06:07.320 --> 00:06:10.440]  在《上文馬太福音》的第十二章
[00:06:10.440 --> 00:06:14.080]  從第三十三至第三十七節裏面
[00:06:14.080 --> 00:06:21.920]  我們已經談論過包裝出來的靈性的問題
[00:06:21.920 --> 00:06:24.560]  真的就假不了的
[00:06:24.560 --> 00:06:27.880]  但是假的就算你怎樣包裝都好
[00:06:27.880 --> 00:06:29.280]  很容易
[00:06:29.280 --> 00:06:31.560]  我們廣東人叫做露餡
[00:06:31.560 --> 00:06:35.600]  你很容易就會被人發現到其實你的虛假
[00:06:35.600 --> 00:06:38.560]  所以裝作出來假的信徒
[00:06:38.560 --> 00:06:40.760]  其實他一生其實挺痛苦的
[00:06:40.760 --> 00:06:45.520]  一直希望別人不會發現到
[00:06:45.520 --> 00:06:48.080]  其實他的信是虛假
[00:06:48.080 --> 00:06:51.520]  於是他就要做很多的屬靈活動
[00:06:51.520 --> 00:06:57.000]  來將自己虛假的靈性包裝隱藏
[00:06:57.000 --> 00:06:59.840]  讓人看見的只是他做的好事
[00:06:59.840 --> 00:07:02.520]  做的侍奉
[00:07:02.520 --> 00:07:07.920]  而他沒有一種真正的靈性上的改變和進步
[00:07:07.920 --> 00:07:10.080]  所以真正的屬神的子民
[00:07:10.080 --> 00:07:16.480]  其實是不怕人對於他的靈性有任何的挑戰的
[00:07:16.480 --> 00:07:19.440]  正所謂真金不怕紅爐火
[00:07:19.440 --> 00:07:22.920]  職或信徒他的靈性在上帝的面前
[00:07:22.920 --> 00:07:25.920]  上帝試驗他的靈性都好
[00:07:25.920 --> 00:07:27.920]  他們都不會擔心
[00:07:27.920 --> 00:07:30.040]  但是假信的人
[00:07:30.040 --> 00:07:35.080]  往往他就要希望做很多的事情
[00:07:35.080 --> 00:07:37.320]  去不單止掩飾自己的靈性
[00:07:37.320 --> 00:07:41.280]  而且他同時要在其他的人身上
[00:07:41.280 --> 00:07:44.760]  透過這種虛情假意的靈性
[00:07:44.760 --> 00:07:50.760]  能夠謀取一些在屬靈的羣體裏面的利益
[00:07:50.760 --> 00:07:53.600]  因爲他希望在這個過程當中
[00:07:53.600 --> 00:07:56.160]  不單止不丟臉
[00:07:56.160 --> 00:08:00.520]  而且希望用一些方法去收買人心
[00:08:00.520 --> 00:08:07.280]  讓人錯誤地瞭解他是一個很虔誠的信徒
[00:08:07.280 --> 00:08:08.920]  今天在這段聖經裏面
[00:08:08.920 --> 00:08:13.480]  我們就發現到又來這幾個人物
[00:08:13.480 --> 00:08:15.200]  我們應該很熟悉的
[00:08:15.200 --> 00:08:20.280]  就是民事和法尼塞人
[00:08:20.280 --> 00:08:22.240]  這幾個民事和法尼塞人
[00:08:22.240 --> 00:08:24.600]  這次又來做什麼呢?
[00:08:24.600 --> 00:08:28.240]  其實從上面我們一律已經知道
[00:08:28.240 --> 00:08:30.440]  這些民事和法尼塞人
[00:08:30.440 --> 00:08:32.480]  經常都想除滅耶穌
[00:08:32.480 --> 00:08:34.800]  或者用方法踩耶穌
[00:08:34.800 --> 00:08:37.280]  踩到他只有這麼低
[00:08:37.280 --> 00:08:39.840]  特別在屬靈的事情
[00:08:39.840 --> 00:08:41.640]  或者宗教的層面
[00:08:41.640 --> 00:08:49.080]  他希望不想耶穌拿走他們宗教的優越地位
[00:08:49.080 --> 00:08:51.680]  所以在第十二章第十四節裏面
[00:08:51.680 --> 00:08:54.680]  我們老祖重複又重複地說到
[00:08:54.680 --> 00:09:00.400]  法尼塞人即使他見到神蹟歧視
[00:09:00.400 --> 00:09:03.240]  他仍然要用方法去否定
[00:09:03.240 --> 00:09:08.560]  耶穌基督的神蹟歧視是從神而來的
[00:09:08.560 --> 00:09:12.880]  並且他們要設法去想方法去除滅耶穌
[00:09:12.880 --> 00:09:14.000]  現在又來了
[00:09:14.000 --> 00:09:16.040]  又多一次
[00:09:16.040 --> 00:09:18.080]  在這個過程裏面
[00:09:18.080 --> 00:09:22.880]  其實他有一個背後的計劃
[00:09:22.880 --> 00:09:30.240]  就是希望將他們的假信包容得更加漂亮
[00:09:30.240 --> 00:09:31.960]  怎樣包裝呢?
[00:09:31.960 --> 00:09:33.640]  剛纔我已經說過
[00:09:33.640 --> 00:09:35.960]  最好的方法就是參與一些
[00:09:35.960 --> 00:09:40.480]  所謂屬靈事情或者宗教活動的裏面
[00:09:40.480 --> 00:09:42.800]  這次他想出了這條主意
[00:09:42.800 --> 00:09:45.120]  希望如何擺脫耶穌
[00:09:45.120 --> 00:09:46.160]  我們看看吧
[00:09:46.160 --> 00:09:47.280]  他對耶穌說了什麼呢?
[00:09:47.280 --> 00:09:49.200]  在第三十八節
[00:09:49.200 --> 00:09:57.240]  他說:夫子,我們願意你顯過神蹟,及我們看
[00:09:57.240 --> 00:09:59.720]  我們先看看第三十八節
[00:09:59.720 --> 00:10:01.760]  這一節的經文
[00:10:01.760 --> 00:10:04.720]  其實這些假信的人
[00:10:04.720 --> 00:10:07.640]  真的很會包裝自己
[00:10:07.640 --> 00:10:11.480]  成爲一個很漂亮的靈性
[00:10:11.480 --> 00:10:13.400]  包裝得很像很漂亮的靈性
[00:10:13.400 --> 00:10:15.080]  怎樣包裝呢?
[00:10:15.080 --> 00:10:16.720]  他來跟耶穌說
[00:10:16.720 --> 00:10:19.640]  一開口
[00:10:19.640 --> 00:10:24.000]  夫子
[00:10:24.000 --> 00:10:25.760]  "夫子"這個字眼
[00:10:25.760 --> 00:10:29.320]  其實在聖經裏面是一個專稱
[00:10:29.320 --> 00:10:33.400]  是對於一些老師的介紹
[00:10:33.400 --> 00:10:36.040]  如果你有用英語聖經的話
[00:10:36.040 --> 00:10:37.880]  你會立刻看到
[00:10:37.880 --> 00:10:40.120]  這個經文一開始介紹到
[00:10:40.120 --> 00:10:43.200]  他就說教練
[00:10:43.200 --> 00:10:45.120]  老師
[00:10:45.120 --> 00:10:46.840]  多謙虛
[00:10:46.840 --> 00:10:49.160]  多謙卑
[00:10:49.160 --> 00:10:53.000]  稱耶穌爲"夫子"這樣去介紹
[00:10:53.000 --> 00:10:55.200]  好像和我們同級的
[00:10:55.200 --> 00:10:56.840]  耶穌
[00:10:56.840 --> 00:10:58.600]  怎樣同級呢?
[00:10:58.600 --> 00:11:01.280]  你要證明給我看
[00:11:01.280 --> 00:11:03.000]  看什麼呢?
[00:11:03.000 --> 00:11:05.240]  你是有神力的
[00:11:05.240 --> 00:11:07.320]  所以在這段聖經裏面
[00:11:07.320 --> 00:11:07.920]  他說
[00:11:07.920 --> 00:11:11.000]  我們願意你顯個神蹟
[00:11:11.000 --> 00:11:13.520]  給我們看
[00:11:13.520 --> 00:11:15.120]  願意不願意呢?
[00:11:15.120 --> 00:11:19.040]  這個陳述是很含糊不清的
[00:11:19.040 --> 00:11:21.280]  如果你看回英語聖經裏面
[00:11:21.280 --> 00:11:22.320]  甚至他們說
[00:11:22.320 --> 00:11:24.560]  我很期望
[00:11:24.560 --> 00:11:29.040]  We wish to see a sign from you
[00:11:29.040 --> 00:11:32.920]  我們很想由耶穌你的身上
[00:11:32.920 --> 00:11:37.200]  再一次看到你的"神蹟"
[00:11:37.200 --> 00:11:41.120]  或者更準確的翻譯叫做
[00:11:41.120 --> 00:11:43.640]  有個笑頭
[00:11:43.640 --> 00:11:47.160]  有個記號
[00:11:47.160 --> 00:11:50.360]  用今天的廣東話說法就是這樣說
[00:11:50.360 --> 00:11:53.600]  我們大家都是老師輩
[00:11:53.600 --> 00:11:55.400]  老師
[00:11:55.400 --> 00:11:56.960]  不如這樣吧
[00:11:56.960 --> 00:12:01.400]  我們很想看看你在你身上
[00:12:01.400 --> 00:12:04.440]  怎樣可以證明
[00:12:04.440 --> 00:12:10.040]  你是有這個屬神的神力在你身上
[00:12:10.040 --> 00:12:13.400]  聽起來很謙卑
[00:12:13.400 --> 00:12:16.840]  甚至好像一個學生
[00:12:16.840 --> 00:12:20.720]  或者我們在神學院裏面
[00:12:20.720 --> 00:12:22.480]  因爲我讀研究院
[00:12:22.480 --> 00:12:24.800]  我們讀研究院的時候
[00:12:24.800 --> 00:12:27.600]  老師不當我們是學生
[00:12:27.600 --> 00:12:32.880]  老師當我們是同輩的神學家
[00:12:32.880 --> 00:12:33.960]  很好笑的
[00:12:33.960 --> 00:12:36.360]  我記得在神學院讀書的時候
[00:12:36.360 --> 00:12:38.520]  有一個老教授過世了
[00:12:38.520 --> 00:12:41.680]  他叫做Dr.Pivnik
[00:12:41.680 --> 00:12:44.360]  一位新約的學者
[00:12:44.360 --> 00:12:45.840]  他第一樣東西
[00:12:45.840 --> 00:12:47.680]  他上課教我們
[00:12:47.680 --> 00:12:52.000]  他說你們來到我們神學院讀書
[00:12:52.000 --> 00:12:54.360]  無非都是最終要成爲學習
[00:12:54.360 --> 00:12:57.680]  一個神學家theologian
[00:12:57.680 --> 00:13:00.960]  我最初怎麼能夠稱自己爲神學家呢
[00:13:00.960 --> 00:13:06.280]  他說神學家這個詞說得好像很厲害
[00:13:06.280 --> 00:13:09.080]  用拉丁文
[00:13:09.080 --> 00:13:11.640]  神學家就是等同於一些
[00:13:11.640 --> 00:13:16.000]  人想知道一些關於神的事情的人
[00:13:16.000 --> 00:13:17.120]  他這樣解釋
[00:13:17.120 --> 00:13:19.200]  我就會明白了
[00:13:19.200 --> 00:13:21.200]  每一個來到神學院讀書的
[00:13:21.200 --> 00:13:24.720]  都最終希望多認識上帝
[00:13:24.720 --> 00:13:25.800]  所以
[00:13:25.800 --> 00:13:26.680]  其實信徒
[00:13:26.680 --> 00:13:31.080]  今天每個信徒都可以稱自己爲神學家
[00:13:31.080 --> 00:13:32.920]  不過中文的"家"字
[00:13:32.920 --> 00:13:35.120]  就好像你自己又是特別尊貴一點
[00:13:35.120 --> 00:13:37.280]  有獨門的理解
[00:13:37.280 --> 00:13:39.720]  或者獨門的演繹
[00:13:39.720 --> 00:13:41.640]  覺得好像很厲害
[00:13:41.640 --> 00:13:43.560]  但實質上
[00:13:43.560 --> 00:13:45.640]  神學家只不過是一羣
[00:13:45.640 --> 00:13:49.600]  追求更多認識上帝知識的人
[00:13:49.600 --> 00:13:52.120]  他教我們要做一個神學家
[00:13:52.120 --> 00:13:57.000]  首先你要用神學家的發音來讀一些字眼
[00:13:57.000 --> 00:13:59.280]  我很記得他教馬太福音
[00:13:59.280 --> 00:14:01.200]  因爲他是新約學者
[00:14:01.200 --> 00:14:05.160]  我跟他讀《經文批判學》
[00:14:05.160 --> 00:14:06.440]  聽起來很恐怖
[00:14:06.440 --> 00:14:08.640]  Textual Criticism
[00:14:08.640 --> 00:14:11.880]  很多大仙姐妹又不明白這門門是什麼
[00:14:11.880 --> 00:14:14.320]  就說是新派
[00:14:14.320 --> 00:14:15.800]  你今天讀所有的聖經
[00:14:15.800 --> 00:14:19.560]  其實都是用你們所稱爲新派的寫出來的
[00:14:19.560 --> 00:14:22.720]  你領受了這些東西
[00:14:22.720 --> 00:14:26.240]  其實根本就是在你們稱爲新派的東西
[00:14:26.240 --> 00:14:27.640]  你嘗試否定的東西
[00:14:27.640 --> 00:14:29.600]  其實根本是在聖經裏面的
[00:14:29.600 --> 00:14:35.200]  他說在馬太福音第一個字你要識的
[00:14:35.200 --> 00:14:38.320]  就是"族譜"這個字
[00:14:38.320 --> 00:14:40.720]  世代或者
[00:14:40.720 --> 00:14:42.880]  Genealogy
[00:14:42.880 --> 00:14:45.800]  他說不是讀Genealogy的
[00:14:45.800 --> 00:14:49.080]  神學家讀這個字是讀Genealogy
[00:14:49.080 --> 00:14:51.880]  有什麼分別
[00:14:51.880 --> 00:14:53.680]  Everything is the same to us
[00:14:53.680 --> 00:14:58.120]  但是如果你去到神學討論會的時候
[00:14:58.120 --> 00:15:00.960]  你讀Genealogy
[00:15:00.960 --> 00:15:03.200]  人們會看低你的
[00:15:03.200 --> 00:15:05.720]  覺得你不夠級數
[00:15:05.720 --> 00:15:09.200]  這其實是一種包裝
[00:15:09.200 --> 00:15:12.640]  來到這裏就是一個包裝
[00:15:12.640 --> 00:15:15.960]  這些聞事祭司其實動機不良
[00:15:15.960 --> 00:15:17.800]  但是來到耶穌基督的面前
[00:15:17.800 --> 00:15:19.040]  想踩低耶穌
[00:15:19.040 --> 00:15:20.880]  但是稱呼祂爲"夫子"
[00:15:20.880 --> 00:15:22.360]  同級人士
[00:15:22.360 --> 00:15:23.840]  老師輩
[00:15:23.840 --> 00:15:27.080]  就是說一見到教授教授
[00:15:27.080 --> 00:15:28.200]  然後怎麼樣
[00:15:28.200 --> 00:15:31.800]  我很想在你身上看到
[00:15:31.800 --> 00:15:33.320]  有些兆頭
[00:15:33.320 --> 00:15:35.000]  有些標記
[00:15:35.000 --> 00:15:37.600]  是從神而來的
[00:15:37.600 --> 00:15:39.120]  我們來到這段聖經
[00:15:39.120 --> 00:15:41.720]  我們就要問一個問題了
[00:15:41.720 --> 00:15:42.960]  這個兆頭
[00:15:42.960 --> 00:15:45.800]  標記等等的題目
[00:15:45.800 --> 00:15:51.320]  其實是不是他們從來沒有見過呢?
[00:15:51.320 --> 00:15:52.600]  他們的動機
[00:15:52.600 --> 00:15:54.080]  其實他們的處理
[00:15:54.080 --> 00:15:55.320]  某程度上
[00:15:55.320 --> 00:15:57.000]  其實就等同於
[00:15:57.000 --> 00:15:59.800]  今天我們在這個世界上
[00:15:59.800 --> 00:16:02.640]  很多我們所稱之爲的標準
[00:16:02.640 --> 00:16:03.680]  ISO
[00:16:03.680 --> 00:16:06.560]  ISO的標準
[00:16:06.560 --> 00:16:11.800]  譬如你去一些生產的工廠
[00:16:11.800 --> 00:16:13.280]  他們就會要求
[00:16:13.280 --> 00:16:17.800]  你的生產達到某個程度的標準
[00:16:17.800 --> 00:16:23.160]  他們就要求ISO 9001這樣的標準
[00:16:23.160 --> 00:16:28.560]  那你就在生產上面有水平了
[00:16:28.560 --> 00:16:30.920]  另一個做法就是什麼呢?
[00:16:30.920 --> 00:16:31.960]  就是談論到
[00:16:31.960 --> 00:16:33.560]  當有些人
[00:16:33.560 --> 00:16:34.600]  可能他
[00:16:34.600 --> 00:16:36.720]  譬如最簡單
[00:16:36.720 --> 00:16:40.440]  那些藥物是要有登記的
[00:16:40.440 --> 00:16:42.440]  要是合法的
[00:16:42.440 --> 00:16:44.040]  是政府批准了
[00:16:44.040 --> 00:16:46.040]  驗過正常的
[00:16:46.040 --> 00:16:48.200]  那他就有一個標記了
[00:16:48.200 --> 00:16:50.360]  就叫做DIM
[00:16:50.360 --> 00:16:52.360]  是不是啊?
[00:16:52.360 --> 00:16:54.280]  DIM是不是?
[00:16:54.280 --> 00:16:58.200]  這些標準是要定下來的
[00:16:58.200 --> 00:16:59.360]  他的意思就是
[00:16:59.360 --> 00:17:03.960]  你如果要證明一個屬神的指紋
[00:17:03.960 --> 00:17:07.440]  你是從上帝而來的
[00:17:07.440 --> 00:17:08.520]  老師
[00:17:08.520 --> 00:17:09.600]  師父輩
[00:17:09.600 --> 00:17:10.840]  耶穌
[00:17:10.840 --> 00:17:15.320]  請你將這些標準顯示出來給我們
[00:17:15.320 --> 00:17:19.160]  要不然你就不合格了
[00:17:19.160 --> 00:17:21.120]  這個說法其實
[00:17:21.120 --> 00:17:22.640]  我們的Euthymism
[00:17:22.640 --> 00:17:24.040]  說了一些東西
[00:17:24.040 --> 00:17:26.400]  就不說一些東西
[00:17:26.400 --> 00:17:30.400]  但是主題在那些不說的事情裏面
[00:17:30.400 --> 00:17:32.400]  如果你顯示不了
[00:17:32.400 --> 00:17:33.720]  你一件電器上面
[00:17:33.720 --> 00:17:36.160]  有一個CE的標準的話
[00:17:36.160 --> 00:17:39.280]  就等同於這件電器是不合格
[00:17:39.280 --> 00:17:41.440]  不能夠在北美洲
[00:17:41.440 --> 00:17:44.760]  或者甚至加拿大使用
[00:17:44.760 --> 00:17:46.160]  當我們讀到這裏的時候
[00:17:46.160 --> 00:17:48.000]  我們就開始明白到
[00:17:48.000 --> 00:17:50.120]  這幫的聞事祭司
[00:17:50.120 --> 00:17:52.320]  其實由頭到尾
[00:17:52.320 --> 00:17:55.560]  都希望用各種形式
[00:17:55.560 --> 00:17:57.520]  來挑戰耶穌
[00:17:57.520 --> 00:18:01.800]  希望耶穌在某一次的裏面
[00:18:01.800 --> 00:18:04.520]  就不能夠成功地證明
[00:18:04.520 --> 00:18:09.360]  祂自己是屬神的一份子
[00:18:09.360 --> 00:18:10.880]  但是
[00:18:10.880 --> 00:18:15.160]  這是不是一個正確的做法呢?
[00:18:15.160 --> 00:18:17.520]  等一等
[00:18:17.520 --> 00:18:23.080]  這是不是一個正確的做法呢?
[00:18:23.080 --> 00:18:29.480]  這反而是值得我們去深思細想的
[00:18:29.480 --> 00:18:33.040]  今天很多的信徒
[00:18:33.040 --> 00:18:36.600]  經常去求問上帝
[00:18:36.600 --> 00:18:39.600]  給一些神蹟歧視
[00:18:39.600 --> 00:18:42.200]  讓他們明白到
[00:18:42.200 --> 00:18:46.600]  自己是屬於上帝的子民
[00:18:46.600 --> 00:18:52.960]  今天很多神學院的學生
[00:18:52.960 --> 00:18:56.080]  在神學院裏面
[00:18:56.080 --> 00:18:58.360]  經常分享自己有什麼特殊的
[00:18:58.360 --> 00:19:01.600]  神蹟歧視的顯然
[00:19:01.600 --> 00:19:04.440]  嘗試證明給身邊其他的人
[00:19:04.440 --> 00:19:07.520]  我是有上帝的欠點
[00:19:07.520 --> 00:19:11.440]  來成爲神的工人
[00:19:11.440 --> 00:19:14.960]  今天有不少的信徒
[00:19:14.960 --> 00:19:18.440]  甚至靈恩派的信徒
[00:19:18.440 --> 00:19:20.040]  在教會里面
[00:19:20.040 --> 00:19:22.520]  在崇拜的當中
[00:19:22.520 --> 00:19:27.840]  不斷地去嘗試
[00:19:27.840 --> 00:19:32.640]  把自己認定有神蹟在自己身上發生
[00:19:32.640 --> 00:19:35.800]  沒有神蹟的就跟着去教謊言
[00:19:35.800 --> 00:19:38.920]  我在神學院有一個神學院的教授
[00:19:38.920 --> 00:19:40.320]  教講謊言
[00:19:40.320 --> 00:19:46.280]  我說不神謊言是可以教出來的嗎?
[00:19:46.280 --> 00:19:47.560]  他說是
[00:19:47.560 --> 00:19:49.080]  我說我似乎是看《免聖經》
[00:19:49.080 --> 00:19:52.000]  是可以教講謊言的
[00:19:52.000 --> 00:19:55.400]  講就講的
[00:19:55.400 --> 00:19:57.200]  他又挑戰我
[00:19:57.200 --> 00:20:00.840]  你不識謊言就不要講謊言
[00:20:00.840 --> 00:20:02.600]  我不識謊言就問謊言
[00:20:02.600 --> 00:20:04.240]  我問謊言是不行的嗎?
[00:20:04.240 --> 00:20:06.600]  不準講謊言的嗎?
[00:20:06.600 --> 00:20:10.200]  這就是今天很多神學院
[00:20:10.200 --> 00:20:13.000]  在神學院裏面
[00:20:13.000 --> 00:20:16.600]  有些人嘗試把自己抬到一個
[00:20:16.600 --> 00:20:19.600]  好像跟上帝很接近的身份
[00:20:19.600 --> 00:20:20.280]  做什麼?
[00:20:20.280 --> 00:20:25.480]  就是用神蹟歧視來印證自己
[00:20:25.480 --> 00:20:28.240]  而很多傳道人、牧師
[00:20:28.240 --> 00:20:30.480]  經常講這些見證
[00:20:30.480 --> 00:20:32.960]  如何發生在自己身上
[00:20:32.960 --> 00:20:34.120]  在羣衆裏面
[00:20:34.120 --> 00:20:37.640]  神又如何在他身上做了些什麼?
[00:20:37.640 --> 00:20:40.520]  我死過生了
[00:20:40.520 --> 00:20:45.720]  我曾經做過些什麼?
[00:20:45.720 --> 00:20:47.560]  我見到神的工作
[00:20:47.560 --> 00:20:50.480]  在我身上做了些什麼?
[00:20:50.480 --> 00:20:58.040]  於是又認爲自己有神的靈、護體
[00:20:58.040 --> 00:21:00.960]  這種是什麼信仰?
[00:21:00.960 --> 00:21:05.040]  是民間信仰的做法
[00:21:05.040 --> 00:21:08.200]  認爲自己有神靈護體
[00:21:08.200 --> 00:21:11.240]  神靈陪伴
[00:21:11.240 --> 00:21:17.880]  於是很多人將聖靈都變成這樣運作
