
[00:00:00.000 --> 00:00:01.460]  我們感謝主
[00:04:03.160 --> 00:04:07.160]  可以攻破堅固的引領
[00:04:07.160 --> 00:04:09.160]  將各樣的計謀
[00:04:09.160 --> 00:04:11.160]  各樣攬阻人認識神的那些自告之私
[00:04:11.160 --> 00:04:12.160]  一概攻破了
[00:04:12.160 --> 00:04:14.160]  又將人所有的心意奪回
[00:04:14.160 --> 00:04:15.160]  使他都順服嫉妒
[00:04:15.160 --> 00:04:17.160]  所以你注意看一下這個表裡面
[00:04:17.160 --> 00:04:19.160]  第一個這段聖經告訴我們
[00:04:19.160 --> 00:04:20.160]  告訴我們一件事情
[00:04:20.160 --> 00:04:21.160]  這幾件事情
[00:04:21.160 --> 00:04:24.160]  第一個就是說
[00:04:24.160 --> 00:04:28.160]  我們今天所面臨的這一個
[00:04:28.160 --> 00:04:31.160]  是一個征戰
[00:04:31.160 --> 00:04:36.160]  這個征戰就是要把心意奪回
[00:04:38.160 --> 00:04:40.160]  這個征戰是發生在哪裡呢
[00:04:40.160 --> 00:04:43.160]  發生在我們的心思
[00:04:43.160 --> 00:04:45.160]  外面看不見
[00:04:45.160 --> 00:04:47.160]  甚至有時候我們自己都不知覺
[00:04:47.160 --> 00:04:49.160]  就像剛才親友在那邊
[00:04:49.160 --> 00:04:53.160]  就在那個地方天人交戰
[00:04:53.160 --> 00:04:54.160]  其實我相信
[00:04:54.160 --> 00:04:57.160]  親友應該不會在乎那點錢
[00:04:57.160 --> 00:05:02.160]  可能他比較多在乎的是說
[00:05:02.160 --> 00:05:03.160]  跟他講了之後
[00:05:03.160 --> 00:05:04.160]  後面一堆人在那邊等
[00:05:04.160 --> 00:05:08.160]  很麻煩是不是
[00:05:08.160 --> 00:05:10.160]  不管什麼原因
[00:05:10.160 --> 00:05:11.160]  你會發現
[00:05:11.160 --> 00:05:13.160]  基督徒神的話告訴我們說
[00:05:13.160 --> 00:05:16.160]  要誠實對不對
[00:05:16.160 --> 00:05:18.160]  但是可能環境告訴你說
[00:05:18.160 --> 00:05:20.160]  太麻煩了
[00:05:20.160 --> 00:05:23.160]  可能環境告訴你來說
[00:05:23.160 --> 00:05:25.160]  你看多好
[00:05:25.160 --> 00:05:26.160]  對不對
[00:05:26.160 --> 00:05:29.160]  這樣子就少了十幾塊錢
[00:05:29.160 --> 00:05:30.160]  因為我們的心思一列
[00:05:30.160 --> 00:05:33.160]  一直在面臨到征戰
[00:05:35.160 --> 00:05:37.160]  每一天你可以看見
[00:05:37.160 --> 00:05:39.160]  甚至時時刻刻你可以看見
[00:05:39.160 --> 00:05:40.160]  仇敵
[00:05:40.160 --> 00:05:42.160]  藉著這些各式各樣的
[00:05:42.160 --> 00:05:45.160]  試探灰心消極
[00:05:45.160 --> 00:05:47.160]  還有這些所謂的嫉妒
[00:05:47.160 --> 00:05:51.160]  紛爭批評論斷征戰鬥毆等等
[00:05:51.160 --> 00:05:52.160]  那些一直射過來
[00:05:52.160 --> 00:05:53.160]  一直射過來
[00:05:53.160 --> 00:05:55.160]  是不是
[00:05:55.160 --> 00:05:56.160]  我們的思想裡面
[00:05:56.160 --> 00:05:57.160]  接收到很多
[00:05:57.160 --> 00:05:59.160]  這個世界給我們的訊息
[00:05:59.160 --> 00:06:00.160]  不管你是看手機的
[00:06:00.160 --> 00:06:01.160]  你看電視的
[00:06:01.160 --> 00:06:02.160]  或者你上網了
[00:06:02.160 --> 00:06:04.160]  你看的這些訊息
[00:06:04.160 --> 00:06:08.160]  一直都來進來有沒有
[00:06:08.160 --> 00:06:10.160]  所以現在的小孩子
[00:06:10.160 --> 00:06:11.160]  以前我們說他
[00:06:11.160 --> 00:06:12.160]  越來越像電視
[00:06:12.160 --> 00:06:13.160]  現在不是了
[00:06:13.160 --> 00:06:15.160]  現在小孩子越來越像什麼
[00:06:15.160 --> 00:06:18.160]  越像手機
[00:06:18.160 --> 00:06:20.160]  我有一年回台灣的時候
[00:06:20.160 --> 00:06:27.160]  我的一個外甥女
[00:06:27.160 --> 00:06:32.160]  她小孩才大概三四歲吧
[00:06:32.160 --> 00:06:33.160]  那小孩子
[00:06:33.160 --> 00:06:36.160]  她就給他買了一個
[00:06:36.160 --> 00:06:38.160]  那時候已經給他
[00:06:38.160 --> 00:06:44.160]  買了一個iPhone
[00:06:44.160 --> 00:06:45.160]  我說
[00:06:45.160 --> 00:06:47.160]  我心想說怎麼這麼小
[00:06:47.160 --> 00:06:50.160]  就給他買了一個iPhone
[00:06:50.160 --> 00:06:51.160]  所以這麼小
[00:06:51.160 --> 00:06:53.160]  她就拿這個iPhone
[00:06:53.160 --> 00:06:56.160]  在那個地方玩手機
[00:06:56.160 --> 00:06:58.160]  在那個地方玩電動
[00:06:58.160 --> 00:07:01.160]  玩這些的遊戲
[00:07:01.160 --> 00:07:02.160]  現在很多時候
[00:07:02.160 --> 00:07:06.160]  父母親面對這個世代
[00:07:06.160 --> 00:07:09.160]  有的時候真不知道該怎麼辦
[00:07:09.160 --> 00:07:10.160]  但是親愛的同志們
[00:07:10.160 --> 00:07:12.160]  你不要小看
[00:07:12.160 --> 00:07:13.160]  這一些的東西
[00:07:13.160 --> 00:07:16.160]  它就把一些很多負面的思想
[00:07:16.160 --> 00:07:17.160]  很多不好的思想
[00:07:17.160 --> 00:07:19.160]  甚至是一些仇敵的
[00:07:19.160 --> 00:07:21.160]  這一些的誤會的思想
[00:07:21.160 --> 00:07:25.160]  注入到我們的下代裡面
[00:07:25.160 --> 00:07:26.160]  我們現在面臨的是
[00:07:26.160 --> 00:07:28.160]  一個屬靈的征戰
[00:07:28.160 --> 00:07:29.160]  天天都要征戰
[00:07:29.160 --> 00:07:30.160]  所以保羅告訴我們說
[00:07:30.160 --> 00:07:32.160]  要穿戴全部的軍裝
[00:07:32.160 --> 00:07:34.160]  要把這個護心鏡
[00:07:34.160 --> 00:07:39.160]  要把它戴上
[00:07:39.160 --> 00:07:40.160]  有一個電影
[00:07:40.160 --> 00:07:43.160]  在去年的時候
[00:07:43.160 --> 00:07:44.160]  在美國
[00:07:44.160 --> 00:07:45.160]  在中國大陸
[00:07:45.160 --> 00:07:46.160]  在新加坡
[00:07:46.160 --> 00:07:47.160]  在台灣
[00:07:47.160 --> 00:07:48.160]  在馬來西亞
[00:07:48.160 --> 00:07:50.160]  這些地方都上映過
[00:07:50.160 --> 00:07:54.160]  我不是推薦你去看這個電影
[00:07:54.160 --> 00:07:56.160]  我主要是要抽一下
[00:07:56.160 --> 00:07:57.160]  這個電影裡面
[00:07:57.160 --> 00:07:59.160]  有這一個情節
[00:07:59.160 --> 00:08:01.160]  來談到屬靈征戰
[00:08:01.160 --> 00:08:04.160]  你看見這裡面這個男的
[00:08:04.160 --> 00:08:07.160]  他是在做
[00:08:07.160 --> 00:08:13.160]  他本來是紐約的一個警探
[00:08:13.160 --> 00:08:18.160]  叫Mike
[00:08:18.160 --> 00:08:22.160]  他後來因為中聯轉業
[00:08:22.160 --> 00:08:25.160]  去做了保險經紀人
[00:08:25.160 --> 00:08:26.160]  他每一天要搭火車
[00:08:26.160 --> 00:08:27.160]  從他的家
[00:08:27.160 --> 00:08:32.160]  一直搭到曼哈頓
[00:08:32.160 --> 00:08:36.160]  他家裡的經濟普通小康
[00:08:36.160 --> 00:08:39.160]  可是他有房屋的貸款
[00:08:39.160 --> 00:08:41.160]  還有兒子在讀大學
[00:08:41.160 --> 00:08:44.160]  學費的壓力
[00:08:44.160 --> 00:08:45.160]  結果那一天
[00:08:45.160 --> 00:08:46.160]  他坐火車的時候
[00:08:46.160 --> 00:08:48.160]  突然接到一個通知
[00:08:48.160 --> 00:08:51.160]  公司把他fire掉了
[00:08:51.160 --> 00:08:52.160]  就在這個時候
[00:08:52.160 --> 00:08:54.160]  他在坐火車裡面
[00:08:54.160 --> 00:08:57.160]  坐在他對面來了一個
[00:08:57.160 --> 00:08:59.160]  這應該叫妙齡
[00:08:59.160 --> 00:09:01.160]  還是
[00:09:01.160 --> 00:09:03.160]  也不算妙齡
[00:09:03.160 --> 00:09:07.160]  來了一個女的
[00:09:07.160 --> 00:09:10.160]  非常雍容華貴
[00:09:10.160 --> 00:09:13.160]  坐在他的對面
[00:09:13.160 --> 00:09:23.160]  然後非常具有誘惑力
[00:09:23.160 --> 00:09:24.160]  這時候這個Mike
[00:09:24.160 --> 00:09:26.160]  他看了之後
[00:09:26.160 --> 00:09:29.160]  他立刻
[00:09:29.160 --> 00:09:30.160]  這個女孩子
[00:09:30.160 --> 00:09:32.160]  就主動的跟他搭訕
[00:09:32.160 --> 00:09:33.160]  就問他說
[00:09:33.160 --> 00:09:35.160]  他說我是一個人類學家
[00:09:35.160 --> 00:09:37.160]  我正在做一個研究
[00:09:37.160 --> 00:09:38.160]  研究說
[00:09:38.160 --> 00:09:40.160]  我研究的題目就是
[00:09:40.160 --> 00:09:41.160]  你是怎樣的人
[00:09:41.160 --> 00:09:42.160]  他就問他說
[00:09:42.160 --> 00:09:43.160]  你可不可以接受
[00:09:43.160 --> 00:09:46.160]  我對你一些的訪問
[00:09:46.160 --> 00:09:47.160]  那麼他看見這個女的
[00:09:47.160 --> 00:09:49.160]  坐在他的面前
[00:09:49.160 --> 00:09:50.160]  他心裡面其實感覺到
[00:09:50.160 --> 00:09:51.160]  這個誘惑蠻大的
[00:09:51.160 --> 00:09:54.160]  他馬上把他手指拿出來
[00:09:54.160 --> 00:09:58.160]  給他看出他已經結婚了
[00:09:58.160 --> 00:09:59.160]  好了
[00:09:59.160 --> 00:10:02.160]  這個long story short
[00:10:02.160 --> 00:10:03.160]  結果他跟他講
[00:10:03.160 --> 00:10:06.160]  他說
[00:10:06.160 --> 00:10:09.160]  他說你如果願意
[00:10:09.160 --> 00:10:12.160]  還幫助我來完成這個研究
[00:10:12.160 --> 00:10:14.160]  他說
[00:10:14.160 --> 00:10:15.160]  你可以等一下
[00:10:15.160 --> 00:10:17.160]  到那個第二車廂的廁所裡面
[00:10:17.160 --> 00:10:22.160]  去拿兩萬五千塊美金的定金
[00:10:22.160 --> 00:10:23.160]  然後你整個事情
[00:10:23.160 --> 00:10:24.160]  把它做完之後
[00:10:24.160 --> 00:10:26.160]  你還可以拿到七萬五千塊
[00:10:26.160 --> 00:10:28.160]  總共是多少
[00:10:28.160 --> 00:10:29.160]  十萬
[00:10:29.160 --> 00:10:31.160]  他心中前面
[00:10:31.160 --> 00:10:33.160]  那個美色的誘惑
[00:10:33.160 --> 00:10:34.160]  他拒絕了
[00:10:34.160 --> 00:10:37.160]  但是下面那個誘惑是什麼
[00:10:37.160 --> 00:10:39.160]  金錢的誘惑
[00:10:39.160 --> 00:10:40.160]  而他正有房貸
[00:10:40.160 --> 00:10:41.160]  他又有大學
[00:10:41.160 --> 00:10:43.160]  小孩子大學學費的壓力
[00:10:43.160 --> 00:10:46.160]  所以他心就開始動了
[00:10:46.160 --> 00:10:47.160]  結果就在那個時候
[00:10:47.160 --> 00:10:50.160]  這女的就上了
[00:10:50.160 --> 00:10:51.160]  就說她要下車了
[00:10:51.160 --> 00:10:54.160]  她就走了
[00:10:54.160 --> 00:10:57.160]  這時候他心裡面就想
[00:10:57.160 --> 00:11:01.160]  那個車廂裡面有兩萬五千塊錢
[00:11:01.160 --> 00:11:04.160]  這一個念頭進來了
[00:11:04.160 --> 00:11:07.160]  結果你看他去了沒有
[00:11:07.160 --> 00:11:10.160]  去了
[00:11:10.160 --> 00:11:12.160]  好奇心驅使他
[00:11:12.160 --> 00:11:13.160]  他就跑去
[00:11:13.160 --> 00:11:16.160]  第二車廂的廁所裡面怎麼樣
[00:11:16.160 --> 00:11:18.160]  一打開看見
[00:11:18.160 --> 00:11:22.160]  兩萬五千塊在那個地方
[00:11:22.160 --> 00:11:23.160]  好了
[00:11:23.160 --> 00:11:25.160]  這個後面就發生了
[00:11:25.160 --> 00:11:26.160]  很多很多事情好了
[00:11:26.160 --> 00:11:35.160]  好 劇中
[00:11:35.160 --> 00:11:37.160]  我主要講的就是說
[00:11:37.160 --> 00:11:40.160]  其實你不需要到紐約去
[00:11:40.160 --> 00:11:42.160]  其實每一天你打開電腦
[00:11:42.160 --> 00:11:43.160]  有沒有
[00:11:43.160 --> 00:11:45.160]  在我們的思想裡面
[00:11:45.160 --> 00:11:46.160]  在我們的眼睛裡面
[00:11:46.160 --> 00:11:49.160]  就有許多的誘惑回來
[00:11:49.160 --> 00:11:52.160]  仇敵用各式各樣的方法
[00:11:52.160 --> 00:11:55.160]  在我們的心思意念裡面
[00:11:55.160 --> 00:11:58.160]  來攻擊我們
[00:11:58.160 --> 00:12:02.160]  所以就準備
[00:12:02.160 --> 00:12:05.160]  所以我們的心思意念
[00:12:05.160 --> 00:12:07.160]  就決定我們這個人
[00:12:07.160 --> 00:12:09.160]  成為一個什麼人
[00:12:09.160 --> 00:12:11.160]  是不是
[00:12:11.160 --> 00:12:13.160]  所以難怪聖經裡面
[00:12:13.160 --> 00:12:14.160]  告訴我們說
[00:12:14.160 --> 00:12:17.160]  你要保守你的心
[00:12:17.160 --> 00:12:18.160]  怎麼樣
[00:12:18.160 --> 00:12:22.160]  勝過保守一切
[00:12:22.160 --> 00:12:25.160]  因為一生的果孝
[00:12:25.160 --> 00:12:29.160]  都是由心發出的
[00:12:29.160 --> 00:12:32.160]  所以我們今天要繼續來談到
[00:12:32.160 --> 00:12:33.160]  我們昨天
[00:12:33.160 --> 00:12:35.160]  我們上個禮拜講到說
[00:12:35.160 --> 00:12:37.160]  怎麼面對屬靈征戰
[00:12:37.160 --> 00:12:40.160]  首先要把呼吸鏡穿上
[00:12:40.160 --> 00:12:41.160]  所以我們談到
[00:12:41.160 --> 00:12:43.160]  上帝賜給我們
[00:12:43.160 --> 00:12:45.160]  在創造的時候有靈訣
[00:12:45.160 --> 00:12:46.160]  對不對
[00:12:46.160 --> 00:12:51.160]  還記得嗎
[00:12:51.160 --> 00:12:53.160]  在我們這個心
[00:12:53.160 --> 00:12:54.160]  我們這個靈訣裡面
[00:12:54.160 --> 00:12:55.160]  我們還提到有良心
[00:12:55.160 --> 00:12:57.160]  記不記得
[00:12:57.160 --> 00:12:59.160]  所以這個良心保羅說
[00:12:59.160 --> 00:13:01.160]  要對神對人
[00:13:01.160 --> 00:13:06.160]  長存無虧的良心
[00:13:06.160 --> 00:13:08.160]  清友剛才
[00:13:08.160 --> 00:13:12.160]  那一次的征戰得勝了
[00:13:12.160 --> 00:13:17.160]  所以他保持一個無虧的良心
[00:13:17.160 --> 00:13:18.160]  不然的話
[00:13:18.160 --> 00:13:23.160]  他今天聚會可能都不敢來
[00:13:23.160 --> 00:13:24.160]  我們一起來看
[00:13:24.160 --> 00:13:25.160]  啟示錄十二章十一節
[00:13:25.160 --> 00:13:26.160]  這裡告訴我們說
[00:13:26.160 --> 00:13:28.160]  怎麼樣子來得勝魔鬼
[00:13:28.160 --> 00:13:29.160]  我們一起來念
[00:13:29.160 --> 00:13:30.160]  預備請
[00:13:30.160 --> 00:13:32.160]  弟兄勝過他
[00:13:32.160 --> 00:13:34.160]  是因羔羊的血
[00:13:34.160 --> 00:13:37.160]  和自己所見證的道
[00:13:37.160 --> 00:13:39.160]  他們雖至於死
[00:13:39.160 --> 00:13:45.160]  也不礙其性命
[00:13:45.160 --> 00:13:46.160]  啟示錄這段聖經裡面
[00:13:46.160 --> 00:13:48.160]  講到屬靈征戰
[00:13:48.160 --> 00:13:50.160]  他說弟兄勝過他
[00:13:50.160 --> 00:13:51.160]  他誰呢
[00:13:51.160 --> 00:13:52.160]  他就是撒旦
[00:13:52.160 --> 00:13:59.160]  弟兄勝過他是因羔羊的血
[00:13:59.160 --> 00:14:00.160]  什麼意思
[00:14:00.160 --> 00:14:02.160]  羔羊的寶血
[00:14:02.160 --> 00:14:04.160]  什麼時候我們犯罪
[00:14:04.160 --> 00:14:06.160]  什麼時候我們就給仇敵
[00:14:06.160 --> 00:14:07.160]  有攻擊我們的機會
[00:14:07.160 --> 00:14:09.160]  對不對
[00:14:09.160 --> 00:14:10.160]  哪個地方有垃圾
[00:14:10.160 --> 00:14:12.160]  那個地方就會有蟑螂
[00:14:12.160 --> 00:14:18.160]  就會有蒼蠅就會有老鼠
[00:14:18.160 --> 00:14:20.160]  我們心裡面有這些的誤會
[00:14:20.160 --> 00:14:24.160]  所以這叫做罪
[00:14:24.160 --> 00:14:28.160]  仇敵他就可以有破口可以進來
[00:14:28.160 --> 00:14:33.160]  所以我們要長存無愧的良心
[00:14:33.160 --> 00:14:35.160]  我們要常常保持
[00:14:35.160 --> 00:14:39.160]  我們要過一個認罪的生活
[00:14:39.160 --> 00:14:41.160]  所以我上禮拜問大家
[00:14:41.160 --> 00:14:43.160]  我再問一次
[00:14:43.160 --> 00:14:49.160]  你最近一次的認罪是什麼時候
[00:14:49.160 --> 00:14:52.160]  下個禮拜的聖餐
[00:14:52.160 --> 00:14:55.160]  還是上一個禮拜的聖餐
[00:14:55.160 --> 00:14:56.160]  弟子們
[00:14:56.160 --> 00:14:58.160]  如果我們常常在主的面前
[00:14:58.160 --> 00:15:01.160]  信他保持一個無愧的良心
[00:15:01.160 --> 00:15:03.160]  你會發現其實我們有很多
[00:15:03.160 --> 00:15:08.160]  需要在主的面前竭盡的
[00:15:08.160 --> 00:15:16.160]  有一次在第二次世界大戰的時候
[00:15:16.160 --> 00:15:21.160]  有一個英國兵
[00:15:21.160 --> 00:15:29.160]  他衝進德國兵的戰壕裡面
[00:15:29.160 --> 00:15:32.160]  殺了三個德國兵
[00:15:32.160 --> 00:15:34.160]  所以他出來之後
[00:15:34.160 --> 00:15:37.160]  就被長官獎賞他
[00:15:37.160 --> 00:15:41.160]  殺了三個德國兵就獎賞他
[00:15:41.160 --> 00:15:44.160]  可是這個長官獎賞他之後
[00:15:44.160 --> 00:15:48.160]  沒想到這個英國兵
[00:15:48.160 --> 00:15:54.160]  他卻全身發抖
[00:15:54.160 --> 00:15:56.160]  就是很緊張很害怕
[00:15:56.160 --> 00:16:00.160]  然後到最後變成說不出話來
[00:16:00.160 --> 00:16:02.160]  大家都不知道發生什麼事情了
[00:16:02.160 --> 00:16:06.160]  怎麼他殺了三個德國兵
[00:16:06.160 --> 00:16:07.160]  然後又被獎賞
[00:16:07.160 --> 00:16:09.160]  怎麼就變成這個樣子
[00:16:09.160 --> 00:16:12.160]  連他自己也不知道
[00:16:12.160 --> 00:16:14.160]  後來經過調查才知道
[00:16:14.160 --> 00:16:18.160]  原來當他跳進那個戰壕的時候
[00:16:18.160 --> 00:16:23.160]  那三個德國兵已經受傷了
[00:16:23.160 --> 00:16:25.160]  按照國際法
[00:16:25.160 --> 00:16:28.160]  受傷的士兵你不能夠殺他
[00:16:28.160 --> 00:16:30.160]  可是他為了邀功
[00:16:30.160 --> 00:16:33.160]  他為了要能夠得到上司的獎賞
[00:16:33.160 --> 00:16:36.160]  所以他把這三個受傷的德國兵
[00:16:36.160 --> 00:16:37.160]  沒有辦法抵抗
[00:16:37.160 --> 00:16:41.160]  他把他們就殺死了
[00:16:41.160 --> 00:16:44.160]  但是他的良心控告他
[00:16:44.160 --> 00:16:45.160]  讓他很緊張
[00:16:45.160 --> 00:16:46.160]  讓他發抖
[00:16:46.160 --> 00:16:48.160]  他裡面就一直被控告
[00:16:48.160 --> 00:16:49.160]  就告訴他說
[00:16:49.160 --> 00:16:50.160]  如果你不說的話
[00:16:50.160 --> 00:16:52.160]  沒有人會知道
[00:16:52.160 --> 00:16:54.160]  這樣子的一個意念在他裡面
[00:16:54.160 --> 00:16:59.160]  就造成了他變成啞巴
[00:16:59.160 --> 00:17:02.160]  親愛的同事們
[00:17:02.160 --> 00:17:05.160]  我們可能有很多的一些罪惡
[00:17:05.160 --> 00:17:06.160]  可能有一些
[00:17:06.160 --> 00:17:08.160]  可能是發生在三十年前、四十年前
[00:17:08.160 --> 00:17:10.160]  但是他沒有解決
[00:17:10.160 --> 00:17:11.160]  他沒有對付
[00:17:11.160 --> 00:17:14.160]  所以我們把他壓到我們思想的最底層
[00:17:14.160 --> 00:17:17.160]  叫做潛意識
[00:17:17.160 --> 00:17:19.160]  但有一天
[00:17:19.160 --> 00:17:20.160]  可能夜深人靜的時候
[00:17:20.160 --> 00:17:22.160]  他怎麼樣
[00:17:22.160 --> 00:17:25.160]  他就冒起來
[00:17:25.160 --> 00:17:30.160]  所以為什麼我們弟兄勝過他
[00:17:30.160 --> 00:17:33.160]  是因為羔羊的血
[00:17:33.160 --> 00:17:36.160]  如果耶穌基督的寶血
[00:17:36.160 --> 00:17:38.160]  我在他的面前認罪了
[00:17:38.160 --> 00:17:39.160]  主的寶血接近了我
[00:17:39.160 --> 00:17:42.160]  我就可以在神在人的面前
[00:17:42.160 --> 00:17:44.160]  坦然無懼
[00:17:44.160 --> 00:17:47.160]  我們的心若不責備我們
[00:17:47.160 --> 00:17:50.160]  神比我們的心大
[00:17:50.160 --> 00:17:54.160]  我們就可以在神的面前坦然無懼
[00:17:57.160 --> 00:18:02.160]  所以我們看他說的第二個是什麼
[00:18:02.160 --> 00:18:05.160]  第二個是什麼
[00:18:05.160 --> 00:18:09.160]  因著自己所見證的道
[00:18:09.160 --> 00:18:12.160]  這個等一下我們要花點時間來看這裡
[00:18:12.160 --> 00:18:14.160]  我們先稍微複習一下
[00:18:14.160 --> 00:18:21.160]  我們上次提到靈訣
[00:18:21.160 --> 00:18:23.160]  這個是很重要的一件事情
[00:18:23.160 --> 00:18:26.160]  我們看《創世紀》第二章第七節
[00:18:26.160 --> 00:18:28.160]  《創世紀》第二章第七節
[00:18:28.160 --> 00:18:29.160]  我們一起來念好不好
[00:18:29.160 --> 00:18:31.160]  來 預備請
[00:18:31.160 --> 00:18:33.160]  神造萬物
[00:18:33.160 --> 00:18:36.160]  各按其時成為美好
[00:18:36.160 --> 00:18:40.160]  又將永生安置在世人心裡
[00:18:40.160 --> 00:18:44.160]  然而神從始至終的作為
[00:18:44.160 --> 00:18:48.160]  人不能夠參透
[00:18:48.160 --> 00:18:53.160]  傳道書第三章第十一節這段聖經裡面
[00:18:53.160 --> 00:18:54.160]  在這裡提到說
[00:18:54.160 --> 00:18:57.160]  神造萬物的時候
[00:18:57.160 --> 00:18:59.160]  又將永生
[00:18:59.160 --> 00:19:04.160]  永生這個字其實原文就是這個靈訣
[00:19:04.160 --> 00:19:10.160]  神把靈訣安置在世人的心裡面
[00:19:10.160 --> 00:19:11.160]  接下來說
[00:19:11.160 --> 00:19:15.160]  其實然而這個字原文翻譯出來應該是說
[00:19:15.160 --> 00:19:16.160]  沒有那一個
[00:19:16.160 --> 00:19:17.160]  那一個是什麼呢
[00:19:17.160 --> 00:19:19.160]  沒有靈訣
[00:19:19.160 --> 00:19:22.160]  神從始至終的作為人不能夠參透
[00:19:22.160 --> 00:19:25.160]  意思就是說如果沒有這個靈訣在我們裡面
[00:19:25.160 --> 00:19:32.160]  我們無法明白神的作為
[00:19:32.160 --> 00:19:35.160]  那這個永遠呢
[00:19:35.160 --> 00:19:38.160]  這個永生呢
