
[00:00:00.000 --> 00:00:05.000]  讓我們今天帶着這個神所給我們的應許來過我們基督徒的生活
[00:03:36.000 --> 00:03:38.000]  看我們如張載的羊
[00:03:38.000 --> 00:03:41.000]  然而靠住我們的主
[00:03:41.000 --> 00:03:46.000]  在這一切的世上已經得勝有餘了
[00:03:46.000 --> 00:03:49.000]  因爲我深信無論是死是生
[00:03:49.000 --> 00:03:51.000]  是天使
[00:03:51.000 --> 00:03:52.000]  是掌權
[00:03:52.000 --> 00:03:53.000]  是有能的
[00:03:53.000 --> 00:03:54.000]  是現在的事
[00:03:54.000 --> 00:03:56.000]  是將來的事
[00:03:56.000 --> 00:03:57.000]  是高處
[00:03:57.000 --> 00:03:58.000]  是低處
[00:03:58.000 --> 00:04:00.000]  是別的受造之物
[00:04:00.000 --> 00:04:03.000]  都不能叫我們與神的愛隔絕
[00:04:04.000 --> 00:04:07.000]  這愛是在我們主耶穌基督你的
[00:04:07.000 --> 00:04:10.000]  我相信神給教會
[00:04:10.000 --> 00:04:13.000]  更給你一個最寶貝的禮物
[00:04:13.000 --> 00:04:18.000]  就是不管你站在什麼的環境
[00:04:18.000 --> 00:04:22.000]  你出生的背景如何
[00:04:22.000 --> 00:04:25.000]  神仍然愛你
[00:04:25.000 --> 00:04:27.000]  若是大家有興趣看一下
[00:04:27.000 --> 00:04:29.000]  從舊約到新約裏面
[00:04:29.000 --> 00:04:31.000]  神所愛的人
[00:04:31.000 --> 00:04:33.000]  就發現原來神愛的人的背景
[00:04:34.000 --> 00:04:35.000]  每一個都不一樣
[00:04:35.000 --> 00:04:40.000]  耶穌曾愛一個殺人的兇手
[00:04:40.000 --> 00:04:42.000]  叫摩西
[00:04:42.000 --> 00:04:45.000]  耶穌也愛那一個
[00:04:45.000 --> 00:04:47.000]  在家庭的生活當中
[00:04:47.000 --> 00:04:52.000]  不得到愛保護的下家
[00:04:52.000 --> 00:04:57.000]  耶穌的比喻當中
[00:04:57.000 --> 00:04:59.000]  愛一個浪子
[00:04:59.000 --> 00:05:02.000]  過於愛這個家中的長子
[00:05:04.000 --> 00:05:05.000]  耶穌愛一個妓女
[00:05:05.000 --> 00:05:08.000]  赦免她的罪
[00:05:08.000 --> 00:05:11.000]  讓她在基督裏面得自由
[00:05:11.000 --> 00:05:16.000]  耶穌愛一個反對基督教的人
[00:05:16.000 --> 00:05:20.000]  神給教會一份禮物就是這樣
[00:05:20.000 --> 00:05:22.000]  不管你是怎麼樣
[00:05:22.000 --> 00:05:25.000]  你跟我跟他
[00:05:25.000 --> 00:05:29.000]  有什麼生活背景環境中的分別
[00:05:29.000 --> 00:05:32.000]  這份愛仍然留在你的身上
[00:05:33.000 --> 00:05:36.000]  在座當中有沒有80後出生的人
[00:05:36.000 --> 00:05:38.000]  你知道80後出生的人
[00:05:38.000 --> 00:05:40.000]  他們是有特別的個性
[00:05:40.000 --> 00:05:43.000]  有沒有70後生的
[00:05:43.000 --> 00:05:47.000]  你們開始擁有一些的事業
[00:05:47.000 --> 00:05:49.000]  你們有理想
[00:05:49.000 --> 00:05:52.000]  你們會比較注重你們的家庭
[00:05:52.000 --> 00:05:54.000]  有沒有60後出生的
[00:05:54.000 --> 00:05:56.000]  有很多
[00:05:56.000 --> 00:05:58.000]  60出生的你稍微比較
[00:05:58.000 --> 00:06:02.000]  看到在生活當中的經驗
[00:06:03.000 --> 00:06:06.000]  你的社會
[00:06:06.000 --> 00:06:08.000]  你的經驗
[00:06:08.000 --> 00:06:11.000]  你的事業給你很大的幫助
[00:06:11.000 --> 00:06:15.000]  所以你做事的方法比較謹慎一點
[00:06:15.000 --> 00:06:18.000]  有沒有60以後的
[00:06:18.000 --> 00:06:21.000]  有沒有50後的
[00:06:21.000 --> 00:06:23.000]  50後的
[00:06:23.000 --> 00:06:26.000]  50後的大概是我這個年代
[00:06:26.000 --> 00:06:31.000]  發現到原來他們做事比較悲觀一點
[00:06:32.000 --> 00:06:35.000]  不過好像80後的先做後說
[00:06:35.000 --> 00:06:38.000]  有沒有40後的
[00:06:38.000 --> 00:06:41.000]  40後你們是災難的年代
[00:06:41.000 --> 00:06:43.000]  你們經過很多
[00:06:43.000 --> 00:06:46.000]  所以你們都很喜歡
[00:06:46.000 --> 00:06:50.000]  走在教會生活的後邊
[00:06:50.000 --> 00:06:53.000]  因爲你們不想出頭了
[00:06:53.000 --> 00:06:55.000]  經過很多的事情
[00:06:55.000 --> 00:06:59.000]  不管你是80後70後60後50後40後
[00:07:00.000 --> 00:07:02.000]  發現到在你們所走過的道路當中
[00:07:02.000 --> 00:07:04.000]  你開始發現
[00:07:04.000 --> 00:07:06.000]  在你聚會的教會里面
[00:07:06.000 --> 00:07:08.000]  你們的思維觀念
[00:07:08.000 --> 00:07:10.000]  生活的觀念也不一樣
[00:07:10.000 --> 00:07:14.000]  南部的人跟北部人喫早餐也不一樣
[00:07:14.000 --> 00:07:19.000]  我到了中國全福音
[00:07:19.000 --> 00:07:22.000]  在那邊有一點的服飾
[00:07:22.000 --> 00:07:25.000]  就發覺到連早餐都有分別
[00:07:25.000 --> 00:07:27.000]  早餐也有分別
[00:07:28.000 --> 00:07:30.000]  北方人喜歡喫一些麪條
[00:07:30.000 --> 00:07:33.000]  北方人喜歡喫饅頭
[00:07:33.000 --> 00:07:36.000]  有很大的分別
[00:07:36.000 --> 00:07:39.000]  那麼在我們走過的日子當中
[00:07:39.000 --> 00:07:42.000]  有一個經驗我相信你跟我都可以
[00:07:42.000 --> 00:07:45.000]  在這個時候可以分享的
[00:07:45.000 --> 00:07:48.000]  就是我們也曾經經過一個離開故鄉
[00:07:48.000 --> 00:07:51.000]  來了美國生活的時候對嗎
[00:07:51.000 --> 00:07:53.000]  有嗎
[00:07:53.000 --> 00:07:55.000]  那麼我不知道大家那個時候
[00:07:56.000 --> 00:07:58.000]  你曾經做過些什麼決定
[00:07:58.000 --> 00:08:02.000]  我相信若是你是一家人移民過來的時候
[00:08:02.000 --> 00:08:04.000]  第一個考慮的就是
[00:08:04.000 --> 00:08:08.000]  有什麼的地方讓我的小孩子可以成長
[00:08:08.000 --> 00:08:12.000]  或者你曾經做過一些生意的決定
[00:08:12.000 --> 00:08:15.000]  或者你曾經因做事業的緣故
[00:08:15.000 --> 00:08:17.000]  你曾經搬遷
[00:08:17.000 --> 00:08:19.000]  那我不知道在那個時候
[00:08:19.000 --> 00:08:21.000]  你做的決定是對的還是錯的
[00:08:21.000 --> 00:08:23.000]  可以講一下嗎是對的還是錯的
[00:08:24.000 --> 00:08:26.000]  有沒有後悔
[00:08:26.000 --> 00:08:28.000]  後面有沒有搬家之類的決定
[00:08:28.000 --> 00:08:31.000]  有沒有做過一些決定讓你很興奮的
[00:08:31.000 --> 00:08:33.000]  有嗎
[00:08:33.000 --> 00:08:35.000]  我若是你做的決定好的話
[00:08:35.000 --> 00:08:37.000]  感謝讚美主
[00:08:37.000 --> 00:08:40.000]  但是我相信在我們移民的生活裏面
[00:08:40.000 --> 00:08:45.000]  我們也做出一些不一類型的一些的決定
[00:08:45.000 --> 00:08:50.000]  這些決定或許現在我們還會有內疚
[00:08:50.000 --> 00:08:53.000]  比方說我不知道你們在年輕的時代
[00:08:54.000 --> 00:08:56.000]  有沒有想過爲着下一代的緣故
[00:08:56.000 --> 00:08:58.000]  你開始買房子
[00:08:58.000 --> 00:09:00.000]  你買的時候發覺到
[00:09:00.000 --> 00:09:02.000]  原來你沒有能力買這個房子
[00:09:02.000 --> 00:09:06.000]  然後是你們的父親那一代
[00:09:06.000 --> 00:09:08.000]  你們的叔叔的那一代
[00:09:08.000 --> 00:09:10.000]  付錢給你付首期
[00:09:10.000 --> 00:09:12.000]  有沒有這個經驗
[00:09:12.000 --> 00:09:14.000]  都有吧應該有
[00:09:14.000 --> 00:09:17.000]  60後70後應該有這個經驗
[00:09:17.000 --> 00:09:20.000]  那麼在那個時候
[00:09:20.000 --> 00:09:22.000]  讓你最彷徨的事情是什麼
[00:09:23.000 --> 00:09:24.000]  你付了首期
[00:09:24.000 --> 00:09:26.000]  你不知道下一個月
[00:09:26.000 --> 00:09:31.000]  你有沒有這個足夠的錢去付貸款
[00:09:31.000 --> 00:09:34.000]  但是那個時候
[00:09:34.000 --> 00:09:38.000]  在你不太肯定你做些什麼決定的時候
[00:09:38.000 --> 00:09:44.000]  原來有一些人曾經站在你的旁邊跟你說
[00:09:44.000 --> 00:09:46.000]  放心好了
[00:09:46.000 --> 00:09:48.000]  我給你傳輸的字子
[00:09:48.000 --> 00:09:50.000]  有嗎
[00:09:51.000 --> 00:09:53.000]  我要謝謝岳父岳母
[00:09:53.000 --> 00:09:55.000]  因爲我們買房子的時候
[00:09:55.000 --> 00:09:57.000]  我們也都沒有錢
[00:09:57.000 --> 00:09:59.000]  那麼他們堅持到底
[00:09:59.000 --> 00:10:02.000]  就在旁邊支持我跟我們的家庭
[00:10:02.000 --> 00:10:04.000]  所以經歷到原來
[00:10:04.000 --> 00:10:06.000]  就在那個時候發現
[00:10:06.000 --> 00:10:08.000]  不管你做了些什麼決定
[00:10:08.000 --> 00:10:10.000]  最重要的還是有一個人
[00:10:10.000 --> 00:10:12.000]  在你旁邊站在你的旁邊說
[00:10:12.000 --> 00:10:14.000]  It's ok可以往下去
[00:10:14.000 --> 00:10:16.000]  就在那個時候發現到
[00:10:16.000 --> 00:10:18.000]  你的價值開始改變
[00:10:18.000 --> 00:10:20.000]  原來有人站在你旁邊
[00:10:21.000 --> 00:10:22.000]  說你做的生命也是一樣
[00:10:22.000 --> 00:10:26.000]  你可能是糊里糊塗的做了一些決定
[00:10:26.000 --> 00:10:30.000]  或許在你的年紀的當中
[00:10:30.000 --> 00:10:34.000]  你發現你跟別人的思想生活習慣
[00:10:34.000 --> 00:10:36.000]  有格格不入的地方
[00:10:36.000 --> 00:10:39.000]  但是我們稱謝讚美我們的祖
[00:10:39.000 --> 00:10:41.000]  因爲他站在我們的旁邊
[00:10:41.000 --> 00:10:43.000]  繼續的告訴我們
[00:10:43.000 --> 00:10:45.000]  我們的人生是有價值的
[00:10:45.000 --> 00:10:48.000]  我記得在培訓的時候
[00:10:49.000 --> 00:10:51.000]  我就特別的找到一個詩歌
[00:10:51.000 --> 00:10:53.000]  若是有參加MENTORSHIP
[00:10:53.000 --> 00:10:56.000]  就曉得一個詩歌叫做有價值的人生
[00:10:56.000 --> 00:10:59.000]  那麼這個詩歌的背景是
[00:10:59.000 --> 00:11:02.000]  一個教會寫的一個詩歌
[00:11:02.000 --> 00:11:04.000]  用韓語寫
[00:11:04.000 --> 00:11:06.000]  裏面基本上是說
[00:11:06.000 --> 00:11:08.000]  我的人生當中所看
[00:11:08.000 --> 00:11:10.000]  我沒有辦法看見光
[00:11:10.000 --> 00:11:12.000]  因爲我藏在黑暗的裏面
[00:11:12.000 --> 00:11:14.000]  我的手不能提起來
[00:11:14.000 --> 00:11:16.000]  因爲我的手已經受傷了
[00:11:16.000 --> 00:11:18.000]  我的嘴脣沒有發出盼望
[00:11:19.000 --> 00:11:21.000]  我的嘴脣當中沒有盼望的根源
[00:11:21.000 --> 00:11:26.000]  然而我要離開這個世界當中的音樂
[00:11:26.000 --> 00:11:28.000]  我要離開這個世上當中的物質
[00:11:28.000 --> 00:11:31.000]  單單來榮耀讚美神
[00:11:31.000 --> 00:11:33.000]  唱詩歌的那羣人
[00:11:33.000 --> 00:11:36.000]  就是曾經在北韓的裏面
[00:11:36.000 --> 00:11:43.000]  受到很多政治的難處逃離
[00:11:43.000 --> 00:11:45.000]  後來應作有宣教士
[00:11:45.000 --> 00:11:47.000]  把福音傳給他們
[00:11:48.000 --> 00:11:50.000]  他們應作這個緣故
[00:11:50.000 --> 00:11:53.000]  他們開始在耶穌基督裏面找到盼望
[00:11:53.000 --> 00:11:55.000]  所以他們唱這個詩歌
[00:11:55.000 --> 00:11:57.000]  有價值的人生
[00:11:57.000 --> 00:11:59.000]  今天基督徒的生命當中
[00:11:59.000 --> 00:12:01.000]  有一個非常寶貝的事情就是
[00:12:01.000 --> 00:12:03.000]  耶穌有一種不變的愛
[00:12:03.000 --> 00:12:05.000]  這種不能分割的愛
[00:12:05.000 --> 00:12:07.000]  要臨到你的身上
[00:12:07.000 --> 00:12:10.000]  羅馬書第八章第二十八節到三十九節
[00:12:10.000 --> 00:12:12.000]  陣陣地講到
[00:12:12.000 --> 00:12:15.000]  我們不管是站在什麼的立場
[00:12:16.000 --> 00:12:18.000]  我們如何在人生的當中
[00:12:18.000 --> 00:12:22.000]  做出一些可能不太明智的決定
[00:12:22.000 --> 00:12:24.000]  然而有一位
[00:12:24.000 --> 00:12:26.000]  這位主耶穌基督
[00:12:26.000 --> 00:12:29.000]  曾站在你的旁邊告訴你
[00:12:29.000 --> 00:12:33.000]  你擁有耶穌基督所給你的愛
[00:12:33.000 --> 00:12:35.000]  你也擁有耶穌
[00:12:35.000 --> 00:12:37.000]  所賜給你的價值跟意義
[00:12:37.000 --> 00:12:39.000]  我願意以三個分題
[00:12:39.000 --> 00:12:41.000]  跟大家來分享
[00:12:41.000 --> 00:12:43.000]  分享我們如何的
[00:12:43.000 --> 00:12:45.000]  在這個不能分割的愛當中
[00:12:46.000 --> 00:12:47.000]  不再軟弱
[00:12:47.000 --> 00:12:49.000]  可以站立起來
[00:12:49.000 --> 00:12:52.000]  成爲神所使用的一個器皿
[00:12:52.000 --> 00:12:57.000]  我們請看在第八章的二十八節
[00:12:57.000 --> 00:13:00.000]  我們曉得患士都互相效力
[00:13:00.000 --> 00:13:02.000]  叫愛神的人的一處
[00:13:02.000 --> 00:13:05.000]  我們爲何有這樣的把握
[00:13:05.000 --> 00:13:07.000]  我們上期稍微有跟大家分享
[00:13:07.000 --> 00:13:09.000]  第三十節
[00:13:09.000 --> 00:13:12.000]  因爲神在當中已經按定他的旨意
[00:13:12.000 --> 00:13:14.000]  預先知道了我們
[00:13:15.000 --> 00:13:16.000]  預定了我們
[00:13:16.000 --> 00:13:18.000]  照了我們
[00:13:18.000 --> 00:13:19.000]  又讓我們稱爲義
[00:13:19.000 --> 00:13:22.000]  所稱爲義的叫他得榮耀
[00:13:22.000 --> 00:13:25.000]  在當中走過七個的路程
[00:13:25.000 --> 00:13:27.000]  讓我們很確認知道
[00:13:27.000 --> 00:13:30.000]  前面的三個部分是神已經定義的
[00:13:30.000 --> 00:13:32.000]  後面的四個部分
[00:13:32.000 --> 00:13:36.000]  是我們單單要在神的面前回應的
[00:13:36.000 --> 00:13:39.000]  這份愛的基礎在什麼地方
[00:13:39.000 --> 00:13:42.000]  這個愛的基礎在一件事
[00:13:43.000 --> 00:13:45.000]  就是神有永恆的計劃
[00:13:45.000 --> 00:13:48.000]  所有一切我們能夠經歷到愛的事情
[00:13:48.000 --> 00:13:51.000]  是因爲按照神的旨意
[00:13:51.000 --> 00:13:54.000]  按照他的心意成就出來的
[00:13:54.000 --> 00:13:56.000]  沒有一個事情
[00:13:56.000 --> 00:14:00.000]  不是按照他的旨意運行出來
[00:14:00.000 --> 00:14:03.000]  讓我們得左一處
[00:14:03.000 --> 00:14:07.000]  所以保羅在三十一節裏面講得非常清楚
[00:14:07.000 --> 00:14:10.000]  一方面講得很正面地說
[00:14:11.000 --> 00:14:13.000]  但是這樣子還有什麼話說呢
[00:14:13.000 --> 00:14:15.000]  神若幫助我們
[00:14:15.000 --> 00:14:17.000]  誰能抵擋我們呢
[00:14:17.000 --> 00:14:19.000]  然後第三十三節
[00:14:19.000 --> 00:14:22.000]  用負面的方法再次的肯定
[00:14:22.000 --> 00:14:24.000]  耶穌基督對我們的愛
[00:14:24.000 --> 00:14:27.000]  誰能控訴神所揀選的人
[00:14:27.000 --> 00:14:29.000]  感謝讚美主
[00:14:29.000 --> 00:14:30.000]  有什麼話可以說
[00:14:30.000 --> 00:14:32.000]  聖經的意思是說
[00:14:32.000 --> 00:14:34.000]  你不用再說什麼話
[00:14:34.000 --> 00:14:36.000]  若神幫助我們
[00:14:36.000 --> 00:14:37.000]  誰能夠抵擋我們
[00:14:37.000 --> 00:14:39.000]  今天感謝讚美主
[00:14:39.000 --> 00:14:41.000]  你能夠經歷到神對你的愛
[00:14:41.000 --> 00:14:43.000]  是因爲神有一個永傳的旨意
[00:14:43.000 --> 00:14:45.000]  這個旨意已經命定
[00:14:45.000 --> 00:14:47.000]  透過他自由的運行
[00:14:47.000 --> 00:14:49.000]  臨到你的身上
[00:14:49.000 --> 00:14:53.000]  今天不是靠我們的肉體來得到神的愛
[00:14:53.000 --> 00:14:55.000]  老實說我們沒有辦法
[00:14:55.000 --> 00:14:57.000]  用我們的肉體的方法
[00:14:57.000 --> 00:14:59.000]  來得到耶穌基督的愛
[00:14:59.000 --> 00:15:01.000]  神說明了
[00:15:01.000 --> 00:15:03.000]  祂說最終這個的祝福
[00:15:03.000 --> 00:15:05.000]  要臨到我們的身上
[00:15:05.000 --> 00:15:08.000]  因爲這份愛出自永恆天父的愛
[00:15:09.000 --> 00:15:10.000]  從起初
[00:15:10.000 --> 00:15:14.000]  神就要把我們連結在祂的裏面
[00:15:14.000 --> 00:15:16.000]  這個救贖的完成
[00:15:16.000 --> 00:15:17.000]  透過祂的愛子
[00:15:17.000 --> 00:15:20.000]  這個愛子在實相當中證明了
[00:15:20.000 --> 00:15:22.000]  我們可以在神的面前
[00:15:22.000 --> 00:15:24.000]  重新得到和好
[00:15:24.000 --> 00:15:26.000]  在祂的面前
[00:15:26.000 --> 00:15:29.000]  我們不需要動任何的一根力量
[00:15:29.000 --> 00:15:31.000]  神就說
[00:15:31.000 --> 00:15:33.000]  看着我的愛子所做成的
[00:15:33.000 --> 00:15:35.000]  你迴轉
[00:15:35.000 --> 00:15:36.000]  跪向祂
[00:15:37.000 --> 00:15:39.000]  你就會得到這份的愛
[00:15:39.000 --> 00:15:40.000]  不僅僅如此
[00:15:40.000 --> 00:15:43.000]  神把聖靈中的更新賜給我們
[00:15:43.000 --> 00:15:46.000]  衆多的人證明這件事
[00:15:46.000 --> 00:15:49.000]  神的確藉助他的聖靈更新了我們
[00:15:49.000 --> 00:15:52.000]  而且神告訴我們
[00:15:52.000 --> 00:15:54.000]  聖靈在旁幫助我們
[00:15:54.000 --> 00:15:58.000]  認清楚信徒得救的根據是如何
[00:15:58.000 --> 00:16:00.000]  所以今天
[00:16:00.000 --> 00:16:02.000]  有了這份神說給我們的愛
[00:16:02.000 --> 00:16:04.000]  是出於神的旨意
[00:16:04.000 --> 00:16:06.000]  今天你有什麼懼怕呢
[00:16:07.000 --> 00:16:09.000]  今天有些人還沒有辦法得到
[00:16:09.000 --> 00:16:10.000]  明白神的愛
[00:16:10.000 --> 00:16:12.000]  是因爲他懷疑到底這位上帝
[00:16:12.000 --> 00:16:14.000]  真的有湧傳的旨意
[00:16:14.000 --> 00:16:16.000]  要臨到你的身上嗎
[00:16:16.000 --> 00:16:18.000]  神說我要把這份的愛
[00:16:18.000 --> 00:16:20.000]  傾樓在你的身上
[00:16:20.000 --> 00:16:22.000]  而且這份的愛
[00:16:22.000 --> 00:16:24.000]  臨到你的裏面
[00:16:24.000 --> 00:16:27.000]  你的確可以分別出來
[00:16:27.000 --> 00:16:29.000]  曉得這種的愛
[00:16:29.000 --> 00:16:30.000]  特殊的愛
[00:16:30.000 --> 00:16:31.000]  豐富的愛
[00:16:31.000 --> 00:16:33.000]  是臨到你的身上
[00:16:33.000 --> 00:16:36.000]  你知道神的愛很奇妙的
[00:16:36.000 --> 00:16:37.000]  是因爲肉體的愛
[00:16:37.000 --> 00:16:39.000]  我們可以經歷
[00:16:39.000 --> 00:16:40.000]  暫時的經歷
[00:16:40.000 --> 00:16:42.000]  到的時候我們也
[00:16:42.000 --> 00:16:45.000]  繼續樓在這個飢餓的裏面
[00:16:45.000 --> 00:16:46.000]  但是主的愛
[00:16:46.000 --> 00:16:47.000]  臨到我們的身上
[00:16:47.000 --> 00:16:50.000]  就好像活水沾河一樣
[00:16:50.000 --> 00:16:52.000]  來浸透我們的生命
[00:16:52.000 --> 00:16:55.000]  能夠改變我們的生命
[00:16:55.000 --> 00:16:56.000]  我在培訓的時候
[00:16:56.000 --> 00:16:58.000]  碰到有一個傳道人
[00:16:58.000 --> 00:17:00.000]  這個傳道人
[00:17:00.000 --> 00:17:02.000]  因爲我去培訓的時候
[00:17:02.000 --> 00:17:04.000]  特別講門徒訓練
[00:17:05.000 --> 00:17:06.000]  所以第一天
[00:17:06.000 --> 00:17:08.000]  在中午喫飯的時候
[00:17:08.000 --> 00:17:10.000]  這個傳道人
[00:17:10.000 --> 00:17:12.000]  就坐在我的第一排
[00:17:12.000 --> 00:17:14.000]  然後他就跟我說
[00:17:14.000 --> 00:17:17.000]  他說我來聽這個門徒訓練
[00:17:17.000 --> 00:17:18.000]  但是同時間
[00:17:18.000 --> 00:17:20.000]  我也覺得門徒訓練
[00:17:20.000 --> 00:17:21.000]  是在教會里面
[00:17:21.000 --> 00:17:23.000]  沒有什麼生效的
[00:17:23.000 --> 00:17:25.000]  那很奇怪
[00:17:25.000 --> 00:17:26.000]  我說這個人
[00:17:26.000 --> 00:17:28.000]  要來聽門徒訓練的課程
[00:17:28.000 --> 00:17:30.000]  又不相信門徒訓練
[00:17:30.000 --> 00:17:32.000]  所以我就問他爲什麼
[00:17:32.000 --> 00:17:33.000]  他說以前
[00:17:33.000 --> 00:17:35.000]  接受門徒訓練的時候太嚴格了
[00:17:35.000 --> 00:17:37.000]  所以覺得受不了
[00:17:37.000 --> 00:17:39.000]  有很多的事情覺得
[00:17:39.000 --> 00:17:42.000]  就是不能夠去接受
[00:17:42.000 --> 00:17:46.000]  他大概有跟我講了好幾分鐘
[00:17:46.000 --> 00:17:48.000]  那我就默默無言
[00:17:48.000 --> 00:17:50.000]  無言地在旁就聆聽他
[00:17:50.000 --> 00:17:52.000]  但是很奇妙的
[00:17:52.000 --> 00:17:55.000]  他開始進到第二天
[00:17:55.000 --> 00:17:57.000]  第三天的時候
[00:17:57.000 --> 00:17:58.000]  就深深地感覺到
[00:17:58.000 --> 00:18:01.000]  他開始領受了神自己的同工
[00:18:01.000 --> 00:18:02.000]  神自己的愛
[00:18:02.000 --> 00:18:04.000]  他的態度就開始改變
[00:18:04.000 --> 00:18:05.000]  怎麼改變
[00:18:05.000 --> 00:18:07.000]  當我講到一些的宣教士
[00:18:07.000 --> 00:18:10.000]  爲了門徒訓練做出犧牲的時候
[00:18:10.000 --> 00:18:13.000]  他就第一個在前排裏面
[00:18:13.000 --> 00:18:15.000]  就第一次流淚
[00:18:15.000 --> 00:18:16.000]  然後跟着下來
[00:18:16.000 --> 00:18:18.000]  第二天 第三天 第四天的時候
[00:18:18.000 --> 00:18:21.000]  我就看到他整個生命完全的改變
[00:18:21.000 --> 00:18:23.000]  他開始告訴我
[00:18:23.000 --> 00:18:25.000]  他說我爲什麼不能夠領受門徒訓練
[00:18:25.000 --> 00:18:28.000]  是因爲在他生第二個女兒的時候
[00:18:28.000 --> 00:18:31.000]  他的女兒忽然間就去世了
[00:18:31.000 --> 00:18:32.000]  所以那個時候
[00:18:32.000 --> 00:18:35.000]  他心裏面很有這種的
[00:18:35.000 --> 00:18:38.000]  不能夠明白的這種的痛苦的經歷
[00:18:38.000 --> 00:18:41.000]  所以他就與上帝的愛隔絕
[00:18:41.000 --> 00:18:42.000]  在隔絕的時間
[00:18:42.000 --> 00:18:45.000]  也把過去曾經接受過許多的人
[00:18:45.000 --> 00:18:48.000]  跟他訓練的事情也都分開了
[00:18:48.000 --> 00:18:51.000]  雖然他口裏面說認識耶穌
[00:18:51.000 --> 00:18:53.000]  但心裏面已經缺乏這種愛
[00:18:53.000 --> 00:18:55.000]  所以當他聽到了
[00:18:55.000 --> 00:18:57.000]  原來有些宣教士
[00:18:57.000 --> 00:19:01.000]  如何的爲了中國的緣故來犧牲
[00:19:01.000 --> 00:19:04.000]  他就開始慢慢的經歷到神的愛
[00:19:04.000 --> 00:19:06.000]  到最後 我有機會
