
[00:00:00.000 --> 00:00:04.280]  首先在講詩篇第一篇之前
[00:05:12.000 --> 00:05:14.000]  現在這個出埃及記那個時代呢
[00:05:14.000 --> 00:05:17.000]  是等於我們中國商朝周朝那個時代
[00:05:17.000 --> 00:05:20.000]  是等於我們中國商朝周朝那個時代
[00:05:20.000 --> 00:05:22.000]  如果當時
[00:05:22.000 --> 00:05:25.000]  如果以色列人認識我們中國人的話呢
[00:05:25.000 --> 00:05:28.000]  如果當時以色列人認識我們中國人的話呢
[00:05:28.000 --> 00:05:31.000]  以色列的文化遠遠不及中國的文化
[00:05:31.000 --> 00:05:34.000]  以色列的文化遠遠不及中國的文化
[00:05:34.000 --> 00:05:37.000]  以色列的人口遠遠不及我們中國的人口
[00:05:37.000 --> 00:05:40.000]  以色列的人口遠遠不及我們中國人的人口
[00:05:40.000 --> 00:05:43.000]  為什麼說神特別揀選你們不揀選中國人呢
[00:05:43.000 --> 00:05:47.000]  為什麼說神特別揀選你們不揀選中國人呢
[00:05:47.000 --> 00:05:51.000]  第七節說耶和華最愛你們
[00:05:51.000 --> 00:05:54.000]  第七節說耶和華最愛你們
[00:05:54.000 --> 00:05:55.000]  揀選你們
[00:05:55.000 --> 00:05:56.000]  揀選你們
[00:05:56.000 --> 00:05:59.000]  並非因為你們的人數多於別人
[00:05:59.000 --> 00:06:01.000]  並非因為你們的人數多於別人
[00:06:01.000 --> 00:06:03.000]  原來你們的人數
[00:06:03.000 --> 00:06:04.000]  原來你們的人數
[00:06:04.000 --> 00:06:06.000]  在萬民中是最少的
[00:06:06.000 --> 00:06:08.000]  在萬民中是最少的
[00:06:08.000 --> 00:06:09.000]  以色列人比我們中國人
[00:06:09.000 --> 00:06:10.000]  以色列人比我們中國人
[00:06:10.000 --> 00:06:11.000]  永遠都及不上
[00:06:11.000 --> 00:06:12.000]  永遠都及不上
[00:06:12.000 --> 00:06:13.000]  以色列人和我們中國人比
[00:06:13.000 --> 00:06:14.000]  永遠比不上
[00:06:14.000 --> 00:06:15.000]  我們已經商朝周朝的時候
[00:06:15.000 --> 00:06:17.000]  我們人口已經眾多
[00:06:17.000 --> 00:06:18.000]  然後在商朝周朝的時候
[00:06:18.000 --> 00:06:20.000]  人口已經眾多
[00:06:20.000 --> 00:06:21.000]  以色列人比起我們中國人
[00:06:21.000 --> 00:06:22.000]  以色列人比起我們中國人
[00:06:22.000 --> 00:06:23.000]  簡直無法比
[00:06:23.000 --> 00:06:24.000]  簡直無法比
[00:06:24.000 --> 00:06:25.000]  中國當時沒法比
[00:06:25.000 --> 00:06:26.000]  中國當時沒法比
[00:06:26.000 --> 00:06:27.000]  為什麼神不揀選中國人
[00:06:27.000 --> 00:06:28.000]  為什麼神不揀選中國人
[00:06:28.000 --> 00:06:29.000]  而揀選以色列人呢
[00:06:29.000 --> 00:06:30.000]  當時為什麼不揀選中國人
[00:06:30.000 --> 00:06:31.000]  而揀選以色列人呢
[00:06:31.000 --> 00:06:32.000]  當時為什麼不揀選中國人
[00:06:32.000 --> 00:06:37.000]  原來你們的人數在萬民中是最少的
[00:06:37.000 --> 00:06:40.000]  原來你們的人數在萬民中是最少的
[00:06:40.000 --> 00:06:41.000]  但是八字都要講
[00:06:41.000 --> 00:06:42.000]  但是八字都要講
[00:06:42.000 --> 00:06:45.000]  只因耶和華愛你們
[00:06:45.000 --> 00:06:47.000]  只因耶和華愛你們
[00:06:47.000 --> 00:06:50.000]  有因要守他向你們列祖所起的誓
[00:06:50.000 --> 00:06:53.000]  有因要守他向你們列祖所起的誓
[00:06:53.000 --> 00:06:56.000]  就用大能的手領你們出來
[00:06:56.000 --> 00:06:58.000]  就用大能的手領你們出來
[00:06:58.000 --> 00:07:00.000]  從圍爐之家救贖你們
[00:07:00.000 --> 00:07:02.000]  從圍爐之家救贖你們
[00:07:02.000 --> 00:07:04.000]  脫離埃及王法老的手
[00:07:04.000 --> 00:07:08.000]  脫離埃及王法老的手
[00:07:08.000 --> 00:07:09.000]  脫離埃及王法老的手
[00:07:09.000 --> 00:07:12.000]  我們人與人之間時時沒什麼信用
[00:07:12.000 --> 00:07:13.000]  我們人與人之間時時沒什麼信用
[00:07:13.000 --> 00:07:14.000]  只要人與人之間沒有什麼信用
[00:07:14.000 --> 00:07:15.000]  只要人與人之間沒有什麼信用
[00:07:15.000 --> 00:07:17.000]  我們和人簽了什麼合約可以反悔
[00:07:17.000 --> 00:07:18.000]  我們和人簽了什麼合約可以反悔
[00:07:18.000 --> 00:07:19.000]  我們和人簽了什麼合約可以反悔
[00:07:19.000 --> 00:07:20.000]  我們和人簽了什麼合約可以反悔
[00:07:20.000 --> 00:07:21.000]  我們和人簽了什麼合約可以反悔
[00:07:21.000 --> 00:07:22.000]  但我們所認識的神就不是這樣
[00:07:22.000 --> 00:07:23.000]  但我們所認識的神就不是這樣
[00:07:23.000 --> 00:07:24.000]  但我們所認識的神就不是這樣
[00:07:24.000 --> 00:07:30.000]  神和你立了約一定會遵守到底
[00:07:30.000 --> 00:07:31.000]  神和你立了約一定會遵守到底
[00:07:31.000 --> 00:07:32.000]  神和你立了約一定會遵守到底
[00:07:32.000 --> 00:07:33.000]  神和你立了約一定會遵守到底
[00:07:33.000 --> 00:07:34.000]  神和你立了約一定會遵守到底
[00:07:34.000 --> 00:07:35.000]  神和你立了約一定會遵守到底
[00:07:35.000 --> 00:07:36.000]  神和你立了約一定會遵守到底
[00:07:36.000 --> 00:07:37.000]  神和你立了約一定會遵守到底
[00:07:37.000 --> 00:07:38.000]  神和你立了約一定會遵守到底
[00:07:38.000 --> 00:07:39.000]  神和你立了約一定會遵守到底
[00:07:39.000 --> 00:07:40.000]  神和你立了約一定會遵守到底
[00:07:40.000 --> 00:07:41.000]  神和你立了約一定會遵守到底
[00:07:41.000 --> 00:07:42.000]  神和你立了約一定會遵守到底
[00:07:42.000 --> 00:07:43.000]  神和你立了約一定會遵守到底
[00:07:43.000 --> 00:07:44.000]  神和你立了約一定會遵守到底
[00:07:44.000 --> 00:07:59.000]  神和你立了約一定會遵守到底
[00:08:14.000 --> 00:08:15.000]  神和你立了約一定會遵守到底
[00:08:15.000 --> 00:08:16.000]  神和你立了約一定會遵守到底
[00:08:16.000 --> 00:08:17.000]  神和你立了約一定會遵守到底
[00:08:17.000 --> 00:08:18.000]  神和你立了約一定會遵守到底
[00:08:18.000 --> 00:08:19.000]  神和你立了約一定會遵守到底
[00:08:19.000 --> 00:08:20.000]  神和你立了約一定會遵守到底
[00:08:20.000 --> 00:08:21.000]  神和你立了約一定會遵守到底
[00:08:21.000 --> 00:08:22.000]  神和你立了約一定會遵守到底
[00:08:22.000 --> 00:08:23.000]  神和你立了約一定會遵守到底
[00:08:23.000 --> 00:08:24.000]  神和你立了約一定會遵守到底
[00:08:24.000 --> 00:08:25.000]  神和你立了約一定會遵守到底
[00:08:25.000 --> 00:08:26.000]  神和你立了約一定會遵守到底
[00:08:26.000 --> 00:08:27.000]  神和你立了約一定會遵守到底
[00:08:27.000 --> 00:08:28.000]  神和你立了約一定會遵守到底
[00:08:28.000 --> 00:08:29.000]  神和你立了約一定會遵守到底
[00:08:29.000 --> 00:08:45.000]  神和你立了約一定會遵守到底
[00:09:00.000 --> 00:09:01.000]  神和你立了約一定會遵守到底
[00:09:01.000 --> 00:09:02.000]  神和你立了約一定會遵守到底
[00:09:02.000 --> 00:09:03.000]  神和你立了約一定會遵守到底
[00:09:03.000 --> 00:09:04.000]  神和你立了約一定會遵守到底
[00:09:04.000 --> 00:09:05.000]  神和你立了約一定會遵守到底
[00:09:05.000 --> 00:09:06.000]  神和你立了約一定會遵守到底
[00:09:06.000 --> 00:09:07.000]  神和你立了約一定會遵守到底
[00:09:07.000 --> 00:09:08.000]  神和你立了約一定會遵守到底
[00:09:08.000 --> 00:09:09.000]  神和你立了約一定會遵守到底
[00:09:09.000 --> 00:09:10.000]  神和你立了約一定會遵守到底
[00:09:10.000 --> 00:09:11.000]  神和你立了約一定會遵守到底
[00:09:11.000 --> 00:09:12.000]  神和你立了約一定會遵守到底
[00:09:12.000 --> 00:09:13.000]  神和你立了約一定會遵守到底
[00:09:13.000 --> 00:09:14.000]  神和你立了約一定會遵守到底
[00:09:14.000 --> 00:09:15.000]  神和你立了約一定會遵守到底
[00:09:15.000 --> 00:09:35.000]  神和你立了約一定會遵守到底
[00:09:35.000 --> 00:09:36.000]  神和你立了約一定會遵守到底
[00:09:36.000 --> 00:09:37.000]  神和你立了約一定會遵守到底
[00:09:37.000 --> 00:09:38.000]  神和你立了約一定會遵守到底
[00:09:38.000 --> 00:09:39.000]  神和你立了約一定會遵守到底
[00:09:39.000 --> 00:09:40.000]  神和你立了約一定會遵守到底
[00:09:40.000 --> 00:09:41.000]  神和你立了約一定會遵守到底
[00:09:41.000 --> 00:09:42.000]  神和你立了約一定會遵守到底
[00:09:42.000 --> 00:09:43.000]  神和你立了約一定會遵守到底
[00:09:43.000 --> 00:09:44.000]  神和你立了約一定會遵守到底
[00:09:44.000 --> 00:09:45.000]  神和你立了約一定會遵守到底
[00:09:45.000 --> 00:09:46.000]  神和你立了約一定會遵守到底
[00:09:46.000 --> 00:09:47.000]  神和你立了約一定會遵守到底
[00:09:47.000 --> 00:09:48.000]  神和你立了約一定會遵守到底
[00:09:48.000 --> 00:09:49.000]  神和你立了約一定會遵守到底
[00:09:49.000 --> 00:09:50.000]  神和你立了約一定會遵守到底
[00:09:50.000 --> 00:09:51.000]  神和你立了約一定會遵守到底
[00:09:51.000 --> 00:09:52.000]  神和你立了約一定會遵守到底
[00:09:52.000 --> 00:09:53.000]  神和你立了約一定會遵守到底
[00:09:53.000 --> 00:09:54.000]  神和你立了約一定會遵守到底
[00:09:54.000 --> 00:09:55.000]  神和你立了約一定會遵守到底
[00:09:55.000 --> 00:09:56.000]  神和你立了約一定會遵守到底
[00:09:56.000 --> 00:09:57.000]  神和你立了約一定會遵守到底
[00:09:57.000 --> 00:09:58.000]  神和你立了約一定會遵守到底
[00:09:58.000 --> 00:09:59.000]  神和你立了約一定會遵守到底
[00:09:59.000 --> 00:10:19.000]  神和你立了約一定會遵守到底
[00:10:19.000 --> 00:10:30.000]  神和你立了約一定會遵守到底
[00:10:30.000 --> 00:10:31.000]  神和你立了約一定會遵守到底
[00:10:31.000 --> 00:10:32.000]  神和你立了約一定會遵守到底
[00:10:32.000 --> 00:10:33.000]  神和你立了約一定會遵守到底
[00:10:33.000 --> 00:10:34.000]  神和你立了約一定會遵守到底
[00:10:34.000 --> 00:10:35.000]  神和你立了約一定會遵守到底
[00:10:35.000 --> 00:10:36.000]  神和你立了約一定會遵守到底
[00:10:36.000 --> 00:10:37.000]  神和你立了約一定會遵守到底
[00:10:37.000 --> 00:10:38.000]  神和你立了約一定會遵守到底
[00:10:38.000 --> 00:10:39.000]  神和你立了約一定會遵守到底
[00:10:39.000 --> 00:10:40.000]  神和你立了約一定會遵守到底
[00:10:40.000 --> 00:10:41.000]  神和你立了約一定會遵守到底
[00:10:41.000 --> 00:10:42.000]  神和你立了約一定會遵守到底
[00:10:42.000 --> 00:10:43.000]  神和你立了約一定會遵守到底
[00:10:43.000 --> 00:10:44.000]  神和你立了約一定會遵守到底
[00:10:44.000 --> 00:10:50.000]  神和你立了約一定會遵守到底
[00:10:50.000 --> 00:10:51.000]  神和你立了約一定會遵守到底
[00:10:51.000 --> 00:10:52.000]  神和你立了約一定會遵守到底
[00:10:52.000 --> 00:10:53.000]  神和你立了約一定會遵守到底
[00:10:53.000 --> 00:10:54.000]  神和你立了約一定會遵守到底
[00:10:54.000 --> 00:10:55.000]  神和你立了約一定會遵守到底
[00:10:55.000 --> 00:10:56.000]  神和你立了約一定會遵守到底
[00:10:56.000 --> 00:10:57.000]  神和你立了約一定會遵守到底
[00:10:57.000 --> 00:10:58.000]  神和你立了約一定會遵守到底
[00:10:58.000 --> 00:10:59.000]  神和你立了約一定會遵守到底
[00:10:59.000 --> 00:11:00.000]  神和你立了約一定會遵守到底
[00:11:00.000 --> 00:11:01.000]  神和你立了約一定會遵守到底
[00:11:01.000 --> 00:11:02.000]  神和你立了約一定會遵守到底
[00:11:02.000 --> 00:11:03.000]  神和你立了約一定會遵守到底
[00:11:03.000 --> 00:11:04.000]  神和你立了約一定會遵守到底
[00:11:04.000 --> 00:11:17.000]  神和你立了約一定會遵守到底
[00:11:17.000 --> 00:11:18.000]  神和你立了約一定會遵守到底
[00:11:18.000 --> 00:11:19.000]  神和你立了約一定會遵守到底
[00:11:19.000 --> 00:11:20.000]  神和你立了約一定會遵守到底
[00:11:20.000 --> 00:11:21.000]  神和你立了約一定會遵守到底
[00:11:21.000 --> 00:11:22.000]  神和你立了約一定會遵守到底
[00:11:22.000 --> 00:11:23.000]  神和你立了約一定會遵守到底
[00:11:23.000 --> 00:11:24.000]  神和你立了約一定會遵守到底
[00:11:24.000 --> 00:11:25.000]  神和你立了約一定會遵守到底
[00:11:25.000 --> 00:11:26.000]  神和你立了約一定會遵守到底
[00:11:26.000 --> 00:11:27.000]  神和你立了約一定會遵守到底
[00:11:27.000 --> 00:11:28.000]  神和你立了約一定會遵守到底
[00:11:28.000 --> 00:11:29.000]  神和你立了約一定會遵守到底
[00:11:29.000 --> 00:11:30.000]  神和你立了約一定會遵守到底
[00:11:30.000 --> 00:11:31.000]  神和你立了約一定會遵守到底
[00:11:31.000 --> 00:11:34.000]  神和你立了約一定會遵守到底
[00:11:34.000 --> 00:11:35.000]  神和你立了約一定會遵守到底
[00:11:35.000 --> 00:11:36.000]  神和你立了約一定會遵守到底
[00:11:36.000 --> 00:11:37.000]  神和你立了約一定會遵守到底
[00:11:37.000 --> 00:11:38.000]  神和你立了約一定會遵守到底
[00:11:38.000 --> 00:11:39.000]  神和你立了約一定會遵守到底
[00:11:39.000 --> 00:11:40.000]  神和你立了約一定會遵守到底
[00:11:40.000 --> 00:11:41.000]  神和你立了約一定會遵守到底
[00:11:41.000 --> 00:11:42.000]  神和你立了約一定會遵守到底
[00:11:42.000 --> 00:11:43.000]  神和你立了約一定會遵守到底
[00:11:43.000 --> 00:11:44.000]  神和你立了約一定會遵守到底
[00:11:44.000 --> 00:11:45.000]  神和你立了約一定會遵守到底
[00:11:45.000 --> 00:11:46.000]  神和你立了約一定會遵守到底
[00:11:46.000 --> 00:11:47.000]  神和你立了約一定會遵守到底
[00:11:47.000 --> 00:11:48.000]  神和你立了約一定會遵守到底
[00:11:48.000 --> 00:12:17.000]  神和你立了約一定會遵守到底
[00:12:18.000 --> 00:12:19.000]  神和你立了約一定會遵守到底
[00:12:19.000 --> 00:12:20.000]  神和你立了約一定會遵守到底
[00:12:20.000 --> 00:12:21.000]  神和你立了約一定會遵守到底
[00:12:21.000 --> 00:12:22.000]  神和你立了約一定會遵守到底
[00:12:22.000 --> 00:12:23.000]  神和你立了約一定會遵守到底
[00:12:23.000 --> 00:12:24.000]  神和你立了約一定會遵守到底
[00:12:24.000 --> 00:12:25.000]  神和你立了約一定會遵守到底
[00:12:25.000 --> 00:12:26.000]  神和你立了約一定會遵守到底
[00:12:26.000 --> 00:12:27.000]  神和你立了約一定會遵守到底
[00:12:27.000 --> 00:12:28.000]  神和你立了約一定會遵守到底
[00:12:28.000 --> 00:12:29.000]  神和你立了約一定會遵守到底
[00:12:29.000 --> 00:12:30.000]  神和你立了約一定會遵守到底
[00:12:30.000 --> 00:12:31.000]  神和你立了約一定會遵守到底
[00:12:31.000 --> 00:12:32.000]  神和你立了約一定會遵守到底
[00:12:32.000 --> 00:12:33.000]  神和你立了約一定會遵守到底
[00:12:33.000 --> 00:12:49.000]  神和你立了約一定會遵守到底
[00:12:49.000 --> 00:12:50.000]  神和你立了約一定會遵守到底
[00:12:50.000 --> 00:12:51.000]  神和你立了約一定會遵守到底
[00:12:51.000 --> 00:12:52.000]  神和你立了約一定會遵守到底
[00:12:52.000 --> 00:12:53.000]  神和你立了約一定會遵守到底
[00:12:53.000 --> 00:12:54.000]  神和你立了約一定會遵守到底
[00:12:54.000 --> 00:12:55.000]  神和你立了約一定會遵守到底
[00:12:55.000 --> 00:12:56.000]  神和你立了約一定會遵守到底
[00:12:56.000 --> 00:12:57.000]  神和你立了約一定會遵守到底
[00:12:57.000 --> 00:12:58.000]  神和你立了約一定會遵守到底
[00:12:58.000 --> 00:12:59.000]  神和你立了約一定會遵守到底
[00:12:59.000 --> 00:13:00.000]  神和你立了約一定會遵守到底
[00:13:00.000 --> 00:13:01.000]  神和你立了約一定會遵守到底
[00:13:01.000 --> 00:13:02.000]  神和你立了約一定會遵守到底
[00:13:02.000 --> 00:13:03.000]  神和你立了約一定會遵守到底
[00:13:03.000 --> 00:13:04.000]  神和你立了約一定會遵守到底
[00:13:04.000 --> 00:13:05.000]  神和你立了約一定會遵守到底
[00:13:05.000 --> 00:13:06.000]  神和你立了約一定會遵守到底
[00:13:06.000 --> 00:13:07.000]  神和你立了約一定會遵守到底
[00:13:07.000 --> 00:13:08.000]  神和你立了約一定會遵守到底
[00:13:08.000 --> 00:13:09.000]  神和你立了約一定會遵守到底
[00:13:09.000 --> 00:13:10.000]  神和你立了約一定會遵守到底
[00:13:10.000 --> 00:13:11.000]  神和你立了約一定會遵守到底
[00:13:11.000 --> 00:13:12.000]  神和你立了約一定會遵守到底
[00:13:12.000 --> 00:13:13.000]  神和你立了約一定會遵守到底
[00:13:13.000 --> 00:13:14.000]  神和你立了約一定會遵守到底
[00:13:14.000 --> 00:13:15.000]  神和你立了約一定會遵守到底
[00:13:15.000 --> 00:13:16.000]  神和你立了約一定會遵守到底
[00:13:16.000 --> 00:13:17.000]  神和你立了約一定會遵守到底
[00:13:17.000 --> 00:13:45.000]  神和你立了約一定會遵守到底
[00:13:47.000 --> 00:13:48.000]  神和你立了約一定會遵守到底
[00:13:48.000 --> 00:13:49.000]  神和你立了約一定會遵守到底
[00:13:49.000 --> 00:13:50.000]  神和你立了約一定會遵守到底
[00:13:50.000 --> 00:13:51.000]  神和你立了約一定會遵守到底
[00:13:51.000 --> 00:13:52.000]  神和你立了約一定會遵守到底
[00:13:52.000 --> 00:13:53.000]  神和你立了約一定會遵守到底
[00:13:53.000 --> 00:13:54.000]  神和你立了約一定會遵守到底
[00:13:54.000 --> 00:13:55.000]  神和你立了約一定會遵守到底
[00:13:55.000 --> 00:13:56.000]  神和你立了約一定會遵守到底
[00:13:56.000 --> 00:13:57.000]  神和你立了約一定會遵守到底
[00:13:57.000 --> 00:13:58.000]  神和你立了約一定會遵守到底
[00:13:58.000 --> 00:13:59.000]  神和你立了約一定會遵守到底
[00:13:59.000 --> 00:14:00.000]  神和你立了約一定會遵守到底
[00:14:00.000 --> 00:14:01.000]  神和你立了約一定會遵守到底
[00:14:01.000 --> 00:14:02.000]  神和你立了約一定會遵守到底
[00:14:02.000 --> 00:14:30.000]  神和你立了約一定會遵守到底
[00:14:32.000 --> 00:14:33.000]  神和你立了約一定會遵守到底
[00:14:33.000 --> 00:14:34.000]  神和你立了約一定會遵守到底
[00:14:34.000 --> 00:14:35.000]  神和你立了約一定會遵守到底
[00:14:35.000 --> 00:14:36.000]  神和你立了約一定會遵守到底
