
[00:00:00.000 --> 00:00:06.000]  有沒有看見基督徒表現得很沮喪?
[00:04:23.000 --> 00:04:25.000]  我們診所的健康院
[00:04:25.000 --> 00:04:27.000]  是爸爸和姑娘
[00:04:27.000 --> 00:04:29.000]  要給那個鈴鈴
[00:04:29.000 --> 00:04:31.000]  他拿到了
[00:04:31.000 --> 00:04:33.000]  誰知道拿走
[00:04:33.000 --> 00:04:35.000]  看完就放下那個鈴鈴
[00:04:35.000 --> 00:04:37.000]  就沒有了
[00:04:37.000 --> 00:04:39.000]  我們就說
[00:04:39.000 --> 00:04:41.000]  我們很多時候認識神
[00:04:41.000 --> 00:04:43.000]  認識我們人的生活
[00:04:43.000 --> 00:04:45.000]  就是看著那個球
[00:04:45.000 --> 00:04:47.000]  看著那個鈴鈴
[00:04:47.000 --> 00:04:49.000]  但神看就好像那個醫生和姑娘
[00:04:49.000 --> 00:04:51.000]  跟爸爸媽媽都看我們的大肌肉小肌肉
[00:04:51.000 --> 00:04:53.000]  看我們的五官
[00:04:53.000 --> 00:04:55.000]  我們的反應
[00:04:55.000 --> 00:04:57.000]  是不是正常
[00:04:57.000 --> 00:04:59.000]  我們會不會轉彎?我們會不會平衡?
[00:04:59.000 --> 00:05:01.000]  那個結果
[00:05:01.000 --> 00:05:03.000]  很多時候不是生命最重要
[00:05:03.000 --> 00:05:05.000]  是過程才重要
[00:05:05.000 --> 00:05:07.000]  我們一起看看今天這段經文
[00:05:07.000 --> 00:05:09.000]  裡面說到
[00:05:09.000 --> 00:05:11.000]  約書亞打去第三場戰役
[00:05:11.000 --> 00:05:13.000]  繼耶利哥
[00:05:13.000 --> 00:05:15.000]  他們什麼都不用做
[00:05:15.000 --> 00:05:17.000]  只圍繞著耶利哥城走了多少個圈?
[00:05:17.000 --> 00:05:19.000]  十三
[00:05:19.000 --> 00:05:21.000]  最後一天走七個
[00:05:21.000 --> 00:05:23.000]  前六天走了六個
[00:05:23.000 --> 00:05:25.000]  然後走了十三個圈
[00:05:25.000 --> 00:05:27.000]  約櫃是包尾
[00:05:27.000 --> 00:05:29.000]  走到約櫃
[00:05:29.000 --> 00:05:31.000]  走完第七個圈
[00:05:31.000 --> 00:05:33.000]  約書亞就給信號
[00:05:33.000 --> 00:05:35.000]  全部祭司就摧國
[00:05:35.000 --> 00:05:37.000]  全部以色列的戰士
[00:05:37.000 --> 00:05:39.000]  就一起呼叫
[00:05:39.000 --> 00:05:41.000]  耶利哥城就倒了
[00:05:41.000 --> 00:05:43.000]  他們就上前奪取城池
[00:05:43.000 --> 00:05:45.000]  就贏了
[00:05:45.000 --> 00:05:47.000]  第二次打艾城
[00:05:47.000 --> 00:05:49.000]  打了兩次的戰役
[00:05:49.000 --> 00:05:51.000]  艾城就在耶利哥城的
[00:05:51.000 --> 00:05:53.000]  這邊
[00:05:53.000 --> 00:05:55.000]  就是西邊
[00:05:55.000 --> 00:05:57.000]  耶利哥的西邊
[00:05:57.000 --> 00:05:59.000]  艾城是一個小的城
[00:05:59.000 --> 00:06:01.000]  他們想著耶利哥這麼大的城都贏
[00:06:01.000 --> 00:06:03.000]  因為有亞干犯罪
[00:06:03.000 --> 00:06:05.000]  所以他們就打敗仗
[00:06:05.000 --> 00:06:07.000]  後來神就幫他們
[00:06:07.000 --> 00:06:09.000]  給了
[00:06:09.000 --> 00:06:11.000]  計策他們
[00:06:11.000 --> 00:06:13.000]  他們就打贏了艾城
[00:06:13.000 --> 00:06:15.000]  經文我們剛才讀過
[00:06:15.000 --> 00:06:17.000]  第一第二節
[00:06:17.000 --> 00:06:19.000]  耶路撒冷王
[00:06:19.000 --> 00:06:21.000]  叫什麼名字?
[00:06:21.000 --> 00:06:23.000]  亞多尼西德
[00:06:23.000 --> 00:06:25.000]  在聖經裡面講到耶路撒冷王
[00:06:25.000 --> 00:06:27.000]  創世紀
[00:06:27.000 --> 00:06:29.000]  當阿伯拉罕打勝仗回來
[00:06:29.000 --> 00:06:31.000]  就經過撒冷這個地方
[00:06:31.000 --> 00:06:33.000]  就是和平的意思
[00:06:33.000 --> 00:06:35.000]  那裡有一個王
[00:06:35.000 --> 00:06:37.000]  叫麥羈西德
[00:06:37.000 --> 00:06:39.000]  麥羈就是王
[00:06:39.000 --> 00:06:41.000]  西德就是公義
[00:06:41.000 --> 00:06:43.000]  所以一個麥羈西德
[00:06:43.000 --> 00:06:45.000]  就是公義王
[00:06:45.000 --> 00:06:47.000]  那時候這是一個永生神的祭司
[00:06:47.000 --> 00:06:49.000]  但是來到這裡
[00:06:49.000 --> 00:06:51.000]  阿伯拉罕
[00:06:51.000 --> 00:06:53.000]  幾百年前神就說了
[00:06:53.000 --> 00:06:55.000]  這個地方那些人會慢慢變壞
[00:06:55.000 --> 00:06:57.000]  最後惡貫滿盈
[00:06:57.000 --> 00:06:59.000]  神就答應給這地區
[00:06:59.000 --> 00:07:01.000]  這個是一個迦南地
[00:07:01.000 --> 00:07:03.000]  阿摩利人
[00:07:03.000 --> 00:07:05.000]  一個很壞的王
[00:07:05.000 --> 00:07:07.000]  第一第二節他們聽到
[00:07:07.000 --> 00:07:09.000]  約書亞和以色列人
[00:07:09.000 --> 00:07:11.000]  擊敗
[00:07:11.000 --> 00:07:13.000]  殲滅了耶利哥和艾城
[00:07:13.000 --> 00:07:15.000]  他們就知道他們將那些王
[00:07:15.000 --> 00:07:17.000]  殺了
[00:07:17.000 --> 00:07:19.000]  他們就害怕
[00:07:19.000 --> 00:07:21.000]  第三節他們說耶路撒冷的人就害怕
[00:07:21.000 --> 00:07:23.000]  所以他們就
[00:07:23.000 --> 00:07:25.000]  因為講到他們派人
[00:07:25.000 --> 00:07:27.000]  上去耶路撒冷附近
[00:07:27.000 --> 00:07:29.000]  附近有另外四個城
[00:07:29.000 --> 00:07:31.000]  有希伯倫
[00:07:31.000 --> 00:07:33.000]  還有耶末
[00:07:33.000 --> 00:07:35.000]  拉吉和
[00:07:35.000 --> 00:07:37.000]  以幾倫
[00:07:37.000 --> 00:07:39.000]  一共有五個王
[00:07:39.000 --> 00:07:41.000]  這個耶路撒冷王就去
[00:07:41.000 --> 00:07:43.000]  派人上去
[00:07:43.000 --> 00:07:45.000]  求幫助
[00:07:45.000 --> 00:07:47.000]  連續三個動詞
[00:07:47.000 --> 00:07:49.000]  就是講他派人
[00:07:49.000 --> 00:07:51.000]  打發人上去
[00:07:51.000 --> 00:07:53.000]  這四個鄰邦那裡
[00:07:53.000 --> 00:07:55.000]  因為機騙
[00:07:55.000 --> 00:07:57.000]  距離耶路撒冷只有
[00:07:57.000 --> 00:07:59.000]  6.8公里
[00:07:59.000 --> 00:08:01.000]  很近的
[00:08:01.000 --> 00:08:03.000]  當機騙人向以色列投降
[00:08:03.000 --> 00:08:05.000]  和他簽和約之後
[00:08:05.000 --> 00:08:07.000]  這個耶路撒冷的王
[00:08:07.000 --> 00:08:09.000]  就恐懼
[00:08:09.000 --> 00:08:11.000]  因為以色列人的
[00:08:11.000 --> 00:08:13.000]  來勢很強大
[00:08:13.000 --> 00:08:15.000]  經文講到
[00:08:15.000 --> 00:08:17.000]  他們就
[00:08:17.000 --> 00:08:19.000]  在第
[00:08:19.000 --> 00:08:21.000]  第六節
[00:08:21.000 --> 00:08:23.000]  就圍住了
[00:08:23.000 --> 00:08:25.000]  機騙城
[00:08:25.000 --> 00:08:27.000]  五個王的軍隊
[00:08:27.000 --> 00:08:29.000]  圍住機騙城就要攻打他
[00:08:29.000 --> 00:08:31.000]  第六節
[00:08:31.000 --> 00:08:33.000]  那裡很清楚了
[00:08:33.000 --> 00:08:35.000]  機騙就派人上去
[00:08:35.000 --> 00:08:37.000]  是不是第六節派人?
[00:08:37.000 --> 00:08:39.000]  我們讀一讀第六節
[00:08:39.000 --> 00:08:41.000]  預備起
[00:08:53.000 --> 00:08:55.000]  是的
[00:08:55.000 --> 00:08:57.000]  兵臨城下
[00:08:57.000 --> 00:08:59.000]  這裡耶路撒冷王
[00:08:59.000 --> 00:09:01.000]  都是做同一個動作
[00:09:01.000 --> 00:09:03.000]  他派人
[00:09:03.000 --> 00:09:05.000]  就是打發人
[00:09:05.000 --> 00:09:07.000]  上去這四個王那裡
[00:09:07.000 --> 00:09:09.000]  求幫助
[00:09:09.000 --> 00:09:11.000]  這裡一樣
[00:09:11.000 --> 00:09:13.000]  機騙城他們又是派人
[00:09:13.000 --> 00:09:15.000]  打發人上去
[00:09:15.000 --> 00:09:17.000]  約書也
[00:09:17.000 --> 00:09:19.000]  去吉格那邊
[00:09:19.000 --> 00:09:21.000]  然後就叫他幫助
[00:09:21.000 --> 00:09:23.000]  同一個請求
[00:09:23.000 --> 00:09:25.000]  兩邊
[00:09:25.000 --> 00:09:27.000]  耶路撒冷王和機騙王
[00:09:27.000 --> 00:09:29.000]  都是同一個請求
[00:09:29.000 --> 00:09:31.000]  去打發人
[00:09:31.000 --> 00:09:33.000]  上去求幫助
[00:09:33.000 --> 00:09:35.000]  三個動詞是一致的
[00:09:35.000 --> 00:09:37.000]  在第三節
[00:09:37.000 --> 00:09:39.000]  在第六節
[00:09:39.000 --> 00:09:41.000]  兩邊都是這樣求援
[00:09:41.000 --> 00:09:43.000]  機騙城被圍了
[00:09:43.000 --> 00:09:45.000]  聖經講到
[00:09:45.000 --> 00:09:47.000]  之前機騙本來就
[00:09:47.000 --> 00:09:49.000]  距離吉格
[00:09:49.000 --> 00:09:51.000]  在河邊一上岸
[00:09:51.000 --> 00:09:53.000]  以色列人的
[00:09:53.000 --> 00:09:55.000]  紮營就在那裡
[00:09:55.000 --> 00:09:57.000]  對著河岸很近就是耶利哥城
[00:09:57.000 --> 00:09:59.000]  打發在耶利哥城
[00:09:59.000 --> 00:10:01.000]  一路他們再向
[00:10:01.000 --> 00:10:03.000]  西邊打橫就贏了
[00:10:03.000 --> 00:10:05.000]  艾城贏了伯特利
[00:10:05.000 --> 00:10:07.000]  聖經講到
[00:10:07.000 --> 00:10:09.000]  機騙就在他們附近
[00:10:09.000 --> 00:10:11.000]  很近的
[00:10:11.000 --> 00:10:13.000]  耶路撒冷在下面七公里
[00:10:13.000 --> 00:10:15.000]  耶路撒冷再下面
[00:10:15.000 --> 00:10:17.000]  就是剛才講的希伯倫
[00:10:17.000 --> 00:10:19.000]  耶末伊基倫
[00:10:19.000 --> 00:10:21.000]  拉吉
[00:10:21.000 --> 00:10:23.000]  在南邊
[00:10:23.000 --> 00:10:25.000]  其實你留意
[00:10:25.000 --> 00:10:27.000]  約旦河登岸
[00:10:27.000 --> 00:10:29.000]  在吉格安營贏了耶利哥
[00:10:29.000 --> 00:10:31.000]  贏了艾城伯特利
[00:10:31.000 --> 00:10:33.000]  來機騙打橫
[00:10:33.000 --> 00:10:35.000]  一路這個地方
[00:10:35.000 --> 00:10:37.000]  就在整個巴勒斯坦地中間
[00:10:37.000 --> 00:10:39.000]  他們由約旦河谷
[00:10:39.000 --> 00:10:41.000]  一路上去山坡
[00:10:41.000 --> 00:10:43.000]  機騙是一個山城
[00:10:43.000 --> 00:10:45.000]  是一個大的山城
[00:10:45.000 --> 00:10:47.000]  已經佔據了有利的軍事位置
[00:10:47.000 --> 00:10:49.000]  而機騙距離
[00:10:49.000 --> 00:10:51.000]  耶路撒冷只是不夠七公里
[00:10:51.000 --> 00:10:53.000]  所以無關乎
[00:10:53.000 --> 00:10:55.000]  耶路撒冷的王他們很害怕
[00:10:55.000 --> 00:10:57.000]  也知道以色列人
[00:10:57.000 --> 00:10:59.000]  是不會和他們講和
[00:10:59.000 --> 00:11:01.000]  很清楚
[00:11:01.000 --> 00:11:03.000]  這裡他們就來圍打機騙
[00:11:03.000 --> 00:11:05.000]  聖經講到
[00:11:05.000 --> 00:11:07.000]  約書亞聽到
[00:11:07.000 --> 00:11:09.000]  第六節那裡說
[00:11:09.000 --> 00:11:11.000]  機騙說你不要
[00:11:11.000 --> 00:11:13.000]  袖手旁觀
[00:11:13.000 --> 00:11:15.000]  因為下面有
[00:11:15.000 --> 00:11:17.000]  五個王對一個機騙
[00:11:17.000 --> 00:11:19.000]  約書亞就是首約
[00:11:19.000 --> 00:11:21.000]  機騙人已經屬於
[00:11:21.000 --> 00:11:23.000]  以色列人的分支
[00:11:23.000 --> 00:11:25.000]  其中一個屬下
[00:11:25.000 --> 00:11:27.000]  這個很有趣
[00:11:27.000 --> 00:11:29.000]  機騙是一個
[00:11:29.000 --> 00:11:31.000]  大的王城
[00:11:31.000 --> 00:11:33.000]  有很多戰士
[00:11:33.000 --> 00:11:35.000]  人們都很害怕他
[00:11:35.000 --> 00:11:37.000]  但他們遇到以色列
[00:11:37.000 --> 00:11:39.000]  遇到以色列有六十萬軍隊
[00:11:39.000 --> 00:11:41.000]  以色列還是很強勢
[00:11:41.000 --> 00:11:43.000]  神與他們同在
[00:11:43.000 --> 00:11:45.000]  擊敗耶利哥城
[00:11:45.000 --> 00:11:47.000]  之前擊敗
[00:11:47.000 --> 00:11:49.000]  約旦河東的
[00:11:49.000 --> 00:11:51.000]  鄂和西弘
[00:11:51.000 --> 00:11:53.000]  這些阿摩利王
[00:11:53.000 --> 00:11:55.000]  他們是贏了
[00:11:55.000 --> 00:11:57.000]  沒有人救他們
[00:11:57.000 --> 00:11:59.000]  所以他們知道
[00:11:59.000 --> 00:12:01.000]  我們見到約書亞去守約
[00:12:01.000 --> 00:12:03.000]  答應了的事
[00:12:03.000 --> 00:12:05.000]  他做
[00:12:05.000 --> 00:12:07.000]  今天我們的焦點
[00:12:07.000 --> 00:12:09.000]  去看第九十和十一
[00:12:09.000 --> 00:12:11.000]  預備起
[00:12:39.000 --> 00:12:41.000]  (廣播)
[00:13:09.000 --> 00:13:11.000]  由吉格去機騙
[00:13:11.000 --> 00:13:13.000]  三日路程
[00:13:13.000 --> 00:13:15.000]  一般行軍的
[00:13:15.000 --> 00:13:17.000]  行路是三日
[00:13:17.000 --> 00:13:19.000]  吉格
[00:13:19.000 --> 00:13:21.000]  約書亞帶兵上去
[00:13:21.000 --> 00:13:23.000]  要上斜路
[00:13:23.000 --> 00:13:25.000]  一起兵的時候
[00:13:25.000 --> 00:13:27.000]  神就給了一個貼士
[00:13:27.000 --> 00:13:29.000]  在第八節
[00:13:29.000 --> 00:13:31.000]  我們讀完第八節
[00:13:31.000 --> 00:13:33.000]  預備起
[00:13:39.000 --> 00:13:41.000]  (廣播)
[00:14:09.000 --> 00:14:11.000]  連夜上去
[00:14:11.000 --> 00:14:13.000]  他收到通知
[00:14:13.000 --> 00:14:15.000]  因為機騙已經被圍城
[00:14:15.000 --> 00:14:17.000]  由吉格上去
[00:14:17.000 --> 00:14:19.000]  行軍三日路程
[00:14:19.000 --> 00:14:21.000]  漏夜上去
[00:14:21.000 --> 00:14:23.000]  剛才說三日
[00:14:23.000 --> 00:14:25.000]  一般適中的速度
[00:14:25.000 --> 00:14:27.000]  這裡是很急上去
[00:14:27.000 --> 00:14:29.000]  漏夜上去
[00:14:29.000 --> 00:14:31.000]  要上斜坡
[00:14:31.000 --> 00:14:33.000]  耶路撒冷的山城
[00:14:33.000 --> 00:14:35.000]  機騙是山城
[00:14:35.000 --> 00:14:37.000]  約旦河谷下面上斜坡
[00:14:37.000 --> 00:14:39.000]  如果你回來領師
[00:14:39.000 --> 00:14:41.000]  或者回來侍奉
[00:14:41.000 --> 00:14:43.000]  沒有升降機
[00:14:43.000 --> 00:14:45.000]  要走十八樓
[00:14:45.000 --> 00:14:47.000]  你怕什麼
[00:14:47.000 --> 00:14:49.000]  上到去沒有氣
[00:14:49.000 --> 00:14:51.000]  這裡的軍事
[00:14:51.000 --> 00:14:53.000]  三日路程
[00:14:53.000 --> 00:14:55.000]  一晚要急行軍去跑
[00:14:55.000 --> 00:14:57.000]  所以神就說
[00:14:57.000 --> 00:14:59.000]  約書亞不用怕
[00:14:59.000 --> 00:15:01.000]  雖然你要上斜坡
[00:15:01.000 --> 00:15:03.000]  會消耗體力
[00:15:03.000 --> 00:15:05.000]  上到去不用怕
[00:15:05.000 --> 00:15:07.000]  今天我想說
[00:15:07.000 --> 00:15:09.000]  神為以色列
[00:15:09.000 --> 00:15:11.000]  有幾段重要的經文
[00:15:11.000 --> 00:15:13.000]  在輔助經文
[00:15:13.000 --> 00:15:15.000]  我們一次過讀
[00:15:15.000 --> 00:15:17.000]  我們先讀
[00:15:17.000 --> 00:15:19.000]  《猜及記》第十七章
[00:15:19.000 --> 00:15:21.000]  第九和十一節
[00:15:21.000 --> 00:15:23.000]  《猜及記》第十七章
[00:15:23.000 --> 00:15:25.000]  這兩節聖經
[00:15:25.000 --> 00:15:27.000]  預備起
[00:15:35.000 --> 00:15:37.000]  手裡拿著神的杖
[00:15:37.000 --> 00:15:39.000]  我第一次舉手
[00:15:39.000 --> 00:15:41.000]  第二次舉手就醒
[00:15:41.000 --> 00:15:43.000]  我第四次舉手
[00:15:43.000 --> 00:15:45.000]  第三次就醒
[00:15:45.000 --> 00:15:47.000]  你知道以色列人
[00:15:47.000 --> 00:15:49.000]  打仗
[00:15:49.000 --> 00:15:51.000]  《猜及記》第十七章
[00:15:51.000 --> 00:15:53.000]  是第一次打仗
[00:15:53.000 --> 00:15:55.000]  之前
[00:15:55.000 --> 00:15:57.000]  摩西帶以色列人出埃及
[00:15:57.000 --> 00:15:59.000]  摩西和以色列人
[00:15:59.000 --> 00:16:01.000]  沒有和埃及人打過一次仗
[00:16:01.000 --> 00:16:03.000]  只是耶和華幫他們出手
[00:16:03.000 --> 00:16:05.000]  當埃及的軍兵
[00:16:05.000 --> 00:16:07.000]  追趕來到
[00:16:07.000 --> 00:16:09.000]  落到約旦河裡
[00:16:09.000 --> 00:16:11.000]  神就把紅海的水合起來
[00:16:11.000 --> 00:16:13.000]  將所有埃及的軍兵
[00:16:13.000 --> 00:16:15.000]  和馬匹裝送在紅海裡
[00:16:15.000 --> 00:16:17.000]  以色列人是沒有打過仗
[00:16:17.000 --> 00:16:19.000]  第一次就在第十七章
[00:16:19.000 --> 00:16:21.000]  對亞馬力
[00:16:21.000 --> 00:16:23.000]  亞馬力人要去攻打他們
[00:16:23.000 --> 00:16:25.000]  神就叫摩西找約書亞
[00:16:25.000 --> 00:16:27.000]  招募出
[00:16:27.000 --> 00:16:29.000]  那些能夠打仗的戰士
[00:16:29.000 --> 00:16:31.000]  出來
[00:16:31.000 --> 00:16:33.000]  就是說我要站在高處
[00:16:33.000 --> 00:16:35.000]  他何時舉起仗
[00:16:35.000 --> 00:16:37.000]  摩西神給他的那些仗
[00:16:37.000 --> 00:16:39.000]  他何時舉起
[00:16:39.000 --> 00:16:41.000]  以色列人就得勝
[00:16:41.000 --> 00:16:43.000]  何時他手無力垂低
[00:16:43.000 --> 00:16:45.000]  以色列人就會戰敗
[00:16:45.000 --> 00:16:47.000]  所以祭司阿倫和胡爾
[00:16:47.000 --> 00:16:49.000]  就托著他的右手
[00:16:49.000 --> 00:16:51.000]  直到他打勝仗
[00:16:51.000 --> 00:16:53.000]  這是第一次的戰役
[00:16:53.000 --> 00:16:55.000]  很特別的
[00:16:55.000 --> 00:16:57.000]  你知道亞伯拉罕期間
[00:16:57.000 --> 00:16:59.000]  以色列人未出現的時候
[00:16:59.000 --> 00:17:01.000]  亞伯拉罕
[00:17:01.000 --> 00:17:03.000]  連子女都沒有的時候
[00:17:03.000 --> 00:17:05.000]  神試過派他的使者
[00:17:05.000 --> 00:17:07.000]  去毀滅索多瑪和俄摩拉
[00:17:07.000 --> 00:17:09.000]  你知道神如何毀滅索多瑪和俄摩拉嗎
[00:17:09.000 --> 00:17:11.000]  就是
[00:17:11.000 --> 00:17:13.000]  上面的火
[00:17:13.000 --> 00:17:15.000]  就下來
[00:17:15.000 --> 00:17:17.000]  歷史學研究的人就說
[00:17:17.000 --> 00:17:19.000]  相信現在死海
[00:17:19.000 --> 00:17:21.000]  那裡就是索多瑪和俄摩拉的原址
[00:17:21.000 --> 00:17:23.000]  燒融了
[00:17:23.000 --> 00:17:25.000]  但這裡很有趣
[00:17:25.000 --> 00:17:27.000]  神說他為以色列人爭戰
[00:17:27.000 --> 00:17:29.000]  重點關鍵就是
[00:17:29.000 --> 00:17:31.000]  摩西
[00:17:31.000 --> 00:17:33.000]  舉著神的像
[00:17:33.000 --> 00:17:35.000]  什麼時候舉起
[00:17:35.000 --> 00:17:37.000]  就贏
[00:17:37.000 --> 00:17:39.000]  他手垂低就輸
[00:17:39.000 --> 00:17:43.000]  如果我考試
[00:17:43.000 --> 00:17:45.000]  娃娃在外面舉起手
[00:17:45.000 --> 00:17:47.000]  我就考得好
[00:17:47.000 --> 00:17:49.000]  他手沒力我就肥佬
[00:17:49.000 --> 00:17:51.000]  他經常要練啞鈴
[00:17:51.000 --> 00:17:53.000]  很特別
[00:17:53.000 --> 00:17:55.000]  神讓我們看到
[00:17:55.000 --> 00:17:57.000]  神為以色列人爭戰
