
[00:00:00.000 --> 00:00:08.960]  今早我們繼續來看納石遺跡
[00:02:43.720 --> 00:02:48.840]  以及他所有的都帶到雅各谷去
[00:02:48.840 --> 00:02:49.920]  約書雅說
[00:02:49.920 --> 00:02:52.520]  你為什麼連累我們呢?
[00:02:52.520 --> 00:02:56.200]  今天耶和華必叫你受連累
[00:02:56.200 --> 00:03:00.320]  於是以色列眾人用石頭打死他
[00:03:00.320 --> 00:03:03.080]  將石頭拎在旗上
[00:03:03.080 --> 00:03:06.760]  又用火焚燒他所有的
[00:03:06.760 --> 00:03:11.200]  眾人在阿干身上堆成一大堆石頭
[00:03:11.200 --> 00:03:13.280]  直傳到今天
[00:03:13.280 --> 00:03:15.600]  於是耶和華轉移
[00:03:15.600 --> 00:03:17.440]  不發他的列路
[00:03:17.440 --> 00:03:21.800]  因此那地方名叫阿各谷
[00:03:21.800 --> 00:03:24.400]  直到今天
[00:03:24.400 --> 00:03:27.600]  兩次「直到今天」代表著這堆石頭
[00:03:27.600 --> 00:03:30.720]  是放在這裡作為紀念
[00:03:30.720 --> 00:03:34.240]  以石頭為記、納石為記
[00:03:34.240 --> 00:03:35.760]  這堆石頭
[00:03:35.760 --> 00:03:39.120]  跟第四章說的那兩堆有很大分別
[00:03:39.120 --> 00:03:42.040]  因為這堆是一種悲哀的紀念
[00:03:42.040 --> 00:03:45.240]  是刻骨銘心的苦楚
[00:03:45.240 --> 00:03:49.360]  是一種失敗的記號
[00:03:49.360 --> 00:03:56.280]  但同時也代表一個對付罪的記號
[00:03:56.280 --> 00:03:59.840]  這件事情我們留意在第一節
[00:03:59.840 --> 00:04:01.760]  剛才我們沒有讀
[00:04:01.760 --> 00:04:05.640]  就是說以色列在當滅的墨上犯了罪
[00:04:05.640 --> 00:04:10.200]  因為猶大支派中謝拉的曾孫
[00:04:10.200 --> 00:04:12.240]  撒底的孫子
[00:04:12.240 --> 00:04:16.840]  加米的兒子阿各
[00:04:16.840 --> 00:04:19.160]  取了當滅的墨
[00:04:19.160 --> 00:04:23.680]  耶和華的怒氣就向以色列人發作
[00:04:23.680 --> 00:04:28.120]  所以這件事的來由就是因為阿各
[00:04:28.120 --> 00:04:32.040]  猶大支派從曾孫說起
[00:04:32.040 --> 00:04:34.560]  真是侮辱祖宗
[00:04:34.560 --> 00:04:36.640]  曾孫的面子都沒了
[00:04:36.640 --> 00:04:40.600]  他的祖父 他的父親阿各
[00:04:40.600 --> 00:04:42.640]  然後不止 連級的後代
[00:04:42.640 --> 00:04:44.280]  我們留意剛才所說的
[00:04:44.280 --> 00:04:46.200]  他的兒女牛露張鵬
[00:04:46.200 --> 00:04:50.200]  所有都被燒滅
[00:04:50.200 --> 00:04:51.960]  所有被焚燒
[00:04:51.960 --> 00:04:55.000]  阿各得罪上帝
[00:04:55.000 --> 00:04:58.720]  最後被石頭打死
[00:04:58.720 --> 00:05:01.000]  而且立成記號
[00:05:01.000 --> 00:05:05.080]  這種對於阿各來說是一種痛苦
[00:05:05.080 --> 00:05:06.840]  對於整個民族來說
[00:05:06.840 --> 00:05:10.280]  是一種對付罪的記號
[00:05:10.280 --> 00:05:12.280]  上一堆石頭我們剛才說過
[00:05:12.280 --> 00:05:16.160]  是提醒他們
[00:05:16.160 --> 00:05:18.520]  紀念上帝 要敬畏祂
[00:05:18.520 --> 00:05:20.480]  因為祂經歷大能
[00:05:20.480 --> 00:05:25.640]  是可畏可敬的一位神
[00:05:25.640 --> 00:05:27.640]  是他們列祖的上帝
[00:05:27.640 --> 00:05:29.840]  是他們的上帝
[00:05:29.840 --> 00:05:32.640]  所以他們納石為基
[00:05:32.640 --> 00:05:35.320]  本來在這個時候非常好的關係
[00:05:35.320 --> 00:05:38.120]  跟神有一個非常親密的關係
[00:05:38.120 --> 00:05:41.120]  對於神的敬畏非常認真
[00:05:41.120 --> 00:05:44.400]  他們過河之前自結了三天
[00:05:44.400 --> 00:05:45.640]  過河之後
[00:05:45.640 --> 00:05:48.360]  守逾越節向神敬拜
[00:05:48.360 --> 00:05:50.520]  逾越節就像聖餐一樣
[00:05:50.520 --> 00:05:52.320]  紀念他們出埃及
[00:05:52.320 --> 00:05:55.560]  紀念高揚的血救贖他們
[00:05:55.560 --> 00:05:57.960]  紀念神如何帶領他們
[00:05:57.960 --> 00:06:00.440]  有一個新的開始
[00:06:00.440 --> 00:06:02.520]  他們靠著神的同在
[00:06:02.520 --> 00:06:04.400]  攻打耶利哥
[00:06:04.400 --> 00:06:06.040]  大獲全勝
[00:06:06.040 --> 00:06:09.040]  所以那時候他們的靈性是很高的
[00:06:09.040 --> 00:06:11.520]  他們跟神的關係很親密
[00:06:11.520 --> 00:06:15.280]  但是我們走基督徒的道路
[00:06:15.280 --> 00:06:17.800]  靈命的成長
[00:06:17.800 --> 00:06:20.400]  一直跟隨主
[00:06:20.400 --> 00:06:23.760]  這不代表永遠都是高峰
[00:06:23.760 --> 00:06:26.440]  事實上因為人的敗壞
[00:06:26.440 --> 00:06:28.480]  和罪的引誘
[00:06:28.480 --> 00:06:31.360]  魔鬼的試探和攻擊
[00:06:31.360 --> 00:06:33.680]  我們仍然未完全的
[00:06:33.680 --> 00:06:36.440]  是肉身得救
[00:06:36.440 --> 00:06:38.760]  因為我們直到主再來
[00:06:38.760 --> 00:06:40.160]  身體改變的時候
[00:06:40.160 --> 00:06:41.840]  才完全改變
[00:06:41.840 --> 00:06:43.960]  在這個成性的階段
[00:06:43.960 --> 00:06:45.680]  有新的生命
[00:06:45.680 --> 00:06:49.120]  但同時間有罪性的軟弱
[00:06:49.120 --> 00:06:52.320]  我們必須要事常倚靠聖靈的幫助
[00:06:52.320 --> 00:06:55.120]  才能夠去勝過
[00:06:55.120 --> 00:06:56.720]  所以我們看到
[00:06:56.720 --> 00:06:58.080]  我們需要謹慎
[00:06:58.080 --> 00:06:59.520]  需要警醒
[00:06:59.520 --> 00:07:02.000]  好像耶穌基督教導我們祈禱一樣
[00:07:02.000 --> 00:07:04.400]  求主幫助我們免受試探
[00:07:04.400 --> 00:07:07.000]  救我們脫離凶惡
[00:07:07.000 --> 00:07:10.160]  我們發覺在靈性正是高的時候
[00:07:10.160 --> 00:07:11.120]  人的敗壞
[00:07:11.120 --> 00:07:13.200]  罪的權勢發動
[00:07:13.200 --> 00:07:15.800]  馬上就落到失敗的情況
[00:07:15.800 --> 00:07:18.240]  所以他們接著來打艾成
[00:07:18.240 --> 00:07:20.640]  是完全的失敗
[00:07:20.640 --> 00:07:21.680]  為什麼會這樣呢?
[00:07:21.680 --> 00:07:24.080]  是因為他們當中有問題
[00:07:24.080 --> 00:07:26.360]  不是因為神的能力有問題
[00:07:26.360 --> 00:07:29.000]  是因為人的軟弱
[00:07:29.000 --> 00:07:32.600]  令到神的能力不能施展
[00:07:32.600 --> 00:07:35.080]  在第六章這裡很清楚
[00:07:35.080 --> 00:07:36.840]  神吩咐他們
[00:07:36.840 --> 00:07:39.480]  「至於你們務要謹慎
[00:07:39.480 --> 00:07:41.840]  不可取那當滅的物
[00:07:41.840 --> 00:07:44.080]  恐怕你們取掉那當滅的物
[00:07:44.080 --> 00:07:47.280]  就連累全以色列的全營
[00:07:47.280 --> 00:07:50.720]  使全營受咒咒」
[00:07:50.720 --> 00:07:55.120]  這種是因為犯罪而帶來的咒咒
[00:07:55.120 --> 00:07:58.040]  讓神的審判臨到
[00:07:58.040 --> 00:07:59.600]  所以神一早提醒他們
[00:07:59.600 --> 00:08:00.800]  在第六章就提醒了
[00:08:00.800 --> 00:08:03.360]  他說「至於你們務要謹慎
[00:08:03.360 --> 00:08:05.760]  不可取那當滅的物」
[00:08:05.760 --> 00:08:09.440]  因為這些是那些外邦人用來敬拜假神的
[00:08:09.440 --> 00:08:12.760]  是神要滅絕當時窮凶極惡的
[00:08:12.760 --> 00:08:18.400]  這些罪惡甚大的迦南族人
[00:08:18.400 --> 00:08:20.160]  神要全部毀滅
[00:08:20.160 --> 00:08:22.760]  以至聖潔的族類進入的時候
[00:08:22.760 --> 00:08:25.320]  不要沾染了這些罪惡
[00:08:25.320 --> 00:08:30.040]  以致他們日後能夠清心的跟隨著
[00:08:30.040 --> 00:08:33.760]  但是神知道人會有軟弱
[00:08:33.760 --> 00:08:35.160]  所以一早提醒他們
[00:08:35.160 --> 00:08:37.120]  一定要謹慎
[00:08:37.120 --> 00:08:38.360]  所以我們看到
[00:08:38.360 --> 00:08:43.120]  當亞干放縱他的一些慾念
[00:08:43.120 --> 00:08:46.960]  他沒有很認真地聽神的警告
[00:08:46.960 --> 00:08:49.480]  取了那些當滅的物
[00:08:49.480 --> 00:08:50.960]  神本來說要滅絕的
[00:08:50.960 --> 00:08:52.480]  但是他偷偷地取了
[00:08:52.480 --> 00:08:53.440]  據為己有
[00:08:53.440 --> 00:08:58.040]  這些就是剛才我們讀過的銀紙和衣服
[00:08:58.040 --> 00:09:00.600]  可能他們走了曠野路很久
[00:09:00.600 --> 00:09:04.440]  沒有看到這麼好的東西
[00:09:04.440 --> 00:09:06.320]  所以貪念一起來
[00:09:06.320 --> 00:09:07.960]  慾念一起來
[00:09:07.960 --> 00:09:11.360]  就靜靜地偷起來
[00:09:11.360 --> 00:09:14.240]  放在自己的營裡
[00:09:14.240 --> 00:09:16.240]  這個正是一個新時代開始
[00:09:16.240 --> 00:09:17.520]  神非常嚴厲
[00:09:17.520 --> 00:09:20.160]  我們看見司堂傳同樣
[00:09:20.160 --> 00:09:24.600]  當新約教會開始的時候
[00:09:24.600 --> 00:09:27.040]  亞拉尼亞撒菲拉的時候
[00:09:27.040 --> 00:09:28.040]  神非常嚴厲
[00:09:28.040 --> 00:09:31.320]  因為神一開始就要make it strict
[00:09:31.320 --> 00:09:32.800]  make it right
[00:09:32.800 --> 00:09:36.080]  一開始就要有一個很正確的開始
[00:09:36.080 --> 00:09:38.680]  當然日後仍然不斷地需要提醒
[00:09:38.680 --> 00:09:39.640]  需要管教
[00:09:39.640 --> 00:09:41.280]  需要責備
[00:09:41.280 --> 00:09:44.360]  但是神有一個很清楚的境界
[00:09:44.360 --> 00:09:48.840]  所以這是一個對付罪的記號
[00:09:48.840 --> 00:09:51.200]  我們知道
[00:09:51.200 --> 00:09:51.960]  剛才我們說過
[00:09:51.960 --> 00:09:53.800]  當我們身體未得贖的時候
[00:09:53.800 --> 00:09:57.160]  我們有罪性的纏繞
[00:09:57.160 --> 00:09:58.360]  雖然有基督的生命
[00:09:58.360 --> 00:10:00.920]  但是這個情慾與聖靈相爭
[00:10:00.920 --> 00:10:03.880]  所以我們必須要靠著聖靈多多禱告
[00:10:03.880 --> 00:10:05.760]  遵行神的話
[00:10:05.760 --> 00:10:09.840]  然後靠著基督所完成的救恩
[00:10:09.840 --> 00:10:14.280]  我們將這些罪釘在十字架上
[00:10:14.280 --> 00:10:17.360]  但是我們一定要時常警醒
[00:10:17.360 --> 00:10:23.760]  因為這個魔鬼不斷地會試探人有
[00:10:23.760 --> 00:10:26.080]  叫我們罪性會發作
[00:10:26.080 --> 00:10:28.800]  叫我們罪性會發動
[00:10:28.800 --> 00:10:30.880]  我們再說有罪的意念
[00:10:30.880 --> 00:10:31.800]  或者有貪念
[00:10:31.800 --> 00:10:34.720]  或者有其他不好的慾念
[00:10:34.720 --> 00:10:35.480]  我們說
[00:10:35.480 --> 00:10:36.920]  為什麼我做了基督徒這麼久
[00:10:36.920 --> 00:10:38.800]  都沒有這些
[00:10:38.800 --> 00:10:42.040]  其實這是和我們過往的成長背景
[00:10:42.040 --> 00:10:47.360]  和我們過往未信主之前的一些情況有關係
[00:10:47.360 --> 00:10:55.400]  但是也是我們本身帶來的一些罪性的存留
[00:10:55.400 --> 00:10:58.160]  還有魔鬼很多時候會試探我們
[00:10:58.160 --> 00:11:00.600]  所以最重要的是我們不怕
[00:11:00.600 --> 00:11:04.680]  雖然有一些的慾念或者罪的意念出來了
[00:11:04.680 --> 00:11:07.640]  但是我們知道不要被它侵入我們
[00:11:07.640 --> 00:11:12.200]  或者我們不要接納它
[00:11:12.200 --> 00:11:16.880]  或者進一步地去墮落
[00:11:16.880 --> 00:11:21.760]  或者陷入這些試探和罪的引誘裡面
[00:11:21.760 --> 00:11:23.920]  所以當聖靈提醒我們的時候
[00:11:23.920 --> 00:11:26.000]  如果我們平時多親近主
[00:11:26.000 --> 00:11:27.160]  聖靈提醒我們的時候
[00:11:27.160 --> 00:11:28.560]  我們做了敏銳
[00:11:28.560 --> 00:11:30.280]  我們立即禱告
[00:11:30.280 --> 00:11:34.480]  立即立志靠主幫助離開
[00:11:34.480 --> 00:11:35.680]  有這個意念不要緊
[00:11:35.680 --> 00:11:39.800]  但是你不要被它掌管了
[00:11:39.800 --> 00:11:42.560]  或者你不要陷入在裡面
[00:11:42.560 --> 00:11:45.600]  因為它會逐一陷入一點
[00:11:45.600 --> 00:11:47.280]  再多一點
[00:11:47.280 --> 00:11:51.160]  就會帶來一個可怕的結局
[00:11:51.160 --> 00:11:53.400]  我們發覺這個亞干
[00:11:53.400 --> 00:11:56.440]  如果他最初有這個意念
[00:11:56.440 --> 00:11:58.360]  但是他記得神吩咐過要警醒
[00:11:58.360 --> 00:11:59.240]  不要啊
[00:11:59.240 --> 00:12:01.120]  所以他就可能告訴別人
[00:12:01.120 --> 00:12:03.360]  我們有這些金紙和銀紙
[00:12:03.360 --> 00:12:05.680]  個個都說知道了,不要啊
[00:12:05.680 --> 00:12:07.200]  他就不拿
[00:12:07.200 --> 00:12:09.760]  貪念有的,不過就不要了
[00:12:09.760 --> 00:12:11.840]  我們有時都會有這種掙扎
[00:12:11.840 --> 00:12:16.560]  在乎我們有沒有信服聖靈的感動
[00:12:16.560 --> 00:12:18.720]  和決心進行神的道
[00:12:18.720 --> 00:12:22.480]  所以我相信是一個過程
[00:12:22.480 --> 00:12:23.960]  因為不止一樣
[00:12:23.960 --> 00:12:25.480]  又有銀紙
[00:12:25.480 --> 00:12:26.480]  又有衣服
[00:12:26.480 --> 00:12:27.240]  又有金紙
[00:12:27.240 --> 00:12:28.600]  而且不單止拿了
[00:12:28.600 --> 00:12:29.800]  在別人的帳篷拿了
[00:12:29.800 --> 00:12:30.800]  慢慢收起來
[00:12:30.800 --> 00:12:32.440]  然後收在自己的帳篷裡面
[00:12:32.440 --> 00:12:34.840]  整個過程
[00:12:34.840 --> 00:12:37.040]  如果不是一步一步一步
[00:12:37.040 --> 00:12:39.760]  他不會去到最後那一步
[00:12:39.760 --> 00:12:42.760]  所以我們看到這是一個很危險的
[00:12:42.760 --> 00:12:45.000]  如果沒有開始的時候
[00:12:45.000 --> 00:12:48.000]  不讓這些成為我們的障礙
[00:12:48.000 --> 00:12:50.120]  我們要決心進行神的話
[00:12:50.120 --> 00:12:51.440]  對付他
[00:12:51.440 --> 00:12:53.200]  對付這些罪
[00:12:53.200 --> 00:12:54.280]  很可惜
[00:12:54.280 --> 00:12:55.760]  這個亞干沒有
[00:12:55.760 --> 00:13:00.120]  所以他就一步一步陷入罪的試探
[00:13:00.120 --> 00:13:01.600]  最後犯了這個罪
[00:13:01.600 --> 00:13:03.160]  得罪了上帝
[00:13:03.160 --> 00:13:04.560]  種下了禍根
[00:13:04.560 --> 00:13:07.040]  而且有一個悲慘的結局
[00:13:07.040 --> 00:13:08.480]  所以直到今天
[00:13:08.480 --> 00:13:09.880]  這就提醒我們
[00:13:09.880 --> 00:13:13.560]  神要讓這件事提醒所有以色列民
[00:13:13.560 --> 00:13:16.200]  讓這件事能夠提醒他們的後代
[00:13:16.200 --> 00:13:18.640]  對付罪的記號
[00:13:18.640 --> 00:13:20.480]  原來這種罪
[00:13:20.480 --> 00:13:22.240]  是每個人都會有
[00:13:22.240 --> 00:13:24.120]  每個人都會經歷試探
[00:13:24.120 --> 00:13:26.960]  但最重要的就是我們需要警醒
[00:13:26.960 --> 00:13:28.120]  警惕
[00:13:28.120 --> 00:13:30.000]  來對付它
[00:13:30.000 --> 00:13:33.200]  在這裡我們看到不單止犯罪
[00:13:33.200 --> 00:13:35.240]  是他個人的事
[00:13:35.240 --> 00:13:36.720]  剛才大家看到
[00:13:36.720 --> 00:13:39.160]  那個地方名字都改了
[00:13:39.160 --> 00:13:41.280]  而且約書說了兩次
[00:13:41.280 --> 00:13:44.880]  他說你今天連累了眾人
[00:13:44.880 --> 00:13:46.920]  所以今天你
[00:13:46.920 --> 00:13:48.760]  都被連累了
[00:13:48.760 --> 00:13:51.920]  就是被罪的後果所連累
[00:13:51.920 --> 00:13:55.000]  原來讓我們看到犯罪不單止個人
[00:13:55.000 --> 00:13:57.640]  犯罪是會影響其他人
[00:13:57.640 --> 00:14:00.200]  特別是一些罪可能是在倫理上
[00:14:00.200 --> 00:14:04.200]  或者是你得罪別人的上
[00:14:04.200 --> 00:14:07.000]  這種罪的結果不單止是你自己犯罪
[00:14:07.000 --> 00:14:09.160]  是會影響其他人
[00:14:09.160 --> 00:14:10.120]  你可能偷了別人的東西
[00:14:10.120 --> 00:14:11.040]  那別人就有損失
[00:14:11.040 --> 00:14:15.200]  你可能有些是性上的犯罪
[00:14:15.200 --> 00:14:17.320]  你可能影響了你的家人
[00:14:17.320 --> 00:14:20.560]  可能是一些是道德上的罪
[00:14:20.560 --> 00:14:22.560]  你可能是損失了名聲
[00:14:22.560 --> 00:14:25.440]  或者是叫其他人受到損害
[00:14:25.440 --> 00:14:26.520]  如果是基督徒來說
[00:14:26.520 --> 00:14:29.160]  可能羞辱了主的名
[00:14:29.160 --> 00:14:32.520]  基督徒來見證你的失敗
[00:14:32.520 --> 00:14:34.600]  教會如果在頂尖的當中
[00:14:34.600 --> 00:14:37.360]  會帶成一種很大的傷害
[00:14:37.360 --> 00:14:42.360]  這種是一種連累其他人的可怕
[00:14:42.360 --> 00:14:44.040]  所以當我們有時
[00:14:44.040 --> 00:14:46.320]  有這些罪孽的時候
[00:14:46.320 --> 00:14:49.520]  我們記得要快點跳出來想一想
[00:14:49.520 --> 00:14:53.120]  當我們如果不禁止它
[00:14:53.120 --> 00:14:55.280]  放縱它的時候
[00:14:55.280 --> 00:14:57.560]  帶來的後果是很大的
[00:14:57.560 --> 00:15:00.880]  所以這個讓我們不要只看著那個試探
[00:15:00.880 --> 00:15:02.160]  也越看它越糟糕
[00:15:02.160 --> 00:15:04.080]  我們應該轉眼看一看其他
[00:15:04.080 --> 00:15:06.000]  看一看耶穌基督的愛
[00:15:06.000 --> 00:15:07.960]  看一看其他人對我的愛
[00:15:07.960 --> 00:15:11.000]  所以將目光放在更大的畫面上
[00:15:11.000 --> 00:15:12.960]  更大的圖畫上
[00:15:12.960 --> 00:15:15.640]  不要只對著那些金色的衣服
[00:15:15.640 --> 00:15:16.600]  或者那個試探
[00:15:16.600 --> 00:15:19.160]  我們要轉念思想
[00:15:19.160 --> 00:15:22.120]  一個更大的情況
[00:15:22.120 --> 00:15:23.520]  所以這裡讓我提醒
[00:15:23.520 --> 00:15:25.560]  那個石頭堆起來的提醒我們
[00:15:25.560 --> 00:15:28.560]  嘩 原來影響這麼大
[00:15:28.560 --> 00:15:31.520]  當時整個以色列民都有很多人
[00:15:31.520 --> 00:15:33.840]  打敗仗 傷死
[00:15:33.840 --> 00:15:39.160]  結果神要他們得罪他們的計劃暫時中斷
[00:15:39.160 --> 00:15:43.080]  這個是很大的一個後果
[00:15:43.080 --> 00:15:46.440]  這個讓我們看見真是罪的可怕
[00:15:46.440 --> 00:15:48.640]  魔鬼時常都用這些方法
[00:15:48.640 --> 00:15:51.320]  來破壞基督徒
[00:15:51.320 --> 00:15:52.920]  破壞團契
[00:15:52.920 --> 00:15:54.400]  破壞教會
[00:15:54.400 --> 00:15:55.960]  破壞家庭
[00:15:55.960 --> 00:15:57.880]  破壞基督徒的見證
[00:15:57.880 --> 00:15:59.560]  破壞社會
[00:15:59.560 --> 00:16:01.760]  所以我們看到這種是魔鬼
[00:16:01.760 --> 00:16:04.000]  透過罪的引誘
[00:16:04.000 --> 00:16:06.360]  破壞工作
[00:16:06.360 --> 00:16:08.520]  另外我們看見犯罪
[00:16:08.520 --> 00:16:10.200]  又不是不了了之
[00:16:10.200 --> 00:16:12.800]  你以為自己做了沒人知道
[00:16:12.800 --> 00:16:15.520]  的確有些事沒有牽涉其他人沒人知道
[00:16:15.520 --> 00:16:19.800]  或者你在心裏憤怒一些人
[00:16:19.800 --> 00:16:22.600]  或者躲起來做一些不好的事
[00:16:22.600 --> 00:16:27.160]  或者你現在只是在電腦裏
[00:16:27.160 --> 00:16:28.600]  你以為沒人知道
[00:16:28.600 --> 00:16:30.160]  但其實
[00:16:30.160 --> 00:16:33.800]  很多時候這個罪所帶來的影響
[00:16:33.800 --> 00:16:37.000]  是會慢慢滲透出來的
[00:16:37.000 --> 00:16:39.160]  但其實最清楚誰知道呢
[00:16:39.160 --> 00:16:40.880]  就是神知道
[00:16:40.880 --> 00:16:43.400]  所以在所有的那些以色列人當中
[00:16:43.400 --> 00:16:44.640]  究竟什麼事發生呢
[00:16:44.640 --> 00:16:45.800]  好像沒人知道一樣
[00:16:45.800 --> 00:16:46.880]  神就說
[00:16:46.880 --> 00:16:48.000]  你們當中
[00:16:48.000 --> 00:16:50.520]  誰的曾孫
[00:16:50.520 --> 00:16:52.280]  誰的孫 誰的兒子
[00:16:52.280 --> 00:16:55.200]  那個亞干 謝拉的兒子
[00:16:55.200 --> 00:16:57.000]  他做了什麼事
[00:16:57.000 --> 00:16:59.840]  所以你會發覺
[00:16:59.840 --> 00:17:01.600]  原來這個
[00:17:01.600 --> 00:17:05.360]  是最終都會讓人知道的
[00:17:05.360 --> 00:17:06.800]  所以這個讓我們知道
[00:17:06.800 --> 00:17:07.880]  有一個很重要的
[00:17:07.880 --> 00:17:10.560]  犯了罪之後不要當沒事
[00:17:10.560 --> 00:17:12.120]  什麼叫對付罪呢
[00:17:12.120 --> 00:17:14.560]  就是當你聖靈感動你犯了罪
[00:17:14.560 --> 00:17:15.560]  你不要得罪別人
[00:17:15.560 --> 00:17:17.160]  或者做錯什麼事
[00:17:17.160 --> 00:17:19.800]  你不要任由它
[00:17:19.800 --> 00:17:23.080]  你一定要帶到神面前處理它
[00:17:23.080 --> 00:17:24.560]  對付它
[00:17:24.560 --> 00:17:26.480]  叫這個罪離開你
[00:17:26.480 --> 00:17:30.040]  這個罪的教訓
[00:17:30.040 --> 00:17:31.880]  深刻在我們的心中
[00:17:31.880 --> 00:17:34.120]  這個真是一個很重要的事
[00:17:34.120 --> 00:17:35.640]  因為你來到神面前
[00:17:35.640 --> 00:17:37.040]  其實我們是赤露闖開的
[00:17:37.040 --> 00:17:38.520]  神全部知道
[00:17:38.520 --> 00:17:41.360]  所以我們需要的來對付
[00:17:41.360 --> 00:17:44.040]  包括了真心的悔改
[00:17:44.040 --> 00:17:46.080]  誠心的轉念
[00:17:46.080 --> 00:17:48.200]  這種是一個很重要的
[00:17:48.200 --> 00:17:51.040]  有些時候做錯了一些事
[00:17:51.040 --> 00:17:52.520]  我們當沒事
[00:17:52.520 --> 00:17:56.600]  其實傷害我們靈明
[00:17:56.600 --> 00:18:00.240]  在人的面前覺得沒什麼
[00:18:00.240 --> 00:18:03.320]  其實可能那個人都知道
[00:18:03.320 --> 00:18:05.360]  你做了些不好的事
[00:18:05.360 --> 00:18:07.240]  你又當沒事
[00:18:07.240 --> 00:18:08.480]  其實這個不是好
[00:18:08.480 --> 00:18:09.720]  絕對不健康
[00:18:09.720 --> 00:18:11.600]  也影響我們的心靈
[00:18:11.600 --> 00:18:13.080]  更重要的我們看到
[00:18:13.080 --> 00:18:15.320]  因為他沒有對付這個罪
[00:18:15.320 --> 00:18:19.440]  這個罪日後又會再來
[00:18:19.440 --> 00:18:20.840]  第三我們看到
[00:18:20.840 --> 00:18:24.920]  原來神容許的紀念
[00:18:24.920 --> 00:18:27.320]  為什麼要這麼重的刑罰
[00:18:27.320 --> 00:18:30.760]  而且給全以色列民都要知道
[00:18:30.760 --> 00:18:32.720]  踏石為基
[00:18:32.720 --> 00:18:35.200]  是因為在這些失敗當中
[00:18:35.200 --> 00:18:37.440]  要吸取教訓
[00:18:37.440 --> 00:18:39.320]  很多時候我們
[00:18:39.320 --> 00:18:40.680]  有時候不經意犯罪
[00:18:40.680 --> 00:18:41.560]  偶然犯罪
[00:18:41.560 --> 00:18:42.960]  聖經會說
[00:18:42.960 --> 00:18:44.720]  如果我們不處理它
[00:18:44.720 --> 00:18:47.920]  它就會重蹈覆轍
[00:18:47.920 --> 00:18:49.000]  而且越來越多
