
[00:00:00.000 --> 00:00:02.000]  各位鼎智媒
[00:01:27.000 --> 00:01:28.000]  我們的上帝
[00:01:28.000 --> 00:01:32.000]  就是活在我們人間
[00:01:32.000 --> 00:01:34.000]  雖然今天這個世界
[00:01:34.000 --> 00:01:35.000]  在這40年裡頭
[00:01:35.000 --> 00:01:38.000]  也都經歷了很多很多
[00:01:38.000 --> 00:01:40.000]  的一個變動
[00:01:40.000 --> 00:01:43.000]  但我們知道上帝是歷史的主
[00:01:43.000 --> 00:01:44.000]  也都是我們今天
[00:01:44.000 --> 00:01:46.000]  我們來到去思想的
[00:01:46.000 --> 00:01:48.000]  就是神來到去
[00:01:48.000 --> 00:01:51.000]  怎樣愛我們的人類
[00:01:51.000 --> 00:01:54.000]  我們回頭看下去
[00:01:54.000 --> 00:01:56.000]  我會用一個
[00:01:56.000 --> 00:01:58.000]  是短的一個訊息
[00:01:58.000 --> 00:02:00.000]  我希望是短的
[00:02:00.000 --> 00:02:01.000]  有很多人都知道
[00:02:01.000 --> 00:02:04.000]  我比較傾向是長的
[00:02:04.000 --> 00:02:06.000]  但是我今天希望能夠
[00:02:06.000 --> 00:02:08.000]  透過在一個
[00:02:08.000 --> 00:02:10.000]  較為短版的訊息裡面
[00:02:10.000 --> 00:02:13.000]  幫大家去重新
[00:02:13.000 --> 00:02:15.000]  來捕捉到上帝
[00:02:15.000 --> 00:02:17.000]  他的心意
[00:02:17.000 --> 00:02:20.000]  其實在十字架裡面
[00:02:20.000 --> 00:02:23.000]  主耶穌是講了七句說話
[00:02:23.000 --> 00:02:25.000]  而我是選擇了
[00:02:25.000 --> 00:02:26.000]  這個第六句說話
[00:02:26.000 --> 00:02:29.000]  成為今天的訊息的一個焦點
[00:02:29.000 --> 00:02:30.000]  一個主題
[00:02:30.000 --> 00:02:32.000]  聖鳥
[00:02:32.000 --> 00:02:35.000]  耶穌講這句說話的時候
[00:02:35.000 --> 00:02:38.000]  是臨近他斷氣之前
[00:02:38.000 --> 00:02:40.000]  是尾耳的一句說話
[00:02:40.000 --> 00:02:43.000]  耶穌講這句說話的時候
[00:02:43.000 --> 00:02:45.000]  他是常鳥
[00:02:45.000 --> 00:02:46.000]  那些羅馬兵
[00:02:46.000 --> 00:02:49.000]  給過他一些醋酒
[00:02:49.000 --> 00:02:54.000]  那些醋酒是讓他感受得到
[00:02:54.000 --> 00:02:56.000]  是在回應他之前的說話
[00:02:56.000 --> 00:02:57.000]  我學了
[00:02:57.000 --> 00:02:59.000]  其實主耶穌釘十字架
[00:02:59.000 --> 00:03:01.000]  由早上九點鐘
[00:03:01.000 --> 00:03:05.000]  釘到臨近下午三點的時候
[00:03:05.000 --> 00:03:08.000]  在這個他發出的一個呼求
[00:03:08.000 --> 00:03:09.000]  你發覺很奇怪
[00:03:09.000 --> 00:03:11.000]  他沒有說他很累
[00:03:11.000 --> 00:03:13.000]  或者沒有說他很餓
[00:03:13.000 --> 00:03:16.000]  其實這些都是很正常的反應
[00:03:16.000 --> 00:03:19.000]  但是耶穌說我學了
[00:03:19.000 --> 00:03:21.000]  那些羅馬兵似乎就是
[00:03:21.000 --> 00:03:25.000]  在回應耶穌肉身的學
[00:03:25.000 --> 00:03:28.000]  但這個我們也要想深一層
[00:03:28.000 --> 00:03:30.000]  我們這位主
[00:03:30.000 --> 00:03:32.000]  他曾經在世的時候
[00:03:32.000 --> 00:03:35.000]  他在撒瑪利亞的地方
[00:03:35.000 --> 00:03:38.000]  遇到這個拿水的婦人
[00:03:38.000 --> 00:03:40.000]  主耶穌跟他說
[00:03:40.000 --> 00:03:42.000]  你學的這些水
[00:03:42.000 --> 00:03:44.000]  你仍然是會飢渴
[00:03:44.000 --> 00:03:46.000]  但是你來到我面前要拿的
[00:03:46.000 --> 00:03:49.000]  那真是活水的泉源
[00:03:49.000 --> 00:03:51.000]  飲的人就永遠不渴了
[00:03:51.000 --> 00:03:54.000]  到了約翰福音第七章的時候
[00:03:54.000 --> 00:03:55.000]  在這個駐盤節
[00:03:55.000 --> 00:03:59.000]  他也是告訴那些跟隨他的人
[00:03:59.000 --> 00:04:00.000]  你要明白一件事
[00:04:00.000 --> 00:04:02.000]  在他的禱福裡頭
[00:04:02.000 --> 00:04:04.000]  會有活水的泉源
[00:04:04.000 --> 00:04:06.000]  是預表著聖靈
[00:04:06.000 --> 00:04:11.000]  是讓我們不再有任何的飢渴
[00:04:11.000 --> 00:04:15.000]  這一種不是肉體上的飢渴
[00:04:15.000 --> 00:04:19.000]  是說在那個靈裡頭的滿足
[00:04:19.000 --> 00:04:24.000]  就因為我們能夠與父神結連在一起
[00:04:24.000 --> 00:04:26.000]  人世間所有事情
[00:04:26.000 --> 00:04:29.000]  有一天都要好像過眼雲煙
[00:04:29.000 --> 00:04:31.000]  要離開我們
[00:04:31.000 --> 00:04:34.000]  但唯有在永恆裡面
[00:04:34.000 --> 00:04:36.000]  我們是與我們這位
[00:04:36.000 --> 00:04:41.000]  愛我們到底的這位我們的父神
[00:04:41.000 --> 00:04:43.000]  藉著他的愛子耶穌
[00:04:43.000 --> 00:04:46.000]  賜過給我們有這個永恆的生命
[00:04:46.000 --> 00:04:48.000]  所以當耶穌說
[00:04:48.000 --> 00:04:50.000]  我們可以說他這句話
[00:04:50.000 --> 00:04:51.000]  我學了
[00:04:51.000 --> 00:04:53.000]  他是有另外一個含義
[00:04:53.000 --> 00:04:55.000]  在屬靈上我們可以這樣說
[00:04:55.000 --> 00:05:01.000]  他當時是學想與父神重新結連
[00:05:01.000 --> 00:05:02.000]  為什麼我這樣說呢
[00:05:02.000 --> 00:05:05.000]  因為在第六句的說話
[00:05:05.000 --> 00:05:07.000]  他釘十字架的時候
[00:05:07.000 --> 00:05:09.000]  他說我的神我的神
[00:05:09.000 --> 00:05:11.000]  為什麼離棄我
[00:05:11.000 --> 00:05:14.000]  這句話很嚴重
[00:05:14.000 --> 00:05:18.000]  自創世以先一直到永恆的將來
[00:05:18.000 --> 00:05:22.000]  主耶穌從來是沒有與父神分離
[00:05:22.000 --> 00:05:24.000]  但耶穌在十字架竟然
[00:05:24.000 --> 00:05:26.000]  他是體會到
[00:05:26.000 --> 00:05:29.000]  是他要背起我們全人類的罪
[00:05:29.000 --> 00:05:32.000]  歸在他一個人身上去承擔
[00:05:32.000 --> 00:05:34.000]  這件事是不可思議的
[00:05:34.000 --> 00:05:36.000]  但正正是這樣
[00:05:36.000 --> 00:05:40.000]  聖經的說話是告訴我們
[00:05:40.000 --> 00:05:43.000]  我們這位沒有瑕疵
[00:05:43.000 --> 00:05:45.000]  沒有任何的過犯
[00:05:45.000 --> 00:05:47.000]  沒有半點的罪
[00:05:47.000 --> 00:05:50.000]  我們這位完美的主耶穌基督
[00:05:50.000 --> 00:05:53.000]  他竟然為我們成為罪
[00:05:53.000 --> 00:05:57.000]  在他身上各樣我們的骯髒邋遢
[00:05:57.000 --> 00:05:59.000]  我們各樣的詭詐
[00:05:59.000 --> 00:06:00.000]  我們的驕傲
[00:06:00.000 --> 00:06:02.000]  我們的自大
[00:06:02.000 --> 00:06:05.000]  我們那種仇恨
[00:06:05.000 --> 00:06:08.000]  我們各樣的人的本性裡頭
[00:06:08.000 --> 00:06:12.000]  所有的罪歸在他一個人身上
[00:06:12.000 --> 00:06:15.000]  父神要掩面不看他的兒子
[00:06:15.000 --> 00:06:21.000]  以致耶穌當時是非常之痛楚
[00:06:21.000 --> 00:06:24.000]  不是這個肉身上那種痛
[00:06:24.000 --> 00:06:28.000]  是他這個心靈的深處
[00:06:28.000 --> 00:06:31.000]  他知道父神要掩面不看
[00:06:31.000 --> 00:06:35.000]  但是主知道他要信服父神的心意
[00:06:35.000 --> 00:06:38.000]  他要喝這個苦杯
[00:06:38.000 --> 00:06:40.000]  他要完成的
[00:06:40.000 --> 00:06:43.000]  就是父神猜他來世上的工作
[00:06:43.000 --> 00:06:47.000]  也要應驗了主耶穌在地上
[00:06:47.000 --> 00:06:50.000]  是由舊約聖經所預言
[00:06:50.000 --> 00:06:54.000]  他要來成就的救贖工作
[00:06:54.000 --> 00:06:57.000]  彌賽亞為我們死
[00:06:57.000 --> 00:06:59.000]  也要為我們復活
[00:06:59.000 --> 00:07:02.000]  所以當我們回望這個歷史的片段的時候
[00:07:02.000 --> 00:07:05.000]  我們的心裡頭真的會覺得
[00:07:05.000 --> 00:07:07.000]  哇!我是何許人
[00:07:07.000 --> 00:07:09.000]  主耶穌你竟然願意
[00:07:09.000 --> 00:07:12.000]  是付最高的代價去愛我們
[00:07:12.000 --> 00:07:15.000]  我們看回這十字架七句說話
[00:07:15.000 --> 00:07:17.000]  都很有意思
[00:07:17.000 --> 00:07:20.000]  其實這個時序
[00:07:20.000 --> 00:07:22.000]  十字架頭三句說話
[00:07:22.000 --> 00:07:24.000]  其實是在早上九點鐘
[00:07:24.000 --> 00:07:26.000]  耶穌被掛在木頭上
[00:07:26.000 --> 00:07:29.000]  沒多久耶穌就說了這三句話
[00:07:29.000 --> 00:07:32.000]  一路祂就是沉默的
[00:07:32.000 --> 00:07:35.000]  是去到五正的時候
[00:07:35.000 --> 00:07:37.000]  聖經在馬太福音二十七章
[00:07:37.000 --> 00:07:40.000]  由五正去到這個新初
[00:07:40.000 --> 00:07:42.000]  就是下午三點
[00:07:42.000 --> 00:07:44.000]  整個遍地是黑暗
[00:07:44.000 --> 00:07:47.000]  神是要審判世人的罪
[00:07:47.000 --> 00:07:50.000]  在耶穌基督的身上是要彰顯
[00:07:50.000 --> 00:07:53.000]  全人類的罪歸在一個人身上
[00:07:53.000 --> 00:07:58.000]  也就是說歷史裡面是最幽暗的一個時間
[00:07:58.000 --> 00:08:01.000]  所以當時地也有震動
[00:08:01.000 --> 00:08:03.000]  甚至我們發現
[00:08:03.000 --> 00:08:06.000]  在聖殿裡面這個至聖所
[00:08:06.000 --> 00:08:10.000]  和聖所之間的幕
[00:08:10.000 --> 00:08:13.000]  是預表著人與神之間
[00:08:13.000 --> 00:08:16.000]  只有大祭司一年一次
[00:08:16.000 --> 00:08:18.000]  是進入到這個至聖所
[00:08:18.000 --> 00:08:20.000]  刀爺來到是裂開
[00:08:20.000 --> 00:08:25.000]  這是表示到真是神要審判我們眾人的罪
[00:08:25.000 --> 00:08:27.000]  那種的嚴重性
[00:08:27.000 --> 00:08:30.000]  而也是因為耶穌為我們打開這條
[00:08:30.000 --> 00:08:32.000]  又新又活的路
[00:08:32.000 --> 00:08:35.000]  去到新初大概三點鐘的時候
[00:08:35.000 --> 00:08:38.000]  就是耶穌斷氣之前
[00:08:38.000 --> 00:08:41.000]  祂說了十字架最後那四句話
[00:08:41.000 --> 00:08:44.000]  而這四句話帶給我們
[00:08:44.000 --> 00:08:47.000]  也是一個很重要的提醒
[00:08:47.000 --> 00:08:51.000]  首先耶穌在九點鐘的時候
[00:08:51.000 --> 00:08:53.000]  在十字架下那群人
[00:08:53.000 --> 00:08:55.000]  繼續在羈俏耶穌
[00:08:55.000 --> 00:08:57.000]  你可以救你自己
[00:08:57.000 --> 00:08:59.000]  連旁邊那兩個強盜
[00:08:59.000 --> 00:09:01.000]  都是一直在嘲笑主
[00:09:01.000 --> 00:09:03.000]  但是主耶穌說
[00:09:03.000 --> 00:09:04.000]  父啊赦免他們
[00:09:04.000 --> 00:09:05.000]  因為他們所做的
[00:09:05.000 --> 00:09:06.000]  他們不明白
[00:09:06.000 --> 00:09:09.000]  其實耶穌說的這句話
[00:09:09.000 --> 00:09:13.000]  今天我們不是在看耶穌受難
[00:09:13.000 --> 00:09:16.000]  今天我們要進入這個場景
[00:09:16.000 --> 00:09:19.000]  你和我都是他們
[00:09:19.000 --> 00:09:21.000]  耶穌昔日怎樣赦免
[00:09:21.000 --> 00:09:23.000]  釘死他們那群人
[00:09:23.000 --> 00:09:24.000]  其實今天你和我
[00:09:24.000 --> 00:09:27.000]  我們都有份釘死耶穌
[00:09:27.000 --> 00:09:29.000]  不知道你讀聖經的時候
[00:09:29.000 --> 00:09:33.000]  有沒有體會到這句話的嚴重性
[00:09:33.000 --> 00:09:35.000]  耶穌說我們所做的
[00:09:35.000 --> 00:09:37.000]  我們不明白
[00:09:37.000 --> 00:09:39.000]  今天你知不知道
[00:09:39.000 --> 00:09:41.000]  你信的是什麼
[00:09:41.000 --> 00:09:43.000]  你信的是永生神的極
[00:09:43.000 --> 00:09:46.000]  而子竟然為我們傾倒祂的生命
[00:09:46.000 --> 00:09:48.000]  一個愛我們如斯
[00:09:48.000 --> 00:09:51.000]  到一個這樣的地步的主耶穌
[00:09:51.000 --> 00:09:52.000]  如果我們今天
[00:09:52.000 --> 00:09:55.000]  我們不懂得去回應祂的愛
[00:09:55.000 --> 00:09:58.000]  不懂得去盡心盡性盡意盡力
[00:09:58.000 --> 00:10:01.000]  去愛我們的主我們的神
[00:10:01.000 --> 00:10:02.000]  正如保羅說
[00:10:02.000 --> 00:10:05.000]  這個人是可救可助
[00:10:05.000 --> 00:10:07.000]  今天無論你信耶穌
[00:10:07.000 --> 00:10:09.000]  信了多少年
[00:10:09.000 --> 00:10:11.000]  我做牧師這麼多年
[00:10:11.000 --> 00:10:14.000]  我最擔心的一件事就是
[00:10:14.000 --> 00:10:15.000]  作為神的兒女
[00:10:15.000 --> 00:10:17.000]  你越信得越久
[00:10:17.000 --> 00:10:19.000]  但是你竟然愛著這個心
[00:10:19.000 --> 00:10:21.000]  越來越淡
[00:10:21.000 --> 00:10:24.000]  這個是很可怕的一件事
[00:10:24.000 --> 00:10:26.000]  很多時候我見證的
[00:10:26.000 --> 00:10:28.000]  是一些初信的頂子妹
[00:10:28.000 --> 00:10:30.000]  他們對神那種熱切
[00:10:30.000 --> 00:10:32.000]  和愛的回應
[00:10:32.000 --> 00:10:33.000]  但是今天
[00:10:33.000 --> 00:10:35.000]  我很想盼望這一篇的信息
[00:10:35.000 --> 00:10:38.000]  同樣對你說話
[00:10:38.000 --> 00:10:43.000]  不是在乎你信主有多少年
[00:10:43.000 --> 00:10:45.000]  其實是在乎你今天
[00:10:45.000 --> 00:10:47.000]  你有沒有體會主對我們
[00:10:47.000 --> 00:10:51.000]  那份的謝罪的恩情有多大
[00:10:51.000 --> 00:10:54.000]  主耶穌對一個肯悔改的強盜
[00:10:54.000 --> 00:10:56.000]  祂說我實在告訴你
[00:10:56.000 --> 00:10:58.000]  今天你要和我在樂園裡
[00:10:58.000 --> 00:10:59.000]  為什麼耶穌對他
[00:10:59.000 --> 00:11:02.000]  有一個這麼清楚的應許呢
[00:11:02.000 --> 00:11:05.000]  因為這個悔改的強盜
[00:11:05.000 --> 00:11:08.000]  祂的迴轉是很明顯的
[00:11:08.000 --> 00:11:10.000]  祂的明顯的地步就是
[00:11:10.000 --> 00:11:13.000]  祂原來是和其他人一起癡少主
[00:11:13.000 --> 00:11:15.000]  但竟然在這個時候
[00:11:15.000 --> 00:11:18.000]  祂體會到主耶穌那種神聖
[00:11:18.000 --> 00:11:20.000]  耶穌是那種無罪
[00:11:20.000 --> 00:11:24.000]  耶穌竟然是在木頭上
[00:11:24.000 --> 00:11:25.000]  這麼辛苦的時候
[00:11:25.000 --> 00:11:27.000]  祂竟然祂記掛著的
[00:11:27.000 --> 00:11:30.000]  是祂那些的仇敵
[00:11:30.000 --> 00:11:34.000]  祂竟然為那些陷害祂的人
[00:11:34.000 --> 00:11:36.000]  也求父神赦免祂
[00:11:36.000 --> 00:11:38.000]  以至這個悔改的強盜
[00:11:38.000 --> 00:11:41.000]  祂的心開始融化
[00:11:41.000 --> 00:11:43.000]  祂就在這個愛裡面
[00:11:43.000 --> 00:11:45.000]  祂來迴轉
[00:11:45.000 --> 00:11:47.000]  而第三句說話
[00:11:47.000 --> 00:11:49.000]  更加令我們很觸動
[00:11:49.000 --> 00:11:53.000]  祂說 婦人 看你的兒子
[00:11:53.000 --> 00:11:55.000]  又對這個祂所愛的門徒
[00:11:55.000 --> 00:11:58.000]  就是約翰說 看你的母親
[00:11:58.000 --> 00:12:03.000]  耶穌祂是對著十字架下的瑪利亞
[00:12:03.000 --> 00:12:06.000]  其實如果你明白這句說話
[00:12:06.000 --> 00:12:10.000]  很重的一個感情
[00:12:10.000 --> 00:12:13.000]  瑪利亞在三十多年前
[00:12:13.000 --> 00:12:16.000]  她懷著耶穌的時候
[00:12:16.000 --> 00:12:19.000]  她是背負著一個很沉重的
[00:12:19.000 --> 00:12:22.000]  在當時那個時代
[00:12:22.000 --> 00:12:23.000]  一個是包袱
[00:12:23.000 --> 00:12:24.000]  這個包袱就是
[00:12:24.000 --> 00:12:28.000]  你未婚 但竟然你有新人
[00:12:28.000 --> 00:12:30.000]  若失你的未婚夫
[00:12:30.000 --> 00:12:31.000]  都未娶你過門
[00:12:31.000 --> 00:12:35.000]  竟然你現在告訴別人你有新人
[00:12:35.000 --> 00:12:40.000]  所以若失曾經想暗暗休了瑪利亞就算了
[00:12:40.000 --> 00:12:43.000]  都是因為天使報信的緣故
[00:12:43.000 --> 00:12:45.000]  瑪利亞也好 若失也好
[00:12:45.000 --> 00:12:48.000]  他們都因為要信服父神
[00:12:48.000 --> 00:12:50.000]  而在這個情況我們看見
[00:12:50.000 --> 00:12:55.000]  三十幾年裡頭的一種冤屈
[00:12:55.000 --> 00:12:58.000]  一種你可以說無奈
[00:12:58.000 --> 00:13:01.000]  但是耶穌要提醒的就是
[00:13:01.000 --> 00:13:07.000]  瑪利亞 你起初生我出來的時候
[00:13:07.000 --> 00:13:11.000]  到第八天你帶我去到聖殿
[00:13:11.000 --> 00:13:13.000]  要行這個國禮
[00:13:13.000 --> 00:13:16.000]  當時這個西門
[00:13:16.000 --> 00:13:18.000]  這個西面
[00:13:18.000 --> 00:13:21.000]  一位很敬虔的屬靈長者
[00:13:21.000 --> 00:13:25.000]  他就在期待這位彌賽亞的出現
[00:13:25.000 --> 00:13:26.000]  他在聖殿見到
[00:13:26.000 --> 00:13:29.000]  若失瑪利亞抱著這個嬰孩
[00:13:29.000 --> 00:13:34.000]  來去守這個國禮
[00:13:34.000 --> 00:13:37.000]  獻這個祭給上帝的時候
[00:13:37.000 --> 00:13:39.000]  他就來發預言
[00:13:39.000 --> 00:13:41.000]  就說這個小孩子
[00:13:41.000 --> 00:13:44.000]  他要在我們猶太人當中
[00:13:44.000 --> 00:13:47.000]  令到很多人會跌倒
[00:13:47.000 --> 00:13:50.000]  但是他也會建立很多的人
[00:13:50.000 --> 00:13:52.000]  但對於瑪利亞
[00:13:52.000 --> 00:13:55.000]  他就說了一句預言
[00:13:55.000 --> 00:13:57.000]  就是瑪利亞 你將來
[00:13:57.000 --> 00:14:01.000]  你要見證你的兒子
[00:14:01.000 --> 00:14:05.000]  他要成就上帝託付給他的工作
[00:14:05.000 --> 00:14:08.000]  但你的心要被刺透
[00:14:08.000 --> 00:14:10.000]  瑪利亞在十字架下
[00:14:10.000 --> 00:14:12.000]  他一定會想起
[00:14:12.000 --> 00:14:15.000]  西面講的這個預言
[00:14:15.000 --> 00:14:18.000]  試問任何一個親生的母親
[00:14:18.000 --> 00:14:21.000]  見到自己的兒子
[00:14:21.000 --> 00:14:23.000]  看著他長大
[00:14:23.000 --> 00:14:27.000]  看著他出來傳道的時候
[00:14:27.000 --> 00:14:29.000]  行那麼多的神蹟其事
[00:14:29.000 --> 00:14:32.000]  有很多人來跟隨著
[00:14:32.000 --> 00:14:35.000]  但也有很多的宗教上的
[00:14:35.000 --> 00:14:38.000]  這些民事 法律賽人這些領袖
[00:14:38.000 --> 00:14:40.000]  假冒為善的這些人
[00:14:40.000 --> 00:14:43.000]  一直在找機會想殺害耶穌
[00:14:43.000 --> 00:14:45.000]  直到那一天
[00:14:45.000 --> 00:14:48.000]  他們拿到這個政治的罪名
[00:14:48.000 --> 00:14:50.000]  要將耶穌入罪
[00:14:50.000 --> 00:14:51.000]  他就是猶太人的王
[00:14:51.000 --> 00:14:53.000]  我們不用審了
[00:14:53.000 --> 00:14:56.000]  大祭司就要叫比拉多
[00:14:56.000 --> 00:14:57.000]  剛才我們這個清唱劇
[00:14:57.000 --> 00:14:59.000]  就將這個情節
[00:14:59.000 --> 00:15:02.000]  很淋漓盡致的演繹了出來
[00:15:02.000 --> 00:15:05.000]  我們要看的時候就是
[00:15:05.000 --> 00:15:08.000]  主耶穌說 看你的兒子
[00:15:08.000 --> 00:15:10.000]  不是叫瑪利亞看著我
[00:15:10.000 --> 00:15:11.000]  我現在多慘
[00:15:11.000 --> 00:15:13.000]  我現在流了鮮血淋漓
[00:15:13.000 --> 00:15:16.000]  耶穌要瑪利亞看他的兒子
[00:15:16.000 --> 00:15:21.000]  就說還有短短的時間
[00:15:21.000 --> 00:15:24.000]  我要完成是父神托付給我
[00:15:24.000 --> 00:15:25.000]  這個工作
[00:15:25.000 --> 00:15:27.000]  就快要成就了
[00:15:27.000 --> 00:15:29.000]  看你的兒子
[00:15:29.000 --> 00:15:32.000]  要成就父神托付給他
[00:15:32.000 --> 00:15:34.000]  完成這個救贖的工作
[00:15:34.000 --> 00:15:36.000]  而他吩咐約翰
[00:15:36.000 --> 00:15:40.000]  約翰你要看你的母親
[00:15:40.000 --> 00:15:41.000]  主耶穌將母親
[00:15:41.000 --> 00:15:44.000]  交付給他所愛的門徒
[00:15:44.000 --> 00:15:48.000]  由他來繼續照顧他的母親
[00:15:48.000 --> 00:15:50.000]  到了下午三點鐘
[00:15:50.000 --> 00:15:53.000]  將近三點的時候
[00:15:53.000 --> 00:15:56.000]  聖經說 耶穌就呼喊
[00:15:56.000 --> 00:15:59.000]  我的神我的神為什麼離棄我
[00:15:59.000 --> 00:16:01.000]  接著祂才說
[00:16:01.000 --> 00:16:05.000]  我學了 成了
[00:16:05.000 --> 00:16:07.000]  然後最後那句話
[00:16:07.000 --> 00:16:09.000]  父啊 我要將我的靈魂
[00:16:09.000 --> 00:16:12.000]  交在你的手裡面
[00:16:12.000 --> 00:16:17.000]  耶穌在最後的短短的時刻
[00:16:17.000 --> 00:16:19.000]  說了這四句話
[00:16:19.000 --> 00:16:21.000]  其實都是表達了
[00:16:21.000 --> 00:16:24.000]  祂所忍受全人類
[00:16:24.000 --> 00:16:26.000]  帶過給祂整個人
[00:16:26.000 --> 00:16:31.000]  那種靈魂體的一個痛楚
[00:16:31.000 --> 00:16:33.000]  我們往往受苦節
[00:16:33.000 --> 00:16:34.000]  甚至你看《受難曲》
[00:16:34.000 --> 00:16:36.000]  那套電影的時候
[00:16:36.000 --> 00:16:37.000]  很多時候很多人說
[00:16:37.000 --> 00:16:38.000]  我不敢看啊
[00:16:38.000 --> 00:16:40.000]  因為他只是覺得
[00:16:40.000 --> 00:16:42.000]  那些鞭傷啊 毆打啊 釘痕啊
[00:16:42.000 --> 00:16:45.000]  刺傷拍得太逼真了
[00:16:45.000 --> 00:16:48.000]  但是耶穌最深層的痛苦
[00:16:48.000 --> 00:16:49.000]  不是在那裡
[00:16:49.000 --> 00:16:53.000]  耶穌要面對的是被出賣
[00:16:53.000 --> 00:16:54.000]  我們今天這個戚唱劇
[00:16:54.000 --> 00:16:57.000]  是用了很大的一個片段
[00:16:57.000 --> 00:17:00.000]  你看那個作者 作曲家
[00:17:00.000 --> 00:17:03.000]  他們說 甚至到最後的階段
[00:17:03.000 --> 00:17:06.000]  耶穌其實仍然是愛尤大
[00:17:06.000 --> 00:17:09.000]  如果尤大肯悔改的時候
[00:17:09.000 --> 00:17:12.000]  這個情節不會這樣發生
[00:17:12.000 --> 00:17:15.000]  不過 我們看見祂被出賣
[00:17:15.000 --> 00:17:22.000]  甚至被跟隨這位彼得
[00:17:22.000 --> 00:17:25.000]  很豪爽的跟別人說
[00:17:25.000 --> 00:17:27.000]  我就算跟耶穌一起坐牢
[00:17:27.000 --> 00:17:30.000]  甚至跟祂一起被殺
[00:17:30.000 --> 00:17:32.000]  祂都願意的
[00:17:32.000 --> 00:17:33.000]  這位彼得
[00:17:33.000 --> 00:17:35.000]  但結果他雞啼耳鮮
[00:17:35.000 --> 00:17:38.000]  三次不認主
[00:17:38.000 --> 00:17:40.000]  主耶穌被辱
[00:17:40.000 --> 00:17:44.000]  被奪去祂身上所有的衣服
[00:17:44.000 --> 00:17:45.000]  被分贓
[00:17:45.000 --> 00:17:49.000]  祂其實是赤裸地掛在木頭上
[00:17:49.000 --> 00:17:51.000]  如果說人權
[00:17:51.000 --> 00:17:53.000]  耶穌沒有任何的人權
[00:17:53.000 --> 00:17:56.000]  祂被人屈辱
[00:17:56.000 --> 00:17:58.000]  甚至是被丟棄
[00:17:58.000 --> 00:17:59.000]  門徒四散
[00:17:59.000 --> 00:18:01.000]  門徒都很懼怕
[00:18:01.000 --> 00:18:04.000]  到最後主耶穌呼喊
[00:18:04.000 --> 00:18:07.000]  我的神 我的神
[00:18:07.000 --> 00:18:09.000]  耶穌教我們的祈禱
[00:18:09.000 --> 00:18:11.000]  永遠都是我們的父神
[00:18:11.000 --> 00:18:13.000]  但是十字教裡面
[00:18:13.000 --> 00:18:16.000]  這個祈禱是很特別
[00:18:16.000 --> 00:18:21.000]  祂站在一個背著我們眾人的罪
[00:18:21.000 --> 00:18:22.000]  這個地位
[00:18:22.000 --> 00:18:23.000]  祂來呼喊
[00:18:23.000 --> 00:18:26.000]  祂是要忍受與神分離
[00:18:26.000 --> 00:18:28.000]  這種最深的痛楚
[00:18:28.000 --> 00:18:30.000]  正是這樣的緣故
[00:18:30.000 --> 00:18:32.000]  我們看見由舊約至新約
[00:18:32.000 --> 00:18:36.000]  可以說由亞當夏娃的這段緣開始
[00:18:36.000 --> 00:18:40.000]  到將來我們要進入永恆的天家裡面
