
[00:00:00.000 --> 00:00:05.000]  我相信麻煙是每一位現代人都非常熟悉的
[00:02:34.000 --> 00:02:35.000]  影響你的思考能力
[00:02:35.000 --> 00:02:37.000]  問題解決的能力
[00:02:37.000 --> 00:02:39.000]  另外一個就是
[00:02:39.000 --> 00:02:42.000]  你估計記憶力都會衰退
[00:02:42.000 --> 00:02:44.000]  第三個就是當你埋怨的時候
[00:02:44.000 --> 00:02:49.000]  身體會分泌一些壓力激素叫皮質醇
[00:02:49.000 --> 00:02:52.000]  皮質醇會令你進入戰鬥格
[00:02:52.000 --> 00:02:54.000]  或者逃避的模式
[00:02:54.000 --> 00:02:58.000]  最重要是在分泌皮質醇的過程中
[00:02:58.000 --> 00:03:00.000]  會削弱你的免疫系統
[00:03:00.000 --> 00:03:03.000]  令你疾病的風險增加
[00:03:03.000 --> 00:03:05.000]  第四個不好的地方
[00:03:05.000 --> 00:03:07.000]  原來埋怨是會傳染的
[00:03:07.000 --> 00:03:09.000]  當你不斷埋怨的時候
[00:03:09.000 --> 00:03:10.000]  你的負能量
[00:03:10.000 --> 00:03:12.000]  你的負面情緒
[00:03:12.000 --> 00:03:15.000]  就會傳染給旁邊的人
[00:03:15.000 --> 00:03:17.000]  結果事情沒有解決
[00:03:17.000 --> 00:03:19.000]  但問題變得更加嚴重
[00:03:19.000 --> 00:03:20.000]  為甚麼呢
[00:03:20.000 --> 00:03:21.000]  因為周圍的人跟你一樣
[00:03:21.000 --> 00:03:23.000]  都在埋怨
[00:03:23.000 --> 00:03:25.000]  埋怨這個詞
[00:03:25.000 --> 00:03:29.000]  在《出埃及記》還出現過九次
[00:03:29.000 --> 00:03:30.000]  而其中有七次
[00:03:30.000 --> 00:03:33.000]  就出現在《出埃及記》的第十六章
[00:03:33.000 --> 00:03:34.000]  讓我們一起看看
[00:03:34.000 --> 00:03:36.000]  《出埃及記》的第十六章二節
[00:03:36.000 --> 00:03:37.000]  我們一起讀
[00:03:37.000 --> 00:03:38.000]  一二三
[00:03:38.000 --> 00:03:44.000]  意思是你全會眾在曠野向摩西亞倫發怨言
[00:03:44.000 --> 00:03:45.000]  在發怨言裡
[00:03:45.000 --> 00:03:47.000]  希伯來原文是在說
[00:03:47.000 --> 00:03:50.000]  「罵冤發奴蘇」
[00:03:50.000 --> 00:03:52.000]  耶穌說了這句話
[00:03:52.000 --> 00:03:54.000]  他說你心裡充滿了
[00:03:54.000 --> 00:03:55.000]  口就說出來
[00:03:55.000 --> 00:03:56.000]  換句話說
[00:03:56.000 --> 00:03:57.000]  發怨言的人
[00:03:57.000 --> 00:04:00.000]  其實在強烈宣洩
[00:04:00.000 --> 00:04:03.000]  他對現狀
[00:04:03.000 --> 00:04:06.000]  身處的環境的強烈不滿
[00:04:06.000 --> 00:04:09.000]  你留意一下必什麼人發怨言
[00:04:09.000 --> 00:04:11.000]  是以色列全會眾
[00:04:11.000 --> 00:04:12.000]  就是說不是一個人
[00:04:12.000 --> 00:04:13.000]  不是少數人
[00:04:13.000 --> 00:04:17.000]  是全體一起去埋怨
[00:04:17.000 --> 00:04:20.000]  這些是否一些適當劑量
[00:04:20.000 --> 00:04:22.000]  適當場合的埋怨呢
[00:04:22.000 --> 00:04:24.000]  當然不是
[00:04:24.000 --> 00:04:26.000]  但是為什麼神在聖經裡
[00:04:26.000 --> 00:04:29.000]  那麼多次提及埋怨呢
[00:04:29.000 --> 00:04:31.000]  其實神有一個目的
[00:04:31.000 --> 00:04:35.000]  祂希望向當時的以色列人
[00:04:35.000 --> 00:04:36.000]  以至今天
[00:04:36.000 --> 00:04:38.000]  我們每一位真心跟從耶穌的人
[00:04:38.000 --> 00:04:41.000]  都在傳達一個強烈的信息
[00:04:41.000 --> 00:04:43.000]  祂在說什麼呢
[00:04:43.000 --> 00:04:47.000]  祂說如果我們要熟練生命成長
[00:04:47.000 --> 00:04:50.000]  我們必須要處理一個生命的問題
[00:04:50.000 --> 00:04:51.000]  是什麼呢
[00:04:51.000 --> 00:04:54.000]  是我們要脫離那種埋怨的生活
[00:04:54.000 --> 00:04:59.000]  去進一步學習一種不埋怨的人生
[00:04:59.000 --> 00:05:01.000]  究竟埋怨
[00:05:01.000 --> 00:05:04.000]  究竟代表什麼生命問題呢
[00:05:04.000 --> 00:05:08.000]  我們要如何去學習那種不埋怨的人生呢
[00:05:08.000 --> 00:05:10.000]  我邀請丁師傅一起去到
[00:05:10.000 --> 00:05:13.000]  《出埃及記》的第十六章
[00:05:13.000 --> 00:05:16.000]  埋怨代表什麼生命問題呢
[00:05:16.000 --> 00:05:17.000]  第一個
[00:05:17.000 --> 00:05:18.000]  其實當你埋怨
[00:05:18.000 --> 00:05:22.000]  其實你在暗示神不是最重要
[00:05:22.000 --> 00:05:23.000]  讓我們一起看看
[00:05:23.000 --> 00:05:26.000]  《出埃及記》的第十六章二至三節
[00:05:26.000 --> 00:05:27.000]  丁師傅看到我們一起讀
[00:05:27.000 --> 00:05:28.000]  一二三
[00:05:28.000 --> 00:05:35.000]  《以色列傳媒眾在曠野向摩西亞倫發怨言》說
[00:05:35.000 --> 00:05:38.000]  巴不得我們早死在埃及地
[00:05:38.000 --> 00:05:40.000]  耶和華的手下
[00:05:40.000 --> 00:05:43.000]  那時我們坐在肉窩旁邊
[00:05:43.000 --> 00:05:45.000]  吃得飽足
[00:05:45.000 --> 00:05:47.000]  你們將我們領出來
[00:05:47.000 --> 00:05:49.000]  到這曠野
[00:05:49.000 --> 00:05:52.000]  是要叫這傳媒眾都餓死
[00:05:52.000 --> 00:05:55.000]  吃得飽足是指吃麵包
[00:05:55.000 --> 00:05:58.000]  以前吃火鍋
[00:05:58.000 --> 00:05:59.000]  吃麵包
[00:05:59.000 --> 00:06:01.000]  都不知多好
[00:06:01.000 --> 00:06:03.000]  現在為什麼要叫我們出來
[00:06:03.000 --> 00:06:06.000]  想我們死在曠野上
[00:06:06.000 --> 00:06:09.000]  女以色列人說這句話
[00:06:09.000 --> 00:06:11.000]  其實她是在暗示一些事情
[00:06:11.000 --> 00:06:13.000]  暗示一個問題
[00:06:13.000 --> 00:06:16.000]  食物比更崇神
[00:06:16.000 --> 00:06:18.000]  敬拜神
[00:06:18.000 --> 00:06:20.000]  更加重要
[00:06:20.000 --> 00:06:21.000]  大家留意
[00:06:21.000 --> 00:06:25.000]  當時不是馬上生死存亡的問題
[00:06:25.000 --> 00:06:26.000]  神也沒有跟以色列人說
[00:06:26.000 --> 00:06:28.000]  我以後都不給你食物
[00:06:28.000 --> 00:06:30.000]  只不過是以色列人一面對
[00:06:30.000 --> 00:06:31.000]  一看到這個問題
[00:06:31.000 --> 00:06:32.000]  想都不想
[00:06:32.000 --> 00:06:35.000]  在第二個時間埋怨
[00:06:35.000 --> 00:06:37.000]  如果大家記得
[00:06:37.000 --> 00:06:41.000]  耶穌在曠野四十日受試探的時候
[00:06:41.000 --> 00:06:44.000]  魔鬼撒旦都曾經對祂說過這句話
[00:06:44.000 --> 00:06:45.000]  祂說什麼
[00:06:45.000 --> 00:06:47.000]  你四十日了
[00:06:47.000 --> 00:06:49.000]  你這麼餓
[00:06:49.000 --> 00:06:51.000]  舊石頭變成麵包來吃
[00:06:51.000 --> 00:06:54.000]  其實魔鬼在挑戰耶穌什麼
[00:06:54.000 --> 00:06:58.000]  食物和敬拜神
[00:06:58.000 --> 00:06:59.000]  跟從神
[00:06:59.000 --> 00:07:01.000]  哪樣重要
[00:07:01.000 --> 00:07:04.000]  頂子門這個不是好不好的問題
[00:07:04.000 --> 00:07:07.000]  是優先次序的問題
[00:07:07.000 --> 00:07:09.000]  記不記得耶穌在回答什麼
[00:07:09.000 --> 00:07:12.000]  耶穌在說生命記的八章三節
[00:07:12.000 --> 00:07:15.000]  祂說人活著不是單靠食物
[00:07:15.000 --> 00:07:19.000]  乃是靠神口裡所出的一切
[00:07:19.000 --> 00:07:20.000]  祂不是說食物不好
[00:07:20.000 --> 00:07:23.000]  而是說優先次序
[00:07:23.000 --> 00:07:26.000]  敬拜神跟從神
[00:07:26.000 --> 00:07:27.000]  比生命的一切
[00:07:27.000 --> 00:07:30.000]  包括食物更加重要
[00:07:30.000 --> 00:07:32.000]  頂子門這個問題
[00:07:32.000 --> 00:07:34.000]  有很多個現代版
[00:07:34.000 --> 00:07:37.000]  我不是說以下不好
[00:07:37.000 --> 00:07:38.000]  不要誤會我
[00:07:38.000 --> 00:07:39.000]  現代版是什麼
[00:07:39.000 --> 00:07:41.000]  吃好東西
[00:07:41.000 --> 00:07:43.000]  去旅行
[00:07:43.000 --> 00:07:45.000]  去北上深圳
[00:07:45.000 --> 00:07:46.000]  很便宜
[00:07:46.000 --> 00:07:49.000]  你的子女考試
[00:07:49.000 --> 00:07:51.000]  你會選他在家裡溫習
[00:07:51.000 --> 00:07:53.000]  還是敬拜神
[00:07:53.000 --> 00:07:55.000]  還是金錢
[00:07:55.000 --> 00:07:58.000]  或者你希望控制你人生的時間表
[00:07:58.000 --> 00:08:00.000]  哪樣東西最重要
[00:08:00.000 --> 00:08:01.000]  頂子門在說
[00:08:01.000 --> 00:08:03.000]  哪樣東西重要問題
[00:08:03.000 --> 00:08:05.000]  今天聖靈都在問我們
[00:08:05.000 --> 00:08:07.000]  這東西
[00:08:07.000 --> 00:08:08.000]  這些東西
[00:08:08.000 --> 00:08:10.000]  跟敬拜神跟從神
[00:08:10.000 --> 00:08:12.000]  哪樣東西更加重要
[00:08:12.000 --> 00:08:14.000]  是一個優先次序的問題
[00:08:14.000 --> 00:08:16.000]  但是當我們再深層
[00:08:16.000 --> 00:08:18.000]  去思考這個問題的時候
[00:08:18.000 --> 00:08:21.000]  它就帶到第二個生命的問題
[00:08:21.000 --> 00:08:23.000]  這個問題是什麼呢
[00:08:23.000 --> 00:08:25.000]  其實當我們埋怨的時候
[00:08:25.000 --> 00:08:27.000]  我們在暗示
[00:08:27.000 --> 00:08:30.000]  我不願意信教神
[00:08:30.000 --> 00:08:32.000]  你留意這幫以色列人
[00:08:32.000 --> 00:08:33.000]  他投訴
[00:08:33.000 --> 00:08:34.000]  他在埋怨
[00:08:34.000 --> 00:08:36.000]  在埋怨誰
[00:08:36.000 --> 00:08:37.000]  摩西很清楚
[00:08:37.000 --> 00:08:38.000]  你看摩西說什麼
[00:08:38.000 --> 00:08:39.000]  春夏及記十六章八節
[00:08:39.000 --> 00:08:40.000]  我們一起讀
[00:08:40.000 --> 00:08:41.000]  一二三
[00:08:41.000 --> 00:08:43.000]  我們算什麼
[00:08:43.000 --> 00:08:45.000]  你們的埋怨
[00:08:45.000 --> 00:08:47.000]  然不是向我們發的
[00:08:47.000 --> 00:08:51.000]  乃是向耶和華發的
[00:08:51.000 --> 00:08:52.000]  不是向亞倫發
[00:08:52.000 --> 00:08:54.000]  不是向摩西發
[00:08:54.000 --> 00:08:56.000]  是在埋怨神
[00:08:56.000 --> 00:08:58.000]  大家有沒有覺得奇怪呢
[00:08:58.000 --> 00:08:59.000]  其實這幫以色列人
[00:08:59.000 --> 00:09:01.000]  剛剛經歷了什麼
[00:09:01.000 --> 00:09:03.000]  就是紅海分開
[00:09:03.000 --> 00:09:04.000]  你試一下
[00:09:04.000 --> 00:09:06.000]  待會兒結束了崇拜
[00:09:06.000 --> 00:09:09.000]  你不用搭車過隧道
[00:09:09.000 --> 00:09:10.000]  你不用坐地鐵
[00:09:10.000 --> 00:09:11.000]  維多利亞港又分開了
[00:09:11.000 --> 00:09:13.000]  你就走過去就行了
[00:09:13.000 --> 00:09:15.000]  接著有幫人追你
[00:09:15.000 --> 00:09:18.000]  那幫人一聲就掩蓋了
[00:09:18.000 --> 00:09:20.000]  這麼大的神蹟
[00:09:20.000 --> 00:09:22.000]  轟天動地的神蹟
[00:09:22.000 --> 00:09:24.000]  說一生都難忘
[00:09:24.000 --> 00:09:26.000]  剛剛這麼大的神蹟
[00:09:26.000 --> 00:09:28.000]  接著可能隔兩天
[00:09:28.000 --> 00:09:29.000]  就在埋怨
[00:09:29.000 --> 00:09:32.000]  在說什麼呢
[00:09:32.000 --> 00:09:35.000]  埋怨的本質是不信靠
[00:09:35.000 --> 00:09:37.000]  為什麼不信靠
[00:09:37.000 --> 00:09:38.000]  因為這幫以色列人
[00:09:38.000 --> 00:09:40.000]  有一些期望
[00:09:40.000 --> 00:09:41.000]  而這些期望
[00:09:41.000 --> 00:09:43.000]  跟整個計劃是完全不同的
[00:09:43.000 --> 00:09:44.000]  但問題在哪裡呢
[00:09:44.000 --> 00:09:46.000]  以色列人覺得我的期望最好
[00:09:46.000 --> 00:09:48.000]  我的期望最好
[00:09:48.000 --> 00:09:49.000]  我的期望最合理
[00:09:49.000 --> 00:09:51.000]  神那些不是很合理
[00:09:51.000 --> 00:09:52.000]  換句話說
[00:09:52.000 --> 00:09:53.000]  簡單來說
[00:09:53.000 --> 00:09:54.000]  你有沒有見過
[00:09:54.000 --> 00:09:55.000]  一些這樣的朋友呢
[00:09:55.000 --> 00:09:57.000]  就是我有我自己的圖
[00:09:57.000 --> 00:09:59.000]  我覺得我自己的圖對
[00:09:59.000 --> 00:10:01.000]  你無論跟我說什麼
[00:10:01.000 --> 00:10:03.000]  我都不會聽
[00:10:03.000 --> 00:10:04.000]  這幫以色列人就是這樣
[00:10:04.000 --> 00:10:06.000]  以色列人期望什麼
[00:10:06.000 --> 00:10:08.000]  我經歷了這麼大的神蹟
[00:10:08.000 --> 00:10:10.000]  什麼都試齊了
[00:10:10.000 --> 00:10:13.000]  從今以後應該一了百了
[00:10:13.000 --> 00:10:15.000]  應該沒什麼問題了
[00:10:15.000 --> 00:10:17.000]  所以由那個時候開始
[00:10:17.000 --> 00:10:19.000]  大家過年貼輝春的
[00:10:19.000 --> 00:10:21.000]  任何的輝春都可以實現了
[00:10:21.000 --> 00:10:23.000]  就是橫財奏首
[00:10:23.000 --> 00:10:24.000]  左擁右抱
[00:10:24.000 --> 00:10:25.000]  一本萬利
[00:10:25.000 --> 00:10:26.000]  一見發財
[00:10:26.000 --> 00:10:27.000]  不是一見發財
[00:10:27.000 --> 00:10:29.000]  這個加肥屋潤
[00:10:29.000 --> 00:10:31.000]  金銀滿屋
[00:10:31.000 --> 00:10:32.000]  七種都沒有
[00:10:32.000 --> 00:10:35.000]  所以以色列人期望就是那些
[00:10:35.000 --> 00:10:37.000]  但是神的計劃不是這樣
[00:10:37.000 --> 00:10:39.000]  神的計劃下
[00:10:39.000 --> 00:10:42.000]  這幫以色列人離開了埃及
[00:10:42.000 --> 00:10:44.000]  他們是需要被塑造
[00:10:44.000 --> 00:10:46.000]  需要成長
[00:10:46.000 --> 00:10:48.000]  需要長大
[00:10:48.000 --> 00:10:49.000]  神的心是什麼
[00:10:49.000 --> 00:10:52.000]  當這幫人長大成熟成長
[00:10:52.000 --> 00:10:55.000]  他們就更加有能力
[00:10:55.000 --> 00:10:58.000]  去領受神更大的祝福
[00:10:58.000 --> 00:11:00.000]  但是如果他們還沒預備好
[00:11:00.000 --> 00:11:02.000]  他們的屬靈生命還沒夠成熟
[00:11:02.000 --> 00:11:04.000]  去長大預備好
[00:11:04.000 --> 00:11:07.000]  神這麼早就給他們這麼大的祝福
[00:11:07.000 --> 00:11:09.000]  就等於害了他們
[00:11:09.000 --> 00:11:12.000]  我舉個例子
[00:11:12.000 --> 00:11:14.000]  我不知道大家有沒有留意新聞
[00:11:14.000 --> 00:11:16.000]  早幾個星期前在英國
[00:11:16.000 --> 00:11:19.000]  有一個女人叫Joanne
[00:11:19.000 --> 00:11:22.000]  Joanne原本她的銀行戶口
[00:11:22.000 --> 00:11:24.000]  只有二十六磅
[00:11:24.000 --> 00:11:26.000]  大約一對十
[00:11:26.000 --> 00:11:28.000]  就是二百六十元港幣
[00:11:28.000 --> 00:11:30.000]  但是她睡醒的第二天
[00:11:30.000 --> 00:11:33.000]  發現她的銀行戶口
[00:11:33.000 --> 00:11:35.000]  多了二百萬磅
[00:11:35.000 --> 00:11:39.000]  就是超過二千萬港幣
[00:11:39.000 --> 00:11:41.000]  於是如果你是
[00:11:41.000 --> 00:11:43.000]  無緣無故多了這麼多錢
[00:11:43.000 --> 00:11:44.000]  你會做什麼
[00:11:44.000 --> 00:11:45.000]  打電話給銀行
[00:11:45.000 --> 00:11:46.000]  有沒有搞錯
[00:11:46.000 --> 00:11:47.000]  銀行的職員就跟她說
[00:11:47.000 --> 00:11:49.000]  沒有搞錯
[00:11:49.000 --> 00:11:53.000]  這麼大甲甲除甲一條
[00:11:53.000 --> 00:11:55.000]  如果你是會怎麼做
[00:11:55.000 --> 00:11:57.000]  當然要再搞清楚
[00:11:57.000 --> 00:11:58.000]  再檢查清楚
[00:11:58.000 --> 00:11:59.000]  沒理由的
[00:11:59.000 --> 00:12:01.000]  誰給我呢
[00:12:01.000 --> 00:12:03.000]  那麼Joanne
[00:12:03.000 --> 00:12:04.000]  沒有想清楚
[00:12:04.000 --> 00:12:05.000]  沒有再檢查
[00:12:05.000 --> 00:12:07.000]  第一時間就去洗
[00:12:07.000 --> 00:12:10.000]  買東西 拼命買
[00:12:10.000 --> 00:12:12.000]  接著一個月後
[00:12:12.000 --> 00:12:14.000]  銀行職員就打電話給她
[00:12:14.000 --> 00:12:15.000]  不好意思
[00:12:15.000 --> 00:12:17.000]  先生你搞錯了
[00:12:17.000 --> 00:12:19.000]  要不要還的
[00:12:19.000 --> 00:12:20.000]  當然要還
[00:12:20.000 --> 00:12:21.000]  那怎麼辦
[00:12:21.000 --> 00:12:22.000]  但是這個時候Joanne
[00:12:22.000 --> 00:12:24.000]  已經花光了大部分的錢
[00:12:24.000 --> 00:12:27.000]  那怎麼辦
[00:12:27.000 --> 00:12:30.000]  頂支會
[00:12:30.000 --> 00:12:31.000]  接著怎麼辦
[00:12:31.000 --> 00:12:32.000]  你買了東西就賣回來
[00:12:32.000 --> 00:12:34.000]  但是你賣出去
[00:12:34.000 --> 00:12:37.000]  第二手的價就不是開頭的價
[00:12:37.000 --> 00:12:39.000]  接著都不夠貼
[00:12:39.000 --> 00:12:41.000]  於是就很長時間去還錢
[00:12:41.000 --> 00:12:43.000]  頂支會我說什麼
[00:12:43.000 --> 00:12:45.000]  就是當一個品格
[00:12:45.000 --> 00:12:47.000]  你還沒預備好
[00:12:47.000 --> 00:12:49.000]  還沒成長到某個階段
[00:12:49.000 --> 00:12:53.000]  神就給你這麼大的祝福
[00:12:53.000 --> 00:12:55.000]  究竟這個是真正的祝福
[00:12:55.000 --> 00:12:57.000]  還是害了你
[00:12:57.000 --> 00:12:58.000]  所以頂支會
[00:12:58.000 --> 00:13:01.000]  神就希望我們的蘇聯品價去成長
[00:13:01.000 --> 00:13:05.000]  不要整天 整世
[00:13:05.000 --> 00:13:08.000]  被這個埋怨這種生命的問題困擾我們
[00:13:08.000 --> 00:13:09.000]  好了
[00:13:09.000 --> 00:13:11.000]  究竟我們怎樣才過一個
[00:13:11.000 --> 00:13:13.000]  不埋怨的人生呢
[00:13:13.000 --> 00:13:15.000]  就好像這位妹妹那樣
[00:13:15.000 --> 00:13:16.000]  要鍛鍊的
[00:13:16.000 --> 00:13:18.000]  要操練的
[00:13:18.000 --> 00:13:19.000]  會話說
[00:13:19.000 --> 00:13:20.000]  不是說
[00:13:20.000 --> 00:13:22.000]  你聽完我講完這邊
[00:13:22.000 --> 00:13:23.000]  接著去吃飯
[00:13:23.000 --> 00:13:25.000]  哎呀 我已經不埋怨了
[00:13:25.000 --> 00:13:26.000]  不是這樣
[00:13:26.000 --> 00:13:28.000]  是我們要操練的
[00:13:28.000 --> 00:13:30.000]  我們要給神掃造
[00:13:30.000 --> 00:13:31.000]  是什麼呢
[00:13:31.000 --> 00:13:32.000]  第一
[00:13:32.000 --> 00:13:36.000]  我們先要學習信靠神的供應
[00:13:36.000 --> 00:13:39.000]  我們看看出一集的第十六章
[00:13:39.000 --> 00:13:40.000]  三十二節
[00:13:40.000 --> 00:13:41.000]  頂支會我們一起讀
[00:13:41.000 --> 00:13:42.000]  一二三
[00:13:42.000 --> 00:13:43.000]  摩西說
[00:13:43.000 --> 00:13:46.000]  耶和華所吩咐的是這樣
[00:13:46.000 --> 00:13:49.000]  要將一滿俄媒以馬拿
[00:13:49.000 --> 00:13:51.000]  留到世世代代
[00:13:51.000 --> 00:13:53.000]  此後人可以看見
[00:13:53.000 --> 00:13:56.000]  我當日將你們領出埃及地
[00:13:56.000 --> 00:14:00.000]  在曠野所給你們吃的食物
[00:14:00.000 --> 00:14:02.000]  這個馬拿
[00:14:02.000 --> 00:14:05.000]  就是在太陽出之前
[00:14:05.000 --> 00:14:06.000]  凝結的
[00:14:06.000 --> 00:14:08.000]  在曠野周圍
[00:14:08.000 --> 00:14:10.000]  凝結的有些物質
[00:14:10.000 --> 00:14:11.000]  這些物質
[00:14:11.000 --> 00:14:13.000]  有人說就好像
[00:14:13.000 --> 00:14:14.000]  芫茜那樣的味道
[00:14:14.000 --> 00:14:15.000]  這種物質
[00:14:15.000 --> 00:14:16.000]  你可以煎炒煮炸
[00:14:16.000 --> 00:14:18.000]  任何東西都可以
[00:14:18.000 --> 00:14:20.000]  其實為什麼叫馬拿呢
[00:14:20.000 --> 00:14:21.000]  就是那些以色列人
[00:14:21.000 --> 00:14:22.000]  發現這些東西的時候說
[00:14:22.000 --> 00:14:23.000]  什麼來的?希伯來文
[00:14:23.000 --> 00:14:24.000]  什麼來的?
[00:14:24.000 --> 00:14:27.000]  其實就是他們執著的什麼來的
[00:14:27.000 --> 00:14:29.000]  神吩咐以色列人做什麼呢
[00:14:29.000 --> 00:14:31.000]  你要將那堆什麼來的
[00:14:31.000 --> 00:14:33.000]  放在罐子裡
[00:14:33.000 --> 00:14:35.000]  然後放在藥櫃裡
[00:14:35.000 --> 00:14:36.000]  目的是什麼?
[00:14:36.000 --> 00:14:39.000]  世世代代都可以看見
[00:14:39.000 --> 00:14:40.000]  本哥就說
[00:14:40.000 --> 00:14:42.000]  不要忘記
[00:14:42.000 --> 00:14:44.000]  不要忘記什麼?
[00:14:44.000 --> 00:14:47.000]  不要忘記神的恩典
[00:14:47.000 --> 00:14:50.000]  其實我講到
[00:14:50.000 --> 00:14:53.000]  我不喜歡將一堆字
[00:14:53.000 --> 00:14:54.000]  放在powerpoint裡
[00:14:54.000 --> 00:14:56.000]  逼得物質質
[00:14:56.000 --> 00:14:58.000]  因為我覺得powerpoint是幫助大家
[00:14:58.000 --> 00:14:59.000]  聽講道的時候
[00:14:59.000 --> 00:15:00.000]  明白我說什麼
[00:15:00.000 --> 00:15:01.000]  幫助大家
[00:15:01.000 --> 00:15:03.000]  如果我把一堆字放在powerpoint裡
[00:15:03.000 --> 00:15:04.000]  物質質
[00:15:04.000 --> 00:15:06.000]  究竟你看那堆字
[00:15:06.000 --> 00:15:08.000]  還是聽我講道好呢
[00:15:08.000 --> 00:15:09.000]  所以我不喜歡這樣用
[00:15:09.000 --> 00:15:10.000]  但是這次
[00:15:10.000 --> 00:15:11.000]  我要破一次例子
[00:15:11.000 --> 00:15:12.000]  為什麼呢
[00:15:12.000 --> 00:15:13.000]  你看不看得到
[00:15:13.000 --> 00:15:15.000]  這個是《春艾及記》的
[00:15:15.000 --> 00:15:18.000]  十六章六至十二節
[00:15:18.000 --> 00:15:19.000]  因為我要解釋
[00:15:19.000 --> 00:15:22.000]  希伯來文的文體的結構
[00:15:22.000 --> 00:15:23.000]  所以不好意思
[00:15:23.000 --> 00:15:24.000]  逼得物質質
[00:15:24.000 --> 00:15:26.000]  大家看不看得到
[00:15:26.000 --> 00:15:27.000]  看得到吧
[00:15:27.000 --> 00:15:28.000]  我們不如一起讀一次
[00:15:28.000 --> 00:15:31.000]  《春艾及記》的十六章六至十二節
[00:15:31.000 --> 00:15:32.000]  我們一起讀
[00:15:32.000 --> 00:15:33.000]  一二三
[00:15:33.000 --> 00:15:34.000]  到了晚上
[00:15:34.000 --> 00:15:35.000]  你們要知道
[00:15:35.000 --> 00:15:36.000]  是耶和華
[00:15:36.000 --> 00:15:40.000]  將你們從埃及地領出來的
[00:15:40.000 --> 00:15:41.000]  早晨
[00:15:41.000 --> 00:15:44.000]  你們要看見耶和華的榮耀
[00:15:44.000 --> 00:15:45.000]  因為耶和華
[00:15:45.000 --> 00:15:49.000]  聽見你們向他所發的怨言了
[00:15:49.000 --> 00:15:51.000]  我們算什麼
