
[00:00:00.000 --> 00:00:05.500]  我們讀一段聖經在路加福音第十章第一到第五節
[00:01:52.000 --> 00:01:55.000]  青少年也可以選擇跟父母一起
[00:01:55.000 --> 00:01:58.000]  或者是下午跟青少年的團隊
[00:01:58.000 --> 00:02:00.000]  一起出去禱告行徑
[00:02:00.000 --> 00:02:04.000]  我們希望今天是全教會總動員
[00:02:04.000 --> 00:02:07.000]  你們要進入灣區各個角落
[00:02:07.000 --> 00:02:10.000]  我們宣告耶穌基督是主
[00:02:10.000 --> 00:02:12.000]  那你說我們在禱告行徑當中
[00:02:12.000 --> 00:02:15.000]  我們應當做些什麼呢
[00:02:15.000 --> 00:02:19.000]  今天我們從路加福音第十章的話語當中
[00:02:19.000 --> 00:02:20.000]  可以看出幾件事情
[00:02:20.000 --> 00:02:23.000]  我們需要在禱告行徑當中所做的
[00:02:23.000 --> 00:02:26.000]  第一個要去進入神的工廠
[00:02:26.000 --> 00:02:31.000]  跟你們說要去進入神的工廠
[00:02:31.000 --> 00:02:33.000]  路加福音第十章第一節講
[00:02:33.000 --> 00:02:36.000]  主拆解他們兩個兩個在他面前
[00:02:36.000 --> 00:02:40.000]  往自己所要到的各城各地方去
[00:02:40.000 --> 00:02:42.000]  主在這也沒有叫門徒們
[00:02:42.000 --> 00:02:44.000]  是在自己家裡禱告
[00:02:44.000 --> 00:02:47.000]  或者在教會裡面祝福城市
[00:02:47.000 --> 00:02:49.000]  而是叫他們出去
[00:02:49.000 --> 00:02:51.000]  為什麼要出去呢
[00:02:51.000 --> 00:02:53.000]  有兩個原因
[00:02:53.000 --> 00:02:59.000]  第一個出去才能明白這塊土地真實的需要
[00:02:59.000 --> 00:03:04.000]  跟你們說出去才能明白需要
[00:03:04.000 --> 00:03:06.000]  事實上這真是為什麼主耶穌基督
[00:03:06.000 --> 00:03:10.000]  要道成肉身來到這個世界上的原因
[00:03:10.000 --> 00:03:12.000]  其實如果神只是要我們知道
[00:03:12.000 --> 00:03:14.000]  他很愛我們的話
[00:03:14.000 --> 00:03:17.000]  在天上貼個布條不就得了嗎
[00:03:17.000 --> 00:03:19.000]  但是神的信義不只是要愛我們
[00:03:19.000 --> 00:03:21.000]  他要拯救我們
[00:03:21.000 --> 00:03:23.000]  如果神要拯救我們
[00:03:23.000 --> 00:03:27.000]  他就必須要道成肉身來到這個世界上
[00:03:27.000 --> 00:03:29.000]  這樣他才能明白
[00:03:29.000 --> 00:03:33.000]  我們在肉身上所面對的試探跟軟弱
[00:03:33.000 --> 00:03:35.000]  他也才能夠真正擔當
[00:03:35.000 --> 00:03:37.000]  我們一切的憂患跟痛苦
[00:03:37.000 --> 00:03:39.000]  所以有人說
[00:03:39.000 --> 00:03:43.000]  我們必須要讓我們的腳沾上塵土
[00:03:43.000 --> 00:03:45.000]  否則我們就不能夠
[00:03:45.000 --> 00:03:48.000]  為這個土地帶來影響力
[00:03:48.000 --> 00:03:51.000]  我們一定要沾上塵土
[00:03:51.000 --> 00:03:54.000]  我們才可能帶來影響力
[00:03:54.000 --> 00:03:56.000]  因為今天我們很容易在教會裡面
[00:03:56.000 --> 00:03:58.000]  發出讚美的聲音
[00:03:58.000 --> 00:04:00.000]  卻完全聽不見
[00:04:00.000 --> 00:04:04.000]  在這社區裡面各樣需要的呼喊
[00:04:04.000 --> 00:04:06.000]  我們只有走出去
[00:04:06.000 --> 00:04:08.000]  在城市每一個角落裡面
[00:04:08.000 --> 00:04:10.000]  我們才能夠體會
[00:04:10.000 --> 00:04:13.000]  主耶穌基督憐憫的心腸
[00:04:13.000 --> 00:04:15.000]  第二
[00:04:15.000 --> 00:04:19.000]  要出去神才會把這塊土地的權柄給我們
[00:04:19.000 --> 00:04:22.000]  跟你們說出去神才把權柄給我們
[00:04:22.000 --> 00:04:24.000]  跟他說
[00:04:24.000 --> 00:04:26.000]  在約瑟雅基第一章第三節
[00:04:26.000 --> 00:04:28.000]  我們非常熟悉的經文
[00:04:28.000 --> 00:04:30.000]  神在這裡應許我們說
[00:04:30.000 --> 00:04:32.000]  凡你們腳掌所踏之地
[00:04:32.000 --> 00:04:34.000]  我都照著我所應許摩西的話
[00:04:34.000 --> 00:04:36.000]  都賜給你們
[00:04:36.000 --> 00:04:39.000]  其實這句話真正的意思是
[00:04:39.000 --> 00:04:43.000]  只要我們憑信心踏出去
[00:04:43.000 --> 00:04:47.000]  神說他就要把我們腳掌所踏這個地方
[00:04:47.000 --> 00:04:51.000]  那個地方的權柄賞賜給我們
[00:04:51.000 --> 00:04:54.000]  只要我們憑信心踏得出去
[00:04:54.000 --> 00:04:56.000]  神就把權柄賞賜
[00:04:56.000 --> 00:04:59.000]  只有當我們擁有神所給我們的權柄
[00:04:59.000 --> 00:05:02.000]  我們才可能得地為業
[00:05:02.000 --> 00:05:04.000]  我們才能在這塊土地上
[00:05:04.000 --> 00:05:07.000]  帶來真正的影響力
[00:05:07.000 --> 00:05:11.000]  那你說我們要往哪裡去呢
[00:05:11.000 --> 00:05:13.000]  在聖經當中也很清楚的告訴我們
[00:05:13.000 --> 00:05:15.000]  在路加福音十章第一節說
[00:05:15.000 --> 00:05:19.000]  主拆遷他們往自己所要去的地方
[00:05:19.000 --> 00:05:21.000]  什麼是主要去的地方
[00:05:21.000 --> 00:05:25.000]  主要去的地方就主自己要工作的地方
[00:05:25.000 --> 00:05:27.000]  所以在這裡我們看見
[00:05:27.000 --> 00:05:29.000]  主耶穌是打發門徒
[00:05:29.000 --> 00:05:34.000]  在他之前去他要工作的地方
[00:05:34.000 --> 00:05:35.000]  換句話說
[00:05:35.000 --> 00:05:38.000]  今天我們若要期待神要在哪裡工作
[00:05:38.000 --> 00:05:42.000]  我們就必須先到我們期待神要工作的地方
[00:05:42.000 --> 00:05:45.000]  去那裡做禱告行徑
[00:05:45.000 --> 00:05:46.000]  第二點
[00:05:46.000 --> 00:05:49.000]  今天我們若想為神贏得城市
[00:05:49.000 --> 00:05:53.000]  我們就必須要到影響城市的領域
[00:05:53.000 --> 00:05:57.000]  站在那些領域上做禱告行徑
[00:05:57.000 --> 00:06:00.000]  那什麼是影響城市的領域呢
[00:06:00.000 --> 00:06:03.000]  青年使命團的創辦人Lawrence Cunningham
[00:06:03.000 --> 00:06:07.000]  他曾經講到影響世界的七大領域
[00:06:07.000 --> 00:06:09.000]  那就是政府
[00:06:09.000 --> 00:06:10.000]  商業
[00:06:10.000 --> 00:06:11.000]  教育
[00:06:11.000 --> 00:06:12.000]  科技
[00:06:12.000 --> 00:06:13.000]  宗教
[00:06:13.000 --> 00:06:14.000]  媒體
[00:06:14.000 --> 00:06:17.000]  跟藝術文化
[00:06:17.000 --> 00:06:21.000]  所以我們就要到各個城市的市政中心
[00:06:21.000 --> 00:06:23.000]  商業中心
[00:06:23.000 --> 00:06:24.000]  教育中心
[00:06:24.000 --> 00:06:25.000]  科技中心
[00:06:25.000 --> 00:06:27.000]  文化中心
[00:06:27.000 --> 00:06:28.000]  宗教中心
[00:06:28.000 --> 00:06:31.000]  去做禱告行徑
[00:06:31.000 --> 00:06:34.000]  上個禮拜天你們來已經拿到禱告行徑手冊
[00:06:34.000 --> 00:06:36.000]  上面已經有清楚的說明
[00:06:36.000 --> 00:06:40.000]  怎麼樣能夠在這些領域上做禱告
[00:06:40.000 --> 00:06:42.000]  來拆毀堅固的營壘
[00:06:42.000 --> 00:06:45.000]  來歡迎神來掌權
[00:06:45.000 --> 00:06:46.000]  Mark Gap 牧師曾經說
[00:06:46.000 --> 00:06:48.000]  有些時候
[00:06:48.000 --> 00:06:50.000]  我們就是要故意
[00:06:50.000 --> 00:06:53.000]  去到我們想要神工作的地方
[00:06:53.000 --> 00:06:56.000]  在那裡做禱告行徑
[00:06:56.000 --> 00:06:57.000]  Amen
[00:06:57.000 --> 00:06:59.000]  這個週末
[00:06:59.000 --> 00:07:02.000]  就是我們生命河的故意時刻
[00:07:02.000 --> 00:07:04.000]  Amen
[00:07:04.000 --> 00:07:06.000]  是我們的故意時刻
[00:07:06.000 --> 00:07:10.000]  要在灣區每一個角落
[00:07:10.000 --> 00:07:13.000]  宣告讓聖靈的江河來湧流
[00:07:13.000 --> 00:07:14.000]  Amen
[00:07:14.000 --> 00:07:15.000]  所以第一個
[00:07:15.000 --> 00:07:19.000]  要去進入神的工廠
[00:07:19.000 --> 00:07:20.000]  第二
[00:07:20.000 --> 00:07:23.000]  要去求神打發工人
[00:07:23.000 --> 00:07:27.000]  跟你們說要去求神打發工人
[00:07:27.000 --> 00:07:29.000]  路加福音十章第二節
[00:07:29.000 --> 00:07:30.000]  很清楚的組在這裡說
[00:07:30.000 --> 00:07:34.000]  所以你們當求莊稼的主打發工人出去
[00:07:34.000 --> 00:07:36.000]  收他的莊稼
[00:07:36.000 --> 00:07:38.000]  為什麼要做這個禱告
[00:07:38.000 --> 00:07:41.000]  因為當我們在做禱告行徑的時候
[00:07:41.000 --> 00:07:44.000]  我們一定會看見在社區當中
[00:07:44.000 --> 00:07:46.000]  有很多的需要
[00:07:46.000 --> 00:07:49.000]  剛才梅恆市長已經講到
[00:07:49.000 --> 00:07:52.000]  在深赫西我們看很多無家可歸的一些需要
[00:07:52.000 --> 00:07:55.000]  我們看見社區裡面有很多的問題
[00:07:55.000 --> 00:07:57.000]  面對一些道德的問題
[00:07:57.000 --> 00:07:58.000]  家庭的問題
[00:07:58.000 --> 00:07:59.000]  貧窮的問題
[00:07:59.000 --> 00:08:02.000]  教育上的問題怎麼辦
[00:08:02.000 --> 00:08:03.000]  有的時候連我們自己
[00:08:03.000 --> 00:08:04.000]  看我們自己的生活裡面
[00:08:04.000 --> 00:08:06.000]  也充滿很多無解的問題
[00:08:06.000 --> 00:08:08.000]  怎麼辦
[00:08:08.000 --> 00:08:09.000]  所以主在這裡說
[00:08:09.000 --> 00:08:10.000]  當我們在禱告行徑
[00:08:10.000 --> 00:08:12.000]  兩個兩個出去的時候
[00:08:12.000 --> 00:08:13.000]  要做一個禱告
[00:08:13.000 --> 00:08:15.000]  非常清楚的禱告主啊
[00:08:15.000 --> 00:08:19.000]  求你打發工人
[00:08:19.000 --> 00:08:21.000]  為什麼要做這個禱告
[00:08:21.000 --> 00:08:22.000]  因為我告訴你
[00:08:22.000 --> 00:08:26.000]  神是藉著人來工作
[00:08:26.000 --> 00:08:28.000]  當我們面對這一切問題的時候
[00:08:28.000 --> 00:08:30.000]  我們覺得是無解的問題
[00:08:30.000 --> 00:08:33.000]  我們承認我們沒有解答
[00:08:33.000 --> 00:08:34.000]  但另一方面
[00:08:34.000 --> 00:08:37.000]  我們相信神擁有這一切的答案
[00:08:37.000 --> 00:08:38.000]  而且神也知道
[00:08:38.000 --> 00:08:42.000]  哪些人能夠把答案帶到我們中間
[00:08:42.000 --> 00:08:43.000]  你們
[00:08:43.000 --> 00:08:45.000]  所以我們就向神呼求說
[00:08:45.000 --> 00:08:46.000]  神啊
[00:08:46.000 --> 00:08:48.000]  求你打發工人
[00:08:48.000 --> 00:08:51.000]  把你的解答帶到我們中間
[00:08:51.000 --> 00:08:52.000]  打發工人
[00:08:52.000 --> 00:08:55.000]  把你的解答帶到我們的社區當中
[00:08:55.000 --> 00:08:58.000]  主要求你興起更多的基督徒政治家
[00:08:58.000 --> 00:09:00.000]  來解決這個社會的問題
[00:09:00.000 --> 00:09:03.000]  求你興起更多基督徒的教育家
[00:09:03.000 --> 00:09:05.000]  來教育我們的下一代
[00:09:05.000 --> 00:09:07.000]  更重要求主興起
[00:09:07.000 --> 00:09:09.000]  更多一些傳福音的工人
[00:09:09.000 --> 00:09:11.000]  能夠傳主的福音
[00:09:11.000 --> 00:09:13.000]  向世人宣告耶穌是主
[00:09:13.000 --> 00:09:15.000]  你們
[00:09:15.000 --> 00:09:16.000]  因為耶穌基督
[00:09:16.000 --> 00:09:18.000]  擁有我們一切的答案
[00:09:18.000 --> 00:09:19.000]  祂也知道
[00:09:19.000 --> 00:09:21.000]  誰能夠把這些答案
[00:09:21.000 --> 00:09:23.000]  帶到我們中間
[00:09:23.000 --> 00:09:25.000]  我們就向神呼求主
[00:09:25.000 --> 00:09:28.000]  在我們沒有解答的地方
[00:09:28.000 --> 00:09:32.000]  求你拆遣工人帶來答案
[00:09:32.000 --> 00:09:33.000]  當然
[00:09:33.000 --> 00:09:34.000]  當我們在做這個禱告的時候
[00:09:34.000 --> 00:09:35.000]  很可能
[00:09:35.000 --> 00:09:38.000]  神所拆遣的工人就是你
[00:09:38.000 --> 00:09:40.000]  我們要學習聆聽神的聲音
[00:09:40.000 --> 00:09:42.000]  尋求神的心意
[00:09:42.000 --> 00:09:46.000]  也能夠明白自己當做的事
[00:09:46.000 --> 00:09:47.000]  我還記得有一位牧師
[00:09:47.000 --> 00:09:49.000]  在他年輕的時候
[00:09:49.000 --> 00:09:51.000]  他就常常按照神的吩咐
[00:09:51.000 --> 00:09:53.000]  在神面前禱告
[00:09:53.000 --> 00:09:55.000]  主啊求你打發工人
[00:09:55.000 --> 00:09:56.000]  求你打發工人
[00:09:56.000 --> 00:09:58.000]  收取莊稼
[00:09:58.000 --> 00:10:00.000]  他有一次在禱告當中
[00:10:00.000 --> 00:10:01.000]  神就向他說話
[00:10:01.000 --> 00:10:02.000]  神就回答他說
[00:10:02.000 --> 00:10:05.000]  我聽見你的禱告了
[00:10:05.000 --> 00:10:06.000]  神就對他說
[00:10:06.000 --> 00:10:08.000]  我要拆遣的人就是你
[00:10:08.000 --> 00:10:09.000]  他就說
[00:10:09.000 --> 00:10:10.000]  不是為我禱告
[00:10:10.000 --> 00:10:11.000]  我是為別人禱告
[00:10:11.000 --> 00:10:12.000]  主啊不是我
[00:10:12.000 --> 00:10:14.000]  不是我
[00:10:14.000 --> 00:10:16.000]  但是主就對他說
[00:10:16.000 --> 00:10:18.000]  如果你不肯為我去
[00:10:18.000 --> 00:10:21.000]  就有誰肯為我去呢
[00:10:21.000 --> 00:10:22.000]  他就對我說
[00:10:22.000 --> 00:10:25.000]  主啊我願意受你的拆遣
[00:10:25.000 --> 00:10:26.000]  從那一天開始
[00:10:26.000 --> 00:10:28.000]  他就進入全職侍奉的道路
[00:10:28.000 --> 00:10:29.000]  直到如今
[00:10:29.000 --> 00:10:30.000]  哈利路亞
[00:10:30.000 --> 00:10:31.000]  當然我的意思
[00:10:31.000 --> 00:10:32.000]  不是每一次你這樣禱告
[00:10:32.000 --> 00:10:33.000]  神都要拆遣你
[00:10:33.000 --> 00:10:35.000]  不是這個意思
[00:10:35.000 --> 00:10:37.000]  而是我們真的需要明白
[00:10:37.000 --> 00:10:38.000]  主在這裡告訴我們說
[00:10:38.000 --> 00:10:41.000]  當我們面對生活社區
[00:10:41.000 --> 00:10:42.000]  各樣的問題的時候
[00:10:42.000 --> 00:10:44.000]  我們要學習做這個禱告
[00:10:44.000 --> 00:10:46.000]  因為知道神擁有答案
[00:10:46.000 --> 00:10:48.000]  我們要求神打發工人
[00:10:48.000 --> 00:10:50.000]  神藉著工人把答案
[00:10:50.000 --> 00:10:52.000]  帶到我們中間來
[00:10:52.000 --> 00:10:53.000]  Amen
[00:10:53.000 --> 00:10:54.000]  第三
[00:10:54.000 --> 00:10:57.000]  要去祝福社區
[00:10:57.000 --> 00:10:58.000]  跟你們說
[00:10:58.000 --> 00:11:01.000]  要去祝福社區
[00:11:01.000 --> 00:11:02.000]  第五節這裡說
[00:11:02.000 --> 00:11:04.000]  無論你到哪一家
[00:11:04.000 --> 00:11:08.000]  要先說願這家平安嘛
[00:11:08.000 --> 00:11:10.000]  我們去禱告行徑的目的
[00:11:10.000 --> 00:11:13.000]  不是要定這個世代的罪
[00:11:13.000 --> 00:11:14.000]  我們進入社區當中
[00:11:14.000 --> 00:11:15.000]  很容易看見問題
[00:11:15.000 --> 00:11:18.000]  我們人就很容易看見問題
[00:11:18.000 --> 00:11:19.000]  但是我們不是要去
[00:11:19.000 --> 00:11:22.000]  定這個世代的罪
[00:11:22.000 --> 00:11:23.000]  反而我們去
[00:11:23.000 --> 00:11:25.000]  是要為這個社區
[00:11:25.000 --> 00:11:26.000]  為這個城市
[00:11:26.000 --> 00:11:28.000]  為這些家庭求平安
[00:11:28.000 --> 00:11:30.000]  求祝福
[00:11:30.000 --> 00:11:31.000]  我還記得S.V.S.的牧師
[00:11:31.000 --> 00:11:32.000]  他是在我們灣區
[00:11:32.000 --> 00:11:34.000]  非常出名的牧者
[00:11:34.000 --> 00:11:35.000]  他也常常講到
[00:11:35.000 --> 00:11:38.000]  社區轉化的一些題目
[00:11:38.000 --> 00:11:39.000]  他曾經跟我們分享到
[00:11:39.000 --> 00:11:40.000]  有一次他在一個城市
[00:11:40.000 --> 00:11:43.000]  做禱告行徑的時候
[00:11:43.000 --> 00:11:44.000]  他就看見那個城市
[00:11:44.000 --> 00:11:47.000]  充滿了罪惡跟黑暗的那一面
[00:11:47.000 --> 00:11:49.000]  所以他在做禱告行徑的時候
[00:11:49.000 --> 00:11:50.000]  心中就很
[00:11:50.000 --> 00:11:53.000]  為這一切事情很厭惡
[00:11:53.000 --> 00:11:54.000]  他求神來改變這個
[00:11:54.000 --> 00:11:55.000]  改變那個
[00:11:55.000 --> 00:11:56.000]  改變這個
[00:11:56.000 --> 00:11:57.000]  改變那個
[00:11:57.000 --> 00:12:00.000]  回家之後他在神面前禱告
[00:12:00.000 --> 00:12:03.000]  好像他就聽見神在對他說
[00:12:03.000 --> 00:12:04.000]  從現在開始
[00:12:04.000 --> 00:12:05.000]  我再也不要跟你出去
[00:12:05.000 --> 00:12:07.000]  做禱告行徑了
[00:12:07.000 --> 00:12:11.000]  他說為什麼不要跟我出去
[00:12:11.000 --> 00:12:14.000]  神對他說因為你恨他們
[00:12:14.000 --> 00:12:16.000]  可是我卻愛他們
[00:12:16.000 --> 00:12:19.000]  事實上當他們還做罪人的時候
[00:12:19.000 --> 00:12:22.000]  我先為他們而死
[00:12:22.000 --> 00:12:25.000]  S.V.S.說從那一天開始
[00:12:25.000 --> 00:12:26.000]  他對城市有一種
[00:12:26.000 --> 00:12:28.000]  很不一樣的看法
[00:12:28.000 --> 00:12:30.000]  因為他知道主耶穌基督
[00:12:30.000 --> 00:12:33.000]  愛這城市裡面的每一個人
[00:12:33.000 --> 00:12:34.000]  同樣的地方
[00:12:34.000 --> 00:12:35.000]  今天我們出去
[00:12:35.000 --> 00:12:37.000]  不是要定這個世代的罪
[00:12:37.000 --> 00:12:38.000]  事實上只有神自己
[00:12:38.000 --> 00:12:39.000]  能夠定罪
[00:12:39.000 --> 00:12:41.000]  我們的責任
[00:12:41.000 --> 00:12:43.000]  只是把耶穌基督的愛
[00:12:43.000 --> 00:12:44.000]  顯明給他們看
[00:12:44.000 --> 00:12:46.000]  無論我們走到哪裡
[00:12:46.000 --> 00:12:48.000]  都要為他們求平安
[00:12:48.000 --> 00:12:50.000]  求祝福
[00:12:50.000 --> 00:12:52.000]  那你說我們怎麼樣求祝福呢
[00:12:52.000 --> 00:12:55.000]  就要求神的國降臨嘛
[00:12:55.000 --> 00:12:58.000]  求神的國降臨在他們的身上
[00:12:58.000 --> 00:13:00.000]  羅馬書十四章十七節
[00:13:00.000 --> 00:13:01.000]  很清楚的告訴我們
[00:13:01.000 --> 00:13:02.000]  什麼是神的國呢
[00:13:02.000 --> 00:13:03.000]  一同來念來
[00:13:03.000 --> 00:13:06.000]  因為神的國不在乎吃喝
[00:13:06.000 --> 00:13:10.000]  只在乎公益 和平 並聖靈中的喜樂
[00:13:10.000 --> 00:13:12.000]  怎麼樣求神的國降臨
[00:13:12.000 --> 00:13:14.000]  就這三件很簡單的事情
[00:13:14.000 --> 00:13:16.000]  當我們真的走在社區裡面的時候
[00:13:16.000 --> 00:13:17.000]  怎麼祝福
[00:13:17.000 --> 00:13:19.000]  就求這三件事情
[00:13:19.000 --> 00:13:22.000]  第一個求神的公益降臨
[00:13:22.000 --> 00:13:24.000]  求神的公益降臨
[00:13:24.000 --> 00:13:26.000]  好讓這需要的人去認識神
[00:13:26.000 --> 00:13:29.000]  並且能夠遵行神所吩咐
[00:13:29.000 --> 00:13:31.000]  求神的公益降臨
[00:13:31.000 --> 00:13:34.000]  第二個 求神是想要和平嘛
[00:13:34.000 --> 00:13:38.000]  讓神恩典臨到在他們身上
[00:13:38.000 --> 00:13:40.000]  使他們與神和好
[00:13:40.000 --> 00:13:42.000]  而且能夠與人和好
[00:13:42.000 --> 00:13:44.000]  建立正確的人際關係
[00:13:44.000 --> 00:13:46.000]  因為只有人在一些
[00:13:46.000 --> 00:13:48.000]  正確的關係當中的時候
[00:13:48.000 --> 00:13:50.000]  才能夠得到真正的祝福
[00:13:50.000 --> 00:13:52.000]  求神賜下神的和平
[00:13:52.000 --> 00:13:54.000]  平安在他們中間
[00:13:54.000 --> 00:13:57.000]  第三 求神賜下聖靈中的喜樂
[00:13:57.000 --> 00:14:00.000]  這個世界所最需要就是喜樂
[00:14:00.000 --> 00:14:04.000]  而未有聖靈能夠賜給人滿足的喜樂
[00:14:04.000 --> 00:14:06.000]  而求神賜下信心
[00:14:06.000 --> 00:14:10.000]  讓人能得到因信靠神而得到的喜樂
[00:14:10.000 --> 00:14:12.000]  所以我們如果走到
[00:14:12.000 --> 00:14:14.000]  求神能夠降臨就這三件事情
[00:14:14.000 --> 00:14:17.000]  神的公益 神的和平
[00:14:17.000 --> 00:14:19.000]  還有神的喜樂 聖靈中的喜樂
[00:14:19.000 --> 00:14:21.000]  大大充滿在他們中間
[00:14:21.000 --> 00:14:25.000]  最後第四 要去帶來影響
[00:14:25.000 --> 00:14:27.000]  跟你們說要去帶來影響
[00:14:27.000 --> 00:14:31.000]  路加福音第十章十七節
[00:14:31.000 --> 00:14:32.000]  這裡很有意思
[00:14:32.000 --> 00:14:34.000]  講到七十個人回來了
[00:14:34.000 --> 00:14:35.000]  歡歡喜喜的回來
[00:14:35.000 --> 00:14:37.000]  就說主啊 因你的名
[00:14:37.000 --> 00:14:39.000]  就是鬼也怎麼樣
[00:14:39.000 --> 00:14:42.000]  服了我們 哈雷路亞
[00:14:42.000 --> 00:14:45.000]  你可知道今天我們在地上
[00:14:45.000 --> 00:14:48.000]  我們是可以影響屬靈的世界的嗎
[00:14:48.000 --> 00:14:50.000]  我們可以不再被動的
[00:14:50.000 --> 00:14:53.000]  受屬靈的世界所影響
[00:14:53.000 --> 00:14:55.000]  反而我們在基督裡面
[00:14:55.000 --> 00:14:58.000]  是有權柄可以改變我們生命中
[00:14:58.000 --> 00:15:01.000]  生活中的屬靈的一個環境
[00:15:01.000 --> 00:15:03.000]  這裡說因你的名
[00:15:03.000 --> 00:15:06.000]  連魔鬼都服了我們
[00:15:06.000 --> 00:15:09.000]  在原文這個服這個字
[00:15:09.000 --> 00:15:12.000]  意思就像電器的開關一樣
[00:15:12.000 --> 00:15:13.000]  你可以把它打開
[00:15:13.000 --> 00:15:15.000]  你可以把它關閉
[00:15:15.000 --> 00:15:17.000]  魔鬼可以在我們生活當中
[00:15:17.000 --> 00:15:21.000]  啟動一切罪惡黑暗的事情
[00:15:21.000 --> 00:15:23.000]  但我們有權利關閉
[00:15:23.000 --> 00:15:25.000]  魔鬼 撒旦在我們身上
[00:15:25.000 --> 00:15:27.000]  在社區當中一切的作為
[00:15:27.000 --> 00:15:30.000]  這個服就是開關的意思
[00:15:30.000 --> 00:15:32.000]  魔鬼可以把它打開
[00:15:32.000 --> 00:15:33.000]  我們可以奉耶穌的名
[00:15:33.000 --> 00:15:35.000]  將它關閉
[00:15:35.000 --> 00:15:37.000]  你說有可能嗎
[00:15:37.000 --> 00:15:39.000]  我們這麼軟弱
[00:15:39.000 --> 00:15:41.000]  保羅在哥林多後書
[00:15:41.000 --> 00:15:42.000]  第四章第七節
[00:15:42.000 --> 00:15:44.000]  很清楚的告訴我們
[00:15:44.000 --> 00:15:46.000]  我們一同來念這聖經說
[00:15:46.000 --> 00:15:49.000]  我們有這寶貝放在瓦器裡
[00:15:49.000 --> 00:15:51.000]  要顯明這莫大的能力
[00:15:51.000 --> 00:15:54.000]  是出於神 不是出於我們
[00:15:54.000 --> 00:15:57.000]  保羅很清楚講到我們人很軟
[00:15:57.000 --> 00:15:58.000]  就像瓦器一樣
[00:15:58.000 --> 00:15:59.000]  瓦器是什麼
[00:15:59.000 --> 00:16:01.000]  瓦器是很脆弱的
[00:16:01.000 --> 00:16:03.000]  一壓就裂
[00:16:03.000 --> 00:16:04.000]  一摔就碎
[00:16:04.000 --> 00:16:05.000]  我們人也是一樣
[00:16:05.000 --> 00:16:08.000]  很軟弱 很脆弱
[00:16:08.000 --> 00:16:10.000]  但保羅在這裡提醒我們
[00:16:10.000 --> 00:16:12.000]  雖然我們這樣的軟弱
[00:16:12.000 --> 00:16:14.000]  但在我們裡面是個寶貝
[00:16:14.000 --> 00:16:16.000]  這個寶貝怎麼是一種
[00:16:16.000 --> 00:16:18.000]  出於神的能力
[00:16:18.000 --> 00:16:20.000]  什麼能力
[00:16:20.000 --> 00:16:22.000]  如果仔細讀哥林多後書第四章
[00:16:22.000 --> 00:16:23.000]  你就會明白
[00:16:23.000 --> 00:16:25.000]  這個能力就是教耶穌基督
[00:16:25.000 --> 00:16:28.000]  從死裡復活的大能
