
[00:00:00.000 --> 00:00:01.720]  在今天的講道以先
[00:09:33.480 --> 00:09:36.040]  我找到之後一起讀
[00:09:36.040 --> 00:09:37.880]  到了早晨
[00:09:37.880 --> 00:09:41.160]  眾祭司長和民間的長老
[00:09:41.160 --> 00:09:44.480]  大家商議要治死耶穌
[00:09:44.480 --> 00:09:46.520]  就把他捆綁
[00:09:46.520 --> 00:09:47.960]  戒去
[00:09:47.960 --> 00:09:50.720]  交給秦府比拉多
[00:09:50.720 --> 00:09:52.120]  這時候
[00:09:52.120 --> 00:09:57.040]  賣耶穌的猶大看見耶穌已經定罪
[00:09:57.040 --> 00:09:58.600]  就後悔
[00:09:58.600 --> 00:10:04.840]  把那三十塊錢拿回來給祭司長和長老
[00:10:04.840 --> 00:10:05.880]  說
[00:10:05.880 --> 00:10:10.200]  我賣了無辜之人的血是有罪了
[00:10:10.200 --> 00:10:11.600]  他們說
[00:10:11.600 --> 00:10:14.640]  那與我們有什麼相干
[00:10:14.640 --> 00:10:16.880]  你自己承擔吧
[00:10:16.880 --> 00:10:21.400]  猶大就把那銀錢丟在店裏
[00:10:21.400 --> 00:10:23.520]  出去吊死了
[00:10:23.520 --> 00:10:26.880]  祭司長拾起銀錢來
[00:10:26.880 --> 00:10:27.840]  說
[00:10:27.840 --> 00:10:29.560]  這是血價
[00:10:29.560 --> 00:10:31.880]  不可放在婦女
[00:10:31.880 --> 00:10:33.720]  他們商議
[00:10:33.720 --> 00:10:38.160]  就用那銀錢買了遙護的一塊田
[00:10:38.160 --> 00:10:41.000]  為要埋葬愛鄉人
[00:10:41.000 --> 00:10:46.400]  所以那塊田直到今日還叫做血田
[00:10:46.400 --> 00:10:50.120]  這就應驗了先知耶利米的話
[00:10:50.120 --> 00:10:51.040]  說
[00:10:51.040 --> 00:10:54.240]  他們用那三十塊錢
[00:10:54.240 --> 00:10:57.560]  就是被固定之人的價錢
[00:10:57.560 --> 00:11:00.840]  是以色列人中所固定的
[00:11:00.840 --> 00:11:03.520]  買了遙護的一塊田
[00:11:03.520 --> 00:11:08.520]  這是照著主所吩咐我的
[00:11:08.520 --> 00:11:11.280]  在這段聖經先前說了些什麼呢
[00:11:11.280 --> 00:11:13.160]  我們立一立吧
[00:11:13.160 --> 00:11:14.840]  很簡單的看一看
[00:11:14.840 --> 00:11:19.520]  原來前文剛剛先講完彼得
[00:11:19.520 --> 00:11:25.280]  在這裏三次不認主這段經文
[00:11:25.280 --> 00:11:27.520]  上次我已經跟大家講到
[00:11:27.520 --> 00:11:32.320]  其實都已經是三個星期前的講到
[00:11:32.320 --> 00:11:34.400]  如果不記得可以回去看
[00:11:34.400 --> 00:11:38.440]  正段的馬太福音來到最後的地步
[00:11:38.440 --> 00:11:41.680]  其實是在介紹一個人物
[00:11:41.680 --> 00:11:44.200]  叫做西門彼得
[00:11:44.200 --> 00:11:47.120]  也是耶穌基督的門徒
[00:11:47.120 --> 00:11:49.040]  這位門徒
[00:11:49.040 --> 00:11:53.040]  他的靈性是怎樣的狀態
[00:11:53.040 --> 00:11:57.120]  這是馬太故意去提出的主旨
[00:11:57.120 --> 00:11:59.960]  也是我們每一個讀這段聖經的時候
[00:11:59.960 --> 00:12:02.760]  應該去集中去看的人物
[00:12:02.760 --> 00:12:06.720]  而不是純粹去看耶穌基督怎樣受釘死
[00:12:06.720 --> 00:12:12.640]  怎樣人們去誣衊耶穌等等這些事情
[00:12:12.640 --> 00:12:19.000]  其實是在透露一個會墮落的信徒
[00:12:19.000 --> 00:12:23.400]  馬太的主旨其實是要告訴我們
[00:12:23.400 --> 00:12:28.960]  每一個信徒職惑你是多麼聰明都好
[00:12:28.960 --> 00:12:33.120]  但你都會有墮落的時間
[00:12:33.120 --> 00:12:38.840]  基督徒不是長期都是靈性可以說很高超的
[00:12:38.840 --> 00:12:41.800]  會有靈性低潮的時間
[00:12:41.800 --> 00:12:44.160]  那你說牧師就不會
[00:12:44.160 --> 00:12:45.960]  我可以很肯定告訴你
[00:12:45.960 --> 00:12:47.120]  我作為牧師
[00:12:47.120 --> 00:12:50.560]  我亦都可以告訴你有靈性低落的情況
[00:12:50.560 --> 00:12:52.800]  只不過我靈性低落的情況
[00:12:52.800 --> 00:12:55.400]  我知道怎樣可以回到上帝的面前
[00:12:55.400 --> 00:13:01.800]  重新去鞏固重新去認罪去建立起來
[00:13:01.800 --> 00:13:05.560]  這個工作因為我明白到
[00:13:05.560 --> 00:13:09.800]  上帝是給人有意思的
[00:13:09.800 --> 00:13:11.120]  最近不知道發生什麼事
[00:13:11.120 --> 00:13:15.600]  在我家有很多淑齡書籍周圍浮游在我身邊
[00:13:15.600 --> 00:13:19.480]  其中一本書浮游在我身邊的
[00:13:19.480 --> 00:13:22.760]  可能是因為我女兒在看書
[00:13:22.760 --> 00:13:24.400]  標題叫做
[00:13:24.400 --> 00:13:28.160]  The God always have second chance
[00:13:28.160 --> 00:13:34.120]  一位永遠讓人有機會的神
[00:13:34.120 --> 00:13:38.280]  基督徒不是屬靈超人
[00:13:38.280 --> 00:13:40.480]  基督徒會跌倒的
[00:13:40.480 --> 00:13:43.000]  但基督徒在跌倒過後
[00:13:43.000 --> 00:13:46.920]  上帝仍然給予我們機會可以回轉
[00:13:46.920 --> 00:13:49.200]  如果我們作為信徒知道這一點的時候
[00:13:49.200 --> 00:13:52.200]  我們的生命就知道怎樣繼續去掙扎
[00:13:52.200 --> 00:13:53.160]  不然的話
[00:13:53.160 --> 00:13:55.280]  我們的狀態就好像今天我們所看的
[00:13:55.280 --> 00:13:58.160]  其中一個人物就是迦略人猶大
[00:13:58.160 --> 00:14:00.680]  所以整段聖經的主旨
[00:14:00.680 --> 00:14:05.480]  其實是落在一個失落的信徒怎樣被挽回
[00:14:05.480 --> 00:14:07.200]  上文我也講過
[00:14:07.200 --> 00:14:10.560]  彼得的失落其實很諷刺地
[00:14:10.560 --> 00:14:13.360]  或者帶著一種諷刺的意味
[00:14:13.360 --> 00:14:17.240]  就是他三次不認主的裏面
[00:14:17.240 --> 00:14:23.000]  都是被一些侍女所帶到墮落的
[00:14:23.000 --> 00:14:29.120]  這位失落的信徒怎樣回轉起來呢
[00:14:29.120 --> 00:14:29.920]  很特別
[00:14:29.920 --> 00:14:35.480]  也是用侍女 用一些女士把他挽回上來
[00:14:35.480 --> 00:14:37.200]  不過在這個過程當中
[00:14:37.200 --> 00:14:40.160]  就加插了今天這一段的經文
[00:14:40.160 --> 00:14:42.640]  所以這一段經文就很有趣地
[00:14:42.640 --> 00:14:49.160]  夾在彼得的靈性從走向下坡
[00:14:49.160 --> 00:14:53.120]  到完全可以說是散了的狀態之下
[00:14:53.120 --> 00:14:58.800]  再重新再重整起來的過程當中的一個片段
[00:14:58.800 --> 00:15:01.520]  這個片段有一個很重要的目的
[00:15:01.520 --> 00:15:07.760]  就是要將一個真正在神的裏面會跌倒的信徒
[00:15:07.760 --> 00:15:11.800]  但是也會成長翻身的信徒的生命
[00:15:11.800 --> 00:15:16.400]  跟一些根本完全不會翻身的信徒
[00:15:16.400 --> 00:15:18.440]  他們作一個對比
[00:15:18.440 --> 00:15:21.240]  我們一起去看看這段聖經說了些什麼
[00:15:21.240 --> 00:15:22.920]  我跟大家一起去看看
[00:15:22.920 --> 00:15:25.040]  這段聖經我會分為三個部份
[00:15:25.040 --> 00:15:26.320]  跟大家一起去看的
[00:15:26.320 --> 00:15:27.520]  第一部份
[00:15:27.520 --> 00:15:30.200]  第一和第二節
[00:15:30.200 --> 00:15:31.760]  第一第二節說了些什麼
[00:15:31.760 --> 00:15:32.360]  他說
[00:15:32.360 --> 00:15:36.320]  「到了早晨眾祭司長和民間的長老
[00:15:36.320 --> 00:15:39.160]  大家商議要致死耶穌
[00:15:39.160 --> 00:15:46.240]  就把祂捆綁戒去交給巡撫比拉多」
[00:15:46.240 --> 00:15:49.960]  在這段聖經裏面我給了一個附題
[00:15:49.960 --> 00:15:54.360]  叫做「盡情腐爛的聖品人」
[00:15:54.360 --> 00:15:55.440]  英文我給了一個題目
[00:15:55.440 --> 00:16:01.160]  它叫做「Total Depravity of the Saints」
[00:16:01.160 --> 00:16:02.640]  什麼叫做聖品人
[00:16:02.640 --> 00:16:08.720]  The Saints 這是天主教裏面其中一個常用的字眼
[00:16:08.720 --> 00:16:11.200]  天主教很喜歡封聖
[00:16:11.200 --> 00:16:14.600]  大家知不知道為什麼要封聖
[00:16:14.600 --> 00:16:17.440]  大家知不知道天主教為什麼要封聖
[00:16:17.440 --> 00:16:24.040]  因為要用人版出來讓你去景仰
[00:16:24.040 --> 00:16:31.280]  他甚至將這些聖人變成同插和上帝同等
[00:16:31.280 --> 00:16:33.400]  你可以景仰這些聖人
[00:16:33.400 --> 00:16:35.000]  甚至模仿這些聖人
[00:16:35.000 --> 00:16:38.600]  就等同於你好像和上帝一樣
[00:16:38.600 --> 00:16:42.440]  所以天主教有一些這樣的神學背景在裏面
[00:16:42.440 --> 00:16:46.640]  但原來這些聖品人
[00:16:46.640 --> 00:16:50.800]  或者用今天說的傳道人
[00:16:50.800 --> 00:16:52.720]  再講得闊一點
[00:16:52.720 --> 00:16:55.760]  基督徒
[00:16:55.760 --> 00:17:01.720]  上帝完全將他們的腐爛的程度
[00:17:01.720 --> 00:17:04.680]  盡情給他們發揮出來
[00:17:04.680 --> 00:17:06.640]  我們看一下這段聖經說什麼
[00:17:06.640 --> 00:17:08.200]  一開始記載到
[00:17:08.200 --> 00:17:11.640]  當彼得還在那裏很掙扎著
[00:17:11.640 --> 00:17:15.960]  為什麼自己三次不認主的情況之下
[00:17:15.960 --> 00:17:19.480]  另一邊商馬上一大清早
[00:17:19.480 --> 00:17:23.840]  眾祭司長和民間的長老
[00:17:23.840 --> 00:17:30.320]  就出來商議要致死耶穌
[00:17:30.320 --> 00:17:34.200]  這句話有很多地方我們讀就很快跳過
[00:17:34.200 --> 00:17:37.160]  但如果我們仔細去看一下的時候
[00:17:37.160 --> 00:17:41.280]  第一個時間的標記
[00:17:41.280 --> 00:17:43.800]  一大清早
[00:17:43.800 --> 00:17:45.400]  如果聖經是你的
[00:17:45.400 --> 00:17:47.440]  或者你用電子聖經的話
[00:17:47.440 --> 00:17:49.440]  一大清早這個字眼
[00:17:49.440 --> 00:17:51.120]  我覺得很值得你圈起它
[00:17:51.120 --> 00:17:52.920]  因為遲些之後
[00:17:52.920 --> 00:17:55.000]  當耶穌被釘死
[00:17:55.000 --> 00:17:57.320]  完了沒多久
[00:17:57.320 --> 00:18:02.520]  這班的祭司長又來去騷擾秦府
[00:18:02.520 --> 00:18:05.880]  又是一大清早走來的
[00:18:05.880 --> 00:18:09.800]  大家可以在後一點已經看到的
[00:18:09.800 --> 00:18:16.200]  第27章的後一點
[00:18:16.200 --> 00:18:22.800]  第62節開始你就會看見他們的發展
[00:18:22.800 --> 00:18:28.440]  他們一大清早就要去找秦府彼拉多
[00:18:28.440 --> 00:18:31.840]  為什麼要這麼大清早就要去找
[00:18:31.840 --> 00:18:37.080]  正代表他們心急如焚
[00:18:37.080 --> 00:18:42.520]  他們怕耶穌死的時間死得不夠快
[00:18:42.520 --> 00:18:44.960]  所以一逮捕了耶穌之後
[00:18:44.960 --> 00:18:48.000]  他們一大清早就去見彼拉多
[00:18:48.000 --> 00:18:50.520]  希望盡快怎麼樣
[00:18:50.520 --> 00:18:54.960]  致死耶穌
[00:18:54.960 --> 00:18:59.400]  致死耶穌這個說話
[00:18:59.400 --> 00:19:08.560]  如果我們稍稍回顧第26章第59節
[00:19:08.560 --> 00:19:13.440]  我們已經知道耶穌老早預言了這件事情發生
[00:19:13.440 --> 00:19:18.840]  而在馬太福音的第10章第21節裡面
[00:19:18.840 --> 00:19:24.360]  耶穌老早已經說了一個這樣的事實出來
[00:19:24.360 --> 00:19:31.480]  他說兄弟要把兄弟交到致死的地步
[00:19:31.480 --> 00:19:35.520]  如果單純在第10章第21節裡面
[00:19:35.520 --> 00:19:40.560]  我們就會覺得耶穌無情情地說了一句這樣的說話
[00:19:40.560 --> 00:19:44.760]  我們都不明白為什麼耶穌這樣說
[00:19:44.760 --> 00:19:47.800]  來到這裡我們明白了
[00:19:47.800 --> 00:19:52.240]  耶穌作為猶太人的其中一分子
[00:19:52.240 --> 00:19:57.640]  現在就被猶太人的兄弟來致死他
[00:19:57.640 --> 00:20:00.720]  怕他死得不夠快
[00:20:00.720 --> 00:20:04.600]  所以一大清早加上一個外邦人
[00:20:04.600 --> 00:20:06.240]  羅馬人
[00:20:06.240 --> 00:20:09.360]  買官買回來的彼拉多
[00:20:09.360 --> 00:20:10.920]  然後怎麼樣
[00:20:10.920 --> 00:20:15.240]  盡快把他弄死
[00:20:15.240 --> 00:20:20.080]  廣東話好說盡快做死他
[00:20:20.080 --> 00:20:23.520]  所以聖經這裡記載怎麼樣
[00:20:23.520 --> 00:20:26.960]  第二節就把他捆綁
[00:20:26.960 --> 00:20:33.320]  介去交給巡撫彼拉多
[00:20:33.320 --> 00:20:37.280]  因為他們希望盡快可以將耶穌
[00:20:37.280 --> 00:20:39.920]  交到彼拉多的手上
[00:20:39.920 --> 00:20:46.600]  借彼拉多的權力去斬殺耶穌基督
[00:20:46.600 --> 00:20:51.400]  或者處決了耶穌基督
[00:20:51.400 --> 00:20:54.960]  來到這一點
[00:20:54.960 --> 00:20:57.640]  我想重提一個人物
[00:20:57.640 --> 00:21:00.400]  這個人物叫做仕途保羅
[00:21:00.400 --> 00:21:06.560]  在仕途行轉第21章第33節裡面
[00:21:06.560 --> 00:21:12.320]  曾經他這樣在仕途行轉被記載下來的
[00:21:12.320 --> 00:21:16.880]  當他去上到耶路撒冷的時候
[00:21:16.880 --> 00:21:21.840]  他同樣被人用兩條鐵鏈捆鎖
[00:21:21.840 --> 00:21:25.840]  然後押到去千夫長裡面
[00:21:25.840 --> 00:21:30.720]  然後在23章第23節裡面
[00:21:30.720 --> 00:21:38.120]  就介紹到仕途保羅被押送到秦府
[00:21:38.120 --> 00:21:42.680]  菲力斯那裡進行審判
[00:21:42.680 --> 00:21:47.160]  為什麼我要提這個仕途保羅給大家聽呢
[00:21:47.160 --> 00:21:49.360]  在這裡
[00:21:49.360 --> 00:21:54.360]  其實想告訴大家弟兄姊妹
[00:21:54.360 --> 00:22:01.920]  信徒被逼迫是被命定的在這個世界
[00:22:01.920 --> 00:22:10.120]  很多人喜歡信徒是依著上帝的心思意念而活的
[00:22:10.120 --> 00:22:15.640]  如果我們真的依照上帝的心思意念而活的話
[00:22:15.640 --> 00:22:20.280]  我們的遭遇和耶穌是應該沒什麼分別的
[00:22:20.280 --> 00:22:28.360]  只是今天不一定有一個叫做秦府的人來審判你
[00:22:28.360 --> 00:22:32.360]  而是你的上司
[00:22:32.360 --> 00:22:36.840]  不過從這段聖經裡面我們發現到一個事實
[00:22:36.840 --> 00:22:40.400]  上帝在這個過程裡面沒有
[00:22:40.400 --> 00:22:42.200]  好像耶穌先前說的
[00:22:42.200 --> 00:22:47.440]  他可以差天兵天將來完成保護他的工作
[00:22:47.440 --> 00:22:49.360]  他沒有這樣做
[00:22:49.360 --> 00:22:53.760]  上帝也沒有進行一些不義的行為
[00:22:53.760 --> 00:22:57.280]  於是激殺這些人物
[00:22:57.280 --> 00:22:59.640]  沒有這樣去做
[00:22:59.640 --> 00:23:02.640]  同樣道理在過去的日子
[00:23:02.640 --> 00:23:06.560]  如果大家看到在這個世界裡面
[00:23:06.560 --> 00:23:10.320]  那些容許同性戀
[00:23:10.320 --> 00:23:12.880]  容許吸大麻
[00:23:12.880 --> 00:23:17.360]  容許那些偷東西不用坐牢的人
[00:23:17.360 --> 00:23:20.440]  等等這些罪案的人
[00:23:20.440 --> 00:23:27.920]  其實在我們心裡面有一種很不公義的反感在他當中
[00:23:27.920 --> 00:23:32.840]  我認為上帝你最好馬上將這些人去激殺
[00:23:32.840 --> 00:23:34.640]  趕他下台
