
[00:00:00.000 --> 00:00:04.040]  今天和大家一起繼續看馬克福音信息第七章
[00:02:12.920 --> 00:02:17.240]  或一些規條上的要求、禮儀、律例
[00:02:17.240 --> 00:02:19.400]  所以其實他們去到耶穌面前想什麼?
[00:02:19.400 --> 00:02:24.160]  他們想檢視一下耶穌
[00:02:24.160 --> 00:02:29.200]  到底是不是那麼不守這個條例
[00:02:29.200 --> 00:02:31.640]  所以其實他們帶著一個挑戰耶穌的心
[00:02:31.640 --> 00:02:34.120]  所以在馬克福的第七章
[00:02:34.120 --> 00:02:38.320]  有法利塞人和文士和耶穌之間的對話
[00:02:38.320 --> 00:02:41.280]  我邀請大家一起來讀完這段經文
[00:02:41.280 --> 00:02:42.480]  雖然稍為長一點
[00:02:42.480 --> 00:02:45.200]  但可能讓我們有印象
[00:02:45.200 --> 00:02:47.600]  來知道當中發生的事情
[00:02:47.600 --> 00:02:50.360]  我們讀完第七章的一到二十三節
[00:02:50.360 --> 00:02:53.320]  你可以看聖經或看螢光幕
[00:02:53.320 --> 00:02:55.120]  好,預備,起
[00:02:55.120 --> 00:02:58.440]  有法利塞人和幾個文士
[00:02:58.440 --> 00:03:03.520]  從耶路撒冷來到耶穌那裡聚集
[00:03:03.520 --> 00:03:08.720]  他們曾看見他的門徒中有人用竹手
[00:03:08.720 --> 00:03:12.320]  就是沒有洗的手吃飯
[00:03:12.320 --> 00:03:18.560]  原來法利塞人是人都俱守古人的遺傳
[00:03:18.560 --> 00:03:22.720]  若不仔細洗手就不吃飯
[00:03:22.720 --> 00:03:27.560]  從史上來若不洗浴也不吃飯
[00:03:27.560 --> 00:03:30.640]  還有好些別的規矩
[00:03:30.640 --> 00:03:37.640]  他們歷代俱守就是洗杯、灌、銅器等物
[00:03:37.640 --> 00:03:41.400]  法利塞人和文士問他說
[00:03:41.400 --> 00:03:45.800]  你的門徒為什麼不照古人的遺傳
[00:03:45.800 --> 00:03:48.440]  用竹手吃飯呢?
[00:03:48.440 --> 00:03:49.800]  耶穌說:
[00:03:49.800 --> 00:03:55.200]  以塞亞指著你們假冒為善之人所說的
[00:03:55.200 --> 00:03:57.560]  預言是不錯的
[00:03:57.560 --> 00:03:59.320]  如經上說:
[00:03:59.320 --> 00:04:02.920]  這百姓用嘴唇尊敬我
[00:04:02.920 --> 00:04:05.480]  心卻遠離我
[00:04:05.480 --> 00:04:10.800]  他們將人的吩咐當作道理教導人
[00:04:10.800 --> 00:04:14.280]  所以拜我也是枉言
[00:04:14.280 --> 00:04:17.640]  你們是離棄神的誡命
[00:04:17.640 --> 00:04:20.200]  虛守人的遺傳
[00:04:20.200 --> 00:04:21.280]  又說:
[00:04:21.280 --> 00:04:25.200]  你們誠然是廢棄神的誡命
[00:04:25.200 --> 00:04:28.400]  要守自己的遺傳
[00:04:28.400 --> 00:04:29.800]  摩西說:
[00:04:29.800 --> 00:04:31.960]  當孝敬父母
[00:04:31.960 --> 00:04:33.000]  又說:
[00:04:33.000 --> 00:04:36.600]  咒罵父母的必自死他
[00:04:36.600 --> 00:04:38.160]  你們倒說:
[00:04:38.160 --> 00:04:40.480]  人若對父母說
[00:04:40.480 --> 00:04:43.000]  我所當奉給你的
[00:04:43.000 --> 00:04:45.920]  已經作了國耳板
[00:04:45.920 --> 00:04:49.640]  國耳板就是貢獻的意思
[00:04:49.640 --> 00:04:54.600]  以後你們就不容他再奉養父母
[00:04:54.600 --> 00:04:58.080]  這就是你們承接遺傳
[00:04:58.080 --> 00:04:59.960]  廢了神的道
[00:04:59.960 --> 00:05:03.720]  你們還做許多這樣的事
[00:05:03.720 --> 00:05:06.000]  耶穌又叫眾人來
[00:05:06.000 --> 00:05:07.800]  對他們說:
[00:05:07.800 --> 00:05:10.520]  你們都要聽我的話
[00:05:10.520 --> 00:05:12.400]  也要明白
[00:05:12.400 --> 00:05:16.280]  從外面進去的不能污衊人
[00:05:16.280 --> 00:05:21.280]  唯有從裡面出來的乃能污衊人
[00:05:21.280 --> 00:05:25.360]  有耳可聽的就應當聽
[00:05:25.360 --> 00:05:27.400]  耶穌離開眾人
[00:05:27.400 --> 00:05:29.240]  進了屋子
[00:05:29.240 --> 00:05:33.400]  門徒就問他這比喻的意思
[00:05:33.400 --> 00:05:35.720]  耶穌對他們說:
[00:05:35.720 --> 00:05:39.080]  你們也是這樣不明白嗎?
[00:05:39.080 --> 00:05:43.160]  豈不曉得凡從外面進入的
[00:05:43.160 --> 00:05:45.240]  不能污衊人
[00:05:45.240 --> 00:05:48.240]  因為不是入他的心
[00:05:48.240 --> 00:05:50.920]  乃是入他的土腹
[00:05:50.920 --> 00:05:53.640]  又落到茅廁裡
[00:05:53.640 --> 00:05:58.440]  這是說各樣的食物都是潔淨的
[00:05:58.440 --> 00:06:02.040]  又說從人裡面出來的
[00:06:02.040 --> 00:06:04.600]  那才能污衊人
[00:06:04.600 --> 00:06:06.560]  因為從裡面
[00:06:06.560 --> 00:06:10.720]  就是從人心裡發出惡念
[00:06:10.720 --> 00:06:15.160]  糾合、偷盜、兇殺、奸淫
[00:06:15.160 --> 00:06:19.560]  貪婪、邪惡、詭詐、淫蕩
[00:06:19.560 --> 00:06:23.960]  嫉妒、綁獨、驕傲、狂妄
[00:06:23.960 --> 00:06:28.480]  這一切的惡都是從裡面出來
[00:06:28.480 --> 00:06:31.160]  且能污衊人
[00:06:31.160 --> 00:06:34.640]  耶穌在這裡最重要就是提到
[00:06:34.640 --> 00:06:37.120]  當這些惡念
[00:06:37.120 --> 00:06:39.720]  其實最重要是從裡面出來
[00:06:39.720 --> 00:06:42.480]  如果看一個人是否潔淨
[00:06:42.480 --> 00:06:44.160]  或者在法利出行
[00:06:44.160 --> 00:06:47.000]  他們心裡在想一個人是否虔誠
[00:06:47.000 --> 00:06:48.040]  他們會覺得
[00:06:48.040 --> 00:06:51.200]  要守住這些禮儀條例才是虔誠
[00:06:51.200 --> 00:06:53.160]  最重要其實耶穌告訴我們
[00:06:53.160 --> 00:06:55.480]  是要看從裡面
[00:06:55.480 --> 00:06:58.360]  從心裡面出來是什麼
[00:06:58.360 --> 00:07:03.320]  所以這是要從心裡出發
[00:07:03.320 --> 00:07:04.920]  法利出行其中一個針對就是
[00:07:04.920 --> 00:07:08.640]  他們覺得耶穌不夠虔誠
[00:07:08.640 --> 00:07:11.800]  其實潔淨可能也未必是他們很關注
[00:07:11.800 --> 00:07:15.520]  他們覺得耶穌不是那麼虔誠
[00:07:15.520 --> 00:07:18.360]  所以我也想看看大家覺得
[00:07:18.360 --> 00:07:21.560]  這個虔誠對你們來說
[00:07:21.560 --> 00:07:25.160]  不知道你們自己有沒有被人形容過
[00:07:25.160 --> 00:07:27.520]  無論你可能是做了基督徒
[00:07:27.520 --> 00:07:30.040]  或者是你自己以前曾經有過一些
[00:07:30.040 --> 00:07:33.600]  其他宗教的信仰參與
[00:07:33.600 --> 00:07:38.000]  有沒有人試過說你很虔誠
[00:07:38.000 --> 00:07:40.080]  或者你成為基督徒
[00:07:40.080 --> 00:07:41.600]  每逢約你星期日
[00:07:41.600 --> 00:07:45.480]  你都不可以去街上 不可以去玩
[00:07:45.480 --> 00:07:47.840]  所以當你有時候不好意思
[00:07:47.840 --> 00:07:50.000]  跟約你的人說
[00:07:50.000 --> 00:07:51.440]  你星期日要回教會
[00:07:51.440 --> 00:07:52.320]  有沒有試過被人形容
[00:07:52.320 --> 00:07:54.000]  你說你很虔誠
[00:07:54.000 --> 00:07:55.960]  星期日都回教會
[00:07:55.960 --> 00:07:58.800]  你覺得有時候不好意思被人形容虔誠
[00:07:58.800 --> 00:08:00.280]  都覺得有一點不好意思
[00:08:00.280 --> 00:08:03.440]  都不知道自己是否真的那麼虔誠
[00:08:03.440 --> 00:08:07.320]  到底你覺得你怎樣才是虔誠呢?
[00:08:07.320 --> 00:08:09.280]  法利出行很關注他們
[00:08:09.280 --> 00:08:12.120]  很體重這個虔誠
[00:08:12.120 --> 00:08:16.080]  但我們還要問對甚麼是虔誠呢?
[00:08:16.080 --> 00:08:18.360]  法利出行其實最虔誠在於
[00:08:18.360 --> 00:08:21.560]  很關注猶太人
[00:08:21.560 --> 00:08:22.760]  有沒有耶穌
[00:08:22.760 --> 00:08:24.600]  有沒有守這些條例
[00:08:24.600 --> 00:08:27.880]  當他碰到一些髒東西
[00:08:27.880 --> 00:08:29.360]  所謂不潔淨的時候
[00:08:29.360 --> 00:08:34.640]  他有沒有做一些應該還原他的潔淨或乾淨
[00:08:34.640 --> 00:08:36.160]  他們很看這些條例
[00:08:36.160 --> 00:08:38.440]  他們覺得如果做不到
[00:08:38.440 --> 00:08:39.920]  你就是一個不潔淨的人
[00:08:39.920 --> 00:08:43.320]  做不到你就是一個不虔誠的人
[00:08:43.320 --> 00:08:45.280]  我們作為基督徒是怎樣呢?
[00:08:45.280 --> 00:08:46.640]  其實我們是否真的有時候
[00:08:46.640 --> 00:08:49.560]  我們的虔誠是為主
[00:08:49.560 --> 00:08:52.520]  還是為了其他東西
[00:08:52.520 --> 00:08:53.920]  如果有人說我虔誠
[00:08:53.920 --> 00:08:55.320]  或形容我是虔誠
[00:08:55.320 --> 00:08:56.880]  其實我們都真的要反省一下
[00:08:56.880 --> 00:09:00.000]  到底我是怎樣的虔誠呢?
[00:09:00.000 --> 00:09:04.480]  耶穌對虔誠提醒我們要很辨識
[00:09:04.480 --> 00:09:09.040]  很明白到底虔誠背後可能有不同的動機
[00:09:09.040 --> 00:09:10.240]  法利出行的關注
[00:09:10.240 --> 00:09:15.560]  其實我相信不是說潔淨是他們的重點
[00:09:15.560 --> 00:09:18.400]  其實這些不是一個衛生的問題
[00:09:18.400 --> 00:09:23.000]  在當時猶太人為甚麼要洗手呢?
[00:09:23.000 --> 00:09:25.400]  其實最早期當摩西律法所說
[00:09:25.400 --> 00:09:27.960]  要和洗手有關的條例
[00:09:27.960 --> 00:09:30.080]  是給祭司的
[00:09:30.080 --> 00:09:31.840]  是亞倫和他的兒子
[00:09:31.840 --> 00:09:33.760]  他們要做祭司的工作
[00:09:33.760 --> 00:09:35.320]  他們要負責之前
[00:09:35.320 --> 00:09:37.960]  他們怎樣來洗手、洗腳、沐浴、更衣
[00:09:37.960 --> 00:09:40.680]  這是給祭司的吩咐
[00:09:40.680 --> 00:09:44.680]  其實當時不是一般猶太人都需要跟從
[00:09:44.680 --> 00:09:47.120]  而在你未記第五十五章裏面記載
[00:09:47.120 --> 00:09:51.000]  更加是一些患了流症、流病的人
[00:09:51.000 --> 00:09:53.080]  他們需要做的
[00:09:53.080 --> 00:09:56.520]  也不是其他猶太人、以色列人他們需要的
[00:09:56.520 --> 00:09:59.560]  所以這個是在摩西律法裏面
[00:09:59.560 --> 00:10:03.240]  不是給所有以色列人、猶太人要跟從
[00:10:03.240 --> 00:10:06.000]  洗手也好、洗腳也好、沐浴、更衣也好
[00:10:06.000 --> 00:10:09.760]  所以這個其實是後期當以色列人他們
[00:10:09.760 --> 00:10:12.200]  或者猶太人被羅馬政府
[00:10:12.200 --> 00:10:14.280]  被其他外邦人征服了
[00:10:14.280 --> 00:10:19.080]  成為一個被管轄的殖民地
[00:10:19.080 --> 00:10:22.640]  也好,一個被管轄的地方也好
[00:10:22.640 --> 00:10:26.080]  他們很想用一些條例
[00:10:26.080 --> 00:10:29.560]  原本只是祭司或者一些患病的人需要做的
[00:10:29.560 --> 00:10:32.480]  他們將來擴展到一些
[00:10:32.480 --> 00:10:37.480]  猶太人都要守的一些規矩、禮儀條例
[00:10:37.480 --> 00:10:40.000]  可能是叫做宗教文化的一些關注
[00:10:40.000 --> 00:10:43.760]  但是實際是一個身份的象徵
[00:10:43.760 --> 00:10:46.720]  他們當時很想用一些外在的因素
[00:10:46.720 --> 00:10:50.160]  透過一些不同的禮儀條例的立定
[00:10:50.160 --> 00:10:52.880]  讓他們可以跟一些人區分
[00:10:52.880 --> 00:10:55.280]  最重要就是能夠標榜他們一個
[00:10:55.280 --> 00:10:59.640]  屬於耶和華所揀選的民族這個身份
[00:10:59.640 --> 00:11:02.800]  只不過是用來標榜他們一個個人的身份
[00:11:02.800 --> 00:11:05.120]  所以這個跟潔淨
[00:11:05.120 --> 00:11:08.680]  他們已經將那個意思拿走了很多
[00:11:08.680 --> 00:11:10.280]  或者他們根本就不是很明白
[00:11:10.280 --> 00:11:13.240]  這個跟潔淨條例的關係
[00:11:13.240 --> 00:11:14.840]  他們變成其實是很想分別出
[00:11:14.840 --> 00:11:17.280]  他們猶太人是神的選民
[00:11:17.280 --> 00:11:19.680]  這班外邦人是不同的
[00:11:19.680 --> 00:11:20.880]  所以他們用很多的
[00:11:20.880 --> 00:11:22.640]  無論是洗手只不過是其中一樣
[00:11:22.640 --> 00:11:26.200]  他們列了很多一些自己的規矩條例出來
[00:11:26.200 --> 00:11:27.800]  要好像給人
[00:11:27.800 --> 00:11:31.640]  當他們見到猶太人做了這些行為動作的時候
[00:11:31.640 --> 00:11:34.240]  就知道他們是猶太人了
[00:11:34.240 --> 00:11:36.640]  他們是一個不同的民族
[00:11:36.640 --> 00:11:37.800]  但是再慢慢
[00:11:37.800 --> 00:11:39.240]  在我們的歷史發展裡面
[00:11:39.240 --> 00:11:42.520]  其實不單單是用來區分外邦人和猶太人
[00:11:42.520 --> 00:11:44.800]  甚至變成他們自己猶太人中間
[00:11:44.800 --> 00:11:46.960]  他們有一些的分門別類
[00:11:46.960 --> 00:11:49.200]  變成了一些不同的門派
[00:11:49.200 --> 00:11:51.840]  你們也聽過比較熟悉的就是薩都蓋人
[00:11:51.840 --> 00:11:53.280]  他們這些門派
[00:11:53.280 --> 00:11:55.680]  其實都透過一些訂立了的條例
[00:11:55.680 --> 00:11:56.880]  讓他們覺得
[00:11:56.880 --> 00:12:00.000]  我這個門派可以守什麼規矩呢
[00:12:00.000 --> 00:12:02.000]  是好像有高層次一點
[00:12:02.000 --> 00:12:05.160]  你的那個派沒有我們那麼虔誠
[00:12:05.160 --> 00:12:06.920]  沒有我們做得那麼多事
[00:12:06.920 --> 00:12:08.520]  反而他們又變成了
[00:12:08.520 --> 00:12:11.080]  區分了一些自己內部的
[00:12:11.080 --> 00:12:16.080]  用來看看哪一些人才是虔誠一點
[00:12:16.080 --> 00:12:20.600]  他們反而將原本的神頒佈給祭司
[00:12:20.600 --> 00:12:23.080]  給患病的人得潔淨的時候
[00:12:23.080 --> 00:12:25.920]  那個原意拿走了
[00:12:25.920 --> 00:12:31.920]  所以耶穌提醒我們要辨識這些背後的動機
[00:12:31.920 --> 00:12:33.600]  所謂的虔誠
[00:12:33.600 --> 00:12:36.600]  其實背後的動機是在做什麼
[00:12:36.600 --> 00:12:38.000]  耶穌特別指出這些
[00:12:38.000 --> 00:12:41.800]  法利賽人民是他們所謂的虔誠人
[00:12:41.800 --> 00:12:45.160]  他們其實當中有一些假
[00:12:45.160 --> 00:12:46.160]  我們熟悉的話
[00:12:46.160 --> 00:12:47.360]  我們讀福音書的時候
[00:12:47.360 --> 00:12:48.720]  或者剛才也讀過
[00:12:48.720 --> 00:12:52.840]  通常在福音書裡面形容這些法利賽人是什麼
[00:12:52.840 --> 00:12:55.480]  假冒為善的人
[00:12:55.480 --> 00:12:58.080]  這個假其實有一點不像我們
[00:12:58.080 --> 00:13:00.200]  今天有時候我們聽一下新聞
[00:13:00.200 --> 00:13:03.760]  有些人他們有什麼虛假學歷
[00:13:03.760 --> 00:13:07.880]  來找工作或者去做一些事情
[00:13:07.880 --> 00:13:12.880]  其實這個假不是指他們法利賽人好像不懂事
[00:13:12.880 --> 00:13:15.640]  其實法利賽人是一群我們當時候
[00:13:15.640 --> 00:13:19.480]  在我們的社群當中是最熟悉聖經
[00:13:19.480 --> 00:13:23.560]  甚至有人說他們還認真去查聖經
[00:13:23.560 --> 00:13:26.240]  但是認真得來他們的方向錯誤
[00:13:26.240 --> 00:13:30.800]  以致他們引出來很多猶太人的規矩
[00:13:30.800 --> 00:13:33.520]  就由這群法利賽人引出來
[00:13:33.520 --> 00:13:36.560]  所以其實他們雖然熟悉聖經
[00:13:36.560 --> 00:13:40.400]  雖然他們製造了很多條例出來
[00:13:40.400 --> 00:13:41.480]  但是耶穌告訴他們
[00:13:41.480 --> 00:13:44.440]  其實他們在這些條例裡面
[00:13:44.440 --> 00:13:48.800]  就好像以塞亞千茲去責備那個時代的以色列人一樣
[00:13:48.800 --> 00:13:52.960]  你們只不過是用嘴唇來尊敬神
[00:13:52.960 --> 00:13:57.720]  但是他們的心是遠離了耶和華神
[00:13:57.720 --> 00:14:01.680]  在這群假的裡面
[00:14:01.680 --> 00:14:05.760]  這群法利賽人只不過是在做很多表面的功夫
[00:14:05.760 --> 00:14:08.960]  可能他們製造了定立了很多的條例出來
[00:14:08.960 --> 00:14:11.200]  成為一個包裝
[00:14:11.200 --> 00:14:14.200]  覺得被人看到他們是一個
[00:14:14.200 --> 00:14:16.760]  和其他外邦人不同的民族
[00:14:16.760 --> 00:14:18.680]  他們在自己人在裡面
[00:14:18.680 --> 00:14:20.080]  猶太人群體裡面
[00:14:20.080 --> 00:14:22.800]  有特別透過一些條例
[00:14:22.800 --> 00:14:25.720]  讓人好像看見某一些的法利賽人是
[00:14:25.720 --> 00:14:28.240]  高級一點或者虔誠一點
[00:14:28.240 --> 00:14:31.840]  他們真的做了很多不同這些表面的功夫
[00:14:31.840 --> 00:14:33.600]  口裡尊崇
[00:14:33.600 --> 00:14:35.440]  但是就好像我們有時候說到
[00:14:35.440 --> 00:14:38.720]  他們根本就是心不在這裡
[00:14:38.720 --> 00:14:40.600]  他們雖然可能有很多的聚會
[00:14:40.600 --> 00:14:44.000]  可能去到會堂裡面會聽聖經聽講道
[00:14:44.000 --> 00:14:46.280]  但是心不在此
[00:14:46.280 --> 00:14:50.520]  更加嚴重就是他們心不在主
[00:14:50.520 --> 00:14:52.080]  他們的心不在神那裡
[00:14:52.080 --> 00:14:53.920]  所以以塞亞千茲
[00:14:53.920 --> 00:14:58.200]  耶穌引用他們的心遠離了神
[00:14:58.200 --> 00:15:01.920]  其實這個也是今天可能我們每一個作為基督徒
[00:15:01.920 --> 00:15:06.240]  我們回到教會的聚會一個很好的提醒
[00:15:06.240 --> 00:15:07.680]  我不知道我們弟兄姊妹
[00:15:07.680 --> 00:15:09.040]  你回來教會聚會的時候
[00:15:09.040 --> 00:15:12.600]  你的心是不是都能夠和你一起呢?
[00:15:12.600 --> 00:15:15.880]  有時候我們形容一些情況就是
[00:15:15.880 --> 00:15:20.720]  人在,心又不一定在
[00:15:20.720 --> 00:15:22.960]  我們是不是有時候真的只不過是覺得
[00:15:22.960 --> 00:15:24.640]  如果我們當中有些弟兄姊妹
[00:15:24.640 --> 00:15:27.000]  你小時候已經回教會
[00:15:27.000 --> 00:15:29.360]  但是可能你有一點不知道是不是被逼
[00:15:29.360 --> 00:15:31.600]  爸爸媽媽帶你回來教會
[00:15:31.600 --> 00:15:34.160]  你就要跟著回去
[00:15:34.160 --> 00:15:39.760]  所以可能一個按父母的吩咐就離開
[00:15:39.760 --> 00:15:43.240]  當然我想有很多弟兄姊妹都很願意回來的
[00:15:43.240 --> 00:15:45.480]  但是會不會有時候我們覺得
[00:15:45.480 --> 00:15:49.280]  回來教會崇拜就成為我們生活裡面的一個習慣
[00:15:49.280 --> 00:15:51.600]  如果到時候11點45分不回來
[00:15:51.600 --> 00:15:52.960]  就好像都不是那麼安樂
[00:15:52.960 --> 00:15:55.400]  都要回來崇拜
[00:15:55.400 --> 00:15:59.320]  這是不是一個習以為常的心
[00:15:59.320 --> 00:16:01.800]  以致才回來崇拜
[00:16:01.800 --> 00:16:03.000]  所以有時候我們真的要看看
[00:16:03.000 --> 00:16:08.240]  我們的心是帶著怎樣的狀態回來
[00:16:08.240 --> 00:16:11.280]  更加不會因為我習慣了離道
[00:16:11.280 --> 00:16:14.880]  但是人到,心不到
[00:16:14.880 --> 00:16:19.760]  《演創下書》這段經文其實是引用第29章的13節
[00:16:19.760 --> 00:16:22.800]  但是有一章13節的前面
[00:16:22.800 --> 00:16:28.480]  特別是講到當時候一些假先知他們的作為
[00:16:28.480 --> 00:16:33.440]  這個假先知就是他們將神的說話封起來
[00:16:33.440 --> 00:16:35.760]  將神的說話封閉了
[00:16:35.760 --> 00:16:37.160]  他們自己不明白
[00:16:37.160 --> 00:16:38.400]  自己不追求
[00:16:38.400 --> 00:16:41.960]  同樣又不讓其他的以色列人追求
[00:16:41.960 --> 00:16:45.920]  所以最終他們只不過是用了人的說話
[00:16:45.920 --> 00:16:49.560]  來代替了神的話
[00:16:49.560 --> 00:16:53.760]  所以這個假先知其實不單單是他們做了一些表面功夫
[00:16:53.760 --> 00:16:55.360]  做了很多的包裝
[00:16:55.360 --> 00:16:57.440]  其實這個假先知更加提醒
[00:16:57.440 --> 00:16:59.480]  這班所謂的虔誠人
[00:16:59.480 --> 00:17:04.960]  他們的假就是將人的吩咐當作神的真理
[00:17:04.960 --> 00:17:06.040]  法利塞人一樣
[00:17:06.040 --> 00:17:07.840]  以前那些假先知一樣
[00:17:07.840 --> 00:17:10.080]  他們只是守住人的吩咐
[00:17:10.080 --> 00:17:12.880]  離棄了神的說話
[00:17:12.880 --> 00:17:16.440]  所以這個就是耶穌特別要提出
[00:17:16.440 --> 00:17:19.440]  這班法利塞人那種的假
[00:17:19.440 --> 00:17:21.120]  那個假冒為善其實
[00:17:21.120 --> 00:17:24.800]  他們只不過是用了一些不同的包裝
[00:17:24.800 --> 00:17:28.160]  甚至可能訂了很多不同的條例
[00:17:28.160 --> 00:17:33.160]  用一些外在的因素作為藉口去推卸責任
[00:17:33.160 --> 00:17:37.120]  這個有可能有時也會發生在我們生活裏面
[00:17:37.120 --> 00:17:40.840]  有時可能是在一些生活場景
[00:17:40.840 --> 00:17:43.240]  可能教會也有的
[00:17:43.240 --> 00:17:47.280]  有時我們覺得做不到一些事
[00:17:47.280 --> 00:17:50.400]  可能原因是因為
[00:17:50.400 --> 00:17:53.560]  這個機構也好
[00:17:53.560 --> 00:17:54.600]  這個教會也好
[00:17:54.600 --> 00:17:57.480]  可能是一些制度不完善
[00:17:57.480 --> 00:18:02.360]  因為他們的規矩訂得不好
[00:18:02.360 --> 00:18:05.560]  所以這個就成為一個
[00:18:05.560 --> 00:18:08.400]  機構、教會、團體裏面
[00:18:08.400 --> 00:18:11.320]  做不到事或做得不好
[00:18:11.320 --> 00:18:13.400]  有時大家覺得
[00:18:13.400 --> 00:18:16.720]  我應該訂多一些規矩出來
[00:18:16.720 --> 00:18:18.800]  幫助一些人守下規矩
[00:18:18.800 --> 00:18:21.520]  然後才能幫到這個人
[00:18:21.520 --> 00:18:25.640]  或者幫到這個團體做得更好
[00:18:25.640 --> 00:18:29.120]  我們大部份人可能都經歷過學校的生活
[00:18:29.120 --> 00:18:31.000]  學校裏面
[00:18:31.000 --> 00:18:33.920]  我們一入學通常都要學一些甚麼呢
[00:18:33.920 --> 00:18:35.800]  就是校規
[00:18:35.800 --> 00:18:37.840]  學校有一個校規
[00:18:37.840 --> 00:18:39.400]  在家裏我不知道大家
[00:18:39.400 --> 00:18:43.840]  你的家裏有沒有一些家規或家法
[00:18:43.840 --> 00:18:45.520]  比較嚴重的
[00:18:45.520 --> 00:18:46.720]  可能我們都會覺得
[00:18:46.720 --> 00:18:48.120]  你做父母也好
[00:18:48.120 --> 00:18:49.360]  你在學校經歷過
[00:18:49.360 --> 00:18:51.720]  你是老師或可能你是學生
[00:18:51.720 --> 00:18:54.640]  其實可能這些規矩訂了下來
[00:18:54.640 --> 00:18:59.040]  大家都覺得是希望幫到學生或幫到小朋友
[00:18:59.040 --> 00:19:01.200]  可以做得更好
[00:19:01.200 --> 00:19:05.680]  或者可以有些循規蹈矩
[00:19:05.680 --> 00:19:07.600]  但有時如果你發覺有些學生
[00:19:07.600 --> 00:19:10.080]  其實不是那麼守規矩的時候
[00:19:10.080 --> 00:19:12.120]  我不知道你會怎樣做
[00:19:12.120 --> 00:19:13.400]  可能有些情況是
[00:19:13.400 --> 00:19:17.240]  我們會不會因為規矩不夠詳細
[00:19:17.240 --> 00:19:19.480]  規矩寫得不是很清楚
[00:19:19.480 --> 00:19:21.480]  我們要寫得詳細些
[00:19:21.480 --> 00:19:24.640]  我們要訂多些條例出來
[00:19:24.640 --> 00:19:27.080]  幫助這些學生
[00:19:27.080 --> 00:19:29.920]  但是不是真的我們訂更多條例出來
[00:19:29.920 --> 00:19:33.320]  就可以讓這些學生好些
[00:19:33.320 --> 00:19:37.360]  或者讓整個機構的運作好些呢
[00:19:37.360 --> 00:19:39.720]  還是只不過是人
[00:19:39.720 --> 00:19:42.280]  如果他沒有了這個心
