
[00:00:00.000 --> 00:00:06.160]  今天我們看到哥羅西書第三章的十一到十七節
[00:11:21.680 --> 00:11:24.160]  不過就不是一定要變
[00:11:24.160 --> 00:11:25.120]  所以信徒主
[00:11:25.120 --> 00:11:28.480]  如果你是內向的人信徒主可以繼續內向
[00:11:28.480 --> 00:11:33.040]  但品格和性格是不同的
[00:11:33.040 --> 00:11:34.960]  負責任
[00:11:34.960 --> 00:11:36.640]  有耐性
[00:11:36.640 --> 00:11:37.920]  懂得憐憫
[00:11:37.920 --> 00:11:39.600]  compassionate
[00:11:39.600 --> 00:11:40.320]  愛
[00:11:40.320 --> 00:11:41.840]  這些是品格
[00:11:41.840 --> 00:11:42.720]  這些不是性格
[00:11:42.720 --> 00:11:44.720]  所以不要說我天生是一個不負責任的人
[00:11:44.720 --> 00:11:46.160]  這個就是我的性格
[00:11:46.160 --> 00:11:47.920]  愛向是你的性格
[00:11:47.920 --> 00:11:50.400]  不負責任就是沒有品格
[00:11:50.400 --> 00:11:52.400]  所以要分清楚
[00:11:52.400 --> 00:11:54.480]  所以這裡是信徒主之後
[00:11:54.480 --> 00:11:57.200]  所有品格都是後天建立的
[00:11:57.200 --> 00:11:58.640]  不要說我天生
[00:11:58.640 --> 00:12:01.040]  我天生是一個不誠實的人
[00:12:01.040 --> 00:12:03.040]  不能這樣說
[00:12:03.040 --> 00:12:05.840]  所以品格是後天慢慢建立的
[00:12:05.840 --> 00:12:07.040]  這個是品格
[00:12:07.040 --> 00:12:10.960]  首先他所說的第一個品格就是憐憫
[00:12:10.960 --> 00:12:14.160]  憐憫在當時的社會是很被需要的
[00:12:14.160 --> 00:12:18.400]  你看當時的羅馬希臘文化的作者
[00:12:18.400 --> 00:12:20.160]  怎樣用憐憫來解釋呢
[00:12:20.160 --> 00:12:22.000]  他們解釋憐憫很簡單
[00:12:22.000 --> 00:12:27.200]  他們說憐憫是指我們對弱勢社群一種關心
[00:12:27.200 --> 00:12:29.200]  和一種憐愛
[00:12:29.200 --> 00:12:31.600]  就是憐憫的意思
[00:12:31.600 --> 00:12:36.080]  因為當時的社會是一個弱肉強食的社會
[00:12:36.080 --> 00:12:37.280]  尤其是羅馬帝國
[00:12:37.280 --> 00:12:39.760]  羅馬帝國的發展是靠打仗的
[00:12:39.760 --> 00:12:41.200]  所以我兵力強一點
[00:12:41.200 --> 00:12:42.880]  我就砍了你整個部落
[00:12:42.880 --> 00:12:44.880]  於是我就發展我的版圖
[00:12:44.880 --> 00:12:47.200]  以前帝國都是這樣發展的
[00:12:47.200 --> 00:12:49.440]  所以在一個弱肉強食的社會
[00:12:49.440 --> 00:12:52.400]  對弱勢社群是非常看不起的
[00:12:52.400 --> 00:12:54.720]  所以以前就不像現在
[00:12:54.720 --> 00:12:57.680]  後期是因為美國有基督教立國之後
[00:12:57.680 --> 00:12:59.840]  才有那個所謂的社會安全
[00:12:59.840 --> 00:13:03.520]  那些叫做關心孤兒院 老人院
[00:13:03.520 --> 00:13:05.520]  那些系統開始出來
[00:13:05.520 --> 00:13:08.480]  開始叫關心 懂得關心孤兒寡婦
[00:13:08.480 --> 00:13:09.600]  這些弱勢社群
[00:13:09.600 --> 00:13:10.800]  以前是沒有的
[00:13:10.800 --> 00:13:12.400]  以前的社會是真的沒有的
[00:13:12.400 --> 00:13:14.400]  所以以前為什麼神說
[00:13:14.400 --> 00:13:16.400]  你們既然大家都是神的選民
[00:13:16.400 --> 00:13:18.960]  懂得自己去照顧那些孤兒寡婦
[00:13:18.960 --> 00:13:20.960]  因為當時的社會是沒有的
[00:13:20.960 --> 00:13:24.800]  你做了寡婦就一直被人欺負
[00:13:24.800 --> 00:13:26.320]  就被人剝削
[00:13:26.320 --> 00:13:26.880]  就是這樣
[00:13:26.880 --> 00:13:29.840]  所以憐憫是其中一個基督徒應該有的品格
[00:13:29.840 --> 00:13:33.520]  就是我們對弱勢社群有一種憐憫的心
[00:13:33.520 --> 00:13:36.720]  這個就是當時他們說到基督徒應該有的
[00:13:36.720 --> 00:13:40.000]  第二件事就是說到這個恩慈
[00:13:40.000 --> 00:13:42.880]  恩慈比較難解釋是什麼
[00:13:42.880 --> 00:13:46.160]  我可以說當時的人怎麼解釋呢
[00:13:46.160 --> 00:13:50.240]  你看希臘文化當時的文學作品
[00:13:50.240 --> 00:13:51.440]  其中有一個
[00:13:51.440 --> 00:13:53.680]  你看約瑟夫Josephus
[00:13:53.680 --> 00:13:56.000]  他說到恩慈的時候
[00:13:56.000 --> 00:13:58.800]  他是用舊約一個人來代表的
[00:13:58.800 --> 00:13:59.360]  他用什麼呢
[00:13:59.360 --> 00:14:01.200]  他用以撒
[00:14:01.200 --> 00:14:02.480]  他說
[00:14:02.480 --> 00:14:03.920]  有一個最好的人代表
[00:14:03.920 --> 00:14:06.160]  最能夠描述什麼叫恩慈呢
[00:14:06.160 --> 00:14:07.760]  他說這個人就是以撒
[00:14:07.760 --> 00:14:09.520]  如果大家明白以撒
[00:14:09.520 --> 00:14:11.120]  你會發覺
[00:14:11.120 --> 00:14:14.240]  以撒和雅各是相反兩個不同的人
[00:14:14.240 --> 00:14:16.400]  以撒是爸爸雅各是兒子
[00:14:16.400 --> 00:14:20.000]  雅各是比較屬於那些很aggressive
[00:14:20.000 --> 00:14:24.320]  我要的就是一定要想盡各種方法
[00:14:24.320 --> 00:14:27.440]  任何的手段都要得到的
[00:14:27.440 --> 00:14:29.200]  屬於那種人
[00:14:29.200 --> 00:14:33.600]  所以雅各的一生是很崎嶇很高高低低的
[00:14:33.600 --> 00:14:36.320]  從小開始為了騙他大哥的長子名份
[00:14:36.320 --> 00:14:37.600]  已經想出各種方法
[00:14:37.600 --> 00:14:41.680]  然後被大哥追殺要走
[00:14:41.680 --> 00:14:44.560]  然後開始和岳父一番的爭鬥
[00:14:44.560 --> 00:14:45.600]  明爭暗鬥
[00:14:45.600 --> 00:14:46.800]  所以他一生人都是這樣
[00:14:46.800 --> 00:14:49.280]  想盡各種方法跟你鬥跟你爭
[00:14:49.280 --> 00:14:50.960]  要拿他想拿的東西
[00:14:50.960 --> 00:14:52.800]  但以撒是相反的
[00:14:52.800 --> 00:14:58.000]  以撒的性格是一個非常退讓的性格
[00:14:58.000 --> 00:14:59.920]  他是那些畫井
[00:14:59.920 --> 00:15:02.400]  他很會畫井畫水井
[00:15:02.400 --> 00:15:04.160]  以前中東不像現在
[00:15:04.160 --> 00:15:05.600]  現在是油井值錢
[00:15:05.600 --> 00:15:07.200]  以前是水井值錢
[00:15:07.200 --> 00:15:10.320]  以前是誰掌控了水源
[00:15:10.320 --> 00:15:13.120]  誰就有錢有權有力
[00:15:13.120 --> 00:15:15.040]  所以以撒很厲害
[00:15:15.040 --> 00:15:16.880]  去到哪裡他就畫個井出來
[00:15:16.880 --> 00:15:17.920]  他畫完井
[00:15:17.920 --> 00:15:21.280]  其他民族的族人看到他畫了個井
[00:15:21.280 --> 00:15:22.320]  於是他們跑過來說
[00:15:22.320 --> 00:15:23.920]  這個井是我們的
[00:15:23.920 --> 00:15:25.280]  以撒通常都不爭的
[00:15:25.280 --> 00:15:26.640]  OK OK Ticket Ticket
[00:15:26.640 --> 00:15:28.240]  你想要給你給你
[00:15:28.240 --> 00:15:29.760]  現在油公司不會這樣
[00:15:29.760 --> 00:15:31.360]  以前以撒就是給你給你
[00:15:31.360 --> 00:15:34.000]  然後他自己去另一個地方又再畫一個
[00:15:34.000 --> 00:15:35.680]  然後他又過來搶說
[00:15:35.680 --> 00:15:36.640]  這個井是我的
[00:15:36.640 --> 00:15:39.120]  以撒又說 Ticket 拿去
[00:15:39.120 --> 00:15:40.000]  我又再畫多一個
[00:15:40.000 --> 00:15:41.600]  他是那種人
[00:15:41.600 --> 00:15:43.760]  所以他和雅各的性格
[00:15:43.760 --> 00:15:46.720]  是兩個完全相反的性格
[00:15:46.720 --> 00:15:50.960]  以前約瑟夫就用「恩慈」這個字
[00:15:50.960 --> 00:15:52.960]  哪個性格最適合去形容呢
[00:15:52.960 --> 00:15:54.880]  他說就是以撒
[00:15:54.880 --> 00:15:56.080]  就是以撒那種
